GENE_ID	locusLine	bin_1_43_0EXV_0229Kronos_MM1S-KB-24hr-1_Input_hs_i87.bam
1_MACS_peak_490_lociStitched	chr1(.):36221192-36222162	0.2061
1_MACS_peak_491_lociStitched	chr1(.):36233678-36235999	0.1964
1_MACS_peak_492_lociStitched	chr1(.):36244661-36246081	0.2348
1_MACS_peak_493_lociStitched	chr1(.):36263079-36264374	0.1801
1_MACS_peak_494_lociStitched	chr1(.):36273122-36275026	0.1395
1_MACS_peak_495_lociStitched	chr1(.):36348462-36349692	0.1872
1_MACS_peak_496_lociStitched	chr1(.):36395282-36397816	0.1812
1_MACS_peak_497_lociStitched	chr1(.):36488760-36490108	0.1991
1_MACS_peak_498_lociStitched	chr1(.):36553691-36555961	0.1832
3_MACS_peak_499_lociStitched	chr1(.):36614113-36627383	0.1982
1_MACS_peak_502_lociStitched	chr1(.):36640060-36642025	0.1369
1_MACS_peak_503_lociStitched	chr1(.):36688168-36691365	0.2275
1_MACS_peak_504_lociStitched	chr1(.):36771544-36773360	0.1678
1_MACS_peak_505_lociStitched	chr1(.):36789038-36790157	0.1449
1_MACS_peak_506_lociStitched	chr1(.):36838545-36841384	0.2118
1_MACS_peak_507_lociStitched	chr1(.):36849946-36854185	0.2667
2_MACS_peak_508_lociStitched	chr1(.):36862256-36867738	0.1791
1_MACS_peak_510_lociStitched	chr1(.):36915278-36917004	0.2152
1_MACS_peak_511_lociStitched	chr1(.):36928753-36930905	0.17
1_MACS_peak_512_lociStitched	chr1(.):36939417-36940759	0.1838
1_MACS_peak_513_lociStitched	chr1(.):37108726-37110447	0.1392
1_MACS_peak_514_lociStitched	chr1(.):37129299-37131356	0.2125
1_MACS_peak_515_lociStitched	chr1(.):37349577-37350793	0.1646
1_MACS_peak_516_lociStitched	chr1(.):37753821-37755708	0.2683
2_MACS_peak_517_lociStitched	chr1(.):37933629-37946492	0.1847
1_MACS_peak_519_lociStitched	chr1(.):37979189-37981263	0.2646
1_MACS_peak_520_lociStitched	chr1(.):38019048-38020317	0.2485
1_MACS_peak_521_lociStitched	chr1(.):38036152-38037546	0.1638
1_MACS_peak_522_lociStitched	chr1(.):38060603-38062261	0.2868
1_MACS_peak_523_lociStitched	chr1(.):38140866-38143143	0.2023
1_MACS_peak_524_lociStitched	chr1(.):38154672-38158908	0.2698
1_MACS_peak_525_lociStitched	chr1(.):38204342-38205972	0.1938
1_MACS_peak_526_lociStitched	chr1(.):38258915-38260927	0.1015
1_MACS_peak_527_lociStitched	chr1(.):38272575-38275154	0.1578
1_MACS_peak_528_lociStitched	chr1(.):38304813-38306302	0.1995
1_MACS_peak_529_lociStitched	chr1(.):38324257-38326549	0.25
1_MACS_peak_530_lociStitched	chr1(.):38396761-38397740	0.1721
1_MACS_peak_531_lociStitched	chr1(.):38411814-38413904	0.2319
1_MACS_peak_532_lociStitched	chr1(.):38454399-38456517	0.1979
1_MACS_peak_533_lociStitched	chr1(.):38477617-38479587	0.2409
1_MACS_peak_534_lociStitched	chr1(.):38493143-38497065	0.1859
1_MACS_peak_535_lociStitched	chr1(.):38939428-38942504	0.219
1_MACS_peak_536_lociStitched	chr1(.):38992451-38994109	0.2056
1_MACS_peak_537_lociStitched	chr1(.):39324059-39326590	0.2042
1_MACS_peak_538_lociStitched	chr1(.):39337681-39340191	0.2144
1_MACS_peak_539_lociStitched	chr1(.):39455946-39458620	0.1949
1_MACS_peak_540_lociStitched	chr1(.):39491034-39493208	0.2231
1_MACS_peak_541_lociStitched	chr1(.):39570676-39572541	0.1749
1_MACS_peak_542_lociStitched	chr1(.):39648920-39650516	0.2367
3_MACS_peak_543_lociStitched	chr1(.):39657118-39672262	0.1712
1_MACS_peak_546_lociStitched	chr1(.):39679784-39683155	0.205
2_MACS_peak_547_lociStitched	chr1(.):39732868-39738828	0.2281
2_MACS_peak_549_lociStitched	chr1(.):39859525-39865075	0.1872
1_MACS_peak_551_lociStitched	chr1(.):39872357-39876052	0.1801
1_MACS_peak_552_lociStitched	chr1(.):39955752-39958157	0.154
1_MACS_peak_553_lociStitched	chr1(.):39972751-39977498	0.2005
1_MACS_peak_554_lociStitched	chr1(.):39989687-39993310	0.2287
2_MACS_peak_555_lociStitched	chr1(.):40004226-40007859	0.1658
1_MACS_peak_557_lociStitched	chr1(.):40030236-40042914	0.214
1_MACS_peak_558_lociStitched	chr1(.):40054981-40055974	0.141
2_MACS_peak_559_lociStitched	chr1(.):40062570-40072576	0.1692
1_MACS_peak_561_lociStitched	chr1(.):40104768-40106097	0.1707
1_MACS_peak_562_lociStitched	chr1(.):40146236-40147674	0.2554
1_MACS_peak_563_lociStitched	chr1(.):40203981-40205418	0.1785
1_MACS_peak_564_lociStitched	chr1(.):40240101-40243398	0.1672
1_MACS_peak_565_lociStitched	chr1(.):40254288-40255870	0.1865
1_MACS_peak_566_lociStitched	chr1(.):40264056-40265971	0.2511
2_MACS_peak_567_lociStitched	chr1(.):40282240-40292183	0.161
1_MACS_peak_569_lociStitched	chr1(.):40309754-40313669	0.2593
1_MACS_peak_570_lociStitched	chr1(.):40348287-40349936	0.2184
1_MACS_peak_571_lociStitched	chr1(.):40366624-40368524	0.1832
1_MACS_peak_572_lociStitched	chr1(.):40425501-40427201	0.186
1_MACS_peak_573_lociStitched	chr1(.):40468677-40470034	0.1457
1_MACS_peak_574_lociStitched	chr1(.):40504080-40507392	0.2608
2_MACS_peak_575_lociStitched	chr1(.):40522946-40531669	0.2239
1_MACS_peak_577_lociStitched	chr1(.):40562301-40563266	0.2629
1_MACS_peak_578_lociStitched	chr1(.):40626272-40628434	0.2483
1_MACS_peak_579_lociStitched	chr1(.):40722214-40724852	0.2219
2_MACS_peak_580_lociStitched	chr1(.):40838998-40858502	0.2077
1_MACS_peak_582_lociStitched	chr1(.):40942400-40943641	0.1879
1_MACS_peak_583_lociStitched	chr1(.):40973898-40974750	0.0832
1_MACS_peak_584_lociStitched	chr1(.):40996614-40998161	0.3252
1_MACS_peak_585_lociStitched	chr1(.):41156827-41158893	0.2165
2_MACS_peak_586_lociStitched	chr1(.):41173911-41177937	0.2468
1_MACS_peak_588_lociStitched	chr1(.):41229251-41230528	0.2379
1_MACS_peak_589_lociStitched	chr1(.):41444505-41447077	0.221
2_MACS_peak_590_lociStitched	chr1(.):41706270-41712205	0.1662
1_MACS_peak_592_lociStitched	chr1(.):41969304-41970761	0.2291
1_MACS_peak_593_lociStitched	chr1(.):41981651-41983080	0.1832
2_MACS_peak_594_lociStitched	chr1(.):42085183-42089924	0.1797
2_MACS_peak_596_lociStitched	chr1(.):42132131-42139991	0.1594
1_MACS_peak_598_lociStitched	chr1(.):42163773-42165934	0.2007
2_MACS_peak_599_lociStitched	chr1(.):42186202-42195371	0.1956
1_MACS_peak_601_lociStitched	chr1(.):42216319-42218200	0.2187
3_MACS_peak_602_lociStitched	chr1(.):42265620-42276348	0.1699
1_MACS_peak_605_lociStitched	chr1(.):42339399-42340677	0.1572
1_MACS_peak_606_lociStitched	chr1(.):42347262-42348772	0.2532
1_MACS_peak_607_lociStitched	chr1(.):42356077-42358974	0.2849
1_MACS_peak_608_lociStitched	chr1(.):42383365-42386306	0.1776
1_MACS_peak_609_lociStitched	chr1(.):42500585-42502430	0.1965
1_MACS_peak_610_lociStitched	chr1(.):42799420-42802016	0.2043
2_MACS_peak_611_lociStitched	chr1(.):42921016-42929632	0.1823
2_MACS_peak_613_lociStitched	chr1(.):43123232-43127740	0.2064
1_MACS_peak_615_lociStitched	chr1(.):43146519-43150329	0.2184
1_MACS_peak_616_lociStitched	chr1(.):43231524-43233980	0.2882
1_MACS_peak_617_lociStitched	chr1(.):43281639-43283454	0.1769
1_MACS_peak_618_lociStitched	chr1(.):43311546-43313015	0.2237
3_MACS_peak_619_lociStitched	chr1(.):43388703-43402838	0.1612
1_MACS_peak_622_lociStitched	chr1(.):43410678-43411399	0.085
1_MACS_peak_623_lociStitched	chr1(.):43422419-43425393	0.2451
1_MACS_peak_624_lociStitched	chr1(.):43637287-43638526	0.2444
1_MACS_peak_625_lociStitched	chr1(.):43686583-43688049	0.1814
1_MACS_peak_626_lociStitched	chr1(.):43704818-43705917	0.3155
1_MACS_peak_627_lociStitched	chr1(.):43814222-43816015	0.2419
2_MACS_peak_628_lociStitched	chr1(.):43823344-43834876	0.1599
1_MACS_peak_630_lociStitched	chr1(.):43854509-43856446	0.1752
1_MACS_peak_631_lociStitched	chr1(.):43918261-43921194	0.2112
1_MACS_peak_632_lociStitched	chr1(.):43975011-43976091	0.1954
1_MACS_peak_633_lociStitched	chr1(.):44015355-44016595	0.1371
1_MACS_peak_634_lociStitched	chr1(.):44047856-44048758	0.1243
1_MACS_peak_635_lociStitched	chr1(.):44114544-44117890	0.2793
1_MACS_peak_636_lociStitched	chr1(.):44172056-44174415	0.1896
1_MACS_peak_637_lociStitched	chr1(.):44279756-44280877	0.1302
3_MACS_peak_638_lociStitched	chr1(.):44289647-44305903	0.203
1_MACS_peak_641_lociStitched	chr1(.):44330632-44332705	0.173
1_MACS_peak_642_lociStitched	chr1(.):44411291-44413866	0.2042
1_MACS_peak_643_lociStitched	chr1(.):44439161-44442105	0.1995
1_MACS_peak_644_lociStitched	chr1(.):44456393-44458364	0.2082
1_MACS_peak_645_lociStitched	chr1(.):44494993-44497422	0.1748
1_MACS_peak_646_lociStitched	chr1(.):44678397-44680042	0.2042
1_MACS_peak_647_lociStitched	chr1(.):44820276-44821325	0.1797
1_MACS_peak_648_lociStitched	chr1(.):45096654-45099074	0.2132
2_MACS_peak_649_lociStitched	chr1(.):45137328-45143274	0.2358
2_MACS_peak_651_lociStitched	chr1(.):45178350-45188483	0.1738
1_MACS_peak_653_lociStitched	chr1(.):45195354-45197843	0.2547
1_MACS_peak_654_lociStitched	chr1(.):45204715-45206510	0.2839
1_MACS_peak_655_lociStitched	chr1(.):45240313-45242789	0.2719
1_MACS_peak_656_lociStitched	chr1(.):45264882-45266759	0.148
2_MACS_peak_657_lociStitched	chr1(.):45279140-45286488	0.1544
1_MACS_peak_659_lociStitched	chr1(.):45451257-45452779	0.2824
1_MACS_peak_660_lociStitched	chr1(.):45475740-45479164	0.242
2_MACS_peak_661_lociStitched	chr1(.):45516411-45519429	0.1812
1_MACS_peak_663_lociStitched	chr1(.):45544197-45545206	0.1327
1_MACS_peak_664_lociStitched	chr1(.):45671386-45672959	0.1112
1_MACS_peak_665_lociStitched	chr1(.):45768447-45770771	0.1808
1_MACS_peak_666_lociStitched	chr1(.):45786380-45787675	0.1552
2_MACS_peak_667_lociStitched	chr1(.):45804466-45815732	0.1706
1_MACS_peak_669_lociStitched	chr1(.):45825331-45827458	0.1561
1_MACS_peak_670_lociStitched	chr1(.):45954903-45957778	0.2753
1_MACS_peak_671_lociStitched	chr1(.):45965009-45966847	0.2127
1_MACS_peak_672_lociStitched	chr1(.):45983546-45988498	0.2235
2_MACS_peak_673_lociStitched	chr1(.):46008819-46018404	0.1458
1_MACS_peak_675_lociStitched	chr1(.):46048815-46053115	0.2968
1_MACS_peak_676_lociStitched	chr1(.):46121878-46123579	0.1834
1_MACS_peak_677_lociStitched	chr1(.):46150452-46155138	0.2866
1_MACS_peak_678_lociStitched	chr1(.):46215122-46217386	0.2521
1_MACS_peak_679_lociStitched	chr1(.):46250758-46252308	0.1693
1_MACS_peak_680_lociStitched	chr1(.):46267938-46270464	0.2169
1_MACS_peak_681_lociStitched	chr1(.):46336550-46338133	0.1246
1_MACS_peak_682_lociStitched	chr1(.):46390773-46392369	0.2322
1_MACS_peak_683_lociStitched	chr1(.):46455914-46456936	0.243
1_MACS_peak_684_lociStitched	chr1(.):46506118-46510663	0.1906
2_MACS_peak_685_lociStitched	chr1(.):46527608-46531882	0.1983
1_MACS_peak_687_lociStitched	chr1(.):46580516-46581646	0.227
1_MACS_peak_688_lociStitched	chr1(.):46596272-46599814	0.2395
1_MACS_peak_689_lociStitched	chr1(.):46624747-46626696	0.178
1_MACS_peak_690_lociStitched	chr1(.):46663176-46665049	0.1842
2_MACS_peak_691_lociStitched	chr1(.):46712307-46714507	0.2132
1_MACS_peak_693_lociStitched	chr1(.):46766829-46771621	0.1758
3_MACS_peak_694_lociStitched	chr1(.):46789957-46807243	0.1672
2_MACS_peak_697_lociStitched	chr1(.):46859574-46865749	0.1529
1_MACS_peak_699_lociStitched	chr1(.):47068881-47070705	0.2351
2_MACS_peak_700_lociStitched	chr1(.):47079222-47083207	0.1805
3_MACS_peak_702_lociStitched	chr1(.):47125297-47142343	0.1345
1_MACS_peak_705_lociStitched	chr1(.):47154458-47156117	0.2614
1_MACS_peak_706_lociStitched	chr1(.):47183866-47185555	0.2186
1_MACS_peak_707_lociStitched	chr1(.):47269507-47270832	0.1622
1_MACS_peak_708_lociStitched	chr1(.):47644675-47645687	0.2058
1_MACS_peak_709_lociStitched	chr1(.):47778251-47781108	0.2814
1_MACS_peak_710_lociStitched	chr1(.):47797869-47801232	0.2414
1_MACS_peak_711_lociStitched	chr1(.):47901914-47904068	0.2335
1_MACS_peak_712_lociStitched	chr1(.):48937165-48938262	0.2041
1_MACS_peak_713_lociStitched	chr1(.):49255362-49256425	0.1293
1_MACS_peak_714_lociStitched	chr1(.):49388771-49389512	0.1378
1_MACS_peak_715_lociStitched	chr1(.):49412839-49414773	0.2234
2_MACS_peak_716_lociStitched	chr1(.):49442558-49446730	0.1433
1_MACS_peak_718_lociStitched	chr1(.):51442260-51445267	0.0936
1_MACS_peak_719_lociStitched	chr1(.):51680114-51681081	0.1901
1_MACS_peak_720_lociStitched	chr1(.):51699484-51703341	0.26
1_MACS_peak_721_lociStitched	chr1(.):51762419-51763344	0.1383
1_MACS_peak_722_lociStitched	chr1(.):51966390-51967927	0.18
2_MACS_peak_723_lociStitched	chr1(.):51980170-51985081	0.1641
1_MACS_peak_725_lociStitched	chr1(.):52034211-52036846	0.1945
1_MACS_peak_726_lociStitched	chr1(.):52043888-52044995	0.2214
1_MACS_peak_727_lociStitched	chr1(.):52082457-52083581	0.2375
1_MACS_peak_728_lociStitched	chr1(.):52144006-52145100	0.1477
2_MACS_peak_729_lociStitched	chr1(.):52191600-52197737	0.1872
1_MACS_peak_731_lociStitched	chr1(.):52241590-52243386	0.189
1_MACS_peak_732_lociStitched	chr1(.):52258060-52259473	0.2469
1_MACS_peak_733_lociStitched	chr1(.):52328349-52329986	0.1614
2_MACS_peak_734_lociStitched	chr1(.):52336540-52345830	0.1875
1_MACS_peak_736_lociStitched	chr1(.):52372553-52373550	0.1533
2_MACS_peak_737_lociStitched	chr1(.):52420828-52430546	0.1728
1_MACS_peak_739_lociStitched	chr1(.):52455767-52456770	0.1495
1_MACS_peak_740_lociStitched	chr1(.):52497555-52500122	0.2809
1_MACS_peak_741_lociStitched	chr1(.):52519807-52523336	0.2391
1_MACS_peak_742_lociStitched	chr1(.):52607150-52608896	0.1628
2_MACS_peak_743_lociStitched	chr1(.):52830426-52835002	0.1758
1_MACS_peak_745_lociStitched	chr1(.):52868167-52871217	0.2825
1_MACS_peak_746_lociStitched	chr1(.):53016874-53020073	0.1604
1_MACS_peak_747_lociStitched	chr1(.):53100962-53104640	0.2354
1_MACS_peak_748_lociStitched	chr1(.):53151241-53152339	0.1847
2_MACS_peak_749_lociStitched	chr1(.):53163165-53170053	0.2453
1_MACS_peak_751_lociStitched	chr1(.):53191314-53193294	0.2543
1_MACS_peak_752_lociStitched	chr1(.):53308032-53309600	0.1766
1_MACS_peak_753_lociStitched	chr1(.):53392563-53393978	0.2394
1_MACS_peak_754_lociStitched	chr1(.):53479842-53481497	0.2141
1_MACS_peak_755_lociStitched	chr1(.):53661781-53663614	0.2499
1_MACS_peak_756_lociStitched	chr1(.):53685280-53687213	0.2889
1_MACS_peak_757_lociStitched	chr1(.):53703354-53704983	0.1724
1_MACS_peak_758_lociStitched	chr1(.):53724819-53726870	0.1973
2_MACS_peak_759_lociStitched	chr1(.):53790797-53794511	0.1946
1_MACS_peak_761_lociStitched	chr1(.):53833048-53834261	0.1745
1_MACS_peak_762_lociStitched	chr1(.):54199986-54201989	0.2054
1_MACS_peak_763_lociStitched	chr1(.):54231825-54233494	0.2339
1_MACS_peak_764_lociStitched	chr1(.):54302781-54304710	0.2866
1_MACS_peak_765_lociStitched	chr1(.):54354486-54356619	0.2408
1_MACS_peak_766_lociStitched	chr1(.):54410516-54412977	0.1839
2_MACS_peak_767_lociStitched	chr1(.):54512488-54520403	0.1966
1_MACS_peak_769_lociStitched	chr1(.):54664734-54667079	0.2544
1_MACS_peak_770_lociStitched	chr1(.):54742975-54743933	0.1185
1_MACS_peak_771_lociStitched	chr1(.):54841424-54843824	0.2148
1_MACS_peak_772_lociStitched	chr1(.):54871553-54876039	0.1749
1_MACS_peak_773_lociStitched	chr1(.):54953451-54955642	0.1267
1_MACS_peak_774_lociStitched	chr1(.):55180837-55182319	0.3604
1_MACS_peak_775_lociStitched	chr1(.):55229299-55231058	0.3845
1_MACS_peak_776_lociStitched	chr1(.):55266235-55267961	0.1516
1_MACS_peak_777_lociStitched	chr1(.):55680208-55682138	0.1871
1_MACS_peak_778_lociStitched	chr1(.):56001637-56003021	0.2215
1_MACS_peak_779_lociStitched	chr1(.):56106226-56107815	0.2912
1_MACS_peak_780_lociStitched	chr1(.):57044601-57045595	0.1405
1_MACS_peak_781_lociStitched	chr1(.):57603163-57604438	0.1221
1_MACS_peak_782_lociStitched	chr1(.):58420561-58421590	0.1989
1_MACS_peak_783_lociStitched	chr1(.):58983624-58984162	0.0341
1_MACS_peak_784_lociStitched	chr1(.):59011017-59012879	0.209
1_MACS_peak_785_lociStitched	chr1(.):59164589-59166400	0.2301
1_MACS_peak_786_lociStitched	chr1(.):59197107-59197952	0.1442
1_MACS_peak_787_lociStitched	chr1(.):59238469-59240361	0.2049
1_MACS_peak_788_lociStitched	chr1(.):59247940-59251952	0.2151
1_MACS_peak_789_lociStitched	chr1(.):59271015-59272843	0.2044
1_MACS_peak_790_lociStitched	chr1(.):59280402-59282984	0.2409
1_MACS_peak_791_lociStitched	chr1(.):59320115-59321008	0.1759
1_MACS_peak_792_lociStitched	chr1(.):59339895-59341426	0.2489
1_MACS_peak_793_lociStitched	chr1(.):59368305-59370648	0.2569
1_MACS_peak_794_lociStitched	chr1(.):59432892-59435373	0.2479
3_MACS_peak_795_lociStitched	chr1(.):59473019-59486978	0.1673
1_MACS_peak_798_lociStitched	chr1(.):59536593-59537733	0.2162
1_MACS_peak_799_lociStitched	chr1(.):59611933-59613373	0.202
1_MACS_peak_800_lociStitched	chr1(.):59761331-59763753	0.2494
1_MACS_peak_801_lociStitched	chr1(.):59793555-59794616	0.2064
2_MACS_peak_802_lociStitched	chr1(.):60279678-60281276	0.2053
1_MACS_peak_804_lociStitched	chr1(.):60391762-60392878	0.2073
2_MACS_peak_805_lociStitched	chr1(.):61515332-61523842	0.1426
1_MACS_peak_807_lociStitched	chr1(.):61541211-61544631	0.2457
1_MACS_peak_808_lociStitched	chr1(.):61917730-61919787	0.1758
1_MACS_peak_809_lociStitched	chr1(.):62189872-62191832	0.2588
1_MACS_peak_810_lociStitched	chr1(.):62207383-62208525	0.1953
1_MACS_peak_811_lociStitched	chr1(.):62900882-62904480	0.2144
1_MACS_peak_812_lociStitched	chr1(.):63152888-63154842	0.1516
1_MACS_peak_813_lociStitched	chr1(.):63248735-63250745	0.2742
1_MACS_peak_814_lociStitched	chr1(.):63265227-63267807	0.1794
1_MACS_peak_815_lociStitched	chr1(.):63275194-63277416	0.1471
2_MACS_peak_816_lociStitched	chr1(.):63782375-63788569	0.1068
1_MACS_peak_818_lociStitched	chr1(.):63832557-63834345	0.332
1_MACS_peak_819_lociStitched	chr1(.):63987778-63990831	0.2505
1_MACS_peak_820_lociStitched	chr1(.):64058171-64060697	0.2517
1_MACS_peak_821_lociStitched	chr1(.):64485218-64486151	0.1431
1_MACS_peak_822_lociStitched	chr1(.):64637277-64638912	0.227
1_MACS_peak_823_lociStitched	chr1(.):64688936-64690127	0.2225
1_MACS_peak_824_lociStitched	chr1(.):64935432-64936521	0.0905
1_MACS_peak_825_lociStitched	chr1(.):65209680-65212186	0.1394
1_MACS_peak_826_lociStitched	chr1(.):65292259-65293616	0.2433
1_MACS_peak_827_lociStitched	chr1(.):65329171-65331134	0.2662
1_MACS_peak_828_lociStitched	chr1(.):65430867-65433954	0.1625
1_MACS_peak_829_lociStitched	chr1(.):65452626-65453783	0.2624
1_MACS_peak_830_lociStitched	chr1(.):65467970-65469225	0.1669
1_MACS_peak_831_lociStitched	chr1(.):65506676-65507693	0.2755
1_MACS_peak_832_lociStitched	chr1(.):65531903-65534816	0.2123
1_MACS_peak_833_lociStitched	chr1(.):65719355-65721113	0.1331
2_MACS_peak_834_lociStitched	chr1(.):65884536-65887793	0.2137
1_MACS_peak_836_lociStitched	chr1(.):66169181-66170812	0.1441
1_MACS_peak_837_lociStitched	chr1(.):66277417-66278900	0.2489
1_MACS_peak_838_lociStitched	chr1(.):66633751-66635075	0.1855
1_MACS_peak_839_lociStitched	chr1(.):66650586-66651007	0.0634
1_MACS_peak_840_lociStitched	chr1(.):66712691-66713884	0.2039
3_MACS_peak_841_lociStitched	chr1(.):66736820-66750281	0.1975
1_MACS_peak_844_lociStitched	chr1(.):66766105-66767830	0.3271
1_MACS_peak_845_lociStitched	chr1(.):66795690-66803403	0.2755
1_MACS_peak_846_lociStitched	chr1(.):66814883-66816692	0.2299
2_MACS_peak_847_lociStitched	chr1(.):66839268-66847455	0.1847
3_MACS_peak_849_lociStitched	chr1(.):66896899-66912655	0.1681
1_MACS_peak_852_lociStitched	chr1(.):67197884-67199936	0.201
2_MACS_peak_853_lociStitched	chr1(.):67222417-67227032	0.2028
1_MACS_peak_855_lociStitched	chr1(.):67234313-67236339	0.2304
1_MACS_peak_856_lociStitched	chr1(.):67243441-67246073	0.2608
1_MACS_peak_857_lociStitched	chr1(.):67317893-67319750	0.2276
2_MACS_peak_858_lociStitched	chr1(.):67389559-67400728	0.1975
1_MACS_peak_860_lociStitched	chr1(.):67467289-67468442	0.1641
2_MACS_peak_861_lociStitched	chr1(.):67478850-67483857	0.1339
1_MACS_peak_863_lociStitched	chr1(.):67517682-67520690	0.1758
1_MACS_peak_864_lociStitched	chr1(.):67679807-67681389	0.2105
1_MACS_peak_865_lociStitched	chr1(.):67805068-67806289	0.1836
1_MACS_peak_866_lociStitched	chr1(.):67893991-67897438	0.264
1_MACS_peak_867_lociStitched	chr1(.):68027188-68028304	0.22
1_MACS_peak_868_lociStitched	chr1(.):68118012-68119615	0.1664
1_MACS_peak_869_lociStitched	chr1(.):68150615-68153354	0.247
1_MACS_peak_870_lociStitched	chr1(.):68201289-68202887	0.2523
1_MACS_peak_871_lociStitched	chr1(.):68213896-68217037	0.2481
1_MACS_peak_872_lociStitched	chr1(.):68224890-68226554	0.2933
1_MACS_peak_873_lociStitched	chr1(.):68626266-68627617	0.257
2_MACS_peak_874_lociStitched	chr1(.):68638425-68646576	0.1709
1_MACS_peak_876_lociStitched	chr1(.):68697472-68698584	0.0994
1_MACS_peak_877_lociStitched	chr1(.):68812590-68813826	0.1841
1_MACS_peak_878_lociStitched	chr1(.):68902923-68904665	0.204
1_MACS_peak_879_lociStitched	chr1(.):68961355-68963671	0.2436
2_MACS_peak_880_lociStitched	chr1(.):69434616-69440188	0.1849
1_MACS_peak_882_lociStitched	chr1(.):69520164-69521875	0.1674
1_MACS_peak_883_lociStitched	chr1(.):69637501-69638514	0.1745
1_MACS_peak_884_lociStitched	chr1(.):70670314-70672573	0.2303
1_MACS_peak_885_lociStitched	chr1(.):70686398-70688500	0.2309
1_MACS_peak_886_lociStitched	chr1(.):70713624-70714705	0.1926
1_MACS_peak_887_lociStitched	chr1(.):70818083-70821382	0.1864
1_MACS_peak_888_lociStitched	chr1(.):70875477-70877699	0.2627
1_MACS_peak_889_lociStitched	chr1(.):70982817-70984325	0.3105
1_MACS_peak_890_lociStitched	chr1(.):71545466-71547786	0.2508
1_MACS_peak_891_lociStitched	chr1(.):72110127-72111367	0.1489
1_MACS_peak_892_lociStitched	chr1(.):72144225-72145303	0.229
1_MACS_peak_893_lociStitched	chr1(.):72171648-72172508	0.0899
1_MACS_peak_894_lociStitched	chr1(.):72294873-72295910	0.1608
1_MACS_peak_895_lociStitched	chr1(.):72748388-72750160	0.1841
1_MACS_peak_896_lociStitched	chr1(.):73033224-73034505	0.2394
1_MACS_peak_897_lociStitched	chr1(.):74663056-74665068	0.2794
1_MACS_peak_898_lociStitched	chr1(.):75198228-75199972	0.3136
1_MACS_peak_899_lociStitched	chr1(.):75276605-75278654	0.2561
