GENE_ID	locusLine	bin_1_35_0EXN_0229Kronos_MM1S-No-Treatment-1_Input_hs_i77.bam
1_MACS_peak_491_lociStitched	chr1(.):26361214-26363166	0.2402
1_MACS_peak_492_lociStitched	chr1(.):26436969-26440187	0.2002
1_MACS_peak_493_lociStitched	chr1(.):26452738-26453868	0.2467
3_MACS_peak_494_lociStitched	chr1(.):26487650-26497239	0.1445
1_MACS_peak_497_lociStitched	chr1(.):26503589-26504909	0.1541
1_MACS_peak_498_lociStitched	chr1(.):26528128-26528767	0.1051
2_MACS_peak_499_lociStitched	chr1(.):26559842-26562586	0.1759
3_MACS_peak_501_lociStitched	chr1(.):26605413-26614433	0.1695
1_MACS_peak_504_lociStitched	chr1(.):26632584-26633673	0.2861
1_MACS_peak_505_lociStitched	chr1(.):26641663-26642671	0.16
1_MACS_peak_506_lociStitched	chr1(.):26662244-26664375	0.1543
1_MACS_peak_507_lociStitched	chr1(.):26734765-26735623	0.2113
1_MACS_peak_508_lociStitched	chr1(.):26757628-26759387	0.1651
1_MACS_peak_509_lociStitched	chr1(.):26797660-26800231	0.1963
1_MACS_peak_510_lociStitched	chr1(.):26826227-26828469	0.2016
1_MACS_peak_511_lociStitched	chr1(.):26855918-26857285	0.1354
2_MACS_peak_512_lociStitched	chr1(.):26865990-26872910	0.2004
1_MACS_peak_514_lociStitched	chr1(.):26946329-26948645	0.2271
4_MACS_peak_515_lociStitched	chr1(.):27018327-27029672	0.2151
3_MACS_peak_519_lociStitched	chr1(.):27061520-27071367	0.1844
1_MACS_peak_522_lociStitched	chr1(.):27113405-27116161	0.2825
1_MACS_peak_523_lociStitched	chr1(.):27136447-27137277	0.167
2_MACS_peak_524_lociStitched	chr1(.):27146965-27153413	0.1184
2_MACS_peak_526_lociStitched	chr1(.):27159415-27166169	0.2217
1_MACS_peak_528_lociStitched	chr1(.):27179320-27180226	0.1808
1_MACS_peak_529_lociStitched	chr1(.):27188974-27193307	0.211
1_MACS_peak_530_lociStitched	chr1(.):27215903-27217370	0.2097
1_MACS_peak_531_lociStitched	chr1(.):27226207-27227268	0.223
1_MACS_peak_532_lociStitched	chr1(.):27247509-27249161	0.271
1_MACS_peak_533_lociStitched	chr1(.):27285892-27287485	0.1859
3_MACS_peak_534_lociStitched	chr1(.):27319389-27324890	0.1517
1_MACS_peak_537_lociStitched	chr1(.):27339124-27340095	0.1179
1_MACS_peak_538_lociStitched	chr1(.):27370839-27371711	0.2586
1_MACS_peak_539_lociStitched	chr1(.):27396487-27397766	0.2053
1_MACS_peak_540_lociStitched	chr1(.):27428838-27429853	0.146
1_MACS_peak_541_lociStitched	chr1(.):27480899-27482284	0.1705
1_MACS_peak_542_lociStitched	chr1(.):27560069-27562361	0.1788
1_MACS_peak_543_lociStitched	chr1(.):27647634-27649408	0.1964
1_MACS_peak_544_lociStitched	chr1(.):27667608-27669122	0.194
1_MACS_peak_545_lociStitched	chr1(.):27675156-27677091	0.1193
1_MACS_peak_546_lociStitched	chr1(.):27683571-27684650	0.187
2_MACS_peak_547_lociStitched	chr1(.):27691792-27694097	0.2143
2_MACS_peak_549_lociStitched	chr1(.):27717914-27722600	0.164
1_MACS_peak_551_lociStitched	chr1(.):27744735-27745378	0.1223
1_MACS_peak_552_lociStitched	chr1(.):27815352-27819450	0.2218
1_MACS_peak_553_lociStitched	chr1(.):27825875-27827285	0.119
1_MACS_peak_554_lociStitched	chr1(.):27894444-27895780	0.1597
1_MACS_peak_555_lociStitched	chr1(.):27901422-27902119	0.1262
2_MACS_peak_556_lociStitched	chr1(.):27929682-27935907	0.1447
1_MACS_peak_558_lociStitched	chr1(.):27960477-27961208	0.1385
1_MACS_peak_559_lociStitched	chr1(.):27985704-27987196	0.2012
2_MACS_peak_560_lociStitched	chr1(.):27995203-27999273	0.1782
1_MACS_peak_562_lociStitched	chr1(.):28051472-28053463	0.2724
1_MACS_peak_563_lociStitched	chr1(.):28078874-28080280	0.2675
1_MACS_peak_564_lociStitched	chr1(.):28099139-28100596	0.2647
1_MACS_peak_565_lociStitched	chr1(.):28156365-28158303	0.2429
1_MACS_peak_566_lociStitched	chr1(.):28198936-28200089	0.1538
1_MACS_peak_567_lociStitched	chr1(.):28240255-28242630	0.2542
1_MACS_peak_568_lociStitched	chr1(.):28285484-28287240	0.2026
1_MACS_peak_569_lociStitched	chr1(.):28361749-28362781	0.1879
1_MACS_peak_570_lociStitched	chr1(.):28396285-28397249	0.1515
1_MACS_peak_571_lociStitched	chr1(.):28414328-28416201	0.2913
1_MACS_peak_572_lociStitched	chr1(.):28474265-28475289	0.1975
2_MACS_peak_573_lociStitched	chr1(.):28495023-28500604	0.1849
1_MACS_peak_575_lociStitched	chr1(.):28523172-28524155	0.1501
2_MACS_peak_576_lociStitched	chr1(.):28558916-28563795	0.2229
2_MACS_peak_578_lociStitched	chr1(.):28570575-28576663	0.2874
1_MACS_peak_580_lociStitched	chr1(.):28585314-28587341	0.1673
1_MACS_peak_581_lociStitched	chr1(.):28654558-28656627	0.2373
1_MACS_peak_582_lociStitched	chr1(.):28695617-28697543	0.2419
1_MACS_peak_583_lociStitched	chr1(.):28743843-28744715	0.1609
1_MACS_peak_584_lociStitched	chr1(.):28805619-28806563	0.1816
5_MACS_peak_585_lociStitched	chr1(.):28827205-28846224	0.1796
1_MACS_peak_590_lociStitched	chr1(.):28878376-28880583	0.2992
3_MACS_peak_591_lociStitched	chr1(.):28902727-28914073	0.2081
2_MACS_peak_594_lociStitched	chr1(.):28924426-28929685	0.2376
3_MACS_peak_596_lociStitched	chr1(.):28968791-28977081	0.1729
2_MACS_peak_599_lociStitched	chr1(.):28993973-28997228	0.2263
1_MACS_peak_601_lociStitched	chr1(.):29062507-29064818	0.1741
3_MACS_peak_602_lociStitched	chr1(.):29208337-29214732	0.2276
1_MACS_peak_605_lociStitched	chr1(.):29240196-29242310	0.2098
1_MACS_peak_606_lociStitched	chr1(.):29312765-29313424	0.1187
2_MACS_peak_607_lociStitched	chr1(.):29447442-29451550	0.0661
1_MACS_peak_609_lociStitched	chr1(.):29507139-29509549	0.1813
2_MACS_peak_610_lociStitched	chr1(.):29556796-29563434	0.1512
1_MACS_peak_612_lociStitched	chr1(.):29676347-29677178	0.1872
1_MACS_peak_613_lociStitched	chr1(.):31190159-31192695	0.1822
2_MACS_peak_614_lociStitched	chr1(.):31216059-31231247	0.2484
2_MACS_peak_616_lociStitched	chr1(.):31252062-31256431	0.2111
1_MACS_peak_618_lociStitched	chr1(.):31274355-31275219	0.118
1_MACS_peak_619_lociStitched	chr1(.):31296903-31297756	0.1472
1_MACS_peak_620_lociStitched	chr1(.):31383969-31384839	0.1337
1_MACS_peak_621_lociStitched	chr1(.):31537725-31539492	0.2424
1_MACS_peak_622_lociStitched	chr1(.):31627874-31628810	0.1151
1_MACS_peak_623_lociStitched	chr1(.):31635013-31636298	0.2096
1_MACS_peak_624_lociStitched	chr1(.):31654297-31655709	0.1102
1_MACS_peak_625_lociStitched	chr1(.):31768945-31770630	0.2584
1_MACS_peak_626_lociStitched	chr1(.):31867177-31868293	0.1953
1_MACS_peak_627_lociStitched	chr1(.):31886028-31887236	0.15
1_MACS_peak_628_lociStitched	chr1(.):31895235-31897070	0.2421
1_MACS_peak_629_lociStitched	chr1(.):31913604-31915578	0.2028
1_MACS_peak_630_lociStitched	chr1(.):31949433-31951036	0.2729
1_MACS_peak_631_lociStitched	chr1(.):31959824-31960743	0.1319
1_MACS_peak_632_lociStitched	chr1(.):31971463-31972609	0.2598
1_MACS_peak_633_lociStitched	chr1(.):32013772-32015473	0.2351
1_MACS_peak_634_lociStitched	chr1(.):32059383-32060190	0.1476
1_MACS_peak_635_lociStitched	chr1(.):32071188-32072255	0.2061
1_MACS_peak_636_lociStitched	chr1(.):32083350-32084318	0.1258
1_MACS_peak_637_lociStitched	chr1(.):32109610-32111406	0.3085
1_MACS_peak_638_lociStitched	chr1(.):32135196-32136271	0.1077
1_MACS_peak_639_lociStitched	chr1(.):32149409-32150127	0.0674
1_MACS_peak_640_lociStitched	chr1(.):32179731-32181924	0.1802
1_MACS_peak_641_lociStitched	chr1(.):32209329-32211966	0.2864
1_MACS_peak_642_lociStitched	chr1(.):32228022-32229644	0.146
1_MACS_peak_643_lociStitched	chr1(.):32253523-32255481	0.2176
1_MACS_peak_644_lociStitched	chr1(.):32281068-32282284	0.1266
1_MACS_peak_645_lociStitched	chr1(.):32367200-32368728	0.1035
1_MACS_peak_646_lociStitched	chr1(.):32402869-32405918	0.1634
1_MACS_peak_647_lociStitched	chr1(.):32421126-32422496	0.2411
1_MACS_peak_648_lociStitched	chr1(.):32445671-32447355	0.2704
1_MACS_peak_649_lociStitched	chr1(.):32470794-32472973	0.2328
1_MACS_peak_650_lociStitched	chr1(.):32478726-32480737	0.2662
2_MACS_peak_651_lociStitched	chr1(.):32531478-32539332	0.1462
1_MACS_peak_653_lociStitched	chr1(.):32572774-32575618	0.2174
1_MACS_peak_654_lociStitched	chr1(.):32644411-32646607	0.2372
3_MACS_peak_655_lociStitched	chr1(.):32661169-32672149	0.1374
2_MACS_peak_658_lociStitched	chr1(.):32680973-32689004	0.1462
1_MACS_peak_660_lociStitched	chr1(.):32705670-32707008	0.123
1_MACS_peak_661_lociStitched	chr1(.):32713294-32716386	0.2715
1_MACS_peak_662_lociStitched	chr1(.):32756918-32758705	0.2417
1_MACS_peak_663_lociStitched	chr1(.):32800382-32804359	0.1525
1_MACS_peak_664_lociStitched	chr1(.):32816227-32818326	0.1609
2_MACS_peak_665_lociStitched	chr1(.):32859233-32867139	0.1574
1_MACS_peak_667_lociStitched	chr1(.):32965622-32966568	0.0496
1_MACS_peak_668_lociStitched	chr1(.):32985924-32987329	0.2176
1_MACS_peak_669_lociStitched	chr1(.):33004616-33005219	0.1096
1_MACS_peak_670_lociStitched	chr1(.):33093061-33094675	0.3073
1_MACS_peak_671_lociStitched	chr1(.):33114098-33117803	0.2312
2_MACS_peak_672_lociStitched	chr1(.):33177585-33183042	0.1533
2_MACS_peak_674_lociStitched	chr1(.):33206728-33208589	0.0776
1_MACS_peak_676_lociStitched	chr1(.):33218887-33219879	0.0862
1_MACS_peak_677_lociStitched	chr1(.):33238203-33239273	0.227
2_MACS_peak_678_lociStitched	chr1(.):33281123-33285426	0.2555
1_MACS_peak_680_lociStitched	chr1(.):33341962-33342701	0.1248
1_MACS_peak_681_lociStitched	chr1(.):33351831-33352750	0.0365
2_MACS_peak_682_lociStitched	chr1(.):33428950-33430949	0.1576
2_MACS_peak_684_lociStitched	chr1(.):33445746-33448388	0.1805
1_MACS_peak_686_lociStitched	chr1(.):33457526-33459336	0.2815
1_MACS_peak_687_lociStitched	chr1(.):33501548-33503198	0.3542
1_MACS_peak_688_lociStitched	chr1(.):33546024-33547457	0.202
1_MACS_peak_689_lociStitched	chr1(.):33564035-33566178	0.3365
1_MACS_peak_690_lociStitched	chr1(.):33592166-33594297	0.2817
1_MACS_peak_691_lociStitched	chr1(.):33645918-33647990	0.2045
2_MACS_peak_692_lociStitched	chr1(.):33720778-33723134	0.1032
2_MACS_peak_694_lociStitched	chr1(.):33760721-33764898	0.1273
1_MACS_peak_696_lociStitched	chr1(.):33815372-33816519	0.0661
1_MACS_peak_697_lociStitched	chr1(.):33832991-33834101	0.1552
1_MACS_peak_698_lociStitched	chr1(.):33895592-33897118	0.1066
2_MACS_peak_699_lociStitched	chr1(.):33926091-33929078	0.2005
1_MACS_peak_701_lociStitched	chr1(.):33937660-33938800	0.2522
1_MACS_peak_702_lociStitched	chr1(.):34628385-34629912	0.1026
1_MACS_peak_703_lociStitched	chr1(.):34825935-34826894	0.1352
1_MACS_peak_704_lociStitched	chr1(.):35318013-35318947	0.1497
2_MACS_peak_705_lociStitched	chr1(.):35324596-35332737	0.1513
1_MACS_peak_707_lociStitched	chr1(.):35390138-35391179	0.0916
1_MACS_peak_708_lociStitched	chr1(.):35450046-35451562	0.2026
1_MACS_peak_709_lociStitched	chr1(.):35496444-35498222	0.1994
1_MACS_peak_710_lociStitched	chr1(.):35544480-35545827	0.2638
1_MACS_peak_711_lociStitched	chr1(.):35586198-35587039	0.1376
1_MACS_peak_712_lociStitched	chr1(.):35611535-35612231	0.0749
1_MACS_peak_713_lociStitched	chr1(.):35657158-35659308	0.1931
1_MACS_peak_714_lociStitched	chr1(.):35733711-35735286	0.1969
1_MACS_peak_715_lociStitched	chr1(.):36022175-36024620	0.2684
1_MACS_peak_716_lociStitched	chr1(.):36042540-36043824	0.1827
1_MACS_peak_717_lociStitched	chr1(.):36106338-36108031	0.2003
1_MACS_peak_718_lociStitched	chr1(.):36183762-36185319	0.157
1_MACS_peak_719_lociStitched	chr1(.):36200907-36202117	0.2576
1_MACS_peak_720_lociStitched	chr1(.):36234503-36236038	0.2992
1_MACS_peak_721_lociStitched	chr1(.):36244862-36246195	0.201
1_MACS_peak_722_lociStitched	chr1(.):36273761-36274983	0.1103
1_MACS_peak_723_lociStitched	chr1(.):36348171-36349673	0.1656
1_MACS_peak_724_lociStitched	chr1(.):36395736-36397695	0.2204
1_MACS_peak_725_lociStitched	chr1(.):36553676-36555834	0.2481
1_MACS_peak_726_lociStitched	chr1(.):36564949-36566124	0.2412
3_MACS_peak_727_lociStitched	chr1(.):36614347-36627124	0.1878
1_MACS_peak_730_lociStitched	chr1(.):36640625-36641621	0.154
1_MACS_peak_731_lociStitched	chr1(.):36688831-36690938	0.3082
1_MACS_peak_732_lociStitched	chr1(.):36771759-36773235	0.1802
2_MACS_peak_733_lociStitched	chr1(.):36788367-36790130	0.0917
1_MACS_peak_735_lociStitched	chr1(.):36803338-36803878	0.0801
2_MACS_peak_736_lociStitched	chr1(.):36834422-36840449	0.1625
1_MACS_peak_738_lociStitched	chr1(.):36850283-36852891	0.2529
2_MACS_peak_739_lociStitched	chr1(.):36862655-36867707	0.1646
1_MACS_peak_741_lociStitched	chr1(.):36915460-36916872	0.2416
1_MACS_peak_742_lociStitched	chr1(.):36929046-36930703	0.2677
1_MACS_peak_743_lociStitched	chr1(.):36939102-36941032	0.2287
1_MACS_peak_744_lociStitched	chr1(.):37108647-37110297	0.2325
1_MACS_peak_745_lociStitched	chr1(.):37130574-37131894	0.1669
1_MACS_peak_746_lociStitched	chr1(.):37169057-37170084	0.208
1_MACS_peak_747_lociStitched	chr1(.):37720833-37721539	0.046
1_MACS_peak_748_lociStitched	chr1(.):37753912-37755350	0.2143
1_MACS_peak_749_lociStitched	chr1(.):37888893-37890194	0.2777
1_MACS_peak_750_lociStitched	chr1(.):37920193-37921153	0.2072
3_MACS_peak_751_lociStitched	chr1(.):37934696-37947547	0.1701
1_MACS_peak_754_lociStitched	chr1(.):37979070-37981522	0.1587
1_MACS_peak_755_lociStitched	chr1(.):38019159-38020584	0.2473
1_MACS_peak_756_lociStitched	chr1(.):38026942-38027911	0.0673
1_MACS_peak_757_lociStitched	chr1(.):38060848-38062128	0.3048
2_MACS_peak_758_lociStitched	chr1(.):38093381-38096606	0.1859
1_MACS_peak_760_lociStitched	chr1(.):38154993-38158889	0.2746
1_MACS_peak_761_lociStitched	chr1(.):38204746-38205716	0.2554
2_MACS_peak_762_lociStitched	chr1(.):38229875-38232341	0.205
2_MACS_peak_764_lociStitched	chr1(.):38258809-38263307	0.1375
1_MACS_peak_766_lociStitched	chr1(.):38272847-38274995	0.1217
1_MACS_peak_767_lociStitched	chr1(.):38324441-38326385	0.2964
1_MACS_peak_768_lociStitched	chr1(.):38396726-38398118	0.2261
1_MACS_peak_769_lociStitched	chr1(.):38411653-38413753	0.2432
2_MACS_peak_770_lociStitched	chr1(.):38454735-38462047	0.1591
1_MACS_peak_772_lociStitched	chr1(.):38477441-38479209	0.2466
1_MACS_peak_773_lociStitched	chr1(.):38493283-38496901	0.2033
1_MACS_peak_774_lociStitched	chr1(.):38512494-38513704	0.1799
1_MACS_peak_775_lociStitched	chr1(.):38940244-38942616	0.2744
1_MACS_peak_776_lociStitched	chr1(.):38992700-38993892	0.1696
1_MACS_peak_777_lociStitched	chr1(.):39052408-39053320	0.1071
2_MACS_peak_778_lociStitched	chr1(.):39281335-39284531	0.1435
1_MACS_peak_780_lociStitched	chr1(.):39323902-39326298	0.183
1_MACS_peak_781_lociStitched	chr1(.):39338089-39339798	0.237
1_MACS_peak_782_lociStitched	chr1(.):39456157-39457882	0.1364
1_MACS_peak_783_lociStitched	chr1(.):39491051-39493250	0.2554
1_MACS_peak_784_lociStitched	chr1(.):39570400-39572590	0.1258
1_MACS_peak_785_lociStitched	chr1(.):39663177-39664037	0.137
1_MACS_peak_786_lociStitched	chr1(.):39669799-39671185	0.294
2_MACS_peak_787_lociStitched	chr1(.):39734828-39738576	0.2015
1_MACS_peak_789_lociStitched	chr1(.):39787602-39788204	0.1263
1_MACS_peak_790_lociStitched	chr1(.):39873039-39875392	0.1257
1_MACS_peak_791_lociStitched	chr1(.):39955266-39958560	0.1698
1_MACS_peak_792_lociStitched	chr1(.):39974220-39977475	0.2217
1_MACS_peak_793_lociStitched	chr1(.):39990400-39992584	0.2752
1_MACS_peak_794_lociStitched	chr1(.):40004208-40005404	0.149
1_MACS_peak_795_lociStitched	chr1(.):40025030-40025833	0.0848
5_MACS_peak_796_lociStitched	chr1(.):40033302-40048449	0.1597
1_MACS_peak_801_lociStitched	chr1(.):40062648-40065183	0.2313
2_MACS_peak_802_lociStitched	chr1(.):40071835-40075894	0.1361
1_MACS_peak_804_lociStitched	chr1(.):40104785-40106059	0.154
1_MACS_peak_805_lociStitched	chr1(.):40136839-40138906	0.1529
1_MACS_peak_806_lociStitched	chr1(.):40156281-40157994	0.1824
1_MACS_peak_807_lociStitched	chr1(.):40203851-40205166	0.2184
1_MACS_peak_808_lociStitched	chr1(.):40240375-40242754	0.2272
1_MACS_peak_809_lociStitched	chr1(.):40254007-40255851	0.1839
1_MACS_peak_810_lociStitched	chr1(.):40264269-40265908	0.3272
1_MACS_peak_811_lociStitched	chr1(.):40282152-40284095	0.277
1_MACS_peak_812_lociStitched	chr1(.):40290686-40291811	0.2501
1_MACS_peak_813_lociStitched	chr1(.):40310735-40312344	0.3466
1_MACS_peak_814_lociStitched	chr1(.):40348507-40349859	0.1839
1_MACS_peak_815_lociStitched	chr1(.):40366233-40368596	0.1258
2_MACS_peak_816_lociStitched	chr1(.):40420116-40427210	0.1527
1_MACS_peak_818_lociStitched	chr1(.):40469153-40470077	0.2131
1_MACS_peak_819_lociStitched	chr1(.):40504713-40507411	0.3592
1_MACS_peak_820_lociStitched	chr1(.):40530150-40531197	0.2271
1_MACS_peak_821_lociStitched	chr1(.):40562400-40563527	0.2591
1_MACS_peak_822_lociStitched	chr1(.):40618981-40619945	0.2086
1_MACS_peak_823_lociStitched	chr1(.):40626450-40627921	0.244
1_MACS_peak_824_lociStitched	chr1(.):40697783-40698848	0.1988
1_MACS_peak_825_lociStitched	chr1(.):40722877-40724562	0.2837
1_MACS_peak_826_lociStitched	chr1(.):40780512-40783014	0.1569
1_MACS_peak_827_lociStitched	chr1(.):40838985-40840686	0.2101
1_MACS_peak_828_lociStitched	chr1(.):40850305-40851823	0.2538
1_MACS_peak_829_lociStitched	chr1(.):40915229-40916394	0.2185
1_MACS_peak_830_lociStitched	chr1(.):40942517-40943967	0.1476
1_MACS_peak_831_lociStitched	chr1(.):40973925-40975104	0.1892
1_MACS_peak_832_lociStitched	chr1(.):40996758-40997825	0.2449
2_MACS_peak_833_lociStitched	chr1(.):41130825-41135004	0.1698
1_MACS_peak_835_lociStitched	chr1(.):41156770-41158515	0.2994
2_MACS_peak_836_lociStitched	chr1(.):41228092-41230429	0.141
1_MACS_peak_838_lociStitched	chr1(.):41267292-41268823	0.1644
1_MACS_peak_839_lociStitched	chr1(.):41327518-41328780	0.1043
1_MACS_peak_840_lociStitched	chr1(.):41417812-41418780	0.189
1_MACS_peak_841_lociStitched	chr1(.):41444159-41446695	0.1718
2_MACS_peak_842_lociStitched	chr1(.):41706550-41709024	0.1542
1_MACS_peak_844_lociStitched	chr1(.):41748144-41749035	0.1419
1_MACS_peak_845_lociStitched	chr1(.):41819155-41820155	0.1832
1_MACS_peak_846_lociStitched	chr1(.):41826440-41828232	0.1788
1_MACS_peak_847_lociStitched	chr1(.):41898116-41899062	0.1599
1_MACS_peak_848_lociStitched	chr1(.):41961131-41962891	0.1485
1_MACS_peak_849_lociStitched	chr1(.):41969553-41970712	0.1668
1_MACS_peak_850_lociStitched	chr1(.):41981452-41982902	0.1814
1_MACS_peak_851_lociStitched	chr1(.):42039496-42040646	0.1971
1_MACS_peak_852_lociStitched	chr1(.):42088535-42090045	0.2531
3_MACS_peak_853_lociStitched	chr1(.):42126962-42140133	0.1724
2_MACS_peak_856_lociStitched	chr1(.):42163908-42167358	0.3237
2_MACS_peak_858_lociStitched	chr1(.):42186449-42195293	0.2441
1_MACS_peak_860_lociStitched	chr1(.):42216259-42218600	0.2824
1_MACS_peak_861_lociStitched	chr1(.):42268259-42269691	0.2514
1_MACS_peak_862_lociStitched	chr1(.):42347591-42348450	0.2133
2_MACS_peak_863_lociStitched	chr1(.):42356729-42364474	0.1552
2_MACS_peak_865_lociStitched	chr1(.):42383241-42386318	0.2093
1_MACS_peak_867_lociStitched	chr1(.):42500546-42502320	0.1063
1_MACS_peak_868_lociStitched	chr1(.):42799919-42801786	0.1954
1_MACS_peak_869_lociStitched	chr1(.):42845478-42846408	0.0848
2_MACS_peak_870_lociStitched	chr1(.):42920766-42929605	0.1632
1_MACS_peak_872_lociStitched	chr1(.):43123362-43124870	0.263
1_MACS_peak_873_lociStitched	chr1(.):43147171-43149421	0.1937
1_MACS_peak_874_lociStitched	chr1(.):43231746-43233732	0.2449
1_MACS_peak_875_lociStitched	chr1(.):43282133-43283387	0.1281
1_MACS_peak_876_lociStitched	chr1(.):43311754-43313044	0.1803
1_MACS_peak_877_lociStitched	chr1(.):43389552-43390750	0.1772
2_MACS_peak_878_lociStitched	chr1(.):43396349-43401804	0.1585
1_MACS_peak_880_lociStitched	chr1(.):43422770-43425440	0.2273
1_MACS_peak_881_lociStitched	chr1(.):43432411-43433418	0.2
1_MACS_peak_882_lociStitched	chr1(.):43637223-43638551	0.2241
1_MACS_peak_883_lociStitched	chr1(.):43686752-43687685	0.2115
1_MACS_peak_884_lociStitched	chr1(.):43739722-43740470	0.1252
1_MACS_peak_885_lociStitched	chr1(.):43813922-43815768	0.2732
1_MACS_peak_886_lociStitched	chr1(.):43823320-43825280	0.2402
1_MACS_peak_887_lociStitched	chr1(.):43832421-43834930	0.2
1_MACS_peak_888_lociStitched	chr1(.):43854744-43856147	0.258
1_MACS_peak_889_lociStitched	chr1(.):43918490-43920899	0.1785
1_MACS_peak_890_lociStitched	chr1(.):43975373-43976280	0.1373
1_MACS_peak_891_lociStitched	chr1(.):44114630-44116846	0.299
1_MACS_peak_892_lociStitched	chr1(.):44172334-44174007	0.1409
1_MACS_peak_893_lociStitched	chr1(.):44248799-44249735	0.158
1_MACS_peak_894_lociStitched	chr1(.):44301311-44302861	0.3363
1_MACS_peak_895_lociStitched	chr1(.):44399581-44401062	0.266
1_MACS_peak_896_lociStitched	chr1(.):44411494-44413276	0.3141
3_MACS_peak_897_lociStitched	chr1(.):44434924-44446330	0.1783
1_MACS_peak_900_lociStitched	chr1(.):44456415-44458573	0.1959
1_MACS_peak_901_lociStitched	chr1(.):44494836-44497686	0.1687
1_MACS_peak_902_lociStitched	chr1(.):44678606-44679813	0.2713
1_MACS_peak_903_lociStitched	chr1(.):44820224-44821390	0.285
1_MACS_peak_904_lociStitched	chr1(.):45096651-45098367	0.1837
1_MACS_peak_905_lociStitched	chr1(.):45139083-45140957	0.2588
1_MACS_peak_906_lociStitched	chr1(.):45178244-45179401	0.1798
2_MACS_peak_907_lociStitched	chr1(.):45186166-45198317	0.1657
1_MACS_peak_909_lociStitched	chr1(.):45204787-45206218	0.2472
1_MACS_peak_910_lociStitched	chr1(.):45240500-45243200	0.1774
1_MACS_peak_911_lociStitched	chr1(.):45251431-45252572	0.1767
1_MACS_peak_912_lociStitched	chr1(.):45264466-45266731	0.1796
2_MACS_peak_913_lociStitched	chr1(.):45278808-45286476	0.1677
1_MACS_peak_915_lociStitched	chr1(.):45451313-45453209	0.2178
1_MACS_peak_916_lociStitched	chr1(.):45476026-45478983	0.2398
1_MACS_peak_917_lociStitched	chr1(.):45518135-45519421	0.1186
1_MACS_peak_918_lociStitched	chr1(.):45544226-45545683	0.197
1_MACS_peak_919_lociStitched	chr1(.):45671569-45672362	0.1201
1_MACS_peak_920_lociStitched	chr1(.):45768305-45770667	0.2263
1_MACS_peak_921_lociStitched	chr1(.):45791971-45793816	0.1827
