#U266 Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/U266.H3K27ac_ROSE/U266_0KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by U266.jin.bam
#Using cutoff of 17655.7392 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	U266.jin.bam	enhancerRank	isStretch
1_MACS_peak_21805_lociStitched	chr3	72211230	72215829	1	4600	17026.8777	1224	1
2_MACS_peak_13817_lociStitched	chr17	80307217	80312040	2	4599	21161.3948	1225	1
2_MACS_peak_1160_lociStitched	chr1	66746130	66750783	2	4594	11154.1716	1226	1
1_MACS_peak_3729_lociStitched	chr10	52381421	52386013	1	4593	18640.3056	1227	1
2_MACS_peak_14587_lociStitched	chr19	2781979	2786763	2	4593	19413.472	1228	1
1_MACS_peak_18083_lociStitched	chr2	173419422	173424009	1	4588	14314.6509	1229	1
4_MACS_peak_27994_lociStitched	chr6	167525046	167530119	4	4588	12876.2886	1230	1
1_MACS_peak_20822_lociStitched	chr22	42931939	42936524	1	4586	20064.4185	1231	1
2_MACS_peak_13392_lociStitched	chr17	62177891	62182822	2	4583	6925.0964	1232	1
2_MACS_peak_28062_lociStitched	chr7	2442441	2447123	2	4580	12146.0444	1233	1
1_MACS_peak_30659_lociStitched	chr8	101485572	101490148	1	4577	12796.3264	1234	1
2_MACS_peak_24604_lociStitched	chr5	39073217	39077808	2	4577	14917.0772	1235	1
1_MACS_peak_17959_lociStitched	chr2	158324033	158328606	1	4574	18909.8123	1236	1
1_MACS_peak_27187_lociStitched	chr6	91181922	91186494	1	4573	11787.9876	1237	1
1_MACS_peak_25937_lociStitched	chr5	175498970	175503541	1	4572	6963.0043	1238	1
2_MACS_peak_13623_lociStitched	chr17	74552674	74557729	2	4571	12504.048	1239	1
2_MACS_peak_3717_lociStitched	chr10	50382817	50387471	2	4570	13032.5962	1240	1
2_MACS_peak_26378_lociStitched	chr6	26169849	26174480	2	4569	13264.5733	1241	1
1_MACS_peak_18093_lociStitched	chr2	174853267	174857834	1	4568	13945.7912	1242	1
4_MACS_peak_4541_lociStitched	chr10	128188659	128193593	4	4567	6156.1518	1243	1
1_MACS_peak_7402_lociStitched	chr12	113415110	113419672	1	4563	15524.486	1244	1
2_MACS_peak_3117_lociStitched	chr1	237032477	237037040	2	4558	15631.4691	1245	1
1_MACS_peak_29162_lociStitched	chr7	104534801	104539357	1	4557	16709.13	1246	1
1_MACS_peak_3508_lociStitched	chr10	22987066	22991622	1	4557	15429.8052	1247	1
2_MACS_peak_20578_lociStitched	chr22	36748286	36753315	2	4554	13241.357	1248	1
2_MACS_peak_10053_lociStitched	chr15	65133155	65137736	2	4552	8290.2357	1249	1
2_MACS_peak_1051_lociStitched	chr1	54871438	54876083	2	4552	9857.619	1250	1
2_MACS_peak_426_lociStitched	chr1	24528518	24533487	2	4552	12314.6727	1251	1
2_MACS_peak_26190_lociStitched	chr6	7960205	7964928	2	4551	10359.4282	1252	1
3_MACS_peak_17074_lociStitched	chr2	68991519	68996387	3	4551	10707.6528	1253	1
1_MACS_peak_19925_lociStitched	chr21	36397442	36401989	1	4548	19633.0366	1254	1
3_MACS_peak_22390_lociStitched	chr3	151914618	151919252	3	4546	5776.7444	1255	1
2_MACS_peak_8887_lociStitched	chr14	69363215	69367925	2	4546	12219.624	1256	1
1_MACS_peak_2945_lociStitched	chr1	229071962	229076504	1	4543	13327.5906	1257	1
1_MACS_peak_1907_lociStitched	chr1	154944965	154949507	1	4543	21037.6356	1258	1
3_MACS_peak_2383_lociStitched	chr1	192543064	192547641	3	4542	9369.119	1259	1
2_MACS_peak_7292_lociStitched	chr12	109175781	109180475	2	4538	10541.3158	1260	1
1_MACS_peak_30650_lociStitched	chr8	101440487	101445023	1	4537	13246.4808	1261	1
3_MACS_peak_4047_lociStitched	chr10	91090768	91095354	3	4535	7594.8746	1262	1
2_MACS_peak_4603_lociStitched	chr11	267516	272398	2	4534	20309.12	1263	1
2_MACS_peak_20326_lociStitched	chr22	23205673	23210376	2	4533	11144.2288	1264	1
1_MACS_peak_26458_lociStitched	chr6	27803584	27808115	1	4532	24400.3412	1265	1
2_MACS_peak_17314_lociStitched	chr2	87564548	87569172	2	4531	6448.6304	1266	1
1_MACS_peak_32449_lociStitched	chr9	135933132	135937661	1	4530	11677.5736	1267	1
3_MACS_peak_33449_lociStitched	chrX	123092863	123097638	3	4527	18314.99	1268	1
3_MACS_peak_17348_lociStitched	chr2	89050704	89055576	3	4526	7820.5344	1269	1
1_MACS_peak_8827_lociStitched	chr14	64968264	64972788	1	4525	14280.4584	1270	1
2_MACS_peak_30966_lociStitched	chr8	129278351	129282924	2	4524	8381.3944	1271	1
2_MACS_peak_20952_lociStitched	chr22	50326426	50331121	2	4523	11492.421	1272	1
1_MACS_peak_1287_lociStitched	chr1	87793347	87797868	1	4522	15482.6166	1273	1
2_MACS_peak_30013_lociStitched	chr8	26058437	26063145	2	4522	7145.3316	1274	1
4_MACS_peak_18053_lociStitched	chr2	169997647	170002756	4	4519	9482.304	1275	1
1_MACS_peak_21145_lociStitched	chr3	13459248	13463762	1	4515	23489.5018	1276	1
3_MACS_peak_16259_lociStitched	chr19	59083219	59087849	3	4515	13283.47	1277	1
2_MACS_peak_4082_lociStitched	chr10	93997125	94001662	2	4514	12611.0452	1278	1
2_MACS_peak_29524_lociStitched	chr7	139613847	139618728	2	4509	17891.7936	1279	1
1_MACS_peak_31977_lociStitched	chr9	108019523	108024029	1	4507	16320.2814	1280	1
1_MACS_peak_31976_lociStitched	chr9	108005832	108010335	1	4504	19827.1593	1281	1
1_MACS_peak_16480_lociStitched	chr2	20793246	20797748	1	4503	19915.0472	1282	1
1_MACS_peak_9106_lociStitched	chr14	89768721	89773223	1	4503	23611.6394	1283	1
1_MACS_peak_9267_lociStitched	chr14	96126871	96131372	1	4502	14296.5263	1284	1
1_MACS_peak_8272_lociStitched	chr13	110705849	110710349	1	4501	13194	1285	1
2_MACS_peak_27663_lociStitched	chr6	139692769	139697631	2	4501	13779.3942	1286	1
1_MACS_peak_19838_lociStitched	chr21	32779360	32783859	1	4500	12232.3311	1287	1
1_MACS_peak_7059_lociStitched	chr12	89744378	89748877	1	4500	14757.6198	1288	1
2_MACS_peak_19499_lociStitched	chr20	47537247	47541772	2	4499	10987.605	1289	1
1_MACS_peak_4861_lociStitched	chr11	14664545	14669042	1	4498	16322.7609	1290	1
2_MACS_peak_29358_lociStitched	chr7	128577512	128582017	2	4498	8300.913	1291	1
2_MACS_peak_22402_lociStitched	chr3	152038911	152043408	2	4497	16358.7369	1292	1
1_MACS_peak_3753_lociStitched	chr10	60025394	60029889	1	4496	18885.7425	1293	1
2_MACS_peak_11963_lociStitched	chr16	85586439	85590985	2	4492	11334.9964	1294	1
1_MACS_peak_20622_lociStitched	chr22	37637761	37642250	1	4490	6371.2377	1295	1
1_MACS_peak_9144_lociStitched	chr14	91094836	91099325	1	4490	14460.8646	1296	1
3_MACS_peak_22841_lociStitched	chr3	195632670	195637322	3	4490	11142.0052	1297	1
1_MACS_peak_1659_lociStitched	chr1	144532303	144536791	1	4489	26804.58	1298	1
1_MACS_peak_19660_lociStitched	chr20	57578954	57583441	1	4488	9258.0271	1299	1
2_MACS_peak_1049_lociStitched	chr1	54840110	54844647	2	4485	14797.4255	1300	1
2_MACS_peak_30675_lociStitched	chr8	101961787	101966366	2	4484	20977.3148	1301	1
2_MACS_peak_30707_lociStitched	chr8	103799258	103803771	2	4483	11049.6292	1302	1
2_MACS_peak_25862_lociStitched	chr5	171611021	171615883	2	4482	8421.9564	1303	1
3_MACS_peak_17014_lociStitched	chr2	65141889	65146450	3	4479	6150.0524	1304	1
4_MACS_peak_12547_lociStitched	chr17	21187969	21192645	4	4479	7726.6224	1305	1
2_MACS_peak_13264_lociStitched	chr17	55516822	55521451	2	4477	12551.0706	1306	1
2_MACS_peak_26557_lociStitched	chr6	31461728	31466252	2	4474	9323.5116	1307	1
2_MACS_peak_30479_lociStitched	chr8	81056486	81061154	2	4474	7423.9872	1308	1
1_MACS_peak_26824_lociStitched	chr6	43737380	43741849	1	4470	17080.0711	1309	1
4_MACS_peak_9585_lociStitched	chr15	31617386	31621979	4	4470	12192.1185	1310	1
1_MACS_peak_29569_lociStitched	chr7	142504645	142509113	1	4469	20506.7796	1311	1
4_MACS_peak_1156_lociStitched	chr1	66740199	66745319	4	4469	5762.048	1312	1
1_MACS_peak_1393_lociStitched	chr1	108475741	108480208	1	4468	13323.2742	1313	1
1_MACS_peak_13732_lociStitched	chr17	77809774	77814236	1	4463	17511.119	1314	1
1_MACS_peak_32207_lociStitched	chr9	126439162	126443623	1	4462	21197.3337	1315	1
2_MACS_peak_26460_lociStitched	chr6	27859614	27864123	2	4461	17326.2834	1316	1
4_MACS_peak_7624_lociStitched	chr12	126988563	126993648	4	4461	9679.2975	1317	1
1_MACS_peak_28294_lociStitched	chr7	25018231	25022688	1	4458	25007.3356	1318	1
1_MACS_peak_24633_lociStitched	chr5	43039253	43043709	1	4457	13897.3728	1319	1
1_MACS_peak_4385_lociStitched	chr10	112616938	112621393	1	4456	15201.351	1320	1
2_MACS_peak_30093_lociStitched	chr8	29410764	29415237	2	4456	9815.5512	1321	1
2_MACS_peak_257_lociStitched	chr1	15849651	15854203	2	4456	11696.364	1322	1
2_MACS_peak_13513_lociStitched	chr17	71817464	71821971	2	4453	12590.7552	1323	1
1_MACS_peak_3467_lociStitched	chr10	17268869	17273320	1	4452	15686.2142	1324	1
4_MACS_peak_8406_lociStitched	chr14	22940919	22945604	4	4449	5898.415	1325	1
3_MACS_peak_24959_lociStitched	chr5	81146609	81151750	3	4449	9672.7915	1326	1
1_MACS_peak_27179_lociStitched	chr6	90992781	90997227	1	4447	20238.192	1327	1
3_MACS_peak_6567_lociStitched	chr12	46607724	46612689	3	4447	7820.3715	1328	1
2_MACS_peak_23794_lociStitched	chr4	121989954	121994620	2	4446	10365.0524	1329	1
1_MACS_peak_9878_lociStitched	chr15	52310462	52314901	1	4440	21668.9785	1330	1
3_MACS_peak_12498_lociStitched	chr17	19206492	19211369	3	4437	10934.7217	1331	1
1_MACS_peak_2080_lociStitched	chr1	161144670	161149105	1	4436	16452.963	1332	1
1_MACS_peak_9651_lociStitched	chr15	38962245	38966679	1	4435	8168.3148	1333	1
1_MACS_peak_14710_lociStitched	chr19	6599773	6604203	1	4431	17682.788	1334	1
1_MACS_peak_13207_lociStitched	chr17	48941914	48946343	1	4430	31879.0562	1335	1
2_MACS_peak_13151_lociStitched	chr17	47464171	47468601	2	4430	17576.468	1336	1
1_MACS_peak_27772_lociStitched	chr6	152076124	152080551	1	4428	14415.1974	1337	1
1_MACS_peak_32114_lociStitched	chr9	117145368	117149792	1	4425	18365.7936	1338	1
2_MACS_peak_15159_lociStitched	chr19	17957433	17962015	2	4425	11625.9086	1339	1
1_MACS_peak_6216_lociStitched	chr12	6641064	6645487	1	4424	12050.0212	1340	1
1_MACS_peak_24723_lociStitched	chr5	56122368	56126790	1	4423	9930.4854	1341	1
3_MACS_peak_21983_lociStitched	chr3	113463673	113468290	3	4422	16716.7719	1342	1
1_MACS_peak_29121_lociStitched	chr7	102064113	102068533	1	4421	21321.196	1343	1
2_MACS_peak_5720_lociStitched	chr11	82669910	82674648	2	4421	9606.7688	1344	1
2_MACS_peak_11604_lociStitched	chr16	66582776	66587443	2	4416	16139.8861	1345	1
1_MACS_peak_3067_lociStitched	chr1	234859151	234863565	1	4415	12544.1466	1346	1
2_MACS_peak_392_lociStitched	chr1	23937114	23941545	2	4415	10139.9004	1347	1
2_MACS_peak_16752_lociStitched	chr2	38933980	38938430	2	4415	14642.725	1348	1
3_MACS_peak_8559_lociStitched	chr14	33529909	33534614	3	4414	16003.1165	1349	1
1_MACS_peak_16866_lociStitched	chr2	47209831	47214243	1	4413	6396.9588	1350	1
1_MACS_peak_31381_lociStitched	chr9	31388184	31392594	1	4411	6445.656	1351	1
1_MACS_peak_16902_lociStitched	chr2	54784361	54788768	1	4408	11160.7275	1352	1
1_MACS_peak_10688_lociStitched	chr15	101738060	101742467	1	4408	15540.8448	1353	1
2_MACS_peak_9871_lociStitched	chr15	51913779	51918471	2	4405	12425.3544	1354	1
3_MACS_peak_17593_lociStitched	chr2	111877345	111881982	3	4402	10119.3251	1355	1
1_MACS_peak_2354_lociStitched	chr1	184834111	184838511	1	4401	11612.92	1356	1
1_MACS_peak_18836_lociStitched	chr2	241522996	241527395	1	4400	14310.3869	1357	1
2_MACS_peak_8366_lociStitched	chr14	20957498	20962128	2	4399	14986.384	1358	1
2_MACS_peak_3057_lociStitched	chr1	234656837	234661416	2	4398	18951.1073	1359	1
1_MACS_peak_18575_lociStitched	chr2	219431985	219436381	1	4397	24334.4976	1360	1
1_MACS_peak_6014_lociStitched	chr11	120368332	120372727	1	4396	13990.6035	1361	1
2_MACS_peak_24704_lociStitched	chr5	55442099	55446637	2	4392	14892.3546	1362	1
2_MACS_peak_8345_lociStitched	chr13	115043667	115048540	2	4392	17817.1499	1363	1
1_MACS_peak_28320_lociStitched	chr7	26049252	26053639	1	4388	17154.9248	1364	1
1_MACS_peak_22741_lociStitched	chr3	187461030	187465416	1	4387	16386.096	1365	1
1_MACS_peak_21882_lociStitched	chr3	98487851	98492237	1	4387	18282.6024	1366	1
1_MACS_peak_3072_lociStitched	chr1	234978091	234982474	1	4384	11864.3427	1367	1
2_MACS_peak_24744_lociStitched	chr5	58652011	58656557	2	4381	7933.6792	1368	1
2_MACS_peak_13125_lociStitched	chr17	46130580	46135146	2	4381	15626.6784	1369	1
1_MACS_peak_25303_lociStitched	chr5	126111691	126116069	1	4379	19864.7372	1370	1
2_MACS_peak_22400_lociStitched	chr3	152016382	152021221	2	4379	6810.4086	1371	1
1_MACS_peak_654_lociStitched	chr1	32713242	32717618	1	4377	16894.8608	1372	1
2_MACS_peak_23861_lociStitched	chr4	129730417	129734861	2	4377	20517.948	1373	1
2_MACS_peak_20411_lociStitched	chr22	24855603	24860250	2	4377	11054.7483	1374	1
2_MACS_peak_17248_lociStitched	chr2	86124688	86129296	2	4376	7887.5136	1375	1
1_MACS_peak_19595_lociStitched	chr20	52530991	52535365	1	4375	18170.9082	1376	1
1_MACS_peak_18566_lociStitched	chr2	219148445	219152819	1	4375	9656.0424	1377	1
1_MACS_peak_10152_lociStitched	chr15	69758380	69762754	1	4375	24337.3734	1378	1
2_MACS_peak_3840_lociStitched	chr10	73624201	73628592	2	4373	9310.6764	1379	1
3_MACS_peak_18422_lociStitched	chr2	204552235	204557212	3	4373	13265.6958	1380	1
2_MACS_peak_26277_lociStitched	chr6	16419003	16423397	2	4372	8731.7568	1381	1
1_MACS_peak_24716_lociStitched	chr5	55933155	55937525	1	4371	13968.705	1382	1
3_MACS_peak_25008_lociStitched	chr5	88728597	88733305	3	4371	9091.6188	1383	1
2_MACS_peak_31862_lociStitched	chr9	99178889	99183312	2	4370	15753.3991	1384	1
2_MACS_peak_7223_lociStitched	chr12	104897219	104901646	2	4369	10898.3886	1385	1
3_MACS_peak_14103_lociStitched	chr18	34981198	34985684	3	4366	11116.308	1386	1
1_MACS_peak_6917_lociStitched	chr12	68381816	68386178	1	4363	12845.2176	1387	1
2_MACS_peak_2140_lociStitched	chr1	164536814	164541636	2	4363	5569.41	1388	1
1_MACS_peak_2971_lociStitched	chr1	230239065	230243426	1	4362	10884.1838	1389	1
1_MACS_peak_11113_lociStitched	chr16	17553270	17557626	1	4357	17655.7392	1390	1
3_MACS_peak_15631_lociStitched	chr19	42745829	42750727	3	4351	8610.684	1391	1
1_MACS_peak_11840_lociStitched	chr16	75141795	75146143	1	4349	19744.268	1392	1
2_MACS_peak_18269_lociStitched	chr2	192539934	192544404	2	4347	12197.736	1393	1
1_MACS_peak_23098_lociStitched	chr4	10095841	10100186	1	4346	15330.4635	1394	1
1_MACS_peak_28167_lociStitched	chr7	7982615	7986959	1	4345	14027.2104	1395	1
3_MACS_peak_13221_lociStitched	chr17	49195950	49200378	3	4344	25815.6828	1396	1
2_MACS_peak_32163_lociStitched	chr9	123687721	123692561	2	4342	8564.38	1397	1
2_MACS_peak_5286_lociStitched	chr11	62605954	62610618	2	4341	19147.5856	1398	1
1_MACS_peak_30838_lociStitched	chr8	121820796	121825134	1	4339	16971.5574	1399	1
