REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	U266.jin.bam	enhancerRank	isSuper	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuper
1_MACS_peak_29226_lociStitched	chr7	107382861	107385597	1	2737	20604.5424	706	1	CBLL1		CBLL1	CBLL1	0.8069	706	1
1_MACS_peak_25441_lociStitched	chr5	137088450	137091600	1	3151	20603.835	707	1	HNRNPA0	NPY6R,KLHL3	HNRNPA0	HNRNPA0	1.7262	707	1
1_MACS_peak_22377_lociStitched	chr3	150262467	150265827	1	3361	20600.832	708	1	EIF2A,SERP1		SERP1	SERP1	1.5054	708	1
3_MACS_peak_25683_lociStitched	chr5	151149451	151154690	3	4886	20579.8398	709	1	G3BP1	ATOX1	G3BP1	ATOX1	1.6547	709	1
2_MACS_peak_22047_lociStitched	chr3	119811801	119815595	2	3787	20570.3092	710	1	GSK3B		GSK3B	GSK3B	0.124	710	1
1_MACS_peak_22881_lociStitched	chr3	197119783	197123119	1	3337	20556.432	711	1			DLG1	DLG1	NONE	711	1
2_MACS_peak_22888_lociStitched	chr3	197380640	197387186	2	6518	20551.167	712	1		LOC220729,MIR922	MIR922	LOC220729	0.3391	712	1
2_MACS_peak_14367_lociStitched	chr18	60803973	60810933	2	6562	20547.312	713	1	BCL2		BCL2	BCL2	0.7795	713	1
1_MACS_peak_3147_lociStitched	chr1	243749657	243754631	1	4975	20546.5992	714	1	AKT3		AKT3	AKT3	0.1979	714	1
2_MACS_peak_3800_lociStitched	chr10	70846374	70851480	2	4881	20535.8214	715	1	SRGN	VPS26A	SRGN	SRGN	0.8493	715	1
2_MACS_peak_23861_lociStitched	chr4	129730417	129734861	2	4377	20517.948	716	1	PHF17		PHF17	PHF17	0.4633	716	1
1_MACS_peak_29569_lociStitched	chr7	142504645	142509113	1	4469	20506.7796	717	1		PRSS1,TRY6,PRSS2,EPHB6	PRSS2	PRSS1	0.0982	717	1
3_MACS_peak_454_lociStitched	chr1	25069930	25077363	3	7029	20500.214	718	1	CLIC4		CLIC4	CLIC4	0.2712	718	1
1_MACS_peak_14893_lociStitched	chr19	11490621	11494621	1	4001	20498.8	719	1	EPOR	CCDC159,LPPR2,C19orf39,RAB3D,TMEM205,RGL3	EPOR	EPOR	1.9321	719	1
4_MACS_peak_26371_lociStitched	chr6	26121225	26127941	4	6321	20496.5604	720	1	HIST1H2AC,HIST1H2BC	HFE,HIST1H4C,HIST1H1E,HIST1H2BD,HIST1H1T	HIST1H2AC	HIST1H2AC	2.0487	720	1
1_MACS_peak_19413_lociStitched	chr20	43269969	43277351	1	7383	20468.8096	721	1	ADA	LOC79015	ADA	ADA	0.6389	721	1
3_MACS_peak_4376_lociStitched	chr10	112576305	112585244	3	8762	20412.2065	722	1	RBM20	PDCD4,LOC282997	LOC282997	LOC282997	2.248	722	1
2_MACS_peak_2529_lociStitched	chr1	203289259	203297888	2	8559	20408.4479	723	1		BTG2,LOC730227,FMOD	BTG2	LOC730227	3.2849	723	1
1_MACS_peak_10194_lociStitched	chr15	70782431	70787847	1	5417	20406.9464	724	1			UACA	UACA	NONE	724	1
1_MACS_peak_25401_lociStitched	chr5	133560451	133563626	1	3176	20406.36	725	1	MIR3661,PPP2CA	SKP1	PPP2CA	PPP2CA	0.579	725	1
2_MACS_peak_5491_lociStitched	chr11	67054019	67057648	2	3511	20388.0849	726	1	ADRBK1,ANKRD13D	SSH3,LOC100130987	ANKRD13D	ANKRD13D	0.9417	726	1
1_MACS_peak_9520_lociStitched	chr15	23658954	23663914	1	4961	20387.088	727	1			MKRN3	MKRN3	NONE	727	1
3_MACS_peak_27125_lociStitched	chr6	87860974	87866546	3	5360	20381.2616	728	1	ZNF292		ZNF292	ZNF292	0.2233	728	1
3_MACS_peak_16728_lociStitched	chr2	37877504	37884648	3	6900	20363.2576	729	1	CDC42EP3		CDC42EP3	CDC42EP3	0.9576	729	1
1_MACS_peak_26016_lociStitched	chr5	179124165	179127807	1	3643	20341.2984	730	1	CANX	MAML1,CBY3	CANX	CANX	0.6459	730	1
2_MACS_peak_13476_lociStitched	chr17	66286100	66290101	2	3953	20335.8827	731	1	ARSG,SLC16A6	AMZ2	SLC16A6	AMZ2	1.2526	731	1
2_MACS_peak_2660_lociStitched	chr1	209275202	209283879	2	8531	20315.4601	732	1			LOC642587	LOC642587	NONE	732	1
2_MACS_peak_4603_lociStitched	chr11	267516	272398	2	4534	20309.12	733	1		PSMD13,NLRP6,ATHL1,IFITM2,IFITM1,SIRT3,IFITM5,IFITM3	NLRP6	IFITM5	0.2564	733	1
2_MACS_peak_26990_lociStitched	chr6	56816882	56821640	2	4614	20295.249	734	1	BEND6		BEND6	BEND6	0.3077	734	1
1_MACS_peak_2279_lociStitched	chr1	178693505	178698452	1	4948	20276.7636	735	1	RALGPS2		RALGPS2	RALGPS2	0.1902	735	1
1_MACS_peak_9709_lociStitched	chr15	41407219	41409743	1	2525	20270.7488	736	1	INO80		INO80	INO80	0.2318	736	1
1_MACS_peak_27179_lociStitched	chr6	90992781	90997227	1	4447	20238.192	737	1	BACH2		BACH2	BACH2	0.2853	737	1
1_MACS_peak_135_lociStitched	chr1	8936214	8940072	1	3859	20219.778	738	1	ENO1		ENO1	ENO1	0.8611	738	1
1_MACS_peak_2060_lociStitched	chr1	160763967	160768701	1	4735	20202.8184	739	1	LY9		LY9	LY9	1.4058	739	1
1_MACS_peak_26932_lociStitched	chr6	52398137	52403696	1	5560	20198.0706	740	1	TRAM2		TRAM2	TRAM2	1.0184	740	1
3_MACS_peak_14717_lociStitched	chr19	6735623	6740465	3	4719	20170.3194	741	1	TRIP10,GPR108	VAV1,C3,SH2D3A	GPR108	GPR108	1.2359	741	1
3_MACS_peak_1902_lociStitched	chr1	154923388	154930116	3	6585	20165.8344	742	1	PBXIP1,PYGO2	CKS1B,MIR4258,FLAD1,LENEP,ZBTB7B,PMVK,SHC1	PBXIP1	PBXIP1	2.575	742	1
1_MACS_peak_23907_lociStitched	chr4	140220395	140224455	1	4061	20159.93	743	1	NAA15,NDUFC1	C4orf49	NDUFC1	NDUFC1	1.7505	743	1
1_MACS_peak_11329_lociStitched	chr16	30074583	30078580	1	3998	20156.0716	744	1	ALDOA	C16orf92,PPP4C,LOC100271831,FAM57B,TBX6,YPEL3,GDPD3	ALDOA	ALDOA	0.9234	744	1
2_MACS_peak_13047_lociStitched	chr17	43388190	43395523	2	7081	20145.9509	745	1	MAP3K14	LOC100133991,C17orf46	MAP3K14	MAP3K14	0.4511	745	1
1_MACS_peak_2050_lociStitched	chr1	160641293	160646317	1	5025	20134.1824	746	1		SLAMF1,CD48	SLAMF1	CD48	1.1338	746	1
1_MACS_peak_13652_lociStitched	chr17	75203379	75209787	1	6409	20105.7408	747	1	SEC14L1		SEC14L1	SEC14L1	1.0004	747	1
3_MACS_peak_28169_lociStitched	chr7	8007176	8016875	3	9607	20104.0872	748	1	GLCCI1		GLCCI1	GLCCI1	0.2704	748	1
3_MACS_peak_14572_lociStitched	chr19	2594863	2601523	3	6228	20099.214	749	1	GNG7		GNG7	GNG7	0.6027	749	1
1_MACS_peak_17650_lociStitched	chr2	112586699	112593856	1	7158	20099.0031	750	1	ANAPC1		ANAPC1	ANAPC1	0.3415	750	1
1_MACS_peak_20822_lociStitched	chr22	42931939	42936524	1	4586	20064.4185	751	1		SERHL,SERHL2,RRP7A,RRP7B	SERHL2	RRP7B	0.2763	751	1
1_MACS_peak_13708_lociStitched	chr17	76835274	76838324	1	3051	20059.24	752	1	USP36		USP36	USP36	0.4761	752	1
1_MACS_peak_1938_lociStitched	chr1	155531046	155534221	1	3176	20039.33	753	1	LOC645676,ASH1L	MSTO1	ASH1L	MSTO1	0.442	753	1
1_MACS_peak_8635_lociStitched	chr14	50098257	50102916	1	4660	20026.2456	754	1	C14orf104	PPIL5,MGAT2,RPS29,RPL36AL	C14orf104	C14orf104	1.8144	754	1
1_MACS_peak_17631_lociStitched	chr2	112302685	112310195	1	7511	20026.166	755	1		LOC541471	LOC541471	LOC541471	2.1904	755	1
2_MACS_peak_6464_lociStitched	chr12	31475768	31479880	2	3901	20020.0944	756	1	FLJ13224,FAM60A		FLJ13224	FLJ13224	1.8002	756	1
3_MACS_peak_26718_lociStitched	chr6	36643551	36651636	3	7961	20001.4815	757	1	CDKN1A		CDKN1A	CDKN1A	1.071	757	1
1_MACS_peak_1971_lociStitched	chr1	156425724	156428445	1	2722	19987.6497	758	1		MIR9-1,C1orf61,MEF2D	C1orf61	MEF2D	2.8301	758	1
1_MACS_peak_22376_lociStitched	chr3	150125048	150128838	1	3791	19967.615	759	1	TSC22D2		TSC22D2	TSC22D2	0.402	759	1
3_MACS_peak_22796_lociStitched	chr3	193851344	193856316	3	4853	19967.552	760	1	HES1		HES1	HES1	2.3117	760	1
1_MACS_peak_5407_lociStitched	chr11	65353469	65358482	1	5014	19967.2803	761	1	EHBP1L1	SSSCA1,FAM89B,PCNXL3,SIPA1,LTBP3,KCNK7,MAP3K11	KCNK7	FAM89B	2.1164	761	1
2_MACS_peak_20658_lociStitched	chr22	38572125	38578548	2	6407	19966.5378	762	1	PLA2G6	MAFF	PLA2G6	MAFF	0.622	762	1
3_MACS_peak_9295_lociStitched	chr14	98663057	98672416	3	8867	19964.6188	763	1			C14orf64	C14orf64	NONE	763	1
1_MACS_peak_28401_lociStitched	chr7	30633178	30637105	1	3928	19964.0826	764	1	GARS		GARS	GARS	0.916	764	1
1_MACS_peak_2476_lociStitched	chr1	200986804	200992725	1	5922	19952.5858	765	1	KIF21B		KIF21B	KIF21B	0.4007	765	1
3_MACS_peak_14581_lociStitched	chr19	2696850	2703403	3	6348	19930.9495	766	1	GNG7	DIRAS1,SLC39A3	GNG7	GNG7	0.6027	766	1
1_MACS_peak_24055_lociStitched	chr4	154835846	154839381	1	3536	19930.6835	767	1			SFRP2	SFRP2	NONE	767	1
2_MACS_peak_9864_lociStitched	chr15	51639108	51644551	2	5242	19927.9116	768	1	GLDN	CYP19A1	GLDN	GLDN	0.4865	768	1
4_MACS_peak_17090_lociStitched	chr2	69870177	69876596	4	6319	19924.576	769	1	AAK1		AAK1	AAK1	0.1993	769	1
1_MACS_peak_16794_lociStitched	chr2	42328090	42330979	1	2890	19921.6773	770	1			PKDCC	PKDCC	NONE	770	1
1_MACS_peak_16480_lociStitched	chr2	20793246	20797748	1	4503	19915.0472	771	1			HS1BP3	HS1BP3	NONE	771	1
2_MACS_peak_28573_lociStitched	chr7	44885542	44889270	2	3670	19912.3664	772	1	H2AFV	PPIA,PURB	H2AFV	PPIA	2.0474	772	1
1_MACS_peak_26346_lociStitched	chr6	24718886	24722574	1	3689	19890.1216	773	1	C6orf62		C6orf62	C6orf62	0.8818	773	1
2_MACS_peak_32918_lociStitched	chrX	40032156	40037123	2	4890	19882.901	774	1	BCOR		BCOR	BCOR	0.3733	774	1
2_MACS_peak_3191_lociStitched	chr1	247373156	247380808	2	7580	19873.7744	775	1		VN1R5,ZNF124,MIR3916	MIR3916	ZNF124	0.1611	775	1
1_MACS_peak_16399_lociStitched	chr2	11637228	11641885	1	4658	19869.5562	776	1		GREB1,E2F6	E2F6	E2F6	0.3622	776	1
1_MACS_peak_32230_lociStitched	chr9	127702069	127705165	1	3097	19865.1744	777	1	GOLGA1,SCAI		GOLGA1	GOLGA1	0.386	777	1
1_MACS_peak_25303_lociStitched	chr5	126111691	126116069	1	4379	19864.7372	778	1	LMNB1		LMNB1	LMNB1	0.3454	778	1
1_MACS_peak_20087_lociStitched	chr21	44855735	44862126	1	6392	19855.5588	779	1		C21orf125,SIK1,C21orf84	C21orf125	SIK1	1.2575	779	1
1_MACS_peak_147_lociStitched	chr1	9238631	9243636	1	5006	19855.3355	780	1		GPR157,MIR34A	MIR34A	GPR157	0.2212	780	1
4_MACS_peak_14146_lociStitched	chr18	42336237	42342697	4	6285	19838.66	781	1	SETBP1		SETBP1	SETBP1	0.4547	781	1
1_MACS_peak_31976_lociStitched	chr9	108005832	108010335	1	4504	19827.1593	782	1	SLC44A1		SLC44A1	SLC44A1	0.4137	782	1
2_MACS_peak_18250_lociStitched	chr2	191744309	191749855	2	5516	19821.9586	783	1	GLS		GLS	GLS	0.3129	783	1
1_MACS_peak_16813_lociStitched	chr2	43357095	43363587	1	6493	19812.9348	784	1			ZFP36L2	ZFP36L2	2.9729	784	1
4_MACS_peak_27613_lociStitched	chr6	137108190	137115305	4	6710	19804.6025	785	1	MAP3K5	PEX7	MAP3K5	MAP3K5	0.2845	785	1
1_MACS_peak_20744_lociStitched	chr22	39914816	39919058	1	4243	19776.204	786	1	ATF4	MGAT3,SMCR7L,CACNA1I,RPS19BP1	ATF4	ATF4	1.9667	786	1
1_MACS_peak_14559_lociStitched	chr19	2268796	2271888	1	3093	19772.4124	787	1	OAZ1	SF3A2,AMH,MIR4321,MIR1227,PLEKHJ1,JSRP1,C19orf35,LINGO3	OAZ1	MIR1227	1.9732	787	1
1_MACS_peak_13735_lociStitched	chr17	77965591	77968906	1	3316	19749.444	788	1	TBC1D16	CCDC40	TBC1D16	TBC1D16	0.2603	788	1
3_MACS_peak_25457_lociStitched	chr5	137908904	137912349	3	3441	19748.4625	789	1	HSPA9	ETF1,SNORD63	HSPA9	HSPA9	0.7284	789	1
1_MACS_peak_11840_lociStitched	chr16	75141795	75146143	1	4349	19744.268	790	1	ZNRF1,LDHD	ZFP1	LDHD	LDHD	1.4546	790	1
3_MACS_peak_32922_lociStitched	chrX	40169230	40179360	3	9806	19741.344	791	1			BCOR	BCOR	0.3733	791	1
1_MACS_peak_301_lociStitched	chr1	16991484	16994637	1	3154	19739.3565	792	1		MST1P2,CROCCP2	MST1P2	MST1P2	0.9442	792	1
2_MACS_peak_11837_lociStitched	chr16	75129647	75134492	2	4605	19731.747	793	1	ZNRF1	ZFP1,LDHD	LDHD	LDHD	1.4546	793	1
1_MACS_peak_934_lociStitched	chr1	46151082	46155131	1	4050	19727.1329	794	1	TMEM69,GPBP1L1	RPS15AP10	TMEM69	TMEM69	1.2677	794	1
1_MACS_peak_30846_lociStitched	chr8	124046560	124052368	1	5809	19669.9536	795	1	DERL1	WDR67	DERL1	DERL1	0.8067	795	1
1_MACS_peak_9673_lociStitched	chr15	40387603	40392844	1	5242	19666.3284	796	1	BMF		BMF	BMF	1.2294	796	1
2_MACS_peak_1943_lociStitched	chr1	155826093	155831593	2	5203	19643.25	797	1	SYT11,GON4L	RIT1	SYT11	SYT11	0.6344	797	1
1_MACS_peak_28402_lociStitched	chr7	30668675	30675990	1	7316	19642.238	798	1	GARS	CRHR2	GARS	GARS	0.916	798	1
1_MACS_peak_19925_lociStitched	chr21	36397442	36401989	1	4548	19633.0366	799	1	RUNX1	C21orf96	C21orf96	C21orf96	1.6743	799	1
1_MACS_peak_1815_lociStitched	chr1	151041877	151044383	1	2507	19625.9896	800	1	GABPB2	BNIPL,C1orf56,MLLT11,CDC42SE1	GABPB2	MLLT11	1.5105	800	1
2_MACS_peak_26072_lociStitched	chr6	303686	309883	2	6138	19623.4202	801	1	DUSP22		DUSP22	DUSP22	2.3585	801	1
1_MACS_peak_32159_lociStitched	chr9	123637246	123641216	1	3971	19613.785	802	1	PHF19	LOC253039,PSMD5,TRAF1	PHF19	PHF19	0.8082	802	1
2_MACS_peak_27378_lociStitched	chr6	113949263	113954724	2	5328	19576.5928	803	1			MARCKS	MARCKS	1.2466	803	1
1_MACS_peak_10142_lociStitched	chr15	68519625	68523733	1	4109	19533.9508	804	1	CLN6	FEM1B,CALML4	CLN6	CLN6	1.1511	804	1
2_MACS_peak_13183_lociStitched	chr17	48274050	48278417	2	4055	19520.0533	805	1	COL1A1	SGCA,PPP1R9B,HILS1	COL1A1	HILS1	1.7251	805	1
1_MACS_peak_22702_lociStitched	chr3	185653384	185656552	1	3169	19512.6624	806	1	TRA2B	LOC344887	TRA2B	TRA2B	0.7111	806	1
1_MACS_peak_5234_lociStitched	chr11	61558646	61561759	1	3114	19486.4461	807	1	FEN1,C11orf10,MIR611	C11orf9,FADS2,DKFZP434K028,MIR1908,FADS1	FEN1	FEN1	1.4333	807	1
2_MACS_peak_16065_lociStitched	chr19	54039431	54043846	2	4297	19448.958	808	1	ZNF331	ZNF331	ZNF331	ZNF331	0.7202	808	1
3_MACS_peak_24189_lociStitched	chr4	185184291	185191727	3	7113	19441.422	809	1		ENPP6	ENPP6	ENPP6	0.0355	809	1
4_MACS_peak_27949_lociStitched	chr6	164122906	164131896	4	8242	19439.077	810	1			QKI	QKI	NONE	810	1
1_MACS_peak_20215_lociStitched	chr22	18538141	18542321	1	4181	19437.418	811	1		FLJ41941,PEX26,MICAL3	PEX26	PEX26	0.8617	811	1
1_MACS_peak_3798_lociStitched	chr10	70714742	70718204	1	3463	19434.6294	812	1	DDX21	KIAA1279	DDX21	DDX21	0.5725	812	1
1_MACS_peak_16185_lociStitched	chr19	57790094	57795549	1	5456	19423.073	813	1	ZNF460	AURKC,ZNF805,ZNF543	ZNF460	ZNF460	0.9094	813	1
1_MACS_peak_9968_lociStitched	chr15	59224106	59227207	1	3102	19419.3923	814	1	SLTM		SLTM	SLTM	0.3922	814	1
2_MACS_peak_14587_lociStitched	chr19	2781979	2786763	2	4593	19413.472	815	1	THOP1,SGTA	ZNF554,SLC39A3	SGTA	SGTA	0.7649	815	1
2_MACS_peak_24552_lociStitched	chr5	32582495	32587607	2	5112	19405.6632	816	1	SUB1		SUB1	SUB1	0.793	816	1
1_MACS_peak_29481_lociStitched	chr7	134831256	134835507	1	4252	19399.4385	817	1	TMEM140	C7orf49	TMEM140	TMEM140	1.2623	817	1
2_MACS_peak_8643_lociStitched	chr14	50358414	50364186	2	5618	19398.5376	818	1	ARF6	SDCCAG1	ARF6	ARF6	1.505	818	1
1_MACS_peak_23990_lociStitched	chr4	148651324	148654531	1	3208	19381.8252	819	1	ARHGAP10	PRMT10	ARHGAP10	PRMT10	0.3822	819	1
1_MACS_peak_20356_lociStitched	chr22	23477722	23483112	1	5391	19376.511	820	1	RTDR1	RAB36,BCR	RTDR1	RAB36	0.4732	820	1
2_MACS_peak_597_lociStitched	chr1	28570509	28577284	2	6680	19364.9825	821	1		ATPIF1,SESN2,DNAJC8	ATPIF1	ATPIF1	0.9308	821	1
1_MACS_peak_13326_lociStitched	chr17	57921032	57926976	1	5945	19356.636	822	1		MIR21,RPS6KB1,TUBD1	MIR21	MIR21	2.5011	822	1
1_MACS_peak_29066_lociStitched	chr7	100025574	100028751	1	3178	19350.4716	823	1	MEPCE,ZCWPW1	C7orf47,C7orf61,TSC22D4	MEPCE	MEPCE	1.9123	823	1
1_MACS_peak_10585_lociStitched	chr15	91497608	91500737	1	3130	19348.7973	824	1	RCCD1	UNC45A,HDDC3,PRC1	RCCD1	HDDC3	1.8523	824	1
1_MACS_peak_21422_lociStitched	chr3	45694666	45701591	1	6926	19347.7575	825	1	LIMD1	SACM1L,LOC644714	LOC644714	LOC644714	0.6359	825	1
1_MACS_peak_15963_lociStitched	chr19	50430566	50433689	1	3124	19344.4866	826	1	ATF5,NUP62,IL4I1	TBC1D17,SIGLEC16,AKT1S1,IL4I1,SIGLEC11	ATF5	AKT1S1	1.778	826	1
1_MACS_peak_10095_lociStitched	chr15	66795906	66798734	1	2829	19343.8028	827	1	ZWILCH,RPL4	SNAPC5,SNORD18C,SNORD18B,SNORD16,SNORD18A	ZWILCH	SNORD18C	2.8603	827	1
1_MACS_peak_32081_lociStitched	chr9	116036883	116039584	1	2702	19314.851	828	1	PRPF4,CDC26	RNF183	PRPF4	PRPF4	0.7958	828	1
3_MACS_peak_15086_lociStitched	chr19	16434680	16440241	3	5493	19308.9042	829	1	KLF2		KLF2	KLF2	1.7746	829	1
1_MACS_peak_30915_lociStitched	chr8	126616635	126622187	1	5553	19307.08	830	1			TRIB1	TRIB1	1.8636	830	1
2_MACS_peak_24035_lociStitched	chr4	154033332	154039013	2	5674	19298.9251	831	1		TRIM2	TRIM2	TRIM2	0.063	831	1
1_MACS_peak_16972_lociStitched	chr2	61762871	61766955	1	4085	19297.7168	832	1	XPO1		XPO1	XPO1	0.3428	832	1
2_MACS_peak_28424_lociStitched	chr7	32929057	32932937	2	3828	19290.972	833	1	KBTBD2	RP9P	KBTBD2	KBTBD2	0.7724	833	1
2_MACS_peak_31351_lociStitched	chr9	21990790	21996782	2	5932	19288.8472	834	1	CDKN2B-AS1,CDKN2A	C9orf53,CDKN2A,CDKN2B	CDKN2A	CDKN2A	0.6711	834	1
4_MACS_peak_24271_lociStitched	chr4	186506959	186514719	4	7061	19264.976	835	1	SORBS2		PDLIM3	PDLIM3	NONE	835	1
1_MACS_peak_22537_lociStitched	chr3	169973281	169977354	1	4074	19233.1133	836	1	PRKCI		PRKCI	PRKCI	0.4063	836	1
3_MACS_peak_27905_lociStitched	chr6	159288219	159292635	3	4279	19188.8448	837	1		C6orf99,EZR,OSTCL	OSTCL	OSTCL	0.3498	837	1
1_MACS_peak_25099_lociStitched	chr5	98262637	98266239	1	3603	19182.8112	838	1	LOC100289230	CHD1	LOC100289230	LOC100289230	1.7048	838	1
1_MACS_peak_16874_lociStitched	chr2	47629537	47636347	1	6811	19172.193	839	1	MSH2	EPCAM,MIR559	MSH2	MSH2	0.2951	839	1
2_MACS_peak_26299_lociStitched	chr6	16759389	16764513	2	5098	19168.884	840	1	ATXN1		ATXN1	ATXN1	0.2775	840	1
1_MACS_peak_3378_lociStitched	chr10	12083090	12087053	1	3964	19167.8421	841	1	UPF2	DHTKD1	UPF2	UPF2	0.1969	841	1
1_MACS_peak_9953_lociStitched	chr15	58646415	58651047	1	4633	19158.8784	842	1			LIPC	LIPC	NONE	842	1
2_MACS_peak_29060_lociStitched	chr7	99961963	99967743	2	5738	19158.388	843	1	PILRB	PILRA,PMS2P1	PILRA	PMS2P1	0.5337	843	1
3_MACS_peak_15635_lociStitched	chr19	42771686	42776422	3	4686	19157.5936	844	1		ZNF526,CIC,PRR19,TMEM145,DEDD2,GSK3A,ERF,PAFAH1B3	ERF	ERF	0.9454	844	1
2_MACS_peak_5286_lociStitched	chr11	62605954	62610618	2	4341	19147.5856	845	1	WDR74	SLC3A2,TMEM223,NXF1,STX5,SNORD22,SNORD31,SNORD30,SNORD29,SNORD28,SNORD27,SNORD26,SNORD25,SNHG1	WDR74	WDR74	1.7339	845	1
3_MACS_peak_15181_lociStitched	chr19	18389681	18394052	3	4050	19139.2977	846	1	MIR3188,JUND	PDE4C,LOC729966,KIAA1683,LSM4	JUND	JUND	1.6961	846	1
2_MACS_peak_3104_lociStitched	chr1	235666240	235669387	2	3131	19126.5219	847	1	B3GALNT2		B3GALNT2	B3GALNT2	0.3689	847	1
1_MACS_peak_32516_lociStitched	chr9	139095702	139101355	1	5654	19117.8807	848	1	LHX3,QSOX2	LHX3	LHX3	LHX3	1.1803	848	1
3_MACS_peak_27388_lociStitched	chr6	114175628	114180927	3	5078	19110.8435	849	1	MARCKS	FLJ34503	MARCKS	MARCKS	1.2466	849	1
2_MACS_peak_19400_lociStitched	chr20	42836970	42841113	2	4026	19108.3446	850	1	C20orf111	GDAP1L1,JPH2	C20orf111	C20orf111	0.876	850	1
2_MACS_peak_17603_lociStitched	chr2	111971938	111978758	2	6777	19104.866	851	1			BCL2L11	BCL2L11	NONE	851	1
2_MACS_peak_31620_lociStitched	chr9	74976593	74981650	2	4916	19096.7491	852	1	ZFAND5		ZFAND5	ZFAND5	0.8739	852	1
3_MACS_peak_33484_lociStitched	chrX	129304541	129310942	3	5755	19083.9414	853	1	RAB33A	AIFM1	RAB33A	RAB33A	0.9045	853	1
2_MACS_peak_28450_lociStitched	chr7	35683836	35688662	2	4638	19076.6954	854	1	HERPUD2		HERPUD2	HERPUD2	0.6662	854	1
1_MACS_peak_4032_lociStitched	chr10	89620814	89625643	1	4830	19067.3065	855	1	PTEN,KILLIN	CFLP1,ATAD1	PTEN	CFLP1	0.3276	855	1
1_MACS_peak_6527_lociStitched	chr12	40009711	40016498	1	6788	19061.2895	856	1	ABCD2	C12orf40	ABCD2	ABCD2	0.2957	856	1
1_MACS_peak_28502_lociStitched	chr7	39987700	39991886	1	4187	19055.5092	857	1	CDK13		CDK13	CDK13	0.1893	857	1
3_MACS_peak_21069_lociStitched	chr3	9436675	9441881	3	5080	19045.6304	858	1	SETD5,LOC440944	THUMPD3	LOC440944	LOC440944	1.1399	858	1
1_MACS_peak_9193_lociStitched	chr14	91974923	91977858	1	2936	19044.3345	859	1	SMEK1		SMEK1	SMEK1	0.3949	859	1
2_MACS_peak_14521_lociStitched	chr19	1647846	1653731	2	5800	19037.975	860	1	TCF3	UQCR11	TCF3	UQCR11	0.7521	860	1
1_MACS_peak_31687_lociStitched	chr9	88896091	88899954	1	3864	19026.0476	861	1	ISCA1	C9orf153	ISCA1	ISCA1	0.76	861	1
2_MACS_peak_9919_lociStitched	chr15	55695071	55701190	2	6025	19023.971	862	1	FLJ27352,CCPG1	MIR628	CCPG1	CCPG1	0.3739	862	1
1_MACS_peak_29408_lociStitched	chr7	130642307	130647614	1	5308	19020.8187	863	1	FLJ43663	LOC646329	LOC646329	LOC646329	1.1866	863	1
1_MACS_peak_305_lociStitched	chr1	17065812	17068711	1	2900	19012.2218	864	1		ESPNP,MST1P9	ESPNP	ESPNP	0.2535	864	1
2_MACS_peak_17331_lociStitched	chr2	88002948	88010475	2	7489	19008.6858	865	1			RGPD2	RGPD2	NONE	865	1
1_MACS_peak_3789_lociStitched	chr10	70090534	70093543	1	3010	19003.3395	866	1	HNRNPH3,PBLD		HNRNPH3	HNRNPH3	1.0215	866	1
5_MACS_peak_16068_lociStitched	chr19	54055319	54060765	5	4699	19003.2724	867	1	ZNF331	LOC284379	ZNF331	ZNF331	0.7202	867	1
1_MACS_peak_11763_lociStitched	chr16	70555689	70559526	1	3838	18986.6271	868	1	SF3B3,COG4	SNORD111B,MIR3647,SNORD111	SF3B3	SF3B3	0.3723	868	1
1_MACS_peak_11275_lociStitched	chr16	28833413	28837513	1	4101	18964.14	869	1	ATXN2L	SH2B1,TUFM	ATXN2L	ATXN2L	0.8835	869	1
2_MACS_peak_3057_lociStitched	chr1	234656837	234661416	2	4398	18951.1073	870	1		TARBP1	TARBP1	TARBP1	0.158	870	1
2_MACS_peak_7493_lociStitched	chr12	121284273	121290099	2	5790	18924.0132	871	1	SPPL3		SPPL3	SPPL3	0.3891	871	1
1_MACS_peak_17959_lociStitched	chr2	158324033	158328606	1	4574	18909.8123	872	1		CYTIP	CYTIP	CYTIP	1.1287	872	1
3_MACS_peak_27542_lociStitched	chr6	134495196	134500294	3	4957	18901.8546	873	1	SGK1		SGK1	SGK1	0.6151	873	1
3_MACS_peak_14743_lociStitched	chr19	7400938	7406719	3	5700	18901.5576	874	1			ARHGEF18	ARHGEF18	NONE	874	1
1_MACS_peak_23908_lociStitched	chr4	140372899	140376263	1	3365	18901.3068	875	1	RAB33B		RAB33B	RAB33B	0.7029	875	1
1_MACS_peak_3753_lociStitched	chr10	60025394	60029889	1	4496	18885.7425	876	1	CISD1,IPMK		IPMK	IPMK	0.2767	876	1
4_MACS_peak_29207_lociStitched	chr7	105983568	105991170	4	6936	18849.9192	877	1			NAMPT	NAMPT	0.8488	877	1
2_MACS_peak_22652_lociStitched	chr3	183241761	183247174	2	5403	18849.6899	878	1	KLHL6		KLHL6	KLHL6	1.361	878	1
1_MACS_peak_14556_lociStitched	chr19	2235003	2238256	1	3254	18842.6772	879	1	SF3A2,PLEKHJ1	AMH,MIR4321,OAZ1,MIR1227,JSRP1,C19orf35	SF3A2	MIR1227	1.9732	879	1
