#U266 Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/U266.H3K27ac_ROSE/U266_0KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by U266.jin.bam
#Using cutoff of 17655.7392 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	U266.jin.bam	enhancerRank	isSuperStretch
1_MACS_peak_15107_lociStitched	chr19	16694044	16701126	1	7083	37015.4894	304	1
3_MACS_peak_25844_lociStitched	chr5	169728945	169738213	3	8804	22158.8612	305	1
1_MACS_peak_29441_lociStitched	chr7	132121566	132130903	1	9338	13327.6338	306	0
3_MACS_peak_22187_lociStitched	chr3	128995503	129003736	3	7867	31259.0544	307	1
1_MACS_peak_422_lociStitched	chr1	24512474	24520479	1	8006	30089.9945	308	1
3_MACS_peak_17970_lociStitched	chr2	159840217	159849014	3	8690	23222.3206	309	1
1_MACS_peak_22224_lociStitched	chr3	130566196	130574507	1	8312	26957.5596	310	1
1_MACS_peak_16329_lociStitched	chr2	8679818	8687482	1	7665	32512.9872	311	1
2_MACS_peak_25270_lociStitched	chr5	124077337	124085725	2	8382	26006.1552	312	1
2_MACS_peak_19938_lociStitched	chr21	36597838	36605179	2	7258	35076.7662	313	1
3_MACS_peak_9295_lociStitched	chr14	98663057	98672416	3	8867	19964.6188	314	1
2_MACS_peak_32117_lociStitched	chr9	117209006	117216759	2	7703	31637.6671	315	1
2_MACS_peak_3865_lociStitched	chr10	74076116	74083322	2	7053	36093.4128	316	1
3_MACS_peak_24537_lociStitched	chr5	32276122	32285003	3	8685	21888.1126	317	1
3_MACS_peak_24422_lociStitched	chr5	14221363	14230594	3	9055	16335.1776	318	0
2_MACS_peak_15527_lociStitched	chr19	39919358	39927604	2	8153	27615.0294	319	1
2_MACS_peak_12747_lociStitched	chr17	34521616	34530726	2	8974	17642.426	320	0
7_MACS_peak_24211_lociStitched	chr4	185365826	185375937	7	9136	14726.6715	321	0
2_MACS_peak_17106_lociStitched	chr2	70310892	70317000	2	6074	41214.9516	322	1
3_MACS_peak_4376_lociStitched	chr10	112576305	112585244	3	8762	20412.2065	323	1
1_MACS_peak_22784_lociStitched	chr3	192630181	192636879	1	6699	37545.639	324	1
1_MACS_peak_5181_lociStitched	chr11	58340416	58347896	1	7481	32455.72	325	1
3_MACS_peak_3035_lociStitched	chr1	233758206	233766822	3	8106	27134.3688	326	1
3_MACS_peak_26424_lociStitched	chr6	27094223	27102847	3	8365	24176.5216	327	1
2_MACS_peak_20079_lociStitched	chr21	44778658	44785975	2	6869	36199.3941	328	1
3_MACS_peak_17245_lociStitched	chr2	86112325	86120928	3	8504	22472.7566	329	1
3_MACS_peak_21690_lociStitched	chr3	61554533	61563871	3	8630	20878.8342	330	1
1_MACS_peak_18105_lociStitched	chr2	175456411	175463553	1	7143	34298.7408	331	1
4_MACS_peak_3084_lociStitched	chr1	235144335	235153219	4	8300	24596.2424	332	1
1_MACS_peak_2277_lociStitched	chr1	178571927	178578208	1	6282	39252.4814	333	1
1_MACS_peak_9892_lociStitched	chr15	52669667	52676919	1	7253	33372.9788	334	1
4_MACS_peak_4379_lociStitched	chr10	112599098	112606525	4	7301	33034.5533	335	1
2_MACS_peak_17839_lociStitched	chr2	136888398	136896176	2	7675	30096.971	336	1
1_MACS_peak_3944_lociStitched	chr10	79590661	79598238	1	7578	30714.1272	337	1
1_MACS_peak_10285_lociStitched	chr15	75334326	75341090	1	6765	36267.8916	338	1
2_MACS_peak_2529_lociStitched	chr1	203289259	203297888	2	8559	20408.4479	339	1
2_MACS_peak_26453_lociStitched	chr6	27774856	27783301	2	8357	22913.8185	340	1
1_MACS_peak_14983_lociStitched	chr19	13260484	13267253	1	6770	35894.6532	341	1
3_MACS_peak_19935_lociStitched	chr21	36587913	36596454	3	8244	23897.718	342	1
1_MACS_peak_240_lociStitched	chr1	14025796	14032414	1	6619	36614.7468	343	1
2_MACS_peak_2660_lociStitched	chr1	209275202	209283879	2	8531	20315.4601	344	1
1_MACS_peak_23896_lociStitched	chr4	140095642	140100596	1	4955	44126.7642	345	1
2_MACS_peak_15615_lociStitched	chr19	42446733	42454162	2	7356	31573.25	346	1
1_MACS_peak_13704_lociStitched	chr17	76741096	76749005	1	7910	26898.509	347	1
3_MACS_peak_13389_lociStitched	chr17	62164525	62173654	3	8450	20901.7584	348	1
3_MACS_peak_12806_lociStitched	chr17	36856026	36862574	3	6467	37107.516	349	1
4_MACS_peak_32898_lociStitched	chrX	39712468	39721037	4	8070	25006.0558	350	1
1_MACS_peak_22442_lociStitched	chr3	156805009	156811935	1	6927	34239.3736	351	1
6_MACS_peak_17254_lociStitched	chr2	86242050	86252010	6	8760	15809.508	352	0
3_MACS_peak_25038_lociStitched	chr5	90673649	90680806	3	7029	33443.2296	353	1
5_MACS_peak_27321_lociStitched	chr6	108878436	108887094	5	8575	18563.6178	354	1
3_MACS_peak_25483_lociStitched	chr5	139012236	139020313	3	7576	29317.8946	355	1
3_MACS_peak_32204_lociStitched	chr9	126097606	126103808	3	6050	38968.4064	356	1
2_MACS_peak_2601_lociStitched	chr1	206286930	206294935	2	7899	26225.981	357	1
5_MACS_peak_27977_lociStitched	chr6	167039796	167049060	5	8665	16194.3984	358	0
1_MACS_peak_7094_lociStitched	chr12	94597862	94604588	1	6727	34779.4734	359	1
4_MACS_peak_24526_lociStitched	chr5	32206011	32213605	4	7287	30945.55	360	1
1_MACS_peak_8532_lociStitched	chr14	32669258	32676558	1	7301	30632.99	361	1
1_MACS_peak_10146_lociStitched	chr15	69108306	69114622	1	6317	36855.1232	362	1
4_MACS_peak_3258_lociStitched	chr10	3822033	3829207	4	7035	32342.5442	363	1
6_MACS_peak_4946_lociStitched	chr11	23561115	23571434	6	8799	12284.7695	364	0
4_MACS_peak_13566_lociStitched	chr17	73451732	73458806	4	6650	34801.9578	365	1
3_MACS_peak_6134_lociStitched	chr12	282753	290789	3	7780	26177.27	366	1
1_MACS_peak_23238_lociStitched	chr4	38129301	38136775	1	7475	28845.903	367	1
1_MACS_peak_3351_lociStitched	chr10	11217772	11225850	1	8079	23001.2972	368	1
1_MACS_peak_32418_lociStitched	chr9	134548606	134555764	1	7159	31249.6806	369	1
1_MACS_peak_1766_lociStitched	chr1	149855399	149861420	1	6022	38058.741	370	1
2_MACS_peak_13270_lociStitched	chr17	55552480	55559494	2	6697	34190.4444	371	1
3_MACS_peak_21782_lociStitched	chr3	71826573	71835027	3	8436	18074.652	372	1
1_MACS_peak_22730_lociStitched	chr3	186780305	186786334	1	6030	37828.9605	373	1
2_MACS_peak_28415_lociStitched	chr7	32766621	32774497	2	7863	24803.0992	374	1
2_MACS_peak_27290_lociStitched	chr6	106610364	106618979	2	8182	21139.487	375	1
1_MACS_peak_14140_lociStitched	chr18	42299451	42307650	1	8200	20695.0959	376	1
2_MACS_peak_21418_lociStitched	chr3	45634286	45642357	2	8054	22451.9078	377	1
2_MACS_peak_19668_lociStitched	chr20	58674811	58682865	2	7883	24237.7076	378	1
3_MACS_peak_19391_lociStitched	chr20	42694687	42702089	3	6849	32671.6878	379	1
4_MACS_peak_27949_lociStitched	chr6	164122906	164131896	4	8242	19439.077	380	1
3_MACS_peak_32494_lociStitched	chr9	138468301	138476794	3	8380	17358.8427	381	0
1_MACS_peak_31769_lociStitched	chr9	94571209	94577900	1	6692	33317.8345	382	1
1_MACS_peak_146_lociStitched	chr1	9220603	9226508	1	5906	37613.669	383	1
1_MACS_peak_28375_lociStitched	chr7	29718774	29726468	1	7695	25202.4664	384	1
5_MACS_peak_6813_lociStitched	chr12	57076495	57084250	5	7584	25966.842	385	1
5_MACS_peak_24253_lociStitched	chr4	186176288	186185595	5	8608	11986.4853	386	0
2_MACS_peak_20378_lociStitched	chr22	24183479	24191870	2	7997	21571.5828	387	1
1_MACS_peak_31061_lociStitched	chr8	134695969	134703303	1	7335	28010.7462	388	1
2_MACS_peak_5991_lociStitched	chr11	119185718	119193529	2	7731	24269.5581	389	1
1_MACS_peak_9075_lociStitched	chr14	81421173	81428061	1	6889	31271.52	390	1
2_MACS_peak_32023_lociStitched	chr9	112908633	112916251	2	7603	25356.513	391	1
1_MACS_peak_889_lociStitched	chr1	44296544	44303564	1	7021	30154.41	392	1
1_MACS_peak_28628_lociStitched	chr7	48123954	48129779	1	5826	37374.365	393	1
1_MACS_peak_32137_lociStitched	chr9	117456092	117463021	1	6930	30664.2895	394	1
2_MACS_peak_3211_lociStitched	chr10	554582	562302	2	7684	24183.672	395	1
2_MACS_peak_17292_lociStitched	chr2	87353862	87362131	2	7912	21396.0375	396	1
2_MACS_peak_9386_lociStitched	chr14	103574022	103581654	2	7450	26125.0992	397	1
3_MACS_peak_6944_lociStitched	chr12	68838956	68847035	3	7915	21256.6569	398	1
1_MACS_peak_32228_lociStitched	chr9	127629778	127636405	1	6628	32347.0497	399	1
1_MACS_peak_15496_lociStitched	chr19	39171666	39178582	1	6917	30342.5668	400	1
4_MACS_peak_2662_lociStitched	chr1	209300043	209308876	4	8219	17043.2735	401	0
1_MACS_peak_2629_lociStitched	chr1	206887251	206895069	1	7819	22130.4126	402	1
4_MACS_peak_508_lociStitched	chr1	26445374	26454388	4	8192	17227.5568	403	0
2_MACS_peak_25063_lociStitched	chr5	95060107	95068449	2	7906	21049.3686	404	1
1_MACS_peak_14828_lociStitched	chr19	10328486	10334666	1	6181	34892.898	405	1
3_MACS_peak_26718_lociStitched	chr6	36643551	36651636	3	7961	20001.4815	406	1
5_MACS_peak_24417_lociStitched	chr5	14211734	14220617	5	8190	16654.7367	407	0
2_MACS_peak_11766_lociStitched	chr16	70768605	70774864	2	5941	35876.588	408	1
2_MACS_peak_26411_lociStitched	chr6	26532317	26539859	2	7451	25160.112	409	1
1_MACS_peak_16697_lociStitched	chr2	33699867	33706338	1	6472	32264.406	410	1
2_MACS_peak_20026_lociStitched	chr21	43480399	43486955	2	6449	32392.5404	411	1
1_MACS_peak_27826_lociStitched	chr6	155668948	155675441	1	6494	32059.1875	412	1
3_MACS_peak_9512_lociStitched	chr15	23609800	23618203	3	8325	12666.6822	413	0
2_MACS_peak_14625_lociStitched	chr19	3983645	3990434	2	6782	30041.325	414	1
3_MACS_peak_8968_lociStitched	chr14	74224508	74231886	3	7230	26481.1176	415	1
2_MACS_peak_3699_lociStitched	chr10	50250298	50257630	2	7315	25323.2616	416	1
1_MACS_peak_17358_lociStitched	chr2	89151470	89159140	1	7671	21592.584	417	1
2_MACS_peak_26034_lociStitched	chr5	179510943	179518717	2	7713	20763.5766	418	1
1_MACS_peak_27931_lociStitched	chr6	160397902	160405357	1	7456	23469.831	419	1
1_MACS_peak_22534_lociStitched	chr3	169771347	169776987	1	5641	36116.868	420	1
1_MACS_peak_13447_lociStitched	chr17	65642445	65649160	1	6716	29603.0775	421	1
1_MACS_peak_16754_lociStitched	chr2	38946478	38953283	1	6806	28748.403	422	1
2_MACS_peak_17749_lociStitched	chr2	128584934	128591036	2	5902	34392.0924	423	1
3_MACS_peak_19697_lociStitched	chr20	61277740	61285080	3	7160	25432.366	424	1
4_MACS_peak_28908_lociStitched	chr7	90337560	90345635	4	7801	18258.3825	425	1
1_MACS_peak_14403_lociStitched	chr18	72162520	72168998	1	6479	30570.9776	426	1
1_MACS_peak_354_lociStitched	chr1	22105099	22110848	1	5750	34892.9806	427	1
1_MACS_peak_22758_lociStitched	chr3	190651506	190658370	1	6865	27699.672	428	1
1_MACS_peak_10514_lociStitched	chr15	89654396	89661099	1	6704	28861.7774	429	1
1_MACS_peak_10645_lociStitched	chr15	99493012	99499261	1	6250	31920.5169	430	1
2_MACS_peak_22654_lociStitched	chr3	183249557	183256794	2	7110	25461.2134	431	1
2_MACS_peak_10472_lociStitched	chr15	85519027	85526061	2	6920	27059.798	432	1
1_MACS_peak_13830_lociStitched	chr17	80451030	80457919	1	6890	27301.107	433	1
2_MACS_peak_14013_lociStitched	chr18	20711815	20719087	2	7203	24566.2704	434	1
4_MACS_peak_26721_lociStitched	chr6	36718682	36726957	4	7896	16337.3325	435	0
1_MACS_peak_3093_lociStitched	chr1	235181119	235187632	1	6514	30002.7858	436	1
2_MACS_peak_9174_lociStitched	chr14	91811917	91818913	2	6831	27602.718	437	1
4_MACS_peak_3861_lociStitched	chr10	74060675	74068978	4	7805	17491.0998	438	0
2_MACS_peak_17691_lociStitched	chr2	114642473	114649810	2	7168	24650.8526	439	1
3_MACS_peak_30641_lociStitched	chr8	101316372	101323759	3	7215	24185.038	440	1
1_MACS_peak_13162_lociStitched	chr17	47814539	47820994	1	6456	30266.8495	441	1
5_MACS_peak_23396_lociStitched	chr4	71525690	71534162	5	8127	11233.872	442	0
2_MACS_peak_3191_lociStitched	chr1	247373156	247380808	2	7580	19873.7744	443	1
2_MACS_peak_28261_lociStitched	chr7	22760222	22768125	2	7414	21395.0016	444	1
2_MACS_peak_7532_lociStitched	chr12	122237093	122242978	2	5821	33562.155	445	1
2_MACS_peak_13481_lociStitched	chr17	66452223	66459367	2	6812	26936.452	446	1
3_MACS_peak_20083_lociStitched	chr21	44844738	44852109	3	6980	25441.7436	447	1
1_MACS_peak_17631_lociStitched	chr2	112302685	112310195	1	7511	20026.166	448	1
2_MACS_peak_29397_lociStitched	chr7	130584694	130591785	2	7061	24617.8247	449	1
1_MACS_peak_9801_lociStitched	chr15	45001724	45007940	1	6217	31031.5152	450	1
5_MACS_peak_1327_lociStitched	chr1	93421307	93429216	5	7409	20965.9681	451	1
3_MACS_peak_17310_lociStitched	chr2	87550573	87558053	3	7120	23916.552	452	1
3_MACS_peak_10574_lociStitched	chr15	91393763	91401555	3	7729	16788.6432	453	0
3_MACS_peak_12758_lociStitched	chr17	34624086	34632296	3	7945	12842.082	454	0
1_MACS_peak_2343_lociStitched	chr1	184459247	184465832	1	6586	28198.287	455	1
1_MACS_peak_18632_lociStitched	chr2	227653812	227660906	1	7095	23911.0364	456	1
1_MACS_peak_19413_lociStitched	chr20	43269969	43277351	1	7383	20468.8096	457	1
1_MACS_peak_23741_lociStitched	chr4	113205441	113211957	1	6517	28280.0916	458	1
4_MACS_peak_12399_lociStitched	chr17	16888267	16895374	4	6919	25018.7721	459	1
5_MACS_peak_3519_lociStitched	chr10	24737255	24745969	5	7947	11697.6736	460	0
2_MACS_peak_17331_lociStitched	chr2	88002948	88010475	2	7489	19008.6858	461	1
3_MACS_peak_23952_lociStitched	chr4	146098128	146104657	3	5960	31910.4875	462	1
3_MACS_peak_7571_lociStitched	chr12	123416096	123424149	3	7582	17620.7693	463	0
1_MACS_peak_17836_lociStitched	chr2	136870989	136877505	1	6517	27984.9168	464	1
1_MACS_peak_13320_lociStitched	chr17	57860824	57866535	1	5712	33083.823	465	1
3_MACS_peak_30152_lociStitched	chr8	37743717	37751810	3	7594	17021.1976	466	0
1_MACS_peak_26021_lociStitched	chr5	179244634	179250204	1	5571	33764.783	467	1
1_MACS_peak_28329_lociStitched	chr7	26237914	26242824	1	4911	36877.046	468	1
2_MACS_peak_26239_lociStitched	chr6	13271828	13279193	2	7073	22841.0745	469	1
1_MACS_peak_18583_lociStitched	chr2	219756521	219763138	1	6618	26761.1331	470	1
3_MACS_peak_2596_lociStitched	chr1	206269429	206276193	3	6594	26924.102	471	1
4_MACS_peak_7132_lociStitched	chr12	96587091	96594485	4	6871	24304.078	472	1
1_MACS_peak_25160_lociStitched	chr5	108743379	108750140	1	6762	25259.7721	473	1
3_MACS_peak_30296_lociStitched	chr8	61822662	61829923	3	6792	24990.1837	474	1
1_MACS_peak_28402_lociStitched	chr7	30668675	30675990	1	7316	19642.238	475	1
1_MACS_peak_9285_lociStitched	chr14	98167397	98174514	1	7118	21772.3264	476	1
3_MACS_peak_26874_lociStitched	chr6	45703256	45710738	3	7178	21126.9234	477	1
1_MACS_peak_534_lociStitched	chr1	27018615	27025644	1	7030	22658.6844	478	1
1_MACS_peak_7465_lociStitched	chr12	120553660	120560724	1	7065	21995.8832	479	1
2_MACS_peak_10304_lociStitched	chr15	75742549	75749020	2	6387	27829.8297	480	1
4_MACS_peak_12309_lociStitched	chr17	8053984	8062251	4	7486	16907.6684	481	0
2_MACS_peak_14557_lociStitched	chr19	2254935	2262083	2	6885	23698.4792	482	1
1_MACS_peak_2471_lociStitched	chr1	200834088	200840858	1	6771	24597.441	483	1
1_MACS_peak_140_lociStitched	chr1	9136031	9143033	1	7003	22348.2834	484	1
2_MACS_peak_3646_lociStitched	chr10	43899520	43906188	2	6646	25474.4272	485	1
2_MACS_peak_13398_lociStitched	chr17	62202586	62210135	2	7485	16225.0657	486	0
1_MACS_peak_15623_lociStitched	chr19	42616649	42622597	1	5949	30368.7036	487	1
2_MACS_peak_8652_lociStitched	chr14	50464756	50470855	2	6097	29393.5206	488	1
7_MACS_peak_6398_lociStitched	chr12	25481175	25489141	7	7458	16362.164	489	0
3_MACS_peak_14847_lociStitched	chr19	10521817	10528257	3	6141	28977.424	490	1
1_MACS_peak_17650_lociStitched	chr2	112586699	112593856	1	7158	20099.0031	491	1
2_MACS_peak_9523_lociStitched	chr15	23676382	23684199	2	7477	15866.1649	492	0
3_MACS_peak_21424_lociStitched	chr3	45729137	45736981	3	7542	14738.0916	493	0
3_MACS_peak_21024_lociStitched	chr3	4870076	4877603	3	7317	17817.1617	494	1
7_MACS_peak_1065_lociStitched	chr1	55750646	55758671	7	7586	13749.2325	495	0
2_MACS_peak_10210_lociStitched	chr15	72518181	72525017	2	6750	23852.8548	496	1
1_MACS_peak_13163_lociStitched	chr17	47821575	47827922	1	6348	27085.1878	497	1
2_MACS_peak_2554_lociStitched	chr1	204530967	204537679	2	6589	25075.3608	498	1
2_MACS_peak_6935_lociStitched	chr12	68764886	68771110	2	6086	28783.5104	499	1
3_MACS_peak_6481_lociStitched	chr12	32047002	32053477	3	5926	29780.4675	500	1
2_MACS_peak_13047_lociStitched	chr17	43388190	43395523	2	7081	20145.9509	501	1
3_MACS_peak_10232_lociStitched	chr15	73545280	73552796	3	7226	18392.4036	502	1
2_MACS_peak_4940_lociStitched	chr11	22685477	22692955	2	7321	17096.2036	503	0
1_MACS_peak_21738_lociStitched	chr3	69130248	69137816	1	7569	13063.1248	504	0
2_MACS_peak_24657_lociStitched	chr5	53824438	53831882	2	7415	15603.3684	505	0
3_MACS_peak_28662_lociStitched	chr7	55634451	55641636	3	6733	23477.706	506	1
5_MACS_peak_26225_lociStitched	chr6	12007672	12014010	5	6055	28780.2242	507	1
3_MACS_peak_454_lociStitched	chr1	25069930	25077363	3	7029	20500.214	508	1
1_MACS_peak_32119_lociStitched	chr9	117245486	117251791	1	6306	26986.0305	509	1
4_MACS_peak_25778_lociStitched	chr5	160169244	160177001	4	7622	11764.2662	510	0
3_MACS_peak_24189_lociStitched	chr4	185184291	185191727	3	7113	19441.422	511	1
1_MACS_peak_2619_lociStitched	chr1	206727673	206734532	1	6860	22100.3839	512	1
1_MACS_peak_3328_lociStitched	chr10	7529309	7536238	1	6930	21254.0146	513	1
2_MACS_peak_30816_lociStitched	chr8	119573636	119579674	2	5995	28933.4922	514	1
4_MACS_peak_17456_lociStitched	chr2	99085229	99093193	4	7643	10721.1368	515	0
3_MACS_peak_31930_lociStitched	chr9	102580553	102586714	3	5870	29433.5614	516	1
3_MACS_peak_21441_lociStitched	chr3	46320099	46327587	3	7458	13722.5088	517	0
4_MACS_peak_13928_lociStitched	chr18	9135168	9142537	4	7189	17723.9188	518	1
1_MACS_peak_18980_lociStitched	chr20	5172265	5179010	1	6746	22607.891	519	1
1_MACS_peak_29111_lociStitched	chr7	101945861	101952635	1	6775	22323.717	520	1
4_MACS_peak_24271_lociStitched	chr4	186506959	186514719	4	7061	19264.976	521	1
2_MACS_peak_24990_lociStitched	chr5	87967456	87972956	2	5493	31502.9	522	1
3_MACS_peak_21409_lociStitched	chr3	45582554	45589517	3	6843	21449.5215	523	1
1_MACS_peak_30644_lociStitched	chr8	101336622	101343321	1	6700	22635.921	524	1
2_MACS_peak_15068_lociStitched	chr19	16186062	16191654	2	5583	30826.4592	525	1
1_MACS_peak_13259_lociStitched	chr17	55431756	55437876	1	6121	27347.22	526	1
3_MACS_peak_443_lociStitched	chr1	24881970	24887579	3	5488	31211.2805	527	1
3_MACS_peak_16728_lociStitched	chr2	37877504	37884648	3	6900	20363.2576	528	1
3_MACS_peak_23147_lociStitched	chr4	15002011	15008452	3	6414	24819.1053	529	1
1_MACS_peak_3252_lociStitched	chr10	3663791	3670461	1	6671	22342.499	530	1
2_MACS_peak_22898_lociStitched	chr3	197473670	197479292	2	5590	30345.8694	531	1
1_MACS_peak_17307_lociStitched	chr2	87536736	87543726	1	6991	18806.595	532	1
3_MACS_peak_6560_lociStitched	chr12	46119655	46126442	3	6573	23127.3812	533	1
2_MACS_peak_1987_lociStitched	chr1	156715825	156722526	2	6650	22347.835	534	1
1_MACS_peak_21422_lociStitched	chr3	45694666	45701591	1	6926	19347.7575	535	1
2_MACS_peak_3134_lociStitched	chr1	241801825	241808057	2	6115	26673.5832	536	1
4_MACS_peak_7348_lociStitched	chr12	111105365	111112797	4	7044	17876.1896	537	1
2_MACS_peak_9810_lociStitched	chr15	45489672	45496365	2	6348	24761.4228	538	1
2_MACS_peak_1761_lociStitched	chr1	149810839	149816767	2	5792	28763.2488	539	1
1_MACS_peak_22832_lociStitched	chr3	195356621	195363175	1	6555	22878.0478	540	1
1_MACS_peak_28223_lociStitched	chr7	20367950	20372908	1	4959	33315.7768	541	1
4_MACS_peak_29207_lociStitched	chr7	105983568	105991170	4	6936	18849.9192	542	1
1_MACS_peak_30741_lociStitched	chr8	105596419	105602645	1	6227	25558.3526	543	1
1_MACS_peak_25346_lociStitched	chr5	131745333	131751738	1	6406	24094.9695	544	1
3_MACS_peak_12952_lociStitched	chr17	40826879	40833975	3	6652	21820.2	545	1
3_MACS_peak_18555_lociStitched	chr2	216973218	216980345	3	6698	21347.5031	546	1
1_MACS_peak_22594_lociStitched	chr3	177074681	177079790	1	5110	32472.804	547	1
4_MACS_peak_25858_lociStitched	chr5	171600436	171607957	4	6749	20776.0104	548	1
2_MACS_peak_1763_lociStitched	chr1	149819919	149825958	2	5945	27508.2489	549	1
2_MACS_peak_31742_lociStitched	chr9	93701708	93708402	2	6692	21304.3244	550	1
2_MACS_peak_2116_lociStitched	chr1	162120921	162127799	2	6485	23115.5824	551	1
3_MACS_peak_5803_lociStitched	chr11	102186638	102194050	3	7106	16223.3856	552	0
3_MACS_peak_10619_lociStitched	chr15	93424184	93430041	3	5750	28640.73	553	1
6_MACS_peak_20680_lociStitched	chr22	38787904	38795778	6	7252	13866.114	554	0
3_MACS_peak_24401_lociStitched	chr5	10695298	10702379	3	6633	21429.2303	555	1
1_MACS_peak_27288_lociStitched	chr6	106588382	106595586	1	7205	14305.7032	556	0
1_MACS_peak_9190_lociStitched	chr14	91879173	91885677	1	6505	22467.4176	557	1
2_MACS_peak_16604_lociStitched	chr2	28612162	28617408	2	5189	31535.8044	558	1
1_MACS_peak_16874_lociStitched	chr2	47629537	47636347	1	6811	19172.193	559	1
1_MACS_peak_10222_lociStitched	chr15	73074132	73079912	1	5781	27896.014	560	1
3_MACS_peak_15001_lociStitched	chr19	13952366	13959210	3	6291	24053.9224	561	1
1_MACS_peak_14195_lociStitched	chr18	46308304	46314894	1	6591	21180.919	562	1
1_MACS_peak_6527_lociStitched	chr12	40009711	40016498	1	6788	19061.2895	563	1
3_MACS_peak_22271_lociStitched	chr3	136466619	136473377	3	6632	20681.5074	564	1
2_MACS_peak_17603_lociStitched	chr2	111971938	111978758	2	6777	19104.866	565	1
4_MACS_peak_27613_lociStitched	chr6	137108190	137115305	4	6710	19804.6025	566	1
5_MACS_peak_30944_lociStitched	chr8	128316974	128324383	5	7245	12376.7345	567	0
2_MACS_peak_4487_lociStitched	chr10	125863033	125869105	2	5600	28677.4488	568	1
2_MACS_peak_13316_lociStitched	chr17	57694041	57698729	2	4688	33479.8208	569	1
1_MACS_peak_31506_lociStitched	chr9	37526978	37533128	1	6151	24737.145	570	1
2_MACS_peak_22464_lociStitched	chr3	160116312	160122984	2	6437	22272.4704	571	1
2_MACS_peak_32555_lociStitched	chr9	139792312	139798674	2	6323	23150.6818	572	1
