#23_0F29_0229Kronos_MM1S-KB-1hr-1_H3K27me3_hs-dm_i05_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/23_0F29_0229Kronos_MM1S-KB-1hr-1_H3K27me3_hs-dm_i05_ROSE/23_0F29_0229Kronos_MM1S-KB-1hr-1_H3K27me3_hs-dm_i05_peaks_1KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X23_0F29_0229Kronos_MM1S.KB.1hr.1_H3K27me3_hs.dm_i05.bam
#Using cutoff of 18040.59 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X23_0F29_0229Kronos_MM1S.KB.1hr.1_H3K27me3_hs.dm_i05.bam	X37_0EXP_0229Kronos_MM1S.KB.1hr.1_Input_hs_i80.bam	enhancerRank	isSuper
4_MACS_peak_27823_lociStitched	chr8	143675385	143707696	4	31478	39487.2731	2520.258	261	1
5_MACS_peak_21683_lociStitched	chr22	44732919	44768064	5	33906	39977.4375	3106.818	262	1
6_MACS_peak_17493_lociStitched	chr19	55630230	55662779	6	31826	40100.368	3235.3706	263	1
9_MACS_peak_19797_lociStitched	chr20	61672728	61707107	9	30825	40120.293	3290.0703	264	1
10_MACS_peak_1109_lociStitched	chr1	7716396	7753220	10	33736	40244.9496	3431.9968	265	1
3_MACS_peak_13505_lociStitched	chr17	79758993	79777479	3	17382	38548.8558	1807.9308	266	1
13_MACS_peak_7238_lociStitched	chr12	1919575	1955958	13	31851	40054.0447	3474.5765	267	1
8_MACS_peak_13982_lociStitched	chr19	3094592	3127856	8	31396	40375.8432	3931.8048	268	1
6_MACS_peak_21676_lociStitched	chr22	44692804	44726660	6	32954	39520.1088	3165.536	269	1
10_MACS_peak_28135_lociStitched	chr9	34547788	34580752	10	32216	39747.9912	3398.5884	270	1
3_MACS_peak_9394_lociStitched	chr16	1567659	1590656	3	22650	38262.4086	1968.5432	271	1
3_MACS_peak_59_lociStitched	chr1	1052549	1073269	3	20486	38149.664	1889.664	272	1
7_MACS_peak_27816_lociStitched	chr8	143643698	143674307	7	29855	38301.0417	2173.239	273	1
3_MACS_peak_3923_lociStitched	chr1	201317191	201346432	3	28448	40779.4986	4839.3855	274	1
8_MACS_peak_2577_lociStitched	chr1	22870736	22903081	8	30521	38658.744	2733.1525	275	1
7_MACS_peak_9302_lociStitched	chr16	858570	886894	7	27211	38653.7628	2747.428	276	1
16_MACS_peak_21534_lociStitched	chr22	43601956	43638705	16	31070	39424.3272	3520.5542	277	1
3_MACS_peak_829_lociStitched	chr1	6210642	6234609	3	23886	37968.5214	2123.4762	278	1
7_MACS_peak_11307_lociStitched	chr17	7308137	7335615	7	25045	38378.5226	2687.3484	279	1
3_MACS_peak_25078_lociStitched	chr6	41603057	41628437	3	25043	38311.11	2636.982	280	1
9_MACS_peak_27784_lociStitched	chr8	143528797	143563564	9	30828	38038.5747	2489.3172	281	1
6_MACS_peak_839_lociStitched	chr1	6298589	6323213	6	24269	37957.896	2459.9376	282	1
1_MACS_peak_9493_lociStitched	chr16	3033705	3052905	1	19201	37332.48	1929.6	283	1
2_MACS_peak_9388_lociStitched	chr16	1475615	1494740	2	19020	36836.6625	1434.375	284	1
8_MACS_peak_5197_lociStitched	chr10	135044974	135075068	8	28607	37873.299	2973.2872	285	1
7_MACS_peak_12878_lociStitched	chr17	72872946	72906850	7	32050	38575.9712	3688.7552	286	1
6_MACS_peak_12946_lociStitched	chr17	74514693	74542460	6	26666	37538.2073	2848.8942	287	1
6_MACS_peak_13551_lociStitched	chr17	81010699	81037399	6	25781	36995.52	2581.89	288	1
14_MACS_peak_12009_lociStitched	chr17	41704536	41745969	14	35628	38557.5498	4309.032	289	1
3_MACS_peak_866_lociStitched	chr1	6554366	6572668	3	18160	36270.9036	2071.7864	290	1
2_MACS_peak_29640_lociStitched	chr9	140317846	140334592	2	16668	35531.6628	1513.8384	291	1
7_MACS_peak_2235_lociStitched	chr1	19353562	19386575	7	31746	37634.82	3661.1417	292	1
5_MACS_peak_9284_lociStitched	chr16	741049	763239	5	21186	35748.09	1910.559	293	1
3_MACS_peak_29029_lociStitched	chr9	136535388	136561968	3	26110	36289.674	2461.308	294	1
10_MACS_peak_22264_lociStitched	chr22	50426081	50458260	10	27210	36555.344	2851.0594	295	1
8_MACS_peak_6952_lociStitched	chr11	118012301	118044192	8	28001	38036.3957	4365.8779	296	1
3_MACS_peak_5314_lociStitched	chr11	843040	864832	3	21193	35538.3936	1935.1296	297	1
3_MACS_peak_19732_lociStitched	chr20	60783673	60804380	3	19706	35437.9598	1859.4886	298	1
9_MACS_peak_19774_lociStitched	chr20	61445732	61470719	9	23587	36008.7657	2481.2091	299	1
4_MACS_peak_14074_lociStitched	chr19	3581562	3608356	4	26140	37238.3012	3721.6866	300	1
5_MACS_peak_21375_lociStitched	chr22	39221506	39249577	5	27160	36138.6054	2776.2219	301	1
9_MACS_peak_21451_lociStitched	chr22	42683841	42716505	9	30097	36926.652	3645.3024	302	1
4_MACS_peak_27984_lociStitched	chr8	144466478	144490237	4	23156	35374.7751	2121.6787	303	1
6_MACS_peak_1547_lociStitched	chr1	11924868	11954087	6	28314	36418.5616	3272.528	304	1
19_MACS_peak_1034_lociStitched	chr1	7508572	7545174	19	33434	35877.2804	2737.8296	305	1
5_MACS_peak_19917_lociStitched	chr20	62668614	62693295	5	23192	35594.9382	2512.5258	306	1
5_MACS_peak_14515_lociStitched	chr19	7718761	7745652	5	26481	37421.5156	4453.1496	307	1
5_MACS_peak_16445_lociStitched	chr19	42422363	42446143	5	22274	35567.746	2836.954	308	1
1_MACS_peak_1680_lociStitched	chr1	17083035	17109337	1	26303	38542.9508	6012.6372	309	1
6_MACS_peak_12488_lociStitched	chr17	61552216	61578511	6	25412	34819.839	2424.399	310	1
4_MACS_peak_8759_lociStitched	chr15	42152282	42175417	4	22284	34519.7335	2246.4085	311	1
3_MACS_peak_5418_lociStitched	chr11	1702173	1724825	3	22177	34505.7916	2258.4044	312	1
5_MACS_peak_9425_lociStitched	chr16	2232853	2252014	5	18384	34028.0199	1858.617	313	1
1_MACS_peak_20208_lociStitched	chr21	44863775	44885105	1	21331	34853.22	2708.91	314	1
7_MACS_peak_5377_lociStitched	chr11	1454300	1480070	7	24068	33640.158	1662.165	315	1
7_MACS_peak_8021_lociStitched	chr13	113667432	113693605	7	23809	34574.533	2719.3747	316	1
9_MACS_peak_21968_lociStitched	chr22	45894361	45926042	9	30337	34582.9796	2756.247	317	1
10_MACS_peak_23286_lociStitched	chr4	6365582	6399524	10	30592	34848.2514	3085.3278	318	1
5_MACS_peak_29140_lociStitched	chr9	137423599	137452182	5	27901	33813.689	2057.976	319	1
7_MACS_peak_20556_lociStitched	chr22	18935195	18963178	7	26197	34469.4594	2725.5442	320	1
4_MACS_peak_24994_lociStitched	chr6	34012759	34038610	4	25521	34529.1807	2820.3441	321	1
6_MACS_peak_19791_lociStitched	chr20	61646027	61671461	6	24405	33817.0464	2172.0636	322	1
4_MACS_peak_2585_lociStitched	chr1	22906958	22931356	4	23692	33693.638	2056.7514	323	1
7_MACS_peak_22445_lociStitched	chr3	13659833	13690685	7	29551	34612.8588	3017.3256	324	1
14_MACS_peak_19342_lociStitched	chr20	57180530	57216313	14	33986	35020.8221	3485.2642	325	1
5_MACS_peak_28675_lociStitched	chr9	133523907	133545199	5	21070	33273.0084	1769.3652	326	1
1_MACS_peak_13824_lociStitched	chr19	1445163	1455697	1	10535	33260.0516	1785.513	327	1
10_MACS_peak_26001_lociStitched	chr7	100915605	100947343	10	30110	34740.4148	3310.2734	328	1
7_MACS_peak_28625_lociStitched	chr9	133288687	133315378	7	25204	34076.3997	2658.4236	329	1
9_MACS_peak_171_lociStitched	chr1	2088058	2117209	9	27509	33896.7828	2556.5427	330	1
8_MACS_peak_21356_lociStitched	chr22	38835269	38865086	8	28155	34644.3723	3309.687	331	1
5_MACS_peak_17125_lociStitched	chr19	50011417	50041664	5	28794	34787.0747	3469.3309	332	1
6_MACS_peak_20328_lociStitched	chr21	46137997	46162761	6	22950	34201.5604	2904.8172	333	1
2_MACS_peak_19868_lociStitched	chr20	62169932	62188491	2	18520	33073.9939	1781.664	334	1
5_MACS_peak_19860_lociStitched	chr20	62124281	62152097	5	26866	34158.048	2878.956	335	1
3_MACS_peak_13188_lociStitched	chr17	77015729	77035734	3	19954	33584.394	2418.6045	336	1
8_MACS_peak_13435_lociStitched	chr17	78478095	78509383	8	29374	34363.6104	3225.7928	337	1
3_MACS_peak_3725_lociStitched	chr1	155088731	155104713	3	15825	33864.2598	2796.85	338	1
4_MACS_peak_21460_lociStitched	chr22	42718947	42745567	4	25484	33341.55	2302.63	339	1
3_MACS_peak_27491_lociStitched	chr8	142332806	142356785	3	23918	33309.2289	2311.5756	340	1
8_MACS_peak_29800_lociStitched	chrX	152796210	152827719	8	29778	32684.2857	1707.7878	341	1
6_MACS_peak_8952_lociStitched	chr15	74586934	74614576	6	27036	33891.8562	2946.6372	342	1
11_MACS_peak_15417_lociStitched	chr19	17633247	17665308	11	29621	34289.2395	3366.405	343	1
3_MACS_peak_22979_lociStitched	chr3	195528401	195553315	3	23300	34373.8458	3555.2278	344	1
4_MACS_peak_9341_lociStitched	chr16	1020515	1043357	4	22107	32093.01	1295.1414	345	1
7_MACS_peak_21269_lociStitched	chr22	37518064	37546617	7	27746	33823.8838	3117.9876	346	1
2_MACS_peak_29204_lociStitched	chr9	137656685	137679929	2	23199	32541.6	1845.5736	347	1
17_MACS_peak_6401_lociStitched	chr11	69930286	69964073	17	30612	33303.8459	2615.1138	348	1
7_MACS_peak_13569_lociStitched	chr17	81061411	81089473	7	25977	33346.0746	2671.5024	349	1
2_MACS_peak_11827_lociStitched	chr17	36333536	36350358	2	16695	36527.2908	5862.467	350	1
5_MACS_peak_29193_lociStitched	chr9	137607577	137634960	5	26956	32284.557	1645.7183	351	1
27_MACS_peak_16401_lociStitched	chr19	42286092	42326604	27	33682	35144.16	4626.4704	352	1
5_MACS_peak_28982_lociStitched	chr9	136345077	136367276	5	21617	32443.8385	2164.4025	353	1
4_MACS_peak_10999_lociStitched	chr17	1192966	1220339	4	26476	33802.9177	3574.9138	354	1
2_MACS_peak_5343_lociStitched	chr11	1212738	1232489	2	19607	32146.7276	1931.6478	355	1
15_MACS_peak_23504_lociStitched	chr4	7458638	7495206	15	30461	32669.8512	2461.0264	356	1
6_MACS_peak_20427_lociStitched	chr21	46987788	47010649	6	21403	33308.477	3106.8099	357	1
4_MACS_peak_25985_lociStitched	chr7	100805637	100825432	4	19740	31840.2575	1688.5135	358	1
4_MACS_peak_20324_lociStitched	chr21	46114416	46135888	4	21094	32285.2992	2233.088	359	1
7_MACS_peak_23277_lociStitched	chr4	6326117	6356734	7	27156	33005.126	2982.0958	360	1
6_MACS_peak_433_lociStitched	chr1	3665967	3691196	6	23889	32515.1352	2540.5603	361	1
9_MACS_peak_19806_lociStitched	chr20	61711143	61740128	9	25213	32387.839	2449.2325	362	1
11_MACS_peak_14022_lociStitched	chr19	3255724	3285290	11	26113	33513.061	3678.0104	363	1
8_MACS_peak_88_lociStitched	chr1	1356108	1382010	8	23991	31955.2974	2126.5542	364	1
4_MACS_peak_28709_lociStitched	chr9	133934895	133958996	4	23669	32227.8572	2525.7848	365	1
2_MACS_peak_2433_lociStitched	chr1	21040887	21059517	2	18504	31393.413	1704.645	366	1
6_MACS_peak_20073_lociStitched	chr21	43152601	43177645	6	23876	32992.9656	3476.1072	367	1
8_MACS_peak_25911_lociStitched	chr7	100381618	100412096	8	28941	32739.4676	3236.7636	368	1
6_MACS_peak_25895_lociStitched	chr7	100312579	100338026	6	24321	32266.796	2766.0889	369	1
5_MACS_peak_7713_lociStitched	chr12	54412974	54435434	5	21878	31466.46	1974.234	370	1
9_MACS_peak_22402_lociStitched	chr3	12903950	12933730	9	27245	33439.962	3996.476	371	1
7_MACS_peak_21464_lociStitched	chr22	42746596	42773225	7	23078	31936.1597	2772.0789	372	1
3_MACS_peak_391_lociStitched	chr1	3262735	3287291	3	24209	30741.6564	1625.6072	373	1
1_MACS_peak_14084_lociStitched	chr19	3727894	3747279	1	19386	31746.8145	2762.3625	374	1
9_MACS_peak_16841_lociStitched	chr19	48210768	48240517	9	27600	31697.5595	2894.5777	375	1
8_MACS_peak_23761_lociStitched	chr4	8262055	8289941	8	27040	30903.2652	2110.9702	376	1
9_MACS_peak_23166_lociStitched	chr4	3639037	3666717	9	25628	30752.48	2067.696	377	1
4_MACS_peak_10917_lociStitched	chr17	700224	723694	4	22715	30961.624	2302.407	378	1
3_MACS_peak_14278_lociStitched	chr19	5541321	5566827	3	24543	31984.524	3328.533	379	1
7_MACS_peak_29102_lociStitched	chr9	137163155	137190247	7	25006	30979.702	2338.0396	380	1
12_MACS_peak_16946_lociStitched	chr19	48778500	48810453	12	28520	32199.0381	3639.4467	381	1
14_MACS_peak_13039_lociStitched	chr17	75773790	75805638	14	27762	31695.1296	3149.7672	382	1
15_MACS_peak_27920_lociStitched	chr8	144206817	144240468	15	28462	31463.685	3028.59	383	1
11_MACS_peak_21625_lociStitched	chr22	44275202	44305448	11	27062	31461.8892	3051.8214	384	1
5_MACS_peak_19658_lociStitched	chr20	60371501	60398351	5	25884	30394.2	2043.285	385	1
14_MACS_peak_16982_lociStitched	chr19	49043056	49074133	14	26357	31456.1394	3129.4539	386	1
7_MACS_peak_29032_lociStitched	chr9	136563827	136587225	7	22570	30298.0702	1991.1698	387	1
6_MACS_peak_27477_lociStitched	chr8	142064738	142090428	6	24881	31416.301	3136.749	388	1
1_MACS_peak_26244_lociStitched	chr7	151077349	151094636	1	17288	30584.1604	2314.7293	389	1
7_MACS_peak_29186_lociStitched	chr9	137579031	137605060	7	23735	30386.2546	2149.9954	390	1
12_MACS_peak_5938_lociStitched	chr11	64284785	64316299	12	29291	31473.0318	3249.0934	391	1
15_MACS_peak_2681_lociStitched	chr1	23215413	23248475	15	28673	31759.3572	3587.227	392	1
8_MACS_peak_26413_lociStitched	chr7	155164063	155189596	8	23735	31101.7473	2961.828	393	1
10_MACS_peak_2644_lociStitched	chr1	23086939	23118871	10	28452	31210.3368	3132.5292	394	1
2_MACS_peak_20334_lociStitched	chr21	46163971	46183657	2	19650	30708.1914	2633.9868	395	1
3_MACS_peak_20070_lociStitched	chr21	43130184	43151457	3	20760	31039.4343	2965.4562	396	1
4_MACS_peak_22327_lociStitched	chr22	51035467	51054253	4	17999	29689.3944	1638.1392	397	1
5_MACS_peak_12265_lociStitched	chr17	46798938	46821458	5	20759	30847.896	2799.236	398	1
6_MACS_peak_20464_lociStitched	chr21	47358538	47381785	6	21529	31157.9541	3124.3968	399	1
4_MACS_peak_11292_lociStitched	chr17	7181962	7204050	4	20310	30799.5072	2838.308	400	1
2_MACS_peak_25379_lociStitched	chr7	1456038	1478801	2	22574	29805.8722	1900.7105	401	1
7_MACS_peak_14602_lociStitched	chr19	8202455	8226603	7	22609	30655.886	2781.8496	402	1
1_MACS_peak_9103_lociStitched	chr15	78179934	78201982	1	22049	30360.096	2487.0144	403	1
4_MACS_peak_190_lociStitched	chr1	2298823	2316866	4	17542	29552.6297	1800.6914	404	1
14_MACS_peak_17220_lociStitched	chr19	50930541	50962343	14	28677	31067.3738	3358.2912	405	1
4_MACS_peak_13865_lociStitched	chr19	2297970	2317023	4	18613	30477.1788	2802.6963	406	1
9_MACS_peak_1320_lociStitched	chr1	9677941	9705344	9	25534	30729.7242	3055.4345	407	1
3_MACS_peak_2470_lociStitched	chr1	21881738	21904676	3	22403	29837.7504	2165.3472	408	1
10_MACS_peak_22136_lociStitched	chr22	49278464	49307565	10	25701	30494.9379	2828.6172	409	1
3_MACS_peak_5325_lociStitched	chr11	1071043	1089570	3	18061	29083.6846	1430.2844	410	1
6_MACS_peak_2481_lociStitched	chr1	21943452	21970764	6	25793	30130.5984	2496.3168	411	1
9_MACS_peak_27070_lociStitched	chr8	1889816	1916710	9	24326	30193.8938	2649.059	412	1
1_MACS_peak_11826_lociStitched	chr17	36283282	36297853	1	14572	32177.1393	4658.3487	413	1
15_MACS_peak_23445_lociStitched	chr4	7286020	7316915	15	28297	29835.3015	2338.7515	414	1
8_MACS_peak_10988_lociStitched	chr17	1150134	1177933	8	25359	30328.709	2846.6176	415	1
10_MACS_peak_1746_lociStitched	chr1	17535090	17563166	10	26887	30105.8948	2633.5288	416	1
1_MACS_peak_11926_lociStitched	chr17	39765643	39787038	1	21396	29614.959	2156.616	417	1
10_MACS_peak_29816_lociStitched	chrX	152887275	152915284	10	25874	28824.0619	1442.4635	418	1
13_MACS_peak_28544_lociStitched	chr9	132521137	132551989	13	26540	30892.1076	3544.8948	419	1
2_MACS_peak_12922_lociStitched	chr17	73604693	73620043	2	15296	29040.665	1728.41	420	1
7_MACS_peak_21583_lociStitched	chr22	43800318	43826747	7	23608	29262.1888	1955.746	421	1
5_MACS_peak_20493_lociStitched	chr21	47468870	47492962	5	21915	30418.5592	3153.6428	422	1
4_MACS_peak_7285_lociStitched	chr12	3235149	3260926	4	24062	30285.3973	3064.8853	423	1
3_MACS_peak_24530_lociStitched	chr5	176298493	176316449	3	17399	28891.204	1702.2288	424	1
7_MACS_peak_16547_lociStitched	chr19	45365584	45392023	7	24176	29846.9871	2680.9146	425	1
7_MACS_peak_23391_lociStitched	chr4	7144947	7172185	7	25471	29577.7442	2416.0106	426	1
3_MACS_peak_5276_lociStitched	chr11	377182	397601	3	19591	28621.3123	1508.9641	427	1
5_MACS_peak_13124_lociStitched	chr17	76353027	76372569	5	18803	29357.9466	2296.185	428	1
9_MACS_peak_19692_lociStitched	chr20	60469531	60494471	9	22784	29232.174	2249.588	429	1
9_MACS_peak_5359_lociStitched	chr11	1378941	1407018	9	25674	29539.8117	2644.8534	430	1
5_MACS_peak_17000_lociStitched	chr19	49089200	49111527	5	21162	29136.735	2266.1905	431	1
6_MACS_peak_18243_lociStitched	chr2	220298474	220319285	6	19287	28484.0157	1677.3666	432	1
2_MACS_peak_21986_lociStitched	chr22	45969016	45989909	2	20711	28679.8211	1884.5486	433	1
10_MACS_peak_9669_lociStitched	chr16	5044784	5073856	10	25671	29406.328	2642.6448	434	1
4_MACS_peak_99_lociStitched	chr1	1512531	1537374	4	23686	29473.7352	2896.6938	435	1
1_MACS_peak_208_lociStitched	chr1	2415868	2436389	1	20522	27900.3516	1331.8129	436	1
7_MACS_peak_8037_lociStitched	chr13	113728503	113753953	7	23392	28537.085	2051.27	437	1
3_MACS_peak_29665_lociStitched	chr9	140774973	140789230	3	12868	28985.9067	2542.0231	438	1
5_MACS_peak_4301_lociStitched	chr10	11743675	11764349	5	18662	29636.179	3196.2004	439	1
10_MACS_peak_21149_lociStitched	chr22	36969541	36997396	10	25795	29250.5355	2810.5695	440	1
16_MACS_peak_14662_lociStitched	chr19	8594031	8629950	16	30417	30480.8634	4076.8065	441	1
4_MACS_peak_5260_lociStitched	chr11	314092	339027	4	23525	29338.521	2977.239	442	1
10_MACS_peak_21863_lociStitched	chr22	45320004	45348746	10	26808	28963.3134	2667.2576	443	1
9_MACS_peak_15928_lociStitched	chr19	35818152	35843823	9	24274	28538.4507	2264.1822	444	1
3_MACS_peak_7377_lociStitched	chr12	6928789	6943280	3	14103	27892.2768	1630.2375	445	1
3_MACS_peak_27299_lociStitched	chr8	22003190	22022263	3	18319	28392.0678	2166.6928	446	1
17_MACS_peak_16657_lociStitched	chr19	46461372	46493807	17	27396	29875.8785	3681.3725	447	1
5_MACS_peak_4786_lociStitched	chr10	102974277	102993961	5	18876	28161.8988	1988.084	448	1
2_MACS_peak_13463_lociStitched	chr17	79096321	79111413	2	14996	27274.2624	1136.4276	449	1
6_MACS_peak_14520_lociStitched	chr19	7750806	7777520	6	25624	29641.8544	3574.3332	450	1
2_MACS_peak_11761_lociStitched	chr17	34741860	34759240	2	17177	30797.36	4736.05	451	1
10_MACS_peak_281_lociStitched	chr1	2788851	2812727	10	22254	27438.2992	1492.25	452	1
2_MACS_peak_13167_lociStitched	chr17	76551135	76573785	2	22228	28113.18	2192.52	453	1
4_MACS_peak_12255_lociStitched	chr17	46691141	46710007	4	18054	28161.2782	2250.7138	454	1
1_MACS_peak_15529_lociStitched	chr19	18318868	18338993	1	20126	27824.825	1998.4125	455	1
2_MACS_peak_13397_lociStitched	chr17	78055190	78075276	2	19995	27997.8754	2179.331	456	1
6_MACS_peak_5574_lociStitched	chr11	2933176	2951801	6	17354	27460.7	1646.45	457	1
6_MACS_peak_13513_lociStitched	chr17	79906727	79927470	6	18812	27791.4714	1980.9565	458	1
5_MACS_peak_14624_lociStitched	chr19	8267075	8294982	5	26432	29648.3968	3842.7939	459	1
10_MACS_peak_1421_lociStitched	chr1	11368328	11396016	10	25425	28646.0048	2854.6328	460	1
4_MACS_peak_1756_lociStitched	chr1	17564860	17589037	4	23239	28139.6103	2466.054	461	1
11_MACS_peak_11584_lociStitched	chr17	19097527	19129186	11	29461	29028.1371	3384.3471	462	1
4_MACS_peak_24998_lociStitched	chr6	34041166	34064381	4	22851	27923.002	2298.285	463	1
7_MACS_peak_25281_lociStitched	chr7	952221	976764	7	22742	27517.6116	1946.2599	464	1
5_MACS_peak_13399_lociStitched	chr17	78078625	78101017	5	20745	27580.2264	2021.9976	465	1
8_MACS_peak_13308_lociStitched	chr17	77675683	77702368	8	23531	28499.58	2948.6925	466	1
12_MACS_peak_9021_lociStitched	chr15	77903941	77931699	12	22740	28207.6796	2695.3018	467	1
2_MACS_peak_2422_lociStitched	chr1	20996841	21016841	2	19322	27976	2512	468	1
4_MACS_peak_3952_lociStitched	chr1	202150511	202166628	4	15113	27958.1599	2499.7467	469	1
15_MACS_peak_23430_lociStitched	chr4	7253096	7284974	15	25395	28164.213	2741.508	470	1
4_MACS_peak_14644_lociStitched	chr19	8391888	8410366	4	17991	28007.1046	2594.3112	471	1
4_MACS_peak_22674_lociStitched	chr3	50301452	50317972	4	15281	27406.68	1993.964	472	1
1_MACS_peak_3717_lociStitched	chr1	155050472	155057211	1	6740	26810.4376	1417.2117	473	1
2_MACS_peak_20342_lociStitched	chr21	46251508	46267048	2	15076	27513.57	2136.75	474	1
3_MACS_peak_5583_lociStitched	chr11	3209730	3227135	3	16745	26993.4145	1639.551	475	1
9_MACS_peak_11556_lociStitched	chr17	18971511	19003065	9	29553	28890.8424	3552.9804	476	1
2_MACS_peak_11763_lociStitched	chr17	34793069	34808580	2	15498	29714.4227	4403.5729	477	1
11_MACS_peak_25320_lociStitched	chr7	1277905	1305115	11	25012	26837.223	1556.412	478	1
8_MACS_peak_10954_lociStitched	chr17	855488	882348	8	25556	28256.72	3040.552	479	1
3_MACS_peak_9193_lociStitched	chr15	89897723	89916588	3	18191	27142.962	1937.4355	480	1
2_MACS_peak_13784_lociStitched	chr19	665069	680006	2	14718	27198.7833	2026.9509	481	1
26_MACS_peak_27175_lociStitched	chr8	7585160	7630157	26	36317	28321.1118	3235.2843	482	1
10_MACS_peak_22706_lociStitched	chr3	50518495	50544498	10	22679	27490.3716	2439.0814	483	1
5_MACS_peak_209_lociStitched	chr1	2458099	2475450	5	16234	26715.3347	1681.3119	484	1
11_MACS_peak_1784_lociStitched	chr1	17661972	17690628	11	25401	28094.3424	3066.192	485	1
10_MACS_peak_15978_lociStitched	chr19	36286382	36314525	10	25380	27729.2979	2749.5711	486	1
13_MACS_peak_11571_lociStitched	chr17	19055755	19087359	13	29458	28519.4496	3577.5728	487	1
14_MACS_peak_6259_lociStitched	chr11	69282948	69311888	14	26570	27417.756	2483.052	488	1
14_MACS_peak_4821_lociStitched	chr10	114729368	114757001	14	24510	28003.2822	3144.6354	489	1
4_MACS_peak_22743_lociStitched	chr3	52531836	52552687	4	19957	26995.7897	2285.2696	490	1
3_MACS_peak_11757_lociStitched	chr17	34489615	34506319	3	15820	29123.424	4431.5712	491	1
11_MACS_peak_11337_lociStitched	chr17	7660591	7687339	11	24537	27232.1388	2559.7836	492	1
3_MACS_peak_3790_lociStitched	chr1	156887017	156900899	3	13753	27182.3442	2597.3222	493	1
4_MACS_peak_9201_lociStitched	chr15	91193953	91213167	4	18596	27328.0722	2811.0082	494	1
4_MACS_peak_12240_lociStitched	chr17	45921977	45939105	4	16898	26433.6424	1957.7304	495	1
3_MACS_peak_4523_lociStitched	chr10	73043492	73063346	3	18825	26252.9442	1794.8016	496	1
7_MACS_peak_15532_lociStitched	chr19	18345500	18371798	7	25668	27481.41	3053.1978	497	1
8_MACS_peak_28912_lociStitched	chr9	136026974	136052988	8	24127	26937.497	2518.1552	498	1
1_MACS_peak_11760_lociStitched	chr17	34577110	34592273	1	15164	28941.6181	4524.6392	499	1
8_MACS_peak_29366_lociStitched	chr9	138227171	138252652	8	23941	26507.8843	2097.0863	500	1
10_MACS_peak_7459_lociStitched	chr12	52222778	52247267	10	22298	26727.2946	2324.0061	501	1
15_MACS_peak_12856_lociStitched	chr17	72620274	72649299	15	23290	27733.3875	3361.095	502	1
10_MACS_peak_29402_lociStitched	chr9	138339379	138367064	10	25298	26774.1635	2419.669	503	1
3_MACS_peak_13814_lociStitched	chr19	1230916	1240852	3	9832	25696.4832	1351.296	504	1
6_MACS_peak_29593_lociStitched	chr9	140022122	140042506	6	19086	26248.4768	1924.2496	505	1
