GENE_ID	locusLine	bin_1_38_0EXQ_0229Kronos_MM1S-KB-1hr-2_Input_hs_i81.bam
NM_003004	chr17(.):80273899-80296921	0.1173
NM_001100407	chr17(.):80395462-80413707	0.1439
NM_001193655	chr17(.):80395462-80412602	0.142
NM_001038618	chr17(.):80411059-80451143	0.1391
NM_001083608	chr17(.):80411539-80451143	0.1401
NM_173620	chr17(.):80371251-80405516	0.1126
NR_036519	chr17(.):80402590-80413707	0.1718
NM_001142397	chr18(.):46060426-46394586	0.1154
NM_152470	chr18(.):43909186-44045783	0.1036
NM_000633	chr18(.):60785578-60991613	0.1307
NM_001083625	chr18(.):9131757-9290206	0.1301
NM_015461	chr18(.):22636887-22937214	0.0954
NM_144662	chr18(.):23708815-23778319	0.1077
NM_005640	chr18(.):23801408-23976650	0.1026
NM_001130110	chr18(.):42255137-42462379	0.123
NM_015559	chr18(.):42255862-42653475	0.1171
NM_021074	chr18(.):9097627-9139343	0.1712
NR_036203	chr18(.):42545046-42555131	0.1019
NM_005904	chr18(.):46441222-46482081	0.1706
NM_001190823	chr18(.):46441222-46474177	0.18
NM_001190822	chr18(.):46441222-46480703	0.1722
NM_030973	chr19(.):50316535-50345237	0.1123
NM_001039846	chr19(.):2091867-2104583	0.2148
NM_019112	chr19(.):1035101-1070570	0.1845
NM_003331	chr19(.):10456203-10496248	0.1094
NM_001164605	chr19(.):35640844-35665788	0.1307
NM_018028	chr19(.):39828107-39880537	0.1213
NM_144685	chr19(.):40880177-40901094	0.114
NM_014164	chr19(.):35640624-35665788	0.131
NR_028406	chr19(.):35640671-35665788	0.1308
NM_020695	chr19(.):1810244-1853452	0.1705
NM_052847	chr19(.):2506217-2707746	0.169
NM_000064	chr19(.):6672845-6725662	0.1592
NM_005428	chr19(.):6767721-6862371	0.1829
NM_015318	chr19(.):7454998-7542371	0.1453
NM_024038	chr19(.):12836453-12850529	0.1606
NM_002501	chr19(.):13101583-13214610	0.1113
NM_014975	chr19(.):12944258-12990766	0.1201
NM_032855	chr19(.):16239837-16274377	0.1628
NM_021235	chr19(.):16467407-16587762	0.133
NM_006387	chr19(.):16623699-16658263	0.1191
NM_015692	chr19(.):16998761-17142625	0.0916
NM_001017392	chr19(.):19098176-19149380	0.1234
NM_001492	chr19(.):18974360-19011953	0.1088
NM_001398	chr19(.):39301061-39327497	0.1129
NM_001001563	chr19(.):39966051-39986528	0.1207
NM_007040	chr19(.):41765119-41818811	0.1501
NM_144732	chr19(.):41763390-41818811	0.1491
NM_020971	chr19(.):40968125-41087365	0.1128
NM_001410	chr19(.):42824760-42887921	0.1153
NM_133444	chr19(.):42719491-42737353	0.1569
NM_001031749	chr19(.):44295078-44311613	0.0908
NM_006801	chr19(.):48880826-48899810	0.138
NM_152359	chr19(.):50189406-50221988	0.1019
NM_001136052	chr19(.):50189400-50221988	0.1019
NM_139176	chr19(.):55429876-55463873	0.1154
NM_001161440	chr19(.):55687614-55725874	0.1259
NM_134444	chr19(.):56342943-56398220	0.1089
NM_024100	chr19(.):979327-999569	0.1774
NM_004368	chr19(.):1021297-1044064	0.2047
NM_033420	chr19(.):1004649-1026141	0.1886
NM_138690	chr19(.):995436-1014723	0.1578
NM_012292	chr19(.):1062173-1091627	0.1939
NM_001280	chr19(.):1264266-1278171	0.2267
NM_017914	chr19(.):1270519-1284243	0.2081
NM_177401	chr19(.):1243551-1264142	0.1662
NM_001001975	chr19(.):1236748-1249824	0.1731
NM_001405	chr19(.):1281167-1304944	0.1342
NM_152769	chr19(.):1224946-1242990	0.1372
NR_027271	chr19(.):1262469-1275259	0.2149
NR_023313	chr19(.):1264266-1279809	0.22
NM_001136139	chr19(.):1604291-1655286	0.163
NM_003200	chr19(.):1604291-1657326	0.1645
NM_006830	chr19(.):1592153-1610483	0.1969
NM_138813	chr19(.):1777073-1817270	0.1674
NM_001178002	chr19(.):1777073-1817199	0.1677
NR_031730	chr19(.):1811157-1821237	0.1613
NR_034114	chr19(.):1817087-1829542	0.1568
NM_031918	chr19(.):1847397-1868564	0.1941
NM_138422	chr19(.):1900416-1918446	0.1788
NM_001130111	chr19(.):1871974-1890518	0.1801
NM_079834	chr19(.):1900372-1931012	0.1787
NM_017572	chr19(.):2032469-2056243	0.2032
NM_017797	chr19(.):1980446-2020702	0.1496
NM_130807	chr19(.):2066034-2101269	0.2376
NM_004152	chr19(.):2264519-2278487	0.2019
NM_018049	chr19(.):2228154-2241328	0.2134
NM_000479	chr19(.):2244112-2257072	0.1688
NM_198532	chr19(.):2269630-2287181	0.1724
NR_031596	chr19(.):2229060-2239148	0.2279
NM_007165	chr19(.):2231815-2253678	0.1931
NM_144616	chr19(.):2247249-2261422	0.2064
NM_001101391	chr19(.):2284773-2313156	0.1528
NR_036207	chr19(.):2245637-2255717	0.1341
NM_032737	chr19(.):2423163-2461958	0.173
NM_012458	chr19(.):2420621-2432875	0.1743
NM_015675	chr19(.):2471122-2483257	0.2207
NM_004240	chr19(.):6734706-6756529	0.1968
NM_020171	chr19(.):6724924-6742304	0.2059
NM_001080452	chr19(.):6724924-6742633	0.2072
NM_005490	chr19(.):6747172-6772523	0.1736
NM_006221	chr19(.):9940998-9965358	0.1354
NM_024292	chr19(.):9933567-9945797	0.126
NM_001077624	chr19(.):9863150-9884410	0.0846
NM_017703	chr19(.):9915942-9934731	0.1368
NM_001379	chr19(.):10239021-10310755	0.1229
NM_004230	chr19(.):10327108-10346948	0.1563
NR_036206	chr19(.):10336088-10346161	0.1413
NM_001544	chr19(.):10392649-10404198	0.136
NM_015956	chr19(.):10357639-10375721	0.1356
NM_000201	chr19(.):10376516-10402291	0.1191
NM_007065	chr19(.):10496808-10519271	0.1219
NM_001111307	chr19(.):10526332-10585307	0.1208
NM_001111309	chr19(.):10538110-10585307	0.1097
NM_001111308	chr19(.):10536520-10585307	0.1107
NR_031592	chr19(.):10509133-10519214	0.1341
NM_006202	chr19(.):10558632-10585307	0.1131
NM_001195800	chr19(.):11195037-11249505	0.1246
NM_001080997	chr19(.):12931296-12946207	0.1265
NM_013312	chr19(.):12868816-12891434	0.1341
NM_004317	chr19(.):12843305-12864137	0.1455
NM_181738	chr19(.):12906426-12917694	0.1648
NM_017682	chr19(.):12858406-12874271	0.1185
NM_002229	chr19(.):12897309-12909125	0.1554
NM_031429	chr19(.):12931295-12951230	0.1322
NM_006397	chr19(.):12912427-12929462	0.133
NM_005809	chr19(.):12902633-12917694	0.1609
NM_052850	chr19(.):13059971-13073050	0.1271
NM_001105578	chr19(.):13004893-13035086	0.1262
NM_000159	chr19(.):12996973-13015783	0.1465
NM_004461	chr19(.):13028283-13049558	0.1497
NM_001375	chr19(.):12981024-12997335	0.1386
NM_005053	chr19(.):13051653-13069455	0.1547
NM_006563	chr19(.):12990236-13003017	0.1713
NM_152654	chr19(.):13075431-13090567	0.1156
NM_004343	chr19(.):13044413-13060304	0.1777
NM_023072	chr19(.):13901273-13948044	0.1101
NR_029613	chr19(.):13980512-13990622	0.1155
NR_036515	chr19(.):13940329-13952103	0.1315
NM_001098622	chr19(.):13982949-13996571	0.1372
NR_030179	chr19(.):13980688-13990825	0.1184
NR_029497	chr19(.):13942100-13952173	0.1331
NR_029495	chr19(.):13942400-13952473	0.137
NR_029501	chr19(.):13942253-13952331	0.1344
NM_005370	chr19(.):16217489-16249445	0.1467
NM_001145160	chr19(.):16173316-16218813	0.1415
NR_024335	chr19(.):16139522-16157918	0.1162
NR_024336	chr19(.):16140288-16157918	0.1185
NM_003290	chr19(.):16182134-16218813	0.1407
NM_032493	chr19(.):16303664-16351156	0.1123
NM_054113	chr19(.):16267178-16289286	0.1263
NM_014077	chr19(.):16291234-16307857	0.1196
NM_032207	chr19(.):16602204-16637163	0.1097
NM_145046	chr19(.):16584874-16612003	0.1118
NM_024881	chr19(.):16655647-16688193	0.1218
NM_004831	chr19(.):16680717-16744015	0.1559
NM_015260	chr19(.):16935217-16996164	0.1048
NM_003950	chr19(.):16994825-17007830	0.0952
NM_001145724	chr19(.):19035009-19054858	0.1264
NM_001145722	chr19(.):19035009-19056113	0.1279
NM_001145721	chr19(.):19035009-19056161	0.128
NR_027297	chr19(.):19035009-19055444	0.1268
NM_007263	chr19(.):19005322-19035199	0.1346
NM_004838	chr19(.):19035009-19057041	0.129
NM_019070	chr19(.):19025483-19044442	0.1464
NM_178526	chr19(.):19169802-19228704	0.1173
NM_001199196	chr19(.):19139386-19173987	0.13
NM_015925	chr19(.):35734558-35763867	0.1301
NM_152481	chr19(.):35710703-35724628	0.0974
NM_144987	chr19(.):36228427-36241336	0.188
NM_019104	chr19(.):36234511-36250420	0.1588
NM_144617	chr19(.):36240469-36252930	0.1216
NM_052948	chr19(.):36261416-36284724	0.0865
NM_024660	chr19(.):36225150-36238351	0.1725
NM_014727	chr19(.):36203920-36234779	0.1316
NM_014383	chr19(.):36198829-36212940	0.1338
NM_001039887	chr19(.):36244043-36265077	0.1033
NM_172341	chr19(.):36231493-36242903	0.1885
NM_006149	chr19(.):39287310-39308740	0.0912
NM_012237	chr19(.):39364194-39395463	0.123
NM_001005335	chr19(.):39322027-39347979	0.1525
NM_001001716	chr19(.):39385614-39404534	0.1281
NM_001533	chr19(.):39322027-39345617	0.1553
NM_001193286	chr19(.):39364194-39395502	0.1229
NR_034146	chr19(.):39364194-39389795	0.1131
NM_001195833	chr19(.):39353471-39373919	0.1001
NM_003407	chr19(.):39892486-39905045	0.2122
NM_003169	chr19(.):39931287-39972308	0.1334
NM_001130825	chr19(.):39931185-39972308	0.1344
NM_019088	chr19(.):39871269-39886679	0.1261
NM_017592	chr19(.):39876962-39896203	0.1833
NM_001020	chr19(.):39918846-39931618	0.1698
NM_022835	chr19(.):39898749-39924055	0.1465
NM_203344	chr19(.):40941747-40955282	0.1481
NM_000713	chr19(.):40948690-40976725	0.1377
NM_181882	chr19(.):40894670-40924271	0.1151
NM_013368	chr19(.):40941747-40953505	0.1508
NM_013376	chr19(.):40923408-40936932	0.1339
NM_052848	chr19(.):41811093-41835788	0.1594
NM_000660	chr19(.):41831811-41864831	0.1275
NM_001098506	chr19(.):42077530-42098197	0.1203
NM_133328	chr19(.):42697751-42726813	0.1522
NM_006494	chr19(.):42746716-42764309	0.1266
NM_199285	chr19(.):42801283-42819973	0.1291
NM_019884	chr19(.):42729337-42751736	0.1404
NM_173633	chr19(.):42812476-42834214	0.1254
NM_002573	chr19(.):42796184-42811796	0.1185
NM_015125	chr19(.):42783816-42804949	0.1118
NM_001145940	chr19(.):42796184-42811952	0.1185
NM_001145939	chr19(.):42796184-42811929	0.1182
NM_019612	chr19(.):44215213-44229169	0.1236
NM_019108	chr19(.):44230300-44264142	0.1322
NM_002250	chr19(.):44265684-44290409	0.1238
NM_178511	chr19(.):47773141-47783980	0.1226
NM_001127240	chr19(.):47719080-47741023	0.1316
NM_014417	chr19(.):47719078-47739451	0.1317
NM_015603	chr19(.):47754730-47780210	0.1323
NR_036159	chr19(.):47725200-47735276	0.1691
NR_036158	chr19(.):47725198-47735278	0.169
NM_144577	chr19(.):48794708-48828332	0.1209
NM_018273	chr19(.):48830615-48872186	0.134
NM_012451	chr19(.):48862650-48884634	0.129
NM_001425	chr19(.):48823628-48838810	0.1777
NM_153608	chr19(.):48769653-48795863	0.1025
NM_031485	chr19(.):48944029-48962164	0.1121
NM_000836	chr19(.):48893131-48953188	0.121
NM_001197122	chr19(.):50157825-50174132	0.1568
NM_001040668	chr19(.):50163398-50182173	0.1832
NR_033397	chr19(.):50175495-50196704	0.1466
NM_001101340	chr19(.):50186941-50199247	0.1037
NM_021228	chr19(.):50140381-50166906	0.132
NM_006270	chr19(.):50133551-50148400	0.1416
NM_001098632	chr19(.):50367296-50385644	0.182
NM_032375	chr19(.):50367296-50385578	0.182
NM_001098633	chr19(.):50367296-50385612	0.1821
NM_017432	chr19(.):50349415-50368999	0.1242
NM_001168222	chr19(.):50375681-50397007	0.1371
NM_007254	chr19(.):50359459-50375822	0.1438
NM_152899	chr19(.):50387913-50405147	0.1119
NM_012068	chr19(.):50426958-50442193	0.1191
NM_002287	chr19(.):54860234-54881721	0.1158
NM_012276	chr19(.):54839691-54855421	0.0899
NM_001005367	chr19(.):54921634-54953054	0.0929
NM_001174083	chr19(.):55472710-55517510	0.1038
NM_001174081	chr19(.):55471651-55517510	0.1038
NM_032430	chr19(.):55790533-55828903	0.1157
NM_173804	chr19(.):55733001-55745632	0.0898
NM_001130106	chr19(.):55768590-55796751	0.1486
NM_014931	chr19(.):55736146-55775038	0.1244
NM_032836	chr19(.):56097736-56115893	0.1295
NM_007279	chr19(.):56160415-56191082	0.1399
NM_207115	chr19(.):56147391-56159836	0.1445
NM_153219	chr19(.):56106729-56119504	0.166
NM_203374	chr19(.):56127106-56140941	0.0932
NM_016535	chr19(.):56149985-56161989	0.1244
NM_013301	chr19(.):56153953-56169526	0.1459
NM_001163423	chr19(.):56148462-56159836	0.1429
NM_016202	chr19(.):56148417-56159836	0.1427
NM_001130072	chr19(.):56181560-56212133	0.1085
NM_001130071	chr19(.):56182990-56212133	0.1074
NM_001195605	chr19(.):56119958-56134907	0.0915
NM_145007	chr19(.):56291762-56353128	0.1164
NM_005762	chr19(.):59050835-59067082	0.1327
NR_027334	chr19(.):59065552-59091164	0.1563
NM_014453	chr19(.):59057932-59071486	0.1474
NM_003422	chr19(.):59068283-59089942	0.1629
NM_198426	chr19(.):59057932-59071355	0.1455
NM_003969	chr19(.):59062078-59075343	0.1505
NM_012254	chr19(.):59004699-59028432	0.0928
NR_026052	chr19(.):59081765-59100762	0.1445
NM_032792	chr19(.):59019896-59035921	0.1116
NM_007050	chr20(.):40696391-41823557	0.0899
NM_001174088	chr20(.):46125600-46290621	0.1067
NM_003818	chr20(.):5102481-5176989	0.1131
NM_001042472	chr20(.):25275849-25376477	0.1292
NM_015600	chr20(.):25270378-25376477	0.1312
NM_001191	chr20(.):30247260-30315656	0.1816
NM_031483	chr20(.):32946061-33104197	0.1121
NM_177996	chr20(.):34695347-34825721	0.1208
NM_015568	chr20(.):37429347-37556667	0.1367
NM_003286	chr20(.):39652461-39758126	0.122
NM_032883	chr20(.):42539781-42703254	0.1347
NM_001098798	chr20(.):42569535-42703254	0.1361
NM_001098797	chr20(.):42538491-42703254	0.1354
NM_000022	chr20(.):43243162-43285376	0.1518
NM_006282	chr20(.):43590119-43713593	0.1328
NM_183048	chr20(.):45833380-45990474	0.1173
NM_001193339	chr20(.):45181461-45285100	0.1119
NM_001011554	chr20(.):45181461-45318124	0.1113
NM_001136021	chr20(.):50002764-50184168	0.1047
NM_012340	chr20(.):50002764-50164258	0.1054
NR_036162	chr20(.):50064441-50074514	0.0935
NM_183425	chr20(.):55961462-55989386	0.1456
NM_080618	chr20(.):56067223-56105154	0.1138
NM_002531	chr20(.):61335188-61399123	0.1088
NM_001009923	chr20(.):5075483-5098733	0.1045
NM_002592	chr20(.):5090598-5112268	0.1282
NM_182649	chr20(.):5090598-5105647	0.1286
NR_028370	chr20(.):5095231-5105615	0.1249
NM_019593	chr20(.):5520079-5596672	0.1218
NM_012261	chr20(.):9490270-9516171	0.1483
NM_013248	chr20(.):23326372-23340408	0.1616
NM_022482	chr20(.):23340020-23358683	0.1236
NM_002862	chr20(.):25223705-25283648	0.133
NM_032609	chr20(.):30220690-30237800	0.1179
NM_012112	chr20(.):30321903-30394603	0.1107
NM_182584	chr20(.):31214426-31244783	0.1096
NM_176812	chr20(.):32394109-32447173	0.1856
NR_030374	chr20(.):33049129-33059223	0.1055
NR_027451	chr20(.):34628539-34643882	0.1427
NM_030919	chr20(.):37549954-37586703	0.1181
NR_034104	chr20(.):43280091-43305380	0.1294
NM_006809	chr20(.):43565770-43594114	0.1304
NM_001124756	chr20(.):43533702-43572962	0.1137
NM_080721	chr20(.):45164584-45184213	0.155
NM_018102	chr20(.):45124706-45147194	0.0988
NR_024594	chr20(.):45942245-45954498	0.107
NM_006526	chr20(.):52178609-52204636	0.1392
NM_003657	chr20(.):52555078-52692304	0.1188
NM_001015885	chr20(.):55921617-55958519	0.1228
NM_003610	chr20(.):55921144-55958519	0.1238
NM_001190472	chr20(.):55928495-55939878	0.1256
NM_173644	chr20(.):58625979-58653008	0.0937
NR_024470	chr20(.):61289378-61302973	0.1024
NM_016354	chr20(.):61268796-61308647	0.1289
NM_001083113	chr20(.):62333793-62372494	0.1295
NM_181485	chr20(.):62334379-62372494	0.1295
NM_017806	chr20(.):62362977-62375460	0.137
NM_003224	chr20(.):62324994-62344355	0.1124
NM_032945	chr20(.):62321287-62335035	0.0915
NM_020062	chr20(.):62366210-62380403	0.1173
NM_003823	chr20(.):62323020-62335035	0.092
NM_003253	chr21(.):32485735-32936290	0.1211
NM_000874	chr21(.):34597230-34640062	0.201
NM_207585	chr21(.):34597230-34641820	0.2097
NM_001754	chr21(.):36155097-36426595	0.1718
NM_001001890	chr21(.):36155097-36265987	0.1695
NM_001146078	chr21(.):37827919-37919898	0.1602
NM_001146077	chr21(.):37827919-37953867	0.1575
NM_006198	chr21(.):41234346-41306322	0.1829
NM_016818	chr21(.):43634266-43722354	0.1734
NM_022115	chr21(.):43216324-43304591	0.161
NM_173568	chr21(.):43486425-43568105	0.1819
NM_001040424	chr21(.):43213384-43304582	0.16
NM_207174	chr21(.):43635007-43722354	0.1728
NM_207629	chr21(.):43631186-43722354	0.1737
NM_207627	chr21(.):43614798-43722354	0.1693
NM_207628	chr21(.):43614921-43722354	0.1694
NM_001199527	chr21(.):43478067-43568105	0.1955
NM_003683	chr21(.):45204417-45228983	0.1845
NM_001100421	chr21(.):19156283-19196703	0.1259
NM_000629	chr21(.):34692213-34737128	0.1957
NM_000628	chr21(.):34633671-34674520	0.1941
NM_005534	chr21(.):34770201-34814828	0.1802
NM_001122607	chr21(.):36188573-36265987	0.1799
NM_015500	chr21(.):43300218-43378999	0.1566
NM_199050	chr21(.):43300218-43351799	0.166
NR_027243	chr21(.):43517243-43533644	0.1902
NM_000394	chr21(.):44584140-44597913	0.2446
NM_173354	chr21(.):44829397-44852002	0.1755
NR_026960	chr21(.):44864903-44878771	0.1536
NR_026863	chr21(.):44876973-44903103	0.1502
NM_000100	chr21(.):45188830-45201259	0.2101
NR_026961	chr21(.):45220638-45237448	0.1524
NM_005049	chr21(.):45522207-45556063	0.1686
NM_198155	chr21(.):45548493-45570605	0.2204
NM_002473	chr22(.):36672322-36789063	0.134
NM_020831	chr22(.):40801291-41037690	0.1116
NM_004327	chr22(.):23517551-23665224	0.1287
NM_014433	chr22(.):23396592-23489241	0.1317
NM_012295	chr22(.):24402764-24579596	0.123
NM_001199281	chr22(.):24402819-24579596	0.123
NM_001887	chr22(.):26990361-27018991	0.1573
NM_007194	chr22(.):29078730-29142822	0.1077
NM_001195071	chr22(.):38610297-38673670	0.1338
NM_001195072	chr22(.):38610297-38674040	0.1335
NM_001002880	chr22(.):39047657-39074855	0.1175
NM_001003406	chr22(.):39961757-40090740	0.1062
NM_024821	chr22(.):42191677-42227303	0.1273
NM_173050	chr22(.):43594229-43744355	0.1043
NM_001009880	chr22(.):45583122-45641650	0.1057
NM_001164106	chr22(.):50580483-50605116	0.0986
NM_138433	chr22(.):50981461-50994452	0.0842
NR_030755	chr22(.):23160269-23170365	0.0989
NM_001178126	chr22(.):23224959-23243013	0.1645
NM_004914	chr22(.):23482512-23511531	0.163
NM_001024938	chr22(.):24194058-24232725	0.1061
NM_002415	chr22(.):24231564-24242409	0.1377
NM_001024939	chr22(.):24195040-24232725	0.1074
NM_001007468	chr22(.):24124149-24181705	0.1227
NM_001002862	chr22(.):24171689-24186199	0.1792
NM_019601	chr22(.):24572443-24590074	0.0999
NM_000675	chr22(.):24818529-24843325	0.1388
NR_028484	chr22(.):24820177-24895783	0.1197
NM_001008566	chr22(.):26916713-26966370	0.1351
NM_003595	chr22(.):26916713-26991089	0.1433
NR_031615	chr22(.):26946177-26956289	0.174
NR_003491	chr22(.):27048445-27077440	0.1616
NM_001886	chr22(.):27012927-27031636	0.1256
NM_172002	chr22(.):29133042-29158496	0.1243
NM_173510	chr22(.):29163661-29190283	0.1287
NM_001079539	chr22(.):29185547-29201560	0.1898
NM_031910	chr22(.):37571205-37589330	0.1111
NM_001051	chr22(.):37597244-37613353	0.1171
NM_002872	chr22(.):37616309-37645305	0.1648
NM_001161574	chr22(.):38592938-38617517	0.1301
NM_001161573	chr22(.):38594026-38617517	0.1298
NM_152221	chr22(.):38681696-38718413	0.1423
NR_002821	chr22(.):38735669-38799931	0.1269
NM_001894	chr22(.):38681696-38719089	0.1421
NM_004981	chr22(.):38817332-38845033	0.1034
NM_001013647	chr22(.):38969124-39057634	0.1094
NM_004286	chr22(.):39096806-39134592	0.1462
NM_020243	chr22(.):39072953-39085766	0.1319
NM_014876	chr22(.):39076547-39101459	0.1379
NM_015374	chr22(.):39125734-39156947	0.1494
NM_001006666	chr22(.):39431672-39445428	0.1239
NM_004900	chr22(.):39373404-39393783	0.136
NM_001193289	chr22(.):39348526-39393783	0.1348
NM_152426	chr22(.):39412117-39434256	0.1325
NM_014508	chr22(.):39405264-39419825	0.1447
NM_021822	chr22(.):39468009-39488748	0.1335
NM_175709	chr22(.):39521778-39553538	0.1315
NM_181773	chr22(.):39488228-39505072	0.1205
NR_000028	chr22(.):39704823-39714916	0.1761
NR_000027	chr22(.):39706217-39716312	0.2031
NR_000026	chr22(.):39707846-39717901	0.1908
NM_002608	chr22(.):39614684-39645957	0.1284
NM_033016	chr22(.):39614684-39641914	0.1249
NM_006116	chr22(.):39790758-39832887	0.1379
NM_153497	chr22(.):39790758-39838132	0.1403
NM_194326	chr22(.):39920097-39933860	0.174
NM_002409	chr22(.):39848324-39893199	0.1334
NM_019008	chr22(.):39893283-39919137	0.1641
NM_182810	chr22(.):39911568-39923691	0.1971
NM_001098270	chr22(.):39878228-39893199	0.1317
NM_005297	chr22(.):41070181-41083818	0.1234
NM_152513	chr22(.):42090517-42200459	0.1303
NM_015264	chr22(.):45583122-45613347	0.0968
NR_031651	chr22(.):45591834-45601900	0.09
NM_001167574	chr22(.):45675867-45696755	0.1035
NM_031454	chr22(.):50634407-50661045	0.1184
NM_001160300	chr22(.):50604159-50623724	0.0963
NM_025204	chr22(.):50619359-50643027	0.1229
NM_020461	chr22(.):50651117-50688400	0.13
NM_032019	chr22(.):50678612-50694834	0.1525
NM_001169111	chr22(.):50956996-50969033	0.1527
NM_024866	chr22(.):50915011-50929866	0.1168
NM_002972	chr22(.):50878430-50918464	0.1099
NM_001185011	chr22(.):50941644-50968209	0.1257
NM_001113756	chr22(.):50959181-50973258	0.1488
NM_001113755	chr22(.):50959181-50973514	0.1509
NM_001169109	chr22(.):50956996-50969868	0.1564
NM_001169110	chr22(.):50956996-50969574	0.1547
NM_001014440	chr22(.):50963837-50976008	0.149
NM_005138	chr22(.):50956996-50969034	0.1527
NM_017584	chr22(.):50920212-50933750	0.1099
NM_033200	chr22(.):50936375-50951135	0.1218
NM_001145134	chr22(.):51002289-51022096	0.1157
NR_021492	chr22(.):51016454-51027355	0.1353
NM_004377	chr22(.):51002289-51021894	0.1142
NM_001123225	chr22(.):50984540-51006328	0.1064
NM_001145137	chr22(.):51002289-51021506	0.1142
NM_005198	chr22(.):51012386-51026428	0.1297
