GENE	IRF4H3K27ac_32_DMSO_compare_TSS_SIGNAL	IRF4H3K27ac_32_DMSO_compare_DISTAL_SIGNAL	ENHANCER_PROMOTER_DIFFERENCE	ENHANCER_CONTRIBUTION	ENHANCER_PROMOTER_RATIO
PLEKHM3	1292.686	0	-1292.686	0	-8
SLC1A5	3569.2775	2277.5051	-1291.7724	0.389531346693137	-0.648177786061959
DHX38	1291.6318	0	-1291.6318	0	-8
CNOT10	1346.8	56.107	-1290.693	0.0399933851638063	-4.58521104102483
PTPN7	2023.4564	733.8176	-1289.6388	0.266138802309818	-1.4633283512299
DHX29	1392.4258	103.3557	-1289.0701	0.0690981269657366	-3.75191059108302
PARD3B	1327.568	38.7926	-1288.7754	0.0283911875093588	-5.09686047668206
GFM1	1353.552	66.633	-1286.919	0.0469185352612512	-4.34436965389256
NDNL2	1449	162.1363	-1286.8637	0.100634750765655	-3.15977856396612
GAR1	1331.519	45.048	-1286.471	0.0327248873465658	-4.88546614888485
SKIV2L2	1389.1372	103.3557	-1285.7815	0.0692503796835482	-3.74849923630007
EARS2	1856.0215	570.4019	-1285.6196	0.235079294075387	-1.70216273012512
ACAA1	1378.1138	92.628	-1285.4858	0.0629804633280974	-3.89510285201088
ITGAV	1399.9095	115.542	-1284.3675	0.0762426247227311	-3.59884428645559
OXSR1	1375.7098	92.628	-1283.0818	0.0630835765448523	-3.89258399803685
CCDC90A	1315	36.0894	-1278.9106	0.0267113338317953	-5.1873438312115
IFT74	1343.1916	64.4784	-1278.7132	0.0458050537412888	-4.38070535838239
TAF15	2149.4	874.3119	-1275.0881	0.289151853389207	-1.29771405071211
DZIP3	1289.8245	14.828	-1274.9965	0.0113654785469694	-6.44270694817351
CUTC	1273.0863	0	-1273.0863	0	-8
SKA2	1626.5807	354.402	-1272.1787	0.178902117620714	-2.19838375038194
ZC3H15	1321.4	49.9744	-1271.4256	0.0364411060903572	-4.72473419373762
KIAA1407	1271.3097	0	-1271.3097	0	-8
QTRTD1	1271.3097	0	-1271.3097	0	-8
ZNF3	1672.6	401.5061	-1271.0939	0.193580309126905	-2.05859865648904
BPNT1	2144.2	874.0783	-1270.1217	0.289594998579157	-1.29460505192243
PL-5283	1268.9632	0	-1268.9632	0	-8
TMEM85	1432.4206	163.7394	-1268.6812	0.102583324979952	-3.12898175266446
SCFD2	1322.8	54.1639	-1268.6361	0.0393357443866175	-4.61011951841467
UTP18	1282.106	15.3912	-1266.7148	0.0118622221304216	-6.38026601547545
ZNF644	1273.4284	6.9255	-1266.5029	0.00540905135681627	-7.52258389623143
TAX1BP1	1627.1454	360.8839	-1266.2615	0.181528461376299	-2.17273648719781
USP14	1352.2719	87.0879	-1265.184	0.0605046076734948	-3.95676916727503
DCAF7	1368.2	107.556	-1260.644	0.0728819669376238	-3.66911922242714
NNT	1657.7048	397.1122	-1260.5926	0.193259156411496	-2.06156852927734
RAB33B	2389	1128.6846	-1260.3154	0.320860090754015	-1.08176445854807
PRR11	1614.5152	354.402	-1260.1132	0.179998427562114	-2.18764237279687
IPMK	1926.4	666.4947	-1259.9053	0.25704657423998	-1.53124198912263
KIAA1524	1272.201	14.828	-1257.373	0.0115211079159832	-6.42285879515429
SNRPB2	1265.8422	11.2255	-1254.6167	0.00879005866329561	-6.81717405313862
SPEF2	1253.8368	0	-1253.8368	0	-8
MON2	1298.8	45.1823	-1253.6177	0.0336182254781183	-4.84527776667908
FBXO8	1951.0809	699.4423	-1251.6386	0.263888390035597	-1.47999664607657
BRIX1	1437.2504	186.6039	-1250.6465	0.114914189037773	-2.94526038848931
RAD1	1437.2504	186.6039	-1250.6465	0.114914189037773	-2.94526038848931
PPP1R11	1489.2984	240.236	-1249.0624	0.138902123022242	-2.63210858127905
RAB18	1256.1426	7.488	-1248.6546	0.00592578242407235	-7.39020410110011
MIR155	1524.6	276.1134	-1248.4866	0.153335561339189	-2.46509797136486
MCCC2	1279.7016	31.3315	-1248.3701	0.0238983287302205	-5.35204979191745
LOC100132352	2247	1002.4704	-1244.5296	0.308502702471147	-1.16444048574651
FOXJ3	1323.6965	79.3365	-1244.36	0.0565464247811705	-4.06044381247547
TTC3	1275.7369	31.6754	-1244.0615	0.0242275523949102	-5.3318241791781
CENPF	1344.189	103.6986	-1240.4904	0.0716206147493769	-3.69626768078957
C11orf30	1463.2	224.9639	-1238.2361	0.133259513486813	-2.70136156461987
SREK1	1713.5688	476.4811	-1237.0877	0.217566321205741	-1.84651322266292
CENPK	1280.0411	45.3008	-1234.7403	0.0341804631695414	-4.82050979518772
PGLS	1249.782	17.2246	-1232.5574	0.0135947200275042	-6.18106217651598
TBC1D4	1232.2908	0	-1232.2908	0	-8
KPNA4	1480.4	248.3632	-1232.0368	0.143665251550935	-2.575463710512
QRSL1	1231.9009	0	-1231.9009	0	-8
RTN4IP1	1231.9009	0	-1231.9009	0	-8
C5orf28	1595.4	365.7674	-1229.6326	0.186504935784676	-2.12491978116305
ANKRD36	1360.2	131.9687	-1228.2313	0.0884408713304333	-3.36555109637818
S100PBP	1760.3134	532.1729	-1228.1405	0.232137875807589	-1.72586535352389
LOC283480	1227.648	0	-1227.648	0	-8
LOC283481	1227.648	0	-1227.648	0	-8
SUCLG1	1227.495	0	-1227.495	0	-8
ARPC4	1464.8394	239.2275	-1225.6119	0.140386213710272	-2.61428735435554
TADA3	1464.8394	239.2275	-1225.6119	0.140386213710272	-2.61428735435554
TSEN34	1549.7925	324.2807	-1225.5118	0.173035236830664	-2.25676000005489
STYXL1	1241.4068	17.9754	-1223.4314	0.0142731888699078	-6.1098082686292
PIK3CA	2157.2	933.9912	-1223.2088	0.302146046482016	-1.20767907682164
CDC5L	1240.8	19.152	-1221.648	0.0152005790696788	-6.01763172386731
EXOC4	1252.4038	31.0834	-1221.3204	0.0242179275336754	-5.33241166185014
MDH2	1237.5018	17.9754	-1219.5264	0.0143175837840783	-6.10526293864424
STARD4	1223.0727	3.7352	-1219.3375	0.00304464945163786	-8
C20orf111	1719.4	502.5958	-1216.8042	0.226191156616948	-1.7744346910827
EPS8	1415.9912	200.226	-1215.7652	0.123885576765301	-2.82211106937817
COPS5	1678.6	462.8743	-1215.7257	0.21614749240745	-1.85856611818392
KCTD10	1215.3756	0	-1215.3756	0	-8
UBE3B	1215.3756	0	-1215.3756	0	-8
MPZL3	1234.4654	19.2081	-1215.2573	0.0153214533130037	-6.00602777092507
KIF2A	1381.1595	166.5024	-1214.6571	0.107583187258147	-3.05226505764244
MITD1	1279.5664	65.4066	-1214.1598	0.0486304186031987	-4.29007498280551
MRPL30	1279.5664	65.4066	-1214.1598	0.0486304186031987	-4.29007498280551
GEMIN8P4	1223.9785	11.57	-1212.4085	0.00936426210707229	-6.72504554168031
ZNF326	1223.9785	11.57	-1212.4085	0.00936426210707229	-6.72504554168031
SF3B14	1633.7222	421.8078	-1211.9144	0.205206345808624	-1.95350500824715
C1orf174	1337.856	126.0795	-1211.7765	0.0861236714322455	-3.40751721633535
LOC100133612	1337.856	126.0795	-1211.7765	0.0861236714322455	-3.40751721633535
TRIM23	1275.5647	64	-1211.5647	0.0477767143311555	-4.31692036274933
KIF20B	1217.0514	7.4691	-1209.5823	0.00609961205222779	-7.34823996979497
APEH	1494.8766	285.6264	-1209.2502	0.160418937794545	-2.38782516017272
PDE12	2262.8	1053.586	-1209.214	0.317691004605616	-1.10280099572208
RNU6ATAC	1630.8	421.944	-1208.856	0.205551203657154	-1.95045641828096
UBFD1	1778.983	570.4019	-1208.5811	0.24278776117102	-1.6410020317484
TBC1D19	1207.8552	0	-1207.8552	0	-8
PPWD1	1252.4741	45.3008	-1207.1733	0.0349065157601677	-4.7891004318068
ZNF767	1242.1486	35.588	-1206.5606	0.0278523758339551	-5.12530310779988
RPS9	1530.3488	324.2807	-1206.0681	0.174849316265055	-2.2385454446509
ZNF527	1204.5032	0	-1204.5032	0	-8
RFXANK	1659.2544	454.7704	-1204.484	0.215120655159769	-1.86732483939744
FAM115C	2231.7991	1027.4488	-1204.3503	0.315241071414052	-1.11914066276338
ZNF24	1204.0998	0	-1204.0998	0	-8
ZNF668	2364.6453	1162.7965	-1201.8488	0.329643000771834	-1.0240251594792
SPTLC1	1200.8124	0	-1200.8124	0	-8
EFR3A	1209.472	8.88	-1200.592	0.00728853401972501	-7.08960197853829
ICA1L	1278.3491	80.7112	-1197.6379	0.0593875047339695	-3.98536917559368
NAA38	2001.8	805.0632	-1196.7368	0.286819535772174	-1.31412389269973
FTSJD2	1867.3369	670.9416	-1196.3953	0.264329387023528	-1.47672313612902
HCFC2	1502.4	307.5688	-1194.8312	0.169930442999901	-2.28828790029087
C6orf64	1193.5542	0	-1193.5542	0	-8
SNX3	1473.2	280.6269	-1192.5731	0.160008322372065	-2.39222808950396
TAF3	1236.818	46.6564	-1190.1616	0.036351640515775	-4.72841441702019
CCDC39	1877.4	688.4415	-1188.9585	0.268310221032749	-1.44733009207935
LOC100132707	1444.4846	255.9776	-1188.507	0.150534131249727	-2.49646534906474
ZNF622	1230.4	43.8399	-1186.5601	0.0344047459195086	-4.8107390907114
ATIC	1279.7134	94.2135	-1185.4999	0.0685724255053162	-3.76374313471115
EDEM2	1209.6	24.1976	-1185.4024	0.0196122929725265	-5.64352227123582
RBM28	1639.544	455.2478	-1184.2962	0.217323650016197	-1.84857066900784
TMEM194B	1422	238.2353	-1183.7647	0.143494900993853	-2.57746236258831
PPM1H	1183.6692	0	-1183.6692	0	-8
ORC1	1675.2825	493.0279	-1182.2546	0.227378838380335	-1.7646632004375
MSH3	1190.4209	8.4231	-1181.9978	0.00702601839772314	-7.14290475152973
SREK1IP1	1181.1298	0	-1181.1298	0	-8
PHF8	1179.7604	0	-1179.7604	0	-8
C15orf44	1177.4214	0	-1177.4214	0	-8
MAP3K7	1175.3526	0	-1175.3526	0	-8
PRPF38A	1667.0325	493.0279	-1174.0046	0.228247274937312	-1.75754103615325
PPIG	1304.0352	130.2966	-1173.7386	0.0908413241622336	-3.32311146958178
C15orf33	1198.3215	24.633	-1173.6885	0.0201422047999333	-5.60427887202727
DTWD1	1198.3215	24.633	-1173.6885	0.0201422047999333	-5.60427887202727
C1orf183	1589.282	417.1472	-1172.1348	0.207905267726367	-1.92974667040479
PIGL	1203.2194	31.2598	-1171.9596	0.0253222573535463	-5.26644737524096
SNORA24	1568.8712	397.4231	-1171.4481	0.202117811153702	-1.98097927988601
LOC729991-MEF2B	1625.4504	454.7704	-1170.68	0.21861640841203	-1.83762927284245
CRADD	1902.233	731.9859	-1170.2471	0.277875881917027	-1.37780620557254
ITGB1BP1	1606.5184	437.4485	-1169.0699	0.214019365969185	-1.87675241833435
PLK2	1235.9592	67.5584	-1168.4008	0.0518277620493962	-4.19335214839843
ZNF319	1166.7733	0	-1166.7733	0	-8
METAP2	1211.8	45.456	-1166.344	0.0361549278746731	-4.73653706381213
ZBTB6	1625.7204	462.146	-1163.5744	0.221348454096488	-1.81465855507225
HLX	1177.9704	16.1436	-1161.8268	0.0135193122264708	-6.18919714395779
PNPLA8	1931	769.284	-1161.716	0.284890033789038	-1.32775995649958
COX15	1160.8764	0	-1160.8764	0	-8
SLCO4C1	1212.2	52.5307	-1159.6693	0.0415350872719386	-4.528323128121
MAD2L1	1402.4	242.9049	-1159.4951	0.147635189076505	-2.52943440305905
C9orf5	1181.088	21.7095	-1159.3785	0.0180491728657567	-5.76564615115911
COL4A3	1353.408	194.08	-1159.328	0.125416158315929	-2.80187346077767
COL4A4	1353.408	194.08	-1159.328	0.125416158315929	-2.80187346077767
COX7C	1184.1918	25.254	-1158.9378	0.0208806380575302	-5.55124704315009
WDR36	1191.88	33.852	-1158.028	0.0276177826800638	-5.13785410875061
ZNF33B	1165.255	7.679	-1157.576	0.00654683042694644	-7.24551154022273
LGALS8	1156.5116	0	-1156.5116	0	-8
LOC100287902	1156.5116	0	-1156.5116	0	-8
SLC12A2	1326.2296	170.5832	-1155.6464	0.113964284645348	-2.95878308586128
ADCK4	2358.3055	1202.7803	-1155.5252	0.337756619062647	-0.971377476540639
NAA35	1235.8	80.3324	-1155.4676	0.0610367163668336	-3.94331948940634
RPL22	1202	50.6759	-1151.3241	0.0404541190582496	-4.56799327975362
FAM123B	1341.2	192.2038	-1148.9962	0.125344543948567	-2.80281562367476
SLCO5A1	2272.2784	1123.395	-1148.8834	0.330831286660254	-1.0162743180495
C10orf131	1171.36	25.4657	-1145.8943	0.0212777015065769	-5.52348535001863
TP53	1443.5559	298.1746	-1145.3813	0.171194452873163	-2.2753977033128
ZNF451	1537.3872	393.2809	-1144.1063	0.203701972389765	-1.96684853455415
MIR3661	1523.8603	380.0606	-1143.7997	0.199619952698665	-2.00342927250516
TRMT61B	1349.4492	206.3604	-1143.0888	0.132638595365397	-2.70913261441263
CLGN	1160.2344	17.7181	-1142.5163	0.01504143842812	-6.03304858475047
BTRC	1144.1232	1.6617	-1142.4615	0.00145027221077883	-8
CWC27	1141.6057	0	-1141.6057	0	-8
FAR1	1294.3584	155.0084	-1139.35	0.10694904837064	-3.06181884290662
MIRLET7I	1504.14	365.7943	-1138.3457	0.195618797943864	-2.0398343546487
P2RY1	1150.716	12.4562	-1138.2598	0.0107088185223134	-6.52952399190984
BDP1	1175.2893	38.4888	-1136.8005	0.0317099146870421	-4.93243342113339
CEP170	2321.1818	1184.616	-1136.5658	0.337901974837225	-0.970440044998434
CR2	1469.0806	332.7048	-1136.3758	0.184652844894847	-2.14259896490264
ZNF862	1171.6	36.0158	-1135.5842	0.0298238893528886	-5.023706337634
PAXIP1	1391.044	255.9776	-1135.0664	0.155418483886307	-2.44207858037308
CALM2	2381.8	1247.5141	-1134.2859	0.34373274553448	-0.932996153348642
MEMO1	1578	444.8556	-1133.1444	0.219914659256944	-1.82668818656732
PRMT2	1133.5596	0.4757	-1133.0839	0.000419475478408829	-8
C5orf44	1196.677	64	-1132.677	0.0507663739403511	-4.2248180857478
EHBP1	1328.3899	196.3439	-1132.046	0.128772576563857	-2.7582239766574
TMEM186	1355.8388	224.4438	-1131.395	0.142027634804053	-2.59475951291747
SNRNP70	1378.7238	247.4746	-1131.2492	0.152179832423891	-2.47798110611961
ATPBD4	1137.359	6.1506	-1131.2084	0.00537870429771643	-7.53074483379689
LARP4	1224.0576	94.5987	-1129.4589	0.0717387085626482	-3.69370727992974
GTF2B	1176.3185	47.515	-1128.8035	0.03882472574905	-4.62975189752268
ERLIN1	1211.216	82.6137	-1128.6023	0.0638520664659344	-3.87393131157001
WDR7	1224.181	95.676	-1128.505	0.0724896712295347	-3.67751599680337
GOT1	1169.2	41.7655	-1127.4345	0.0344894218704001	-4.80706621451235
C4orf29	1498.5324	371.7107	-1126.8217	0.198749937909141	-2.01129815384028
CTSC	1166	39.5647	-1126.4353	0.0328183962254369	-4.88121016030688
GUF1	1189.0242	64.8094	-1124.2148	0.0516889960517887	-4.19743119030673
ALG10	1122.6185	0	-1122.6185	0	-8
PMM2	1346.9172	224.4438	-1122.4734	0.1428340145899	-2.58523501656958
CLDN12	1122.095	0	-1122.095	0	-8
SHFM1	1129.392	7.9576	-1121.4344	0.00699661739890707	-7.14899722011048
REPS1	1234.4362	113.2628	-1121.1734	0.0840416146335346	-3.44610626911692
PPP2R1A	1244.2188	124.341	-1119.8778	0.0908553648879647	-3.32286621860597
TMEM18	1429.6	309.9188	-1119.6812	0.178163524303388	-2.20564936140394
C12orf66	1122.9612	3.3127	-1119.6485	0.00294129163429961	-8
NMD3	1119.548	0	-1119.548	0	-8
BLCAP	1119.3888	0	-1119.3888	0	-8
KCTD8	1223.0145	104.4064	-1118.6081	0.0786535755162511	-3.55015945310342
ASNS	1860.5427	742.3934	-1118.1493	0.285213839863376	-1.32546771127963
TWISTNB	1117.2246	0	-1117.2246	0	-8
TTC31	1757.6427	640.5503	-1117.0924	0.267097060161547	-1.45625805446184
HECTD2	1247.6	131.5296	-1116.0704	0.0953714574757876	-3.24569604621557
CLN5	1319.0892	203.2978	-1115.7914	0.133538843933901	-2.69787561824977
C15orf41	1161.9988	46.3055	-1115.6933	0.0383227139057603	-4.64928120687417
NBR1	2369.7244	1254.0603	-1115.6641	0.346063688607107	-0.918112562720427
UBE2M	2559.092	1444.5586	-1114.5334	0.360810356428206	-0.825003284066227
LAMP1	1191.6192	78.3608	-1113.2584	0.0617023890140002	-3.92664733770605
RPS3	1153.037	39.8664	-1113.1706	0.0334196381701989	-4.85412166485735
RPL9	1937.6067	826.2171	-1111.3896	0.298939860059096	-1.22968293411235
ZNF101	1163.0064	52.1728	-1110.8336	0.0429342437724411	-4.47841736399946
IMMP2L	1110.4224	0	-1110.4224	0	-8
PTPN4	1366.3832	257.103	-1109.2802	0.158364758505493	-2.40994379247437
NBEAL1	1114.1962	6.9782	-1107.218	0.00622400939586205	-7.31893263866773
LIN7C	1107.0824	0	-1107.0824	0	-8
BMS1	1158.312	51.3372	-1106.9748	0.0424397420343022	-4.49587548461709
ELAC2	1150.7776	43.88	-1106.8976	0.0367301894701879	-4.71290170829486
FBXW4	1333.6064	228.81	-1104.7964	0.146446235459382	-2.54311092226762
NEK1	1314.2	209.4926	-1104.7074	0.137490068534821	-2.64921365825611
SMAP1	1169.8254	65.246	-1104.5794	0.0528277150616555	-4.16425995113054
MBD4	1349.1385	244.6457	-1104.4928	0.153499890386666	-2.46327262955946
C5orf43	1103.619	0	-1103.619	0	-8
ANXA5	1106.4894	3.38	-1103.1094	0.00304540336007101	-8
PDCL3	1224.2999	122.528	-1101.7719	0.0909752463547867	-3.32077362306546
MIR623	1208.234	107.018	-1101.216	0.0813669167581574	-3.49697451235966
HIGD1A	1108.0582	7.263	-1100.7952	0.00651202541474151	-7.25325236455277
CPSF3	1538.2208	437.4485	-1100.7723	0.221417875957277	-1.8140775199164
SMARCAD1	1099.7024	0	-1099.7024	0	-8
LDHB	1176.7317	79.686	-1097.0457	0.0634231752704534	-3.88431532684385
SRRT	1110.9336	14.6072	-1096.3264	0.0129779391382347	-6.24894912006642
ACBD5	2359.06	1263.0068	-1096.0532	0.348697820813244	-0.901349705762825
CENPM	2377.7323	1282.2453	-1095.487	0.350342390073644	-0.89091401337437
ZNF18	1099.1493	4.029	-1095.1203	0.0036521748116329	-8
ZNHIT6	1094.9149	0	-1094.9149	0	-8
LOC100131067	1156.329	61.6076	-1094.7214	0.0505835853853148	-4.23029978841671
ZCCHC9	1156.329	61.6076	-1094.7214	0.0505835853853148	-4.23029978841671
BDNF-AS1	1094.5256	0	-1094.5256	0	-8
IFT122	1338.5125	244.6457	-1093.8668	0.154530166347242	-2.45186478130732
NF2	1094.34	1.1097	-1093.2303	0.00101300863015436	-8
CCDC142	1732.7261	640.5503	-1092.1758	0.269901263923578	-1.43565984953698
TRIM56	1099.9476	8.7173	-1091.2303	0.00786288083982816	-6.97933772223234
ACSL5	1090.8915	0	-1090.8915	0	-8
ZNF335	2256.8	1166.0028	-1090.7972	0.340657311604396	-0.95270731805409
RABIF	1306.5416	215.9332	-1090.6084	0.141830393514559	-2.59709607878827
COPB2	1128.426	38.332	-1090.094	0.0328534280459187	-4.87961872848305
DPP8	1089.5693	0	-1089.5693	0	-8
ZNF121	1117.457	28.4272	-1089.0298	0.0248080914284358	-5.29680350244629
ATP6V1B2	1098.3	10.7229	-1087.5771	0.0096687814110962	-6.67843323492799
TBCA	1157.1095	69.7384	-1087.3711	0.0568435581949482	-4.05242832140365
RG9MTD1	1424.9417	339.6443	-1085.2974	0.192478179017628	-2.06880634631113
CLPX	1336.4	251.5412	-1084.8588	0.158407124898579	-2.40948526388402
RIF1	1473.8377	389.0596	-1084.7781	0.20884651021825	-1.92151457907207
C17orf48	1116.8259	32.322	-1084.5039	0.0281269277871021	-5.11074402295303
SCO1	1116.8259	32.322	-1084.5039	0.0281269277871021	-5.11074402295303
TMEM33	1088.1632	4.446	-1083.7172	0.00406915848777404	-7.93517128091287
ILF2	2336.2	1254.539	-1081.661	0.34938184033983	-0.897006466668691
LRPPRC	1570.52	491.1238	-1079.3962	0.238219521723394	-1.6770836725478
TMEM65	1505.6536	427.3142	-1078.3394	0.221066382999241	-1.81702072795839
AHCTF1	1371.2	294.0497	-1077.1503	0.176579944737417	-2.22130709083879
ALS2CR4	1076.3278	0	-1076.3278	0	-8
WDR43	1282.099	206.3604	-1075.7386	0.138640261198928	-2.6352696138469
RNF7	1118.7998	43.2256	-1075.5742	0.0371984984149228	-4.69392210123034
KPTN	1231.6787	156.5715	-1075.1072	0.112783344097483	-2.97573242424892
BUB3	1250.6752	176.001	-1074.6742	0.123364362565241	-2.82905163956397
PKD2L2	1099.5804	25.0833	-1074.4971	0.0223029337569978	-5.45408212200819
BRCA1	1481.057	407.2575	-1073.7995	0.215672495233183	-1.8626139927076
CETN3	1288.4	214.8758	-1073.5242	0.142938374980825	-2.58400564973695
FBXL17	1786.8	713.3328	-1073.4672	0.285317963909757	-1.32473094249944
HIRIP3	1916.6324	843.8135	-1072.8189	0.305680143921676	-1.18357758798888
LOC345643	1211.686	139.2693	-1072.4167	0.103089495263093	-3.12106670702144
CCDC124	1074.665	3.8199	-1070.8451	0.00354191328965292	-8
ZMYM1	1244.8242	174.3721	-1070.4521	0.122866794396237	-2.83570088376958
MRPL3	1084.0794	14.2285	-1069.8509	0.0129549282127535	-6.25154303824301
ALG5	1189.6587	119.964	-1069.6947	0.091601955280708	-3.30987430204878
CYB5RL	1073.1368	3.586	-1069.5508	0.00333047651633271	-8
MRPL37	1073.1368	3.586	-1069.5508	0.00333047651633271	-8
MRPL19	1144.262	75.0177	-1069.2443	0.0615262437322626	-3.93104258002406
ZNF628	1298.4216	229.5522	-1068.8694	0.150233073368143	-2.49986474143024
ANKRD18A	1399.8474	331.0194	-1068.828	0.191244872222403	-2.08028188842393
LOC100129361	1068.6255	0	-1068.6255	0	-8
PRH1	1068.6255	0	-1068.6255	0	-8
PRR4	1068.6255	0	-1068.6255	0	-8
CSTF1	1124.9959	57.1872	-1067.8087	0.0483742323841375	-4.29808366335762
LOC221710	1390	322.239	-1067.761	0.188197442062703	-2.10888186646818
TBPL1	1276.8	210.843	-1065.957	0.141729568182689	-2.59829152670833
METTL13	1800.0928	734.8354	-1065.2574	0.289884107960139	-1.29257824987768
COX10	1065.2076	0	-1065.2076	0	-8
NEDD1	1067.7463	2.834	-1064.9123	0.00264716247814386	-8
EXTL2	1100.8452	36.285	-1064.5602	0.0319092747690634	-4.92309453224039
ANKRD31	1114.7148	50.1676	-1064.5472	0.043066664926863	-4.4737749115828
SLC30A9	1068.7859	4.446	-1064.3399	0.00414262751601029	-7.90924921653629
CHMP2B	1064.2599	0	-1064.2599	0	-8
RBM27	1088.4835	24.226	-1064.2575	0.0217720797746402	-5.48961950969237
NDUFC2	1190.43	126.2122	-1064.2178	0.0958591483699976	-3.23755951250837
ZNF133	1081.1008	16.969	-1064.1318	0.0154534802796689	-5.99345568561471
AATF	1077.2433	13.8489	-1063.3944	0.0126926945312229	-6.28142892584848
NCKAP1L	1062.0789	0	-1062.0789	0	-8
HSD17B7P2	1137.5226	75.6105	-1061.9121	0.0623266317603567	-3.91116480361265
GAK	1061.0128	0	-1061.0128	0	-8
NCF1B	1302.6048	242.2659	-1060.3389	0.156819531887038	-2.42673618955292
ZNF37BP	1067.6586	7.679	-1059.9796	0.00714101320366739	-7.1193162340513
CCDC66	1130.3499	70.6752	-1059.6747	0.058845731034264	-3.99942155737195
RNF146	1155.36	96.525	-1058.835	0.0771037275788111	-3.58129599336643
CCT4	1404.4588	347.1359	-1057.3229	0.198182775958388	-2.01644182520672
SLC4A1AP	1439.3792	382.3482	-1057.031	0.209882224969554	-1.91248772833831
SUPT7L	1439.3792	382.3482	-1057.031	0.209882224969554	-1.91248772833831
LEPROT	1353.428	296.412	-1057.016	0.179661058041992	-2.19094238046381
TMEM175	1056.9325	0	-1056.9325	0	-8
C7orf31	1129.086	72.7409	-1056.3451	0.0605252719838439	-3.95624479107197
NFXL1	1174.3347	118.5678	-1055.7669	0.0917066832185722	-3.30805948419722
LIAS	1879.2453	826.2171	-1053.0282	0.305388498468875	-1.18556057095497
PCCA	1056.7912	4.959	-1051.8322	0.00467059012562465	-7.73542541760042
RRP9	1319.9498	268.5825	-1051.3673	0.169075882183825	-2.29704585099043
C1orf156	1950.2464	898.9661	-1051.2803	0.315513883222118	-1.11731779205728
ZRANB2	1091.0562	40.0281	-1051.0281	0.035389139430191	-4.76856846872532
GBE1	1133.6274	83.638	-1049.9894	0.0687097489175327	-3.76064416000544
SOCS5	1074.045	24.3694	-1049.6756	0.0221859800818343	-5.46183989910339
INO80E	1893.292	843.8135	-1049.4785	0.308286801513497	-1.16590085897178
RPS7	1681.848	633.3691	-1048.4789	0.273567908599155	-1.40892893551933
KIF18B	1110.078	61.8543	-1048.2237	0.0527797552810858	-4.16564334909908
SNX27	1218.8796	171.1863	-1047.6933	0.123149772971195	-2.83191647175601
AURKA	1104.2168	57.1872	-1047.0296	0.049239713312508	-4.27118737590083
