REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	15_0EX1_0229Kronos_MM1S-KB-3hr-1_H3K27Ac_hs-dm_i25.bam	39_0EXR_0229Kronos_MM1S-KB-3hr-1_Input_hs_i82.bam
4_MACS_peak_6339_lociStitched	chr12	58134964	58151050	4	9759	18164.3112	2596.2803999999996
3_MACS_peak_1691_lociStitched	chr1	154942263	154958324	3	10696	48880.0474	4408.744500000001
3_MACS_peak_10525_lociStitched	chr16	81841621	81857660	3	10411	25925.4396	1469.1724
3_MACS_peak_22917_lociStitched	chr6	20400845	20416879	3	7956	19583.9276	2417.9271999999996
3_MACS_peak_2542_lociStitched	chr1	223899448	223915464	3	8688	20216.9968	3533.1295999999998
4_MACS_peak_733_lociStitched	chr1	44289750	44305762	4	9721	15237.0192	2416.2108000000003
4_MACS_peak_9873_lociStitched	chr16	17555452	17571434	4	7234	9055.4012	2304.6043999999997
4_MACS_peak_983_lociStitched	chr1	66896744	66912717	4	6713	18081.435999999998	2589.2233
4_MACS_peak_24319_lociStitched	chr6	160389162	160405103	4	10002	16181.709099999998	1300.7856000000002
3_MACS_peak_20361_lociStitched	chr4	77608754	77624679	3	14301	31203.445	2958.865
5_MACS_peak_14305_lociStitched	chr2	46788658	46804542	5	12037	25608.184800000003	2868.6504
3_MACS_peak_6988_lociStitched	chr12	123371225	123387076	3	14355	29845.8479	1830.7905
3_MACS_peak_26572_lociStitched	chr8	81046375	81062203	3	13758	26208.002399999998	2855.3712
4_MACS_peak_10842_lociStitched	chr17	8088532	8104326	4	10475	21511.428	3035.6068
3_MACS_peak_23393_lociStitched	chr6	45386705	45402496	3	11390	44227.4328	2177.5789
3_MACS_peak_16513_lociStitched	chr20	32989914	33005701	3	11159	21678.7084	2391.7305
3_MACS_peak_2703_lociStitched	chr1	234734110	234749895	3	11816	76492.53150000001	4017.2825000000003
1_MACS_peak_5796_lociStitched	chr12	12866236	12882020	1	15785	154994.14479999998	2910.5696000000003
2_MACS_peak_7030_lociStitched	chr12	125397311	125413072	2	10995	33345.547699999996	1790.4496000000001
3_MACS_peak_17248_lociStitched	chr21	45194917	45210674	3	11194	39788.000700000004	3524.8409
3_MACS_peak_27336_lociStitched	chr9	33152585	33168313	3	7923	14408.4208	2752.3999999999996
4_MACS_peak_7281_lociStitched	chr13	42062023	42077732	4	7134	10115.0251	1302.2761
4_MACS_peak_10519_lociStitched	chr16	81771258	81786902	4	4271	3702.9348	1190.5084
3_MACS_peak_596_lociStitched	chr1	37930704	37946345	3	11101	28308.6459	2557.3035
3_MACS_peak_9497_lociStitched	chr15	93373632	93389272	3	6699	28672.811999999998	2331.924
3_MACS_peak_5689_lociStitched	chr12	7022755	7038391	3	12205	26288.8068	2417.3255999999997
3_MACS_peak_10065_lociStitched	chr16	30379161	30394789	3	8886	21899.5164	2386.3956
1_MACS_peak_4804_lociStitched	chr11	65263342	65278966	1	15625	74581.164	3484.152
2_MACS_peak_25186_lociStitched	chr7	90352104	90367701	2	10402	27505.3095	2551.6692
3_MACS_peak_11966_lociStitched	chr17	75131452	75147047	3	14759	94568.08	3025.4300000000003
1_MACS_peak_5837_lociStitched	chr12	15100750	15116310	1	15561	44125.047999999995	3069.988
3_MACS_peak_9302_lociStitched	chr15	81608884	81624411	3	8395	17140.2553	2818.1504999999997
3_MACS_peak_1367_lociStitched	chr1	117099103	117114592	3	9335	13473.8811	1293.3315
3_MACS_peak_13079_lociStitched	chr19	13943863	13959270	3	9614	33346.910800000005	2468.2014
3_MACS_peak_28677_lociStitched	chrX	48790304	48805706	3	12873	61976.107800000005	1688.0592000000001
2_MACS_peak_3206_lociStitched	chr10	43890498	43905899	2	11750	40225.8719	2200.8029
4_MACS_peak_18977_lociStitched	chr3	121740158	121755522	4	7149	11169.627999999999	2455.1672
4_MACS_peak_25601_lociStitched	chr7	128162805	128178115	4	8522	27374.28	2840.005
3_MACS_peak_18071_lociStitched	chr3	13455210	13470517	3	7509	26970.934	2279.2123
3_MACS_peak_9647_lociStitched	chr16	2556694	2571996	3	6462	13141.3576	1750.5488
2_MACS_peak_22108_lociStitched	chr5	131822520	131837772	2	12367	35773.566	2955.8376
2_MACS_peak_17704_lociStitched	chr22	38782042	38797230	2	15152	40444.1252	2524.2455999999997
3_MACS_peak_17730_lociStitched	chr22	39459166	39474350	3	11113	33164.8928	2496.2495999999996
3_MACS_peak_9591_lociStitched	chr16	685302	700485	3	7508	19973.2365	1913.058
3_MACS_peak_20092_lociStitched	chr4	38307283	38322448	3	11779	51667.155	2417.301
3_MACS_peak_27696_lociStitched	chr9	94180874	94195997	3	13495	37576.1181	2530.0779
3_MACS_peak_6756_lociStitched	chr12	106528893	106543932	3	10313	30542.7051	2479.9311
3_MACS_peak_102_lociStitched	chr1	8650170	8665206	3	6164	6823.3368	2019.3348
4_MACS_peak_11719_lociStitched	chr17	60547801	60562828	4	6543	13452.170399999999	2055.6936
3_MACS_peak_1813_lociStitched	chr1	160640993	160656016	3	11242	54996.1984	4060.7169
3_MACS_peak_22524_lociStitched	chr5	171601192	171616179	3	10606	30282.7322	2483.3459
3_MACS_peak_209_lociStitched	chr1	15897198	15912163	3	6769	17769.441	2334.54
4_MACS_peak_16442_lociStitched	chr20	30147132	30162070	4	10342	18602.291400000002	2693.3214
3_MACS_peak_16065_lociStitched	chr2	235390833	235405766	3	7261	8413.2522	1166.2673
4_MACS_peak_11997_lociStitched	chr17	76137462	76152393	4	9729	34684.712999999996	2341.1808
3_MACS_peak_6794_lociStitched	chr12	109219067	109233992	3	6164	10657.9425	1910.4
4_MACS_peak_696_lociStitched	chr1	42333744	42348667	4	5110	5520.0177	2151.8966
3_MACS_peak_27946_lociStitched	chr9	116278934	116293846	3	5065	6172.0768	2244.256
2_MACS_peak_17450_lociStitched	chr22	24177316	24192182	2	12594	103016.92020000001	2717.5047999999997
3_MACS_peak_9446_lociStitched	chr15	90721456	90736303	3	7594	31928.4735	2452.7244
2_MACS_peak_2267_lociStitched	chr1	203266869	203281701	2	14139	80255.95199999999	4101.048000000001
4_MACS_peak_28310_lociStitched	chr9	140500031	140514853	4	5172	10332.416200000001	1766.7824
3_MACS_peak_13108_lociStitched	chr19	15390037	15404850	3	6342	5550.4311	1967.1664
3_MACS_peak_8033_lociStitched	chr14	63937134	63951942	3	9104	10331.5416	1046.9256
3_MACS_peak_1832_lociStitched	chr1	161122721	161137525	3	7565	38610.312399999995	3881.6088
4_MACS_peak_3411_lociStitched	chr10	70974829	70989626	4	6022	12488.668	2087.8567000000003
3_MACS_peak_18437_lociStitched	chr3	48506563	48521357	3	6605	19158.23	2220.5794
3_MACS_peak_19082_lociStitched	chr3	128900623	128915417	3	7287	20843.2666	2065.2424
3_MACS_peak_6558_lociStitched	chr12	89855140	89869930	3	6704	10508.295	2154.903
3_MACS_peak_11976_lociStitched	chr17	75314967	75329732	3	7032	18206.7215	2143.878
4_MACS_peak_21679_lociStitched	chr5	75585953	75600708	4	6695	9201.218	2279.6475
4_MACS_peak_19741_lociStitched	chr3	194867629	194882372	4	6205	8800.0967	3175.6422000000002
1_MACS_peak_13951_lociStitched	chr2	11883572	11898297	1	14726	59727.54499999999	2819.8375
4_MACS_peak_9687_lociStitched	chr16	3550608	3565327	4	5897	8779.8835	1782.4709
4_MACS_peak_4957_lociStitched	chr11	71412101	71426809	4	12275	58436.3548	2885.7096
3_MACS_peak_13059_lociStitched	chr19	13043267	13057975	3	11612	24437.342	2531.2468
4_MACS_peak_25326_lociStitched	chr7	101376702	101391408	4	6950	7333.8822	1697.0724
1_MACS_peak_25133_lociStitched	chr7	78113649	78128345	1	14697	91182.8016	3072.9336000000003
3_MACS_peak_11453_lociStitched	chr17	43517002	43531669	3	9479	23143.0593	2518.3239
4_MACS_peak_21078_lociStitched	chr4	185366839	185381506	4	9993	33189.954300000005	2622.4595999999997
2_MACS_peak_23144_lociStitched	chr6	31694613	31709273	2	12101	60638.158	2902.6800000000003
3_MACS_peak_23336_lociStitched	chr6	42737786	42752443	3	9117	47176.4859	2314.3403000000003
4_MACS_peak_6114_lociStitched	chr12	48284547	48299196	4	8019	11505.3246	2159.2626
2_MACS_peak_8936_lociStitched	chr15	55568754	55583366	2	9255	21253.154	2314.5408
3_MACS_peak_12953_lociStitched	chr19	10216382	10230983	3	4479	7466.9514	1715.6174999999998
3_MACS_peak_1344_lociStitched	chr1	115236719	115251317	3	7670	16289.908199999998	1068.5736
3_MACS_peak_22214_lociStitched	chr5	139935377	139949963	3	7186	15662.446800000002	2446.0721999999996
3_MACS_peak_19791_lociStitched	chr3	197450552	197465123	3	7284	25805.240999999998	3208.5342
1_MACS_peak_11110_lociStitched	chr17	29635034	29649588	1	14555	57740.0842	2560.0486
4_MACS_peak_9016_lociStitched	chr15	63765609	63780160	4	8594	15294.5561	2269.956
3_MACS_peak_14552_lociStitched	chr2	68989035	69003578	3	7928	29936.7655	2671.5491
2_MACS_peak_15300_lociStitched	chr2	153914528	153929071	2	9579	34033.5286	2600.2884
3_MACS_peak_27720_lociStitched	chr9	95514348	95528889	3	8555	17975.5842	2201.5074
3_MACS_peak_22122_lociStitched	chr5	132386111	132400647	3	6218	18649.688	1898.4016
4_MACS_peak_23664_lociStitched	chr6	88625760	88640292	4	10582	23915.3124	2498.0508
4_MACS_peak_25036_lociStitched	chr7	73256263	73270791	4	6544	11004.96	1969.9968
2_MACS_peak_5906_lociStitched	chr12	26265899	26280404	2	14396	66891.258	2989.4805
3_MACS_peak_27376_lociStitched	chr9	35066320	35080822	3	9651	26255.871	2391.3797999999997
3_MACS_peak_23833_lociStitched	chr6	109075618	109090072	3	6313	10181.3976	2523.6684
3_MACS_peak_22973_lociStitched	chr6	26020335	26034776	3	10003	33117.5453	2878.0913
3_MACS_peak_25303_lociStitched	chr7	100020507	100034938	3	7126	30654.3302	2176.1947999999998
4_MACS_peak_3448_lociStitched	chr10	73619764	73634193	4	6294	8166.813999999999	2009.9597
3_MACS_peak_19258_lociStitched	chr3	148708156	148722585	3	7198	14958.5443	2116.7343
2_MACS_peak_20458_lociStitched	chr4	87854814	87869243	2	9007	24601.445	2484.6738
4_MACS_peak_14006_lociStitched	chr2	20615860	20630283	4	8367	27474.3727	2042.2968
2_MACS_peak_17515_lociStitched	chr22	29206947	29221365	2	11340	56564.6976	2740.8617999999997
3_MACS_peak_5429_lociStitched	chr11	120368166	120382548	3	7879	27591.867000000002	1830.8286
3_MACS_peak_14091_lociStitched	chr2	27374927	27389294	3	8795	25916.6313	2323.1439
3_MACS_peak_10610_lociStitched	chr16	89180214	89194578	3	6272	18847.0044	1216.6308
2_MACS_peak_9176_lociStitched	chr15	74831684	74846038	2	9349	26593.6558	2448.7924
2_MACS_peak_12716_lociStitched	chr19	1015156	1029469	2	11180	28563.0228	2892.6573
3_MACS_peak_2104_lociStitched	chr1	184711457	184725760	3	9744	28807.6723	3381.2291999999998
3_MACS_peak_2840_lociStitched	chr10	1089208	1103511	3	6028	19224.6623	2169.7651
3_MACS_peak_20526_lociStitched	chr4	100729575	100743869	3	7768	15012.9882	2274.1754
3_MACS_peak_4119_lociStitched	chr10	135201264	135215550	3	7334	31426.342800000002	2097.1848
3_MACS_peak_9546_lociStitched	chr15	101458008	101472259	3	8982	20978.8971	2084.9213
4_MACS_peak_26866_lociStitched	chr8	124546079	124560330	4	7799	17159.6291	1912.4842
3_MACS_peak_25871_lociStitched	chr7	155532871	155547120	3	8195	14667.920600000001	3130.5053000000003
1_MACS_peak_17702_lociStitched	chr22	38700781	38715019	1	14239	30274.259400000003	2437.5456
4_MACS_peak_16017_lociStitched	chr2	232526209	232540445	4	6531	9206.4212	1258.4624000000001
3_MACS_peak_12272_lociStitched	chr18	19314887	19329098	3	6337	10533.1932	1983.8556
3_MACS_peak_27346_lociStitched	chr9	33445229	33459411	3	9289	22125.338200000002	2557.0146
4_MACS_peak_8969_lociStitched	chr15	59266954	59281135	4	7204	15295.6266	2334.1926
3_MACS_peak_27888_lociStitched	chr9	112668968	112683147	3	7229	49036.653600000005	2665.652
3_MACS_peak_11560_lociStitched	chr17	48225148	48239323	3	8851	18119.9025	1927.8000000000002
3_MACS_peak_5997_lociStitched	chr12	32608309	32622475	3	7644	14819.0526	2377.0548
2_MACS_peak_24896_lociStitched	chr7	50343649	50357806	2	12821	41995.3248	2548.2599999999998
3_MACS_peak_5394_lociStitched	chr11	118887867	118902015	3	8785	26033.734800000002	2774.4228
2_MACS_peak_23549_lociStitched	chr6	74220311	74234445	2	11837	39910.175800000005	2682.6331999999998
3_MACS_peak_9627_lociStitched	chr16	2009099	2023203	3	5597	10751.4792	1657.2199999999998
3_MACS_peak_11962_lociStitched	chr17	75078885	75092975	3	13652	46797.117	2834.908
3_MACS_peak_8794_lociStitched	chr15	44579360	44593446	3	6286	14219.817000000001	1960.7712
2_MACS_peak_7186_lociStitched	chr13	30943758	30957835	2	9605	20856.4832	1241.5914
3_MACS_peak_25652_lociStitched	chr7	130903161	130917234	3	6031	11366.7621	2955.33
2_MACS_peak_8586_lociStitched	chr15	31546717	31560780	2	9759	71499.1046	2673.3763
1_MACS_peak_17514_lociStitched	chr22	29185608	29199667	1	14060	81692.6313	2745.7227
3_MACS_peak_8747_lociStitched	chr15	41708449	41722495	3	5207	6959.793	1970.6538
4_MACS_peak_1362_lociStitched	chr1	117046461	117060438	4	7011	7329.538799999999	1257.93
3_MACS_peak_16830_lociStitched	chr20	52545948	52559922	3	9207	23406.45	2175.7518
3_MACS_peak_10657_lociStitched	chr17	1010971	1024939	3	6760	14162.155200000001	1926.1871999999998
2_MACS_peak_17412_lociStitched	chr22	23087970	23101915	2	10217	28298.5885	2227.0165
3_MACS_peak_8837_lociStitched	chr15	46994700	47008629	3	9210	26717.2149	2025.2766
3_MACS_peak_14548_lociStitched	chr2	68941348	68955274	3	6129	19858.476	2233.7304
1_MACS_peak_1730_lociStitched	chr1	155938136	155952061	1	13926	60345.38	3711.0125000000003
3_MACS_peak_22371_lociStitched	chr5	151124976	151138886	3	9163	25223.002999999997	2441.205
3_MACS_peak_24910_lociStitched	chr7	52774641	52788495	3	8273	24182.157	1637.5428
3_MACS_peak_19574_lociStitched	chr3	182099147	182112998	3	7243	12567.0123	2951.6481000000003
1_MACS_peak_11283_lociStitched	chr17	37924856	37938704	1	13849	40671.576	2265.5328
4_MACS_peak_14960_lociStitched	chr2	110366690	110380535	4	6136	11107.8435	1981.2195000000002
3_MACS_peak_23204_lociStitched	chr6	33587634	33601474	3	5886	10027.08	2121.672
3_MACS_peak_23059_lociStitched	chr6	28179989	28193824	3	3947	4595.987	1781.9479999999999
3_MACS_peak_22532_lociStitched	chr5	172191519	172205351	3	6397	16081.083200000001	2340.3743999999997
2_MACS_peak_11955_lociStitched	chr17	74721262	74735055	2	8401	33288.0262	2257.9141
3_MACS_peak_25405_lociStitched	chr7	105448985	105462759	3	4298	4988.942800000001	1634.9738
3_MACS_peak_12766_lociStitched	chr19	2049149	2062882	3	7254	25885.3317	2874.3169000000003
3_MACS_peak_975_lociStitched	chr1	66736898	66750607	3	11250	56716.8748	2692.4476
4_MACS_peak_13647_lociStitched	chr19	48824257	48837947	4	10309	33394.017	2461.462
3_MACS_peak_28005_lociStitched	chr9	123653767	123667405	3	6781	22210.8468	2122.0728
3_MACS_peak_11523_lociStitched	chr17	46582127	46595758	3	6136	13978.5905	2150.9718
4_MACS_peak_5807_lociStitched	chr12	13242363	13255990	4	9574	25640.5632	2219.8383
3_MACS_peak_11983_lociStitched	chr17	75460683	75474291	3	4661	7292.5272	1597.5792000000001
4_MACS_peak_14946_lociStitched	chr2	109829413	109843011	4	9307	30897.375600000003	2417.7244
3_MACS_peak_22385_lociStitched	chr5	153651541	153665139	3	7931	9933.339	2183.8388
3_MACS_peak_23566_lociStitched	chr6	76517419	76531015	3	5812	8225.58	2174.0004
2_MACS_peak_1763_lociStitched	chr1	156709212	156722800	2	11523	43014.1728	3460.8635999999997
2_MACS_peak_20380_lociStitched	chr4	78735895	78749457	2	9422	30111.708599999998	2405.8988
3_MACS_peak_22740_lociStitched	chr6	5996360	6009920	3	7106	7932.599999999999	1796.7
4_MACS_peak_16091_lociStitched	chr2	238599863	238613408	4	12605	21559.5765	1414.0980000000002
4_MACS_peak_10816_lociStitched	chr17	7474988	7488519	4	9615	25396.3339	2302.9762
3_MACS_peak_10068_lociStitched	chr16	30406140	30419663	3	5377	8638.492400000001	1701.1933999999999
1_MACS_peak_11752_lociStitched	chr17	62196752	62210267	1	13516	31931.890499999998	2801.6595
3_MACS_peak_24019_lociStitched	chr6	130833942	130847429	3	6298	9656.692	1969.1019999999999
3_MACS_peak_29276_lociStitched	chrX	153706510	153719996	3	5596	10462.4388	958.8546
3_MACS_peak_714_lociStitched	chr1	43389287	43402760	3	6311	12624.201000000001	1957.6269000000002
2_MACS_peak_1315_lociStitched	chr1	112134546	112147990	2	8596	27615.3204	1447.9188000000001
4_MACS_peak_10836_lociStitched	chr17	8053826	8067240	4	7611	12272.4686	2142.2158
4_MACS_peak_14814_lociStitched	chr2	96899193	96912602	4	7666	13864.906	2063.6451
2_MACS_peak_21345_lociStitched	chr5	32581067	32594473	2	13146	46249.3594	2430.5078
3_MACS_peak_23191_lociStitched	chr6	33279362	33292758	3	9468	32205.323600000003	2251.8676
3_MACS_peak_1563_lociStitched	chr1	149898613	149912005	3	6968	22775.774400000002	2766.7872
2_MACS_peak_22269_lociStitched	chr5	142772528	142785920	2	12511	44899.3584	1963.2672
2_MACS_peak_22561_lociStitched	chr5	173696529	173709914	2	9095	40535.134	2353.083
3_MACS_peak_3901_lociStitched	chr10	111662184	111675563	3	4321	4742.8555	2140.64
3_MACS_peak_9256_lociStitched	chr15	78348511	78361876	3	4028	5092.0650000000005	2076.9210000000003
3_MACS_peak_21341_lociStitched	chr5	32530519	32543884	3	11536	35391.8565	2634.2415
3_MACS_peak_11072_lociStitched	chr17	27887025	27900378	3	6798	13324.9587	2121.7917
3_MACS_peak_574_lociStitched	chr1	36614104	36627436	3	8746	22825.7172	2067.7931999999996
3_MACS_peak_24214_lociStitched	chr6	149555701	149569001	3	5952	12374.32	1171.73
3_MACS_peak_7778_lociStitched	chr14	24604382	24617676	3	7209	11995.1762	1079.4728
3_MACS_peak_19218_lociStitched	chr3	141205500	141218784	3	6842	13019.6484	2082.9312
4_MACS_peak_27969_lociStitched	chr9	117369129	117382374	4	10352	23557.557	2288.7360000000003
3_MACS_peak_22594_lociStitched	chr5	176777433	176790666	3	5506	19199.759700000002	2105.3703
3_MACS_peak_18673_lociStitched	chr3	71492602	71505831	3	4143	4627.5042	1575.5738999999999
3_MACS_peak_26793_lociStitched	chr8	109480746	109493967	3	5840	5004.1485	764.1737999999999
2_MACS_peak_14575_lociStitched	chr2	70310096	70323302	2	8830	94276.3134	2480.0868
2_MACS_peak_28057_lociStitched	chr9	127622512	127635704	2	8385	24192.808800000003	2172.7224
2_MACS_peak_22012_lociStitched	chr5	121647283	121660465	2	9673	13499.6862	1726.842
3_MACS_peak_26903_lociStitched	chr8	126342499	126355663	3	6301	6949.275600000001	1899.5652000000002
3_MACS_peak_14519_lociStitched	chr2	65609354	65622512	3	8007	15215.9112	1942.1208000000001
2_MACS_peak_18454_lociStitched	chr3	49054537	49067695	2	8914	30610.7712	2267.1234
2_MACS_peak_24574_lociStitched	chr7	20476672	20489828	2	8018	22999.319199999998	1968.1376000000002
2_MACS_peak_21926_lociStitched	chr5	109188932	109202085	2	8196	31924.9616	2404.3684
3_MACS_peak_9571_lociStitched	chr16	122628	135777	3	4617	7821.0252	1718.5743000000002
3_MACS_peak_8734_lociStitched	chr15	41233207	41246355	3	5335	12256.5656	1824.9424000000001
4_MACS_peak_22761_lociStitched	chr6	7134908	7148035	4	11536	31764.7146	2517.7586
4_MACS_peak_4264_lociStitched	chr11	9586652	9599775	4	8134	15403.777399999999	2112.803
2_MACS_peak_16344_lociStitched	chr20	17939683	17952796	2	8733	38811.8574	2692.0989
3_MACS_peak_25460_lociStitched	chr7	111719543	111732640	3	6224	12701.4706	3013.6197
3_MACS_peak_686_lociStitched	chr1	42127018	42140111	3	4288	5982.191699999999	1898.485
3_MACS_peak_12851_lociStitched	chr19	5679268	5692357	3	6532	20001.3009	2941.0983
2_MACS_peak_10734_lociStitched	chr17	4267974	4281060	2	9010	22116.6486	1999.5408
3_MACS_peak_25816_lociStitched	chr7	150100820	150113906	3	8541	73053.9036	2799.0954
3_MACS_peak_21186_lociStitched	chr5	1512081	1525163	3	7139	13300.4694	1572.4564
3_MACS_peak_22755_lociStitched	chr6	6799188	6812265	3	6294	11089.296	1960.2423000000001
4_MACS_peak_26909_lociStitched	chr8	126647951	126661011	4	6745	14623.282	2110.496
2_MACS_peak_9786_lociStitched	chr16	11668810	11681869	2	9470	15992.051399999998	2203.0533
2_MACS_peak_6079_lociStitched	chr12	46119309	46132345	2	10151	37388.5516	2007.5439999999999
3_MACS_peak_27105_lociStitched	chr8	145741796	145754830	3	6530	13591.8552	1617.5194000000001
2_MACS_peak_15736_lociStitched	chr2	202116123	202129129	2	11522	70091.93519999999	2715.6528000000003
3_MACS_peak_383_lociStitched	chr1	26601851	26614856	3	6027	9882.4995	2265.471
2_MACS_peak_19771_lociStitched	chr3	196358027	196371007	2	8315	41259.526	2968.526
5_MACS_peak_15540_lociStitched	chr2	181844415	181857389	5	6583	6867.1382	1825.4417999999998
2_MACS_peak_1835_lociStitched	chr1	161144500	161157460	2	10114	49985.424	3367.008
3_MACS_peak_19239_lociStitched	chr3	143539144	143552074	3	6426	6764.976	1949.8439999999998
3_MACS_peak_25390_lociStitched	chr7	104938166	104951096	3	5616	9367.785	1925.277
2_MACS_peak_20284_lociStitched	chr4	71542260	71555189	2	8759	35731.8773	2085.4477
1_MACS_peak_639_lociStitched	chr1	40029971	40042891	1	12921	24394.251999999997	2503.896
3_MACS_peak_21761_lociStitched	chr5	86365456	86378372	3	5032	6088.6024	1862.4872
