#15_0EX1_0229Kronos_MM1S-KB-3hr-1_H3K27Ac_hs-dm_i25_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/15_0EX1_0229Kronos_MM1S-KB-3hr-1_H3K27Ac_hs-dm_i25_ROSE/15_0EX1_0229Kronos_MM1S-KB-3hr-1_H3K27Ac_hs-dm_i25_peaks_5KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X15_0EX1_0229Kronos_MM1S.KB.3hr.1_H3K27Ac_hs.dm_i25.bam
#Using cutoff of 26071.572 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X15_0EX1_0229Kronos_MM1S.KB.3hr.1_H3K27Ac_hs.dm_i25.bam	X39_0EXR_0229Kronos_MM1S.KB.3hr.1_Input_hs_i82.bam	enhancerRank	isStretch
2_MACS_peak_7030_lociStitched	chr12	125397311	125413072	2	10995	33345.5477	1790.4496	260	1
1_MACS_peak_9301_lociStitched	chr15	81585139	81596126	1	10988	44865.4145	2558.8723	261	1
3_MACS_peak_1727_lociStitched	chr1	155902629	155919077	3	10970	28068.512	3593.888	262	1
4_MACS_peak_4700_lociStitched	chr11	62307985	62326133	4	10940	20329.3896	3197.6776	263	1
1_MACS_peak_13485_lociStitched	chr19	42051596	42062512	1	10917	34352.652	2134.078	264	1
1_MACS_peak_5640_lociStitched	chr12	4377643	4388530	1	10888	43458.7266	1924.8216	265	1
3_MACS_peak_6930_lociStitched	chr12	120966036	120978346	3	10886	14288.217	1232.231	266	1
3_MACS_peak_5537_lociStitched	chr11	129233640	129249776	3	10860	34074.3912	2626.9408	267	1
4_MACS_peak_12730_lociStitched	chr19	1258352	1277358	4	10856	34556.7092	4449.3046	268	1
3_MACS_peak_16915_lociStitched	chr20	61273031	61291001	3	10792	33156.447	2415.168	269	1
2_MACS_peak_6179_lociStitched	chr12	51312277	51323276	2	10780	32554.8402	2065.6122	270	1
3_MACS_peak_452_lociStitched	chr1	28827240	28846038	3	10767	29170.7364	3368.6016	271	1
3_MACS_peak_5401_lociStitched	chr11	118963095	118979829	3	10748	31737.7044	2811.312	272	1
4_MACS_peak_24062_lociStitched	chr6	135322868	135344028	4	10740	30574.084	3032.228	273	1
3_MACS_peak_1691_lociStitched	chr1	154942263	154958324	3	10696	48880.0474	4408.7445	274	1
4_MACS_peak_4146_lociStitched	chr11	788978	811231	4	10670	26311.9472	2754.9214	275	1
3_MACS_peak_9494_lociStitched	chr15	93346249	93364541	3	10661	48638.428	2626.7312	276	1
3_MACS_peak_25048_lociStitched	chr7	74057039	74076824	3	10639	28723.863	2738.244	277	1
2_MACS_peak_16815_lociStitched	chr20	52267734	52279034	2	10608	43707.27	1870.15	278	1
3_MACS_peak_22524_lociStitched	chr5	171601192	171616179	3	10606	30282.7322	2483.3459	279	1
4_MACS_peak_23664_lociStitched	chr6	88625760	88640292	4	10582	23915.3124	2498.0508	280	1
1_MACS_peak_22188_lociStitched	chr5	138720055	138730588	1	10534	43220.0589	2289.8742	281	1
2_MACS_peak_27012_lociStitched	chr8	137189245	137201581	2	10517	39411.0528	2446.2288	282	1
1_MACS_peak_15998_lociStitched	chr2	231729248	231739756	1	10509	49247.8436	854.3004	283	1
2_MACS_peak_10297_lociStitched	chr16	66549288	66560458	2	10488	83876.647	2469.687	284	1
4_MACS_peak_10842_lociStitched	chr17	8088532	8104326	4	10475	21511.428	3035.6068	285	1
3_MACS_peak_16652_lociStitched	chr20	42569443	42585533	3	10462	32728.669	2669.331	286	1
1_MACS_peak_1123_lociStitched	chr1	87792790	87803249	1	10460	25373.534	1679.7154	287	1
4_MACS_peak_8811_lociStitched	chr15	45011408	45029493	4	10427	25485.382	2915.302	288	1
2_MACS_peak_3833_lociStitched	chr10	104401094	104412951	2	10415	31955.8007	1612.552	289	1
2_MACS_peak_8296_lociStitched	chr14	91812854	91823672	2	10411	21448.8486	910.8756	290	1
3_MACS_peak_10525_lociStitched	chr16	81841621	81857660	3	10411	25925.4396	1469.1724	291	1
2_MACS_peak_25186_lociStitched	chr7	90352104	90367701	2	10402	27505.3095	2551.6692	292	1
3_MACS_peak_24671_lociStitched	chr7	29706357	29726315	3	10374	21720.2914	2492.7542	293	1
5_MACS_peak_12752_lociStitched	chr19	1847172	1865563	5	10365	34604.5056	3303.0236	294	1
4_MACS_peak_27969_lociStitched	chr9	117369129	117382374	4	10352	23557.557	2288.736	295	1
4_MACS_peak_16442_lociStitched	chr20	30147132	30162070	4	10342	18602.2914	2693.3214	296	1
2_MACS_peak_21220_lociStitched	chr5	6475582	6486974	2	10321	69144.8832	2154.2272	297	1
2_MACS_peak_3349_lociStitched	chr10	63803250	63814740	2	10318	39998.988	2420.943	298	1
3_MACS_peak_6756_lociStitched	chr12	106528893	106543932	3	10313	30542.7051	2479.9311	299	1
4_MACS_peak_13647_lociStitched	chr19	48824257	48837947	4	10309	33394.017	2461.462	300	1
5_MACS_peak_3858_lociStitched	chr10	105250037	105268091	5	10295	20202.426	3033.072	301	1
2_MACS_peak_6555_lociStitched	chr12	89738206	89749611	2	10275	42354.7485	2092.8175	302	1
2_MACS_peak_25480_lociStitched	chr7	114561664	114573849	2	10275	72508.061	2885.408	303	1
1_MACS_peak_26661_lociStitched	chr8	95952968	95963238	1	10271	22582.703	1024.946	304	1
4_MACS_peak_23918_lociStitched	chr6	117858977	117877490	4	10259	23517.0639	2578.8609	305	1
1_MACS_peak_20571_lociStitched	chr4	105407336	105417587	1	10252	55260.0657	1836.9792	306	1
1_MACS_peak_8948_lociStitched	chr15	56656061	56666308	1	10248	74107.3287	1767.6075	307	1
3_MACS_peak_22912_lociStitched	chr6	20201649	20214178	3	10245	24921.4339	1984.5936	308	1
1_MACS_peak_24872_lociStitched	chr7	47512603	47522845	1	10243	43912.575	2306.4984	309	1
1_MACS_peak_21924_lociStitched	chr5	109024053	109034295	1	10243	28623.3174	2008.4562	310	1
3_MACS_peak_24175_lociStitched	chr6	143162909	143179971	3	10223	24492.501	1583.3536	311	1
2_MACS_peak_17412_lociStitched	chr22	23087970	23101915	2	10217	28298.5885	2227.0165	312	1
5_MACS_peak_5423_lociStitched	chr11	120195400	120216440	5	10177	18609.88	3406.376	313	1
2_MACS_peak_6079_lociStitched	chr12	46119309	46132345	2	10151	37388.5516	2007.544	314	1
3_MACS_peak_22351_lociStitched	chr5	150459337	150476027	3	10150	28374.669	2566.922	315	1
3_MACS_peak_26575_lociStitched	chr8	81073474	81084611	3	10117	18476.283	2063.6861	316	1
2_MACS_peak_1835_lociStitched	chr1	161144500	161157460	2	10114	49985.424	3367.008	317	1
5_MACS_peak_28210_lociStitched	chr9	134595170	134615298	5	10111	22291.76	3164.1216	318	1
3_MACS_peak_20754_lociStitched	chr4	129724194	129741536	3	10104	32446.882	2507.6532	319	1
2_MACS_peak_29063_lociStitched	chrX	119434904	119445632	2	10097	31647.6	1113.5664	320	1
3_MACS_peak_16549_lociStitched	chr20	34677577	34690216	3	10053	16036.3632	2061.4209	321	1
5_MACS_peak_400_lociStitched	chr1	27147074	27167113	5	10037	19826.5866	3009.8578	322	1
2_MACS_peak_17092_lociStitched	chr21	34600693	34613056	2	10012	49381.5309	2953.5207	323	1
3_MACS_peak_22973_lociStitched	chr6	26020335	26034776	3	10003	33117.5453	2878.0913	324	1
4_MACS_peak_24319_lociStitched	chr6	160389162	160405103	4	10002	16181.7091	1300.7856	325	1
4_MACS_peak_21078_lociStitched	chr4	185366839	185381506	4	9993	33189.9543	2622.4596	326	1
6_MACS_peak_18391_lociStitched	chr3	46421551	46438638	6	9976	13027.1288	2626.2719	327	1
5_MACS_peak_12970_lociStitched	chr19	10522125	10539300	5	9976	15428.3025	2796.09	328	1
3_MACS_peak_13698_lociStitched	chr19	50166203	50182954	3	9931	31664.4153	2802.4423	329	1
2_MACS_peak_6456_lociStitched	chr12	72078935	72089186	2	9929	24066.2727	1866.7071	330	1
4_MACS_peak_23138_lociStitched	chr6	31618835	31634966	4	9925	34128.3567	2966.4909	331	1
3_MACS_peak_14243_lociStitched	chr2	42323504	42334605	3	9894	52804.1267	2307.8979	332	1
3_MACS_peak_6966_lociStitched	chr12	122227652	122244378	3	9888	39864.7484	1162.457	333	1
1_MACS_peak_2269_lociStitched	chr1	203288277	203298137	1	9861	110735.688	3214.36	334	1
3_MACS_peak_8636_lociStitched	chr15	34619307	34635870	3	9856	34818.7386	2688.1749	335	1
1_MACS_peak_16287_lociStitched	chr20	9489948	9499800	1	9853	31815.0636	1675.8252	336	1
2_MACS_peak_6189_lociStitched	chr12	51712003	51722025	2	9818	42418.115	1883.1338	337	1
2_MACS_peak_23445_lociStitched	chr6	52430701	52443093	2	9817	26263.6048	2473.4432	338	1
2_MACS_peak_20273_lociStitched	chr4	69431903	69443244	2	9815	55895.2526	2009.6252	339	1
4_MACS_peak_4058_lociStitched	chr10	126407293	126424273	4	9778	22766.784	2446.818	340	1
2_MACS_peak_8586_lociStitched	chr15	31546717	31560780	2	9759	71499.1046	2673.3763	341	1
4_MACS_peak_6339_lociStitched	chr12	58134964	58151050	4	9759	18164.3112	2596.2804	342	1
4_MACS_peak_4778_lociStitched	chr11	64845494	64865048	4	9750	28578.171	3032.8254	343	1
3_MACS_peak_2104_lociStitched	chr1	184711457	184725760	3	9744	28807.6723	3381.2292	344	1
3_MACS_peak_395_lociStitched	chr1	27059639	27072390	3	9737	18589.6829	1890.9733	345	1
4_MACS_peak_11997_lociStitched	chr17	76137462	76152393	4	9729	34684.713	2341.1808	346	1
4_MACS_peak_733_lociStitched	chr1	44289750	44305762	4	9721	15237.0192	2416.2108	347	1
5_MACS_peak_21332_lociStitched	chr5	32276109	32296105	5	9718	14833.0328	3323.3352	348	1
4_MACS_peak_18633_lociStitched	chr3	66533135	66551775	4	9698	12503.712	2881.744	349	1
2_MACS_peak_22012_lociStitched	chr5	121647283	121660465	2	9673	13499.6862	1726.842	350	1
1_MACS_peak_23000_lociStitched	chr6	26358033	26367692	1	9660	56336.1175	1885.4368	351	1
3_MACS_peak_27376_lociStitched	chr9	35066320	35080822	3	9651	26255.871	2391.3798	352	1
1_MACS_peak_21179_lociStitched	chr5	1311864	1321497	1	9634	103312.9617	1931.4165	353	1
2_MACS_peak_15013_lociStitched	chr2	112455692	112465757	2	9630	80946.756	2159.949	354	1
4_MACS_peak_10816_lociStitched	chr17	7474988	7488519	4	9615	25396.3339	2302.9762	355	1
3_MACS_peak_13079_lociStitched	chr19	13943863	13959270	3	9614	33346.9108	2468.2014	356	1
2_MACS_peak_7186_lociStitched	chr13	30943758	30957835	2	9605	20856.4832	1241.5914	357	1
5_MACS_peak_17943_lociStitched	chr22	50962417	50983068	5	9597	28054.3835	2690.8253	358	1
2_MACS_peak_15300_lociStitched	chr2	153914528	153929071	2	9579	34033.5286	2600.2884	359	1
4_MACS_peak_5807_lociStitched	chr12	13242363	13255990	4	9574	25640.5632	2219.8383	360	1
1_MACS_peak_15871_lociStitched	chr2	217079372	217088940	1	9569	45210.7136	1917.4272	361	1
1_MACS_peak_22567_lociStitched	chr5	175076956	175086521	1	9566	14074.8975	1705.4395	362	1
5_MACS_peak_11485_lociStitched	chr17	45681623	45702747	5	9550	8827.7196	3001.7204	363	1
3_MACS_peak_7328_lociStitched	chr13	46269213	46280842	3	9540	37893.0965	954.7409	364	1
4_MACS_peak_4907_lociStitched	chr11	67644773	67661710	4	9532	41807.2908	2935.1821	365	1
5_MACS_peak_3748_lociStitched	chr10	99159293	99187227	5	9526	16210.1002	3810.1976	366	1
1_MACS_peak_20825_lociStitched	chr4	144272684	144282202	1	9519	43448.7182	1856.01	367	1
2_MACS_peak_5454_lociStitched	chr11	122929046	122941957	2	9489	41616.0263	2490.5319	368	1
3_MACS_peak_11453_lociStitched	chr17	43517002	43531669	3	9479	23143.0593	2518.3239	369	1
2_MACS_peak_9786_lociStitched	chr16	11668810	11681869	2	9470	15992.0514	2203.0533	370	1
3_MACS_peak_23191_lociStitched	chr6	33279362	33292758	3	9468	32205.3236	2251.8676	371	1
2_MACS_peak_4663_lociStitched	chr11	60602730	60613334	2	9461	28969.0676	2325.4572	372	1
3_MACS_peak_17738_lociStitched	chr22	39539723	39549640	3	9451	20630.3351	1524.2429	373	1
4_MACS_peak_16391_lociStitched	chr20	23329777	23347919	4	9449	27180.3444	2833.7804	374	1
3_MACS_peak_13482_lociStitched	chr19	42027254	42043731	3	9446	18515.2049	2637.9677	375	1
3_MACS_peak_23046_lociStitched	chr6	27790979	27808062	3	9433	47656.4451	2799.9037	376	1
2_MACS_peak_11551_lociStitched	chr17	47816208	47827762	2	9426	27875.1804	2028.8824	377	1
3_MACS_peak_13219_lociStitched	chr19	19050316	19061327	3	9423	16721.3046	1744.1424	378	1
2_MACS_peak_20380_lociStitched	chr4	78735895	78749457	2	9422	30111.7086	2405.8988	379	1
2_MACS_peak_19680_lociStitched	chr3	186779676	186792547	2	9416	72044.1354	3935.9518	380	1
2_MACS_peak_15961_lociStitched	chr2	227655641	227666787	2	9408	19319.3618	1628.4306	381	1
4_MACS_peak_3839_lociStitched	chr10	104531586	104543103	4	9393	35134.9119	2184.7749	382	1
2_MACS_peak_16935_lociStitched	chr20	62358210	62371003	2	9393	25291.761	2113.4036	383	1
1_MACS_peak_4811_lociStitched	chr11	65336068	65345453	1	9386	21660.58	1796.289	384	1
2_MACS_peak_18379_lociStitched	chr3	46245706	46257205	2	9373	73928.2209	2717.2137	385	1
4_MACS_peak_23200_lociStitched	chr6	33537693	33558670	4	9367	28725.9038	2953.5616	386	1
3_MACS_peak_17431_lociStitched	chr22	23477906	23488781	3	9366	36896.7	2033.625	387	1
2_MACS_peak_9176_lociStitched	chr15	74831684	74846038	2	9349	26593.6558	2448.7924	388	1
2_MACS_peak_2626_lociStitched	chr1	228268808	228279403	2	9344	24575.1025	2822.508	389	1
3_MACS_peak_13119_lociStitched	chr19	16180510	16198103	3	9338	40166.5783	2684.6918	390	1
3_MACS_peak_1367_lociStitched	chr1	117099103	117114592	3	9335	13473.8811	1293.3315	391	1
3_MACS_peak_5499_lociStitched	chr11	126172992	126189509	3	9310	27581.7383	3019.3076	392	1
3_MACS_peak_14783_lociStitched	chr2	89049851	89066819	3	9309	50878.548	2821.7784	393	1
4_MACS_peak_14946_lociStitched	chr2	109829413	109843011	4	9307	30897.3756	2417.7244	394	1
4_MACS_peak_7732_lociStitched	chr14	23024024	23040213	4	9303	12858.9227	1316.1657	395	1
3_MACS_peak_27346_lociStitched	chr9	33445229	33459411	3	9289	22125.3382	2557.0146	396	1
2_MACS_peak_28116_lociStitched	chr9	130731540	130744387	2	9265	24652.1083	2315.0294	397	1
2_MACS_peak_8936_lociStitched	chr15	55568754	55583366	2	9255	21253.154	2314.5408	398	1
6_MACS_peak_9580_lociStitched	chr16	430720	452912	6	9254	14695.5424	2631.9712	399	1
2_MACS_peak_17435_lociStitched	chr22	23517199	23526547	2	9249	22317.4152	1990.1892	400	1
2_MACS_peak_20120_lociStitched	chr4	40302617	40312571	2	9246	27558.6444	2141.1054	401	1
4_MACS_peak_14647_lociStitched	chr2	74681335	74700807	4	9226	28403.8064	2996.7408	402	1
3_MACS_peak_10796_lociStitched	chr17	7136529	7147433	3	9225	28826.9048	1945.2736	403	1
2_MACS_peak_21065_lociStitched	chr4	185201069	185211048	2	9223	93216.8327	2324.1091	404	1
1_MACS_peak_12591_lociStitched	chr18	60822032	60831250	1	9219	101368.5024	2204.9456	405	1
3_MACS_peak_8837_lociStitched	chr15	46994700	47008629	3	9210	26717.2149	2025.2766	406	1
3_MACS_peak_16830_lociStitched	chr20	52545948	52559922	3	9207	23406.45	2175.7518	407	1
2_MACS_peak_11995_lociStitched	chr17	76116472	76129353	2	9189	34311.1197	1923.1333	408	1
2_MACS_peak_15087_lociStitched	chr2	120060102	120071835	2	9187	15787.9248	1896.0528	409	1
4_MACS_peak_22247_lociStitched	chr5	141385783	141396943	4	9184	20593.548	2167.272	410	1
2_MACS_peak_13122_lociStitched	chr19	16221472	16231888	2	9176	31683.3888	1750.9296	411	1
3_MACS_peak_22371_lociStitched	chr5	151124976	151138886	3	9163	25223.003	2441.205	412	1
3_MACS_peak_19873_lociStitched	chr4	5705315	5715520	3	9124	23875.618	1794.039	413	1
2_MACS_peak_23109_lociStitched	chr6	30649018	30659459	2	9120	34391.6099	1972.3049	414	1
1_MACS_peak_19519_lociStitched	chr3	176911815	176920931	1	9117	61036.178	2701.0708	415	1
3_MACS_peak_23336_lociStitched	chr6	42737786	42752443	3	9117	47176.4859	2314.3403	416	1
4_MACS_peak_603_lociStitched	chr1	38140852	38159085	4	9112	19166.5296	3021.2081	417	1
3_MACS_peak_8033_lociStitched	chr14	63937134	63951942	3	9104	10331.5416	1046.9256	418	1
5_MACS_peak_1706_lociStitched	chr1	155210173	155233174	5	9104	21298.926	5340.8322	419	1
1_MACS_peak_1472_lociStitched	chr1	145448912	145458011	1	9100	48392.1216	3152.8035	420	1
3_MACS_peak_15886_lociStitched	chr2	219148360	219160584	3	9098	23165.7024	2119.6416	421	1
2_MACS_peak_22561_lociStitched	chr5	173696529	173709914	2	9095	40535.134	2353.083	422	1
4_MACS_peak_3458_lociStitched	chr10	74006940	74024315	4	9085	31212.45	2896.4125	423	1
3_MACS_peak_18404_lociStitched	chr3	46578006	46589714	3	9074	76898.144	2170.6632	424	1
4_MACS_peak_6790_lociStitched	chr12	109161940	109180995	4	9062	32831.765	3041.178	425	1
1_MACS_peak_4500_lociStitched	chr11	35159729	35168782	1	9054	31331.5277	2179.0571	426	1
5_MACS_peak_10419_lociStitched	chr16	70827039	70850339	5	9029	15634.3	3369.18	427	1
1_MACS_peak_24113_lociStitched	chr6	138186978	138196005	1	9028	39795.5295	1781.0271	428	1
2_MACS_peak_10606_lociStitched	chr16	89033616	89046128	2	9023	37255.7312	1247.4464	429	1
2_MACS_peak_20128_lociStitched	chr4	40622602	40634262	2	9013	27272.74	2203.74	430	1
2_MACS_peak_10734_lociStitched	chr17	4267974	4281060	2	9010	22116.6486	1999.5408	431	1
2_MACS_peak_20458_lociStitched	chr4	87854814	87869243	2	9007	24601.445	2484.6738	432	1
2_MACS_peak_3921_lociStitched	chr10	112172869	112185494	2	9006	25378.775	2317.95	433	1
1_MACS_peak_22815_lociStitched	chr6	11827713	11836703	1	8991	77102.735	1940.042	434	1
2_MACS_peak_20087_lociStitched	chr4	38124140	38136238	2	8990	45751.0066	2120.7794	435	1
3_MACS_peak_9546_lociStitched	chr15	101458008	101472259	3	8982	20978.8971	2084.9213	436	1
2_MACS_peak_6089_lociStitched	chr12	46776197	46785819	2	8966	29014.1788	1988.8674	437	1
2_MACS_peak_16868_lociStitched	chr20	56047690	56058206	2	8953	41183.8108	1835.042	438	1
1_MACS_peak_298_lociStitched	chr1	23849905	23858847	1	8943	69822.7128	2046.8238	439	1
1_MACS_peak_3345_lociStitched	chr10	63656352	63665274	1	8923	21849.0858	1613.9898	440	1
2_MACS_peak_18454_lociStitched	chr3	49054537	49067695	2	8914	30610.7712	2267.1234	441	1
2_MACS_peak_17640_lociStitched	chr22	36772593	36785231	2	8912	27784.643	2171.2084	442	1
1_MACS_peak_22231_lociStitched	chr5	140886056	140894960	1	8905	13394.2872	1450.4616	443	1
4_MACS_peak_4221_lociStitched	chr11	6623694	6641269	4	8897	15766.5325	2868.24	444	1
2_MACS_peak_19020_lociStitched	chr3	124501910	124511928	2	8891	28131.5458	1701.0564	445	1
3_MACS_peak_10065_lociStitched	chr16	30379161	30394789	3	8886	21899.5164	2386.3956	446	1
1_MACS_peak_9443_lociStitched	chr15	90637848	90646727	1	8880	33805.9046	1778.4637	447	1
1_MACS_peak_3926_lociStitched	chr10	112256127	112264995	1	8869	33351.6612	1788.6756	448	1
3_MACS_peak_11560_lociStitched	chr17	48225148	48239323	3	8851	18119.9025	1927.8	449	1
4_MACS_peak_4767_lociStitched	chr11	64611347	64634270	4	8851	22691.4777	3248.1891	450	1
3_MACS_peak_10699_lociStitched	chr17	2294309	2306285	3	8835	21684.9432	2164.0632	451	1
2_MACS_peak_10411_lociStitched	chr16	70461344	70474237	2	8835	16105.9356	2096.4018	452	1
3_MACS_peak_19439_lociStitched	chr3	169657084	169668412	3	8830	44769.3888	3082.3488	453	1
2_MACS_peak_14575_lociStitched	chr2	70310096	70323302	2	8830	94276.3134	2480.0868	454	1
3_MACS_peak_29047_lociStitched	chrX	118815347	118827847	3	8826	17600	855	455	1
3_MACS_peak_19924_lociStitched	chr4	9599081	9610864	3	8817	31935.4649	2064.3816	456	1
3_MACS_peak_27762_lociStitched	chr9	98267334	98279536	3	8817	19899.0216	1495.9652	457	1
3_MACS_peak_456_lociStitched	chr1	28903055	28914470	3	8815	15970.7265	2125.473	458	1
3_MACS_peak_12104_lociStitched	chr17	80405765	80424040	3	8809	38838.03	3331.5325	459	1
3_MACS_peak_14091_lociStitched	chr2	27374927	27389294	3	8795	25916.6313	2323.1439	460	1
3_MACS_peak_11298_lociStitched	chr17	38251412	38261468	3	8787	15325.344	2069.5248	461	1
3_MACS_peak_2569_lociStitched	chr1	226034578	226045428	3	8785	22445.395	2786.28	462	1
3_MACS_peak_5394_lociStitched	chr11	118887867	118902015	3	8785	26033.7348	2774.4228	463	1
3_MACS_peak_6985_lociStitched	chr12	123355106	123364859	3	8776	13332.351	1114.7679	464	1
2_MACS_peak_20284_lociStitched	chr4	71542260	71555189	2	8759	35731.8773	2085.4477	465	1
1_MACS_peak_4626_lociStitched	chr11	58339916	58348668	1	8753	79582.8112	1841.4208	466	1
3_MACS_peak_16238_lociStitched	chr20	5092372	5109018	3	8753	26840.0104	2626.7388	467	1
3_MACS_peak_574_lociStitched	chr1	36614104	36627436	3	8746	22825.7172	2067.7932	468	1
2_MACS_peak_16344_lociStitched	chr20	17939683	17952796	2	8733	38811.8574	2692.0989	469	1
2_MACS_peak_11414_lociStitched	chr17	42287128	42299881	2	8727	25077.4992	1740.7845	470	1
2_MACS_peak_12998_lociStitched	chr19	11199264	11208087	2	8726	21606.6447	1643.7249	471	1
2_MACS_peak_20170_lociStitched	chr4	48194868	48206469	2	8717	26523.3663	2103.2613	472	1
2_MACS_peak_14316_lociStitched	chr2	47204553	47215054	2	8715	49112.1269	2177.9074	473	1
3_MACS_peak_2078_lociStitched	chr1	183438581	183451089	3	8714	36038.0496	3762.4064	474	1
2_MACS_peak_2382_lociStitched	chr1	209275319	209284233	2	8694	63966.864	2181.2558	475	1
3_MACS_peak_11057_lociStitched	chr17	27219396	27230808	3	8690	25160.0364	1975.4172	476	1
3_MACS_peak_2542_lociStitched	chr1	223899448	223915464	3	8688	20216.9968	3533.1296	477	1
2_MACS_peak_5637_lociStitched	chr12	4251138	4263609	2	8672	18454.5858	2048.9853	478	1
3_MACS_peak_19034_lociStitched	chr3	125548668	125560503	3	8649	24653.4885	2194.209	479	1
3_MACS_peak_6346_lociStitched	chr12	58224927	58241229	3	8645	18364.203	2688.1998	480	1
2_MACS_peak_6619_lociStitched	chr12	94541037	94552839	2	8644	23219.2548	1915.4646	481	1
1_MACS_peak_6714_lociStitched	chr12	102870767	102879405	1	8639	45365.9122	1625.6716	482	1
1_MACS_peak_15316_lociStitched	chr2	158293911	158302544	1	8634	63019.1734	2185.0123	483	1
2_MACS_peak_22812_lociStitched	chr6	11722147	11733499	2	8625	28214.2608	1819.7256	484	1
2_MACS_peak_22083_lociStitched	chr5	130709162	130719201	2	8622	24486.1249	1758.8328	485	1
3_MACS_peak_4878_lociStitched	chr11	67030097	67046894	3	8617	28462.5165	2837.0133	486	1
1_MACS_peak_11289_lociStitched	chr17	38016406	38025015	1	8610	37337.233	1631.4055	487	1
4_MACS_peak_13139_lociStitched	chr19	16545174	16561363	4	8607	18426.3198	2612.9046	488	1
1_MACS_peak_16719_lociStitched	chr20	45978607	45987205	1	8599	58499.0724	1765.1694	489	1
1_MACS_peak_1816_lociStitched	chr1	160676476	160685073	1	8598	34326.1016	2886.0129	490	1
2_MACS_peak_1315_lociStitched	chr1	112134546	112147990	2	8596	27615.3204	1447.9188	491	1
4_MACS_peak_9016_lociStitched	chr15	63765609	63780160	4	8594	15294.5561	2269.956	492	1
2_MACS_peak_5338_lociStitched	chr11	115090469	115102242	2	8586	68740.1924	1831.8788	493	1
3_MACS_peak_12072_lociStitched	chr17	79868177	79886607	3	8584	15694.988	2091.805	494	1
1_MACS_peak_2181_lociStitched	chr1	197740075	197748641	1	8567	46560.493	2448.1628	495	1
3_MACS_peak_28002_lociStitched	chr9	123630299	123641351	3	8563	32418.8316	1899.8388	496	1
3_MACS_peak_27720_lociStitched	chr9	95514348	95528889	3	8555	17975.5842	2201.5074	497	1
3_MACS_peak_25816_lociStitched	chr7	150100820	150113906	3	8541	73053.9036	2799.0954	498	1
1_MACS_peak_25218_lociStitched	chr7	92437265	92445794	1	8530	26958.4632	1528.3968	499	1
4_MACS_peak_25601_lociStitched	chr7	128162805	128178115	4	8522	27374.28	2840.005	500	1
3_MACS_peak_14488_lociStitched	chr2	64862821	64873282	3	8518	27604.4868	1980.2673	501	1
2_MACS_peak_7674_lociStitched	chr13	115039297	115048800	2	8505	40283.217	1490.0704	502	1
2_MACS_peak_3924_lociStitched	chr10	112215979	112226016	2	8499	71186.4188	2078.6627	503	1
1_MACS_peak_14526_lociStitched	chr2	66659643	66668139	1	8497	31269.528	1242.9648	504	1
4_MACS_peak_27977_lociStitched	chr9	117660252	117673119	4	8497	10325.7675	2303.193	505	1
1_MACS_peak_14726_lociStitched	chr2	86220206	86228679	1	8474	44036.7229	1460.7452	506	1
1_MACS_peak_26907_lociStitched	chr8	126441105	126449577	1	8473	19696.5528	1685.928	507	1
