REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	U266_jia.bam
4_MACS_peak_7993_lociStitched	chr12	104961775	104978908	4	9464	13036.4997
3_MACS_peak_33470_lociStitched	chr8	103658921	103676049	3	16069	33231.7456
5_MACS_peak_23624_lociStitched	chr3	20080317	20097415	5	8901	13615.1374
3_MACS_peak_19895_lociStitched	chr2	137136104	137153058	3	9071	17815.263199999998
6_MACS_peak_31219_lociStitched	chr7	47613783	47630687	6	10764	20217.183999999997
4_MACS_peak_514_lociStitched	chr1	24054953	24071805	4	8550	12918.743199999999
6_MACS_peak_7658_lociStitched	chr12	58224536	58241354	6	8822	16796.1366
4_MACS_peak_6173_lociStitched	chr11	67761439	67778255	4	7871	11335.6656
6_MACS_peak_28679_lociStitched	chr6	10517562	10534362	6	6580	6773.76
4_MACS_peak_4482_lociStitched	chr10	82208251	82225039	4	7442	11665.9812
5_MACS_peak_11997_lociStitched	chr16	2953740	2970526	5	7208	12688.537400000001
3_MACS_peak_633_lociStitched	chr1	26632248	26649006	3	13725	23493.0402
5_MACS_peak_33095_lociStitched	chr8	61813106	61829842	5	9166	14227.273599999999
3_MACS_peak_11262_lociStitched	chr15	72514565	72531270	3	10903	31161.506999999998
1_MACS_peak_24812_lociStitched	chr3	141119122	141135802	1	16681	35708.544
6_MACS_peak_28621_lociStitched	chr6	4932408	4949071	6	8594	10001.132599999999
5_MACS_peak_22175_lociStitched	chr21	43804549	43821181	5	12498	29566.706400000003
5_MACS_peak_12201_lociStitched	chr16	11821525	11838149	5	12629	17227.4512
3_MACS_peak_11835_lociStitched	chr15	101790441	101807042	3	8514	23282.9025
4_MACS_peak_34929_lociStitched	chr9	123686818	123703419	4	11422	22099.2512
4_MACS_peak_16239_lociStitched	chr19	2606071	2622661	4	15554	41783.574
4_MACS_peak_22147_lociStitched	chr21	43283824	43300410	4	6642	18443.632
5_MACS_peak_16622_lociStitched	chr19	10974763	10991345	5	10810	24751.951399999998
3_MACS_peak_31212_lociStitched	chr7	47510682	47527208	3	12335	32042.2614
3_MACS_peak_24571_lociStitched	chr3	124858821	124875344	3	8889	15366.390000000001
3_MACS_peak_12183_lociStitched	chr16	11665630	11682148	3	13437	22452.9174
6_MACS_peak_26772_lociStitched	chr4	186172994	186189505	6	12059	11546.142300000001
4_MACS_peak_13281_lociStitched	chr16	85631766	85648276	4	15855	27406.6
5_MACS_peak_15644_lociStitched	chr18	20807373	20823873	5	12753	18135.149999999998
4_MACS_peak_16993_lociStitched	chr19	18214672	18231152	4	6123	8144.415999999999
5_MACS_peak_33268_lociStitched	chr8	81068125	81084597	5	9245	13749.1784
4_MACS_peak_16114_lociStitched	chr19	1066381	1082837	4	8024	23114.0976
4_MACS_peak_14491_lociStitched	chr17	43379127	43395577	4	10229	18172.315
5_MACS_peak_8519_lociStitched	chr12	132331909	132348340	5	8208	10624.284599999999
5_MACS_peak_29552_lociStitched	chr6	53100943	53117348	5	8847	8607.703500000001
3_MACS_peak_35747_lociStitched	chrX	39953042	39969447	3	12784	24359.7845
3_MACS_peak_35890_lociStitched	chrX	48767914	48784315	3	16326	25518.3159
4_MACS_peak_14566_lociStitched	chr17	45725632	45742007	4	11351	23234.4875
3_MACS_peak_27017_lociStitched	chr5	27458036	27474402	3	9447	12037.193000000001
4_MACS_peak_33904_lociStitched	chr8	145002006	145018364	4	8876	10433.1324
4_MACS_peak_23476_lociStitched	chr3	10225499	10241852	4	11228	13788.8496
4_MACS_peak_31456_lociStitched	chr7	74331863	74348211	4	6304	7068.8752
3_MACS_peak_16197_lociStitched	chr19	2082998	2099342	3	11782	23698.8
6_MACS_peak_35623_lociStitched	chrX	19816349	19832677	6	11386	11132.4304
6_MACS_peak_2830_lociStitched	chr1	200846895	200863204	6	12557	22299.2957
7_MACS_peak_22855_lociStitched	chr22	36768894	36785187	7	10158	18666.8901
5_MACS_peak_7737_lociStitched	chr12	68833825	68850109	5	9423	14305.493999999999
3_MACS_peak_653_lociStitched	chr1	27018521	27034803	3	14568	33666.291399999995
6_MACS_peak_16590_lociStitched	chr19	10511782	10528040	6	10260	23138.3856
3_MACS_peak_139_lociStitched	chr1	6659319	6675538	3	10210	28371.8967
4_MACS_peak_5132_lociStitched	chr10	134350073	134366292	4	10099	20593.264300000003
5_MACS_peak_33421_lociStitched	chr8	101440459	101456662	5	11967	18879.7356
6_MACS_peak_17450_lociStitched	chr19	40916514	40932711	6	6907	15497.2896
4_MACS_peak_4459_lociStitched	chr10	81076158	81092336	4	6516	8784.654
4_MACS_peak_8420_lociStitched	chr12	123911095	123927260	4	6617	10437.740500000002
5_MACS_peak_34545_lociStitched	chr9	94179828	94195988	5	10758	18449.872
4_MACS_peak_16885_lociStitched	chr19	16221458	16237617	4	10801	21271.7076
3_MACS_peak_10315_lociStitched	chr14	103566099	103582255	3	13104	34753.1716
3_MACS_peak_31575_lociStitched	chr7	87548887	87565039	3	14616	23139.3552
3_MACS_peak_8352_lociStitched	chr12	122227168	122243314	3	12729	36895.2246
2_MACS_peak_3482_lociStitched	chr1	234733479	234749623	2	16024	61222.8912
5_MACS_peak_4573_lociStitched	chr10	93847268	93863404	5	6768	8218.0648
3_MACS_peak_4130_lociStitched	chr10	50251655	50267782	3	9951	17776.792100000002
4_MACS_peak_18711_lociStitched	chr2	37869277	37885391	4	15318	25447.2288
5_MACS_peak_10286_lociStitched	chr14	102770885	102786976	5	8745	13107.7286
3_MACS_peak_34191_lociStitched	chr9	33443755	33459825	3	12491	31291.504
3_MACS_peak_32212_lociStitched	chr7	139462869	139478918	3	9944	28573.6396
6_MACS_peak_14592_lociStitched	chr17	46088529	46104567	6	9313	12673.2276
5_MACS_peak_27184_lociStitched	chr5	55436941	55452957	5	12640	21684.062400000003
3_MACS_peak_31789_lociStitched	chr7	102029224	102045233	3	7481	9770.2927
4_MACS_peak_24284_lociStitched	chr3	72304048	72320055	4	6670	8474.1058
4_MACS_peak_4289_lociStitched	chr10	73619245	73635239	4	13475	29230.6344
5_MACS_peak_6290_lociStitched	chr11	73082823	73098801	5	9949	11438.6502
4_MACS_peak_25404_lociStitched	chr3	195999720	196015695	4	9426	18738.675
3_MACS_peak_24853_lociStitched	chr3	146256843	146272816	3	10412	13680.8745
7_MACS_peak_587_lociStitched	chr1	25343813	25359758	7	8819	11440.5375
3_MACS_peak_15189_lociStitched	chr17	75079321	75095254	3	12953	24849.1068
4_MACS_peak_32933_lociStitched	chr8	39796242	39812173	4	10628	10498.529
3_MACS_peak_13353_lociStitched	chr16	89179892	89195821	3	9321	17209.691600000002
4_MACS_peak_21479_lociStitched	chr20	42578164	42594056	4	9801	14647.6564
4_MACS_peak_12242_lociStitched	chr16	14486577	14502457	4	13690	24537.775999999998
5_MACS_peak_33663_lociStitched	chr8	126340171	126356023	5	13708	20631.378
3_MACS_peak_15659_lociStitched	chr18	21151951	21167755	3	12648	21619.872000000003
5_MACS_peak_15413_lociStitched	chr17	80241211	80257003	5	6645	16164.691200000001
4_MACS_peak_16148_lociStitched	chr19	1400332	1416120	4	7745	20458.0904
6_MACS_peak_20996_lociStitched	chr20	5123859	5139629	6	10797	19054.891
4_MACS_peak_25881_lociStitched	chr4	48191834	48207578	4	13340	20868.672
4_MACS_peak_4774_lociStitched	chr10	104526935	104542674	4	7486	10146.9333
3_MACS_peak_7483_lociStitched	chr12	53591488	53607221	3	12309	19139.194499999998
4_MACS_peak_3205_lociStitched	chr1	223899646	223915378	4	7719	10499.5368
4_MACS_peak_10561_lociStitched	chr15	32747230	32762960	4	7054	7142.993
3_MACS_peak_11667_lociStitched	chr15	90721115	90736822	3	10069	25192.457300000002
3_MACS_peak_25094_lociStitched	chr3	171892632	171908332	3	10389	14070.34
3_MACS_peak_35182_lociStitched	chr9	132244777	132260476	3	10203	28060.392600000003
3_MACS_peak_23850_lociStitched	chr3	45694349	45710035	3	12565	17213.8164
3_MACS_peak_29753_lociStitched	chr6	90054385	90070070	3	15353	25731.2425
4_MACS_peak_22406_lociStitched	chr22	18547294	18562977	4	11638	15356.793599999999
5_MACS_peak_27685_lociStitched	chr5	118668296	118683975	5	13165	20241.589
3_MACS_peak_35893_lociStitched	chrX	48790698	48806369	3	15434	18728.4121
6_MACS_peak_33920_lociStitched	chr8	145149411	145165075	6	7128	13156.1936
4_MACS_peak_35445_lociStitched	chr9	140499001	140514657	4	7282	13547.1368
3_MACS_peak_630_lociStitched	chr1	26602139	26617791	3	10680	20028.2992
4_MACS_peak_15847_lociStitched	chr18	47832473	47848120	4	10871	19236.4218
5_MACS_peak_24072_lociStitched	chr3	53194281	53209909	5	9480	13755.7656
6_MACS_peak_21453_lociStitched	chr20	42305653	42321234	6	11730	22579.9852
3_MACS_peak_14709_lociStitched	chr17	49195162	49210702	3	7497	17484.054
3_MACS_peak_11008_lociStitched	chr15	60938722	60954261	3	12592	15588.724800000002
4_MACS_peak_30781_lociStitched	chr7	18534173	18549707	4	10081	16366.622400000002
3_MACS_peak_5013_lociStitched	chr10	123673424	123688912	3	8271	18943.3728
2_MACS_peak_18317_lociStitched	chr2	8651694	8667176	2	13558	24747.977
4_MACS_peak_16981_lociStitched	chr19	17957100	17972580	4	8969	18789.624
3_MACS_peak_12589_lociStitched	chr16	30352996	30368422	3	7466	15626.537999999999
3_MACS_peak_17615_lociStitched	chr19	45244834	45260258	3	11131	24644.467200000003
4_MACS_peak_12592_lociStitched	chr16	30379020	30394439	4	8950	16391.938899999997
6_MACS_peak_14522_lociStitched	chr17	44216721	44232137	6	9540	7399.679999999999
3_MACS_peak_33265_lociStitched	chr8	81045954	81061362	3	13873	18509.630400000002
2_MACS_peak_7084_lociStitched	chr12	12866182	12881589	2	14516	24873.0608
3_MACS_peak_1224_lociStitched	chr1	51432445	51447848	3	14888	37302.985400000005
4_MACS_peak_2203_lociStitched	chr1	154179772	154195155	4	10068	21434.6722
5_MACS_peak_4431_lociStitched	chr10	80826275	80841632	5	12625	21289.4091
8_MACS_peak_32953_lociStitched	chr8	39963752	39979088	8	14259	9959.1984
7_MACS_peak_13664_lociStitched	chr17	8088847	8104172	7	10804	11648.5325
4_MACS_peak_9769_lociStitched	chr14	69362991	69378305	4	9320	12185.3498
3_MACS_peak_33414_lociStitched	chr8	101336579	101351880	3	11677	16486.8275
4_MACS_peak_20725_lociStitched	chr2	233938760	233954027	4	14017	30708.0438
5_MACS_peak_1242_lociStitched	chr1	52029728	52044992	5	6841	11832.6528
5_MACS_peak_20404_lociStitched	chr2	202112782	202128031	5	11276	17850.4794
4_MACS_peak_27057_lociStitched	chr5	32530376	32545589	4	14535	27810.8853
3_MACS_peak_21864_lociStitched	chr20	62357765	62372964	3	11575	27589.2248
3_MACS_peak_30119_lociStitched	chr6	134556739	134571899	3	8341	11097.119999999999
4_MACS_peak_33771_lociStitched	chr8	134156252	134171408	4	6248	10683.464399999999
5_MACS_peak_8206_lociStitched	chr12	117348284	117363421	5	6672	8054.3977
3_MACS_peak_6026_lociStitched	chr11	65307079	65322191	3	7814	15461.087199999998
3_MACS_peak_2657_lociStitched	chr1	179048066	179063174	3	14927	36476.7552
3_MACS_peak_16746_lociStitched	chr19	13043157	13058256	3	13119	23362.682699999998
4_MACS_peak_26880_lociStitched	chr5	6708707	6723778	4	9735	18556.922300000002
4_MACS_peak_35614_lociStitched	chrX	19759878	19774943	4	9998	10152.3035
4_MACS_peak_26816_lociStitched	chr5	544231	559294	4	8405	12062.4504
4_MACS_peak_14376_lociStitched	chr17	40758699	40773761	4	10368	22348.9956
3_MACS_peak_15813_lociStitched	chr18	46302700	46317758	3	8115	13582.316
4_MACS_peak_3006_lociStitched	chr1	206724941	206739981	4	12497	29364.095999999998
4_MACS_peak_552_lociStitched	chr1	24548253	24563290	4	5341	6109.5331
3_MACS_peak_662_lociStitched	chr1	27152483	27167513	3	8996	14155.253999999999
4_MACS_peak_11878_lociStitched	chr16	685301	700314	4	8351	18505.0238
4_MACS_peak_12313_lociStitched	chr16	17496936	17511946	4	9257	12884.584
3_MACS_peak_25806_lociStitched	chr4	38307281	38322241	3	10750	16873.384
1_MACS_peak_7607_lociStitched	chr12	57105145	57120091	1	14947	24565.2456
4_MACS_peak_31358_lociStitched	chr7	66133219	66148152	4	7602	11387.905799999999
3_MACS_peak_15301_lociStitched	chr17	77809414	77824336	3	7978	18606.2418
4_MACS_peak_1075_lociStitched	chr1	42333347	42348268	4	5461	5311.875999999999
7_MACS_peak_9035_lociStitched	chr13	99127749	99142661	7	12817	19336.3904
4_MACS_peak_7505_lociStitched	chr12	53854718	53869628	4	8367	8289.960000000001
4_MACS_peak_23423_lociStitched	chr3	5227204	5242093	4	13255	22716.1473
3_MACS_peak_951_lociStitched	chr1	38464800	38479678	3	10162	18676.3534
4_MACS_peak_22614_lociStitched	chr22	24177367	24192240	4	11339	28410.404599999998
3_MACS_peak_26865_lociStitched	chr5	6445985	6460822	3	13226	32021.213399999997
4_MACS_peak_16032_lociStitched	chr18	72195932	72210767	4	6690	13223.919
4_MACS_peak_35248_lociStitched	chr9	134601363	134616172	4	7522	12531.3758
3_MACS_peak_657_lociStitched	chr1	27058638	27073444	3	13088	13427.5614
4_MACS_peak_20400_lociStitched	chr2	202087363	202102167	4	10051	13520.4932
5_MACS_peak_17926_lociStitched	chr19	50393078	50407873	5	9069	16894.410499999998
3_MACS_peak_31256_lociStitched	chr7	50343095	50357876	3	9114	15515.6157
5_MACS_peak_15382_lociStitched	chr17	79816169	79830947	5	9234	24748.7166
3_MACS_peak_11703_lociStitched	chr15	91464834	91479598	3	10828	27458.087199999998
3_MACS_peak_22652_lociStitched	chr22	24819373	24834134	3	13599	30162.6274
4_MACS_peak_7372_lociStitched	chr12	49359385	49374144	4	9091	12244.0664
2_MACS_peak_23415_lociStitched	chr3	5014631	5029390	2	12289	30100.980499999998
4_MACS_peak_17786_lociStitched	chr19	48823075	48837832	4	11187	23425.2618
4_MACS_peak_21999_lociStitched	chr21	34599775	34614529	4	13780	33436.9902
1_MACS_peak_23875_lociStitched	chr3	46389733	46404465	1	14733	32251.2944
2_MACS_peak_29586_lociStitched	chr6	56702897	56717576	2	12211	21697.0299
6_MACS_peak_7055_lociStitched	chr12	10241075	10255753	6	11909	12849.1212
3_MACS_peak_3228_lociStitched	chr1	224920103	224934759	3	9339	11471.251199999999
8_MACS_peak_24169_lociStitched	chr3	64334649	64349252	8	9852	8548.5962
3_MACS_peak_19541_lociStitched	chr2	106406159	106420750	3	7070	12590.5739
6_MACS_peak_14341_lociStitched	chr17	40259353	40273923	6	9340	14240.718
3_MACS_peak_16291_lociStitched	chr19	3493542	3508071	3	6787	19621.4145
3_MACS_peak_15435_lociStitched	chr17	80450817	80465341	3	10312	23417.0452
2_MACS_peak_3403_lociStitched	chr1	230256025	230270534	2	13426	20594.0746
3_MACS_peak_29369_lociStitched	chr6	42737792	42752280	3	9231	24042.836
2_MACS_peak_16571_lociStitched	chr19	10328517	10342962	2	10548	43628.2335
5_MACS_peak_5242_lociStitched	chr11	2398512	2412954	5	10241	13587.033599999999
2_MACS_peak_28358_lociStitched	chr5	173209066	173223506	2	11795	31587.5
4_MACS_peak_16567_lociStitched	chr19	10303347	10317784	4	9036	17106.4013
3_MACS_peak_11063_lociStitched	chr15	64443099	64457518	3	9349	21367.5161
3_MACS_peak_3824_lociStitched	chr10	13377538	13391950	3	7584	17343.4008
5_MACS_peak_17471_lociStitched	chr19	41106947	41121347	5	10413	15698.880000000001
5_MACS_peak_33962_lociStitched	chr8	146010487	146024883	5	6876	8562.7408
4_MACS_peak_25439_lociStitched	chr3	197378472	197392842	4	6887	16318.571999999998
6_MACS_peak_5352_lociStitched	chr11	8807110	8821469	6	5523	5361.6506
3_MACS_peak_25550_lociStitched	chr4	2787079	2801409	3	7665	14347.196000000002
5_MACS_peak_33409_lociStitched	chr8	101309444	101323753	5	12604	21482.101700000003
3_MACS_peak_15826_lociStitched	chr18	46448409	46462716	3	9358	17672.006400000002
3_MACS_peak_21514_lociStitched	chr20	43587589	43601873	3	9028	13369.824
4_MACS_peak_7870_lociStitched	chr12	95032889	95047166	4	10251	15955.975199999999
4_MACS_peak_29194_lociStitched	chr6	33587821	33602081	4	6348	9775.23
4_MACS_peak_13132_lociStitched	chr16	74895819	74910077	4	9086	14404.857399999999
4_MACS_peak_28696_lociStitched	chr6	11722141	11736388	4	9828	13735.5327
3_MACS_peak_15542_lociStitched	chr18	9060443	9074678	3	13531	26277.81
2_MACS_peak_23066_lociStitched	chr22	39856815	39871025	2	13132	24418.464
3_MACS_peak_30830_lociStitched	chr7	22757212	22771382	3	12464	29582.709
4_MACS_peak_858_lociStitched	chr1	33445758	33459919	4	7442	9856.055999999999
4_MACS_peak_34854_lociStitched	chr9	116101631	116115781	4	7488	16984.245
4_MACS_peak_11184_lociStitched	chr15	68589193	68603327	4	7125	12593.394
4_MACS_peak_13993_lociStitched	chr17	27914967	27929097	4	8499	14956.605
4_MACS_peak_7155_lociStitched	chr12	26266048	26280177	4	13740	17261.3993
4_MACS_peak_25639_lociStitched	chr4	6987726	7001843	4	9086	13292.5672
3_MACS_peak_3348_lociStitched	chr1	228665931	228680047	3	11534	37723.5984
3_MACS_peak_33788_lociStitched	chr8	134508424	134522531	3	13649	21239.499200000002
4_MACS_peak_12930_lociStitched	chr16	67269477	67283560	4	9364	17340.3979
7_MACS_peak_26735_lociStitched	chr4	185365263	185379344	7	9903	9798.9679
5_MACS_peak_8128_lociStitched	chr12	111834569	111848639	5	7522	18452.805
3_MACS_peak_34969_lociStitched	chr9	126021712	126035766	3	9623	25706.1714
3_MACS_peak_19678_lociStitched	chr2	112697422	112711474	3	6899	6941.688
6_MACS_peak_15175_lociStitched	chr17	74720875	74734902	6	10338	24523.4041
4_MACS_peak_13202_lociStitched	chr16	81681711	81695716	4	9787	20157.3965
4_MACS_peak_30274_lociStitched	chr6	144662789	144676759	4	8724	10918.952
4_MACS_peak_11715_lociStitched	chr15	92483162	92497093	4	9832	10807.669800000001
3_MACS_peak_14286_lociStitched	chr17	38218407	38232318	3	5403	9726.5712
2_MACS_peak_32606_lociStitched	chr8	10969954	10983861	2	9744	12071.276
5_MACS_peak_10953_lociStitched	chr15	58561052	58574943	5	6599	8342.9346
4_MACS_peak_25801_lociStitched	chr4	38122174	38136056	4	6257	6971.5404
5_MACS_peak_18842_lociStitched	chr2	46789198	46803066	5	11467	13248.100400000001
4_MACS_peak_13983_lociStitched	chr17	27498953	27512820	4	8231	20202.832300000002
2_MACS_peak_30951_lociStitched	chr7	29712665	29726523	2	13845	27454.0838
3_MACS_peak_30964_lociStitched	chr7	30059641	30073499	3	9586	17982.1408
5_MACS_peak_27038_lociStitched	chr5	32205754	32219601	5	11618	23226.9578
4_MACS_peak_4140_lociStitched	chr10	50338421	50352266	4	7771	9728.8815
7_MACS_peak_28964_lociStitched	chr6	27857942	27871786	7	9490	13597.576799999999
4_MACS_peak_10209_lociStitched	chr14	98663505	98677331	4	5942	8115.861999999999
3_MACS_peak_16193_lociStitched	chr19	2049014	2062837	3	8697	28397.971199999996
3_MACS_peak_11831_lociStitched	chr15	101729902	101743718	3	10888	20402.087199999998
3_MACS_peak_18637_lociStitched	chr2	31429667	31443474	3	9393	19180.6844
3_MACS_peak_24266_lociStitched	chr3	72022059	72035862	3	11101	19923.2502
4_MACS_peak_22682_lociStitched	chr22	26229050	26242850	4	7645	7972.26
3_MACS_peak_10106_lociStitched	chr14	91872085	91885880	3	12958	23886.0425
4_MACS_peak_25234_lociStitched	chr3	185264145	185277932	4	5553	7916.495400000001
5_MACS_peak_21310_lociStitched	chr20	34194473	34208244	5	7128	10759.2823
5_MACS_peak_18312_lociStitched	chr2	8617060	8630829	5	12712	23211.7802
1_MACS_peak_2355_lociStitched	chr1	156709366	156723132	1	13767	43843.333399999996
2_MACS_peak_30723_lociStitched	chr7	8006815	8020565	2	13031	20792.75
2_MACS_peak_27718_lociStitched	chr5	124077083	124090782	2	9621	19118.324399999998
2_MACS_peak_10865_lociStitched	chr15	51165426	51179117	2	12765	35526.7759
2_MACS_peak_30998_lociStitched	chr7	32766487	32780157	2	13029	27096.674
3_MACS_peak_32162_lociStitched	chr7	134844132	134857782	3	10891	21091.98
3_MACS_peak_28414_lociStitched	chr5	176727156	176740801	3	11079	17263.654000000002
4_MACS_peak_26037_lociStitched	chr4	77609509	77623144	4	9800	12131.059500000001
3_MACS_peak_14603_lociStitched	chr17	46172948	46186581	3	7819	16673.159
4_MACS_peak_12235_lociStitched	chr16	14394767	14408372	4	9425	16535.517
4_MACS_peak_28849_lociStitched	chr6	26020759	26034357	4	9633	14862.614
1_MACS_peak_33482_lociStitched	chr8	103815143	103828738	1	13596	40765.967000000004
3_MACS_peak_16378_lociStitched	chr19	5679167	5692761	3	7271	17103.9708
6_MACS_peak_32118_lociStitched	chr7	132114949	132128535	6	7811	6741.3732
4_MACS_peak_29049_lociStitched	chr6	30646832	30660416	4	12198	22702.9392
5_MACS_peak_29304_lociStitched	chr6	37065500	37079082	5	9314	12981.6756
2_MACS_peak_18072_lociStitched	chr19	55165128	55178708	2	9936	22599.836
4_MACS_peak_16758_lociStitched	chr19	13131926	13145503	4	5741	11893.452
4_MACS_peak_31180_lociStitched	chr7	45034378	45047938	4	11422	19811.16
2_MACS_peak_19660_lociStitched	chr2	112455591	112469143	2	12583	30399.8464
6_MACS_peak_22646_lociStitched	chr22	24795376	24808917	6	9281	8506.4562
