REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	U266_jia.bam	enhancerRank	isSuper	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuper
1_MACS_peak_14984_lociStitched	chr17	66230241	66236854	1	6614	18156.6528	669	1		LOC440461,AMZ2,ARSG	AMZ2	AMZ2	0.5464	669	1
1_MACS_peak_1124_lociStitched	chr1	44296280	44303576	1	7297	18150.9888	670	1	ST3GAL3		ARTN	ARTN	NONE	670	1
5_MACS_peak_15644_lociStitched	chr18	20807373	20823873	5	12753	18135.15	671	1	CABLES1		CABLES1	CABLES1	0.5311	671	1
8_MACS_peak_10421_lociStitched	chr14	106452740	106473342	8	14688	18125.6396	672	1		ADAM6	ADAM6	ADAM6	0.0047	672	1
2_MACS_peak_28185_lociStitched	chr5	154133161	154141740	2	6296	18070.8056	673	1	LARP1		LARP1	LARP1	0.2919	673	1
1_MACS_peak_12512_lociStitched	chr16	28833149	28837926	1	4778	18061.3593	674	1	ATXN2L	SH2B1,TUFM	ATXN2L	ATXN2L	0.8814	674	1
4_MACS_peak_11050_lociStitched	chr15	63788751	63798958	4	6665	18031.6862	675	1	USP3		USP3	USP3	0.2649	675	1
3_MACS_peak_33606_lociStitched	chr8	124046095	124058033	3	10357	18028.7676	676	1	DERL1	WDR67	DERL1	DERL1	0.5793	676	1
2_MACS_peak_2828_lociStitched	chr1	200830754	200841904	2	9554	18013.94	677	1		GPR25,C1orf106	GPR25	GPR25	1.0166	677	1
1_MACS_peak_11622_lociStitched	chr15	89177412	89184909	1	7498	18001.7964	678	1	ISG20	MIR1179,MIR7-2,AEN	ISG20	ISG20	0.8904	678	1
1_MACS_peak_3571_lociStitched	chr1	244996177	245001286	1	5110	17999.5179	679	1	FAM36A	NCRNA00201,HNRNPU	FAM36A	FAM36A	1.0264	679	1
2_MACS_peak_11196_lociStitched	chr15	69754140	69763056	2	6934	17989.8132	680	1		KIF23,RPLP1	RPLP1	RPLP1	1.084	680	1
3_MACS_peak_30964_lociStitched	chr7	30059641	30073499	3	9586	17982.1408	681	1	PLEKHA8,FKBP14	SCRN1	FKBP14	FKBP14	0.6981	681	1
2_MACS_peak_16247_lociStitched	chr19	2695213	2703384	2	7256	17967.2119	682	1	GNG7	DIRAS1,SLC39A3	GNG7	GNG7	0.6345	682	1
2_MACS_peak_20810_lociStitched	chr2	241517145	241527700	2	8058	17930.834	683	1	RNPEPL1,CAPN10	DUSP28,GPR35,ANKMY1	CAPN10	DUSP28	2.006	683	1
5_MACS_peak_3058_lociStitched	chr1	209296754	209308746	5	10933	17908.8528	684	1			LOC642587	LOC642587	NONE	684	1
2_MACS_peak_5907_lociStitched	chr11	62646869	62655012	2	7123	17903.1998	685	1	SLC3A2	STX5,WDR74,SNORD22,SNORD31,SNORD30,SNORD29,SNORD28,SNORD27,SNORD26,SNORD25,SNHG1,CHRM1	SLC3A2	WDR74	1.0032	685	1
2_MACS_peak_23118_lociStitched	chr22	41839740	41845228	2	5437	17891.9776	686	1	TOB2	ACO2,PHF5A	TOB2	TOB2	0.8358	686	1
4_MACS_peak_27531_lociStitched	chr5	95285493	95298725	4	9246	17880.4016	687	1	ELL2		ELL2	ELL2	0.5795	687	1
4_MACS_peak_19454_lociStitched	chr2	97192468	97205821	4	8399	17872.9905	688	1	ARID5A	NEURL3	ARID5A	ARID5A	0.6671	688	1
5_MACS_peak_22930_lociStitched	chr22	38019708	38037396	5	11871	17866.6488	689	1	GGA1,SH3BP1	PDXP,LGALS1,NOL12,LGALS2	SH3BP1	LGALS1	0.6241	689	1
5_MACS_peak_20404_lociStitched	chr2	202112782	202128031	5	11276	17850.4794	690	1	CASP8		CASP8	CASP8	0.4931	690	1
3_MACS_peak_19895_lociStitched	chr2	137136104	137153058	3	9071	17815.2632	691	1			CXCR4	CXCR4	1.1657	691	1
2_MACS_peak_26462_lociStitched	chr4	141070953	141078886	2	7916	17812.7582	692	1	MAML3		MAML3	MAML3	0.1325	692	1
4_MACS_peak_29190_lociStitched	chr6	33537923	33558839	4	9090	17780.6916	693	1	GGNBP1,BAK1,C6orf227	ITPR3	BAK1	BAK1	0.863	693	1
3_MACS_peak_4130_lociStitched	chr10	50251655	50267782	3	9951	17776.7921	694	1	C10orf72		C10orf72	C10orf72	0.4883	694	1
4_MACS_peak_497_lociStitched	chr1	23876839	23889117	4	8538	17755.2158	695	1	ID3	E2F2	ID3	ID3	1.4225	695	1
2_MACS_peak_19022_lociStitched	chr2	65158417	65167684	2	8446	17748.1584	696	1	LOC400958	SLC1A4	LOC400958	LOC400958	0.6445	696	1
1_MACS_peak_28533_lociStitched	chr5	180667926	180675988	1	8063	17740.431	697	1	GNB2L1,SNORD96A,SNORD95	TRIM41,TRIM7,TRIM52	GNB2L1	GNB2L1	1.1446	697	1
3_MACS_peak_18699_lociStitched	chr2	37614634	37625368	3	8549	17729.3478	698	1		QPCT	QPCT	QPCT	3.1079	698	1
2_MACS_peak_18346_lociStitched	chr2	9687307	9697223	2	8345	17720.8836	699	1	ADAM17		ADAM17	ADAM17	0.327	699	1
6_MACS_peak_19376_lociStitched	chr2	89442070	89459891	6	14453	17703.3814	700	1			ANKRD36BP2	ANKRD36BP2	NONE	700	1
6_MACS_peak_15295_lociStitched	chr17	77769913	77787956	6	9051	17685.7486	701	1	CBX8	CBX2,CBX4	CBX8	CBX4	1.0362	701	1
3_MACS_peak_26387_lociStitched	chr4	129730328	129741331	3	8359	17682.9213	702	1	PHF17		PHF17	PHF17	0.4328	702	1
3_MACS_peak_15826_lociStitched	chr18	46448409	46462716	3	9358	17672.0064	703	1	SMAD7		SMAD7	SMAD7	0.8417	703	1
1_MACS_peak_2650_lociStitched	chr1	178693432	178698994	1	5563	17663.7996	704	1	RALGPS2		RALGPS2	RALGPS2	0.1932	704	1
3_MACS_peak_1010_lociStitched	chr1	40355978	40368735	3	12631	17649.3095	705	1	MYCL1	TRIT1	MYCL1	MYCL1	1.0892	705	1
2_MACS_peak_19648_lociStitched	chr2	112283041	112294424	2	9950	17640.2351	706	1		LOC541471	LOC541471	LOC541471	0.9482	706	1
3_MACS_peak_25003_lociStitched	chr3	164168237	164179567	3	10773	17631.746	707	1			SI	SI	NONE	707	1
8_MACS_peak_31076_lociStitched	chr7	38384228	38408464	8	12643	17631.69	708	1			TARP	TARP	NONE	708	1
2_MACS_peak_16428_lociStitched	chr19	6735453	6740845	2	5350	17617.8208	709	1	TRIP10,GPR108	VAV1,C3,SH2D3A	GPR108	GPR108	1.1125	709	1
1_MACS_peak_14441_lociStitched	chr17	42243959	42250366	1	6408	17616.0465	710	1	ASB16	C17orf53,TMUB2,HDAC5,C17orf65,ATXN7L3,UBTF	ASB16	UBTF	1.1748	710	1
3_MACS_peak_16811_lociStitched	chr19	14182138	14193357	3	6976	17611.5862	711	1	LOC113230	RLN3,IL27RA,PALM3,SAMD1,PRKACA	LOC113230	LOC113230	1.179	711	1
2_MACS_peak_22008_lociStitched	chr21	34696287	34705675	2	6012	17594.9896	712	1	IFNAR1		IFNAR1	IFNAR1	0.514	712	1
3_MACS_peak_31738_lociStitched	chr7	100135812	100146297	3	9862	17593.83	713	1	AGFG2	FBXO24,SAP25,LRCH4	AGFG2	AGFG2	0.5839	713	1
3_MACS_peak_8260_lociStitched	chr12	120628508	120640616	3	10943	17577.1836	714	1	GCN1L1,RPLP0	PXN	GCN1L1	GCN1L1	0.3776	714	1
3_MACS_peak_14709_lociStitched	chr17	49195162	49210702	3	7497	17484.054	715	1	SPAG9	NME1-NME2,NME1,NME2	SPAG9	NME1	0.8258	715	1
2_MACS_peak_8167_lociStitched	chr12	113337678	113349075	2	11345	17469.3216	716	1	OAS1	OAS3	OAS1	OAS1	0.739	716	1
1_MACS_peak_30823_lociStitched	chr7	22598991	22606603	1	7613	17428.4352	717	1			MGC87042	MGC87042	NONE	717	1
3_MACS_peak_3344_lociStitched	chr1	228643026	228654207	3	11153	17409.9351	718	1	HIST3H2BB,HIST3H2A	RNF187,TRIM11,TRIM17,HIST3H3	HIST3H2BB	RNF187	1.8193	718	1
2_MACS_peak_12318_lociStitched	chr16	17552966	17565424	2	9523	17388.8764	719	1	XYLT1		XYLT1	XYLT1	0.2152	719	1
1_MACS_peak_19727_lociStitched	chr2	114642690	114650239	1	7550	17375.5333	720	1	ACTR3		ACTR3	ACTR3	0.2785	720	1
3_MACS_peak_34859_lociStitched	chr9	116132093	116143809	3	7507	17359.5972	721	1	BSPRY,HDHD3	C9orf43,WDR31,ALAD,POLE3	HDHD3	HDHD3	1.3748	721	1
3_MACS_peak_2706_lociStitched	chr1	182579827	182592493	3	7428	17351.1534	722	1	LOC284648	RNASEL,RGS16,RGS8	LOC284648	LOC284648	1.4728	722	1
3_MACS_peak_3824_lociStitched	chr10	13377538	13391950	3	7584	17343.4008	723	1	SEPHS1	PHYH	SEPHS1	SEPHS1	0.4836	723	1
4_MACS_peak_12930_lociStitched	chr16	67269477	67283560	4	9364	17340.3979	724	1	SLC9A5,FHOD1	E2F4,ELMO3,TMEM208,PLEKHG4,EXOC3L,MIR328,LRRC29	FHOD1	FHOD1	0.7962	724	1
7_MACS_peak_4436_lociStitched	chr10	80851169	80868808	7	15433	17328.5536	725	1	ZMIZ1	LOC283050	ZMIZ1	ZMIZ1	0.5999	725	1
2_MACS_peak_58_lociStitched	chr1	1707181	1715311	2	7311	17309.583	726	1	NADK	SLC35E2,NADK	NADK	NADK	0.6061	726	1
2_MACS_peak_31887_lociStitched	chr7	105921513	105927299	2	5689	17292.0396	727	1	NAMPT		NAMPT	NAMPT	0.5249	727	1
2_MACS_peak_33799_lociStitched	chr8	134695871	134707740	2	10502	17268.2081	728	1			ST3GAL1	ST3GAL1	0.5184	728	1
3_MACS_peak_28414_lociStitched	chr5	176727156	176740801	3	11079	17263.654	729	1	NSD1,PRELID1,RAB24,MXD3	RGS14,LMAN2	PRELID1	PRELID1	1.0885	729	1
4_MACS_peak_7155_lociStitched	chr12	26266048	26280177	4	13740	17261.3993	730	1	BHLHE41		BHLHE41	BHLHE41	0.9785	730	1
1_MACS_peak_16090_lociStitched	chr19	658984	664217	1	5234	17245.3515	731	1	RNF126	FGF22,FSTL3,PALM,POLRMT,PRSSL1	RNF126	RNF126	0.8016	731	1
5_MACS_peak_12201_lociStitched	chr16	11821525	11838149	5	12629	17227.4512	732	1	TXNDC11		TXNDC11	TXNDC11	0.557	732	1
2_MACS_peak_20208_lociStitched	chr2	182168523	182179799	2	10690	17218.452	733	1			ITGA4	ITGA4	NONE	733	1
3_MACS_peak_23850_lociStitched	chr3	45694349	45710035	3	12565	17213.8164	734	1	LIMD1	SACM1L,LOC644714	LOC644714	LOC644714	0.4872	734	1
3_MACS_peak_35058_lociStitched	chr9	130149232	130161134	3	7492	17212.6724	735	1	GARNL3,SLC2A8	ZNF79,SNORA65	SLC2A8	SNORA65	1.2642	735	1
1_MACS_peak_25061_lociStitched	chr3	170072401	170076750	1	4350	17211.6024	736	1	SKIL	SKIL	SKIL	SKIL	0.4781	736	1
3_MACS_peak_13353_lociStitched	chr16	89179892	89195821	3	9321	17209.6916	737	1	ACSF3	C16orf81,CDH15	ACSF3	ACSF3	0.3801	737	1
1_MACS_peak_18374_lociStitched	chr2	10259641	10266386	1	6746	17201.099	738	1	RRM2	C2orf48,CYS1	RRM2	RRM2	1.0459	738	1
4_MACS_peak_32500_lociStitched	chr8	2030673	2042041	4	9418	17196.3736	739	1	MYOM2		MYOM2	MYOM2	0.2571	739	1
2_MACS_peak_3257_lociStitched	chr1	226124124	226133521	2	6819	17194.6306	740	1	LEFTY2	LEFTY1,PYCR2	LEFTY2	LEFTY2	1.2069	740	1
2_MACS_peak_14814_lociStitched	chr17	57694433	57700096	2	5026	17168.5171	741	1	CLTC		CLTC	CLTC	0.3264	741	1
2_MACS_peak_18758_lociStitched	chr2	39346363	39352656	2	5404	17152.2008	742	1	SOS1		SOS1	SOS1	0.2209	742	1
5_MACS_peak_15550_lociStitched	chr18	9135022	9148197	5	10252	17116.96	743	1	ANKRD12	NDUFV2	ANKRD12	NDUFV2	0.5579	743	1
1_MACS_peak_1723_lociStitched	chr1	111211083	111220683	1	9601	17112.96	744	1	KCNA3		KCNA3	KCNA3	1.3282	744	1
6_MACS_peak_21926_lociStitched	chr21	19147286	19167488	6	11439	17107.0536	745	1	C21orf91		C21orf91	C21orf91	0.4608	745	1
4_MACS_peak_16567_lociStitched	chr19	10303347	10317784	4	9036	17106.4013	746	1	DNMT1	MIR4322,MRPL4,S1PR2	DNMT1	S1PR2	2.2556	746	1
3_MACS_peak_16378_lociStitched	chr19	5679167	5692761	3	7271	17103.9708	747	1	HSD11B1L,RPL36,C19orf70,LONP1	TMEM146	RPL36	RPL36	1.0256	747	1
4_MACS_peak_2896_lociStitched	chr1	203236424	203248570	4	9382	17097.9242	748	1		BTG2,CHIT1,LOC730227	LOC730227	LOC730227	1.8689	748	1
1_MACS_peak_11490_lociStitched	chr15	81291606	81295136	1	3531	17096.849	749	1	MESDC1	MESDC2	MESDC1	MESDC1	1.4033	749	1
2_MACS_peak_16191_lociStitched	chr19	2031350	2043231	2	7569	17086.0661	750	1	MKNK2	BTBD2	MKNK2	MKNK2	1.1129	750	1
5_MACS_peak_17906_lociStitched	chr19	50175003	50186385	5	8469	17076.4146	751	1	BCL2L12,PRMT1	SCAF1,C19orf76,CPT1C,RRAS,IRF3	PRMT1	PRMT1	0.8419	751	1
4_MACS_peak_17884_lociStitched	chr19	49953816	49964882	4	8002	17069.305	752	1	ALDH16A1,PIH1D1	LOC645971,FLT3LG,RPL13AP5,SNORD32A,SNORD33,SNORD34,SNORD35A,RPS11,SNORD35B,PTH2,SLC17A7,MIR150	ALDH16A1	ALDH16A1	0.9282	752	1
1_MACS_peak_11183_lociStitched	chr15	68568934	68575116	1	6183	17048.7196	753	1	FEM1B	CLN6	FEM1B	CLN6	1.6761	753	1
2_MACS_peak_14756_lociStitched	chr17	55553392	55565584	2	8433	17034.6624	754	1	MSI2		MSI2	MSI2	0.2892	754	1
2_MACS_peak_11744_lociStitched	chr15	93424137	93429818	2	5543	16996.4158	755	1	LOC100507217	CHD2,MIR3175	LOC100507217	MIR3175	1.8299	755	1
4_MACS_peak_34854_lociStitched	chr9	116101631	116115781	4	7488	16984.245	756	1	BSPRY,WDR31	RNF183,HDHD3,ALAD	BSPRY	HDHD3	1.3748	756	1
2_MACS_peak_21568_lociStitched	chr20	45172317	45184892	2	10012	16967.4475	757	1	C20orf123	ZNF334	C20orf123	C20orf123	0.8818	757	1
3_MACS_peak_29524_lociStitched	chr6	52358263	52370530	3	9866	16940.727	758	1	EFHC1,TRAM2		TRAM2	TRAM2	0.9323	758	1
2_MACS_peak_19279_lociStitched	chr2	86242146	86253479	2	10652	16940.5684	759	1	LOC90784,POLR1A		LOC90784	LOC90784	1.2796	759	1
4_MACS_peak_20276_lociStitched	chr2	191875617	191889098	4	9820	16937.5284	760	1	STAT1		STAT1	STAT1	0.4163	760	1
2_MACS_peak_9164_lociStitched	chr13	113341245	113349065	2	7331	16909.968	761	1	ATP11A	C13orf35	ATP11A	C13orf35	0.431	761	1
2_MACS_peak_31169_lociStitched	chr7	44830050	44838730	2	5725	16899.96	762	1	PPIA	ZMIZ2,H2AFV	PPIA	PPIA	1.0762	762	1
3_MACS_peak_27679_lociStitched	chr5	118603846	118614556	3	9853	16897.167	763	1	TNFAIP8		TNFAIP8	TNFAIP8	0.4742	763	1
5_MACS_peak_18356_lociStitched	chr2	9888694	9910224	5	10378	16894.591	764	1			TAF1B	TAF1B	NONE	764	1
5_MACS_peak_17926_lociStitched	chr19	50393078	50407873	5	9069	16894.4105	765	1	IL4I1	PTOV1,TBC1D17,ATF5,PNKP,AKT1S1,NUP62	IL4I1	ATF5	1.6916	765	1
4_MACS_peak_10027_lociStitched	chr14	89891377	89903287	4	11726	16894.335	766	1	FOXN3	LOC400236,FOXN3	LOC400236	LOC400236	0.8768	766	1
1_MACS_peak_10545_lociStitched	chr15	31617139	31622438	1	5300	16885.7934	767	1	KLF13		KLF13	KLF13	0.8639	767	1
1_MACS_peak_27859_lociStitched	chr5	133859499	133864922	1	5424	16882.3413	768	1	PHF15		PHF15	PHF15	0.5498	768	1
3_MACS_peak_25806_lociStitched	chr4	38307281	38322241	3	10750	16873.384	769	1			KLF3	KLF3	NONE	769	1
3_MACS_peak_7227_lociStitched	chr12	31901403	31913574	3	9124	16854.4008	770	1		AMN1,H3F3C	AMN1	AMN1	0.1837	770	1
1_MACS_peak_1945_lociStitched	chr1	144532566	144539959	1	7394	16839.7754	771	1			C1orf152	C1orf152	NONE	771	1
4_MACS_peak_29639_lociStitched	chr6	74224962	74234391	4	7400	16832.6508	772	1	EEF1A1		EEF1A1	EEF1A1	1.1728	772	1
3_MACS_peak_6012_lociStitched	chr11	65148121	65157841	3	7876	16819.488	773	1	FRMD8,SLC25A45	DPF2,TIGD3,NEAT1	FRMD8	NEAT1	3.8338	773	1
1_MACS_peak_26203_lociStitched	chr4	105407627	105417090	1	9464	16804.3954	774	1	CXXC4		CXXC4	CXXC4	0.6165	774	1
3_MACS_peak_33158_lociStitched	chr8	67417451	67427209	3	8651	16803.276	775	1	C8orf46		C8orf46	C8orf46	0.6856	775	1
3_MACS_peak_25386_lociStitched	chr3	195632544	195642645	3	6222	16800.9933	776	1	TNK2	TNK2	TNK2	TNK2	0.4873	776	1
6_MACS_peak_7658_lociStitched	chr12	58224536	58241354	6	8822	16796.1366	777	1	CTDSP2	TSFM,AVIL,MIR26A2	CTDSP2	CTDSP2	0.5139	777	1
3_MACS_peak_13301_lociStitched	chr16	87415884	87427538	3	8191	16792.2486	778	1	MAP1LC3B,FBXO31		FBXO31	FBXO31	0.3082	778	1
1_MACS_peak_32077_lociStitched	chr7	129588645	129593507	1	4863	16785.5688	779	1	UBE2H		UBE2H	UBE2H	0.2662	779	1
2_MACS_peak_2545_lociStitched	chr1	167682490	167692441	2	6529	16748.5281	780	1	MPZL1		MPZL1	MPZL1	0.168	780	1
3_MACS_peak_4419_lociStitched	chr10	80731919	80742115	3	7574	16738.7732	781	1	LOC283050		LOC283050	LOC283050	0.4498	781	1
4_MACS_peak_34457_lociStitched	chr9	82179739	82188994	4	8415	16737.6675	782	1	TLE4		TLE4	TLE4	0.1463	782	1
3_MACS_peak_2671_lociStitched	chr1	179845739	179853614	3	7026	16713.9	783	1	TOR1AIP1,TOR1AIP2		TOR1AIP1	TOR1AIP1	0.4223	783	1
1_MACS_peak_16401_lociStitched	chr19	6357269	6363213	1	5945	16690.1576	784	1	CLPP	ALKBH7,ACER1,PSPN,GTF2F1	CLPP	CLPP	1.315	784	1
2_MACS_peak_25603_lociStitched	chr4	5708904	5716010	2	6884	16689.8622	785	1	EVC,EVC2		EVC	EVC	0.2678	785	1
1_MACS_peak_16459_lociStitched	chr19	7292107	7296304	1	4198	16684.3341	786	1	INSR		INSR	INSR	0.4804	786	1
3_MACS_peak_14603_lociStitched	chr17	46172948	46186581	3	7819	16673.159	787	1	SNX11,CBX1	NFE2L1,MIR1203	CBX1	NFE2L1	2.3277	787	1
1_MACS_peak_10272_lociStitched	chr14	102340705	102346895	1	6191	16667.813	788	1	PPP2R5C		PPP2R5C	PPP2R5C	0.3692	788	1
2_MACS_peak_605_lociStitched	chr1	25869562	25879165	2	8784	16659.2844	789	1	LDLRAP1		LDLRAP1	LDLRAP1	0.6763	789	1
1_MACS_peak_33443_lociStitched	chr8	101961825	101966413	1	4589	16615.442	790	1	YWHAZ		YWHAZ	YWHAZ	0.4658	790	1
2_MACS_peak_27508_lociStitched	chr5	95059748	95069918	2	9857	16591.338	791	1	RHOBTB3	SPATA9	RHOBTB3	RHOBTB3	0.3669	791	1
7_MACS_peak_5077_lociStitched	chr10	128109526	128129724	7	13493	16588.6174	792	1	C10orf90	ADAM12	ADAM12	ADAM12	0.0665	792	1
1_MACS_peak_34986_lociStitched	chr9	126438251	126443899	1	5649	16574.6208	793	1	DENND1A		DENND1A	DENND1A	0.1675	793	1
1_MACS_peak_11577_lociStitched	chr15	85289835	85294739	1	4905	16557.8656	794	1	ZNF592	SEC11A	ZNF592	ZNF592	0.365	794	1
3_MACS_peak_13547_lociStitched	chr17	4842056	4855050	3	9460	16541.362	795	1	RNF167,ENO3,SLC25A11,PFN1	C17orf107,GP1BA,KIF1C,CHRNE,SPAG7,CAMTA2,INCA1	PFN1	PFN1	1.111	795	1
2_MACS_peak_30032_lociStitched	chr6	119665972	119672598	2	5914	16536.5082	796	1	MAN1A1		MAN1A1	MAN1A1	0.1838	796	1
4_MACS_peak_12235_lociStitched	chr16	14394767	14408372	4	9425	16535.517	797	1	MIR193B,MIR365-1		MIR365-1	MIR365-1	0.8282	797	1
1_MACS_peak_297_lociStitched	chr1	14025797	14033216	1	7420	16499.856	798	1	PRDM2	PRDM2	PRDM2	PRDM2	0.304	798	1
3_MACS_peak_23866_lociStitched	chr3	46247050	46257264	3	9851	16496.6314	799	1	CCR1	CCR3	CCR1	CCR1	0.7225	799	1
4_MACS_peak_1923_lociStitched	chr1	143911574	143919972	4	8212	16494.5118	800	1	SRGAP2P2,FAM72D		SRGAP2P2	SRGAP2P2	0.2982	800	1
1_MACS_peak_26522_lociStitched	chr4	148651306	148655590	1	4285	16491.6864	801	1	ARHGAP10	PRMT10	ARHGAP10	ARHGAP10	0.1651	801	1
1_MACS_peak_16579_lociStitched	chr19	10379943	10384129	1	4187	16487.3982	802	1	ICAM1	MIR4322,MRPL4,ICAM4,ICAM5,S1PR2,ZGLP1,FDX1L	ICAM1	S1PR2	2.2556	802	1
3_MACS_peak_33414_lociStitched	chr8	101336579	101351880	3	11677	16486.8275	803	1		RNF19A	RNF19A	RNF19A	0.5322	803	1
2_MACS_peak_6183_lociStitched	chr11	68032323	68042293	2	7656	16461.467	804	1	C11orf24	LRP5	C11orf24	C11orf24	0.8616	804	1
4_MACS_peak_19007_lociStitched	chr2	64863224	64882175	4	8939	16436.2023	805	1	SERTAD2	LOC339807	SERTAD2	SERTAD2	0.5526	805	1
2_MACS_peak_20271_lociStitched	chr2	191744063	191752083	2	7783	16435.386	806	1	GLS		GLS	GLS	0.2529	806	1
1_MACS_peak_2208_lociStitched	chr1	154296810	154302058	1	5249	16433.0624	807	1	AQP10,ATP8B2		ATP8B2	ATP8B2	0.8872	807	1
2_MACS_peak_35274_lociStitched	chr9	135932096	135938610	2	6449	16427.0052	808	1	GTF3C5,CEL	CELP	CEL	CEL	0.8894	808	1
3_MACS_peak_10304_lociStitched	chr14	103240769	103253662	3	9284	16415.3676	809	1	TRAF3		TRAF3	TRAF3	0.3058	809	1
10_MACS_peak_12538_lociStitched	chr16	29605186	29625567	10	11296	16398.5526	810	1	SLC7A5P1	SPN,LOC440354	SLC7A5P1	SLC7A5P1	0.7386	810	1
1_MACS_peak_27566_lociStitched	chr5	100234304	100241774	1	7471	16392.915	811	1	ST8SIA4		ST8SIA4	ST8SIA4	0.2493	811	1
4_MACS_peak_12592_lociStitched	chr16	30379020	30394439	4	8950	16391.9389	812	1	MYLPF,TBC1D10B,SEPT1	ZNF48,ZNF771,LOC595101,CD2BP2,DCTPP1	MYLPF	MYLPF	1.0961	812	1
1_MACS_peak_2084_lociStitched	chr1	150204792	150209669	1	4878	16389.6462	813	1	ANP32E	CA14,C1orf54,C1orf51,APH1A	ANP32E	C1orf54	0.8671	813	1
4_MACS_peak_30781_lociStitched	chr7	18534173	18549707	4	10081	16366.6224	814	1	HDAC9		HDAC9	HDAC9	0.0972	814	1
5_MACS_peak_1167_lociStitched	chr1	45803167	45820349	5	10069	16365.855	815	1	TOE1,MUTYH,TESK2	LOC400752,HPDL	MUTYH	LOC400752	0.8232	815	1
1_MACS_peak_17717_lociStitched	chr19	47216636	47222808	1	6173	16359.5032	816	1	PRKD2,STRN4	FKRP,MIR320E	PRKD2	FKRP	0.4312	816	1
6_MACS_peak_22081_lociStitched	chr21	37484154	37507516	6	7684	16355.7362	817	1	CBR3	CBR1,DOPEY2	CBR3	CBR1	0.4661	817	1
1_MACS_peak_1003_lociStitched	chr1	40238609	40244181	1	5573	16334.318	818	1	BMP8B	PPIE,OXCT2	OXCT2	OXCT2	1.0938	818	1
6_MACS_peak_4133_lociStitched	chr10	50276715	50290040	6	11232	16327.1225	819	1	C10orf72		C10orf72	C10orf72	0.4883	819	1
4_MACS_peak_25439_lociStitched	chr3	197378472	197392842	4	6887	16318.572	820	1		LOC220729,MIR922	MIR922	LOC220729	0.4935	820	1
1_MACS_peak_18601_lociStitched	chr2	28612578	28617519	1	4942	16270.713	821	1	FOSL2		FOSL2	FOSL2	0.6187	821	1
2_MACS_peak_15200_lociStitched	chr17	75203118	75211932	2	8798	16243.3206	822	1	SEC14L1		SEC14L1	SEC14L1	0.7288	822	1
3_MACS_peak_34975_lociStitched	chr9	126079330	126092244	3	11666	16239.355	823	1		CRB2,STRBP	CRB2	STRBP	0.3148	823	1
1_MACS_peak_22255_lociStitched	chr21	45283968	45287764	1	3797	16237.0104	824	1	AGPAT3		AGPAT3	AGPAT3	0.384	824	1
3_MACS_peak_14110_lociStitched	chr17	33406487	33417376	3	9963	16234.4101	825	1	RFFL	FNDC8,RFFL,RAD51L3	RFFL	RFFL	0.3516	825	1
4_MACS_peak_17509_lociStitched	chr19	42036132	42049109	4	12029	16234.227	826	1		CEACAM21	CEACAM21	CEACAM21	0.1174	826	1
1_MACS_peak_17842_lociStitched	chr19	49375124	49381357	1	6234	16227.6155	827	1	PPP1R15A	NUCB1,HSD17B14,PLEKHA4,TULP2	PPP1R15A	PPP1R15A	1.2783	827	1
2_MACS_peak_1507_lociStitched	chr1	87793147	87802706	2	8336	16211.1081	828	1	LMO4		LMO4	LMO4	0.5874	828	1
9_MACS_peak_5985_lociStitched	chr11	64835560	64858350	9	11996	16208.248	829	1	ZFPL1,CDCA5	SNX15,SAC3D1,C11orf2,TM7SF2,MRPL49,NAALADL1,ZNHIT2,FAU,SYVN1	CDCA5	ZNHIT2	1.0978	829	1
3_MACS_peak_3804_lociStitched	chr10	12445712	12455662	3	9111	16184.67	830	1	CAMK1D		CAMK1D	CAMK1D	0.2473	830	1
2_MACS_peak_580_lociStitched	chr1	25069574	25077689	2	7991	16183.7445	831	1	CLIC4		CLIC4	CLIC4	0.2422	831	1
3_MACS_peak_25378_lociStitched	chr3	195351010	195363727	3	6204	16181.1108	832	1		SDHAP2,APOD	SDHAP2	SDHAP2	0.392	832	1
6_MACS_peak_22351_lociStitched	chr22	17081492	17099700	6	9949	16174.1664	833	1	psiTPTE22	CCT8L2	psiTPTE22	psiTPTE22	0.3375	833	1
5_MACS_peak_15413_lociStitched	chr17	80241211	80257003	5	6645	16164.6912	834	1		CSNK1D,CD7,SECTM1	CSNK1D	CSNK1D	0.2174	834	1
2_MACS_peak_15879_lociStitched	chr18	51789285	51799435	2	7323	16142.56	835	1	POLI	SNORA37,MBD2	POLI	SNORA37	0.9707	835	1
10_MACS_peak_14154_lociStitched	chr17	34516276	34540004	10	16281	16139.7856	836	1	CCL4L1,CCL3L1,CCL3L3	TBC1D3B	CCL3L1	CCL3L1	0.5306	836	1
3_MACS_peak_28338_lociStitched	chr5	172751695	172759198	3	7282	16105.1895	837	1	STC2		STC2	STC2	0.7397	837	1
2_MACS_peak_23015_lociStitched	chr22	39145746	39153584	2	7371	16099.252	838	1	SUN2	GTPBP1,JOSD1,DNAL4	SUN2	SUN2	0.6255	838	1
6_MACS_peak_26020_lociStitched	chr4	77116560	77136212	6	12963	16093.0228	839	1	SCARB2	FAM47E,NUP54	SCARB2	SCARB2	0.2894	839	1
