GENE_ID	locusLine	bin_1_NCI-H929.jin.bam
NM_012478	chr17(.):73836779-73856501	0.5215
NM_199242	chr17(.):73818307-73845798	0.0791
NM_032478	chr17(.):73889723-73906181	1.5693
NM_032134	chr17(.):74265129-74308761	0.2602
NM_182565	chr17(.):74256285-74272379	3.902
NM_024599	chr17(.):74461974-74502509	1.1115
NM_134268	chr17(.):74518439-74538782	0.0692
NM_001166579	chr17(.):74444432-74471199	0.2252
NM_001088	chr17(.):74458629-74471199	0.1501
NM_001005498	chr17(.):74461974-74488991	1.0484
NM_001077620	chr17(.):74531120-74546458	0.0585
NR_033357	chr17(.):74518667-74546458	0.0693
NM_003016	chr17(.):74725198-74738493	1.6985
NR_030366	chr17(.):74727531-74737630	2.2085
NM_024311	chr17(.):74728782-74780338	0.9116
NR_027058	chr17(.):75079724-75096068	0.9794
NR_003013	chr17(.):75080388-75090575	1.2219
NM_001143998	chr17(.):75132004-75218181	0.6197
NM_001144001	chr17(.):75176294-75218181	0.4369
NM_001113495	chr17(.):75466324-75501678	0.1659
NM_001113493	chr17(.):75364271-75501678	0.5198
NM_001113496	chr17(.):75441612-75501678	0.2832
NM_001113494	chr17(.):75367164-75501678	0.5232
NR_036200	chr17(.):75388065-75398136	0.07
NM_152468	chr17(.):76121858-76144049	1.1225
NM_007267	chr17(.):76103998-76133488	0.8079
NM_001127198	chr17(.):76103998-76129861	0.8915
NM_001010982	chr17(.):76178436-76208782	0.2415
NM_001012270	chr17(.):76205276-76226716	0.2522
NM_003258	chr17(.):76165159-76188285	0.8433
NM_004710	chr17(.):76159670-76174009	1.4064
NR_002219	chr17(.):76205320-76225783	0.2586
NM_001145526	chr17(.):76178442-76208782	0.2415
NR_027083	chr17(.):76178397-76198641	0.3189
NM_003955	chr17(.):76347858-76361158	0.7265
NM_003255	chr17(.):76844058-76926472	0.4081
NM_017950	chr17(.):78005434-78079412	0.2388
NM_001166347	chr17(.):78189199-78232308	0.4311
NM_000199	chr17(.):78178078-78199199	0.3803
NR_036152	chr17(.):79413129-79423214	0.0503
NM_012418	chr17(.):79490416-79509156	0.0899
NM_025161	chr17(.):79501910-79524429	0.2866
NM_001614	chr17(.):79471998-79484827	3.2909
NM_207459	chr17(.):80312122-80326652	0.3778
NM_006137	chr17(.):80267745-80280480	0.0975
NM_018949	chr17(.):80327200-80338370	1.9584
NM_003004	chr17(.):80273899-80296921	0.6481
NM_019613	chr17(.):80567437-80611411	0.1392
NM_006822	chr17(.):80609942-80661598	0.1676
NM_022158	chr17(.):80688451-80714073	0.3588
NM_024619	chr17(.):80669581-80690893	0.2624
NM_001142397	chr18(.):46060426-46394586	0.3378
NM_015295	chr18(.):2650885-2810015	0.1454
NM_006868	chr18(.):9703227-9867553	0.1954
NM_001025088	chr18(.):34818007-35151000	0.1983
NM_001130110	chr18(.):42255137-42462379	1.0168
NM_015559	chr18(.):42255862-42653475	0.5783
NM_032649	chr18(.):72196691-72257261	0.3567
NM_001025101	chr18(.):74685788-74849774	0.2899
NM_002385	chr18(.):74685788-74734055	0.0808
NM_001025100	chr18(.):74719738-74849774	0.3444
NR_033754	chr18(.):2647721-2658231	1.547
NM_021074	chr18(.):9097627-9139343	0.6927
NM_001100619	chr18(.):20710726-20845434	0.4953
NR_023359	chr18(.):20709527-20845434	0.4917
NM_138375	chr18(.):20730788-20845434	0.3565
NM_005904	chr18(.):46441222-46482081	1.4427
NM_001190823	chr18(.):46441222-46474177	1.0052
NM_001190822	chr18(.):46441222-46480703	1.4901
NM_015845	chr18(.):47790215-47813144	0.5195
NM_001101654	chr18(.):47803712-47819692	0.8404
NM_145020	chr18(.):47748562-47797865	0.1173
NM_001168499	chr18(.):72161822-72195689	0.632
NM_018235	chr18(.):72158499-72195689	0.5853
NM_001044369	chr18(.):72097962-72129503	0.0837
NM_030973	chr19(.):50316535-50345237	0.3825
NM_001039846	chr19(.):2091867-2104583	1.3202
NM_019112	chr19(.):1035101-1070570	1.2734
NM_003331	chr19(.):10456203-10496248	0.2128
NM_001164605	chr19(.):35640844-35665788	0.245
NM_144685	chr19(.):40880177-40901094	0.0795
NM_014164	chr19(.):35640624-35665788	0.2428
NR_028406	chr19(.):35640671-35665788	0.2433
NM_001079881	chr19(.):47172572-47225384	0.5068
NM_001079882	chr19(.):47172572-47222577	0.5176
NM_032551	chr19(.):912341-926015	2.8293
NM_020695	chr19(.):1810244-1853452	0.7783
NM_003260	chr19(.):2992635-3034165	0.1768
NM_052847	chr19(.):2506217-2707746	0.6439
NM_001144762	chr19(.):2992635-3034612	0.177
NM_001144761	chr19(.):2992635-3052633	0.3228
NM_205843	chr19(.):3354615-3468603	0.4347
NM_005597	chr19(.):3361572-3468603	0.3613
NM_000064	chr19(.):6672845-6725662	0.084
NM_005428	chr19(.):6767721-6862371	0.4579
NM_015318	chr19(.):7454998-7542371	0.1553
NM_006351	chr19(.):7986602-8013708	0.6914
NM_199141	chr19(.):10977252-11038448	0.3977
NM_001145056	chr19(.):10708120-10760235	0.1501
NM_020714	chr19(.):12681919-12726623	0.7555
NM_002501	chr19(.):13101583-13214610	0.1505
NM_014975	chr19(.):12944258-12990766	0.1259
NM_052876	chr19(.):13224108-13256959	0.4887
NM_032855	chr19(.):16239837-16274377	0.7748
NM_021235	chr19(.):16467407-16587762	0.4407
NM_006387	chr19(.):16623699-16658263	0.2794
NM_015692	chr19(.):16998761-17142625	0.1031
NM_015016	chr19(.):18203602-18267499	0.3878
NM_001017392	chr19(.):19098176-19149380	0.2906
NM_001492	chr19(.):18974360-19011953	0.0824
NR_003662	chr19(.):23940815-24015919	0.4569
NM_004924	chr19(.):39133326-39226170	0.8712
NM_001398	chr19(.):39301061-39327497	0.1645
NM_020971	chr19(.):40968125-41087365	0.1127
NM_182573	chr19(.):44295078-44329808	0.0577
NM_001031749	chr19(.):44295078-44311613	0.0633
NM_006801	chr19(.):48880826-48899810	2.5078
NR_004401	chr19(.):49136295-49190502	0.3006
NM_020309	chr19(.):49927654-49949808	0.2025
NM_052884	chr19(.):50447249-50469429	0.0708
NM_002739	chr19(.):54380466-54415901	0.0898
NM_001161440	chr19(.):55687614-55725874	0.0736
NM_138774	chr19(.):891502-918225	0.9661
NM_005481	chr19(.):862961-898218	0.3888
NM_001928	chr19(.):854664-868610	0.444
NM_024100	chr19(.):979327-999569	0.8501
NM_005224	chr19(.):921036-977803	0.735
NM_004368	chr19(.):1021297-1044064	2.0331
NM_033420	chr19(.):1004649-1026141	0.712
NM_138690	chr19(.):995436-1014723	0.2053
NM_001039848	chr19(.):1099648-1111787	1.2541
NM_014963	chr19(.):1102632-1179282	0.723
NM_012292	chr19(.):1062173-1091627	1.0509
NM_001100122	chr19(.):1102632-1137273	0.7363
NM_002085	chr19(.):1098935-1111787	1.1972
NM_002695	chr19(.):1081577-1100391	0.3822
NM_001280	chr19(.):1264266-1278171	3.4288
NM_017914	chr19(.):1270519-1284243	1.8184
NM_177401	chr19(.):1243551-1264142	1.6713
NM_001001975	chr19(.):1236748-1249824	1.6033
NM_001405	chr19(.):1281167-1304944	0.0846
NM_152769	chr19(.):1224946-1242990	0.4138
NM_000455	chr19(.):1200797-1233434	0.3694
NR_027271	chr19(.):1262469-1275259	1.9948
NR_023313	chr19(.):1264266-1279809	3.081
NM_170711	chr19(.):1402583-1440682	1.1693
NM_001018	chr19(.):1433362-1445492	1.1236
NM_024407	chr19(.):1378882-1400588	0.5796
NM_000156	chr19(.):1392087-1406552	0.2352
NM_138924	chr19(.):1393605-1406552	0.2543
NR_024247	chr19(.):1351322-1383430	0.3602
NM_032853	chr19(.):1349975-1383430	0.3497
NM_005883	chr19(.):1445147-1478243	0.1911
NM_001136139	chr19(.):1604291-1655286	1.6446
NM_003200	chr19(.):1604291-1657326	1.5913
NM_006830	chr19(.):1592153-1610483	1.3635
NM_138813	chr19(.):1777073-1817270	0.213
NM_001178002	chr19(.):1777073-1817199	0.2132
NR_031730	chr19(.):1811157-1821237	0.5483
NR_034114	chr19(.):1817087-1829542	0.0872
NM_031918	chr19(.):1847397-1868564	3.2989
NM_138422	chr19(.):1900416-1918446	0.5958
NM_001130111	chr19(.):1871974-1890518	0.6884
NM_079834	chr19(.):1900372-1931012	0.4392
NM_017572	chr19(.):2032469-2056243	0.8473
NM_017797	chr19(.):1980446-2020702	0.1642
NM_130807	chr19(.):2066034-2101269	2.2835
NM_004152	chr19(.):2264519-2278487	1.1343
NM_018049	chr19(.):2228154-2241328	2.066
NM_000479	chr19(.):2244112-2257072	0.442
NM_198532	chr19(.):2269630-2287181	0.7693
NR_031596	chr19(.):2229060-2239148	2.4882
NM_007165	chr19(.):2231815-2253678	1.2738
NM_144616	chr19(.):2247249-2261422	0.6717
NM_001101391	chr19(.):2284773-2313156	0.2373
NR_036207	chr19(.):2245637-2255717	0.3245
NM_032737	chr19(.):2423163-2461958	1.1621
NM_012458	chr19(.):2420621-2432875	1.9361
NM_015675	chr19(.):2471122-2483257	1.2552
NM_213568	chr19(.):2729523-2745074	0.3087
NM_145173	chr19(.):2709564-2726390	0.154
NM_001130	chr19(.):3047907-3067371	1.2577
NM_198969	chr19(.):3047907-3067964	1.2266
NM_002067	chr19(.):3089407-3126454	0.1714
NM_015897	chr19(.):4002748-4043067	0.2352
NR_002602	chr19(.):3977504-3987570	1.6383
NM_001961	chr19(.):3971053-3990461	1.0587
NM_001348	chr19(.):3953451-3974826	0.1867
NR_030367	chr19(.):3956411-3966510	0.078
NM_004240	chr19(.):6734706-6756529	1.2469
NM_020171	chr19(.):6724924-6742304	1.3056
NM_001080452	chr19(.):6724924-6742633	1.2827
NM_005490	chr19(.):6747172-6772523	0.3685
NR_030717	chr19(.):7980866-7993136	3.3388
NM_145185	chr19(.):7963764-7984363	2.358
NM_003083	chr19(.):7980193-7993136	3.2201
NM_206833	chr19(.):7984380-7996051	0.8485
NM_001190467	chr19(.):7928604-7944326	0.5232
NR_033250	chr19(.):7938516-7950117	0.0924
NM_025061	chr19(.):7948389-7971908	0.8164
NM_001195259	chr19(.):7976031-7988980	2.9829
NM_007065	chr19(.):10496808-10519271	0.3891
NM_001111307	chr19(.):10526332-10585307	0.8979
NM_001111309	chr19(.):10538110-10585307	0.1853
NM_001111308	chr19(.):10536520-10585307	0.2053
NR_031592	chr19(.):10509133-10519214	0.6955
NM_006202	chr19(.):10558632-10585307	0.1071
NM_023008	chr19(.):10658760-10681702	1.4016
NM_001166215	chr19(.):10618417-10633668	0.0875
NM_030760	chr19(.):10618417-10633126	0.0907
NR_031603	chr19(.):10657797-10667880	0.5921
NM_032885	chr19(.):10649646-10669094	0.7588
NM_001800	chr19(.):10672137-10684631	2.1627
NM_079421	chr19(.):10672137-10684655	2.1588
NM_005498	chr19(.):10678346-10702991	0.6941
NM_001136482	chr19(.):10954105-10985360	0.4279
NM_006858	chr19(.):10938113-10951983	1.1078
NR_029586	chr19(.):10923101-10933172	0.1192
NM_024029	chr19(.):11028443-11044357	0.3711
NM_138358	chr19(.):11034423-11045916	0.5012
NM_001195800	chr19(.):11195037-11249505	0.787
NM_022737	chr19(.):11461061-11481374	0.1936
NM_004283	chr19(.):11427721-11455344	0.5455
NM_001080503	chr19(.):11452180-11470620	0.3962
NM_175871	chr19(.):11480382-11492627	1.4618
NM_033408	chr19(.):11448451-11461981	0.7215
NM_001035223	chr19(.):11499731-11535018	0.1425
NM_000121	chr19(.):11482880-11500018	1.5537
NM_153358	chr19(.):12716731-12745676	1.0914
NM_001080997	chr19(.):12931296-12946207	0.102
NM_013312	chr19(.):12868816-12891434	0.5613
NM_181738	chr19(.):12906426-12917694	0.6783
NM_017682	chr19(.):12858406-12874271	0.135
NM_002229	chr19(.):12897309-12909125	3.2547
NM_031429	chr19(.):12931295-12951230	0.135
NM_006397	chr19(.):12912427-12929462	0.415
NM_052850	chr19(.):13059971-13073050	0.9273
NM_001105578	chr19(.):13004893-13035086	0.2848
NM_000159	chr19(.):12996973-13015783	0.2296
NM_004461	chr19(.):13028283-13049558	0.7383
NM_005053	chr19(.):13051653-13069455	1.485
NM_006563	chr19(.):12990236-13003017	1.1628
NM_152654	chr19(.):13075431-13090567	0.2875
NM_004343	chr19(.):13044413-13060304	1.4496
NM_017722	chr19(.):13210713-13232463	1.2615
NM_001136035	chr19(.):13210713-13232563	1.2559
NM_005583	chr19(.):13204843-13218974	1.1825
NM_003765	chr19(.):13250223-13265987	3.0728
NM_004907	chr19(.):13256281-13270718	3.8455
NM_023072	chr19(.):13901273-13948044	0.2033
NR_029613	chr19(.):13980512-13990622	0.0856
NR_036515	chr19(.):13940329-13952103	1.645
NM_001098622	chr19(.):13982949-13996571	0.3246
NR_030179	chr19(.):13980688-13990825	0.0871
NR_029497	chr19(.):13942100-13952173	1.9755
NR_029495	chr19(.):13942400-13952473	2.1898
NR_029501	chr19(.):13942253-13952331	2.0837
NR_031716	chr19(.):15555358-15565419	0.3926
NM_021241	chr19(.):15527317-15565762	0.5386
NM_052890	chr19(.):15574456-15595315	1.2032
NM_022904	chr19(.):15557437-15580382	1.0851
NM_014371	chr19(.):15485858-15534833	0.5498
NM_173483	chr19(.):15614335-15668128	0.0988
NM_005370	chr19(.):16217489-16249445	0.9053
NM_001145160	chr19(.):16173316-16218813	1.0065
NR_024335	chr19(.):16139522-16157918	0.064
NR_024336	chr19(.):16140288-16157918	0.0639
NM_003290	chr19(.):16182134-16218813	1.2109
NM_032493	chr19(.):16303664-16351156	0.0959
NM_054113	chr19(.):16267178-16289286	0.2729
NM_014077	chr19(.):16291234-16307857	0.2879
NM_016270	chr19(.):16430650-16443339	1.5102
NM_024881	chr19(.):16655647-16688193	0.1721
NM_004831	chr19(.):16680717-16744015	0.5798
NM_003950	chr19(.):16994825-17007830	0.5044
NM_153701	chr19(.):18176371-18202697	0.2992
NM_005027	chr19(.):18259015-18286343	0.5639
NM_001145724	chr19(.):19035009-19054858	0.6252
NM_001145722	chr19(.):19035009-19056113	0.6428
NM_001145721	chr19(.):19035009-19056161	0.6421
NR_027297	chr19(.):19035009-19055444	0.6336
NM_007263	chr19(.):19005322-19035199	0.4149
NM_004838	chr19(.):19035009-19057041	0.6478
NM_019070	chr19(.):19025483-19044442	0.6151
NM_178526	chr19(.):19169802-19228704	0.3394
NM_001199196	chr19(.):19139386-19173987	0.445
NM_016573	chr19(.):19735284-19759455	0.2301
NM_020410	chr19(.):19751009-19779503	1.209
NM_004720	chr19(.):19729465-19744039	0.1612
NM_033204	chr19(.):19774662-19796138	0.7615
NM_025245	chr19(.):19667521-19734439	0.0719
NM_138286	chr19(.):23916996-23946693	0.4304
NM_015925	chr19(.):35734558-35763867	0.9509
NM_152481	chr19(.):35710703-35724628	0.113
NM_144987	chr19(.):36228427-36241336	1.1763
NM_019104	chr19(.):36234511-36250420	0.791
NM_144617	chr19(.):36240469-36252930	0.414
NM_052948	chr19(.):36261416-36284724	0.1251
NM_024660	chr19(.):36225150-36238351	1.0945
NM_014727	chr19(.):36203920-36234779	0.63
NM_014383	chr19(.):36198829-36212940	0.8605
NM_001039887	chr19(.):36244043-36265077	0.2674
NM_172341	chr19(.):36231493-36242903	1.2807
NM_007181	chr19(.):39073280-39113643	0.2463
NM_013234	chr19(.):39104721-39132595	0.34
NM_006149	chr19(.):39287310-39308740	0.0551
NM_012237	chr19(.):39364194-39395463	0.3211
NM_001005335	chr19(.):39322027-39347979	1.9259
NM_001001716	chr19(.):39385614-39404534	0.2402
NM_001533	chr19(.):39322027-39345617	2.0738
NM_001193286	chr19(.):39364194-39395502	0.3208
NR_034146	chr19(.):39364194-39389795	0.2654
NM_001195833	chr19(.):39353471-39373919	0.7876
NM_003407	chr19(.):39892486-39905045	5.6635
NM_003169	chr19(.):39931287-39972308	0.3397
NM_001130825	chr19(.):39931185-39972308	0.34
NM_019088	chr19(.):39871269-39886679	0.6007
NM_017592	chr19(.):39876962-39896203	3.3247
NM_001020	chr19(.):39918846-39931618	0.8722
NM_022835	chr19(.):39898749-39924055	0.8494
NM_002446	chr19(.):40692650-40726482	0.3143
NM_203344	chr19(.):40941747-40955282	0.3752
NM_000713	chr19(.):40948690-40976725	0.315
NM_181882	chr19(.):40894670-40924271	0.4757
NM_013368	chr19(.):40941747-40953505	0.4239
NM_013376	chr19(.):40923408-40936932	1.1902
NM_138392	chr19(.):41077756-41102305	0.1186
NM_001042544	chr19(.):41098140-41140725	0.4779
NM_001042545	chr19(.):41102276-41140725	0.5213
NM_003573	chr19(.):41094071-41140725	0.442
NM_001098506	chr19(.):42077530-42098197	0.0602
NM_001783	chr19(.):42376189-42390439	1.2658
NM_001040283	chr19(.):42344085-42361397	0.0518
NM_173506	chr19(.):42336149-42353508	0.0441
NM_006423	chr19(.):42455832-42468528	0.4946
NM_004706	chr19(.):42382266-42416604	0.5725
NM_199002	chr19(.):42383445-42416604	0.5845
NM_001022	chr19(.):42358987-42380484	1.5593
NM_152296	chr19(.):42465733-42503382	0.103
NM_019108	chr19(.):44230300-44264142	0.7784
NM_002250	chr19(.):44265684-44290409	1.4019
NM_181845	chr19(.):44326472-44358050	0.037
NM_001039213	chr19(.):45197420-45218986	0.1448
NM_012116	chr19(.):45276125-45308903	0.1042
NM_005178	chr19(.):45246977-45268301	1.1011
NM_000400	chr19(.):45849648-45878845	0.1665
NM_001114171	chr19(.):45966252-45983437	1.0633
NM_206901	chr19(.):45983549-46001474	0.1224
NM_012099	chr19(.):45904466-45919024	0.6161
NM_001983	chr19(.):45905590-45932177	0.7611
NM_005619	chr19(.):45983549-46005311	0.1212
NM_202001	chr19(.):45911691-45931820	0.5514
NM_206900	chr19(.):45983549-46005313	0.1212
NM_001080401	chr19(.):45996730-46010764	0.4094
NM_006663	chr19(.):45877891-45913312	0.2975
NM_001142502	chr19(.):45877891-45914607	0.2881
NM_003370	chr19(.):46005687-46035240	0.3939
NM_013403	chr19(.):47217767-47254720	0.8672
NM_001039885	chr19(.):47244302-47266832	0.4948
NR_036157	chr19(.):47207549-47217602	0.4301
NM_178511	chr19(.):47773141-47783980	1.5589
NM_001127240	chr19(.):47719080-47741023	0.7076
NM_014417	chr19(.):47719078-47739451	0.757
NM_015603	chr19(.):47754730-47780210	1.268
NR_036159	chr19(.):47725200-47735276	1.4473
NR_036158	chr19(.):47725198-47735278	1.4468
NM_144577	chr19(.):48794708-48828332	0.4441
NM_018273	chr19(.):48830615-48872186	0.6792
NM_012451	chr19(.):48862650-48884634	1.4417
NM_001425	chr19(.):48823628-48838810	1.7867
NM_153608	chr19(.):48769653-48795863	0.2063
NM_004228	chr19(.):48967464-48990571	0.2401
NM_031485	chr19(.):48944029-48962164	1.2521
NM_000836	chr19(.):48893131-48953188	0.8661
NM_013348	chr19(.):48953765-48974367	0.2882
NM_170720	chr19(.):48959505-48974367	0.3278
NM_017708	chr19(.):49098856-49121694	0.1465
NM_020126	chr19(.):49117547-49138662	0.7171
NM_001352	chr19(.):49128816-49145639	0.6125
NM_133498	chr19(.):49104999-49115971	0.0748
NM_000979	chr19(.):49113587-49127433	0.7462
NM_001217	chr19(.):49136271-49154451	0.6984
NM_145807	chr19(.):49159663-49181264	0.117
NM_001161587	chr19(.):49466381-49501610	1.1067
NM_000146	chr19(.):49463565-49475136	2.8393
NR_027882	chr19(.):49453116-49470055	2.0215
NM_000894	chr19(.):49514236-49525347	0.1535
NM_014475	chr19(.):49431938-49453226	0.0841
NM_006666	chr19(.):49492155-49524182	0.2585
NM_004324	chr19(.):49453116-49469519	1.9732
NM_001195256	chr19(.):49924687-49937075	0.0869
NM_178449	chr19(.):49920670-49931698	0.078
NR_000021	chr19(.):49988222-49998304	2.0858
NM_001015	chr19(.):49994633-50007944	1.019
NR_000018	chr19(.):49989431-49999517	2.236
NM_153329	chr19(.):49951472-49979305	1.9946
NM_001459	chr19(.):49972485-49994488	1.4958
NM_020650	chr19(.):50025874-50051890	0.1758
NM_001136019	chr19(.):50010535-50034685	0.0838
NR_001285	chr19(.):49995975-50006062	1.2896
NR_000020	chr19(.):49988873-49998956	2.1018
NR_000019	chr19(.):49989163-49999229	2.145
NM_017916	chr19(.):49944549-49960115	1.7068
NR_026712	chr19(.):49985864-50000096	1.9118
NM_012423	chr19(.):49985864-50000564	1.9863
NM_004107	chr19(.):50011435-50034685	0.084
NR_029703	chr19(.):49999041-50009125	1.2164
NM_001171937	chr19(.):50305123-50321567	0.686
NM_014203	chr19(.):50265179-50315369	0.1298
NM_021733	chr19(.):50238010-50271515	0.1474
NM_001098632	chr19(.):50367296-50385644	1.5847
NM_016553	chr19(.):50405083-50437988	1.1845
NM_032375	chr19(.):50367296-50385578	1.5895
NM_001098633	chr19(.):50367296-50385612	1.5865
NM_017432	chr19(.):50349415-50368999	0.4732
NM_001168222	chr19(.):50375681-50397007	1.0262
NM_153719	chr19(.):50405083-50437788	1.1917
NM_001193357	chr19(.):50405083-50437799	1.1913
NM_172374	chr19(.):50387913-50437762	0.8045
NM_007254	chr19(.):50359459-50375822	0.5235
NM_012346	chr19(.):50405083-50437773	1.1923
NM_152899	chr19(.):50387913-50405147	0.0656
NM_012068	chr19(.):50426958-50442193	2.0009
NM_001193646	chr19(.):50427399-50442193	1.9275
NR_002825	chr19(.):50467911-50484076	0.1173
NM_001020818	chr19(.):54367780-54384689	0.936
NM_001020820	chr19(.):54364610-54384689	0.804
NM_001020819	chr19(.):54366136-54384689	0.8623
NM_001020821	chr19(.):54367659-54384689	0.9323
NM_144687	chr19(.):54291854-54332648	0.05
NM_031896	chr19(.):54410990-54451969	0.0376
NM_002287	chr19(.):54860234-54881721	0.389
NM_012276	chr19(.):54839691-54855421	0.0427
NM_001005367	chr19(.):54921634-54953054	0.071
NM_032430	chr19(.):55790533-55828903	0.2727
NM_173804	chr19(.):55733001-55745632	0.0234
NM_001130106	chr19(.):55768590-55796751	0.296
NM_014931	chr19(.):55736146-55775038	0.2329
NM_032836	chr19(.):56097736-56115893	0.4679
NM_007279	chr19(.):56160415-56191082	0.5912
NM_207115	chr19(.):56147391-56159836	0.8417
NM_153219	chr19(.):56106729-56119504	0.7831
NM_203374	chr19(.):56127106-56140941	0.1524
NM_016535	chr19(.):56149985-56161989	0.9215
NM_013301	chr19(.):56153953-56169526	1.3346
NM_001163423	chr19(.):56148462-56159836	0.911
NM_016202	chr19(.):56148417-56159836	0.9076
NM_001130072	chr19(.):56181560-56212133	0.1535
NM_001130071	chr19(.):56182990-56212133	0.1603
NM_001195605	chr19(.):56119958-56134907	0.0397
NM_198458	chr19(.):58860724-58879120	0.126
NM_001129730	chr19(.):58873989-58897389	0.2296
NR_015380	chr19(.):58858335-58871549	0.0988
NM_001195135	chr19(.):58902456-58913446	0.3299
NM_173548	chr19(.):58915062-58934692	0.1231
NM_003433	chr19(.):58939180-58956589	0.1208
NM_130786	chr19(.):58853171-58869865	0.0877
NM_001009	chr19(.):58893635-58911171	1.0973
NM_007050	chr20(.):40696391-41823557	0.1045
NM_001174088	chr20(.):46125600-46290621	0.172
NM_001042472	chr20(.):25275849-25376477	0.4364
NM_015600	chr20(.):25270378-25376477	0.4658
NM_178580	chr20(.):30097240-30162370	0.7469
NM_001191	chr20(.):30247260-30315656	0.5463
NM_032819	chr20(.):32314807-32385075	0.5439
NM_031483	chr20(.):32946061-33104197	0.4394
NM_177996	chr20(.):34695347-34825721	0.1927
NM_001725	chr20(.):36927551-36970905	0.3678
NM_015568	chr20(.):37429347-37556667	0.9085
NM_003286	chr20(.):39652461-39758126	0.2703
NM_032883	chr20(.):42539781-42703254	0.9021
NM_002466	chr20(.):42290708-42350122	0.9364
NM_001098798	chr20(.):42569535-42703254	0.8696
NM_001098797	chr20(.):42538491-42703254	0.8967
NM_000022	chr20(.):43243162-43285376	1.1215
NM_022104	chr20(.):44558316-44581662	1.1781
NM_183048	chr20(.):45833380-45990474	0.4483
NM_001161841	chr20(.):46281149-46420360	0.2881
NM_018837	chr20(.):46281149-46419808	0.2891
NM_020820	chr20(.):47235792-47449420	0.1664
NM_001136021	chr20(.):50002764-50184168	0.5701
NM_181442	chr20(.):49501882-49552527	0.5786
NM_012340	chr20(.):50002764-50164258	0.6255
NR_036162	chr20(.):50064441-50074514	0.173
NM_183425	chr20(.):55961462-55989386	3.6917
NM_080618	chr20(.):56067223-56105154	0.206
NM_199170	chr20(.):56218451-56290625	0.6914
NM_020182	chr20(.):56218451-56290031	0.696
NM_199171	chr20(.):56218451-56291541	0.6862
NM_006602	chr20(.):61467466-61498115	0.6076
NM_012469	chr20(.):62607430-62669453	0.2106
NM_004358	chr20(.):3771400-3791761	0.3569
NM_018347	chr20(.):3796202-3810954	0.7549
NM_153640	chr20(.):3865462-3909502	0.1466
NM_153638	chr20(.):3864741-3909502	0.1447
NM_024960	chr20(.):3864485-3909502	0.1439
NM_020746	chr20(.):3822448-3861762	0.3807
NM_012261	chr20(.):9490270-9516171	0.6168
NM_002862	chr20(.):25223705-25283648	0.7034
NR_003677	chr20(.):30130184-30141019	0.4999
NM_002165	chr20(.):30188091-30199313	1.0824
NR_036161	chr20(.):30189988-30200043	1.1812
NM_012112	chr20(.):30321903-30394603	0.1245
NM_182584	chr20(.):31214426-31244783	0.1244
NM_007238	chr20(.):32285549-32313136	0.2515
NM_176812	chr20(.):32394109-32447173	0.7694
NR_024377	chr20(.):34141506-34200484	0.6458
NM_003116	chr20(.):34198808-34213965	2.8965
NM_152930	chr20(.):34208965-34257848	0.4068
NM_003915	chr20(.):34208952-34246831	0.0812
NR_037188	chr20(.):34208952-34257859	0.4066
NM_001198863	chr20(.):34208952-34257878	0.4065
NR_027451	chr20(.):34628539-34643882	0.9808
NM_001029864	chr20(.):36833906-36894174	0.1456
NM_030919	chr20(.):37549954-37586703	0.2529
NM_001008901	chr20(.):42349800-42360642	0.1464
NR_034104	chr20(.):43280091-43305380	0.3777
NM_001042633	chr20(.):44457469-44476914	0.2517
NM_006227	chr20(.):44522396-44545786	0.4235
NM_005469	chr20(.):44465359-44491048	0.3111
NM_001167594	chr20(.):44514590-44532458	1.4129
NM_080608	chr20(.):44510129-44521238	2.5189
NM_080603	chr20(.):44504847-44518905	0.624
NM_080749	chr20(.):44512266-44524901	2.2482
NM_080752	chr20(.):44481219-44512769	0.267
NM_080721	chr20(.):45164584-45184213	1.4152
NM_018102	chr20(.):45124706-45147194	0.0474
NR_024594	chr20(.):45942245-45954498	0.0819
NM_014484	chr20(.):49570362-49582820	2.0332
NM_003859	chr20(.):49546404-49580060	1.5891
NM_006526	chr20(.):52178609-52204636	1.068
NM_080615	chr20(.):55061547-55105981	0.071
NM_001012971	chr20(.):55094784-55106208	0.1018
NM_001013646	chr20(.):55103301-55116576	0.0894
NM_001015885	chr20(.):55921617-55958519	0.2487
NM_003610	chr20(.):55921144-55958519	0.2455
NM_001190472	chr20(.):55928495-55939878	0.0435
NR_024470	chr20(.):61289378-61302973	0.2274
NM_016354	chr20(.):61268796-61308647	1.8618
NM_001853	chr20(.):61443413-61477511	0.7217
NM_007346	chr20(.):61431176-61450352	0.7048
NM_018270	chr20(.):61422804-61436945	3.109
NM_001193370	chr20(.):61513566-61562903	0.9501
NM_001193369	chr20(.):61504089-61562903	0.879
NM_080797	chr20(.):61513566-61574304	1.0547
NM_033081	chr20(.):61504089-61574304	0.981
NM_017896	chr20(.):61564440-61584827	1.2536
NM_080750	chr20(.):61471475-61482543	0.084
NM_001083113	chr20(.):62333793-62372494	2.0808
NM_181485	chr20(.):62334379-62372494	2.1084
NM_017806	chr20(.):62362977-62375460	2.4616
NM_003224	chr20(.):62324994-62344355	1.154
NM_032945	chr20(.):62321287-62335035	0.1902
NM_020062	chr20(.):62366210-62380403	2.1219
NM_003823	chr20(.):62323020-62335035	0.2103
NR_030638	chr20(.):62546212-62556301	0.0848
NR_027287	chr20(.):62579736-62593338	0.9489
