GENE_ID	locusLine	bin_1_41_0EXT_0229Kronos_MM1S-KB-6hr-1_Input_hs_i85.bam
1_MACS_peak_962_lociStitched	chr1(.):4807455-4807730	0.0504
1_MACS_peak_963_lociStitched	chr1(.):4819995-4820268	0.0545
1_MACS_peak_964_lociStitched	chr1(.):4828974-4829490	0.0665
1_MACS_peak_965_lociStitched	chr1(.):4830405-4830714	0.0266
1_MACS_peak_966_lociStitched	chr1(.):4832415-4833021	0.0603
1_MACS_peak_967_lociStitched	chr1(.):4835451-4835878	0.1245
1_MACS_peak_968_lociStitched	chr1(.):4836553-4837213	0.0596
2_MACS_peak_969_lociStitched	chr1(.):4838315-4839509	0.0826
2_MACS_peak_971_lociStitched	chr1(.):4840928-4841839	0.069
1_MACS_peak_973_lociStitched	chr1(.):4843970-4844313	0.0775
1_MACS_peak_974_lociStitched	chr1(.):4845448-4845885	0.0354
1_MACS_peak_975_lociStitched	chr1(.):4954612-4954873	0.0541
1_MACS_peak_976_lociStitched	chr1(.):4957064-4957402	0.07
1_MACS_peak_977_lociStitched	chr1(.):4973648-4973976	0.0466
1_MACS_peak_978_lociStitched	chr1(.):5023426-5023950	0.1095
2_MACS_peak_979_lociStitched	chr1(.):5034297-5035842	0.0548
2_MACS_peak_981_lociStitched	chr1(.):5037650-5038690	0.0654
1_MACS_peak_983_lociStitched	chr1(.):5046214-5046664	0.0701
1_MACS_peak_984_lociStitched	chr1(.):5175230-5175523	0.0521
1_MACS_peak_985_lociStitched	chr1(.):5194128-5194416	0.0482
1_MACS_peak_986_lociStitched	chr1(.):5202783-5203110	0.0233
1_MACS_peak_987_lociStitched	chr1(.):5204250-5204534	0.047
1_MACS_peak_988_lociStitched	chr1(.):5221507-5221807	0.0265
1_MACS_peak_989_lociStitched	chr1(.):5222951-5223637	0.0269
1_MACS_peak_990_lociStitched	chr1(.):5286164-5286543	0.0228
1_MACS_peak_991_lociStitched	chr1(.):5299296-5299592	0.0633
1_MACS_peak_992_lociStitched	chr1(.):5302766-5303181	0.1253
1_MACS_peak_993_lociStitched	chr1(.):5325593-5325873	0.0606
1_MACS_peak_994_lociStitched	chr1(.):5327060-5327377	0.0174
1_MACS_peak_995_lociStitched	chr1(.):5334786-5336015	0.0492
1_MACS_peak_996_lociStitched	chr1(.):5356817-5357402	0.1285
2_MACS_peak_997_lociStitched	chr1(.):5367067-5368107	0.0848
1_MACS_peak_999_lociStitched	chr1(.):5368632-5368921	0.0707
1_MACS_peak_1000_lociStitched	chr1(.):5370657-5371561	0.0838
1_MACS_peak_1001_lociStitched	chr1(.):5372566-5373342	0.0423
1_MACS_peak_1002_lociStitched	chr1(.):5436858-5437104	0.0281
1_MACS_peak_1003_lociStitched	chr1(.):5447965-5448773	0.1151
2_MACS_peak_1004_lociStitched	chr1(.):5482789-5484890	0.0658
2_MACS_peak_1006_lociStitched	chr1(.):5486414-5487670	0.1125
2_MACS_peak_1008_lociStitched	chr1(.):5489583-5491190	0.0592
1_MACS_peak_1010_lociStitched	chr1(.):5491949-5492240	0.1488
1_MACS_peak_1011_lociStitched	chr1(.):5508142-5508417	0.009
3_MACS_peak_1012_lociStitched	chr1(.):5510551-5512669	0.094
1_MACS_peak_1015_lociStitched	chr1(.):5522820-5523265	0.0592
1_MACS_peak_1016_lociStitched	chr1(.):5524322-5524960	0.0562
1_MACS_peak_1017_lociStitched	chr1(.):5526585-5526942	0.0417
3_MACS_peak_1018_lociStitched	chr1(.):5531767-5534675	0.063
4_MACS_peak_1021_lociStitched	chr1(.):5537009-5542996	0.0894
1_MACS_peak_1025_lociStitched	chr1(.):5544550-5545135	0.0485
1_MACS_peak_1026_lociStitched	chr1(.):5545807-5546154	0.0263
2_MACS_peak_1027_lociStitched	chr1(.):5550752-5551609	0.0887
7_MACS_peak_1029_lociStitched	chr1(.):5552553-5556918	0.0859
2_MACS_peak_1036_lociStitched	chr1(.):5557864-5559230	0.0735
1_MACS_peak_1038_lociStitched	chr1(.):5561421-5562113	0.0466
2_MACS_peak_1039_lociStitched	chr1(.):5562824-5564046	0.0446
1_MACS_peak_1041_lociStitched	chr1(.):5565479-5565791	0.0474
6_MACS_peak_1042_lociStitched	chr1(.):5566356-5572481	0.077
3_MACS_peak_1048_lociStitched	chr1(.):5573392-5574680	0.0535
1_MACS_peak_1051_lociStitched	chr1(.):5579402-5580050	0.0349
1_MACS_peak_1052_lociStitched	chr1(.):5582631-5583377	0.0533
1_MACS_peak_1053_lociStitched	chr1(.):5584807-5585404	0.1308
2_MACS_peak_1054_lociStitched	chr1(.):5586651-5587631	0.0898
1_MACS_peak_1056_lociStitched	chr1(.):5588266-5589082	0.1043
1_MACS_peak_1057_lociStitched	chr1(.):5616293-5616749	0.0859
1_MACS_peak_1058_lociStitched	chr1(.):5624903-5625213	0.0496
1_MACS_peak_1059_lociStitched	chr1(.):5644565-5645415	0.118
1_MACS_peak_1060_lociStitched	chr1(.):5653918-5654415	0.1181
1_MACS_peak_1061_lociStitched	chr1(.):5656993-5657411	0.033
2_MACS_peak_1062_lociStitched	chr1(.):5658032-5659232	0.0728
2_MACS_peak_1064_lociStitched	chr1(.):5660869-5661880	0.0763
4_MACS_peak_1066_lociStitched	chr1(.):5674308-5677752	0.0684
1_MACS_peak_1070_lociStitched	chr1(.):5681484-5681874	0.0496
1_MACS_peak_1071_lociStitched	chr1(.):5682788-5683673	0.0496
1_MACS_peak_1072_lociStitched	chr1(.):5693606-5693886	0.0696
1_MACS_peak_1073_lociStitched	chr1(.):5703635-5704464	0.0914
4_MACS_peak_1074_lociStitched	chr1(.):5707380-5709566	0.0813
2_MACS_peak_1078_lociStitched	chr1(.):5710078-5713413	0.0771
3_MACS_peak_1080_lociStitched	chr1(.):5720191-5721950	0.0682
1_MACS_peak_1085_lociStitched	chr1(.):5743146-5743792	0.0436
2_MACS_peak_1086_lociStitched	chr1(.):5744987-5746134	0.0607
3_MACS_peak_1088_lociStitched	chr1(.):5749545-5752726	0.0671
1_MACS_peak_1091_lociStitched	chr1(.):5753523-5754050	0.0936
3_MACS_peak_1092_lociStitched	chr1(.):5757356-5758605	0.0494
1_MACS_peak_1095_lociStitched	chr1(.):5760383-5760788	0.0393
3_MACS_peak_1096_lociStitched	chr1(.):5762822-5765768	0.089
4_MACS_peak_1099_lociStitched	chr1(.):5766869-5770226	0.0674
1_MACS_peak_1103_lociStitched	chr1(.):5771935-5772612	0.0472
1_MACS_peak_1104_lociStitched	chr1(.):5773429-5773699	0.0004
2_MACS_peak_1105_lociStitched	chr1(.):5776740-5780806	0.0599
1_MACS_peak_1107_lociStitched	chr1(.):5781393-5781861	0.0317
4_MACS_peak_1108_lociStitched	chr1(.):5785193-5788794	0.0935
1_MACS_peak_1112_lociStitched	chr1(.):5789578-5790978	0.1107
1_MACS_peak_1113_lociStitched	chr1(.):5793835-5794278	0.0355
1_MACS_peak_1114_lociStitched	chr1(.):5794988-5795501	0.1002
1_MACS_peak_1115_lociStitched	chr1(.):5799043-5799542	0.0094
1_MACS_peak_1116_lociStitched	chr1(.):5801380-5802125	0.1507
1_MACS_peak_1117_lociStitched	chr1(.):5802714-5803998	0.0581
8_MACS_peak_1118_lociStitched	chr1(.):5804544-5820448	0.0861
1_MACS_peak_1126_lociStitched	chr1(.):5823905-5824377	0.0917
1_MACS_peak_1127_lociStitched	chr1(.):5824989-5825341	0.0617
1_MACS_peak_1128_lociStitched	chr1(.):5826093-5830119	0.0927
1_MACS_peak_1129_lociStitched	chr1(.):5830646-5831921	0.0669
3_MACS_peak_1130_lociStitched	chr1(.):5832480-5836507	0.0966
1_MACS_peak_1133_lociStitched	chr1(.):5837964-5838251	0.0669
1_MACS_peak_1134_lociStitched	chr1(.):5842123-5842412	0.0256
1_MACS_peak_1135_lociStitched	chr1(.):5847264-5847582	0.0401
1_MACS_peak_1136_lociStitched	chr1(.):5848169-5848698	0.041
1_MACS_peak_1137_lociStitched	chr1(.):5851344-5851716	0.1286
3_MACS_peak_1138_lociStitched	chr1(.):5856399-5859013	0.0859
1_MACS_peak_1141_lociStitched	chr1(.):5860119-5860404	0.0294
1_MACS_peak_1142_lociStitched	chr1(.):5861396-5861875	0.1281
1_MACS_peak_1143_lociStitched	chr1(.):5870442-5871236	0.1453
1_MACS_peak_1144_lociStitched	chr1(.):5873939-5874987	0.0735
1_MACS_peak_1145_lociStitched	chr1(.):5876496-5876821	0.067
4_MACS_peak_1146_lociStitched	chr1(.):5878386-5880541	0.0745
3_MACS_peak_1150_lociStitched	chr1(.):5881822-5884154	0.086
2_MACS_peak_1153_lociStitched	chr1(.):5886290-5888114	0.0517
2_MACS_peak_1155_lociStitched	chr1(.):5892498-5903773	0.0708
3_MACS_peak_1157_lociStitched	chr1(.):5904326-5907782	0.0717
1_MACS_peak_1160_lociStitched	chr1(.):5908796-5909767	0.0674
1_MACS_peak_1161_lociStitched	chr1(.):5910700-5911106	0.0
3_MACS_peak_1162_lociStitched	chr1(.):5911888-5913848	0.0811
4_MACS_peak_1165_lociStitched	chr1(.):6161882-6166491	0.0757
3_MACS_peak_1169_lociStitched	chr1(.):6168813-6175081	0.09
12_MACS_peak_1172_lociStitched	chr1(.):6180737-6233905	0.0897
2_MACS_peak_1184_lociStitched	chr1(.):6236887-6239582	0.0673
1_MACS_peak_1186_lociStitched	chr1(.):6240273-6241993	0.077
1_MACS_peak_1187_lociStitched	chr1(.):6265640-6268285	0.0878
2_MACS_peak_1188_lociStitched	chr1(.):6272258-6274142	0.0968
1_MACS_peak_1190_lociStitched	chr1(.):6275504-6275856	0.0678
1_MACS_peak_1191_lociStitched	chr1(.):6298675-6299116	0.0824
10_MACS_peak_1192_lociStitched	chr1(.):6299966-6320278	0.0879
1_MACS_peak_1202_lociStitched	chr1(.):6321163-6322419	0.0694
2_MACS_peak_1203_lociStitched	chr1(.):6462558-6463785	0.0606
1_MACS_peak_1205_lociStitched	chr1(.):6465019-6465454	0.1706
1_MACS_peak_1206_lociStitched	chr1(.):6466346-6466895	0.0689
1_MACS_peak_1207_lociStitched	chr1(.):6467462-6467825	0.021
2_MACS_peak_1208_lociStitched	chr1(.):6470601-6471468	0.0883
1_MACS_peak_1210_lociStitched	chr1(.):6473224-6474014	0.1095
10_MACS_peak_1211_lociStitched	chr1(.):6475519-6530224	0.0814
3_MACS_peak_1221_lociStitched	chr1(.):6532814-6534517	0.1071
2_MACS_peak_1224_lociStitched	chr1(.):6535942-6538029	0.057
5_MACS_peak_1226_lociStitched	chr1(.):6538966-6547620	0.1033
2_MACS_peak_1231_lociStitched	chr1(.):6555494-6570981	0.0816
1_MACS_peak_1233_lociStitched	chr1(.):6571928-6572282	0.0574
1_MACS_peak_1234_lociStitched	chr1(.):6622108-6622580	0.0884
4_MACS_peak_1235_lociStitched	chr1(.):6623820-6627355	0.095
1_MACS_peak_1239_lociStitched	chr1(.):6629029-6629597	0.036
1_MACS_peak_1240_lociStitched	chr1(.):6630822-6631788	0.1029
1_MACS_peak_1241_lociStitched	chr1(.):6634622-6635081	0.1228
4_MACS_peak_1242_lociStitched	chr1(.):6767587-6770289	0.1158
1_MACS_peak_1246_lociStitched	chr1(.):6771779-6772574	0.1346
1_MACS_peak_1247_lociStitched	chr1(.):6773250-6774423	0.1052
2_MACS_peak_1248_lociStitched	chr1(.):6775967-6777874	0.1089
2_MACS_peak_1250_lociStitched	chr1(.):6778404-6779602	0.0547
3_MACS_peak_1252_lociStitched	chr1(.):6783967-6786729	0.1179
1_MACS_peak_1255_lociStitched	chr1(.):6790498-6790819	0.0976
1_MACS_peak_1256_lociStitched	chr1(.):6792702-6793357	0.1647
2_MACS_peak_1257_lociStitched	chr1(.):6793991-6794816	0.0706
1_MACS_peak_1259_lociStitched	chr1(.):6799201-6799480	0.0859
1_MACS_peak_1260_lociStitched	chr1(.):6806269-6806710	0.0438
1_MACS_peak_1261_lociStitched	chr1(.):6815219-6815522	0.0086
1_MACS_peak_1262_lociStitched	chr1(.):6820689-6821083	0.0583
2_MACS_peak_1263_lociStitched	chr1(.):6821907-6822790	0.1271
1_MACS_peak_1265_lociStitched	chr1(.):7019668-7020034	0.0174
2_MACS_peak_1266_lociStitched	chr1(.):7023956-7025588	0.063
2_MACS_peak_1268_lociStitched	chr1(.):7027409-7028451	0.0514
2_MACS_peak_1270_lociStitched	chr1(.):7035307-7036765	0.0635
1_MACS_peak_1272_lociStitched	chr1(.):7039129-7039464	0.0575
1_MACS_peak_1273_lociStitched	chr1(.):7040170-7040471	0.0158
2_MACS_peak_1274_lociStitched	chr1(.):7044945-7046662	0.0736
1_MACS_peak_1276_lociStitched	chr1(.):7047926-7048606	0.0583
5_MACS_peak_1277_lociStitched	chr1(.):7065239-7070520	0.0806
1_MACS_peak_1282_lociStitched	chr1(.):7071214-7071629	0.1995
1_MACS_peak_1283_lociStitched	chr1(.):7075992-7076299	0.0604
2_MACS_peak_1284_lociStitched	chr1(.):7079983-7081516	0.0838
1_MACS_peak_1286_lociStitched	chr1(.):7100725-7101210	0.0333
3_MACS_peak_1287_lociStitched	chr1(.):7102987-7106640	0.0902
3_MACS_peak_1290_lociStitched	chr1(.):7107872-7114989	0.0719
2_MACS_peak_1293_lociStitched	chr1(.):7116935-7118547	0.0585
2_MACS_peak_1295_lociStitched	chr1(.):7119407-7121770	0.0654
1_MACS_peak_1297_lociStitched	chr1(.):7122396-7123012	0.0245
1_MACS_peak_1298_lociStitched	chr1(.):7123683-7124307	0.049
2_MACS_peak_1299_lociStitched	chr1(.):7126419-7128487	0.0793
3_MACS_peak_1301_lociStitched	chr1(.):7129208-7131360	0.1148
1_MACS_peak_1304_lociStitched	chr1(.):7140299-7140605	0.061
1_MACS_peak_1305_lociStitched	chr1(.):7142701-7143038	0.0983
2_MACS_peak_1306_lociStitched	chr1(.):7144494-7146214	0.0929
3_MACS_peak_1308_lociStitched	chr1(.):7146905-7149010	0.068
1_MACS_peak_1311_lociStitched	chr1(.):7151729-7152088	0.0748
2_MACS_peak_1312_lociStitched	chr1(.):7153042-7157814	0.068
1_MACS_peak_1314_lociStitched	chr1(.):7158457-7161000	0.0745
1_MACS_peak_1315_lociStitched	chr1(.):7166115-7166673	0.0742
4_MACS_peak_1316_lociStitched	chr1(.):7169159-7172940	0.0814
1_MACS_peak_1320_lociStitched	chr1(.):7174884-7175567	0.0604
1_MACS_peak_1321_lociStitched	chr1(.):7177051-7177986	0.0803
1_MACS_peak_1322_lociStitched	chr1(.):7180348-7181305	0.0496
1_MACS_peak_1323_lociStitched	chr1(.):7182283-7183522	0.0725
3_MACS_peak_1324_lociStitched	chr1(.):7184304-7185952	0.1333
2_MACS_peak_1327_lociStitched	chr1(.):7187066-7188472	0.0671
1_MACS_peak_1329_lociStitched	chr1(.):7196622-7197158	0.0829
1_MACS_peak_1330_lociStitched	chr1(.):7201872-7202202	0.068
1_MACS_peak_1331_lociStitched	chr1(.):7204899-7205423	0.117
3_MACS_peak_1332_lociStitched	chr1(.):7209292-7213054	0.0786
1_MACS_peak_1335_lociStitched	chr1(.):7214059-7214388	0.0319
1_MACS_peak_1336_lociStitched	chr1(.):7214949-7215747	0.055
1_MACS_peak_1337_lociStitched	chr1(.):7221373-7221840	0.0707
2_MACS_peak_1338_lociStitched	chr1(.):7232185-7234161	0.0775
1_MACS_peak_1340_lociStitched	chr1(.):7252298-7252767	0.0878
1_MACS_peak_1341_lociStitched	chr1(.):7253876-7254362	0.1112
1_MACS_peak_1342_lociStitched	chr1(.):7255288-7256015	0.14
2_MACS_peak_1343_lociStitched	chr1(.):7257829-7258739	0.0736
1_MACS_peak_1345_lociStitched	chr1(.):7259333-7259686	0.0434
1_MACS_peak_1346_lociStitched	chr1(.):7268472-7268805	0.0595
2_MACS_peak_1347_lociStitched	chr1(.):7280610-7282935	0.0815
7_MACS_peak_1349_lociStitched	chr1(.):7283528-7297586	0.0799
1_MACS_peak_1356_lociStitched	chr1(.):7307036-7309087	0.1156
2_MACS_peak_1357_lociStitched	chr1(.):7310092-7311957	0.1076
1_MACS_peak_1359_lociStitched	chr1(.):7312471-7313313	0.0792
1_MACS_peak_1360_lociStitched	chr1(.):7313973-7314714	0.0226
1_MACS_peak_1361_lociStitched	chr1(.):7317862-7319410	0.1263
4_MACS_peak_1362_lociStitched	chr1(.):7320101-7323086	0.0961
2_MACS_peak_1366_lociStitched	chr1(.):7323997-7325387	0.0648
1_MACS_peak_1368_lociStitched	chr1(.):7349367-7349646	0.0519
1_MACS_peak_1369_lociStitched	chr1(.):7350784-7351957	0.1001
3_MACS_peak_1370_lociStitched	chr1(.):7352638-7355252	0.118
1_MACS_peak_1373_lociStitched	chr1(.):7359378-7359654	0.0155
1_MACS_peak_1374_lociStitched	chr1(.):7361165-7362824	0.0369
1_MACS_peak_1375_lociStitched	chr1(.):7374124-7374435	0.0131
1_MACS_peak_1376_lociStitched	chr1(.):7390094-7390421	0.0265
1_MACS_peak_1377_lociStitched	chr1(.):7391255-7391594	0.0121
3_MACS_peak_1378_lociStitched	chr1(.):7392784-7395115	0.0939
1_MACS_peak_1381_lociStitched	chr1(.):7395902-7396559	0.108
1_MACS_peak_1382_lociStitched	chr1(.):7402985-7403592	0.0682
6_MACS_peak_1383_lociStitched	chr1(.):7406620-7413469	0.0784
1_MACS_peak_1389_lociStitched	chr1(.):7414703-7415367	0.0794
1_MACS_peak_1390_lociStitched	chr1(.):7416520-7416939	0.0956
1_MACS_peak_1391_lociStitched	chr1(.):7424309-7424593	0.0854
1_MACS_peak_1392_lociStitched	chr1(.):7426576-7426854	0.0284
2_MACS_peak_1393_lociStitched	chr1(.):7431016-7432597	0.069
4_MACS_peak_1395_lociStitched	chr1(.):7433858-7436665	0.0692
1_MACS_peak_1399_lociStitched	chr1(.):7438292-7438805	0.0933
1_MACS_peak_1400_lociStitched	chr1(.):7439544-7439887	0.1323
1_MACS_peak_1401_lociStitched	chr1(.):7440486-7440762	0.0257
4_MACS_peak_1402_lociStitched	chr1(.):7444795-7447190	0.0852
1_MACS_peak_1406_lociStitched	chr1(.):7448409-7449755	0.0651
2_MACS_peak_1407_lociStitched	chr1(.):7450819-7451972	0.0843
1_MACS_peak_1409_lociStitched	chr1(.):7464287-7464873	0.0548
1_MACS_peak_1410_lociStitched	chr1(.):7466816-7467102	0.0206
3_MACS_peak_1411_lociStitched	chr1(.):7478272-7479948	0.0386
1_MACS_peak_1414_lociStitched	chr1(.):7483886-7484788	0.0635
1_MACS_peak_1415_lociStitched	chr1(.):7485567-7487438	0.1087
1_MACS_peak_1416_lociStitched	chr1(.):7487973-7488965	0.124
1_MACS_peak_1417_lociStitched	chr1(.):7490082-7490351	0.0474
3_MACS_peak_1418_lociStitched	chr1(.):7491384-7494056	0.0674
4_MACS_peak_1421_lociStitched	chr1(.):7495168-7502733	0.0781
2_MACS_peak_1425_lociStitched	chr1(.):7505380-7507062	0.0557
1_MACS_peak_1427_lociStitched	chr1(.):7509107-7509644	0.0239
3_MACS_peak_1428_lociStitched	chr1(.):7510240-7512288	0.043
21_MACS_peak_1431_lociStitched	chr1(.):7512898-7540170	0.0716
5_MACS_peak_1452_lociStitched	chr1(.):7540963-7545411	0.0592
3_MACS_peak_1457_lociStitched	chr1(.):7546395-7548505	0.0673
1_MACS_peak_1460_lociStitched	chr1(.):7549270-7549674	0.1204
3_MACS_peak_1461_lociStitched	chr1(.):7550385-7552647	0.0598
2_MACS_peak_1464_lociStitched	chr1(.):7553898-7554859	0.0269
1_MACS_peak_1466_lociStitched	chr1(.):7555788-7556398	0.0141
3_MACS_peak_1467_lociStitched	chr1(.):7562055-7564503	0.0599
7_MACS_peak_1470_lociStitched	chr1(.):7567475-7576046	0.0821
1_MACS_peak_1477_lociStitched	chr1(.):7578058-7578429	0.0531
1_MACS_peak_1478_lociStitched	chr1(.):7579245-7579527	0.0915
1_MACS_peak_1479_lociStitched	chr1(.):7580735-7581144	0.0088
2_MACS_peak_1480_lociStitched	chr1(.):7583127-7584766	0.1103
2_MACS_peak_1482_lociStitched	chr1(.):7586974-7588177	0.1091
5_MACS_peak_1484_lociStitched	chr1(.):7589343-7597908	0.0619
1_MACS_peak_1489_lociStitched	chr1(.):7602588-7603294	0.1037
1_MACS_peak_1490_lociStitched	chr1(.):7612189-7612595	0.0704
6_MACS_peak_1491_lociStitched	chr1(.):7615808-7625650	0.0701
1_MACS_peak_1497_lociStitched	chr1(.):7626580-7626837	0.0233
5_MACS_peak_1498_lociStitched	chr1(.):7633255-7637463	0.0656
1_MACS_peak_1503_lociStitched	chr1(.):7638262-7639305	0.0815
1_MACS_peak_1504_lociStitched	chr1(.):7641563-7641966	0.1096
1_MACS_peak_1505_lociStitched	chr1(.):7643230-7643714	0.0427
6_MACS_peak_1506_lociStitched	chr1(.):7644721-7653748	0.0768
1_MACS_peak_1512_lociStitched	chr1(.):7654707-7655051	0.0437
1_MACS_peak_1513_lociStitched	chr1(.):7655768-7656100	0.0843
1_MACS_peak_1514_lociStitched	chr1(.):7676716-7676970	0.0276
2_MACS_peak_1515_lociStitched	chr1(.):7681284-7683171	0.0786
2_MACS_peak_1517_lociStitched	chr1(.):7683710-7685840	0.1013
2_MACS_peak_1519_lociStitched	chr1(.):7687175-7689230	0.1048
5_MACS_peak_1521_lociStitched	chr1(.):7690716-7705560	0.0776
1_MACS_peak_1526_lociStitched	chr1(.):7707671-7708203	0.0751
5_MACS_peak_1527_lociStitched	chr1(.):7709226-7713313	0.0855
4_MACS_peak_1532_lociStitched	chr1(.):7716407-7726947	0.0854
2_MACS_peak_1536_lociStitched	chr1(.):7729157-7732767	0.0845
3_MACS_peak_1538_lociStitched	chr1(.):7733324-7740880	0.0764
2_MACS_peak_1541_lociStitched	chr1(.):7741852-7746418	0.0989
2_MACS_peak_1543_lociStitched	chr1(.):7747218-7748179	0.0481
3_MACS_peak_1545_lociStitched	chr1(.):7749326-7751511	0.0692
1_MACS_peak_1548_lociStitched	chr1(.):7757065-7757436	0.0593
1_MACS_peak_1549_lociStitched	chr1(.):7763110-7763428	0.0367
2_MACS_peak_1550_lociStitched	chr1(.):7777506-7778935	0.0921
1_MACS_peak_1552_lociStitched	chr1(.):7779457-7779864	0.1356
1_MACS_peak_1553_lociStitched	chr1(.):7785894-7786619	0.0882
1_MACS_peak_1554_lociStitched	chr1(.):7788084-7788774	0.08
1_MACS_peak_1555_lociStitched	chr1(.):7789564-7789863	0.0483
1_MACS_peak_1556_lociStitched	chr1(.):7791413-7792880	0.0632
1_MACS_peak_1557_lociStitched	chr1(.):7793943-7794484	0.076
4_MACS_peak_1558_lociStitched	chr1(.):7795056-7799636	0.0889
2_MACS_peak_1562_lociStitched	chr1(.):7923805-7925890	0.0856
1_MACS_peak_1564_lociStitched	chr1(.):7993695-7994079	0.0862
1_MACS_peak_1565_lociStitched	chr1(.):8001099-8001737	0.083
1_MACS_peak_1566_lociStitched	chr1(.):8002259-8003007	0.0671
1_MACS_peak_1567_lociStitched	chr1(.):8126814-8127233	0.0424
1_MACS_peak_1568_lociStitched	chr1(.):8137640-8138061	0.0649
1_MACS_peak_1569_lociStitched	chr1(.):8139420-8139886	0.1021
1_MACS_peak_1570_lociStitched	chr1(.):8177546-8177829	0.0831
4_MACS_peak_1571_lociStitched	chr1(.):8180422-8182718	0.0681
1_MACS_peak_1575_lociStitched	chr1(.):8196069-8196337	0.0445
1_MACS_peak_1576_lociStitched	chr1(.):8197777-8198556	0.0387
1_MACS_peak_1577_lociStitched	chr1(.):8199993-8200287	0.0624
1_MACS_peak_1578_lociStitched	chr1(.):8204187-8204601	0.0667
2_MACS_peak_1579_lociStitched	chr1(.):8205577-8206521	0.0399
1_MACS_peak_1581_lociStitched	chr1(.):8232228-8232541	0.0877
1_MACS_peak_1582_lociStitched	chr1(.):8258088-8258563	0.0489
4_MACS_peak_1583_lociStitched	chr1(.):8259311-8264409	0.084
2_MACS_peak_1587_lociStitched	chr1(.):8265449-8266589	0.0483
1_MACS_peak_1589_lociStitched	chr1(.):8267279-8267562	0.0229
5_MACS_peak_1590_lociStitched	chr1(.):8268545-8274884	0.1024
1_MACS_peak_1595_lociStitched	chr1(.):8275730-8276035	0.0462
2_MACS_peak_1596_lociStitched	chr1(.):8277150-8278871	0.0428
1_MACS_peak_1598_lociStitched	chr1(.):8281655-8282122	0.1274
1_MACS_peak_1599_lociStitched	chr1(.):8286324-8286641	0.0702
1_MACS_peak_1600_lociStitched	chr1(.):8291602-8292441	0.0612
1_MACS_peak_1601_lociStitched	chr1(.):8296910-8297699	0.0442
1_MACS_peak_1602_lociStitched	chr1(.):8298508-8299037	0.0446
1_MACS_peak_1603_lociStitched	chr1(.):8301313-8301851	0.0784
1_MACS_peak_1604_lociStitched	chr1(.):8306748-8307066	0.0203
1_MACS_peak_1605_lociStitched	chr1(.):8308201-8308575	0.0933
2_MACS_peak_1606_lociStitched	chr1(.):8310428-8311424	0.0413
1_MACS_peak_1608_lociStitched	chr1(.):8317426-8317946	0.0302
1_MACS_peak_1609_lociStitched	chr1(.):8327410-8328181	0.1053
1_MACS_peak_1610_lociStitched	chr1(.):8330865-8331208	0.0705
1_MACS_peak_1611_lociStitched	chr1(.):8354198-8355129	0.094
1_MACS_peak_1612_lociStitched	chr1(.):8363957-8364389	0.1486
5_MACS_peak_1613_lociStitched	chr1(.):8374375-8379403	0.0785
5_MACS_peak_1618_lociStitched	chr1(.):8384627-8391263	0.0848
1_MACS_peak_1623_lociStitched	chr1(.):8393649-8394124	0.0589
2_MACS_peak_1624_lociStitched	chr1(.):8395338-8396335	0.0676
1_MACS_peak_1626_lociStitched	chr1(.):8397606-8400628	0.0978
1_MACS_peak_1627_lociStitched	chr1(.):8403032-8403913	0.0725
2_MACS_peak_1628_lociStitched	chr1(.):8405461-8406542	0.0622
2_MACS_peak_1630_lociStitched	chr1(.):8407644-8408779	0.0965
1_MACS_peak_1632_lociStitched	chr1(.):8968447-8968876	0.1102
1_MACS_peak_1633_lociStitched	chr1(.):8973837-8974197	0.072
1_MACS_peak_1634_lociStitched	chr1(.):8981786-8982179	0.1872
1_MACS_peak_1635_lociStitched	chr1(.):9006979-9007309	0.0293
1_MACS_peak_1636_lociStitched	chr1(.):9015966-9016278	0.0433
1_MACS_peak_1637_lociStitched	chr1(.):9035379-9035655	0.0375
1_MACS_peak_1638_lociStitched	chr1(.):9059650-9059940	0.0796
