GENE_ID	locusLine	bin_1_RPMI8226.jin.bam
1_MACS_peak_553_lociStitched	chr1(.):28974407-28975234	1.9617
2_MACS_peak_554_lociStitched	chr1(.):28994623-28996246	2.5482
2_MACS_peak_556_lociStitched	chr1(.):29062765-29064531	3.1893
1_MACS_peak_558_lociStitched	chr1(.):29162293-29162627	0.881
1_MACS_peak_559_lociStitched	chr1(.):29210974-29211572	2.1043
1_MACS_peak_560_lociStitched	chr1(.):29213130-29214469	3.4681
2_MACS_peak_561_lociStitched	chr1(.):29240509-29241754	1.9129
2_MACS_peak_563_lociStitched	chr1(.):29507338-29509159	3.7504
1_MACS_peak_565_lociStitched	chr1(.):29556980-29557499	2.2934
2_MACS_peak_566_lociStitched	chr1(.):30348012-30348939	1.155
2_MACS_peak_568_lociStitched	chr1(.):30349504-30351579	1.4963
1_MACS_peak_570_lociStitched	chr1(.):30374191-30374793	1.2032
1_MACS_peak_571_lociStitched	chr1(.):31191554-31192288	5.102
1_MACS_peak_572_lociStitched	chr1(.):31216793-31217501	1.9686
2_MACS_peak_573_lociStitched	chr1(.):31218239-31221860	1.6273
1_MACS_peak_575_lociStitched	chr1(.):31229512-31231132	2.2648
2_MACS_peak_576_lociStitched	chr1(.):31537526-31539140	2.6908
1_MACS_peak_578_lociStitched	chr1(.):31627978-31628378	1.1861
2_MACS_peak_579_lociStitched	chr1(.):31769107-31770405	2.0868
1_MACS_peak_581_lociStitched	chr1(.):31886050-31886650	1.1495
1_MACS_peak_582_lociStitched	chr1(.):31915086-31915546	1.0707
2_MACS_peak_583_lociStitched	chr1(.):31949538-31951210	1.5845
1_MACS_peak_585_lociStitched	chr1(.):32109644-32111293	4.7349
2_MACS_peak_586_lociStitched	chr1(.):32134057-32136639	2.8614
2_MACS_peak_588_lociStitched	chr1(.):32165690-32166667	1.1114
1_MACS_peak_590_lociStitched	chr1(.):32210473-32211348	1.1636
2_MACS_peak_591_lociStitched	chr1(.):32218881-32219712	1.0697
1_MACS_peak_593_lociStitched	chr1(.):32253354-32255018	3.1281
1_MACS_peak_594_lociStitched	chr1(.):32292008-32292984	1.2923
1_MACS_peak_595_lociStitched	chr1(.):32402917-32404103	3.2635
2_MACS_peak_596_lociStitched	chr1(.):32441680-32443893	1.973
1_MACS_peak_598_lociStitched	chr1(.):32444600-32444964	0.9824
1_MACS_peak_599_lociStitched	chr1(.):32446723-32447191	0.9998
2_MACS_peak_600_lociStitched	chr1(.):32450288-32451373	1.2486
3_MACS_peak_602_lociStitched	chr1(.):32471272-32474255	3.0999
2_MACS_peak_605_lociStitched	chr1(.):32478653-32480746	3.8179
1_MACS_peak_607_lociStitched	chr1(.):32538466-32538886	1.451
3_MACS_peak_608_lociStitched	chr1(.):32573187-32575121	1.8086
1_MACS_peak_611_lociStitched	chr1(.):32644818-32646331	2.4407
1_MACS_peak_612_lociStitched	chr1(.):32671104-32671854	1.9993
1_MACS_peak_613_lociStitched	chr1(.):32687566-32688727	2.1676
1_MACS_peak_614_lociStitched	chr1(.):32706752-32707263	1.0363
2_MACS_peak_615_lociStitched	chr1(.):32715234-32716386	1.2749
2_MACS_peak_617_lociStitched	chr1(.):32757133-32758217	1.6661
1_MACS_peak_619_lociStitched	chr1(.):32801249-32801581	0.9199
2_MACS_peak_620_lociStitched	chr1(.):32816540-32817708	1.5771
1_MACS_peak_622_lociStitched	chr1(.):32859556-32860113	2.2851
1_MACS_peak_623_lociStitched	chr1(.):32966007-32966487	1.0769
2_MACS_peak_624_lociStitched	chr1(.):33004950-33005807	1.1751
1_MACS_peak_626_lociStitched	chr1(.):33093528-33093898	1.1016
1_MACS_peak_627_lociStitched	chr1(.):33115304-33117601	3.3869
1_MACS_peak_628_lociStitched	chr1(.):33191057-33191433	1.058
1_MACS_peak_629_lociStitched	chr1(.):33207001-33208223	2.2343
2_MACS_peak_630_lociStitched	chr1(.):33281812-33284345	3.5217
2_MACS_peak_632_lociStitched	chr1(.):33429232-33430557	2.906
1_MACS_peak_634_lociStitched	chr1(.):33446452-33446877	1.0421
1_MACS_peak_635_lociStitched	chr1(.):33447864-33448295	0.9316
1_MACS_peak_636_lociStitched	chr1(.):33501916-33502533	2.2391
1_MACS_peak_637_lociStitched	chr1(.):33592434-33592929	2.0413
2_MACS_peak_638_lociStitched	chr1(.):33814721-33816186	1.9997
1_MACS_peak_640_lociStitched	chr1(.):33895924-33896599	1.4369
1_MACS_peak_641_lociStitched	chr1(.):33926151-33926659	1.0662
1_MACS_peak_642_lociStitched	chr1(.):35324921-35325467	2.3322
1_MACS_peak_643_lociStitched	chr1(.):35331322-35332152	2.2431
1_MACS_peak_644_lociStitched	chr1(.):35450517-35451184	1.3633
1_MACS_peak_645_lociStitched	chr1(.):35496634-35497684	1.7112
1_MACS_peak_646_lociStitched	chr1(.):35544733-35544966	0.8672
1_MACS_peak_647_lociStitched	chr1(.):35657679-35658834	7.2401
1_MACS_peak_648_lociStitched	chr1(.):35734171-35734973	3.8725
1_MACS_peak_649_lociStitched	chr1(.):36022619-36023783	2.9518
1_MACS_peak_650_lociStitched	chr1(.):36106426-36107687	2.1835
1_MACS_peak_651_lociStitched	chr1(.):36183976-36184816	2.0287
1_MACS_peak_652_lociStitched	chr1(.):36234666-36235637	2.2027
1_MACS_peak_653_lociStitched	chr1(.):36273412-36274414	1.7656
1_MACS_peak_654_lociStitched	chr1(.):36396055-36397515	3.9317
1_MACS_peak_655_lociStitched	chr1(.):36553978-36554995	1.9989
5_MACS_peak_656_lociStitched	chr1(.):36614649-36617773	1.3878
1_MACS_peak_661_lociStitched	chr1(.):36620919-36622523	3.3947
2_MACS_peak_662_lociStitched	chr1(.):36688999-36690584	2.0932
1_MACS_peak_664_lociStitched	chr1(.):36815204-36815639	1.1697
2_MACS_peak_665_lociStitched	chr1(.):36839566-36840969	1.3635
2_MACS_peak_667_lociStitched	chr1(.):36850543-36853891	3.5909
1_MACS_peak_669_lociStitched	chr1(.):36862990-36863513	2.0749
1_MACS_peak_670_lociStitched	chr1(.):36929157-36930662	2.5657
1_MACS_peak_671_lociStitched	chr1(.):37129580-37130620	1.1782
2_MACS_peak_672_lociStitched	chr1(.):37753543-37755836	3.1253
1_MACS_peak_674_lociStitched	chr1(.):37771491-37772746	1.7152
1_MACS_peak_675_lociStitched	chr1(.):37940067-37940880	2.5525
1_MACS_peak_676_lociStitched	chr1(.):37979842-37980841	1.8595
1_MACS_peak_677_lociStitched	chr1(.):38019255-38019949	2.8398
1_MACS_peak_678_lociStitched	chr1(.):38060873-38061581	2.4968
1_MACS_peak_679_lociStitched	chr1(.):38141108-38142085	1.9598
1_MACS_peak_680_lociStitched	chr1(.):38155342-38156227	1.3807
2_MACS_peak_681_lociStitched	chr1(.):38156981-38158478	1.8628
1_MACS_peak_683_lociStitched	chr1(.):38259213-38260490	2.6741
1_MACS_peak_684_lociStitched	chr1(.):38273083-38274615	2.9426
2_MACS_peak_685_lociStitched	chr1(.):38324544-38326029	2.4838
1_MACS_peak_687_lociStitched	chr1(.):38412311-38412725	1.0941
1_MACS_peak_688_lociStitched	chr1(.):38454999-38455718	1.9168
1_MACS_peak_689_lociStitched	chr1(.):38478331-38479009	1.4588
2_MACS_peak_690_lociStitched	chr1(.):38495374-38496404	1.1354
1_MACS_peak_692_lociStitched	chr1(.):39324878-39325386	1.0031
1_MACS_peak_693_lociStitched	chr1(.):39338474-39338816	1.1255
2_MACS_peak_694_lociStitched	chr1(.):39456489-39457616	2.8767
1_MACS_peak_696_lociStitched	chr1(.):39491951-39492914	1.3466
1_MACS_peak_697_lociStitched	chr1(.):39570969-39571605	1.3043
1_MACS_peak_698_lociStitched	chr1(.):39874759-39875179	0.9178
1_MACS_peak_699_lociStitched	chr1(.):39956489-39957732	2.0904
1_MACS_peak_700_lociStitched	chr1(.):39975028-39976014	1.7429
1_MACS_peak_701_lociStitched	chr1(.):40041271-40042503	2.0541
1_MACS_peak_702_lociStitched	chr1(.):40204462-40205028	2.1275
1_MACS_peak_703_lociStitched	chr1(.):40241339-40242038	2.0504
1_MACS_peak_704_lociStitched	chr1(.):40253917-40255384	2.9105
1_MACS_peak_705_lociStitched	chr1(.):40265093-40265530	3.2722
1_MACS_peak_706_lociStitched	chr1(.):40282573-40283214	2.7268
1_MACS_peak_707_lociStitched	chr1(.):40348737-40349245	1.6839
1_MACS_peak_708_lociStitched	chr1(.):40366950-40367687	1.4955
1_MACS_peak_709_lociStitched	chr1(.):40420845-40421288	1.1744
1_MACS_peak_710_lociStitched	chr1(.):40425739-40427146	1.9758
2_MACS_peak_711_lociStitched	chr1(.):40505292-40507020	2.4695
1_MACS_peak_713_lociStitched	chr1(.):40562549-40562922	1.133
1_MACS_peak_714_lociStitched	chr1(.):40626545-40627665	3.1762
2_MACS_peak_715_lociStitched	chr1(.):40723069-40724426	1.7058
1_MACS_peak_717_lociStitched	chr1(.):40839341-40840210	3.0874
1_MACS_peak_718_lociStitched	chr1(.):40847016-40847243	0.6026
5_MACS_peak_719_lociStitched	chr1(.):40848580-40853626	1.7751
1_MACS_peak_724_lociStitched	chr1(.):40942633-40943335	1.4116
1_MACS_peak_725_lociStitched	chr1(.):40974405-40974794	1.2631
1_MACS_peak_726_lociStitched	chr1(.):40997230-40997567	1.0954
1_MACS_peak_727_lociStitched	chr1(.):41128848-41129651	2.4483
1_MACS_peak_728_lociStitched	chr1(.):41131074-41131432	1.1001
1_MACS_peak_729_lociStitched	chr1(.):41157238-41158439	4.8888
1_MACS_peak_730_lociStitched	chr1(.):41174642-41174899	0.9181
1_MACS_peak_731_lociStitched	chr1(.):41177141-41177669	1.7717
1_MACS_peak_732_lociStitched	chr1(.):41444847-41446623	4.6109
1_MACS_peak_733_lociStitched	chr1(.):41706993-41708539	3.8401
1_MACS_peak_734_lociStitched	chr1(.):41827106-41827919	1.5637
1_MACS_peak_735_lociStitched	chr1(.):41831873-41833141	1.5719
2_MACS_peak_736_lociStitched	chr1(.):41836287-41838097	1.5317
1_MACS_peak_738_lociStitched	chr1(.):41947463-41950036	3.1899
1_MACS_peak_739_lociStitched	chr1(.):41961731-41962674	1.8153
4_MACS_peak_740_lociStitched	chr1(.):41963335-41966488	1.0959
1_MACS_peak_744_lociStitched	chr1(.):41969895-41970876	2.8499
3_MACS_peak_745_lociStitched	chr1(.):41981413-41985132	2.0409
2_MACS_peak_748_lociStitched	chr1(.):42164244-42165542	1.2015
1_MACS_peak_750_lociStitched	chr1(.):42192952-42193462	1.0878
1_MACS_peak_751_lociStitched	chr1(.):42194373-42195188	1.2872
1_MACS_peak_752_lociStitched	chr1(.):42269210-42269442	0.9633
2_MACS_peak_753_lociStitched	chr1(.):42800041-42801618	1.8431
1_MACS_peak_755_lociStitched	chr1(.):42921838-42922810	3.4745
1_MACS_peak_756_lociStitched	chr1(.):43124073-43124661	1.5637
2_MACS_peak_757_lociStitched	chr1(.):43147223-43149114	3.396
1_MACS_peak_759_lociStitched	chr1(.):43232883-43233454	2.3688
1_MACS_peak_760_lociStitched	chr1(.):43282644-43283114	4.9833
1_MACS_peak_761_lociStitched	chr1(.):43312286-43312837	1.2131
1_MACS_peak_762_lociStitched	chr1(.):43390167-43390555	1.049
2_MACS_peak_763_lociStitched	chr1(.):43400640-43402652	1.856
2_MACS_peak_765_lociStitched	chr1(.):43406884-43408366	1.369
3_MACS_peak_767_lociStitched	chr1(.):43408985-43410670	1.2118
1_MACS_peak_770_lociStitched	chr1(.):43411929-43412425	0.9462
1_MACS_peak_771_lociStitched	chr1(.):43418394-43418901	1.047
1_MACS_peak_772_lociStitched	chr1(.):43423366-43424645	3.4472
1_MACS_peak_773_lociStitched	chr1(.):43637362-43638019	1.5093
2_MACS_peak_774_lociStitched	chr1(.):43814175-43815678	2.6664
2_MACS_peak_776_lociStitched	chr1(.):43823900-43825065	1.274
2_MACS_peak_778_lociStitched	chr1(.):43832659-43834129	1.9265
2_MACS_peak_780_lociStitched	chr1(.):43854918-43856026	2.1088
1_MACS_peak_782_lociStitched	chr1(.):43996620-43996940	0.8708
3_MACS_peak_783_lociStitched	chr1(.):44115054-44116581	1.1777
1_MACS_peak_786_lociStitched	chr1(.):44173091-44173724	2.5426
1_MACS_peak_787_lociStitched	chr1(.):44248818-44249348	0.9225
3_MACS_peak_788_lociStitched	chr1(.):44297343-44302304	2.4155
1_MACS_peak_791_lociStitched	chr1(.):44411924-44413148	4.3589
1_MACS_peak_792_lociStitched	chr1(.):44435811-44436149	0.821
1_MACS_peak_793_lociStitched	chr1(.):44439899-44441376	3.251
1_MACS_peak_794_lociStitched	chr1(.):44444531-44446024	2.2555
1_MACS_peak_795_lociStitched	chr1(.):44495430-44497194	2.9808
1_MACS_peak_796_lociStitched	chr1(.):44679008-44679459	2.039
1_MACS_peak_797_lociStitched	chr1(.):44820447-44821012	2.0735
1_MACS_peak_798_lociStitched	chr1(.):45096993-45098457	3.6486
2_MACS_peak_799_lociStitched	chr1(.):45136482-45138011	1.2214
2_MACS_peak_801_lociStitched	chr1(.):45139292-45140300	2.1053
1_MACS_peak_803_lociStitched	chr1(.):45141734-45142284	1.2282
1_MACS_peak_804_lociStitched	chr1(.):45187456-45187831	1.1465
2_MACS_peak_805_lociStitched	chr1(.):45196127-45197141	2.1618
2_MACS_peak_807_lociStitched	chr1(.):45204895-45206153	1.7707
1_MACS_peak_809_lociStitched	chr1(.):45240412-45242336	4.163
1_MACS_peak_810_lociStitched	chr1(.):45265113-45266828	5.5764
2_MACS_peak_811_lociStitched	chr1(.):45272196-45278131	3.6671
1_MACS_peak_813_lociStitched	chr1(.):45284559-45286270	1.8853
1_MACS_peak_814_lociStitched	chr1(.):45451715-45452294	1.2701
2_MACS_peak_815_lociStitched	chr1(.):45476268-45477562	1.4746
1_MACS_peak_817_lociStitched	chr1(.):45769403-45770409	2.1642
1_MACS_peak_818_lociStitched	chr1(.):45792341-45793421	2.4982
1_MACS_peak_819_lociStitched	chr1(.):45805311-45806370	2.7726
2_MACS_peak_820_lociStitched	chr1(.):45986995-45988045	1.829
1_MACS_peak_822_lociStitched	chr1(.):46016041-46017124	2.1387
1_MACS_peak_823_lociStitched	chr1(.):46049196-46050420	2.9879
2_MACS_peak_824_lociStitched	chr1(.):46151386-46154200	2.6324
1_MACS_peak_826_lociStitched	chr1(.):46215578-46216868	1.9724
4_MACS_peak_827_lociStitched	chr1(.):46506134-46510249	1.4771
1_MACS_peak_831_lociStitched	chr1(.):46597773-46599573	4.0261
1_MACS_peak_832_lociStitched	chr1(.):46632250-46632959	1.4931
1_MACS_peak_833_lociStitched	chr1(.):46664219-46664538	1.118
1_MACS_peak_834_lociStitched	chr1(.):46713394-46713889	1.3604
1_MACS_peak_835_lociStitched	chr1(.):46767683-46769784	2.6695
1_MACS_peak_836_lociStitched	chr1(.):46790907-46791548	1.2006
3_MACS_peak_837_lociStitched	chr1(.):46796136-46799144	2.0008
1_MACS_peak_840_lociStitched	chr1(.):46805114-46806940	2.206
1_MACS_peak_841_lociStitched	chr1(.):47069585-47069912	0.9683
1_MACS_peak_842_lociStitched	chr1(.):47082188-47082864	1.6405
1_MACS_peak_843_lociStitched	chr1(.):47133539-47134154	2.3751
1_MACS_peak_844_lociStitched	chr1(.):47184147-47184835	3.0784
2_MACS_peak_845_lociStitched	chr1(.):47779396-47780694	1.3694
1_MACS_peak_847_lociStitched	chr1(.):47798830-47800513	2.7934
3_MACS_peak_848_lociStitched	chr1(.):47902671-47904020	1.4869
1_MACS_peak_851_lociStitched	chr1(.):48449606-48450459	1.2765
1_MACS_peak_852_lociStitched	chr1(.):48462639-48463092	1.3831
1_MACS_peak_853_lociStitched	chr1(.):48958971-48960096	1.3207
4_MACS_peak_854_lociStitched	chr1(.):51699794-51702760	1.8671
1_MACS_peak_858_lociStitched	chr1(.):51983934-51985001	1.9401
1_MACS_peak_859_lociStitched	chr1(.):52082774-52083227	2.003
2_MACS_peak_860_lociStitched	chr1(.):52194776-52195975	1.9585
1_MACS_peak_862_lociStitched	chr1(.):52197109-52197497	1.0026
1_MACS_peak_863_lociStitched	chr1(.):52343685-52345323	3.8308
1_MACS_peak_864_lociStitched	chr1(.):52498544-52499529	2.0852
2_MACS_peak_865_lociStitched	chr1(.):52520529-52522504	2.2761
1_MACS_peak_867_lociStitched	chr1(.):52607770-52608332	1.6919
1_MACS_peak_868_lociStitched	chr1(.):52831138-52831914	2.1142
2_MACS_peak_869_lociStitched	chr1(.):52869438-52870770	2.5557
2_MACS_peak_871_lociStitched	chr1(.):53017397-53019687	2.0401
1_MACS_peak_873_lociStitched	chr1(.):53067662-53070314	3.2818
1_MACS_peak_874_lociStitched	chr1(.):53098173-53099571	3.705
1_MACS_peak_875_lociStitched	chr1(.):53102115-53103964	2.4411
2_MACS_peak_876_lociStitched	chr1(.):53162972-53164417	2.4247
1_MACS_peak_878_lociStitched	chr1(.):53168675-53169667	2.1677
1_MACS_peak_879_lociStitched	chr1(.):53192102-53192529	1.5968
1_MACS_peak_880_lociStitched	chr1(.):53308396-53309989	2.3229
1_MACS_peak_881_lociStitched	chr1(.):53662412-53663056	2.9769
1_MACS_peak_882_lociStitched	chr1(.):53685934-53686714	2.726
1_MACS_peak_883_lociStitched	chr1(.):53703673-53704221	2.7068
2_MACS_peak_884_lociStitched	chr1(.):53758553-53759892	1.4364
3_MACS_peak_886_lociStitched	chr1(.):53791244-53794238	2.8183
2_MACS_peak_889_lociStitched	chr1(.):53855044-53856057	0.9952
1_MACS_peak_891_lociStitched	chr1(.):54303333-54304418	4.1745
1_MACS_peak_892_lociStitched	chr1(.):54355158-54355514	1.1903
1_MACS_peak_893_lociStitched	chr1(.):54411693-54412321	1.7029
2_MACS_peak_894_lociStitched	chr1(.):54518326-54519692	1.4014
1_MACS_peak_896_lociStitched	chr1(.):54665818-54666321	2.5364
2_MACS_peak_897_lociStitched	chr1(.):54871369-54873279	1.513
1_MACS_peak_899_lociStitched	chr1(.):54954141-54954941	1.2021
1_MACS_peak_900_lociStitched	chr1(.):55181484-55182012	1.7069
1_MACS_peak_901_lociStitched	chr1(.):55229796-55230243	1.7198
1_MACS_peak_902_lociStitched	chr1(.):55266377-55267305	1.2751
2_MACS_peak_903_lociStitched	chr1(.):55352319-55353468	1.7425
1_MACS_peak_905_lociStitched	chr1(.):55431106-55431538	1.1507
1_MACS_peak_906_lociStitched	chr1(.):55446179-55446996	1.7552
2_MACS_peak_907_lociStitched	chr1(.):55448836-55450148	1.1824
2_MACS_peak_909_lociStitched	chr1(.):55453750-55456273	2.0535
1_MACS_peak_911_lociStitched	chr1(.):55680274-55681719	2.6443
1_MACS_peak_912_lociStitched	chr1(.):56898223-56898628	0.9096
1_MACS_peak_913_lociStitched	chr1(.):57044076-57044326	0.9045
1_MACS_peak_914_lociStitched	chr1(.):59011672-59012510	4.6033
1_MACS_peak_915_lociStitched	chr1(.):59165143-59165808	2.7381
3_MACS_peak_916_lociStitched	chr1(.):59248108-59250627	2.0617
1_MACS_peak_919_lociStitched	chr1(.):59369200-59370008	2.309
1_MACS_peak_920_lociStitched	chr1(.):59433580-59434479	1.7365
1_MACS_peak_921_lociStitched	chr1(.):59478782-59480088	1.7189
1_MACS_peak_922_lociStitched	chr1(.):59485364-59485952	1.1243
1_MACS_peak_923_lociStitched	chr1(.):60280495-60281195	3.0617
1_MACS_peak_924_lociStitched	chr1(.):60742053-60742949	1.3773
1_MACS_peak_925_lociStitched	chr1(.):61515778-61516187	1.2219
1_MACS_peak_926_lociStitched	chr1(.):61522704-61523632	1.5249
1_MACS_peak_927_lociStitched	chr1(.):61542118-61543644	1.3881
1_MACS_peak_928_lociStitched	chr1(.):61544250-61544764	0.9381
1_MACS_peak_929_lociStitched	chr1(.):61547539-61549618	3.5689
1_MACS_peak_930_lociStitched	chr1(.):62190349-62191312	2.5358
2_MACS_peak_931_lociStitched	chr1(.):62207737-62208732	1.9994
1_MACS_peak_933_lociStitched	chr1(.):62901136-62903604	4.6003
2_MACS_peak_934_lociStitched	chr1(.):63249442-63250252	1.8104
1_MACS_peak_936_lociStitched	chr1(.):63833275-63833674	2.0525
1_MACS_peak_937_lociStitched	chr1(.):63988594-63989898	2.8525
1_MACS_peak_938_lociStitched	chr1(.):64059364-64059792	1.5548
2_MACS_peak_939_lociStitched	chr1(.):64178844-64179570	1.114
1_MACS_peak_941_lociStitched	chr1(.):64208527-64208994	0.8588
1_MACS_peak_942_lociStitched	chr1(.):64239688-64240884	2.3286
3_MACS_peak_943_lociStitched	chr1(.):64293344-64294727	1.1994
1_MACS_peak_946_lociStitched	chr1(.):64472122-64472422	0.8305
1_MACS_peak_947_lociStitched	chr1(.):65210227-65211355	1.654
1_MACS_peak_948_lociStitched	chr1(.):65431293-65432292	2.3615
1_MACS_peak_949_lociStitched	chr1(.):65532182-65534318	3.7114
1_MACS_peak_950_lociStitched	chr1(.):65720165-65720624	1.1242
1_MACS_peak_951_lociStitched	chr1(.):65886145-65886903	2.4809
1_MACS_peak_952_lociStitched	chr1(.):66169704-66170109	1.3081
1_MACS_peak_953_lociStitched	chr1(.):66278027-66278864	1.3621
2_MACS_peak_954_lociStitched	chr1(.):66801811-66802400	0.9618
1_MACS_peak_956_lociStitched	chr1(.):67234320-67234532	0.6055
1_MACS_peak_957_lociStitched	chr1(.):67243977-67244194	0.8032
1_MACS_peak_958_lociStitched	chr1(.):67244961-67245313	0.9533
1_MACS_peak_959_lociStitched	chr1(.):67390088-67390407	0.8951
1_MACS_peak_960_lociStitched	chr1(.):67395885-67396652	2.1754
1_MACS_peak_961_lociStitched	chr1(.):67397393-67397621	0.8001
2_MACS_peak_962_lociStitched	chr1(.):67399445-67400382	0.9883
1_MACS_peak_964_lociStitched	chr1(.):67519096-67520135	1.2111
2_MACS_peak_965_lociStitched	chr1(.):67894979-67896795	1.9363
1_MACS_peak_967_lociStitched	chr1(.):68118861-68119097	0.8165
1_MACS_peak_968_lociStitched	chr1(.):68150925-68152762	4.2799
3_MACS_peak_969_lociStitched	chr1(.):68178202-68179675	0.8524
2_MACS_peak_972_lociStitched	chr1(.):68201859-68202585	1.189
2_MACS_peak_974_lociStitched	chr1(.):68215148-68216459	1.4442
2_MACS_peak_976_lociStitched	chr1(.):68225350-68226096	0.9274
2_MACS_peak_978_lociStitched	chr1(.):70670832-70671790	1.381
2_MACS_peak_980_lociStitched	chr1(.):70687061-70687851	1.497
1_MACS_peak_982_lociStitched	chr1(.):70820052-70820822	1.8928
2_MACS_peak_983_lociStitched	chr1(.):70876438-70877225	1.4199
1_MACS_peak_985_lociStitched	chr1(.):71546149-71547025	1.9467
1_MACS_peak_986_lociStitched	chr1(.):75198857-75199288	1.1918
1_MACS_peak_987_lociStitched	chr1(.):75277376-75277827	1.0043
1_MACS_peak_988_lociStitched	chr1(.):75437420-75437577	0.5389
1_MACS_peak_989_lociStitched	chr1(.):75438092-75438573	1.1572
1_MACS_peak_990_lociStitched	chr1(.):75439149-75439401	0.7691
1_MACS_peak_991_lociStitched	chr1(.):75841494-75842007	1.2484
2_MACS_peak_992_lociStitched	chr1(.):76190086-76190742	0.9857
1_MACS_peak_994_lociStitched	chr1(.):76251208-76251657	1.064
1_MACS_peak_995_lociStitched	chr1(.):77684856-77685124	0.9765
3_MACS_peak_996_lociStitched	chr1(.):78147874-78149561	1.8098
3_MACS_peak_999_lociStitched	chr1(.):78444087-78445777	1.5315
1_MACS_peak_1002_lociStitched	chr1(.):78470239-78470512	0.8396
1_MACS_peak_1003_lociStitched	chr1(.):78618986-78619860	1.5604
1_MACS_peak_1004_lociStitched	chr1(.):78620695-78621026	1.102
1_MACS_peak_1005_lociStitched	chr1(.):83647934-83648294	1.0857
2_MACS_peak_1006_lociStitched	chr1(.):83728860-83729716	1.0837
1_MACS_peak_1008_lociStitched	chr1(.):84944933-84945384	1.2183
2_MACS_peak_1009_lociStitched	chr1(.):84971231-84972360	1.605
1_MACS_peak_1011_lociStitched	chr1(.):85039660-85040201	2.0062
2_MACS_peak_1012_lociStitched	chr1(.):85155646-85156770	1.2533
1_MACS_peak_1014_lociStitched	chr1(.):85724894-85725362	1.4765
1_MACS_peak_1015_lociStitched	chr1(.):85741707-85742295	2.6363
1_MACS_peak_1016_lociStitched	chr1(.):85828803-85829012	0.6567
2_MACS_peak_1017_lociStitched	chr1(.):87170179-87171076	1.3911
2_MACS_peak_1019_lociStitched	chr1(.):87379248-87380884	1.5107
2_MACS_peak_1021_lociStitched	chr1(.):87793755-87795376	1.385
1_MACS_peak_1023_lociStitched	chr1(.):87800643-87801422	1.9112
2_MACS_peak_1024_lociStitched	chr1(.):89149116-89150658	1.225
