#MM Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/MM.1S.H3K27ac_ROSE/MM_0KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by MM.1S.jin.bam
#Using cutoff of 6466.383 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM.1S.jin.bam	enhancerRank	isSuperStretch
4_MACS_peak_31563_lociStitched	chr9	98267438	98273909	4	6043	10870.6329	304	1
3_MACS_peak_13211_lociStitched	chr17	65642796	65648687	3	5803	11781.4109	305	1
2_MACS_peak_12993_lociStitched	chr17	55431534	55436661	2	5096	14019.7815	306	1
3_MACS_peak_16795_lociStitched	chr2	97190382	97196260	3	5448	12975.685	307	1
3_MACS_peak_5990_lociStitched	chr11	111284537	111290920	3	6186	10106.8422	308	1
2_MACS_peak_27309_lociStitched	chr6	117865455	117871622	2	6142	10275.4554	309	1
2_MACS_peak_4567_lociStitched	chr10	125848778	125854509	2	5510	12684.9954	310	1
3_MACS_peak_30597_lociStitched	chr8	126441384	126447789	3	6226	9777.2325	311	1
2_MACS_peak_32019_lociStitched	chr9	132646830	132652121	2	5219	13487.8172	312	1
3_MACS_peak_9271_lociStitched	chr14	106323746	106329491	3	5584	12292.002	313	1
2_MACS_peak_31258_lociStitched	chr9	71250946	71257286	2	6304	9230.406	314	1
2_MACS_peak_12134_lociStitched	chr17	16889799	16895335	2	5500	12518.5568	315	1
4_MACS_peak_2445_lociStitched	chr1	184710949	184717433	4	6308	9170.3212	316	1
3_MACS_peak_10015_lociStitched	chr15	70387731	70393794	3	5548	12329.1105	317	1
2_MACS_peak_30269_lociStitched	chr8	81011429	81017465	2	6023	10475.478	318	1
2_MACS_peak_16965_lociStitched	chr2	109829591	109835895	2	5892	11018.7616	319	1
2_MACS_peak_1943_lociStitched	chr1	154971093	154976710	2	5497	12405.7062	320	1
5_MACS_peak_13969_lociStitched	chr18	42300416	42307217	5	6438	8252.3334	321	1
1_MACS_peak_9989_lociStitched	chr15	69109118	69114061	1	4944	14038.6143	322	1
4_MACS_peak_9575_lociStitched	chr15	41304213	41311005	4	6331	8847.2592	323	1
4_MACS_peak_23033_lociStitched	chr4	38129514	38135624	4	6017	10333.232	324	1
4_MACS_peak_28074_lociStitched	chr7	26191359	26197554	4	5781	11289.768	325	1
2_MACS_peak_7010_lociStitched	chr12	51712248	51718530	2	6057	10083.8664	326	1
1_MACS_peak_16667_lociStitched	chr2	86262204	86267222	1	5019	13681.577	327	1
1_MACS_peak_20387_lociStitched	chr22	39840584	39845329	1	4746	14384.942	328	1
3_MACS_peak_3703_lociStitched	chr10	45389590	45395477	3	5555	11941.7795	329	1
2_MACS_peak_2145_lociStitched	chr1	161151073	161156934	2	5784	11038.6074	330	1
1_MACS_peak_3102_lociStitched	chr1	230280939	230287124	1	6186	9213.7945	331	1
2_MACS_peak_13128_lociStitched	chr17	62150288	62156354	2	5745	11133.5364	332	1
1_MACS_peak_22222_lociStitched	chr3	160116628	160120630	1	4003	15898.7454	333	1
2_MACS_peak_6477_lociStitched	chr12	7057907	7063910	2	5642	11454.3243	334	1
3_MACS_peak_19722_lociStitched	chr21	45136183	45140678	3	4443	14872.6065	335	1
1_MACS_peak_2762_lociStitched	chr1	207094106	207098127	1	4022	15714.8722	336	1
3_MACS_peak_2338_lociStitched	chr1	174933527	174939578	3	5821	10575.3327	337	1
2_MACS_peak_20326_lociStitched	chr22	39146631	39152640	2	5599	11393.6649	338	1
4_MACS_peak_14043_lociStitched	chr18	46473564	46479744	4	5529	11648.682	339	1
5_MACS_peak_27223_lociStitched	chr6	109214751	109222140	5	6409	7401.5613	340	1
3_MACS_peak_25184_lociStitched	chr5	131745874	131751541	3	5444	11863.8645	341	1
4_MACS_peak_28379_lociStitched	chr7	52774600	52781458	4	6309	7870.2408	342	1
2_MACS_peak_19613_lociStitched	chr21	38737799	38740823	2	2963	17212.0032	343	0
1_MACS_peak_29033_lociStitched	chr7	113724303	113728093	1	3791	15922.927	344	1
2_MACS_peak_20764_lociStitched	chr3	14162046	14167299	2	5243	12331.4175	345	1
5_MACS_peak_32454_lociStitched	chrX	39953464	39959972	5	6065	9020.088	346	1
2_MACS_peak_11030_lociStitched	chr16	23413722	23419285	2	5507	11380.2291	347	1
2_MACS_peak_29896_lociStitched	chr8	29629681	29634340	2	4613	14069.2482	348	1
4_MACS_peak_2118_lociStitched	chr1	160676949	160683400	4	6185	8218.574	349	1
1_MACS_peak_4415_lociStitched	chr10	111967198	111972424	1	5227	12178.6704	350	1
1_MACS_peak_17555_lociStitched	chr2	175457848	175463614	1	5767	10089.9234	351	1
2_MACS_peak_16416_lociStitched	chr2	65140526	65146567	2	6036	8793.2796	352	1
1_MACS_peak_16799_lociStitched	chr2	97201416	97205757	1	4342	14511.0948	353	1
3_MACS_peak_6373_lociStitched	chr12	1638801	1644796	3	5558	10897.711	354	1
3_MACS_peak_25857_lociStitched	chr6	389216	395083	3	5568	10834.5889	355	1
2_MACS_peak_21099_lociStitched	chr3	46246047	46251512	2	5438	11314.1895	356	1
1_MACS_peak_19264_lociStitched	chr20	56047973	56053124	1	5152	12224.3532	357	1
2_MACS_peak_4446_lociStitched	chr10	112600307	112605862	2	5155	12180.4485	358	1
2_MACS_peak_5782_lociStitched	chr11	82677959	82683644	2	5302	11679.264	359	1
5_MACS_peak_28329_lociStitched	chr7	47516478	47522585	5	5673	10177.9262	360	1
2_MACS_peak_5995_lociStitched	chr11	111306882	111312440	2	5130	12145.8974	361	1
2_MACS_peak_16165_lociStitched	chr2	43451240	43455759	2	4428	14018.3899	362	1
6_MACS_peak_24147_lociStitched	chr5	217792	224844	6	5837	9294.536	363	1
2_MACS_peak_1694_lociStitched	chr1	144962995	144968310	2	5255	11598.9245	364	1
2_MACS_peak_12475_lociStitched	chr17	34426135	34432330	2	5990	8397.942	365	1
2_MACS_peak_24889_lociStitched	chr5	90675138	90680696	2	5514	10584.6552	366	1
3_MACS_peak_3042_lociStitched	chr1	228269211	228274045	3	4669	13224.8572	367	1
2_MACS_peak_31459_lociStitched	chr9	93732905	93738170	2	5222	11540.88	368	1
2_MACS_peak_1796_lociStitched	chr1	149856079	149860960	2	4667	13218.2361	369	1
3_MACS_peak_16834_lociStitched	chr2	99086370	99092389	3	5777	9287.317	370	1
2_MACS_peak_32157_lociStitched	chr9	139792675	139798150	2	5274	11322.8475	371	1
2_MACS_peak_16242_lociStitched	chr2	47535494	47540170	2	4639	13255.0572	372	1
1_MACS_peak_16515_lociStitched	chr2	70311921	70315918	1	3998	14699.3672	373	1
2_MACS_peak_14171_lociStitched	chr18	56806566	56811899	2	5233	11285.6946	374	1
5_MACS_peak_30517_lociStitched	chr8	120942382	120948746	5	5513	10209.1288	375	1
1_MACS_peak_22458_lociStitched	chr3	183241751	183246566	1	4816	12596.04	376	1
2_MACS_peak_29878_lociStitched	chr8	29204646	29209977	2	5306	10900.8288	377	1
1_MACS_peak_16420_lociStitched	chr2	65163529	65168588	1	5060	11723.7266	378	1
3_MACS_peak_13960_lociStitched	chr18	42259012	42264177	3	4974	11990.5475	379	1
1_MACS_peak_25848_lociStitched	chr6	291100	294496	1	3397	15552.6612	380	1
3_MACS_peak_6760_lociStitched	chr12	31247869	31254344	3	5612	9487.17	381	1
1_MACS_peak_6479_lociStitched	chr12	7066524	7071488	1	4965	11898.2116	382	1
3_MACS_peak_26224_lociStitched	chr6	26195248	26200827	3	5541	9754.3236	383	1
5_MACS_peak_23389_lociStitched	chr4	84138042	84144032	5	5590	9388.726	384	1
2_MACS_peak_19623_lociStitched	chr21	39639336	39644758	2	5278	10649.3502	385	1
3_MACS_peak_13736_lociStitched	chr18	9102075	9108195	3	5690	8842.788	386	1
1_MACS_peak_28925_lociStitched	chr7	104582261	104587190	1	4930	11772.9165	387	1
2_MACS_peak_2982_lociStitched	chr1	226066101	226071187	2	5025	11458.2494	388	1
2_MACS_peak_3347_lociStitched	chr10	6967335	6972379	2	5040	11396.4136	389	1
7_MACS_peak_13743_lociStitched	chr18	9135009	9140974	7	5446	9858.952	390	1
3_MACS_peak_22702_lociStitched	chr4	1208039	1213876	3	5392	10081.0827	391	1
4_MACS_peak_14117_lociStitched	chr18	52931519	52938163	4	5800	8125.612	392	1
3_MACS_peak_29036_lociStitched	chr7	114568043	114573753	3	5193	10766.776	393	1
1_MACS_peak_1910_lociStitched	chr1	154297232	154301840	1	4609	12618.5472	394	1
1_MACS_peak_28884_lociStitched	chr7	102064056	102068509	1	4454	13032.1498	395	1
2_MACS_peak_25195_lociStitched	chr5	131798426	131803933	2	5482	9571.166	396	1
3_MACS_peak_14873_lociStitched	chr19	16544801	16550666	3	5196	10643.2155	397	1
1_MACS_peak_21068_lociStitched	chr3	45605880	45611515	1	5636	8765.806	398	1
3_MACS_peak_25165_lociStitched	chr5	130712862	130719062	3	5643	8706.66	399	1
2_MACS_peak_13386_lociStitched	chr17	74257649	74262769	2	4667	12330.496	400	1
1_MACS_peak_21819_lociStitched	chr3	124487835	124493590	1	5756	8085.775	401	1
5_MACS_peak_26547_lociStitched	chr6	36719632	36725858	5	5698	8366.4988	402	1
2_MACS_peak_6883_lociStitched	chr12	46608315	46614064	2	5711	8275.6855	403	1
3_MACS_peak_5426_lociStitched	chr11	65263642	65268553	3	4892	11534.4657	404	1
6_MACS_peak_10819_lociStitched	chr16	11712442	11719233	6	5693	8267.3634	405	1
1_MACS_peak_16164_lociStitched	chr2	43444499	43449826	1	5328	9933.2569	406	1
2_MACS_peak_25424_lociStitched	chr5	148210374	148216031	2	5613	8655.7757	407	1
2_MACS_peak_11575_lociStitched	chr16	70669135	70674357	2	5143	10601.1822	408	1
2_MACS_peak_1871_lociStitched	chr1	152006718	152012208	2	5430	9364.293	409	1
2_MACS_peak_13441_lociStitched	chr17	75204564	75209696	2	4982	11031.234	410	1
3_MACS_peak_17717_lociStitched	chr2	197039061	197044574	3	5332	9681.9306	411	1
4_MACS_peak_13861_lociStitched	chr18	20803986	20809967	4	5651	8110.8341	412	1
4_MACS_peak_23320_lociStitched	chr4	77614827	77620465	4	5316	9671.989	413	1
1_MACS_peak_24610_lociStitched	chr5	61985391	61990662	1	5272	9806.6955	414	1
3_MACS_peak_13476_lociStitched	chr17	76123423	76128869	3	5427	9124.2284	415	1
2_MACS_peak_19240_lociStitched	chr20	55126446	55131872	2	5399	9236.6798	416	1
2_MACS_peak_6440_lociStitched	chr12	6468392	6473504	2	5077	10523.5632	417	1
1_MACS_peak_11515_lociStitched	chr16	68305260	68311003	1	5744	7418.8074	418	1
2_MACS_peak_8313_lociStitched	chr13	78689263	78694833	2	5435	9013.374	419	1
1_MACS_peak_2266_lociStitched	chr1	167596484	167601180	1	4697	11732.4864	420	1
4_MACS_peak_3706_lociStitched	chr10	45454292	45460249	4	5507	8633.4801	421	1
1_MACS_peak_22601_lociStitched	chr3	194022634	194026694	1	4061	13358.618	422	1
2_MACS_peak_1674_lociStitched	chr1	143948518	143954459	2	5784	6981.2691	423	1
1_MACS_peak_2367_lociStitched	chr1	179049559	179053500	1	3942	13581.4742	424	1
1_MACS_peak_2431_lociStitched	chr1	183878807	183883409	1	4603	11803.6698	425	1
2_MACS_peak_2635_lociStitched	chr1	203272736	203278374	2	5248	9525.401	426	1
3_MACS_peak_8516_lociStitched	chr13	115024122	115030226	3	5626	7694.7024	427	1
5_MACS_peak_19000_lociStitched	chr20	43594567	43601086	5	5726	7073.7669	428	1
5_MACS_peak_19050_lociStitched	chr20	45178999	45184827	5	5353	9006.5912	429	1
6_MACS_peak_30511_lociStitched	chr8	120934890	120941295	6	5646	7506.66	430	1
1_MACS_peak_25850_lociStitched	chr6	303929	308329	1	4401	12296.24	431	1
2_MACS_peak_31175_lociStitched	chr9	42250602	42256376	2	5570	7905.7608	432	1
2_MACS_peak_21128_lociStitched	chr3	46578374	46583546	2	4812	11018.4288	433	1
2_MACS_peak_2123_lociStitched	chr1	160708923	160714574	2	5616	7555.387	434	1
2_MACS_peak_15851_lociStitched	chr2	20420869	20426155	2	5101	9931.3368	435	1
3_MACS_peak_10126_lociStitched	chr15	75743251	75748675	3	4951	10485.6768	436	1
1_MACS_peak_19328_lociStitched	chr20	60911381	60916173	1	4793	11015.3704	437	1
2_MACS_peak_17005_lociStitched	chr2	111432095	111437233	2	5019	10217.9406	438	1
3_MACS_peak_6048_lociStitched	chr11	115126361	115131936	3	5352	8834.145	439	1
1_MACS_peak_5620_lociStitched	chr11	69061498	69066695	1	5198	9490.2417	440	1
4_MACS_peak_3948_lociStitched	chr10	74018480	74024175	4	5037	10087.5535	441	1
2_MACS_peak_25710_lociStitched	chr5	173697301	173702343	2	4952	10378.957	442	1
1_MACS_peak_29865_lociStitched	chr8	28347809	28352829	1	5021	10120.32	443	1
1_MACS_peak_2117_lociStitched	chr1	160641397	160646293	1	4897	10559.6928	444	1
4_MACS_peak_32619_lociStitched	chrX	56789084	56794997	4	5490	8036.3583	445	1
3_MACS_peak_16154_lociStitched	chr2	43357272	43362731	3	5103	9750.3199	446	1
4_MACS_peak_21431_lociStitched	chr3	69140040	69146004	4	5493	7958.3616	447	1
1_MACS_peak_12021_lociStitched	chr17	6915445	6920171	1	4727	11063.566	448	1
1_MACS_peak_22314_lociStitched	chr3	171801650	171806891	1	5242	9134.0148	449	1
1_MACS_peak_19644_lociStitched	chr21	41338153	41343578	1	5426	8270.955	450	1
4_MACS_peak_14851_lociStitched	chr19	16264442	16270166	4	5206	9276.3144	451	1
3_MACS_peak_23584_lociStitched	chr4	108953699	108959086	3	5299	8852.9958	452	1
2_MACS_peak_22232_lociStitched	chr3	161486424	161491168	2	4728	11034.0696	453	1
3_MACS_peak_2707_lociStitched	chr1	206097088	206102918	3	5523	7734.078	454	1
1_MACS_peak_29378_lociStitched	chr7	142504106	142508644	1	4539	11602.3046	455	1
2_MACS_peak_24804_lociStitched	chr5	81146536	81151870	2	5238	8963.2536	456	1
1_MACS_peak_31471_lociStitched	chr9	93952900	93957352	1	4453	11736.3624	457	1
6_MACS_peak_29642_lociStitched	chr8	11386930	11392737	6	5449	7833.643	458	1
3_MACS_peak_31685_lociStitched	chr9	112678380	112682878	3	4458	11648.9204	459	1
2_MACS_peak_15168_lociStitched	chr19	39339381	39344122	2	4418	11709.7959	460	1
3_MACS_peak_23317_lociStitched	chr4	77608462	77613858	3	5254	8692.956	461	1
3_MACS_peak_11936_lociStitched	chr17	4002639	4007441	3	4696	10848.6784	462	1
4_MACS_peak_23045_lociStitched	chr4	38664609	38669633	4	4880	10165.0592	463	1
7_MACS_peak_8068_lociStitched	chr13	30943920	30951096	7	5750	5747.2584	464	0
1_MACS_peak_24991_lociStitched	chr5	109190758	109195647	1	4890	10050.8062	465	1
1_MACS_peak_1719_lociStitched	chr1	145434485	145439172	1	4688	10744.0101	466	1
1_MACS_peak_451_lociStitched	chr1	25071725	25076819	1	5095	9226.2528	467	1
4_MACS_peak_24734_lociStitched	chr5	76031686	76038110	4	5520	7085.0296	468	1
4_MACS_peak_6104_lociStitched	chr11	118562286	118568475	4	5453	7443.5103	469	1
1_MACS_peak_4338_lociStitched	chr10	104402035	104406857	1	4823	10199.9766	470	1
3_MACS_peak_12700_lociStitched	chr17	40827078	40832487	3	4991	9562.0302	471	1
3_MACS_peak_13141_lociStitched	chr17	62176904	62182802	3	5453	7361.2938	472	1
3_MACS_peak_31702_lociStitched	chr9	112915854	112921318	3	5312	8099.2872	473	1
3_MACS_peak_4426_lociStitched	chr10	112171948	112177568	3	5269	8265.896	474	1
2_MACS_peak_32855_lociStitched	chrX	109167143	109172335	2	5153	8782.268	475	1
2_MACS_peak_25443_lociStitched	chr5	149155966	149161377	2	5397	7572.1534	476	1
2_MACS_peak_6960_lociStitched	chr12	49759968	49764743	2	4568	10932.3625	477	1
1_MACS_peak_31461_lociStitched	chr9	93795500	93799533	1	4034	12386.9562	478	1
2_MACS_peak_18247_lociStitched	chr2	236407359	236412222	2	4670	10529.8539	479	1
2_MACS_peak_32641_lociStitched	chrX	58148833	58154223	2	5319	7778.848	480	1
2_MACS_peak_9904_lociStitched	chr15	65183823	65188533	2	4665	10441.599	481	1
1_MACS_peak_16037_lociStitched	chr2	33700209	33705054	1	4846	9772.8495	482	1
2_MACS_peak_28764_lociStitched	chr7	98475749	98480727	2	4807	9865.4004	483	1
2_MACS_peak_12795_lociStitched	chr17	43516175	43521388	2	5089	8710.4017	484	1
1_MACS_peak_18217_lociStitched	chr2	234873606	234878075	1	4470	10983.9082	485	1
2_MACS_peak_21559_lociStitched	chr3	98487602	98492466	2	4773	9964.8768	486	1
2_MACS_peak_6687_lociStitched	chr12	26274122	26279772	2	5264	7850.675	487	1
1_MACS_peak_1791_lociStitched	chr1	149811522	149815637	1	4116	11952.8405	488	1
1_MACS_peak_15399_lociStitched	chr19	47614174	47617630	1	3457	13440.0384	489	1
1_MACS_peak_23303_lociStitched	chr4	77117696	77122410	1	4715	10122.3722	490	1
5_MACS_peak_9974_lociStitched	chr15	68569323	68574796	5	5103	8553.7517	491	1
2_MACS_peak_24088_lociStitched	chr4	186227932	186233240	2	5207	8023.042	492	1
3_MACS_peak_14330_lociStitched	chr19	659907	663876	3	3763	12744.459	493	1
1_MACS_peak_24725_lociStitched	chr5	75696822	75700991	1	4170	11735.3181	494	1
2_MACS_peak_14837_lociStitched	chr19	16186567	16191162	2	4499	10759.652	495	1
4_MACS_peak_19421_lociStitched	chr21	19152377	19158194	4	5148	8227.5648	496	1
4_MACS_peak_16078_lociStitched	chr2	37600639	37606015	4	4921	9218.7648	497	1
2_MACS_peak_45_lociStitched	chr1	1708577	1713250	2	4441	10879.6786	498	1
1_MACS_peak_1357_lociStitched	chr1	92948252	92953042	1	4791	9678.674	499	1
4_MACS_peak_12787_lociStitched	chr17	43388866	43395256	4	5278	7469.91	500	1
3_MACS_peak_10803_lociStitched	chr16	11402178	11407224	3	4925	9113.076	501	1
2_MACS_peak_25668_lociStitched	chr5	172260735	172265944	2	5104	8328.1492	502	1
3_MACS_peak_10296_lociStitched	chr15	86232143	86237573	3	5252	7540.641	503	1
3_MACS_peak_29006_lociStitched	chr7	110719856	110725303	3	5365	6902.9831	504	1
1_MACS_peak_12751_lociStitched	chr17	42294478	42299381	1	4904	9113.2061	505	1
3_MACS_peak_1792_lociStitched	chr1	149821500	149825466	3	3936	12164.9118	506	1
2_MACS_peak_2717_lociStitched	chr1	206287038	206291700	2	4662	10012.1112	507	1
2_MACS_peak_508_lociStitched	chr1	27021413	27025422	2	3795	12484.4269	508	1
1_MACS_peak_2906_lociStitched	chr1	218336050	218339538	1	3489	13141.3888	509	1
3_MACS_peak_13408_lociStitched	chr17	74776336	74781740	3	4834	9297.582	510	1
2_MACS_peak_7460_lociStitched	chr12	94583265	94588392	2	5093	8179.6158	511	1
4_MACS_peak_17693_lociStitched	chr2	192539423	192544513	4	4852	9205.774	512	1
6_MACS_peak_11928_lociStitched	chr17	3862977	3868621	6	5390	6464.0732	513	0
1_MACS_peak_29750_lociStitched	chr8	22297700	22302302	1	4603	10032.36	514	1
3_MACS_peak_4988_lociStitched	chr11	21432096	21437648	3	5186	7556.272	515	1
2_MACS_peak_23040_lociStitched	chr4	38310709	38316252	2	5199	7484.1586	516	1
2_MACS_peak_30749_lociStitched	chr8	142126606	142131577	2	4778	9365.364	517	1
1_MACS_peak_25761_lociStitched	chr5	176726700	176731705	1	5006	8388.8805	518	1
1_MACS_peak_21071_lociStitched	chr3	45634441	45639425	1	4985	8476.7872	519	1
2_MACS_peak_17027_lociStitched	chr2	111877118	111881192	2	4005	11750.6382	520	1
3_MACS_peak_28061_lociStitched	chr7	25987040	25991878	3	4620	9864.1982	521	1
2_MACS_peak_19664_lociStitched	chr21	43284423	43289682	2	4955	8526.4167	522	1
2_MACS_peak_18946_lociStitched	chr20	40720350	40724855	2	4436	10470.521	523	1
2_MACS_peak_7388_lociStitched	chr12	89744233	89749070	2	4683	9589.8362	524	1
3_MACS_peak_24144_lociStitched	chr5	188367	192788	3	3943	11849.6063	525	1
2_MACS_peak_24020_lociStitched	chr4	185186156	185191501	2	4909	8659.969	526	1
2_MACS_peak_3682_lociStitched	chr10	43901108	43905527	2	4389	10564.0614	527	1
2_MACS_peak_15750_lociStitched	chr2	10259876	10264021	2	4100	11410.356	528	1
1_MACS_peak_4350_lociStitched	chr10	104539118	104543780	1	4663	9627.4962	529	1
1_MACS_peak_2652_lociStitched	chr1	203732014	203735676	1	3663	12481.927	530	1
3_MACS_peak_30674_lociStitched	chr8	133962012	133967732	3	5282	6725.576	531	1
1_MACS_peak_16245_lociStitched	chr2	47546291	47550801	1	4511	10120.44	532	1
2_MACS_peak_12908_lociStitched	chr17	47822686	47827411	2	4618	9727.83	533	1
1_MACS_peak_28716_lociStitched	chr7	92461390	92466002	1	4613	9668.1356	534	1
2_MACS_peak_7854_lociStitched	chr12	122237656	122242755	2	4667	9452.5262	535	1
3_MACS_peak_25681_lociStitched	chr5	173169028	173174027	3	4409	10341.4313	536	1
1_MACS_peak_22463_lociStitched	chr3	183269412	183274296	1	4885	8564.094	537	1
1_MACS_peak_16913_lociStitched	chr2	106411740	106416359	1	4620	9583.9631	538	1
1_MACS_peak_32065_lociStitched	chr9	134529466	134534346	1	4881	8533.656	539	1
3_MACS_peak_21568_lociStitched	chr3	99341807	99346803	3	4625	9516.3808	540	1
4_MACS_peak_19184_lociStitched	chr20	52197977	52203569	4	5327	6110.9376	541	0
1_MACS_peak_5986_lociStitched	chr11	111246816	111251321	1	4506	9928.119	542	1
2_MACS_peak_7509_lociStitched	chr12	98908397	98912929	2	4399	10248.6648	543	1
3_MACS_peak_16659_lociStitched	chr2	86084593	86089992	3	5204	6807.5991	544	1
4_MACS_peak_9148_lociStitched	chr14	95980169	95985838	4	5293	6251.2063	545	0
2_MACS_peak_31637_lociStitched	chr9	104187669	104192762	2	4820	8639.7652	546	1
3_MACS_peak_18481_lociStitched	chr20	5573286	5578816	3	5279	6280.421	547	0
2_MACS_peak_18780_lociStitched	chr20	32444156	32448835	2	4215	10758.4247	548	1
4_MACS_peak_23190_lociStitched	chr4	57840665	57845796	4	4823	8544.6543	549	1
1_MACS_peak_2526_lociStitched	chr1	194797438	194801732	1	4295	10455.0312	550	1
3_MACS_peak_3921_lociStitched	chr10	72334478	72339947	3	5104	7164.9369	551	1
5_MACS_peak_13974_lociStitched	chr18	42336245	42341694	5	4971	7813.3211	552	1
1_MACS_peak_14170_lociStitched	chr18	56751830	56756522	1	4693	8981.4264	553	1
5_MACS_peak_26029_lociStitched	chr6	12008411	12013531	5	4830	8371.2	554	1
2_MACS_peak_30879_lociStitched	chr9	624814	630256	2	4972	7673.22	555	1
3_MACS_peak_1316_lociStitched	chr1	87793493	87798421	3	4742	8669.8304	556	1
5_MACS_peak_24986_lociStitched	chr5	109074437	109080154	5	5116	6822.0961	557	1
1_MACS_peak_3218_lociStitched	chr1	244996729	244999754	1	3026	13247.685	558	0
3_MACS_peak_3421_lociStitched	chr10	14597380	14602398	3	4971	7571.6602	559	1
1_MACS_peak_13516_lociStitched	chr17	76884928	76889208	1	4281	10255.308	560	1
1_MACS_peak_3027_lociStitched	chr1	227069445	227074415	1	4971	7489.293	561	1
4_MACS_peak_898_lociStitched	chr1	44297376	44302947	4	4994	7364.3049	562	1
3_MACS_peak_24439_lociStitched	chr5	43038190	43043508	3	4796	8295.5482	563	1
3_MACS_peak_32070_lociStitched	chr9	134602517	134607821	3	5101	6774.7992	564	1
2_MACS_peak_14443_lociStitched	chr19	2474617	2479709	2	4923	7657.3496	565	1
2_MACS_peak_22596_lociStitched	chr3	193851431	193855608	2	4137	10545.2542	566	1
3_MACS_peak_31507_lociStitched	chr9	95523437	95528391	3	4814	8022.0122	567	1
2_MACS_peak_13225_lociStitched	chr17	66230581	66235819	2	4856	7826.6196	568	1
2_MACS_peak_3295_lociStitched	chr10	3824683	3828858	2	3973	10967.3075	569	1
3_MACS_peak_21842_lociStitched	chr3	125634014	125639193	3	4984	7158.9317	570	1
4_MACS_peak_12597_lociStitched	chr17	38019533	38024689	4	4839	7839.698	571	1
3_MACS_peak_2022_lociStitched	chr1	156194400	156199273	3	4764	8176.4067	572	1
2_MACS_peak_20043_lociStitched	chr22	27010083	27014923	2	4832	7866.452	573	1
5_MACS_peak_5570_lociStitched	chr11	67568968	67573981	5	4914	7470.8739	574	1
4_MACS_peak_16102_lociStitched	chr2	38890252	38895537	4	5021	6871.557	575	1
2_MACS_peak_15239_lociStitched	chr19	41768318	41772131	2	3411	12245.0682	576	1
