REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM.1S.jin.bam	enhancerRank	isSuperStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuperStretch
1_MACS_peak_21111_lociStitched	chr3	46390015	46394238	1	4224	7779.6106	750	1		CCR2,CCR5	CCR2	CCR2	0.7204	750	1
2_MACS_peak_26750_lociStitched	chr6	52392665	52397141	2	4475	6624.0324	751	1	TRAM2		TRAM2	TRAM2	0.6482	751	1
1_MACS_peak_5681_lociStitched	chr11	72980389	72984612	1	4224	7727.2454	752	1	P2RY6	ARHGEF17	P2RY6	P2RY6	0.3719	752	1
2_MACS_peak_30028_lociStitched	chr8	42945638	42949813	2	4139	8048.9825	755	1	SGK196	FNTA,HGSNAT	SGK196	SGK196	0.2917	755	1
1_MACS_peak_3023_lociStitched	chr1	226924765	226928628	1	3864	9023.5817	756	1	ITPKB		ITPKB	ITPKB	0.569	756	1
3_MACS_peak_14423_lociStitched	chr19	2235192	2239352	3	3769	9294.272	758	1	SF3A2,PLEKHJ1	AMH,MIR4321,OAZ1,MIR1227,JSRP1,C19orf35	SF3A2	JSRP1	1.2001	758	1
2_MACS_peak_790_lociStitched	chr1	39973774	39977953	2	3861	8994.4617	759	1	BMP8A	PPIEL	BMP8A	BMP8A	0.5094	759	1
1_MACS_peak_29167_lociStitched	chr7	128145169	128148950	1	3782	9237.7392	760	1		C7orf68,METTL2B	METTL2B	METTL2B	0.41	760	1
4_MACS_peak_15257_lociStitched	chr19	42039390	42043734	4	4229	7594.1808	761	1		CEACAM21	CEACAM21	CEACAM21	0.0657	761	1
3_MACS_peak_25130_lociStitched	chr5	126111971	126115913	3	3720	9397.728	762	1	LMNB1		LMNB1	LMNB1	0.2298	762	1
1_MACS_peak_20212_lociStitched	chr22	36555507	36559939	1	4433	6637.3632	763	1	APOL3	APOL4	APOL3	APOL3	0.3853	763	1
2_MACS_peak_31382_lociStitched	chr9	88965828	88970028	2	4201	7678.02	764	1	ZCCHC6		ZCCHC6	ZCCHC6	0.2036	764	1
2_MACS_peak_2536_lociStitched	chr1	197774840	197778944	2	3881	8862.9984	765	1		DENND1B	DENND1B	DENND1B	0.1766	765	1
3_MACS_peak_864_lociStitched	chr1	42265690	42270414	3	4409	6704.3008	768	1	HIVEP3		HIVEP3	HIVEP3	0.2265	768	1
2_MACS_peak_8462_lociStitched	chr13	111564349	111568403	2	4035	8276.6464	770	1	ANKRD10	C13orf29	ANKRD10	ANKRD10	0.294	770	1
1_MACS_peak_10688_lociStitched	chr16	3672463	3676764	1	4302	7149.5523	773	1		DNASE1,NLRC3,SLX4	SLX4	SLX4	0.1863	773	1
4_MACS_peak_30501_lociStitched	chr8	120918922	120923639	4	4243	7404.7466	774	1	DEPDC6		DEPDC6	DEPDC6	0.3783	774	1
1_MACS_peak_25292_lociStitched	chr5	138748827	138752709	1	3883	8774.0964	775	1	DNAJC18	SLC23A1,MZB1,LOC389333,SPATA24	SPATA24	MZB1	1.8376	775	1
2_MACS_peak_31759_lociStitched	chr9	117147123	117151465	2	4254	7346.664	776	1	AKNA		AKNA	AKNA	0.4157	776	1
3_MACS_peak_14667_lociStitched	chr19	10762131	10765950	3	3586	9678.4917	777	1	ILF3,LOC147727	SLC44A2,QTRT1	LOC147727	LOC147727	0.9098	777	1
4_MACS_peak_6267_lociStitched	chr11	128337524	128342719	4	4374	6752.461	778	1	ETS1		ETS1	ETS1	0.1812	778	1
2_MACS_peak_31934_lociStitched	chr9	130731522	130736123	2	4214	7475.2447	779	1	FAM102A	PIP5KL1,DPM2,FAM102A	FAM102A	FAM102A	0.3867	779	1
2_MACS_peak_29371_lociStitched	chr7	142188551	142192862	2	4299	7094.1816	780	1			MTRNR2L6	MTRNR2L6	NONE	780	1
2_MACS_peak_6297_lociStitched	chr11	129242899	129247033	2	3916	8604.0942	781	1	BARX2		BARX2	BARX2	0.3974	781	1
2_MACS_peak_20570_lociStitched	chr22	48492249	48496018	2	3764	9093.8432	783	1			MIR3201	MIR3201	NONE	783	1
2_MACS_peak_25456_lociStitched	chr5	149717785	149722289	2	4391	6603.7648	784	1		TCOF1,CAMK2A,ARSI	TCOF1	ARSI	0.2183	784	1
1_MACS_peak_11362_lociStitched	chr16	56963739	56967233	1	3495	9861.1162	785	1	HERPUD1	CETP	HERPUD1	HERPUD1	0.9009	785	1
2_MACS_peak_32465_lociStitched	chrX	40032904	40036824	2	3882	8690.64	786	1	BCOR		BCOR	BCOR	0.2789	786	1
2_MACS_peak_18532_lociStitched	chr20	10651354	10655682	2	4121	7798.1904	787	1	JAG1		JAG1	JAG1	0.2514	787	1
1_MACS_peak_7086_lociStitched	chr12	56320170	56324508	1	4339	6828.8796	788	1	WIBG	DGKA,CDK2,RAB5B,SILV	WIBG	DGKA	0.3155	788	1
1_MACS_peak_8501_lociStitched	chr13	114789735	114793983	1	4249	7214.8032	789	1	RASA3		RASA3	RASA3	0.4045	789	1
4_MACS_peak_11510_lociStitched	chr16	68288741	68293752	4	4266	7129.6508	790	1	PLA2G15	SLC7A6,ESRP2	SLC7A6	SLC7A6	0.5057	790	1
1_MACS_peak_27814_lociStitched	chr7	2443145	2447106	1	3962	8334.3401	792	1	CHST12	EIF3B	CHST12	CHST12	0.3943	792	1
2_MACS_peak_27515_lociStitched	chr6	138246903	138250854	2	3901	8549.1738	793	1			TNFAIP3	TNFAIP3	NONE	793	1
1_MACS_peak_1931_lociStitched	chr1	154830839	154834219	1	3381	10077.132	795	1	KCNN3		KCNN3	KCNN3	0.4106	795	1
2_MACS_peak_14341_lociStitched	chr19	923598	927452	2	3853	8681.5204	797	1	ARID3A	KISS1R,MED16,C19orf22	ARID3A	KISS1R	0.6595	797	1
1_MACS_peak_20716_lociStitched	chr3	10435311	10439160	1	3850	8681.4195	798	1	ATP2B2,MIR885		MIR885	MIR885	1.0915	798	1
1_MACS_peak_6451_lociStitched	chr12	6641146	6645169	1	4024	8055.6552	799	1	GAPDH	NCAPD2,SCARNA10,MRPL51,IFFO1,NOP2,SCARNA11	GAPDH	GAPDH	0.6955	799	1
6_MACS_peak_8439_lociStitched	chr13	110437667	110442097	6	4003	8132.594	800	1	IRS2		IRS2	IRS2	0.2716	800	1
2_MACS_peak_26139_lociStitched	chr6	20401175	20404982	2	3553	9585.6453	801	1	E2F3		E2F3	E2F3	0.2052	801	1
1_MACS_peak_26491_lociStitched	chr6	34623277	34627183	1	3907	8445.1626	803	1	C6orf106		C6orf106	C6orf106	0.2522	803	1
2_MACS_peak_27360_lociStitched	chr6	126067698	126071845	2	4118	7639.6034	804	1	HEY2	NCOA7	HEY2	HEY2	0.4273	804	1
1_MACS_peak_2379_lociStitched	chr1	179970776	179975011	1	4236	7129.6225	805	1	CEP350		CEP350	CEP350	0.1821	805	1
3_MACS_peak_10109_lociStitched	chr15	75299635	75304313	3	4177	7385.1586	806	1	SCAMP5	PPCDC,RPP25	PPCDC	PPCDC	0.5152	806	1
1_MACS_peak_6277_lociStitched	chr11	128562561	128566061	1	3501	9684.5	807	1	FLI1		FLI1	FLI1	0.5313	807	1
1_MACS_peak_20029_lociStitched	chr22	26896881	26901050	1	4170	7386.2173	808	1	TFIP11	SRRD,HPS4	TFIP11	TFIP11	0.4055	808	1
2_MACS_peak_7458_lociStitched	chr12	94564754	94568781	2	4026	7949.298	810	1	PLXNC1		PLXNC1	PLXNC1	0.3858	810	1
1_MACS_peak_22182_lociStitched	chr3	156851745	156855441	1	3697	9072.5712	811	1		LOC100498859,LOC339894,CCNL1	LOC339894	LOC100498859	1.1702	811	1
1_MACS_peak_28897_lociStitched	chr7	102154462	102158284	1	3823	8666.7672	812	1		LRWD1,SPDYE2,ALKBH4,POLR2J	SPDYE2	ALKBH4	0.4065	812	1
1_MACS_peak_12086_lociStitched	chr17	8149354	8153188	1	3835	8620.749	813	1	PFAS,C17orf68	RANGRF,AURKB,C17orf44,SLC25A35	C17orf68	C17orf68	0.4659	813	1
4_MACS_peak_19291_lociStitched	chr20	57463868	57468152	4	4117	7566.8292	814	1	GNAS	GNAS-AS	GNAS	GNAS	0.3173	814	1
1_MACS_peak_24855_lociStitched	chr5	88565542	88569605	1	4064	7769.6749	815	1			MEF2C	MEF2C	0.2781	815	1
2_MACS_peak_28078_lociStitched	chr7	26238920	26242484	2	3396	9895.8024	817	1	CBX3,HNRNPA2B1	NFE2L3	HNRNPA2B1	HNRNPA2B1	0.5969	817	1
1_MACS_peak_29561_lociStitched	chr8	2037474	2041319	1	3846	8542.052	819	1	MYOM2		MYOM2	MYOM2	0.4802	819	1
3_MACS_peak_18105_lociStitched	chr2	230997261	231001784	3	4090	7628.4918	820	1			SLC16A14	SLC16A14	NONE	820	1
2_MACS_peak_27590_lociStitched	chr6	143264889	143269103	2	4166	7304.1262	821	1	HIVEP2		HIVEP2	HIVEP2	0.2123	821	1
2_MACS_peak_14728_lociStitched	chr19	12591989	12595995	2	3974	8059.6714	822	1	ZNF709	ZNF443	ZNF709	ZNF709	0.4104	822	1
3_MACS_peak_22860_lociStitched	chr4	9602988	9607772	3	4240	6938.7136	823	1		MIR548I2	MIR548I2	MIR548I2	0.0739	823	1
3_MACS_peak_22854_lociStitched	chr4	9495403	9499752	3	4139	7228.4729	828	1		DEFB131	DEFB131	DEFB131	0.0866	828	1
1_MACS_peak_17904_lociStitched	chr2	208005883	208009922	1	4040	7628.0554	829	1	KLF7	MIR2355	KLF7	KLF7	0.2872	829	1
3_MACS_peak_25018_lociStitched	chr5	112213002	112217296	3	4100	7379.6684	830	1	REEP5	SRP19	SRP19	SRP19	0.4101	830	1
1_MACS_peak_10987_lociStitched	chr16	21528626	21532355	1	3730	8742.6405	831	1	SLC7A5P2	LOC100271836	SLC7A5P2	SLC7A5P2	0.8058	831	1
3_MACS_peak_15102_lociStitched	chr19	35701791	35706062	3	4098	7381.1422	832	1		LSR,FAM187B	FAM187B	LSR	0.4108	832	1
3_MACS_peak_26359_lociStitched	chr6	30582307	30586622	3	4120	7273.364	833	1	MRPS18B,PPP1R10	ABCF1,MIR877,ATAT1,C6orf136	PPP1R10	PPP1R10	0.3592	833	1
2_MACS_peak_9776_lociStitched	chr15	53020439	53024587	2	4061	7497.51	834	1		KIAA1370	KIAA1370	KIAA1370	0.259	834	1
2_MACS_peak_3372_lociStitched	chr10	11285778	11290461	2	4214	6809.082	835	1	CELF2		CELF2	CELF2	0.3145	835	1
2_MACS_peak_26563_lociStitched	chr6	37121424	37125571	2	3959	7871.8354	836	1		PIM1	PIM1	PIM1	0.717	836	1
3_MACS_peak_19661_lociStitched	chr21	43251531	43255325	3	3618	9003.9208	838	1	PRDM15		PRDM15	PRDM15	0.475	838	1
3_MACS_peak_14070_lociStitched	chr18	47837433	47841997	3	4116	7176.4336	839	1		CCDC11,MBD1,CXXC1	CXXC1	CXXC1	0.396	839	1
4_MACS_peak_13865_lociStitched	chr18	20819399	20823837	4	4128	7111.0074	842	1	CABLES1		CABLES1	CABLES1	0.3831	842	1
2_MACS_peak_7502_lociStitched	chr12	96893406	96897538	2	4046	7421.8984	845	1			CDK17	CDK17	NONE	845	1
2_MACS_peak_3713_lociStitched	chr10	45914157	45918061	2	3675	8762.1376	846	1	ALOX5		ALOX5	ALOX5	0.3132	846	1
2_MACS_peak_33032_lociStitched	chrX	135111196	135115554	2	3985	7661.7998	847	1	SLC9A6		SLC9A6	SLC9A6	0.1986	847	1
2_MACS_peak_7454_lociStitched	chr12	94541553	94545869	2	4087	7202.9724	850	1	PLXNC1		PLXNC1	PLXNC1	0.3858	850	1
2_MACS_peak_19574_lociStitched	chr21	36236637	36240624	2	3956	7717.6359	851	1	RUNX1		RUNX1	RUNX1	0.2259	851	1
4_MACS_peak_14488_lociStitched	chr19	3984111	3988503	4	4077	7214.7384	852	1	EEF2	PIAS4,MIR637,DAPK3,SNORD37	EEF2	SNORD37	0.7008	852	1
2_MACS_peak_20166_lociStitched	chr22	33962654	33966679	2	4025	7377.02	855	1	LARGE		LARGE	LARGE	0.1216	855	1
1_MACS_peak_19668_lociStitched	chr21	43345694	43349673	1	3980	7554.5294	856	1	C2CD2	PRDM15	C2CD2	PRDM15	0.475	856	1
3_MACS_peak_13454_lociStitched	chr17	75366091	75369990	3	3774	8295.1225	859	1	SEPT9	SEPT9,MIR4316	SEPT9	SEPT9	0.3536	859	1
3_MACS_peak_27324_lociStitched	chr6	119761844	119766117	3	4204	6530.4259	861	1			MAN1A1	MAN1A1	0.163	861	1
3_MACS_peak_24192_lociStitched	chr5	1341356	1345723	3	4145	6784.1345	862	1	CLPTM1L	TERT	CLPTM1L	CLPTM1L	1.0409	862	1
2_MACS_peak_4205_lociStitched	chr10	94831401	94835478	2	4074	7051.5792	863	1	CYP26A1	CYP26C1	CYP26A1	CYP26A1	0.6318	863	1
2_MACS_peak_7413_lociStitched	chr12	92755553	92759991	2	4025	7208.6434	865	1			CLLU1	CLLU1	NONE	865	1
4_MACS_peak_27683_lociStitched	chr6	157981261	157985592	4	4141	6673.2048	867	1	ZDHHC14	MIR3692	MIR3692	MIR3692	0.0967	867	1
2_MACS_peak_12206_lociStitched	chr17	19207575	19211562	2	3943	7512.7041	869	1	EPN2	MIR1180	MIR1180	MIR1180	0.1008	869	1
3_MACS_peak_18804_lociStitched	chr20	33001392	33005585	3	4068	6954.5098	872	1	ITCH	MIR644	MIR644	MIR644	0.1403	872	1
2_MACS_peak_21065_lociStitched	chr3	45592995	45597250	2	4032	7095.2125	874	1		LIMD1	LIMD1	LIMD1	0.3625	874	1
3_MACS_peak_21893_lociStitched	chr3	128837269	128841117	3	3722	8257.808	875	1	RAB43	ISY1	RAB43	RAB43	0.5527	875	1
4_MACS_peak_29433_lociStitched	chr7	150017516	150021158	4	3557	8771.0286	877	1	LRRC61,ACTR3C	C7orf29,REPIN1,ACTR3C,RARRES2	LRRC61	REPIN1	2.1936	877	1
1_MACS_peak_21551_lociStitched	chr3	98450293	98453848	1	3556	8773.029	878	1	ST3GAL6		ST3GAL6	ST3GAL6	0.6621	878	1
1_MACS_peak_11572_lociStitched	chr16	70555759	70559379	1	3621	8568.178	879	1	SF3B3,COG4	SNORD111B,MIR3647,SNORD111	COG4	MIR3647	0.284	879	1
1_MACS_peak_25023_lociStitched	chr5	112262945	112266743	1	3799	7955.2908	880	1		DCP2,REEP5	REEP5	REEP5	0.4	880	1
1_MACS_peak_14645_lociStitched	chr19	10330611	10334458	1	3848	7769.4012	881	1	S1PR2	MIR4322,MRPL4,ICAM1,DNMT1	MIR4322	MIR4322	0.6391	881	1
2_MACS_peak_4670_lociStitched	chr11	267539	271030	2	3460	9042.0391	882	1		PSMD13,NLRP6,ATHL1,IFITM2,IFITM1,SIRT3,IFITM5,IFITM3	NLRP6	PSMD13	0.187	882	1
1_MACS_peak_12907_lociStitched	chr17	47816061	47819830	1	3770	8024.9548	883	1	FAM117A	MYST2,SLC35B1	FAM117A	FAM117A	0.4634	883	1
2_MACS_peak_30498_lociStitched	chr8	120885892	120889657	2	3666	8309.7315	888	1	DEPDC6	TAF2,DSCC1	DEPDC6	DEPDC6	0.3783	888	1
2_MACS_peak_22341_lociStitched	chr3	174866185	174869742	2	3546	8687.2611	889	1	NAALADL2		NAALADL2	NAALADL2	0.1402	889	1
3_MACS_peak_26237_lociStitched	chr6	26271040	26275056	3	3911	7391.8496	890	1	HIST1H2BI,HIST1H3G	HIST1H3E,HIST1H4F,HIST1H2BH,HIST1H1D,HIST1H4G,HIST1H3F,HIST1H4H	HIST1H2BI	HIST1H2BI	0.8715	890	1
3_MACS_peak_21468_lociStitched	chr3	71770917	71775030	3	3913	7383.2463	891	1	EIF4E3	GPR27	EIF4E3	EIF4E3	0.2346	891	1
1_MACS_peak_31808_lociStitched	chr9	123653253	123657092	1	3840	7655.7338	892	1		LOC253039,PSMD5,PHF19,TRAF1	PHF19	PHF19	0.4473	892	1
3_MACS_peak_16729_lociStitched	chr2	88923638	88928043	3	4054	6748.9005	894	1	EIF2AK3		EIF2AK3	EIF2AK3	0.3516	894	1
3_MACS_peak_17867_lociStitched	chr2	204568883	204573018	3	3785	7825.901	895	1	CD28		CD28	CD28	0.4295	895	1
2_MACS_peak_22273_lociStitched	chr3	169657039	169660622	2	3495	8786.9492	896	1		SAMD7,SEC62,LOC100128164	LOC100128164	LOC100128164	0.8243	896	1
1_MACS_peak_14354_lociStitched	chr19	1066736	1070091	1	3356	9172.2345	898	1	HMHA1	CNN2,ABCA7,GPX4,C19orf6,POLR2E	HMHA1	CNN2	0.6564	898	1
4_MACS_peak_26599_lociStitched	chr6	41222246	41226681	4	4058	6658.2655	899	1		TREML4,TREML2P1,TREML3,TREM1	TREML2P1	TREML2P1	0.2233	899	1
1_MACS_peak_3000_lociStitched	chr1	226297163	226300743	1	3581	8474.576	900	1		LOC440926,H3F3A	LOC440926	LOC440926	0.6393	900	1
3_MACS_peak_2984_lociStitched	chr1	226083711	226087785	3	3919	7243.1646	901	1		TMEM63A,LEFTY1,PYCR2,LEFTY2	LEFTY1	LEFTY2	1.7729	901	1
1_MACS_peak_3326_lociStitched	chr10	5945004	5948999	1	3996	6884.5835	902	1	FBXO18	ANKRD16	FBXO18	FBXO18	0.4718	902	1
1_MACS_peak_22104_lociStitched	chr3	150125155	150128818	1	3664	8166.6585	903	1	TSC22D2		TSC22D2	TSC22D2	0.2219	903	1
2_MACS_peak_2712_lociStitched	chr1	206135247	206139296	2	3679	8097.1902	906	1	FAM72A		FAM72A	FAM72A	0.4141	906	1
1_MACS_peak_25236_lociStitched	chr5	133859723	133863453	1	3731	7905.362	907	1	PHF15		PHF15	PHF15	0.2244	907	1
3_MACS_peak_20297_lociStitched	chr22	38638590	38642307	3	3694	8013.1086	910	1	TMEM184B	MAFF	TMEM184B	TMEM184B	0.4738	910	1
2_MACS_peak_6108_lociStitched	chr11	118659788	118663124	2	3336	9098.2728	913	1	DDX6		DDX6	DDX6	0.2722	913	1
1_MACS_peak_22181_lociStitched	chr3	156820679	156824517	1	3839	7430.368	916	1	LOC339894	LOC100498859	LOC100498859	LOC100498859	1.1702	916	1
3_MACS_peak_21704_lociStitched	chr3	113462968	113467261	3	3830	7455.6531	917	1	ATP6V1A,NAA50	KIAA2018	NAA50	NAA50	0.3492	917	1
1_MACS_peak_27007_lociStitched	chr6	90006149	90010001	1	3853	7346.5344	918	1	GABRR2		GABRR2	GABRR2	0.2809	918	1
1_MACS_peak_6266_lociStitched	chr11	128275064	128278924	1	3861	7296.558	920	1			ETS1	ETS1	0.1812	920	1
2_MACS_peak_31529_lociStitched	chr9	96030002	96034041	2	3973	6824.6983	921	1	WNK2		C9orf129	C9orf129	NONE	921	1
1_MACS_peak_17896_lociStitched	chr2	207138934	207142690	1	3757	7695.6684	922	1	ZDBF2		ZDBF2	ZDBF2	0.2181	922	1
2_MACS_peak_11143_lociStitched	chr16	29815884	29819768	2	3593	8232.5264	927	1	KIF22,MAZ	ZG16,PRRT2,C16orf53,MVP	MAZ	MAZ	0.858	927	1
2_MACS_peak_9414_lociStitched	chr15	31546550	31550274	2	3711	7820.0276	928	1			KLF13	KLF13	0.7484	928	1
1_MACS_peak_28932_lociStitched	chr7	104621908	104625579	1	3672	7921.2838	933	1		MLL5,LOC100216545	LOC100216545	LOC100216545	1.2919	933	1
3_MACS_peak_29923_lociStitched	chr8	33410557	33414196	3	3607	8127.7065	935	1	RNF122	C8orf41,DUSP26	RNF122	RNF122	0.7072	935	1
2_MACS_peak_4135_lociStitched	chr10	90144375	90148450	2	3994	6612.5025	936	1	RNLS		RNLS	RNLS	0.1203	936	1
2_MACS_peak_17022_lociStitched	chr2	111806408	111810220	2	3720	7718.5376	937	1	ACOXL		BCL2L11	BCL2L11	0.3437	937	1
2_MACS_peak_28870_lociStitched	chr7	101929260	101933157	2	3840	7249.1994	938	1	SH2B2	MIR4285	SH2B2	SH2B2	0.7554	938	1
3_MACS_peak_21602_lociStitched	chr3	101495547	101499489	3	3733	7641.9612	941	1	FAM55C	NFKBIZ	FAM55C	FAM55C	0.4101	941	1
1_MACS_peak_29288_lociStitched	chr7	137707868	137711823	1	3956	6719.545	943	1		AKR1D1,CREB3L2	CREB3L2	CREB3L2	0.253	943	1
2_MACS_peak_9430_lociStitched	chr15	31651495	31655190	2	3633	7967.898	944	1	KLF13		KLF13	KLF13	0.7484	944	1
1_MACS_peak_18957_lociStitched	chr20	42378450	42381927	1	3478	8456.4117	947	1		GTSF1L	GTSF1L	GTSF1L	0.1649	947	1
1_MACS_peak_8511_lociStitched	chr13	114912000	114915969	1	3970	6609.1788	948	1		RASA3	RASA3	RASA3	0.4045	948	1
3_MACS_peak_4376_lociStitched	chr10	105257283	105261377	3	3896	6934.8266	949	1	NEURL	CALHM2,CALHM1,CALHM3	NEURL	CALHM3	0.4856	949	1
1_MACS_peak_31920_lociStitched	chr9	130538431	130542356	1	3926	6791.4275	952	1	SH2D3C	MIR2861,CDK9,FPGS,TOR2A,SH2D3C	SH2D3C	MIR2861	0.5482	952	1
1_MACS_peak_19066_lociStitched	chr20	46043004	46046897	1	3894	6894.8923	955	1			ZMYND8	ZMYND8	0.1897	955	1
2_MACS_peak_21838_lociStitched	chr3	125552517	125556912	2	3965	6559.5375	957	1		MIR548I1	MIR548I1	MIR548I1	0.0922	957	1
2_MACS_peak_7149_lociStitched	chr12	57913546	57917439	2	3660	7778.214	958	1	MBD6,DDIT3	MARS,KIF5A,ARHGAP9,DCTN2	MBD6	MBD6	0.5678	958	1
2_MACS_peak_1671_lociStitched	chr1	143912189	143916313	2	3644	7828.1768	960	1	SRGAP2P2,FAM72D		FAM72D	FAM72D	0.4033	960	1
1_MACS_peak_29355_lociStitched	chr7	141255796	141259463	1	3668	7722.702	961	1	AGK		AGK	AGK	0.2398	961	1
3_MACS_peak_7258_lociStitched	chr12	68874188	68878216	3	3867	6903.1864	964	1			RAP1B	RAP1B	NONE	964	1
4_MACS_peak_31999_lociStitched	chr9	132031056	132035068	4	3837	7028.6228	965	1		C9orf106	C9orf106	C9orf106	0.2687	965	1
2_MACS_peak_32288_lociStitched	chrX	10077816	10081726	2	3879	6845.628	966	1	WWC3	CLCN4	CLCN4	CLCN4	0.0515	966	1
4_MACS_peak_469_lociStitched	chr1	25874058	25878474	4	3607	7884.3264	967	1	LDLRAP1		LDLRAP1	LDLRAP1	0.6103	967	1
2_MACS_peak_13351_lociStitched	chr17	73778675	73782207	2	3500	8231.6792	969	1	UNK	GALK1,H3F3B	UNK	H3F3B	0.502	969	1
1_MACS_peak_5577_lociStitched	chr11	67650446	67654203	1	3758	7317.5089	971	1			LOC645332	LOC645332	0.4443	971	1
3_MACS_peak_3606_lociStitched	chr10	31607072	31611183	3	3878	6820.149	972	1	ZEB1,LOC220930		ZEB1	ZEB1	0.1143	972	1
1_MACS_peak_22214_lociStitched	chr3	158902224	158905910	1	3687	7577.3102	973	1	IQCJ-SCHIP1,IQCJ		SCHIP1	SCHIP1	NONE	973	1
1_MACS_peak_22219_lociStitched	chr3	159727115	159731062	1	3948	6472.2906	975	1		IL12A	IL12A	IL12A	0.2488	975	1
2_MACS_peak_1645_lociStitched	chr1	120835732	120839831	2	3620	7731.9437	979	1	FAM72B		FAM72B	FAM72B	0.3836	979	1
3_MACS_peak_18600_lociStitched	chr20	19758540	19762367	3	3621	7717.5282	981	1			RIN2	RIN2	NONE	981	1
3_MACS_peak_14204_lociStitched	chr18	60984523	60988529	3	3822	6912.7536	983	1	BCL2	KDSR	BCL2	BCL2	0.3813	983	1
3_MACS_peak_31319_lociStitched	chr9	77700646	77704436	3	3625	7667.928	986	1	OSTF1,C9orf95		C9orf95	C9orf95	0.3016	986	1
3_MACS_peak_659_lociStitched	chr1	33091757	33095729	3	3878	6639.9924	990	1	ZBTB8OS	RBBP4	ZBTB8OS	ZBTB8OS	0.5451	990	1
2_MACS_peak_13829_lociStitched	chr18	13610459	13614431	2	3893	6570.8796	991	1	C18orf1	C18orf1	C18orf1	C18orf1	0.105	991	1
2_MACS_peak_7646_lociStitched	chr12	109083166	109086949	2	3768	7072.3185	994	1	CORO1C		CORO1C	CORO1C	0.3902	994	1
2_MACS_peak_30686_lociStitched	chr8	134245120	134248945	2	3789	6965.325	996	1		WISP1	WISP1	WISP1	0.3378	996	1
2_MACS_peak_13488_lociStitched	chr17	76247148	76250778	2	3520	7921.023	1000	1		BIRC5,LOC283999,EPR1	LOC283999	EPR1	0.1799	1000	1
2_MACS_peak_15574_lociStitched	chr19	55580145	55583844	2	3658	7405.0281	1002	1	RDH13	EPS8L1,GP6,RDH13,PPP1R12C	RDH13	RDH13	0.3242	1002	1
1_MACS_peak_1699_lociStitched	chr1	145002604	145006085	1	3482	7993.7684	1005	1	PDE4DIP	PDE4DIP	PDE4DIP	PDE4DIP	0.4761	1005	1
2_MACS_peak_7529_lociStitched	chr12	102135115	102139044	2	3712	7148.4226	1007	1		CHPT1,SYCP3	SYCP3	SYCP3	0.565	1007	1
1_MACS_peak_16425_lociStitched	chr2	65256886	65260462	1	3577	7646.5608	1008	1		SLC1A4,CEP68	CEP68	SLC1A4	0.3722	1008	1
1_MACS_peak_8968_lociStitched	chr14	77492670	77496402	1	3733	7051.9872	1009	1	C14orf4		C14orf4	C14orf4	0.9088	1009	1
1_MACS_peak_5672_lociStitched	chr11	72851724	72855434	1	3711	7132.475	1010	1	FCHSD2		FCHSD2	FCHSD2	0.1094	1010	1
1_MACS_peak_19605_lociStitched	chr21	37906392	37909794	1	3403	8181.4698	1015	1	CLDN14		CLDN14	CLDN14	0.315	1015	1
2_MACS_peak_2539_lociStitched	chr1	198125410	198129048	2	3461	7932.2952	1023	1	NEK7		NEK7	NEK7	0.143	1023	1
1_MACS_peak_28298_lociStitched	chr7	45033057	45036678	1	3622	7356.7857	1024	1		CCM2,MYO1G,SNORA9,C7orf40	CCM2	SNORA9	0.3889	1024	1
2_MACS_peak_14352_lociStitched	chr19	1037290	1041074	2	3719	6925.0984	1027	1	CNN2,ABCA7	GRIN3B,HMHA1,C19orf6	ABCA7	ABCA7	0.5875	1027	1
1_MACS_peak_22358_lociStitched	chr3	176776735	176780437	1	3703	6935.697	1035	1	TBL1XR1		TBL1XR1	TBL1XR1	0.5444	1035	1
2_MACS_peak_10791_lociStitched	chr16	11057498	11061231	2	3715	6837.7361	1037	1	CLEC16A	DEXI	CLEC16A	DEXI	0.2383	1037	1
1_MACS_peak_15041_lociStitched	chr19	29122257	29125921	1	3665	6995.3088	1043	1			LOC148145	LOC148145	NONE	1043	1
1_MACS_peak_9407_lociStitched	chr15	31372833	31376419	1	3587	7291.7724	1045	1	TRPM1	MIR211	MIR211	MIR211	0.1587	1045	1
3_MACS_peak_27929_lociStitched	chr7	8006873	8010605	3	3628	7113.5652	1047	1	GLCCI1		GLCCI1	GLCCI1	0.1668	1047	1
2_MACS_peak_15100_lociStitched	chr19	35695572	35699378	2	3726	6711.881	1048	1		FXYD5,LSR,FAM187B	FAM187B	LSR	0.4108	1048	1
1_MACS_peak_11896_lociStitched	chr17	2302285	2305842	1	3558	7343.7822	1051	1	MNT	LOC284009	MNT	MNT	0.5967	1051	1
3_MACS_peak_18007_lociStitched	chr2	219742117	219746131	3	3668	6917.7276	1052	1	WNT10A	WNT6,PRKAG3	WNT10A	WNT10A	1.1501	1052	1
3_MACS_peak_2061_lociStitched	chr1	157104808	157108959	3	3625	7077.0399	1053	1	ETV3	CYCSP52,ETV3L	ETV3	ETV3	0.6144	1053	1
2_MACS_peak_28227_lociStitched	chr7	39987948	39991563	2	3557	7293.9855	1055	1	CDK13		CDK13	CDK13	0.1101	1055	1
