REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X22_0F28_0229Kronos_MM1S.No.Treatment.2_H3K27me3_hs.dm_i04.bam	X36_0EXO_0229Kronos_MM1S.No.Treatment.2_Input_hs_i78.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank.1	isSuper
4_MACS_peak_20832_lociStitched	chr20	62274700	62287640	4	11492	15388.248	1266.826	674	STMN3	RTEL1,TNFRSF6B,GMEB2	STMN3	674	1
5_MACS_peak_17526_lociStitched	chr19	45349469	45360982	5	10551	15192.5548	1085.6759	675	PVRL2	BCAM,TOMM40,APOE	PVRL2	675	1
5_MACS_peak_15422_lociStitched	chr19	7751587	7765833	5	13238	15710.4888	1611.2226	676	FCER2	STXBP2,RETN,C19orf59,TRAPPC5,CLEC4G,CD209	FCER2	676	1
11_MACS_peak_13932_lociStitched	chr17	77685525	77702181	11	14217	15585.0192	1489.0464	677		ENPP7,CBX2	ENPP7	677	1
6_MACS_peak_16556_lociStitched	chr19	18994066	19008468	6	12842	15653.5338	1561.1768	678	GDF1,LASS1	DDX49,COPE,HOMER3	GDF1	678	1
6_MACS_peak_30866_lociStitched	chr9	136573031	136587266	6	12455	15039.2775	986.4855	679	SARDH		SARDH	679	1
4_MACS_peak_11419_lociStitched	chr17	1811132	1825647	4	13443	15628.3005	1683.74	680			RPA1	680	1
3_MACS_peak_12107_lociStitched	chr17	26831568	26842791	3	11129	15234.1002	1295.1342	681		SLC13A2,FOXN1,UNC119	FOXN1	681	1
8_MACS_peak_29928_lociStitched	chr9	129427328	129440388	8	12674	15171.802	1242.006	682	LMX1B		LMX1B	682	1
3_MACS_peak_7738_lociStitched	chr11	118019653	118031362	3	11422	15293.1249	1369.953	683	SCN4B	SCN4B,SCN2B	SCN4B	683	1
16_MACS_peak_20923_lociStitched	chr20	62790916	62810108	16	13517	15591.5808	1696.5728	684	MYT1		MYT1	684	1
4_MACS_peak_124_lociStitched	chr1	1383511	1395701	4	12005	15191.178	1298.235	685	ATAD3C	LOC148413,TMEM88B,VWA1,ATAD3B,CCNL2,MRPL20,LOC441869	ATAD3C	685	1
12_MACS_peak_11136_lociStitched	chr17	3	17875	12	13456	15339.5376	1461.9296	686	DOC2B		DOC2B	686	1
2_MACS_peak_4285_lociStitched	chr1	151680458	151692552	2	11114	16141.8618	2282.1378	687	CELF3	C1orf230,OAZ3,MRPL9	CELF3	687	1
10_MACS_peak_2315_lociStitched	chr1	17938528	17954190	10	14251	14918.055	1066.5822	688	ARHGEF10L		ARHGEF10L	688	1
6_MACS_peak_6163_lociStitched	chr11	2227637	2240125	6	12025	14827.0024	977.8104	689		INS,TH	TH	689	1
15_MACS_peak_2339_lociStitched	chr1	17982342	17999998	15	13078	15034.084	1190.0144	690	ARHGEF10L		ARHGEF10L	690	1
11_MACS_peak_1579_lociStitched	chr1	9736226	9752499	11	12079	15675.7809	1835.5944	691	PIK3CD	C1orf200	C1orf200	691	1
3_MACS_peak_14171_lociStitched	chr17	79149012	79160361	3	10371	14746.8906	920.4039	692	LOC388428	MIR3065,MIR657,MIR338,MIR1250,AATK,AZI1	AATK	692	1
7_MACS_peak_28240_lociStitched	chr7	157634800	157648998	7	12087	15339.5192	1517.7662	693	PTPRN2		MIR153-2	693	1
6_MACS_peak_20498_lociStitched	chr20	60472560	60487301	6	12313	14670.2432	856.4521	694	CDH4	MIR1257	MIR1257	694	1
6_MACS_peak_31778_lociStitched	chr9	140259474	140273894	6	12203	14917.49	1114.666	695	EXD3	NOXA1	EXD3	695	1
12_MACS_peak_24582_lociStitched	chr4	3726808	3743457	12	13560	14909.1795	1108.8234	696		ADRA2C,LOC100133461	ADRA2C	696	1
4_MACS_peak_6835_lociStitched	chr11	66129503	66141569	4	10587	15180.2346	1390.0032	697	SLC29A2	NPAS4,CD248,RIN1,BRMS1,B3GNT1	SLC29A2	697	1
13_MACS_peak_2923_lociStitched	chr1	20867053	20884300	13	13267	15327.4089	1543.6065	698	FAM43B	CDA,MUL1	FAM43B	698	1
3_MACS_peak_26679_lociStitched	chr7	1016857	1027984	3	10618	14587.497	812.271	699	CYP2W1	ADAP1,COX19,MIR339	CYP2W1	699	1
7_MACS_peak_31552_lociStitched	chr9	138884215	138897731	7	11649	14632.4216	873.1336	700		UBAC1	UBAC1	700	1
4_MACS_peak_28818_lociStitched	chr8	22546079	22556619	4	9848	14865.616	1153.076	701	EGR3	FLJ14107,BIN3	EGR3	701	1
6_MACS_peak_7940_lociStitched	chr12	154251	169951	6	13838	17927.83	4229.58	702		IQSEC3,FAM138D	FAM138D	702	1
9_MACS_peak_18217_lociStitched	chr19	49853980	49869376	9	12607	15260.5152	1599.6444	703	DKKL1,TEAD2	CD37,CCDC155,MIR4324,SLC6A16	TEAD2	703	1
6_MACS_peak_20878_lociStitched	chr20	62467859	62480103	6	11589	14582.604	937.8904	704		C20orf135,TPD52L2,DNAJC5,ZBTB46	C20orf135	704	1
7_MACS_peak_30740_lociStitched	chr9	136178349	136192617	7	13327	14934.3156	1306.9488	705		RPL7A,SNORD24,SNORD36B,SNORD36A,SNORD36C,SURF2,ABO,SURF6,MED22,SURF1	SURF6	705	1
6_MACS_peak_19701_lociStitched	chr20	34958080	34972390	6	13252	14812.281	1196.316	706		DLGAP4	DLGAP4	706	1
6_MACS_peak_2036_lociStitched	chr1	16993351	17007850	6	13443	17856.9684	4254.0066	707	MIR3675	MST1P2,CROCCP2,ESPNP	MST1P2	707	1
11_MACS_peak_31935_lociStitched	chrX	152798650	152816122	11	12391	14475.552	898.0608	708	ATP2B3	BGN,FAM58A	ATP2B3	708	1
4_MACS_peak_13612_lociStitched	chr17	76445353	76458173	4	12083	14512.24	965.346	709	DNAH17		PGS1	709	1
2_MACS_peak_5824_lociStitched	chr11	408570	419643	2	10404	14454.6942	926.8101	710	SIGIRR,ANO9	B4GALNT4,PKP3,PTDSS2	SIGIRR	710	1
5_MACS_peak_6387_lociStitched	chr11	46402347	46413792	5	10704	14578.641	1075.83	711	MDK,CHRM4	DGKZ	CHRM4	711	1
3_MACS_peak_4375_lociStitched	chr1	156807092	156819058	3	10911	15519.902	2056.9554	712	NTRK1,INSRR	NTRK1,PEAR1,SH2D2A	INSRR	712	1
6_MACS_peak_5812_lociStitched	chr11	377517	389063	6	10964	14300.8756	849.7856	713	B4GALNT4	PKP3,SIGIRR	PKP3	713	1
1_MACS_peak_16521_lociStitched	chr19	18521575	18530130	1	8556	14581.9975	1132.682	714		GDF15,MIR3189,SSBP4,LRRC25,ISYNA1	SSBP4	714	1
10_MACS_peak_31762_lociStitched	chr9	140227296	140242327	10	13115	14785.9947	1384.3551	715	EXD3	NRARP	NRARP	715	1
12_MACS_peak_26288_lociStitched	chr6	33788188	33802974	12	13041	14661.7976	1267.1602	716		LEMD2,MLN	MLN	716	1
5_MACS_peak_21069_lociStitched	chr21	43100473	43114019	5	12428	15373.3554	2000.7442	717	NCRNA00111	NCRNA00112,C21orf129	NCRNA00111	717	1
1_MACS_peak_27050_lociStitched	chr7	27190627	27200352	1	9726	14446.4875	1076.5575	718	HOXA7	HOXA11-AS1,HOXA2,HOXA3,HOXA4,HOXA5,HOXA6,HOXA9,MIR196B,HOXA10,HOXA11,HOXA13	HOXA7	718	1
7_MACS_peak_30690_lociStitched	chr9	136074124	136087857	7	12436	14102.4177	741.582	719	OBP2B	RALGDS,GBGT1	OBP2B	719	1
4_MACS_peak_18902_lociStitched	chr2	26829547	26843527	4	12806	14712.552	1374.234	720	CIB4	C2orf70,OTOF	CIB4	720	1
4_MACS_peak_11729_lociStitched	chr17	7341330	7353178	4	11587	14460.484	1171.7672	721	FGF11,CHRNB1	NLGN2,SPEM1,C17orf74,TMEM102,AMAC1L3,POLR2A,PLSCR3,C17orf61,ZBTB4	CHRNB1	721	1
5_MACS_peak_21762_lociStitched	chr22	19975691	19989967	5	12276	14557.2372	1286.2676	722	ARVCF	COMT,C22orf25,MIR185,TXNRD2	ARVCF	722	1
6_MACS_peak_26907_lociStitched	chr7	2691398	2704095	6	11954	13881.6301	637.3894	723	TTYH3	AMZ1	AMZ1	723	1
