REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM2.jin.bam	enhancerRank	isSuperStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuperStretch
2_MACS_peak_8694_lociStitched	chr14	21149466	21153047	2	3331	7249.7345	837	1	RNASE4,ANG	RNASE4,OR6S1	ANG	ANG	0.4794	837	1
2_MACS_peak_19071_lociStitched	chr20	25288966	25292607	2	3334	7218.2825	839	1	ABHD12		PYGB	PYGB	0.3974	839	1
1_MACS_peak_6291_lociStitched	chr11	126334423	126337499	1	3077	8152.0152	841	1	KIRREL3		ST3GAL4	ST3GAL4	NONE	841	1
2_MACS_peak_2280_lociStitched	chr1	165865305	165868745	2	3406	6882.752	842	1	UCK2	MIR3658	MIR3658	MIR3658	0.2897	842	1
1_MACS_peak_17874_lociStitched	chr2	157188643	157191852	1	3210	7637.42	847	1	NR4A2		NR4A2	NR4A2	0.5075	847	1
2_MACS_peak_32272_lociStitched	chr9	70849510	70852784	2	3260	7405.1332	855	1		CBWD3	CBWD3	CBWD3	0.2387	855	1
1_MACS_peak_2092_lociStitched	chr1	157479817	157483146	1	3330	7082.7804	858	1		FCRL5	FCRL5	FCRL5	0.6879	858	1
3_MACS_peak_21401_lociStitched	chr3	33479742	33483308	3	3218	7509.996	862	1	UBP1		UBP1	UBP1	0.3842	862	1
2_MACS_peak_32365_lociStitched	chr9	82185091	82188677	2	3155	7702.3694	865	1	TLE4		TLE4	TLE4	0.1702	865	1
2_MACS_peak_27840_lociStitched	chr6	80252319	80255950	2	3235	7384.7278	867	1		LCA5	LCA5	LCA5	0.1449	867	1
2_MACS_peak_33032_lociStitched	chr9	134268361	134271624	2	3192	7547.319	869	1		BAT2L1	BAT2L1	BAT2L1	0.1699	869	1
1_MACS_peak_13798_lociStitched	chr17	74487383	74490643	1	3261	7277.95	870	1	RHBDF2	AANAT,PRCD,UBE2O,RHBDF2,CYGB	RHBDF2	RHBDF2	0.5519	870	1
1_MACS_peak_25833_lociStitched	chr5	108743995	108747199	1	3205	7471.0872	872	1	PJA2		PJA2	PJA2	0.2041	872	1
1_MACS_peak_23971_lociStitched	chr4	56261432	56264775	1	3344	6891.5945	873	1	TMEM165	SRD5A3	TMEM165	SRD5A3	0.3368	873	1
1_MACS_peak_29302_lociStitched	chr7	48126418	48129416	1	2999	8135.073	875	1	UPP1		UPP1	UPP1	0.4131	875	1
5_MACS_peak_30140_lociStitched	chr7	134852504	134856475	5	3175	7434.9033	882	1	C7orf49	TMEM140,WDR91	C7orf49	TMEM140	1.0731	882	1
2_MACS_peak_1705_lociStitched	chr1	145453994	145457081	2	3049	7885.4328	883	1	POLR3GL	HFE2,TXNIP,ANKRD34A,LIX1L	POLR3GL	TXNIP	0.7531	883	1
1_MACS_peak_2922_lociStitched	chr1	211431239	211434433	1	3195	7347.4776	884	1	RCOR3		RCOR3	RCOR3	0.3053	884	1
3_MACS_peak_19106_lociStitched	chr20	30285432	30288774	3	3211	7276.8708	885	1	BCL2L1	TPX2	BCL2L1	BCL2L1	0.5901	885	1
2_MACS_peak_17322_lociStitched	chr2	96924769	96927866	2	3050	7871.3352	886	1	TMEM127	LOC285033,CIAO1,SNRNP200	TMEM127	LOC285033	0.8533	886	1
2_MACS_peak_7468_lociStitched	chr12	76423238	76426415	2	3143	7483.7412	890	1	PHLDA1		PHLDA1	PHLDA1	0.6439	890	1
4_MACS_peak_3409_lociStitched	chr1	247373071	247377164	4	3212	7211.866	891	1		VN1R5,ZNF124,MIR3916	MIR3916	MIR3916	0.1028	891	1
1_MACS_peak_17427_lociStitched	chr2	101922695	101925738	1	3044	7811.381	893	1	RNF149	SNORD89	RNF149	RNF149	0.3111	893	1
3_MACS_peak_10520_lociStitched	chr15	68569272	68573032	3	3242	7050	894	1	FEM1B	CLN6	FEM1B	FEM1B	0.5474	894	1
2_MACS_peak_22953_lociStitched	chr3	170072666	170076314	2	3150	7394.1312	897	1	SKIL	SKIL	SKIL	SKIL	0.3419	897	1
1_MACS_peak_6344_lociStitched	chr11	132226406	132229365	1	2960	8050.5513	900	1			NTM	NTM	NONE	900	1
2_MACS_peak_14357_lociStitched	chr18	48722003	48725180	2	2981	7962.1974	902	1	MEX3C		MEX3C	MEX3C	0.4158	902	1
3_MACS_peak_25581_lociStitched	chr5	78530399	78533758	3	3096	7510.0522	908	1	JMY		JMY	JMY	0.1903	908	1
2_MACS_peak_31310_lociStitched	chr8	107510645	107514054	2	3199	7095.4926	911	1	OXR1		OXR1	OXR1	0.2005	911	1
1_MACS_peak_22666_lociStitched	chr3	141205612	141208773	1	3162	7208.0283	915	1	RASA2		RASA2	RASA2	0.2823	915	1
2_MACS_peak_2681_lociStitched	chr1	200859789	200863137	2	3245	6818.5368	922	1	C1orf106	GPR25,C1orf106	C1orf106	C1orf106	0.4701	922	1
3_MACS_peak_16908_lociStitched	chr2	64750667	64754198	3	3090	7429.5771	923	1	AFTPH		AFTPH	AFTPH	0.2841	923	1
2_MACS_peak_2289_lociStitched	chr1	167188986	167192195	2	3081	7454.1861	928	1	POU2F1		POU2F1	POU2F1	0.2214	928	1
1_MACS_peak_11587_lociStitched	chr16	28833853	28836874	1	3022	7666.9959	929	1	ATXN2L	SH2B1,TUFM	ATXN2L	ATXN2L	0.4646	929	1
1_MACS_peak_9267_lociStitched	chr14	75743328	75746521	1	3194	7005.442	930	1	FOS		FOS	FOS	0.6858	930	1
1_MACS_peak_2724_lociStitched	chr1	203267854	203270827	1	2974	7812.1521	931	1	LOC730227	BTG2,FMOD	LOC730227	LOC730227	1.8066	931	1
3_MACS_peak_21683_lociStitched	chr3	49759771	49762919	3	3011	7666.954	932	1	GMPPB,IP6K1	APEH,RNF123,MST1,AMIGO3	GMPPB	GMPPB	0.7787	932	1
2_MACS_peak_28129_lociStitched	chr6	109203382	109206804	2	3184	6898.752	944	1	ARMC2		ARMC2	ARMC2	0.3809	944	1
3_MACS_peak_7445_lociStitched	chr12	74931251	74934782	3	3180	6850.14	953	1	ATXN7L3B		ATXN7L3B	ATXN7L3B	0.6283	953	1
2_MACS_peak_9861_lociStitched	chr15	31526471	31529640	2	3081	7213.9116	958	1			KLF13	KLF13	1.2243	958	1
2_MACS_peak_20566_lociStitched	chr22	37677988	37681176	2	3135	6972.4748	963	1	CYTH4	RAC2	CYTH4	RAC2	1.0435	963	1
1_MACS_peak_7426_lociStitched	chr12	72055939	72058924	1	2986	7522.797	964	1	THAP2,ZFC3H1	TMEM19	THAP2	TMEM19	0.5416	964	1
2_MACS_peak_23282_lociStitched	chr3	185080448	185083622	2	3166	6813.3084	967	1	MAP3K13		MAP3K13	MAP3K13	0.2023	967	1
1_MACS_peak_27835_lociStitched	chr6	79785755	79788869	1	3115	7017.7104	968	1	PHIP		PHIP	PHIP	0.2029	968	1
2_MACS_peak_26350_lociStitched	chr5	154133801	154137071	2	3091	7094.919	972	1	LARP1		LARP1	LARP1	0.3008	972	1
3_MACS_peak_22681_lociStitched	chr3	142799865	142803041	3	3096	7042.78	977	1		CHST2	CHST2	CHST2	0.7166	977	1
1_MACS_peak_31743_lociStitched	chr9	624773	627900	1	3128	6905.6668	981	1	KANK1		KANK1	KANK1	0.2047	981	1
1_MACS_peak_28439_lociStitched	chr6	139611130	139614107	1	2978	7335.6257	998	1	TXLNB		TXLNB	TXLNB	0.3536	998	1
3_MACS_peak_12294_lociStitched	chr16	89554655	89557806	3	2962	7326.075	1005	1	ANKRD11	SPG7	ANKRD11	ANKRD11	0.181	1005	1
1_MACS_peak_30939_lociStitched	chr8	74204361	74207440	1	3080	6746.089	1025	1	RDH10,RPL7	LOC100130301	RPL7	RPL7	0.6719	1025	1
4_MACS_peak_13941_lociStitched	chr17	78232606	78235857	4	3015	6951.9384	1033	1	RNF213	SLC26A11,SGSH	RNF213	SLC26A11	0.3851	1033	1
1_MACS_peak_2512_lociStitched	chr1	183439495	183442470	1	2976	6908.545	1069	1	SMG7		SMG7	SMG7	0.3175	1069	1
1_MACS_peak_24493_lociStitched	chr4	122058843	122061829	1	2987	6843.3148	1073	1	TNIP3		TNIP3	TNIP3	0.3541	1073	1
2_MACS_peak_26916_lociStitched	chr6	13709767	13712982	2	2973	6830.589	1089	1	RANBP9		RANBP9	RANBP9	0.2444	1089	1
1_MACS_peak_254_lociStitched	chr1	16160867	16163831	1	2965	6832.9092	1093	1	FLJ37453	SPEN,UQCRHL	SPEN	SPEN	0.2482	1093	1
