#05_0EWR_0229Kronos_MM1S-KB-3hr-1_H3K18Ac_hs-dm_i07_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/05_0EWR_0229Kronos_MM1S-KB-3hr-1_H3K18Ac_hs-dm_i07_ROSE/05_0EWR_0229Kronos_MM1S-KB-3hr-1_H3K18Ac_hs-dm_i07_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X05_0EWR_0229Kronos_MM1S.KB.3hr.1_H3K18Ac_hs.dm_i07.bam
#Using cutoff of 15067.1378 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X05_0EWR_0229Kronos_MM1S.KB.3hr.1_H3K18Ac_hs.dm_i07.bam	X39_0EXR_0229Kronos_MM1S.KB.3hr.1_Input_hs_i82.bam	enhancerRank	isStretch
4_MACS_peak_2567_lociStitched	chr1	211743441	211756395	4	11706	15417.8508	3080.4612	260	1
3_MACS_peak_14595_lociStitched	chr2	42344321	42361109	3	11700	18485.2668	2838.8508	261	1
3_MACS_peak_9457_lociStitched	chr15	75352742	75370977	3	11691	31355.0825	2738.897	262	1
2_MACS_peak_29407_lociStitched	chrX	48790707	48805036	2	11677	37913.1011	1610.5796	263	1
3_MACS_peak_14843_lociStitched	chr2	64862792	64883410	3	11665	24500.3694	3533.9252	264	1
3_MACS_peak_14351_lociStitched	chr2	20615290	20631030	3	11659	25128.91	2288.596	265	1
3_MACS_peak_1912_lociStitched	chr1	161144899	161163454	3	11659	37238.0295	4378.98	266	1
2_MACS_peak_14593_lociStitched	chr2	42323088	42334846	2	11653	38534.4934	2458.5978	267	1
4_MACS_peak_16107_lociStitched	chr2	202040111	202060352	4	11628	16113.8601	3388.3434	268	1
2_MACS_peak_20645_lociStitched	chr4	38123670	38136842	2	11608	38732.266	2285.342	269	1
1_MACS_peak_15920_lociStitched	chr2	182168549	182180123	1	11575	32128.2666	2159.7084	270	1
3_MACS_peak_21890_lociStitched	chr5	32530591	32544535	3	11560	24224.9112	2698.164	271	1
4_MACS_peak_4925_lociStitched	chr11	62308126	62325933	4	11555	15955.072	3173.2074	272	1
3_MACS_peak_15146_lociStitched	chr2	89049124	89066775	3	11547	37789.0259	2898.2942	273	1
1_MACS_peak_28427_lociStitched	chr9	94181265	94192794	1	11530	21159.1737	1887.2973	274	1
5_MACS_peak_6942_lociStitched	chr12	96878445	96902080	5	11528	21228.957	3157.636	275	1
4_MACS_peak_5877_lociStitched	chr12	4248130	4264412	4	11499	16654.8578	2523.71	276	1
1_MACS_peak_23422_lociStitched	chr6	11826992	11838479	1	11488	62934.9756	2227.3293	277	1
2_MACS_peak_18839_lociStitched	chr3	46245628	46257535	2	11487	47831.6097	2774.331	278	1
3_MACS_peak_25201_lociStitched	chr7	20471577	20490632	3	11484	24607.627	2656.267	279	1
2_MACS_peak_19941_lociStitched	chr3	169656045	169668515	2	11473	33158.977	3315.773	280	1
3_MACS_peak_2856_lociStitched	chr1	234734119	234749834	3	11451	49370.244	4013.611	281	1
3_MACS_peak_18607_lociStitched	chr3	20080448	20098222	3	11443	18474.2956	2696.3158	282	1
3_MACS_peak_11528_lociStitched	chr17	37924977	37937794	3	11427	22020.8877	2104.5514	283	1
4_MACS_peak_21684_lociStitched	chr4	187749089	187775407	4	11409	27731.2766	3321.3316	284	1
3_MACS_peak_615_lociStitched	chr1	37930768	37946363	3	11391	18243.031	2541.985	285	1
4_MACS_peak_17656_lociStitched	chr21	43638711	43657808	4	11375	25041.8961	4220.437	286	1
4_MACS_peak_17284_lociStitched	chr20	55957943	55975398	4	11352	19043.405	2735.1985	287	1
4_MACS_peak_2415_lociStitched	chr1	205196279	205217908	4	11352	21062.3202	4994.1361	288	1
1_MACS_peak_22833_lociStitched	chr5	142774601	142785948	1	11348	26051.5773	1692.9724	289	1
2_MACS_peak_8840_lociStitched	chr15	31546272	31560817	2	11342	53317.6065	2746.096	290	1
3_MACS_peak_17940_lociStitched	chr22	26974810	26992478	3	11338	24203.3932	3017.6944	291	1
3_MACS_peak_17336_lociStitched	chr20	61272854	61291151	3	11332	23193.2772	2451.798	292	1
3_MACS_peak_18183_lociStitched	chr22	39459146	39474303	3	11309	24101.1457	2496.3579	293	1
4_MACS_peak_16890_lociStitched	chr20	32461572	32477528	4	11296	48960.986	2477.9668	294	1
4_MACS_peak_2180_lociStitched	chr1	183865314	183885722	4	11296	30089.5552	4277.5168	295	1
2_MACS_peak_17077_lociStitched	chr20	43270414	43282271	2	11292	23502.9454	2357.1716	296	1
1_MACS_peak_15379_lociStitched	chr2	112455349	112466629	1	11281	61809.888	2386.848	297	1
4_MACS_peak_23626_lociStitched	chr6	27094383	27115989	4	11276	27519.5622	3234.4182	298	1
3_MACS_peak_5217_lociStitched	chr11	72979558	73001784	3	11259	29525.0184	3465.0334	299	1
4_MACS_peak_5938_lociStitched	chr12	7022765	7038376	4	11256	18647.3395	2415.0217	300	1
4_MACS_peak_11773_lociStitched	chr17	46581647	46596372	4	11248	15531.93	2292.6825	301	1
1_MACS_peak_4100_lociStitched	chr10	112214932	112226153	1	11222	51665.9724	2261.0315	302	1
3_MACS_peak_24006_lociStitched	chr6	45386778	45402221	3	11183	25476.3171	2137.3112	303	1
4_MACS_peak_657_lociStitched	chr1	40030495	40048093	4	11182	13270.6518	2998.6992	304	1
1_MACS_peak_22881_lociStitched	chr5	148204788	148215927	1	11140	23951.0778	2408.2518	305	1
2_MACS_peak_9202_lociStitched	chr15	58582590	58595844	2	11136	31430.5356	2213.418	306	1
2_MACS_peak_3513_lociStitched	chr10	63803218	63814929	2	11127	25314.4976	2475.7054	307	1
2_MACS_peak_13674_lociStitched	chr19	35695033	35708244	2	11102	31588.8221	2450.6405	308	1
3_MACS_peak_13475_lociStitched	chr19	16694113	16711412	3	11101	30027.6042	3681.2272	309	1
1_MACS_peak_4889_lociStitched	chr11	60601992	60613086	1	11095	23014.503	2356.3656	310	1
5_MACS_peak_14430_lociStitched	chr2	27293490	27310827	5	11093	17364.7392	2650.8273	311	1
4_MACS_peak_7079_lociStitched	chr12	109161772	109181054	4	11085	24127.5666	3081.2636	312	1
4_MACS_peak_24694_lociStitched	chr6	135323017	135344031	4	11045	18645.7222	3017.6104	313	1
1_MACS_peak_13812_lociStitched	chr19	42051477	42062515	1	11039	21197.3752	2142.4758	314	1
1_MACS_peak_16389_lociStitched	chr2	231728836	231739873	1	11038	28508.571	868.6119	315	1
3_MACS_peak_13089_lociStitched	chr19	2254933	2271738	3	11024	25851.1315	3794.569	316	1
3_MACS_peak_17698_lociStitched	chr21	45195021	45210493	3	11014	30007.944	3485.8416	317	1
4_MACS_peak_5136_lociStitched	chr11	67760498	67778614	4	11007	23635.9452	2588.7764	318	1
5_MACS_peak_26121_lociStitched	chr7	111711583	111732751	5	10972	17630.8272	4606.1568	319	1
5_MACS_peak_23808_lociStitched	chr6	33537769	33561578	5	10963	22163.7981	3257.0712	320	1
2_MACS_peak_6432_lociStitched	chr12	51311871	51323069	2	10951	19995.1488	2083.9478	321	1
4_MACS_peak_5128_lociStitched	chr11	67644685	67661842	4	10948	27886.9878	2952.7197	322	1
2_MACS_peak_17943_lociStitched	chr22	27004542	27015531	2	10927	27991.1808	2007.6903	323	1
3_MACS_peak_9289_lociStitched	chr15	65169183	65189700	3	10920	43202.6469	3249.8928	324	1
3_MACS_peak_2246_lociStitched	chr1	192561288	192579314	3	10916	14584.8366	4052.2448	325	1
2_MACS_peak_20053_lociStitched	chr3	178230469	178241400	2	10913	22790.0419	2813.6394	326	1
5_MACS_peak_6261_lociStitched	chr12	33037854	33060474	5	10910	14680.38	3501.576	327	1
1_MACS_peak_22560_lociStitched	chr5	118667701	118678568	1	10868	25588.5249	2464.6356	328	1
4_MACS_peak_17120_lociStitched	chr20	45172393	45191555	4	10824	15434.991	2755.4956	329	1
2_MACS_peak_2459_lociStitched	chr1	206727730	206738666	2	10811	37641.712	3243.6176	330	1
4_MACS_peak_13976_lociStitched	chr19	48823926	48838010	4	10799	22976.6376	2535.12	331	1
4_MACS_peak_25700_lociStitched	chr7	74057122	74076864	4	10790	21275.9534	2740.1896	332	1
3_MACS_peak_14437_lociStitched	chr2	27374765	27389969	3	10758	21001.2852	2423.5176	333	1
1_MACS_peak_2516_lociStitched	chr1	209274499	209285254	1	10756	47185.4115	2634.975	334	1
2_MACS_peak_17863_lociStitched	chr22	23087904	23101857	2	10750	20265.3372	2235.2706	335	1
3_MACS_peak_1509_lociStitched	chr1	145126649	145145978	3	10741	22808.22	6498.4098	336	1
4_MACS_peak_27364_lociStitched	chr8	95987361	96005960	4	10735	9935.5858	1519.5383	337	1
4_MACS_peak_21657_lociStitched	chr4	186252630	186275224	4	10711	17431.271	3230.942	338	1
1_MACS_peak_11698_lociStitched	chr17	43298055	43308735	1	10681	54726.456	2153.088	339	1
5_MACS_peak_10272_lociStitched	chr16	29464432	29487729	5	10632	15005.5977	4575.5308	340	1
4_MACS_peak_11053_lociStitched	chr17	6914999	6940196	4	10632	40509.2169	3850.1016	341	1
4_MACS_peak_14123_lociStitched	chr19	56145530	56167785	4	10627	22773.5415	3024.4545	342	1
2_MACS_peak_17230_lociStitched	chr20	52267923	52279267	2	10624	26963.5536	1854.744	343	1
2_MACS_peak_26145_lociStitched	chr7	114561536	114574119	2	10619	45462.379	3007.337	344	1
3_MACS_peak_317_lociStitched	chr1	23850189	23866831	3	10614	44825.227	2982.2464	345	1
2_MACS_peak_18835_lociStitched	chr3	46129453	46141268	2	10574	19946.083	2191.6825	346	1
4_MACS_peak_23518_lociStitched	chr6	20197584	20214273	4	10569	15502.4121	2518.3701	347	1
2_MACS_peak_4101_lociStitched	chr10	112256018	112272896	2	10565	23646.078	2950.2744	348	1
2_MACS_peak_25839_lociStitched	chr7	90352261	90368279	2	10564	16860.5468	2622.1466	349	1
5_MACS_peak_18407_lociStitched	chr22	50962873	50983173	5	10562	21235.83	2661.33	350	1
4_MACS_peak_24541_lociStitched	chr6	117858980	117877105	4	10558	17503.3125	2557.4375	351	1
3_MACS_peak_20041_lociStitched	chr3	177062557	177080114	3	10557	39338.2142	4375.2044	352	1
4_MACS_peak_4014_lociStitched	chr10	104531326	104543771	4	10521	25071.697	2318.5035	353	1
4_MACS_peak_6066_lociStitched	chr12	13242216	13256009	4	10501	19030.2021	2230.3281	354	1
3_MACS_peak_19498_lociStitched	chr3	124500816	124512325	3	10500	20860.0625	1850.6472	355	1
1_MACS_peak_26916_lociStitched	chr8	29464580	29475045	1	10466	20100.1255	1559.285	356	1
2_MACS_peak_21770_lociStitched	chr5	6475930	6487725	2	10457	46367.3245	2237.5115	357	1
2_MACS_peak_28710_lociStitched	chr9	117660116	117673286	2	10425	13828.5	2366.649	358	1
3_MACS_peak_24810_lociStitched	chr6	143162951	143179997	3	10415	18298.881	1566.5274	359	1
4_MACS_peak_13981_lociStitched	chr19	48880216	48902453	4	10363	27193.6273	3124.2985	360	1
4_MACS_peak_11105_lociStitched	chr17	8088553	8104344	4	10354	12727.546	3033.4511	361	1
5_MACS_peak_22337_lociStitched	chr5	87954719	87976678	5	10343	34945.5526	3243.3443	362	1
3_MACS_peak_6694_lociStitched	chr12	68752091	68770604	3	10313	28663.6779	3156.4665	363	1
4_MACS_peak_23359_lociStitched	chr6	7135100	7147982	4	10288	19200.621	2510.7018	364	1
1_MACS_peak_2376_lociStitched	chr1	203288024	203298305	1	10282	72884.0652	3297.1167	365	1
3_MACS_peak_5874_lociStitched	chr12	4216221	4231172	3	10276	67496.2895	2987.2098	366	1
4_MACS_peak_14662_lociStitched	chr2	46788527	46803152	4	10235	14240.3625	2683.6875	367	1
2_MACS_peak_24451_lociStitched	chr6	108986894	108997136	2	10228	22843.7568	1609.0182	368	1
1_MACS_peak_5883_lociStitched	chr12	4377424	4387646	1	10223	32130.8126	1807.2496	369	1
5_MACS_peak_5650_lociStitched	chr11	120195463	120216701	5	10212	13779.2144	3415.0704	370	1
1_MACS_peak_27361_lociStitched	chr8	95952960	95963167	1	10208	13758.0153	1024.7828	371	1
3_MACS_peak_20262_lociStitched	chr3	193847774	193860489	3	10204	18408.777	2938.4365	372	1
3_MACS_peak_7040_lociStitched	chr12	106528878	106544046	3	10189	22334.88	2490.5856	373	1
4_MACS_peak_13039_lociStitched	chr19	1258501	1277226	4	10189	24793.7725	4394.7575	374	1
2_MACS_peak_15668_lociStitched	chr2	153913802	153928899	2	10185	22787.4118	2652.5429	375	1
4_MACS_peak_27150_lociStitched	chr8	61811797	61830200	4	10162	13434.19	2673.9559	376	1
2_MACS_peak_6180_lociStitched	chr12	27329964	27340815	2	10159	16964.4534	2113.7748	377	1
5_MACS_peak_8732_lociStitched	chr15	20969632	20996151	5	10151	19419.8637	3598.6283	378	1
3_MACS_peak_3359_lociStitched	chr10	43890854	43906094	3	10142	24807.672	2203.704	379	1
5_MACS_peak_23394_lociStitched	chr6	10403364	10430964	5	10136	22665.12	3066.36	380	1
3_MACS_peak_13809_lociStitched	chr19	42027364	42043440	3	10132	14670.9576	2556.084	381	1
2_MACS_peak_18153_lociStitched	chr22	38701353	38715059	2	10069	17062.5994	2393.0676	382	1
1_MACS_peak_1891_lociStitched	chr1	160675048	160685115	1	10068	26953.3858	3300.9693	383	1
3_MACS_peak_26028_lociStitched	chr7	104576290	104586957	3	10062	28821.1673	1792.056	384	1
3_MACS_peak_23888_lociStitched	chr6	37121765	37140802	3	10052	25126.9363	2975.4831	385	1
4_MACS_peak_9689_lociStitched	chr15	90574006	90591930	4	10049	16900.5396	2679.638	386	1
4_MACS_peak_14874_lociStitched	chr2	65601155	65622554	4	10032	13958.5677	3124.254	387	1
1_MACS_peak_21126_lociStitched	chr4	105407384	105417414	1	10031	31194.303	1811.418	388	1
2_MACS_peak_29767_lociStitched	chrX	119434950	119445549	2	10030	21319.8885	1109.7153	389	1
4_MACS_peak_10786_lociStitched	chr16	81841547	81857696	4	10027	16970.9841	1479.2484	390	1
2_MACS_peak_21619_lociStitched	chr4	185200847	185210976	2	10018	58706.6711	2338.7861	391	1
4_MACS_peak_22923_lociStitched	chr5	150459510	150475945	4	10013	21054.8785	2534.277	392	1
2_MACS_peak_20653_lociStitched	chr4	38664293	38675709	2	10007	16386.5264	1569.7	393	1
2_MACS_peak_1826_lociStitched	chr1	156709230	156722901	2	9994	26378.1945	3461.4972	394	1
3_MACS_peak_5775_lociStitched	chr11	129233581	129249305	3	9984	20963.2368	2614.9012	395	1
4_MACS_peak_9559_lociStitched	chr15	81608697	81624586	4	9974	12358.4642	2853.6644	396	1
1_MACS_peak_22482_lociStitched	chr5	109024180	109034144	1	9965	16977.6596	1945.9692	397	1
3_MACS_peak_2688_lociStitched	chr1	223899531	223915785	3	9952	20141.9568	3597.0102	398	1
3_MACS_peak_25993_lociStitched	chr7	101921917	101935894	3	9946	15788.4192	2000.1087	399	1
2_MACS_peak_23148_lociStitched	chr5	173696356	173710139	2	9926	29233.743	2378.9458	400	1
5_MACS_peak_12690_lociStitched	chr18	42288882	42306749	5	9915	10505.796	2596.0751	401	1
2_MACS_peak_5570_lociStitched	chr11	115089774	115102523	2	9910	45693.6909	1988.844	402	1
4_MACS_peak_13551_lociStitched	chr19	19050309	19061646	4	9898	16107.6096	1762.9035	403	1
3_MACS_peak_23112_lociStitched	chr5	171601176	171616117	3	9887	19539.8398	2481.7001	404	1
4_MACS_peak_4331_lociStitched	chr11	788901	811052	4	9879	18427.4169	2733.4334	405	1
2_MACS_peak_22750_lociStitched	chr5	138719805	138730466	2	9869	32417.9688	2339.0234	406	1
2_MACS_peak_10750_lociStitched	chr16	79630861	79640762	2	9853	15411.8966	940.595	407	1
1_MACS_peak_12900_lociStitched	chr18	60821834	60831684	1	9851	73809.005	2303.915	408	1
3_MACS_peak_19287_lociStitched	chr3	101495712	101513326	3	9835	19789.329	2980.2888	409	1
1_MACS_peak_10484_lociStitched	chr16	56943356	56953187	1	9832	46188.9873	1958.3352	410	1
2_MACS_peak_17622_lociStitched	chr21	41295743	41309699	2	9808	29983.0704	3195.924	411	1
3_MACS_peak_28839_lociStitched	chr9	130532303	130550095	3	9801	17968.1408	2978.3808	412	1
2_MACS_peak_9460_lociStitched	chr15	75396710	75407680	2	9800	9862.03	1807.856	413	1
3_MACS_peak_26911_lociStitched	chr8	29404203	29416870	3	9791	30570.5378	2147.0565	414	1
2_MACS_peak_2080_lociStitched	chr1	174932035	174942237	2	9789	13451.337	2320.955	415	1
3_MACS_peak_20427_lociStitched	chr4	6168625	6187053	3	9775	11119.4552	2843.4404	416	1
3_MACS_peak_22576_lociStitched	chr5	121647058	121660564	3	9750	10526.5764	1758.4812	417	1
2_MACS_peak_7940_lociStitched	chr13	114581702	114594842	2	9743	22542.984	2199.636	418	1
2_MACS_peak_6823_lociStitched	chr12	89738104	89749534	2	9741	22619.97	2095.119	419	1
3_MACS_peak_24169_lociStitched	chr6	74220363	74234406	3	9726	23505.1734	2675.1915	420	1
3_MACS_peak_1786_lociStitched	chr1	155903051	155917849	3	9725	19090.8998	3313.2722	421	1
2_MACS_peak_1680_lociStitched	chr1	152006419	152021892	2	9718	29961.9172	4221.0344	422	1
5_MACS_peak_5091_lociStitched	chr11	66861787	66889047	5	9714	13471.892	3412.952	423	1
3_MACS_peak_28625_lociStitched	chr9	112668678	112683060	3	9710	31736.7594	2738.3328	424	1
5_MACS_peak_2475_lociStitched	chr1	206986922	207007747	5	9707	11307.975	4146.2575	425	1
3_MACS_peak_22956_lociStitched	chr5	153651434	153665622	3	9685	11173.05	2257.3108	426	1
4_MACS_peak_5293_lociStitched	chr11	78127175	78139908	4	9684	11755.1056	1806.8127	427	1
1_MACS_peak_25515_lociStitched	chr7	47513132	47522813	1	9682	28763.2191	2195.6508	428	1
4_MACS_peak_3627_lociStitched	chr10	74006973	74024534	4	9679	22495.641	2901.0772	429	1
3_MACS_peak_5735_lociStitched	chr11	126173021	126189804	3	9677	18328.7143	3044.4362	430	1
3_MACS_peak_25483_lociStitched	chr7	45025203	45042118	3	9661	15303.0005	2714.8575	431	1
1_MACS_peak_20843_lociStitched	chr4	71525433	71535070	1	9638	14362.9848	1635.3989	432	1
3_MACS_peak_28046_lociStitched	chr9	33445166	33459785	3	9627	16683.2028	2635.8057	433	1
3_MACS_peak_13279_lociStitched	chr19	10329342	10348035	3	9616	23841.0522	2693.6613	434	1
2_MACS_peak_8401_lociStitched	chr14	72980240	72990146	2	9612	21965.5644	986.6376	435	1
4_MACS_peak_25492_lociStitched	chr7	45439775	45451097	4	9605	10844.2116	1425.4398	436	1
6_MACS_peak_9052_lociStitched	chr15	44954409	44976587	6	9601	16389.542	3293.433	437	1
2_MACS_peak_16734_lociStitched	chr20	17826761	17839347	2	9586	18753.14	2137.1028	438	1
5_MACS_peak_22239_lociStitched	chr5	75585781	75600943	5	9583	10257.093	2345.5614	439	1
3_MACS_peak_1750_lociStitched	chr1	154942391	154957818	3	9583	26463.4758	4308.7611	440	1
4_MACS_peak_13079_lociStitched	chr19	2040986	2062756	4	9579	24785.145	4515.098	441	1
2_MACS_peak_14862_lociStitched	chr2	65204869	65220748	2	9575	21042.8508	2389.7895	442	1
3_MACS_peak_8888_lociStitched	chr15	34619287	34635781	3	9571	22905.2178	2672.028	443	1
3_MACS_peak_23576_lociStitched	chr6	26020298	26034915	3	9569	19390.9122	2897.0894	444	1
1_MACS_peak_4718_lociStitched	chr11	35159644	35169187	1	9544	22020.4725	2250.2394	445	1
6_MACS_peak_5275_lociStitched	chr11	77147013	77171473	6	9534	12736.322	3815.76	446	1
2_MACS_peak_17880_lociStitched	chr22	23477914	23488677	2	9507	19684.4507	2013.7573	447	1
5_MACS_peak_13063_lociStitched	chr19	1847417	1865652	5	9499	23577.855	3229.4185	448	1
2_MACS_peak_24411_lociStitched	chr6	106585312	106596064	2	9488	28707.84	2205.2352	449	1
4_MACS_peak_19098_lociStitched	chr3	66533268	66551705	4	9487	10186.4425	2844.8291	450	1
2_MACS_peak_7466_lociStitched	chr13	30943629	30957784	2	9484	12689.9575	1248.471	451	1
5_MACS_peak_10679_lociStitched	chr16	70827025	70850397	5	9473	11751.4416	3386.6028	452	1
4_MACS_peak_15058_lociStitched	chr2	85150962	85170898	4	9466	13026.1824	2902.6816	453	1
4_MACS_peak_21775_lociStitched	chr5	6711578	6737872	4	9452	15573.9362	3731.1186	454	1
2_MACS_peak_6728_lociStitched	chr12	72079071	72089179	2	9450	13530.5688	1857.8504	455	1
2_MACS_peak_20310_lociStitched	chr3	196357947	196371056	2	9445	25815.5537	2982.2975	456	1
1_MACS_peak_1523_lociStitched	chr1	145448614	145458052	1	9439	32046.729	3241.0092	457	1
2_MACS_peak_20987_lociStitched	chr4	84132381	84144228	2	9434	20142.2694	2210.6502	458	1
3_MACS_peak_4093_lociStitched	chr10	112146900	112158418	3	9426	18451.836	1833.6656	459	1
3_MACS_peak_14394_lociStitched	chr2	25624148	25645573	3	9401	20857.2375	3475.135	460	1
2_MACS_peak_6444_lociStitched	chr12	51711844	51721920	2	9387	23059.9336	1889.25	461	1
3_MACS_peak_7601_lociStitched	chr13	46269327	46281228	3	9382	24706.476	977.0721	462	1
2_MACS_peak_23158_lociStitched	chr5	175076925	175086454	2	9377	12089.4423	1702.8323	463	1
2_MACS_peak_1164_lociStitched	chr1	87792973	87802576	2	9370	12843.0522	1540.3212	464	1
2_MACS_peak_4719_lociStitched	chr11	35184006	35196878	2	9359	14627.7408	2728.864	465	1
5_MACS_peak_711_lociStitched	chr1	42126944	42150564	5	9357	12072.182	3261.922	466	1
1_MACS_peak_21385_lociStitched	chr4	144272912	144282265	1	9354	26404.4543	1819.1585	467	1
3_MACS_peak_4517_lociStitched	chr11	12257272	12268324	3	9345	9225.1044	1693.1664	468	1
2_MACS_peak_17289_lociStitched	chr20	56047525	56058219	2	9337	27052.6118	1870.3806	469	1
3_MACS_peak_2802_lociStitched	chr1	230238412	230249187	3	9334	18059.9775	3130.1375	470	1
5_MACS_peak_422_lociStitched	chr1	27147142	27167135	5	9330	13417.3023	3000.9493	471	1
2_MACS_peak_25275_lociStitched	chr7	26002319	26012257	2	9322	32427.694	1901.1394	472	1
1_MACS_peak_2245_lociStitched	chr1	192542428	192551748	1	9321	21576.732	2679.5	473	1
1_MACS_peak_15090_lociStitched	chr2	86219778	86229096	1	9319	30885.4428	1666.9902	474	1
3_MACS_peak_16011_lociStitched	chr2	192531009	192546123	3	9305	25427.7936	2650.9956	475	1
4_MACS_peak_5910_lociStitched	chr12	6551937	6571985	4	9296	28686.6832	3265.8192	476	1
2_MACS_peak_20209_lociStitched	chr3	186779626	186792502	2	9293	44328.2052	3931.0428	477	1
3_MACS_peak_6324_lociStitched	chr12	46119625	46132416	3	9292	19392.4351	1948.0693	478	1
3_MACS_peak_2194_lociStitched	chr1	184711177	184725861	3	9292	19522.378	3453.6768	479	1
2_MACS_peak_16354_lociStitched	chr2	227655503	227666750	2	9286	13738.2105	1655.5584	480	1
2_MACS_peak_17517_lociStitched	chr21	34600840	34613019	2	9286	32236.5951	2925.3958	481	1
3_MACS_peak_3068_lociStitched	chr10	6953768	6972785	3	9278	29139.7491	3025.6047	482	1
3_MACS_peak_10079_lociStitched	chr16	14486531	14503349	3	9257	27335.9772	2687.5164	483	1
2_MACS_peak_6292_lociStitched	chr12	41153130	41166225	2	9180	15679.953	1833.3	484	1
4_MACS_peak_16246_lociStitched	chr2	216764767	216784475	4	9151	11393.1948	2857.66	485	1
1_MACS_peak_20033_lociStitched	chr3	176911699	176920848	1	9150	37811.9021	2731.8914	486	1
1_MACS_peak_9695_lociStitched	chr15	90637437	90646580	1	9144	24431.9246	1820.3713	487	1
3_MACS_peak_16273_lociStitched	chr2	219148415	219160900	3	9140	16143.105	2138.6805	488	1
2_MACS_peak_10994_lociStitched	chr17	4268189	4281308	2	9137	15968.4468	2013.7665	489	1
3_MACS_peak_13024_lociStitched	chr19	1015264	1029411	3	9137	17733.2645	2880.3292	490	1
1_MACS_peak_24747_lociStitched	chr6	138186919	138196046	1	9128	22757.2618	1791.6301	491	1
4_MACS_peak_4992_lociStitched	chr11	64611215	64634142	4	9124	17607.936	3237.2924	492	1
1_MACS_peak_21730_lociStitched	chr5	1311433	1320546	1	9114	63893.9769	1844.4712	493	1
3_MACS_peak_13405_lociStitched	chr19	13949126	13962111	3	9107	27641.1695	2084.0925	494	1
2_MACS_peak_23712_lociStitched	chr6	30649177	30659479	2	9093	21068.6202	1959.4404	495	1
4_MACS_peak_25307_lociStitched	chr7	29706320	29726184	4	9092	14083.576	2484.9864	496	1
2_MACS_peak_5572_lociStitched	chr11	115125344	115136890	2	9086	20259.7662	1776.9294	497	1
3_MACS_peak_9261_lociStitched	chr15	63765669	63780122	3	9084	13090.0821	2256.1133	498	1
5_MACS_peak_25978_lociStitched	chr7	101376429	101398441	5	9082	9788.7364	2471.9476	499	1
2_MACS_peak_27928_lociStitched	chr9	9605472	9615865	2	9066	17595.349	1488.2776	500	1
2_MACS_peak_6547_lociStitched	chr12	56509169	56523999	2	9049	16600.702	2791.006	501	1
4_MACS_peak_253_lociStitched	chr1	17221336	17241677	4	9045	65542.7702	5736.162	502	1
3_MACS_peak_19515_lociStitched	chr3	125548679	125560570	3	9040	16119.4396	2203.4023	503	1
2_MACS_peak_10866_lociStitched	chr16	89033361	89046317	2	8974	26102.4532	1280.0528	504	1
3_MACS_peak_11813_lociStitched	chr17	48225226	48239458	3	8972	13611.4848	1951.2072	505	1
2_MACS_peak_20939_lociStitched	chr4	78735996	78749320	2	8966	16698.9692	2380.9988	506	1
2_MACS_peak_25126_lociStitched	chr7	7998891	8013504	2	8952	14683.1424	2453.5227	507	1
