REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	05_0EWR_0229Kronos_MM1S-KB-3hr-1_H3K18Ac_hs-dm_i07.bam	39_0EXR_0229Kronos_MM1S-KB-3hr-1_Input_hs_i82.bam
4_MACS_peak_13267_lociStitched	chr19	9928732	9946917	4	6257	8985.208499999999	2384.0535
2_MACS_peak_9193_lociStitched	chr15	56648155	56666319	2	11779	43802.486000000004	2860.83
4_MACS_peak_12345_lociStitched	chr17	79868451	79886614	4	7054	9631.8389	2052.419
4_MACS_peak_29948_lociStitched	chrX	153234300	153252441	4	8731	22128.3918	1549.2414
4_MACS_peak_24541_lociStitched	chr6	117858980	117877105	4	10558	17503.3125	2557.4375
4_MACS_peak_5136_lociStitched	chr11	67760498	67778614	4	11007	23635.9452	2588.7764
4_MACS_peak_15093_lociStitched	chr2	86290497	86308572	4	8893	10881.15	3107.0924999999997
4_MACS_peak_15375_lociStitched	chr2	112416209	112434259	4	7823	8732.59	2501.73
3_MACS_peak_2246_lociStitched	chr1	192561288	192579314	3	10916	14584.8366	4052.2448
4_MACS_peak_27806_lociStitched	chr8	145687110	145705118	4	7356	6891.661599999999	2317.6296
4_MACS_peak_27782_lociStitched	chr8	145047414	145065409	4	8207	9645.32	2524.6985
3_MACS_peak_16196_lociStitched	chr2	207997090	208015071	3	8022	21088.1168	2715.131
3_MACS_peak_16044_lociStitched	chr2	197089045	197106980	3	8165	9706.422	2553.944
2_MACS_peak_7070_lociStitched	chr12	108952831	108970761	2	16765	53816.895000000004	3824.4689999999996
4_MACS_peak_9689_lociStitched	chr15	90574006	90591930	4	10049	16900.5396	2679.638
3_MACS_peak_23427_lociStitched	chr6	12044395	12062294	3	7495	13383.0823	2407.4155
3_MACS_peak_17948_lociStitched	chr22	27052925	27070795	3	8129	16601.23	2875.283
5_MACS_peak_12690_lociStitched	chr18	42288882	42306749	5	9915	10505.796	2596.0751
4_MACS_peak_11745_lociStitched	chr17	46018134	46035962	4	6215	7075.9331999999995	2511.9652
4_MACS_peak_4925_lociStitched	chr11	62308126	62325933	4	11555	15955.072	3173.2074
3_MACS_peak_28839_lociStitched	chr9	130532303	130550095	3	9801	17968.1408	2978.3808
3_MACS_peak_18607_lociStitched	chr3	20080448	20098222	3	11443	18474.2956	2696.3158
3_MACS_peak_19115_lociStitched	chr3	69128259	69145998	3	15557	30574.9404	3207.2111999999997
3_MACS_peak_1705_lociStitched	chr1	153747221	153764932	3	7077	17245.2007	3512.0913
2_MACS_peak_18115_lociStitched	chr22	37610696	37628395	2	14611	40750.1776	3300.8635
3_MACS_peak_17940_lociStitched	chr22	26974810	26992478	3	11338	24203.3932	3017.6944000000003
4_MACS_peak_10450_lociStitched	chr16	53085832	53103489	4	7779	9909.108400000001	2309.5356
3_MACS_peak_15146_lociStitched	chr2	89049124	89066775	3	11547	37789.02589999999	2898.2942000000003
3_MACS_peak_19287_lociStitched	chr3	101495712	101513326	3	9835	19789.328999999998	2980.2888
4_MACS_peak_657_lociStitched	chr1	40030495	40048093	4	11182	13270.6518	2998.6992
3_MACS_peak_1669_lociStitched	chr1	151802512	151820106	3	8256	13556.177	3865.4018
4_MACS_peak_17032_lociStitched	chr20	40709725	40727312	4	13374	36948.528300000005	2571.2194
4_MACS_peak_23253_lociStitched	chr6	218897	236476	4	5498	5249.0894	2148.1538
4_MACS_peak_3627_lociStitched	chr10	74006973	74024534	4	9679	22495.641	2901.0772
3_MACS_peak_20041_lociStitched	chr3	177062557	177080114	3	10557	39338.2142	4375.2044000000005
4_MACS_peak_12222_lociStitched	chr17	75128683	75146224	4	15494	57506.4144	3262.626
4_MACS_peak_29417_lociStitched	chrX	49011861	49029397	4	7483	13676.3264	1434.4448
5_MACS_peak_26879_lociStitched	chr8	27934062	27951570	5	12413	19372.602	3284.5008
5_MACS_peak_11767_lociStitched	chr17	46544643	46562142	5	8170	8448.5172	2369.3646
3_MACS_peak_18976_lociStitched	chr3	52000570	52018046	3	6145	9517.4296	2172.2668
4_MACS_peak_17284_lociStitched	chr20	55957943	55975398	4	11352	19043.405	2735.1985
3_MACS_peak_17419_lociStitched	chr21	19151782	19169225	3	13864	23579.447399999997	2644.3588000000004
4_MACS_peak_15296_lociStitched	chr2	109221397	109238830	4	8318	10989.7632	2879.9316000000003
3_MACS_peak_364_lociStitched	chr1	25347199	25364598	3	7992	20958.8354	2352.3448
3_MACS_peak_12568_lociStitched	chr18	21067100	21084492	3	5062	8694.2608	2207.0448
3_MACS_peak_21312_lociStitched	chr4	129723888	129741278	3	8396	19598.53	2488.509
2_MACS_peak_22052_lociStitched	chr5	55436289	55453664	2	17094	35858.525	2960.7
2_MACS_peak_20680_lociStitched	chr4	40302522	40319893	2	11843	20579.423700000003	3062.5073
3_MACS_peak_4425_lociStitched	chr11	6623905	6641259	3	5714	9773.7728	2830.4374
5_MACS_peak_14430_lociStitched	chr2	27293490	27310827	5	11093	17364.7392	2650.8273
3_MACS_peak_18677_lociStitched	chr3	32463955	32481279	3	6766	11459.826	2591.6704
3_MACS_peak_10348_lociStitched	chr16	30953073	30970392	3	6340	12868.017	2308.6227
3_MACS_peak_13475_lociStitched	chr19	16694113	16711412	3	11101	30027.6042	3681.2272
3_MACS_peak_3043_lociStitched	chr10	5930557	5947820	3	7190	10720.323	2511.7664999999997
3_MACS_peak_392_lociStitched	chr1	26436747	26453974	3	6168	11502.4679	2602.9997000000003
4_MACS_peak_4870_lociStitched	chr11	59317074	59334232	4	6063	9400.8682	2457.0256
4_MACS_peak_5128_lociStitched	chr11	67644685	67661842	4	10948	27886.9878	2952.7197
4_MACS_peak_6057_lociStitched	chr12	12949909	12967039	4	7647	11394.876	2595.1949999999997
3_MACS_peak_16701_lociStitched	chr20	11958977	11976075	3	5421	7283.748	2103.054
3_MACS_peak_21083_lociStitched	chr4	100766809	100783879	3	7617	13649.172	2912.142
3_MACS_peak_24810_lociStitched	chr6	143162951	143179997	3	10415	18298.880999999998	1566.5274
3_MACS_peak_819_lociStitched	chr1	46790231	46807246	3	7928	16160.847	2535.2349999999997
3_MACS_peak_1092_lociStitched	chr1	75595509	75612511	3	15493	30765.119000000002	2516.296
4_MACS_peak_28855_lociStitched	chr9	130828672	130845669	4	11978	19753.913399999998	2442.4689
3_MACS_peak_23646_lociStitched	chr6	27791039	27808028	3	8633	26689.719	2791.2927
3_MACS_peak_324_lociStitched	chr1	23937636	23954623	3	7681	13659.246700000002	2967.6288999999997
3_MACS_peak_29864_lociStitched	chrX	135228288	135245240	3	6508	8935.3992	1379.8928
3_MACS_peak_25483_lociStitched	chr7	45025203	45042118	3	9661	15303.000499999998	2714.8575
2_MACS_peak_13083_lociStitched	chr19	2081521	2098400	2	15091	85871.9125	4771.6933
2_MACS_peak_4101_lociStitched	chr10	112256018	112272896	2	10565	23646.078	2950.2744000000002
2_MACS_peak_20205_lociStitched	chr3	186703109	186719968	2	13463	44342.5418	4494.6094
3_MACS_peak_10079_lociStitched	chr16	14486531	14503349	3	9257	27335.977199999998	2687.5164
3_MACS_peak_13089_lociStitched	chr19	2254933	2271738	3	11024	25851.1315	3794.569
3_MACS_peak_14595_lociStitched	chr2	42344321	42361109	3	11700	18485.2668	2838.8508
2_MACS_peak_25574_lociStitched	chr7	55569105	55585893	2	16715	38115.4752	2993.3003999999996
3_MACS_peak_5735_lociStitched	chr11	126173021	126189804	3	9677	18328.7143	3044.4362
3_MACS_peak_9896_lociStitched	chr16	2509295	2526065	3	5943	8163.636	1837.992
2_MACS_peak_4596_lociStitched	chr11	19449590	19466349	2	15921	62333.4246	3623.2958
3_MACS_peak_6497_lociStitched	chr12	53886319	53903072	3	6462	11593.076	2496.197
3_MACS_peak_14099_lociStitched	chr19	55469095	55485799	3	6840	11024.640000000001	2031.2064
4_MACS_peak_12351_lociStitched	chr17	79979419	79996117	4	5647	8086.8414	2123.9856
5_MACS_peak_25761_lociStitched	chr7	76541160	76557853	5	5382	4825.9463000000005	2141.7119
4_MACS_peak_23518_lociStitched	chr6	20197584	20214273	4	10569	15502.4121	2518.3701
4_MACS_peak_367_lociStitched	chr1	25558211	25574892	4	6959	12192.1429	2715.6668
3_MACS_peak_12596_lociStitched	chr18	23746571	23763250	3	7520	11561.882800000001	2149.9231
3_MACS_peak_10122_lociStitched	chr16	17554535	17571202	3	6728	7546.817599999999	2420.0484
3_MACS_peak_7059_lociStitched	chr12	108063893	108080555	3	5659	6489.849	2192.7192
1_MACS_peak_5018_lociStitched	chr11	65183400	65200051	1	16652	116736.8308	4302.6184
3_MACS_peak_317_lociStitched	chr1	23850189	23866831	3	10614	44825.227	2982.2464
3_MACS_peak_4808_lociStitched	chr11	47414386	47431027	3	6765	8784.7839	2319.7554
3_MACS_peak_6035_lociStitched	chr12	11974297	11990920	3	7515	11770.746299999999	2352.1544999999996
5_MACS_peak_955_lociStitched	chr1	59470580	59487150	5	8271	13645.395	2485.5
3_MACS_peak_17526_lociStitched	chr21	34696164	34712723	3	8396	24494.0728	4030.4606
3_MACS_peak_2420_lociStitched	chr1	205242280	205258827	3	11852	37192.6919	4452.7977
3_MACS_peak_18985_lociStitched	chr3	52272111	52288642	3	6639	9220.9918	2430.057
3_MACS_peak_6429_lociStitched	chr12	51279942	51296454	3	5528	6571.776000000001	2405.7984
3_MACS_peak_8888_lociStitched	chr15	34619287	34635781	3	9571	22905.217800000002	2672.0280000000002
4_MACS_peak_16942_lociStitched	chr20	34673711	34690201	4	12506	15220.27	2590.5789999999997
3_MACS_peak_22488_lociStitched	chr5	109266089	109282575	3	8854	15050.0694	2606.4366
3_MACS_peak_7980_lociStitched	chr14	20922376	20938848	3	5677	8990.417599999999	1352.3512
4_MACS_peak_395_lociStitched	chr1	26490577	26507015	4	3697	3913.8878	1988.998
4_MACS_peak_22923_lociStitched	chr5	150459510	150475945	4	10013	21054.8785	2534.277
2_MACS_peak_20922_lociStitched	chr4	77608745	77625176	2	15350	21922.2402	3010.1592
4_MACS_peak_9811_lociStitched	chr15	101790355	101806778	4	7844	12154.6623	2649.0299
4_MACS_peak_28676_lociStitched	chr9	116162879	116179295	4	7078	14511.744	2816.9856
5_MACS_peak_19782_lociStitched	chr3	151985405	152001812	5	12200	19726.1361	2703.8736
4_MACS_peak_7560_lociStitched	chr13	42061767	42078144	4	7522	8882.8848	1352.7402000000002
3_MACS_peak_5098_lociStitched	chr11	67030012	67046376	3	7283	17514.3892	2765.516
4_MACS_peak_8556_lociStitched	chr14	93229880	93246217	4	6279	8947.774899999999	1527.5095
3_MACS_peak_2555_lociStitched	chr1	211499192	211515509	3	8763	17912.802600000003	3756.1733999999997
4_MACS_peak_5877_lociStitched	chr12	4248130	4264412	4	11499	16654.857799999998	2523.71
3_MACS_peak_24096_lociStitched	chr6	56618124	56634391	3	7612	9610.543599999999	2576.6928000000003
3_MACS_peak_2688_lociStitched	chr1	223899531	223915785	3	9952	20141.9568	3597.0102
3_MACS_peak_11224_lociStitched	chr17	19084312	19100532	3	6565	12525.084	2288.642
4_MACS_peak_13466_lociStitched	chr19	16545100	16561313	4	7592	11589.0524	2615.1569
3_MACS_peak_16636_lociStitched	chr20	5092696	5108907	3	7227	15698.7324	2558.0958
3_MACS_peak_29312_lociStitched	chrX	39953461	39969637	3	11724	18262.704	1175.9952
3_MACS_peak_18319_lociStitched	chr22	45630305	45646479	3	7616	11566.027399999999	2050.8632
4_MACS_peak_22980_lociStitched	chr5	156305717	156321886	4	8532	10047.416599999999	2184.4319
3_MACS_peak_18574_lociStitched	chr3	15835583	15851738	3	8610	13121.091	2528.2575
4_MACS_peak_10786_lociStitched	chr16	81841547	81857696	4	10027	16970.984099999998	1479.2484
4_MACS_peak_21883_lociStitched	chr5	32275982	32292114	4	7426	9753.4072	2647.2612
3_MACS_peak_7277_lociStitched	chr12	123371199	123387326	3	14441	20260.3501	1843.3161
2_MACS_peak_10063_lociStitched	chr16	12055945	12072062	2	12068	66049.0777	3452.2614
1_MACS_peak_6475_lociStitched	chr12	53587985	53604091	1	16107	92003.9144	3918.5897999999997
3_MACS_peak_1526_lociStitched	chr1	145501306	145517405	3	7374	19650.4394	3875.0293
3_MACS_peak_6070_lociStitched	chr12	13317597	13333695	3	6727	9117.9072	2131.3752
3_MACS_peak_2021_lociStitched	chr1	168302136	168318212	3	6466	7965.658	3533.5047999999997
3_MACS_peak_13809_lociStitched	chr19	42027364	42043440	3	10132	14670.9576	2556.084
3_MACS_peak_12256_lociStitched	chr17	76136796	76152843	3	12625	30184.407	2493.7038000000002
4_MACS_peak_13753_lociStitched	chr19	39921189	39937208	4	6766	9878.917300000001	2333.9683
2_MACS_peak_25839_lociStitched	chr7	90352261	90368279	2	10564	16860.5468	2622.1466
4_MACS_peak_16890_lociStitched	chr20	32461572	32477528	4	11296	48960.986	2477.9667999999997
3_MACS_peak_11244_lociStitched	chr17	19962367	19978304	3	7827	16337.018699999999	2569.0444
3_MACS_peak_28036_lociStitched	chr9	33152570	33168498	3	7689	11382.1488	2793.7712
5_MACS_peak_1031_lociStitched	chr1	66896702	66912622	5	8131	16537.696	2582.224
4_MACS_peak_9559_lociStitched	chr15	81608697	81624586	4	9974	12358.4642	2853.6644
2_MACS_peak_14862_lociStitched	chr2	65204869	65220748	2	9575	21042.8508	2389.7895
3_MACS_peak_26755_lociStitched	chr8	18598505	18614370	3	7468	9666.5445	2192.5429999999997
4_MACS_peak_6605_lociStitched	chr12	58135057	58150921	4	8452	11012.7888	2555.6904
4_MACS_peak_19611_lociStitched	chr3	132254824	132270681	4	6338	9622.0276	2121.6666
3_MACS_peak_15885_lociStitched	chr2	178475727	178491576	3	4465	7458.539400000001	2084.1435
3_MACS_peak_7952_lociStitched	chr13	114912097	114927938	3	5563	7519.7227	1950.0271
1_MACS_peak_22345_lociStitched	chr5	88171185	88187009	1	15825	45620.592	3179.0416
3_MACS_peak_18739_lociStitched	chr3	39248007	39263830	3	8440	18090.4359	2450.9827
4_MACS_peak_11105_lociStitched	chr17	8088553	8104344	4	10354	12727.546	3033.4510999999998
3_MACS_peak_14351_lociStitched	chr2	20615290	20631030	3	11659	25128.91	2288.596
3_MACS_peak_5775_lociStitched	chr11	129233581	129249305	3	9984	20963.2368	2614.9012000000002
3_MACS_peak_2856_lociStitched	chr1	234734119	234749834	3	11451	49370.244	4013.6110000000003
3_MACS_peak_16594_lociStitched	chr20	3631919	3647585	3	5258	4883.0922	1988.0154000000002
3_MACS_peak_19355_lociStitched	chr3	111838204	111853843	3	6205	7894.5672	2497.5483
2_MACS_peak_20649_lociStitched	chr4	38307067	38322680	2	13777	41961.4988	2488.7122
4_MACS_peak_5938_lociStitched	chr12	7022765	7038376	4	11256	18647.3395	2415.0217000000002
3_MACS_peak_8660_lociStitched	chr14	103271313	103286919	3	7467	8013.681	1225.071
3_MACS_peak_1637_lociStitched	chr1	150847936	150863536	3	5457	8690.76	2953.08
3_MACS_peak_615_lociStitched	chr1	37930768	37946363	3	11391	18243.031	2541.985
2_MACS_peak_6054_lociStitched	chr12	12866145	12881739	2	15447	86527.9872	2877.093
3_MACS_peak_4936_lociStitched	chr11	62431816	62447406	3	5126	8705.456	2408.655
3_MACS_peak_12396_lociStitched	chr17	81141179	81156762	3	5490	11247.8094	1896.4511
4_MACS_peak_19216_lociStitched	chr3	95061430	95076994	4	6152	9434.896799999999	2037.3275999999998
3_MACS_peak_21944_lociStitched	chr5	37833425	37848972	3	7716	9233.363299999999	1845.4289
3_MACS_peak_18955_lociStitched	chr3	50373610	50389150	3	5700	15187.241999999998	2298.366
3_MACS_peak_18534_lociStitched	chr3	13455291	13470827	3	7279	22171.425600000002	2314.864
2_MACS_peak_7073_lociStitched	chr12	109020364	109035887	2	13644	78231.2631	3213.261
3_MACS_peak_7255_lociStitched	chr12	122227704	122243226	3	7723	25234.1154	1095.8532
1_MACS_peak_1024_lociStitched	chr1	66736145	66751640	1	15496	46777.8555	2899.1144999999997
3_MACS_peak_28458_lociStitched	chr9	95820367	95835852	3	8312	9027.755	2019.244
3_MACS_peak_25378_lociStitched	chr7	36982642	36998119	3	5000	4672.5063	2077.0134000000003
2_MACS_peak_1680_lociStitched	chr1	152006419	152021892	2	9718	29961.9172	4221.0344
3_MACS_peak_17698_lociStitched	chr21	45195021	45210493	3	11014	30007.944	3485.8416
3_MACS_peak_24006_lociStitched	chr6	45386778	45402221	3	11183	25476.3171	2137.3112
3_MACS_peak_1750_lociStitched	chr1	154942391	154957818	3	9583	26463.4758	4308.7611
4_MACS_peak_16859_lociStitched	chr20	31254906	31270333	4	8638	15482.5372	2343.3613
3_MACS_peak_23744_lociStitched	chr6	31619103	31634514	3	7009	19011.0096	2866.446
2_MACS_peak_5025_lociStitched	chr11	65263331	65278737	2	14808	45626.4096	3444.7816
3_MACS_peak_6573_lociStitched	chr12	57093776	57109177	3	5809	7058.2783	2100.6964
3_MACS_peak_7478_lociStitched	chr13	31263962	31279319	3	4421	4608.6357	1170.2034
2_MACS_peak_23846_lociStitched	chr6	35264678	35280028	2	8861	16539.625	2302.5
3_MACS_peak_18130_lociStitched	chr22	38067970	38083292	3	7973	13422.072	2408.6184000000003
3_MACS_peak_5121_lociStitched	chr11	67367403	67382681	3	4988	8548.041	2221.4212
1_MACS_peak_16105_lociStitched	chr2	201979788	201995039	1	15252	88326.1665	3501.6295999999998
3_MACS_peak_3359_lociStitched	chr10	43890854	43906094	3	10142	24807.672	2203.704
3_MACS_peak_6092_lociStitched	chr12	15101004	15116240	3	14975	23010.9308	3024.346
3_MACS_peak_13782_lociStitched	chr19	40926410	40941639	3	5925	8184.0646	2095.5104
4_MACS_peak_20277_lociStitched	chr3	194867363	194882585	4	7616	10629.5226	3236.1972
3_MACS_peak_14437_lociStitched	chr2	27374765	27389969	3	10758	21001.2852	2423.5175999999997
3_MACS_peak_26917_lociStitched	chr8	29490627	29505823	3	8658	15974.035199999998	2366.0172000000002
4_MACS_peak_26439_lociStitched	chr7	142416113	142431306	4	6377	5847.7857	2851.7261
3_MACS_peak_5632_lociStitched	chr11	118964300	118979482	3	8581	19533.1612	2526.2848
4_MACS_peak_3578_lociStitched	chr10	70974738	70989914	4	6285	10809.864800000001	2176.2384
3_MACS_peak_7040_lociStitched	chr12	106528878	106544046	3	10189	22334.879999999997	2490.5856000000003
4_MACS_peak_5655_lociStitched	chr11	120368045	120383209	4	11924	22606.491199999997	1863.6555999999998
5_MACS_peak_22239_lociStitched	chr5	75585781	75600943	5	9583	10257.093	2345.5614
3_MACS_peak_18183_lociStitched	chr22	39459146	39474303	3	11309	24101.1457	2496.3579
2_MACS_peak_12064_lociStitched	chr17	66230194	66245347	2	8717	30449.9535	2422.9647
3_MACS_peak_24781_lociStitched	chr6	139633864	139649005	3	7891	10579.0167	2056.1478
3_MACS_peak_16452_lociStitched	chr2	235390632	235405765	3	7688	7913.045700000001	1178.8607
3_MACS_peak_16011_lociStitched	chr2	192531009	192546123	3	9305	25427.793599999997	2650.9956
3_MACS_peak_7115_lociStitched	chr12	111051235	111066341	3	4210	3454.7421999999997	941.1038
2_MACS_peak_15668_lociStitched	chr2	153913802	153928899	2	10185	22787.4118	2652.5429
4_MACS_peak_10314_lociStitched	chr16	30379590	30394678	4	8381	12986.241600000001	2325.0607999999997
3_MACS_peak_3927_lociStitched	chr10	99171840	99186882	3	5568	8840.1834	1809.5526
3_MACS_peak_14026_lociStitched	chr19	49989913	50004941	3	6685	12136.612799999999	3074.7288
5_MACS_peak_4335_lociStitched	chr11	818885	833910	5	6080	5709.5	1484.47
3_MACS_peak_225_lociStitched	chr1	15897199	15912192	3	6617	12325.7453	2338.908
3_MACS_peak_9843_lociStitched	chr16	685258	700240	3	6625	12485.998800000001	1905.7104000000002
3_MACS_peak_645_lociStitched	chr1	39657131	39672094	3	6519	9378.8084	2262.4056
3_MACS_peak_9899_lociStitched	chr16	2556774	2571736	3	5371	9168.713600000001	1714.6452
3_MACS_peak_5874_lociStitched	chr12	4216221	4231172	3	10276	67496.2895	2987.2098
3_MACS_peak_23112_lociStitched	chr5	171601176	171616117	3	9887	19539.8398	2481.7001
2_MACS_peak_23749_lociStitched	chr6	31694406	31709345	2	12006	38426.0958	2960.9098
4_MACS_peak_5179_lociStitched	chr11	71412145	71427045	4	13729	36510.96	2950.2000000000003
2_MACS_peak_10196_lociStitched	chr16	23404691	23419578	2	8753	32816.9028	2474.2194
4_MACS_peak_15359_lociStitched	chr2	112186090	112200974	4	6715	6885.338400000001	2095.6672000000003
2_MACS_peak_18156_lociStitched	chr22	38782232	38797113	2	14783	21958.4036	2474.7103
3_MACS_peak_16907_lociStitched	chr20	32990829	33005702	3	8881	13208.7113	2190.7929
3_MACS_peak_2564_lociStitched	chr1	211688144	211703001	3	8689	19006.560100000002	3038.2565
4_MACS_peak_6009_lociStitched	chr12	10291779	10306631	4	6479	7616.105600000001	2015.4163999999998
3_MACS_peak_28681_lociStitched	chr9	116278784	116293628	3	6208	7754.5055999999995	2204.334
3_MACS_peak_12233_lociStitched	chr17	75314817	75329652	3	7509	14671.815	2130.306
2_MACS_peak_6547_lociStitched	chr12	56509169	56523999	2	9049	16600.701999999997	2791.0060000000003
3_MACS_peak_27283_lociStitched	chr8	81046303	81061131	3	12201	15520.4676	2723.9036
3_MACS_peak_15311_lociStitched	chr2	109829175	109843996	3	12434	25782.6116	2549.212
3_MACS_peak_1786_lociStitched	chr1	155903051	155917849	3	9725	19090.8998	3313.2722
4_MACS_peak_27681_lociStitched	chr8	133958677	133973440	4	8426	8208.228000000001	1959.0501000000002
3_MACS_peak_18997_lociStitched	chr3	52730793	52745551	3	8302	15262.7236	2325.8608
3_MACS_peak_24455_lociStitched	chr6	109075220	109089974	3	6421	8808.137999999999	2592.2778
1_MACS_peak_25787_lociStitched	chr7	78113699	78128450	1	14752	59015.8008	3075.5834999999997
3_MACS_peak_24402_lociStitched	chr6	106227703	106242448	3	7364	7907.7435	2350.3529999999996
4_MACS_peak_11773_lociStitched	chr17	46581647	46596372	4	11248	15531.93	2292.6825
3_MACS_peak_9698_lociStitched	chr15	90721606	90736320	3	7525	20799.7104	2401.3248000000003
