REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X05_0EWR_0229Kronos_MM1S.KB.3hr.1_H3K18Ac_hs.dm_i07.bam	X39_0EXR_0229Kronos_MM1S.KB.3hr.1_Input_hs_i82.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank	isStretch
2_MACS_peak_24063_lociStitched	chr6	52527427	52536647	2	7736	13295.24	1850.454	749	LOC730101,TMEM14A		LOC730101	749	1
3_MACS_peak_7255_lociStitched	chr12	122227704	122243226	3	7723	25234.1154	1095.8532	750	SETD1B,RHOF,LOC338799		RHOF	750	1
2_MACS_peak_26215_lociStitched	chr7	121977635	121985356	2	7719	14862.925	1838.3701	751	CADPS2	LOC154860,FEZF1	FEZF1	751	1
2_MACS_peak_15689_lociStitched	chr2	158323779	158337840	2	7717	32981.4816	2452.2384	752		CYTIP	CYTIP	752	1
3_MACS_peak_21944_lociStitched	chr5	37833425	37848972	3	7716	9233.3633	1845.4289	753	GDNF		GDNF	753	1
2_MACS_peak_19347_lociStitched	chr3	111392368	111403280	2	7711	9035.136	1923.7856	754	PLCXD2	PHLDB2	PLCXD2	754	1
3_MACS_peak_1609_lociStitched	chr1	149898659	149912133	3	7711	16934.1232	2764.8648	755	SF3B4,MTMR11	HIST2H2AC,BOLA1,HIST2H2BE,HIST2H2AB,SV2A	MTMR11	755	1
1_MACS_peak_3296_lociStitched	chr10	30989334	30997042	1	7709	33229.188	1415.1888	756			LYZL2	756	1
3_MACS_peak_1390_lociStitched	chr1	115236770	115251177	3	7706	11358.4788	1045.9482	757	AMPD1,NRAS	DENND2C,CSDE1	AMPD1	757	1
2_MACS_peak_7959_lociStitched	chr13	115023666	115032112	2	7705	14902.967	1497.4758	758	CDC16	UPF3A,ZNF828	UPF3A	758	1
3_MACS_peak_18914_lociStitched	chr3	49054578	49067581	3	7704	16251.1494	2232.6151	759	NDUFAF3,DALRD3,MIR425,MIR191,IMPDH2,QRICH1	P4HTM,WDR6	NDUFAF3	759	1
2_MACS_peak_5447_lociStitched	chr11	102185953	102193667	2	7703	17894.1658	1614.5402	760	BIRC3	BIRC2	BIRC3	760	1
2_MACS_peak_22511_lociStitched	chr5	112256438	112266857	2	7703	19522.0803	1821.2412	761	REEP5	DCP2	REEP5	761	1
3_MACS_peak_26388_lociStitched	chr7	139466523	139478838	3	7703	12333.4725	2651.4195	762	TBXAS1,HIPK2		HIPK2	762	1
4_MACS_peak_15008_lociStitched	chr2	74681522	74700688	4	7703	13904.933	2928.5648	763	INO80B,WBP1,MOGS,MRPL53,CCDC142	WDR54,TTC31,LOC151534,TLX2,C2orf81,RTKN,LBX2,PCGF1	MOGS	763	1
1_MACS_peak_19772_lociStitched	chr3	150315438	150323139	1	7702	15425.8731	1517.8671	764	SELT		SELT	764	1
2_MACS_peak_15380_lociStitched	chr2	112482527	112494773	2	7702	12779.9256	1942.2156	765			ANAPC1	765	1
3_MACS_peak_27605_lociStitched	chr8	126342263	126355616	3	7702	8110.6122	1913.4849	766	NSMCE2		TRIB1	766	1
3_MACS_peak_28735_lociStitched	chr9	123630404	123641552	3	7701	21390.7824	1923.03	767	PHF19	LOC253039,PSMD5,TRAF1	PHF19	767	1
3_MACS_peak_3011_lociStitched	chr10	3798582	3808562	3	7691	18139.648	1327.34	768		KLF6	KLF6	768	1
2_MACS_peak_12151_lociStitched	chr17	73284099	73295132	2	7691	13394.062	1844.7176	769	SLC25A19	MRPS7,LOC100287042,GGA3,MIF4GD	SLC25A19	769	1
3_MACS_peak_28036_lociStitched	chr9	33152570	33168498	3	7689	11382.1488	2793.7712	770	B4GALT1		B4GALT1	770	1
3_MACS_peak_16452_lociStitched	chr2	235390632	235405765	3	7688	7913.0457	1178.8607	771	ARL4C		ARL4C	771	1
4_MACS_peak_29594_lociStitched	chrX	75362502	75372276	4	7684	15800.6484	914.8464	772		CXorf26	CXorf26	772	1
3_MACS_peak_324_lociStitched	chr1	23937636	23954623	3	7681	13659.2467	2967.6289	773	MDS2		MDS2	773	1
3_MACS_peak_554_lociStitched	chr1	33445399	33459894	3	7676	12091.729	2406.17	774		RNF19B,AK2	RNF19B	774	1
3_MACS_peak_1713_lociStitched	chr1	153929541	153941517	3	7673	21004.7064	3405.9744	775	CREB3L4,CRTC2,SLC39A1	RPS27,GATAD2B,DENND4B,JTB,RAB13	CRTC2	775	1
2_MACS_peak_1855_lociStitched	chr1	158978182	158986911	2	7669	14703.1276	2475.5444	776	IFI16		IFI16	776	1
2_MACS_peak_9365_lociStitched	chr15	70306349	70316622	2	7669	11389.6751	1883.0409	777			MIR629	777	1
2_MACS_peak_26925_lociStitched	chr8	29622103	29634721	2	7666	39445.1298	2402.4672	778		C8orf75	C8orf75	778	1
2_MACS_peak_10916_lociStitched	chr17	977327	985298	2	7665	12948.0924	1283.331	779	ABR		ABR	779	1
2_MACS_peak_26113_lociStitched	chr7	110719817	110733832	2	7659	10704.657	2845.045	780	LRRN3,IMMP2L		LRRN3	780	1
2_MACS_peak_29492_lociStitched	chrX	58149936	58159716	2	7658	7585.368	723.72	781			ZXDA	781	1
1_MACS_peak_19887_lociStitched	chr3	160116017	160123670	1	7654	31654.3386	1685.1906	782	SMC4,MIR15B,MIR16-2,IFT80	IFT80,TRIM59	SMC4	782	1
4_MACS_peak_1058_lociStitched	chr1	68213651	68232687	4	7654	14128.5192	2931.544	783	GNG12		GADD45A	783	1
3_MACS_peak_2307_lociStitched	chr1	200588873	200598667	3	7648	13817.3752	2213.444	784	KIF14	DDX59	KIF14	784	1
4_MACS_peak_6057_lociStitched	chr12	12949909	12967039	4	7647	11394.876	2595.195	785	DDX47	MIR613,APOLD1	DDX47	785	1
1_MACS_peak_11499_lociStitched	chr17	36856073	36863707	1	7635	40446.4588	1484.813	786	MLLT6	CISD3,PSMB3,C17orf96,PCGF2	MLLT6	786	1
2_MACS_peak_2805_lociStitched	chr1	230256872	230270034	2	7631	23355.969	2806.1384	787	GALNT2		GALNT2	787	1
5_MACS_peak_5028_lociStitched	chr11	65306917	65326738	5	7631	9042.3402	2632.2288	788	LTBP3	MALAT1,SCYL1,SSSCA1,FAM89B,EHBP1L1,KCNK7	LTBP3	788	1
2_MACS_peak_6277_lociStitched	chr12	38931682	38939911	2	7627	11625.9312	1486.1574	789			ALG10B	789	1
2_MACS_peak_28913_lociStitched	chr9	132646262	132657555	2	7624	21002.7214	2057.5846	790	FNBP1	USP20,C9orf78	USP20	790	1
1_MACS_peak_26214_lociStitched	chr7	121944189	121951805	1	7617	23325.5232	1613.8304	791	LOC154860,FEZF1		FEZF1	791	1
3_MACS_peak_21083_lociStitched	chr4	100766809	100783879	3	7617	13649.172	2912.142	792	DAPP1	MAPKSP1	DAPP1	792	1
3_MACS_peak_23769_lociStitched	chr6	32156732	32165843	3	7616	15270.9471	1660.9353	793	PBX2,GPSM3,NOTCH4	PPT2,EGFL8,RNF5,RNF5P1,PRRT1,LOC100507547,AGPAT1,AGER	GPSM3	793	1
4_MACS_peak_20277_lociStitched	chr3	194867363	194882585	4	7616	10629.5226	3236.1972	794	C3orf21		C3orf21	794	1
3_MACS_peak_18319_lociStitched	chr22	45630305	45646479	3	7616	11566.0274	2050.8632	795	C22orf9	UPK3A,MIR1249,C22orf9	C22orf9	795	1
3_MACS_peak_22812_lociStitched	chr5	141388510	141396910	3	7615	12924.24	1755.6	796	GNPDA1	RNF14,PCDH12	GNPDA1	796	1
3_MACS_peak_26324_lociStitched	chr7	130902909	130917607	3	7612	13013.6092	3054.2444	797	MKLN1		MKLN1	797	1
3_MACS_peak_24096_lociStitched	chr6	56618124	56634391	3	7612	9610.5436	2576.6928	798			DST	798	1
3_MACS_peak_15675_lociStitched	chr2	157188637	157207781	3	7604	19657.0592	2530.8368	799	NR4A2		NR4A2	799	1
4_MACS_peak_13466_lociStitched	chr19	16545100	16561313	4	7592	11589.0524	2615.1569	800	EPS15L1	C19orf44,CALR3	EPS15L1	800	1
2_MACS_peak_26219_lociStitched	chr7	122822979	122833586	2	7575	18978.0444	2223.2272	801	SLC13A1		SLC13A1	801	1
3_MACS_peak_26065_lociStitched	chr7	105984904	105998558	3	7572	22997.4322	2756.7426	802			NAMPT	802	1
2_MACS_peak_18550_lociStitched	chr3	14727890	14741595	2	7568	8107.878	2024.2285	803	C3orf20	C3orf19	C3orf20	803	1
2_MACS_peak_15365_lociStitched	chr2	112231384	112241810	2	7562	8238.6252	1404.3822	804	LOC541471		LOC541471	804	1
2_MACS_peak_15955_lociStitched	chr2	187810724	187820989	2	7560	17216.458	1350.874	805			ZSWIM2	805	1
5_MACS_peak_16407_lociStitched	chr2	232526272	232546350	5	7558	10111.2808	1652.4194	806		PTMA,MIR1244-1	PTMA	806	1
4_MACS_peak_29005_lociStitched	chr9	139432301	139445810	4	7549	11624.4945	1564.3422	807	NOTCH1		NOTCH1	807	1
2_MACS_peak_22484_lociStitched	chr5	109190097	109202252	2	7545	20142.0505	2262.0455	808	MAN2A1	LOC100289673	LOC100289673	808	1
3_MACS_peak_7032_lociStitched	chr12	105618604	105630900	3	7544	10267.16	2069.4168	809	APPL2		APPL2	809	1
2_MACS_peak_20260_lociStitched	chr3	193815446	193823412	2	7531	36014.286	2519.6458	810		HES1	HES1	810	1
2_MACS_peak_13450_lociStitched	chr19	16221379	16231712	2	7529	18838.0923	1741.1105	811	RAB8A	TPM4,HSH2D	RAB8A	811	1
2_MACS_peak_2106_lociStitched	chr1	178544257	178552406	2	7525	28714.6313	2375.4335	812		C1orf220	C1orf220	812	1
3_MACS_peak_9698_lociStitched	chr15	90721606	90736320	3	7525	20799.7104	2401.3248	813	SEMA4B	SEMA4B,C15orf58,CIB1	SEMA4B	813	1
4_MACS_peak_7560_lociStitched	chr13	42061767	42078144	4	7522	8882.8848	1352.7402	814		C13orf15	C13orf15	814	1
3_MACS_peak_12596_lociStitched	chr18	23746571	23763250	3	7520	11561.8828	2149.9231	815	PSMA8	TAF4B	PSMA8	815	1
3_MACS_peak_6035_lociStitched	chr12	11974297	11990920	3	7515	11770.7463	2352.1545	816	ETV6		ETV6	816	1
2_MACS_peak_11137_lociStitched	chr17	12324282	12336772	2	7510	9561.095	1288.968	817			FLJ34690	817	1
3_MACS_peak_12233_lociStitched	chr17	75314817	75329652	3	7509	14671.815	2130.306	818	SEPT9	SEPT9	SEPT9	818	1
2_MACS_peak_7901_lociStitched	chr13	111357489	111369240	2	7505	10916.679	1725.0468	819	ING1,CARS2		ING1	819	1
2_MACS_peak_19425_lociStitched	chr3	119354804	119362914	2	7503	23935.854	1912.338	820	POPDC2	PLA1A,COX17	POPDC2	820	1
2_MACS_peak_22985_lociStitched	chr5	156353785	156361920	2	7501	13899.461	1216.1825	821	TIMD4	LOC100286948	LOC100286948	821	1
1_MACS_peak_24409_lociStitched	chr6	106439102	106446600	1	7499	30049.7346	1423.1204	822			PRDM1	822	1
3_MACS_peak_23427_lociStitched	chr6	12044395	12062294	3	7495	13383.0823	2407.4155	823	HIVEP1		HIVEP1	823	1
3_MACS_peak_20553_lociStitched	chr4	18690917	18701802	3	7494	12866.07	1644.7235	824			LCORL	824	1
3_MACS_peak_10919_lociStitched	chr17	1010882	1025134	3	7494	13505.1952	1963.9256	825	ABR		ABR	825	1
4_MACS_peak_29417_lociStitched	chrX	49011861	49029397	4	7483	13676.3264	1434.4448	826	MAGIX,PLP2	GPKOW,PRICKLE3,SYP	MAGIX	826	1
2_MACS_peak_13738_lociStitched	chr19	39338899	39349174	2	7472	18578.2275	1827.9225	827	HNRNPL	NFKBIB,LGALS4,ECH1,RINL,SIRT2	HNRNPL	827	1
4_MACS_peak_23028_lociStitched	chr5	158757958	158778117	4	7471	12095.4	2753.7194	828		IL12B	IL12B	828	1
3_MACS_peak_16163_lociStitched	chr2	204716842	204726983	3	7469	6701.1728	1338.612	829		CTLA4	CTLA4	829	1
3_MACS_peak_26755_lociStitched	chr8	18598505	18614370	3	7468	9666.5445	2192.543	830	PSD3		PSD3	830	1
3_MACS_peak_8660_lociStitched	chr14	103271313	103286919	3	7467	8013.681	1225.071	831	TRAF3		TRAF3	831	1
4_MACS_peak_11187_lociStitched	chr17	17725738	17744746	4	7467	14229.3888	2366.496	832	SREBF1	SMCR5,MIR33B	SREBF1	832	1
2_MACS_peak_17140_lociStitched	chr20	46386251	46397795	2	7466	16737.6456	2000.5752	833	SULF2		SULF2	833	1
4_MACS_peak_23472_lociStitched	chr6	15244837	15257497	4	7459	8128.986	1697.706	834	JARID2		JARID2	834	1
2_MACS_peak_1618_lociStitched	chr1	150131154	150139241	2	7456	16616.3589	2008.8108	835	PLEKHO1		PLEKHO1	835	1
2_MACS_peak_13448_lociStitched	chr19	16180365	16191352	2	7445	25058.0509	1765.6109	836	TPM4	FLJ25328,RAB8A	TPM4	836	1
2_MACS_peak_21832_lociStitched	chr5	15440499	15448529	2	7442	8846.651	1194.061	837			FBXL7	837	1
2_MACS_peak_1823_lociStitched	chr1	156627206	156635250	2	7442	20236.2908	2228.188	838	BCAN	HAPLN2,BCAN,NES,CRABP2	NES	838	1
1_MACS_peak_26011_lociStitched	chr7	102250675	102258111	1	7437	9003.5088	3052.478	839	RASA4	POLR2J3,UPK3BL	RASA4	839	1
4_MACS_peak_9214_lociStitched	chr15	59266952	59281058	4	7436	10912.4016	2310.5628	840	RNF111	SLTM	RNF111	840	1
2_MACS_peak_3838_lociStitched	chr10	91805534	91813167	2	7435	16490.3332	1225.8598	841			KIF20B	841	1
2_MACS_peak_17495_lociStitched	chr21	32924551	32932892	2	7426	13004.4531	1976.817	842	TIAM1		TIAM1	842	1
4_MACS_peak_21883_lociStitched	chr5	32275982	32292114	4	7426	9753.4072	2647.2612	843	MTMR12		MTMR12	843	1
3_MACS_peak_12211_lociStitched	chr17	74777323	74788754	3	7425	11587.6047	1651.7795	844		MFSD11,MIR636,SRSF2	MFSD11	844	1
2_MACS_peak_18794_lociStitched	chr3	44036232	44046279	2	7419	9027.2295	1854.6762	845			MIR138-1	845	1
2_MACS_peak_14544_lociStitched	chr2	37614960	37622829	2	7417	17993.2554	1835.8377	846		QPCT	QPCT	846	1
3_MACS_peak_4267_lociStitched	chr10	130825144	130836320	3	7415	12475.7688	1277.4168	847			MGMT	847	1
2_MACS_peak_25129_lociStitched	chr7	8164381	8175088	2	7412	9559.2096	1764.5136	848	ICA1		ICA1	848	1
2_MACS_peak_20662_lociStitched	chr4	38986031	38999694	2	7409	17588.3799	2005.7284	849	TMEM156	KLHL5	TMEM156	849	1
3_MACS_peak_27566_lociStitched	chr8	124546144	124560764	3	7405	13814.438	1982.472	850	FBXO32	FBXO32	FBXO32	850	1
2_MACS_peak_20267_lociStitched	chr3	194021558	194034234	2	7399	29588.3192	2925.6208	851	LOC100131551	CPN2	LOC100131551	851	1
2_MACS_peak_19533_lociStitched	chr3	126628548	126637056	2	7395	16239.2196	1399.566	852	CHCHD6		PLXNA1	852	1
1_MACS_peak_7760_lociStitched	chr13	78689051	78696443	1	7393	27298.656	1074.0576	853			EDNRB	853	1
5_MACS_peak_16961_lociStitched	chr20	35447902	35472685	5	7389	9236.6241	3514.2294	854	C20orf117	C20orf118,DSN1	C20orf117	854	1
3_MACS_peak_8340_lociStitched	chr14	65813123	65825121	3	7385	8279.8198	1100.2166	855			FUT8	855	1
3_MACS_peak_2168_lociStitched	chr1	183438896	183451100	3	7378	18244.98	3646.5552	856	SMG7		SMG7	856	1
3_MACS_peak_1526_lociStitched	chr1	145501306	145517405	3	7374	19650.4394	3875.0293	857	RBM8A,PEX11B,GNRHR2	ANKRD34A,LIX1L,ITGA10,ANKRD35,POLR3GL	RBM8A	857	1
2_MACS_peak_27286_lociStitched	chr8	81073590	81084468	2	7371	12114.8286	2009.1666	858	TPD52		TPD52	858	1
3_MACS_peak_2637_lociStitched	chr1	218628333	218637628	3	7370	9921.483	2173.171	859			TGFB2	859	1
2_MACS_peak_4390_lociStitched	chr11	3528088	3536559	2	7366	14618.4047	1419.7396	860			TRPC2	860	1
1_MACS_peak_15687_lociStitched	chr2	158295087	158302451	1	7365	36399.5156	1922.004	861	CYTIP		CYTIP	861	1
2_MACS_peak_8871_lociStitched	chr15	33296880	33309823	2	7365	16802.6026	2076.0572	862	FMN1		FMN1	862	1
3_MACS_peak_24402_lociStitched	chr6	106227703	106242448	3	7364	7907.7435	2350.353	863			PRDM1	863	1
1_MACS_peak_27517_lociStitched	chr8	118450356	118457713	1	7358	26438.8509	1336.0312	864			MED30	864	1
2_MACS_peak_26998_lociStitched	chr8	38237414	38245236	2	7357	12461.2282	1519.8146	865	LETM2,WHSC1L1		WHSC1L1	865	1
4_MACS_peak_27806_lociStitched	chr8	145687110	145705118	4	7356	6891.6616	2317.6296	866	KIFC2,CYHR1,FOXH1	PPP1R16A,GPT,MFSD3,LRRC14,SLC39A4,VPS28,TONSL,RECQL4,LRRC24,MGC70857	KIFC2	866	1
3_MACS_peak_1674_lociStitched	chr1	151891794	151900509	3	7353	8745.5025	1939.959	867		THEM4	THEM4	867	1
2_MACS_peak_6978_lociStitched	chr12	102129617	102140190	2	7344	19638.2902	1717.0552	868	SYCP3,GNPTAB	CHPT1	SYCP3	868	1
3_MACS_peak_16168_lociStitched	chr2	204750114	204763934	3	7341	8634.736	2216.728	869		CTLA4,ICOS	CTLA4	869	1
1_MACS_peak_9456_lociStitched	chr15	75334199	75341536	1	7338	35717.9834	1762.3474	870	PPCDC	SCAMP5	PPCDC	870	1
3_MACS_peak_19881_lociStitched	chr3	159727070	159735801	3	7334	9723.7147	1702.545	871		IL12A	IL12A	871	1
2_MACS_peak_5685_lociStitched	chr11	122930577	122941648	2	7330	24549.9425	2115.6681	872	HSPA8	LOC341056	HSPA8	872	1
3_MACS_peak_20330_lociStitched	chr3	197450340	197464780	3	7329	17798.744	3210.012	873	KIAA0226	FYTTD1,MIR922	KIAA0226	873	1
2_MACS_peak_15572_lociStitched	chr2	135163046	135170438	2	7326	14465.4048	1605.5424	874	MGAT5	LOC151162	LOC151162	874	1
1_MACS_peak_4211_lociStitched	chr10	125156122	125163444	1	7323	10355.5046	1220.5774	875			BUB3	875	1
2_MACS_peak_10082_lociStitched	chr16	14590911	14598299	2	7321	12598.0176	1234.5348	876	PARN		PARN	876	1
3_MACS_peak_10480_lociStitched	chr16	56893278	56905981	3	7318	8973.3992	1901.6391	877	SLC12A3	MIR138-2	SLC12A3	877	1
3_MACS_peak_24847_lociStitched	chr6	149555191	149569160	3	7317	11110.9426	1225.0813	878			TAB2	878	1
2_MACS_peak_9420_lociStitched	chr15	74665527	74679217	2	7316	21105.873	2510.746	879		CYP11A1,SEMA7A	CYP11A1	879	1
2_MACS_peak_12238_lociStitched	chr17	75435019	75442967	2	7315	20105.2608	1252.6048	880	SEPT9	SEPT9,MIR4316	SEPT9	880	1
1_MACS_peak_6762_lociStitched	chr12	77453324	77460637	1	7314	14258.8874	1238.8222	881	E2F7		E2F7	881	1
3_MACS_peak_2528_lociStitched	chr1	209920407	209931451	3	7312	15487.0012	2833.8904	882	TRAF3IP3	HSD11B1,C1orf74,IRF6	TRAF3IP3	882	1
2_MACS_peak_10332_lociStitched	chr16	30661114	30673009	2	7310	19403.124	2093.52	883	PRR14	FBRS,SRCAP,SNORA30,ZNF689	PRR14	883	1
1_MACS_peak_27235_lociStitched	chr8	72268551	72275857	1	7307	8817.6114	1062.2924	884	EYA1		EYA1	884	1
2_MACS_peak_9428_lociStitched	chr15	74831994	74839472	2	7306	12789.6234	1481.3918	885	ARID3B		ARID3B	885	1
2_MACS_peak_28851_lociStitched	chr9	130731602	130744265	2	7302	15093.0297	2280.6063	886	FAM102A	PIP5KL1,DPM2,FAM102A	FAM102A	886	1
3_MACS_peak_15176_lociStitched	chr2	96899079	96912746	3	7301	9449.3638	2108.8181	887	LOC285033	CIAO1,STARD7,TMEM127	LOC285033	887	1
3_MACS_peak_11309_lociStitched	chr17	27219473	27230826	3	7295	15484.3567	1966.3396	888	FLOT2,DHRS13	ERAL1,C17orf63,MIR451,MIR144,PHF12	FLOT2	888	1
2_MACS_peak_28415_lociStitched	chr9	93732207	93742372	2	7290	20419.452	1841.898	889			LOC100129316	889	1
3_MACS_peak_27015_lociStitched	chr8	38812437	38823439	3	7290	11799.645	1889.0434	890	PLEKHA2	HTRA4,ADAM9,TM2D2	HTRA4	890	1
2_MACS_peak_15566_lociStitched	chr2	134935366	134942990	2	7287	10714.0072	1464.5704	891			MIR3679	891	1
4_MACS_peak_23328_lociStitched	chr6	5868829	5880053	4	7286	8723.2928	1642.0712	892			NRN1	892	1
5_MACS_peak_4318_lociStitched	chr11	554156	577692	5	7286	13728.5488	2490.1088	893	LRRC56,RASSF7,PHRF1,C11orf35,MIR210,LOC143666	RNH1,HRAS,IRF7,CDHR5,SCT	MIR210	893	1
3_MACS_peak_5098_lociStitched	chr11	67030012	67046376	3	7283	17514.3892	2765.516	894	ADRBK1	ANKRD13D,SSH3,LOC100130987	ADRBK1	894	1
3_MACS_peak_18534_lociStitched	chr3	13455291	13470827	3	7279	22171.4256	2314.864	895	NUP210		NUP210	895	1
3_MACS_peak_6051_lociStitched	chr12	12844549	12858144	3	7276	16057.0545	2010.7005	896	GPR19	CDKN1B,APOLD1	GPR19	896	1
1_MACS_peak_22939_lociStitched	chr5	150630497	150637770	1	7274	6538.427	1447.327	897	GM2A	CCDC69,SLC36A3	GM2A	897	1
4_MACS_peak_19977_lociStitched	chr3	171859154	171871993	4	7268	6997.255	2465.088	898	FNDC3B		FNDC3B	898	1
1_MACS_peak_27698_lociStitched	chr8	134508408	134515674	1	7267	20420.3664	1673.3598	899	ST3GAL1		ST3GAL1	899	1
2_MACS_peak_6559_lociStitched	chr12	56726307	56734172	2	7266	25484.9595	1380.3075	900	IL23A,PAN2	CS,CNPY2,STAT2,APOF	PAN2	900	1
2_MACS_peak_26283_lociStitched	chr7	128572291	128582164	2	7262	25188.9849	2522.5515	901	IRF5	KCP	IRF5	901	1
3_MACS_peak_28793_lociStitched	chr9	127622939	127635758	3	7262	13843.2381	2085.6513	902	ARPC5L,RPL35	WDR38	ARPC5L	902	1
2_MACS_peak_27433_lociStitched	chr8	103541950	103549869	2	7257	12849.3694	812.4894	903		ODF1	ODF1	903	1
1_MACS_peak_8405_lociStitched	chr14	73354510	73361759	1	7250	8952.515	641.5365	904	DPF3	DCAF4	DPF3	904	1
2_MACS_peak_26435_lociStitched	chr7	142187692	142197898	2	7248	9211.9356	2387.1834	905			MTRNR2L6	905	1
3_MACS_peak_18453_lociStitched	chr3	5018565	5029535	3	7242	11489.978	1749.715	906	BHLHE40		BHLHE40	906	1
3_MACS_peak_16636_lociStitched	chr20	5092696	5108907	3	7227	15698.7324	2558.0958	907	PCNA-AS1,CDS2,C20orf30,PCNA		PCNA	907	1
4_MACS_peak_27444_lociStitched	chr8	103817887	103828664	4	7226	12807.3868	1076.6223	908		AZIN1	AZIN1	908	1
2_MACS_peak_16359_lociStitched	chr2	227769627	227782234	2	7226	10260.8373	1744.8088	909	RHBDD1		RHBDD1	909	1
1_MACS_peak_24621_lociStitched	chr6	130003262	130010483	1	7222	19833.1986	1492.5807	910	ARHGAP18		ARHGAP18	910	1
2_MACS_peak_25273_lociStitched	chr7	25979918	25992244	2	7222	18783.5914	1914.2278	911	MIR148A		MIR148A	911	1
1_MACS_peak_12820_lociStitched	chr18	52930617	52937835	1	7219	17871.0462	1253.0448	912	TCF4		CCDC68	912	1
1_MACS_peak_4560_lociStitched	chr11	16979256	16986472	1	7217	14821.664	1413.6144	913	PLEKHA7		PLEKHA7	913	1
2_MACS_peak_17530_lociStitched	chr21	34746129	34757256	2	7209	21391.6575	2581.464	914		IFNAR1,IFNGR2	IFNGR2	914	1
2_MACS_peak_26197_lociStitched	chr7	120627867	120639318	2	7208	7407.6519	2653.1967	915	C7orf58	ING3	C7orf58	915	1
1_MACS_peak_27994_lociStitched	chr9	22237383	22244588	1	7206	8138.0475	738.5125	916			DMRTA1	916	1
2_MACS_peak_28874_lociStitched	chr9	131445360	131453382	2	7206	12592.9356	1461.6084	917	SET	PKN3,WDR34,ZDHHC12	SET	917	1
4_MACS_peak_3210_lociStitched	chr10	22604414	22615353	4	7204	14059.8967	1594.9062	918	COMMD3,BMI1	SPAG6	BMI1	918	1
1_MACS_peak_293_lociStitched	chr1	21615476	21622676	1	7201	23880.96	1357.92	919	ECE1	ECE1	ECE1	919	1
2_MACS_peak_19615_lociStitched	chr3	132281323	132289623	2	7201	11323.69	1125.48	920	ACAD11	CCRL1	CCRL1	920	1
2_MACS_peak_2959_lociStitched	chr1	247373000	247380646	2	7200	15007.5688	1630.1272	921		VN1R5,ZNF124,MIR3916	MIR3916	921	1
2_MACS_peak_21344_lociStitched	chr4	140127443	140136839	2	7196	8757.072	1576.6488	922			C4orf49	922	1
2_MACS_peak_1645_lociStitched	chr1	151019765	151033298	2	7192	14048.6073	3261.453	923	BNIPL,C1orf56,MLLT11,CDC42SE1	PRUNE,GABPB2,FAM63A	CDC42SE1	923	1
2_MACS_peak_18507_lociStitched	chr3	10254350	10266913	2	7190	9250.1369	1986.2103	924	IRAK2	TATDN2	TATDN2	924	1
3_MACS_peak_3043_lociStitched	chr10	5930557	5947820	3	7190	10720.323	2511.7665	925	FBXO18,ANKRD16		FBXO18	925	1
2_MACS_peak_6412_lociStitched	chr12	50054285	50065673	2	7187	11999.5356	1790.1936	926	FMNL3	PRPF40B	PRPF40B	926	1
3_MACS_peak_4758_lociStitched	chr11	44585794	44596366	3	7185	10062.4296	1632.3168	927	CD82		CD82	927	1
3_MACS_peak_1414_lociStitched	chr1	117101505	117114731	3	7182	9219.8446	1153.3072	928	CD58		CD58	928	1
3_MACS_peak_6486_lociStitched	chr12	53763915	53776128	3	7177	18561.3174	2104.2999	929	SP1	AMHR2,AAAS,SP7	SP1	929	1
2_MACS_peak_12763_lociStitched	chr18	47617306	47628042	2	7153	8441.7168	1814.384	930	MYO5B	MIR4320	MIR4320	930	1
2_MACS_peak_8531_lociStitched	chr14	91781645	91792036	2	7147	9915.0922	1031.8263	931	CCDC88C		GPR68	931	1
2_MACS_peak_11385_lociStitched	chr17	31154245	31164592	2	7145	13191.3903	1600.6809	932	MYO1D		MYO1D	932	1
4_MACS_peak_18743_lociStitched	chr3	39296349	39310062	4	7142	6641.2059	2110.4307	933	CX3CR1		CX3CR1	933	1
1_MACS_peak_11527_lociStitched	chr17	37909246	37916380	1	7135	36546.0552	1462.47	934		GRB7,C17orf37	GRB7	934	1
2_MACS_peak_20686_lociStitched	chr4	40622680	40634108	2	7130	15039.248	2158.7492	935	RBM47		RBM47	935	1
3_MACS_peak_6567_lociStitched	chr12	57022009	57031198	3	7120	10708.8606	1798.2873	936	BAZ2A	SNORD59B,SNORD59A,ATP5B	BAZ2A	936	1
3_MACS_peak_14039_lociStitched	chr19	50369596	50382041	3	7113	25513.4945	2410.5965	937	TBC1D17,PNKP,AKT1S1	MED25,PTOV1,ATF5,IL4I1	AKT1S1	937	1
3_MACS_peak_28741_lociStitched	chr9	123690083	123699292	3	7109	13513.2866	1586.7107	938	TRAF1	TRAF1	TRAF1	938	1
2_MACS_peak_16628_lociStitched	chr20	4874120	4882616	2	7108	13338.72	1350.864	939	SLC23A2		RASSF2	939	1
2_MACS_peak_19025_lociStitched	chr3	55687556	55696439	2	7101	7817.04	1347.5511	940	ERC2,C3orf51		C3orf51	940	1
2_MACS_peak_26356_lociStitched	chr7	134843934	134857370	2	7093	25916.7004	3013.6948	941	TMEM140,C7orf49	WDR91	C7orf49	941	1
2_MACS_peak_1512_lociStitched	chr1	145152580	145161565	2	7092	11661.6315	3262.4535	942		NOTCH2NL	NOTCH2NL	942	1
