REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X05_0EWR_0229Kronos_MM1S.KB.3hr.1_H3K18Ac_hs.dm_i07.bam	X39_0EXR_0229Kronos_MM1S.KB.3hr.1_Input_hs_i82.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isStretch
2_MACS_peak_23875_lociStitched	chr6	36643488	36651815	2	8216	14963.619	1303.1755	640	CDKN1A		CDKN1A	CDKN1A	0.6721999999999999	640	1
3_MACS_peak_14008_lociStitched	chr19	49457481	49471783	3	8210	15029.9718	2010.8612	641	BAX,FTL,GYS1	DHDH,RUVBL2,LHB	FTL	FTL	0.6571	641	1
4_MACS_peak_4464_lociStitched	chr11	9584033	9597507	4	8208	12037.6716	1957.7722	642	WEE1		WEE1	WEE1	0.2762	642	1
4_MACS_peak_27782_lociStitched	chr8	145047414	145065409	4	8207	9645.32	2524.6985	643	GRINA,PLEC,PARP10	SPATC1,PLEC,MIR661	PARP10	MIR661	0.9226	643	1
2_MACS_peak_10370_lociStitched	chr16	31879777	31890414	2	8203	16985.1616	1881.6853	644	ZNF267		ZNF267	ZNF267	0.25460000000000005	644	1
3_MACS_peak_23798_lociStitched	chr6	33279513	33292765	3	8190	18041.2728	2226.336	645	TAPBP,ZBTB22,DAXX	RPS18,B3GALT4,PFDN6,VPS52,WDR46,RGL2,LYPLA2P1	ZBTB22	ZBTB22	0.7351	645	1
4_MACS_peak_18191_lociStitched	chr22	39539768	39549655	4	8180	13899.1446	1512.711	646	CBX7	APOBEC3H	CBX7	APOBEC3H	0.4029	646	1
1_MACS_peak_25576_lociStitched	chr7	55597317	55605495	1	8179	61042.2276	1747.6386	647	VOPP1		VOPP1	VOPP1	1.2513999999999998	647	1
5_MACS_peak_11767_lociStitched	chr17	46544643	46562142	5	8170	8448.5172	2369.3646	648		SKAP1,HOXB1	SKAP1	NONE	NONE	648	1
1_MACS_peak_27609_lociStitched	chr8	126441276	126449444	1	8169	13942.776	1639.3176	649	TRIB1		TRIB1	TRIB1	0.6647	649	1
3_MACS_peak_16044_lociStitched	chr2	197089045	197106980	3	8165	9706.422	2553.944	650	HECW2		STK17B	STK17B	0.31189999999999996	650	1
3_MACS_peak_2041_lociStitched	chr1	171219574	171228889	3	8164	18135.3735	2135.9295	651	FMO1		FMO1	FMO1	0.3259000000000001	651	1
4_MACS_peak_20533_lociStitched	chr4	15766958	15787845	4	8145	10637.7491	3377.4279	652	CD38		CD38	CD38	0.0582	652	1
3_MACS_peak_29964_lociStitched	chrX	153596703	153608743	3	8142	8297.968	845.208	653	EMD,FLNA	RPL10,SNORA70,TAZ,ATP6AP1,DNASE1L1	FLNA	SNORA70	0.7178	653	1
2_MACS_peak_19780_lociStitched	chr3	151911166	151919592	2	8137	13365.3212	1585.7732	654			MBNL1	MBNL1	0.07579999999999998	654	1
5_MACS_peak_1031_lociStitched	chr1	66896702	66912622	5	8131	16537.696	2582.224	655			SGIP1	SGIP1	NONE	655	1
2_MACS_peak_21731_lociStitched	chr5	1335508	1346203	2	8130	17803.9665	1990.3395	656	CLPTM1L	TERT	CLPTM1L	CLPTM1L	2.0195	656	1
3_MACS_peak_17948_lociStitched	chr22	27052925	27070795	3	8129	16601.23	2875.283	657	MIAT	CRYBA4,CRYBB1	MIAT	CRYBB1	1.0539	657	1
2_MACS_peak_27636_lociStitched	chr8	129278048	129287512	2	8112	13113.3184	1776.3928	658			MIR1208	MIR1208	NONE	658	1
2_MACS_peak_3144_lociStitched	chr10	14776213	14786487	2	8112	14987.7112	1568.8398	659	FAM107B		FAM107B	FAM107B	0.12919999999999998	659	1
2_MACS_peak_17240_lociStitched	chr20	52481686	52490624	2	8108	16050.8604	1717.8836	660		SUMO1P1	SUMO1P1	SUMO1P1	0.6596	660	1
2_MACS_peak_1521_lociStitched	chr1	145427271	145441189	2	8105	27323.8176	3100.9304	661	TXNIP	HFE2,ANKRD34A,LIX1L,POLR3GL	TXNIP	TXNIP	1.6061	661	1
2_MACS_peak_4366_lociStitched	chr11	2792849	2801116	2	8098	13328.0574	1554.196	662	KCNQ1		KCNQ1OT1	KCNQ1OT1	NONE	662	1
3_MACS_peak_1167_lociStitched	chr1	88052357	88061648	3	8083	12563.2902	1426.1685	663			LMO4	LMO4	0.35819999999999996	663	1
3_MACS_peak_5751_lociStitched	chr11	128274303	128286644	3	8075	18657.1238	1785.7427	664			ETS1	ETS1	NONE	664	1
2_MACS_peak_23192_lociStitched	chr5	176852014	176860209	2	8074	13825.7845	1900.4205	665	GRK6	SLC34A1,PRR7,PFN3,F12,DBN1	GRK6	GRK6	0.5389	665	1
3_MACS_peak_14911_lociStitched	chr2	68988921	69003403	3	8066	21793.9618	2645.8614	666	ARHGAP25		ARHGAP25	ARHGAP25	0.25179999999999997	666	1
2_MACS_peak_2722_lociStitched	chr1	226062472	226071668	2	8057	19070.6648	2407.5128	667	TMEM63A	EPHX1,LEFTY1,PYCR2	TMEM63A	LEFTY1	0.8382	667	1
2_MACS_peak_3897_lociStitched	chr10	97049439	97057782	2	8035	17280.8559	1340.7201	668	PDLIM1		PDLIM1	PDLIM1	0.3166	668	1
1_MACS_peak_14107_lociStitched	chr19	55764008	55772036	1	8029	14738.6052	1546.1928	669	PPP6R1	BRSK1,PTPRH,TMEM86B,HSPBP1	PPP6R1	HSPBP1	0.39250000000000007	669	1
3_MACS_peak_16196_lociStitched	chr2	207997090	208015071	3	8022	21088.1168	2715.131	670	KLF7	MIR2355	KLF7	KLF7	0.3483	670	1
3_MACS_peak_5985_lociStitched	chr12	9587716	9601965	3	8018	16038.6744	2352.5099	671	DDX12		DDX12	DDX12	0.5067999999999999	671	1
2_MACS_peak_6786_lociStitched	chr12	80684385	80694925	2	8017	7572.99	1554.65	672	C12orf64		C12orf64	C12orf64	0.0494	672	1
2_MACS_peak_760_lociStitched	chr1	44289772	44303172	2	8013	11708.92	2059.58	673	ST3GAL3		ARTN	ARTN	NONE	673	1
2_MACS_peak_1484_lociStitched	chr1	143911753	143920046	2	8011	14471.285	2646.2963	674	SRGAP2P2,FAM72D		SRGAP2P2	SRGAP2P2	0.05940000000000001	674	1
2_MACS_peak_21655_lociStitched	chr4	186225262	186233427	2	8009	16104.646	1605.239	675	SNX25		LRP2BP	LRP2BP	0.1087	675	1
3_MACS_peak_871_lociStitched	chr1	52417537	52430618	3	8008	13121.5511	2348.0395	676	RAB3B		RAB3B	RAB3B	0.119	676	1
2_MACS_peak_27738_lociStitched	chr8	142126464	142140617	2	8003	17310.5343	1913.4856	677	DENND3		DENND3	DENND3	0.08539999999999999	677	1
2_MACS_peak_1476_lociStitched	chr1	143461514	143469667	2	7997	21810.0903	3726.7363	678			LOC100130000	LOC100130000	NONE	678	1
2_MACS_peak_5730_lociStitched	chr11	126056485	126068944	2	7994	39604.6692	2353.5051	679		FAM118B,RPUSD4	RPUSD4	RPUSD4	0.2237	679	1
3_MACS_peak_364_lociStitched	chr1	25347199	25364598	3	7992	20958.8354	2352.3448	680			RUNX3	RUNX3	NONE	680	1
4_MACS_peak_17914_lociStitched	chr22	24819800	24831699	4	7990	20412.7345	1649.2014	681	ADORA2A,C22orf45		ADORA2A	ADORA2A	0.7605	681	1
2_MACS_peak_18265_lociStitched	chr22	42141685	42150934	2	7986	18747.723	1765.6341	682	MEI1	CCDC134	CCDC134	CCDC134	0.12560000000000002	682	1
5_MACS_peak_8299_lociStitched	chr14	63937219	63951787	5	7978	6660.4896	1038.6984	683	PPP2R5E		PPP2R5E	PPP2R5E	0.031	683	1
3_MACS_peak_2480_lociStitched	chr1	207093374	207107015	3	7976	28819.3407	3448.4448	684	FAIM3,PIGR	IL24,FCAMR	FAIM3	FAIM3	0.8372999999999999	684	1
2_MACS_peak_4009_lociStitched	chr10	104401125	104412722	2	7975	21303.689	1570.2338	685	TRIM8		TRIM8	TRIM8	0.9215	685	1
3_MACS_peak_18130_lociStitched	chr22	38067970	38083292	3	7973	13422.072	2408.6184	686	LGALS1,NOL12	SH3BP1,PDXP,TRIOBP	LGALS1	LGALS1	0.49949999999999994	686	1
3_MACS_peak_15482_lociStitched	chr2	127413279	127424446	3	7964	15585.7819	1806.8206	687	GYPC		GYPC	GYPC	0.2551	687	1
3_MACS_peak_10696_lociStitched	chr16	71876758	71889237	3	7964	13444.8746	2168.8502	688	ATXN1L	KIAA0174,AP1G1,ZNF821	ATXN1L	ATXN1L	0.2831	688	1
4_MACS_peak_5901_lociStitched	chr12	6432237	6452043	4	7964	16678.6326	3004.5702	689	PLEKHG6,TNFRSF1A	LTBR,SCNN1A	TNFRSF1A	TNFRSF1A	0.582	689	1
2_MACS_peak_2492_lociStitched	chr1	207994916	208006346	2	7961	14456.664	3102.102	690	LOC148696	MIR29C,MIR29B2	LOC148696	LOC148696	0.6758	690	1
1_MACS_peak_12822_lociStitched	chr18	52983453	52991407	1	7955	10802.3274	1030.043	691	TCF4		TCF4	TCF4	0.0744	691	1
1_MACS_peak_25838_lociStitched	chr7	90337478	90345428	1	7951	21158.925	1469.16	692	CDK14		CDK14	CDK14	0.0767	692	1
3_MACS_peak_16090_lociStitched	chr2	201310873	201321834	3	7950	7342.7739	1554.2698	693	SPATS2L		KCTD18	KCTD18	NONE	693	1
1_MACS_peak_19383_lociStitched	chr3	113460848	113468792	1	7945	14558.1744	1455.3408	694	ATP6V1A,NAA50	KIAA2018	NAA50	NAA50	0.3312	694	1
2_MACS_peak_21623_lociStitched	chr4	185263662	185277135	2	7936	21066.3828	2260.7694	695			IRF2	IRF2	1.3247	695	1
3_MACS_peak_819_lociStitched	chr1	46790231	46807246	3	7928	16160.847	2535.235	696	NSUN4	UQCRH,LRRC41	NSUN4	UQCRH	0.3836	696	1
2_MACS_peak_9360_lociStitched	chr15	70046393	70054435	2	7926	12547.9326	1773.261	697			C15orf50	C15orf50	NONE	697	1
2_MACS_peak_14672_lociStitched	chr2	47204551	47215093	2	7926	30429.483	2182.194	698	TTC7A	MCFD2	MCFD2	MCFD2	0.2652	698	1
2_MACS_peak_1737_lociStitched	chr1	154755754	154765975	2	7923	23902.8306	2595.1119	699	KCNN3		KCNN3	KCNN3	0.33299999999999996	699	1
3_MACS_peak_29404_lociStitched	chrX	48768363	48778569	3	7919	11961.432	1057.3416	700	SLC35A2,PIM2	PQBP1,TIMM17B,OTUD5,KCND1	PIM2	OTUD5	1.0496	700	1
3_MACS_peak_6250_lociStitched	chr12	32608447	32622525	3	7919	11321.5276	2335.5402	701		FGD4	FGD4	FGD4	0.0764	701	1
2_MACS_peak_20418_lociStitched	chr4	5705352	5715526	2	7916	17606.107	1785.537	702	EVC,EVC2		EVC2	EVC2	0.06069999999999999	702	1
3_MACS_peak_20470_lociStitched	chr4	9599244	9611026	3	7916	19162.2448	2045.3552	703		MIR548I2	MIR548I2	MIR548I2	0.018500000000000003	703	1
3_MACS_peak_25887_lociStitched	chr7	95495520	95505480	3	7912	11315.556	1733.04	704	DYNC1I1		DYNC1I1	DYNC1I1	0.011200000000000002	704	1
3_MACS_peak_14572_lociStitched	chr2	39345813	39356796	3	7904	12789.7035	1831.9644	705	SOS1		SOS1	SOS1	0.0839	705	1
1_MACS_peak_18620_lociStitched	chr3	23846803	23854704	1	7902	16981.6193	1464.0553	706	UBE2E1		UBE2E1	UBE2E1	0.1471	706	1
2_MACS_peak_11670_lociStitched	chr17	42287140	42299769	2	7892	15877.1788	1731.4359	707	UBTF	ASB16,TMUB2,C17orf65,ATXN7L3,SLC4A1	UBTF	UBTF	0.6795	707	1
2_MACS_peak_2735_lociStitched	chr1	226308563	226317132	2	7891	28560.477	2530.4257	708			ACBD3	ACBD3	NONE	708	1
3_MACS_peak_24781_lociStitched	chr6	139633864	139649005	3	7891	10579.0167	2056.1478	709		TXLNB,CITED2	TXLNB	CITED2	0.8694000000000001	709	1
1_MACS_peak_1027_lociStitched	chr1	66795613	66803501	1	7889	26158.9744	1727.472	710	PDE4B		PDE4B	PDE4B	0.12580000000000002	710	1
3_MACS_peak_8738_lociStitched	chr15	21914247	21928908	3	7882	13398.6879	3899.826	711		LOC646214	LOC646214	LOC646214	0.03949999999999998	711	1
3_MACS_peak_2035_lociStitched	chr1	169873176	169886172	3	7874	9409.104	2649.8844	712		SCYL3	SCYL3	SCYL3	0.3251	712	1
1_MACS_peak_4848_lociStitched	chr11	58340157	58348018	1	7862	45789.5389	1664.1737	713	ZFP91-CNTF,ZFP91,LPXN	CNTF	LPXN	LPXN	0.7281	713	1
2_MACS_peak_18819_lociStitched	chr3	45605165	45617864	2	7862	10009.3518	2223.5949	714		LIMD1	LIMD1	LIMD1	0.20600000000000002	714	1
1_MACS_peak_25191_lociStitched	chr7	20254689	20262549	1	7861	29642.418	1613.658	715	MACC1		MACC1	MACC1	0.3494	715	1
4_MACS_peak_12379_lociStitched	chr17	80451153	80465687	4	7857	10544.417	2190.2738	716		NARF,FOXK2,C17orf62	FOXK2	C17orf62	0.671	716	1
2_MACS_peak_15457_lociStitched	chr2	120060539	120071559	2	7856	8851.264	1835.932	717	C2orf76		C2orf76	C2orf76	0.1423	717	1
3_MACS_peak_29752_lociStitched	chrX	118815536	118828010	3	7852	9606.2274	858.2112	718	SEPT6	MIR766	SEPT6	SEPT6	0.1758	718	1
3_MACS_peak_16495_lociStitched	chr2	239167430	239176651	3	7851	7098.3258	769.0314	719	PER2	LOC643387,LOC151174,HES6	HES6	HES6	0.12569999999999998	719	1
3_MACS_peak_16516_lociStitched	chr2	241499453	241509199	3	7848	14503.9972	833.283	720	DUSP28,RNPEPL1	CAPN10,GPR35,ANKMY1	RNPEPL1	RNPEPL1	0.4629	720	1
3_MACS_peak_18177_lociStitched	chr22	39409229	39422073	3	7845	18594.2588	2332.4704	721	APOBEC3C,APOBEC3D	APOBEC3B,APOBEC3F	APOBEC3D	APOBEC3B	0.9348	721	1
2_MACS_peak_26031_lociStitched	chr7	104595976	104605783	2	7844	11142.7134	1762.3179	722		MLL5,LOC723809,LOC100216545	LOC723809	LOC100216545	2.7781	722	1
4_MACS_peak_9811_lociStitched	chr15	101790355	101806778	4	7844	12154.6623	2649.0299	723	CHSY1	SELS,SNRPA1	CHSY1	SNRPA1	0.25439999999999996	723	1
1_MACS_peak_18543_lociStitched	chr3	14160504	14168346	1	7843	26927.0754	1667.2092	724	TMEM43,CHCHD4		CHCHD4	CHCHD4	1.0896000000000001	724	1
2_MACS_peak_12898_lociStitched	chr18	60798302	60811239	2	7840	16630.5135	2315.723	725	BCL2		BCL2	BCL2	0.5521	725	1
3_MACS_peak_23779_lociStitched	chr6	32805107	32823312	3	7839	18268.7175	3273.259	726	LOC100507463,PSMB9,TAP2,PSMB8,TAP1	PPP1R2P1,LOC100294145,HLA-DOB	PSMB8	PSMB8	0.5216	726	1
1_MACS_peak_23877_lociStitched	chr6	36719451	36727286	1	7836	13816.239	1349.9705	727	CPNE5		CDKN1A	CDKN1A	0.6721999999999999	727	1
2_MACS_peak_1939_lociStitched	chr1	161770920	161780010	2	7834	8112.825	1809.819	728	ATF6		ATF6	ATF6	0.006599999999999995	728	1
2_MACS_peak_26884_lociStitched	chr8	28195110	28207125	2	7832	17171.838	2107.431	729	PNOC,ZNF395		PNOC	PNOC	0.3244	729	1
2_MACS_peak_8180_lociStitched	chr14	50465585	50476695	2	7830	24976.391	1172.105	730	C14orf182		C14orf182	C14orf182	0.6704	730	1
3_MACS_peak_11244_lociStitched	chr17	19962367	19978304	3	7827	16337.0187	2569.0444	731		SPECC1	SPECC1	SPECC1	0.06650000000000002	731	1
4_MACS_peak_15375_lociStitched	chr2	112416209	112434259	4	7823	8732.59	2501.73	732			LOC541471	LOC541471	0.3486	732	1
4_MACS_peak_16834_lociStitched	chr20	30147744	30162099	4	7821	10728.927	2549.448	733	HM13	PSIMCT-1,ID1,MIR3193	PSIMCT-1	PSIMCT-1	0.08829999999999999	733	1
3_MACS_peak_20153_lociStitched	chr3	184659870	184672088	3	7812	11591.2166	2729.5012	734	VPS8		VPS8	NONE	NONE	734	1
2_MACS_peak_7961_lociStitched	chr13	115039731	115048679	2	7809	26177.374	1411.0996	735	UPF3A	CDC16,ZNF828	UPF3A	UPF3A	0.7111999999999999	735	1
3_MACS_peak_19591_lociStitched	chr3	129890695	129900386	3	7797	18036.8892	1954.6747	736		COL6A4P2	COL6A4P2	NONE	NONE	736	1
2_MACS_peak_23651_lociStitched	chr6	27857678	27871329	2	7792	19369.4039	2376.6391	737	HIST1H2BO,HIST1H3J,HIST1H2AM	HIST1H2AL,HIST1H1B,HIST1H3I,HIST1H4L,OR2B2	HIST1H2BO	HIST1H2BO	1.5827	737	1
2_MACS_peak_5033_lociStitched	chr11	65336407	65345276	2	7790	12129.2444	1744.5323	738	SSSCA1,FAM89B,EHBP1L1	SCYL1,PCNXL3,LTBP3,KCNK7,MAP3K11	FAM89B	FAM89B	0.8861999999999999	738	1
2_MACS_peak_24692_lociStitched	chr6	135190420	135204032	2	7783	31494.0844	2239.174	739			ALDH8A1	ALDH8A1	NONE	739	1
3_MACS_peak_2719_lociStitched	chr1	226034883	226045253	3	7779	11872.613	2645.387	740	TMEM63A	EPHX1,LEFTY1	EPHX1	LEFTY1	0.8382	740	1
4_MACS_peak_10450_lociStitched	chr16	53085832	53103489	4	7779	9909.1084	2309.5356	741	CHD9		CHD9	CHD9	0.06150000000000001	741	1
3_MACS_peak_2222_lociStitched	chr1	187000949	187012976	3	7776	10916.9079	2726.5209	742			PLA2G4A	PLA2G4A	NONE	742	1
2_MACS_peak_11629_lociStitched	chr17	40826954	40834800	2	7774	12685.4128	1428.7566	743	CNTNAP1,PLEKHH3,CCR10	TUBG2	PLEKHH3	PLEKHH3	0.556	743	1
3_MACS_peak_3399_lociStitched	chr10	45949500	45961294	3	7771	16419.6068	1863.452	744	MARCH8		MARCH8	MARCH8	0.0845	744	1
2_MACS_peak_23644_lociStitched	chr6	27774743	27784107	2	7769	12344.5612	1817.5524	745	HIST1H2AI,HIST1H3H,HIST1H2BM,HIST1H2BL,HIST1H2AJ	HIST1H4J,HIST1H2BN,HIST1H2AL,HIST1H4K,HIST1H2AK	HIST1H3H	HIST1H2BN	1.5042	745	1
4_MACS_peak_22933_lociStitched	chr5	150590669	150604899	4	7753	9861.39	2322.336	746	CCDC69	GM2A	CCDC69	GM2A	0.16360000000000002	746	1
2_MACS_peak_375_lociStitched	chr1	25869466	25879236	2	7749	16606.069	1724.405	747	LDLRAP1		LDLRAP1	LDLRAP1	0.5517000000000001	747	1
1_MACS_peak_3509_lociStitched	chr10	63656582	63664324	1	7743	11984.616	1355.6242	748	ARID5B		ARID5B	ARID5B	0.1962	748	1
2_MACS_peak_24063_lociStitched	chr6	52527427	52536647	2	7736	13295.24	1850.454	749	LOC730101,TMEM14A		LOC730101	LOC730101	0.7736	749	1
3_MACS_peak_7255_lociStitched	chr12	122227704	122243226	3	7723	25234.1154	1095.8532	750	SETD1B,RHOF,LOC338799		RHOF	RHOF	0.0665	750	1
2_MACS_peak_26215_lociStitched	chr7	121977635	121985356	2	7719	14862.925	1838.3701	751	CADPS2	LOC154860,FEZF1	FEZF1	LOC154860	1.322	751	1
2_MACS_peak_15689_lociStitched	chr2	158323779	158337840	2	7717	32981.4816	2452.2384	752		CYTIP	CYTIP	CYTIP	0.8973	752	1
3_MACS_peak_21944_lociStitched	chr5	37833425	37848972	3	7716	9233.3633	1845.4289	753	GDNF		GDNF	GDNF	0.29710000000000003	753	1
2_MACS_peak_19347_lociStitched	chr3	111392368	111403280	2	7711	9035.136	1923.7856	754	PLCXD2	PHLDB2	PLCXD2	PLCXD2	0.015799999999999995	754	1
3_MACS_peak_1609_lociStitched	chr1	149898659	149912133	3	7711	16934.1232	2764.8648	755	SF3B4,MTMR11	HIST2H2AC,BOLA1,HIST2H2BE,HIST2H2AB,SV2A	MTMR11	HIST2H2AC	2.0443	755	1
1_MACS_peak_3296_lociStitched	chr10	30989334	30997042	1	7709	33229.188	1415.1888	756			LYZL2	LYZL2	NONE	756	1
3_MACS_peak_1390_lociStitched	chr1	115236770	115251177	3	7706	11358.4788	1045.9482	757	AMPD1,NRAS	DENND2C,CSDE1	AMPD1	AMPD1	0.2275	757	1
2_MACS_peak_7959_lociStitched	chr13	115023666	115032112	2	7705	14902.967	1497.4758	758	CDC16	UPF3A,ZNF828	UPF3A	UPF3A	0.7111999999999999	758	1
3_MACS_peak_18914_lociStitched	chr3	49054578	49067581	3	7704	16251.1494	2232.6151	759	NDUFAF3,DALRD3,MIR425,MIR191,IMPDH2,QRICH1	P4HTM,WDR6	NDUFAF3	NDUFAF3	0.9041999999999999	759	1
2_MACS_peak_5447_lociStitched	chr11	102185953	102193667	2	7703	17894.1658	1614.5402	760	BIRC3	BIRC2	BIRC3	BIRC3	0.5447	760	1
2_MACS_peak_22511_lociStitched	chr5	112256438	112266857	2	7703	19522.0803	1821.2412	761	REEP5	DCP2	REEP5	REEP5	0.136	761	1
3_MACS_peak_26388_lociStitched	chr7	139466523	139478838	3	7703	12333.4725	2651.4195	762	TBXAS1,HIPK2		HIPK2	NONE	NONE	762	1
4_MACS_peak_15008_lociStitched	chr2	74681522	74700688	4	7703	13904.933	2928.5648	763	INO80B,WBP1,MOGS,MRPL53,CCDC142	WDR54,TTC31,LOC151534,TLX2,C2orf81,RTKN,LBX2,PCGF1	MOGS	LOC151534	0.7407	763	1
1_MACS_peak_19772_lociStitched	chr3	150315438	150323139	1	7702	15425.8731	1517.8671	764	SELT		SELT	SELT	0.3466	764	1
2_MACS_peak_15380_lociStitched	chr2	112482527	112494773	2	7702	12779.9256	1942.2156	765			ANAPC1	ANAPC1	NONE	765	1
3_MACS_peak_27605_lociStitched	chr8	126342263	126355616	3	7702	8110.6122	1913.4849	766	NSMCE2		TRIB1	TRIB1	0.6647	766	1
3_MACS_peak_28735_lociStitched	chr9	123630404	123641552	3	7701	21390.7824	1923.03	767	PHF19	LOC253039,PSMD5,TRAF1	PHF19	PHF19	0.6006	767	1
3_MACS_peak_3011_lociStitched	chr10	3798582	3808562	3	7691	18139.648	1327.34	768		KLF6	KLF6	KLF6	1.3101	768	1
2_MACS_peak_12151_lociStitched	chr17	73284099	73295132	2	7691	13394.062	1844.7176	769	SLC25A19	MRPS7,LOC100287042,GGA3,MIF4GD	SLC25A19	MIF4GD	0.7790999999999999	769	1
3_MACS_peak_28036_lociStitched	chr9	33152570	33168498	3	7689	11382.1488	2793.7712	770	B4GALT1		B4GALT1	B4GALT1	0.12009999999999998	770	1
3_MACS_peak_16452_lociStitched	chr2	235390632	235405765	3	7688	7913.0457	1178.8607	771	ARL4C		ARL4C	ARL4C	0.31010000000000004	771	1
4_MACS_peak_29594_lociStitched	chrX	75362502	75372276	4	7684	15800.6484	914.8464	772		CXorf26	CXorf26	CXorf26	0.1059	772	1
3_MACS_peak_324_lociStitched	chr1	23937636	23954623	3	7681	13659.2467	2967.6289	773	MDS2		MDS2	MDS2	0.10750000000000001	773	1
3_MACS_peak_554_lociStitched	chr1	33445399	33459894	3	7676	12091.729	2406.17	774		RNF19B,AK2	RNF19B	RNF19B	0.0661	774	1
3_MACS_peak_1713_lociStitched	chr1	153929541	153941517	3	7673	21004.7064	3405.9744	775	CREB3L4,CRTC2,SLC39A1	RPS27,GATAD2B,DENND4B,JTB,RAB13	CRTC2	CRTC2	0.8001999999999999	775	1
2_MACS_peak_1855_lociStitched	chr1	158978182	158986911	2	7669	14703.1276	2475.5444	776	IFI16		IFI16	IFI16	0.17800000000000002	776	1
2_MACS_peak_9365_lociStitched	chr15	70306349	70316622	2	7669	11389.6751	1883.0409	777			MIR629	MIR629	0.011399999999999993	777	1
2_MACS_peak_26925_lociStitched	chr8	29622103	29634721	2	7666	39445.1298	2402.4672	778		C8orf75	C8orf75	C8orf75	0.3914	778	1
2_MACS_peak_10916_lociStitched	chr17	977327	985298	2	7665	12948.0924	1283.331	779	ABR		ABR	ABR	0.12940000000000002	779	1
2_MACS_peak_26113_lociStitched	chr7	110719817	110733832	2	7659	10704.657	2845.045	780	LRRN3,IMMP2L		LRRN3	LRRN3	0.023400000000000004	780	1
2_MACS_peak_29492_lociStitched	chrX	58149936	58159716	2	7658	7585.368	723.72	781			ZXDA	ZXDA	NONE	781	1
1_MACS_peak_19887_lociStitched	chr3	160116017	160123670	1	7654	31654.3386	1685.1906	782	SMC4,MIR15B,MIR16-2,IFT80	IFT80,TRIM59	SMC4	SMC4	0.6578999999999999	782	1
4_MACS_peak_1058_lociStitched	chr1	68213651	68232687	4	7654	14128.5192	2931.544	783	GNG12		GADD45A	GADD45A	NONE	783	1
3_MACS_peak_2307_lociStitched	chr1	200588873	200598667	3	7648	13817.3752	2213.444	784	KIF14	DDX59	KIF14	DDX59	0.2543	784	1
4_MACS_peak_6057_lociStitched	chr12	12949909	12967039	4	7647	11394.876	2595.195	785	DDX47	MIR613,APOLD1	DDX47	APOLD1	0.5645	785	1
1_MACS_peak_11499_lociStitched	chr17	36856073	36863707	1	7635	40446.4588	1484.813	786	MLLT6	CISD3,PSMB3,C17orf96,PCGF2	MLLT6	MLLT6	1.1429	786	1
2_MACS_peak_2805_lociStitched	chr1	230256872	230270034	2	7631	23355.969	2806.1384	787	GALNT2		GALNT2	GALNT2	0.21569999999999998	787	1
5_MACS_peak_5028_lociStitched	chr11	65306917	65326738	5	7631	9042.3402	2632.2288	788	LTBP3	MALAT1,SCYL1,SSSCA1,FAM89B,EHBP1L1,KCNK7	LTBP3	MALAT1	2.2685	788	1
2_MACS_peak_6277_lociStitched	chr12	38931682	38939911	2	7627	11625.9312	1486.1574	789			ALG10B	ALG10B	NONE	789	1
2_MACS_peak_28913_lociStitched	chr9	132646262	132657555	2	7624	21002.7214	2057.5846	790	FNBP1	USP20,C9orf78	USP20	C9orf78	0.16059999999999997	790	1
1_MACS_peak_26214_lociStitched	chr7	121944189	121951805	1	7617	23325.5232	1613.8304	791	LOC154860,FEZF1		FEZF1	FEZF1	0.6328	791	1
3_MACS_peak_21083_lociStitched	chr4	100766809	100783879	3	7617	13649.172	2912.142	792	DAPP1	MAPKSP1	DAPP1	DAPP1	0.2832	792	1
3_MACS_peak_23769_lociStitched	chr6	32156732	32165843	3	7616	15270.9471	1660.9353	793	PBX2,GPSM3,NOTCH4	PPT2,EGFL8,RNF5,RNF5P1,PRRT1,LOC100507547,AGPAT1,AGER	GPSM3	GPSM3	0.918	793	1
4_MACS_peak_20277_lociStitched	chr3	194867363	194882585	4	7616	10629.5226	3236.1972	794	C3orf21		C3orf21	C3orf21	0.028100000000000014	794	1
3_MACS_peak_18319_lociStitched	chr22	45630305	45646479	3	7616	11566.0274	2050.8632	795	C22orf9	UPK3A,MIR1249,C22orf9	C22orf9	C22orf9	0.1076	795	1
3_MACS_peak_22812_lociStitched	chr5	141388510	141396910	3	7615	12924.24	1755.6	796	GNPDA1	RNF14,PCDH12	GNPDA1	GNPDA1	0.5188999999999999	796	1
3_MACS_peak_26324_lociStitched	chr7	130902909	130917607	3	7612	13013.6092	3054.2444	797	MKLN1		MKLN1	MKLN1	0.06720000000000001	797	1
3_MACS_peak_24096_lociStitched	chr6	56618124	56634391	3	7612	9610.5436	2576.6928	798			DST	DST	NONE	798	1
3_MACS_peak_15675_lociStitched	chr2	157188637	157207781	3	7604	19657.0592	2530.8368	799	NR4A2		NR4A2	NR4A2	0.27	799	1
4_MACS_peak_13466_lociStitched	chr19	16545100	16561313	4	7592	11589.0524	2615.1569	800	EPS15L1	C19orf44,CALR3	EPS15L1	EPS15L1	0.1624	800	1
2_MACS_peak_26219_lociStitched	chr7	122822979	122833586	2	7575	18978.0444	2223.2272	801	SLC13A1		SLC13A1	SLC13A1	0.14859999999999998	801	1
