REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	33_0EX9_0229Kronos_MM1S-No-Treatment-1_p300_hs_i49.bam	35_0EXN_0229Kronos_MM1S-No-Treatment-1_Input_hs_i77.bam
3_MACS_peak_5590_lociStitched	chr2	88475835	88481833	3	2635	2626.5242000000003	1110.2297999999998
2_MACS_peak_11340_lociStitched	chr9	123654139	123660136	2	2863	5127.4349999999995	1211.9937
2_MACS_peak_8666_lociStitched	chr5	86412569	86418562	2	3189	3665.9181000000003	1242.3489000000002
2_MACS_peak_9301_lociStitched	chr6	35265063	35271041	2	1703	2528.0962	1349.2346
2_MACS_peak_940_lociStitched	chr1	209276115	209282091	2	3624	7075.584	1894.392
2_MACS_peak_5306_lociStitched	chr2	27303984	27309958	2	1609	2047.8872	848.9054
2_MACS_peak_6177_lociStitched	chr2	241518964	241524928	2	1499	1593.5808	582.0864
2_MACS_peak_9696_lociStitched	chr6	141474576	141480538	2	1667	2354.9900000000002	884.1646
2_MACS_peak_10855_lociStitched	chr8	126441667	126447627	2	2431	4419.34	1496.556
2_MACS_peak_3267_lociStitched	chr14	98664354	98670305	2	2215	3383.7386	696.8620999999999
2_MACS_peak_9914_lociStitched	chr7	35734147	35740096	2	2065	2158.8921	1186.2305999999999
2_MACS_peak_5766_lociStitched	chr2	131129202	131135146	2	2372	2629.6256000000003	1154.9192
2_MACS_peak_10589_lociStitched	chr8	37755964	37761907	2	3074	4654.5576	1216.5321
2_MACS_peak_8005_lociStitched	chr4	82425694	82431635	2	2112	3025.7513	1631.3986
2_MACS_peak_1676_lociStitched	chr10	125157023	125162947	2	2864	5470.814	1348.8948
3_MACS_peak_2289_lociStitched	chr12	4257342	4263256	3	2780	3116.6780000000003	1028.4446
2_MACS_peak_7594_lociStitched	chr3	173449866	173455777	2	2047	3628.7629	1202.2974
3_MACS_peak_2205_lociStitched	chr11	122614436	122620342	3	2930	3175.6562	1203.0521999999999
2_MACS_peak_9364_lociStitched	chr6	47209821	47215723	2	2112	2989.9532000000004	912.4491999999999
2_MACS_peak_5054_lociStitched	chr19	28879642	28885527	2	2020	2093.2945	796.829
2_MACS_peak_5248_lociStitched	chr2	11512994	11518875	2	2238	2276.5351	1154.4403
2_MACS_peak_4592_lociStitched	chr18	2636384	2642257	2	2497	2877.77	1251.5363
2_MACS_peak_3199_lociStitched	chr14	77547433	77553303	2	1658	1482.175	481.927
3_MACS_peak_7160_lociStitched	chr3	52739392	52745255	3	3659	4337.4474	1411.8103999999998
2_MACS_peak_9190_lociStitched	chr6	21588844	21594706	2	1868	1648.9805999999999	841.1969999999999
2_MACS_peak_407_lociStitched	chr1	111173459	111179307	2	1896	3332.1904	1136.2664
2_MACS_peak_7225_lociStitched	chr3	72126309	72132150	2	1595	1723.6790999999998	827.0856
2_MACS_peak_3798_lociStitched	chr16	10970374	10976208	2	2737	4233.7338	1477.1688
2_MACS_peak_8406_lociStitched	chr5	6480322	6486154	2	4628	5728.7735999999995	1637.6256
2_MACS_peak_3679_lociStitched	chr15	89178128	89183959	2	3459	3858.9558	1581.3672
2_MACS_peak_3657_lociStitched	chr15	83474530	83480358	2	1563	2598.1223999999997	1341.0228
2_MACS_peak_11535_lociStitched	chrX	39714571	39720398	2	2340	2902.4287	663.6953
2_MACS_peak_8258_lociStitched	chr4	164731620	164737446	2	1696	2413.7118	798.162
2_MACS_peak_5158_lociStitched	chr19	49998874	50004697	2	1784	2654.1234	1135.4850000000001
2_MACS_peak_9359_lociStitched	chr6	45776557	45782373	2	1844	1997.796	897.4087999999999
2_MACS_peak_8960_lociStitched	chr5	155051299	155057110	2	1615	1990.2675000000002	822.8376000000001
2_MACS_peak_4894_lociStitched	chr19	2255274	2261077	2	4748	4726.5435	2083.277
2_MACS_peak_6945_lociStitched	chr3	5235984	5241782	2	4790	4971.2052	1435.0049999999999
2_MACS_peak_5758_lociStitched	chr2	127416391	127422186	2	1496	1581.4554999999998	853.024
2_MACS_peak_7806_lociStitched	chr4	15767849	15773637	2	1627	1745.0819999999999	891.352
1_MACS_peak_1632_lociStitched	chr10	112112980	112118763	1	5784	10237.0666	2104.4337
2_MACS_peak_2000_lociStitched	chr11	67647617	67653399	2	3383	4171.713	1648.4482
2_MACS_peak_10533_lociStitched	chr8	26429077	26434853	2	3207	4342.9744	1519.088
2_MACS_peak_2794_lociStitched	chr12	109165410	109171170	2	2247	2915.136	869.1840000000001
2_MACS_peak_3992_lociStitched	chr16	66906855	66912612	2	1865	2418.5157	1008.6264
2_MACS_peak_4522_lociStitched	chr17	75436424	75442175	2	2767	3853.17	1042.6562999999999
1_MACS_peak_905_lociStitched	chr1	205252527	205258273	1	5747	9002.2582	2497.2116
2_MACS_peak_9808_lociStitched	chr7	7855295	7861016	2	1728	3159.1362	1105.8693
2_MACS_peak_7417_lociStitched	chr3	129893615	129899328	2	2891	4189.9142	1436.8195
2_MACS_peak_7611_lociStitched	chr3	176914536	176920241	2	5683	5155.038	1709.2179999999998
2_MACS_peak_8141_lociStitched	chr4	122060440	122066145	2	2075	2339.6205	957.299
2_MACS_peak_4020_lociStitched	chr16	70461710	70467411	2	2029	2600.2261	1091.7415
2_MACS_peak_3310_lociStitched	chr15	22460763	22466463	2	2757	4427.19	1526.4599999999998
2_MACS_peak_10457_lociStitched	chr8	7999512	8005209	2	3118	3556.0674	1591.7417999999998
2_MACS_peak_8325_lociStitched	chr4	185338009	185343700	2	3909	4096.9509	1380.0674999999999
2_MACS_peak_6326_lociStitched	chr20	34199196	34204881	2	2300	2397.3645	1258.0905
2_MACS_peak_5674_lociStitched	chr2	109829854	109835535	2	3098	4205.0761999999995	1561.1388
2_MACS_peak_10107_lociStitched	chr7	90352724	90358403	2	2067	2670.2658	994.3929
2_MACS_peak_6080_lociStitched	chr2	216765341	216771015	2	1727	2765.5076	1071.2512
2_MACS_peak_10480_lociStitched	chr8	12375612	12381286	2	3136	2926.6492000000003	1331.6878
3_MACS_peak_6089_lociStitched	chr2	218082937	218088602	3	2571	3073.8289999999997	1202.6795
2_MACS_peak_3097_lociStitched	chr14	33504814	33510475	2	1812	1632.0663	442.6902
2_MACS_peak_8858_lociStitched	chr5	131856098	131861750	2	2622	4417.038	1043.3591999999999
3_MACS_peak_3448_lociStitched	chr15	45016316	45021965	3	4002	3999.4919999999997	1316.7819
2_MACS_peak_5362_lociStitched	chr2	38829838	38835481	2	2124	2664.6246	1134.2430000000002
2_MACS_peak_4737_lociStitched	chr18	42378143	42383773	2	2024	2635.4030000000002	1064.633
2_MACS_peak_6695_lociStitched	chr21	45199065	45204694	2	3865	5527.1151	2067.5317
2_MACS_peak_3520_lociStitched	chr15	58584825	58590448	2	3433	4020.4449999999997	1414.1845
2_MACS_peak_2777_lociStitched	chr12	107303885	107309498	2	1657	1906.7361	797.6073
2_MACS_peak_6030_lociStitched	chr2	204443594	204449194	2	2199	3839.36	1085.84
2_MACS_peak_825_lociStitched	chr1	192774815	192780413	2	4347	5035.401	1941.3864
2_MACS_peak_6836_lociStitched	chr22	39096316	39101912	2	2875	3353.6828000000005	1309.4640000000002
2_MACS_peak_2313_lociStitched	chr12	8468346	8473938	2	2583	2678.5679999999998	1259.3184
3_MACS_peak_4123_lociStitched	chr17	4275476	4281056	3	4929	6079.968	1536.174
2_MACS_peak_1685_lociStitched	chr10	125839139	125844712	2	1922	2156.751	925.6753
2_MACS_peak_2446_lociStitched	chr12	31248709	31254277	2	2201	2912.6208	1214.3808
2_MACS_peak_3612_lociStitched	chr15	75334714	75340282	2	3945	7495.0848000000005	1640.3328
2_MACS_peak_2833_lociStitched	chr12	123371818	123377380	2	2467	3362.7852000000003	827.6256
2_MACS_peak_9250_lociStitched	chr6	27858032	27863589	2	1945	3053.0158	1287.0012
2_MACS_peak_8883_lociStitched	chr5	138723838	138729393	2	3674	4975.6135	1500.961
2_MACS_peak_9536_lociStitched	chr6	106588626	106594177	2	3732	4353.6493	1345.0073
2_MACS_peak_1644_lociStitched	chr10	112619539	112625068	2	3031	3097.3458	1206.9807
2_MACS_peak_6525_lociStitched	chr21	19152289	19157810	2	3711	5778.2786	1460.3045
2_MACS_peak_1174_lociStitched	chr10	4173420	4178932	2	2022	2688.7536	1031.8464000000001
2_MACS_peak_1584_lociStitched	chr10	100013773	100019284	2	1790	2629.2981	705.9590999999999
2_MACS_peak_4732_lociStitched	chr18	42289338	42294846	2	2173	2491.8192	829.5048
2_MACS_peak_150_lociStitched	chr1	31215996	31221503	2	5010	4609.9097	1499.0054
2_MACS_peak_6921_lociStitched	chr22	50963989	50969492	2	2317	1868.2685000000001	749.5085999999999
3_MACS_peak_1568_lociStitched	chr10	97050243	97055734	3	3206	3543.3423	1182.2123
2_MACS_peak_8424_lociStitched	chr5	10283969	10289452	2	2138	2870.8988	1047.253
2_MACS_peak_576_lociStitched	chr1	154387855	154393329	2	3659	3842.7479999999996	1819.5575999999999
2_MACS_peak_3618_lociStitched	chr15	75400400	75405871	2	1985	2385.9031	1168.0584999999999
2_MACS_peak_9578_lociStitched	chr6	114126067	114131538	2	1879	2250.2223	1010.4937
2_MACS_peak_4649_lociStitched	chr18	12221956	12227414	2	1702	1778.2163999999998	550.1664
2_MACS_peak_11691_lociStitched	chrY	13365967	13371425	2	1767	2456.6458	886.9250000000001
2_MACS_peak_822_lociStitched	chr1	192573689	192579140	2	2587	5446.6392	1623.8529
2_MACS_peak_4783_lociStitched	chr18	52931188	52936628	2	2896	5448.16	1194.624
2_MACS_peak_7770_lociStitched	chr4	9073862	9079294	2	2374	2390.6232	985.3648000000001
2_MACS_peak_4634_lociStitched	chr18	10608349	10613778	2	1513	1541.8359999999998	547.2432
2_MACS_peak_10051_lociStitched	chr7	73152627	73158045	2	2528	3347.2404	1084.1418
2_MACS_peak_10804_lociStitched	chr8	118450864	118456278	2	3230	8593.6422	1486.143
2_MACS_peak_9138_lociStitched	chr6	11727664	11733069	2	3933	4529.389999999999	1391.247
1_MACS_peak_5019_lociStitched	chr19	16694711	16700115	1	5405	6369.6948	1729.8204
2_MACS_peak_9178_lociStitched	chr6	17702089	17707490	2	2468	2675.6554	913.3091000000001
2_MACS_peak_1922_lociStitched	chr11	58865120	58870520	2	2545	2700.0	964.44
2_MACS_peak_11582_lociStitched	chrX	58272416	58277815	2	2028	2917.0797000000002	566.3551
2_MACS_peak_1743_lociStitched	chr11	3528820	3534218	2	2538	2749.2014	1297.1394
2_MACS_peak_360_lociStitched	chr1	87522925	87528314	2	2250	2431.5168	975.9479
2_MACS_peak_7599_lociStitched	chr3	174153998	174159386	2	1799	1734.3972	974.6892
2_MACS_peak_9097_lociStitched	chr6	5869434	5874822	2	2084	2633.1156	993.0083999999999
2_MACS_peak_6933_lociStitched	chr3	2981522	2986907	2	1663	1866.9795000000001	556.8090000000001
2_MACS_peak_9174_lociStitched	chr6	16761573	16766957	2	2730	2365.7296	1055.2640000000001
2_MACS_peak_6376_lociStitched	chr20	43270979	43276355	2	2900	4193.8176	1182.72
2_MACS_peak_1299_lociStitched	chr10	30990063	30995438	2	3691	4898.775	1438.8875
2_MACS_peak_9590_lociStitched	chr6	117865516	117870885	2	2837	3389.9865999999997	1163.4623
2_MACS_peak_3684_lociStitched	chr15	89655012	89660374	2	3454	5462.8056	1602.7018
2_MACS_peak_4518_lociStitched	chr17	75316391	75321750	2	1906	2065.3586	945.3276
1_MACS_peak_10175_lociStitched	chr7	102252626	102257983	1	5358	4137.2110999999995	2969.3851
2_MACS_peak_6854_lociStitched	chr22	40352643	40357996	2	1838	2151.3707	827.0385
2_MACS_peak_678_lociStitched	chr1	164685862	164691213	2	3523	4521.0599	1710.1796
2_MACS_peak_6351_lociStitched	chr20	39610779	39616122	2	1889	1790.9736	930.7506
2_MACS_peak_9538_lociStitched	chr6	106610762	106616085	2	4018	5244.7519	1796.5125
2_MACS_peak_5490_lociStitched	chr2	65173014	65178334	2	1971	2361.5480000000002	945.8960000000001
2_MACS_peak_9354_lociStitched	chr6	45645100	45650419	2	2154	3847.7646000000004	1272.3048
2_MACS_peak_6279_lociStitched	chr20	23338132	23343447	2	2536	2933.88	1184.182
2_MACS_peak_9627_lociStitched	chr6	130834245	130839541	2	2773	6072.9232	1412.9728
2_MACS_peak_9135_lociStitched	chr6	11381857	11387150	2	1956	2616.3299	1103.5905
2_MACS_peak_9748_lociStitched	chr6	160394813	160400099	2	1460	1272.8688	532.8288
2_MACS_peak_6904_lociStitched	chr22	48475375	48480659	2	1891	2274.2336	1041.4764
2_MACS_peak_4074_lociStitched	chr16	87808019	87813301	2	2078	3034.509	665.532
2_MACS_peak_6102_lociStitched	chr2	219757122	219762403	2	2993	5862.966200000001	1133.8307
2_MACS_peak_9528_lociStitched	chr6	106234858	106240137	2	1838	2770.9471000000003	1147.6546
2_MACS_peak_3841_lociStitched	chr16	17436456	17441732	2	2531	2605.8164	688.518
2_MACS_peak_3848_lociStitched	chr16	18773870	18779145	2	1592	1412.1175	694.1899999999999
2_MACS_peak_2474_lociStitched	chr12	33055041	33060310	2	2153	3126.0977000000003	1034.8316
2_MACS_peak_449_lociStitched	chr1	120833135	120838401	2	3863	2395.5034	1437.0913999999998
2_MACS_peak_88_lociStitched	chr1	21616931	21622193	2	3967	4794.2082	1152.9042
2_MACS_peak_7750_lociStitched	chr4	4030273	4035530	2	2667	3506.4190000000003	1179.1451
2_MACS_peak_2293_lociStitched	chr12	4378338	4383574	2	3504	3365.7008	1129.9288
2_MACS_peak_10117_lociStitched	chr7	92438401	92443636	2	2704	5343.888	1309.7969999999998
2_MACS_peak_5774_lociStitched	chr2	134256417	134261636	2	1874	1924.2453	838.1714
1_MACS_peak_6752_lociStitched	chr22	24185755	24190961	1	5207	6030.1098	1774.2048
2_MACS_peak_779_lociStitched	chr1	183809849	183815049	2	4394	7980.96	1852.24
2_MACS_peak_11320_lociStitched	chr9	117210619	117215819	2	3195	5814.120000000001	1436.24
2_MACS_peak_8082_lociStitched	chr4	103533451	103538650	2	2749	3927.8444999999997	1146.3795
2_MACS_peak_4079_lociStitched	chr16	88700111	88705309	2	1682	1929.4976	581.1364
2_MACS_peak_7411_lociStitched	chr3	128997163	129002354	2	3669	4508.9026	1143.0582
2_MACS_peak_5375_lociStitched	chr2	42328680	42333864	2	3486	4582.1376	1252.4544
2_MACS_peak_4288_lociStitched	chr17	37909767	37914924	2	4779	6856.2315	1344.4298999999999
2_MACS_peak_1093_lociStitched	chr1	235146931	235152083	2	2754	7292.1408	1273.0592
2_MACS_peak_10225_lociStitched	chr7	111696194	111701342	2	1936	2786.0976	1001.8008
2_MACS_peak_9369_lociStitched	chr6	52041085	52046229	2	1809	3507.6935999999996	1252.564
2_MACS_peak_219_lociStitched	chr1	42416461	42421595	2	1261	1475.5116	559.0926
2_MACS_peak_1247_lociStitched	chr10	17061242	17066360	2	2220	3110.7204	987.774
3_MACS_peak_11475_lociStitched	chrX	12905681	12910799	3	2785	2920.8426	577.8222
2_MACS_peak_11593_lociStitched	chrX	70837927	70843045	2	1707	1935.1158	687.3474
3_MACS_peak_8563_lociStitched	chr5	56467543	56472659	3	3657	3613.9424000000004	1031.8971999999999
2_MACS_peak_5133_lociStitched	chr19	47217152	47222267	2	2777	2476.683	878.7570000000001
2_MACS_peak_5908_lociStitched	chr2	175457917	175463031	2	3178	4143.3628	1416.0665999999999
2_MACS_peak_3069_lociStitched	chr13	115024779	115029888	2	3754	4956.7518	1199.5932
2_MACS_peak_8009_lociStitched	chr4	82552452	82557559	2	2275	3262.8623000000002	1096.9836
2_MACS_peak_10148_lociStitched	chr7	99814672	99819776	2	2957	4509.384	1334.6960000000001
2_MACS_peak_3285_lociStitched	chr14	106323907	106328993	2	2325	4222.9058	805.1138
2_MACS_peak_5501_lociStitched	chr2	65659455	65664540	2	2457	2859.2955	924.453
2_MACS_peak_8437_lociStitched	chr5	14992645	14997730	2	1647	1671.9479999999999	682.407
2_MACS_peak_1314_lociStitched	chr10	35005699	35010774	2	1589	2175.145	742.98
2_MACS_peak_4688_lociStitched	chr18	23747245	23752319	2	2028	1879.4096	572.8546
2_MACS_peak_4903_lociStitched	chr19	2595093	2600157	2	4419	9016.452	1674.1584
2_MACS_peak_5234_lociStitched	chr2	10260226	10265288	2	3801	3271.0644	1361.1717999999998
2_MACS_peak_10523_lociStitched	chr8	24224375	24229424	2	1824	3406.0553999999997	969.9128999999999
2_MACS_peak_10717_lociStitched	chr8	81011523	81016570	2	2853	3126.1117999999997	1288.4991000000002
2_MACS_peak_8238_lociStitched	chr4	153580702	153585747	2	3172	3115.7920000000004	1196.674
2_MACS_peak_11543_lociStitched	chrX	41416075	41421117	2	1759	1868.5652	566.7208
2_MACS_peak_6711_lociStitched	chr22	17098109	17103149	2	1743	1392.048	557.424
3_MACS_peak_9075_lociStitched	chr6	395390	400420	3	3401	3040.132	1238.386
3_MACS_peak_4094_lociStitched	chr17	1278908	1283933	3	3183	2820.03	1069.8225
2_MACS_peak_2319_lociStitched	chr12	9574089	9579107	2	1739	2121.6104	945.3912
2_MACS_peak_7940_lociStitched	chr4	71543173	71548191	2	3305	4623.0834	971.4848
3_MACS_peak_3582_lociStitched	chr15	70389372	70394376	3	3145	3131.0028	1027.8216
2_MACS_peak_10496_lociStitched	chr8	18286107	18291110	2	1917	2712.6266	788.4728
2_MACS_peak_3944_lociStitched	chr16	48642179	48647176	2	2499	3161.1022000000003	1082.8499
3_MACS_peak_6632_lociStitched	chr21	38738691	38743680	3	2836	2895.6156	1186.3842
2_MACS_peak_10067_lociStitched	chr7	74958618	74963602	2	1484	1272.9136	851.2672
2_MACS_peak_6566_lociStitched	chr21	30445263	30450245	2	2481	2272.2902	962.0242
2_MACS_peak_11324_lociStitched	chr9	117374990	117379970	2	1834	2102.556	966.6179999999999
2_MACS_peak_9205_lociStitched	chr6	25369493	25374472	2	1947	2315.235	940.5331000000001
2_MACS_peak_8191_lociStitched	chr4	140867781	140872759	2	2101	2097.2314	878.1192
3_MACS_peak_2183_lociStitched	chr11	118738904	118743875	3	3883	4586.7417	1067.7708
2_MACS_peak_4186_lociStitched	chr17	17739129	17744097	2	2196	2258.9496	995.5871999999999
2_MACS_peak_7721_lociStitched	chr3	196365739	196370707	2	3429	4206.9024	1518.7176000000002
2_MACS_peak_7803_lociStitched	chr4	15657023	15661990	2	1511	1510.9614000000001	683.4592
3_MACS_peak_152_lociStitched	chr1	31226289	31231255	3	4080	3887.8814	1127.7785999999999
2_MACS_peak_4705_lociStitched	chr18	30498474	30503439	2	1547	1935.357	734.3235
2_MACS_peak_5498_lociStitched	chr2	65616967	65621931	2	2466	4058.07	1093.5692
2_MACS_peak_502_lociStitched	chr1	147012508	147017446	2	2263	2967.2442	1517.4474
2_MACS_peak_431_lociStitched	chr1	118172089	118177019	2	4919	4097.322999999999	899.725
2_MACS_peak_11337_lociStitched	chr9	123342129	123347053	2	2322	4658.5964	1182.2524
2_MACS_peak_10448_lociStitched	chr8	2109755	2114661	2	2883	3770.7515999999996	780.054
2_MACS_peak_3423_lociStitched	chr15	40396785	40401689	2	2665	3356.788	1254.9336
2_MACS_peak_8330_lociStitched	chr4	185455433	185460337	2	3593	4461.6592	1238.7504
2_MACS_peak_9015_lociStitched	chr5	170790611	170795508	2	2260	2592.4718	853.0573999999999
2_MACS_peak_6459_lociStitched	chr20	55577919	55582813	2	1827	1766.2446	736.547
2_MACS_peak_881_lociStitched	chr1	203255860	203260753	2	4180	8357.7333	2157.813
2_MACS_peak_1939_lociStitched	chr11	60673682	60678573	2	2698	3986.165	1319.5918
2_MACS_peak_10753_lociStitched	chr8	96099839	96104721	2	1537	1529.5306	507.2398
2_MACS_peak_11334_lociStitched	chr9	120480138	120485018	2	1322	1458.632	621.2239999999999
2_MACS_peak_10227_lociStitched	chr7	111720379	111725252	2	2670	2862.4002	1247.488
1_MACS_peak_486_lociStitched	chr1	145208059	145212930	1	4872	4665.9309	2559.2234
2_MACS_peak_488_lociStitched	chr1	145395042	145399913	2	4697	4312.7834	1748.2019
3_MACS_peak_7571_lociStitched	chr3	169845873	169850743	3	3003	4094.696	1238.928
2_MACS_peak_8700_lociStitched	chr5	90675089	90679954	2	3829	4007.3005	1192.898
2_MACS_peak_4273_lociStitched	chr17	36120716	36125576	2	2188	2212.272	887.922
1_MACS_peak_8384_lociStitched	chr5	1312418	1317274	1	4857	11063.4248	1867.132
2_MACS_peak_4734_lociStitched	chr18	42301497	42306352	2	2044	2792.596	1015.1805
2_MACS_peak_6775_lociStitched	chr22	29214931	29219782	2	2644	4759.8012	1459.6659
2_MACS_peak_2406_lociStitched	chr12	26241461	26246303	2	2174	3078.5436	1092.3552
3_MACS_peak_4294_lociStitched	chr17	38019812	38024654	3	4130	3737.0556	1185.3216
2_MACS_peak_9562_lociStitched	chr6	109276227	109281069	2	2089	2752.1928000000003	1132.5438
2_MACS_peak_6951_lociStitched	chr3	6758891	6763723	2	1266	1324.9344	520.8896000000001
2_MACS_peak_6790_lociStitched	chr22	32931925	32936749	2	1719	1904.9976	712.9871999999999
2_MACS_peak_946_lociStitched	chr1	210501990	210506813	2	2439	2926.5964	1495.6123
1_MACS_peak_3062_lociStitched	chr13	114829410	114834233	1	4824	7082.093199999999	1348.5108
2_MACS_peak_1158_lociStitched	chr10	1980339	1985160	2	1876	1532.1138	581.4126
2_MACS_peak_2547_lociStitched	chr12	52426363	52431178	2	1896	2134.4895	747.7695
3_MACS_peak_8415_lociStitched	chr5	7869124	7873932	3	3593	3307.4231999999997	896.2112000000001
2_MACS_peak_2270_lociStitched	chr11	134453251	134458055	2	2434	2450.5204	814.278
2_MACS_peak_11360_lociStitched	chr9	127630758	127635559	2	1914	2255.9899	1119.1131
2_MACS_peak_8019_lociStitched	chr4	84031298	84036094	2	1584	1677.6408	859.4432
1_MACS_peak_6512_lociStitched	chr21	11167699	11172494	1	4796	5508.016500000001	2671.7740000000003
2_MACS_peak_208_lociStitched	chr1	40850817	40855610	2	2692	3984.9002	1010.8437
2_MACS_peak_9105_lociStitched	chr6	6799646	6804436	2	2163	2161.727	1354.612
2_MACS_peak_1203_lociStitched	chr10	11202881	11207669	2	2087	2596.0536	1016.0136
2_MACS_peak_801_lociStitched	chr1	186583410	186588190	2	2583	3401.448	1180.66
2_MACS_peak_9992_lociStitched	chr7	50344171	50348946	2	2119	1975.895	772.1175000000001
3_MACS_peak_6571_lociStitched	chr21	30668623	30673394	3	2737	2468.5153999999998	846.3754
2_MACS_peak_11469_lociStitched	chrX	11441148	11445919	2	1492	1899.3351	575.8597
2_MACS_peak_9357_lociStitched	chr6	45705017	45709787	2	1698	2257.641	760.338
2_MACS_peak_10171_lociStitched	chr7	102081584	102086353	2	3049	3774.6635	1009.1204
2_MACS_peak_5365_lociStitched	chr2	38890465	38895206	2	2948	4150.7455	1267.2693
2_MACS_peak_2173_lociStitched	chr11	117878417	117883157	2	3092	5902.2480000000005	1208.7
2_MACS_peak_2408_lociStitched	chr12	26266430	26271168	2	3343	4237.1934	1154.1768
2_MACS_peak_4851_lociStitched	chr18	72162823	72167539	2	3159	2765.4624000000003	1009.6956
2_MACS_peak_10310_lociStitched	chr7	130790775	130795491	2	4348	4847.1048	1621.3608
