GNE781_24	CCS1477_6	LOG2_FOLD_CHANGE	P_VALUE
NDUFS5	550.847131351424	334.792458091901	-0.71838497552487	0.00525326806949988
MACF1	34.7841707326041	28.3933278149838	-0.292878977961876	0.188499880999116
KIAA0754	1.87973232253507	1.78555217901053	-0.0741569397349608	0.776513403345809
BMP8A	36.4778873375308	13.808063008835	-1.40151122349626	0.0035573004521001
PPIEL	1.58699844304509	4.9154888431356	1.6310341862775	0.0211856900036882
PABPC4	540.882225748385	859.003467970859	0.6673494668144	0.000111350690214487
LOC101929516	0.76444559426177	1.35359737923985	0.824312946835045	0.152497521178029
SNORA55	15.8376248217715	27.4920318606509	0.795657546636731	0.037740233059104
HEYL	4.91823667636655	8.24179668265108	0.744817711868669	0.00230541108486708
HPCAL4	0.774690282067863	4.40097845535773	2.50613276182221	3.66391450847144e-05
PPIE	31.5416648446802	27.8510841153901	-0.17952532485943	0.00528091341963954
BMP8B	23.7581408509023	18.1103836756541	-0.391604834462203	0.0739277390502657
OXCT2	3.011191534013	3.46950465470419	0.204395225186046	0.353024279833711
TRIT1	35.4501469775052	28.0621217436678	-0.337167515400634	0.0231296194471309
MYCL	3.77314580536301	1.9052236936348	-0.985807455682676	0.00404063853431023
MFSD2A	4.36954394528944	5.12254171159219	0.229377115077893	0.0918589841787929
CAP1	330.033783945101	285.255383700359	-0.210359598532821	0.00183277671428038
PPT1	145.711478570532	148.788198577891	0.0301455691978763	0.520392312242808
RLF	12.5475029600563	20.9468862752106	0.7393355188599	0.00168659171335141
ZMPSTE24	80.5057617716852	76.9837311443616	-0.0645384446921055	0.0880876882607096
COL9A2	28.2521500551258	12.1024294842506	-1.22306397594647	0.0048553900144747
SMAP2	97.8749441303979	101.025403875484	0.0457066350956506	0.482556379470191
ZFP69B	1.44826722049838	1.841799380432	0.346788103845238	0.102128989013925
ZFP69	8.36340814992029	8.20273395250147	-0.0279861340511703	0.6562922135592
EXO5	3.10429581840661	4.67074124695845	0.58938548074641	0.0190837890606459
ZNF684	5.62346241886393	11.6508566503768	1.05090544547037	0.00649096889122891
RIMS3	3.45993250571788	3.52258513369757	0.0258906790432433	0.76644101838088
NFYC-AS1	1.86393884853411	1.71160930444488	-0.123001102624117	0.562140299777279
NFYC	31.9566112147942	40.9101537454896	0.356344530862521	0.0927256746706517
CITED4	0.781375901036785	3.36039671798982	2.10454289700121	6.10976275911164e-05
CTPS1	62.9944884928607	56.1237836443247	-0.166613336960943	0.0575650000182732
SLFNL1-AS1	1.12291226261652	1.46038823084238	0.379106738442509	0.0401278024289663
SCMH1	30.1276006769624	17.8232733856421	-0.757323459554796	0.016250231748265
HIVEP3	1.72037741184331	1.00880225934742	-0.770081682377382	0.022205196456308
FOXJ3	24.5687273543285	36.3398476951983	0.564729244192835	0.0103849765971349
RIMKLA	0.305703784944763	0.584505698787878	0.935082676283557	0.00500594967175971
ZMYND12	1.37182450155841	1.51379421012521	0.142073165862271	0.635938943348375
PPCS	49.6312443251014	57.3615516365003	0.208835424150415	0.00754789654271275
CCDC30	0.48918478729337	0.514618451336953	0.073123645447253	0.645392558549403
PPIH	137.794155497207	102.553094292229	-0.426143675492814	0.000713472737791801
YBX1	1221.96525607642	1282.01010134948	0.0692043635916856	0.290347934600767
P3H1	26.4080650854353	43.8047703535083	0.730109388983204	0.00101194078219565
C1orf50	24.5923686453009	36.7195002340726	0.578335726638115	0.0134609483283299
LOC100129924	0.940520181042844	1.48335755687084	0.657335589497476	0.0538888463397256
SVBP	35.7585061383595	29.447761715557	-0.280128486246745	0.0736189655856013
ERMAP	9.34142812705233	14.0653805284388	0.590433551627745	0.00408175866241171
ZNF691	12.3399435033516	15.0087053405883	0.282463745303882	0.0357668110521156
SLC2A1	23.6683132828422	18.6748317690507	-0.341861649736904	0.124269568509495
EBNA1BP2	140.436710838447	124.177514161639	-0.177516155820198	0.0184054188980549
CDC20	143.246134909695	242.999233335651	0.762455549647718	9.90520341453752e-05
ELOVL1	144.639868332796	130.975755455959	-0.143165486204164	0.192903580242214
MED8	73.0570791888436	74.0292876994387	0.0190720711009877	0.745917073119254
SZT2	9.62451792484029	13.0472804154063	0.438962936168427	0.0379472486960374
HYI	70.4296568908054	57.9294464612384	-0.281886174873533	0.0176942636994585
PTPRF	4.65659814654557	3.85212678699136	-0.273621198233141	0.19307581213407
KDM4A	35.88056811414	62.4804918292432	0.800203076706701	0.000172144909910111
KDM4A-AS1	2.04222104493638	3.07119730245701	0.588662169730031	0.0648586720926559
ST3GAL3	6.4284935138333	9.18790861951811	0.515255819527471	0.000284713643905642
ARTN	0.492435293794341	0.452313025858677	-0.122612622512914	0.791276438292104
IPO13	40.3914813898736	57.9431181502522	0.52058626486528	0.00382355918415464
DPH2	58.5031614154485	33.4797813543631	-0.805224481546381	0.000526853609823779
ATP6V0B	283.067926814201	251.64453217744	-0.169761042272918	0.0135993409513314
B4GALT2	35.5110179057349	21.8250352912138	-0.70228272838699	5.43871585057325e-05
CCDC24	7.85425830774311	5.53451626889401	-0.505017818347936	0.022584568074049
SLC6A9	12.8769759859794	14.291675110667	0.150381190549615	0.251404048418334
DMAP1	62.9950262471707	59.7258559063271	-0.0768823020774072	0.36948598390206
ERI3	72.3505743651505	58.8599873639319	-0.297717237278335	0.00637108101288694
ERI3-IT1	1.3106390127443	2.38364062479244	0.862896359840177	0.100823547244874
RNF220	66.8119658948808	68.0858263436875	0.0272479890431177	0.555100126389673
TMEM53	5.64850372411679	8.74826544924356	0.631128245371421	0.00437089735798888
C1orf228	0.602030364176239	0.303635964039209	-0.987493572695294	0.178643095080359
KIF2C	47.3524611662332	93.1362150546301	0.975902841543939	0.000871263235773393
RPS8	4690.78290666725	4568.72874979159	-0.0380359424788214	0.405280317838819
SNORD55	47.6966475463244	63.7770304335817	0.419149057726735	0.216503549127595
SNORD38A	15.3705307674008	13.6590333039658	-0.170311601476731	0.713166412442357
SNORD38B	20.6755794568222	11.6811787980171	-0.823741893016997	0.246520134127304
PLK3	4.23865886836819	4.49887673080269	0.0859569761403318	0.628009155413071
PTCH2	0.300130683215754	0.575097578902104	0.938215946847015	0.163911913410612
EIF2B3	43.299111855344	38.5147795241705	-0.168925266212081	0.140502826550799
HECTD3	36.1581061460987	47.4187463286471	0.3911384052475	0.00260637540618333
UROD	114.365922352981	78.1076097954396	-0.550122218014247	0.0159730377128565
ZSWIM5	0.506753772081891	0.709712776166544	0.48595035519807	0.0509411347095245
LINC01144	0.669957434454028	0.941271212863779	0.490541036019683	0.0328428178832621
HPDL	2.30783530114539	0.664126031120024	-1.79701131687111	0.000166661135209268
MUTYH	14.2223186553288	15.8819127828138	0.159227992215257	0.278949934302411
TOE1	21.8252765191608	19.5337791817139	-0.160028839379468	0.0567399383879708
TESK2	10.7783297590584	39.7890737796316	1.88423868475074	0.000519447676996757
CCDC163P	4.95025679494008	9.62187545234289	0.958814757935111	0.00337620184187343
MMACHC	7.82734777279181	4.81565789206056	-0.700790640325873	0.00864742340661404
PRDX1	623.492559805425	538.925786236114	-0.210285726655081	0.0148434338518201
AKR1A1	184.462885964171	117.505464284452	-0.650602727322135	0.00496569149321988
NASP	122.781225647058	147.582170015261	0.265428457707569	0.000136566252090464
CCDC17	0.732665603211734	1.68344761336178	1.20019203561017	0.0181082766961149
GPBP1L1	88.7535420161373	89.6115218748047	0.0138795435313347	0.846164617721728
RPS15AP10	2.48891321480097	2.85044861996395	0.195673070495575	0.666111734610496
TMEM69	44.0854113207589	39.7076643593949	-0.150883817509111	0.105056900677351
IPP	10.5554687980636	15.7086517212478	0.57356870470196	0.01338797286559
MAST2	31.9713069882109	54.6225358414829	0.772718569767329	0.00353199484614645
PIK3R3	8.27554751775393	13.3875966762752	0.693970322985649	0.00206136030185839
POMGNT1	51.4790313747562	29.5735568657014	-0.799677138720814	0.00149110150366342
RAD54L	22.2273673965028	43.1929045992173	0.958457250854417	0.000197214784592041
LRRC41	64.8638990553926	72.9262267341696	0.169022001012528	0.0354539439214453
UQCRH	900.717948659187	718.92539918056	-0.325233336276203	0.00701053038071968
NSUN4	20.7797755837232	16.9534474321209	-0.29360140273304	0.0196221703745867
FAAH	56.6694584908018	61.0487470126026	0.107390268367797	0.387308735555858
FAAHP1	0.579062741350143	0.907969607823363	0.648924335006811	0.0420557127741545
MKNK1	38.0208742776131	51.3607000920205	0.433873161140547	0.0106030752194343
MOB3C	12.2452447443672	8.52079478276196	-0.523161699004967	0.109605703385395
ATPAF1	78.360847869834	64.1848157011267	-0.287900970585239	0.00316956910762869
EFCAB14	70.1322293530031	89.3599807228776	0.349551285678977	0.000721373167372559
STIL	21.5107818747123	54.911222055195	1.35204105412599	5.84696453619575e-05
CMPK1	135.863674529573	123.86844627441	-0.13335105030973	0.20679294673154
LINC01389	0.577071310827531	0.665237916872014	0.205120791895231	0.517912803309231
FOXD2-AS1	2.64532269302541	4.71426441437518	0.833588956906391	0.0241199921267853
FOXD2	0.535622684407606	1.71448386659012	1.6784853611556	0.00667089108143673
SPATA6	1.65302155511882	2.54572416622198	0.622970571862986	0.00132035167875787
FAF1	0.607100443453111	0.267871200383331	-1.18039574584562	0.063451241936508
RNF11	55.5729337065767	69.915884551862	0.331237863731721	0.00115376421106619
EPS15	56.3162036875995	60.0162240797028	0.091802470413858	0.159745788122632
OSBPL9	93.4887565350036	93.1100398116535	-0.00585613090310779	0.918472674056087
NRD1	117.654980522192	117.133085594318	-0.00641375413025193	0.916262618305425
RAB3B	8.4592807147985	13.7818339952343	0.70416098254093	0.00640060942795118
TXNDC12	45.5606861601978	54.6838024615064	0.263324090134449	0.00788348711326867
BTF3L4	29.6990415289655	25.8465204210689	-0.20044630068978	0.00905802685646104
ZFYVE9	6.38886319519855	8.45463247906654	0.404182794858391	0.00840212604686153
CC2D1B	28.888284348393	32.2970467148497	0.16091772301937	0.145380503719071
ORC1	21.4445577971434	43.94193618426	1.03498687284518	6.49095415644544e-05
PRPF38A	84.0463374139578	94.8635221902067	0.174668484460356	0.088852235995533
ZCCHC11	26.2579329357933	30.3717097041258	0.209974774358607	0.359357322042325
GPX7	2.50590041996192	1.44022178335597	-0.799038092662524	0.014166583638937
COA7	25.3980824857431	13.7522922505572	-0.885047470931535	0.000111304275404463
ZYG11B	12.370729637869	27.7382970326631	1.16494862303572	0.000123554313930121
ZYG11A	2.04016293151404	2.99299124365219	0.552903684743568	0.12926040067761
ECHDC2	17.2101800091129	12.5494099815604	-0.45564265071009	0.0294907082386169
SCP2	69.5156473665461	54.2246232836131	-0.358389627420372	0.000354782041518833
CPT2	32.7061872396479	42.3708235014774	0.373507583152077	0.0125972653857369
C1orf123	52.9835588955354	53.2458095781805	0.00712323782744405	0.814609056683807
MAGOH	140.623415214089	108.355343099083	-0.376066541887187	0.0289175070605054
LOC100507564	1.83650958811981	1.15202175957477	-0.672798461270259	0.0847507790835561
LRP8	18.0047743538929	20.2074808513589	0.166509961596884	0.294852705143116
LOC105378732	1.24446946317303	0.868036692283116	-0.519702897452261	0.448069741481882
GLIS1	0.730938789597194	0.632268473288331	-0.209213312407251	0.513473024225733
NDC1	39.701374914212	30.717539024415	-0.370126333483489	0.00295360061541391
YIPF1	46.4902231351538	44.8741853981601	-0.0510416003475512	0.0648728727611314
HSPB11	103.449573018052	89.9570251017781	-0.201619833791315	0.159254465305936
LRRC42	32.9232964292835	33.6385752224894	0.0310078087258138	0.447343561503328
TMEM59	100.71707581889	96.3620094279039	-0.0637719187343783	0.181189780041642
TCEANC2	5.77520173530519	6.79744820429103	0.23512191051295	0.0368753750197268
CYB5RL	8.06743375150418	7.39419469990333	-0.125716793291795	0.217639883860929
MRPL37	202.011763578989	201.613910615314	-0.00284412375271438	0.92319257615283
SSBP3	37.3380092739843	60.7022274810617	0.701104447057075	0.0149208306981587
ACOT11	0.925804898710781	1.4468208003584	0.644106142805592	0.0086411101211678
TTC4	1.77138250152995	1.92931611850706	0.123213775888794	0.482896639235307
PARS2	6.89327959515267	9.3138471747079	0.434186677046272	0.0173357074538932
TTC22	5.0360592890158	4.67768835293027	-0.106499521316447	0.520314779281885
DHCR24	42.5388019222997	47.8434393376223	0.169541703470964	0.0482410361406761
USP24	17.1538823910066	16.8947308951365	-0.0219617635925655	0.853277371619457
LOC100507634	0.220082806877122	0.262369621640125	0.253554243137549	0.489079728531741
PPAP2B	0.268167598155559	1.55090168078482	2.53190039320679	0.013544588083084
OMA1	34.2228308794865	27.2618983593786	-0.328073076604853	0.00250452351351495
MYSM1	20.8165628998334	28.6225714432431	0.459421409623367	0.0346571691049579
JUN	40.4684852913179	97.9945806998278	1.27590311656059	9.72491381973776e-06
LINC01358	2.14102904417016	1.59584843042421	-0.423980732157338	0.114561776694019
FGGY	2.49043041303885	1.68014962335368	-0.567805384266761	0.00420204786770427
HOOK1	17.1744856066492	21.0652115081355	0.294595512046278	0.0425952578374616
CYP2J2	11.0414961954625	13.6983489930151	0.311066341381461	0.282696628561162
NFIA	0.966759092945634	0.917020588774494	-0.0762023034760814	0.426047692570414
TM2D1	57.9449598968267	36.3070013804914	-0.674435397904676	0.0106172156418606
INADL	11.894159096267	7.09784345372441	-0.744800617899332	0.00136094801045481
USP1	91.9513848503274	144.152695228502	0.648654603328854	0.00129941515105607
DOCK7	10.4016402401536	10.3122196759917	-0.0124561435087696	0.933703665990043
ATG4C	28.4697001248844	34.0964501788801	0.260194249344941	0.0332198897207119
FOXD3-AS1	3.02869344191989	3.36727086667547	0.15288421876455	0.653482539970228
ALG6	21.5133372095552	28.8820920617242	0.424943909950117	0.0219542052318884
ITGB3BP	80.6669480294692	66.169550672314	-0.285810190838139	0.0615482020010654
EFCAB7	13.4228016041465	18.4866837197296	0.461800624519323	0.000439271954259357
DLEU2L	0.610309071293171	1.30342027128024	1.09469039847842	0.0048297844341168
PGM1	47.4147839617286	45.3817298019456	-0.0632253617197831	0.220030556786084
ROR1	0.186244833073374	1.01456114584389	2.44558350939925	0.0113713933104332
CACHD1	1.4506730579899	3.84512823176213	1.40630929958911	1.84811444704923e-05
RAVER2	18.310744204488	22.2822411843886	0.283203920757875	0.0371985877679175
JAK1	107.265084075573	171.032503425241	0.673089984429207	0.000440094185424348
MIR3671	3.14891442344653	1.908399267807	-0.722491512649263	0.486006802162557
AK4	3.12657716977179	1.78202691453097	-0.811064999584279	0.000144225062877977
DNAJC6	5.32965632097726	13.4866306506173	1.33941555650982	0.000849956780616295
LEPROT	24.8944439655886	20.0646682046343	-0.311166492706909	0.0312927232685237
LEPR	6.05452470934805	4.90907105620369	-0.302563661209236	0.00698024655483569
PDE4B	2.12673684386509	3.83210127756569	0.849494160654705	0.000609700697824066
WDR78	0.370371464901888	0.419796826058174	0.180718307834041	0.4569683190125
MIER1	22.253705851598	24.7498812964487	0.153376001533685	0.0885427909895131
SLC35D1	25.3444858149152	41.2656313222651	0.703268817267497	0.0103669317850809
SERBP1	183.936854243806	165.544593509769	-0.151990677439825	0.00742886845404878
GADD45A	41.2897404272283	108.702651880427	1.39653188240716	1.03774989440471e-05
GNG12	0.541660715854965	2.73859236409837	2.3379731710278	0.000523212103845249
DIRAS3	0.426878951578236	0.366510543370964	-0.219972327541266	0.694852048398149
WLS	57.1384549229895	39.5188149598006	-0.531922339126325	0.0264472328785885
DEPDC1	26.7158835767951	40.1749165247674	0.588597293948015	0.000992652191089075
DEPDC1-AS1	0.368563781475936	0.826160545808265	1.16450785914778	0.161987723671795
LRRC40	26.2158666975741	29.9069687516444	0.190041449985973	0.05699295635531
SRSF11	192.215417808193	252.576462140361	0.393996138263852	0.00624244353221332
ANKRD13C	47.9748775467056	48.1608440898798	0.00558155365539422	0.906522796160976
HHLA3	19.0828796096043	12.3238376203552	-0.630827312108366	0.0307816849587618
CTH	4.41407525201296	14.2091630981866	1.68663845387649	2.87048370457906e-05
ZRANB2	126.568646913246	128.560473371592	0.0225270759830945	0.712565363448385
MIR186	24.6079925699961	43.4622593665031	0.820636201525057	0.0576341826243642
ZRANB2-AS2	1.70494323353039	1.22525005188231	-0.476647497354694	0.298930613753741
LRRIQ3	2.08625231792681	1.77681782348979	-0.231617882561457	0.0539954176884118
FPGT	8.07828048237934	11.7713720845617	0.5431623491625	0.00135448772976129
CRYZ	21.5237867008315	11.577786226083	-0.894572491176971	0.000220326126544101
TYW3	52.2269528500039	38.0118527442082	-0.458345187360452	0.0135619229115849
LHX8	26.1243493115267	18.0787567029991	-0.531099638563229	0.000921232414554748
SLC44A5	0.675543568741077	0.347216734905607	-0.96021233477643	0.00140658125489725
ACADM	69.6572142287165	66.0816647682583	-0.0760227445511691	0.131035866079325
RABGGTB	141.328153394452	140.595764301672	-0.00749575628575416	0.874737595255837
SNORD45C	23.4684234890198	42.1486201343652	0.844764469979744	0.00623924199387554
SNORD45A	30.3151265643081	45.756368566509	0.593934712181244	0.205239637590349
SNORD45B	50.260349796851	66.865588388356	0.41184322334581	0.0437540571030345
MSH4	0.44857456530564	1.51756985953793	1.75834320538773	0.0113857119271248
PIGK	25.4158800067099	21.4257320079616	-0.246385689227955	0.00188511091226384
