KB528_6	GNE781_0	LOG2_FOLD_CHANGE	P_VALUE
RRAGC	75.1117771536615	55.5697615423998	-0.43473908339769	0.0240798464668139
AKIRIN1	89.3683315925887	74.779239253067	-0.257125896655268	0.122641550596104
NDUFS5	399.507339870311	450.956947268717	0.174767697341734	0.536105205396463
MACF1	26.0703956474223	33.8942201304591	0.378626798758742	0.350176955437754
KIAA0754	2.26463139757827	0.699313594792403	-1.69526479247175	0.0117558994612582
BMP8A	9.77362565419019	32.8131470358781	1.74730821297996	0.0540469429071714
PPIEL	1.30694240368441	3.11438409587573	1.25275131878665	0.0093936818830029
PABPC4	447.115026836957	942.940048150181	1.0765200142716	0.00148322847096535
LOC101929516	0.643052739795393	0.968502125928457	0.590818150999769	0.316320966235221
SNORA55	8.42227749050389	21.8947658111341	1.37830370447334	0.19070987129507
HEYL	9.13889952890115	3.96419750249225	-1.20499161033092	0.0020727421745188
HPCAL4	2.38767309976825	0.705383768625539	-1.75912504454823	0.0101706818249145
PPIE	32.6268126755127	28.9733123020691	-0.171333430372403	0.127584725481515
BMP8B	15.5347004808803	31.9279640331409	1.03932613313637	0.0895138246988036
OXCT2	2.79757993470064	3.72678406372185	0.413751875624589	0.0125718096762946
TRIT1	31.3525232395435	30.3808279466478	-0.0454203681698889	0.51633107175484
MYCL	1.52744108720635	3.43544588167026	1.16938061960328	0.00245158252768475
MFSD2A	5.42572779980867	8.0681765739265	0.572425986309463	0.0236013289563978
CAP1	289.851912769815	309.684460802316	0.0954829877991778	0.686111723784088
PPT1	203.123336164486	137.175757769954	-0.56633045019693	0.000515510599228772
RLF	15.1779666115513	10.1190282743455	-0.58490777086033	0.0772527863552649
ZMPSTE24	102.632931654445	68.2393187860371	-0.588818570514282	0.0235925151736682
COL9A2	33.257168019719	23.2204558821655	-0.518269026028407	0.00882168083817832
SMAP2	88.3643398747708	128.28444996351	0.537810123100759	0.123135725223669
ZFP69B	4.45853724393374	1.15741221257384	-1.94566769658131	0.01493565111144
ZFP69	17.2956393762902	6.29074615665076	-1.45910529449892	0.000644282199752421
EXO5	6.17244816026377	2.53854466876082	-1.28184116859068	0.00535826881254219
ZNF684	11.7940017343198	4.24955591846264	-1.4726693198136	0.00281807875317032
RIMS3	3.45436706557525	1.05386196998365	-1.7127354719233	0.00516627264094217
NFYC-AS1	1.45426127978304	0.856734014797191	-0.763367220413263	0.111956512253454
NFYC	41.8990163016358	26.7761576440281	-0.645967422963348	0.0653447849556183
CITED4	3.16184951925157	0.457198114549602	-2.78987734856018	7.14189944176178e-05
CTPS1	64.9473943154303	60.1326277376918	-0.111123641727898	0.0349221129432129
SLFNL1-AS1	1.23366729681134	1.39449642157433	0.176790860431453	0.582143004434021
SCMH1	23.430056297705	28.1968473018434	0.267173442755011	0.315987859246097
HIVEP3	0.731890649149019	2.42640611988115	1.72912102335262	0.0651874573617881
FOXJ3	34.9091232756173	19.4924488904132	-0.840688773052566	0.00655148542745652
RIMKLA	1.57714687267578	0.120388133020116	-3.71155192424457	0.000954217355411914
ZMYND12	1.61808118943266	0.680135534264627	-1.2503898250553	0.0229247845810754
PPCS	63.3068348216493	41.9074973388777	-0.595152898162482	0.00368413749628107
CCDC30	0.571407939397496	0.413468662040975	-0.466743094260122	0.443967645578204
PPIH	148.064614848546	150.592621437103	0.0244241842085883	0.891120890074477
YBX1	1156.36526743914	1110.14982745369	-0.0588427838624661	0.81976384227931
P3H1	41.7866369734914	19.4406746022542	-1.10396337178965	3.09286347414192e-05
C1orf50	36.6265251099731	18.4742339921713	-0.987374287562905	0.000922386553018332
LOC100129924	0.874183504268119	1.96696621977018	1.1699641212926	0.0550024617538395
SVBP	39.745200034864	21.0378281750405	-0.9177948621725	0.0139928153148218
ERMAP	12.5988744613227	6.22218062110504	-1.01780267424343	0.000435228088617845
ZNF691	18.5450701971406	9.09033331085026	-1.02863062966464	0.00313734239407609
SLC2A1	19.4789453553539	16.259879789647	-0.260598976471715	0.0315276843264869
EBNA1BP2	159.473188233519	113.626629686528	-0.489012901850035	0.0301492956714155
CDC20	245.361703365027	92.5590532329484	-1.40646407470816	3.59579047204638e-05
ELOVL1	126.662079975497	117.768790097336	-0.105027414602393	0.0986135788764552
MED8	91.0714322107655	85.6256244077002	-0.0889559688900415	0.38446766530662
SZT2	12.4649220289789	7.04866702747709	-0.822451497917804	0.0349137736350902
HYI	88.5018554999139	68.8688484587274	-0.361856148331639	0.0719681562966322
PTPRF	4.58618320245906	3.53865817819252	-0.374091577563636	0.22314334103743
KDM4A	57.4643498515585	35.5071837411916	-0.694556266730167	0.0138365114957758
KDM4A-AS1	2.02873385524808	1.85216762928841	-0.131364939057732	0.620605990846943
ST3GAL3	10.0997457602452	6.45674141971763	-0.645440820488529	0.00298898042655478
ARTN	0.867849290109432	0.369836731057698	-1.23055601142365	0.0786897133094026
IPO13	54.6267943184564	29.3190108083532	-0.897772334062208	0.00937568752709376
DPH2	33.0729974733901	66.3673736286398	1.00482037740098	0.0260812881872038
ATP6V0B	294.276891819846	296.698901022326	0.0118253243912391	0.677933657509895
B4GALT2	35.8729727175597	40.2403042720708	0.165743910601011	0.226890371492114
CCDC24	9.11050115767371	2.74950911229591	-1.72835634920322	0.000341346454562485
SLC6A9	10.8948277571727	46.721787625728	2.10045208612615	0.0218233940174835
DMAP1	101.475246148244	40.6208866994804	-1.32083420239313	0.000960732781956986
ERI3	79.8087646152823	66.9045524131389	-0.254442812139656	0.00212896873614025
ERI3-IT1	1.80211654842237	0.849643486997766	-1.08476280360908	0.0152732623349708
RNF220	74.3879343814661	61.2182295230602	-0.281107315548631	0.108947616833786
TMEM53	5.92547593496156	5.64532385196703	-0.0698746905007119	0.430739643261747
C1orf228	0.242260469145905	0.353711400096932	0.546013705543293	0.134973852596209
KIF2C	95.5542659060887	45.0352142694024	-1.0852667564987	0.000338354426727948
RPS8	4353.32508853224	4464.48423712359	0.0363757578305566	0.80409820397316
SNORD55	61.460370403088	53.1465016293688	-0.20968173222226	0.54004761708602
SNORD38A	6.44522693174862	16.2344608483582	1.33275641221938	0.243582801176414
SNORD38B	10.5258209036102	17.5033677363319	0.733699777817425	0.515662538780044
PLK3	5.3075830780009	5.56286808735841	0.0677738468999315	0.655832557975712
PTCH2	0.355778369733002	0.669558082200924	0.912230408841307	0.0296075921002944
EIF2B3	49.4862477450161	38.571862579656	-0.359478841846237	0.140468594822186
HECTD3	50.6133895569307	19.9264254972053	-1.34483615878113	0.000719009745664355
UROD	136.088123765243	74.1626807175742	-0.875775871881096	0.0041936086402704
ZSWIM5	1.19541226183124	0.33907526832457	-1.81783078110702	0.00430392133648221
LINC01144	0.968407787147863	0.590476281728016	-0.713735569802437	0.0548234026658192
HPDL	0.729995097030362	3.51476295847968	2.26746871544024	0.0138692322671118
MUTYH	18.7647033276972	14.009324588319	-0.421634078379293	0.0276811133596781
TOE1	28.1808153754244	20.7915604699605	-0.438715313847279	0.0022338690572664
TESK2	24.5026713533393	9.30207803855039	-1.39731409633674	1.25777509240209e-05
CCDC163P	21.2826527687423	10.7092226798521	-0.990824219209575	0.00742362391524138
MMACHC	8.147686339121	9.2424503787788	0.181884950788553	0.255131752817383
PRDX1	405.194700914304	483.049682116148	0.25355627236325	0.0316851124896381
AKR1A1	156.216265661548	205.159419462997	0.393200715433758	0.253213361903316
NASP	151.223142216618	144.801180385203	-0.0626055742399003	0.433447924279246
CCDC17	0.877528249017221	0.69351094615772	-0.339526915020218	0.486858739246965
GPBP1L1	90.5505171112553	80.4029135641552	-0.171475098708514	0.449818045696904
RPS15AP10	1.7069170199597	1.54044246285146	-0.148048127709473	0.767398648715986
TMEM69	42.3131015383572	48.1081843606163	0.185177913333983	0.375422665433751
IPP	23.6869358907309	8.30480121956804	-1.51207404367597	0.000785814049590998
MAST2	48.359919602253	27.232793313687	-0.828466876484184	0.0130552197292571
PIK3R3	11.5518142765846	12.6539635336047	0.131469890685266	0.517009725515153
POMGNT1	57.5686604395252	35.9320540723292	-0.680012232671243	0.000413614068846351
RAD54L	55.312374154403	25.6264962799238	-1.10996602453736	4.37521573912077e-05
LRRC41	83.6207897212945	43.280919002424	-0.950130535515348	0.000199106495353112
UQCRH	764.083002791178	1028.7785488514	0.429131193628476	0.179595083922885
NSUN4	18.1318898590998	19.6363673096286	0.114998755702933	0.516872726044887
FAAH	64.8414895412545	60.5069171852399	-0.0998171513492181	0.277389184287067
FAAHP1	0.689462128956643	1.07420373157158	0.639724424137207	0.195763315509367
MKNK1	48.3582783065496	24.5271396478354	-0.97938388464089	0.000683492651728996
MOB3C	11.7989654292774	11.2659332602872	-0.0666935349059491	0.660218648664717
ATPAF1	86.6941966527926	69.1115845023125	-0.327007866233708	0.000907979579307152
EFCAB14	96.8774646992798	46.3216942387598	-1.06447308836372	0.0066157038086217
STIL	53.0436965000028	20.6786322532468	-1.35904055260597	0.00761892456645933
CMPK1	150.514568481137	131.615376623654	-0.193575084911217	0.00778901641978545
LINC01389	0.707079343802266	0.311202934938243	-1.18401644751716	0.0400124739955569
FOXD2-AS1	4.01952575099996	2.59003881827972	-0.634051572678427	0.0203999472202217
FOXD2	2.11034152198672	0.531215675169124	-1.99010686924336	0.0155129238526175
SPATA6	5.17454777673664	0.782629469070643	-2.72503144605177	1.80726743973476e-05
FAF1	0.479530842688846	0.53884185584522	0.168238309820179	0.327333416033843
RNF11	66.3761785497464	44.1902108203599	-0.586938758233381	0.00777181353355552
EPS15	47.5627312476189	45.5861728931067	-0.0612352675801369	0.741780616911411
OSBPL9	91.6261468678478	97.3918573605907	0.0880418066577945	0.745110397052069
NRD1	106.459044957644	124.002718568135	0.220073220779596	0.301199535022132
RAB3B	12.181905995362	9.76997206995834	-0.318313533682348	0.290603067699937
TXNDC12	60.6228525035563	43.9507026221678	-0.463975507904094	0.000945157531809024
BTF3L4	30.4883667775763	35.4878589224044	0.219066666260003	0.209095116185412
ZFYVE9	9.89795230671311	5.96561176262337	-0.730459999338851	0.0386383296275761
CC2D1B	33.055738348234	20.7339826933296	-0.672903476169929	0.00309679263418111
ORC1	52.3844624391044	26.0355519990861	-1.0086559680896	0.00284044551589675
PRPF38A	116.937386283023	69.4108265691382	-0.752503636197766	0.00302916933944775
ZCCHC11	29.7097138185717	24.7417644233067	-0.263986320650927	0.404107384213287
GPX7	5.12576365487669	1.70306561795107	-1.5896329364367	0.00435068022465247
COA7	17.7515981672427	26.5439421750549	0.580433732998727	0.142225806675657
ZYG11B	21.973920728799	7.90200073006301	-1.4755024229736	0.00264770230689059
ZYG11A	4.16843025880491	1.61679007641134	-1.36637182617652	0.00393142406389629
ECHDC2	21.6064847513691	11.5238578302581	-0.906840606045244	0.0013862479569993
SCP2	84.5265375768058	46.7140034989901	-0.85554926188273	0.000672292772122332
CPT2	55.1265339057687	29.2765258881527	-0.913002528742966	0.00312507177919679
C1orf123	65.2553586876049	40.021483691515	-0.705321726472163	0.00135203592120833
MAGOH	164.918426979148	121.460564144514	-0.441264630564328	0.0143075980394977
LOC100507564	1.70136641591143	0.547290734911548	-1.63631454297143	0.0347200772850859
LRP8	17.1990158613209	20.042554766254	0.220740401044976	0.43794041767948
LOC105378732	1.67997587441007	1.00257247753114	-0.744733979946918	0.127373419844761
GLIS1	0.646425242761682	2.36907734386053	1.8737698581506	0.0414851769210491
NDC1	46.5972235196941	37.1244821518393	-0.327873092980002	0.0941654577211979
YIPF1	69.8665006856784	36.0923804607068	-0.952906584817678	7.37466442790463e-06
HSPB11	153.813988182284	102.584232883351	-0.58437770424468	0.0420919089342869
LRRC42	44.5063785704333	37.3320005534175	-0.253599293142762	0.241551598470054
TMEM59	101.399470233747	101.43136921803	0.000453782146129532	0.996564897483278
TCEANC2	8.59245789302371	6.17334468607482	-0.47701853087513	0.0311971232456642
CYB5RL	12.4898623171976	8.8189148716885	-0.502084518793839	0.0822471103309711
MRPL37	277.362812286683	240.526246128414	-0.205580040864634	0.0330677038576515
SSBP3	41.269035179405	32.9464742401085	-0.324935626465141	0.18862874561307
ACOT11	2.17253429625028	0.387479010825923	-2.48718888309227	0.00112011450988776
TTC4	2.50400436882192	1.70030244207967	-0.558445690158546	0.0848989779320189
PARS2	9.92862630882278	5.91693727452567	-0.746743523997847	0.00111610576018716
TTC22	8.32043368533197	4.94566347695647	-0.750494651576612	0.00242299048009529
DHCR24	68.7657654351947	45.2185804555764	-0.60477480546489	0.02659959601336
USP24	23.0360542749473	12.5385226307594	-0.877526255704591	0.0285121403684579
LOC100507634	0.418901679966757	0.138176146986592	-1.60010308174088	0.0155359846818604
PPAP2B	1.58684006521294	0.19984800723229	-2.9891816366041	0.0209941330337981
OMA1	41.0813235095873	31.2800048082121	-0.393241927041225	0.162611434501684
MYSM1	26.2112072864305	17.8675445341205	-0.552842421496595	0.204152042669876
JUN	55.8485520613023	65.5948085793624	0.232061761386896	0.0263068762820396
LINC01358	2.05188440855751	4.10515455208934	1.00048707800147	0.0823218181341424
FGGY	2.30011703616044	2.30928300191241	0.00573771452085185	0.936537047526052
HOOK1	29.7105440862148	18.1638148124116	-0.709907792266361	0.0384511947754982
CYP2J2	12.3764172597743	7.13685062432675	-0.79423425986028	0.00426791011293806
NFIA	0.525297857952662	1.36804535820359	1.3809084576375	0.00764761752399503
TM2D1	60.4939580743282	56.7877072668986	-0.091212392311098	0.752343722465082
INADL	11.7123849661805	8.68528994399087	-0.431388961615123	0.080729800742326
USP1	160.186666434706	88.8785009677269	-0.849847676737817	0.00905601051194235
DOCK7	15.6482469312141	5.62011365743211	-1.47732982952662	0.00495478855600111
ATG4C	33.2394593812984	30.2262705922751	-0.137093931865965	0.329952413751252
FOXD3-AS1	7.76966444116203	2.4510423598372	-1.66445687476851	0.000683537877823947
ALG6	40.0710740232851	17.0897490100421	-1.22942996986628	0.000866023395625599
ITGB3BP	98.5633659172055	72.2094919803104	-0.448863031899576	0.224833804427912
EFCAB7	31.1020170614878	11.2606944055107	-1.46571235075568	0.000372815188006943
DLEU2L	1.67780536570313	0.537718405247218	-1.64165260649702	0.0630963595111465
PGM1	49.5164909458167	42.3342054847107	-0.226085266345608	0.0586755057248883
ROR1	0.88236162609868	0.217239360263115	-2.02208452963228	0.000351262415626989
CACHD1	4.08126324152486	0.913648809083718	-2.15930413770045	0.000758338140450465
RAVER2	28.5116443108411	18.7638891646449	-0.603592359942458	0.0531006030338638
JAK1	121.909496532296	88.4576587105715	-0.462751550974788	0.0981947701222314
MIR3671	4.40092742461048	2.90554515557982	-0.598998704534857	0.35141994967517
AK4	3.20375560564444	2.44958448856044	-0.387227045378226	0.153469185175429
DNAJC6	17.6997512869884	3.41251687094645	-2.37482100439731	1.64758324969546e-05
LEPROT	25.2046525821489	18.1572790185031	-0.473142046574846	0.0548806397244674
LEPR	6.43470771010103	3.62923694206987	-0.826208367859935	0.0323497661032015
PDE4B	4.47153596569899	2.84405237099988	-0.65282244875671	0.0314252340983401
WDR78	0.303193240193191	0.160955796780071	-0.913573052413299	0.0985344379607245
MIER1	22.8643131251137	17.0401581297864	-0.424158855693921	0.155823658481898
SLC35D1	51.357677452815	25.2675010743603	-1.02329697044399	0.00612364491820937
SERBP1	146.969994908308	182.518783876489	0.312523298771212	0.0503501759954196
GADD45A	53.2580234912001	86.221315896497	0.695045692550781	0.143521094523045
GNG12	3.22154716879292	0.246167667649546	-3.71004052658855	0.00357789355730814
DIRAS3	0.978376446687011	0.156918002821231	-2.6403787943238	0.00904333022359896
WLS	38.5027229600778	51.3905276487691	0.416541986403918	0.00509582786510054
DEPDC1	58.0913969685968	17.1368037005933	-1.76122647599527	0.00105708702910124
DEPDC1-AS1	1.11339264266339	0.371314629169797	-1.58424839379469	0.0103237832020173
LRRC40	41.6167407915958	20.2792814077288	-1.0371574534282	0.000369484131573329
SRSF11	234.810178388933	168.137176996687	-0.481856191010473	0.0419846157197786
ANKRD13C	37.3361367406659	41.2706204412107	0.144542471059194	0.393821456313811
HHLA3	11.3282434043145	16.4782424105311	0.540638201776092	0.0447316192563139
CTH	16.7731496015848	5.06882510208207	-1.7264303281707	4.92942807681045e-05
ZRANB2	121.348447469269	117.26233339229	-0.0494159805949016	0.826884251429628
MIR186	25.7666933792618	22.4164032993193	-0.200952592071367	0.789770222573137
ZRANB2-AS2	1.77498386912502	0.916277795209372	-0.953948950554524	0.0834385066700365
LRRIQ3	3.54491502071871	0.916303018259698	-1.95185436672654	0.000866169103260036
FPGT	20.4225156849323	4.07145256308801	-2.32654509257729	4.12681802995551e-06
CRYZ	26.6989781541053	14.4168623595943	-0.88902731177619	6.75889831705834e-05
TYW3	59.836323365937	43.784868942852	-0.45058913848105	0.0137926247340113
LHX8	17.531827682462	23.7123522713289	0.435662381605614	0.187512671429404
SLC44A5	0.796450553888231	0.137780563568306	-2.5312124133053	0.0245487590985263
ACADM	80.1609612333585	68.3619073111489	-0.229707159350629	0.0857125351991441
RABGGTB	124.507921811692	165.419726425153	0.40989375059295	0.0621761462377476
SNORD45C	23.8449099127625	21.4881918587571	-0.150137241035457	0.67300722336693
SNORD45A	33.0587893807472	23.2530099694537	-0.507616416877295	0.107064539612906
SNORD45B	37.3895382206237	41.5310550240202	0.15155586807412	0.577724222725325
MSH4	0.429533494467594	0.564965106510071	0.395391131006744	0.335131862550818
