#20_0EX6_0229Kronos_MM1S-KB-24hr-2_H3K27Ac_hs-dm_i43_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/20_0EX6_0229Kronos_MM1S-KB-24hr-2_H3K27Ac_hs-dm_i43_ROSE/20_0EX6_0229Kronos_MM1S-KB-24hr-2_H3K27Ac_hs-dm_i43_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X20_0EX6_0229Kronos_MM1S.KB.24hr.2_H3K27Ac_hs.dm_i43.bam
#Using cutoff of 31914.3456 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X20_0EX6_0229Kronos_MM1S.KB.24hr.2_H3K27Ac_hs.dm_i43.bam	X44_0EXW_0229Kronos_MM1S.KB.24hr.2_Input_hs_i90.bam	enhancerRank	isSuperStretch
2_MACS_peak_22758_lociStitched	chr7	114561629	114574342	2	11406	92779.474	4347.846	260	1
3_MACS_peak_8027_lociStitched	chr15	65169186	65189860	3	11855	87513.042	3539.3888	261	1
1_MACS_peak_4657_lociStitched	chr11	111237767	111251486	1	13720	63466.8378	3121.0725	262	1
2_MACS_peak_4693_lociStitched	chr11	115090178	115102577	2	10479	97095.3291	2613.7092	263	1
6_MACS_peak_12889_lociStitched	chr2	70334964	70361095	6	13736	63806.6758	4964.89	264	1
3_MACS_peak_10454_lociStitched	chr17	70582100	70601839	3	13945	58960.393	3874.7657	265	1
6_MACS_peak_3578_lociStitched	chr10	126407266	126438610	6	15166	28767.5232	4801.9008	266	0
1_MACS_peak_17991_lociStitched	chr4	69434334	69443885	1	9552	102479.3647	2378.199	267	1
4_MACS_peak_23360_lociStitched	chr8	27930057	27951824	4	14487	48875.6218	5030.3537	268	1
3_MACS_peak_24905_lociStitched	chr9	112668551	112683448	3	10371	97572.3706	3384.5984	269	1
4_MACS_peak_10539_lociStitched	chr17	74475836	74498394	4	13759	60446.4168	3814.5578	270	1
1_MACS_peak_10368_lociStitched	chr17	62196570	62210488	1	13919	56363.7246	3262.3792	271	1
4_MACS_peak_20534_lociStitched	chr6	27094278	27116220	4	14218	52263.6498	4877.7066	272	1
2_MACS_peak_10552_lociStitched	chr17	75078975	75093284	2	14132	51885.8649	3133.671	273	1
2_MACS_peak_5776_lociStitched	chr12	89737993	89749946	2	11467	85994.6632	2684.6438	274	1
2_MACS_peak_18077_lociStitched	chr4	77608547	77624721	2	14646	37955.5258	3126.4342	275	1
2_MACS_peak_17859_lociStitched	chr4	40302290	40319877	2	12296	78163.6628	3830.4486	276	1
2_MACS_peak_12887_lociStitched	chr2	70309955	70323305	2	9606	100577.565	2957.025	277	1
1_MACS_peak_6804_lociStitched	chr13	114828810	114835187	1	6378	116166.6205	1929.0425	278	0
2_MACS_peak_20638_lociStitched	chr6	31694499	31709456	2	13445	62723.6752	3713.8231	279	1
2_MACS_peak_19858_lociStitched	chr5	142771294	142786261	2	14109	49835.6199	2975.4396	280	1
3_MACS_peak_5544_lociStitched	chr12	57021842	57040989	3	14629	37485.9966	3892.5851	281	1
2_MACS_peak_14622_lociStitched	chr20	32988701	33005905	2	13379	62183.858	3418.4348	282	1
4_MACS_peak_21575_lociStitched	chr6	143162658	143180143	4	14078	48389.7375	2161.146	283	1
3_MACS_peak_21546_lociStitched	chr6	139631958	139649277	3	11873	80684.0253	3250.7763	284	1
3_MACS_peak_14743_lociStitched	chr20	42568346	42585768	3	13304	61612.903	3097.6316	285	1
3_MACS_peak_191_lociStitched	chr1	17221238	17241598	3	12113	79465.08	6075.424	286	1
3_MACS_peak_12406_lociStitched	chr2	25623621	25645943	3	11691	81910.579	4031.3532	287	1
4_MACS_peak_21941_lociStitched	chr7	18533855	18561392	4	14704	28809.2094	4882.3101	288	0
4_MACS_peak_5072_lociStitched	chr12	11901451	11920242	4	13961	48512.7247	3547.7408	289	1
1_MACS_peak_24111_lociStitched	chr8	137189053	137201766	1	12714	68623.5027	3124.8554	290	1
1_MACS_peak_15697_lociStitched	chr22	38700786	38715063	1	14278	38719.224	2756.8887	291	1
5_MACS_peak_4972_lociStitched	chr12	6552096	6580991	5	13105	64011.0935	5192.4315	292	1
4_MACS_peak_20142_lociStitched	chr5	176717200	176740596	4	14387	35880.1056	4096.6396	293	0
4_MACS_peak_16688_lociStitched	chr3	101487476	101513655	4	13912	47988.7249	4659.862	294	1
4_MACS_peak_3945_lociStitched	chr11	35183558	35205762	4	13894	46621.7388	4101.0788	295	1
4_MACS_peak_3169_lociStitched	chr10	81946411	81966361	4	14297	35756.385	4005.96	296	0
3_MACS_peak_11888_lociStitched	chr19	40645301	40672008	3	13900	46424.7781	4510.8123	297	1
4_MACS_peak_18066_lociStitched	chr4	77117786	77136556	4	13877	46598.402	4211.988	298	1
5_MACS_peak_19981_lociStitched	chr5	156339341	156362352	5	13682	49149.1949	3902.6656	299	1
1_MACS_peak_18271_lociStitched	chr4	105407020	105417787	1	10768	85498.5936	2393.5041	300	1
4_MACS_peak_1760_lociStitched	chr1	174922860	174942304	4	14172	38135.5172	4874.6108	301	1
5_MACS_peak_19401_lociStitched	chr5	87954222	87976736	5	12457	68789.2756	4419.4982	302	1
5_MACS_peak_24163_lociStitched	chr8	145002085	145027942	5	14246	32962.5036	3379.5099	303	0
1_MACS_peak_19417_lociStitched	chr5	88634583	88641560	1	6978	108700.9623	2139.8459	304	0
4_MACS_peak_11280_lociStitched	chr19	2254707	2274759	4	13822	44497.3932	4367.3256	305	1
2_MACS_peak_15511_lociStitched	chr22	26974554	26992245	2	12667	63974.1942	3439.1304	306	1
5_MACS_peak_19539_lociStitched	chr5	109251573	109282363	5	13623	49051.549	5163.483	307	1
2_MACS_peak_17462_lociStitched	chr3	186779300	186792518	2	10866	84732.6672	4449.1788	308	1
2_MACS_peak_22246_lociStitched	chr7	50343662	50357860	2	13364	51419.4768	3343.629	309	1
1_MACS_peak_1832_lociStitched	chr1	183808978	183815933	1	6956	108303.9555	2582.3915	310	0
2_MACS_peak_14610_lociStitched	chr20	32461560	32473757	2	9207	95756.2076	2647.9687	311	1
3_MACS_peak_16930_lociStitched	chr3	129026518	129048477	3	14142	31871.2926	3831.8455	312	0
2_MACS_peak_20114_lociStitched	chr5	173696420	173710102	2	9954	90584.4174	3042.8768	313	1
5_MACS_peak_10111_lociStitched	chr17	43505034	43531706	5	14277	26263.9184	4291.5248	314	0
2_MACS_peak_20210_lociStitched	chr6	381294	401886	2	14109	30181.6944	4202.8272	315	0
1_MACS_peak_19605_lociStitched	chr5	118667331	118678919	1	11589	74426.2476	3063.8672	316	1
2_MACS_peak_13541_lociStitched	chr2	158323452	158337782	2	8217	100507.754	2739.896	317	0
3_MACS_peak_9329_lociStitched	chr16	81841429	81857859	3	12699	57845.101	1877.949	318	1
1_MACS_peak_18844_lociStitched	chr5	1311513	1320735	1	9223	93375.5166	2209.5912	319	1
1_MACS_peak_14763_lociStitched	chr20	43269770	43282284	1	12515	60858.0848	2922.019	320	1
1_MACS_peak_14167_lociStitched	chr2	231729235	231739825	1	10591	81029.385	1099.242	321	1
3_MACS_peak_12443_lociStitched	chr2	27374594	27389993	3	12161	65866.1427	3133.6965	322	1
3_MACS_peak_19387_lociStitched	chr5	86408211	86420713	3	10209	85807.477	2810.4496	323	1
2_MACS_peak_22942_lociStitched	chr7	136035047	136047356	2	10282	86314.4007	4081.6644	324	1
2_MACS_peak_8834_lociStitched	chr16	23404687	23419488	2	9603	89978.2392	2789.9885	325	1
4_MACS_peak_4319_lociStitched	chr11	67760634	67781753	4	13415	43566.3851	3799.3081	326	1
3_MACS_peak_4487_lociStitched	chr11	82764695	82784513	3	12479	60851.169	4141.962	327	1
2_MACS_peak_17902_lociStitched	chr4	48191557	48206642	2	12303	62255.795	3050.187	328	1
2_MACS_peak_19502_lociStitched	chr5	100224175	100241768	2	12426	60532.2351	4012.9633	329	1
4_MACS_peak_7573_lociStitched	chr15	23660177	23682882	4	13359	42283.5215	3412.5615	330	1
3_MACS_peak_13915_lociStitched	chr2	202040162	202060155	3	13788	29681.6078	3746.6882	331	0
1_MACS_peak_14944_lociStitched	chr20	56047570	56058649	1	11080	74894.04	2497.2066	332	1
5_MACS_peak_3038_lociStitched	chr10	72249439	72274250	5	13411	40985.2909	4428.7635	333	1
1_MACS_peak_2775_lociStitched	chr10	30988959	30997057	1	8099	96188.044	1754.0268	334	0
1_MACS_peak_13022_lociStitched	chr2	86261247	86267609	1	6363	103924.5424	1709.4694	335	0
3_MACS_peak_14256_lociStitched	chr2	238599653	238613593	3	13397	32413.288	1682.558	336	0
7_MACS_peak_9144_lociStitched	chr16	67184187	67218790	7	13728	22280.8717	5501.877	337	0
2_MACS_peak_22224_lociStitched	chr7	47512853	47524746	2	11413	67694.956	2962.5463	338	1
2_MACS_peak_20080_lociStitched	chr5	171601054	171616128	2	12453	50892.8388	3245.4322	339	1
1_MACS_peak_2051_lociStitched	chr1	206727944	206738935	1	10992	71836.0769	4055.679	340	1
1_MACS_peak_19897_lociStitched	chr5	148204698	148216081	1	11384	66405.0071	3233.9103	341	1
4_MACS_peak_18924_lociStitched	chr5	15426963	15449335	4	12013	57299.1664	3550.4364	342	1
4_MACS_peak_5296_lociStitched	chr12	33037679	33060612	4	13426	24194.315	3809.1713	343	0
1_MACS_peak_540_lociStitched	chr1	40029727	40042931	1	13205	31285.5576	2799.248	344	0
3_MACS_peak_15723_lociStitched	chr22	39459039	39474562	3	12807	41915.2046	2995.939	345	1
1_MACS_peak_21243_lociStitched	chr6	108986117	108998310	1	12194	52522.5668	2194.74	346	1
3_MACS_peak_7924_lociStitched	chr15	52959382	52977361	3	12699	44440.4922	3525.6819	347	1
2_MACS_peak_23399_lociStitched	chr8	29622079	29634563	2	7407	96959.4828	2451.8576	348	0
2_MACS_peak_23475_lociStitched	chr8	38811450	38824475	2	11957	56051.785	2477.355	349	1
3_MACS_peak_24717_lociStitched	chr9	93670878	93689315	3	10346	76072.9057	3373.971	350	1
2_MACS_peak_15460_lociStitched	chr22	23477602	23488911	2	10398	74600.9494	2424.6496	351	1
5_MACS_peak_16524_lociStitched	chr3	66530904	66552300	5	13296	26526.7608	3810.6276	352	0
1_MACS_peak_5932_lociStitched	chr12	102870673	102879510	1	8838	87237.9803	2122.6474	353	1
3_MACS_peak_26175_lociStitched	chrX	153232562	153252697	3	12840	37243.7095	1769.8665	354	1
3_MACS_peak_20430_lociStitched	chr6	20197336	20214254	3	13008	34025.4816	3327.7706	355	0
2_MACS_peak_2124_lociStitched	chr1	211743215	211756374	2	13160	29827.5053	4150.3486	356	0
1_MACS_peak_10105_lociStitched	chr17	43297718	43308567	1	10850	69151.526	2544.0905	357	1
1_MACS_peak_2030_lociStitched	chr1	205251856	205258827	1	6972	98270.8841	3014.9575	358	0
3_MACS_peak_9573_lociStitched	chr17	7136566	7156668	3	12448	45321.9692	3622.3804	359	1
3_MACS_peak_9044_lociStitched	chr16	50713984	50732936	3	12794	36412.4776	3708.9064	360	1
2_MACS_peak_6220_lociStitched	chr12	125397191	125412994	2	11327	61157.61	2157.1095	361	1
3_MACS_peak_7372_lociStitched	chr14	91781533	91802173	3	13030	27354.192	2045.424	362	0
4_MACS_peak_3065_lociStitched	chr10	74006659	74024512	4	11812	54881.9073	3238.5342	363	1
1_MACS_peak_20669_lociStitched	chr6	32934504	32943154	1	8651	86453.29	2813.845	364	1
1_MACS_peak_326_lociStitched	chr1	27018215	27030732	1	12518	40434.9168	2936.4882	365	1
1_MACS_peak_5449_lociStitched	chr12	51312071	51323445	1	11375	59802.2172	2707.012	366	1
2_MACS_peak_19562_lociStitched	chr5	112256236	112267644	2	9957	75223.2112	2781.2704	367	1
1_MACS_peak_18520_lociStitched	chr4	144272394	144282783	1	10390	70499.754	2399.859	368	1
2_MACS_peak_17313_lociStitched	chr3	177068556	177080043	2	9180	82530.6489	3546.0369	369	1
2_MACS_peak_20855_lociStitched	chr6	45386649	45402752	2	11965	49592.4091	3040.2464	370	1
3_MACS_peak_17281_lociStitched	chr3	175052708	175070821	3	11570	57691.7163	5013.6784	371	1
4_MACS_peak_8261_lociStitched	chr15	81608590	81624715	4	12799	30158.5875	3260.475	372	0
4_MACS_peak_14557_lociStitched	chr20	30147563	30162117	4	13024	19787.6184	2194.7432	373	0
2_MACS_peak_3473_lociStitched	chr10	112256183	112273478	2	11874	50565.3915	3277.4025	374	1
2_MACS_peak_19537_lociStitched	chr5	109187845	109202236	2	10481	68122.6767	2414.8098	375	1
2_MACS_peak_19533_lociStitched	chr5	109023870	109036718	2	11955	48532.0352	3181.1648	376	1
4_MACS_peak_4749_lociStitched	chr11	118954874	118980099	4	12775	30388.5575	4648.9675	377	0
1_MACS_peak_14809_lociStitched	chr20	45978221	45987354	1	9134	80098.2366	2174.5673	378	1
3_MACS_peak_20845_lociStitched	chr6	44213163	44233772	3	11991	47779.9056	3870.3702	379	1
3_MACS_peak_14940_lociStitched	chr20	55957902	55975513	3	12619	31851.2546	3092.4916	380	0
3_MACS_peak_25527_lociStitched	chrX	39953252	39969540	3	12593	29002.4128	1145.0464	381	0
2_MACS_peak_10200_lociStitched	chr17	47815752	47828032	2	10958	61058.616	2894.396	382	1
5_MACS_peak_16428_lociStitched	chr3	52286451	52313548	5	12821	22734.383	4243.3902	383	0
2_MACS_peak_3884_lociStitched	chr11	26098904	26111072	2	7609	89623.404	2445.768	384	0
3_MACS_peak_8928_lociStitched	chr16	30193764	30212239	3	11900	47218.405	3852.0375	385	1
3_MACS_peak_15296_lociStitched	chr21	45194880	45210786	3	11896	46908.3846	3909.6948	386	1
2_MACS_peak_6627_lociStitched	chr13	77898786	77914492	2	9940	72147.0816	3226.0124	387	1
3_MACS_peak_8423_lociStitched	chr15	93346276	93364607	3	11050	59421.7696	3455.3935	388	1
2_MACS_peak_2836_lociStitched	chr10	43890679	43906055	2	12350	34139.3328	2646.2096	389	0
3_MACS_peak_21330_lociStitched	chr6	117858931	117877459	3	12022	41567.568	3153.4656	390	1
2_MACS_peak_9535_lociStitched	chr17	4842166	4854657	2	11793	45411.0305	2598.128	391	1
2_MACS_peak_16439_lociStitched	chr3	52729985	52746165	2	11088	56341.996	2779.724	392	1
5_MACS_peak_16305_lociStitched	chr3	46419797	46439069	5	12499	28046.5416	3638.5536	393	0
5_MACS_peak_11253_lociStitched	chr19	1647638	1672802	5	12063	40707.8028	4562.2332	394	1
1_MACS_peak_3246_lociStitched	chr10	91804817	91813376	1	8560	80891.109	1930.0545	395	1
5_MACS_peak_4173_lociStitched	chr11	63992451	64015338	5	12544	23907.7602	3936.564	396	0
3_MACS_peak_8173_lociStitched	chr15	75352723	75370830	3	10764	60240.1783	3414.9802	397	1
2_MACS_peak_22668_lociStitched	chr7	104576159	104586756	2	9660	71311.4518	2286.8326	398	1
1_MACS_peak_1809_lociStitched	chr1	181095534	181105665	1	10132	66757.2114	2891.3874	399	1
1_MACS_peak_25625_lociStitched	chrX	48767989	48779746	1	11758	41098.9449	1473.1521	400	1
2_MACS_peak_2962_lociStitched	chr10	63802913	63814769	2	11091	53848.7664	2859.6672	401	1
1_MACS_peak_15513_lociStitched	chr22	27004980	27015296	1	10317	63412.452	2457.2712	402	1
4_MACS_peak_13856_lociStitched	chr2	197088623	197107974	4	11400	49414.7136	3618.637	403	1
2_MACS_peak_17825_lociStitched	chr4	38124169	38136724	2	10090	66028.0005	2715.6465	404	1
4_MACS_peak_12642_lociStitched	chr2	46788701	46803463	4	12110	32722.9254	3181.211	405	0
1_MACS_peak_21953_lociStitched	chr7	20254724	20262712	1	7989	82841.9504	2211.8772	406	0
1_MACS_peak_10864_lociStitched	chr18	22928910	22941106	1	12197	28102.0232	1815.9844	407	0
2_MACS_peak_14905_lociStitched	chr20	52481361	52490974	2	9037	74658.4032	2271.5519	408	1
3_MACS_peak_14980_lociStitched	chr20	61273134	61291087	3	11375	46977.6151	2500.8529	409	1
2_MACS_peak_16029_lociStitched	chr3	14727070	14741826	2	9731	68817.5572	2965.956	410	1
1_MACS_peak_1136_lociStitched	chr1	111172789	111181521	1	8733	75562.362	1405.852	411	1
2_MACS_peak_10628_lociStitched	chr17	78873396	78887164	2	8744	76057.1856	2207.0104	412	1
2_MACS_peak_13831_lociStitched	chr2	192530781	192546491	2	10287	61796.856	3101.154	413	1
2_MACS_peak_15444_lociStitched	chr22	23088115	23102014	2	11559	41507.9736	2219.6703	414	1
2_MACS_peak_1553_lociStitched	chr1	156709104	156722925	2	11580	42096.0018	3912.7251	415	1
2_MACS_peak_1138_lociStitched	chr1	111323302	111338362	2	9857	64852.878	1784.61	416	1
3_MACS_peak_1604_lociStitched	chr1	160695151	160714964	3	11130	51945.7234	5882.4797	417	1
1_MACS_peak_5367_lociStitched	chr12	46776135	46787349	1	11215	46826.2998	2334.7548	418	1
4_MACS_peak_11290_lociStitched	chr19	2455329	2480350	4	11864	35837.5783	5099.2798	419	0
3_MACS_peak_6863_lociStitched	chr14	23023704	23040206	3	11949	29644.1928	1648.5498	420	0
2_MACS_peak_9078_lociStitched	chr16	56943379	56952879	2	8614	76246.05	2383.55	421	1
3_MACS_peak_11054_lociStitched	chr18	52930435	52948561	3	11401	43872.1704	3307.995	422	1
3_MACS_peak_623_lociStitched	chr1	44289654	44305940	3	11281	45770.1744	3200.199	423	1
1_MACS_peak_14421_lociStitched	chr20	9489766	9499849	1	10084	61777.5327	2303.9655	424	1
2_MACS_peak_20995_lociStitched	chr6	74220344	74234417	2	11580	39160.9371	3117.1695	425	1
1_MACS_peak_9300_lociStitched	chr16	79629440	79640895	1	11456	39533.496	1414.6925	426	1
3_MACS_peak_6482_lociStitched	chr13	46269181	46281182	3	10618	53520.8597	1510.9259	427	1
3_MACS_peak_4995_lociStitched	chr12	7022683	7038426	3	12119	21816.6494	2732.9848	428	0
1_MACS_peak_3240_lociStitched	chr10	91645374	91651177	1	5804	91443.0937	1616.7158	429	0
3_MACS_peak_25004_lociStitched	chr9	123688909	123707685	3	11446	40772.084	3342.128	430	1
3_MACS_peak_20342_lociStitched	chr6	11713756	11733768	3	11327	42825.68	3436.0604	431	1
2_MACS_peak_1648_lociStitched	chr1	161768396	161780161	2	11584	36307.9665	3030.664	432	1
1_MACS_peak_4062_lociStitched	chr11	58339867	58348632	1	8766	72193.799	2244.7165	433	1
3_MACS_peak_16086_lociStitched	chr3	20080184	20098265	3	11846	26192.1366	3028.5675	434	0
1_MACS_peak_19795_lociStitched	chr5	139046402	139052398	1	5997	88753.3916	1587.7408	435	0
2_MACS_peak_4797_lociStitched	chr11	122928606	122942031	2	10604	51832.5825	3121.3125	436	1
3_MACS_peak_5105_lociStitched	chr12	13242309	13256190	3	10973	45124.3548	2740.1094	437	1
4_MACS_peak_12436_lociStitched	chr2	27293340	27310855	4	11970	18012.426	2854.945	438	0
6_MACS_peak_2699_lociStitched	chr10	22604352	22633908	6	11788	27008.2728	4442.2668	439	0
4_MACS_peak_23264_lociStitched	chr8	19519253	19540478	4	10381	54705.315	3553.065	440	1
4_MACS_peak_12169_lociStitched	chr19	55460502	55486390	4	11306	37856.0224	3057.3728	441	1
3_MACS_peak_2255_lociStitched	chr1	226033789	226046229	3	11614	29124.528	3417.268	442	0
1_MACS_peak_23948_lociStitched	chr8	118450158	118457856	1	7699	78233.2344	1988.3934	443	0
3_MACS_peak_20291_lociStitched	chr6	7135048	7148008	3	11256	37394.784	2706.048	444	1
1_MACS_peak_9965_lociStitched	chr17	37909267	37916690	1	7424	79687.3896	1860.9461	445	0
2_MACS_peak_7012_lociStitched	chr14	50465298	50476962	2	8851	68289.2208	1417.176	446	1
3_MACS_peak_9591_lociStitched	chr17	7474960	7488502	3	11548	29306.2422	2558.0838	447	0
1_MACS_peak_19204_lociStitched	chr5	61984501	61991381	1	6881	82347.408	1594.096	448	0
1_MACS_peak_21511_lociStitched	chr6	138186927	138196095	1	9169	65799.6528	2585.376	449	1
2_MACS_peak_13523_lociStitched	chr2	153914300	153929179	2	10487	49932.4361	3210.8882	450	1
1_MACS_peak_17099_lociStitched	chr3	151911009	151921721	1	10713	45461.728	2500.1808	451	1
3_MACS_peak_17678_lociStitched	chr4	9598997	9611089	3	9800	58066.9932	2446.2116	452	1
3_MACS_peak_10107_lociStitched	chr17	43372642	43395774	3	11394	31716.2852	3946.3192	453	0
3_MACS_peak_10383_lociStitched	chr17	62970255	62986155	3	9366	63224.76	3111.63	454	1
2_MACS_peak_3469_lociStitched	chr10	112172300	112186208	2	10786	43244.1444	2732.922	455	1
3_MACS_peak_5284_lociStitched	chr12	32608226	32622839	3	10037	54901.041	2972.2842	456	1
4_MACS_peak_20751_lociStitched	chr6	37122286	37144355	4	11466	28014.3886	3577.3849	457	0
3_MACS_peak_7669_lociStitched	chr15	34619122	34635872	3	10222	52157.825	3283	458	1
3_MACS_peak_1176_lociStitched	chr1	114470562	114490959	3	11507	23750.2668	1868.3652	459	0
6_MACS_peak_18977_lociStitched	chr5	32275905	32295981	6	11660	16586.7912	3294.4716	460	0
4_MACS_peak_23717_lociStitched	chr8	80990804	81018238	4	11405	27941.529	4565.0176	461	0
1_MACS_peak_5850_lociStitched	chr12	94595816	94604023	1	8208	71267.9466	1859.7062	462	0
3_MACS_peak_25001_lociStitched	chr9	123652781	123667714	3	10049	53101.748	2892.5221	463	1
4_MACS_peak_12190_lociStitched	chr19	56145582	56168067	4	11267	30624.57	3525.648	464	0
2_MACS_peak_21295_lociStitched	chr6	113946307	113957110	2	8920	65654.1522	2770.9695	465	1
2_MACS_peak_11607_lociStitched	chr19	16221557	16232472	2	10482	45543.929	2367.4635	466	1
3_MACS_peak_17236_lociStitched	chr3	169755108	169776508	3	11507	23362.38	5358.56	467	0
1_MACS_peak_22673_lociStitched	chr7	104651429	104658542	1	7114	78690.4077	1884.2337	468	0
3_MACS_peak_1155_lociStitched	chr1	112134471	112148297	3	10455	45162.629	1739.3108	469	1
4_MACS_peak_18751_lociStitched	chr4	185366508	185381490	4	11142	31763.3382	2830.0998	470	0
2_MACS_peak_10579_lociStitched	chr17	76116320	76129778	2	10400	46230.9216	2391.4866	471	1
3_MACS_peak_10585_lociStitched	chr17	76163717	76184014	3	11207	30559.1632	3551.975	472	0
3_MACS_peak_20484_lociStitched	chr6	26020253	26034966	3	10966	35914.433	2973.4973	473	1
3_MACS_peak_372_lociStitched	chr1	28558543	28577170	3	11192	30784.8429	3583.8348	474	0
1_MACS_peak_13687_lociStitched	chr2	175457050	175464728	1	7679	74467.3864	2025.4564	475	0
4_MACS_peak_25177_lociStitched	chr9	134595288	134615298	4	11129	32092.038	3581.79	476	0
4_MACS_peak_11258_lociStitched	chr19	1847164	1865833	4	10485	45464.6157	3558.3114	477	1
3_MACS_peak_379_lociStitched	chr1	28827224	28846255	3	11371	23371.9711	3351.3591	478	0
1_MACS_peak_19782_lociStitched	chr5	138719763	138730455	1	10693	40191.228	2618.4708	479	1
3_MACS_peak_12693_lociStitched	chr2	54777232	54799046	3	11261	27180.244	3706.1986	480	0
5_MACS_peak_12859_lociStitched	chr2	68937424	68963967	5	10907	37346.001	4512.31	481	1
2_MACS_peak_22257_lociStitched	chr7	52774345	52788700	2	9225	60375.6945	2236.509	482	1
5_MACS_peak_18876_lociStitched	chr5	6711561	6738141	5	11451	18611.316	4170.402	483	0
2_MACS_peak_18845_lociStitched	chr5	1334993	1346243	2	11004	31916.25	2236.5	484	0
2_MACS_peak_4944_lociStitched	chr12	4216336	4229904	2	7613	75100.2368	3104.3584	485	0
4_MACS_peak_8448_lociStitched	chr15	99393271	99419449	4	10597	42646.5798	4327.2234	486	1
3_MACS_peak_15485_lociStitched	chr22	24535793	24553994	3	11175	26553.4389	3150.5931	487	0
4_MACS_peak_13023_lociStitched	chr2	86290306	86308522	4	11157	26087.1336	3176.8704	488	0
6_MACS_peak_23803_lociStitched	chr8	95987071	96010451	6	11415	11806.9	2038.736	489	0
2_MACS_peak_19695_lociStitched	chr5	131435164	131444081	2	7609	73113.1581	2170.3978	490	0
4_MACS_peak_12109_lociStitched	chr19	50165946	50184466	4	10941	31950.704	3522.504	491	0
2_MACS_peak_18743_lociStitched	chr4	185263534	185277445	2	8921	62376.924	3031.2069	492	1
3_MACS_peak_16358_lociStitched	chr3	49054314	49067651	3	11001	29017.3109	3011.4946	493	0
4_MACS_peak_327_lociStitched	chr1	27059491	27072819	4	11081	25387.1744	2637.6112	494	0
3_MACS_peak_12334_lociStitched	chr2	13681062	13701633	3	10611	38414.2854	3620.496	495	1
3_MACS_peak_11450_lociStitched	chr19	10329495	10347921	3	10218	44858.097	2839.4466	496	1
1_MACS_peak_959_lociStitched	chr1	87792658	87803349	1	10692	35044.0289	2179.8949	497	1
2_MACS_peak_25998_lociStitched	chrX	119434767	119445551	2	10145	44295.28	1236.9248	498	1
3_MACS_peak_25473_lociStitched	chrX	30578707	30597377	3	10580	36742.56	1840.862	499	1
2_MACS_peak_14137_lociStitched	chr2	227768981	227782888	2	9439	55050.8595	2387.8319	500	1
2_MACS_peak_16864_lociStitched	chr3	124501754	124512104	2	10201	43936.785	2234.565	501	1
2_MACS_peak_13782_lociStitched	chr2	187810419	187821123	2	8461	65101.728	2220.0096	502	1
4_MACS_peak_22120_lociStitched	chr7	37375129	37393969	4	10990	27956.676	3577.716	503	0
2_MACS_peak_24961_lociStitched	chr9	117127596	117138063	2	10327	41584.3443	2104.9137	504	1
