GENE_ID	locusLine	bin_1_41_0EXT_0229Kronos_MM1S-KB-6hr-1_Input_hs_i85.bam
1_MACS_peak_494_lociStitched	chr1(.):31190322-31193079	0.134
2_MACS_peak_495_lociStitched	chr1(.):31214061-31236557	0.2077
2_MACS_peak_497_lociStitched	chr1(.):31251682-31256202	0.1627
1_MACS_peak_499_lociStitched	chr1(.):31296563-31297863	0.1506
1_MACS_peak_500_lociStitched	chr1(.):31536554-31539368	0.1547
1_MACS_peak_501_lociStitched	chr1(.):31627872-31628782	0.0845
1_MACS_peak_502_lociStitched	chr1(.):31635149-31636076	0.1871
1_MACS_peak_503_lociStitched	chr1(.):31768782-31770601	0.237
1_MACS_peak_504_lociStitched	chr1(.):31867030-31868460	0.2067
1_MACS_peak_505_lociStitched	chr1(.):31886040-31887252	0.1038
1_MACS_peak_506_lociStitched	chr1(.):31895307-31897326	0.2189
1_MACS_peak_507_lociStitched	chr1(.):31913300-31916225	0.1895
2_MACS_peak_508_lociStitched	chr1(.):31926069-31934799	0.1167
2_MACS_peak_510_lociStitched	chr1(.):31943258-31951348	0.1508
1_MACS_peak_512_lociStitched	chr1(.):31959208-31961174	0.1736
2_MACS_peak_513_lociStitched	chr1(.):31971189-31975757	0.1523
1_MACS_peak_515_lociStitched	chr1(.):32013959-32015762	0.2061
1_MACS_peak_516_lociStitched	chr1(.):32070486-32072682	0.2025
1_MACS_peak_517_lociStitched	chr1(.):32109548-32111353	0.2462
1_MACS_peak_518_lociStitched	chr1(.):32135159-32136461	0.1428
1_MACS_peak_519_lociStitched	chr1(.):32179908-32181607	0.1199
1_MACS_peak_520_lociStitched	chr1(.):32209485-32211898	0.207
1_MACS_peak_521_lociStitched	chr1(.):32228414-32229678	0.1161
1_MACS_peak_522_lociStitched	chr1(.):32253066-32254980	0.1761
1_MACS_peak_523_lociStitched	chr1(.):32292362-32293479	0.1109
1_MACS_peak_524_lociStitched	chr1(.):32402676-32404862	0.1209
1_MACS_peak_525_lociStitched	chr1(.):32420240-32422800	0.1825
2_MACS_peak_526_lociStitched	chr1(.):32445604-32452282	0.1739
2_MACS_peak_528_lociStitched	chr1(.):32471122-32481024	0.1687
1_MACS_peak_530_lociStitched	chr1(.):32537340-32539638	0.1835
1_MACS_peak_531_lociStitched	chr1(.):32572726-32575366	0.1855
1_MACS_peak_532_lociStitched	chr1(.):32644531-32646596	0.2038
2_MACS_peak_533_lociStitched	chr1(.):32666111-32672195	0.1238
1_MACS_peak_535_lociStitched	chr1(.):32687115-32688804	0.1559
1_MACS_peak_536_lociStitched	chr1(.):32705664-32706927	0.1565
1_MACS_peak_537_lociStitched	chr1(.):32713245-32716975	0.2119
1_MACS_peak_538_lociStitched	chr1(.):32756653-32758784	0.1885
2_MACS_peak_539_lociStitched	chr1(.):32800468-32803993	0.1303
1_MACS_peak_541_lociStitched	chr1(.):32816317-32818134	0.132
1_MACS_peak_542_lociStitched	chr1(.):32859189-32861061	0.2575
1_MACS_peak_543_lociStitched	chr1(.):32878958-32880117	0.282
1_MACS_peak_544_lociStitched	chr1(.):32965428-32966963	0.1188
1_MACS_peak_545_lociStitched	chr1(.):32985933-32987256	0.1929
2_MACS_peak_546_lociStitched	chr1(.):33004544-33006206	0.1175
2_MACS_peak_548_lociStitched	chr1(.):33088236-33094899	0.2021
1_MACS_peak_550_lociStitched	chr1(.):33114711-33118024	0.1943
2_MACS_peak_551_lociStitched	chr1(.):33177541-33183289	0.1467
1_MACS_peak_553_lociStitched	chr1(.):33190144-33191998	0.1399
1_MACS_peak_554_lociStitched	chr1(.):33206461-33208716	0.1635
1_MACS_peak_555_lociStitched	chr1(.):33281836-33285577	0.1898
1_MACS_peak_556_lociStitched	chr1(.):33366257-33367095	0.0584
1_MACS_peak_557_lociStitched	chr1(.):33428941-33431410	0.1076
1_MACS_peak_558_lociStitched	chr1(.):33445315-33449093	0.185
1_MACS_peak_559_lociStitched	chr1(.):33456964-33459791	0.1776
1_MACS_peak_560_lociStitched	chr1(.):33501654-33503245	0.2763
1_MACS_peak_561_lociStitched	chr1(.):33545987-33547481	0.2586
1_MACS_peak_562_lociStitched	chr1(.):33563901-33566248	0.2013
1_MACS_peak_563_lociStitched	chr1(.):33592009-33594263	0.1811
1_MACS_peak_564_lociStitched	chr1(.):33646479-33647808	0.134
2_MACS_peak_565_lociStitched	chr1(.):33720581-33723573	0.0863
2_MACS_peak_567_lociStitched	chr1(.):33814401-33816693	0.1545
1_MACS_peak_569_lociStitched	chr1(.):33895581-33896612	0.143
1_MACS_peak_570_lociStitched	chr1(.):33924838-33929056	0.1704
1_MACS_peak_571_lociStitched	chr1(.):33937336-33938988	0.206
1_MACS_peak_572_lociStitched	chr1(.):34431490-34432275	0.0967
1_MACS_peak_573_lociStitched	chr1(.):34514198-34517768	0.1402
1_MACS_peak_574_lociStitched	chr1(.):34628629-34629773	0.1212
1_MACS_peak_575_lociStitched	chr1(.):34825489-34828356	0.1321
2_MACS_peak_576_lociStitched	chr1(.):35324212-35332950	0.1304
1_MACS_peak_578_lociStitched	chr1(.):35449929-35451685	0.1571
1_MACS_peak_579_lociStitched	chr1(.):35496098-35497967	0.2127
1_MACS_peak_580_lociStitched	chr1(.):35544077-35546080	0.1744
1_MACS_peak_581_lociStitched	chr1(.):35585995-35587095	0.0683
1_MACS_peak_582_lociStitched	chr1(.):35657109-35659791	0.1826
2_MACS_peak_583_lociStitched	chr1(.):35729183-35735484	0.1426
1_MACS_peak_585_lociStitched	chr1(.):35971667-35973604	0.2076
1_MACS_peak_586_lociStitched	chr1(.):36003943-36005779	0.1398
1_MACS_peak_587_lociStitched	chr1(.):36022076-36024234	0.227
1_MACS_peak_588_lociStitched	chr1(.):36042637-36044069	0.1096
1_MACS_peak_589_lociStitched	chr1(.):36088528-36089845	0.1577
2_MACS_peak_590_lociStitched	chr1(.):36102959-36108179	0.1342
1_MACS_peak_592_lociStitched	chr1(.):36183388-36185326	0.1365
1_MACS_peak_593_lociStitched	chr1(.):36221029-36221986	0.0938
1_MACS_peak_594_lociStitched	chr1(.):36234116-36236347	0.184
1_MACS_peak_595_lociStitched	chr1(.):36244632-36246181	0.2042
1_MACS_peak_596_lociStitched	chr1(.):36263077-36264487	0.1438
1_MACS_peak_597_lociStitched	chr1(.):36272906-36275176	0.0867
2_MACS_peak_598_lociStitched	chr1(.):36346211-36349844	0.1482
1_MACS_peak_600_lociStitched	chr1(.):36395502-36397733	0.2069
1_MACS_peak_601_lociStitched	chr1(.):36488612-36490136	0.1718
1_MACS_peak_602_lociStitched	chr1(.):36553645-36555690	0.1682
3_MACS_peak_603_lociStitched	chr1(.):36614229-36627401	0.1591
1_MACS_peak_606_lociStitched	chr1(.):36640534-36641906	0.1291
1_MACS_peak_607_lociStitched	chr1(.):36653022-36654180	0.2077
1_MACS_peak_608_lociStitched	chr1(.):36688379-36690931	0.2122
1_MACS_peak_609_lociStitched	chr1(.):36771690-36773538	0.158
1_MACS_peak_610_lociStitched	chr1(.):36788575-36790427	0.0875
1_MACS_peak_611_lociStitched	chr1(.):36838653-36840968	0.1256
1_MACS_peak_612_lociStitched	chr1(.):36850110-36853746	0.2119
2_MACS_peak_613_lociStitched	chr1(.):36862443-36867531	0.1341
1_MACS_peak_615_lociStitched	chr1(.):36915462-36916976	0.1395
1_MACS_peak_616_lociStitched	chr1(.):36929004-36930945	0.1834
1_MACS_peak_617_lociStitched	chr1(.):36939141-36940946	0.1692
1_MACS_peak_618_lociStitched	chr1(.):37108190-37110541	0.1278
1_MACS_peak_619_lociStitched	chr1(.):37129230-37131655	0.1525
1_MACS_peak_620_lociStitched	chr1(.):37349015-37350971	0.1801
1_MACS_peak_621_lociStitched	chr1(.):37753377-37756337	0.1797
1_MACS_peak_622_lociStitched	chr1(.):37888999-37890291	0.2283
3_MACS_peak_623_lociStitched	chr1(.):37930806-37946415	0.1553
1_MACS_peak_626_lociStitched	chr1(.):37979234-37981250	0.1855
1_MACS_peak_627_lociStitched	chr1(.):38019146-38020700	0.1821
1_MACS_peak_628_lociStitched	chr1(.):38035842-38037383	0.1467
1_MACS_peak_629_lociStitched	chr1(.):38060611-38061943	0.1842
1_MACS_peak_630_lociStitched	chr1(.):38140565-38144498	0.1732
1_MACS_peak_631_lociStitched	chr1(.):38154886-38159170	0.2064
1_MACS_peak_632_lociStitched	chr1(.):38204447-38206098	0.2351
1_MACS_peak_633_lociStitched	chr1(.):38218380-38219034	0.0305
1_MACS_peak_634_lociStitched	chr1(.):38258716-38260884	0.0907
1_MACS_peak_635_lociStitched	chr1(.):38273101-38274899	0.1
1_MACS_peak_636_lociStitched	chr1(.):38304898-38306267	0.1997
1_MACS_peak_637_lociStitched	chr1(.):38324501-38326372	0.1933
1_MACS_peak_638_lociStitched	chr1(.):38396541-38397572	0.143
1_MACS_peak_639_lociStitched	chr1(.):38411778-38414011	0.2184
2_MACS_peak_640_lociStitched	chr1(.):38454564-38462340	0.1338
1_MACS_peak_642_lociStitched	chr1(.):38477672-38479358	0.195
1_MACS_peak_643_lociStitched	chr1(.):38492797-38497348	0.1837
1_MACS_peak_644_lociStitched	chr1(.):38512552-38513422	0.1649
1_MACS_peak_645_lociStitched	chr1(.):38939454-38942713	0.1871
1_MACS_peak_646_lociStitched	chr1(.):38992389-38994059	0.1976
1_MACS_peak_647_lociStitched	chr1(.):39323931-39326523	0.1665
1_MACS_peak_648_lociStitched	chr1(.):39338023-39339948	0.1521
1_MACS_peak_649_lociStitched	chr1(.):39455775-39457706	0.0892
1_MACS_peak_650_lociStitched	chr1(.):39491187-39493185	0.215
1_MACS_peak_651_lociStitched	chr1(.):39570327-39572714	0.1523
1_MACS_peak_652_lociStitched	chr1(.):39648967-39650631	0.2379
3_MACS_peak_653_lociStitched	chr1(.):39657072-39672204	0.1618
1_MACS_peak_656_lociStitched	chr1(.):39680052-39683036	0.2133
2_MACS_peak_657_lociStitched	chr1(.):39733214-39738871	0.2101
2_MACS_peak_659_lociStitched	chr1(.):39859297-39865094	0.1831
1_MACS_peak_661_lociStitched	chr1(.):39872434-39875885	0.1686
1_MACS_peak_662_lociStitched	chr1(.):39955872-39958786	0.1285
1_MACS_peak_663_lociStitched	chr1(.):39972495-39978192	0.1623
1_MACS_peak_664_lociStitched	chr1(.):39989842-39993050	0.2
2_MACS_peak_665_lociStitched	chr1(.):40029992-40048252	0.1822
3_MACS_peak_667_lociStitched	chr1(.):40054314-40072747	0.1415
1_MACS_peak_670_lociStitched	chr1(.):40104778-40106244	0.1759
1_MACS_peak_671_lociStitched	chr1(.):40137074-40138304	0.1209
1_MACS_peak_672_lociStitched	chr1(.):40146267-40147496	0.173
1_MACS_peak_673_lociStitched	chr1(.):40156449-40157863	0.1713
1_MACS_peak_674_lociStitched	chr1(.):40192133-40194067	0.1285
1_MACS_peak_675_lociStitched	chr1(.):40203884-40205287	0.1622
1_MACS_peak_676_lociStitched	chr1(.):40239257-40243934	0.1707
1_MACS_peak_677_lociStitched	chr1(.):40253947-40255907	0.1048
1_MACS_peak_678_lociStitched	chr1(.):40263870-40266118	0.233
1_MACS_peak_679_lociStitched	chr1(.):40281979-40284130	0.2859
1_MACS_peak_680_lociStitched	chr1(.):40290169-40292240	0.1308
1_MACS_peak_681_lociStitched	chr1(.):40310004-40313474	0.2114
1_MACS_peak_682_lociStitched	chr1(.):40348313-40349850	0.1916
1_MACS_peak_683_lociStitched	chr1(.):40366393-40368406	0.1199
2_MACS_peak_684_lociStitched	chr1(.):40420160-40427280	0.1537
1_MACS_peak_686_lociStitched	chr1(.):40467958-40470128	0.2005
1_MACS_peak_687_lociStitched	chr1(.):40504100-40507530	0.2657
2_MACS_peak_688_lociStitched	chr1(.):40523599-40531513	0.1647
1_MACS_peak_690_lociStitched	chr1(.):40562179-40563548	0.1616
1_MACS_peak_691_lociStitched	chr1(.):40626393-40628237	0.2632
1_MACS_peak_692_lociStitched	chr1(.):40722482-40724588	0.2453
2_MACS_peak_693_lociStitched	chr1(.):40777288-40781424	0.1244
4_MACS_peak_695_lociStitched	chr1(.):40839246-40858701	0.1936
1_MACS_peak_699_lociStitched	chr1(.):40915268-40916575	0.199
1_MACS_peak_700_lociStitched	chr1(.):40942280-40943791	0.1764
1_MACS_peak_701_lociStitched	chr1(.):40973951-40974808	0.1564
1_MACS_peak_702_lociStitched	chr1(.):40996481-40998149	0.2404
1_MACS_peak_703_lociStitched	chr1(.):41130938-41132204	0.1512
1_MACS_peak_704_lociStitched	chr1(.):41156725-41158730	0.1698
2_MACS_peak_705_lociStitched	chr1(.):41174158-41178076	0.1987
1_MACS_peak_707_lociStitched	chr1(.):41444547-41446962	0.189
2_MACS_peak_708_lociStitched	chr1(.):41706317-41712214	0.1397
1_MACS_peak_710_lociStitched	chr1(.):41818944-41820426	0.1755
1_MACS_peak_711_lociStitched	chr1(.):41947303-41949258	0.1262
1_MACS_peak_712_lociStitched	chr1(.):41961325-41962841	0.0857
1_MACS_peak_713_lociStitched	chr1(.):41969665-41970747	0.139
1_MACS_peak_714_lociStitched	chr1(.):41981480-41983195	0.1488
1_MACS_peak_715_lociStitched	chr1(.):42039502-42040712	0.1625
1_MACS_peak_716_lociStitched	chr1(.):42084767-42090373	0.1611
3_MACS_peak_717_lociStitched	chr1(.):42126917-42140516	0.1444
1_MACS_peak_720_lociStitched	chr1(.):42149120-42150607	0.0878
1_MACS_peak_721_lociStitched	chr1(.):42162927-42167560	0.2013
2_MACS_peak_722_lociStitched	chr1(.):42186138-42195598	0.1904
1_MACS_peak_724_lociStitched	chr1(.):42216034-42218760	0.2138
1_MACS_peak_725_lociStitched	chr1(.):42257110-42258445	0.1433
2_MACS_peak_726_lociStitched	chr1(.):42265081-42276331	0.144
2_MACS_peak_728_lociStitched	chr1(.):42333518-42341008	0.1363
1_MACS_peak_730_lociStitched	chr1(.):42347011-42348849	0.1674
2_MACS_peak_731_lociStitched	chr1(.):42356267-42364766	0.1442
1_MACS_peak_733_lociStitched	chr1(.):42382990-42386621	0.1438
2_MACS_peak_734_lociStitched	chr1(.):42415542-42422176	0.1693
1_MACS_peak_736_lociStitched	chr1(.):42500523-42502552	0.1359
1_MACS_peak_737_lociStitched	chr1(.):42799835-42801998	0.1441
1_MACS_peak_738_lociStitched	chr1(.):42921159-42923329	0.2382
1_MACS_peak_739_lociStitched	chr1(.):42994809-42996122	0.1497
1_MACS_peak_740_lociStitched	chr1(.):43123318-43125088	0.1951
1_MACS_peak_741_lociStitched	chr1(.):43146481-43149453	0.1246
1_MACS_peak_742_lociStitched	chr1(.):43202490-43203711	0.1721
1_MACS_peak_743_lociStitched	chr1(.):43231649-43233846	0.1826
1_MACS_peak_744_lociStitched	chr1(.):43281675-43283421	0.1669
1_MACS_peak_745_lociStitched	chr1(.):43311452-43313160	0.2546
3_MACS_peak_746_lociStitched	chr1(.):43389206-43402697	0.1425
1_MACS_peak_749_lociStitched	chr1(.):43422402-43425450	0.1535
1_MACS_peak_750_lociStitched	chr1(.):43432208-43433793	0.1773
1_MACS_peak_751_lociStitched	chr1(.):43637151-43638292	0.1654
1_MACS_peak_752_lociStitched	chr1(.):43686216-43688232	0.1201
1_MACS_peak_753_lociStitched	chr1(.):43704625-43705973	0.1152
1_MACS_peak_754_lociStitched	chr1(.):43813895-43816017	0.2655
1_MACS_peak_755_lociStitched	chr1(.):43823427-43825701	0.2068
1_MACS_peak_756_lociStitched	chr1(.):43832301-43834682	0.2146
1_MACS_peak_757_lociStitched	chr1(.):43854536-43856372	0.1793
1_MACS_peak_758_lociStitched	chr1(.):43918445-43921267	0.1808
1_MACS_peak_759_lociStitched	chr1(.):43974736-43976668	0.1363
1_MACS_peak_760_lociStitched	chr1(.):43995802-43996801	0.1192
1_MACS_peak_761_lociStitched	chr1(.):44015356-44016771	0.2006
1_MACS_peak_762_lociStitched	chr1(.):44030966-44031602	0.113
1_MACS_peak_763_lociStitched	chr1(.):44047474-44048751	0.1079
1_MACS_peak_764_lociStitched	chr1(.):44114462-44116984	0.1858
1_MACS_peak_765_lociStitched	chr1(.):44172100-44174381	0.1474
1_MACS_peak_766_lociStitched	chr1(.):44248594-44250516	0.1099
1_MACS_peak_767_lociStitched	chr1(.):44279466-44281261	0.1482
3_MACS_peak_768_lociStitched	chr1(.):44289564-44305993	0.1644
1_MACS_peak_771_lociStitched	chr1(.):44329767-44332646	0.2374
1_MACS_peak_772_lociStitched	chr1(.):44399195-44400898	0.2093
1_MACS_peak_773_lociStitched	chr1(.):44411158-44413754	0.1871
3_MACS_peak_774_lociStitched	chr1(.):44439499-44445855	0.1363
1_MACS_peak_777_lociStitched	chr1(.):44456484-44458774	0.15
1_MACS_peak_778_lociStitched	chr1(.):44494878-44497666	0.1497
1_MACS_peak_779_lociStitched	chr1(.):44678354-44680000	0.218
1_MACS_peak_780_lociStitched	chr1(.):44771191-44772358	0.1706
1_MACS_peak_781_lociStitched	chr1(.):44820195-44821806	0.186
1_MACS_peak_782_lociStitched	chr1(.):45096645-45098918	0.1742
2_MACS_peak_783_lociStitched	chr1(.):45137201-45143360	0.1757
3_MACS_peak_785_lociStitched	chr1(.):45178227-45188280	0.1443
1_MACS_peak_788_lociStitched	chr1(.):45195356-45198057	0.1708
1_MACS_peak_789_lociStitched	chr1(.):45204455-45206521	0.249
1_MACS_peak_790_lociStitched	chr1(.):45240408-45242567	0.1955
1_MACS_peak_791_lociStitched	chr1(.):45264795-45266895	0.1384
2_MACS_peak_792_lociStitched	chr1(.):45278922-45286638	0.1343
1_MACS_peak_794_lociStitched	chr1(.):45451259-45453020	0.1814
1_MACS_peak_795_lociStitched	chr1(.):45475733-45478944	0.1522
2_MACS_peak_796_lociStitched	chr1(.):45516315-45519664	0.1644
1_MACS_peak_798_lociStitched	chr1(.):45543898-45544696	0.0487
2_MACS_peak_799_lociStitched	chr1(.):45671634-45673126	0.1502
1_MACS_peak_801_lociStitched	chr1(.):45768422-45770873	0.1905
2_MACS_peak_802_lociStitched	chr1(.):45786299-45793387	0.1267
1_MACS_peak_804_lociStitched	chr1(.):45804520-45806986	0.1796
1_MACS_peak_805_lociStitched	chr1(.):45813714-45816033	0.2115
1_MACS_peak_806_lociStitched	chr1(.):45826182-45827319	0.1227
1_MACS_peak_807_lociStitched	chr1(.):45840669-45842696	0.0976
1_MACS_peak_808_lociStitched	chr1(.):45954897-45957845	0.2265
1_MACS_peak_809_lociStitched	chr1(.):45964602-45967057	0.2486
1_MACS_peak_810_lociStitched	chr1(.):45983768-45988455	0.1538
2_MACS_peak_811_lociStitched	chr1(.):46008763-46017986	0.1459
1_MACS_peak_813_lociStitched	chr1(.):46048817-46051148	0.223
1_MACS_peak_814_lociStitched	chr1(.):46121991-46122940	0.1446
1_MACS_peak_815_lociStitched	chr1(.):46150864-46154888	0.2349
1_MACS_peak_816_lociStitched	chr1(.):46215360-46217351	0.2167
1_MACS_peak_817_lociStitched	chr1(.):46250693-46252243	0.1612
1_MACS_peak_818_lociStitched	chr1(.):46267707-46270411	0.1949
1_MACS_peak_819_lociStitched	chr1(.):46336571-46338162	0.1397
1_MACS_peak_820_lociStitched	chr1(.):46390864-46392630	0.1823
1_MACS_peak_821_lociStitched	chr1(.):46455767-46457051	0.1594
1_MACS_peak_822_lociStitched	chr1(.):46506098-46510581	0.1892
2_MACS_peak_823_lociStitched	chr1(.):46527479-46531953	0.1604
1_MACS_peak_825_lociStitched	chr1(.):46580157-46581643	0.1775
1_MACS_peak_826_lociStitched	chr1(.):46596612-46599908	0.2156
1_MACS_peak_827_lociStitched	chr1(.):46624470-46627211	0.1161
1_MACS_peak_828_lociStitched	chr1(.):46663206-46665042	0.1779
2_MACS_peak_829_lociStitched	chr1(.):46712360-46714579	0.151
1_MACS_peak_831_lociStitched	chr1(.):46766927-46771326	0.1892
3_MACS_peak_832_lociStitched	chr1(.):46790145-46807240	0.1607
1_MACS_peak_835_lociStitched	chr1(.):46859271-46861246	0.1845
1_MACS_peak_836_lociStitched	chr1(.):47068852-47070694	0.1989
2_MACS_peak_837_lociStitched	chr1(.):47079556-47083272	0.1306
1_MACS_peak_839_lociStitched	chr1(.):47132964-47134696	0.1223
1_MACS_peak_840_lociStitched	chr1(.):47140871-47142149	0.1764
1_MACS_peak_841_lociStitched	chr1(.):47154453-47156195	0.224
1_MACS_peak_842_lociStitched	chr1(.):47184000-47185814	0.1731
1_MACS_peak_843_lociStitched	chr1(.):47269520-47270771	0.1504
1_MACS_peak_844_lociStitched	chr1(.):47644377-47645695	0.1334
1_MACS_peak_845_lociStitched	chr1(.):47778643-47781050	0.1977
1_MACS_peak_846_lociStitched	chr1(.):47798387-47801067	0.173
1_MACS_peak_847_lociStitched	chr1(.):47901951-47904166	0.1577
1_MACS_peak_848_lociStitched	chr1(.):48449546-48451000	0.1891
1_MACS_peak_849_lociStitched	chr1(.):48559366-48560288	0.1911
1_MACS_peak_850_lociStitched	chr1(.):48937136-48938723	0.178
1_MACS_peak_851_lociStitched	chr1(.):49254929-49257003	0.1358
1_MACS_peak_852_lociStitched	chr1(.):49412792-49414949	0.2195
1_MACS_peak_853_lociStitched	chr1(.):49442179-49447241	0.1409
1_MACS_peak_854_lociStitched	chr1(.):49913446-49914676	0.2069
1_MACS_peak_855_lociStitched	chr1(.):50575780-50576876	0.1449
1_MACS_peak_856_lociStitched	chr1(.):50798438-50799565	0.1062
1_MACS_peak_857_lociStitched	chr1(.):50956230-50957295	0.0886
1_MACS_peak_858_lociStitched	chr1(.):51338982-51339878	0.0697
1_MACS_peak_859_lociStitched	chr1(.):51442171-51445190	0.1007
1_MACS_peak_860_lociStitched	chr1(.):51565503-51567093	0.1603
1_MACS_peak_861_lociStitched	chr1(.):51668408-51670442	0.1811
1_MACS_peak_862_lociStitched	chr1(.):51679984-51681577	0.1765
1_MACS_peak_863_lociStitched	chr1(.):51699236-51703422	0.1798
1_MACS_peak_864_lociStitched	chr1(.):51762195-51763462	0.1868
1_MACS_peak_865_lociStitched	chr1(.):51796205-51797882	0.1789
1_MACS_peak_866_lociStitched	chr1(.):51966230-51968296	0.1109
1_MACS_peak_867_lociStitched	chr1(.):51983050-51985336	0.1711
4_MACS_peak_868_lociStitched	chr1(.):52029314-52045236	0.1342
1_MACS_peak_872_lociStitched	chr1(.):52082522-52083619	0.0949
2_MACS_peak_873_lociStitched	chr1(.):52191320-52197834	0.1589
1_MACS_peak_875_lociStitched	chr1(.):52241287-52243539	0.1536
1_MACS_peak_876_lociStitched	chr1(.):52258037-52259491	0.1893
1_MACS_peak_877_lociStitched	chr1(.):52328040-52330183	0.1426
2_MACS_peak_878_lociStitched	chr1(.):52336531-52345794	0.211
1_MACS_peak_880_lociStitched	chr1(.):52372349-52373628	0.1314
3_MACS_peak_881_lociStitched	chr1(.):52417312-52430789	0.1929
1_MACS_peak_884_lociStitched	chr1(.):52455633-52456972	0.1075
1_MACS_peak_885_lociStitched	chr1(.):52497533-52499924	0.2439
1_MACS_peak_886_lociStitched	chr1(.):52520073-52523028	0.2207
1_MACS_peak_887_lociStitched	chr1(.):52607005-52609063	0.124
2_MACS_peak_888_lociStitched	chr1(.):52830417-52835065	0.1542
1_MACS_peak_890_lociStitched	chr1(.):52868244-52871125	0.2217
1_MACS_peak_891_lociStitched	chr1(.):53016920-53019930	0.1729
1_MACS_peak_892_lociStitched	chr1(.):53067639-53068678	0.1043
1_MACS_peak_893_lociStitched	chr1(.):53100865-53105106	0.2441
1_MACS_peak_894_lociStitched	chr1(.):53124511-53126054	0.155
1_MACS_peak_895_lociStitched	chr1(.):53151284-53152419	0.13
2_MACS_peak_896_lociStitched	chr1(.):53162974-53169983	0.1574
1_MACS_peak_898_lociStitched	chr1(.):53191291-53193318	0.1935
1_MACS_peak_899_lociStitched	chr1(.):53307815-53309886	0.1367
2_MACS_peak_900_lociStitched	chr1(.):53386725-53394060	0.1334
1_MACS_peak_902_lociStitched	chr1(.):53479840-53481400	0.1737
1_MACS_peak_903_lociStitched	chr1(.):53661762-53663628	0.2021
1_MACS_peak_904_lociStitched	chr1(.):53685241-53687297	0.2525
1_MACS_peak_905_lociStitched	chr1(.):53703605-53704955	0.2302
1_MACS_peak_906_lociStitched	chr1(.):53724867-53726826	0.1606
1_MACS_peak_907_lociStitched	chr1(.):53758297-53759278	0.1152
1_MACS_peak_908_lociStitched	chr1(.):53790682-53794652	0.1578
1_MACS_peak_909_lociStitched	chr1(.):53832995-53834581	0.1766
1_MACS_peak_910_lociStitched	chr1(.):54065505-54067438	0.2186
1_MACS_peak_911_lociStitched	chr1(.):54104415-54105949	0.1248
1_MACS_peak_912_lociStitched	chr1(.):54144115-54145966	0.0781
