GENE_ID	locusLine	bin_1_U266.jin.bam
NM_001127893	chr19(.):45169723-45192627	0.0837
NM_001039213	chr19(.):45197420-45218986	0.482
NM_012116	chr19(.):45276125-45308903	0.1269
NM_005178	chr19(.):45246977-45268301	1.9387
NM_005628	chr19(.):47273139-47296842	0.5463
NM_001145144	chr19(.):47273139-47295545	0.5742
NM_013403	chr19(.):47217767-47254720	0.4869
NM_001039885	chr19(.):47244302-47266832	0.2216
NM_001145145	chr19(.):47273139-47293134	0.6344
NR_036157	chr19(.):47207549-47217602	0.204
NR_024258	chr19(.):47328841-47338961	0.0476
NM_178511	chr19(.):47773141-47783980	0.5862
NM_001127240	chr19(.):47719080-47741023	1.6389
NM_014417	chr19(.):47719078-47739451	1.7038
NM_015603	chr19(.):47754730-47780210	0.6181
NR_036159	chr19(.):47725200-47735276	2.5398
NR_036158	chr19(.):47725198-47735278	2.5407
NM_017708	chr19(.):49098856-49121694	0.1125
NM_020126	chr19(.):49117547-49138662	0.8914
NM_001352	chr19(.):49128816-49145639	1.0646
NM_133498	chr19(.):49104999-49115971	0.079
NM_000979	chr19(.):49113587-49127433	0.8187
NM_001217	chr19(.):49136271-49154451	1.1801
NM_145807	chr19(.):49159663-49181264	0.2566
NM_016246	chr19(.):49311273-49344934	0.3282
NM_014330	chr19(.):49370648-49384319	1.6458
NM_001161354	chr19(.):49335353-49376884	0.4754
NM_003323	chr19(.):49379221-49406996	0.5007
NM_001161587	chr19(.):49466381-49501610	1.0524
NM_000146	chr19(.):49463565-49475136	2.1965
NR_027882	chr19(.):49453116-49470055	1.9793
NM_000894	chr19(.):49514236-49525347	0.0735
NM_014475	chr19(.):49431938-49453226	0.115
NM_006666	chr19(.):49492155-49524182	0.2455
NM_001098632	chr19(.):50367296-50385644	1.7721
NM_016553	chr19(.):50405083-50437988	0.9056
NM_032375	chr19(.):50367296-50385578	1.778
NM_001098633	chr19(.):50367296-50385612	1.7747
NM_017432	chr19(.):50349415-50368999	0.3166
NM_001168222	chr19(.):50375681-50397007	1.2175
NM_153719	chr19(.):50405083-50437788	0.911
NM_001193357	chr19(.):50405083-50437799	0.9107
NM_172374	chr19(.):50387913-50437762	1.3749
NM_007254	chr19(.):50359459-50375822	0.6586
NM_012346	chr19(.):50405083-50437773	0.9111
NM_152899	chr19(.):50387913-50405147	2.249
NM_012068	chr19(.):50426958-50442193	1.5387
NM_001193646	chr19(.):50427399-50442193	1.5434
NR_002938	chr19(.):54097886-54111751	0.0375
NM_018555	chr19(.):54019176-54088523	0.7202
NM_001079907	chr19(.):54053560-54088523	0.6811
NM_001079906	chr19(.):54036332-54088523	0.8868
NM_145007	chr19(.):56291762-56353128	0.6509
NM_001015879	chr19(.):57737376-57751916	0.1403
NM_001015878	chr19(.):57737427-57751916	0.1406
NM_001023563	chr19(.):57747052-57779106	0.2252
NM_213598	chr19(.):57826864-57847144	0.4348
NM_005762	chr19(.):59050835-59067082	0.8047
NR_027334	chr19(.):59065552-59091164	1.3617
NM_014453	chr19(.):59057932-59071486	1.5194
NM_003422	chr19(.):59068283-59089942	1.3889
NM_198426	chr19(.):59057932-59071355	1.4916
NM_003969	chr19(.):59062078-59075343	1.6129
NR_026052	chr19(.):59081765-59100762	0.8315
NM_003818	chr20(.):5102481-5176989	0.7071
NM_052865	chr20(.):17944761-17976762	0.7682
NM_001042472	chr20(.):25275849-25376477	0.3484
NM_015600	chr20(.):25270378-25376477	0.3412
NM_001191	chr20(.):30247260-30315656	1.6768
NM_177996	chr20(.):34695347-34825721	0.2389
NM_015568	chr20(.):37429347-37556667	0.8922
NM_032883	chr20(.):42539781-42703254	0.6565
NM_002466	chr20(.):42290708-42350122	1.0677
NM_001098798	chr20(.):42569535-42703254	0.732
NM_001098797	chr20(.):42538491-42703254	0.6524
NM_000022	chr20(.):43243162-43285376	0.6389
NM_006282	chr20(.):43590119-43713593	0.3963
NM_172110	chr20(.):45518262-45822492	0.2311
NM_183048	chr20(.):45833380-45990474	0.5463
NM_006420	chr20(.):47533274-47658230	0.1408
NM_001009923	chr20(.):5075483-5098733	0.4522
NM_002592	chr20(.):5090598-5112268	1.6719
NM_182649	chr20(.):5090598-5105647	1.5868
NR_028370	chr20(.):5095231-5105615	1.569
NM_019593	chr20(.):5520079-5596672	0.3733
NM_000214	chr20(.):10613331-10659694	0.3036
NR_003045	chr20(.):17938352-17948589	0.5998
NM_152227	chr20(.):17917243-17954490	0.7869
NM_014426	chr20(.):17917243-17954154	0.7907
NM_002862	chr20(.):25223705-25283648	0.4683
NM_012112	chr20(.):30321903-30394603	0.1056
NM_182584	chr20(.):31214426-31244783	0.1439
NM_012156	chr20(.):34737661-34825721	0.1186
NM_030919	chr20(.):37549954-37586703	0.1256
NM_001008901	chr20(.):42349800-42360642	0.6993
NR_034104	chr20(.):43280091-43305380	0.2061
NM_002251	chr20(.):43715949-43734753	0.142
NM_080721	chr20(.):45164584-45184213	1.3836
NM_018102	chr20(.):45124706-45147194	0.0534
NR_024594	chr20(.):45942245-45954498	0.0974
NM_004776	chr20(.):48244482-48335421	0.6249
NM_006526	chr20(.):52178609-52204636	1.169
NR_002189	chr20(.):52486039-52497248	0.3243
NM_003657	chr20(.):52555078-52692304	0.3928
NM_001160419	chr20(.):56182946-56200632	1.3861
NM_001160418	chr20(.):56173901-56200632	0.9503
NM_030773	chr20(.):57589308-57606709	0.1136
NM_006886	chr20(.):57598732-57612400	0.7105
NM_001001977	chr20(.):57598732-57612422	0.7096
NM_016045	chr20(.):57603199-57622901	0.6675
NM_001336	chr20(.):57565241-57587309	0.6099
NM_198976	chr20(.):57551310-57575188	0.3506
NM_173644	chr20(.):58625979-58653008	0.0981
NR_024470	chr20(.):61289378-61302973	0.0856
NM_016354	chr20(.):61268796-61308647	0.8824
NM_001083113	chr20(.):62333793-62372494	0.5436
NM_181485	chr20(.):62334379-62372494	0.5516
NM_017806	chr20(.):62362977-62375460	0.3745
NM_003224	chr20(.):62324994-62344355	0.2626
NM_032945	chr20(.):62321287-62335035	0.113
NM_020062	chr20(.):62366210-62380403	0.3116
NM_003823	chr20(.):62323020-62335035	0.1229
NM_003253	chr21(.):32485735-32936290	0.2521
NM_000874	chr21(.):34597230-34640062	1.1292
NM_207585	chr21(.):34597230-34641820	1.2491
NM_001754	chr21(.):36155097-36426595	0.5502
NM_001146078	chr21(.):37827919-37919898	0.8774
NM_001146077	chr21(.):37827919-37953867	0.678
NM_016818	chr21(.):43634266-43722354	0.5451
NM_173568	chr21(.):43486425-43568105	0.4431
NM_080860	chr21(.):43887596-43921401	0.6697
NM_207174	chr21(.):43635007-43722354	0.5492
NM_207629	chr21(.):43631186-43722354	0.531
NM_207627	chr21(.):43614798-43722354	0.4679
NM_207628	chr21(.):43614921-43722354	0.4683
NM_001199527	chr21(.):43478067-43568105	0.7809
NM_001100421	chr21(.):19156283-19196703	0.5174
NM_000628	chr21(.):34633671-34674520	0.5019
NM_005534	chr21(.):34770201-34814828	0.1576
NR_026812	chr21(.):36405232-36416723	1.6743
NM_020727	chr21(.):43401939-43435496	0.7333
NR_027273	chr21(.):43437112-43450060	0.6757
NR_027243	chr21(.):43517243-43533644	0.2919
NM_018964	chr21(.):43914741-44006550	0.6876
NM_000394	chr21(.):44584140-44597913	2.6586
NM_173354	chr21(.):44829397-44852002	1.2575
NR_026960	chr21(.):44864903-44878771	0.6293
NR_026863	chr21(.):44876973-44903103	0.1382
NM_000383	chr21(.):45700762-45723102	0.5434
NM_175867	chr21(.):45661222-45687099	0.6428
NM_015259	chr21(.):45641721-45665834	0.7977
NM_000658	chr21(.):45705273-45723110	0.6636
NM_002473	chr22(.):36672322-36789063	0.3436
NM_032311	chr22(.):42974726-43015962	0.5185
NM_015366	chr22(.):45067687-45138561	0.7093
NM_001017529	chr22(.):45059426-45138561	0.64
NM_001196	chr22(.):18211905-18262258	0.3662
NM_018943	chr22(.):18588452-18619498	0.152
NM_197966	chr22(.):18211905-18261779	0.3583
NM_002745	chr22(.):22108946-22226970	0.2037
NM_004327	chr22(.):23517551-23665224	0.105
NM_014433	chr22(.):23396592-23489241	0.431
NM_001145468	chr22(.):24661785-24818708	0.3082
NM_016327	chr22(.):24886250-24927553	0.1573
NM_001887	chr22(.):26990361-27018991	0.8488
NR_024209	chr22(.):31551137-31608005	0.142
NM_001004426	chr22(.):38502501-38582761	0.3193
NM_001195071	chr22(.):38610297-38673670	1.8042
NM_001195072	chr22(.):38610297-38674040	1.7974
NM_001198726	chr22(.):45143437-45263664	0.0335
NM_181334	chr22(.):45093381-45263664	0.2877
NM_138433	chr22(.):50981461-50994452	0.3072
NM_014406	chr22(.):17066647-17078700	0.0723
NR_001591	chr22(.):17077800-17134720	0.3473
NR_036168	chr22(.):18241945-18252025	0.0524
NM_001127649	chr22(.):18555759-18578797	0.8635
NM_001199319	chr22(.):18555685-18578797	0.8617
NM_013313	chr22(.):22046825-22095071	0.1431
NR_030755	chr22(.):23160269-23170365	1.3371
NM_001178126	chr22(.):23224959-23243013	2.164
NM_004914	chr22(.):23482512-23511531	0.4732
NM_001024938	chr22(.):24194058-24232725	0.1659
NM_002415	chr22(.):24231564-24242409	1.2485
NM_001024939	chr22(.):24195040-24232725	0.1685
NM_001002862	chr22(.):24171689-24186199	0.812
NM_000675	chr22(.):24818529-24843325	2.6693
NR_028483	chr22(.):24829244-24895783	0.6442
NR_028484	chr22(.):24820177-24895783	1.0907
NM_001008566	chr22(.):26916713-26966370	0.0963
NM_003595	chr22(.):26916713-26991089	0.1768
NR_003491	chr22(.):27048445-27077440	0.7819
NM_001886	chr22(.):27012927-27031636	0.1926
NM_173510	chr22(.):29163661-29190283	0.3813
NM_001079539	chr22(.):29185547-29201560	2.2377
NM_134270	chr22(.):31472304-31505609	0.3422
NM_080430	chr22(.):31495762-31508551	0.1655
NM_015715	chr22(.):31525792-31541469	0.1294
NM_001002837	chr22(.):31513960-31535683	0.6659
NR_037496	chr22(.):31551047-31561105	0.3055
NM_000878	chr22(.):37516879-37550962	0.4111
NM_031910	chr22(.):37571205-37589330	0.0931
NM_001051	chr22(.):37597244-37613353	0.6166
NM_013385	chr22(.):37673494-37716389	0.1115
NM_002872	chr22(.):37616309-37645305	1.069
NM_001161574	chr22(.):38592938-38617517	0.622
NM_001161573	chr22(.):38594026-38617517	0.6461
NM_152221	chr22(.):38681696-38718413	0.615
NR_002821	chr22(.):38735669-38799931	0.4182
NM_001894	chr22(.):38681696-38719089	0.6052
NM_004981	chr22(.):38817332-38845033	0.2149
NM_004900	chr22(.):39373404-39393783	0.8947
NM_001193289	chr22(.):39348526-39393783	0.9045
NM_152426	chr22(.):39412117-39434256	0.3534
NM_014508	chr22(.):39405264-39419825	0.5816
NM_006116	chr22(.):39790758-39832887	0.2111
NM_002409	chr22(.):39848324-39893199	0.3065
NM_001098270	chr22(.):39878228-39893199	0.1234
NM_016272	chr22(.):41824491-41848027	1.0249
NM_032758	chr22(.):41850720-41869708	0.6181
NM_001098	chr22(.):41860128-41929993	0.2099
NM_015703	chr22(.):42899340-42920829	0.2369
NR_027786	chr22(.):42891584-42913566	0.1512
NM_014509	chr22(.):42944924-42975388	0.2325
NR_002184	chr22(.):42964265-42983017	0.2763
NM_001171660	chr22(.):43008845-43045640	0.574
NM_007326	chr22(.):43008845-43047995	0.6422
NM_000398	chr22(.):43008845-43050405	0.6123
NM_017436	chr22(.):43083126-43121876	0.6786
NR_029422	chr22(.):43006250-43016399	1.5251
NM_001165877	chr22(.):43030808-43041607	0.071
NM_181333	chr22(.):45093077-45138561	0.9878
NM_001135101	chr22(.):50307282-50326186	0.1654
NM_024105	chr22(.):50291853-50317106	0.0955
NM_001001852	chr22(.):50349142-50362720	0.7355
NM_001169111	chr22(.):50956996-50969033	0.9799
NM_001185011	chr22(.):50941644-50968209	0.4875
NM_001113756	chr22(.):50959181-50973258	1.7491
NM_001113755	chr22(.):50959181-50973514	1.7226
NM_001169109	chr22(.):50956996-50969868	1.3264
NM_001169110	chr22(.):50956996-50969574	1.1651
NM_001014440	chr22(.):50963837-50976008	1.9698
NM_005138	chr22(.):50956996-50969034	0.9802
NM_033200	chr22(.):50936375-50951135	0.2463
NM_001145134	chr22(.):51002289-51022096	0.219
NR_021492	chr22(.):51016454-51027355	0.3692
NM_004377	chr22(.):51002289-51021894	0.2151
NM_001123225	chr22(.):50984540-51006328	0.1292
NM_001145137	chr22(.):51002289-51021506	0.1998
NM_005198	chr22(.):51012386-51026428	0.3006
