GENE_ID	locusLine	bin_1_U266_jia.bam
2_MACS_peak_574_lociStitched	chr1(.):24967856-24971034	2.5049
1_MACS_peak_576_lociStitched	chr1(.):25020556-25021016	0.4273
1_MACS_peak_577_lociStitched	chr1(.):25030928-25033398	1.408
2_MACS_peak_578_lociStitched	chr1(.):25048845-25054865	0.469
2_MACS_peak_580_lociStitched	chr1(.):25069574-25077689	1.9943
1_MACS_peak_582_lociStitched	chr1(.):25174493-25175535	1.0429
3_MACS_peak_583_lociStitched	chr1(.):25251342-25259311	1.4529
1_MACS_peak_586_lociStitched	chr1(.):25290998-25293874	1.5084
7_MACS_peak_587_lociStitched	chr1(.):25343813-25359758	0.7175
3_MACS_peak_594_lociStitched	chr1(.):25558096-25567719	1.1927
1_MACS_peak_597_lociStitched	chr1(.):25572629-25574873	2.1509
1_MACS_peak_598_lociStitched	chr1(.):25592857-25594937	1.8438
1_MACS_peak_599_lociStitched	chr1(.):25662974-25666236	2.5696
3_MACS_peak_600_lociStitched	chr1(.):25756105-25762736	0.8023
1_MACS_peak_603_lociStitched	chr1(.):25793435-25793961	0.5953
1_MACS_peak_604_lociStitched	chr1(.):25833031-25833446	0.4284
2_MACS_peak_605_lociStitched	chr1(.):25869562-25879165	1.7348
1_MACS_peak_607_lociStitched	chr1(.):25886546-25890406	0.9526
1_MACS_peak_608_lociStitched	chr1(.):25934902-25935279	0.4288
3_MACS_peak_609_lociStitched	chr1(.):25942295-25951484	0.5636
1_MACS_peak_612_lociStitched	chr1(.):26126596-26127282	0.622
1_MACS_peak_613_lociStitched	chr1(.):26145518-26147510	1.4932
1_MACS_peak_614_lociStitched	chr1(.):26185041-26186405	0.9803
1_MACS_peak_615_lociStitched	chr1(.):26230486-26233683	1.8103
1_MACS_peak_616_lociStitched	chr1(.):26259718-26261151	0.9853
2_MACS_peak_617_lociStitched	chr1(.):26323272-26325362	1.1823
1_MACS_peak_619_lociStitched	chr1(.):26361259-26363020	0.8735
4_MACS_peak_620_lociStitched	chr1(.):26436499-26454180	1.5663
1_MACS_peak_624_lociStitched	chr1(.):26490535-26491234	0.6561
1_MACS_peak_625_lociStitched	chr1(.):26495937-26497633	1.2381
1_MACS_peak_626_lociStitched	chr1(.):26506070-26507555	1.3355
3_MACS_peak_627_lociStitched	chr1(.):26559852-26564697	1.0503
3_MACS_peak_630_lociStitched	chr1(.):26602139-26617791	1.2796
3_MACS_peak_633_lociStitched	chr1(.):26632248-26649006	1.4019
1_MACS_peak_636_lociStitched	chr1(.):26662229-26663855	1.3276
1_MACS_peak_637_lociStitched	chr1(.):26686437-26686880	0.4725
1_MACS_peak_638_lociStitched	chr1(.):26722825-26723283	0.4549
2_MACS_peak_639_lociStitched	chr1(.):26757745-26760194	1.1994
1_MACS_peak_641_lociStitched	chr1(.):26773962-26774684	0.7301
3_MACS_peak_642_lociStitched	chr1(.):26796425-26800783	2.1522
1_MACS_peak_645_lociStitched	chr1(.):26826216-26828740	3.5437
2_MACS_peak_646_lociStitched	chr1(.):26854801-26857968	1.2767
2_MACS_peak_648_lociStitched	chr1(.):26866062-26873499	1.5114
1_MACS_peak_650_lociStitched	chr1(.):26946048-26948808	3.3086
1_MACS_peak_651_lociStitched	chr1(.):26962877-26963745	0.4711
1_MACS_peak_652_lociStitched	chr1(.):27003694-27004623	0.4725
3_MACS_peak_653_lociStitched	chr1(.):27018521-27034803	2.0677
1_MACS_peak_656_lociStitched	chr1(.):27049380-27051536	0.9295
3_MACS_peak_657_lociStitched	chr1(.):27058638-27073444	0.9069
1_MACS_peak_660_lociStitched	chr1(.):27112437-27115931	2.626
1_MACS_peak_661_lociStitched	chr1(.):27136621-27137107	0.7524
3_MACS_peak_662_lociStitched	chr1(.):27152483-27167513	0.9418
3_MACS_peak_665_lociStitched	chr1(.):27189090-27194832	1.83
1_MACS_peak_668_lociStitched	chr1(.):27203897-27204650	0.8102
1_MACS_peak_669_lociStitched	chr1(.):27215737-27217445	1.443
1_MACS_peak_670_lociStitched	chr1(.):27226005-27227511	1.5835
2_MACS_peak_671_lociStitched	chr1(.):27247493-27249446	1.335
2_MACS_peak_673_lociStitched	chr1(.):27286100-27291297	0.5153
2_MACS_peak_675_lociStitched	chr1(.):27319496-27324803	0.3775
2_MACS_peak_677_lociStitched	chr1(.):27338918-27342262	0.5562
2_MACS_peak_679_lociStitched	chr1(.):27371099-27372570	0.7438
1_MACS_peak_681_lociStitched	chr1(.):27396543-27397573	0.4828
2_MACS_peak_682_lociStitched	chr1(.):27460389-27465093	1.3352
2_MACS_peak_684_lociStitched	chr1(.):27479255-27482633	0.9928
2_MACS_peak_686_lociStitched	chr1(.):27560298-27562645	1.2416
1_MACS_peak_688_lociStitched	chr1(.):27648071-27649832	1.6863
1_MACS_peak_689_lociStitched	chr1(.):27667447-27670655	1.7803
1_MACS_peak_690_lociStitched	chr1(.):27675238-27677079	1.3547
1_MACS_peak_691_lociStitched	chr1(.):27683796-27684166	0.3532
1_MACS_peak_692_lociStitched	chr1(.):27691532-27694078	2.2039
1_MACS_peak_693_lociStitched	chr1(.):27717751-27719964	1.1666
1_MACS_peak_694_lociStitched	chr1(.):27744172-27745726	0.8065
1_MACS_peak_695_lociStitched	chr1(.):27814666-27819908	2.2177
2_MACS_peak_696_lociStitched	chr1(.):27825621-27832435	0.4784
1_MACS_peak_698_lociStitched	chr1(.):27851142-27855245	1.4896
1_MACS_peak_699_lociStitched	chr1(.):27869064-27869588	0.5004
1_MACS_peak_700_lociStitched	chr1(.):27881850-27884379	1.0829
2_MACS_peak_701_lociStitched	chr1(.):27894609-27895824	0.731
2_MACS_peak_703_lociStitched	chr1(.):27901398-27904388	1.1096
1_MACS_peak_705_lociStitched	chr1(.):27929457-27931208	1.4203
1_MACS_peak_706_lociStitched	chr1(.):27960372-27961329	1.0486
1_MACS_peak_707_lociStitched	chr1(.):27970178-27970605	0.3675
2_MACS_peak_708_lociStitched	chr1(.):27984785-27989965	1.8589
2_MACS_peak_710_lociStitched	chr1(.):27995732-27999572	0.6758
2_MACS_peak_712_lociStitched	chr1(.):28051267-28053623	1.5205
2_MACS_peak_714_lociStitched	chr1(.):28098868-28100600	1.446
1_MACS_peak_716_lociStitched	chr1(.):28156597-28158408	1.8003
3_MACS_peak_717_lociStitched	chr1(.):28195098-28203323	0.9217
1_MACS_peak_720_lociStitched	chr1(.):28213006-28214467	0.5432
2_MACS_peak_721_lociStitched	chr1(.):28240230-28241792	1.2922
1_MACS_peak_723_lociStitched	chr1(.):28260995-28262003	0.8706
1_MACS_peak_724_lociStitched	chr1(.):28285423-28287298	1.9854
1_MACS_peak_725_lociStitched	chr1(.):28322629-28323138	0.4469
1_MACS_peak_726_lociStitched	chr1(.):28395620-28397769	0.7273
1_MACS_peak_727_lociStitched	chr1(.):28405716-28406333	0.4473
2_MACS_peak_728_lociStitched	chr1(.):28413898-28417919	0.9345
1_MACS_peak_730_lociStitched	chr1(.):28439374-28439755	0.4654
1_MACS_peak_731_lociStitched	chr1(.):28454286-28454769	0.4796
1_MACS_peak_732_lociStitched	chr1(.):28473204-28475841	2.2856
5_MACS_peak_733_lociStitched	chr1(.):28558302-28578401	1.4936
2_MACS_peak_738_lociStitched	chr1(.):28584563-28589548	2.315
1_MACS_peak_740_lociStitched	chr1(.):28654858-28656779	1.7723
1_MACS_peak_741_lociStitched	chr1(.):28695546-28697382	2.4962
1_MACS_peak_742_lociStitched	chr1(.):28736444-28736925	0.7856
1_MACS_peak_743_lociStitched	chr1(.):28763921-28765236	0.7262
1_MACS_peak_744_lociStitched	chr1(.):28806293-28807081	0.5129
4_MACS_peak_745_lociStitched	chr1(.):28826860-28846304	1.3241
1_MACS_peak_749_lociStitched	chr1(.):28878443-28881144	1.8977
2_MACS_peak_750_lociStitched	chr1(.):28903746-28908947	1.0537
1_MACS_peak_752_lociStitched	chr1(.):28918510-28919670	0.8386
1_MACS_peak_753_lociStitched	chr1(.):28924515-28929669	1.8784
2_MACS_peak_754_lociStitched	chr1(.):28968450-28976219	1.1433
1_MACS_peak_756_lociStitched	chr1(.):28994359-28996635	2.7544
1_MACS_peak_757_lociStitched	chr1(.):29062679-29064785	1.2607
1_MACS_peak_758_lociStitched	chr1(.):29101750-29102103	0.3559
2_MACS_peak_759_lociStitched	chr1(.):29208242-29214768	1.3632
3_MACS_peak_761_lociStitched	chr1(.):29240093-29243301	1.5747
1_MACS_peak_764_lociStitched	chr1(.):29254219-29254633	0.4226
1_MACS_peak_765_lociStitched	chr1(.):29450522-29451533	0.5693
1_MACS_peak_766_lociStitched	chr1(.):29506437-29509479	2.3046
1_MACS_peak_767_lociStitched	chr1(.):29528941-29529522	0.6018
1_MACS_peak_768_lociStitched	chr1(.):29556903-29557935	1.0012
1_MACS_peak_769_lociStitched	chr1(.):29562516-29563367	0.6235
2_MACS_peak_770_lociStitched	chr1(.):29609165-29610605	0.5726
1_MACS_peak_772_lociStitched	chr1(.):29676058-29676681	0.4895
1_MACS_peak_773_lociStitched	chr1(.):30266080-30266463	0.4406
1_MACS_peak_774_lociStitched	chr1(.):30663665-30664077	0.4466
2_MACS_peak_775_lociStitched	chr1(.):31190246-31192594	0.7755
3_MACS_peak_777_lociStitched	chr1(.):31216774-31224194	0.5314
1_MACS_peak_780_lociStitched	chr1(.):31229485-31230674	0.5437
1_MACS_peak_781_lociStitched	chr1(.):31296948-31297433	0.4814
1_MACS_peak_782_lociStitched	chr1(.):31360062-31361438	0.6508
2_MACS_peak_783_lociStitched	chr1(.):31536473-31539274	1.515
1_MACS_peak_785_lociStitched	chr1(.):31627346-31628905	1.3628
1_MACS_peak_786_lociStitched	chr1(.):31635330-31635773	0.6223
2_MACS_peak_787_lociStitched	chr1(.):31768483-31770576	1.5411
1_MACS_peak_789_lociStitched	chr1(.):31867135-31868122	0.7625
1_MACS_peak_790_lociStitched	chr1(.):31885938-31886682	0.7817
1_MACS_peak_791_lociStitched	chr1(.):31895213-31895754	0.5669
2_MACS_peak_792_lociStitched	chr1(.):31943679-31945013	0.3877
1_MACS_peak_794_lociStitched	chr1(.):31950132-31950709	0.5208
1_MACS_peak_795_lociStitched	chr1(.):32014583-32015771	1.1388
1_MACS_peak_796_lociStitched	chr1(.):32109409-32111393	2.2878
1_MACS_peak_797_lociStitched	chr1(.):32145006-32145434	0.4244
3_MACS_peak_798_lociStitched	chr1(.):32205151-32210821	0.2075
1_MACS_peak_801_lociStitched	chr1(.):32229208-32230002	0.5013
1_MACS_peak_802_lociStitched	chr1(.):32253417-32255082	1.2371
1_MACS_peak_803_lociStitched	chr1(.):32281197-32281674	0.6563
1_MACS_peak_804_lociStitched	chr1(.):32292516-32292939	0.398
1_MACS_peak_805_lociStitched	chr1(.):32313907-32314463	0.3924
1_MACS_peak_806_lociStitched	chr1(.):32345355-32347639	0.7893
2_MACS_peak_807_lociStitched	chr1(.):32402583-32406175	1.9571
1_MACS_peak_809_lociStitched	chr1(.):32419922-32422812	1.2116
1_MACS_peak_810_lociStitched	chr1(.):32429519-32430239	0.4058
2_MACS_peak_811_lociStitched	chr1(.):32446252-32451557	0.4335
1_MACS_peak_813_lociStitched	chr1(.):32478444-32480897	2.458
1_MACS_peak_814_lociStitched	chr1(.):32537607-32539784	1.9837
1_MACS_peak_815_lociStitched	chr1(.):32572904-32575113	1.6144
4_MACS_peak_816_lociStitched	chr1(.):32643692-32653708	1.11
3_MACS_peak_820_lociStitched	chr1(.):32664343-32672157	0.6163
1_MACS_peak_823_lociStitched	chr1(.):32687221-32689139	1.6848
1_MACS_peak_824_lociStitched	chr1(.):32713124-32716899	1.6012
1_MACS_peak_825_lociStitched	chr1(.):32730864-32731279	0.365
1_MACS_peak_826_lociStitched	chr1(.):32756795-32758729	2.052
1_MACS_peak_827_lociStitched	chr1(.):32787524-32788032	0.3674
3_MACS_peak_828_lociStitched	chr1(.):32798422-32803156	0.3371
1_MACS_peak_831_lociStitched	chr1(.):32816447-32818308	2.0573
1_MACS_peak_832_lociStitched	chr1(.):32859014-32861108	1.3699
2_MACS_peak_833_lociStitched	chr1(.):32913467-32915463	1.2454
1_MACS_peak_835_lociStitched	chr1(.):32930584-32931079	0.4208
2_MACS_peak_836_lociStitched	chr1(.):32965238-32969198	1.1367
1_MACS_peak_838_lociStitched	chr1(.):32986201-32987044	0.9212
1_MACS_peak_839_lociStitched	chr1(.):33004605-33006027	2.2153
1_MACS_peak_840_lociStitched	chr1(.):33077854-33078476	0.6541
4_MACS_peak_841_lociStitched	chr1(.):33084877-33094979	0.79
1_MACS_peak_845_lociStitched	chr1(.):33114719-33118585	2.1919
1_MACS_peak_846_lociStitched	chr1(.):33168074-33168952	0.6967
2_MACS_peak_847_lociStitched	chr1(.):33177935-33183148	0.2698
1_MACS_peak_849_lociStitched	chr1(.):33190586-33191220	0.5113
1_MACS_peak_850_lociStitched	chr1(.):33206942-33207932	0.9266
1_MACS_peak_851_lociStitched	chr1(.):33219138-33219915	0.8359
1_MACS_peak_852_lociStitched	chr1(.):33252624-33253099	0.5471
1_MACS_peak_853_lociStitched	chr1(.):33279424-33286124	2.7167
1_MACS_peak_854_lociStitched	chr1(.):33366505-33367462	0.9998
1_MACS_peak_855_lociStitched	chr1(.):33390484-33390834	0.3589
2_MACS_peak_856_lociStitched	chr1(.):33427601-33431040	1.1708
4_MACS_peak_858_lociStitched	chr1(.):33445758-33459919	0.696
1_MACS_peak_862_lociStitched	chr1(.):33490783-33491360	0.5153
2_MACS_peak_863_lociStitched	chr1(.):33501552-33503033	1.2944
1_MACS_peak_865_lociStitched	chr1(.):33516541-33516831	0.2581
1_MACS_peak_866_lociStitched	chr1(.):33546170-33547152	0.6215
1_MACS_peak_867_lociStitched	chr1(.):33564438-33566087	1.17
2_MACS_peak_868_lociStitched	chr1(.):33591954-33594153	1.6195
1_MACS_peak_870_lociStitched	chr1(.):33637869-33638563	0.5073
2_MACS_peak_871_lociStitched	chr1(.):33646084-33647778	0.8942
1_MACS_peak_873_lociStitched	chr1(.):33721494-33723505	1.3445
1_MACS_peak_874_lociStitched	chr1(.):33807556-33808220	0.426
1_MACS_peak_875_lociStitched	chr1(.):33814398-33816409	2.0885
1_MACS_peak_876_lociStitched	chr1(.):33895950-33896691	0.9229
2_MACS_peak_877_lociStitched	chr1(.):33937474-33938983	0.955
1_MACS_peak_879_lociStitched	chr1(.):34558034-34558361	0.448
1_MACS_peak_880_lociStitched	chr1(.):35037218-35037780	0.3852
1_MACS_peak_881_lociStitched	chr1(.):35324276-35325972	1.3638
1_MACS_peak_882_lociStitched	chr1(.):35331223-35332642	1.3697
1_MACS_peak_883_lociStitched	chr1(.):35449928-35451488	2.1029
1_MACS_peak_884_lociStitched	chr1(.):35496150-35498209	1.5363
1_MACS_peak_885_lociStitched	chr1(.):35544538-35545829	1.0922
1_MACS_peak_886_lociStitched	chr1(.):35627489-35628566	0.6514
2_MACS_peak_887_lociStitched	chr1(.):35655494-35659421	2.0654
1_MACS_peak_889_lociStitched	chr1(.):35733810-35735415	2.5163
1_MACS_peak_890_lociStitched	chr1(.):35927289-35928498	0.562
1_MACS_peak_891_lociStitched	chr1(.):36022038-36024421	2.6023
2_MACS_peak_892_lociStitched	chr1(.):36102964-36107958	0.761
1_MACS_peak_894_lociStitched	chr1(.):36183373-36185296	2.0732
1_MACS_peak_895_lociStitched	chr1(.):36233993-36236159	1.5865
1_MACS_peak_896_lociStitched	chr1(.):36273061-36274958	1.956
1_MACS_peak_897_lociStitched	chr1(.):36348198-36349726	1.4968
1_MACS_peak_898_lociStitched	chr1(.):36395397-36398044	2.5974
2_MACS_peak_899_lociStitched	chr1(.):36488644-36489773	0.5244
1_MACS_peak_901_lociStitched	chr1(.):36553749-36555815	1.9803
1_MACS_peak_902_lociStitched	chr1(.):36564988-36565382	0.396
3_MACS_peak_903_lociStitched	chr1(.):36613945-36627075	1.4755
1_MACS_peak_906_lociStitched	chr1(.):36640184-36641846	0.8433
1_MACS_peak_907_lociStitched	chr1(.):36653305-36653973	0.757
1_MACS_peak_908_lociStitched	chr1(.):36672617-36673939	0.9398
2_MACS_peak_909_lociStitched	chr1(.):36688102-36692358	1.6138
1_MACS_peak_911_lociStitched	chr1(.):36713547-36714845	0.9847
1_MACS_peak_912_lociStitched	chr1(.):36722710-36724060	0.5442
1_MACS_peak_913_lociStitched	chr1(.):36771918-36773367	0.9823
1_MACS_peak_914_lociStitched	chr1(.):36788845-36789940	0.6139
2_MACS_peak_915_lociStitched	chr1(.):36838555-36843999	0.9589
1_MACS_peak_917_lociStitched	chr1(.):36850079-36854209	2.5903
2_MACS_peak_918_lociStitched	chr1(.):36862396-36868152	1.3412
1_MACS_peak_920_lociStitched	chr1(.):36877673-36878134	0.4454
1_MACS_peak_921_lociStitched	chr1(.):36915762-36916952	1.4129
1_MACS_peak_922_lociStitched	chr1(.):36928924-36931078	2.1157
1_MACS_peak_923_lociStitched	chr1(.):36939212-36940605	0.7117
1_MACS_peak_924_lociStitched	chr1(.):36951829-36952807	0.6636
1_MACS_peak_925_lociStitched	chr1(.):37195937-37196572	0.4401
1_MACS_peak_926_lociStitched	chr1(.):37920486-37921185	0.9228
2_MACS_peak_927_lociStitched	chr1(.):37932988-37946135	1.5795
1_MACS_peak_929_lociStitched	chr1(.):37952456-37953165	0.4218
2_MACS_peak_930_lociStitched	chr1(.):37979119-37986697	0.8477
1_MACS_peak_932_lociStitched	chr1(.):38018960-38020448	1.3003
1_MACS_peak_933_lociStitched	chr1(.):38035907-38037350	0.6495
1_MACS_peak_934_lociStitched	chr1(.):38060230-38061617	1.0887
4_MACS_peak_935_lociStitched	chr1(.):38139334-38148232	0.6217
1_MACS_peak_939_lociStitched	chr1(.):38154925-38159382	1.505
1_MACS_peak_940_lociStitched	chr1(.):38170997-38171436	0.443
1_MACS_peak_941_lociStitched	chr1(.):38218086-38219135	0.8767
1_MACS_peak_942_lociStitched	chr1(.):38231897-38232405	0.4789
1_MACS_peak_943_lociStitched	chr1(.):38258985-38261056	1.9057
1_MACS_peak_944_lociStitched	chr1(.):38272475-38275266	2.1695
1_MACS_peak_945_lociStitched	chr1(.):38304649-38306079	0.5847
1_MACS_peak_946_lociStitched	chr1(.):38324425-38326382	1.9033
2_MACS_peak_947_lociStitched	chr1(.):38396664-38398025	0.9336
1_MACS_peak_949_lociStitched	chr1(.):38411393-38414073	1.9042
1_MACS_peak_950_lociStitched	chr1(.):38454462-38456538	1.4606
3_MACS_peak_951_lociStitched	chr1(.):38464800-38479678	1.2553
1_MACS_peak_954_lociStitched	chr1(.):38492504-38497244	2.2802
1_MACS_peak_955_lociStitched	chr1(.):38512594-38513429	0.7616
1_MACS_peak_956_lociStitched	chr1(.):38939788-38942099	1.4399
1_MACS_peak_957_lociStitched	chr1(.):38993212-38993765	0.4137
1_MACS_peak_958_lociStitched	chr1(.):39025372-39025714	0.3255
1_MACS_peak_959_lociStitched	chr1(.):39052587-39052921	0.3332
2_MACS_peak_960_lociStitched	chr1(.):39280926-39284477	0.7372
1_MACS_peak_962_lociStitched	chr1(.):39323865-39326767	1.9985
3_MACS_peak_963_lociStitched	chr1(.):39336488-39339906	1.1678
1_MACS_peak_966_lociStitched	chr1(.):39455998-39458395	2.11
1_MACS_peak_967_lociStitched	chr1(.):39491172-39493121	1.3114
1_MACS_peak_968_lociStitched	chr1(.):39514264-39514916	0.4731
1_MACS_peak_969_lociStitched	chr1(.):39555042-39557142	1.5143
1_MACS_peak_970_lociStitched	chr1(.):39570676-39572159	1.1022
2_MACS_peak_971_lociStitched	chr1(.):39623771-39624999	0.5602
1_MACS_peak_973_lociStitched	chr1(.):39680535-39682696	0.9658
1_MACS_peak_974_lociStitched	chr1(.):39733358-39739542	1.4753
1_MACS_peak_975_lociStitched	chr1(.):39864313-39864738	0.4277
1_MACS_peak_976_lociStitched	chr1(.):39872444-39875500	1.297
4_MACS_peak_977_lociStitched	chr1(.):39954667-39965103	0.6725
1_MACS_peak_981_lociStitched	chr1(.):39973515-39979091	2.5756
1_MACS_peak_982_lociStitched	chr1(.):39989674-39993718	1.8743
1_MACS_peak_983_lociStitched	chr1(.):40004356-40005140	0.5529
8_MACS_peak_984_lociStitched	chr1(.):40023991-40049752	0.7285
1_MACS_peak_992_lociStitched	chr1(.):40055190-40055674	0.4542
2_MACS_peak_993_lociStitched	chr1(.):40060755-40066309	1.5368
2_MACS_peak_995_lociStitched	chr1(.):40070824-40076070	0.7339
1_MACS_peak_997_lociStitched	chr1(.):40104664-40106115	1.5012
2_MACS_peak_998_lociStitched	chr1(.):40119016-40123959	0.3878
1_MACS_peak_1000_lociStitched	chr1(.):40132855-40133311	0.419
1_MACS_peak_1001_lociStitched	chr1(.):40156610-40157631	0.8773
1_MACS_peak_1002_lociStitched	chr1(.):40203951-40205482	1.2873
1_MACS_peak_1003_lociStitched	chr1(.):40238609-40244181	2.9315
1_MACS_peak_1004_lociStitched	chr1(.):40250202-40256272	2.0842
1_MACS_peak_1005_lociStitched	chr1(.):40264021-40265845	2.1438
1_MACS_peak_1006_lociStitched	chr1(.):40281987-40283935	1.456
2_MACS_peak_1007_lociStitched	chr1(.):40309815-40317494	0.6119
1_MACS_peak_1009_lociStitched	chr1(.):40348309-40349628	1.1605
3_MACS_peak_1010_lociStitched	chr1(.):40355978-40368735	1.3835
2_MACS_peak_1013_lociStitched	chr1(.):40420287-40427054	0.466
1_MACS_peak_1015_lociStitched	chr1(.):40469122-40469622	0.5041
1_MACS_peak_1016_lociStitched	chr1(.):40504739-40507443	2.4175
1_MACS_peak_1017_lociStitched	chr1(.):40524080-40526649	0.7397
1_MACS_peak_1018_lociStitched	chr1(.):40562287-40563519	1.2254
1_MACS_peak_1019_lociStitched	chr1(.):40626376-40628551	1.5954
2_MACS_peak_1020_lociStitched	chr1(.):40650646-40653321	0.9718
1_MACS_peak_1022_lociStitched	chr1(.):40682296-40683317	0.5819
1_MACS_peak_1023_lociStitched	chr1(.):40697946-40699683	0.9622
1_MACS_peak_1024_lociStitched	chr1(.):40722515-40724852	1.6804
2_MACS_peak_1025_lociStitched	chr1(.):40780625-40782643	0.4366
1_MACS_peak_1027_lociStitched	chr1(.):40804540-40805007	0.4708
1_MACS_peak_1028_lociStitched	chr1(.):40839245-40841007	1.4928
2_MACS_peak_1029_lociStitched	chr1(.):40849499-40856417	0.7164
1_MACS_peak_1031_lociStitched	chr1(.):40914990-40917467	2.2064
1_MACS_peak_1032_lociStitched	chr1(.):40942530-40943544	1.3565
1_MACS_peak_1033_lociStitched	chr1(.):40973778-40975234	1.8377
1_MACS_peak_1034_lociStitched	chr1(.):40996572-40997997	1.1344
3_MACS_peak_1035_lociStitched	chr1(.):41128598-41134750	0.6402
2_MACS_peak_1038_lociStitched	chr1(.):41156582-41160592	1.8761
3_MACS_peak_1040_lociStitched	chr1(.):41227408-41230669	0.5667
1_MACS_peak_1043_lociStitched	chr1(.):41267718-41268617	0.5824
2_MACS_peak_1044_lociStitched	chr1(.):41326353-41328035	0.4076
1_MACS_peak_1046_lociStitched	chr1(.):41388029-41389608	1.2682
1_MACS_peak_1047_lociStitched	chr1(.):41444488-41447066	2.7525
1_MACS_peak_1048_lociStitched	chr1(.):41468689-41469471	0.6212
1_MACS_peak_1049_lociStitched	chr1(.):41688031-41688437	0.4142
1_MACS_peak_1050_lociStitched	chr1(.):41706328-41709495	2.7322
1_MACS_peak_1051_lociStitched	chr1(.):41743098-41743922	0.6793
1_MACS_peak_1052_lociStitched	chr1(.):41818948-41820322	0.7143
2_MACS_peak_1053_lociStitched	chr1(.):41825294-41827734	0.9351
1_MACS_peak_1055_lociStitched	chr1(.):41898223-41898562	0.3967
2_MACS_peak_1056_lociStitched	chr1(.):41961462-41964514	0.6594
1_MACS_peak_1058_lociStitched	chr1(.):41981875-41982501	0.6872
1_MACS_peak_1059_lociStitched	chr1(.):42039356-42040614	0.7604
1_MACS_peak_1060_lociStitched	chr1(.):42088316-42090059	1.2589
1_MACS_peak_1061_lociStitched	chr1(.):42106850-42107279	0.4059
3_MACS_peak_1062_lociStitched	chr1(.):42127005-42140050	0.477
1_MACS_peak_1065_lociStitched	chr1(.):42155159-42156174	0.5459
1_MACS_peak_1066_lociStitched	chr1(.):42163064-42167407	1.7682
1_MACS_peak_1067_lociStitched	chr1(.):42186407-42187254	0.5314
1_MACS_peak_1068_lociStitched	chr1(.):42191933-42195362	1.2721
1_MACS_peak_1069_lociStitched	chr1(.):42203351-42207496	1.7801
2_MACS_peak_1070_lociStitched	chr1(.):42215448-42219108	1.5551
1_MACS_peak_1072_lociStitched	chr1(.):42236999-42237444	0.3759
2_MACS_peak_1073_lociStitched	chr1(.):42265771-42270471	1.0375
