GENE_ID	locusLine	bin_1_MM.1S.jin.bam
NM_001098797	chr20(.):42538491-42703254	0.4674
NM_000022	chr20(.):43243162-43285376	0.5759
NM_006282	chr20(.):43590119-43713593	0.323
NM_183048	chr20(.):45833380-45990474	0.1897
NM_001161841	chr20(.):46281149-46420360	0.3054
NM_018837	chr20(.):46281149-46419808	0.3062
NM_183425	chr20(.):55961462-55989386	0.8676
NM_080618	chr20(.):56067223-56105154	0.3281
NM_199170	chr20(.):56218451-56290625	0.3178
NM_020182	chr20(.):56218451-56290031	0.32
NM_199171	chr20(.):56218451-56291541	0.3148
NR_002785	chr20(.):57388972-57430958	0.0562
NM_000214	chr20(.):10613331-10659694	0.2514
NR_003045	chr20(.):17938352-17948589	0.3612
NM_152227	chr20(.):17917243-17954490	0.4683
NM_014426	chr20(.):17917243-17954154	0.472
NM_014588	chr20(.):25051098-25067767	0.0871
NM_002862	chr20(.):25223705-25283648	0.406
NM_012112	chr20(.):30321903-30394603	0.1091
NM_182584	chr20(.):31214426-31244783	0.1163
NM_176812	chr20(.):32394109-32447173	0.8667
NR_030374	chr20(.):33049129-33059223	0.1403
NM_004902	chr20(.):34286530-34335193	0.2676
NM_080748	chr20(.):34282231-34293902	0.2488
NM_001198989	chr20(.):34251609-34292287	0.2215
NM_030919	chr20(.):37549954-37586703	0.1376
NM_001008901	chr20(.):42349800-42360642	0.1649
NR_034104	chr20(.):43280091-43305380	0.2599
NM_006809	chr20(.):43565770-43594114	0.15
NM_080721	chr20(.):45164584-45184213	0.7048
NM_018102	chr20(.):45124706-45147194	0.0598
NR_024594	chr20(.):45942245-45954498	0.0852
NM_006526	chr20(.):52178609-52204636	0.3855
NM_080615	chr20(.):55061547-55105981	0.068
NM_001012971	chr20(.):55094784-55106208	0.0504
NM_001013646	chr20(.):55103301-55116576	0.1011
NM_001015885	chr20(.):55921617-55958519	0.2118
NM_003610	chr20(.):55921144-55958519	0.2096
NM_001190472	chr20(.):55928495-55939878	0.0907
NM_001160419	chr20(.):56182946-56200632	0.5881
NM_001160418	chr20(.):56173901-56200632	0.4119
NM_080426	chr20(.):57461425-57491250	0.5967
NR_003259	chr20(.):57459179-57491247	0.5801
NM_001077489	chr20(.):57461424-57491250	0.5967
NM_001077490	chr20(.):57423035-57491250	0.3173
NM_001077488	chr20(.):57461768-57491250	0.5998
NM_016592	chr20(.):57409794-57491250	0.2737
NM_175573	chr20(.):60873026-60888918	0.4918
NM_005560	chr20(.):60879120-60947368	0.3118
NM_001024	chr20(.):60957120-60968576	0.468
NR_024470	chr20(.):61289378-61302973	0.1165
NM_016354	chr20(.):61268796-61308647	0.558
NM_001083113	chr20(.):62333793-62372494	0.5034
NM_181485	chr20(.):62334379-62372494	0.5101
NM_017806	chr20(.):62362977-62375460	0.6145
NM_003224	chr20(.):62324994-62344355	0.2028
NM_032945	chr20(.):62321287-62335035	0.1115
NM_020062	chr20(.):62366210-62380403	0.504
NM_003823	chr20(.):62323020-62335035	0.1229
NM_001389	chr21(.):41379342-42224039	0.1428
NM_003253	chr21(.):32485735-32936290	0.1351
NM_000874	chr21(.):34597230-34640062	0.586
NM_207585	chr21(.):34597230-34641820	0.5981
NM_101395	chr21(.):38734858-38892679	0.2482
NM_001754	chr21(.):36155097-36426595	0.2259
NM_001001890	chr21(.):36155097-36265987	0.3445
NM_001146078	chr21(.):37827919-37919898	0.315
NM_001146077	chr21(.):37827919-37953867	0.27
NM_033656	chr21(.):40557147-40690556	0.1887
NM_018963	chr21(.):40552403-40690556	0.2257
NM_022115	chr21(.):43216324-43304591	0.475
NM_173568	chr21(.):43486425-43568105	0.3797
NM_001040424	chr21(.):43213384-43304582	0.463
NM_001199527	chr21(.):43478067-43568105	0.6057
NM_004571	chr21(.):44389642-44458688	0.2169
NM_002626	chr21(.):45714929-45752256	0.4098
NM_003274	chr21(.):45427205-45531432	0.2214
NR_024108	chr21(.):45714924-45752261	0.4097
NM_020132	chr21(.):45280115-45412475	0.2389
NM_003683	chr21(.):45204417-45228983	0.3974
NM_006031	chr21(.):47739035-47870682	0.2445
NM_058181	chr21(.):47701266-47722665	0.3023
NM_001100421	chr21(.):19156283-19196703	0.3648
NM_001145444	chr21(.):33038312-33109431	0.2086
NM_000629	chr21(.):34692213-34737128	0.639
NM_000628	chr21(.):34633671-34674520	0.3645
NM_005534	chr21(.):34770201-34814828	0.3065
NM_001040192	chr21(.):34855237-34869023	0.2027
NM_017833	chr21(.):34855237-34868790	0.2057
NM_138927	chr21(.):34910349-34954812	0.3162
NM_000819	chr21(.):34871237-34919464	0.2958
NM_175085	chr21(.):34891315-34919464	0.4233
NM_001136005	chr21(.):34871237-34920195	0.2926
NM_001136006	chr21(.):34871237-34920198	0.2926
NM_032195	chr21(.):34910349-34937973	0.4481
NM_017613	chr21(.):34945210-34966014	0.335
NM_001122607	chr21(.):36188573-36265987	0.4301
NM_006052	chr21(.):38590725-38644833	0.3024
NM_170737	chr21(.):39639428-39678746	0.391
NM_170736	chr21(.):39623869-39678746	0.3294
NM_002243	chr21(.):39623663-39678746	0.3287
NR_033800	chr21(.):40680860-40691888	1.0853
NM_004965	chr21(.):40709240-40726047	0.3913
NM_001007246	chr21(.):40663364-40690556	0.5141
NM_015500	chr21(.):43300218-43378999	0.2625
NM_199050	chr21(.):43300218-43351799	0.3178
NM_020727	chr21(.):43401939-43435496	0.5324
NR_027273	chr21(.):43437112-43450060	0.2563
NR_027243	chr21(.):43517243-43533644	0.5435
NM_033661	chr21(.):44258203-44304678	0.2592
NM_018669	chr21(.):44264335-44304678	0.2821
NM_021075	chr21(.):44308377-44334773	0.2303
NM_000071	chr21(.):44468300-44501040	0.1028
NM_006758	chr21(.):44508065-44532688	0.4495
NM_001178009	chr21(.):44468300-44501472	0.1024
NM_000394	chr21(.):44584140-44597913	1.2599
NM_003681	chr21(.):45133977-45187188	0.4168
NM_000100	chr21(.):45188830-45201259	0.9205
NR_026961	chr21(.):45220638-45237448	0.1336
NM_005049	chr21(.):45522207-45556063	0.268
NM_198155	chr21(.):45548493-45570605	1.3019
NM_000383	chr21(.):45700762-45723102	0.5954
NM_175867	chr21(.):45661222-45687099	1.1374
NM_015259	chr21(.):45641721-45665834	1.281
NM_000658	chr21(.):45705273-45723110	0.7196
NM_004928	chr21(.):45743826-45764285	0.3434
NM_003906	chr21(.):47650047-47710236	0.1778
NM_058180	chr21(.):47716046-47748785	0.4485
NM_002473	chr22(.):36672322-36789063	0.3935
NM_003325	chr22(.):19313223-19424219	0.2161
NM_004327	chr22(.):23517551-23665224	0.2023
NM_014433	chr22(.):23396592-23489241	0.2794
NM_022081	chr22(.):26842445-26884820	0.158
NM_001887	chr22(.):26990361-27018991	0.8365
NM_152841	chr22(.):26842445-26880551	0.1538
NM_007194	chr22(.):29078730-29142822	0.1085
NM_133642	chr22(.):33664061-34321416	0.1216
NM_001195071	chr22(.):38610297-38673670	0.4738
NM_001195072	chr22(.):38610297-38674040	0.4715
NM_001002880	chr22(.):39047657-39074855	0.1794
NM_001003406	chr22(.):39961757-40090740	0.0892
NM_001429	chr22(.):41483613-41581081	0.1696
NM_024821	chr22(.):42191677-42227303	0.173
NM_001178010	chr22(.):19462413-19513135	0.1537
NM_003776	chr22(.):19415035-19428596	0.8048
NM_001166242	chr22(.):19423409-19440755	0.2208
NM_005659	chr22(.):19432463-19471738	0.23
NM_003504	chr22(.):19462415-19513135	0.1537
NM_001178126	chr22(.):23224959-23243013	1.647
NM_004914	chr22(.):23482512-23511531	0.4107
NM_001024938	chr22(.):24194058-24232725	0.1384
NM_002415	chr22(.):24231564-24242409	0.4914
NM_001024939	chr22(.):24195040-24232725	0.1413
NM_001002862	chr22(.):24171689-24186199	1.1016
NM_000675	chr22(.):24818529-24843325	0.9005
NR_028484	chr22(.):24820177-24895783	0.3698
NM_001008566	chr22(.):26916713-26966370	0.2999
NM_001013694	chr22(.):26874849-26892904	0.2833
NM_012143	chr22(.):26882893-26913437	0.4055
NM_003595	chr22(.):26916713-26991089	0.4676
NR_031615	chr22(.):26946177-26956289	0.5508
NR_003491	chr22(.):27048445-27077440	0.491
NM_001886	chr22(.):27012927-27031636	0.3807
NM_172002	chr22(.):29133042-29158496	0.2418
NM_173510	chr22(.):29163661-29190283	0.5976
NM_001079539	chr22(.):29185547-29201560	1.7647
NM_012265	chr22(.):29650843-29668914	0.6163
NM_006478	chr22(.):29697996-29713774	0.1117
NM_001163285	chr22(.):29658997-29701515	0.305
NM_001163287	chr22(.):29658997-29691672	0.3726
NM_006477	chr22(.):29703921-29716748	0.0679
NM_001135911	chr22(.):31672578-31693520	0.6018
NM_001031801	chr22(.):31639347-31678624	0.1063
NM_145640	chr22(.):36531370-36561977	0.3853
NM_145642	chr22(.):36531370-36567225	0.3476
NM_030643	chr22(.):36580175-36605879	0.1488
NM_031910	chr22(.):37571205-37589330	0.0966
NM_001051	chr22(.):37597244-37613353	0.4871
NM_013385	chr22(.):37673494-37716389	0.1028
NM_002872	chr22(.):37616309-37645305	0.8894
NM_001161574	chr22(.):38592938-38617517	0.3677
NM_001161573	chr22(.):38594026-38617517	0.3781
NM_152221	chr22(.):38681696-38718413	0.592
NR_002821	chr22(.):38735669-38799931	0.5379
NM_001894	chr22(.):38681696-38719089	0.5819
NM_016657	chr22(.):38859082-38882637	0.0776
NM_004981	chr22(.):38817332-38845033	0.0639
NM_001098505	chr22(.):38874442-38889535	0.0968
NM_001098504	chr22(.):38874442-38907345	0.4382
NM_152868	chr22(.):38817332-38856203	0.071
NM_001013647	chr22(.):38969124-39057634	0.1116
NM_004286	chr22(.):39096806-39134592	0.4699
NM_005740	chr22(.):39169512-39195161	0.1192
NM_020243	chr22(.):39072953-39085766	0.1862
NM_014876	chr22(.):39076547-39101459	0.5293
NM_015374	chr22(.):39125734-39156947	0.4998
NM_014293	chr22(.):39209456-39245017	0.0488
NM_014292	chr22(.):39255247-39273258	0.5247
NM_004900	chr22(.):39373404-39393783	0.8079
NM_001193289	chr22(.):39348526-39393783	0.5419
NM_152426	chr22(.):39412117-39434256	0.3255
NM_014508	chr22(.):39405264-39419825	0.4723
NM_006116	chr22(.):39790758-39832887	0.3624
NM_194326	chr22(.):39920097-39933860	0.6361
NM_002409	chr22(.):39848324-39893199	0.2953
NM_019008	chr22(.):39893283-39919137	0.5159
NM_182810	chr22(.):39911568-39923691	0.827
NM_001098270	chr22(.):39878228-39893199	0.1611
NR_031694	chr22(.):41483516-41493570	0.9672
NM_152513	chr22(.):42090517-42200459	0.2236
NM_004599	chr22(.):42224105-42307375	0.2041
NM_018280	chr22(.):46441338-46455024	0.8471
NR_027036	chr22(.):46430786-46445748	0.1666
NR_027034	chr22(.):46444725-46459402	0.7929
NR_027033	chr22(.):46476876-46514808	0.0771
NR_027240	chr22(.):46397495-46411657	0.2474
NR_037413	chr22(.):46481923-46492006	0.1002
