GENE_ID	locusLine	bin_1_OPM-2.jin.bam
1_MACS_peak_532_lociStitched	chr1(.):32478673-32480693	2.8538
1_MACS_peak_533_lociStitched	chr1(.):32537987-32539277	2.1883
1_MACS_peak_534_lociStitched	chr1(.):32573609-32574532	2.1387
1_MACS_peak_535_lociStitched	chr1(.):32644717-32646496	2.9001
1_MACS_peak_536_lociStitched	chr1(.):32671083-32671967	2.2519
1_MACS_peak_537_lociStitched	chr1(.):32687467-32688773	2.6978
1_MACS_peak_538_lociStitched	chr1(.):32730852-32731331	0.8794
2_MACS_peak_539_lociStitched	chr1(.):32757034-32758395	1.7955
1_MACS_peak_541_lociStitched	chr1(.):32800857-32801775	1.2388
2_MACS_peak_542_lociStitched	chr1(.):32802334-32803613	0.9978
1_MACS_peak_544_lociStitched	chr1(.):32816390-32818253	2.7095
1_MACS_peak_545_lociStitched	chr1(.):32859340-32860903	2.6139
1_MACS_peak_546_lociStitched	chr1(.):32879022-32879743	1.1006
1_MACS_peak_547_lociStitched	chr1(.):32965834-32966441	1.2873
2_MACS_peak_548_lociStitched	chr1(.):33004782-33005755	1.0727
1_MACS_peak_550_lociStitched	chr1(.):33088782-33089752	1.1733
1_MACS_peak_551_lociStitched	chr1(.):33092013-33095007	3.1333
2_MACS_peak_552_lociStitched	chr1(.):33115280-33117939	5.9371
1_MACS_peak_554_lociStitched	chr1(.):33281708-33285267	6.2142
2_MACS_peak_555_lociStitched	chr1(.):33429736-33430480	0.9732
1_MACS_peak_557_lociStitched	chr1(.):33446441-33446911	1.2311
1_MACS_peak_558_lociStitched	chr1(.):33498067-33498848	1.09
2_MACS_peak_559_lociStitched	chr1(.):33500867-33503060	2.0305
3_MACS_peak_561_lociStitched	chr1(.):33562057-33566057	2.115
2_MACS_peak_564_lociStitched	chr1(.):33592086-33593800	1.8302
1_MACS_peak_566_lociStitched	chr1(.):33646687-33647030	0.6361
2_MACS_peak_567_lociStitched	chr1(.):33814659-33816410	1.4146
1_MACS_peak_569_lociStitched	chr1(.):33938263-33938576	0.7032
1_MACS_peak_570_lociStitched	chr1(.):34368075-34368710	1.298
2_MACS_peak_571_lociStitched	chr1(.):34431315-34433498	1.3097
2_MACS_peak_573_lociStitched	chr1(.):34516301-34517642	0.9252
1_MACS_peak_575_lociStitched	chr1(.):35324649-35325532	2.0674
1_MACS_peak_576_lociStitched	chr1(.):35331313-35332258	1.8314
1_MACS_peak_577_lociStitched	chr1(.):35450508-35451123	1.0165
1_MACS_peak_578_lociStitched	chr1(.):35496651-35497704	2.5585
2_MACS_peak_579_lociStitched	chr1(.):35544669-35545533	1.1906
1_MACS_peak_581_lociStitched	chr1(.):35657742-35658865	8.7228
1_MACS_peak_582_lociStitched	chr1(.):35734178-35735055	2.6227
1_MACS_peak_583_lociStitched	chr1(.):36022567-36024015	2.7119
1_MACS_peak_584_lociStitched	chr1(.):36106375-36107808	2.8455
1_MACS_peak_585_lociStitched	chr1(.):36234580-36235989	2.8563
1_MACS_peak_586_lociStitched	chr1(.):36348855-36349063	0.7191
3_MACS_peak_587_lociStitched	chr1(.):36395793-36400931	2.4857
1_MACS_peak_590_lociStitched	chr1(.):36401820-36402340	1.2199
2_MACS_peak_591_lociStitched	chr1(.):36488582-36490189	0.8956
1_MACS_peak_593_lociStitched	chr1(.):36554009-36555196	2.4834
1_MACS_peak_594_lociStitched	chr1(.):36614390-36617144	2.9379
1_MACS_peak_595_lociStitched	chr1(.):36620670-36622869	2.9077
1_MACS_peak_596_lociStitched	chr1(.):36688754-36691041	3.455
1_MACS_peak_597_lociStitched	chr1(.):36839523-36840274	0.9924
2_MACS_peak_598_lociStitched	chr1(.):36850322-36853642	4.5129
1_MACS_peak_600_lociStitched	chr1(.):36862723-36863940	1.6048
1_MACS_peak_601_lociStitched	chr1(.):36866102-36867536	2.2211
1_MACS_peak_602_lociStitched	chr1(.):36916171-36916585	1.0167
1_MACS_peak_603_lociStitched	chr1(.):36929350-36930682	2.9311
1_MACS_peak_604_lociStitched	chr1(.):37933084-37936162	1.8942
1_MACS_peak_605_lociStitched	chr1(.):37936896-37937744	0.8655
2_MACS_peak_606_lociStitched	chr1(.):37939405-37941509	1.9132
1_MACS_peak_608_lociStitched	chr1(.):37942064-37942545	1.04
2_MACS_peak_609_lociStitched	chr1(.):37979835-37980848	1.1205
2_MACS_peak_611_lociStitched	chr1(.):38019201-38020420	1.9888
2_MACS_peak_613_lociStitched	chr1(.):38035659-38037815	1.2558
1_MACS_peak_615_lociStitched	chr1(.):38060794-38061593	3.4913
3_MACS_peak_616_lociStitched	chr1(.):38139505-38143486	2.2722
2_MACS_peak_619_lociStitched	chr1(.):38155226-38158948	2.5255
2_MACS_peak_621_lociStitched	chr1(.):38259450-38260490	1.4466
1_MACS_peak_623_lociStitched	chr1(.):38261881-38262613	1.1161
1_MACS_peak_624_lociStitched	chr1(.):38272885-38274651	2.0392
1_MACS_peak_625_lociStitched	chr1(.):38324483-38326096	2.6514
1_MACS_peak_626_lociStitched	chr1(.):38396948-38397501	0.8839
1_MACS_peak_627_lociStitched	chr1(.):38411784-38412871	2.4902
1_MACS_peak_628_lociStitched	chr1(.):38455088-38455729	1.6954
2_MACS_peak_629_lociStitched	chr1(.):38477815-38479512	2.0202
2_MACS_peak_631_lociStitched	chr1(.):38493149-38496841	1.7278
1_MACS_peak_633_lociStitched	chr1(.):38618095-38618421	0.7424
2_MACS_peak_634_lociStitched	chr1(.):38992617-38993807	0.787
2_MACS_peak_636_lociStitched	chr1(.):39280800-39282819	1.362
2_MACS_peak_638_lociStitched	chr1(.):39324911-39326198	1.0786
1_MACS_peak_640_lociStitched	chr1(.):39338348-39339055	1.2867
1_MACS_peak_641_lociStitched	chr1(.):39456194-39457750	2.2141
1_MACS_peak_642_lociStitched	chr1(.):39491432-39492628	2.2545
2_MACS_peak_643_lociStitched	chr1(.):39623768-39625198	0.9092
2_MACS_peak_645_lociStitched	chr1(.):39662293-39663786	1.0535
2_MACS_peak_647_lociStitched	chr1(.):39680787-39681951	1.1316
2_MACS_peak_649_lociStitched	chr1(.):39833313-39834667	1.3493
2_MACS_peak_651_lociStitched	chr1(.):39872778-39875329	2.4266
1_MACS_peak_653_lociStitched	chr1(.):39964681-39964987	0.6896
2_MACS_peak_654_lociStitched	chr1(.):39974122-39978130	3.6497
1_MACS_peak_656_lociStitched	chr1(.):39990364-39992884	2.7604
3_MACS_peak_657_lociStitched	chr1(.):40030816-40033338	0.9131
1_MACS_peak_660_lociStitched	chr1(.):40040861-40042534	2.1232
2_MACS_peak_661_lociStitched	chr1(.):40062193-40065395	2.7561
1_MACS_peak_663_lociStitched	chr1(.):40204231-40205275	2.5838
2_MACS_peak_664_lociStitched	chr1(.):40239712-40243822	4.6012
2_MACS_peak_666_lociStitched	chr1(.):40253415-40255837	3.0657
1_MACS_peak_668_lociStitched	chr1(.):40264323-40265600	3.1991
1_MACS_peak_669_lociStitched	chr1(.):40282678-40283622	2.6592
1_MACS_peak_670_lociStitched	chr1(.):40311524-40312241	1.3693
1_MACS_peak_671_lociStitched	chr1(.):40348642-40349328	1.1904
2_MACS_peak_672_lociStitched	chr1(.):40468298-40469695	0.6733
1_MACS_peak_674_lociStitched	chr1(.):40504455-40506995	4.7659
2_MACS_peak_675_lociStitched	chr1(.):40524084-40526477	1.5859
1_MACS_peak_677_lociStitched	chr1(.):40562347-40563023	1.275
1_MACS_peak_678_lociStitched	chr1(.):40626462-40627784	3.2123
1_MACS_peak_679_lociStitched	chr1(.):40722953-40724331	2.1668
1_MACS_peak_680_lociStitched	chr1(.):40839291-40840198	1.9204
1_MACS_peak_681_lociStitched	chr1(.):40996635-40997703	1.0936
1_MACS_peak_682_lociStitched	chr1(.):41156891-41158574	5.5717
1_MACS_peak_683_lociStitched	chr1(.):41229286-41229722	0.8868
1_MACS_peak_684_lociStitched	chr1(.):41444816-41446771	4.2357
1_MACS_peak_685_lociStitched	chr1(.):41468817-41469340	1.029
1_MACS_peak_686_lociStitched	chr1(.):41469941-41470375	1.0027
2_MACS_peak_687_lociStitched	chr1(.):41706622-41708969	3.6881
1_MACS_peak_689_lociStitched	chr1(.):41819150-41819616	1.1328
1_MACS_peak_690_lociStitched	chr1(.):41832138-41832515	0.8905
1_MACS_peak_691_lociStitched	chr1(.):41837216-41837999	1.0136
1_MACS_peak_692_lociStitched	chr1(.):41947785-41949620	1.9727
1_MACS_peak_693_lociStitched	chr1(.):42217285-42217806	0.8774
1_MACS_peak_694_lociStitched	chr1(.):42348019-42348321	0.7399
1_MACS_peak_695_lociStitched	chr1(.):42423747-42424120	0.7333
1_MACS_peak_696_lociStitched	chr1(.):42724126-42726711	1.9148
1_MACS_peak_697_lociStitched	chr1(.):42727224-42727606	0.8196
1_MACS_peak_698_lociStitched	chr1(.):42799939-42801636	2.2897
1_MACS_peak_699_lociStitched	chr1(.):42921578-42922884	2.694
1_MACS_peak_700_lociStitched	chr1(.):43123559-43124842	1.8004
2_MACS_peak_701_lociStitched	chr1(.):43146755-43149306	2.9645
2_MACS_peak_703_lociStitched	chr1(.):43232137-43233825	2.2868
1_MACS_peak_705_lociStitched	chr1(.):43282159-43283111	3.1342
1_MACS_peak_706_lociStitched	chr1(.):43312228-43312850	1.8426
1_MACS_peak_707_lociStitched	chr1(.):43389625-43390877	1.5116
1_MACS_peak_708_lociStitched	chr1(.):43423458-43425128	2.1674
1_MACS_peak_709_lociStitched	chr1(.):43637379-43638077	1.4663
2_MACS_peak_710_lociStitched	chr1(.):43823913-43825195	1.4006
2_MACS_peak_712_lociStitched	chr1(.):43832691-43834428	1.1861
1_MACS_peak_714_lociStitched	chr1(.):43854468-43856117	1.9136
1_MACS_peak_715_lociStitched	chr1(.):43931197-43932729	1.5812
2_MACS_peak_716_lociStitched	chr1(.):44115728-44116503	1.5573
2_MACS_peak_718_lociStitched	chr1(.):44172637-44174034	1.5206
1_MACS_peak_720_lociStitched	chr1(.):44280524-44281136	1.0386
1_MACS_peak_721_lociStitched	chr1(.):44297061-44303521	3.848
1_MACS_peak_722_lociStitched	chr1(.):44412183-44412929	4.9414
1_MACS_peak_723_lociStitched	chr1(.):44439938-44441505	2.2164
1_MACS_peak_724_lociStitched	chr1(.):44445105-44445958	1.3472
1_MACS_peak_725_lociStitched	chr1(.):44495218-44497319	2.23
1_MACS_peak_726_lociStitched	chr1(.):44678930-44679584	1.8001
1_MACS_peak_727_lociStitched	chr1(.):44820387-44820993	1.6052
1_MACS_peak_728_lociStitched	chr1(.):45096965-45098484	3.6802
1_MACS_peak_729_lociStitched	chr1(.):45139750-45140734	2.067
1_MACS_peak_730_lociStitched	chr1(.):45141522-45142233	1.0236
1_MACS_peak_731_lociStitched	chr1(.):45187451-45188260	1.8968
1_MACS_peak_732_lociStitched	chr1(.):45195560-45197807	2.3076
1_MACS_peak_733_lociStitched	chr1(.):45204778-45206459	3.2208
1_MACS_peak_734_lociStitched	chr1(.):45240265-45242751	3.8389
2_MACS_peak_735_lociStitched	chr1(.):45265353-45266802	1.8671
1_MACS_peak_737_lociStitched	chr1(.):45274196-45275389	1.1924
1_MACS_peak_738_lociStitched	chr1(.):45279341-45279883	1.9471
1_MACS_peak_739_lociStitched	chr1(.):45285677-45286024	0.9012
1_MACS_peak_740_lociStitched	chr1(.):45476534-45477143	1.0856
1_MACS_peak_741_lociStitched	chr1(.):45477970-45478513	0.7771
1_MACS_peak_742_lociStitched	chr1(.):45671783-45672268	1.1427
2_MACS_peak_743_lociStitched	chr1(.):45768825-45770690	2.877
1_MACS_peak_745_lociStitched	chr1(.):45792250-45794064	2.431
1_MACS_peak_746_lociStitched	chr1(.):45804979-45806870	4.0336
2_MACS_peak_747_lociStitched	chr1(.):45965250-45966721	1.0134
1_MACS_peak_749_lociStitched	chr1(.):45986922-45988095	1.2721
1_MACS_peak_750_lociStitched	chr1(.):46015962-46016992	1.7522
1_MACS_peak_751_lociStitched	chr1(.):46049111-46050913	3.9982
1_MACS_peak_752_lociStitched	chr1(.):46051831-46052154	0.7137
1_MACS_peak_753_lociStitched	chr1(.):46151425-46154721	4.0653
1_MACS_peak_754_lociStitched	chr1(.):46215578-46216895	3.197
2_MACS_peak_755_lociStitched	chr1(.):46250762-46252002	0.8692
2_MACS_peak_757_lociStitched	chr1(.):46527401-46529893	1.7254
1_MACS_peak_759_lociStitched	chr1(.):46597233-46599608	5.0923
2_MACS_peak_760_lociStitched	chr1(.):46623812-46627109	1.9947
1_MACS_peak_762_lociStitched	chr1(.):46664186-46664640	1.1331
2_MACS_peak_763_lociStitched	chr1(.):46712537-46714452	1.9683
2_MACS_peak_765_lociStitched	chr1(.):46767484-46771364	2.2721
2_MACS_peak_767_lociStitched	chr1(.):46790348-46791942	1.4207
1_MACS_peak_769_lociStitched	chr1(.):46796797-46799334	3.157
1_MACS_peak_770_lociStitched	chr1(.):46805618-46807613	2.5487
1_MACS_peak_771_lociStitched	chr1(.):47069470-47069995	1.1514
1_MACS_peak_772_lociStitched	chr1(.):47081973-47082657	1.1793
2_MACS_peak_773_lociStitched	chr1(.):47133459-47134525	1.2654
1_MACS_peak_775_lociStitched	chr1(.):47184122-47184884	2.7259
1_MACS_peak_776_lociStitched	chr1(.):47644465-47644947	1.2085
1_MACS_peak_777_lociStitched	chr1(.):47755251-47755576	0.6793
2_MACS_peak_778_lociStitched	chr1(.):47778650-47780768	1.5439
2_MACS_peak_780_lociStitched	chr1(.):47798752-47800612	1.5266
1_MACS_peak_782_lociStitched	chr1(.):47902302-47903750	1.79
1_MACS_peak_783_lociStitched	chr1(.):48938053-48938354	1.2101
1_MACS_peak_784_lociStitched	chr1(.):49253322-49254209	0.9255
2_MACS_peak_785_lociStitched	chr1(.):49255258-49256763	1.0503
1_MACS_peak_787_lociStitched	chr1(.):49445945-49446413	0.9072
1_MACS_peak_788_lociStitched	chr1(.):50798725-50799374	2.3044
2_MACS_peak_789_lociStitched	chr1(.):51565677-51566994	1.6794
2_MACS_peak_791_lociStitched	chr1(.):51668177-51670134	1.5113
2_MACS_peak_793_lociStitched	chr1(.):51680338-51681191	1.1688
1_MACS_peak_795_lociStitched	chr1(.):51701148-51703119	2.842
1_MACS_peak_796_lociStitched	chr1(.):51984462-51985061	1.6198
2_MACS_peak_797_lociStitched	chr1(.):52034307-52036074	1.3943
1_MACS_peak_799_lociStitched	chr1(.):52082600-52083384	2.233
1_MACS_peak_800_lociStitched	chr1(.):52194863-52196031	1.4196
1_MACS_peak_801_lociStitched	chr1(.):52316337-52316947	1.2347
1_MACS_peak_802_lociStitched	chr1(.):52317483-52317773	0.7351
1_MACS_peak_803_lociStitched	chr1(.):52327899-52330751	3.8616
1_MACS_peak_804_lociStitched	chr1(.):52342771-52345583	5.8539
1_MACS_peak_805_lociStitched	chr1(.):52428322-52429006	1.1162
2_MACS_peak_806_lociStitched	chr1(.):52497019-52499661	2.7449
2_MACS_peak_808_lociStitched	chr1(.):52520295-52522934	3.4762
2_MACS_peak_810_lociStitched	chr1(.):52579810-52580896	0.9412
1_MACS_peak_812_lociStitched	chr1(.):52607778-52608649	1.2819
1_MACS_peak_813_lociStitched	chr1(.):52830707-52832258	3.3868
1_MACS_peak_814_lociStitched	chr1(.):52868884-52870932	4.3547
3_MACS_peak_815_lociStitched	chr1(.):52939568-52941972	1.4458
2_MACS_peak_818_lociStitched	chr1(.):53017499-53019662	3.605
1_MACS_peak_820_lociStitched	chr1(.):53163346-53164657	1.9223
1_MACS_peak_821_lociStitched	chr1(.):53192148-53192574	0.7589
1_MACS_peak_822_lociStitched	chr1(.):53308517-53310099	1.5208
1_MACS_peak_823_lociStitched	chr1(.):53662290-53663214	2.4104
1_MACS_peak_824_lociStitched	chr1(.):53685804-53686700	3.2296
1_MACS_peak_825_lociStitched	chr1(.):53703446-53704899	2.5431
1_MACS_peak_826_lociStitched	chr1(.):53725129-53726540	1.3052
2_MACS_peak_827_lociStitched	chr1(.):53790968-53794430	3.2484
2_MACS_peak_829_lociStitched	chr1(.):54144472-54145742	1.1601
1_MACS_peak_831_lociStitched	chr1(.):54200023-54202287	2.521
1_MACS_peak_832_lociStitched	chr1(.):54303128-54304469	5.6729
1_MACS_peak_833_lociStitched	chr1(.):54355149-54355531	1.2251
2_MACS_peak_834_lociStitched	chr1(.):54410896-54412667	1.5709
2_MACS_peak_836_lociStitched	chr1(.):54518206-54519917	1.7469
1_MACS_peak_838_lociStitched	chr1(.):54665124-54666600	2.3573
1_MACS_peak_839_lociStitched	chr1(.):54837643-54838373	0.9717
2_MACS_peak_840_lociStitched	chr1(.):54841367-54843527	2.4285
1_MACS_peak_842_lociStitched	chr1(.):54871053-54871396	0.7755
2_MACS_peak_843_lociStitched	chr1(.):54872102-54873912	1.5628
2_MACS_peak_845_lociStitched	chr1(.):54874415-54875832	0.9462
1_MACS_peak_847_lociStitched	chr1(.):54954086-54955008	1.8186
1_MACS_peak_848_lociStitched	chr1(.):54966821-54969131	2.0066
1_MACS_peak_849_lociStitched	chr1(.):55181362-55181993	1.4552
1_MACS_peak_850_lociStitched	chr1(.):55229573-55230275	1.6624
1_MACS_peak_851_lociStitched	chr1(.):55352374-55352922	1.1317
2_MACS_peak_852_lociStitched	chr1(.):55621173-55624041	1.6912
1_MACS_peak_854_lociStitched	chr1(.):55679452-55681725	2.0339
2_MACS_peak_855_lociStitched	chr1(.):55752947-55755218	1.1242
1_MACS_peak_857_lociStitched	chr1(.):55826798-55827478	0.829
2_MACS_peak_858_lociStitched	chr1(.):55828020-55830380	2.3367
1_MACS_peak_860_lociStitched	chr1(.):55832007-55832430	0.756
2_MACS_peak_861_lociStitched	chr1(.):56510000-56511671	1.4485
2_MACS_peak_863_lociStitched	chr1(.):56761474-56763096	0.9908
2_MACS_peak_865_lociStitched	chr1(.):57876535-57877911	0.7744
1_MACS_peak_867_lociStitched	chr1(.):59011400-59012613	5.1207
1_MACS_peak_868_lociStitched	chr1(.):59164744-59165819	4.0584
1_MACS_peak_869_lociStitched	chr1(.):59247242-59251546	5.0142
1_MACS_peak_870_lociStitched	chr1(.):59282094-59282600	1.2542
1_MACS_peak_871_lociStitched	chr1(.):59340207-59340552	0.7727
2_MACS_peak_872_lociStitched	chr1(.):59350130-59351327	1.076
1_MACS_peak_874_lociStitched	chr1(.):59368716-59370251	2.2043
1_MACS_peak_875_lociStitched	chr1(.):59433495-59434527	2.3212
2_MACS_peak_876_lociStitched	chr1(.):59485194-59486895	1.8082
1_MACS_peak_878_lociStitched	chr1(.):59758445-59758913	0.8409
1_MACS_peak_879_lociStitched	chr1(.):59761698-59763210	2.1639
2_MACS_peak_880_lociStitched	chr1(.):59897506-59899346	1.1467
3_MACS_peak_882_lociStitched	chr1(.):60009508-60010895	0.7645
1_MACS_peak_885_lociStitched	chr1(.):60036657-60037003	0.8575
2_MACS_peak_886_lociStitched	chr1(.):60042266-60045133	2.2966
1_MACS_peak_888_lociStitched	chr1(.):60045830-60046192	0.7885
1_MACS_peak_889_lociStitched	chr1(.):60152648-60153059	0.8398
1_MACS_peak_890_lociStitched	chr1(.):60155746-60156483	0.7865
2_MACS_peak_891_lociStitched	chr1(.):60162065-60164391	1.8138
1_MACS_peak_893_lociStitched	chr1(.):60217948-60218509	1.472
1_MACS_peak_894_lociStitched	chr1(.):60224823-60225189	0.9474
2_MACS_peak_895_lociStitched	chr1(.):60279776-60281313	1.8183
2_MACS_peak_897_lociStitched	chr1(.):60350772-60351822	1.2807
1_MACS_peak_899_lociStitched	chr1(.):61515693-61516501	2.1082
1_MACS_peak_900_lociStitched	chr1(.):61522383-61523614	1.6211
1_MACS_peak_901_lociStitched	chr1(.):61542262-61543666	1.6177
2_MACS_peak_902_lociStitched	chr1(.):61547274-61549728	2.5096
1_MACS_peak_904_lociStitched	chr1(.):61606681-61607333	1.1419
1_MACS_peak_905_lociStitched	chr1(.):61782003-61782379	0.8142
2_MACS_peak_906_lociStitched	chr1(.):61783408-61786194	2.7538
1_MACS_peak_908_lociStitched	chr1(.):61789644-61789979	0.7996
2_MACS_peak_909_lociStitched	chr1(.):61842939-61844764	1.0144
4_MACS_peak_911_lociStitched	chr1(.):61883855-61888030	1.9639
2_MACS_peak_915_lociStitched	chr1(.):61917934-61919875	1.4511
1_MACS_peak_917_lociStitched	chr1(.):62190218-62191374	2.8867
2_MACS_peak_918_lociStitched	chr1(.):62702290-62703199	0.6449
1_MACS_peak_920_lociStitched	chr1(.):62901030-62904246	4.7953
1_MACS_peak_921_lociStitched	chr1(.):63249453-63250374	3.2345
1_MACS_peak_922_lociStitched	chr1(.):63266662-63267384	1.0295
2_MACS_peak_923_lociStitched	chr1(.):63275747-63276718	0.7028
1_MACS_peak_925_lociStitched	chr1(.):63782828-63783234	0.8082
1_MACS_peak_926_lociStitched	chr1(.):63833297-63833864	2.382
1_MACS_peak_927_lociStitched	chr1(.):63988174-63989762	3.3896
1_MACS_peak_928_lociStitched	chr1(.):64058948-64060123	1.6926
2_MACS_peak_929_lociStitched	chr1(.):64178595-64180416	1.6508
2_MACS_peak_931_lociStitched	chr1(.):64182790-64185134	1.5321
1_MACS_peak_933_lociStitched	chr1(.):64239224-64239548	0.8368
1_MACS_peak_934_lociStitched	chr1(.):64400745-64401191	0.9216
1_MACS_peak_935_lociStitched	chr1(.):64504688-64505174	0.9089
1_MACS_peak_936_lociStitched	chr1(.):64689244-64689793	1.1236
1_MACS_peak_937_lociStitched	chr1(.):64935813-64936140	0.7772
1_MACS_peak_938_lociStitched	chr1(.):65210105-65211738	3.4606
2_MACS_peak_939_lociStitched	chr1(.):65347794-65350028	1.8206
1_MACS_peak_941_lociStitched	chr1(.):65357925-65358853	1.0315
5_MACS_peak_942_lociStitched	chr1(.):65359580-65364532	1.4911
2_MACS_peak_947_lociStitched	chr1(.):65430893-65434426	2.1575
1_MACS_peak_949_lociStitched	chr1(.):65532020-65534259	2.2908
1_MACS_peak_950_lociStitched	chr1(.):65720174-65720800	1.0779
2_MACS_peak_951_lociStitched	chr1(.):65885429-65887051	2.0415
1_MACS_peak_953_lociStitched	chr1(.):66169687-66170166	0.8116
1_MACS_peak_954_lociStitched	chr1(.):66277915-66278964	1.6235
1_MACS_peak_955_lociStitched	chr1(.):66737421-66738020	0.8722
2_MACS_peak_956_lociStitched	chr1(.):66740798-66749051	2.1714
1_MACS_peak_958_lociStitched	chr1(.):66771918-66772256	0.7145
1_MACS_peak_959_lociStitched	chr1(.):66897153-66898432	1.3016
1_MACS_peak_960_lociStitched	chr1(.):66910955-66912010	1.392
1_MACS_peak_961_lociStitched	chr1(.):67223483-67223993	0.9063
1_MACS_peak_962_lociStitched	chr1(.):67244461-67245527	1.3252
1_MACS_peak_963_lociStitched	chr1(.):67389529-67391543	2.4118
5_MACS_peak_964_lociStitched	chr1(.):67395844-67400383	1.5674
2_MACS_peak_969_lociStitched	chr1(.):67518941-67520303	2.2715
1_MACS_peak_971_lociStitched	chr1(.):67680272-67680980	0.9455
1_MACS_peak_972_lociStitched	chr1(.):67894649-67897206	4.6879
1_MACS_peak_973_lociStitched	chr1(.):68027600-68028082	1.089
1_MACS_peak_974_lociStitched	chr1(.):68030081-68030508	0.9237
3_MACS_peak_975_lociStitched	chr1(.):68116847-68119407	1.054
1_MACS_peak_978_lociStitched	chr1(.):68150809-68153206	4.9688
1_MACS_peak_979_lociStitched	chr1(.):68187907-68188231	0.7918
2_MACS_peak_980_lociStitched	chr1(.):68189440-68191308	1.3273
1_MACS_peak_982_lociStitched	chr1(.):68201622-68202547	1.1788
2_MACS_peak_983_lociStitched	chr1(.):68213250-68217670	2.1753
2_MACS_peak_985_lociStitched	chr1(.):68223964-68226905	1.6375
2_MACS_peak_987_lociStitched	chr1(.):68593389-68595585	1.5594
2_MACS_peak_989_lociStitched	chr1(.):68626280-68627377	0.934
1_MACS_peak_991_lociStitched	chr1(.):68643674-68646089	2.66
1_MACS_peak_992_lociStitched	chr1(.):68720284-68720751	0.7961
1_MACS_peak_993_lociStitched	chr1(.):68961712-68963228	2.4062
2_MACS_peak_994_lociStitched	chr1(.):69424145-69425464	0.6858
1_MACS_peak_996_lociStitched	chr1(.):70432563-70432997	1.1156
2_MACS_peak_997_lociStitched	chr1(.):70670683-70672026	2.5073
1_MACS_peak_999_lociStitched	chr1(.):70686921-70687927	4.3829
1_MACS_peak_1000_lociStitched	chr1(.):70818670-70821125	4.7783
1_MACS_peak_1001_lociStitched	chr1(.):70875857-70877655	2.8612
1_MACS_peak_1002_lociStitched	chr1(.):70983354-70983923	1.1664
1_MACS_peak_1003_lociStitched	chr1(.):71220822-71221226	0.7996
1_MACS_peak_1004_lociStitched	chr1(.):71545825-71547762	2.6146
