GENE_ID	locusLine	bin_1_43_0EXV_0229Kronos_MM1S-KB-24hr-1_Input_hs_i87.bam
1_MACS_peak_1352_lociStitched	chr1(.):7672628-7673059	0.0675
7_MACS_peak_1353_lociStitched	chr1(.):7681861-7706073	0.0808
4_MACS_peak_1360_lociStitched	chr1(.):7707805-7714158	0.0653
4_MACS_peak_1364_lociStitched	chr1(.):7715866-7727148	0.0795
8_MACS_peak_1368_lociStitched	chr1(.):7728665-7751414	0.0821
2_MACS_peak_1376_lociStitched	chr1(.):7753358-7755299	0.0711
2_MACS_peak_1378_lociStitched	chr1(.):7756816-7759153	0.0758
1_MACS_peak_1380_lociStitched	chr1(.):7761962-7763129	0.0829
1_MACS_peak_1381_lociStitched	chr1(.):7774573-7774920	0.0769
1_MACS_peak_1382_lociStitched	chr1(.):7778184-7780841	0.073
7_MACS_peak_1383_lociStitched	chr1(.):7783317-7800916	0.0989
1_MACS_peak_1390_lociStitched	chr1(.):7804623-7806204	0.0581
1_MACS_peak_1391_lociStitched	chr1(.):7808876-7809259	0.0616
3_MACS_peak_1392_lociStitched	chr1(.):7810310-7812589	0.1436
1_MACS_peak_1395_lociStitched	chr1(.):7813824-7814565	0.1806
1_MACS_peak_1396_lociStitched	chr1(.):7829762-7830790	0.1148
1_MACS_peak_1397_lociStitched	chr1(.):7923046-7925832	0.1155
1_MACS_peak_1398_lociStitched	chr1(.):7934145-7934518	0.0659
2_MACS_peak_1399_lociStitched	chr1(.):7950998-7952448	0.0889
1_MACS_peak_1401_lociStitched	chr1(.):7981873-7982329	0.0824
1_MACS_peak_1402_lociStitched	chr1(.):7983352-7983682	0.0437
1_MACS_peak_1403_lociStitched	chr1(.):7993334-7993670	0.0675
2_MACS_peak_1404_lociStitched	chr1(.):8000789-8003362	0.1447
1_MACS_peak_1406_lociStitched	chr1(.):8008297-8008632	0.0941
1_MACS_peak_1407_lociStitched	chr1(.):8106875-8107210	0.1357
1_MACS_peak_1408_lociStitched	chr1(.):8131932-8132266	0.0793
1_MACS_peak_1409_lociStitched	chr1(.):8135644-8136238	0.142
2_MACS_peak_1410_lociStitched	chr1(.):8138669-8139479	0.0798
1_MACS_peak_1412_lociStitched	chr1(.):8140998-8141392	0.097
3_MACS_peak_1413_lociStitched	chr1(.):8168704-8170254	0.0547
1_MACS_peak_1416_lociStitched	chr1(.):8171354-8171876	0.034
4_MACS_peak_1417_lociStitched	chr1(.):8175427-8179025	0.0657
1_MACS_peak_1421_lociStitched	chr1(.):8180098-8183908	0.0782
1_MACS_peak_1422_lociStitched	chr1(.):8186610-8187030	0.1232
1_MACS_peak_1423_lociStitched	chr1(.):8194138-8194546	0.1007
3_MACS_peak_1424_lociStitched	chr1(.):8195604-8198870	0.1073
1_MACS_peak_1427_lociStitched	chr1(.):8200205-8200658	0.0373
1_MACS_peak_1428_lociStitched	chr1(.):8203148-8203617	0.0268
4_MACS_peak_1429_lociStitched	chr1(.):8205217-8209661	0.0936
1_MACS_peak_1433_lociStitched	chr1(.):8212593-8213336	0.1102
1_MACS_peak_1434_lociStitched	chr1(.):8218320-8218663	0.1392
1_MACS_peak_1435_lociStitched	chr1(.):8223533-8223876	0.0145
1_MACS_peak_1436_lociStitched	chr1(.):8257811-8258172	0.0199
8_MACS_peak_1437_lociStitched	chr1(.):8259233-8275223	0.0743
2_MACS_peak_1445_lociStitched	chr1(.):8276626-8279252	0.0959
2_MACS_peak_1447_lociStitched	chr1(.):8280748-8282088	0.0394
1_MACS_peak_1449_lociStitched	chr1(.):8286344-8287244	0.0718
1_MACS_peak_1450_lociStitched	chr1(.):8291228-8292760	0.1053
1_MACS_peak_1451_lociStitched	chr1(.):8296750-8298459	0.0567
2_MACS_peak_1452_lociStitched	chr1(.):8300299-8301999	0.0528
5_MACS_peak_1454_lociStitched	chr1(.):8306351-8311331	0.0892
5_MACS_peak_1459_lociStitched	chr1(.):8315020-8319843	0.0463
1_MACS_peak_1464_lociStitched	chr1(.):8323876-8324213	0.0509
1_MACS_peak_1465_lociStitched	chr1(.):8331474-8331816	0.0709
1_MACS_peak_1466_lociStitched	chr1(.):8339804-8340436	0.0128
1_MACS_peak_1467_lociStitched	chr1(.):8351268-8351594	0.025
2_MACS_peak_1468_lociStitched	chr1(.):8352828-8355996	0.089
1_MACS_peak_1470_lociStitched	chr1(.):8360377-8360736	0.0508
2_MACS_peak_1471_lociStitched	chr1(.):8362966-8364413	0.0999
6_MACS_peak_1473_lociStitched	chr1(.):8374444-8380212	0.085
15_MACS_peak_1479_lociStitched	chr1(.):8382603-8404322	0.0842
1_MACS_peak_1494_lociStitched	chr1(.):8405485-8406984	0.0744
1_MACS_peak_1495_lociStitched	chr1(.):8968306-8969262	0.1083
1_MACS_peak_1496_lociStitched	chr1(.):8974351-8974986	0.0736
1_MACS_peak_1497_lociStitched	chr1(.):8981291-8982358	0.1329
1_MACS_peak_1498_lociStitched	chr1(.):9004912-9005777	0.0769
2_MACS_peak_1499_lociStitched	chr1(.):9010184-9011187	0.0552
1_MACS_peak_1501_lociStitched	chr1(.):9020855-9021337	0.0571
1_MACS_peak_1502_lociStitched	chr1(.):9022491-9022881	0.0722
1_MACS_peak_1503_lociStitched	chr1(.):9026709-9027065	0.024
1_MACS_peak_1504_lociStitched	chr1(.):9028823-9029191	0.0657
1_MACS_peak_1505_lociStitched	chr1(.):9030738-9031461	0.0671
1_MACS_peak_1506_lociStitched	chr1(.):9033480-9033809	0.042
2_MACS_peak_1507_lociStitched	chr1(.):9044672-9047114	0.1133
1_MACS_peak_1509_lociStitched	chr1(.):9051780-9052246	0.0729
8_MACS_peak_1510_lociStitched	chr1(.):9060099-9070014	0.0765
6_MACS_peak_1518_lociStitched	chr1(.):9073454-9080097	0.0757
1_MACS_peak_1524_lociStitched	chr1(.):9081567-9081946	0.0694
1_MACS_peak_1525_lociStitched	chr1(.):9085648-9086350	0.091
1_MACS_peak_1526_lociStitched	chr1(.):9088084-9088394	0.0751
1_MACS_peak_1527_lociStitched	chr1(.):9093667-9093996	0.0898
2_MACS_peak_1528_lociStitched	chr1(.):9134046-9135635	0.0863
1_MACS_peak_1530_lociStitched	chr1(.):9142361-9143057	0.0709
2_MACS_peak_1531_lociStitched	chr1(.):9144071-9147120	0.0925
1_MACS_peak_1533_lociStitched	chr1(.):9149821-9150234	0.1071
4_MACS_peak_1534_lociStitched	chr1(.):9151678-9157143	0.0855
5_MACS_peak_1538_lociStitched	chr1(.):9158745-9169594	0.0881
1_MACS_peak_1543_lociStitched	chr1(.):9176802-9177288	0.0717
1_MACS_peak_1544_lociStitched	chr1(.):9179604-9180006	0.065
2_MACS_peak_1545_lociStitched	chr1(.):9186021-9189034	0.1071
3_MACS_peak_1547_lociStitched	chr1(.):9191774-9195036	0.0697
1_MACS_peak_1550_lociStitched	chr1(.):9197090-9197627	0.1042
4_MACS_peak_1551_lociStitched	chr1(.):9256562-9272048	0.1069
1_MACS_peak_1555_lociStitched	chr1(.):9273801-9274154	0.046
2_MACS_peak_1556_lociStitched	chr1(.):9275208-9276284	0.0916
2_MACS_peak_1558_lociStitched	chr1(.):9284913-9286579	0.0459
1_MACS_peak_1560_lociStitched	chr1(.):9288135-9288510	0.0664
1_MACS_peak_1561_lociStitched	chr1(.):9341462-9342212	0.1115
2_MACS_peak_1562_lociStitched	chr1(.):9353505-9355468	0.1538
4_MACS_peak_1564_lociStitched	chr1(.):9364049-9366486	0.0828
1_MACS_peak_1568_lociStitched	chr1(.):9374046-9374379	0.0553
1_MACS_peak_1569_lociStitched	chr1(.):9382282-9382975	0.1246
2_MACS_peak_1570_lociStitched	chr1(.):9384617-9386735	0.0846
1_MACS_peak_1572_lociStitched	chr1(.):9393483-9393933	0.0001
2_MACS_peak_1573_lociStitched	chr1(.):9396705-9398719	0.0567
1_MACS_peak_1575_lociStitched	chr1(.):9400266-9401005	0.0638
1_MACS_peak_1576_lociStitched	chr1(.):9402195-9402972	0.052
1_MACS_peak_1577_lociStitched	chr1(.):9404883-9405368	0.0477
1_MACS_peak_1578_lociStitched	chr1(.):9407959-9408354	0.0654
3_MACS_peak_1579_lociStitched	chr1(.):9411677-9413932	0.042
1_MACS_peak_1582_lociStitched	chr1(.):9422843-9423359	0.0645
1_MACS_peak_1583_lociStitched	chr1(.):9426680-9427199	0.0727
2_MACS_peak_1584_lociStitched	chr1(.):9429597-9430980	0.1135
2_MACS_peak_1586_lociStitched	chr1(.):9432025-9434010	0.0748
2_MACS_peak_1588_lociStitched	chr1(.):9435782-9437024	0.0929
1_MACS_peak_1590_lociStitched	chr1(.):9438196-9438588	0.0302
5_MACS_peak_1591_lociStitched	chr1(.):9440400-9445105	0.0748
1_MACS_peak_1596_lociStitched	chr1(.):9446249-9447326	0.0902
2_MACS_peak_1597_lociStitched	chr1(.):9451987-9453877	0.0487
1_MACS_peak_1599_lociStitched	chr1(.):9457792-9458217	0.0274
1_MACS_peak_1600_lociStitched	chr1(.):9459349-9459687	0.0
1_MACS_peak_1601_lociStitched	chr1(.):9465575-9465909	0.0469
1_MACS_peak_1602_lociStitched	chr1(.):9498690-9499013	0.0401
1_MACS_peak_1603_lociStitched	chr1(.):9501387-9501745	0.094
1_MACS_peak_1604_lociStitched	chr1(.):9506603-9507248	0.0383
2_MACS_peak_1605_lociStitched	chr1(.):9508622-9509380	0.0859
1_MACS_peak_1607_lociStitched	chr1(.):9518082-9518653	0.0749
1_MACS_peak_1608_lociStitched	chr1(.):9520480-9520730	0.0605
1_MACS_peak_1609_lociStitched	chr1(.):9525832-9526425	0.0287
1_MACS_peak_1610_lociStitched	chr1(.):9527542-9527924	0.0531
2_MACS_peak_1611_lociStitched	chr1(.):9532029-9534158	0.1304
6_MACS_peak_1613_lociStitched	chr1(.):9543042-9548135	0.0909
1_MACS_peak_1619_lociStitched	chr1(.):9552942-9553282	0.0669
1_MACS_peak_1620_lociStitched	chr1(.):9554817-9555478	0.0691
2_MACS_peak_1621_lociStitched	chr1(.):9556552-9558356	0.0874
1_MACS_peak_1623_lociStitched	chr1(.):9565388-9566045	0.0889
1_MACS_peak_1624_lociStitched	chr1(.):9579657-9580045	0.079
11_MACS_peak_1625_lociStitched	chr1(.):9677763-9704365	0.0957
13_MACS_peak_1636_lociStitched	chr1(.):9707857-9730656	0.087
2_MACS_peak_1649_lociStitched	chr1(.):9733236-9735093	0.0822
2_MACS_peak_1651_lociStitched	chr1(.):9736265-9739162	0.1085
4_MACS_peak_1653_lociStitched	chr1(.):9740727-9752428	0.0954
1_MACS_peak_1657_lociStitched	chr1(.):10696497-10696896	0.048
1_MACS_peak_1658_lociStitched	chr1(.):10698101-10698852	0.0953
16_MACS_peak_1659_lociStitched	chr1(.):10700043-10904008	0.0874
1_MACS_peak_1675_lociStitched	chr1(.):10906716-10913068	0.0655
12_MACS_peak_1676_lociStitched	chr1(.):10914134-10979169	0.0906
5_MACS_peak_1688_lociStitched	chr1(.):10986638-10991979	0.0865
4_MACS_peak_1693_lociStitched	chr1(.):11001899-11010057	0.1167
8_MACS_peak_1697_lociStitched	chr1(.):11011331-11019076	0.0799
1_MACS_peak_1705_lociStitched	chr1(.):11020442-11020979	0.0592
1_MACS_peak_1706_lociStitched	chr1(.):11022536-11024251	0.0881
1_MACS_peak_1707_lociStitched	chr1(.):11025739-11026194	0.1122
3_MACS_peak_1708_lociStitched	chr1(.):11032597-11035581	0.0622
3_MACS_peak_1711_lociStitched	chr1(.):11037435-11041363	0.1055
1_MACS_peak_1714_lociStitched	chr1(.):11048424-11049058	0.0733
1_MACS_peak_1715_lociStitched	chr1(.):11095557-11095910	0.0304
7_MACS_peak_1716_lociStitched	chr1(.):11103219-11108731	0.0671
1_MACS_peak_1723_lociStitched	chr1(.):11364446-11364828	0.0522
11_MACS_peak_1724_lociStitched	chr1(.):11366263-11395620	0.0984
4_MACS_peak_1735_lociStitched	chr1(.):11398286-11408815	0.0938
8_MACS_peak_1739_lociStitched	chr1(.):11409917-11424164	0.0904
1_MACS_peak_1747_lociStitched	chr1(.):11425493-11426244	0.0846
14_MACS_peak_1748_lociStitched	chr1(.):11429189-11460320	0.0884
7_MACS_peak_1762_lociStitched	chr1(.):11463543-11470947	0.083
21_MACS_peak_1769_lociStitched	chr1(.):11472688-11529825	0.0877
1_MACS_peak_1790_lociStitched	chr1(.):11532268-11532710	0.0524
2_MACS_peak_1791_lociStitched	chr1(.):11533931-11534918	0.0431
1_MACS_peak_1793_lociStitched	chr1(.):11536484-11538595	0.1102
3_MACS_peak_1794_lociStitched	chr1(.):11541874-11544513	0.0681
7_MACS_peak_1797_lociStitched	chr1(.):11545863-11551971	0.0612
3_MACS_peak_1804_lociStitched	chr1(.):11558708-11560580	0.0982
1_MACS_peak_1807_lociStitched	chr1(.):11580915-11581265	0.0524
1_MACS_peak_1808_lociStitched	chr1(.):11585412-11585776	0.044
1_MACS_peak_1809_lociStitched	chr1(.):11587570-11592455	0.0941
11_MACS_peak_1810_lociStitched	chr1(.):11593526-11608027	0.0816
1_MACS_peak_1821_lociStitched	chr1(.):11639593-11640191	0.066
6_MACS_peak_1822_lociStitched	chr1(.):11645696-11649913	0.0978
5_MACS_peak_1828_lociStitched	chr1(.):11652083-11659464	0.0905
4_MACS_peak_1833_lociStitched	chr1(.):11660851-11664140	0.0896
5_MACS_peak_1837_lociStitched	chr1(.):11665339-11670477	0.0611
11_MACS_peak_1842_lociStitched	chr1(.):11672528-11702408	0.0947
1_MACS_peak_1853_lociStitched	chr1(.):11709617-11710504	0.1869
11_MACS_peak_1854_lociStitched	chr1(.):11746524-11782898	0.0969
1_MACS_peak_1865_lociStitched	chr1(.):11784167-11784583	0.0471
5_MACS_peak_1866_lociStitched	chr1(.):11821463-11829777	0.082
10_MACS_peak_1871_lociStitched	chr1(.):11911994-11953640	0.0935
3_MACS_peak_1881_lociStitched	chr1(.):11956108-11962220	0.0742
1_MACS_peak_1884_lociStitched	chr1(.):12122797-12124922	0.0755
1_MACS_peak_1885_lociStitched	chr1(.):12127198-12127600	0.054
2_MACS_peak_1886_lociStitched	chr1(.):12137124-12138027	0.1057
1_MACS_peak_1888_lociStitched	chr1(.):12166690-12167025	0.0687
1_MACS_peak_1889_lociStitched	chr1(.):12169560-12169900	0.0203
1_MACS_peak_1890_lociStitched	chr1(.):12202065-12202647	0.0477
1_MACS_peak_1891_lociStitched	chr1(.):12234184-12234353	0.0449
1_MACS_peak_1892_lociStitched	chr1(.):12285140-12285506	0.0
1_MACS_peak_1893_lociStitched	chr1(.):12606558-12606880	0.0633
1_MACS_peak_1894_lociStitched	chr1(.):12607944-12608519	0.0281
2_MACS_peak_1895_lociStitched	chr1(.):12654075-12655393	0.0828
1_MACS_peak_1897_lociStitched	chr1(.):12676698-12677430	0.0658
2_MACS_peak_1898_lociStitched	chr1(.):12690196-12691890	0.11
1_MACS_peak_1900_lociStitched	chr1(.):12694792-12695628	0.1231
1_MACS_peak_1901_lociStitched	chr1(.):12704555-12704946	0.1024
1_MACS_peak_1902_lociStitched	chr1(.):12802839-12803171	0.0644
1_MACS_peak_1903_lociStitched	chr1(.):12806544-12807163	0.069
2_MACS_peak_1904_lociStitched	chr1(.):12818329-12819156	0.0519
1_MACS_peak_1906_lociStitched	chr1(.):12821147-12821583	0.0097
1_MACS_peak_1907_lociStitched	chr1(.):12832789-12833179	0.0881
1_MACS_peak_1908_lociStitched	chr1(.):13910991-13911531	0.08
1_MACS_peak_1909_lociStitched	chr1(.):15427267-15427869	0.1332
1_MACS_peak_1910_lociStitched	chr1(.):15442203-15443597	0.1425
1_MACS_peak_1911_lociStitched	chr1(.):15446950-15447594	0.0375
1_MACS_peak_1912_lociStitched	chr1(.):15478531-15480512	0.1769
1_MACS_peak_1913_lociStitched	chr1(.):15652526-15652835	0.1499
1_MACS_peak_1914_lociStitched	chr1(.):15672083-15672469	0.1295
1_MACS_peak_1915_lociStitched	chr1(.):15735135-15735677	0.0542
3_MACS_peak_1916_lociStitched	chr1(.):16075538-16078233	0.0895
7_MACS_peak_1919_lociStitched	chr1(.):16080075-16090047	0.0839
1_MACS_peak_1926_lociStitched	chr1(.):16112030-16112390	0.0212
10_MACS_peak_1927_lociStitched	chr1(.):16314502-16330089	0.1036
2_MACS_peak_1937_lociStitched	chr1(.):16332294-16333881	0.1155
3_MACS_peak_1939_lociStitched	chr1(.):16338507-16360071	0.0944
2_MACS_peak_1942_lociStitched	chr1(.):16361111-16380974	0.0967
4_MACS_peak_1944_lociStitched	chr1(.):16383316-16400143	0.0846
1_MACS_peak_1948_lociStitched	chr1(.):16402659-16403811	0.0815
5_MACS_peak_1949_lociStitched	chr1(.):16409786-16424701	0.0907
14_MACS_peak_1954_lociStitched	chr1(.):16426839-16489589	0.0907
6_MACS_peak_1968_lociStitched	chr1(.):16492726-16517807	0.0925
4_MACS_peak_1974_lociStitched	chr1(.):16733753-16737908	0.092
1_MACS_peak_1978_lociStitched	chr1(.):16739675-16740221	0.1494
4_MACS_peak_1979_lociStitched	chr1(.):16742659-16750001	0.1501
1_MACS_peak_1983_lociStitched	chr1(.):16758639-16758979	0.0298
1_MACS_peak_1984_lociStitched	chr1(.):16826776-16828020	0.1491
2_MACS_peak_1985_lociStitched	chr1(.):16833017-16835166	0.3132
2_MACS_peak_1988_lociStitched	chr1(.):16846009-16850110	0.1251
3_MACS_peak_1990_lociStitched	chr1(.):16854804-16868036	0.2038
2_MACS_peak_1993_lociStitched	chr1(.):16869917-16875570	0.2196
1_MACS_peak_1995_lociStitched	chr1(.):16877365-16878150	0.1783
1_MACS_peak_1996_lociStitched	chr1(.):16880233-16881512	0.2163
1_MACS_peak_1997_lociStitched	chr1(.):16890177-16894401	0.9555
1_MACS_peak_1998_lociStitched	chr1(.):16906685-16909207	0.409
1_MACS_peak_1999_lociStitched	chr1(.):16937589-16942232	0.6978
1_MACS_peak_2000_lociStitched	chr1(.):16973097-16976199	0.2442
2_MACS_peak_2001_lociStitched	chr1(.):16979368-16982203	0.3923
2_MACS_peak_2003_lociStitched	chr1(.):16983331-16987480	0.2686
4_MACS_peak_2005_lociStitched	chr1(.):16993257-17009487	0.2714
1_MACS_peak_2009_lociStitched	chr1(.):17011981-17067214	0.2568
2_MACS_peak_2010_lociStitched	chr1(.):17073492-17077652	0.3108
5_MACS_peak_2012_lociStitched	chr1(.):17080304-17109541	0.2097
4_MACS_peak_2017_lociStitched	chr1(.):17112481-17118808	0.1494
3_MACS_peak_2021_lociStitched	chr1(.):17119913-17125033	0.1402
1_MACS_peak_2024_lociStitched	chr1(.):17179301-17180213	0.0861
7_MACS_peak_2025_lociStitched	chr1(.):17185215-17206759	0.2192
3_MACS_peak_2032_lociStitched	chr1(.):17212873-17218258	0.1648
1_MACS_peak_2035_lociStitched	chr1(.):17304711-17308662	0.1111
1_MACS_peak_2036_lociStitched	chr1(.):17381403-17388327	0.1006
6_MACS_peak_2037_lociStitched	chr1(.):17389889-17405281	0.0876
15_MACS_peak_2043_lociStitched	chr1(.):17409080-17467816	0.0905
1_MACS_peak_2058_lociStitched	chr1(.):17468879-17469446	0.0944
5_MACS_peak_2059_lociStitched	chr1(.):17470860-17479488	0.0994
1_MACS_peak_2064_lociStitched	chr1(.):17485769-17486161	0.068
1_MACS_peak_2065_lociStitched	chr1(.):17487951-17491511	0.071
3_MACS_peak_2066_lociStitched	chr1(.):17493122-17496679	0.1111
2_MACS_peak_2069_lociStitched	chr1(.):17499777-17500982	0.0627
1_MACS_peak_2071_lociStitched	chr1(.):17502754-17503120	0.093
1_MACS_peak_2072_lociStitched	chr1(.):17507920-17508379	0.0676
4_MACS_peak_2073_lociStitched	chr1(.):17509674-17513910	0.0816
1_MACS_peak_2077_lociStitched	chr1(.):17515056-17515410	0.0321
7_MACS_peak_2078_lociStitched	chr1(.):17516678-17532397	0.1015
12_MACS_peak_2085_lociStitched	chr1(.):17534602-17588702	0.0893
10_MACS_peak_2097_lociStitched	chr1(.):17590946-17618695	0.0796
2_MACS_peak_2107_lociStitched	chr1(.):17620135-17625941	0.0925
7_MACS_peak_2109_lociStitched	chr1(.):17628142-17648189	0.092
1_MACS_peak_2116_lociStitched	chr1(.):17649892-17650220	0.0226
18_MACS_peak_2117_lociStitched	chr1(.):17653912-17717231	0.0872
1_MACS_peak_2135_lociStitched	chr1(.):17722995-17723431	0.0273
1_MACS_peak_2136_lociStitched	chr1(.):17810397-17810794	0.0268
16_MACS_peak_2137_lociStitched	chr1(.):17821193-17860892	0.0972
3_MACS_peak_2153_lociStitched	chr1(.):17862294-17869687	0.0848
3_MACS_peak_2156_lociStitched	chr1(.):17870963-17873932	0.0515
6_MACS_peak_2159_lociStitched	chr1(.):17874988-17882617	0.0901
11_MACS_peak_2165_lociStitched	chr1(.):17883690-17915122	0.0817
16_MACS_peak_2176_lociStitched	chr1(.):17917113-17978335	0.086
15_MACS_peak_2192_lociStitched	chr1(.):17980976-18015546	0.0755
6_MACS_peak_2207_lociStitched	chr1(.):18017762-18035452	0.0785
11_MACS_peak_2213_lociStitched	chr1(.):18038040-18053539	0.0682
1_MACS_peak_2224_lociStitched	chr1(.):18055154-18064038	0.0798
2_MACS_peak_2225_lociStitched	chr1(.):18067520-18071935	0.0824
5_MACS_peak_2227_lociStitched	chr1(.):18088511-18094223	0.0858
1_MACS_peak_2232_lociStitched	chr1(.):18095533-18095985	0.0782
5_MACS_peak_2233_lociStitched	chr1(.):18097030-18110824	0.0894
3_MACS_peak_2238_lociStitched	chr1(.):18116318-18119289	0.0684
5_MACS_peak_2241_lociStitched	chr1(.):18120541-18126901	0.086
1_MACS_peak_2246_lociStitched	chr1(.):18128652-18129447	0.0853
2_MACS_peak_2247_lociStitched	chr1(.):18131164-18132420	0.0612
4_MACS_peak_2249_lociStitched	chr1(.):18133941-18137732	0.1108
7_MACS_peak_2253_lociStitched	chr1(.):18144510-18152881	0.0876
3_MACS_peak_2260_lociStitched	chr1(.):18159753-18162986	0.0678
2_MACS_peak_2263_lociStitched	chr1(.):18165299-18166668	0.0969
2_MACS_peak_2265_lociStitched	chr1(.):18169025-18170636	0.0515
1_MACS_peak_2267_lociStitched	chr1(.):18173265-18173652	0.0808
7_MACS_peak_2268_lociStitched	chr1(.):18176999-18184494	0.0693
3_MACS_peak_2275_lociStitched	chr1(.):18192913-18195755	0.0884
1_MACS_peak_2278_lociStitched	chr1(.):18202456-18202817	0.0656
1_MACS_peak_2279_lociStitched	chr1(.):18204009-18204373	0.0589
2_MACS_peak_2280_lociStitched	chr1(.):18206288-18209678	0.0643
3_MACS_peak_2282_lociStitched	chr1(.):18211725-18218149	0.0772
2_MACS_peak_2285_lociStitched	chr1(.):18219999-18222048	0.0734
1_MACS_peak_2287_lociStitched	chr1(.):18223114-18224011	0.0712
1_MACS_peak_2288_lociStitched	chr1(.):18231673-18232176	0.0611
2_MACS_peak_2289_lociStitched	chr1(.):18234604-18236498	0.0546
1_MACS_peak_2291_lociStitched	chr1(.):18237689-18238368	0.1171
1_MACS_peak_2292_lociStitched	chr1(.):18241134-18241554	0.077
1_MACS_peak_2293_lociStitched	chr1(.):18246332-18246710	0.0462
1_MACS_peak_2294_lociStitched	chr1(.):18254016-18254880	0.0648
2_MACS_peak_2295_lociStitched	chr1(.):18256535-18257952	0.0694
4_MACS_peak_2297_lociStitched	chr1(.):18259065-18262224	0.0703
1_MACS_peak_2301_lociStitched	chr1(.):18266401-18267021	0.0286
5_MACS_peak_2302_lociStitched	chr1(.):18273591-18281168	0.0617
1_MACS_peak_2307_lociStitched	chr1(.):18282333-18282935	0.1049
2_MACS_peak_2308_lociStitched	chr1(.):18287526-18289460	0.0479
1_MACS_peak_2310_lociStitched	chr1(.):18290671-18291181	0.0517
1_MACS_peak_2311_lociStitched	chr1(.):18296296-18296687	0.052
1_MACS_peak_2312_lociStitched	chr1(.):18298334-18298664	0.0219
3_MACS_peak_2313_lociStitched	chr1(.):18299694-18302209	0.0984
1_MACS_peak_2316_lociStitched	chr1(.):18312898-18313404	0.0712
3_MACS_peak_2317_lociStitched	chr1(.):18328755-18331746	0.0742
1_MACS_peak_2320_lociStitched	chr1(.):18333975-18334296	0.066
8_MACS_peak_2321_lociStitched	chr1(.):18341841-18349321	0.0946
8_MACS_peak_2329_lociStitched	chr1(.):18353336-18360482	0.076
1_MACS_peak_2337_lociStitched	chr1(.):18366914-18367846	0.0975
1_MACS_peak_2338_lociStitched	chr1(.):18369237-18369731	0.0855
2_MACS_peak_2339_lociStitched	chr1(.):18383320-18386234	0.069
2_MACS_peak_2341_lociStitched	chr1(.):18387832-18389112	0.0704
1_MACS_peak_2343_lociStitched	chr1(.):18393141-18393501	0.0964
1_MACS_peak_2344_lociStitched	chr1(.):18397500-18400253	0.0816
1_MACS_peak_2345_lociStitched	chr1(.):18401534-18402167	0.096
5_MACS_peak_2346_lociStitched	chr1(.):18403196-18407595	0.0585
1_MACS_peak_2351_lociStitched	chr1(.):18418643-18419146	0.0955
1_MACS_peak_2352_lociStitched	chr1(.):18425614-18425979	0.0982
2_MACS_peak_2353_lociStitched	chr1(.):18427369-18429062	0.0795
5_MACS_peak_2355_lociStitched	chr1(.):18432518-18439661	0.0795
1_MACS_peak_2360_lociStitched	chr1(.):18440726-18441251	0.0133
2_MACS_peak_2361_lociStitched	chr1(.):18445005-18446975	0.0246
1_MACS_peak_2363_lociStitched	chr1(.):18448071-18448652	0.0669
3_MACS_peak_2364_lociStitched	chr1(.):18449734-18451921	0.098
2_MACS_peak_2367_lociStitched	chr1(.):18455935-18457613	0.0537
3_MACS_peak_2369_lociStitched	chr1(.):18458688-18461204	0.0346
20_MACS_peak_2372_lociStitched	chr1(.):18465641-18491840	0.087
3_MACS_peak_2392_lociStitched	chr1(.):18492899-18496106	0.0884
3_MACS_peak_2395_lociStitched	chr1(.):18498230-18503488	0.1006
6_MACS_peak_2398_lociStitched	chr1(.):18505570-18511331	0.0833
