REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	JJN3_jia.bam
4_MACS_peak_10218_lociStitched	chr18	42301019	42313714	4	10291	12218.9375
2_MACS_peak_10956_lociStitched	chr19	16694069	16706754	2	10112	51417.379
3_MACS_peak_9540_lociStitched	chr17	57914295	57926958	3	10161	17753.525999999998
2_MACS_peak_16281_lociStitched	chr3	160471898	160484558	2	9971	23786.874
1_MACS_peak_5308_lociStitched	chr12	108953371	108966027	1	12657	31789.3408
3_MACS_peak_8532_lociStitched	chr16	75588681	75601298	3	5635	10930.1071
2_MACS_peak_20922_lociStitched	chr7	32766622	32779236	2	8145	25634.1708
2_MACS_peak_22724_lociStitched	chr8	101440445	101453055	2	9350	27598.246000000003
4_MACS_peak_8663_lociStitched	chr16	89033563	89046153	4	7720	18363.773999999998
4_MACS_peak_18602_lociStitched	chr5	133872051	133884638	4	7668	9561.085200000001
3_MACS_peak_18567_lociStitched	chr5	131791356	131803934	3	9857	20339.8838
2_MACS_peak_2459_lociStitched	chr10	22621555	22634106	2	11575	48947.6449
2_MACS_peak_17239_lociStitched	chr4	113200100	113212612	2	11430	30312.822399999997
1_MACS_peak_13652_lociStitched	chr20	9487396	9499900	1	12505	27428.7744
3_MACS_peak_21515_lociStitched	chr7	104938378	104950878	3	6117	5665.0
4_MACS_peak_15622_lociStitched	chr3	66539792	66552289	4	7390	12195.8223
2_MACS_peak_8073_lociStitched	chr16	17552902	17565398	2	10296	26562.7472
3_MACS_peak_19427_lociStitched	chr6	30646820	30659303	3	9760	40026.7395
2_MACS_peak_1547_lociStitched	chr1	161409261	161421711	2	11465	16995.495
2_MACS_peak_6596_lociStitched	chr14	69279675	69292113	2	12214	54066.7422
1_MACS_peak_20667_lociStitched	chr7	5458337	5470760	1	12424	203901.1836
2_MACS_peak_1537_lociStitched	chr1	161144937	161157342	2	9339	27976.9965
4_MACS_peak_7539_lociStitched	chr15	78368944	78381343	4	7618	13609.142399999999
2_MACS_peak_24231_lociStitched	chrX	13015368	13027763	2	9556	11056.34
3_MACS_peak_8808_lociStitched	chr17	4692373	4704758	3	4375	10294.412
2_MACS_peak_9593_lociStitched	chr17	62197261	62209646	2	8810	20494.698
4_MACS_peak_3073_lociStitched	chr10	111640814	111653198	4	5057	5981.472
3_MACS_peak_24711_lociStitched	chrX	118815471	118827845	3	8217	13362.682600000002
4_MACS_peak_954_lociStitched	chr1	93416290	93428661	4	7779	23253.7687
3_MACS_peak_24096_lociStitched	chr9	139293505	139305869	3	6205	11726.017600000001
3_MACS_peak_21336_lociStitched	chr7	89801458	89813805	3	6668	16770.9301
1_MACS_peak_12071_lociStitched	chr2	43444614	43456957	1	12344	57270.2857
2_MACS_peak_5442_lociStitched	chr12	120966035	120978377	2	8517	15611.395799999998
2_MACS_peak_315_lociStitched	chr1	25247182	25259519	2	10377	58808.0116
4_MACS_peak_9439_lociStitched	chr17	47816079	47828416	4	8443	15894.9908
2_MACS_peak_1549_lociStitched	chr1	161430337	161442669	2	10575	13610.828399999999
3_MACS_peak_16291_lociStitched	chr3	164168264	164180581	3	7853	13477.261400000001
1_MACS_peak_4154_lociStitched	chr11	111282553	111294867	1	12315	53719.825
3_MACS_peak_9833_lociStitched	chr17	76767189	76779494	3	7927	19236.406499999997
2_MACS_peak_16161_lociStitched	chr3	146256694	146268997	2	8055	16150.1481
2_MACS_peak_22250_lociStitched	chr8	39204051	39216354	2	9110	22906.955700000002
3_MACS_peak_5751_lociStitched	chr13	38433688	38445966	3	9892	9532.6392
2_MACS_peak_7457_lociStitched	chr15	72518559	72530832	2	8626	19953.4434
3_MACS_peak_10801_lociStitched	chr19	10978481	10990745	3	7197	15596.1288
3_MACS_peak_12591_lociStitched	chr2	110086345	110098578	3	5158	4891.9767
3_MACS_peak_13739_lociStitched	chr20	22212343	22224563	3	10790	15314.104000000001
1_MACS_peak_19060_lociStitched	chr6	388893	401112	1	12220	44364.7452
3_MACS_peak_13306_lociStitched	chr2	219260166	219272378	3	6783	19434.176799999997
1_MACS_peak_6100_lociStitched	chr13	104653529	104665713	1	12185	16477.6416
3_MACS_peak_16491_lociStitched	chr3	189425615	189437794	3	11809	24516.326999999997
3_MACS_peak_8445_lociStitched	chr16	69212628	69224795	3	8387	23745.1172
3_MACS_peak_13911_lociStitched	chr20	37498887	37511052	3	8934	48612.556500000006
5_MACS_peak_12033_lociStitched	chr2	38819341	38831501	5	9713	14958.016
2_MACS_peak_21482_lociStitched	chr7	102063550	102075708	2	9034	62072.669
3_MACS_peak_15804_lociStitched	chr3	98480262	98492401	3	8919	11379.0986
3_MACS_peak_6640_lociStitched	chr14	73688922	73701040	3	4377	4631.4996
4_MACS_peak_17900_lociStitched	chr5	33848116	33860233	4	6365	10719.9099
2_MACS_peak_13183_lociStitched	chr2	202116591	202128698	2	11524	23780.5694
3_MACS_peak_7903_lociStitched	chr16	3173735	3185828	3	4874	9295.8891
3_MACS_peak_8839_lociStitched	chr17	6915117	6927208	3	9137	28092.2294
4_MACS_peak_9106_lociStitched	chr17	29637216	29649306	4	8573	10448.178
3_MACS_peak_1383_lociStitched	chr1	153928840	153940925	3	8695	39061.137
3_MACS_peak_16540_lociStitched	chr3	195266756	195278821	3	8953	17203.4835
2_MACS_peak_23617_lociStitched	chr9	94180437	94192486	2	9481	24230.539
2_MACS_peak_12001_lociStitched	chr2	33712512	33724560	2	10850	14808.196800000002
2_MACS_peak_9861_lociStitched	chr17	78228061	78240102	2	9537	23289.7022
1_MACS_peak_5285_lociStitched	chr12	106528004	106539998	1	11995	40792.7934
4_MACS_peak_13962_lociStitched	chr20	43270045	43282033	4	11227	19129.2516
3_MACS_peak_11790_lociStitched	chr2	8617421	8629406	3	6151	8641.185
3_MACS_peak_9771_lociStitched	chr17	75131593	75143577	3	5499	16675.736
3_MACS_peak_20109_lociStitched	chr6	108909565	108921545	3	11722	18265.906
3_MACS_peak_15029_lociStitched	chr22	50352911	50364844	3	9304	37387.282300000006
3_MACS_peak_10859_lociStitched	chr19	12991241	13003170	3	5625	13189.895299999998
7_MACS_peak_5121_lociStitched	chr12	87324677	87336594	7	10072	5832.1798
1_MACS_peak_20835_lociStitched	chr7	23504851	23516768	1	11918	76721.646
2_MACS_peak_14445_lociStitched	chr21	44772017	44783924	2	8682	18897.5997
2_MACS_peak_8223_lociStitched	chr16	30661301	30673193	2	7771	64346.4228
2_MACS_peak_15669_lociStitched	chr3	72026232	72038104	2	11345	34337.3856
2_MACS_peak_17729_lociStitched	chr5	6711605	6723477	2	9298	49563.225600000005
3_MACS_peak_24228_lociStitched	chrX	12992064	13003931	3	8713	15446.087200000002
2_MACS_peak_13381_lociStitched	chr2	227654827	227666685	2	10112	26411.3234
2_MACS_peak_8873_lociStitched	chr17	7737019	7748869	2	10357	49256.895
3_MACS_peak_21720_lociStitched	chr7	134670681	134682526	3	7252	16264.3695
3_MACS_peak_1908_lociStitched	chr1	205196474	205208312	3	7905	9685.8516
2_MACS_peak_17731_lociStitched	chr5	6728052	6739862	2	9102	21800.079
2_MACS_peak_18286_lociStitched	chr5	88175103	88186883	2	11759	21375.988
2_MACS_peak_6594_lociStitched	chr14	69252476	69264250	2	10340	56645.89139999999
2_MACS_peak_24877_lociStitched	chrX	153569116	153580888	2	9458	20455.0272
3_MACS_peak_17444_lociStitched	chr4	157863978	157875742	3	11613	8834.764
1_MACS_peak_7763_lociStitched	chr15	100867795	100879555	1	11761	24203.256
2_MACS_peak_14683_lociStitched	chr22	29187047	29198785	2	8428	21980.5788
3_MACS_peak_22988_lociStitched	chr8	131362200	131373937	3	6653	22543.2559
3_MACS_peak_6244_lociStitched	chr14	24020199	24031930	3	4040	7677.9394999999995
2_MACS_peak_14008_lociStitched	chr20	45978446	45990176	2	11666	64480.98299999999
3_MACS_peak_14183_lociStitched	chr20	62199368	62211092	3	3457	3003.6888
3_MACS_peak_7873_lociStitched	chr16	2559552	2571260	3	5621	15483.83
2_MACS_peak_1416_lociStitched	chr1	154945202	154956895	2	7226	33876.9596
3_MACS_peak_19195_lociStitched	chr6	12109505	12121190	3	7229	14304.777
2_MACS_peak_24013_lociStitched	chr9	132646239	132657922	2	9866	24856.7508
3_MACS_peak_22283_lociStitched	chr8	42742562	42754229	3	9312	30091.526400000002
3_MACS_peak_4441_lociStitched	chr12	6712173	6723835	3	9213	16627.6796
2_MACS_peak_23504_lociStitched	chr9	73024832	73036494	2	9097	33437.2864
3_MACS_peak_3082_lociStitched	chr10	111827076	111838729	3	8823	10627.536
5_MACS_peak_9584_lociStitched	chr17	62151044	62162682	5	10396	18639.4208
2_MACS_peak_10530_lociStitched	chr19	1018245	1029881	2	8229	26438.155600000002
3_MACS_peak_1096_lociStitched	chr1	111325426	111337053	3	8019	29170.980300000003
5_MACS_peak_4324_lociStitched	chr11	128275133	128286757	5	7428	7743.9088
2_MACS_peak_18230_lociStitched	chr5	78524042	78535665	2	8596	23404.072799999998
3_MACS_peak_8625_lociStitched	chr16	87415592	87427211	3	7967	24796.107900000003
2_MACS_peak_21045_lociStitched	chr7	45439570	45451162	2	8254	11780.9496
4_MACS_peak_14000_lociStitched	chr20	45173105	45184695	4	7010	10661.641000000001
3_MACS_peak_24225_lociStitched	chrX	12964498	12976062	3	5867	8596.677599999999
4_MACS_peak_11838_lociStitched	chr2	11635648	11647204	4	8867	14175.7452
4_MACS_peak_13797_lociStitched	chr20	30285821	30297375	4	7689	9952.615600000001
5_MACS_peak_17481_lociStitched	chr4	166960656	166972190	5	8968	16929.605199999998
3_MACS_peak_2189_lociStitched	chr1	234630133	234641631	3	5614	7738.154
2_MACS_peak_21586_lociStitched	chr7	114561867	114573356	2	7098	17470.1734
4_MACS_peak_6785_lociStitched	chr14	91708939	91720425	4	5069	6520.602199999999
3_MACS_peak_10138_lociStitched	chr18	25746931	25758416	3	9894	12524.3925
3_MACS_peak_12043_lociStitched	chr2	39345566	39357049	3	8475	21559.3325
3_MACS_peak_14939_lociStitched	chr22	42465786	42477265	3	5376	15587.334100000002
3_MACS_peak_6870_lociStitched	chr14	98633164	98644630	3	4797	4545.122399999999
3_MACS_peak_21323_lociStitched	chr7	86772971	86784403	3	6797	23497.3328
2_MACS_peak_10488_lociStitched	chr18	74195873	74207293	2	10276	14386.916000000001
1_MACS_peak_18724_lociStitched	chr5	142774610	142786022	1	11413	37880.9928
1_MACS_peak_10408_lociStitched	chr18	60820802	60832202	1	11401	108618.06000000001
4_MACS_peak_24432_lociStitched	chrX	48792259	48803658	4	8709	18602.0281
3_MACS_peak_12456_lociStitched	chr2	87806213	87817608	3	9737	15738.774
2_MACS_peak_15797_lociStitched	chr3	98272546	98283936	2	8040	15139.588
4_MACS_peak_10878_lociStitched	chr19	13273045	13284434	4	8316	14071.1095
2_MACS_peak_14333_lociStitched	chr21	34601517	34612905	2	8566	22860.2712
2_MACS_peak_13094_lociStitched	chr2	191875534	191886920	2	11375	38748.8352
2_MACS_peak_15767_lociStitched	chr3	89152817	89164196	2	11370	11771.575499999999
4_MACS_peak_11770_lociStitched	chr2	5831051	5842418	4	8055	10647.4689
3_MACS_peak_22143_lociStitched	chr8	27930535	27941900	3	7259	13053.839
2_MACS_peak_10602_lociStitched	chr19	2469005	2480348	2	7321	32034.900599999997
3_MACS_peak_11843_lociStitched	chr2	11883864	11895203	3	11096	41176.4446
3_MACS_peak_22753_lociStitched	chr8	102914344	102925676	3	8378	14901.58
2_MACS_peak_17680_lociStitched	chr5	1791264	1802592	2	6900	33349.632
2_MACS_peak_8760_lociStitched	chr17	2117227	2128540	2	7476	19595.2473
2_MACS_peak_22548_lociStitched	chr8	81073340	81084648	2	7357	15943.1492
3_MACS_peak_19756_lociStitched	chr6	52392557	52403863	3	8859	17048.3174
1_MACS_peak_17191_lociStitched	chr4	105406483	105417786	1	11304	30259.2613
2_MACS_peak_18843_lociStitched	chr5	157284468	157295751	2	6902	12339.0888
2_MACS_peak_8770_lociStitched	chr17	2294819	2306096	2	7235	22737.815100000003
3_MACS_peak_8437_lociStitched	chr16	68788859	68800134	3	9115	11728.255000000001
2_MACS_peak_4275_lociStitched	chr11	122930132	122941399	2	7569	35525.977699999996
2_MACS_peak_23839_lociStitched	chr9	123630269	123641525	2	8887	33302.0016
3_MACS_peak_9053_lociStitched	chr17	26897585	26908838	3	4377	8264.2032
3_MACS_peak_11538_lociStitched	chr19	50393285	50404538	3	6850	16700.5773
3_MACS_peak_13922_lociStitched	chr20	39631340	39642591	3	5687	8116.4714
2_MACS_peak_14068_lociStitched	chr20	52267509	52278755	2	10467	35013.2964
3_MACS_peak_5194_lociStitched	chr12	95033600	95044845	3	8238	20230.8795
2_MACS_peak_21551_lociStitched	chr7	107843156	107854394	2	7186	21098.2212
3_MACS_peak_3637_lociStitched	chr11	60672538	60683768	3	7433	16279.008
2_MACS_peak_18967_lociStitched	chr5	175960346	175971557	2	8481	34982.8044
2_MACS_peak_11048_lociStitched	chr19	19050190	19061395	2	7391	25157.466
3_MACS_peak_17806_lociStitched	chr5	18739275	18750466	3	8472	27723.4643
4_MACS_peak_11466_lociStitched	chr19	48892896	48904086	4	7033	20250.543
2_MACS_peak_13216_lociStitched	chr2	204661943	204673131	2	8686	17279.865999999998
3_MACS_peak_169_lociStitched	chr1	11984450	11995617	3	7297	17321.1337
2_MACS_peak_1657_lociStitched	chr1	174125936	174137102	2	8500	26463.420000000002
2_MACS_peak_17686_lociStitched	chr5	2694492	2705656	2	10473	26489.939199999997
3_MACS_peak_13491_lociStitched	chr2	238767256	238778402	3	4323	3902.2146000000002
3_MACS_peak_3665_lociStitched	chr11	62191820	62202957	3	6473	15336.7627
2_MACS_peak_7501_lociStitched	chr15	75352852	75363983	2	9829	25813.902100000003
2_MACS_peak_19667_lociStitched	chr6	43593673	43604799	2	8006	36031.551
2_MACS_peak_21617_lociStitched	chr7	120627810	120638935	2	7597	6987.6125
3_MACS_peak_10938_lociStitched	chr19	16244570	16255673	3	7096	11196.2652
2_MACS_peak_1326_lociStitched	chr1	150592537	150603629	2	6648	23539.4424
2_MACS_peak_2363_lociStitched	chr10	6961783	6972848	2	8106	22932.212499999998
3_MACS_peak_20511_lociStitched	chr6	159064496	159075553	3	5933	10075.1384
2_MACS_peak_23520_lociStitched	chr9	77111006	77122062	2	8176	17540.344
2_MACS_peak_15165_lociStitched	chr3	13364776	13375791	2	9896	17018.175
3_MACS_peak_8944_lociStitched	chr17	16872410	16883424	3	7322	10368.579600000001
3_MACS_peak_11394_lociStitched	chr19	45921625	45932606	3	6362	12164.751799999998
3_MACS_peak_21195_lociStitched	chr7	73255960	73266929	3	9162	19464.4905
3_MACS_peak_16317_lociStitched	chr3	169481601	169492561	3	5810	21265.688
4_MACS_peak_2850_lociStitched	chr10	81076628	81087582	4	3890	3557.8592
2_MACS_peak_9364_lociStitched	chr17	43384742	43395696	2	8788	15302.738
3_MACS_peak_13119_lociStitched	chr2	197030867	197041818	3	6734	11452.5558
3_MACS_peak_10410_lociStitched	chr18	60851672	60862620	3	9449	18098.1388
4_MACS_peak_14441_lociStitched	chr21	44724831	44735763	4	9993	26592.09
3_MACS_peak_15226_lociStitched	chr3	20079915	20090822	3	6694	17464.2884
3_MACS_peak_7571_lociStitched	chr15	81584246	81595151	3	7594	11492.7795
2_MACS_peak_19551_lociStitched	chr6	34621871	34632760	2	6508	22046.958300000002
2_MACS_peak_17962_lociStitched	chr5	40377153	40388032	2	7912	15744.088800000001
3_MACS_peak_16369_lociStitched	chr3	176859400	176870276	3	9257	23041.8936
2_MACS_peak_22810_lociStitched	chr8	108963058	108973933	2	8037	6895.8375
3_MACS_peak_3543_lociStitched	chr11	44586087	44596960	3	5682	6927.1883
3_MACS_peak_14751_lociStitched	chr22	35767435	35778307	3	4768	6767.820000000001
2_MACS_peak_8341_lociStitched	chr16	57568754	57579610	2	9872	28780.3416
2_MACS_peak_13419_lociStitched	chr2	231782130	231792956	2	9082	17236.0746
3_MACS_peak_597_lociStitched	chr1	44435528	44446350	3	5628	19257.749
3_MACS_peak_14735_lociStitched	chr22	32803026	32813835	3	5158	6393.5235
2_MACS_peak_11228_lociStitched	chr19	39338023	39348826	2	7939	58359.9666
3_MACS_peak_8301_lociStitched	chr16	53124018	53134820	3	5840	12986.1644
3_MACS_peak_22743_lociStitched	chr8	102129411	102140202	3	6108	21012.2352
2_MACS_peak_23083_lociStitched	chr8	143741410	143752200	2	7653	27400.126
2_MACS_peak_15386_lociStitched	chr3	46245806	46256584	2	7838	25941.568199999998
4_MACS_peak_3927_lociStitched	chr11	73086502	73097272	4	6574	11496.974999999999
5_MACS_peak_20046_lociStitched	chr6	103913682	103924432	5	8044	5011.65
2_MACS_peak_8741_lociStitched	chr17	1618313	1629062	2	6825	33378.8697
4_MACS_peak_15729_lociStitched	chr3	79582756	79593504	4	6977	4996.745199999999
2_MACS_peak_7347_lociStitched	chr15	59605074	59615819	2	6392	7152.946499999999
2_MACS_peak_8021_lociStitched	chr16	12052370	12063102	2	7829	39525.956
3_MACS_peak_11530_lociStitched	chr19	50311985	50322715	3	5865	16726.997
3_MACS_peak_13_lociStitched	chr1	994263	1004989	3	5495	5709.4498
3_MACS_peak_23591_lociStitched	chr9	91924634	91935356	3	6650	20165.9376
3_MACS_peak_13541_lociStitched	chr2	242245931	242256652	3	5767	17166.4652
3_MACS_peak_14017_lociStitched	chr20	46387037	46397754	3	7119	26519.2165
1_MACS_peak_19958_lociStitched	chr6	90059185	90069901	1	10717	31922.964
3_MACS_peak_15201_lociStitched	chr3	16545246	16555961	3	7884	13653.053
2_MACS_peak_8030_lociStitched	chr16	14394757	14405460	2	10651	21059.2228
2_MACS_peak_12287_lociStitched	chr2	68645587	68656274	2	9367	12400.126100000001
2_MACS_peak_21881_lociStitched	chr7	156799821	156810506	2	8307	26987.1045
3_MACS_peak_10731_lociStitched	chr19	7980446	7991129	3	6884	21018.8025
1_MACS_peak_17965_lociStitched	chr5	40483132	40493813	1	10682	39531.4491
2_MACS_peak_8764_lociStitched	chr17	2161391	2172063	2	8496	29707.6464
1_MACS_peak_20343_lociStitched	chr6	138186088	138196760	1	10673	43272.825600000004
2_MACS_peak_9061_lociStitched	chr17	27045885	27056556	2	8409	31570.1535
3_MACS_peak_3193_lociStitched	chr10	125843864	125854534	3	5590	16188.524000000001
3_MACS_peak_7503_lociStitched	chr15	75396903	75407572	3	7742	9428.195300000001
2_MACS_peak_5791_lociStitched	chr13	42613461	42624125	2	6332	21299.2072
2_MACS_peak_4888_lociStitched	chr12	53592904	53603567	2	8512	9017.6991
3_MACS_peak_22731_lociStitched	chr8	101505269	101515923	3	8260	27927.3302
4_MACS_peak_23321_lociStitched	chr9	23821071	23831725	4	3791	3213.2464
3_MACS_peak_17323_lociStitched	chr4	129470829	129481472	3	5959	8493.114
3_MACS_peak_6919_lociStitched	chr14	103240894	103251534	3	5754	19657.399999999998
2_MACS_peak_8500_lociStitched	chr16	72507558	72518183	2	6215	8323.625
1_MACS_peak_18761_lociStitched	chr5	148205066	148215688	1	10623	16046.6554
5_MACS_peak_18698_lociStitched	chr5	141385656	141396271	5	7542	13587.2
3_MACS_peak_18352_lociStitched	chr5	95258394	95269008	3	10242	15803.184599999999
2_MACS_peak_19688_lociStitched	chr6	44223768	44234379	2	8494	48793.6224
2_MACS_peak_24130_lociStitched	chr9	140044323	140054929	2	6201	9880.5496
2_MACS_peak_22773_lociStitched	chr8	103816742	103827347	2	10237	58169.4855
1_MACS_peak_23309_lociStitched	chr9	21986290	21996889	1	10600	26980.8144
2_MACS_peak_8054_lociStitched	chr16	15734896	15745490	2	6143	21329.9596
2_MACS_peak_1859_lociStitched	chr1	200984909	200995464	2	9362	45614.488
3_MACS_peak_14964_lociStitched	chr22	43538618	43549157	3	4399	5740.5932999999995
2_MACS_peak_19264_lociStitched	chr6	21586849	21597385	2	6490	13027.764
2_MACS_peak_5347_lociStitched	chr12	111105722	111116257	2	8978	17862.0925
2_MACS_peak_1404_lociStitched	chr1	154756056	154766590	2	6881	12680.8292
2_MACS_peak_16053_lociStitched	chr3	130567009	130577539	2	10531	23649.326999999997
3_MACS_peak_12626_lociStitched	chr2	112190439	112200960	3	8812	14601.0438
2_MACS_peak_15981_lociStitched	chr3	124502160	124512660	2	9921	18886.35
2_MACS_peak_24725_lociStitched	chrX	119434827	119445327	2	10409	19250.7
3_MACS_peak_15879_lociStitched	chr3	111392653	111403132	3	5981	4753.2744
3_MACS_peak_3934_lociStitched	chr11	73489893	73500371	3	6281	21455.8006
2_MACS_peak_8552_lociStitched	chr16	79311579	79322051	2	7278	9494.9624
5_MACS_peak_6091_lociStitched	chr13	104452713	104463183	5	8939	8648.22
2_MACS_peak_15536_lociStitched	chr3	55687308	55697776	2	9081	16807.4208
3_MACS_peak_22560_lociStitched	chr8	82059103	82069570	3	6014	6961.6017
3_MACS_peak_13504_lociStitched	chr2	239139699	239150162	3	3831	4586.9792
2_MACS_peak_12639_lociStitched	chr2	112455606	112466066	2	9642	17189.964
3_MACS_peak_24429_lociStitched	chrX	48768143	48778577	3	9996	18561.0426
2_MACS_peak_18715_lociStitched	chr5	142539912	142550342	2	6796	7831.887
2_MACS_peak_19307_lociStitched	chr6	26214770	26225200	2	6993	17224.102
3_MACS_peak_21496_lociStitched	chr7	102474874	102485291	3	5977	8141.927199999999
1_MACS_peak_10949_lociStitched	chr19	16474754	16485143	1	10390	28680.9123
2_MACS_peak_12359_lociStitched	chr2	74425008	74435385	2	7239	18951.5151
2_MACS_peak_12013_lociStitched	chr2	37310328	37320703	2	6299	8278.212500000001
2_MACS_peak_8374_lociStitched	chr16	66549440	66559811	2	8354	20150.853
1_MACS_peak_4972_lociStitched	chr12	57846441	57856811	1	10371	32268.328999999998
2_MACS_peak_2454_lociStitched	chr10	22284116	22294482	2	5966	11247.109999999999
3_MACS_peak_18342_lociStitched	chr5	95059942	95070306	3	9010	19733.056
