#JJN3_H3K27ac_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/JJN3_H3K27ac_ROSE/JJN3_H3K27ac_peaks_4KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by JJN3_jia.bam
#Using cutoff of 25157.466 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	JJN3_jia.bam	enhancerRank	isSuper
1_MACS_peak_1514_lociStitched	chr1	160172170	160176929	1	4760	35998.0278	304	1
1_MACS_peak_21705_lociStitched	chr7	130788642	130795692	1	7051	35914.11	305	1
7_MACS_peak_19824_lociStitched	chr6	69342699	69378667	7	31761	35874.4832	306	1
3_MACS_peak_21476_lociStitched	chr7	101928981	101938462	3	8744	35850.5053	307	1
1_MACS_peak_17591_lociStitched	chr4	185392210	185397319	1	5110	35790.5886	308	1
1_MACS_peak_4779_lociStitched	chr12	46118671	46125699	1	7029	35596.1172	309	1
1_MACS_peak_16623_lociStitched	chr4	1239919	1244704	1	4786	35591.787	310	1
1_MACS_peak_9344_lociStitched	chr17	42294606	42300355	1	5750	35581.1359	311	1
2_MACS_peak_3019_lociStitched	chr10	104152962	104159860	2	6799	35572.986	312	1
1_MACS_peak_13001_lociStitched	chr2	178126607	178131838	1	5232	35565.569	313	1
2_MACS_peak_3670_lociStitched	chr11	62223509	62233682	2	10045	35545.4793	314	1
2_MACS_peak_4275_lociStitched	chr11	122930132	122941399	2	7569	35525.9777	315	1
3_MACS_peak_4666_lociStitched	chr12	26265779	26280681	3	10208	35407.152	316	1
2_MACS_peak_1693_lociStitched	chr1	179846132	179853564	2	4711	35395.6432	317	1
1_MACS_peak_17984_lociStitched	chr5	43016566	43021851	1	5286	35388.8885	318	1
3_MACS_peak_7484_lociStitched	chr15	75067321	75083408	3	12795	35378.5304	319	1
1_MACS_peak_8614_lociStitched	chr16	85586172	85592521	1	6350	35329.0105	320	1
2_MACS_peak_24114_lociStitched	chr9	139775500	139782412	2	5647	35235.9936	321	1
1_MACS_peak_2847_lociStitched	chr10	81000919	81010737	1	9819	35186.7302	322	1
1_MACS_peak_1094_lociStitched	chr1	111211019	111219421	1	8403	35174.1328	323	1
1_MACS_peak_51_lociStitched	chr1	1708165	1713287	1	5123	35158.4324	324	1
2_MACS_peak_1725_lociStitched	chr1	183438822	183448570	2	5900	35128.8676	325	1
1_MACS_peak_16092_lociStitched	chr3	135911557	135917266	1	5710	35027.5695	326	1
2_MACS_peak_14068_lociStitched	chr20	52267509	52278755	2	10467	35013.2964	327	1
2_MACS_peak_18967_lociStitched	chr5	175960346	175971557	2	8481	34982.8044	328	1
3_MACS_peak_8471_lociStitched	chr16	70461005	70474048	3	10411	34917.4153	329	1
1_MACS_peak_122_lociStitched	chr1	9221365	9226037	1	4673	34832.096	330	1
1_MACS_peak_21851_lociStitched	chr7	151211622	151218039	1	6418	34829.5509	331	1
1_MACS_peak_903_lociStitched	chr1	87792961	87803037	1	10077	34769.2532	332	1
2_MACS_peak_19575_lociStitched	chr6	35694433	35700950	2	5797	34753.8576	333	1
14_MACS_peak_2561_lociStitched	chr10	37435179	37478691	14	37303	34657.308	334	1
1_MACS_peak_16192_lociStitched	chr3	150314429	150323781	1	9353	34516.3616	335	1
1_MACS_peak_21866_lociStitched	chr7	154793493	154796977	1	3485	34428.1912	336	1
2_MACS_peak_15669_lociStitched	chr3	72026232	72038104	2	11345	34337.3856	337	1
1_MACS_peak_11289_lociStitched	chr19	41768229	41772983	1	4755	34320.0768	338	1
1_MACS_peak_8326_lociStitched	chr16	56964614	56971781	1	7168	34303.4121	339	1
3_MACS_peak_1534_lociStitched	chr1	161122805	161137379	3	6861	34247.4426	340	1
1_MACS_peak_17931_lociStitched	chr5	36874465	36881435	1	6971	34212.245	341	1
1_MACS_peak_1389_lociStitched	chr1	154191555	154195294	1	3740	34201.7547	342	1
1_MACS_peak_6532_lociStitched	chr14	64968040	64973998	1	5959	34196.5368	343	1
6_MACS_peak_14460_lociStitched	chr21	45552550	45580344	6	16347	34178.2818	344	1
2_MACS_peak_9802_lociStitched	chr17	76116523	76129242	2	8544	34136.5241	345	1
1_MACS_peak_21830_lociStitched	chr7	150016452	150021729	1	5278	34085.7261	346	1
1_MACS_peak_46_lociStitched	chr1	1622333	1625580	1	3248	34037.0022	347	1
1_MACS_peak_19784_lociStitched	chr6	55529216	55546273	1	17058	33963.8984	348	1
2_MACS_peak_14398_lociStitched	chr21	38737550	38743221	2	4443	33961.3506	349	1
3_MACS_peak_7814_lociStitched	chr16	685139	700543	3	8959	33890.3404	350	1
1_MACS_peak_1218_lociStitched	chr1	143741659	143745728	1	4070	33878.494	351	1
2_MACS_peak_1416_lociStitched	chr1	154945202	154956895	2	7226	33876.9596	352	1
1_MACS_peak_1314_lociStitched	chr1	150205572	150209985	1	4414	33873.7467	353	1
1_MACS_peak_19431_lociStitched	chr6	30683479	30690672	1	7194	33850.258	354	1
1_MACS_peak_20883_lociStitched	chr7	28217967	28222909	1	4943	33847.2638	355	1
1_MACS_peak_1167_lociStitched	chr1	118147646	118160866	1	13221	33847.166	356	1
1_MACS_peak_22676_lociStitched	chr8	97504905	97510432	1	5528	33840.1629	357	1
1_MACS_peak_9071_lociStitched	chr17	27275191	27280243	1	5053	33837.7908	358	1
2_MACS_peak_2794_lociStitched	chr10	74075546	74084178	2	8629	33690.696	359	1
2_MACS_peak_1333_lociStitched	chr1	150944866	150952406	2	5425	33649.512	360	1
1_MACS_peak_23108_lociStitched	chr8	144677653	144681642	1	3990	33608.9206	361	1
1_MACS_peak_11020_lociStitched	chr19	18389807	18393991	1	4185	33500.8696	362	1
2_MACS_peak_18668_lociStitched	chr5	139486433	139495038	2	6448	33446.7745	363	1
1_MACS_peak_17582_lociStitched	chr4	185267711	185276827	1	9117	33446.604	364	1
2_MACS_peak_22859_lociStitched	chr8	117884438	117893293	2	7864	33445.335	365	1
2_MACS_peak_23504_lociStitched	chr9	73024832	73036494	2	9097	33437.2864	366	1
2_MACS_peak_8741_lociStitched	chr17	1618313	1629062	2	6825	33378.8697	367	1
2_MACS_peak_17680_lociStitched	chr5	1791264	1802592	2	6900	33349.632	368	1
2_MACS_peak_23839_lociStitched	chr9	123630269	123641525	2	8887	33302.0016	369	1
2_MACS_peak_1247_lociStitched	chr1	145469500	145479425	2	9198	33197.14	370	1
1_MACS_peak_3794_lociStitched	chr11	65623837	65630143	1	6307	33191.631	371	1
13_MACS_peak_22825_lociStitched	chr8	114394787	114450559	13	41136	33173.1856	372	1
4_MACS_peak_18930_lociStitched	chr5	173160654	173178231	4	11783	33144.9489	373	1
2_MACS_peak_13487_lociStitched	chr2	238599477	238614359	2	14360	33137.7494	374	1
2_MACS_peak_16256_lociStitched	chr3	156875769	156885053	2	6143	33075.1784	375	1
4_MACS_peak_21273_lociStitched	chr7	78102900	78128350	4	20178	33031.555	376	1
4_MACS_peak_23120_lociStitched	chr8	145010061	145028521	4	10406	33028.632	377	1
1_MACS_peak_17639_lociStitched	chr5	188034	194005	1	5972	32916.3317	378	1
1_MACS_peak_6934_lociStitched	chr14	103795984	103803135	1	7152	32778.0387	379	1
6_MACS_peak_176_lociStitched	chr1	12202770	12228946	6	13331	32764.4992	380	1
1_MACS_peak_2457_lociStitched	chr10	22538859	22547921	1	9063	32752.7866	381	1
2_MACS_peak_4997_lociStitched	chr12	58286351	58299394	2	8833	32741.8429	382	1
4_MACS_peak_2181_lociStitched	chr1	233790525	233812904	4	16462	32715.8601	383	1
1_MACS_peak_1231_lociStitched	chr1	144925886	144939055	1	13170	32562.9863	384	1
2_MACS_peak_17645_lociStitched	chr5	390518	403758	2	12079	32338.7	385	1
2_MACS_peak_7151_lociStitched	chr15	40389122	40402053	2	11748	32301.638	386	1
1_MACS_peak_4972_lociStitched	chr12	57846441	57856811	1	10371	32268.329	387	1
1_MACS_peak_11537_lociStitched	chr19	50378485	50382461	1	3977	32222.2992	388	1
2_MACS_peak_48_lociStitched	chr1	1668830	1679011	2	5887	32140.3989	389	1
3_MACS_peak_19521_lociStitched	chr6	33167125	33177051	3	7492	32125.499	390	1
2_MACS_peak_10602_lociStitched	chr19	2469005	2480348	2	7321	32034.9006	391	1
6_MACS_peak_7972_lociStitched	chr16	10905778	10939078	6	18819	32001.3	392	1
3_MACS_peak_14629_lociStitched	chr22	24177466	24192301	3	12560	31975.359	393	1
1_MACS_peak_22313_lociStitched	chr8	52809379	52815461	1	6083	31972.4658	394	1
1_MACS_peak_10934_lociStitched	chr19	16186000	16191611	1	5612	31935.5676	395	1
1_MACS_peak_15949_lociStitched	chr3	119810222	119815632	1	5411	31926.574	396	1
1_MACS_peak_19958_lociStitched	chr6	90059185	90069901	1	10717	31922.964	397	1
1_MACS_peak_5873_lociStitched	chr13	52024958	52028906	1	3949	31896.2868	398	1
1_MACS_peak_10946_lociStitched	chr19	16434896	16440365	1	5470	31866.2223	399	1
1_MACS_peak_22240_lociStitched	chr8	38237336	38244989	1	7654	31863.2655	400	1
1_MACS_peak_21834_lociStitched	chr7	150100688	150105085	1	4398	31862.8605	401	1
1_MACS_peak_8214_lociStitched	chr16	30536929	30539710	1	2782	31821.3144	402	1
4_MACS_peak_2621_lociStitched	chr10	45913292	45930363	4	9197	31789.6162	403	1
1_MACS_peak_5308_lociStitched	chr12	108953371	108966027	1	12657	31789.3408	404	1
5_MACS_peak_12531_lociStitched	chr2	99075444	99106220	5	21509	31733.1336	405	1
2_MACS_peak_7771_lociStitched	chr15	101660604	101669718	2	8728	31731.3024	406	1
1_MACS_peak_5626_lociStitched	chr13	20531128	20534630	1	3503	31719.365	407	1
1_MACS_peak_19024_lociStitched	chr5	179231667	179234886	1	3220	31645.6671	408	1
3_MACS_peak_19293_lociStitched	chr6	26020465	26034887	3	10484	31576.969	409	1
2_MACS_peak_9061_lociStitched	chr17	27045885	27056556	2	8409	31570.1535	410	1
1_MACS_peak_23013_lociStitched	chr8	134508459	134515318	1	6860	31561.0026	411	1
2_MACS_peak_10371_lociStitched	chr18	56315232	56328606	2	12852	31547.9286	412	1
1_MACS_peak_98_lociStitched	chr1	6976630	6984790	1	8161	31526.976	413	1
2_MACS_peak_19510_lociStitched	chr6	32804996	32814480	2	5731	31521.0224	414	1
1_MACS_peak_24132_lociStitched	chr9	140060732	140068226	1	7495	31507.0242	415	1
1_MACS_peak_9359_lociStitched	chr17	43237152	43240451	1	3300	31475.4291	416	1
4_MACS_peak_9671_lociStitched	chr17	70581453	70601457	4	13137	31456.29	417	1
2_MACS_peak_19945_lociStitched	chr6	88624817	88640517	2	14609	31415.7	418	1
1_MACS_peak_11153_lociStitched	chr19	35757631	35761273	1	3643	31399.1388	419	1
1_MACS_peak_1088_lociStitched	chr1	110878864	110883808	1	4945	31385.0064	420	1
1_MACS_peak_23008_lociStitched	chr8	134244062	134250267	1	6206	31335.25	421	1
1_MACS_peak_10026_lociStitched	chr18	9912962	9916550	1	3589	31328.2632	422	1
4_MACS_peak_4303_lociStitched	chr11	126056035	126068977	4	10586	31313.169	423	1
1_MACS_peak_12469_lociStitched	chr2	89130710	89147830	1	17121	31288.512	424	1
7_MACS_peak_8391_lociStitched	chr16	67192460	67218878	7	13168	31284.1956	425	1
2_MACS_peak_3561_lociStitched	chr11	46258935	46266511	2	5599	31254.0304	426	1
2_MACS_peak_9980_lociStitched	chr18	3446358	3455025	2	7546	31231.5345	427	1
2_MACS_peak_16390_lociStitched	chr3	178422292	178435639	2	12549	31211.9595	428	1
1_MACS_peak_16202_lociStitched	chr3	151910885	151923722	1	12838	31157.9664	429	1
1_MACS_peak_3881_lociStitched	chr11	68604791	68612112	1	7322	31157.4439	430	1
2_MACS_peak_4253_lociStitched	chr11	120203552	120216405	2	12703	31127.3954	431	1
4_MACS_peak_2176_lociStitched	chr1	233748314	233765893	4	11640	31121.8616	432	1
1_MACS_peak_22764_lociStitched	chr8	103422218	103426270	1	4053	31101.5312	433	1
2_MACS_peak_2790_lociStitched	chr10	74030622	74037200	2	6462	31095.5216	434	1
1_MACS_peak_19423_lociStitched	chr6	30581989	30586878	1	4890	31062.2615	435	1
3_MACS_peak_23938_lociStitched	chr9	130531935	130549423	3	9474	31016.7168	436	1
1_MACS_peak_19512_lociStitched	chr6	32819703	32823680	1	3978	30995.5449	437	1
7_MACS_peak_6576_lociStitched	chr14	68772281	68811198	7	22591	30911.7731	438	1
1_MACS_peak_1611_lociStitched	chr1	167903206	167908374	1	5169	30871.048	439	1
1_MACS_peak_13702_lociStitched	chr20	17945746	17952984	1	7239	30849.0798	440	1
1_MACS_peak_17995_lociStitched	chr5	43555500	43558155	1	2656	30813.6645	441	1
1_MACS_peak_15802_lociStitched	chr3	98449377	98454162	1	4786	30800.5665	442	1
1_MACS_peak_10096_lociStitched	chr18	20713230	20718065	1	4836	30766.072	443	1
1_MACS_peak_4974_lociStitched	chr12	57912289	57918148	1	5860	30729.8691	444	1
1_MACS_peak_8947_lociStitched	chr17	16888771	16895633	1	6863	30708.1362	445	1
1_MACS_peak_4438_lociStitched	chr12	6640923	6645785	1	4863	30629.6276	446	1
1_MACS_peak_8256_lociStitched	chr16	31884288	31891280	1	6993	30622.8624	447	1
3_MACS_peak_15592_lociStitched	chr3	61545704	61562504	3	10186	30596.16	448	1
1_MACS_peak_13953_lociStitched	chr20	42695104	42700783	1	5680	30568.9212	449	1
1_MACS_peak_1586_lociStitched	chr1	165795729	165799552	1	3824	30548.8284	450	1
1_MACS_peak_439_lociStitched	chr1	33281166	33285544	1	4379	30515.0978	451	1
3_MACS_peak_12806_lociStitched	chr2	145267596	145282582	3	9758	30487.5184	452	1
1_MACS_peak_17750_lociStitched	chr5	10248532	10252599	1	4068	30432.9543	453	1
1_MACS_peak_9077_lociStitched	chr17	27618289	27622283	1	3995	30410.7154	454	1
2_MACS_peak_10406_lociStitched	chr18	60797996	60808263	2	7956	30329.7447	455	1
1_MACS_peak_18817_lociStitched	chr5	154133463	154138371	1	4909	30322.6056	456	1
2_MACS_peak_17239_lociStitched	chr4	113200100	113212612	2	11430	30312.8224	457	1
1_MACS_peak_17191_lociStitched	chr4	105406483	105417786	1	11304	30259.2613	458	1
1_MACS_peak_21170_lociStitched	chr7	71798523	71803663	1	5141	30239.134	459	1
1_MACS_peak_15238_lociStitched	chr3	23846787	23854924	1	8138	30233.0235	460	1
1_MACS_peak_23060_lociStitched	chr8	141520232	141523141	1	2910	30126.7676	461	1
3_MACS_peak_10319_lociStitched	chr18	52931365	52949365	3	11816	30092.4	462	1
3_MACS_peak_22283_lociStitched	chr8	42742562	42754229	3	9312	30091.5264	463	1
1_MACS_peak_16095_lociStitched	chr3	136467506	136472978	1	5473	30057.696	464	1
1_MACS_peak_10018_lociStitched	chr18	9101317	9108578	1	7262	30049.6485	465	1
1_MACS_peak_4492_lociStitched	chr12	9873478	9887185	1	13708	30030.6663	466	1
4_MACS_peak_331_lociStitched	chr1	25869623	25889760	4	12880	30030.3081	467	1
1_MACS_peak_23063_lociStitched	chr8	141643417	141646784	1	3368	30008.3875	468	1
4_MACS_peak_4464_lociStitched	chr12	7061279	7081028	4	11211	29980.9569	469	1
1_MACS_peak_17755_lociStitched	chr5	10563025	10567418	1	4394	29953.2312	470	1
2_MACS_peak_10518_lociStitched	chr19	659277	665463	2	5403	29911.7844	471	1
1_MACS_peak_23011_lociStitched	chr8	134305449	134311285	1	5837	29858.1432	472	1
2_MACS_peak_11662_lociStitched	chr19	56110303	56118280	2	4980	29713.5273	473	1
2_MACS_peak_8764_lociStitched	chr17	2161391	2172063	2	8496	29707.6464	474	1
2_MACS_peak_20636_lociStitched	chr7	2593797	2599787	2	4247	29703.811	475	1
1_MACS_peak_118_lociStitched	chr1	8935047	8941158	1	6112	29700.6822	476	1
4_MACS_peak_12238_lociStitched	chr2	64862792	64882346	4	13963	29690.7936	477	1
1_MACS_peak_6629_lociStitched	chr14	72941339	72948592	1	7254	29521.1606	478	1
2_MACS_peak_2111_lociStitched	chr1	226839055	226852520	2	11151	29516.6265	479	1
1_MACS_peak_17752_lociStitched	chr5	10351645	10356275	1	4631	29509.305	480	1
1_MACS_peak_8456_lociStitched	chr16	69597156	69601876	1	4721	29505.192	481	1
1_MACS_peak_14052_lociStitched	chr20	49545857	49549071	1	3215	29497.1278	482	1
1_MACS_peak_21803_lociStitched	chr7	148394319	148398421	1	4103	29464.666	483	1
1_MACS_peak_1092_lociStitched	chr1	111172788	111181096	1	8309	29463.4912	484	1
3_MACS_peak_53_lociStitched	chr1	1820700	1829459	3	6404	29390.8245	485	1
3_MACS_peak_15086_lociStitched	chr3	5222882	5241053	3	11057	29386.1412	486	1
6_MACS_peak_4990_lociStitched	chr12	58224924	58241105	6	11406	29381.4598	487	1
1_MACS_peak_14910_lociStitched	chr22	41486765	41490316	1	3552	29375.6475	488	1
1_MACS_peak_19763_lociStitched	chr6	52437498	52443037	1	5540	29346.7298	489	1
1_MACS_peak_8225_lociStitched	chr16	30708505	30711170	1	2666	29280.888	490	1
1_MACS_peak_1064_lociStitched	chr1	109755866	109759318	1	3453	29273.9956	491	1
5_MACS_peak_23843_lociStitched	chr9	123682542	123700075	5	13796	29271.3435	492	1
1_MACS_peak_10774_lociStitched	chr19	10380023	10383931	1	3909	29271.3108	493	1
1_MACS_peak_4488_lociStitched	chr12	9799552	9805050	1	5499	29217.4716	494	1
1_MACS_peak_7963_lociStitched	chr16	9183989	9188182	1	4194	29196.2783	495	1
1_MACS_peak_1382_lociStitched	chr1	153916818	153919981	1	3164	29178.0424	496	1
3_MACS_peak_1096_lociStitched	chr1	111325426	111337053	3	8019	29170.9803	497	1
1_MACS_peak_3280_lociStitched	chr11	501751	508265	1	6515	29154.7098	498	1
1_MACS_peak_17996_lociStitched	chr5	43600453	43605213	1	4761	29072.176	499	1
7_MACS_peak_9689_lociStitched	chr17	72732675	72757325	7	17915	29069.745	500	1
5_MACS_peak_6211_lociStitched	chr14	23018169	23039465	5	15192	29007.2816	501	1
1_MACS_peak_18710_lociStitched	chr5	142430015	142438536	1	8522	28988.442	502	1
4_MACS_peak_3796_lociStitched	chr11	65654967	65670347	4	10534	28985.148	503	1
1_MACS_peak_22663_lociStitched	chr8	95953001	95963126	1	10126	28977.75	504	1
1_MACS_peak_8918_lociStitched	chr17	14203712	14212808	1	9097	28844.3256	505	1
1_MACS_peak_22277_lociStitched	chr8	42395665	42398634	1	2970	28826.021	506	1
1_MACS_peak_15834_lociStitched	chr3	101566683	101571313	1	4631	28796.285	507	1
2_MACS_peak_8341_lociStitched	chr16	57568754	57579610	2	9872	28780.3416	508	1
1_MACS_peak_17989_lociStitched	chr5	43119791	43123235	1	3445	28761.5328	509	1
1_MACS_peak_8687_lociStitched	chr16	89786567	89791247	1	4681	28745.496	510	1
3_MACS_peak_10544_lociStitched	chr19	1236939	1251526	3	9352	28713.0508	511	1
1_MACS_peak_10949_lociStitched	chr19	16474754	16485143	1	10390	28680.9123	512	1
1_MACS_peak_23026_lociStitched	chr8	135723881	135726363	1	2483	28668.0928	513	1
1_MACS_peak_13566_lociStitched	chr20	358718	363996	1	5279	28631.5666	514	1
2_MACS_peak_1395_lociStitched	chr1	154523150	154533011	2	5529	28436.1657	515	1
3_MACS_peak_20808_lociStitched	chr7	22474341	22489022	3	10447	28419.4798	516	1
1_MACS_peak_9373_lociStitched	chr17	43660159	43664428	1	4270	28411.4757	517	1
1_MACS_peak_4220_lociStitched	chr11	118659268	118663116	1	3849	28365.532	518	1
1_MACS_peak_20670_lociStitched	chr7	5567893	5571606	1	3714	28320.1649	519	1
2_MACS_peak_13880_lociStitched	chr20	34677443	34690621	2	11813	28286.577	520	1
1_MACS_peak_4784_lociStitched	chr12	46776140	46783507	1	7368	28263.4955	521	1
1_MACS_peak_8975_lociStitched	chr17	18085411	18091454	1	6044	28168.8402	522	1
1_MACS_peak_21108_lociStitched	chr7	55597663	55605597	1	7935	28163.3198	523	1
1_MACS_peak_1166_lociStitched	chr1	117908262	117913537	1	5276	28162.6975	524	1
1_MACS_peak_21033_lociStitched	chr7	44835007	44838060	1	3054	28095.2325	525	1
3_MACS_peak_8839_lociStitched	chr17	6915117	6927208	3	9137	28092.2294	526	1
2_MACS_peak_18943_lociStitched	chr5	173310262	173323259	2	12872	28056.6239	527	1
1_MACS_peak_8967_lociStitched	chr17	17738654	17744610	1	5957	28011.068	528	1
1_MACS_peak_16195_lociStitched	chr3	150477722	150485392	1	7671	28006.238	529	1
2_MACS_peak_1537_lociStitched	chr1	161144937	161157342	2	9339	27976.9965	530	1
2_MACS_peak_8410_lociStitched	chr16	67693026	67702481	2	6187	27940.4705	531	1
3_MACS_peak_22731_lociStitched	chr8	101505269	101515923	3	8260	27927.3302	532	1
6_MACS_peak_22043_lociStitched	chr8	18585020	18614532	6	15395	27918.352	533	1
3_MACS_peak_23156_lociStitched	chr8	146011359	146025114	3	7615	27851.124	534	1
1_MACS_peak_17927_lociStitched	chr5	36239595	36243444	1	3850	27830.1945	535	1
2_MACS_peak_4968_lociStitched	chr12	57631494	57638083	2	6120	27818.758	536	1
2_MACS_peak_3085_lociStitched	chr10	111966977	111975938	2	8782	27799.7103	537	1
1_MACS_peak_1706_lociStitched	chr1	181056884	181060493	1	3610	27774.864	538	1
3_MACS_peak_17806_lociStitched	chr5	18739275	18750466	3	8472	27723.4643	539	1
5_MACS_peak_4615_lociStitched	chr12	18394385	18424368	5	24721	27692.2988	540	1
2_MACS_peak_10594_lociStitched	chr19	2266176	2271930	2	4797	27598.4856	541	1
2_MACS_peak_22724_lociStitched	chr8	101440445	101453055	2	9350	27598.246	542	1
3_MACS_peak_11749_lociStitched	chr2	1369933	1383901	3	11401	27565.848	543	1
1_MACS_peak_7443_lociStitched	chr15	70387169	70393539	1	6371	27543.88	544	1
1_MACS_peak_19796_lociStitched	chr6	56817407	56821815	1	4409	27539.8616	545	1
1_MACS_peak_19277_lociStitched	chr6	24718633	24722746	1	4114	27534.4785	546	1
1_MACS_peak_1219_lociStitched	chr1	143911511	143919189	1	7679	27524.0944	547	1
1_MACS_peak_1516_lociStitched	chr1	160229891	160233753	1	3863	27502.4606	548	1
3_MACS_peak_11161_lociStitched	chr19	36230845	36240437	3	8151	27489.7128	549	1
1_MACS_peak_22171_lociStitched	chr8	29203706	29210784	1	7079	27489.5364	550	1
1_MACS_peak_1300_lociStitched	chr1	149830898	149835654	1	4757	27489.2044	551	1
2_MACS_peak_16565_lociStitched	chr3	196358127	196368207	2	6825	27486.144	552	1
2_MACS_peak_22334_lociStitched	chr8	54926148	54935879	2	7618	27469.6399	553	1
1_MACS_peak_13652_lociStitched	chr20	9487396	9499900	1	12505	27428.7744	554	1
1_MACS_peak_16738_lociStitched	chr4	15002542	15007393	1	4852	27412.5159	555	1
2_MACS_peak_23083_lociStitched	chr8	143741410	143752200	2	7653	27400.126	556	1
3_MACS_peak_14725_lociStitched	chr22	31884476	31893470	3	7148	27348.0558	557	1
1_MACS_peak_1928_lociStitched	chr1	206132408	206140269	1	7862	27330.3387	558	1
1_MACS_peak_3842_lociStitched	chr11	67054496	67058103	1	3608	27323.3857	559	1
1_MACS_peak_1665_lociStitched	chr1	174966809	174970865	1	4057	27319.9992	560	1
3_MACS_peak_12789_lociStitched	chr2	142874341	142897517	3	18904	27264.2464	561	1
4_MACS_peak_3762_lociStitched	chr11	65148574	65157819	4	9056	27247.7885	562	1
1_MACS_peak_10789_lociStitched	chr19	10612039	10614699	1	2661	27238.4	563	1
1_MACS_peak_14186_lociStitched	chr20	62257151	62260443	1	3293	27219.902	564	1
1_MACS_peak_21410_lociStitched	chr7	98475494	98481248	1	5755	27218.1462	565	1
4_MACS_peak_9164_lociStitched	chr17	33401173	33417357	4	10661	27184.2648	566	1
1_MACS_peak_5625_lociStitched	chr13	20436101	20439623	1	3523	27148.6326	567	1
2_MACS_peak_4088_lociStitched	chr11	102183738	102192706	2	8787	27074.392	568	1
2_MACS_peak_21028_lociStitched	chr7	44671478	44680759	2	9242	27072.677	569	1
2_MACS_peak_11728_lociStitched	chr19	58891358	58899717	2	5458	27068.1138	570	1
3_MACS_peak_7675_lociStitched	chr15	90721767	90736968	3	8591	27022.8177	571	1
3_MACS_peak_8633_lociStitched	chr16	87807475	87814769	3	7194	27018.4348	572	1
2_MACS_peak_21881_lociStitched	chr7	156799821	156810506	2	8307	26987.1045	573	1
1_MACS_peak_23309_lociStitched	chr9	21986290	21996889	1	10600	26980.8144	574	1
