REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X07_0EWT_0229Kronos_MM1S.KB.6hr.1_H3K18Ac_hs.dm_i14.bam	X41_0EXT_0229Kronos_MM1S.KB.6hr.1_Input_hs_i85.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank.1	isSuper
2_MACS_peak_30041_lociStitched	chr8	129277985	129287549	2	9350	20117.874	1887.9336	773			MIR1208	773	1
2_MACS_peak_11603_lociStitched	chr16	81684651	81691846	2	6016	18917.094	692.159	774	CMIP		PLCG2	774	1
1_MACS_peak_7309_lociStitched	chr12	77452936	77460853	1	7918	19916.7969	1720.3641	775	E2F7		E2F7	775	1
1_MACS_peak_7470_lociStitched	chr12	94582815	94589151	1	6337	19145.4912	1013.76	776	PLXNC1		PLXNC1	776	1
1_MACS_peak_18287_lociStitched	chr20	42308747	42312484	1	3738	18866.9919	751.8844	777	MYBL2	GTSF1L	MYBL2	777	1
3_MACS_peak_1841_lociStitched	chr1	154942329	154957635	3	9061	22204.4142	4095.8856	778	CKS1B,MIR4258,FLAD1,SHC1	LENEP,ZBTB7B,DCST1,PMVK,PBXIP1,PYGO2,DCST2	MIR4258	778	1
1_MACS_peak_16637_lociStitched	chr2	133021810	133027694	1	5885	23890.2168	5793.9748	779		MIR663B,ANKRD30BL	ANKRD30BL	779	1
1_MACS_peak_4227_lociStitched	chr10	98045981	98051643	1	5663	19022.0552	941.5906	780		DNTT,BLNK	DNTT	780	1
3_MACS_peak_26693_lociStitched	chr6	129809492	129823650	3	8477	20159.5762	2096.7998	781	LAMA2		ARHGAP18	781	1
3_MACS_peak_9823_lociStitched	chr15	46993938	47008968	3	12943	20422.764	2362.716	782			SEMA6D	782	1
2_MACS_peak_13227_lociStitched	chr17	80405803	80417659	2	7005	20122.0032	2097.3264	783	NARF,C17orf62	HEXDC,C17orf101	C17orf62	783	1
1_MACS_peak_16446_lociStitched	chr2	112249866	112253908	1	4043	18920.602	909.45	784	LOC541471		LOC541471	784	1
1_MACS_peak_26179_lociStitched	chr6	74228228	74234512	1	6285	19379.856	1379.338	785	EEF1A1		EEF1A1	785	1
4_MACS_peak_25502_lociStitched	chr6	25162690	25180343	4	12046	20729.9179	2732.6844	786		CMAH	CMAH	786	1
1_MACS_peak_23716_lociStitched	chr5	37797991	37803117	1	5127	18881.621	885.7728	787		GDNF	GDNF	787	1
5_MACS_peak_25326_lociStitched	chr6	10403244	10430906	5	10962	21717.4362	3745.4348	788	LOC100130275,TFAP2A,C6orf218		TFAP2A	788	1
2_MACS_peak_11173_lociStitched	chr16	31879685	31890293	2	8245	19860.2976	1896.7104	789	ZNF267		ZNF267	789	1
2_MACS_peak_23752_lociStitched	chr5	43006901	43021257	2	8630	20559.2276	2598.436	790	LOC648987	LOC153684,C5orf39,LOC100132356	LOC648987	790	1
2_MACS_peak_19396_lociStitched	chr22	36648284	36656552	2	6200	19400.862	1443.5928	791	APOL1	APOL4,APOL2	APOL1	791	1
2_MACS_peak_28483_lociStitched	chr7	123606774	123617312	2	7564	20448.989	2493.2908	792	SPAM1	SPAM1	SPAM1	792	1
2_MACS_peak_2744_lociStitched	chr1	212779376	212788688	2	6021	20209.8336	2259.0912	793	ATF3	FAM71A	ATF3	793	1
1_MACS_peak_3552_lociStitched	chr10	32634846	32637010	1	2165	18236.4608	325.2492	794	EPC1		EPC1	794	1
1_MACS_peak_27667_lociStitched	chr7	45065052	45068843	1	3792	18578.1746	672.1443	795	CCM2	MYO1G,SNORA9,C7orf40	CCM2	795	1
4_MACS_peak_23374_lociStitched	chr4	185366246	185381428	4	10845	20734.0574	2852.6978	796	IRF2		IRF2	796	1
1_MACS_peak_20192_lociStitched	chr3	45634086	45639875	1	5790	19158.6955	1280.5268	797	LIMD1		LIMD1	797	1
1_MACS_peak_30430_lociStitched	chr9	22237132	22245642	1	8511	18847.948	975.246	798			DMRTA1	798	1
1_MACS_peak_2247_lociStitched	chr1	179850295	179853517	1	3223	19035.2538	1185.3738	799	TOR1AIP1	TOR1AIP2	TOR1AIP1	799	1
2_MACS_peak_21152_lociStitched	chr3	140470678	140485388	2	9592	19854.087	2062.342	800			TRIM42	800	1
2_MACS_peak_23489_lociStitched	chr5	1335324	1346197	2	8268	19377.8606	1604.8548	801	CLPTM1L	TERT	CLPTM1L	801	1
2_MACS_peak_1921_lociStitched	chr1	156709555	156722775	2	9498	20641.708	2881.96	802	MRPL24,HDGF	C1orf66,PRCC,CRABP2,ISG20L2	MRPL24	802	1
1_MACS_peak_19203_lociStitched	chr22	23497957	23501716	1	3760	18530.7423	774.354	803	RAB36	BCR,RTDR1	RAB36	803	1
1_MACS_peak_14932_lociStitched	chr19	49374947	49380442	1	5496	18928.077	1173.732	804	PPP1R15A	NUCB1,HSD17B14,PLEKHA4,TULP2	PPP1R15A	804	1
2_MACS_peak_19401_lociStitched	chr22	36772349	36785258	2	9044	20060.586	2312.0019	805	MYH9		MYH9	805	1
3_MACS_peak_28224_lociStitched	chr7	101921657	101936124	3	10846	19734.4347	1993.5526	806	CUX1,SH2B2	MIR4285	SH2B2	806	1
1_MACS_peak_1041_lociStitched	chr1	66795616	66803380	1	7765	19417.764	1697.2104	807	PDE4B		PDE4B	807	1
1_MACS_peak_2709_lociStitched	chr1	211430923	211434898	1	3976	18354.96	647.925	808	RCOR3		RCOR3	808	1
1_MACS_peak_12548_lociStitched	chr17	43660535	43664687	1	4153	18595.9776	899.3232	809		MGC57346,LOC644172	LOC644172	809	1
2_MACS_peak_5079_lociStitched	chr11	35183506	35197238	2	10298	20479.9048	2784.8496	810	CD44		CD44	810	1
3_MACS_peak_362_lociStitched	chr1	25346964	25364674	3	8707	19991.048	2316.468	811			RUNX3	811	1
2_MACS_peak_25220_lociStitched	chr6	3022990	3033134	2	7791	19170.1312	1525.6576	812	LOC401233	DKFZP686I15217,NQO2,FAM136B,RIPK1	LOC401233	812	1
1_MACS_peak_7084_lociStitched	chr12	57076512	57083913	1	7402	18961.362	1321.0785	813	PTGES3	BAZ2A,SNORD59B,SNORD59A,ATP5B,NACA	PTGES3	813	1
1_MACS_peak_21621_lociStitched	chr3	182399266	182402763	1	3498	18529.5539	910.2691	814			ATP11B	814	1
1_MACS_peak_26866_lociStitched	chr6	139610711	139614896	1	4186	18398.5155	797.661	815	TXLNB		TXLNB	815	1
1_MACS_peak_893_lociStitched	chr1	53100865	53105106	1	4242	18614.1731	1035.2281	816	FAM159A	GPX7	FAM159A	816	1
1_MACS_peak_19349_lociStitched	chr22	33962545	33966722	1	4178	18413.0514	842.0832	817	LARGE		LARGE	817	1
1_MACS_peak_4226_lociStitched	chr10	98029076	98034678	1	5603	18805.914	1235.8012	818	BLNK	DNTT	BLNK	818	1
4_MACS_peak_21596_lociStitched	chr3	181417158	181433137	4	10971	20441.9347	2879.4158	819	SOX2OT,SOX2		SOX2	819	1
2_MACS_peak_22546_lociStitched	chr4	78735952	78749751	2	9761	19689.7931	2144.3646	820	CNOT6L	MRPL1	CNOT6L	820	1
1_MACS_peak_11381_lociStitched	chr16	66582717	66588030	1	5314	18695.9157	1162.4844	821	CKLF,TK2	CMTM1,CMTM2,CMTM3	TK2	821	1
2_MACS_peak_7295_lociStitched	chr12	76351098	76358729	2	6316	18804.3102	1287.3497	822			PHLDA1	822	1
3_MACS_peak_19858_lociStitched	chr3	13455202	13470799	3	7990	19563.3171	2061.9234	823	NUP210		NUP210	823	1
3_MACS_peak_27664_lociStitched	chr7	45025263	45042100	3	10781	20106.7454	2618.1535	824	CCM2,C7orf40	CCM2,MYO1G,SNORA9	CCM2	824	1
4_MACS_peak_24894_lociStitched	chr5	156305037	156321995	4	13123	19734.0246	2253.7182	825		PPP1R2P3,LOC100286948	PPP1R2P3	825	1
2_MACS_peak_2477_lociStitched	chr1	200986487	200997163	2	9375	20047.3928	2578.254	826	KIF21B		KIF21B	826	1
1_MACS_peak_1724_lociStitched	chr1	150335288	150338917	1	3630	18634.5521	1176.8847	827	RPRD2	PRPF3	RPRD2	827	1
4_MACS_peak_19525_lociStitched	chr22	39911112	39929623	4	10004	20495.3792	3048.7617	828	SMCR7L,ATF4,RPS19BP1	MGAT3,CACNA1I	ATF4	828	1
2_MACS_peak_28180_lociStitched	chr7	100025356	100034985	2	5626	19154.9697	1724.5539	829	MEPCE,ZCWPW1,C7orf47	C7orf51,C7orf61,TSC22D4	MEPCE	829	1
2_MACS_peak_17551_lociStitched	chr2	227769315	227782505	2	8614	19337.859	1912.55	830	RHBDD1		RHBDD1	830	1
1_MACS_peak_25543_lociStitched	chr6	26248940	26253928	1	4989	18339.3796	918.2908	831	HIST1H2BH,HIST1H3F	HIST1H2BF,HIST1H4E,HIST1H2AE,HIST1H3E,HIST1H4F,HIST1H2BI,HIST1H2AD,HIST1H3D,HIST1H2BG,HIST1H1D,HIST1H4G,HIST1H3G,HIST1H4H	HIST1H2BH	831	1
2_MACS_peak_1366_lociStitched	chr1	107992470	108004070	2	7485	18253.76	835.2	832	NTNG1		VAV3	832	1
1_MACS_peak_21740_lociStitched	chr3	187084596	187088152	1	3557	18412.2568	1010.9708	833	RTP4		RTP4	833	1
1_MACS_peak_21254_lociStitched	chr3	150315118	150323847	1	8730	19032.7116	1649.781	834	SELT		SELT	834	1
2_MACS_peak_26820_lociStitched	chr6	137971581	137983631	2	11136	19331.815	1949.69	835			OLIG3	835	1
2_MACS_peak_7417_lociStitched	chr12	92577778	92586254	2	6659	18796.3776	1424.8156	836		BTG1	BTG1	836	1
1_MACS_peak_7654_lociStitched	chr12	109082704	109087341	1	4638	18374.5762	1008.0838	837	CORO1C		CORO1C	837	1
1_MACS_peak_28459_lociStitched	chr7	121182367	121188146	1	5780	19042.9608	1680.5332	838			FAM3C	838	1
1_MACS_peak_18990_lociStitched	chr21	44780235	44783198	1	2964	18188.3755	836.1586	839			SIK1	839	1
4_MACS_peak_6741_lociStitched	chr12	32608264	32625273	4	10002	20009.3876	2660.2076	840		FGD4	FGD4	840	1
3_MACS_peak_6352_lociStitched	chr12	6468227	6477537	3	6905	18883.473	1546.391	841	SCNN1A	PLEKHG6,LTBR,TNFRSF1A	SCNN1A	841	1
2_MACS_peak_2719_lociStitched	chr1	211686763	211702699	2	10726	20845.8816	3526.6368	842		RD3,SLC30A1	RD3	842	1
5_MACS_peak_5372_lociStitched	chr11	64611170	64634293	5	10729	20454.6058	3147.0403	843	CDC42BPG,EHD1	MAP4K2,MEN1,MIR192,MIR194-2	CDC42BPG	843	1
1_MACS_peak_19564_lociStitched	chr22	41839719	41845452	1	5734	18371.3985	1090.4166	844	TOB2	ACO2,PHF5A	TOB2	844	1
3_MACS_peak_22006_lociStitched	chr4	9599028	9611318	3	9377	19351.834	2070.865	845		MIR548I2	MIR548I2	845	1
1_MACS_peak_6238_lociStitched	chr11	130715331	130720248	1	4918	18155.5308	881.1264	846			SNX19	846	1
1_MACS_peak_23289_lociStitched	chr4	174253399	174257460	1	4062	18166.8835	902.3542	847	HMGB2	SAP30	HMGB2	847	1
3_MACS_peak_29224_lociStitched	chr8	29490611	29505872	3	10116	19856.0871	2603.5266	848			C8orf75	848	1
1_MACS_peak_21823_lociStitched	chr3	195631273	195637464	1	6192	18809.4962	1580.5623	849	TNK2	TNK2	TNK2	849	1
2_MACS_peak_16420_lociStitched	chr2	111501864	111513359	2	7435	19198.949	1992.0835	850	ACOXL		ACOXL	850	1
2_MACS_peak_7555_lociStitched	chr12	102129412	102140237	2	7728	18980.555	1790.455	851	SYCP3,GNPTAB	CHPT1	SYCP3	851	1
3_MACS_peak_13945_lociStitched	chr19	1015244	1029680	3	9626	20093.4684	2904.5232	852	CNN2,C19orf6	WDR18,GRIN3B,ABCA7,HMHA1	C19orf6	852	1
3_MACS_peak_10526_lociStitched	chr15	93373599	93389520	3	7631	19515.9618	2335.6107	853		ASB9P1,LOC100507217	ASB9P1	853	1
2_MACS_peak_30659_lociStitched	chr9	66698426	66709932	2	7908	18912.4122	1737.406	854			LOC442421	854	1
1_MACS_peak_1590_lociStitched	chr1	144905958	144910753	1	4796	18785.851	1635.5745	855	PDE4DIP		PDE4DIP	855	1
1_MACS_peak_19022_lociStitched	chr21	45659706	45665546	1	5841	18581.712	1434.888	856	ICOSLG	AIRE,DNMT3L	ICOSLG	856	1
3_MACS_peak_2013_lociStitched	chr1	161122765	161137546	3	6934	20807.2137	3670.1223	857	UFC1,USP21,PPOX	NIT1,NDUFS2,FCER1G,PFDN2,DEDD,B4GALT3,ADAMTS4	USP21	857	1
1_MACS_peak_15954_lociStitched	chr2	69133467	69137946	1	4480	18128.7525	1016.2851	858		BMP10,GKN2	BMP10	858	1
3_MACS_peak_4336_lociStitched	chr10	104533559	104543865	3	8625	19220.69	2113.7606	859	C10orf26		C10orf26	859	1
2_MACS_peak_30699_lociStitched	chr9	69881345	69892324	2	7592	18743.3488	1661.1227	860			FOXD4L5	860	1
3_MACS_peak_6233_lociStitched	chr11	130634112	130648887	3	8736	19046.4525	1965.075	861			SNX19	861	1
2_MACS_peak_14700_lociStitched	chr19	40645237	40654726	2	9185	18782.5266	1706.1222	862		MAP3K10,ZNF780A	MAP3K10	862	1
2_MACS_peak_2293_lociStitched	chr1	183438714	183451540	2	9130	20009.8426	2934.5888	863	SMG7		SMG7	863	1
3_MACS_peak_28406_lociStitched	chr7	116212970	116229480	3	8522	20350.226	3277.235	864		CAV1	CAV1	864	1
4_MACS_peak_10028_lociStitched	chr15	63758653	63780339	4	12997	20684.1068	3615.0562	865		USP3	USP3	865	1
2_MACS_peak_22819_lociStitched	chr4	108950614	108958983	2	8056	18384.1823	1334.0186	866	HADH		HADH	866	1
1_MACS_peak_18809_lociStitched	chr21	34585904	34590220	1	4317	18447.8788	1401.8368	867		IFNAR2,IL10RB,C21orf54	IFNAR2	867	1
2_MACS_peak_29335_lociStitched	chr8	38792897	38802459	2	6636	18520.6378	1483.0662	868	PLEKHA2	HTRA4	HTRA4	868	1
4_MACS_peak_15603_lociStitched	chr2	43395820	43407212	4	9876	18636.1728	1608.5504	869		LOC100129726,ZFP36L2	ZFP36L2	869	1
3_MACS_peak_28532_lociStitched	chr7	128162554	128173857	3	7145	19008.2551	1989.328	870		METTL2B	METTL2B	870	1
2_MACS_peak_31237_lociStitched	chr9	117660288	117673679	2	10906	19384.8116	2382.2589	871	TNFSF8		TNFSF8	871	1
2_MACS_peak_374_lociStitched	chr1	25869402	25878689	2	7570	18670.5848	1678.1609	872	LDLRAP1		LDLRAP1	872	1
3_MACS_peak_19155_lociStitched	chr22	22510892	22524109	3	7171	18954.4997	1970.6547	873			VPREB1	873	1
1_MACS_peak_19398_lociStitched	chr22	36725767	36730264	1	4498	18099.0759	1122.9009	874	MYH9		MYH9	874	1
1_MACS_peak_21608_lociStitched	chr3	181670867	181675946	1	5080	18218.8809	1255.0209	875			SOX2	875	1
3_MACS_peak_11320_lociStitched	chr16	57568965	57579457	3	9783	18604.4144	1668.228	876	GPR114,CCDC102A	DOK4	GPR114	876	1
2_MACS_peak_21060_lociStitched	chr3	130557341	130574105	2	10835	19566.9408	2633.6244	877	ATP2C1	ATP2C1	ATP2C1	877	1
2_MACS_peak_2237_lociStitched	chr1	179049298	179059060	2	5972	19183.3062	2254.0458	878	TOR3A		TOR3A	878	1
2_MACS_peak_19522_lociStitched	chr22	39861905	39870316	2	7554	18521.022	1594.7256	879	MGAT3	MGAT3,SMCR7L,ATF4	MGAT3	879	1
1_MACS_peak_19204_lociStitched	chr22	23517267	23526407	1	9141	18744.312	1828.914	880	BCR	RAB36,RTDR1	BCR	880	1
1_MACS_peak_2149_lociStitched	chr1	169861606	169864531	1	2926	17806.815	903.24	881	SCYL3		SCYL3	881	1
1_MACS_peak_17962_lociStitched	chr20	17945499	17952330	1	6832	18318.0096	1426.9959	882	C20orf72,SNX5	SNORD17	SNX5	882	1
3_MACS_peak_31373_lociStitched	chr9	130532166	130549542	3	10080	19311.6864	2443.0656	883	CDK9,MIR2861,SH2D3C	FPGS,TOR2A,SH2D3C	SH2D3C	883	1
2_MACS_peak_8511_lociStitched	chr13	103243413	103251123	2	6347	18324.357	1467.213	884	TPP2		TPP2	884	1
3_MACS_peak_7622_lociStitched	chr12	106528875	106544039	3	10539	19038.402	2185.1324	885	NUAK1		NUAK1	885	1
1_MACS_peak_25792_lociStitched	chr6	34622848	34627114	1	4267	17725.23	872.8236	886	C6orf106		C6orf106	886	1
1_MACS_peak_6019_lociStitched	chr11	116794737	116802835	1	8099	18397.8462	1594.4962	887	SIK3		APOA1	887	1
1_MACS_peak_29649_lociStitched	chr8	80634193	80640078	1	5886	18013.985	1212.31	888		HEY1	HEY1	888	1
1_MACS_peak_7268_lociStitched	chr12	72078900	72089187	1	10288	18742.914	1953.5013	889	TMEM19	THAP2,ZFC3H1	TMEM19	889	1
1_MACS_peak_27435_lociStitched	chr7	26048897	26053626	1	4730	17725.7107	936.342	890			MIR148A	890	1
1_MACS_peak_24197_lociStitched	chr5	88729287	88735105	1	5819	17720.4644	953.5702	891			MEF2C	891	1
2_MACS_peak_19468_lociStitched	chr22	38700748	38714982	2	10798	18881.401	2142.217	892	CSNK1E	TMEM184B	CSNK1E	892	1
2_MACS_peak_22930_lociStitched	chr4	121684085	121695822	2	6818	18322.6307	1590.3635	893	PRDM5		PRDM5	893	1
1_MACS_peak_28465_lociStitched	chr7	121944618	121951785	1	7168	18232.1313	1535.8881	894	LOC154860	FEZF1	FEZF1	894	1
1_MACS_peak_20924_lociStitched	chr3	121792625	121798880	1	6256	17946.846	1264.761	895	CD86		CD86	895	1
3_MACS_peak_6091_lociStitched	chr11	120368064	120382993	3	10472	18589.5908	1910.912	896			GRIK4	896	1
1_MACS_peak_15199_lociStitched	chr2	10259674	10265049	1	5376	17697.1875	1018.5625	897	RRM2	C2orf48,CYS1	RRM2	897	1
2_MACS_peak_6831_lociStitched	chr12	46119552	46132422	2	9573	18694.962	2023.164	898	ARID2,LOC400027		ARID2	898	1
3_MACS_peak_2159_lociStitched	chr1	171219551	171228169	3	7872	18470.0976	1805.471	899	FMO1		FMO1	899	1
2_MACS_peak_22635_lociStitched	chr4	87854806	87869770	2	9979	19022.2368	2368.8012	900	AFF1	C4orf36	AFF1	900	1
2_MACS_peak_2699_lociStitched	chr1	210501171	210507552	2	5409	18455.7663	1802.6325	901	HHAT		HHAT	901	1
3_MACS_peak_14137_lociStitched	chr19	7399974	7411122	3	7949	18978.3552	2356.6872	902		ARHGEF18	ARHGEF18	902	1
5_MACS_peak_20496_lociStitched	chr3	66530525	66552388	5	15198	19788.2013	3174.5076	903	LRIG1		LRIG1	903	1
1_MACS_peak_16650_lociStitched	chr2	134709264	134714901	1	5638	17767.2603	1160.6583	904			MIR3679	904	1
2_MACS_peak_16338_lociStitched	chr2	106324999	106332177	2	5521	17960.7916	1358.7954	905		NCK2	NCK2	905	1
2_MACS_peak_11135_lociStitched	chr16	30661057	30673102	2	7535	18586.6395	1992.243	906	PRR14	FBRS,SRCAP,SNORA30,ZNF689	PRR14	906	1
2_MACS_peak_16726_lociStitched	chr2	148044824	148057807	2	9092	18730.5741	2138.3001	907			ACVR2A	907	1
2_MACS_peak_2721_lociStitched	chr1	211742899	211756657	2	13583	20064.6672	3495.9078	908	SLC30A1		SLC30A1	908	1
1_MACS_peak_17211_lociStitched	chr2	196909431	196912781	1	3351	17137.595	577.54	909	DNAH7		DNAH7	909	1
2_MACS_peak_25960_lociStitched	chr6	44223482	44234081	2	7333	18239.8191	1685.241	910	SLC35B2,NFKBIE	SLC29A1,HSP90AB1,TMEM151B,TCTE1,AARS2	SLC35B2	910	1
1_MACS_peak_6048_lociStitched	chr11	118689261	118693496	1	4236	17410.5085	858.011	911		DDX6	DDX6	911	1
2_MACS_peak_29535_lociStitched	chr8	66857623	66866028	2	5967	18027.044	1475.0775	912			DNAJC5B	912	1
3_MACS_peak_16571_lociStitched	chr2	127413110	127424468	3	8668	18186.4296	1652.589	913	GYPC		GYPC	913	1
3_MACS_peak_6191_lociStitched	chr11	128274059	128286955	3	9365	18596.032	2111.0752	914			ETS1	914	1
1_MACS_peak_1638_lociStitched	chr1	146513789	146520532	1	6744	18007.8558	1542.7984	915	LOC728989		LOC728989	915	1
4_MACS_peak_15052_lociStitched	chr19	56145780	56167561	4	10292	19206.4858	2768.3651	916	ZNF580,ZNF581,CCDC106,U2AF2	ZNF524,ZNF865,EPN1,FIZ1,ZNF784	ZNF581	916	1
1_MACS_peak_16417_lociStitched	chr2	111431765	111437650	1	5886	17518.468	1092.256	917	BUB1		BUB1	917	1
3_MACS_peak_1806_lociStitched	chr1	153929389	153941574	3	7981	19583.732	3210.7475	918	CREB3L4,CRTC2,SLC39A1	RPS27,GATAD2B,DENND4B,JTB,RAB13	CRTC2	918	1
3_MACS_peak_603_lociStitched	chr1	36614229	36627401	3	8850	18455.2892	2095.6652	919	MAP7D1,TRAPPC3	COL8A2	MAP7D1	919	1
3_MACS_peak_6995_lociStitched	chr12	53763978	53776279	3	7725	18543.7575	2227.7111	920	SP1	AMHR2,AAAS,SP7	SP1	920	1
1_MACS_peak_25664_lociStitched	chr6	30582067	30586899	1	4833	17472.512	1161.1296	921	MRPS18B,PPP1R10	ABCF1,MIR877,ATAT1,C6orf136	PPP1R10	921	1
3_MACS_peak_22258_lociStitched	chr4	40622304	40634267	3	8961	18110.7857	1820.7686	922	RBM47		RBM47	922	1
1_MACS_peak_30012_lociStitched	chr8	126440997	126449532	1	8536	18016.5315	1741.14	923	TRIB1		TRIB1	923	1
1_MACS_peak_19482_lociStitched	chr22	39265417	39271546	1	6130	17334.0378	1073.1879	924	CBX6	NPTXR	CBX6	924	1
3_MACS_peak_27430_lociStitched	chr7	25979787	25994381	3	8565	18245.4188	2003.7562	925	MIR148A		MIR148A	925	1
2_MACS_peak_32002_lociStitched	chrX	48768197	48779044	2	9647	17297.7109	1077.1071	926	SLC35A2,PIM2	PQBP1,TIMM17B,OTUD5,KCND1	PIM2	926	1
1_MACS_peak_16986_lociStitched	chr2	174827150	174831735	1	4586	16820.531	618.5165	927	SP3		SP3	927	1
1_MACS_peak_4506_lociStitched	chr10	121063962	121067659	1	3698	16790.2952	595.9564	928	GRK5		GRK5	928	1
2_MACS_peak_31149_lociStitched	chr9	112729408	112738346	2	8458	17926.0528	1739.3348	929	PALM2-AKAP2		AKAP2	929	1
3_MACS_peak_5487_lociStitched	chr11	67029724	67046617	3	8091	18567.0963	2386.9809	930	ADRBK1	ANKRD13D,SSH3,LOC100130987	ADRBK1	930	1
1_MACS_peak_30926_lociStitched	chr9	93923184	93928098	1	4915	17138.0664	982.3086	931			LOC100129316	931	1
1_MACS_peak_13567_lociStitched	chr18	42336195	42342432	1	6238	17206.6356	1070.8929	932	SETBP1		SETBP1	932	1
2_MACS_peak_6775_lociStitched	chr12	40010909	40023690	2	6877	18090.2274	1996.3922	933	C12orf40,ABCD2		C12orf40	933	1
1_MACS_peak_13768_lociStitched	chr18	56806258	56812228	1	5971	17237.778	1152.21	934	SEC11C		SEC11C	934	1
1_MACS_peak_18914_lociStitched	chr21	39638661	39645153	1	6493	17373.2412	1306.8396	935	KCNJ15		KCNJ15	935	1
2_MACS_peak_23610_lociStitched	chr5	18739707	18747982	2	5553	17432.9425	1373.65	936				936	1
2_MACS_peak_14239_lociStitched	chr19	11199061	11208281	2	9056	17612.044	1579.386	937	LDLR		LDLR	937	1
3_MACS_peak_25983_lociStitched	chr6	45673937	45683776	3	9608	17567.5345	1546.6908	938			RUNX2	938	1
4_MACS_peak_18121_lociStitched	chr20	32360505	32381404	4	10377	19314.8558	3302.042	939	ZNF341	CHMP4B	CHMP4B	939	1
3_MACS_peak_29603_lociStitched	chr8	72164882	72177209	3	8414	17870.4519	1883.5656	940	EYA1		EYA1	940	1
1_MACS_peak_413_lociStitched	chr1	27112533	27116190	1	3658	16833.5367	853.1781	941	PIGV	ZDHHC18	PIGV	941	1
3_MACS_peak_26871_lociStitched	chr6	139683846	139698089	3	8388	18332.1653	2358.6408	942	CITED2		CITED2	942	1
2_MACS_peak_14664_lociStitched	chr19	39338812	39349127	2	7843	17462.2635	1501.864	943	HNRNPL	NFKBIB,LGALS4,ECH1,RINL,SIRT2	HNRNPL	943	1
2_MACS_peak_12225_lociStitched	chr17	31154245	31164429	2	7265	17722.1968	1766.924	944	MYO1D		MYO1D	944	1
1_MACS_peak_25531_lociStitched	chr6	26122116	26127132	1	5017	17228.4552	1279.08	945	HIST1H2AC,HIST1H2BC	HFE,HIST1H4C,HIST1H1E,HIST1H2BD,HIST1H1T	HIST1H2AC	945	1
2_MACS_peak_4715_lociStitched	chr11	3528187	3536661	2	7628	17486.099	1543.9628	946			TRPC2	946	1
1_MACS_peak_10230_lociStitched	chr15	75490895	75497557	1	6663	17255.9124	1315.745	947	C15orf39		C15orf39	947	1
1_MACS_peak_1227_lociStitched	chr1	88051904	88061845	1	9942	17238.6881	1313.2061	948			LMO4	948	1
1_MACS_peak_3047_lociStitched	chr1	235242075	235247846	1	5772	17495.3636	1577.2143	949		SNORA14B,TOMM20	SNORA14B	949	1
4_MACS_peak_27894_lociStitched	chr7	74057138	74076575	4	10657	18865.5522	2952.4803	950	GTF2I		GTF2I	950	1
1_MACS_peak_26713_lociStitched	chr6	130579734	130584172	1	4439	16799.1614	893.3694	951		SAMD3	SAMD3	951	1
2_MACS_peak_2295_lociStitched	chr1	183557433	183568571	2	7715	18554.7942	2670.8924	952	NCF2	RGL1,ARPC5	NCF2	952	1
2_MACS_peak_17345_lociStitched	chr2	204661902	204669573	2	6554	17189.1768	1312.5081	953			CTLA4	953	1
3_MACS_peak_23809_lociStitched	chr5	54031514	54050243	3	7998	18318.8349	2447.8803	954			SNX18	954	1
1_MACS_peak_25645_lociStitched	chr6	29931461	29935006	1	3546	16445.255	589.888	955		HLA-A,HCG9,HLA-J,HCG4P6	HCG9	955	1
4_MACS_peak_2851_lociStitched	chr1	223899397	223915877	4	10714	19652.4	3801.936	956	CAPN2	CAPN8	CAPN2	956	1
2_MACS_peak_17445_lociStitched	chr2	216876885	216883494	2	6032	17131.8498	1297.3467	957	MREG		MREG	957	1
3_MACS_peak_31001_lociStitched	chr9	98267109	98279645	3	9291	17437.576	1608.3688	958	PTCH1		PTCH1	958	1
3_MACS_peak_12390_lociStitched	chr17	38251222	38270618	3	13241	19095.362	3266.2864	959	NR1D1	THRA,MSL1,CASC3,MED24	NR1D1	959	1
4_MACS_peak_21265_lociStitched	chr3	151985207	152002053	4	11859	18726.0136	2900.8812	960	MBNL1,LOC401093	MBNL1	LOC401093	960	1
1_MACS_peak_29033_lociStitched	chr8	16403342	16409338	1	5997	16892.5308	1075.0828	961			MSR1	961	1
1_MACS_peak_4632_lociStitched	chr10	135088019	135092944	1	4926	16711.0175	903.245	962	ADAM8	UTF1,VENTX,ZNF511,MIR202,TUBGCP2	ADAM8	962	1
1_MACS_peak_27441_lociStitched	chr7	26238685	26242826	1	4142	16489.462	686.1637	963	CBX3,HNRNPA2B1	NFE2L3	HNRNPA2B1	963	1
2_MACS_peak_21890_lociStitched	chr4	1712676	1724645	2	6566	17486.709	1694.8104	964	TACC3,SLBP,TMEM129	FAM53A	TMEM129	964	1
1_MACS_peak_31294_lociStitched	chr9	126098445	126103701	1	5257	16789.2408	1009.6776	965		CRB2	CRB2	965	1
3_MACS_peak_2796_lociStitched	chr1	218627537	218637728	3	9802	17948.3892	2176.7976	966			TGFB2	966	1
7_MACS_peak_5354_lociStitched	chr11	63992769	64020027	7	13974	19573.9698	3807.9426	967	NUDT22,DNAJC4,VEGFB,FKBP2,PLCB3,TRPT1,PPP1R14B	STIP1,FERMT3,GPR137,KCNK4,C11orf20,BAD	FKBP2	967	1
