REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X07_0EWT_0229Kronos_MM1S.KB.6hr.1_H3K18Ac_hs.dm_i14.bam	X41_0EXT_0229Kronos_MM1S.KB.6hr.1_Input_hs_i85.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank	isStretch
4_MACS_peak_31480_lociStitched	chr9	134595219	134615318	4	8670	16207.8336	2618.8997	764	RAPGEF1	RAPGEF1	RAPGEF1	764	1
3_MACS_peak_16571_lociStitched	chr2	127413110	127424468	3	8668	18186.4296	1652.589	765	GYPC		GYPC	765	1
2_MACS_peak_21676_lociStitched	chr3	184659618	184672141	2	8668	17450.8005	2676.1651	766	VPS8		VPS8	766	1
1_MACS_peak_2304_lociStitched	chr1	183808319	183816970	1	8652	53425.9807	2564.1564	767	RGL1		APOBEC4	767	1
3_MACS_peak_22996_lociStitched	chr4	129723774	129741385	3	8650	16151.0481	2580.0115	768	PHF17		PHF17	768	1
2_MACS_peak_15741_lociStitched	chr2	54795070	54809618	2	8640	10605.492	2556.0836	769	SPTBN1	RPL23AP32	SPTBN1	769	1
3_MACS_peak_12745_lociStitched	chr17	55553461	55565375	3	8638	8382.6904	1938.4078	770	MSI2		MSI2	770	1
3_MACS_peak_26446_lociStitched	chr6	106227466	106242675	3	8635	10967.2099	2553.5911	771			PRDM1	771	1
2_MACS_peak_31386_lociStitched	chr9	130731655	130744409	2	8632	16057.286	2178.3832	772	FAM102A	PIP5KL1,DPM2,FAM102A	FAM102A	772	1
2_MACS_peak_23752_lociStitched	chr5	43006901	43021257	2	8630	20559.2276	2598.436	773	LOC648987	LOC153684,C5orf39,LOC100132356	LOC648987	773	1
3_MACS_peak_31447_lociStitched	chr9	132646189	132663455	3	8628	26265.0392	2489.7572	774	FNBP1	USP20,C9orf78	USP20	774	1
3_MACS_peak_4336_lociStitched	chr10	104533559	104543865	3	8625	19220.69	2113.7606	775	C10orf26		C10orf26	775	1
2_MACS_peak_13164_lociStitched	chr17	78873663	78887252	2	8624	31197.6262	2096.7827	776	RPTOR		CHMP6	776	1
4_MACS_peak_27994_lociStitched	chr7	80399567	80410864	4	8618	6103.7691	1502.501	777	SEMA3C		CD36	777	1
3_MACS_peak_13229_lociStitched	chr17	80451044	80466043	3	8616	13122.6251	1960.3693	778		NARF,FOXK2,C17orf62	FOXK2	778	1
2_MACS_peak_17551_lociStitched	chr2	227769315	227782505	2	8614	19337.859	1912.55	779	RHBDD1		RHBDD1	779	1
3_MACS_peak_21792_lociStitched	chr3	193847810	193860552	3	8612	14673.6872	2320.3182	780	HES1		HES1	780	1
1_MACS_peak_3377_lociStitched	chr10	15824797	15833407	1	8611	32747.274	1443.036	781	FAM188A		ITGA8	781	1
1_MACS_peak_2900_lociStitched	chr1	226308506	226317115	1	8610	34429.1128	2612.8315	782			ACBD3	782	1
1_MACS_peak_28057_lociStitched	chr7	90337090	90345697	1	8608	26543.988	1481.2647	783	CDK14		CDK14	783	1
3_MACS_peak_10595_lociStitched	chr15	101790088	101806973	3	8608	13276.6755	2473.6525	784	CHSY1	SELS,SNRPA1	CHSY1	784	1
3_MACS_peak_10472_lociStitched	chr15	90721132	90736609	3	8607	24137.9292	2467.0338	785	SEMA4B	SEMA4B,C15orf58,CIB1	SEMA4B	785	1
4_MACS_peak_191_lociStitched	chr1	14329340	14345037	4	8601	12742.8246	2084.5616	786			PRDM2	786	1
3_MACS_peak_16443_lociStitched	chr2	112231584	112241851	3	8600	7711.5437	1429.1664	787	LOC541471		LOC541471	787	1
3_MACS_peak_22336_lociStitched	chr4	54553610	54572661	3	8596	16549.6037	2545.2136	788			LNX1	788	1
1_MACS_peak_10133_lociStitched	chr15	70046016	70054610	1	8595	13542.4252	1865.7574	789			C15orf50	789	1
1_MACS_peak_25309_lociStitched	chr6	7958231	7966824	1	8594	28369.7895	1850.0729	790	MUTED-TXNDC5	PIP5K1P1,TXNDC5	PIP5K1P1	790	1
2_MACS_peak_16142_lociStitched	chr2	86080364	86090865	2	8594	11489.1441	1575.15	791	ST3GAL5		ST3GAL5	791	1
2_MACS_peak_28243_lociStitched	chr7	102246850	102258193	2	8593	9362.5122	3861.1572	792	RASA4	POLR2J3,UPK3BL	RASA4	792	1
2_MACS_peak_25605_lociStitched	chr6	27857139	27871423	2	8593	23994.2632	2582.5472	793	HIST1H2BO,HIST1H3J,HIST1H2AM	HIST1H2AL,HIST1H1B,HIST1H3I,HIST1H4L,OR2B2	HIST1H2BO	793	1
2_MACS_peak_3650_lociStitched	chr10	45949676	45961280	2	8583	25490.5068	1825.3092	794	MARCH8		MARCH8	794	1
4_MACS_peak_26199_lociStitched	chr6	76517009	76531289	4	8582	9203.46	2249.1	795	MYO6		MYO6	795	1
2_MACS_peak_17698_lociStitched	chr2	239166944	239176540	2	8580	7867.7604	897.226	796	PER2	LOC643387,LOC151174,HES6	HES6	796	1
4_MACS_peak_25759_lociStitched	chr6	33376966	33396590	4	8570	10604.8096	2584.4808	797	KIFC1,PHF1,SYNGAP1,CUTA	ZBTB9,LYPLA2P1	CUTA	797	1
3_MACS_peak_27430_lociStitched	chr7	25979787	25994381	3	8565	18245.4188	2003.7562	798	MIR148A		MIR148A	798	1
2_MACS_peak_21790_lociStitched	chr3	193815185	193823784	2	8564	40089.3979	2610.6564	799		HES1	HES1	799	1
3_MACS_peak_26789_lociStitched	chr6	135543862	135556503	3	8564	11663.8507	1993.4857	800		MYB	MYB	800	1
3_MACS_peak_5276_lociStitched	chr11	60672912	60684136	3	8549	16897.732	2320.0008	801	TMEM109,PRPF19	ZP1,TMEM132A,GPR44,SLC15A3	TMEM109	801	1
4_MACS_peak_24714_lociStitched	chr5	141385770	141396905	4	8537	13871.983	2159.0765	802	GNPDA1	RNF14,PCDH12	GNPDA1	802	1
1_MACS_peak_30012_lociStitched	chr8	126440997	126449532	1	8536	18016.5315	1741.14	803	TRIB1		TRIB1	803	1
2_MACS_peak_2887_lociStitched	chr1	226062446	226071719	2	8533	26620.9284	2455.4904	804	TMEM63A	EPHX1,LEFTY1,PYCR2	TMEM63A	804	1
4_MACS_peak_13940_lociStitched	chr19	908356	927553	4	8531	12562.5168	2645.3466	805	KISS1R,ARID3A,C19orf22	CFD,MED16	KISS1R	805	1
2_MACS_peak_155_lociStitched	chr1	11622935	11631941	2	8527	13136.1516	1452.6678	806			FBXO44	806	1
2_MACS_peak_16138_lociStitched	chr2	85928172	85938450	2	8524	15061.3812	1733.8986	807		GNLY,ATOH8,SFTPB	GNLY	807	1
3_MACS_peak_17147_lociStitched	chr2	188846333	188855515	3	8523	7417.2196	1206.5148	808			GULP1	808	1
3_MACS_peak_28406_lociStitched	chr7	116212970	116229480	3	8522	20350.226	3277.235	809		CAV1	CAV1	809	1
2_MACS_peak_7343_lociStitched	chr12	80683785	80694914	2	8519	10392.2602	1770.6239	810	C12orf64		C12orf64	810	1
3_MACS_peak_27253_lociStitched	chr7	8164419	8174999	3	8518	12425.152	1506.592	811	ICA1		ICA1	811	1
3_MACS_peak_9456_lociStitched	chr15	21914283	21928989	3	8518	19435.4496	4744.1556	812		LOC646214	LOC646214	812	1
4_MACS_peak_6348_lociStitched	chr12	6432311	6452188	4	8516	17865.4476	2969.6238	813	PLEKHG6,TNFRSF1A	LTBR,SCNN1A	TNFRSF1A	813	1
1_MACS_peak_30430_lociStitched	chr9	22237132	22245642	1	8511	18847.948	975.246	814			DMRTA1	814	1
3_MACS_peak_11118_lociStitched	chr16	30379641	30394654	3	8506	14028.1472	2289.4825	815	MYLPF,TBC1D10B,SEPT1	ZNF48,ZNF771,LOC595101,CD2BP2,DCTPP1	MYLPF	815	1
2_MACS_peak_1917_lociStitched	chr1	156626999	156635898	2	8502	24593.2764	2481.9311	816	BCAN	HAPLN2,BCAN,NES,CRABP2	NES	816	1
2_MACS_peak_29188_lociStitched	chr8	28195130	28207214	2	8500	23786.1456	2176.3284	817	PNOC,ZNF395		PNOC	817	1
4_MACS_peak_21468_lociStitched	chr3	171851295	171867398	4	8495	9763.2489	3634.4471	818	FNDC3B		FNDC3B	818	1
1_MACS_peak_4150_lociStitched	chr10	91804861	91813344	1	8484	26545.8519	1504.8842	819			KIF20B	819	1
2_MACS_peak_24853_lociStitched	chr5	151127519	151139054	2	8484	14209.9665	1930.959	820	ATOX1	G3BP1	ATOX1	820	1
3_MACS_peak_26693_lociStitched	chr6	129809492	129823650	3	8477	20159.5762	2096.7998	821	LAMA2		ARHGAP18	821	1
3_MACS_peak_3725_lociStitched	chr10	54235988	54249047	3	8476	10174.2669	1789.083	822			DKK1	822	1
1_MACS_peak_6771_lociStitched	chr12	38931629	38940102	1	8474	22778.8132	1589.5348	823			ALG10B	823	1
3_MACS_peak_31227_lociStitched	chr9	117372754	117382435	3	8467	14295.9327	1613.8227	824	C9orf91	ATP6V1G1	C9orf91	824	1
2_MACS_peak_8614_lociStitched	chr13	115039433	115048653	2	8465	21709.412	1833.858	825	UPF3A	CDC16,ZNF828	UPF3A	825	1
1_MACS_peak_9918_lociStitched	chr15	52968887	52977350	1	8464	19641.7767	1379.469	826	KIAA1370		KIAA1370	826	1
2_MACS_peak_15920_lociStitched	chr2	67686471	67695099	2	8458	21287.0016	1242.432	827			ETAA1	827	1
2_MACS_peak_31149_lociStitched	chr9	112729408	112738346	2	8458	17926.0528	1739.3348	828	PALM2-AKAP2		AKAP2	828	1
3_MACS_peak_1361_lociStitched	chr1	107900811	107910172	3	8454	9929.2127	740.4551	829	NTNG1		NTNG1	829	1
2_MACS_peak_19953_lociStitched	chr3	23200895	23212993	2	8445	15963.311	1837.6862	830		UBE2E2	UBE2E2	830	1
2_MACS_peak_28087_lociStitched	chr7	92437193	92445708	2	8441	15327.8515	1586.3445	831	CDK6		CDK6	831	1
3_MACS_peak_30485_lociStitched	chr9	33152442	33168545	3	8425	12036.9925	2425.1118	832	B4GALT1		B4GALT1	832	1
2_MACS_peak_21321_lociStitched	chr3	156533219	156545005	2	8421	30449.131	2361.9144	833	LEKR1	PA2G4P4	LEKR1	833	1
3_MACS_peak_29603_lociStitched	chr8	72164882	72177209	3	8414	17870.4519	1883.5656	834	EYA1		EYA1	834	1
2_MACS_peak_18055_lociStitched	chr20	25289069	25301735	2	8413	27448.4886	2037.9594	835	ABHD12		PYGB	835	1
1_MACS_peak_15794_lociStitched	chr2	60776147	60784542	1	8396	7974.4105	1295.3485	836	BCL11A		BCL11A	836	1
3_MACS_peak_24733_lociStitched	chr5	142592336	142610770	3	8395	12800.5696	2374.2992	837	ARHGAP26		NR3C1	837	1
3_MACS_peak_10913_lociStitched	chr16	17553871	17571449	3	8394	8762.633	2385.3346	838	XYLT1		XYLT1	838	1
3_MACS_peak_26871_lociStitched	chr6	139683846	139698089	3	8388	18332.1653	2358.6408	839	CITED2		CITED2	839	1
1_MACS_peak_20227_lociStitched	chr3	46388971	46397350	1	8380	21833.1603	1427.7816	840	CCR2	CCR5	CCR2	840	1
3_MACS_peak_6491_lociStitched	chr12	11974119	11990936	3	8380	15414.4622	2853.8449	841	ETV6		ETV6	841	1
2_MACS_peak_13796_lociStitched	chr18	60797989	60811286	2	8371	21917.4451	2304.3701	842	BCL2		BCL2	842	1
4_MACS_peak_20920_lociStitched	chr3	121739761	121755601	4	8365	13484.592	2433.024	843	ILDR1	CD86	ILDR1	843	1
1_MACS_peak_27337_lociStitched	chr7	20254410	20262768	1	8359	35635.1688	1628.9742	844	MACC1		MACC1	844	1
3_MACS_peak_2581_lociStitched	chr1	205281031	205295135	3	8330	15577.868	3502.0232	845	NUAK2	KLHDC8A	NUAK2	845	1
3_MACS_peak_7596_lociStitched	chr12	104849720	104862034	3	8327	17591.7804	1858.1826	846	CHST11		CHST11	846	1
2_MACS_peak_28801_lociStitched	chr7	150124720	150134358	2	8326	27857.6752	2561.7804	847	LOC285972	ZNF775,LOC728743,GIMAP8	LOC285972	847	1
2_MACS_peak_2974_lociStitched	chr1	230256324	230270466	2	8326	31844.9556	2900.5242	848	GALNT2		GALNT2	848	1
2_MACS_peak_1570_lociStitched	chr1	143911637	143920055	2	8324	15123.7788	2698.8108	849	SRGAP2P2,FAM72D		SRGAP2P2	849	1
3_MACS_peak_6524_lociStitched	chr12	13317037	13333782	3	8324	13879.9305	2836.603	850		EMP1	EMP1	850	1
1_MACS_peak_2229_lociStitched	chr1	178544290	178552608	1	8319	38629.6238	2393.9204	851		C1orf220	C1orf220	851	1
4_MACS_peak_1045_lociStitched	chr1	66896748	66912801	4	8317	13839.2913	2566.8747	852			SGIP1	852	1
4_MACS_peak_20544_lociStitched	chr3	71492175	71506386	4	8310	9680.5332	1901.4318	853	FOXP1		MIR1284	853	1
2_MACS_peak_27733_lociStitched	chr7	50723242	50733354	2	8309	11394.2016	1331.7504	854	GRB10		GRB10	854	1
3_MACS_peak_26507_lociStitched	chr6	109075182	109090470	3	8305	12098.9232	2306.9592	855	NCRNA00222		NCRNA00222	855	1
4_MACS_peak_7122_lociStitched	chr12	58135096	58150562	4	8305	9887.4138	2411.1494	856	TSPAN31,MARCH9,AGAP2,CDK4	OS9,LOC100130776,FAM119B,TSFM,AGAP2,CYP27B1,METTL1	CDK4	856	1
4_MACS_peak_32200_lociStitched	chrX	75362549	75372276	4	8300	16821.8738	1190.5848	857		CXorf26	CXorf26	857	1
3_MACS_peak_25754_lociStitched	chr6	33279579	33292645	3	8295	16907.404	2359.7196	858	TAPBP,ZBTB22,DAXX	RPS18,B3GALT4,PFDN6,VPS52,WDR46,RGL2,LYPLA2P1	ZBTB22	858	1
4_MACS_peak_27056_lociStitched	chr6	160389130	160404731	4	8292	10666.4037	1259.0007	859	IGF2R		IGF2R	859	1
3_MACS_peak_25736_lociStitched	chr6	32805126	32823344	3	8291	21335.0998	2945.8506	860	LOC100507463,PSMB9,TAP2,PSMB8,TAP1	PPP1R2P1,LOC100294145,HLA-DOB	PSMB8	860	1
1_MACS_peak_29826_lociStitched	chr8	103541922	103550208	1	8287	22435.1736	746.5686	861		ODF1	ODF1	861	1
3_MACS_peak_22211_lociStitched	chr4	38063178	38075123	3	8281	6220.956	1484.7635	862	TBC1D1		PTTG2	862	1
1_MACS_peak_12469_lociStitched	chr17	40826891	40835167	1	8277	15695.434	1415.196	863	CNTNAP1,PLEKHH3,CCR10	TUBG2	PLEKHH3	863	1
3_MACS_peak_28714_lociStitched	chr7	142416264	142431512	3	8273	7390.7056	3048.0752	864		MTRNR2L6,PRSS1,TRY6,PRSS2	PRSS1	864	1
1_MACS_peak_23956_lociStitched	chr5	65114787	65123057	1	8271	9437.724	1098.256	865	NLN		NLN	865	1
2_MACS_peak_9651_lociStitched	chr15	38476837	38486019	2	8269	16650.6388	1672.9604	866			SPRED1	866	1
2_MACS_peak_23489_lociStitched	chr5	1335324	1346197	2	8268	19377.8606	1604.8548	867	CLPTM1L	TERT	CLPTM1L	867	1
3_MACS_peak_32223_lociStitched	chrX	77576865	77589836	3	8264	9051.1638	1180.361	868	CYSLTR1		CYSLTR1	868	1
2_MACS_peak_20472_lociStitched	chr3	61614841	61625175	2	8259	20464.4202	1937.625	869	PTPRG		PTPRG	869	1
3_MACS_peak_30008_lociStitched	chr8	126342240	126356319	3	8259	10936.5672	2006.2575	870	NSMCE2		TRIB1	870	1
2_MACS_peak_8612_lociStitched	chr13	115023950	115032763	2	8252	15841.3675	1524.649	871	CDC16	UPF3A,ZNF828	UPF3A	871	1
2_MACS_peak_11173_lociStitched	chr16	31879685	31890293	2	8245	19860.2976	1896.7104	872	ZNF267		ZNF267	872	1
2_MACS_peak_1960_lociStitched	chr1	159036178	159048525	2	8245	29385.86	3175.6484	873	AIM2		AIM2	873	1
3_MACS_peak_26287_lociStitched	chr6	87754816	87765148	3	8236	8646.8508	1518.804	874		CGA	CGA	874	1
3_MACS_peak_15028_lociStitched	chr19	55469073	55486020	3	8224	16136.9334	1945.5156	875	NLRP2	NLRP7	NLRP2	875	1
2_MACS_peak_2574_lociStitched	chr1	205196192	205208277	2	8221	13767.232	2821.8475	876	TMCC2	DSTYK	TMCC2	876	1
4_MACS_peak_14390_lociStitched	chr19	16545233	16561373	4	8205	10450.65	2217.636	877	EPS15L1	C19orf44,CALR3	EPS15L1	877	1
2_MACS_peak_11913_lociStitched	chr17	7736817	7748960	2	8203	10459.9802	1788.6639	878	DNAH2,KDM6B	TMEM88,CYB5D1,CHD3,LSMD1	KDM6B	878	1
1_MACS_peak_19965_lociStitched	chr3	23846649	23854847	1	8199	20521.2336	1296.9236	879	UBE2E1		UBE2E1	879	1
1_MACS_peak_22100_lociStitched	chr4	18245254	18253434	1	8181	16918.694	1363.606	880			LCORL	880	1
1_MACS_peak_21499_lociStitched	chr3	174863583	174871752	1	8170	56671.6206	2039.7993	881	NAALADL2		NAALADL2	881	1
3_MACS_peak_25282_lociStitched	chr6	6798514	6812423	3	8168	10011.6982	2363.1391	882			LY86-AS1	882	1
3_MACS_peak_252_lociStitched	chr1	17215585	17233523	3	8164	48470.2698	5078.2478	883		CROCC	CROCC	883	1
3_MACS_peak_20917_lociStitched	chr3	121710670	121724431	3	8160	11614.284	2123.3223	884	ILDR1	CD86	ILDR1	884	1
4_MACS_peak_12360_lociStitched	chr17	37351410	37366596	4	8157	13662.8442	2104.7796	885	RPL19,CACNB1	PLXDC1,ARL5C,STAC2	RPL19	885	1
2_MACS_peak_6009_lociStitched	chr11	115794820	115803436	2	8152	11585.0736	1113.1872	886			LOC283143	886	1
2_MACS_peak_26043_lociStitched	chr6	52527280	52536803	2	8137	16476.6946	2127.4382	887	LOC730101,TMEM14A		LOC730101	887	1
1_MACS_peak_20837_lociStitched	chr3	113460663	113468791	1	8129	13631.4688	1640.2304	888	ATP6V1A,NAA50	KIAA2018	NAA50	888	1
2_MACS_peak_2638_lociStitched	chr1	207092387	207105342	2	8129	40445.51	3189.521	889	FAIM3,PIGR	IL24,FCAMR	FAIM3	889	1
5_MACS_peak_27878_lociStitched	chr7	73252459	73270882	5	8128	8876.2014	2216.2869	890	WBSCR27	CLDN4,WBSCR28	WBSCR27	890	1
2_MACS_peak_23900_lociStitched	chr5	58885501	58895495	2	8118	13287.023	1536.0778	891	PDE4D	PDE4D	PDE4D	891	1
1_MACS_peak_23369_lociStitched	chr4	185300193	185308304	1	8112	76618.1282	1855.7968	892			IRF2	892	1
2_MACS_peak_24344_lociStitched	chr5	109189891	109202384	2	8109	24333.8654	2163.7876	893	MAN2A1	LOC100289673	LOC100289673	893	1
2_MACS_peak_19226_lociStitched	chr22	24536473	24544899	2	8102	9105.9782	1205.7606	894	CABIN1	SUSD2	SUSD2	894	1
1_MACS_peak_6019_lociStitched	chr11	116794737	116802835	1	8099	18397.8462	1594.4962	895	SIK3		APOA1	895	1
2_MACS_peak_17960_lociStitched	chr20	17873627	17885756	2	8096	10218.6825	2076.4848	896			SNORD17	896	1
3_MACS_peak_20429_lociStitched	chr3	56948179	56958638	3	8092	23257.6783	1717.3678	897	ARHGEF3		ARHGEF3	897	1
3_MACS_peak_5487_lociStitched	chr11	67029724	67046617	3	8091	18567.0963	2386.9809	898	ADRBK1	ANKRD13D,SSH3,LOC100130987	ADRBK1	898	1
1_MACS_peak_29915_lociStitched	chr8	118450032	118458121	1	8090	35761.469	1648.5382	899			MED30	899	1
3_MACS_peak_12075_lociStitched	chr17	19962354	19978413	3	8088	13301.6697	2402.4264	900		SPECC1	SPECC1	900	1
3_MACS_peak_25402_lociStitched	chr6	14654684	14665564	3	8086	10972.48	1697.28	901			CD83	901	1
2_MACS_peak_17715_lociStitched	chr2	241499377	241509252	2	8084	12803.925	871.9625	902	DUSP28,RNPEPL1	CAPN10,GPR35,ANKMY1	RNPEPL1	902	1
3_MACS_peak_25725_lociStitched	chr6	32156802	32166016	3	8077	16750.1306	1543.345	903	PBX2,GPSM3,NOTCH4	PPT2,EGFL8,RNF5,RNF5P1,PRRT1,LOC100507547,AGPAT1,AGER	GPSM3	903	1
3_MACS_peak_26362_lociStitched	chr6	91175965	91189510	3	8075	14354.991	1897.6545	904			MAP3K7	904	1
1_MACS_peak_18375_lociStitched	chr20	46039161	46047230	1	8070	22271.2469	1494.3788	905			ZMYND8	905	1
4_MACS_peak_3435_lociStitched	chr10	22604290	22615435	4	8065	13825.3725	1393.125	906	COMMD3,BMI1	SPAG6	BMI1	906	1
3_MACS_peak_13464_lociStitched	chr18	24028216	24042663	3	8063	16556.262	2226.2827	907	KCTD1		KCTD1	907	1
3_MACS_peak_21762_lociStitched	chr3	191007581	191020155	3	8062	9509.7162	2715.984	908	UTS2D	CCDC50	CCDC50	908	1
4_MACS_peak_32640_lociStitched	chrX	153596707	153608709	4	8058	8442.2068	825.7376	909	EMD,FLNA	RPL10,SNORA70,TAZ,ATP6AP1,DNASE1L1	FLNA	909	1
2_MACS_peak_22819_lociStitched	chr4	108950614	108958983	2	8056	18384.1823	1334.0186	910	HADH		HADH	910	1
3_MACS_peak_5065_lociStitched	chr11	35024369	35036648	3	8054	13134.8463	1868.8638	911			APIP	911	1
3_MACS_peak_28327_lociStitched	chr7	107835815	107854092	3	8054	15548.2439	3178.3703	912	NRCAM		NRCAM	912	1
3_MACS_peak_14001_lociStitched	chr19	2049182	2062770	3	8049	23365.9248	2790.9752	913	MKNK2	IZUMO4,BTBD2,MOBKL2A	MKNK2	913	1
3_MACS_peak_13647_lociStitched	chr18	47833331	47843113	3	8048	10320.9882	1770.542	914		CCDC11,MBD1,CXXC1	CXXC1	914	1
1_MACS_peak_1591_lociStitched	chr1	144928264	144936305	1	8042	15797.3486	2574.7282	915	PDE4DIP		PDE4DIP	915	1
4_MACS_peak_24212_lociStitched	chr5	90561482	90577496	4	8041	15368.6358	2174.7012	916			LOC100129716	916	1
2_MACS_peak_9255_lociStitched	chr14	91781604	91792074	2	8036	11353.668	874.245	917	CCDC88C		GPR68	917	1
3_MACS_peak_16843_lociStitched	chr2	161550404	161564635	3	8035	14090.1131	2104.7649	918			RBMS1	918	1
3_MACS_peak_7390_lociStitched	chr12	89855110	89870213	3	8034	12372.3776	2233.7337	919	POC1B	GALNT4	GALNT4	919	1
2_MACS_peak_12508_lociStitched	chr17	42287124	42299867	2	8030	14189.3305	1841.3635	920	UBTF	ASB16,TMUB2,C17orf65,ATXN7L3,SLC4A1	UBTF	920	1
4_MACS_peak_22277_lociStitched	chr4	42639405	42649024	4	8024	6767.9284	1700.6392	921	ATP8A1		ATP8A1	921	1
4_MACS_peak_2621_lociStitched	chr1	206845737	206867345	4	8024	9241.7416	4479.3384	922	MAPKAPK2	DYRK3	MAPKAPK2	922	1
2_MACS_peak_13753_lociStitched	chr18	56315134	56327621	2	8018	20703.446	2305.1002	923		MALT1,ALPK2	MALT1	923	1
1_MACS_peak_7471_lociStitched	chr12	94595810	94603826	1	8017	44464.752	1842.8784	924	PLXNC1		PLXNC1	924	1
2_MACS_peak_2649_lociStitched	chr1	207994891	208006444	2	8017	14215.9665	2828.1744	925	LOC148696	MIR29C,MIR29B2	LOC148696	925	1
4_MACS_peak_18863_lociStitched	chr21	36589246	36608077	4	8016	10554.7755	4340.5455	926			RUNX1	926	1
2_MACS_peak_10136_lociStitched	chr15	70306101	70316667	2	8014	10783.6596	1975.842	927			MIR629	927	1
4_MACS_peak_15662_lociStitched	chr2	46761597	46777525	4	8010	7381.0352	2287.2608	928	RHOQ	ATP6V1E2	RHOQ	928	1
2_MACS_peak_31921_lociStitched	chrX	42792296	42805630	2	8008	22814.474	1150.7242	929			PPP1R2P9	929	1
4_MACS_peak_16386_lociStitched	chr2	109948081	109968921	4	8007	8369.344	2623.756	930	SH3RF3	MIR4266	MIR4266	930	1
2_MACS_peak_6166_lociStitched	chr11	126056608	126069074	2	7998	30035.5804	2215.2082	931		FAM118B,RPUSD4	RPUSD4	931	1
3_MACS_peak_23809_lociStitched	chr5	54031514	54050243	3	7998	18318.8349	2447.8803	932			SNX18	932	1
3_MACS_peak_19858_lociStitched	chr3	13455202	13470799	3	7990	19563.3171	2061.9234	933	NUP210		NUP210	933	1
3_MACS_peak_1806_lociStitched	chr1	153929389	153941574	3	7981	19583.732	3210.7475	934	CREB3L4,CRTC2,SLC39A1	RPS27,GATAD2B,DENND4B,JTB,RAB13	CRTC2	934	1
2_MACS_peak_7248_lociStitched	chr12	69195414	69206622	2	7980	24443.5272	1560.1536	935	MDM2		MDM2	935	1
1_MACS_peak_8385_lociStitched	chr13	78688794	78696771	1	7978	44431.89	1525.2024	936			EDNRB	936	1
2_MACS_peak_5420_lociStitched	chr11	65336460	65345466	2	7975	11212.47	1637.2908	937	SSSCA1,FAM89B,EHBP1L1	SCYL1,PCNXL3,LTBP3,KCNK7,MAP3K11	FAM89B	937	1
1_MACS_peak_23165_lociStitched	chr4	153580151	153588124	1	7974	13896.939	1371.356	938	TMEM154		TMEM154	938	1
1_MACS_peak_7415_lociStitched	chr12	92533425	92541392	1	7968	14415.4898	1510.5432	939	BTG1		BTG1	939	1
3_MACS_peak_15561_lociStitched	chr2	39346053	39357161	3	7965	11545.6552	1718.4076	940	SOS1		SOS1	940	1
2_MACS_peak_20978_lociStitched	chr3	125551894	125560646	2	7964	14827.6384	1795.0352	941		MIR548I1	MIR548I1	941	1
3_MACS_peak_2733_lociStitched	chr1	212406154	212416841	3	7952	7745.9376	2181.2167	942		PPP2R5A	PPP2R5A	942	1
3_MACS_peak_14137_lociStitched	chr19	7399974	7411122	3	7949	18978.3552	2356.6872	943		ARHGEF18	ARHGEF18	943	1
4_MACS_peak_5387_lociStitched	chr11	64845491	64865072	4	7936	11711.3961	2852.9517	944	ZFPL1,C11orf2,CDCA5	SAC3D1,TM7SF2,MRPL49,NAALADL1,ZNHIT2,FAU,SYVN1	ZFPL1	944	1
1_MACS_peak_5225_lociStitched	chr11	58340004	58347938	1	7935	45313.4542	1721.678	945	ZFP91-CNTF,ZFP91,LPXN	CNTF	LPXN	945	1
2_MACS_peak_14387_lociStitched	chr19	16475622	16484510	2	7934	20866.3576	1337.644	946	EPS15L1	KLF2	KLF2	946	1
2_MACS_peak_29210_lociStitched	chr8	29197827	29210367	2	7933	21455.94	1875.984	947	DUSP4		DUSP4	947	1
2_MACS_peak_25114_lociStitched	chr5	176852028	176860014	2	7932	12953.292	1432.6884	948	GRK6	SLC34A1,PRR7,PFN3,F12,DBN1	GRK6	948	1
4_MACS_peak_21807_lociStitched	chr3	194867518	194882394	4	7931	11197.1652	2625.614	949	C3orf21		C3orf21	949	1
3_MACS_peak_20296_lociStitched	chr3	49054451	49067546	3	7928	16745.886	2206.5075	950	NDUFAF3,DALRD3,MIR425,MIR191,IMPDH2,QRICH1	P4HTM,WDR6	NDUFAF3	950	1
3_MACS_peak_29051_lociStitched	chr8	18598148	18614628	3	7924	11425.584	2478.592	951	PSD3		PSD3	951	1
3_MACS_peak_2884_lociStitched	chr1	226034480	226045179	3	7919	12046.0041	2598.7871	952	TMEM63A	EPHX1,LEFTY1	EPHX1	952	1
1_MACS_peak_7309_lociStitched	chr12	77452936	77460853	1	7918	19916.7969	1720.3641	953	E2F7		E2F7	953	1
3_MACS_peak_18377_lociStitched	chr20	46095817	46103991	3	7914	19862.82	1256.3438	954		NCOA3	NCOA3	954	1
2_MACS_peak_11515_lociStitched	chr16	71876575	71889010	2	7912	13908.5475	1959.756	955	ATXN1L	KIAA0174,AP1G1,ZNF821	ATXN1L	955	1
2_MACS_peak_20794_lociStitched	chr3	111392417	111403407	2	7908	9110.71	1925.448	956	PLCXD2	PHLDB2	PLCXD2	956	1
2_MACS_peak_30659_lociStitched	chr9	66698426	66709932	2	7908	18912.4122	1737.406	957			LOC442421	957	1
