REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	07_0EWT_0229Kronos_MM1S-KB-6hr-1_H3K18Ac_hs-dm_i14.bam	41_0EXT_0229Kronos_MM1S-KB-6hr-1_Input_hs_i85.bam
3_MACS_peak_14201_lociStitched	chr19	10329041	10347999	3	11154	28734.640600000002	2720.473
4_MACS_peak_4723_lociStitched	chr11	3874687	3893625	4	9343	17733.5432	3268.6988
3_MACS_peak_7233_lociStitched	chr12	68751860	68770776	3	12624	51478.0024	3401.0968
3_MACS_peak_32625_lociStitched	chrX	153233701	153252617	3	11200	22037.14	1403.5672
4_MACS_peak_30954_lociStitched	chr9	95514461	95533363	4	8941	11040.6582	2708.6566000000003
3_MACS_peak_4420_lociStitched	chr10	112167837	112186735	3	17445	37932.0656	3023.68
3_MACS_peak_23186_lociStitched	chr4	156579474	156598341	3	6997	9808.953300000001	2630.0598
4_MACS_peak_18863_lociStitched	chr21	36589246	36608077	4	8016	10554.7755	4340.5455
3_MACS_peak_24191_lociStitched	chr5	88633977	88652764	3	13701	60065.7964	3020.9496
1_MACS_peak_22251_lociStitched	chr4	40190939	40209724	1	18786	79148.719	4057.56
3_MACS_peak_25532_lociStitched	chr6	26155212	26173962	3	10911	22126.875	2730.0
3_MACS_peak_23809_lociStitched	chr5	54031514	54050243	3	7998	18318.834899999998	2447.8803000000003
3_MACS_peak_10523_lociStitched	chr15	93345918	93364630	3	11236	37927.3528	2640.2632
4_MACS_peak_11835_lociStitched	chr17	4692536	4711206	4	6547	8156.923	2160.119
3_MACS_peak_15934_lociStitched	chr2	68637718	68656334	3	10628	17500.9016	2788.6767999999997
3_MACS_peak_26603_lociStitched	chr6	117858789	117877404	3	11726	24864.055500000002	2751.2969999999996
4_MACS_peak_2386_lociStitched	chr1	192560945	192579485	4	16328	18465.84	4167.792
3_MACS_peak_27651_lociStitched	chr7	44661752	44680287	3	13793	27663.4875	3173.192
3_MACS_peak_10222_lociStitched	chr15	75352717	75371232	3	13832	37726.164	3186.4315
4_MACS_peak_19525_lociStitched	chr22	39911112	39929623	4	10004	20495.3792	3048.7617
4_MACS_peak_1483_lociStitched	chr1	115233075	115251515	4	12049	23405.892000000003	1571.088
3_MACS_peak_24733_lociStitched	chr5	142592336	142610770	3	8395	12800.5696	2374.2992
3_MACS_peak_667_lociStitched	chr1	40054314	40072747	3	7557	18208.1174	2608.2695
5_MACS_peak_27878_lociStitched	chr7	73252459	73270882	5	8128	8876.2014	2216.2869
3_MACS_peak_26540_lociStitched	chr6	111179778	111198192	3	7380	11611.868400000001	2482.2072000000003
4_MACS_peak_13985_lociStitched	chr19	1847253	1865664	4	9372	25145.743799999997	2883.1625999999997
4_MACS_peak_16453_lociStitched	chr2	112416257	112434617	4	9602	10915.02	2487.78
4_MACS_peak_30197_lociStitched	chr8	145047332	145065661	4	9104	11120.2043	2485.4124
4_MACS_peak_13194_lociStitched	chr17	79868310	79886621	4	7692	8571.3791	2528.7491
3_MACS_peak_20722_lociStitched	chr3	101495432	101513737	3	11145	23377.315499999997	3258.29
4_MACS_peak_30193_lociStitched	chr8	145009740	145028023	4	13542	22956.1348	2294.5165
3_MACS_peak_28327_lociStitched	chr7	107835815	107854092	3	8054	15548.2439	3178.3703
2_MACS_peak_22254_lociStitched	chr4	40301739	40320004	2	12779	30224.922000000002	3143.4065
2_MACS_peak_665_lociStitched	chr1	40029992	40048252	2	14578	16174.708	3326.972
4_MACS_peak_14189_lociStitched	chr19	9928662	9946902	4	7220	8461.536	2442.336
3_MACS_peak_25736_lociStitched	chr6	32805126	32823344	3	8291	21335.0998	2945.8506
2_MACS_peak_17286_lociStitched	chr2	201979821	201998037	2	16538	92460.7728	3949.2288
4_MACS_peak_16150_lociStitched	chr2	86290380	86308595	4	9824	13490.029	2978.1525
3_MACS_peak_19264_lociStitched	chr22	27052995	27071205	3	8725	16640.298	2775.204
4_MACS_peak_20215_lociStitched	chr3	46245532	46263708	4	14305	54896.9728	3329.8432000000003
3_MACS_peak_17377_lociStitched	chr2	207997082	208015248	3	9954	21136.141	2684.9347999999995
3_MACS_peak_18380_lociStitched	chr20	46114366	46132484	3	9907	21480.7008	2974.9756
3_MACS_peak_19257_lociStitched	chr22	26974520	26992616	3	12339	31867.055999999997	3096.2256
4_MACS_peak_5306_lociStitched	chr11	62307938	62326012	4	10688	15071.908599999999	2902.6844
3_MACS_peak_13070_lociStitched	chr17	75128941	75146983	3	16924	66573.1758	3417.1548000000003
3_MACS_peak_30096_lociStitched	chr8	134215073	134233111	3	8861	30421.087000000003	2408.0730000000003
3_MACS_peak_3963_lociStitched	chr10	75909744	75927754	3	9351	13696.605	2420.544
2_MACS_peak_7647_lociStitched	chr12	108953272	108971261	2	17065	49064.9975	3592.4033
4_MACS_peak_16366_lociStitched	chr2	109220995	109238976	4	9813	10802.9848	2756.4873
4_MACS_peak_3917_lociStitched	chr10	74006566	74024545	4	12327	26497.4502	2846.0757
3_MACS_peak_13704_lociStitched	chr18	52930194	52948146	3	9483	23551.2288	2753.8368
3_MACS_peak_252_lociStitched	chr1	17215585	17233523	3	8164	48470.2698	5078.2478
4_MACS_peak_18548_lociStitched	chr20	55957793	55975718	4	12011	21816.5175	2787.3375
4_MACS_peak_19941_lociStitched	chr3	20080101	20098025	4	11185	16637.056800000002	2846.3312
3_MACS_peak_14371_lociStitched	chr19	16180380	16198187	3	8864	26172.7286	2760.085
3_MACS_peak_28383_lociStitched	chr7	114556841	114574643	3	13017	51328.5066	4439.8188
3_MACS_peak_3249_lociStitched	chr10	5930336	5948112	3	8672	14691.864	2584.6304
4_MACS_peak_11263_lociStitched	chr16	53085752	53103516	4	7612	9485.976	2634.4012
2_MACS_peak_4932_lociStitched	chr11	19449526	19467264	2	16936	77658.7378	3790.6106
3_MACS_peak_26908_lociStitched	chr6	143162785	143180498	3	15005	31791.2924	1634.9098999999999
3_MACS_peak_362_lociStitched	chr1	25346964	25364674	3	8707	19991.048	2316.468
5_MACS_peak_30222_lociStitched	chr8	145687177	145704879	5	7458	6420.5154	2207.4394
3_MACS_peak_1799_lociStitched	chr1	153747289	153764989	3	7252	19096.53	3925.86
4_MACS_peak_19920_lociStitched	chr3	17780702	17798400	4	9630	14087.608	2707.794
4_MACS_peak_15589_lociStitched	chr2	42343447	42361121	4	15249	36328.907	2757.144
4_MACS_peak_25502_lociStitched	chr6	25162690	25180343	4	12046	20729.917899999997	2732.6844
2_MACS_peak_18690_lociStitched	chr21	19151601	19169250	2	15569	45426.7611	3123.873
4_MACS_peak_320_lociStitched	chr1	23936997	23954622	4	11277	21899.0625	2557.3875000000003
3_MACS_peak_22996_lociStitched	chr4	129723774	129741385	3	8650	16151.0481	2580.0115
3_MACS_peak_10913_lociStitched	chr16	17553871	17571449	3	8394	8762.633	2385.3345999999997
2_MACS_peak_21727_lociStitched	chr3	186703047	186720620	2	14462	63224.1394	5048.7229
3_MACS_peak_20363_lociStitched	chr3	52000573	52018095	3	6750	9828.0898	2092.1268
3_MACS_peak_25600_lociStitched	chr6	27790765	27808209	3	10174	32053.35	2586.9451999999997
3_MACS_peak_20513_lociStitched	chr3	69128509	69145922	3	15503	35418.041999999994	3451.2565999999997
3_MACS_peak_31373_lociStitched	chr9	130532166	130549542	3	10080	19311.6864	2443.0656
1_MACS_peak_27767_lociStitched	chr7	55568992	55586363	1	17372	47297.758799999996	3083.3525
4_MACS_peak_5251_lociStitched	chr11	59316969	59334339	4	7261	9649.035	2664.558
1_MACS_peak_5406_lociStitched	chr11	65183116	65200465	1	17350	114992.6418	4250.505
5_MACS_peak_15397_lociStitched	chr2	27293531	27310876	5	11358	16054.532	2567.06
3_MACS_peak_13200_lociStitched	chr17	79979135	79996470	3	6417	8601.627	1816.708
3_MACS_peak_22536_lociStitched	chr4	78062797	78080113	3	9390	13748.904	2500.4304
1_MACS_peak_23845_lociStitched	chr5	55436839	55454134	1	17296	48457.131	2888.2650000000003
4_MACS_peak_4756_lociStitched	chr11	6624043	6641329	4	7330	10267.884	2629.2006
3_MACS_peak_31447_lociStitched	chr9	132646189	132663455	3	8628	26265.039200000003	2489.7572
4_MACS_peak_4575_lociStitched	chr10	126407191	126424450	4	10131	15011.878200000001	2683.7745
1_MACS_peak_6985_lociStitched	chr12	53587230	53604466	1	17237	86826.34999999999	3891.8888
5_MACS_peak_30565_lociStitched	chr9	36135887	36153116	5	9771	12930.3645	2860.014
2_MACS_peak_20682_lociStitched	chr3	98479611	98496771	2	16956	48125.22	3155.724
3_MACS_peak_18202_lociStitched	chr20	35455435	35472591	3	7043	8670.642399999999	2268.0232
3_MACS_peak_19900_lociStitched	chr3	15834971	15852117	3	14412	25844.165800000002	2683.349
3_MACS_peak_313_lociStitched	chr1	23850116	23867235	3	11828	49242.8035	3136.2008
3_MACS_peak_832_lociStitched	chr1	46790145	46807240	3	9332	23493.6585	2747.1665000000003
3_MACS_peak_26867_lociStitched	chr6	139632144	139649231	3	11488	21615.054999999997	2586.9718000000003
4_MACS_peak_26930_lociStitched	chr6	144655073	144672136	4	6635	6666.514099999999	1312.1446999999998
3_MACS_peak_6946_lociStitched	chr12	51279414	51296476	3	6752	8488.345	1975.7796
3_MACS_peak_14010_lociStitched	chr19	2254673	2271703	3	12519	30410.471	3836.859
3_MACS_peak_20804_lociStitched	chr3	111837867	111854887	3	12341	17277.001999999997	2934.248
5_MACS_peak_27956_lociStitched	chr7	76541057	76558073	5	10417	11809.104	2315.8776
4_MACS_peak_6741_lociStitched	chr12	32608264	32625273	4	10002	20009.3876	2660.2076
2_MACS_peak_3789_lociStitched	chr10	63797955	63814956	2	13652	40506.5826	2793.2643
4_MACS_peak_6512_lociStitched	chr12	12950004	12966987	4	7493	9104.5863	2559.3381
2_MACS_peak_14004_lociStitched	chr19	2081459	2098438	2	15440	98787.2178	4677.7145
4_MACS_peak_24894_lociStitched	chr5	156305037	156321995	4	13123	19734.0246	2253.7182
3_MACS_peak_15028_lociStitched	chr19	55469073	55486020	3	8224	16136.9334	1945.5156
2_MACS_peak_18147_lociStitched	chr20	32988962	33005906	2	13674	30456.84	2636.4864
3_MACS_peak_16055_lociStitched	chr2	74683934	74700843	3	6592	10924.9049	2465.3322000000003
3_MACS_peak_5487_lociStitched	chr11	67029724	67046617	3	8091	18567.0963	2386.9809
3_MACS_peak_1118_lociStitched	chr1	75595706	75612596	3	16179	32405.154000000002	2141.652
3_MACS_peak_10595_lociStitched	chr15	101790088	101806973	3	8608	13276.6755	2473.6524999999997
3_MACS_peak_8061_lociStitched	chr13	30989442	31006322	3	6360	4905.328	1286.256
2_MACS_peak_18276_lociStitched	chr20	40710007	40726886	2	11593	23704.8676	2486.2767
3_MACS_peak_18331_lociStitched	chr20	43677456	43694321	3	12836	23587.389000000003	2652.8645
4_MACS_peak_365_lociStitched	chr1	25558135	25574988	4	7353	11510.599	2711.6477
3_MACS_peak_1605_lociStitched	chr1	145182710	145199558	3	14517	22978.9872	7797.2544
4_MACS_peak_21265_lociStitched	chr3	151985207	152002053	4	11859	18726.0136	2900.8812
3_MACS_peak_11151_lociStitched	chr16	30952873	30969717	3	5977	12823.3372	2198.1420000000003
3_MACS_peak_27664_lociStitched	chr7	45025263	45042100	3	10781	20106.7454	2618.1535
3_MACS_peak_6491_lociStitched	chr12	11974119	11990936	3	8380	15414.4622	2853.8449
3_MACS_peak_18819_lociStitched	chr21	34696008	34712822	3	9480	29244.590200000002	4082.4392
3_MACS_peak_2578_lociStitched	chr1	205242284	205259068	3	12738	51330.5072	4132.2208
3_MACS_peak_31390_lociStitched	chr9	130828870	130845653	3	13333	25080.515199999998	2962.1994999999997
3_MACS_peak_9613_lociStitched	chr15	34619096	34635873	3	10078	26952.250500000002	2719.5517
2_MACS_peak_21060_lociStitched	chr3	130557341	130574105	2	10835	19566.9408	2633.6243999999997
3_MACS_peak_6524_lociStitched	chr12	13317037	13333782	3	8324	13879.9305	2836.603
3_MACS_peak_6171_lociStitched	chr11	126172997	126189734	3	9568	16179.6579	2676.2463
3_MACS_peak_23534_lociStitched	chr5	6721363	6738094	3	5610	5936.1588	2466.1494000000002
3_MACS_peak_5183_lociStitched	chr11	47414342	47431069	3	7198	9766.8953	1886.8056
4_MACS_peak_31866_lociStitched	chrX	38659938	38676641	4	6665	8779.0968	1145.8257999999998
1_MACS_peak_22528_lociStitched	chr4	77608517	77625198	1	16682	29792.266	3211.0925
3_MACS_peak_6247_lociStitched	chr11	132214910	132231589	3	10684	26147.6683	2705.3338000000003
3_MACS_peak_28648_lociStitched	chr7	137684282	137700958	3	7456	11079.5344	3688.7312
4_MACS_peak_966_lociStitched	chr1	59470476	59487147	4	10858	15505.697100000001	2438.9673000000003
2_MACS_peak_12197_lociStitched	chr17	29634543	29651190	2	16080	43200.6297	3229.518
4_MACS_peak_31198_lociStitched	chr9	116162778	116179425	4	7553	13077.8832	2505.3734999999997
3_MACS_peak_10678_lociStitched	chr16	2509263	2525883	3	5672	6157.71	1700.226
4_MACS_peak_7236_lociStitched	chr12	68840779	68857388	4	7714	9679.725199999999	2426.5749
4_MACS_peak_8152_lociStitched	chr13	42061675	42078269	4	10639	15777.5752	1523.3292000000001
3_MACS_peak_13128_lociStitched	chr17	76763207	76779790	3	14567	26488.0259	2812.4768
4_MACS_peak_12446_lociStitched	chr17	40330618	40347195	4	6632	8359.7811	2352.2763
3_MACS_peak_28406_lociStitched	chr7	116212970	116229480	3	8522	20350.226	3277.235
3_MACS_peak_31887_lociStitched	chrX	39953154	39969660	3	12572	21015.4392	1097.6490000000001
3_MACS_peak_24833_lociStitched	chr5	150459401	150475890	3	10422	22786.1491	3121.3677
4_MACS_peak_2851_lociStitched	chr1	223899397	223915877	4	10714	19652.399999999998	3801.9359999999997
3_MACS_peak_29051_lociStitched	chr8	18598148	18614628	3	7924	11425.584	2478.592
5_MACS_peak_19159_lociStitched	chr22	22549404	22565838	5	9908	22590.1764	2885.8104000000003
3_MACS_peak_768_lociStitched	chr1	44289564	44305993	3	11423	22880.6683	2700.9276
4_MACS_peak_5127_lociStitched	chr11	44580686	44597110	4	9842	12725.315200000001	2544.0776
3_MACS_peak_23718_lociStitched	chr5	37832852	37849228	3	9099	13079.511199999999	1821.0112
3_MACS_peak_11612_lociStitched	chr16	81841465	81857784	3	11920	24029.727499999997	1684.1208
3_MACS_peak_12054_lociStitched	chr17	19084313	19100600	3	6703	11977.4598	2141.7405
2_MACS_peak_7856_lociStitched	chr12	123371140	123387424	2	15473	24101.9484	1608.8591999999999
4_MACS_peak_10327_lociStitched	chr15	81608569	81624837	4	10728	15457.8536	2894.0772
4_MACS_peak_32235_lociStitched	chrX	78393588	78409832	4	7393	5427.1204	1254.0368
4_MACS_peak_1169_lociStitched	chr1	83921215	83937450	4	4675	3173.9425	1199.7665
3_MACS_peak_12610_lociStitched	chr17	46580014	46596249	3	14754	24233.9845	2490.449
3_MACS_peak_22679_lociStitched	chr4	90236654	90252874	3	7448	14899.692	2687.654
3_MACS_peak_6211_lociStitched	chr11	129233536	129249743	3	10359	21652.552	2750.3278999999998
2_MACS_peak_9560_lociStitched	chr15	31546070	31562273	2	14535	98431.60470000001	3175.788
3_MACS_peak_3033_lociStitched	chr1	234734059	234750236	3	12192	44425.2774	4091.1633
3_MACS_peak_7420_lociStitched	chr12	92754465	92770626	3	11002	44930.81219999999	2774.8437
1_MACS_peak_24180_lociStitched	chr5	88171036	88187178	1	16143	52624.5342	3244.5420000000004
4_MACS_peak_14390_lociStitched	chr19	16545233	16561373	4	8205	10450.65	2217.636
3_MACS_peak_9981_lociStitched	chr15	59528120	59544252	3	5724	9556.596800000001	1803.5575999999999
3_MACS_peak_1618_lociStitched	chr1	145501213	145517328	3	7089	18649.8895	3583.9759999999997
2_MACS_peak_31146_lociStitched	chr9	112668363	112684472	2	14050	52534.6708	2783.6352
4_MACS_peak_17655_lociStitched	chr2	235390430	235406535	4	9262	10833.833499999999	1241.6955
4_MACS_peak_21468_lociStitched	chr3	171851295	171867398	4	8495	9763.248899999999	3634.4471000000003
3_MACS_peak_30485_lociStitched	chr9	33152442	33168545	3	8425	12036.9925	2425.1118
3_MACS_peak_17834_lociStitched	chr20	5092933	5109014	3	7170	12250.5058	2632.4597000000003
2_MACS_peak_7650_lociStitched	chr12	109020010	109036076	2	14050	92837.38100000001	3254.9716
3_MACS_peak_12075_lociStitched	chr17	19962354	19978413	3	8088	13301.6697	2402.4264000000003
4_MACS_peak_1045_lociStitched	chr1	66896748	66912801	4	8317	13839.291299999999	2566.8747
3_MACS_peak_10867_lociStitched	chr16	14486608	14502649	3	7803	22393.235999999997	2252.1564
1_MACS_peak_6510_lociStitched	chr12	12865992	12882032	1	16041	100277.268	3203.1879999999996
4_MACS_peak_24212_lociStitched	chr5	90561482	90577496	4	8041	15368.6358	2174.7012
4_MACS_peak_21596_lociStitched	chr3	181417158	181433137	4	10971	20441.9347	2879.4157999999998
2_MACS_peak_28058_lociStitched	chr7	90351967	90367943	2	10888	22304.0936	2580.1240000000003
3_MACS_peak_6065_lociStitched	chr11	118963926	118979899	3	9577	16115.159699999998	3025.2862
2_MACS_peak_2719_lociStitched	chr1	211686763	211702699	2	10726	20845.8816	3526.6367999999998
4_MACS_peak_15662_lociStitched	chr2	46761597	46777525	4	8010	7381.035199999999	2287.2608
4_MACS_peak_868_lociStitched	chr1	52029314	52045236	4	7072	9358.9516	2136.7324000000003
3_MACS_peak_28628_lociStitched	chr7	134923882	134939804	3	4402	4424.7238	2517.2682
3_MACS_peak_10526_lociStitched	chr15	93373599	93389520	3	7631	19515.9618	2335.6107
3_MACS_peak_1880_lociStitched	chr1	155903110	155919030	3	10746	21813.584000000003	3443.496
4_MACS_peak_11931_lociStitched	chr17	8088426	8104317	4	10747	12426.762	2795.2269
4_MACS_peak_20640_lociStitched	chr3	95061507	95077393	4	8721	10337.020199999999	2311.413
2_MACS_peak_17189_lociStitched	chr2	192530577	192546452	2	10543	26439.8125	2595.5625
4_MACS_peak_20920_lociStitched	chr3	121739761	121755601	4	8365	13484.591999999999	2433.024
3_MACS_peak_23044_lociStitched	chr4	140120967	140136767	3	9083	14125.2	2074.54
4_MACS_peak_27545_lociStitched	chr7	36982631	36998428	4	7216	5274.618299999999	2012.5378000000003
2_MACS_peak_22220_lociStitched	chr4	38306934	38322710	2	14280	56377.1136	3128.3808
2_MACS_peak_27250_lociStitched	chr7	7997771	8013524	2	10782	23966.6142	2414.9348999999997
2_MACS_peak_15404_lociStitched	chr2	27374587	27390339	2	13707	35912.9848	2599.08
4_MACS_peak_14677_lociStitched	chr19	39921512	39937258	4	6298	9220.8576	2152.4782
3_MACS_peak_30930_lociStitched	chr9	94180329	94196051	3	14861	34112.023400000005	2962.0248
3_MACS_peak_31259_lociStitched	chr9	123630318	123646039	3	9813	30393.4093	2482.3459000000003
4_MACS_peak_191_lociStitched	chr1	14329340	14345037	4	8601	12742.8246	2084.5616
4_MACS_peak_6385_lociStitched	chr12	7022692	7038385	4	11028	16761.6933	2696.0574
3_MACS_peak_19003_lociStitched	chr21	45194796	45210479	3	11594	33655.718	3577.2923
3_MACS_peak_27972_lociStitched	chr7	76950117	76965800	3	9468	23621.7346	2228.5543000000002
3_MACS_peak_8667_lociStitched	chr14	23023783	23039465	3	10155	15954.866800000002	1165.1726
4_MACS_peak_16183_lociStitched	chr2	87806046	87821714	4	11000	9751.7632	2137.1151999999997
4_MACS_peak_6849_lociStitched	chr12	46939725	46955383	4	8747	10584.808	2389.4108
2_MACS_peak_20385_lociStitched	chr3	52730166	52745806	2	10100	17685.712	2391.356
3_MACS_peak_15706_lociStitched	chr2	49127301	49142925	3	4551	6012.115199999999	1785.8232
3_MACS_peak_623_lociStitched	chr1	37930806	37946415	3	11809	23578.9554	2424.0777
4_MACS_peak_27056_lociStitched	chr6	160389130	160404731	4	8292	10666.403699999999	1259.0006999999998
3_MACS_peak_19858_lociStitched	chr3	13455202	13470799	3	7990	19563.3171	2061.9234
2_MACS_peak_27746_lociStitched	chr7	52773175	52788769	2	11080	28543.2576	2176.9224
3_MACS_peak_8068_lociStitched	chr13	31263782	31279358	3	6194	5925.1104000000005	1202.4672
3_MACS_peak_5317_lociStitched	chr11	62431810	62447380	3	5343	8670.932999999999	2347.9559999999997
4_MACS_peak_20432_lociStitched	chr3	57193049	57208618	4	4794	4088.4194	1726.6021
3_MACS_peak_25701_lociStitched	chr6	31619098	31634665	3	7326	16954.0197	2826.9672
3_MACS_peak_20106_lociStitched	chr3	39247972	39263520	3	8930	17177.4304	2461.2484
3_MACS_peak_18099_lociStitched	chr20	31254771	31270312	3	9607	22915.2045	2121.3465
3_MACS_peak_26626_lociStitched	chr6	119774071	119789604	3	12283	16374.8886	2469.747
4_MACS_peak_16437_lociStitched	chr2	112186165	112201683	4	13753	11207.0996	2506.157
2_MACS_peak_19497_lociStitched	chr22	39458837	39474340	2	13381	28624.7392	2466.5272999999997
4_MACS_peak_23857_lociStitched	chr5	55953634	55969129	4	11151	21065.4525	2096.4735
3_MACS_peak_10472_lociStitched	chr15	90721132	90736609	3	8607	24137.929200000002	2467.0337999999997
2_MACS_peak_5412_lociStitched	chr11	65263616	65279092	2	11331	44182.432400000005	3406.2675999999997
2_MACS_peak_10990_lociStitched	chr16	23404123	23419599	2	9711	37790.8444	2350.8044
3_MACS_peak_19056_lociStitched	chr22	17095689	17111157	3	7318	7636.551600000001	1972.17
4_MACS_peak_7122_lociStitched	chr12	58135096	58150562	4	8305	9887.4138	2411.1494000000002
3_MACS_peak_24098_lociStitched	chr5	78842780	78858243	3	5252	6598.0621	1906.5879000000002
3_MACS_peak_8009_lociStitched	chr13	24367531	24382981	3	7485	9575.91	974.8950000000001
3_MACS_peak_7085_lociStitched	chr12	57093654	57109101	3	5970	7085.5389	2037.4592999999998
3_MACS_peak_19537_lociStitched	chr22	40597765	40613212	3	5832	5845.1448	2198.1081000000004
2_MACS_peak_6550_lociStitched	chr12	15100942	15116370	2	15139	25326.6048	3119.5416
