REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X28_0F2E_0229Kronos_MM1S.KB.6hr.2_H3K27me3_hs.dm_i16.bam	X42_0EXU_0229Kronos_MM1S.KB.6hr.2_Input_hs_i86.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuperStretch
6_MACS_peak_16033_lociStitched	chr19	5486333	5496829	6	9407	10031.0272	1217.536	604		ZNRF4	ZNRF4	ZNRF4	0.4072	604	1
9_MACS_peak_25214_lociStitched	chr22	50479397	50489854	9	9391	9749.0611	916.0332	605	TTLL8	MOV10L1,IL17REL,MLC1	TTLL8	TTLL8	0.7246	605	1
6_MACS_peak_19684_lociStitched	chr19	55689684	55700051	6	9211	10117.1553	845.9472	606	SYT5,PTPRH	TNNT1,TNNI3,C19orf51,TMEM86B	SYT5	SYT5	0.772	606	1
5_MACS_peak_18443_lociStitched	chr19	42498855	42508455	5	8945	10823.04	950.4	607	GRIK5	RABAC1,ATP1A3	ATP1A3	ATP1A3	0.8217000000000001	607	1
5_MACS_peak_13691_lociStitched	chr17	72343498	72353910	5	9231	10132.9584	921.462	608	KIF19,BTBD17	GPR142	BTBD17	BTBD17	0.7552	608	1
7_MACS_peak_15938_lociStitched	chr19	5259559	5269938	7	9073	10610.4517	1053.4685	609	PTPRS		PTPRS	PTPRS	0.7119000000000001	609	1
3_MACS_peak_10331_lociStitched	chr16	1305247	1314192	3	8135	12106.163	739.7515	610	TPSD1	TPSAB1,UBE2I,TPSG1,TPSB2	TPSD1	TPSG1	1.1955	610	1
5_MACS_peak_2292_lociStitched	chr1	17440066	17449823	5	9120	10315.1004	969.8458	611	PADI2		PADI2	PADI2	0.6946000000000001	611	1
3_MACS_peak_14700_lociStitched	chr17	77958759	77968168	3	9090	10277.4507	880.6824	612	TBC1D16	CCDC40	TBC1D16	TBC1D16	0.7856000000000001	612	1
8_MACS_peak_6911_lociStitched	chr11	61636245	61646143	8	9213	9961.3472	863.1056	613	FADS3	FADS2,RAB3IL1	FADS3	FADS3	0.489	613	1
3_MACS_peak_22682_lociStitched	chr21	45770700	45780358	3	8922	11064.2048	1383.9914	614	TRPM2	C21orf2	TRPM2	TRPM2	0.7134	614	1
4_MACS_peak_14617_lociStitched	chr17	77741755	77751495	4	9299	9534.486	880.496	615		ENPP7,CBX2,CBX8	CBX2	CBX2	1.0155	615	1
5_MACS_peak_29153_lociStitched	chr7	100312515	100322659	5	9131	9891.4144	823.6928	616	EPO	GNB2,POP7,ZAN,GIGYF1	EPO	EPO	0.8028	616	1
6_MACS_peak_29290_lociStitched	chr7	100762819	100772961	6	9072	10431.047	1249.4944	617	SERPINE1	TRIM56,AP1S1,VGF	SERPINE1	SERPINE1	0.7104	617	1
9_MACS_peak_16452_lociStitched	chr19	8086923	8097330	9	9346	9471.4107	1072.9617	618		CCL25,ELAVL1	ELAVL1	CCL25	0.506	618	1
3_MACS_peak_22664_lociStitched	chr21	45667020	45675868	3	8622	11383.8368	1325.4304	619	DNMT3L	AIRE,PFKL,ICOSLG	ICOSLG	AIRE	0.9315	619	1
5_MACS_peak_32488_lociStitched	chr9	134680782	134690110	5	8732	10640.4496	823.6624	620			RAPGEF1	RAPGEF1	NONE	620	1
8_MACS_peak_18895_lociStitched	chr19	47967626	47977779	8	9210	9599.6615	926.9689	622	SLC8A2	MEIS3,KPTN,NAPA	SLC8A2	MEIS3	1.0095	622	1
6_MACS_peak_28017_lociStitched	chr6	32034556	32044210	6	8859	10490.0364	990.5004	623	TNXB		TNXB	TNXB	0.8771	623	1
3_MACS_peak_15225_lociStitched	chr19	367171	376536	3	8964	10306.1825	1094.7685	624	THEG	MIER2,C2CD4C	THEG	C2CD4C	0.7156	624	1
3_MACS_peak_23031_lociStitched	chr21	47532195	47541384	3	8861	10447.893	1110.0312	625	COL6A2	FTCD	COL6A2	COL6A2	0.7347	625	1
6_MACS_peak_26159_lociStitched	chr4	3459755	3469669	6	8864	10109.3058	786.1802	626	DOK7	HGFAC	DOK7	DOK7	1.1413	626	1
4_MACS_peak_8443_lociStitched	chr12	3399847	3409224	4	9007	9776.4602	802.6712	627			PRMT8	PRMT8	NONE	627	1
11_MACS_peak_33118_lociStitched	chr9	137165906	137176963	11	9041	9667.1351	779.5185	628		RXRA	RXRA	RXRA	0.05270000000000001	628	1
5_MACS_peak_32201_lociStitched	chr9	132973662	132983083	5	9189	9402.158	894.995	629	NCS1		NCS1	NCS1	0.8004	629	1
10_MACS_peak_29749_lociStitched	chr7	155147914	155158424	10	9289	9429.572	1206.548	630			INSIG1	INSIG1	NONE	630	1
4_MACS_peak_18580_lociStitched	chr19	45377620	45387343	4	9141	9365.1936	810.8982	631	PVRL2	TOMM40,APOE,APOC1,APOC1P1	TOMM40	APOE	0.5128	631	1
1_MACS_peak_29469_lociStitched	chr7	102158434	102167047	1	8614	12688.6716	2923.2522	632		SPDYE2,POLR2J,POLR2J3	SPDYE2	NONE	NONE	632	1
10_MACS_peak_33351_lociStitched	chr9	137771554	137782851	10	8750	10233.9523	793.0494	633	FCN2	MIR3689B,MIR3689A,FCN1	FCN2	FCN2	0.6941999999999999	633	1
4_MACS_peak_15630_lociStitched	chr19	3312311	3321733	4	9152	9608.5556	1180.5766	634		NFIC	NFIC	NFIC	0.9149	634	1
2_MACS_peak_4667_lociStitched	chr1	158145428	158153572	2	8081	12098.7264	1375.5216	635	CD1D	LOC646268	CD1D	CD1D	0.7187	635	1
6_MACS_peak_33829_lociStitched	chr9	139014105	139024296	6	8908	10022.8485	1069.0359	637		NACC2,C9orf69	C9orf69	NACC2	0.7575999999999999	637	1
8_MACS_peak_33030_lociStitched	chr9	136597596	136608273	8	9108	9277.2453	860.5662	638	SARDH		SARDH	SARDH	0.7885	638	1
3_MACS_peak_13220_lociStitched	chr17	47582380	47591786	3	8761	10085.1132	915.2038	640	NGFR		NGFR	NGFR	0.8643000000000001	640	1
5_MACS_peak_22176_lociStitched	chr20	62451800	62461758	5	8950	9651.2936	956.9638	641		C20orf135,TPD52L2,ZBTB46	ZBTB46	ZBTB46	0.5245000000000001	641	1
5_MACS_peak_12230_lociStitched	chr17	8012009	8021680	5	8763	10270.602	1129.5728	642	ALOXE3	MIR4314,ALOX12B,HES7,PER1,VAMP2	ALOXE3	MIR4314	0.9097999999999999	642	1
5_MACS_peak_20147_lociStitched	chr2	113389381	113398987	5	8850	10168.9116	1243.977	643		CHCHD5,SLC20A1,FLJ42351	FLJ42351	FLJ42351	0.3449	643	1
11_MACS_peak_33696_lociStitched	chr9	138607321	138618522	11	8971	9342.7541	749.3469	644	KCNT1	SOHLH1	KCNT1	SOHLH1	0.8618	644	1
5_MACS_peak_6096_lociStitched	chr11	1079529	1089215	5	8853	9628.8526	744.8534	645	MUC2	MUC6	MUC2	MUC2	0.7129000000000001	645	1
1_MACS_peak_29471_lociStitched	chr7	102257360	102265634	1	8275	12796.5684	2751.9324	647		POLR2J3,RASA4,UPK3BL,POLR2J2	RASA4	RASA4	0.1825	647	1
7_MACS_peak_32974_lociStitched	chr9	136500987	136510891	7	8969	9129.5072	691.2992	649	DBH		DBH	DBH	0.8094	649	1
8_MACS_peak_14214_lociStitched	chr17	76524589	76534829	8	8959	9287.68	865.28	650	DNAH17		DNAH17	DNAH17	0.5669	650	1
9_MACS_peak_13005_lociStitched	chr17	43874959	43885586	9	9082	8963.8745	867.1632	651	CRHR1	IMP5	CRHR1	CRHR1	0.6471	651	1
2_MACS_peak_31870_lociStitched	chr9	126130217	126139043	2	8689	9984.8538	927.6126	652	CRB2	MIR601	CRB2	CRB2	0.3899	652	1
5_MACS_peak_6688_lociStitched	chr11	45680269	45689341	5	8569	10016.3952	798.336	653	CHST1		CHST1	CHST1	0.5145	653	1
2_MACS_peak_21784_lociStitched	chr20	60795893	60804441	2	8543	10263.5836	991.568	654		GTPBP5,OSBPL2,HRH3	HRH3	HRH3	1.0013	654	1
9_MACS_peak_22280_lociStitched	chr20	62869619	62880250	9	8813	9518.9974	887.6885	655	MYT1	PCMTD2	PCMTD2	NONE	NONE	655	1
7_MACS_peak_24200_lociStitched	chr22	42821447	42831049	7	8932	9259.2086	933.3144	656	NFAM1		NFAM1	NFAM1	0.6577000000000001	656	1
8_MACS_peak_33452_lociStitched	chr9	137994074	138004892	8	8885	9235.3266	790.7958	657	OLFM1	OLFM1	OLFM1	OLFM1	0.5337000000000001	657	1
7_MACS_peak_26185_lociStitched	chr4	3626693	3636683	7	8715	9856.134	1041.957	658		LOC100133461	LOC100133461	LOC100133461	0.7609	658	1
4_MACS_peak_22411_lociStitched	chr21	43103824	43113613	4	8758	10010.2314	1362.6288	659	NCRNA00111	NCRNA00112,C21orf129	NCRNA00111	NCRNA00112	0.8927999999999999	659	1
3_MACS_peak_27159_lociStitched	chr4	8904927	8914159	3	8783	9211.6896	627.776	660		LOC650293,HMX1	HMX1	HMX1	0.4898	660	1
4_MACS_peak_2973_lociStitched	chr1	19377264	19386524	4	8714	9509.094	795.434	661			IFFO2	IFFO2	NONE	661	1
7_MACS_peak_27006_lociStitched	chr4	8586839	8596715	7	8882	9109.6224	950.0712	663	GPR78,CPZ		CPZ	CPZ	0.8156	663	1
7_MACS_peak_12649_lociStitched	chr17	36697815	36707518	7	8720	9173.2162	751.9825	666	SRCIN1		SRCIN1	SRCIN1	0.6985	666	1
5_MACS_peak_21404_lociStitched	chr20	57366958	57376475	5	8774	8923.1392	640.4941	667		GNAS,MIR296,MIR298,GNAS-AS	MIR296	MIR296	0.3842	667	1
7_MACS_peak_24023_lociStitched	chr22	39240084	39249385	7	8623	9493.5307	902.197	669		DNAL4,NPTXR,CBX6	NPTXR	NPTXR	0.7313	669	1
5_MACS_peak_13865_lociStitched	chr17	72942851	72952569	5	8798	8941.5318	822.1428	671	OTOP3,C17orf28	OTOP2,CDR2L,USH1G	OTOP3	OTOP2	0.8735999999999999	671	1
4_MACS_peak_31750_lociStitched	chr9	34584314	34593768	4	8767	9251.6844	1080.5922	672	CNTFR	LOC415056,C9orf23,DCTN3,ARID3C,SIGMAR1	CNTFR	CNTFR	0.6847	672	1
7_MACS_peak_19114_lociStitched	chr19	49097362	49106899	7	8625	9326.2323	835.4412	673	SULT2B1,FAM83E	SPACA4,SPHK2,SEC1,RPL18,DBP,CA11	SPACA4	SEC1	0.5015000000000001	673	1
5_MACS_peak_15344_lociStitched	chr19	996170	1005390	5	8520	10203.774	1471.512	674	GRIN3B	WDR18,CNN2,ABCA7,C19orf6	GRIN3B	GRIN3B	0.46220000000000006	674	1
2_MACS_peak_24244_lociStitched	chr22	42948379	42956294	2	7618	11460.92	914.974	675	SERHL2	RRP7A,RRP7B	SERHL2	SERHL2	0.506	675	1
2_MACS_peak_30777_lociStitched	chr8	58118225	58126617	2	8320	12478.0648	3314.84	676			C8orf71	C8orf71	NONE	676	1
7_MACS_peak_26489_lociStitched	chr4	7144391	7154683	7	8659	9260.7416	896.4332	677		SORCS2,FLJ36777	FLJ36777	FLJ36777	0.5552999999999999	677	1
3_MACS_peak_31364_lociStitched	chr8	143678159	143686859	3	8549	9168.93	555.93	678		ARC	ARC	ARC	0.7199	678	1
5_MACS_peak_33130_lociStitched	chr9	137180827	137190348	5	8716	8885.9493	767.3926	680		RXRA	RXRA	RXRA	0.05270000000000001	680	1
4_MACS_peak_31550_lociStitched	chr8	144477441	144486710	4	8547	9287.538	769.327	681		RHPN1,C8orf51,MAFA	MAFA	MAFA	0.8468	681	1
3_MACS_peak_1270_lociStitched	chr1	6307367	6316359	3	8607	9043.2544	754.4288	682	GPR153	RNF207,HES3,RPL22,ICMT	HES3	HES3	0.8949	682	1
3_MACS_peak_15744_lociStitched	chr19	3844150	3852770	3	8293	10319.864	1319.722	683	ZFR2	ATCAY,MATK	ZFR2	ZFR2	1.1525	683	1
7_MACS_peak_1518_lociStitched	chr1	7615786	7625626	7	8628	9003.6	848.208	685	CAMTA1		VAMP3	VAMP3	NONE	685	1
10_MACS_peak_19142_lociStitched	chr19	49179759	49189279	10	8559	9230.592	925.344	686	SEC1	FUT2,DBP,CA11,NTN5,MAMSTR	NTN5	FUT2	0.6103	686	1
4_MACS_peak_22422_lociStitched	chr21	43141991	43151130	4	8083	10356.3148	1023.568	687		NCRNA00111,NCRNA00112,C21orf129,RIPK4	NCRNA00112	NCRNA00112	0.8927999999999999	687	1
5_MACS_peak_1172_lociStitched	chr1	5810242	5819178	5	8561	8869.8736	684.4976	689			NPHP4	NPHP4	NONE	689	1
3_MACS_peak_27976_lociStitched	chr6	30858248	30867323	3	8586	8848.125	756.855	690	DDR1	GTF2H4,VARS2,DPCR1,SFTA2	DDR1	DDR1	0.5571	690	1
10_MACS_peak_14703_lociStitched	chr17	77969398	77978954	10	8565	8852.6784	745.368	692	TBC1D16	CCDC40	TBC1D16	TBC1D16	0.7856000000000001	692	1
6_MACS_peak_10136_lociStitched	chr16	876901	886215	6	7964	10293.8328	848.5054	693		CHTF18,PRR25,MSLNL,RPUSD1,GNG13	PRR25	MSLNL	0.7615999999999999	693	1
4_MACS_peak_17595_lociStitched	chr19	18708846	18717222	4	8132	9840.9624	766.404	695	CRLF1	C19orf50,UBA52,C19orf60,TMEM59L,KLHL26	CRLF1	TMEM59L	0.9258000000000001	695	1
9_MACS_peak_14365_lociStitched	chr17	77227926	77238123	9	8456	9171.1818	849.4101	696	RBFOX3		ENGASE	ENGASE	0.4524	696	1
3_MACS_peak_390_lociStitched	chr1	2420768	2429529	3	8299	9335.7216	685.1102	698	PLCH2	PANK4,HES5	PLCH2	HES5	0.8744000000000001	698	1
2_MACS_peak_23150_lociStitched	chr22	19710058	19718141	2	8084	9571.0803	499.5294	699	SEPT5-GP1BB,SEPT5,GP1BB	TBX1	GP1BB	GP1BB	1.0642999999999998	699	1
2_MACS_peak_14917_lociStitched	chr17	79151111	79159512	2	7922	10215.616	809.0163	700	LOC388428	MIR1250,AATK,AZI1	AATK	MIR1250	1.0299999999999998	700	1
5_MACS_peak_19513_lociStitched	chr19	54753816	54762669	5	8474	8752.9611	596.6922	701	LILRB5	RPS9,LILRB3,LILRA6,LILRB2,LILRA3	LILRB5	LILRB5	0.6162	701	1
2_MACS_peak_15978_lociStitched	chr19	5324577	5332985	2	8350	9667.5184	1217.4784	702	PTPRS		PTPRS	PTPRS	0.7119000000000001	702	1
3_MACS_peak_28718_lociStitched	chr7	2661561	2670437	3	8174	9736.972	884.9372	703		TTYH3,AMZ1	TTYH3	TTYH3	0.7983	703	1
3_MACS_peak_33778_lociStitched	chr9	138906077	138914522	3	8416	8900.1855	659.5545	704	NACC2		UBAC1	UBAC1	0.052299999999999985	704	1
1_MACS_peak_28708_lociStitched	chr7	2559817	2567424	1	7608	10460.3857	674.7409	708	LFNG	IQCE,C7orf27	LFNG	LFNG	0.8281	708	1
5_MACS_peak_20836_lociStitched	chr20	37351293	37360284	5	8148	9667.1232	1058.2407	709	SLC32A1	ACTR5	SLC32A1	SLC32A1	0.6845	709	1
5_MACS_peak_10420_lociStitched	chr16	2345357	2354605	5	8000	9827.8496	890.5824	710	ABCA3	MIR3677,MIR940,ABCA17P,DCI,RNPS1	MIR940	MIR940	0.13520000000000001	710	1
3_MACS_peak_4601_lociStitched	chr1	156670937	156678751	3	7343	11352.9606	1182.2582	711	CRABP2	C1orf66,NES,ISG20L2,MRPL24,HDGF	CRABP2	CRABP2	1.0179	711	1
2_MACS_peak_4621_lociStitched	chr1	156843345	156851820	2	8146	9542.0025	1031.4075	713	NTRK1	PEAR1,C1orf92,INSRR	PEAR1	PEAR1	0.9845999999999999	713	1
2_MACS_peak_15850_lociStitched	chr19	4544923	4553140	2	8070	9714.1374	1075.6053	718	SEMA6B	PLIN4,PLIN5,LRG1	LRG1	PLIN5	1.2994999999999999	718	1
1_MACS_peak_4979_lociStitched	chr1	234912040	234919278	1	7239	12920.5538	2670.0982	719			NCRNA00184	NCRNA00184	NONE	719	1
7_MACS_peak_16947_lociStitched	chr19	13974381	13983914	7	8234	9085.9023	860.8299	720		MIR181C,MIR181D,NANOS3,CC2D1A,LOC284454,MIR24-2,MIR27A,MIR23A,C19orf57	MIR181C	MIR181C	0.6561	720	1
2_MACS_peak_13333_lociStitched	chr17	48608502	48616430	2	7796	9772.0528	587.4648	721	MYCBPAP,EPN3	SPATA20,CACNA1G	EPN3	CACNA1G	0.8297	721	1
3_MACS_peak_10086_lociStitched	chr16	319344	327913	3	8003	9461.8898	776.3514	723	RGS11	ITFG3,ARHGDIG,PDIA2,LUC7L	RGS11	RGS11	0.6242	723	1
6_MACS_peak_33951_lociStitched	chr9	139852271	139861239	6	8048	9410.1224	919.22	728		C8G,LCN12,PTGDS,LCNL1,C9orf142,FBXW5,CLIC3	LCN12	PTGDS	0.9583999999999999	728	1
4_MACS_peak_12105_lociStitched	chr17	7315979	7324090	4	7829	9659.3899	703.2237	729	NLGN2,SPEM1	TNK1,C17orf74,TMEM102,FGF11,CHRNB1,PLSCR3,C17orf61	SPEM1	SPEM1	0.8553	729	1
2_MACS_peak_8090_lociStitched	chr11	118021336	118029182	2	7782	9980.8966	942.3046	731	SCN4B	SCN4B,SCN2B	SCN4B	SCN4B	0.5326	731	1
5_MACS_peak_28457_lociStitched	chr7	964123	973152	5	8067	9165.3379	770.1737	733	ADAP1	GET4,CYP2W1,COX19	ADAP1	CYP2W1	0.6549	733	1
3_MACS_peak_4705_lociStitched	chr1	180199443	180206609	3	7000	11482.7984	1043.3696	734	LHX4	FLJ23867	LHX4	LHX4	0.2324	734	1
2_MACS_peak_233_lociStitched	chr1	1950949	1959384	2	8042	9052.442	625.877	736	GABRD	PRKCZ,KIAA1751	GABRD	GABRD	1.0319	736	1
3_MACS_peak_32418_lociStitched	chr9	133883502	133891772	3	8025	9093.692	668.216	739	LAMC3		LAMC3	LAMC3	0.8268	739	1
3_MACS_peak_28231_lociStitched	chr6	34105895	34114342	3	7972	9096.5743	646.1955	743		GRM4	GRM4	GRM4	0.6754	743	1
6_MACS_peak_10350_lociStitched	chr16	1533023	1541677	6	7824	9316.031	551.2598	744	PTX4	TELO2,TMEM204,CCDC154,CLCN7	PTX4	CCDC154	0.8211	744	1
6_MACS_peak_10340_lociStitched	chr16	1382909	1391643	6	7822	9422.2392	665.5308	745	BAIAP3	UBE2I,GNPTG,C16orf42,UNKL	BAIAP3	BAIAP3	0.4209	745	1
1_MACS_peak_6576_lociStitched	chr11	2441316	2449222	1	7907	9301.409	740.0016	746	TRPM5	CD81,TSSC4,KCNQ1	TRPM5	TRPM5	1.0012	746	1
6_MACS_peak_22204_lociStitched	chr20	62712651	62721860	6	7708	9579.2018	815.9174	752	OPRL1,C20orf201	NCRNA00176,TCEA2,SOX18,RGS19,NPBWR2	C20orf201	NPBWR2	1.1311	752	1
4_MACS_peak_26155_lociStitched	chr4	3445275	3453581	4	7828	9165.671	719.2996	755	HGFAC	DOK7	HGFAC	DOK7	1.1413	755	1
4_MACS_peak_12210_lociStitched	chr17	7960677	7969058	4	7884	9535.0637	1237.8737	757		ALOX15B,MIR4314,ALOX12B	ALOX15B	MIR4314	0.9097999999999999	757	1
2_MACS_peak_22680_lociStitched	chr21	45761934	45769899	2	7758	9735.6195	1193.157	759		PFKL,TRPM2,C21orf2	C21orf2	TRPM2	0.7134	759	1
5_MACS_peak_23036_lociStitched	chr21	47545284	47553635	5	7798	9383.1836	941.9928	760	COL6A2	FTCD	FTCD	FTCD	0.6971	760	1
4_MACS_peak_22015_lociStitched	chr20	61922644	61930980	4	7878	8897.8464	666.0464	762	COL20A1	FLJ16779,ARFGAP1,MIR4326,NKAIN4	COL20A1	NKAIN4	1.16	762	1
4_MACS_peak_34033_lociStitched	chr9	140208311	140217030	4	7683	9319.7391	656.5407	763	EXD3	C9orf167,NRARP	NRARP	NRARP	0.741	763	1
3_MACS_peak_856_lociStitched	chr1	3410439	3418604	3	7538	9254.211	460.506	768	MEGF6	ARHGEF16	ARHGEF16	ARHGEF16	0.7863	768	1
3_MACS_peak_28849_lociStitched	chr7	5629377	5636969	3	7449	9600.084	643.0424	770	FSCN1		FSCN1	FSCN1	0.6414	770	1
1_MACS_peak_5512_lociStitched	chr10	102889874	102897061	1	7188	9754.9151	544.0559	779	TLX1,TLX1NB		TLX1	TLX1	0.7895	779	1
3_MACS_peak_21881_lociStitched	chr20	61445956	61453258	3	7161	9598.479	406.7214	784	COL9A3	C20orf20,OGFR,DPH3P1,TCFL5	COL9A3	COL9A3	0.6396999999999999	784	1
3_MACS_peak_20382_lociStitched	chr2	220425666	220433772	3	7673	8799.063	723.8658	786	OBSL1	ACCN4,TMEM198,INHA,STK11IP,CHPF,MIR3132	OBSL1	ACCN4	0.7253	786	1
1_MACS_peak_10944_lociStitched	chr16	56665858	56673282	1	7425	9211.6992	743.8848	796	MT1M,MT1JP,MT1A	MT3,MT2A,MT1L,MT1E,MT1DP,MT1B,MT1F,MT1H,MT1IP,MT1X,MT1G	MT1JP	MT1JP	0.8391000000000001	796	1
3_MACS_peak_13111_lociStitched	chr17	46800182	46807981	3	7198	9601.3489	973.3152	813	NCRNA00253,MIR3185,HOXB13	PRAC	HOXB13	HOXB13	0.8569	813	1
5_MACS_peak_4386_lociStitched	chr1	46952697	46960517	5	7310	8912.454	581.808	815		DMBX1	DMBX1	DMBX1	0.2007	815	1
4_MACS_peak_107_lociStitched	chr1	1172333	1179928	4	7217	8989.442	512.6625	817	FAM132A	B3GALT6,SCNN1D,TNFRSF18,TNFRSF4,SDF4,UBE2J2	FAM132A	TNFRSF18	1.1217	817	1
4_MACS_peak_6723_lociStitched	chr11	46406076	46413681	4	7248	9059.076	770.3865	824	CHRM4	DGKZ,MDK	CHRM4	CHRM4	0.9465999999999999	824	1
2_MACS_peak_27954_lociStitched	chr6	30410693	30418343	2	7199	9411.795	1027.395	825		HLA-E	HLA-E	HLA-E	0.02489999999999999	825	1
2_MACS_peak_31754_lociStitched	chr9	34624003	34631298	2	7273	8883.1215	740.4425	828	ARID3C	GALT,IL11RA,CNTFR,C9orf23,DCTN3,SIGMAR1,CCL27	ARID3C	CNTFR	0.6847	828	1
4_MACS_peak_17487_lociStitched	chr19	18108078	18115645	4	6989	8784.5303	600.8198	857	KCNN1,ARRDC2	ARRDC2	ARRDC2	ARRDC2	0.8244	857	1
