REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X24_0F2A_0229Kronos_MM1S.KB.1hr.2_H3K27me3_hs.dm_i06.bam	X38_0EXQ_0229Kronos_MM1S.KB.1hr.2_Input_hs_i81.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuper
4_MACS_peak_25820_lociStitched	chr22	20138420	20149576	4	11028	21042.4472	1110.022	591		RANBP1,ZDHHC8,LOC150197,TRMT2A	ZDHHC8	LOC150197	1.2879	591	1
5_MACS_peak_29259_lociStitched	chr4	7146088	7161753	5	14931	21122.686	1220.3035	592		SORCS2,FLJ36777	SORCS2	FLJ36777	0.899	592	1
6_MACS_peak_13566_lociStitched	chr17	146600	159353	6	11959	21487.5297	1647.6876	593	RPH3AL		RPH3AL	RPH3AL	0.72	593	1
16_MACS_peak_29522_lociStitched	chr4	7699315	7717091	16	16021	21238.7648	1450.5216	594	SORCS2	AFAP1-AS1	AFAP1-AS1	AFAP1-AS1	0.5094	594	1
3_MACS_peak_125_lociStitched	chr1	1383498	1396174	3	12504	21063.7092	1276.4732	595	ATAD3C	LOC148413,TMEM88B,VWA1,ATAD3B,CCNL2,MRPL20,LOC441869	ATAD3C	VWA1	1.4582000000000002	595	1
4_MACS_peak_160_lociStitched	chr1	1868318	1882287	4	13296	21161.6381	1392.7093	596		CALML6,GNB1,TMEM52	TMEM52	TMEM52	1.127	596	1
9_MACS_peak_1157_lociStitched	chr1	6532800	6548148	9	13692	21250.8408	1554.7524	597	PLEKHG5	ESPN,MIR4252,TNFRSF25	PLEKHG5	MIR4252	2.2328	597	1
4_MACS_peak_9219_lociStitched	chr12	3411230	3423555	4	11608	20686.28	1011.8825	598			PRMT8	PRMT8	NONE	598	1
4_MACS_peak_5182_lociStitched	chr1	205490563	205504076	4	12794	22158.6174	2498.5537	599	CDK18	MFSD4,LOC284578	CDK18	CDK18	0.6850999999999999	599	1
7_MACS_peak_7511_lociStitched	chr11	64296148	64311102	7	13878	21290.0098	1649.4262	600		SLC22A11,SLC22A12	SLC22A11	SLC22A12	1.1601	600	1
4_MACS_peak_3443_lociStitched	chr1	22939675	22955861	4	15899	21391.4176	1759.4182	601		EPHA8,C1QA,C1QC,C1QB	C1QA	EPHA8	1.248	601	1
2_MACS_peak_26547_lociStitched	chr22	37457619	37468025	2	10303	20758.9294	1133.2134	602	KCTD17,TMPRSS6	MPST,TST	KCTD17	KCTD17	0.8461000000000001	602	1
1_MACS_peak_32050_lociStitched	chr7	27190732	27200479	1	9748	20782.5534	1191.0834	603	HOXA7	HOXA11-AS1,HOXA2,HOXA3,HOXA4,HOXA5,HOXA6,HOXA9,MIR196B,HOXA10,HOXA11,HOXA13	HOXA7	HOXA7	1.6206999999999998	603	1
4_MACS_peak_7222_lociStitched	chr11	46403316	46414228	4	10730	20865.9264	1282.16	604	MDK,CHRM4	DGKZ	CHRM4	CHRM4	1.6622999999999999	604	1
7_MACS_peak_37318_lociStitched	chr9	140260419	140273857	7	12770	20804.7116	1259.1406	605	EXD3	NOXA1	EXD3	NOXA1	1.7633	605	1
4_MACS_peak_16797_lociStitched	chr17	77828315	77841205	4	12874	20830.24	1301.89	606		CBX4	CBX4	CBX4	0.9490999999999999	606	1
3_MACS_peak_31854_lociStitched	chr7	2559728	2569418	3	9084	20384.853	870.162	607	LFNG	IQCE,C7orf27	LFNG	LFNG	1.5223	607	1
10_MACS_peak_13633_lociStitched	chr17	724958	742598	10	15955	21201.516	1707.552	608	NXN	RNMTL1,GLOD4	GLOD4	RNMTL1	0.023800000000000016	608	1
4_MACS_peak_5155_lociStitched	chr1	204975718	204991346	4	15243	22049.5452	2569.2432	609	NFASC	CNTN2	CNTN2	CNTN2	0.6499	609	1
3_MACS_peak_4758_lociStitched	chr1	151678784	151691949	3	12982	21724.883	2273.5955	610	CELF3	C1orf230,OAZ3,MRPL9	CELF3	CELF3	0.7226	610	1
2_MACS_peak_27046_lociStitched	chr22	44214938	44230316	2	15327	20897.1642	1448.6076	611	SULT4A1	EFCAB6	EFCAB6	EFCAB6	0.046700000000000005	611	1
6_MACS_peak_4826_lociStitched	chr1	156365796	156381621	6	15045	22063.215	2620.62	612	C1orf61	RHBG,MIR9-1	MIR9-1	MIR9-1	1.0149	612	1
6_MACS_peak_11360_lociStitched	chr15	78266251	78280673	6	13757	21128.23	1688.8162	613		LOC645752,LOC91450	LOC91450	LOC645752	0.355	613	1
4_MACS_peak_16999_lociStitched	chr17	79303958	79315033	4	10731	20262.82	870.495	614	TMEM105	SLC38A10,C17orf55	TMEM105	C17orf55	2.1466000000000003	614	1
3_MACS_peak_26897_lociStitched	chr22	42948519	42957963	3	8886	20762.634	1432.6548	615	SERHL2	RRP7A,RRP7B	SERHL2	SERHL2	0.8126	615	1
4_MACS_peak_32010_lociStitched	chr7	5629411	5640165	4	10421	20446.5802	1273.2736	616	FSCN1		FSCN1	FSCN1	1.1300000000000001	616	1
5_MACS_peak_26855_lociStitched	chr22	42817475	42831669	5	13585	20730.337	1557.0818	617	NFAM1		NFAM1	NFAM1	1.1761	617	1
7_MACS_peak_18127_lociStitched	chr19	5875606	5890052	7	13761	21075.2694	1955.9884	618		VMAC,CAPS,FUT6,FUT3,FUT5,NDUFA11	FUT5	FUT5	1.308	618	1
2_MACS_peak_27641_lociStitched	chr22	46390972	46402022	2	11034	20392.775	1284.01	619		LOC730668,LOC150381,WNT7B,LOC100271722,C22orf26	LOC730668	WNT7B	1.7239	619	1
2_MACS_peak_6767_lociStitched	chr11	1416455	1429352	2	12577	20197.9917	1091.0862	620	BRSK2		BRSK2	BRSK2	1.0295	620	1
2_MACS_peak_27048_lociStitched	chr22	44230822	44243134	2	12269	20248.3152	1151.172	621	SULT4A1	EFCAB6,PNPLA5	SULT4A1	PNPLA5	1.1451	621	1
3_MACS_peak_36687_lociStitched	chr9	137619514	137633839	3	14285	20188.2225	1114.485	622	COL5A1		COL5A1	COL5A1	1.0474	622	1
5_MACS_peak_15267_lociStitched	chr17	43896857	43909247	5	11792	20385.267	1315.818	623	CRHR1	IMP5	IMP5	IMP5	0.6616	623	1
5_MACS_peak_35207_lociStitched	chr8	145557888	145570344	5	11918	20157.5448	1128.5136	624	SCRT1	HSF1,GPR172A,ADCK5,BOP1,DGAT1,C8ORFK29,FBXL6,MIR939	SCRT1	SCRT1	1.2655	624	1
8_MACS_peak_25504_lociStitched	chr21	46462607	46477278	8	13215	21256.8119	2238.7946	625		ADARB1,NCRNA00163,NCRNA00162,C21orf122	C21orf122	NCRNA00163	3.6106	625	1
3_MACS_peak_15450_lociStitched	chr17	47555902	47569451	3	13434	20575.5114	1587.9428	626		NGFR	NGFR	NGFR	1.4419	626	1
4_MACS_peak_4938_lociStitched	chr1	161411220	161425614	4	13783	25450.0314	6462.906	627		FCGR2A	FCGR2A	NONE	NONE	627	1
12_MACS_peak_3606_lociStitched	chr1	23231931	23248117	12	14710	20740.7404	1780.46	628	EPHB2	MIR4253	MIR4253	MIR4253	0.9687000000000001	628	1
9_MACS_peak_6037_lociStitched	chr10	114736300	114754204	9	16615	21192.9648	2238	629	TCF7L2		TCF7L2	TCF7L2	0.2162	629	1
5_MACS_peak_36319_lociStitched	chr9	136074610	136086956	5	12036	19851.1334	898.7888	630	OBP2B	GBGT1	OBP2B	OBP2B	1.3748	630	1
7_MACS_peak_36016_lociStitched	chr9	133980351	133994447	7	13458	20358.8528	1419.4672	631	AIF1L	NUP214	NUP214	NONE	NONE	631	1
8_MACS_peak_36719_lociStitched	chr9	137771234	137786363	8	13531	20324.2986	1385.8164	632	FCN2	MIR3689B,MIR3689A,FCN1	FCN2	FCN2	1.1475	632	1
3_MACS_peak_11337_lociStitched	chr15	78152414	78166472	3	13709	20573.883	1641.9744	633			LOC645752	LOC645752	0.355	633	1
3_MACS_peak_25401_lociStitched	chr21	45876245	45888288	3	11645	20591.1214	1666.7512	634	LRRC3	C21orf90	LRRC3	C21orf90	1.424	634	1
2_MACS_peak_9301_lociStitched	chr12	49369799	49377067	2	7005	20228.2976	1349.6676	635	WNT1	ARF3,WNT10B,DDN,PRKAG1	WNT1	WNT1	1.8419	635	1
8_MACS_peak_136_lociStitched	chr1	1520462	1535001	8	13555	20334.2454	1456.8078	636		MIB2,MMP23B,MMP23A,C1orf70,SSU72	SSU72	MMP23B	0.5252	636	1
4_MACS_peak_31617_lociStitched	chr7	1017320	1028210	4	10782	19697.832	836.352	637	CYP2W1	ADAP1,COX19,MIR339	CYP2W1	CYP2W1	1.2689	637	1
3_MACS_peak_6727_lociStitched	chr11	1150421	1161009	3	10434	19698.974	894.686	638			MUC2	MUC2	1.3557000000000001	638	1
2_MACS_peak_17400_lociStitched	chr19	777577	786327	2	8314	19985	1182.125	639		C19orf21,PTBP1,MIR3187,AZU1,LPPR3	PTBP1	C19orf21	2.1195	639	1
6_MACS_peak_28482_lociStitched	chr3	50500965	50516048	6	14399	20383.1662	1586.7316	640	CACNA2D2		CACNA2D2	CACNA2D2	1.0610000000000002	640	1
3_MACS_peak_16431_lociStitched	chr17	76311180	76323154	3	11556	20131.8862	1336.2984	641		SOCS3	SOCS3	SOCS3	1.3754	641	1
1_MACS_peak_5982_lociStitched	chr10	102889108	102897404	1	8297	19795.0856	1056.0808	642	TLX1,TLX1NB		TLX1	TLX1	1.5453000000000001	642	1
1_MACS_peak_6119_lociStitched	chr10	126737662	126752302	1	14641	20469.648	1794.864	643	CTBP2	CTBP2,MIR4296	MIR4296	MIR4296	0.6506000000000001	643	1
5_MACS_peak_25953_lociStitched	chr22	21561482	21576896	5	14984	21394.632	2720.571	644			POM121L8P	POM121L8P	NONE	644	1
2_MACS_peak_11842_lociStitched	chr16	2874420	2884499	2	10056	19661.1053	1005.8842	645	ZG16B	PRSS41,PRSS21,FLYWCH2,TCEB2,PRSS33,PRSS30P,PRSS22	ZG16B	ZG16B	1.6341	645	1
3_MACS_peak_35752_lociStitched	chr9	132479976	132492870	3	12664	19927.677	1284.2424	646	PRRX2	PTGES	PTGES	PTGES	1.5584	646	1
2_MACS_peak_15444_lociStitched	chr17	47528544	47540294	2	11722	20026.7	1400.6	647		NGFR,PHB	NGFR	NGFR	1.4419	647	1
6_MACS_peak_35549_lociStitched	chr9	129427356	129440491	6	12480	20063.7125	1479.001	648	LMX1B		LMX1B	LMX1B	1.6001999999999998	648	1
4_MACS_peak_22904_lociStitched	chr2	220493013	220505817	4	12660	19946.0712	1382.832	649	SLC4A3	STK11IP	SLC4A3	SLC4A3	0.9356	649	1
6_MACS_peak_19021_lociStitched	chr19	14269402	14284148	6	13982	19892.354	1331.5638	650	LPHN1	PRKACA,ASF1B	ASF1B	NONE	NONE	650	1
4_MACS_peak_25109_lociStitched	chr21	43079479	43092736	4	12997	20484.7164	1927.5678	651		NCRNA00111,NCRNA00112,C21orf129	NCRNA00111	NCRNA00112	1.4472	651	1
7_MACS_peak_16215_lociStitched	chr17	74515241	74530119	7	13941	20196.885	1658.897	652	PRCD,CYGB	PRCD,SNORD1C,SNORD1B,SNORD1A,RHBDF2	PRCD	PRCD	1.3228	652	1
5_MACS_peak_9985_lociStitched	chr13	113675993	113687389	5	11044	19870.0656	1357.2636	653	MCF2L		MCF2L	MCF2L	1.2752000000000001	653	1
4_MACS_peak_25184_lociStitched	chr21	43763178	43774588	4	10960	20325.774	1846.138	654	TFF2	UBASH3A,TFF3,TFF1,TMPRSS3	TFF2	TFF3	2.0431	654	1
9_MACS_peak_32515_lociStitched	chr7	100756933	100772264	9	14763	20210.8573	1738.5354	655	SERPINE1	TRIM56,AP1S1,VGF	SERPINE1	SERPINE1	1.0633	655	1
5_MACS_peak_29918_lociStitched	chr4	8779815	8794648	5	13929	19637.4087	1213.3394	656			HMX1	HMX1	0.7746	656	1
5_MACS_peak_18841_lociStitched	chr19	12943644	12955216	5	10655	20145.6948	1731.1712	657	MAST1,RTBDN	JUNB,RNASEH2A,GCDH,PRDX2,RTBDN,DNASE2,KLF1	MAST1	RTBDN	1.0896	657	1
3_MACS_peak_20844_lociStitched	chr19	45349449	45360323	3	10316	19390.5168	997.1458	658	PVRL2	BCAM,TOMM40,APOE	PVRL2	BCAM	1.1658	658	1
9_MACS_peak_29016_lociStitched	chr4	3748708	3764180	9	14031	19666.4592	1352.2528	659		ADRA2C	ADRA2C	ADRA2C	0.7223999999999999	659	1
2_MACS_peak_65_lociStitched	chr1	1004596	1012852	2	7947	18906.24	620.8512	660		AGRN,C1orf159	C1orf159	AGRN	1.6861000000000002	660	1
3_MACS_peak_19667_lociStitched	chr19	18707132	18717385	3	9686	19429.435	1168.842	661	CRLF1	C19orf50,UBA52,C19orf60,TMEM59L,KLHL26	CRLF1	TMEM59L	1.8086	661	1
4_MACS_peak_14833_lociStitched	chr17	36696304	36707708	4	10900	19287.5852	1065.1336	662	SRCIN1		SRCIN1	SRCIN1	1.2771	662	1
6_MACS_peak_334_lociStitched	chr1	2531423	2544472	6	12298	19372.5454	1167.8855	663	MMEL1	TNFRSF14,C1orf93,LOC115110	C1orf93	C1orf93	1.0674	663	1
7_MACS_peak_17790_lociStitched	chr19	3885676	3899928	7	13482	20113.8476	1911.1932	664	ATCAY	ITGB1BP3,ZFR2	ATCAY	ITGB1BP3	1.8661	664	1
15_MACS_peak_11149_lociStitched	chr15	74616547	74633203	15	14603	20043.8304	1845.4848	665	CCDC33,CYP11A1		CCDC33	CCDC33	1.0041	665	1
8_MACS_peak_27269_lociStitched	chr22	45065148	45079784	8	13469	19398.5544	1230.8876	666	PRR5	PRR5,PRR5-ARHGAP8	PRR5	PRR5	0.9673999999999999	666	1
1_MACS_peak_35482_lociStitched	chr9	126130427	126139666	1	9240	19148.7514	986.7252	667	CRB2	MIR601	CRB2	CRB2	0.7427	667	1
7_MACS_peak_31157_lociStitched	chr6	33787833	33802673	7	14071	19628.868	1484	668		LEMD2,MLN	MLN	MLN	0.9647000000000001	668	1
6_MACS_peak_24903_lociStitched	chr20	62448292	62461780	6	12693	19653.3648	1522.7952	669		C20orf135,TPD52L2,ZBTB46	ZBTB46	ZBTB46	0.8418	669	1
8_MACS_peak_2482_lociStitched	chr1	18020186	18034583	8	13221	19448.9073	1327.4034	670	ARHGEF10L	ACTL8	ACTL8	ACTL8	0.5471	670	1
3_MACS_peak_25046_lociStitched	chr21	38071388	38082031	3	10350	19330.8809	1226.0736	671	SIM2		SIM2	SIM2	0.4991	671	1
4_MACS_peak_7554_lociStitched	chr11	64406950	64420163	4	12807	19491.8176	1393.9715	672	NRXN2	SLC22A12	NRXN2	NRXN2	1.2195	672	1
2_MACS_peak_24706_lociStitched	chr20	61445711	61453771	2	8048	18701.618	619.814	673	COL9A3	C20orf20,OGFR,DPH3P1,TCFL5	COL9A3	COL9A3	1.1876	673	1
2_MACS_peak_2233_lociStitched	chr1	17439923	17451627	2	11407	19351.3936	1280.4176	674	PADI2		PADI2	PADI2	1.1834	674	1
7_MACS_peak_5037_lociStitched	chr1	201360782	201372173	7	10823	19730.3511	1661.9469	675	LAD1	TNNT2,TNNI1	LAD1	TNNT2	1.4117	675	1
2_MACS_peak_14677_lociStitched	chr17	26857717	26867846	2	10079	19615.8214	1550.7499	676	FOXN1	UNC119,PIGS,ALDOC	FOXN1	FOXN1	1.2758999999999998	676	1
5_MACS_peak_31776_lociStitched	chr7	1621202	1633617	5	11827	19039.644	1005.615	677	KIAA1908	TFAMP1,TMEM184A,PSMG3	KIAA1908	TMEM184A	0.8924	677	1
2_MACS_peak_19658_lociStitched	chr19	18521525	18530084	2	8538	19107.9675	1078.434	678		GDF15,MIR3189,SSBP4,LRRC25,ISYNA1	SSBP4	MIR3189	0.9415000000000001	678	1
5_MACS_peak_36569_lociStitched	chr9	137205281	137217140	5	11530	19254.2724	1233.336	679		RXRA	RXRA	RXRA	0.0858	679	1
3_MACS_peak_3202_lociStitched	chr1	21005860	21016715	3	10564	19311.045	1295.0015	680	KIF17	PINK1,DDOST,SH2D5	DDOST	SH2D5	1.4260000000000002	680	1
9_MACS_peak_5018_lociStitched	chr1	201281086	201296982	9	14542	20556.7072	2544.9496	681	PKP1	TNNT2	PKP1	TNNT2	1.4117	681	1
3_MACS_peak_25113_lociStitched	chr21	43099273	43113891	3	14307	20014.9656	2011.4368	682	NCRNA00111	NCRNA00112,C21orf129	NCRNA00111	NCRNA00112	1.4472	682	1
8_MACS_peak_31268_lociStitched	chr6	34066984	34080910	8	12793	19263.8358	1364.748	683	GRM4		GRM4	GRM4	1.1766999999999999	683	1
5_MACS_peak_1306_lociStitched	chr1	7283988	7298907	5	13878	19187.3259	1296.4611	684	CAMTA1		CAMTA1	CAMTA1	0.5293	684	1
2_MACS_peak_11570_lociStitched	chr16	318226	328036	2	9518	18816.561	926.064	685	RGS11	ITFG3,ARHGDIG,PDIA2,LUC7L	RGS11	RGS11	1.1648999999999998	685	1
6_MACS_peak_21385_lociStitched	chr19	49051414	49064294	6	12143	19039.216	1168.216	686	SULT2B1	SULT2B1,SPACA4,LMTK3	SULT2B1	SULT2B1	1.0903	686	1
6_MACS_peak_1703_lociStitched	chr1	9683651	9695482	6	11048	19228.9243	1368.8467	687		TMEM201,PIK3CD,C1orf200	PIK3CD	C1orf200	1.2488000000000001	687	1
4_MACS_peak_4601_lociStitched	chr1	46950336	46960824	4	10389	18810.228	951.2616	688		DMBX1	DMBX1	DMBX1	0.38569999999999993	688	1
6_MACS_peak_1102_lociStitched	chr1	5892626	5907786	6	14464	19336.58	1511.452	689			NPHP4	NPHP4	NONE	689	1
3_MACS_peak_27013_lociStitched	chr22	43813529	43826723	3	12674	19111.509	1312.803	690	MPPED1		MPPED1	MPPED1	0.727	690	1
3_MACS_peak_28935_lociStitched	chr4	3445344	3453666	3	8275	18583.8582	796.4154	691	HGFAC	DOK7	HGFAC	DOK7	2.261	691	1
2_MACS_peak_32709_lociStitched	chr7	102257393	102266096	2	8697	20543.4315	2756.2401	692		POLR2J3,RASA4,UPK3BL,POLR2J2	RASA4	RASA4	0.2675	692	1
4_MACS_peak_35300_lociStitched	chr9	34550856	34561159	4	9896	18775.1569	1005.5728	693	CNTFR	LOC415056,ENHO	LOC415056	LOC415056	1.2427	693	1
7_MACS_peak_37466_lociStitched	chrX	152747978	152762146	7	13140	18415.5664	651.728	694	BGN	ATP2B3,TREX2,HAUS7	BGN	BGN	0.9333	694	1
3_MACS_peak_6975_lociStitched	chr11	2149148	2160395	3	10635	18721.7562	962.7432	695	IGF2,INS-IGF2,MIR483	IGF2AS,INS,TH	MIR483	TH	1.732	695	1
3_MACS_peak_34880_lociStitched	chr8	143675646	143688134	3	11836	18761.9712	1047.7432	696		ARC	ARC	ARC	1.3409	696	1
5_MACS_peak_8585_lociStitched	chr11	75140576	75154673	5	13508	19184.6073	1471.7268	697	KLHL35,GDPD5	RPS3,SNORD15A,SNORD15B	KLHL35	KLHL35	0.41709999999999997	697	1
2_MACS_peak_36060_lociStitched	chr9	134682921	134693974	2	10583	18814.4166	1120.7742	698			RAPGEF1	RAPGEF1	NONE	698	1
3_MACS_peak_22882_lociStitched	chr2	220328612	220340765	3	11871	19155.5586	1469.2977	699	SPEG	DES,GMPPA,ACCN4	SPEG	ACCN4	1.3591000000000002	699	1
3_MACS_peak_18070_lociStitched	chr19	5552905	5566253	3	12965	19585.5204	1899.4204	700	PLAC2		PLAC2	PLAC2	0.9798	700	1
4_MACS_peak_4253_lociStitched	chr1	32129809	32143673	4	13307	19398.5088	1753.796	701	COL16A1	HCRTR1,PEF1	PEF1	HCRTR1	0.07239999999999999	701	1
6_MACS_peak_24923_lociStitched	chr20	62681066	62692730	6	10649	19025.1504	1381.0176	702	TCEA2	NCRNA00176,TCEA2,OPRL1,SOX18,RGS19,C20orf201,NPBWR2	TCEA2	NPBWR2	2.2746	702	1
5_MACS_peak_16448_lociStitched	chr17	76357269	76367833	5	9933	18734.1976	1100.7688	703		PGS1,SOCS3	SOCS3	SOCS3	1.3754	703	1
5_MACS_peak_9100_lociStitched	chr12	1928264	1941238	5	12532	18836.9506	1207.8794	704	LRTM2,CACNA2D4		LRTM2	LRTM2	1.2381	704	1
8_MACS_peak_14407_lociStitched	chr17	16734216	16749617	8	14705	19602.3928	1977.4884	705	KRT16P2	LOC162632,FAM106C	KRT16P2	KRT16P2	0.6647000000000001	705	1
3_MACS_peak_14193_lociStitched	chr17	7316104	7324681	3	8512	18633.5325	1012.9437	706	NLGN2,SPEM1	TNK1,C17orf74,TMEM102,FGF11,CHRNB1,PLSCR3,C17orf61	SPEM1	SPEM1	1.5567	706	1
3_MACS_peak_16123_lociStitched	chr17	72849883	72859348	3	9103	18580.7415	971.109	707	GRIN2C,FDXR	FADS6	GRIN2C	FADS6	1.2139000000000002	707	1
8_MACS_peak_31278_lociStitched	chr6	34084816	34098316	8	11729	18886.5	1278.45	708	GRM4		GRM4	GRM4	1.1766999999999999	708	1
6_MACS_peak_36643_lociStitched	chr9	137508669	137523069	6	13650	18732.96	1128.96	709		COL5A1	COL5A1	COL5A1	1.0474	709	1
5_MACS_peak_27066_lociStitched	chr22	44284897	44298095	5	12479	18940.4498	1339.597	710	PNPLA5	PNPLA3,SULT4A1	PNPLA5	PNPLA5	1.1451	710	1
7_MACS_peak_3374_lociStitched	chr1	22665379	22679366	7	13114	19247.5107	1653.2634	711			ZBTB40	ZBTB40	NONE	711	1
6_MACS_peak_35872_lociStitched	chr9	133272154	133284438	6	11412	18545.1548	1056.424	712		ASS1	ASS1	ASS1	0.5864	712	1
4_MACS_peak_35495_lociStitched	chr9	127233541	127244918	4	10961	18510.379	1058.061	713	GPR144,NR5A1		GPR144	GPR144	0.6983999999999999	713	1
2_MACS_peak_20854_lociStitched	chr19	45376186	45387253	2	11043	18519.5178	1090.0995	714	PVRL2	TOMM40,APOE,APOC1,APOC1P1	TOMM40	APOE	0.9299000000000001	714	1
8_MACS_peak_15372_lociStitched	chr17	46822221	46833659	8	10456	18798.353	1371.4162	715		NCRNA00253,PRAC,MIR3185,HOXB13,TTLL6	HOXB13	MIR3185	1.5016	715	1
6_MACS_peak_16463_lociStitched	chr17	76444384	76457936	6	12807	18951.1168	1555.7696	716	DNAH17		PGS1	PGS1	0.014100000000000015	716	1
6_MACS_peak_34390_lociStitched	chr8	141997197	142012178	6	13888	19072.3111	1686.8606	717	PTK2		PTK2	PTK2	0.0719	717	1
4_MACS_peak_5193_lociStitched	chr1	205628308	205640500	4	11841	19602.2976	2259.1776	718	SLC45A3	ELK4	SLC45A3	SLC45A3	0.7875	718	1
4_MACS_peak_14662_lociStitched	chr17	26815744	26828103	4	12021	18990.8394	1651.1624	719	SLC13A2	FOXN1	SLC13A2	FOXN1	1.2758999999999998	719	1
5_MACS_peak_6933_lociStitched	chr11	1918182	1932878	5	13757	18735.9304	1400.5288	720		LSP1,TNNT3,MRPL23,MIR4298	TNNT3	TNNT3	1.9251	720	1
6_MACS_peak_36186_lociStitched	chr9	135412570	135427080	6	13783	18758.528	1424.882	721	C9orf171	BARHL1	BARHL1	BARHL1	0.8227	721	1
3_MACS_peak_5263_lociStitched	chr1	228192325	228202858	3	10182	18845.6436	1524.1251	722	WNT3A		WNT3A	WNT3A	0.5777	722	1
6_MACS_peak_5542_lociStitched	chr10	71409317	71424033	6	14032	18971.8672	1658.4932	723		C10orf35	C10orf35	C10orf35	0.09019999999999999	723	1
7_MACS_peak_12236_lociStitched	chr16	29261791	29276980	7	13478	18702.2157	1409.5392	724		RUNDC2C	RUNDC2C	RUNDC2C	0.371	724	1
1_MACS_peak_24743_lociStitched	chr20	61689694	61701502	1	11809	18625.9392	1346.112	725	LOC63930	LOC100144597,HAR1A,NCRNA00029,HAR1B	LOC100144597	LOC100144597	1.3292000000000002	725	1
11_MACS_peak_31030_lociStitched	chr6	31077269	31092173	11	13299	18746.2512	1481.4576	726	PSORS1C1,C6orf15,CDSN	TCF19,PSORS1C2,CCHCR1,POU5F1	PSORS1C1	PSORS1C1	0.6113999999999999	726	1
2_MACS_peak_37099_lociStitched	chr9	138645080	138657868	2	12562	18317.5312	1066.5192	727	KCNT1		KCNT1	KCNT1	1.4714	727	1
4_MACS_peak_34883_lociStitched	chr8	143688721	143700906	4	11845	18237.2895	1034.5065	728	ARC		ARC	ARC	1.3409	728	1
2_MACS_peak_16148_lociStitched	chr17	72942277	72952859	2	10510	18359.77	1165.0782	729	OTOP3,C17orf28	OTOP2,CDR2L,USH1G	OTOP3	OTOP2	1.6347	729	1
2_MACS_peak_7388_lociStitched	chr11	61636015	61647000	2	10977	18413.057	1227.0245	730	FADS3	FADS2,RAB3IL1	FADS3	RAB3IL1	0.8728	730	1
7_MACS_peak_31256_lociStitched	chr6	34041064	34054400	7	12644	18399.6792	1218.9104	731	GRM4		GRM4	GRM4	1.1766999999999999	731	1
4_MACS_peak_26758_lociStitched	chr22	40048129	40060389	4	12097	18489.306	1325.306	732	CACNA1I		CACNA1I	CACNA1I	1.0978999999999999	732	1
5_MACS_peak_25783_lociStitched	chr22	19694299	19705268	5	10707	18051.6833	917.0084	733	SEPT5,SEPT5-GP1BB	SEPT5-GP1BB,SEPT5,GP1BB,TBX1	SEPT5	GP1BB	2.3145000000000002	733	1
3_MACS_peak_218_lociStitched	chr1	2014787	2027125	3	12063	18316.9948	1183.2142	734	PRKCZ	PRKCZ	PRKCZ	PRKCZ	1.0468	734	1
12_MACS_peak_3516_lociStitched	chr1	23097499	23113165	12	13866	18761.6016	1666.8624	735	EPHB2		EPHB2	EPHB2	0.9838000000000001	735	1
8_MACS_peak_7950_lociStitched	chr11	69532371	69546004	8	12724	18513.614	1451.9145	736		ORAOV1,FGF19,FGF4	FGF19	FGF19	1.1412	736	1
2_MACS_peak_14253_lociStitched	chr17	7719751	7730157	2	10206	18469.6094	1461.0024	737	DNAH2	KDM6B,TMEM88,CYB5D1,LSMD1	KDM6B	NONE	NONE	737	1
7_MACS_peak_36559_lociStitched	chr9	137179772	137191213	7	10940	18116.8235	1115.4975	738		RXRA	RXRA	RXRA	0.0858	738	1
4_MACS_peak_27931_lociStitched	chr22	50444061	50453698	4	8708	17797.6116	796.9799	739	IL17REL,TTLL8		IL17REL	IL17REL	1.2199	739	1
5_MACS_peak_572_lociStitched	chr1	3238692	3252015	5	12615	17988.7146	993.8958	740	PRDM16		ARHGEF16	ARHGEF16	1.5086	740	1
2_MACS_peak_24789_lociStitched	chr20	61922015	61931043	2	8896	17991.9012	1006.622	741	COL20A1	FLJ16779,ARFGAP1,MIR4326,NKAIN4	COL20A1	FLJ16779	2.2990999999999997	741	1
6_MACS_peak_29405_lociStitched	chr4	7424992	7437847	6	12433	17972.5755	988.5495	742	SORCS2,PSAPL1	MIR4274	PSAPL1	PSAPL1	1.1223999999999998	742	1
3_MACS_peak_16841_lociStitched	chr17	77958727	77968687	3	9559	18180.984	1197.192	743	TBC1D16	CCDC40	TBC1D16	TBC1D16	1.3672	743	1
2_MACS_peak_14307_lociStitched	chr17	7985829	7996887	2	10851	18223.584	1270.5642	744	MIR4314,ALOX12B	ALOX15B,ALOXE3,HES7	MIR4314	MIR4314	1.5815000000000001	744	1
3_MACS_peak_17420_lociStitched	chr19	996110	1005400	3	9181	18592.077	1650.833	745	GRIN3B	WDR18,CNN2,ABCA7,C19orf6	GRIN3B	GRIN3B	0.8933	745	1
5_MACS_peak_35728_lociStitched	chr9	132410308	132422506	5	11621	18070.1172	1134.414	746		METTL11A,PRRX2,C9orf50,ASB6	PRRX2	PRRX2	1.4593	746	1
1_MACS_peak_8823_lociStitched	chr11	119210062	119219458	1	9397	18113.6088	1198.9296	747	C1QTNF5	RNF26,LOC100499227,MCAM,USP2	C1QTNF5	C1QTNF5	1.1272	747	1
