REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM1.jin.bam	enhancerRank	isSuper	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuper
1_MACS_peak_26809_lociStitched	chr4	698727	701946	1	3220	11876.1786	708	1	PCGF3	MYL5,ATP5I,MFSD7	PCGF3	ATP5I	0.483	708	1
1_MACS_peak_11864_lociStitched	chr15	44083677	44086165	1	2489	11872.4872	709	1	SERF2,MIR1282	PDIA3,C15orf63,WDR76,CATSPER2P1,ELL3,SERINC4,MFAP1	SERF2	SERF2	1.1852	709	1
3_MACS_peak_27393_lociStitched	chr4	74454201	74458294	3	4025	11857.0117	710	1	RASSF6		RASSF6	RASSF6	0.644	710	1
4_MACS_peak_33116_lociStitched	chr7	18534186	18540566	4	5531	11855.954	711	1	HDAC9		HDAC9	HDAC9	0.2001	711	1
1_MACS_peak_31194_lociStitched	chr6	31937928	31941008	1	3081	11841.06	712	1	STK19,DOM3Z	C2,CFB,SKIV2L,C4B,CYP21A2,MIR1236,RDBP,TNXA,TNXB	STK19	SKIV2L	0.8082	712	1
1_MACS_peak_35118_lociStitched	chr8	22297362	22301674	1	4313	11836.0088	713	1	PPP3CC		PPP3CC	PPP3CC	0.2616	713	1
2_MACS_peak_30216_lociStitched	chr5	172260405	172265970	2	5509	11827.851	714	1	ERGIC1		ERGIC1	ERGIC1	0.2995	714	1
2_MACS_peak_29068_lociStitched	chr5	82371074	82374225	2	3088	11826.0181	715	1	XRCC4,TMEM167A	SCARNA18	TMEM167A	TMEM167A	0.7005	715	1
1_MACS_peak_11295_lociStitched	chr14	102340618	102346245	1	5628	11819.5135	716	1	PPP2R5C		PPP2R5C	PPP2R5C	0.4816	716	1
2_MACS_peak_33241_lociStitched	chr7	26237777	26242450	2	4643	11818.9516	717	1	CBX3,HNRNPA2B1	NFE2L3	HNRNPA2B1	HNRNPA2B1	0.864	717	1
2_MACS_peak_6545_lociStitched	chr11	67774525	67777844	2	3289	11818.2952	718	1	ALDH3B1	NDUFS8,TCIRG1,UNC93B1	ALDH3B1	NDUFS8	0.9742	718	1
1_MACS_peak_10081_lociStitched	chr13	97873722	97878188	1	4467	11813.9098	719	1	MBNL2		MBNL2	MBNL2	0.191	719	1
1_MACS_peak_32397_lociStitched	chr6	137111025	137114699	1	3675	11810.073	720	1	MAP3K5	PEX7	MAP3K5	MAP3K5	0.3032	720	1
1_MACS_peak_25048_lociStitched	chr3	49760016	49763110	1	3095	11798.969	721	1	GMPPB,IP6K1	APEH,RNF123,MST1,AMIGO3	GMPPB	GMPPB	1.1168	721	1
1_MACS_peak_2940_lociStitched	chr1	178573589	178577924	1	4336	11784.264	722	1			C1orf220	C1orf220	0.2487	722	1
3_MACS_peak_26743_lociStitched	chr3	196225771	196231660	3	5724	11783.3001	723	1	RNF168	C3orf43	RNF168	C3orf43	0.769	723	1
1_MACS_peak_28317_lociStitched	chr4	185565407	185571328	1	5922	11775.6848	724	1	CCDC111,CASP3		CASP3	CASP3	0.6116	724	1
1_MACS_peak_10194_lociStitched	chr13	114828988	114835139	1	6152	11772.3989	725	1	RASA3		RASA3	RASA3	0.5165	725	1
1_MACS_peak_24598_lociStitched	chr3	23986030	23989182	1	3153	11743.7216	726	1	NR1D2	RPL15,NKIRAS1	NR1D2	RPL15	0.4471	726	1
1_MACS_peak_23878_lociStitched	chr22	38709343	38714674	1	5332	11742.0606	727	1	CSNK1E	TMEM184B	CSNK1E	CSNK1E	0.7757	727	1
1_MACS_peak_3626_lociStitched	chr1	226840031	226846460	1	6430	11727.1389	728	1	ITPKB		ITPKB	ITPKB	0.7078	728	1
8_MACS_peak_22562_lociStitched	chr20	52205293	52212316	8	6734	11724.8985	729	1		ZNF217	ZNF217	ZNF217	0.3051	729	1
1_MACS_peak_33371_lociStitched	chr7	35839525	35842035	1	2511	11722.955	730	1	SEPT7		SEPT7	SEPT7	0.2072	730	1
1_MACS_peak_35442_lociStitched	chr8	52809424	52815033	1	5610	11722.2491	731	1	PCMTD1		PCMTD1	PCMTD1	0.3838	731	1
2_MACS_peak_5728_lociStitched	chr11	9779203	9782261	2	2980	11698.379	732	1	LOC283104,LOC440028		LOC440028	LOC440028	0.9989	732	1
3_MACS_peak_25968_lociStitched	chr3	133290629	133294869	3	3980	11697.312	733	1	CDV3		CDV3	CDV3	0.7232	733	1
1_MACS_peak_17101_lociStitched	chr19	2626222	2628943	1	2722	11695.1301	734	1	GNG7		GNG7	GNG7	0.7505	734	1
1_MACS_peak_23814_lociStitched	chr22	37623238	37628085	1	4848	11694.8416	735	1	RAC2	C1QTNF6,SSTR3	RAC2	RAC2	1.3042	735	1
1_MACS_peak_5718_lociStitched	chr11	8984023	8987141	1	3119	11690.6292	736	1	TMEM9B	C11orf16,ASCL3,NRIP3	TMEM9B	TMEM9B	0.548	736	1
1_MACS_peak_11973_lociStitched	chr15	52470428	52473390	1	2963	11687.7558	737	1	GNB5		GNB5	GNB5	0.3001	737	1
1_MACS_peak_6360_lociStitched	chr11	65353696	65358287	1	4592	11658.8445	738	1	EHBP1L1	SSSCA1,FAM89B,PCNXL3,SIPA1,LTBP3,KCNK7,MAP3K11	KCNK7	FAM89B	1.7324	738	1
1_MACS_peak_21980_lociStitched	chr20	25036219	25040044	1	3826	11650.185	739	1	ACSS1	VSX1	ACSS1	ACSS1	0.6272	739	1
1_MACS_peak_29628_lociStitched	chr5	131628349	131631911	1	3563	11642.0408	740	1	SLC22A4	PDLIM4	SLC22A4	SLC22A4	0.327	740	1
1_MACS_peak_405_lociStitched	chr1	17066115	17068112	1	1998	11641.7112	741	1		ESPNP,MST1P9	ESPNP	ESPNP	0.311	741	1
8_MACS_peak_30966_lociStitched	chr6	25407856	25415867	8	7100	11640.7841	742	1	LRRC16A		LRRC16A	LRRC16A	0.299	742	1
1_MACS_peak_33942_lociStitched	chr7	90337587	90341239	1	3653	11637.4632	743	1	CDK14		CDK14	CDK14	0.2386	743	1
2_MACS_peak_24234_lociStitched	chr22	48492090	48496100	2	3870	11632.609	744	1			MIR3201	MIR3201	NONE	744	1
2_MACS_peak_14442_lociStitched	chr17	1618644	1621799	2	3155	11623.02	745	1	WDR81,C17orf91	WDR81,SERPINF2,SERPINF1,PRPF8,TLCD2,MIR22	WDR81	MIR22	1.2596	745	1
2_MACS_peak_11078_lociStitched	chr14	89768564	89772763	2	4109	11619.4728	746	1	FOXN3		FOXN3	FOXN3	0.2447	746	1
1_MACS_peak_11792_lociStitched	chr15	41244344	41246398	1	2055	11613.9322	747	1	CHAC1	DLL4	CHAC1	CHAC1	1.0861	747	1
1_MACS_peak_37822_lociStitched	chr9	127702193	127704879	1	2687	11611.3094	748	1	GOLGA1		GOLGA1	GOLGA1	0.3831	748	1
3_MACS_peak_4803_lociStitched	chr10	74090710	74096840	3	5815	11604.09	749	1	DNAJB12		DNAJB12	DNAJB12	0.6937	749	1
1_MACS_peak_10851_lociStitched	chr14	70233044	70235156	1	2113	11601.0048	750	1	SRSF5,LOC100289511	SLC10A1	SRSF5	SRSF5	0.9018	750	1
2_MACS_peak_23939_lociStitched	chr22	39841400	39846242	2	4841	11599.011	751	1		TAB1,MGAT3	MGAT3	MGAT3	0.8067	751	1
4_MACS_peak_4987_lociStitched	chr10	92956545	92962912	4	5861	11598.1272	752	1		PCGF5,NUDT9P1	PCGF5	PCGF5	0.2308	752	1
3_MACS_peak_30244_lociStitched	chr5	173160066	173165913	3	5196	11588.754	753	1			BOD1	BOD1	NONE	753	1
1_MACS_peak_33619_lociStitched	chr7	50417225	50421980	1	4756	11573.67	754	1	IKZF1		IKZF1	IKZF1	0.7351	754	1
1_MACS_peak_36075_lociStitched	chr8	124045882	124052122	1	6241	11552.736	755	1	DERL1	WDR67	DERL1	DERL1	0.6309	755	1
2_MACS_peak_12358_lociStitched	chr15	70725775	70731534	2	5399	11546.2191	756	1			UACA	UACA	NONE	756	1
1_MACS_peak_10394_lociStitched	chr14	31675173	31678581	1	3409	11532.672	757	1	HECTD1		HECTD1	HECTD1	0.1885	757	1
2_MACS_peak_14962_lociStitched	chr17	27275919	27279678	2	3602	11531.4843	758	1	PHF12	DHRS13	PHF12	DHRS13	1.0562	758	1
8_MACS_peak_1914_lociStitched	chr1	111209879	111218329	8	7577	11530.025	759	1	KCNA3		KCNA3	KCNA3	0.9609	759	1
1_MACS_peak_6933_lociStitched	chr11	95521924	95524759	1	2836	11529.945	760	1	CEP57,FAM76B		CEP57	CEP57	0.3194	760	1
1_MACS_peak_35304_lociStitched	chr8	29939164	29941571	1	2408	11517.2543	761	1	TMEM66	LEPROTL1	TMEM66	TMEM66	0.4915	761	1
3_MACS_peak_18136_lociStitched	chr19	42616029	42621320	3	5156	11508.9832	762	1	POU2F2	ZNF574,GRIK5,MIR4323	POU2F2	MIR4323	1.0506	762	1
1_MACS_peak_13870_lociStitched	chr16	66549190	66552411	1	3222	11507.3446	763	1	TK2	CKLF,CMTM1	TK2	TK2	1.059	763	1
2_MACS_peak_5482_lociStitched	chr10	126405581	126409041	2	3461	11503.462	764	1	FAM53B		FAM53B	FAM53B	0.76	764	1
2_MACS_peak_26623_lociStitched	chr3	187461180	187465009	2	3822	11503.0818	765	1	BCL6	LOC100131635,RTP2,BCL6	BCL6	BCL6	0.5203	765	1
4_MACS_peak_11453_lociStitched	chr14	106351873	106358949	4	6297	11499.2076	766	1		KIAA0125	KIAA0125	KIAA0125	0.3105	766	1
2_MACS_peak_28582_lociStitched	chr5	36875093	36879226	2	4065	11493.4597	767	1	NIPBL		NIPBL	NIPBL	0.1665	767	1
1_MACS_peak_32914_lociStitched	chr7	4813942	4816202	1	2261	11490.97	768	1	KIAA0415		KIAA0415	KIAA0415	0.5205	768	1
4_MACS_peak_28754_lociStitched	chr5	56467926	56473061	4	4714	11481.3465	769	1	GPBP1	GPBP1	GPBP1	GPBP1	0.3067	769	1
1_MACS_peak_29724_lociStitched	chr5	137672551	137675398	1	2848	11477.9652	770	1	FAM53C	KDM3B,CDC25C	FAM53C	FAM53C	0.9078	770	1
6_MACS_peak_2516_lociStitched	chr1	155945256	155954061	6	7822	11466.7515	771	1	ARHGEF2	RXFP4,SCARNA4,KIAA0907,SSR2	ARHGEF2	ARHGEF2	0.5837	771	1
1_MACS_peak_32868_lociStitched	chr7	1198440	1200858	1	2419	11457.2094	772	1	ZFAND2A	C7orf50	ZFAND2A	ZFAND2A	0.7432	772	1
1_MACS_peak_7727_lociStitched	chr12	12713741	12716648	1	2908	11455.3242	773	1	DUSP16	CREBL2	DUSP16	DUSP16	0.2393	773	1
2_MACS_peak_7692_lociStitched	chr12	11801441	11805586	2	4105	11454.7075	774	1	ETV6		ETV6	ETV6	0.2785	774	1
1_MACS_peak_8523_lociStitched	chr12	64797466	64799668	1	2203	11449.7394	775	1	XPOT	TBK1,C12orf56	XPOT	XPOT	0.3903	775	1
1_MACS_peak_29621_lociStitched	chr5	130969808	130972661	1	2854	11442.8124	776	1	RAPGEF6		RAPGEF6	RAPGEF6	0.1989	776	1
3_MACS_peak_17157_lociStitched	chr19	4063307	4068546	3	5049	11442.4999	777	1	ZBTB7A		ZBTB7A	ZBTB7A	0.7694	777	1
5_MACS_peak_33950_lociStitched	chr7	90401317	90408486	5	6269	11435.2719	778	1	CDK14		CDK14	CDK14	0.2386	778	1
1_MACS_peak_6553_lociStitched	chr11	67979670	67982114	1	2445	11426.1888	779	1	SUV420H1		SUV420H1	SUV420H1	0.3422	779	1
6_MACS_peak_30167_lociStitched	chr5	160169410	160177208	6	6789	11419.3912	780	1	ATP10B		ATP10B	ATP10B	0.2319	780	1
3_MACS_peak_19936_lociStitched	chr2	89064210	89070036	3	5355	11416.6296	781	1	ANKRD36BP2		ANKRD36BP2	ANKRD36BP2	0.6574	781	1
1_MACS_peak_21418_lociStitched	chr2	227699318	227702795	1	3478	11406.2985	782	1	RHBDD1	IRS1	RHBDD1	IRS1	0.3508	782	1
2_MACS_peak_32238_lociStitched	chr6	126067737	126073093	2	5133	11404.5308	783	1	HEY2	NCOA7	HEY2	HEY2	0.6548	783	1
1_MACS_peak_25323_lociStitched	chr3	71029278	71033628	1	4351	11391.78	784	1	FOXP1		MIR1284	MIR1284	NONE	784	1
2_MACS_peak_36804_lociStitched	chr9	33163689	33168768	2	5011	11382.5469	785	1	B4GALT1		B4GALT1	B4GALT1	0.6292	785	1
2_MACS_peak_24768_lociStitched	chr3	39192081	39195861	2	3712	11378.934	786	1	CSRNP1	TTC21A,GORASP1,XIRP1	CSRNP1	CSRNP1	0.7584	786	1
5_MACS_peak_27737_lociStitched	chr4	113205204	113211402	5	5857	11368.9914	787	1	TIFA	ALPK1	TIFA	TIFA	0.8065	787	1
2_MACS_peak_33593_lociStitched	chr7	47801034	47804513	2	3424	11367.2846	788	1		C7orf69	C7orf69	C7orf69	0.491	788	1
2_MACS_peak_15033_lociStitched	chr17	29643086	29649232	2	6096	11358.4226	789	1	NF1,EVI2A	OMG,EVI2B	EVI2A	EVI2A	1.1237	789	1
3_MACS_peak_38601_lociStitched	chrX	48772261	48778319	3	5814	11357.5384	790	1	PIM2	PQBP1,TIMM17B,SLC35A2,OTUD5,KCND1	PIM2	PIM2	0.9443	790	1
1_MACS_peak_29665_lociStitched	chr5	132386399	132388758	1	2360	11346.5541	791	1	HSPA4	ZCCHC10	HSPA4	HSPA4	0.3285	791	1
1_MACS_peak_23188_lociStitched	chr21	45223586	45227139	1	3554	11342.5972	792	1	RRP1,LOC284837	CSTB	LOC284837	LOC284837	0.9288	792	1
1_MACS_peak_23901_lociStitched	chr22	39349069	39352060	1	2992	11340.3765	793	1		APOBEC3A,APOBEC3B	APOBEC3A	APOBEC3A	0.6401	793	1
2_MACS_peak_3331_lociStitched	chr1	206728975	206734514	2	5500	11338.8869	794	1	RASSF5		RASSF5	RASSF5	0.6061	794	1
2_MACS_peak_37201_lociStitched	chr9	82184859	82189126	2	3971	11336.1389	795	1	TLE4		TLE4	TLE4	0.242	795	1
4_MACS_peak_7846_lociStitched	chr12	25203927	25209356	4	5224	11335.752	796	1	LRMP		LRMP	LRMP	0.3232	796	1
3_MACS_peak_37530_lociStitched	chr9	108004647	108011190	3	5825	11331.1674	797	1	SLC44A1		SLC44A1	SLC44A1	0.478	797	1
1_MACS_peak_11828_lociStitched	chr15	42301486	42305462	1	3977	11328.8168	798	1	PLA2G4E	EHD4	PLA2G4E	PLA2G4E	0.434	798	1
3_MACS_peak_21378_lociStitched	chr2	224813407	224818417	3	4974	11328.612	799	1		MRPL44,WDFY1	WDFY1	MRPL44	0.4151	799	1
1_MACS_peak_5593_lociStitched	chr11	746256	749406	1	3151	11325.825	800	1	TALDO1	EPS8L2,PDDC1,CEND1,SLC25A22	TALDO1	TALDO1	0.5207	800	1
4_MACS_peak_754_lociStitched	chr1	29210074	29215122	4	3974	11322.664	801	1	EPB41	EPB41	EPB41	EPB41	0.1375	801	1
1_MACS_peak_34836_lociStitched	chr7	150018817	150021466	1	2650	11303.283	802	1	LRRC61,ACTR3C	C7orf29,REPIN1,ACTR3C,RARRES2	LRRC61	REPIN1	1.1994	802	1
2_MACS_peak_21187_lociStitched	chr2	202121458	202126506	2	5035	11295.4048	803	1	CASP8		CASP8	CASP8	0.4939	803	1
4_MACS_peak_26677_lociStitched	chr3	194206154	194211546	4	5004	11292.4656	804	1	FLJ34208	ATP13A3	FLJ34208	FLJ34208	1.108	804	1
1_MACS_peak_34886_lociStitched	chr7	151854641	151857592	1	2952	11283.7387	805	1	MLL3		GALNT11	GALNT11	NONE	805	1
1_MACS_peak_11552_lociStitched	chr15	25682578	25685144	1	2567	11274.7474	806	1	UBE3A	UBE3A	UBE3A	UBE3A	0.237	806	1
3_MACS_peak_13873_lociStitched	chr16	66582422	66587872	3	5278	11244.44	807	1	CKLF,TK2	CMTM1,CMTM2	TK2	TK2	1.059	807	1
1_MACS_peak_11952_lociStitched	chr15	50644404	50648362	1	3959	11243.4906	808	1	LOC100129387,GABPB1,FLJ10038		LOC100129387	LOC100129387	0.9279	808	1
3_MACS_peak_26515_lociStitched	chr3	183268812	183274358	3	5458	11234.5322	809	1	KLHL6		KLHL6	KLHL6	0.8151	809	1
