Gene,Protein_Acc,GROUP,mean_frac,cv_frac,Sto_IRF4,Sto_p300,Sto_IKZF1,Sto_IKZF3
ACAD8,Q9UKU7,MM1S_B5_SAN24h,1.7840851228564644e-5,0.07142504492495745,0.012409898296495242,0.28310849666186955,0.6924841983504975,0.1822378652674003
ACAD9,Q9H845,MM1S_B1_SAN24h,3.0832697285729206e-4,0.04656032732248624,0.14347458843674582,4.663785092597541,4.54244186970674,1.4267118982627116
ACAD9,Q9H845,MM1S_B2_SAN24h,3.1382487201980536e-4,0.04439184776323226,0.13912239721908937,4.871137883423487,4.583664603241865,1.2892757894680744
ACAD9,Q9H845,MM1S_B4_SAN24h,3.3752322085368164e-4,0.06410955529505535,0.1614029062121101,4.148675527413405,10.786377956538837,4.362873214423416
ACAD9,Q9H845,MM1S_B5_SAN24h,5.125017043580675e-4,0.0427216226405934,0.3564905029688867,8.132660555184264,19.8925111447282,5.235020198956764
ACADM,P11310,MM1S_B1_SAN24h,5.543429959128937e-5,0.20883983775300566,0.02579538612997286,0.8385048432726729,0.8166884692176704,0.2565094259053302
ACADM,P11310,MM1S_B2_SAN24h,5.5261868831862194e-5,0.09711203369195534,0.024498261139130964,0.85776560998223,0.8071440305012403,0.2270304106463043
ACADM,P11310,MM1S_B4_SAN24h,8.489029891353293e-5,0.05759056604990456,0.04059436538678519,1.0434313370399366,2.712876603301519,1.0973040917229389
ACADM,P11310,MM1S_B5_SAN24h,4.637010038386888e-5,0.07204562258815973,0.03225452767863165,0.735826404332013,1.7998335046000458,0.47365386314424107
ACADSB,P45954,MM1S_B4_SAN24h,1.3392511762138971e-5,0.16616035409365917,0.006404271428857217,0.1646144098105423,0.4279903862272212,0.1731135140660925
ACADSB,P45954,MM1S_B5_SAN24h,9.745071843959298e-6,0.13889104916171885,0.006778563921991961,0.1546401908888735,0.37825035236702004,0.0995423966585853
ACADVL,P49748,MM1S_B1_SAN24h,2.7572318573100866e-4,0.030534336169958532,0.12830298377279742,4.170616898609651,4.062105016978701,1.275845399005694
ACADVL,P49748,MM1S_B2_SAN24h,2.8497601946968123e-4,0.044975715773850115,0.12633334867121002,4.4233507541059,4.162303914310229,1.1707570535010219
ACADVL,P49748,MM1S_B4_SAN24h,2.089607350215406e-4,0.03628382179827223,0.09992459135520074,2.5684463586876993,6.677850075967338,2.7010562158830624
ACADVL,P49748,MM1S_B5_SAN24h,1.282675068563567e-4,0.037450327698857096,0.08922145554825396,2.0354197550018323,4.978642583915948,1.3102063535650414
ACAP1,Q15027,MM1S_B1_SAN24h,2.009326266510089e-4,0.02908924920755476,0.09350049930795731,3.0393273092755946,2.960249529359685,0.9297693501659977
ACAP1,Q15027,MM1S_B2_SAN24h,2.1073758664495447e-4,0.034957551553937954,0.09342254503129806,3.2710340488968424,3.077991907588933,0.865765886061203
ACAP1,Q15027,MM1S_B4_SAN24h,2.2937267844512458e-4,0.03414056880153679,0.10968554048833261,2.8193402969897403,7.330163525801681,2.9649039031379982
ACAP1,Q15027,MM1S_B5_SAN24h,1.7856539088164776e-4,0.02058972026055772,0.12420810597687218,2.8335744029635963,6.930931151975613,1.8239811109914432
ACAP2,Q15057,MM1S_B1_SAN24h,4.629954314164822e-5,0.05714779757132428,0.021544686264383148,0.7003315898607372,0.6821102330617664,0.21424044893695063
ACAP2,Q15057,MM1S_B2_SAN24h,5.566614993503611e-5,0.10451282951381523,0.024677483887990664,0.8640407945606481,0.8130488810965778,0.22869130461913345
ACAP2,Q15057,MM1S_B4_SAN24h,1.1316821538862713e-4,0.030240498612308896,0.05411680656626804,1.3910100895469255,3.6165664121162697,1.4628284667180864
ACAP2,Q15057,MM1S_B5_SAN24h,7.687161080068561e-5,0.10456596548380753,0.05347104012598303,1.2198412447335534,2.9837351984637865,0.7852157989835131
ACAT1,P24752,MM1S_B1_SAN24h,3.512555120459888e-4,0.061325527481949145,0.16345063670528223,5.313126534443758,5.1748886258533,1.6253538045090994
ACAT1,P24752,MM1S_B2_SAN24h,3.1960432383204893e-4,0.03884247083511996,0.1416844987681367,4.960845580862661,4.668078144231857,1.313019310018137
ACAT1,P24752,MM1S_B4_SAN24h,4.03612720575811e-4,0.01655176853066989,0.19300676830573577,4.961016347765595,12.898429154552522,5.217155498655703
ACAT1,P24752,MM1S_B5_SAN24h,3.247272002529234e-4,0.048471112404019044,0.22587663994374538,5.152950849207846,12.604132620629366,3.316971315449583
ACAT2,Q9BWD1,MM1S_B1_SAN24h,7.092913092043247e-5,0.07532402701856479,0.03300563610338197,1.0728812349827108,1.0449668126311105,0.3282081813336925
ACAT2,Q9BWD1,MM1S_B2_SAN24h,6.124769498428422e-5,0.10531553864570968,0.027151850952780648,0.9506766158785691,0.8945718346756805,0.25162177170896577
ACAT2,Q9BWD1,MM1S_B4_SAN24h,8.72546598243488e-5,0.06413391540420303,0.04172499788482427,1.0724929412278361,2.7884355243891505,1.127866157529665
ACAT2,Q9BWD1,MM1S_B5_SAN24h,4.388481913029868e-5,0.039250652039672485,0.030525793595270665,0.696388586569503,1.7033684887493115,0.4482676108607978
ACBD3,Q9H3P7,MM1S_B1_SAN24h,4.8071798002225905e-5,0.06379129794609839,0.02236937420644035,0.7271388968000213,0.7082200625323312,0.22244114922894362
ACBD3,Q9H3P7,MM1S_B2_SAN24h,5.479537975621272e-5,0.08869017000221685,0.024291460836582682,0.8505248435191565,0.8003305824463055,0.22511394982720057
ACBD3,Q9H3P7,MM1S_B4_SAN24h,3.994842643983046e-5,0.05757963367563819,0.01910325490993253,0.4910271320308523,1.2766494265465598,0.5163790486233131
ACBD3,Q9H3P7,MM1S_B5_SAN24h,2.2614595605364315e-5,0.10687360013491054,0.01573046195405768,0.3588609132169702,0.877774827454873,0.23099994356820228
ACBD5,Q5T8D3,MM1S_B1_SAN24h,1.995483336881403e-5,0.043716107914446266,0.009285634268006675,0.30183883533867034,0.29398553670968036,0.092336385400553
ACBD5,Q5T8D3,MM1S_B2_SAN24h,2.148882639257644e-5,0.11619378332098457,0.00952625909450351,0.33354601768015246,0.31386158868455166,0.08828179689429756
ACBD5,Q5T8D3,MM1S_B4_SAN24h,1.0096538317716263e-5,0.13934184631146068,0.004828143743827865,0.12410186571566154,0.3226595138317177,0.13050929199286068
ACBD5,Q5T8D3,MM1S_B5_SAN24h,4.2587431139144314e-5,0.04707136035416199,0.029623344893969807,0.6758009162247833,1.6530109877817765,0.435015260123576
ACBD6,Q9BR61,MM1S_B4_SAN24h,5.430771063978699e-6,0.11685773662601091,0.002596983491926268,0.06675246506337529,0.17355353845981122,0.07019892008843388
ACD,Q96AP0,MM1S_B1_SAN24h,1.5408443237120457e-5,0.14415830212505915,0.0071700507789178745,0.23306967666003936,0.22700562671722896,0.07129901447279574
ACD,Q96AP0,MM1S_B2_SAN24h,1.4591420378402755e-5,0.14890988891826537,0.006468554798762895,0.22648561957737215,0.21311942762550007,0.0599454240409553
ACD,Q96AP0,MM1S_B4_SAN24h,1.876393241732494e-5,0.13384690854003267,0.008972873678035816,0.2306373677665914,0.5996472375806037,0.24254526231926135
ACD,Q96AP0,MM1S_B5_SAN24h,2.2695647367049248e-5,0.14009586626906237,0.01578684066078953,0.3601470874083495,0.8809208132319094,0.23182785810189757
ACIN1,Q9UKV3,MM1S_B1_SAN24h,8.83925732350208e-5,0.05470657091407134,0.04113194492273428,1.3370350363107284,1.3022478115131333,0.40901622969856793
ACIN1,Q9UKV3,MM1S_B2_SAN24h,7.978085244056121e-5,0.03445616539009632,0.03536782592239164,1.238345228005099,1.1652635018845299,0.3277608968745125
ACIN1,Q9UKV3,MM1S_B4_SAN24h,3.5504449238387204e-5,0.09696105776488274,0.016978154202374862,0.4364038696272171,1.1346312933829499,0.4589355665166696
ACIN1,Q9UKV3,MM1S_B5_SAN24h,2.2419424322211133e-5,0.03769039468648718,0.015594702973541688,0.3557638273292409,0.8701993464520956,0.22900633925259717
ACLY,P53396,MM1S_B1_SAN24h,1.572693881642249e-4,0.02137036183433588,0.07318257151314728,2.378872731260305,2.3169787806757607,0.7277277925024389
ACLY,P53396,MM1S_B2_SAN24h,1.739340044597281e-4,0.0282401290726,0.07710706771777483,2.6997749186873286,2.5404459959179206,0.7145670114413597
ACLY,P53396,MM1S_B4_SAN24h,2.9434806589547234e-4,0.033559892676384144,0.14075663639758346,3.617986977113472,9.406610548140993,3.8047850135010557
ACLY,P53396,MM1S_B5_SAN24h,3.539955935396222e-4,0.02150466360514686,0.24623540978810207,5.617397904841541,13.740171456584465,3.6159374042332186
ACO1,P21399,MM1S_B1_SAN24h,3.6631497323999835e-5,0.10134817313460158,0.017045829476667964,0.5540917473291267,0.5396752857934463,0.16950379851301164
ACO1,P21399,MM1S_B2_SAN24h,2.5373307545660172e-5,0.09901936637942249,0.011248297014860808,0.39384029321175074,0.37059755944669814,0.10424027549761178
ACO1,P21399,MM1S_B4_SAN24h,6.841895469374704e-5,0.0728262356356302,0.03271780264372589,0.8409733772723291,2.1864946146564144,0.8843931508985012
ACO1,P21399,MM1S_B5_SAN24h,3.10229452142217e-5,0.09152161287323636,0.021579216710794182,0.4922892562188837,1.204140938788047,0.3168882043641212
ACO2,Q99798,MM1S_B1_SAN24h,1.6309034256982256e-4,0.06198236438110986,0.07589125129523931,2.4669210785389635,2.4027362697744485,0.7546629154102709
ACO2,Q99798,MM1S_B2_SAN24h,1.4663363994615145e-4,0.016906591041865805,0.065004482821814,2.276023165177617,2.141702219903302,0.6024098749324778
ACO2,Q99798,MM1S_B4_SAN24h,2.8663259936443107e-4,0.04178864805216252,0.1370671162580723,3.523152117754909,9.160043992203457,3.7050537944758237
ACO2,Q99798,MM1S_B5_SAN24h,1.758967597818089e-4,0.019875368965042745,0.12235183577341682,2.7912270884133323,6.827349498601006,1.7967220061095988
ACOT13,Q9NPJ3,MM1S_B1_SAN24h,5.414627693393358e-4,0.14952996357983947,0.2519602721255872,8.190220817982684,7.977126138337436,2.505493983623231
ACOT13,Q9NPJ3,MM1S_B2_SAN24h,5.611484339520115e-4,0.061951509505217855,0.24876395176930022,8.7100534041639,8.196024098778619,2.305346563310619
ACOT13,Q9NPJ3,MM1S_B4_SAN24h,4.191893604777007e-4,0.04964945369976302,0.2004554852942312,5.152477025928284,13.396218683965438,5.418501364065461
ACOT13,Q9NPJ3,MM1S_B5_SAN24h,5.165960071112963e-4,0.09044384993258532,0.3593384545666938,8.197631216196744,20.05142956871766,5.276842025950772
ACOT7,O00154,MM1S_B1_SAN24h,8.090785637766349e-6,0.32669844066817827,0.0037649062252031484,0.12238204492826477,0.11919788625441569,0.03743824300781186
ACOT7,O00154,MM1S_B2_SAN24h,6.8985228377864394e-6,0.22898151251610666,0.0030581993972833223,0.10707773325462526,0.10075847316595661,0.028340961060885416
ACOT7,O00154,MM1S_B4_SAN24h,1.1446571893805907e-5,0.31881290519439026,0.005473727008036099,0.1406958388477724,0.3658031303476117,0.14796001823562527
ACOT7,O00154,MM1S_B5_SAN24h,1.1172349180109488e-5,0.1820895877423985,0.007771362211468058,0.17728901721337548,0.43364944679841927,0.11412152024143907
ACOT8,O14734,MM1S_B1_SAN24h,2.1901695032287836e-5,0.1215864365727802,0.010191572445655075,0.33128726250453266,0.32266776925241514,0.10134503836986432
ACOT8,O14734,MM1S_B2_SAN24h,2.325946051821421e-5,0.08912827767945972,0.010311202819872436,0.3610295084295161,0.3397231238609788,0.09555603139170438
ACOT8,O14734,MM1S_B4_SAN24h,3.866514588329789e-5,0.034303878193651355,0.018489592801630827,0.4752536553905589,1.2356390656237526,0.4997911814166493
ACOT8,O14734,MM1S_B5_SAN24h,5.1744657651273504e-5,0.04220841635127053,0.035993010121128134,0.8211128521984619,2.0084444017554817,0.5285530285832217
ACOT9,Q9Y305,MM1S_B1_SAN24h,4.3408873996556987e-5,0.15109699891521797,0.02019956370810675,0.6566070349131945,0.6395233116696853,0.20086454469794196
ACOT9,Q9Y305,MM1S_B2_SAN24h,5.354037449011147e-5,0.04179819526631908,0.023735101679901283,0.831044858850459,0.7820002213819109,0.21995805541123098
ACOT9,Q9Y305,MM1S_B4_SAN24h,4.955690255531778e-5,0.057965863141942124,0.02369800831797018,0.6091299683786338,1.5837117220114136,0.6405795790924733
ACOT9,Q9Y305,MM1S_B5_SAN24h,5.7815835933782286e-5,0.17619975826365092,0.04021605441764661,0.9174536676958364,2.2440943139791085,0.5905679266218741
ACOX1,Q15067,MM1S_B1_SAN24h,7.970549444299648e-5,0.07448141397324137,0.037089564060453536,1.205633400595856,1.1742650078529524,0.36881877775697847
ACOX1,Q15067,MM1S_B2_SAN24h,7.128827720262254e-5,0.0363125112649821,0.031602963634513634,1.1065248764086948,1.041222611632685,0.29287114586771723
ACOX1,Q15067,MM1S_B4_SAN24h,8.69229854543515e-5,0.06613455991174834,0.041566391886996214,1.0684161570042268,2.7778360607308,1.123578887394259
ACOX1,Q15067,MM1S_B5_SAN24h,8.733947091383707e-5,0.0923219478960974,0.06075236755379993,1.3859510397166643,3.3900402354843786,0.8921412173113226
ACOX3,O15254,MM1S_B1_SAN24h,6.6780069865398946e-6,NA,0.003107494278208961,0.1010122116254235,0.09838405722581117,0.03090093589959057
ACOX3,O15254,MM1S_B5_SAN24h,5.1683524095204196e-6,0.314807022791433,0.0035950486297370863,0.08201427511123284,0.20060715317043493,0.0527928571341157
ACP1,P24666,MM1S_B1_SAN24h,1.8618996130476085e-4,0.06440433457062324,0.08664025667847894,2.8163282565822394,2.743052507252678,0.8615510692070601
ACP1,P24666,MM1S_B2_SAN24h,1.9742564448717987e-4,0.10733535617101667,0.08752119854874589,3.0644082791503777,2.883560288207459,0.8110768978227721
ACP1,P24666,MM1S_B4_SAN24h,2.5811830451296833e-4,0.0521165138973052,0.12343163942784195,3.17266791423104,8.2488001356944,3.3364739589286025
ACP1,P24666,MM1S_B5_SAN24h,1.806284849010504e-4,0.03122679402060396,0.12564317130132835,2.8663127201448986,7.011009170106291,1.845054872838631
ACP2,P11117,MM1S_B1_SAN24h,1.68977018587159e-5,0.13465860084584902,0.007863051348505337,0.2555963537588799,0.24894620056604358,0.07819021499064331
ACP2,P11117,MM1S_B2_SAN24h,6.800041507266949e-6,0.055595499177463446,0.0030145414211164992,0.10554912229139617,0.09932007414462644,0.027936373641360014
ACP2,P11117,MM1S_B4_SAN24h,1.2234146867575356e-5,0.12455389893657604,0.005850343731782704,0.15037633730774946,0.39097201003151083,0.1581403244934235
ACP2,P11117,MM1S_B5_SAN24h,5.620441378110253e-6,0.2637904075243339,0.0039095167035577225,0.08918827295557114,0.21815477256293297,0.057410783010591965
ACP6,Q9NPH0,MM1S_B1_SAN24h,2.8410890504103705e-5,0.06273748155955808,0.01322051322472005,0.429746014020603,0.4185648027661428,0.13146483795047317
ACP6,Q9NPH0,MM1S_B2_SAN24h,3.3254367597808527e-5,0.06661525591986976,0.01474206715495756,0.5161688069923047,0.48570677868913,0.13661775996907083
ACP6,Q9NPH0,MM1S_B4_SAN24h,5.6085295688680005e-5,0.10464896877190688,0.026819872413586385,0.6893738839149065,1.7923424514978579,0.7249665183458148
ACP6,Q9NPH0,MM1S_B5_SAN24h,2.2640912873639887e-5,0.1000769899192903,0.015748767954066163,0.3592785301883967,0.8787963197699598,0.23126876497861407
ACSF3,Q4G176,MM1S_B1_SAN24h,2.6123374738791685e-5,0.09368951313408988,0.012156057592021914,0.39514481832734805,0.38486386738032763,0.12087988675535102
ACSF3,Q4G176,MM1S_B2_SAN24h,3.830211342470652e-5,0.08002525539576244,0.01697979450738482,0.5945190848560167,0.5594331653964716,0.1573552383088927
ACSF3,Q4G176,MM1S_B4_SAN24h,5.199321276793617e-5,0.09281638702372792,0.024863046823339622,0.6390759392979469,1.6615699585683277,0.6720716718195301
ACSF3,Q4G176,MM1S_B5_SAN24h,3.0239565549519155e-5,0.06616802648901778,0.02103430650208531,0.47985815434217916,1.173734427788893,0.3088862634275412
ACSL1,P33121,MM1S_B1_SAN24h,5.472827933316397e-6,0.11652416419199182,0.0025466851895605274,0.08278255091735406,0.08062869920077789,0.02532424801258306
ACSL1,P33121,MM1S_B2_SAN24h,4.230445983057568e-6,0.052323148296814205,0.0018754083533305572,0.0656642845393973,0.06178906529513045,0.01737979386243286
ACSL1,P33121,MM1S_B4_SAN24h,1.0150538395088834e-5,0.0746658277746948,0.004853966469154932,0.12476560908391748,0.32438521804474846,0.13120730468232752
ACSL1,P33121,MM1S_B5_SAN24h,8.682861576608012e-6,0.05811324387755616,0.006039702237734588,0.13778445076324838,0.3370211634654991,0.08869230160946097
ACSL3,O95573,MM1S_B1_SAN24h,5.9803439789507556e-5,0.0673135874506003,0.027828489448675813,0.9045929014632547,0.8810570360903163,0.2767266136791061
ACSL3,O95573,MM1S_B2_SAN24h,5.010466905993138e-5,0.04739518240472772,0.022212011516559698,0.7777164060432581,0.7318189809144935,0.20584326647698856
ACSL3,O95573,MM1S_B4_SAN24h,5.4701596608470475e-5,0.08013759675301362,0.026158190374928492,0.6723661103553557,1.7481229716662012,0.7070806270029922
ACSL3,O95573,MM1S_B5_SAN24h,5.564271500288154e-5,0.05120165486705629,0.038704455593522966,0.8829693826171782,2.1597456533421036,0.5683702795286014
ACSL4,O60488,MM1S_B1_SAN24h,3.6787566316185575e-5,0.06501865580345244,0.017118453464813013,0.556452462748953,0.5419745796829744,0.1702259717502014
ACSL4,O60488,MM1S_B2_SAN24h,4.103850214004477e-5,0.07337277620947961,0.018192869033157578,0.636992859000392,0.5994003229212419,0.16859704874460796
ACSL4,O60488,MM1S_B4_SAN24h,4.3961597406840605e-5,0.0815393303973079,0.021022344967094254,0.5403551282974516,1.4049000954780029,0.5682538679989569
ACSL4,O60488,MM1S_B5_SAN24h,4.5970357574315496e-5,0.04777734397527063,0.03197647101262626,0.7294830642965973,1.7843176766009452,0.46957063441621016
ACSL5,Q9ULC5,MM1S_B1_SAN24h,2.50616373534816e-5,0.13064159988677662,0.0116619965860269,0.3790848708502438,0.36922177058622796,0.11596694207712673
ACSL5,Q9ULC5,MM1S_B2_SAN24h,2.7900846102089965e-5,0.14983231033484923,0.01236878571536125,0.4330723296491357,0.4075142924636565,0.11462407410088617
ACSL5,Q9ULC5,MM1S_B4_SAN24h,2.7361407525010338e-5,0.1395976514700719,0.013084168494898966,0.3363134586932737,0.8744005293656172,0.3536774497999366
ACSL5,Q9ULC5,MM1S_B5_SAN24h,3.2585455834475994e-5,0.1768098126992093,0.02266608177323602,0.5170840391051478,1.2647890491511078,0.33284868720458555
ACSL6,Q9UKU0,MM1S_B1_SAN24h,0.0021709150854941415,0.11520896018199692,1.0101975365176956,32.83748197310283,31.983110295351356,10.045408463261705
ACSL6,Q9UKU0,MM1S_B4_SAN24h,0.0010139060086601258,0.6993519241567681,0.48484775657733864,12.462452315389445,32.40184006941211,13.105893443236166
ACSL6,Q9UKU0,MM1S_B5_SAN24h,0.001280316519440596,0.09651174526146379,0.8905739748640268,20.316770787811016,49.69487987098977,13.077971806405438
ACSS1,Q9NUB1,MM1S_B1_SAN24h,3.509419440905704e-5,0.06158033423891871,0.016330472331686316,0.530838347371688,0.5170268970957423,0.1623902841173769
ACSS1,Q9NUB1,MM1S_B2_SAN24h,2.6854333069444943e-5,0.16466191998351518,0.01190485371122932,0.41682852702761547,0.39222912811803523,0.11032472106469059
ACSS1,Q9NUB1,MM1S_B4_SAN24h,5.468762174871691e-5,0.0733520808275611,0.026151507625894434,0.6721943379999248,1.7476763709291903,0.7068999859758653
ACSS1,Q9NUB1,MM1S_B5_SAN24h,2.3544216750307905e-5,0.10363584817781979,0.016377096114907057,0.3736126558013536,0.9138576323097917,0.2404956885184608
ACTA1,P68133,MM1S_B1_SAN24h,9.891690302577024e-4,0.12413293546541372,0.4602925854828998,14.962271171488696,14.572980033568067,4.57715136558892
ACTA1,P68133,MM1S_B2_SAN24h,5.347124937770332e-4,0.5363925052147391,0.23704457673629992,8.299719102610748,7.809905935315079,2.1967407111993342
ACTA1,P68133,MM1S_B4_SAN24h,0.0011616773517132617,0.10635062980050827,0.5555117072332916,14.278787656783093,37.12423384512053,15.016006865463153
ACTA1,P68133,MM1S_B5_SAN24h,5.747043365442068e-4,0.10640186776075908,0.3997579642191868,9.119726332541005,22.30687687946086,5.870397668248475
ACTB,P60709,MM1S_B1_SAN24h,0.006761363737108674,0.026757914787136072,3.146282890734325,102.27307429685114,99.61211453911531,31.286650022279535
ACTB,P60709,MM1S_B2_SAN24h,0.006899389477075245,0.037366350443077186,3.0585835890607522,107.09118508667348,100.77113112963652,28.34452144488579
ACTB,P60709,MM1S_B4_SAN24h,0.011616006857832886,0.05880076929267907,5.554750457441241,142.77845315492735,371.21783798291193,150.15015870735465
ACTB,P60709,MM1S_B5_SAN24h,0.005276243335064914,0.04769146544265255,3.6700963612588984,83.72634800187244,204.79488839269558,53.89492405351653
ACTBL2,Q562R1,MM1S_B4_SAN24h,0.003006201563719683,0.2968800014933144,1.4375593709272168,36.95080541816215,96.07050500941814,38.858589481154894
ACTG1,P63261,MM1S_B1_SAN24h,4.7473981273972496e-5,0.2914382331059324,0.02209119060073142,0.7180962602784863,0.6994126989998314,0.21967489030817644
ACTG1,P63261,MM1S_B2_SAN24h,6.109631838379288e-5,0.15632430352835353,0.027084743857642875,0.9483269732623818,0.8923608577031878,0.25099987649444894
ACTG1,P63261,MM1S_B4_SAN24h,9.174742290722073e-5,0.29310840014998785,0.043873427899991616,1.1277158565734362,2.9320127294136578,1.1859402528865282
ACTG1,P63261,MM1S_B5_SAN24h,6.02009719639389e-5,0.19429455752725128,0.041875128594004246,0.9553023256539591,2.336672240370616,0.6149312315415504
ACTL6A,O96019,MM1S_B1_SAN24h,3.477302764272083e-4,0.04374418437892337,0.16181022968912023,5.259803462594406,5.122952923546964,1.609041590384967
ACTL6A,O96019,MM1S_B2_SAN24h,0.00039298669074266024,0.06657379916259534,0.17421579793670847,6.099874572200869,5.739886619912678,1.614493531684492
ACTL6A,O96019,MM1S_B4_SAN24h,3.219334602950694e-4,0.047225504890802156,0.15394791495270355,3.9570535763542596,10.288169124530711,4.161357749536545
