GENE_ID	locusLine	bin_1_44_0EXW_0229Kronos_MM1S-KB-24hr-2_Input_hs_i90.bam
1_MACS_peak_985_lociStitched	chr1(.):4659470-4659990	0.0911
1_MACS_peak_986_lociStitched	chr1(.):4671066-4671506	0.066
3_MACS_peak_987_lociStitched	chr1(.):4672400-4673880	0.0691
1_MACS_peak_990_lociStitched	chr1(.):4682220-4682686	0.0458
2_MACS_peak_991_lociStitched	chr1(.):4687144-4688452	0.0672
1_MACS_peak_993_lociStitched	chr1(.):4689563-4689897	0.181
1_MACS_peak_994_lociStitched	chr1(.):4690614-4690978	0.0111
4_MACS_peak_995_lociStitched	chr1(.):4693426-4698574	0.0728
1_MACS_peak_999_lociStitched	chr1(.):4716315-4717194	0.0656
4_MACS_peak_1000_lociStitched	chr1(.):4723876-4726425	0.0644
1_MACS_peak_1004_lociStitched	chr1(.):4727003-4727320	0.0391
1_MACS_peak_1005_lociStitched	chr1(.):4747206-4747513	0.0496
1_MACS_peak_1006_lociStitched	chr1(.):4751763-4752393	0.0122
1_MACS_peak_1007_lociStitched	chr1(.):4766351-4766738	0.0408
5_MACS_peak_1008_lociStitched	chr1(.):4771014-4774096	0.0676
1_MACS_peak_1013_lociStitched	chr1(.):4779394-4779724	0.0682
1_MACS_peak_1014_lociStitched	chr1(.):4783279-4783631	0.0
1_MACS_peak_1015_lociStitched	chr1(.):4789962-4791065	0.057
2_MACS_peak_1016_lociStitched	chr1(.):4794759-4796255	0.0581
4_MACS_peak_1018_lociStitched	chr1(.):4805646-4807551	0.065
1_MACS_peak_1022_lociStitched	chr1(.):4834003-4834354	0.0387
2_MACS_peak_1023_lociStitched	chr1(.):4835756-4837274	0.0521
2_MACS_peak_1025_lociStitched	chr1(.):4841732-4842721	0.0763
1_MACS_peak_1027_lociStitched	chr1(.):4844255-4844832	0.0756
1_MACS_peak_1028_lociStitched	chr1(.):4885071-4885422	0.0532
1_MACS_peak_1029_lociStitched	chr1(.):4887592-4887981	0.0725
1_MACS_peak_1030_lociStitched	chr1(.):4891758-4892127	0.0288
1_MACS_peak_1031_lociStitched	chr1(.):4955612-4955879	0.0272
1_MACS_peak_1032_lociStitched	chr1(.):5018739-5019038	0.0606
1_MACS_peak_1033_lociStitched	chr1(.):5020797-5021159	0.0613
1_MACS_peak_1034_lociStitched	chr1(.):5025570-5025891	0.1809
1_MACS_peak_1035_lociStitched	chr1(.):5027587-5028005	0.0606
2_MACS_peak_1036_lociStitched	chr1(.):5035325-5038192	0.0475
2_MACS_peak_1038_lociStitched	chr1(.):5045457-5046922	0.095
1_MACS_peak_1040_lociStitched	chr1(.):5047787-5048085	0.072
1_MACS_peak_1041_lociStitched	chr1(.):5070432-5070734	0.0
1_MACS_peak_1042_lociStitched	chr1(.):5109122-5109427	0.0315
1_MACS_peak_1043_lociStitched	chr1(.):5204253-5204582	0.0401
1_MACS_peak_1044_lociStitched	chr1(.):5222439-5222894	0.0515
1_MACS_peak_1045_lociStitched	chr1(.):5238104-5238401	0.0498
1_MACS_peak_1046_lociStitched	chr1(.):5329881-5330246	0.0429
1_MACS_peak_1047_lociStitched	chr1(.):5334530-5335231	0.0852
2_MACS_peak_1048_lociStitched	chr1(.):5355051-5355961	0.0674
1_MACS_peak_1050_lociStitched	chr1(.):5357985-5358360	0.0571
1_MACS_peak_1051_lociStitched	chr1(.):5366607-5366943	0.0555
2_MACS_peak_1052_lociStitched	chr1(.):5367552-5368856	0.0757
3_MACS_peak_1054_lociStitched	chr1(.):5370121-5372359	0.0977
1_MACS_peak_1057_lociStitched	chr1(.):5383152-5383430	0.0222
2_MACS_peak_1058_lociStitched	chr1(.):5441362-5442248	0.0424
1_MACS_peak_1060_lociStitched	chr1(.):5443051-5443421	0.0724
2_MACS_peak_1061_lociStitched	chr1(.):5447991-5449353	0.0853
2_MACS_peak_1063_lociStitched	chr1(.):5450780-5451723	0.043
1_MACS_peak_1065_lociStitched	chr1(.):5477114-5477529	0.1258
1_MACS_peak_1066_lociStitched	chr1(.):5479540-5479847	0.0714
3_MACS_peak_1067_lociStitched	chr1(.):5481402-5483662	0.0757
3_MACS_peak_1070_lociStitched	chr1(.):5484709-5485810	0.0303
3_MACS_peak_1073_lociStitched	chr1(.):5486772-5487941	0.0386
1_MACS_peak_1076_lociStitched	chr1(.):5488910-5490269	0.0756
2_MACS_peak_1077_lociStitched	chr1(.):5491450-5493983	0.0665
1_MACS_peak_1079_lociStitched	chr1(.):5504188-5504770	0.0345
1_MACS_peak_1080_lociStitched	chr1(.):5507155-5507460	0.0816
2_MACS_peak_1081_lociStitched	chr1(.):5510046-5511658	0.1252
1_MACS_peak_1083_lociStitched	chr1(.):5513787-5514149	0.0598
1_MACS_peak_1084_lociStitched	chr1(.):5519958-5520242	0.0993
1_MACS_peak_1085_lociStitched	chr1(.):5523741-5524083	0.0919
1_MACS_peak_1086_lociStitched	chr1(.):5526095-5526684	0.0448
1_MACS_peak_1087_lociStitched	chr1(.):5530817-5531199	0.0821
1_MACS_peak_1088_lociStitched	chr1(.):5532659-5532966	0.0414
1_MACS_peak_1089_lociStitched	chr1(.):5534056-5534683	0.0459
1_MACS_peak_1090_lociStitched	chr1(.):5535751-5536063	0.0407
4_MACS_peak_1091_lociStitched	chr1(.):5536712-5543166	0.1126
3_MACS_peak_1095_lociStitched	chr1(.):5544269-5545812	0.1158
2_MACS_peak_1098_lociStitched	chr1(.):5550685-5551649	0.0391
2_MACS_peak_1100_lociStitched	chr1(.):5552689-5554468	0.0424
1_MACS_peak_1102_lociStitched	chr1(.):5555350-5556139	0.0468
1_MACS_peak_1103_lociStitched	chr1(.):5557661-5558098	0.0922
1_MACS_peak_1104_lociStitched	chr1(.):5559558-5560249	0.1326
4_MACS_peak_1105_lociStitched	chr1(.):5560980-5568384	0.0667
6_MACS_peak_1109_lociStitched	chr1(.):5569015-5573731	0.0886
1_MACS_peak_1115_lociStitched	chr1(.):5575263-5575750	0.0802
1_MACS_peak_1116_lociStitched	chr1(.):5581270-5581561	0.0723
1_MACS_peak_1117_lociStitched	chr1(.):5582553-5583130	0.1629
3_MACS_peak_1118_lociStitched	chr1(.):5584449-5587919	0.0751
1_MACS_peak_1121_lociStitched	chr1(.):5632649-5632960	0.0416
2_MACS_peak_1122_lociStitched	chr1(.):5633998-5635085	0.0375
3_MACS_peak_1124_lociStitched	chr1(.):5643089-5645781	0.0607
1_MACS_peak_1127_lociStitched	chr1(.):5656617-5657428	0.0257
5_MACS_peak_1128_lociStitched	chr1(.):5658729-5662107	0.0921
2_MACS_peak_1133_lociStitched	chr1(.):5674383-5677707	0.1032
2_MACS_peak_1135_lociStitched	chr1(.):5678264-5679372	0.0568
1_MACS_peak_1137_lociStitched	chr1(.):5680089-5680409	0.013
1_MACS_peak_1138_lociStitched	chr1(.):5693594-5694117	0.1401
1_MACS_peak_1139_lociStitched	chr1(.):5696648-5697057	0.0277
1_MACS_peak_1140_lociStitched	chr1(.):5699432-5700276	0.0812
1_MACS_peak_1141_lociStitched	chr1(.):5701415-5701767	0.0379
1_MACS_peak_1142_lociStitched	chr1(.):5706562-5706876	0.048
3_MACS_peak_1143_lociStitched	chr1(.):5709766-5713501	0.0772
1_MACS_peak_1146_lociStitched	chr1(.):5719779-5720229	0.0
1_MACS_peak_1147_lociStitched	chr1(.):5720895-5721837	0.036
1_MACS_peak_1148_lociStitched	chr1(.):5722644-5723204	0.1864
1_MACS_peak_1153_lociStitched	chr1(.):5743475-5744023	0.0399
1_MACS_peak_1154_lociStitched	chr1(.):5744614-5745060	0.065
1_MACS_peak_1155_lociStitched	chr1(.):5745701-5746901	0.1361
2_MACS_peak_1156_lociStitched	chr1(.):5748522-5749697	0.0546
3_MACS_peak_1158_lociStitched	chr1(.):5750295-5752153	0.0551
2_MACS_peak_1161_lociStitched	chr1(.):5753943-5754901	0.0161
1_MACS_peak_1163_lociStitched	chr1(.):5761892-5762278	0.0589
4_MACS_peak_1164_lociStitched	chr1(.):5762783-5765786	0.0819
2_MACS_peak_1168_lociStitched	chr1(.):5766488-5768426	0.0456
1_MACS_peak_1170_lociStitched	chr1(.):5769164-5770074	0.1215
3_MACS_peak_1171_lociStitched	chr1(.):5772420-5774213	0.084
3_MACS_peak_1174_lociStitched	chr1(.):5776742-5781430	0.0772
3_MACS_peak_1177_lociStitched	chr1(.):5783446-5785731	0.0808
3_MACS_peak_1180_lociStitched	chr1(.):5787540-5790021	0.0645
1_MACS_peak_1183_lociStitched	chr1(.):5790558-5791632	0.0511
2_MACS_peak_1184_lociStitched	chr1(.):5793780-5794749	0.0615
1_MACS_peak_1186_lociStitched	chr1(.):5797225-5797795	0.0785
1_MACS_peak_1187_lociStitched	chr1(.):5798792-5799190	0.0729
1_MACS_peak_1188_lociStitched	chr1(.):5800542-5800839	0.0194
6_MACS_peak_1189_lociStitched	chr1(.):5801502-5807396	0.0685
5_MACS_peak_1195_lociStitched	chr1(.):5807932-5818618	0.069
1_MACS_peak_1200_lociStitched	chr1(.):5819353-5820045	0.1068
1_MACS_peak_1201_lociStitched	chr1(.):5821001-5821372	0.1005
1_MACS_peak_1202_lociStitched	chr1(.):5823800-5825218	0.0442
2_MACS_peak_1203_lociStitched	chr1(.):5825849-5829952	0.0746
5_MACS_peak_1205_lociStitched	chr1(.):5830769-5838825	0.0607
1_MACS_peak_1210_lociStitched	chr1(.):5839574-5839858	0.014
1_MACS_peak_1211_lociStitched	chr1(.):5840667-5841228	0.0338
1_MACS_peak_1212_lociStitched	chr1(.):5846619-5847012	0.1011
2_MACS_peak_1213_lociStitched	chr1(.):5847987-5849069	0.081
1_MACS_peak_1215_lociStitched	chr1(.):5851433-5851912	0.0595
4_MACS_peak_1216_lociStitched	chr1(.):5856257-5860520	0.048
1_MACS_peak_1220_lociStitched	chr1(.):5866813-5867294	0.0205
2_MACS_peak_1221_lociStitched	chr1(.):5868348-5869927	0.1012
4_MACS_peak_1223_lociStitched	chr1(.):5870863-5875589	0.0618
1_MACS_peak_1227_lociStitched	chr1(.):5877359-5877966	0.1174
1_MACS_peak_1228_lociStitched	chr1(.):5879482-5880035	0.0153
3_MACS_peak_1229_lociStitched	chr1(.):5880578-5882845	0.0805
1_MACS_peak_1232_lociStitched	chr1(.):5883781-5884133	0.078
3_MACS_peak_1233_lociStitched	chr1(.):5886550-5889657	0.076
8_MACS_peak_1236_lociStitched	chr1(.):5892789-5909233	0.0826
2_MACS_peak_1244_lociStitched	chr1(.):5909747-5911706	0.1054
2_MACS_peak_1246_lociStitched	chr1(.):5912331-5913699	0.0732
3_MACS_peak_1248_lociStitched	chr1(.):6161193-6166050	0.0787
4_MACS_peak_1251_lociStitched	chr1(.):6168858-6174621	0.0843
1_MACS_peak_1255_lociStitched	chr1(.):6175715-6176022	0.0532
1_MACS_peak_1256_lociStitched	chr1(.):6178031-6178464	0.0544
1_MACS_peak_1257_lociStitched	chr1(.):6180962-6183977	0.0724
4_MACS_peak_1258_lociStitched	chr1(.):6184776-6208453	0.0773
5_MACS_peak_1262_lociStitched	chr1(.):6208986-6234601	0.0858
2_MACS_peak_1267_lociStitched	chr1(.):6236299-6239605	0.0778
2_MACS_peak_1269_lociStitched	chr1(.):6240828-6242692	0.102
4_MACS_peak_1271_lociStitched	chr1(.):6265767-6268549	0.0937
1_MACS_peak_1275_lociStitched	chr1(.):6270010-6270314	0.0678
2_MACS_peak_1276_lociStitched	chr1(.):6271542-6272516	0.0486
1_MACS_peak_1278_lociStitched	chr1(.):6273755-6274220	0.0358
9_MACS_peak_1279_lociStitched	chr1(.):6298632-6320403	0.0911
1_MACS_peak_1288_lociStitched	chr1(.):6321119-6322479	0.0966
3_MACS_peak_1289_lociStitched	chr1(.):6460752-6462929	0.0877
3_MACS_peak_1292_lociStitched	chr1(.):6464914-6467442	0.1258
1_MACS_peak_1295_lociStitched	chr1(.):6467960-6468434	0.1197
1_MACS_peak_1296_lociStitched	chr1(.):6470614-6471372	0.0226
3_MACS_peak_1297_lociStitched	chr1(.):6472117-6474063	0.0735
10_MACS_peak_1300_lociStitched	chr1(.):6474569-6530864	0.0844
2_MACS_peak_1310_lociStitched	chr1(.):6533570-6534348	0.0455
1_MACS_peak_1312_lociStitched	chr1(.):6535770-6536111	0.0904
1_MACS_peak_1313_lociStitched	chr1(.):6537282-6537799	0.085
3_MACS_peak_1314_lociStitched	chr1(.):6539526-6547148	0.0858
2_MACS_peak_1317_lociStitched	chr1(.):6554707-6557360	0.1162
4_MACS_peak_1319_lociStitched	chr1(.):6558043-6572272	0.0853
2_MACS_peak_1323_lociStitched	chr1(.):6622679-6626290	0.0709
2_MACS_peak_1325_lociStitched	chr1(.):6626850-6628055	0.0913
1_MACS_peak_1327_lociStitched	chr1(.):6628737-6629023	0.1083
1_MACS_peak_1328_lociStitched	chr1(.):6630589-6631222	0.1114
4_MACS_peak_1329_lociStitched	chr1(.):6766734-6769662	0.1202
3_MACS_peak_1333_lociStitched	chr1(.):6770668-6774232	0.0841
3_MACS_peak_1336_lociStitched	chr1(.):6775140-6780076	0.0713
1_MACS_peak_1339_lociStitched	chr1(.):6781064-6781716	0.1107
3_MACS_peak_1340_lociStitched	chr1(.):6782773-6786953	0.1098
5_MACS_peak_1343_lociStitched	chr1(.):6789251-6793174	0.1176
2_MACS_peak_1348_lociStitched	chr1(.):6793789-6794853	0.0769
1_MACS_peak_1350_lociStitched	chr1(.):6795905-6796277	0.0886
2_MACS_peak_1351_lociStitched	chr1(.):6797033-6797907	0.1243
1_MACS_peak_1353_lociStitched	chr1(.):6806126-6806561	0.0468
1_MACS_peak_1354_lociStitched	chr1(.):6815520-6816120	0.0571
1_MACS_peak_1355_lociStitched	chr1(.):6817789-6818195	0.0714
3_MACS_peak_1356_lociStitched	chr1(.):6819077-6820465	0.0413
2_MACS_peak_1359_lociStitched	chr1(.):6821156-6822194	0.0653
1_MACS_peak_1361_lociStitched	chr1(.):6830995-6831701	0.0587
1_MACS_peak_1362_lociStitched	chr1(.):7017002-7017262	0.0
1_MACS_peak_1363_lociStitched	chr1(.):7021201-7021522	0.0222
2_MACS_peak_1364_lociStitched	chr1(.):7025054-7026813	0.0423
1_MACS_peak_1366_lociStitched	chr1(.):7027478-7028451	0.0737
1_MACS_peak_1367_lociStitched	chr1(.):7032737-7033053	0.0408
1_MACS_peak_1368_lociStitched	chr1(.):7034949-7035285	0.098
2_MACS_peak_1369_lociStitched	chr1(.):7036252-7037439	0.0985
2_MACS_peak_1371_lociStitched	chr1(.):7042750-7043456	0.0459
1_MACS_peak_1373_lociStitched	chr1(.):7044391-7045413	0.0388
2_MACS_peak_1374_lociStitched	chr1(.):7045923-7048465	0.067
1_MACS_peak_1376_lociStitched	chr1(.):7058401-7058693	0.0506
1_MACS_peak_1377_lociStitched	chr1(.):7059925-7060401	0.0427
5_MACS_peak_1378_lociStitched	chr1(.):7065195-7072048	0.076
1_MACS_peak_1383_lociStitched	chr1(.):7078808-7079116	0.0406
2_MACS_peak_1384_lociStitched	chr1(.):7079870-7081673	0.0847
1_MACS_peak_1386_lociStitched	chr1(.):7082190-7082517	0.0672
2_MACS_peak_1387_lociStitched	chr1(.):7085512-7086573	0.0318
1_MACS_peak_1389_lociStitched	chr1(.):7097097-7097399	0.0659
1_MACS_peak_1390_lociStitched	chr1(.):7100280-7101407	0.0877
2_MACS_peak_1391_lociStitched	chr1(.):7102464-7105871	0.1129
1_MACS_peak_1393_lociStitched	chr1(.):7106499-7107204	0.0317
5_MACS_peak_1394_lociStitched	chr1(.):7107714-7114995	0.0785
1_MACS_peak_1399_lociStitched	chr1(.):7116776-7117409	0.0443
4_MACS_peak_1400_lociStitched	chr1(.):7117960-7121720	0.0855
1_MACS_peak_1404_lociStitched	chr1(.):7122412-7123862	0.1162
3_MACS_peak_1405_lociStitched	chr1(.):7124632-7126063	0.0648
2_MACS_peak_1408_lociStitched	chr1(.):7126838-7128723	0.0827
1_MACS_peak_1410_lociStitched	chr1(.):7129534-7129970	0.0587
1_MACS_peak_1411_lociStitched	chr1(.):7131761-7132174	0.0612
7_MACS_peak_1412_lociStitched	chr1(.):7144643-7150542	0.0959
1_MACS_peak_1419_lociStitched	chr1(.):7151447-7151751	0.1105
1_MACS_peak_1420_lociStitched	chr1(.):7152411-7153927	0.0775
1_MACS_peak_1421_lociStitched	chr1(.):7155406-7158005	0.0682
2_MACS_peak_1422_lociStitched	chr1(.):7158852-7161256	0.0732
1_MACS_peak_1424_lociStitched	chr1(.):7162292-7162697	0.0689
2_MACS_peak_1425_lociStitched	chr1(.):7165345-7166205	0.0819
1_MACS_peak_1427_lociStitched	chr1(.):7169339-7169645	0.0636
1_MACS_peak_1428_lociStitched	chr1(.):7170865-7171203	0.0327
2_MACS_peak_1429_lociStitched	chr1(.):7174599-7176596	0.0797
1_MACS_peak_1431_lociStitched	chr1(.):7177548-7177863	0.0277
7_MACS_peak_1432_lociStitched	chr1(.):7178748-7184883	0.0878
1_MACS_peak_1439_lociStitched	chr1(.):7185429-7185730	0.0426
2_MACS_peak_1440_lociStitched	chr1(.):7186606-7188370	0.0627
1_MACS_peak_1442_lociStitched	chr1(.):7189688-7190532	0.0668
1_MACS_peak_1443_lociStitched	chr1(.):7191629-7192120	0.0471
1_MACS_peak_1444_lociStitched	chr1(.):7195076-7195693	0.0649
1_MACS_peak_1445_lociStitched	chr1(.):7196794-7197088	0.0865
1_MACS_peak_1446_lociStitched	chr1(.):7199870-7200404	0.0903
1_MACS_peak_1447_lociStitched	chr1(.):7200971-7201301	0.113
1_MACS_peak_1448_lociStitched	chr1(.):7204324-7205688	0.0833
4_MACS_peak_1449_lociStitched	chr1(.):7209182-7214893	0.1053
1_MACS_peak_1453_lociStitched	chr1(.):7215875-7216321	0.0331
1_MACS_peak_1454_lociStitched	chr1(.):7232399-7233466	0.0609
1_MACS_peak_1455_lociStitched	chr1(.):7234422-7235315	0.0967
1_MACS_peak_1456_lociStitched	chr1(.):7236021-7236330	0.0854
3_MACS_peak_1457_lociStitched	chr1(.):7252160-7254245	0.0785
1_MACS_peak_1460_lociStitched	chr1(.):7254789-7255848	0.1164
4_MACS_peak_1461_lociStitched	chr1(.):7256361-7259675	0.0582
1_MACS_peak_1465_lociStitched	chr1(.):7266956-7267262	0.031
1_MACS_peak_1466_lociStitched	chr1(.):7269502-7269916	0.085
1_MACS_peak_1467_lociStitched	chr1(.):7275817-7276788	0.0659
1_MACS_peak_1468_lociStitched	chr1(.):7279051-7279630	0.0638
2_MACS_peak_1469_lociStitched	chr1(.):7280155-7282993	0.0835
2_MACS_peak_1471_lociStitched	chr1(.):7283895-7289348	0.0845
4_MACS_peak_1473_lociStitched	chr1(.):7289892-7299233	0.0841
1_MACS_peak_1477_lociStitched	chr1(.):7302164-7302488	0.07
4_MACS_peak_1478_lociStitched	chr1(.):7305967-7310602	0.0864
3_MACS_peak_1482_lociStitched	chr1(.):7311308-7314735	0.1078
2_MACS_peak_1485_lociStitched	chr1(.):7315414-7317855	0.0735
3_MACS_peak_1487_lociStitched	chr1(.):7318374-7321638	0.0913
3_MACS_peak_1490_lociStitched	chr1(.):7322585-7325299	0.0769
2_MACS_peak_1493_lociStitched	chr1(.):7338759-7339984	0.0433
2_MACS_peak_1495_lociStitched	chr1(.):7348356-7349244	0.0796
4_MACS_peak_1497_lociStitched	chr1(.):7351570-7355189	0.0905
1_MACS_peak_1501_lociStitched	chr1(.):7355857-7356175	0.0376
1_MACS_peak_1502_lociStitched	chr1(.):7358814-7359109	0.019
1_MACS_peak_1503_lociStitched	chr1(.):7360758-7361407	0.1407
1_MACS_peak_1504_lociStitched	chr1(.):7362259-7363042	0.1039
2_MACS_peak_1505_lociStitched	chr1(.):7374140-7375867	0.0684
1_MACS_peak_1507_lociStitched	chr1(.):7387406-7387947	0.0562
2_MACS_peak_1508_lociStitched	chr1(.):7390010-7392133	0.1023
3_MACS_peak_1510_lociStitched	chr1(.):7392716-7395201	0.0637
2_MACS_peak_1513_lociStitched	chr1(.):7395786-7396994	0.0545
1_MACS_peak_1515_lociStitched	chr1(.):7399755-7400064	0.0196
1_MACS_peak_1516_lociStitched	chr1(.):7402315-7402688	0.0634
2_MACS_peak_1517_lociStitched	chr1(.):7403340-7404390	0.0828
2_MACS_peak_1519_lociStitched	chr1(.):7405961-7407522	0.0707
1_MACS_peak_1521_lociStitched	chr1(.):7408034-7410229	0.1095
4_MACS_peak_1522_lociStitched	chr1(.):7410939-7414416	0.0807
3_MACS_peak_1526_lociStitched	chr1(.):7415048-7416572	0.0659
1_MACS_peak_1529_lociStitched	chr1(.):7417126-7417450	0.0539
1_MACS_peak_1530_lociStitched	chr1(.):7419296-7419642	0.0132
1_MACS_peak_1531_lociStitched	chr1(.):7423113-7423528	0.0815
1_MACS_peak_1532_lociStitched	chr1(.):7429773-7430496	0.0605
11_MACS_peak_1533_lociStitched	chr1(.):7431015-7438620	0.0576
1_MACS_peak_1544_lociStitched	chr1(.):7439505-7439812	0.0195
1_MACS_peak_1545_lociStitched	chr1(.):7442370-7442678	0.0509
1_MACS_peak_1546_lociStitched	chr1(.):7443180-7443738	0.1305
2_MACS_peak_1547_lociStitched	chr1(.):7444919-7445724	0.0307
1_MACS_peak_1549_lociStitched	chr1(.):7446463-7447181	0.0927
1_MACS_peak_1550_lociStitched	chr1(.):7448840-7449327	0.0475
3_MACS_peak_1551_lociStitched	chr1(.):7450274-7451840	0.0325
2_MACS_peak_1554_lociStitched	chr1(.):7462026-7462642	0.0257
1_MACS_peak_1556_lociStitched	chr1(.):7463621-7464170	0.0479
1_MACS_peak_1557_lociStitched	chr1(.):7466181-7466564	0.0317
1_MACS_peak_1558_lociStitched	chr1(.):7469511-7469818	0.0668
1_MACS_peak_1559_lociStitched	chr1(.):7477704-7478123	0.0381
3_MACS_peak_1560_lociStitched	chr1(.):7478925-7481073	0.0837
1_MACS_peak_1563_lociStitched	chr1(.):7482351-7482965	0.074
5_MACS_peak_1564_lociStitched	chr1(.):7483899-7488722	0.0708
2_MACS_peak_1569_lociStitched	chr1(.):7492360-7493991	0.0449
1_MACS_peak_1571_lociStitched	chr1(.):7494572-7494984	0.1095
2_MACS_peak_1572_lociStitched	chr1(.):7496258-7501266	0.0318
1_MACS_peak_1574_lociStitched	chr1(.):7502177-7502484	0.0504
1_MACS_peak_1575_lociStitched	chr1(.):7503045-7503662	0.1001
2_MACS_peak_1576_lociStitched	chr1(.):7505317-7506228	0.0797
1_MACS_peak_1578_lociStitched	chr1(.):7506855-7507157	0.0123
1_MACS_peak_1579_lociStitched	chr1(.):7507784-7508091	0.0801
1_MACS_peak_1580_lociStitched	chr1(.):7508959-7509765	0.0193
1_MACS_peak_1581_lociStitched	chr1(.):7510520-7510821	0.0032
6_MACS_peak_1582_lociStitched	chr1(.):7511554-7520429	0.0714
5_MACS_peak_1588_lociStitched	chr1(.):7520962-7525084	0.0668
4_MACS_peak_1593_lociStitched	chr1(.):7525649-7535078	0.088
3_MACS_peak_1597_lociStitched	chr1(.):7535987-7538694	0.0707
2_MACS_peak_1600_lociStitched	chr1(.):7539453-7541042	0.0718
1_MACS_peak_1602_lociStitched	chr1(.):7543289-7543645	0.027
1_MACS_peak_1603_lociStitched	chr1(.):7544238-7544540	0.0452
3_MACS_peak_1604_lociStitched	chr1(.):7545150-7547241	0.0983
3_MACS_peak_1607_lociStitched	chr1(.):7548681-7551972	0.0555
2_MACS_peak_1610_lociStitched	chr1(.):7553607-7554806	0.0498
1_MACS_peak_1612_lociStitched	chr1(.):7555377-7555671	0.0262
1_MACS_peak_1613_lociStitched	chr1(.):7556555-7556861	0.0237
1_MACS_peak_1614_lociStitched	chr1(.):7562469-7562817	0.0295
1_MACS_peak_1615_lociStitched	chr1(.):7563950-7564274	0.0969
1_MACS_peak_1616_lociStitched	chr1(.):7567118-7567448	0.0625
1_MACS_peak_1617_lociStitched	chr1(.):7568494-7569268	0.0667
3_MACS_peak_1618_lociStitched	chr1(.):7570348-7571936	0.0883
3_MACS_peak_1621_lociStitched	chr1(.):7572517-7576173	0.0685
1_MACS_peak_1624_lociStitched	chr1(.):7581450-7582376	0.0833
3_MACS_peak_1625_lociStitched	chr1(.):7583020-7585084	0.0673
5_MACS_peak_1628_lociStitched	chr1(.):7586667-7590764	0.0706
3_MACS_peak_1633_lociStitched	chr1(.):7591437-7598793	0.0771
2_MACS_peak_1636_lociStitched	chr1(.):7600400-7601853	0.0982
1_MACS_peak_1638_lociStitched	chr1(.):7602545-7603491	0.0254
1_MACS_peak_1639_lociStitched	chr1(.):7604093-7604476	0.0852
1_MACS_peak_1640_lociStitched	chr1(.):7606136-7606533	0.0797
6_MACS_peak_1641_lociStitched	chr1(.):7615970-7624565	0.0837
1_MACS_peak_1647_lociStitched	chr1(.):7625402-7625769	0.021
1_MACS_peak_1648_lociStitched	chr1(.):7626879-7627169	0.0504
1_MACS_peak_1649_lociStitched	chr1(.):7631482-7631759	0.0161
3_MACS_peak_1650_lociStitched	chr1(.):7633248-7635545	0.0557
1_MACS_peak_1653_lociStitched	chr1(.):7639685-7640297	0.0679
6_MACS_peak_1654_lociStitched	chr1(.):7641373-7646342	0.0801
5_MACS_peak_1660_lociStitched	chr1(.):7646917-7653680	0.0871
1_MACS_peak_1665_lociStitched	chr1(.):7654291-7654605	0.0363
1_MACS_peak_1666_lociStitched	chr1(.):7655228-7655565	0.0455
3_MACS_peak_1667_lociStitched	chr1(.):7664689-7665815	0.0533
1_MACS_peak_1670_lociStitched	chr1(.):7672097-7672396	0.0464
1_MACS_peak_1671_lociStitched	chr1(.):7679336-7679662	0.1179
2_MACS_peak_1672_lociStitched	chr1(.):7681722-7682980	0.0721
1_MACS_peak_1674_lociStitched	chr1(.):7683846-7684313	0.0681
6_MACS_peak_1675_lociStitched	chr1(.):7685155-7689681	0.0805
9_MACS_peak_1681_lociStitched	chr1(.):7690457-7706419	0.066
5_MACS_peak_1690_lociStitched	chr1(.):7707854-7712503	0.0779
6_MACS_peak_1695_lociStitched	chr1(.):7716375-7727219	0.0855
1_MACS_peak_1701_lociStitched	chr1(.):7727927-7728418	0.0557
7_MACS_peak_1702_lociStitched	chr1(.):7729378-7740278	0.0857
3_MACS_peak_1709_lociStitched	chr1(.):7741326-7746108	0.0879
4_MACS_peak_1712_lociStitched	chr1(.):7746755-7748566	0.0754
2_MACS_peak_1716_lociStitched	chr1(.):7749648-7751598	0.0907
