REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	34_0EXA_0229Kronos_MM1S-No-Treatment-2_p300_hs_i50.bam	36_0EXO_0229Kronos_MM1S-No-Treatment-2_Input_hs_i78.bam
2_MACS_peak_10770_lociStitched	chr5	88608497	88616950	2	3675	5526.571400000001	1850.3617000000002
2_MACS_peak_3069_lociStitched	chr12	46910132	46918577	2	3516	4589.8575	1875.6345
2_MACS_peak_5569_lociStitched	chr17	75135932	75144363	2	7187	8785.9451	2538.5741
4_MACS_peak_13498_lociStitched	chr8	126441477	126449908	4	7209	6513.790599999999	1799.1754
3_MACS_peak_13603_lociStitched	chr9	178037	186468	3	4095	3469.3565	1468.6802
3_MACS_peak_4081_lociStitched	chr15	23660819	23669233	3	4782	6951.6468	1793.8648
3_MACS_peak_2894_lociStitched	chr12	13246841	13255251	3	4795	4961.059	1683.682
2_MACS_peak_12968_lociStitched	chr7	157808955	157817354	2	2912	3127.7876	1599.1696000000002
2_MACS_peak_980_lociStitched	chr1	184349257	184357639	2	3025	2716.6062	1690.6494
2_MACS_peak_13023_lociStitched	chr8	11387776	11396152	2	3154	6596.937599999999	1769.8488
3_MACS_peak_1056_lociStitched	chr1	197740163	197748533	3	6260	6578.820000000001	2889.324
2_MACS_peak_11459_lociStitched	chr6	26025892	26034262	2	4905	4846.23	1821.312
2_MACS_peak_241_lociStitched	chr1	36614491	36622852	2	3692	4132.0062	1790.0901000000001
3_MACS_peak_2499_lociStitched	chr11	78131163	78139522	3	4677	5488.5194	1803.0363
2_MACS_peak_9552_lociStitched	chr3	197456547	197464904	2	6283	7070.022	2532.171
2_MACS_peak_6278_lociStitched	chr19	42039052	42047398	2	4685	7543.9494	1859.4888
2_MACS_peak_5526_lociStitched	chr17	70593173	70601514	2	4013	5141.3924	1907.5866999999998
2_MACS_peak_2693_lociStitched	chr11	122932288	122940624	2	3606	3104.3264	1851.4256
2_MACS_peak_822_lociStitched	chr1	161128408	161136739	2	3223	3768.1113	2121.0726
2_MACS_peak_7675_lociStitched	chr20	5093084	5101402	2	3192	3366.2946	1816.6512
3_MACS_peak_11492_lociStitched	chr6	27775156	27783474	3	5933	4814.4583999999995	2260.8324
2_MACS_peak_13409_lociStitched	chr8	103818936	103827245	2	3340	3214.7521	882.4158
2_MACS_peak_13455_lociStitched	chr8	120939213	120947511	2	3846	6239.2662	1891.1142
2_MACS_peak_293_lociStitched	chr1	42921214	42929509	2	3076	2851.821	1488.123
2_MACS_peak_6011_lociStitched	chr19	1268679	1276958	2	3931	4148.6069	2333.8500999999997
3_MACS_peak_3994_lociStitched	chr14	94437042	94445317	3	3105	3416.7475	1028.5825
2_MACS_peak_12682_lociStitched	chr7	104596689	104604955	2	4305	7342.6878	1943.3366
3_MACS_peak_12585_lociStitched	chr7	89802031	89810281	3	3131	3436.9500000000003	1321.65
2_MACS_peak_6070_lociStitched	chr19	6765550	6773798	2	4811	5357.900799999999	2245.1056
2_MACS_peak_8500_lociStitched	chr22	40439579	40447822	2	3477	3989.612	1530.7251
2_MACS_peak_10402_lociStitched	chr5	1335743	1343981	2	4426	5264.082	1676.433
3_MACS_peak_2142_lociStitched	chr11	9587218	9595449	3	3658	3420.8036	1229.7114000000001
2_MACS_peak_7243_lociStitched	chr2	165610281	165618510	2	2747	4000.9398	1411.2735
2_MACS_peak_2281_lociStitched	chr11	35160121	35168349	2	5164	5738.2072	2364.7272
2_MACS_peak_627_lociStitched	chr1	145152719	145160925	2	5396	9278.5242	3649.2082
2_MACS_peak_9246_lociStitched	chr3	148863325	148871508	2	3301	3958.9354	1344.4669000000001
2_MACS_peak_4694_lociStitched	chr16	12056691	12064871	2	7122	7371.816	2411.464
2_MACS_peak_8250_lociStitched	chr21	43647506	43655675	2	5171	7477.0857	2735.7981
2_MACS_peak_12176_lociStitched	chr7	2439241	2447407	2	3546	4243.8702	1808.769
2_MACS_peak_8196_lociStitched	chr21	37393244	37401409	2	2694	3193.3315000000002	1677.9074999999998
2_MACS_peak_736_lociStitched	chr1	154756927	154765064	2	4401	7958.7997	2818.6567999999997
2_MACS_peak_2306_lociStitched	chr11	45838301	45846434	2	2984	5016.4344	1511.1114
3_MACS_peak_3587_lociStitched	chr13	50697744	50705861	3	3407	2757.3449	876.636
2_MACS_peak_11780_lociStitched	chr6	85284530	85292647	2	2777	4259.801600000001	1314.954
2_MACS_peak_11489_lociStitched	chr6	27439961	27448076	2	3616	3713.424	1824.252
2_MACS_peak_7966_lociStitched	chr20	50788780	50796893	2	2846	3445.5911	1323.2303
2_MACS_peak_12429_lociStitched	chr7	47514243	47522354	2	4589	5876.4195	2300.2796000000003
2_MACS_peak_4135_lociStitched	chr15	31652426	31660536	2	3045	3765.473	1547.388
2_MACS_peak_12253_lociStitched	chr7	20232583	20240690	2	3296	3247.6642	1643.2889
3_MACS_peak_6797_lociStitched	chr2	68647166	68655251	3	3335	4799.256	1638.8294999999998
3_MACS_peak_9577_lociStitched	chr4	3042081	3050161	3	5257	5201.0960000000005	1582.8719999999998
2_MACS_peak_10120_lociStitched	chr4	128696720	128704800	2	3289	3824.264	1635.392
3_MACS_peak_9398_lociStitched	chr3	176912744	176920813	3	7786	7001.4713	2591.7628
2_MACS_peak_13885_lociStitched	chr9	93314198	93322258	2	2806	2467.972	1433.0680000000002
2_MACS_peak_10445_lociStitched	chr5	10600483	10608518	2	3299	3822.2495	1414.1599999999999
2_MACS_peak_10922_lociStitched	chr5	123912369	123920398	2	2838	4145.3727	1479.7447
2_MACS_peak_8677_lociStitched	chr3	20089306	20097333	2	3512	3503.7855	1672.0241
2_MACS_peak_2681_lociStitched	chr11	120369442	120377461	2	3186	3707.9856	1342.3806
2_MACS_peak_4035_lociStitched	chr14	106026140	106034153	2	4380	4468.0488	1413.4932000000001
2_MACS_peak_925_lociStitched	chr1	177786925	177794927	2	3430	4595.5486	2132.533
2_MACS_peak_3364_lociStitched	chr12	102130768	102138769	2	3284	6563.2203	1436.1795
2_MACS_peak_1026_lociStitched	chr1	192507027	192515022	2	4868	8230.053	2454.465
2_MACS_peak_704_lociStitched	chr1	151891869	151899860	2	2732	4390.2554	2043.2986999999998
2_MACS_peak_13518_lociStitched	chr8	129278967	129286956	2	3305	5243.1807	1709.646
2_MACS_peak_663_lociStitched	chr1	148598034	148606018	2	4355	3647.0912	1805.9808
2_MACS_peak_4594_lociStitched	chr15	101798210	101806190	2	3253	4460.820000000001	1675.8
2_MACS_peak_7398_lociStitched	chr2	198074004	198081981	2	2946	3732.4383	1843.4847
2_MACS_peak_11323_lociStitched	chr6	6609765	6617731	2	2918	4761.2782	1521.506
3_MACS_peak_13388_lociStitched	chr8	101506333	101514293	3	3874	3442.7	1055.4959999999999
2_MACS_peak_5058_lociStitched	chr17	2162669	2170626	2	3219	4757.4902999999995	1721.8948
2_MACS_peak_9488_lociStitched	chr3	187456138	187464093	2	3990	4297.291	2038.071
2_MACS_peak_11140_lociStitched	chr5	156692399	156700350	2	4234	5326.374900000001	1835.8859
2_MACS_peak_7361_lociStitched	chr2	191878219	191886167	2	3137	4055.0696	1827.2451999999998
3_MACS_peak_4688_lociStitched	chr16	11821306	11829252	3	5279	5045.71	1837.9098000000001
2_MACS_peak_11521_lociStitched	chr6	31164609	31172550	2	3764	4890.0678	1589.7882
3_MACS_peak_9734_lociStitched	chr4	40302983	40310900	3	5052	6899.6655	2079.7959
4_MACS_peak_6114_lociStitched	chr19	11199675	11207589	4	6437	5163.0936	1961.8806000000002
4_MACS_peak_11231_lociStitched	chr5	175077458	175085348	4	6048	5537.991	1773.672
4_MACS_peak_3477_lociStitched	chr12	125398591	125406473	4	6604	5652.182199999999	1217.769
2_MACS_peak_4873_lociStitched	chr16	56944173	56952052	2	4412	8671.6274	1805.0789
2_MACS_peak_14055_lociStitched	chr9	117128264	117136135	2	3466	4174.7784	1706.4328
2_MACS_peak_3193_lociStitched	chr12	68151595	68159452	2	2913	2954.232	1366.3323
3_MACS_peak_11591_lociStitched	chr6	37136651	37144495	3	4539	4314.9844	1386.0348
2_MACS_peak_12785_lociStitched	chr7	122824029	122831873	2	3471	6852.5184	2248.0904
2_MACS_peak_8063_lociStitched	chr21	9670819	9678661	2	3168	3468.5166000000004	1683.6774
2_MACS_peak_785_lociStitched	chr1	157622546	157630387	2	2368	3880.5109	1599.5639999999999
2_MACS_peak_3256_lociStitched	chr12	80686801	80694632	2	2921	5688.4384	1315.6080000000002
2_MACS_peak_4557_lociStitched	chr15	93346643	93354466	2	4255	4257.2766	1265.7614
2_MACS_peak_6637_lociStitched	chr2	43628410	43636224	2	2900	4271.913799999999	1466.6878000000002
2_MACS_peak_3156_lociStitched	chr12	58291908	58299719	2	3198	3613.3686000000002	1441.1295
3_MACS_peak_1993_lociStitched	chr10	112256916	112264717	3	6948	6123.0049	2217.0442000000003
2_MACS_peak_8516_lociStitched	chr22	42335821	42343622	2	3450	3282.6608	1532.1163999999999
2_MACS_peak_1486_lociStitched	chr10	11719898	11727694	2	2491	2529.0224000000003	1256.7152
2_MACS_peak_10719_lociStitched	chr5	78524950	78532743	2	3000	2903.6718	967.8906000000001
2_MACS_peak_12362_lociStitched	chr7	37375392	37383182	2	2719	3581.842	1456.73
2_MACS_peak_7281_lociStitched	chr2	173420006	173427768	2	2972	3273.2354	1708.4162
2_MACS_peak_10935_lociStitched	chr5	125296474	125304232	2	2621	4340.601	1599.6996
2_MACS_peak_1806_lociStitched	chr10	78984555	78992312	2	3097	3015.1459	1527.3533
2_MACS_peak_2451_lociStitched	chr11	67769885	67777635	2	3465	4078.05	1529.85
2_MACS_peak_6655_lociStitched	chr2	45837487	45845231	2	2847	2577.9775999999997	1214.2592
2_MACS_peak_8892_lociStitched	chr3	61616361	61624101	2	2654	4821.246	1383.138
2_MACS_peak_10749_lociStitched	chr5	86370553	86378274	2	2497	2903.096	1326.4678000000001
2_MACS_peak_6410_lociStitched	chr2	6485312	6493032	2	2270	3987.3799999999997	1073.0800000000002
2_MACS_peak_11664_lociStitched	chr6	52416292	52424009	2	3468	4529.879	1713.174
2_MACS_peak_12680_lociStitched	chr7	104578882	104586599	2	5384	13650.6013	2098.2522999999997
2_MACS_peak_13802_lociStitched	chr9	73028359	73036072	2	4820	5028.1047	1467.7839
2_MACS_peak_10151_lociStitched	chr4	140128197	140135907	2	4456	5023.065	1542.771
2_MACS_peak_12224_lociStitched	chr7	10339610	10347310	2	2463	2470.16	1150.38
2_MACS_peak_8320_lociStitched	chr22	19836077	19843759	2	2564	2183.2244	1163.8229999999999
2_MACS_peak_5190_lociStitched	chr17	25659275	25666947	2	2851	2919.196	1027.2808
2_MACS_peak_7097_lociStitched	chr2	129139181	129146851	2	2576	2871.648	1206.491
2_MACS_peak_9653_lociStitched	chr4	15779674	15787337	2	2909	4076.7160000000003	1458.2689
2_MACS_peak_1760_lociStitched	chr10	72252597	72260222	2	4147	3713.375	1954.2874999999997
3_MACS_peak_7512_lociStitched	chr2	217080898	217088512	3	5272	5830.0398000000005	2019.2328
2_MACS_peak_10_lociStitched	chr1	1440189	1447789	2	2722	2286.08	1032.08
2_MACS_peak_232_lociStitched	chr1	35324851	35332445	2	2227	2007.0941999999998	1008.4832
2_MACS_peak_5142_lociStitched	chr17	16872524	16880118	2	5583	5151.7696	1935.7106
2_MACS_peak_1434_lociStitched	chr10	3846775	3854368	2	4618	6991.6344	1720.5738
2_MACS_peak_7076_lociStitched	chr2	120763410	120770993	2	2994	3137.8454	1295.1764
2_MACS_peak_12260_lociStitched	chr7	20428559	20436139	2	2521	7407.1759999999995	1232.508
2_MACS_peak_1266_lociStitched	chr1	226308979	226316557	2	4056	4928.7312	2435.5692000000004
2_MACS_peak_8282_lociStitched	chr21	45572740	45580318	2	5267	9575.560800000001	2272.6422
2_MACS_peak_187_lociStitched	chr1	28906740	28914313	2	4198	3330.6054000000004	1398.7331
2_MACS_peak_8171_lociStitched	chr21	35056976	35064531	2	2771	3380.107	2075.3585
2_MACS_peak_1126_lociStitched	chr1	206287058	206294608	2	6863	12526.205	3124.19
2_MACS_peak_8334_lociStitched	chr22	22549434	22556974	2	3630	3967.5480000000002	1639.1960000000001
2_MACS_peak_13104_lociStitched	chr8	26428466	26435996	2	5379	7063.139999999999	1853.133
3_MACS_peak_6612_lociStitched	chr2	39694603	39702126	3	4086	4749.2699	1607.6651
2_MACS_peak_7832_lociStitched	chr20	32424853	32432364	2	2968	4282.0211	1858.2214000000001
2_MACS_peak_3401_lociStitched	chr12	108955896	108963404	2	6213	7752.7608	2393.5503999999996
2_MACS_peak_5392_lociStitched	chr17	48943220	48950722	2	3387	3862.7798000000003	1018.0213999999999
3_MACS_peak_12985_lociStitched	chr8	2107197	2114698	3	5052	5047.4229000000005	1752.2336
2_MACS_peak_4291_lociStitched	chr15	52969477	52976975	2	5939	4197.3804	1717.0420000000001
2_MACS_peak_7021_lociStitched	chr2	112193570	112201065	2	2457	3063.2065000000002	1176.715
2_MACS_peak_8936_lociStitched	chr3	71492518	71500013	2	2920	3290.305	1229.9295
2_MACS_peak_2653_lociStitched	chr11	117856126	117863612	2	3429	3921.1668000000004	1580.2946000000002
2_MACS_peak_2398_lociStitched	chr11	64626574	64634058	2	2953	3445.6335999999997	1431.6892
2_MACS_peak_14269_lociStitched	chrX	13770621	13778101	2	2070	2083.928	518.364
2_MACS_peak_6329_lociStitched	chr19	47759135	47766606	2	3115	3968.5952	1445.6385
2_MACS_peak_9441_lociStitched	chr3	182505722	182513189	2	4757	4285.311299999999	2264.7411
2_MACS_peak_889_lociStitched	chr1	171219945	171227409	2	3978	5447.9736	2216.0616
2_MACS_peak_10110_lociStitched	chr4	124332961	124340417	2	2377	3206.8255999999997	1301.8176
3_MACS_peak_8520_lociStitched	chr22	42928627	42936070	3	4260	6481.3644	2104.8804
2_MACS_peak_2135_lociStitched	chr11	8703682	8711121	2	2668	3328.9525	1623.1898
2_MACS_peak_14016_lociStitched	chr9	112675153	112682590	2	3383	4730.6757	1681.5057
2_MACS_peak_1343_lociStitched	chr1	234980553	234987987	2	2429	3860.4762	1633.2498
3_MACS_peak_9170_lociStitched	chr3	128994924	129002357	3	5435	5913.6948	1655.3291000000002
2_MACS_peak_12604_lociStitched	chr7	92360498	92367919	2	2853	4542.3940999999995	1323.9064
2_MACS_peak_1513_lociStitched	chr10	14994977	15002394	2	3540	3739.6513999999997	1530.1271000000002
2_MACS_peak_405_lociStitched	chr1	66839521	66846936	2	3194	3961.8345	1660.2185
2_MACS_peak_1123_lociStitched	chr1	206132382	206139795	2	6318	4301.0226	2443.3248
2_MACS_peak_1306_lociStitched	chr1	230239240	230246651	2	4472	7164.2137	2398.1996
2_MACS_peak_6995_lociStitched	chr2	110394984	110402394	2	3497	3601.2599999999998	1378.26
2_MACS_peak_3197_lociStitched	chr12	68752346	68759742	2	3142	4472.3612	1755.8104
2_MACS_peak_2173_lociStitched	chr11	12695220	12702615	2	1944	2207.4075	820.845
2_MACS_peak_6335_lociStitched	chr19	48752244	48759612	2	2757	2109.4584	1211.2992
2_MACS_peak_13460_lociStitched	chr8	122895715	122903083	2	1955	2259.0288	1140.5664
2_MACS_peak_4776_lociStitched	chr16	27236760	27244117	2	2534	2883.2083000000002	1176.3843
3_MACS_peak_2070_lociStitched	chr10	129860887	129868233	3	4239	3620.1088	1571.3094
2_MACS_peak_4122_lociStitched	chr15	31368958	31376291	2	3775	5642.0102	1698.3228
3_MACS_peak_1292_lociStitched	chr1	228725643	228732971	3	3685	6092.4992	1312.4448
2_MACS_peak_6867_lociStitched	chr2	86470702	86478019	2	3096	3968.0091	1137.7935
2_MACS_peak_12541_lociStitched	chr7	75987377	75994685	2	3212	2738.3075999999996	1335.1716
2_MACS_peak_11535_lociStitched	chr6	31756825	31764104	2	2490	3646.0511	1158.8168
2_MACS_peak_11429_lociStitched	chr6	20403370	20410648	2	2369	2662.2924000000003	1171.758
3_MACS_peak_950_lociStitched	chr1	181097745	181105017	3	5053	5946.3144	2059.4304
2_MACS_peak_5588_lociStitched	chr17	75865389	75872658	2	1780	2238.852	1229.9148
3_MACS_peak_9879_lociStitched	chr4	78736485	78743754	3	5474	4109.1657000000005	1444.3502999999998
3_MACS_peak_10217_lociStitched	chr4	153580615	153587882	3	4455	4512.807	1607.4604000000002
2_MACS_peak_6948_lociStitched	chr2	102367912	102375175	2	1932	2239.9092	1001.5677
2_MACS_peak_4005_lociStitched	chr14	95963698	95970940	2	2341	2523.837	711.1644
2_MACS_peak_5945_lociStitched	chr18	62373894	62381136	2	1854	2208.81	945.081
2_MACS_peak_14442_lociStitched	chrX	106953925	106961163	2	2519	3491.6112	1025.6245999999999
2_MACS_peak_625_lociStitched	chr1	145138475	145145712	2	3866	5059.3867	2794.2057
2_MACS_peak_8794_lociStitched	chr3	46133568	46140804	2	3147	4034.07	1778.6088
3_MACS_peak_2103_lociStitched	chr11	2793450	2800680	3	4081	4717.575	1907.274
3_MACS_peak_1473_lociStitched	chr10	11202847	11210072	3	6345	4354.5075	1681.98
2_MACS_peak_4889_lociStitched	chr16	57843655	57850876	2	2535	2999.6034	1166.1915000000001
2_MACS_peak_3445_lociStitched	chr12	117543269	117550470	2	2282	2916.405	801.4712999999999
2_MACS_peak_5597_lociStitched	chr17	76247405	76254598	2	3177	4083.4661	1486.7930999999999
3_MACS_peak_14141_lociStitched	chr9	130673223	130680405	3	3802	3643.4285999999997	1530.4842
2_MACS_peak_4183_lociStitched	chr15	40225519	40232685	2	2984	3861.7574000000004	1203.1714
2_MACS_peak_8922_lociStitched	chr3	69369720	69376877	2	2803	4054.4405	1443.5669
2_MACS_peak_14240_lociStitched	chrX	9965091	9972239	2	2020	2749.1208	756.9731999999999
2_MACS_peak_3326_lociStitched	chr12	94852796	94859934	2	3170	3968.7280000000005	1345.513
2_MACS_peak_3141_lociStitched	chr12	57022321	57029450	2	2266	2988.4768	1368.768
2_MACS_peak_12833_lociStitched	chr7	133729612	133736738	2	3396	4875.6092	2148.489
3_MACS_peak_5720_lociStitched	chr18	12221752	12228877	3	2998	2580.675	1013.175
3_MACS_peak_6161_lociStitched	chr19	16434860	16441977	3	4815	4568.4023	1456.8499
2_MACS_peak_13055_lociStitched	chr8	18599188	18606298	2	2687	2685.4469999999997	1262.736
2_MACS_peak_8263_lociStitched	chr21	44726270	44733375	2	3576	7986.02	1886.3775
2_MACS_peak_10626_lociStitched	chr5	58853103	58860206	2	3242	6445.2622	1249.4177
2_MACS_peak_3373_lociStitched	chr12	102871835	102878937	2	6586	7332.815	1551.787
2_MACS_peak_13286_lociStitched	chr8	66857985	66865087	2	2905	4656.7814	1636.3008
2_MACS_peak_10591_lociStitched	chr5	54829672	54836757	2	3082	2745.4375	1293.0125
2_MACS_peak_2642_lociStitched	chr11	115795458	115802535	2	2855	3889.5191999999997	1527.2166
2_MACS_peak_7948_lociStitched	chr20	48285706	48292778	2	2365	2526.8256	1077.0656
2_MACS_peak_8434_lociStitched	chr22	36648775	36655845	2	2765	3113.628	1208.263
2_MACS_peak_3026_lociStitched	chr12	38931804	38938873	2	3087	3648.3109	1567.1973
1_MACS_peak_9196_lociStitched	chr3	133192906	133199972	1	7067	8137.9122	1969.2942
2_MACS_peak_5538_lociStitched	chr17	73285621	73292685	2	2354	2634.872	1301.8952
2_MACS_peak_4039_lociStitched	chr14	106146416	106153479	2	3019	3720.0820999999996	870.8679000000001
3_MACS_peak_12607_lociStitched	chr7	92438249	92445303	3	5461	7345.330199999999	1704.9518
2_MACS_peak_8018_lociStitched	chr20	55967230	55974279	2	3622	5262.7834	1735.4638
2_MACS_peak_4260_lociStitched	chr15	50295584	50302631	2	1914	2200.7781	848.4588
2_MACS_peak_14108_lociStitched	chr9	126964331	126971378	2	1933	2193.7311	1300.8762
3_MACS_peak_3104_lociStitched	chr12	51714260	51721300	3	4958	4571.776	1737.472
2_MACS_peak_11541_lociStitched	chr6	32157703	32164734	2	2850	2769.5108999999998	1305.6567
2_MACS_peak_11728_lociStitched	chr6	73345766	73352795	2	1764	1928.7576	1045.2123
3_MACS_peak_14064_lociStitched	chr9	117372951	117379968	3	3193	3771.6375	1427.2578
2_MACS_peak_7351_lociStitched	chr2	188846989	188854002	2	2753	5204.347299999999	1194.3139
2_MACS_peak_13025_lociStitched	chr8	11415650	11422658	2	2294	3063.8976	1089.0432
3_MACS_peak_11630_lociStitched	chr6	45387831	45394836	3	5916	4835.5515000000005	1337.955
2_MACS_peak_7898_lociStitched	chr20	42578029	42585033	2	3738	4767.6228	1386.7920000000001
2_MACS_peak_13133_lociStitched	chr8	29466440	29473444	2	3241	4814.5496	1530.374
2_MACS_peak_8596_lociStitched	chr3	5019519	5026521	2	2631	2822.5062000000003	1184.0382
2_MACS_peak_3078_lociStitched	chr12	48201353	48208351	2	4024	4254.0842	1829.977
3_MACS_peak_5362_lociStitched	chr17	46528275	46535273	3	5354	5456.3405999999995	1697.0149999999999
2_MACS_peak_6805_lociStitched	chr2	69058744	69065737	2	3331	3577.6188	1542.6558
2_MACS_peak_191_lociStitched	chr1	28969016	28976007	2	3726	4532.2653	1560.3912
2_MACS_peak_7207_lociStitched	chr2	155242566	155249556	2	2077	3186.741	1291.053
2_MACS_peak_7367_lociStitched	chr2	192476051	192483039	2	1908	2704.356	1039.8144
2_MACS_peak_12521_lociStitched	chr7	73259518	73266506	2	2438	2466.7639999999997	1116.6824
2_MACS_peak_6078_lociStitched	chr19	7191946	7198926	2	3490	3979.2980000000002	1330.388
2_MACS_peak_6053_lociStitched	chr19	3984044	3991019	2	5205	5175.45	2428.695
3_MACS_peak_7646_lociStitched	chr20	382359	389329	3	2518	1946.0240000000001	940.95
2_MACS_peak_4566_lociStitched	chr15	96406764	96413732	2	3204	5538.1664	1203.3736
2_MACS_peak_7946_lociStitched	chr20	47888930	47895896	2	2361	2085.6204	1258.7562
2_MACS_peak_3964_lociStitched	chr14	90234048	90241005	2	2712	3591.2034	676.9161
3_MACS_peak_2760_lociStitched	chr11	130670702	130677655	3	5021	5154.2589	1610.3148
2_MACS_peak_6164_lociStitched	chr19	16476768	16483719	2	4613	6783.4809	1385.3343
2_MACS_peak_2413_lociStitched	chr11	65238958	65245908	2	3911	5259.76	1451.16
2_MACS_peak_6860_lociStitched	chr2	86220472	86227417	2	3912	5513.6355	1955.7120000000002
2_MACS_peak_752_lociStitched	chr1	155435578	155442522	2	3222	5223.2768	1931.8208
2_MACS_peak_636_lociStitched	chr1	145449784	145456727	2	5189	8118.4499	2735.542
2_MACS_peak_6374_lociStitched	chr19	55764851	55771793	2	2927	4036.773	1539.7356
1_MACS_peak_1718_lociStitched	chr10	63804655	63811593	1	6939	6770.1004	1790.0040000000001
2_MACS_peak_3872_lociStitched	chr14	64330904	64337839	2	1664	1349.551	619.9889999999999
2_MACS_peak_13259_lociStitched	chr8	60963519	60970448	2	3170	6095.4413	1228.5117
2_MACS_peak_2932_lociStitched	chr12	24324666	24331590	2	2130	2539.7232	1055.2176
2_MACS_peak_3699_lociStitched	chr13	99978070	99984993	2	1873	2150.2837999999997	1256.5245
