GENE	H3k27me3_28_DMSO_compare_TSS_SIGNAL	H3k27me3_28_DMSO_compare_DISTAL_SIGNAL	ENHANCER_PROMOTER_DIFFERENCE	ENHANCER_CONTRIBUTION	ENHANCER_PROMOTER_RATIO
POMC	1561.1151	1660.5674	99.4522999999999	0.515434838783772	0.0890993707054833
ACN9	0	100.5499	100.5499	1	8
DLX6	0	100.5499	100.5499	1	8
DLX6-AS1	0	100.5499	100.5499	1	8
GNG4	341.7357	444.299	102.5633	0.565240949286336	0.378649924998668
ARSK	0	103.935	103.935	1	8
RFESD	0	103.935	103.935	1	8
SPATA9	0	103.935	103.935	1	8
TTC37	0	103.935	103.935	1	8
ANKRD16	0	104.416	104.416	1	8
FBXO18	0	104.416	104.416	1	8
GDI2	0	104.416	104.416	1	8
DTX2	0	104.4857	104.4857	1	8
FDPSL2A	0	104.4857	104.4857	1	8
LOC100133091	0	104.4857	104.4857	1	8
UPK3B	0	104.4857	104.4857	1	8
AGBL5	0	105.6	105.6	1	8
INPP5K	0	106.305	106.305	1	8
LOC100306951	0	106.305	106.305	1	8
MYO1C	0	106.305	106.305	1	8
PITPNA	0	106.305	106.305	1	8
SLC43A2	0	106.305	106.305	1	8
KCNMA1	2051.5024	2158.3485	106.8461	0.512690009995366	0.0732469878961274
LOC148696	0	107.0937	107.0937	1	8
OR2C1	0	107.5076	107.5076	1	8
MYC	283.556	392.8504	109.2944	0.580790483354386	0.470346345537932
EP400NL	0	109.5993	109.5993	1	8
FKBP6	0	111.7622	111.7622	1	8
FZD9	0	111.7622	111.7622	1	8
GTF2IRD2P1	0	111.7622	111.7622	1	8
NSUN5	0	111.7622	111.7622	1	8
TRIM50	0	111.7622	111.7622	1	8
RBPMS2	405.2052	519.5376	114.3324	0.561818486177995	0.358575475333035
PAX8	274.176	388.6208	114.4448	0.58633475599158	0.503260829482128
CDRT15	0	116.003	116.003	1	8
HS3ST3B1	0	116.003	116.003	1	8
MGC12916	0	116.003	116.003	1	8
PACSIN2	0	116.3248	116.3248	1	8
TTLL1	0	116.3248	116.3248	1	8
ADAP2	381.1974	498.2517	117.0543	0.566549786678956	0.386336448230803
PKN3	0	117.3097	117.3097	1	8
SET	0	117.3097	117.3097	1	8
TBC1D13	0	117.3097	117.3097	1	8
WDR34	0	117.3097	117.3097	1	8
ZDHHC12	0	117.3097	117.3097	1	8
ZER1	0	117.3097	117.3097	1	8
PDIA5	0	117.504	117.504	1	8
APPL1	0	118.508	118.508	1	8
HESX1	0	118.508	118.508	1	8
ABTB2	647.7834	769.639	121.8556	0.542984928134337	0.248670408480959
CCDC42	0	122.1654	122.1654	1	8
MFSD6L	0	122.1654	122.1654	1	8
PIK3R6	0	122.1654	122.1654	1	8
SPDYE4	0	122.1654	122.1654	1	8
IGFBP5	0	124.352	124.352	1	8
PI4KA	0	129.9429	129.9429	1	8
POM121L4P	0	129.9429	129.9429	1	8
TMEM191A	0	129.9429	129.9429	1	8
JUB	290.2292	423.0107	132.7815	0.593083337037089	0.543501480133264
ATP5EP2	0	134.6604	134.6604	1	8
PDX1	0	134.6604	134.6604	1	8
PRHOXNB	0	134.6604	134.6604	1	8
CILP2	0	136.3425	136.3425	1	8
GMIP	0	136.3425	136.3425	1	8
LPAR2	0	136.3425	136.3425	1	8
NDUFA13	0	136.3425	136.3425	1	8
PBX4	0	136.3425	136.3425	1	8
TSSK6	0	136.3425	136.3425	1	8
YJEFN3	0	136.3425	136.3425	1	8
C3orf22	0	136.4046	136.4046	1	8
TXNRD3IT1	0	136.4046	136.4046	1	8
UROC1	0	136.4046	136.4046	1	8
ZXDC	0	136.4046	136.4046	1	8
SAE1	0	137.7432	137.7432	1	8
FAHD2A	0	141.2668	141.2668	1	8
KCNIP3	0	141.2668	141.2668	1	8
C1orf94	0	143.3322	143.3322	1	8
CSMD2	0	143.3322	143.3322	1	8
CHRNA1	0	144.9394	144.9394	1	8
HMGA2	0	145.706	145.706	1	8
C5orf20	0	147.7086	147.7086	1	8
H2AFY	0	147.7086	147.7086	1	8
NEUROG1	0	147.7086	147.7086	1	8
TIFAB	0	147.7086	147.7086	1	8
F2R	148.4856	298.4256	149.94	0.667751445924828	1.00704827382647
ADAM21P1	0	150.0026	150.0026	1	8
CELA2A	0	153.0716	153.0716	1	8
CELA2B	0	153.0716	153.0716	1	8
CTRC	0	153.0716	153.0716	1	8
FKBP1A	0	155.9525	155.9525	1	8
SIRPB2	0	155.9525	155.9525	1	8
SIRPD	0	155.9525	155.9525	1	8
MBTPS1	0	158.4128	158.4128	1	8
EPHB1	400.057	558.714	158.657	0.582739778320371	0.481904401740832
SNRPF	0	158.76	158.76	1	8
CTSB	0	159.3615	159.3615	1	8
LTBR	582.069	741.9102	159.8412	0.560363939252218	0.350054391021838
LOC100130557	0	163.4716	163.4716	1	8
NFYC	0	163.4716	163.4716	1	8
KDM5C	0	164.9574	164.9574	1	8
C4orf38	24.277	190.2399	165.9629	0.88682942928972	2.97015780336065
MIR558	0	165.9728	165.9728	1	8
STX8	0	168.7504	168.7504	1	8
WDR16	0	168.7504	168.7504	1	8
C2orf65	0	169.2984	169.2984	1	8
C10orf55	0	169.8368	169.8368	1	8
CAMK2G	0	169.8368	169.8368	1	8
VCL	0	169.8368	169.8368	1	8
MAPK9	0	172.1213	172.1213	1	8
BLOC1S1	0	172.9154	172.9154	1	8
CD63	0	172.9154	172.9154	1	8
GDF11	0	172.9154	172.9154	1	8
METTL7B	0	172.9154	172.9154	1	8
OR10P1	0	172.9154	172.9154	1	8
RDH5	0	172.9154	172.9154	1	8
CCDC42B	0	174.582	174.582	1	8
DTX1	0	174.582	174.582	1	8
OAS2	0	174.582	174.582	1	8
RASAL1	0	174.582	174.582	1	8
SCN3B	0	175.175	175.175	1	8
EMD	0	176.67	176.67	1	8
FLNA	0	176.67	176.67	1	8
LOC339822	0	176.7132	176.7132	1	8
ESRRG	0	177.8218	177.8218	1	8
MIR345	166.6938	345.5247	178.8309	0.67456505378076	1.051588400249
SLC25A29	166.6938	345.5247	178.8309	0.67456505378076	1.051588400249
CHN2	0	181.0245	181.0245	1	8
CPVL	0	181.0245	181.0245	1	8
PPP1R14C	0	181.226	181.226	1	8
CBWD1	0	183.8406	183.8406	1	8
LOC642313	0	183.8406	183.8406	1	8
ZNF275	0	189.0739	189.0739	1	8
FAM92A3	0	190.2399	190.2399	1	8
WWC2	0	190.2399	190.2399	1	8
GSG2	0	191.514	191.514	1	8
P2RX5	0	191.514	191.514	1	8
TAX1BP3	0	191.514	191.514	1	8
TMEM93	0	191.514	191.514	1	8
DUSP18	0	191.6373	191.6373	1	8
IGSF22	0	192.7584	192.7584	1	8
LOC100132715	0	192.7584	192.7584	1	8
SPTY2D1	0	192.7584	192.7584	1	8
TMEM86A	0	192.7584	192.7584	1	8
NFIB	0	193.76	193.76	1	8
EGR4	2748.6084	2942.4634	193.855	0.517031501869296	0.0983230926250471
C1orf65	0	195.1977	195.1977	1	8
LRRCC1	0	195.2584	195.2584	1	8
SLC6A11	0	199.7565	199.7565	1	8
OSR2	0	200.1936	200.1936	1	8
VPS13B	0	200.1936	200.1936	1	8
MAP6D1	0	200.2035	200.2035	1	8
PARL	0	200.2035	200.2035	1	8
LOC284344	0	200.4652	200.4652	1	8
OPN1LW	252.3249	452.944	200.6191	0.642228800958046	0.844050111044488
MIR33B	0	200.7612	200.7612	1	8
SMCR5	0	200.7612	200.7612	1	8
SREBF1	0	200.7612	200.7612	1	8
C3orf75	0	201.105	201.105	1	8
CD9	0	201.4734	201.4734	1	8
VWF	0	201.4734	201.4734	1	8
SYT17	200.8676	403.8849	203.0173	0.667851559108892	1.00769933344576
VPS13D	0	203.1788	203.1788	1	8
ARPP19	0	203.9715	203.9715	1	8
KIAA1370	0	203.9715	203.9715	1	8
MYO5A	0	203.9715	203.9715	1	8
SUSD1	0	206.3325	206.3325	1	8
MIR4311	0	207.3397	207.3397	1	8
DACT2	0	209.5038	209.5038	1	8
CPT1A	0	209.9173	209.9173	1	8
ARX	0	210.834	210.834	1	8
GCH1	0	210.893	210.893	1	8
MIR4308	0	210.893	210.893	1	8
ADNP	0	213.1038	213.1038	1	8
DPM1	0	213.1038	213.1038	1	8
KCNG1	0	213.1038	213.1038	1	8
MOCS3	0	213.1038	213.1038	1	8
ST3GAL5	0	213.1908	213.1908	1	8
NXF1	0	213.8678	213.8678	1	8
SC5DL	0	214.5262	214.5262	1	8
APOBEC3G	0	214.872	214.872	1	8
APOBEC3H	0	214.872	214.872	1	8
CBX7	0	214.872	214.872	1	8
PDGFB	0	214.872	214.872	1	8
FEZ1	0	222.2358	222.2358	1	8
MCHR1	0	223.3458	223.3458	1	8
MKL1	0	223.3458	223.3458	1	8
APOB	0	224.3857	224.3857	1	8
SCG3	0	224.3864	224.3864	1	8
TMOD2	0	224.3864	224.3864	1	8
TMOD3	0	224.3864	224.3864	1	8
DLL1	911.3156	1139.0439	227.7283	0.555533749081563	0.32180068214028
CHIC2	0	228.9328	228.9328	1	8
STAT5B	0	229.964	229.964	1	8
OR7A17	0	231.345	231.345	1	8
NCL	0	232.6025	232.6025	1	8
SNORA75	0	232.6025	232.6025	1	8
SNORD20	0	232.6025	232.6025	1	8
SNORD82	0	232.6025	232.6025	1	8
PPP2R3B	0	234.0975	234.0975	1	8
DNMT3A	0	234.479	234.479	1	8
NEFH	0	239.4188	239.4188	1	8
RFPL1	0	239.4188	239.4188	1	8
RFPL1S	0	239.4188	239.4188	1	8
THOC5	0	239.4188	239.4188	1	8
BCL7A	0	239.9958	239.9958	1	8
MLXIP	0	239.9958	239.9958	1	8
GSTT2B	674.1	915.6071	241.5071	0.575959621744156	0.441766024958113
MYEOV2	0	241.9141	241.9141	1	8
NDUFA10	0	241.9141	241.9141	1	8
OR6B2	0	241.9141	241.9141	1	8
OR6B3	0	241.9141	241.9141	1	8
OTOS	0	241.9141	241.9141	1	8
PDSS2	0	242.424	242.424	1	8
SOBP	0	242.424	242.424	1	8
GPRC5B	99.96	344.4441	244.4841	0.775069581941301	1.78484705971155
C14orf176	0	245.0592	245.0592	1	8
METT11D1	0	245.0592	245.0592	1	8
NDRG2	0	245.0592	245.0592	1	8
OR5AU1	0	245.0592	245.0592	1	8
RNASE13	0	245.0592	245.0592	1	8
RNASE7	0	245.0592	245.0592	1	8
RNASE8	0	245.0592	245.0592	1	8
SLC39A2	0	245.0592	245.0592	1	8
TPPP2	0	245.0592	245.0592	1	8
ZNF219	0	245.0592	245.0592	1	8
OSTalpha	272.6752	518.9603	246.2851	0.655554608149837	0.928440685823087
IQCF1	0	246.9483	246.9483	1	8
IQCF2	0	246.9483	246.9483	1	8
IQCF5	0	246.9483	246.9483	1	8
C21orf119	0	249.921	249.921	1	8
SNORA80	0	249.921	249.921	1	8
URB1	0	249.921	249.921	1	8
ALKBH5	0	253.0195	253.0195	1	8
DRG2	0	253.0195	253.0195	1	8
LLGL1	0	253.0195	253.0195	1	8
MYO15A	0	253.0195	253.0195	1	8
C22orf23	0	253.264	253.264	1	8
POLR2F	0	253.264	253.264	1	8
PTPRF	48.2998	301.7968	253.497	0.862038648761513	2.64348838854938
RELA	0	253.8302	253.8302	1	8
SIPA1	0	253.8302	253.8302	1	8
FAM110A	0	253.8392	253.8392	1	8
C10orf114	944.5127	1199.5685	255.0558	0.559479043983969	0.344873442989451
MIR1915	944.5127	1199.5685	255.0558	0.559479043983969	0.344873442989451
SKP1	0	256.4692	256.4692	1	8
BBS2	0	257.3531	257.3531	1	8
C17orf85	0	260.6723	260.6723	1	8
CAMKK1	0	260.6723	260.6723	1	8
P2RX1	0	260.6723	260.6723	1	8
FAM19A5	0	260.7275	260.7275	1	8
LOC646862	0	261.8903	261.8903	1	8
SEMA6A	431.256	694.7955	263.5395	0.617019292634484	0.688043881220881
MECP2	0	264.679	264.679	1	8
DYNLL1	0	264.6857	264.6857	1	8
SRSF9	0	264.6857	264.6857	1	8
KSR1	0	266.57	266.57	1	8
LGALS9	0	266.57	266.57	1	8
FLOT1	0	267.228	267.228	1	8
IER3	0	267.228	267.228	1	8
MDC1	0	267.228	267.228	1	8
TUBB	0	267.228	267.228	1	8
HAPLN3	393.1785	665.7796	272.6011	0.628711938649886	0.759860232264978
NUP85	0	272.7667	272.7667	1	8
CDH4	0	273.695	273.695	1	8
MIR921	0	274.4026	274.4026	1	8
RFPL3	0	277.045	277.045	1	8
RFPL3S	0	277.045	277.045	1	8
TACR2	634.5567	913.7187	279.162	0.590152565880721	0.52600100150843
KCNH7	0	279.4287	279.4287	1	8
ATP6V1H	0	281.6424	281.6424	1	8
RGS20	0	281.6424	281.6424	1	8
ERG	0	283.815	283.815	1	8
CLDN5	403.4124	688.5453	285.1329	0.630560414565509	0.771296143786993
HSF5	0	287.3465	287.3465	1	8
C6orf72	0	288.2304	288.2304	1	8
PPIL4	0	288.2304	288.2304	1	8
SUMO4	0	288.2304	288.2304	1	8
ZC3H12D	0	288.2304	288.2304	1	8
CAPZA1	0	292.719	292.719	1	8
ST7L	0	292.719	292.719	1	8
PFDN6	0	293.6606	293.6606	1	8
RGL2	0	293.6606	293.6606	1	8
WDR46	0	293.6606	293.6606	1	8
CYBASC3	0	295.4164	295.4164	1	8
TMEM138	0	295.4164	295.4164	1	8
F2RL2	0	298.4256	298.4256	1	8
NCRUPAR	0	298.4256	298.4256	1	8
LAPTM4A	0	300.0514	300.0514	1	8
WDR35	0	300.0514	300.0514	1	8
SFRP5	6758.4	7058.8715	300.471500000002	0.510873040310455	0.0627558188309102
HYI	0	301.7968	301.7968	1	8
PXDN	0	302.5932	302.5932	1	8
CYP4X1	0	303.7265	303.7265	1	8
CYP4Z1	0	303.7265	303.7265	1	8
ZBTB34	0	303.9746	303.9746	1	8
ENO1	0	307.36	307.36	1	8
ALS2CL	361.1	669.0715	307.9715	0.649475839702419	0.889761971721508
DCAF17	0	315.1285	315.1285	1	8
METTL8	0	315.1285	315.1285	1	8
IGSF9	1682.3576	1999.2299	316.8723	0.54303473705297	0.24895998750688
DYRK2	0	318.0606	318.0606	1	8
OTOP1	2760.3492	3080.0478	319.6986	0.527369594909387	0.158101952881146
C12orf68	313.7176	633.7987	320.0811	0.668905326483566	1.01455823189682
ARHGAP11A	0	320.0998	320.0998	1	8
UBE2Q2	0	320.67	320.67	1	8
HRH1	0	321.7578	321.7578	1	8
EPHA4	27.4348	351.1893	323.7545	0.927540798380241	3.67816992596087
CDKN1A	0	323.9632	323.9632	1	8
TMEM41B	0	324.0657	324.0657	1	8
PPIL2	0	324.096	324.096	1	8
YPEL1	0	324.096	324.096	1	8
FBXO3	0	324.3558	324.3558	1	8
FEM1C	0	326.592	326.592	1	8
TICAM2	0	326.592	326.592	1	8
TMED7-TICAM2	0	326.592	326.592	1	8
C1orf213	0	327.0392	327.0392	1	8
HNRNPR	0	327.0392	327.0392	1	8
ZNF436	0	327.0392	327.0392	1	8
LOC441617	3210.75	3538.948	328.198	0.52431205070212	0.140410227232703
KIAA1737	0	330.8508	330.8508	1	8
TMEM63C	0	330.8508	330.8508	1	8
GXYLT2	0	332.8105	332.8105	1	8
SHQ1	0	332.8105	332.8105	1	8
FAM27B	0	333.9364	333.9364	1	8
CCDC144B	0	336.3189	336.3189	1	8
FOXO3B	0	336.3189	336.3189	1	8
TBC1D28	0	336.3189	336.3189	1	8
TRIM16L	0	336.3189	336.3189	1	8
ZNF286B	0	336.3189	336.3189	1	8
ERCC6L	0	337.467	337.467	1	8
RPS4X	0	337.467	337.467	1	8
KCNA10	0	337.8256	337.8256	1	8
KCNA3	0	337.8256	337.8256	1	8
C11orf24	0	340.376	340.376	1	8
CHKA	0	340.376	340.376	1	8
LRP5	0	340.376	340.376	1	8
SUV420H1	0	340.376	340.376	1	8
LOC732275	0	340.9656	340.9656	1	8
CRYBB2P1	0	342.3952	342.3952	1	8
NKD1	440.728	783.6738	342.9458	0.640046265858152	0.830364709498939
LOC440297	0	343.4068	343.4068	1	8
IGFALS	0	343.5552	343.5552	1	8
ARL2	0	343.8108	343.8108	1	8
BATF2	0	343.8108	343.8108	1	8
CDCA5	0	343.8108	343.8108	1	8
NAALADL1	0	343.8108	343.8108	1	8
SAC3D1	0	343.8108	343.8108	1	8
SNX15	0	343.8108	343.8108	1	8
ZFPL1	0	343.8108	343.8108	1	8
SLC25A47	0	345.5247	345.5247	1	8
WARS	0	345.5247	345.5247	1	8
WDR25	0	345.5247	345.5247	1	8
DDX52	0	348.7227	348.7227	1	8
C1orf175	0	349.002	349.002	1	8
C1orf177	0	349.002	349.002	1	8
FAM151A	0	349.002	349.002	1	8
PARS2	0	349.002	349.002	1	8
TTC22	0	349.002	349.002	1	8
TTC4	0	349.002	349.002	1	8
PLA2G6	0	351.3662	351.3662	1	8
MORN4	0	352.4966	352.4966	1	8
PI4K2A	0	352.4966	352.4966	1	8
COPA	0	353.3853	353.3853	1	8
NCSTN	0	353.3853	353.3853	1	8
NHLH1	0	353.3853	353.3853	1	8
SUMO1P3	0	353.3853	353.3853	1	8
VANGL2	0	353.3853	353.3853	1	8
KRT32	0	356.7405	356.7405	1	8
KRT38	0	356.7405	356.7405	1	8
ITPR3	0	358.902	358.902	1	8
MIR3609	0	359.0852	359.0852	1	8
TRRAP	0	359.0852	359.0852	1	8
SH3YL1	0	359.8512	359.8512	1	8
JAZF1	0	360.3915	360.3915	1	8
LOC100128081	0	360.3915	360.3915	1	8
LOC100287216	0	362.077	362.077	1	8
MIR4265	0	362.077	362.077	1	8
SH3RF3	0	362.077	362.077	1	8
C6orf126	0	364.1307	364.1307	1	8
C6orf127	0	364.1307	364.1307	1	8
C6orf81	0	364.1307	364.1307	1	8
CLPS	0	364.1307	364.1307	1	8
FKBP5	0	364.1307	364.1307	1	8
LHFPL5	0	364.1307	364.1307	1	8
LOC285847	0	364.1307	364.1307	1	8
FHAD1	0	364.6956	364.6956	1	8
RBM38	0	367.1283	367.1283	1	8
ARPC4	0	367.302	367.302	1	8
CAMK1	0	367.302	367.302	1	8
CIDEC	0	367.302	367.302	1	8
CRELD1	0	367.302	367.302	1	8
IL17RC	0	367.302	367.302	1	8
IL17RE	0	367.302	367.302	1	8
JAGN1	0	367.302	367.302	1	8
PRRT3	0	367.302	367.302	1	8
RPUSD3	0	367.302	367.302	1	8
TADA3	0	367.302	367.302	1	8
TTLL3	0	367.302	367.302	1	8
PPP6R3	0	367.8276	367.8276	1	8
EIF4EBP2	0	368.0635	368.0635	1	8
KIAA1274	0	368.0635	368.0635	1	8
LRRC20	0	368.0635	368.0635	1	8
LHX6	332.2818	702.2736	369.9918	0.678816813483357	1.07962592736283
KIT	0	372.0864	372.0864	1	8
PRPSAP1	0	372.507	372.507	1	8
QRICH2	0	372.507	372.507	1	8
LOC388152	0	372.744	372.744	1	8
LOC440300	0	372.744	372.744	1	8
LOC100129827	0	375.7761	375.7761	1	8
MTRNR2L8	0	375.7761	375.7761	1	8
RNF141	0	375.7761	375.7761	1	8
HS3ST4	88.7431	464.7456	376.0025	0.839665922718928	2.38873435063144
GTF2H2B	0	376.855	376.855	1	8
CLK4	0	377.5224	377.5224	1	8
COL23A1	0	377.5224	377.5224	1	8
C17orf75	0	379.1439	379.1439	1	8
MIR632	0	379.1439	379.1439	1	8
ZNF207	0	379.1439	379.1439	1	8
MAML3	185.706	566.15	380.444	0.753003234661957	1.60816391382442
MAP1A	0	382.265	382.265	1	8
PPIP5K1	0	382.265	382.265	1	8
TP53BP1	0	382.265	382.265	1	8
LOC100129066	0	382.641	382.641	1	8
CTU1	0	385.3356	385.3356	1	8
KLK10	0	385.3356	385.3356	1	8
KLK11	0	385.3356	385.3356	1	8
KLK12	0	385.3356	385.3356	1	8
KLK13	0	385.3356	385.3356	1	8
KLK14	0	385.3356	385.3356	1	8
SIGLEC7	0	385.3356	385.3356	1	8
SIGLEC9	0	385.3356	385.3356	1	8
SIGLECP3	0	385.3356	385.3356	1	8
LOC654433	0	388.6208	388.6208	1	8
GUCA1A	0	390.0372	390.0372	1	8
GUCA1B	0	390.0372	390.0372	1	8
MRPS10	0	390.0372	390.0372	1	8
PPP1R3E	0	392.348	392.348	1	8
MIR1204	0	392.8504	392.8504	1	8
PVT1	0	392.8504	392.8504	1	8
ACOT11	0	393.0324	393.0324	1	8
SSBP3	0	393.0324	393.0324	1	8
EMILIN3	197.0074	592.3706	395.3632	0.750427045091198	1.5882502186032
POMT1	0	396.7697	396.7697	1	8
SNORD62A	0	396.7697	396.7697	1	8
SNORD62B	0	396.7697	396.7697	1	8
UCK1	0	396.7697	396.7697	1	8
SAMD3	0	397.2381	397.2381	1	8
SNX20	0	398.4288	398.4288	1	8
AMAC1	0	399.04	399.04	1	8
SLFN11	0	399.04	399.04	1	8
SLFN5	0	399.04	399.04	1	8
AADACL4	0	401.2736	401.2736	1	8
SNORA59A	0	401.2736	401.2736	1	8
COLEC11	0	403.635	403.635	1	8
RPS7	0	403.635	403.635	1	8
ITPRIPL2	0	403.8849	403.8849	1	8
C2orf77	0	405.3446	405.3446	1	8
KLHL23	0	405.3446	405.3446	1	8
METTL5	0	405.3446	405.3446	1	8
PHOSPHO2	0	405.3446	405.3446	1	8
SSB	0	405.3446	405.3446	1	8
UBR3	0	405.3446	405.3446	1	8
ESYT1	0	407.2863	407.2863	1	8
IKZF4	0	407.2863	407.2863	1	8
MYL6	0	407.2863	407.2863	1	8
MYL6B	0	407.2863	407.2863	1	8
PA2G4	0	407.2863	407.2863	1	8
RPL41	0	407.2863	407.2863	1	8
RPS26	0	407.2863	407.2863	1	8
SUOX	0	407.2863	407.2863	1	8
ZC3H10	0	407.2863	407.2863	1	8
SOX1	0	407.664	407.664	1	8
C10orf47	0	408.9146	408.9146	1	8
DIO3	0	412.2374	412.2374	1	8
DIO3OS	0	412.2374	412.2374	1	8
MIR1247	0	412.2374	412.2374	1	8
GRAMD1B	0	412.9682	412.9682	1	8
OR10H2	0	414.0522	414.0522	1	8
MRPL45	0	414.472	414.472	1	8
MFGE8	0	414.4959	414.4959	1	8
UBE3C	0	415.9521	415.9521	1	8
TNFRSF1B	0	416.5774	416.5774	1	8
KCNK17	174.1104	593.308	419.1976	0.773121937133642	1.76877885489312
CYP2E1	0	419.6433	419.6433	1	8
RHOC	117.7398	538.3894	420.6496	0.820553939681392	2.19304792382445
DEGS2	0	420.6512	420.6512	1	8
EVL	0	420.6512	420.6512	1	8
LRRC32	1745.3612	2166.3649	421.0037	0.553813034097658	0.311750638294847
ACIN1	0	423.0107	423.0107	1	8
C14orf93	0	423.0107	423.0107	1	8
CDH24	0	423.0107	423.0107	1	8
HAUS4	0	423.0107	423.0107	1	8
PRMT5	0	423.0107	423.0107	1	8
PSMB11	0	423.0107	423.0107	1	8
PSMB5	0	423.0107	423.0107	1	8
RBM23	0	423.0107	423.0107	1	8
REM2	0	423.0107	423.0107	1	8
DUX2	494.417	919.2252	424.8082	0.650253083842573	0.894689999511775
DUX4L6	494.417	919.2252	424.8082	0.650253083842573	0.894689999511775
FAM65B	779.7509	1204.8943	425.1434	0.607108162204509	0.627821372915504
BCAP29	0	426.5984	426.5984	1	8
COG5	0	426.5984	426.5984	1	8
DUS4L	0	426.5984	426.5984	1	8
LOC286002	0	426.5984	426.5984	1	8
SLC26A4	0	426.5984	426.5984	1	8
TTC28	1084.2281	1512.624	428.3959	0.582483692467507	0.480385111757772
KIAA0895	0	428.896	428.896	1	8
C10orf53	0	429.2568	429.2568	1	8
ERCC6	0	429.2568	429.2568	1	8
PGBD3	0	429.2568	429.2568	1	8
SLC18A3	0	429.2568	429.2568	1	8
TMEM47	0	430.3423	430.3423	1	8
ANKS3	0	437.5952	437.5952	1	8
C16orf71	0	437.5952	437.5952	1	8
LOC440335	0	437.5952	437.5952	1	8
SEPT12	0	437.5952	437.5952	1	8
ZNF500	0	437.5952	437.5952	1	8
ETS1	0	438.4175	438.4175	1	8
FLI1	0	438.4175	438.4175	1	8
MIR3201	0	438.48	438.48	1	8
OPN1MW2	189.9686	629.614	439.6454	0.768212990368512	1.72870664623261
DEFB103A	0	440.394	440.394	1	8
TCP10	0	441.4158	441.4158	1	8
TTLL2	0	441.4158	441.4158	1	8
UNC93A	0	441.4158	441.4158	1	8
LOC645277	0	442.736	442.736	1	8
P2RX2	0	442.736	442.736	1	8
POLE	0	442.736	442.736	1	8
PXMP2	0	442.736	442.736	1	8
MKX	0	442.8696	442.8696	1	8
GDF7	2723.1286	3171.1447	448.0161	0.538004354158468	0.219738594024787
LTK	330.5392	778.5928	448.0536	0.701983893711479	1.23604762648911
PPT1	0	448.836	448.836	1	8
RLF	0	448.836	448.836	1	8
LOC100288615	0	450.1774	450.1774	1	8
C15orf63	0	450.19	450.19	1	8
LOC728758	0	450.19	450.19	1	8
MFAP1	0	450.19	450.19	1	8
SERINC4	0	450.19	450.19	1	8
WDR76	0	450.19	450.19	1	8
ITGAE	0	452.1863	452.1863	1	8
CD8A	192.7649	648.0513	455.2864	0.770740739771665	1.74926564260887
ATP2A1	0	457.6944	457.6944	1	8
CD19	0	457.6944	457.6944	1	8
LAT	0	457.6944	457.6944	1	8
NFATC2IP	0	457.6944	457.6944	1	8
RABEP2	0	457.6944	457.6944	1	8
SH2B1	0	457.6944	457.6944	1	8
SPNS1	0	457.6944	457.6944	1	8
TUFM	0	457.6944	457.6944	1	8
KCNQ4	577.9278	1036.0466	458.1188	0.641922573245276	0.842127720487927
USH1C	0	458.8043	458.8043	1	8
AHDC1	0	462.308	462.308	1	8
FAM76A	0	462.308	462.308	1	8
IFI6	0	462.308	462.308	1	8
CUX2	0	462.5478	462.5478	1	8
LOC100131138	0	462.5478	462.5478	1	8
LOC100499489	0	462.7245	462.7245	1	8
MEG3	0	463.7444	463.7444	1	8
MEG8	0	463.7444	463.7444	1	8
MIR127	0	463.7444	463.7444	1	8
MIR136	0	463.7444	463.7444	1	8
MIR337	0	463.7444	463.7444	1	8
MIR431	0	463.7444	463.7444	1	8
MIR432	0	463.7444	463.7444	1	8
MIR433	0	463.7444	463.7444	1	8
MIR493	0	463.7444	463.7444	1	8
MIR665	0	463.7444	463.7444	1	8
MIR770	0	463.7444	463.7444	1	8
RTL1	0	463.7444	463.7444	1	8
SNORD113-1	0	463.7444	463.7444	1	8
SNORD113-2	0	463.7444	463.7444	1	8
SNORD113-4	0	463.7444	463.7444	1	8
SNORD113-5	0	463.7444	463.7444	1	8
SNORD113-6	0	463.7444	463.7444	1	8
SNORD113-7	0	463.7444	463.7444	1	8
SNORD113-9	0	463.7444	463.7444	1	8
SNORD114-1	0	463.7444	463.7444	1	8
SNORD114-10	0	463.7444	463.7444	1	8
SNORD114-11	0	463.7444	463.7444	1	8
SNORD114-12	0	463.7444	463.7444	1	8
SNORD114-13	0	463.7444	463.7444	1	8
SNORD114-14	0	463.7444	463.7444	1	8
SNORD114-2	0	463.7444	463.7444	1	8
SNORD114-3	0	463.7444	463.7444	1	8
SNORD114-4	0	463.7444	463.7444	1	8
SNORD114-5	0	463.7444	463.7444	1	8
SNORD114-6	0	463.7444	463.7444	1	8
SNORD114-7	0	463.7444	463.7444	1	8
SNORD114-8	0	463.7444	463.7444	1	8
SNORD114-9	0	463.7444	463.7444	1	8
C2orf46	0	464.7691	464.7691	1	8
SWAP70	0	466.3436	466.3436	1	8
WEE1	0	466.3436	466.3436	1	8
PLXND1	2342.3882	2810.3816	467.9934	0.545411828799338	0.262785845116343
DUX4L4	450.387	919.2252	468.8382	0.671157280871184	1.02925316315907
DUX4	449.0928	919.2252	470.1324	0.671792083419205	1.03340475658093
SP7	288.0732	760.6445	472.5713	0.725309108447392	1.40078689338808
C17orf58	0	473.826	473.826	1	8
KPNA2	0	473.826	473.826	1	8
C4orf42	0	474.9355	474.9355	1	8
CTBP1	0	474.9355	474.9355	1	8
