GENE	H3k27me3_28_DMSO_compare_TSS_SIGNAL	H3k27me3_28_DMSO_compare_DISTAL_SIGNAL
C1orf84	0.0	4228.0664
C1orf85	0.0	53561.7764
C1orf86	4598.8	130826.16359999999
C1orf89	0.0	90363.89159999999
C1orf92	2236.6000000000004	147770.17859999998
C1orf93	382.2871	150955.61879999985
C1orf94	0.0	143.3322
C1orf95	2228.2208	660.65
C2	0.0	149597.528
C20orf107	0.0	821.4797
C20orf11	0.0	288905.37989999994
C20orf111	0.0	0.0
C20orf112	0.0	1562.96
C20orf114	1874.6347999999998	12425.5684
C20orf135	0.0	171714.7312
C20orf141	0.0	27950.723900000005
C20orf151	6149.4	212939.93019999992
C20orf160	383.4711	55824.89090000001
C20orf166	10413.4284	273089.5952
C20orf173	0.0	992.9649000000001
C20orf185	0.0	12116.804900000003
C20orf186	0.0	12116.804900000003
C20orf195	1617.8074000000001	197338.37270000007
C20orf20	0.0	261358.441
C20orf200	5813.8509	273089.5952
C20orf201	10042.0	181372.35129999992
C20orf203	0.0	10269.643
C20orf26	0.0	10219.5812
C20orf27	0.0	23626.985
C20orf29	0.0	4489.0578000000005
C20orf4	0.0	4465.068300000001
C20orf54	0.0	4174.9328000000005
C20orf70	0.0	831.7376
C20orf71	0.0	5538.3542
C20orf85	0.0	39353.597700000006
C21orf119	0.0	249.921
C21orf121	0.0	1386.762
C21orf122	2540.8900000000003	123795.15579999998
C21orf125	8102.4	93621.6899
C21orf128	0.0	33677.1562
C21orf129	6072.068	207766.30080000008
C21orf130	0.0	900.625
C21orf2	0.0	184786.85170000017
C21orf29	8352.599999999999	193640.46119999996
C21orf33	0.0	44838.0287
C21orf56	0.0	112103.17149999998
C21orf63	1788.6	249.921
C21orf67	0.0	273535.6576
C21orf70	0.0	273535.6576
C21orf84	587.8556	93621.6899
C21orf90	2418.9159999999997	315261.61299999995
C22orf13	0.0	2329.5824000000002
C22orf23	0.0	253.264
C22orf25	0.0	40486.99590000001
C22orf26	0.0	189035.6458999999
C22orf27	0.0	1012.069
C22orf29	0.0	328612.52619999996
C22orf33	0.0	203959.50990000006
C22orf34	0.0	37313.0876
C22orf36	0.0	2329.5824000000002
C22orf39	0.0	688.5453
C22orf41	399.41459999999995	57473.3308
C22orf42	0.0	1007.883
C22orf43	0.0	28211.802699999997
C22orf9	0.0	5060.6756000000005
C2CD2	0.0	1386.762
C2CD2L	0.0	6876.7656
C2CD4A	530.0726999999999	0.0
C2CD4B	0.0	0.0
C2CD4C	5506.115000000001	115442.77860000005
C2orf18	0.0	22038.595
C2orf28	0.0	15118.697400000003
C2orf39	0.0	777.2844
C2orf44	0.0	0.0
C2orf46	0.0	464.7691
C2orf48	0.0	9558.478700000001
C2orf52	0.0	0.0
C2orf54	761.8933999999999	3415.1441000000004
C2orf57	0.0	0.0
C2orf62	0.0	2189.802
C2orf65	0.0	169.2984
C2orf7	0.0	2942.4633999999996
C2orf70	4097.6	137995.0034
C2orf77	0.0	405.3446
C2orf81	0.0	12581.159800000001
C2orf85	4202.196599999999	23643.30879999999
C2orf89	1077.195	33.0508
C3	0.0	49512.973099999996
C3AR1	0.0	879.3014999999999
C3P1	0.0	23440.692300000002
C3orf18	0.0	168306.34540000002
C3orf19	0.0	20493.893
C3orf20	0.0	1438.7073
C3orf22	0.0	136.4046
C3orf27	914.6259	28377.930500000002
C3orf42	0.0	15695.5841
C3orf45	1207.1424	111987.3342
C3orf54	0.0	5597.3396
C3orf72	0.0	2642.189
C3orf74	0.0	5933.024999999999
C3orf75	0.0	201.10500000000002
C3orf78	0.0	56786.511300000006
C4B	1527.0	212492.5287
C4orf23	0.0	32495.083099999996
C4orf38	24.277	190.2399
C4orf42	0.0	474.93549999999993
C4orf44	0.0	7460.8492
C4orf48	512.4	21488.1523
C5AR1	3512.7999999999997	67233.0453
C5orf20	0.0	147.7086
C5orf25	0.0	2073.7346
C5orf55	0.0	61354.03019999998
C5orf60	354.67429999999996	4903.2688
C6orf1	0.0	10587.2353
C6orf108	0.0	13506.643199999999
C6orf123	170.55960000000002	0.0
C6orf124	0.0	0.0
C6orf125	0.0	92430.4884
C6orf126	0.0	364.1307
C6orf127	0.0	364.1307
C6orf129	0.0	1589.6703
C6orf132	513.1850000000001	1647.074
C6orf145	913.7644	1453.4344
C6orf15	2678.8959999999997	13236.029299999998
C6orf154	225.69480000000001	814.1487999999999
C6orf195	3828.3468	35123.858
C6orf218	0.0	475.5892
C6orf223	0.0	1554.7928
C6orf227	0.0	961.2024
C6orf27	0.0	954.558
C6orf47	0.0	7609.3712
C6orf48	0.0	1306.7939999999999
C6orf72	0.0	288.2304
C6orf81	0.0	364.1307
C6orf89	0.0	775.846
C7orf26	0.0	3105.57
C7orf27	0.0	157426.72110000002
C7orf28B	0.0	93.8777
C7orf29	0.0	0.0
C7orf34	0.0	19404.635599999998
C7orf40	0.0	4256.1170999999995
C7orf43	0.0	24263.090399999997
C7orf47	0.0	11832.561
C7orf50	0.0	48828.271799999995
C7orf51	1861.1208	13911.468099999998
C7orf52	1918.7075	167593.91090000005
C7orf57	323.63370000000003	0.0
C7orf59	0.0	24263.090399999997
C7orf61	0.0	11832.561
C7orf64	0.0	98.3235
C7orf68	0.0	4612.8966
C8G	0.0	114921.45759999997
C8ORFK29	0.0	12087.246499999997
C8orf12	0.0	0.0
C8orf30A	0.0	50597.759200000015
C8orf31	264.7686	37021.29229999999
C8orf51	0.0	82911.69420000001
C8orf55	0.0	69596.2246
C8orf58	760.4576	32792.975099999996
C8orf71	0.0	12592.1516
C8orf73	912.1252000000001	12996.8682
C9orf106	0.0	47770.58819999999
C9orf116	1342.824	91223.84700000002
C9orf117	0.0	8197.019999999999
C9orf119	0.0	53799.442999999985
C9orf131	0.0	0.0
C9orf139	2005.0259	151471.48479999992
C9orf140	0.0	157753.71570000006
C9orf142	495.84059999999994	148566.99979999993
C9orf144B	0.0	6092.6222
C9orf156	0.0	638.9404999999999
C9orf16	0.0	63172.999999999985
C9orf163	0.0	26744.668200000004
C9orf167	0.0	80863.39499999999
C9orf169	499.12199999999996	86741.90800000001
C9orf171	0.0	96790.9744
C9orf172	0.0	31493.510099999996
C9orf173	0.0	86143.20550000001
C9orf23	0.0	113370.96689999998
C9orf25	0.0	47634.46949999999
C9orf3	0.0	0.0
C9orf37	0.0	2142.4776
C9orf44	2530.6000000000004	2504.7813
C9orf50	2083.8	199489.20580000005
C9orf69	0.0	330146.9761000001
C9orf7	360.35720000000003	264285.6793000001
C9orf78	0.0	106795.60390000003
C9orf86	0.0	116698.69410000001
C9orf9	278.6998	39930.77109999999
C9orf96	1140.2656	145078.80449999997
C9orf98	308.3658	39930.77109999999
CA11	1063.104	141808.03240000008
CA14	1187.0	550.6510000000001
CA4	2401.0712999999996	8239.0073
CA5A	0.0	1666.5282
CA6	0.0	4318.222699999999
CA7	0.0	14370.1112
CABIN1	0.0	654.6655
CABLES2	41.894999999999996	205031.7541999999
CABP2	3768.8	35395.160299999996
CABP4	0.0	23184.9997
CABP5	0.0	15508.597699999998
CABP7	1290.2085	17100.5471
CACNA1A	0.0	4062.3217999999997
CACNA1B	0.0	62835.2215
CACNA1G	8119.510799999998	174758.30580000003
CACNA1H	0.0	444546.56499999994
CACNA1I	539.5268000000001	222370.82929999998
CACNA1S	0.0	3418.5222000000003
CACNA2D2	10463.370099999998	258252.74169999998
CACNA2D4	0.0	51104.455599999994
CACNB1	0.0	22567.679699999997
CACNB3	285.35999999999996	1456.1722
CACNG1	0.0	2530.5332
CACNG2	0.0	102717.64769999999
CACNG4	213.408	2530.5332
CACNG5	0.0	1613.8492
CACNG6	0.0	0.0
CAD	0.0	15118.697400000003
CADM3	3920.5036	1400.7344
CADM4	1080.0384	3713.9184999999998
CALB2	0.0	1241.6718
CALCOCO1	0.0	22671.3435
CALCOCO2	0.0	22951.6991
CALM3	0.0	96584.2181
CALML6	3178.779	179542.29590000014
CALR	0.0	83818.9229
CALU	0.0	9816.5395
CALY	203.98	47669.1368
CAMK1	0.0	367.302
CAMK2A	0.0	2215.1367
CAMK2B	1483.9236	49272.065100000014
CAMK2G	0.0	169.83679999999998
CAMK2N1	2647.0432	94049.74319999997
CAMK2N2	1391.4245999999998	19432.2571
CAMKK1	0.0	260.6723
CAMKV	3424.4	5597.3396
CAMSAP1	0.0	107646.39699999998
CAMTA1	0.0	14859.443799999997
CAND2	0.0	36231.21749999999
CANT1	0.0	220032.621
CANX	0.0	4903.2688
CAPN1	0.0	893.1613000000001
CAPN10	0.0	15818.655300000002
CAPN12	0.0	7555.234700000001
CAPN2	0.0	632.7719999999999
CAPN5	0.0	2248.8507
CAPN8	0.0	632.7719999999999
CAPS	0.0	227749.41190000012
CAPZA1	0.0	292.719
CARD10	2426.0697999999998	503496.6403000002
CARD14	8681.455800000002	94859.90620000001
CARD8	0.0	68309.31970000001
CARD9	696.6955999999999	51790.74169999999
CARNS1	341.92080000000004	16345.687900000004
CASC3	0.0	5205.4196
CASKIN1	2730.9726	75088.7254
CASKIN2	0.0	47426.6413
CASP14	0.0	13855.649099999999
CASP2	0.0	1699.711
CASZ1	5823.6	728101.5564999998
CAT	0.0	769.639
CATSPER1	0.0	629.64
CATSPER2	0.0	737.2868000000001
CATSPER2P1	0.0	805.2118
CATSPER4	0.0	7011.4404
CATSPERG	0.0	40738.0276
CBFA2T3	0.0	25977.6931
CBFB	0.0	3267.0994000000005
CBL	0.0	6876.7656
CBLB	697.254	0.0
CBLC	0.0	150332.02849999996
CBLN1	858.177	3017.562
CBS	3080.6576999999997	13099.128299999998
CBWD1	0.0	183.84060000000002
CBWD5	0.0	765.1428999999999
CBX1	0.0	0.0
CBX2	1701.2176	386142.6421999999
CBX4	599.4408	274904.75100000005
CBX5	0.0	47013.7588
CBX6	0.0	76995.2307
CBX7	0.0	214.872
CBX8	413.7406	283412.2359999999
CBY3	0.0	4903.2688
CC2D1A	0.0	12028.545099999998
CCDC101	0.0	925.1614
CCDC103	0.0	52157.9653
CCDC105	0.0	12405.9983
CCDC106	0.0	32231.807299999993
CCDC108	4773.6954000000005	79736.6985
CCDC114	0.0	77222.9204
CCDC116	0.0	5701.423000000001
CCDC117	0.0	1512.624
CCDC12	0.0	22773.4369
CCDC124	0.0	217097.42530000003
CCDC127	0.0	3722.106500000001
CCDC130	0.0	12079.3424
CCDC136	26.8922	36023.9101
CCDC137	0.0	14758.3858
CCDC14	0.0	892.6142
CCDC140	0.0	3428.3149
CCDC142	0.0	12750.458200000001
CCDC144B	0.0	336.3189
CCDC15	0.0	2409.7479
CCDC151	0.0	42841.8427
CCDC153	0.0	6876.7656
CCDC154	170.32080000000002	113899.54090000002
CCDC155	17.756	89606.10530000001
CCDC157	0.0	46377.19520000001
CCDC159	0.0	138406.96760000003
CCDC19	0.0	1999.2298999999998
CCDC21	0.0	6665.9862
CCDC27	3782.0337	53758.018199999984
CCDC33	3068.5358000000006	243445.41389999999
CCDC40	1242.002	320906.38810000004
CCDC42	0.0	122.1654
CCDC42B	0.0	174.58200000000002
CCDC43	0.0	5564.67
CCDC47	0.0	0.0
CCDC48	2830.2000000000003	2218.7219999999998
CCDC51	0.0	8875.4903
CCDC56	0.0	14510.423999999999
CCDC57	0.0	3581.1492000000003
CCDC61	0.0	78497.67720000003
CCDC64B	8435.2	191604.7695
CCDC65	0.0	22984.324499999995
CCDC72	0.0	8875.4903
CCDC77	0.0	732.6673000000001
CCDC78	0.0	154511.16780000002
CCDC8	876.3900000000001	105899.2027
CCDC85B	0.0	3025.8421000000003
CCDC86	0.0	7839.967499999999
CCDC87	0.0	39126.577000000005
CCDC88B	0.0	55374.038100000005
CCDC9	0.0	14716.472499999998
CCDC94	0.0	215688.2431
CCDC96	0.0	38175.549399999996
CCDC97	0.0	25920.447200000002
CCHCR1	0.0	13236.029299999998
CCL17	0.0	2413.6368
CCL18	0.0	1295.2688
CCL19	0.0	20599.4017
CCL21	0.0	14059.6001
CCL22	0.0	2413.6368
CCL25	319.6278	150466.48229999997
CCL27	0.0	65736.49740000001
CCL3	0.0	31178.156000000003
CCL3L1	0.0	69097.81199999999
CCL3L3	0.0	69097.81199999999
CCL4	0.0	31178.156000000003
CCL4L1	0.0	69097.81199999999
CCL5	0.0	64.36500000000001
CCM2	0.0	4671.325099999999
CCND1	2260.6916	50320.7025
CCND2	0.0	1296.9264
CCND3	1097.283	1647.074
CCNE1	0.0	26044.0733
CCNF	0.0	6889.322499999999
CCNL2	0.0	81034.0426
CCNT1	0.0	517.9524
CCR10	0.0	14510.423999999999
CCR7	0.0	7946.019000000002
CCS	0.0	39126.577000000005
CCT3	0.0	100318.57430000001
CCT7	0.0	2942.4633999999996
CD151	452.2524	30827.3545
CD164L2	224.0436	6661.883499999999
CD177	0.0	24591.514300000003
CD19	0.0	457.69440000000003
CD1A	0.0	31877.970900000004
CD1B	0.0	1122.5472
CD1C	0.0	1122.5472
CD1D	2581.7999999999997	53124.494399999996
CD207	0.0	7363.7746
CD209	0.0	227942.5985000002
CD22	662.5096000000001	77237.46189999997
CD248	2038.4668	67413.92399999998
CD27	0.0	93.8106
CD276	0.0	3126.7048000000004
CD300A	0.0	131849.8101
CD300C	3434.5948	174325.91569999998
CD300E	422.67960000000005	174738.96779999998
CD300LB	1906.2993999999999	155618.6139
CD300LD	19.3112	176283.39379999996
CD300LF	0.0	91852.38410000002
CD300LG	529.1505999999999	31677.839900000006
CD320	0.0	82568.28009999999
CD34	1221.5084	107.0937
CD37	0.0	90910.9394
CD3E	0.0	2262.9984999999997
CD3EAP	0.0	47524.37099999998
CD4	0.0	43218.554000000004
CD40	0.0	51081.91489999998
CD52	0.0	8985.652600000001
CD6	0.0	7839.967499999999
CD63	0.0	172.9154
CD68	0.0	29142.978199999998
CD7	1529.4571	9125.6712
CD70	0.0	27902.686500000003
CD79A	0.0	212272.9016
CD79B	0.0	3997.7617999999998
CD81	4635.8934	211604.13350000005
CD82	0.0	656.0874
CD83	1121.6415	7286.2723
CD8A	192.76489999999998	648.0513000000001
CD8B	0.0	648.0513000000001
CD9	0.0	201.4734
CD97	4495.799999999999	47682.69569999999
CDA	827.247	66894.88050000001
CDC20	0.0	4228.0664
CDC25B	0.0	7690.2089
CDC27	0.0	1304.736
CDC34	0.0	120266.06390000004
CDC42	0.0	8258.3389
CDC42BPB	0.0	15495.6483
CDC42BPG	0.0	18120.908199999998
CDC42EP1	1660.5738000000001	118121.822
CDC42EP2	54.1074	1909.6253000000002
CDC42EP4	0.0	31075.233000000007
CDC42EP5	2830.2666	48527.39980000001
CDC42SE1	0.0	5305.0151
CDC45	0.0	688.5453
CDC5L	0.0	993.0308
CDCA3	0.0	14063.9855
CDCA4	0.0	34971.99959999999
CDCA5	0.0	343.8108
CDCA7	13.6576	845.376
CDCA8	0.0	10528.8504
CDCP1	0.0	506.21999999999997
CDH15	0.0	10289.9292
CDH16	2110.1202	17637.2106
CDH22	1317.648	111399.72429999996
CDH23	3469.9639999999995	79417.09069999999
CDH24	0.0	423.0107
CDH4	0.0	273.69500000000005
CDH5	0.0	2336.9354999999996
CDHR2	0.0	28497.085299999995
CDHR3	0.0	20.9872
CDHR4	0.0	5597.3396
CDHR5	0.0	32797.22640000001
CDIPT	0.0	13641.085299999997
CDK10	0.0	4019.0879000000004
CDK11A	0.0	1224.2828000000002
CDK11B	0.0	1224.2828000000002
CDK18	0.0	65798.15489999998
CDK2AP2	0.0	35395.160299999996
CDK3	0.0	16809.264499999997
CDK4	0.0	2531.2868
CDK5	0.0	36036.035
CDK5R2	1501.8411999999998	82902.19529999998
CDK5RAP1	0.0	8121.9946
CDK5RAP3	0.0	37852.0018
CDK9	0.0	9286.2744
CDKN1A	0.0	323.96320000000003
CDKN1C	232.0519	35006.3006
CDKN2D	0.0	18081.289900000003
CDR2L	1616.4576	141014.436
CDRT15	0.0	116.003
CDRT15L2	0.0	19763.219500000003
CDSN	974.203	13236.029299999998
CDT1	0.0	8096.5769
CDX1	0.0	2762.2126999999996
CDX2	84.9138	134.66039999999998
CEACAM1	0.0	953.564
CEACAM16	0.0	2760.6983
CEACAM19	0.0	625.5325
CEACAM20	0.0	538.736
CEACAM21	0.0	40264.0896
CEACAM3	2813.3718	114999.26240000005
CEACAM4	6204.088799999999	83563.14109999995
CEACAM5	8274.0	141558.73450000005
CEACAM6	751.5383999999999	119132.91460000006
CEACAM7	401.515	127408.8499
CEACAM8	0.0	953.564
CEBPA	578.0746	54891.179599999996
CEBPB	0.0	67572.7327
CEBPG	0.0	13967.675899999998
CECR1	0.0	85.4568
CECR4	0.0	85.4568
CECR5	0.0	85.4568
CECR6	1266.8412	85.4568
CECR7	0.0	85.4568
CEL	310.596	136341.32069999992
CELA1	0.0	0.0
CELA2A	0.0	153.07160000000002
CELA2B	0.0	153.07160000000002
CELA3A	0.0	0.0
CELA3B	0.0	0.0
CELF3	2687.9716	8981.951000000001
CELF5	2764.5574	193405.7722
CELP	1902.8552000000002	144352.19699999996
CELSR1	0.0	46673.51690000002
CELSR3	0.0	89429.98359999998
CEMP1	0.0	5594.5584
CEND1	0.0	57081.05079999999
CENPA	0.0	19308.0231
CENPB	0.0	7690.2089
CENPBD1	0.0	9038.7641
CENPM	0.0	28328.231699999993
CEP192	0.0	9598.209200000001
CEP72	0.0	18560.4595
CERCAM	490.0592	3830.6462
CES2	0.0	17637.2106
CES3	245.5982	17637.2106
CES4A	0.0	17637.2106
CETN4P	0.0	687.2362
CETP	0.0	5289.7678000000005
CFB	1882.2362000000003	149597.528
CFD	1909.4	111986.22989999998
CFL1	0.0	7510.1905
CGB	1683.6	81616.56160000002
CGB1	1932.8093	81616.56160000002
CGB2	2907.1324	81616.56160000002
CGB5	4307.599999999999	81616.56160000002
CGB7	11484.8	104435.12760000002
CGB8	9221.6	100885.73460000004
CHAC1	0.0	5590.8913999999995
CHAD	0.0	93068.7734
CHAF1A	0.0	27691.8147
CHAT	831.976	429.2568
CHCHD5	0.0	18578.821200000002
CHD3	215.4426	67637.00809999999
CHD4	0.0	29154.5685
CHD5	956.2916	121647.08750000001
CHEK2	0.0	1512.624
CHI3L1	0.0	11597.0895
CHIC2	0.0	228.9328
CHID1	0.0	26712.998799999994
CHIT1	0.0	3598.1760000000004
CHKA	0.0	340.37600000000003
CHKB	0.0	63197.5282
CHMP1A	0.0	5735.8568
CHMP2A	0.0	10896.7401
CHMP6	0.0	152092.5778
CHN2	0.0	181.0245
CHP2	0.0	81.5544
CHPF	0.0	228914.58020000003
CHPF2	0.0	109551.79890000002
CHRD	3285.0014	18930.447699999997
CHRDL2	1247.6469000000002	55.039
CHRFAM7A	0.0	563.8072
CHRM1	1978.3999999999999	12420.3502
CHRM4	7815.2	44673.3158
CHRNA1	0.0	144.9394
CHRNA10	0.0	1598.2970999999998
CHRNA3	500.45699999999994	1425.2477
CHRNA4	4658.510699999999	595950.3738999995
CHRNA5	0.0	1425.2477
CHRNA6	0.0	6212.6440999999995
CHRNB1	5343.200000000001	64567.08069999999
CHRNB2	1691.3019	2639.7195
CHRNB3	347.23380000000003	6212.6440999999995
CHRNB4	0.0	1425.2477
CHRND	0.0	11349.421300000002
CHRNG	0.0	11349.421300000002
CHST1	3169.2903	14725.137699999997
CHST12	0.0	98522.50269999998
CHST13	1254.1709999999998	136.4046
CHST14	0.0	5088.432
CHST3	5058.401	544.3812
CHST4	0.0	489.6069
CHST8	30.0447	22236.3064
CHSY1	0.0	12262.0682
CHTF18	0.0	268314.1532000001
CIAPIN1	0.0	2413.6368
CIB4	0.0	138540.33569999997
CIC	0.0	11078.6934
CIDEC	0.0	367.302
CIITA	0.0	1352.692
CILP2	0.0	136.3425
CIR1	0.0	5692.3836
CIRBP	23.7075	379611.55510000006
CISD3	0.0	2246.64
CISH	0.0	131397.55689999994
CITED1	1759.2908	337.467
CITED4	90.37440000000001	1036.0466000000001
CIZ1	3214.5	63172.999999999985
CKAP5	0.0	739.11
CKB	0.0	984.768
CKM	3295.2	65452.975199999986
CKMT1A	589.344	1187.4768000000001
CKMT1B	634.3308	382.265
CKS1B	0.0	985.7163
CLCF1	0.0	901.5878
CLCN1	0.0	1699.711
CLCN2	0.0	24425.300499999998
CLCN6	0.0	159313.53929999997
CLCN7	0.0	113210.88440000002
CLCNKA	11258.4	228526.59209999998
CLCNKB	9818.0	262369.60719999997
CLDN10	0.0	12.496
CLDN15	0.0	144553.53989999997
CLDN3	0.0	7598.684800000001
CLDN4	0.0	9950.5135
CLDN5	403.4124	688.5453
CLDN6	4077.7274999999995	191604.7695
CLDN7	5904.896000000001	95513.79049999999
CLDN9	8905.2	191604.7695
CLEC10A	3878.7336	89884.03640000001
CLEC11A	0.0	31188.619599999987
CLEC17A	0.0	494.9879000000001
CLEC18A	306.2016	0.0
CLEC2L	71.0938	49.296
CLEC4A	0.0	1072.9677
CLEC4F	0.0	7363.7746
CLEC4G	3431.0196	227942.5985000002
CLEC4GP1	2478.0	199876.04140000002
CLEC4M	0.0	220781.39720000015
CLIC3	1659.5294999999999	148566.99979999993
CLIC6	2132.2169999999996	1705.1560000000002
CLIP2	1805.856	4275.2562
CLIP3	0.0	15756.8835
CLK2	0.0	23242.411600000003
CLK4	0.0	377.5224
CLN3	0.0	925.1614
CLN8	0.0	33899.4305
CLP1	0.0	3919.7439999999997
CLPP	0.0	40509.54240000001
CLPS	0.0	364.1307
CLPTM1	0.0	96638.69329999998
CLPTM1L	0.0	50230.82180000001
CLTB	0.0	0.0
CLTCL1	717.8157	122.776
CLU	0.0	0.0
CMTM5	0.0	1439.0502
CN5H6.4	0.0	5295.992700000001
CNFN	4070.4	16256.0979
CNGA1	0.0	16378.212599999999
CNGB1	0.0	1061.3856
CNIH2	0.0	45935.3303
CNKSR1	0.0	7011.4404
CNN1	2226.213	14404.0027
CNN2	0.0	14586.252199999999
CNNM3	0.0	4659.2166
CNO	0.0	1475.2683000000002
CNOT3	0.0	1556.0639999999999
CNOT6	0.0	9447.9745
CNP	0.0	5521.5127
CNPY1	1984.3703	74644.19850000003
CNPY4	0.0	24263.090399999997
CNR2	0.0	968.9537
CNTD1	0.0	14510.423999999999
CNTD2	472.31999999999994	0.0
CNTFR	3698.7999999999997	113370.96689999998
CNTN2	11871.2	88802.45259999998
CNTNAP1	0.0	14510.423999999999
CNTROB	0.0	21293.954400000002
COBRA1	0.0	85936.62290000002
COG1	0.0	1751.2621
COG5	0.0	426.5984
COL11A2	0.0	31446.928300000003
COL12A1	1207.2742	828.3886
COL13A1	4250.375999999999	83704.39439999999
COL16A1	1686.2435999999998	161427.50599999996
COL18A1	7172.5869999999995	679503.7220000004
COL1A1	7508.2626	69015.0658
COL20A1	3121.6875999999997	466085.2401000001
COL23A1	0.0	377.5224
COL27A1	923.9612	5687.8376
COL2A1	5305.6	12378.898000000001
COL5A1	613.5727999999999	253192.70089999997
COL5A3	919.7735	28871.454099999995
COL6A1	379.12	247463.50329999995
COL6A2	5300.4	215455.81889999998
COL7A1	1722.3690000000001	93768.74789999999
COL8A2	0.0	1799.8654999999999
COL9A2	1547.5779	926.475
COL9A3	5298.0	197010.13820000002
COLEC11	0.0	403.635
COMMD3	0.0	4720.1139
COMMD4	0.0	23480.0521
COMMD5	0.0	18433.8301
COMMD9	0.0	0.0
COMP	4836.0	81362.8781
COMT	0.0	40486.99590000001
COPA	0.0	353.38530000000003
COPE	0.0	19554.1964
COPS3	0.0	2378.7760000000003
COPS6	0.0	23628.653799999996
COPS7A	0.0	37934.306300000004
COPS7B	0.0	500.67889999999994
COPZ1	0.0	16594.74
COPZ2	297.9844	0.0
COQ4	0.0	49797.01579999998
COQ9	0.0	2413.6368
CORIN	0.0	2580.6139
CORO1A	0.0	891.7964
CORO1B	0.0	23184.9997
CORO2A	517.4884	42.768
CORO2B	202.1448	273.664
CORO6	0.0	1139.2535
CORO7	0.0	16755.111699999998
COX19	0.0	65515.638900000005
COX4I1	0.0	3351.4445000000005
COX4I2	0.0	662.6429999999999
COX4NB	0.0	3351.4445000000005
COX5A	0.0	0.0
COX6A1	0.0	2044.7208
COX6A2	0.0	20021.128699999997
COX6B1	0.0	44808.094299999975
COX6B2	733.6088	55815.55089999999
COX7A2	0.0	828.3886
COX8A	0.0	10435.671199999999
CPAMD8	939.4899	14455.3309
CPLX3	1499.8617	3984.3298000000004
CPN2	0.0	14596.7881
CPNE1	0.0	992.9649000000001
CPNE2	668.4732	647.98
CPNE5	0.0	1099.8092000000001
CPNE7	347.383	5735.8568
CPSF1	0.0	16491.790999999997
CPSF3L	0.0	58818.5884
CPSF4L	0.0	9409.224999999999
CPSF7	0.0	252495.1732
CPT1A	0.0	209.9173
CPT1B	0.0	64643.6868
CPT1C	837.3222	26779.8567
CPVL	0.0	181.0245
CPXM1	6927.2	27950.723900000005
CPZ	12047.0	225542.4562999999
CR1	894.1779	0.0
CR2	0.0	0.0
CRABP1	5599.200000000001	5417.7117
CRABP2	12518.399999999998	126021.22699999998
CRAMP1L	0.0	79215.51040000001
CRAT	0.0	10649.027399999999
CRB2	0.0	11666.0707
CRB3	0.0	5507.5422
CRCT1	0.0	1510.5223999999998
CREB3L1	2844.2205999999996	19230.430000000008
CREB3L3	4243.8	177160.56089999998
CREBBP	0.0	17671.357799999998
CRELD1	0.0	367.302
CRELD2	0.0	13815.3717
CRHR1	4627.2	103215.89129999999
CRIP1	1027.0008	25635.4784
CRIP2	1654.5816	25635.4784
CRIP3	0.0	13506.643199999999
CRIPAK	0.0	2834.6267000000003
CRISPLD2	0.0	4481.0476
CRKL	0.0	36280.308999999994
CRLF1	1708.2672	29165.838699999997
CRLF3	0.0	498.25169999999997
CRMP1	0.0	835.2139000000001
CRNKL1	0.0	10219.5812
CRNN	0.0	1510.5223999999998
CROCC	0.0	32120.377399999994
CROCCP2	0.0	144289.6439
CROCCP3	0.0	52576.0889
CRTC1	0.0	37695.966799999995
CRX	3117.6	72818.53889999999
CRY2	0.0	33367.398
CRYAA	0.0	6089.318299999999
CRYBA2	4709.828	79736.6985
CRYBB2	0.0	3707.0715999999998
CRYBB2P1	0.0	342.39520000000005
CRYBB3	0.0	3707.0715999999998
CRYGN	965.9132999999999	50887.196099999994
CSDAP1	0.0	792.4504
CSF1R	0.0	2762.2126999999996
CSF2	0.0	880.545
CSF2RB	0.0	29556.980300000007
CSF3	0.0	5205.4196
CSF3R	0.0	10882.503399999998
CSH1	243.47639999999998	3997.7617999999998
CSH2	415.9532	3574.2023
CSHL1	0.0	3997.7617999999998
CSK	0.0	3984.3298000000004
CSMD2	0.0	143.3322
CSNK1D	0.0	9125.6712
CSNK2A1	0.0	515.508
CSNK2B	0.0	7609.3712
CSPG4	4539.6	23489.665399999998
CSPG5	859.32	201.10500000000002
CSRP1	0.0	29531.942799999997
CST6	0.0	629.64
CSTB	0.0	25989.9872
CTBP1	0.0	474.93549999999993
CTBP2	2660.3952	67482.99070000001
CTCFL	0.0	130430.69739999999
CTDNEP1	0.0	103352.25469999999
CTDP1	0.0	716.3384000000001
CTDSP1	846.143	2189.802
CTDSP2	0.0	2531.2868
CTNNA1	0.0	1578.4017000000001
CTRB1	0.0	2333.0545
CTRB2	0.0	2333.0545
CTRC	0.0	153.07160000000002
CTSB	0.0	159.3615
CTSD	0.0	247833.8335999999
CTSF	6396.0	39126.577000000005
CTSH	700.8323	26.9028
CTSLL2	0.0	815.8430999999999
CTSW	0.0	7510.1905
CTTN	181.8846	17396.2635
CTU1	0.0	385.3356
CTXN1	0.0	84772.288
CUEDC1	0.0	17439.7369
CUEDC2	0.0	58065.823599999996
CUL4A	0.0	23406.471
CUL7	0.0	841.1599
CUL9	0.0	13506.643199999999
CUTA	0.0	1598.856
CUX2	0.0	462.5478
CX3CL1	999.4545999999999	2413.6368
CXCL12	279.8114	0.0
CXCL14	622.9258	147.7086
