REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	LP-1.jin.bam
6_MACS_peak_26164_lociStitched	chr6	45523842	45530106	6	4577	5518.584
3_MACS_peak_10668_lociStitched	chr16	10910927	10917189	3	6163	7271.4344
7_MACS_peak_23176_lociStitched	chr4	132268196	132274454	7	5328	5742.9666
2_MACS_peak_4261_lociStitched	chr10	125862011	125868265	2	6036	9860.6818
5_MACS_peak_31176_lociStitched	chr9	98267736	98273988	5	5683	9344.8644
2_MACS_peak_11761_lociStitched	chr17	396641	402890	2	6045	11128.8441
4_MACS_peak_19122_lociStitched	chr20	62357738	62363983	4	5964	11877.99
5_MACS_peak_5764_lociStitched	chr11	120206154	120212394	5	5799	9260.16
4_MACS_peak_18686_lociStitched	chr20	37499142	37505382	4	6076	12888.096
4_MACS_peak_25681_lociStitched	chr6	27857652	27863892	4	5985	13846.56
5_MACS_peak_3227_lociStitched	chr10	22765752	22771986	5	5533	6636.7164
5_MACS_peak_6890_lociStitched	chr12	95208593	95214824	5	5745	8720.9076
4_MACS_peak_27521_lociStitched	chr7	47532571	47538799	4	5595	7915.1651999999995
4_MACS_peak_345_lociStitched	chr1	24513139	24519365	4	5918	8353.4242
4_MACS_peak_27776_lociStitched	chr7	74061042	74067266	4	5626	7069.8416
3_MACS_peak_25434_lociStitched	chr6	13272283	13278504	3	5727	7348.8673
3_MACS_peak_11683_lociStitched	chr16	89179569	89185771	3	5957	8458.2876
3_MACS_peak_13544_lociStitched	chr18	3446524	3452709	3	6021	13216.108
8_MACS_peak_26149_lociStitched	chr6	45165400	45171581	8	4986	4935.5285
1_MACS_peak_23536_lociStitched	chr4	186250353	186256533	1	6181	8687.844
1_MACS_peak_25278_lociStitched	chr6	3022351	3028518	1	6168	10205.151600000001
2_MACS_peak_25752_lociStitched	chr6	30649935	30656091	2	6146	8824.626
2_MACS_peak_5913_lociStitched	chr11	132225345	132231470	2	5948	9362.0625
5_MACS_peak_28813_lociStitched	chr7	158840809	158846920	5	5966	9077.2794
4_MACS_peak_12114_lociStitched	chr17	17738510	17744615	4	5761	10377.279
2_MACS_peak_17964_lociStitched	chr2	231755040	231761143	2	6103	9210.6476
2_MACS_peak_1792_lociStitched	chr1	156716489	156722583	2	6020	16470.253800000002
6_MACS_peak_19220_lociStitched	chr21	19186802	19192892	6	4930	7578.396
5_MACS_peak_29814_lociStitched	chr8	101876900	101882982	5	5677	6498.0088000000005
4_MACS_peak_21008_lociStitched	chr3	69130506	69136579	4	5031	5809.4318
2_MACS_peak_18997_lociStitched	chr20	55964077	55970148	2	6025	12594.896600000002
3_MACS_peak_17861_lociStitched	chr2	219756962	219763031	3	5687	7572.8982000000005
6_MACS_peak_10693_lociStitched	chr16	11649627	11655676	6	5525	7182.5826
2_MACS_peak_4977_lociStitched	chr11	62309574	62315619	2	5979	11185.668
4_MACS_peak_1767_lociStitched	chr1	156194504	156200548	4	5804	11307.7196
2_MACS_peak_30249_lociStitched	chr8	134579902	134585938	2	5899	12039.4056
4_MACS_peak_1473_lociStitched	chr1	145451325	145457358	4	5481	11626.194300000001
2_MACS_peak_10063_lociStitched	chr15	75491150	75497177	2	5981	15201.299400000002
2_MACS_peak_1758_lociStitched	chr1	156094747	156100767	2	6020	9176.286
3_MACS_peak_22109_lociStitched	chr3	196356200	196362190	3	5915	12458.002
5_MACS_peak_10068_lociStitched	chr15	75742774	75748759	5	5008	8776.404
2_MACS_peak_22740_lociStitched	chr4	77116612	77122591	2	5947	8725.7526
2_MACS_peak_30203_lociStitched	chr8	129003384	129009361	2	5776	11227.1968
3_MACS_peak_11621_lociStitched	chr16	85599619	85605593	3	5589	6590.516799999999
7_MACS_peak_17476_lociStitched	chr2	182168852	182174823	7	4692	5173.8715
5_MACS_peak_32741_lociStitched	chrX	153233715	153239684	5	5696	9436.989
6_MACS_peak_29864_lociStitched	chr8	103298564	103304528	6	5306	5103.9912
1_MACS_peak_13302_lociStitched	chr17	75365334	75371289	1	5956	12754.419
1_MACS_peak_16364_lociStitched	chr2	47208409	47214364	1	5956	11134.659
3_MACS_peak_18742_lociStitched	chr20	42376652	42382602	3	5616	12809.755
6_MACS_peak_14484_lociStitched	chr19	7400725	7406672	6	4767	7590.1561
1_MACS_peak_4260_lociStitched	chr10	125850107	125856047	1	5941	13894.848
3_MACS_peak_28929_lociStitched	chr8	11386619	11392556	3	5533	6776.4918
4_MACS_peak_11570_lociStitched	chr16	81747485	81753421	4	5748	8103.8272
2_MACS_peak_25261_lociStitched	chr6	1009614	1015549	2	5545	8767.7755
6_MACS_peak_21841_lociStitched	chr3	171800262	171806188	6	5376	6416.0802
3_MACS_peak_27303_lociStitched	chr7	26191297	26197223	3	5676	7458.4636
2_MACS_peak_18097_lociStitched	chr2	239166356	239172274	2	5744	7114.0278
1_MACS_peak_1553_lociStitched	chr1	149829156	149835065	1	5910	15548.3517
2_MACS_peak_1668_lociStitched	chr1	154296576	154302485	2	5825	18545.987399999998
2_MACS_peak_31665_lociStitched	chr9	134549549	134555456	2	5789	7401.471
6_MACS_peak_11602_lociStitched	chr16	84537652	84543551	6	5001	7056.3838
5_MACS_peak_2346_lociStitched	chr1	198887979	198893876	5	5566	7360.6354
2_MACS_peak_23481_lociStitched	chr4	185301763	185307659	2	5708	10154.091199999999
6_MACS_peak_22716_lociStitched	chr4	76024038	76029915	6	5005	6684.4998
4_MACS_peak_26667_lociStitched	chr6	119212566	119218429	4	5241	9510.3723
2_MACS_peak_2956_lociStitched	chr10	3823232	3829091	2	5669	16811.2287
5_MACS_peak_3409_lociStitched	chr10	45454340	45460196	5	5402	5730.6816
1_MACS_peak_2396_lociStitched	chr1	200858935	200864790	1	5856	15610.015500000001
3_MACS_peak_13826_lociStitched	chr18	42290427	42296277	3	5848	6608.16
5_MACS_peak_17731_lociStitched	chr2	204661628	204667478	5	5242	8689.005000000001
4_MACS_peak_802_lociStitched	chr1	44297224	44303073	4	5552	5944.3387
2_MACS_peak_3236_lociStitched	chr10	22969523	22975370	2	5648	8195.1552
5_MACS_peak_1741_lociStitched	chr1	155913073	155918916	5	5150	6914.6062
3_MACS_peak_12917_lociStitched	chr17	55552879	55558719	3	5626	7479.871999999999
4_MACS_peak_25054_lociStitched	chr5	171609953	171615791	4	5056	6919.7814
3_MACS_peak_23681_lociStitched	chr5	7868372	7874207	3	5407	6866.044500000001
6_MACS_peak_15941_lociStitched	chr2	8818008	8823831	6	4888	6020.982
2_MACS_peak_16194_lociStitched	chr2	33699082	33704905	2	5363	9426.8547
6_MACS_peak_22752_lociStitched	chr4	77353336	77359155	6	5403	6186.760799999999
2_MACS_peak_14246_lociStitched	chr19	1647903	1653720	2	5689	9792.9195
4_MACS_peak_23983_lociStitched	chr5	55991317	55997134	4	5191	6494.6805
4_MACS_peak_32533_lociStitched	chrX	118814997	118820813	4	5091	5325.1296
2_MACS_peak_23534_lociStitched	chr4	186228230	186234036	2	5687	8448.8912
3_MACS_peak_10665_lociStitched	chr16	10903370	10909174	3	5424	6740.7656
4_MACS_peak_19836_lociStitched	chr22	35703314	35709111	4	5429	6514.0889
4_MACS_peak_6873_lociStitched	chr12	94597897	94603684	4	5186	7267.314600000001
4_MACS_peak_27047_lociStitched	chr7	2442131	2447918	4	5221	6955.3953
3_MACS_peak_22091_lociStitched	chr3	195821308	195827084	3	5649	9206.3664
4_MACS_peak_3634_lociStitched	chr10	74018395	74024151	4	5569	8988.5696
7_MACS_peak_8663_lociStitched	chr14	72942826	72948581	7	4620	5082.2405
2_MACS_peak_7254_lociStitched	chr12	120628122	120633867	2	5629	8690.4615
2_MACS_peak_27753_lociStitched	chr7	73093087	73098828	2	5640	9032.8894
4_MACS_peak_9903_lociStitched	chr15	67388984	67394704	4	5453	6815.38
3_MACS_peak_29610_lociStitched	chr8	81010938	81016655	3	5620	9336.4327
1_MACS_peak_1842_lociStitched	chr1	160708075	160713789	1	5715	9240.1094
3_MACS_peak_28361_lociStitched	chr7	114568226	114573933	3	5634	8441.2237
4_MACS_peak_8377_lociStitched	chr14	50528316	50534004	4	5354	7016.148
3_MACS_peak_31749_lociStitched	chr9	139792377	139798059	3	5275	7854.2286
6_MACS_peak_22297_lociStitched	chr4	10103928	10109607	6	4957	5147.4456
3_MACS_peak_18340_lociStitched	chr20	10650288	10655954	3	5445	9684.8938
2_MACS_peak_30060_lociStitched	chr8	120942404	120948070	2	5392	11710.488800000001
5_MACS_peak_15282_lociStitched	chr19	42055100	42060761	5	5186	7492.899600000001
4_MACS_peak_1913_lociStitched	chr1	162542833	162548492	4	4887	5648.2479
4_MACS_peak_1991_lociStitched	chr1	167507821	167513479	4	5303	7865.185799999999
5_MACS_peak_8406_lociStitched	chr14	52087048	52092706	5	5004	5250.624000000001
3_MACS_peak_23548_lociStitched	chr4	186313943	186319593	3	5485	8780.1
2_MACS_peak_18847_lociStitched	chr20	46387392	46393031	2	5395	7859.638199999999
3_MACS_peak_1612_lociStitched	chr1	151316603	151322226	3	5446	11476.543
2_MACS_peak_20228_lociStitched	chr22	50326396	50332019	2	5607	12374.5361
2_MACS_peak_31517_lociStitched	chr9	130537607	130543222	2	5308	8813.8655
6_MACS_peak_3213_lociStitched	chr10	22617407	22623000	6	4351	4715.458299999999
3_MACS_peak_14814_lociStitched	chr19	16434771	16440363	3	5204	9737.908800000001
4_MACS_peak_16776_lociStitched	chr2	80972245	80977837	4	4986	6029.8536
5_MACS_peak_23612_lociStitched	chr5	1495860	1501442	5	5117	7033.8782
3_MACS_peak_5936_lociStitched	chr11	134505340	134510914	3	5254	7677.0702
3_MACS_peak_24329_lociStitched	chr5	90675179	90680737	3	5395	10992.0566
3_MACS_peak_12661_lociStitched	chr17	42244625	42250178	3	5323	9226.3095
2_MACS_peak_29770_lociStitched	chr8	100725764	100731316	2	5296	6151.616000000001
3_MACS_peak_495_lociStitched	chr1	28831325	28836875	3	5328	8561.985
4_MACS_peak_14831_lociStitched	chr19	16694545	16700072	4	4925	5888.465799999999
4_MACS_peak_21412_lociStitched	chr3	128997084	129002610	4	4919	7904.390399999999
2_MACS_peak_17812_lociStitched	chr2	216877199	216882720	2	5141	8516.6946
4_MACS_peak_18138_lociStitched	chr2	241503972	241509493	4	5339	9177.0062
6_MACS_peak_27364_lociStitched	chr7	32766849	32772368	6	4517	5727.0663
2_MACS_peak_10309_lociStitched	chr15	93350848	93356363	2	5433	10615.8235
4_MACS_peak_1406_lociStitched	chr1	120749229	120754743	4	4822	6100.1382
4_MACS_peak_12725_lociStitched	chr17	44196070	44201584	4	5189	5558.6634
2_MACS_peak_29795_lociStitched	chr8	101318162	101323675	2	5509	17472.9022
4_MACS_peak_21601_lociStitched	chr3	143141232	143146738	4	4867	6606.0988
2_MACS_peak_1428_lociStitched	chr1	143913713	143919218	2	5294	12853.624500000002
5_MACS_peak_30225_lociStitched	chr8	133961944	133967449	5	4680	4539.9735
1_MACS_peak_12670_lociStitched	chr17	42294640	42300133	1	5494	13036.5369
2_MACS_peak_26352_lociStitched	chr6	74228790	74234276	2	5367	11590.8208
2_MACS_peak_20777_lociStitched	chr3	49055093	49060570	2	5385	9316.377
2_MACS_peak_17987_lociStitched	chr2	232534812	232540286	2	5389	11389.2044
2_MACS_peak_4428_lociStitched	chr11	2795448	2800903	2	5320	7459.1669999999995
1_MACS_peak_20675_lociStitched	chr3	45634475	45639928	1	5454	9419.512200000001
7_MACS_peak_24354_lociStitched	chr5	95262718	95268167	7	4643	5268.6381
4_MACS_peak_25220_lociStitched	chr5	180668927	180674376	4	4892	6143.2026
4_MACS_peak_17088_lociStitched	chr2	112219313	112224761	4	5163	6342.016799999999
2_MACS_peak_15933_lociStitched	chr2	8679680	8685105	2	5128	6141.099999999999
5_MACS_peak_29172_lociStitched	chr8	28347420	28352841	5	4575	6117.5985
2_MACS_peak_21946_lociStitched	chr3	183232883	183238303	2	5286	7310.496
6_MACS_peak_28610_lociStitched	chr7	139908898	139914316	6	4788	5707.321199999999
2_MACS_peak_18570_lociStitched	chr20	32468588	32474003	2	5356	11544.78
3_MACS_peak_3525_lociStitched	chr10	63806465	63811874	3	5254	6449.691599999999
2_MACS_peak_1575_lociStitched	chr1	150547847	150553255	2	4919	13118.1856
3_MACS_peak_3783_lociStitched	chr10	89839046	89844454	3	5094	6169.9872000000005
3_MACS_peak_9013_lociStitched	chr14	97353207	97358612	3	4546	5131.5070000000005
5_MACS_peak_11864_lociStitched	chr17	3863722	3869127	5	4724	5203.3935
3_MACS_peak_3707_lociStitched	chr10	77159486	77164877	3	5324	8532.3357
4_MACS_peak_21471_lociStitched	chr3	133191753	133197138	4	4909	7231.5165
6_MACS_peak_26170_lociStitched	chr6	45552090	45557475	6	4972	5358.075
1_MACS_peak_9947_lociStitched	chr15	69109105	69114482	1	5378	15245.4081
2_MACS_peak_29026_lociStitched	chr8	22297070	22302443	2	5180	10989.9342
3_MACS_peak_16556_lociStitched	chr2	64427709	64433080	3	5087	6049.8944
3_MACS_peak_16005_lociStitched	chr2	11886212	11891579	3	5284	7967.848199999999
5_MACS_peak_32526_lociStitched	chrX	118758324	118763691	5	4798	4575.3675
7_MACS_peak_26905_lociStitched	chr6	156713783	156719143	7	3703	4443.976
2_MACS_peak_11619_lociStitched	chr16	85586584	85591940	2	5299	9152.3328
2_MACS_peak_22570_lociStitched	chr4	48197093	48202441	2	5010	6932.0776000000005
3_MACS_peak_10990_lociStitched	chr16	29815749	29821095	3	5273	12386.682
2_MACS_peak_6856_lociStitched	chr12	93963572	93968897	2	5112	12991.935
1_MACS_peak_19025_lociStitched	chr20	57463304	57468618	1	5315	12740.8464
2_MACS_peak_24153_lociStitched	chr5	73619503	73624817	2	5246	6827.9586
4_MACS_peak_20148_lociStitched	chr22	43665596	43670907	4	4712	6540.4965
6_MACS_peak_21141_lociStitched	chr3	98487148	98492459	6	4514	3924.8289999999997
5_MACS_peak_12825_lociStitched	chr17	47821638	47826944	5	4626	6085.4514
2_MACS_peak_2055_lociStitched	chr1	172786452	172791753	2	5135	8949.1482
3_MACS_peak_21125_lociStitched	chr3	98449380	98454678	3	5134	8678.124
3_MACS_peak_259_lociStitched	chr1	17763919	17769213	3	5177	8034.7038
1_MACS_peak_1690_lociStitched	chr1	154924685	154929977	1	5293	9473.2092
2_MACS_peak_20015_lociStitched	chr22	39823066	39828358	2	5194	5680.9619999999995
5_MACS_peak_25651_lociStitched	chr6	27110286	27115576	5	4649	6673.335
3_MACS_peak_1431_lociStitched	chr1	143996896	144002174	3	5198	6667.1696
4_MACS_peak_6118_lociStitched	chr12	10017503	10022780	4	4966	5077.0017
5_MACS_peak_375_lociStitched	chr1	25070145	25075420	5	4213	5602.5775
5_MACS_peak_6361_lociStitched	chr12	46608298	46613573	5	5107	5080.3525
3_MACS_peak_3588_lociStitched	chr10	70846433	70851706	3	5075	6931.3585
4_MACS_peak_14290_lociStitched	chr19	2392261	2397530	4	4512	8075.2694
3_MACS_peak_14572_lociStitched	chr19	10329392	10334658	3	4537	7157.0206
3_MACS_peak_4022_lociStitched	chr10	104401473	104406733	3	5164	11122.795999999998
6_MACS_peak_23525_lociStitched	chr4	186180533	186185793	6	4093	4293.212
6_MACS_peak_23637_lociStitched	chr5	2775756	2781007	6	4408	5474.692599999999
2_MACS_peak_28532_lociStitched	chr7	130790266	130795516	2	5224	8991.15
2_MACS_peak_14144_lociStitched	chr18	74202972	74208219	2	5155	7272.342
2_MACS_peak_28062_lociStitched	chr7	98475518	98480765	2	5129	9818.1864
2_MACS_peak_29890_lociStitched	chr8	103823859	103829097	2	5111	13395.661199999999
5_MACS_peak_28831_lociStitched	chr8	2029469	2034705	5	4991	6317.757599999999
3_MACS_peak_16427_lociStitched	chr2	54784600	54789832	3	4930	9510.7296
2_MACS_peak_9732_lociStitched	chr15	58762758	58767973	2	4902	8882.188
3_MACS_peak_16857_lociStitched	chr2	87795792	87801002	3	5074	8096.861
4_MACS_peak_25229_lociStitched	chr6	186574	191773	4	4413	4566.2817
5_MACS_peak_9778_lociStitched	chr15	60831422	60836614	5	4424	4193.578399999999
4_MACS_peak_17513_lociStitched	chr2	185312499	185317685	4	4719	4457.8856000000005
2_MACS_peak_8605_lociStitched	chr14	69258042	69263225	2	5182	11381.868
5_MACS_peak_13838_lociStitched	chr18	42337143	42342320	5	4611	6770.480600000001
2_MACS_peak_3779_lociStitched	chr10	89821500	89826671	2	5015	6515.9771
1_MACS_peak_31085_lociStitched	chr9	93795542	93800712	1	5171	8710.416000000001
2_MACS_peak_12086_lociStitched	chr17	16890236	16895398	2	5013	7601.561199999999
2_MACS_peak_8870_lociStitched	chr14	89893130	89898291	2	5076	9867.3159
3_MACS_peak_1597_lociStitched	chr1	151027684	151032843	3	5062	7400.5855
3_MACS_peak_16896_lociStitched	chr2	88923414	88928573	3	4871	8057.842100000001
4_MACS_peak_17084_lociStitched	chr2	112207024	112212183	4	4792	7106.5225
5_MACS_peak_9835_lociStitched	chr15	64940283	64945441	5	4583	5643.8836
4_MACS_peak_13244_lociStitched	chr17	74258719	74263871	4	4725	8757.8848
1_MACS_peak_18760_lociStitched	chr20	42695557	42700704	1	5148	14803.2867
3_MACS_peak_14805_lociStitched	chr19	16186381	16191526	3	5082	12248.187
3_MACS_peak_3009_lociStitched	chr10	6966674	6971817	3	5007	9037.7939
5_MACS_peak_18982_lociStitched	chr20	53317971	53323110	5	4982	6852.8565
2_MACS_peak_3620_lociStitched	chr10	73485182	73490314	2	4639	8952.774
2_MACS_peak_9850_lociStitched	chr15	65183802	65188916	2	5103	10046.964399999999
3_MACS_peak_16543_lociStitched	chr2	63814715	63819817	3	4682	7393.3082
3_MACS_peak_29637_lociStitched	chr8	85094438	85099539	3	4993	9138.4415
1_MACS_peak_11677_lociStitched	chr16	89032549	89037646	1	5098	6961.9923
5_MACS_peak_25538_lociStitched	chr6	22319847	22324936	5	4832	5725.125
7_MACS_peak_24837_lociStitched	chr5	148210586	148215673	7	4301	3897.6594
1_MACS_peak_11679_lociStitched	chr16	89041054	89046139	1	5086	8852.476499999999
5_MACS_peak_12331_lociStitched	chr17	29643544	29648629	5	4179	4066.9829999999997
4_MACS_peak_14314_lociStitched	chr19	2697618	2702700	4	4175	4958.5074
4_MACS_peak_16240_lociStitched	chr2	38890214	38895294	4	4544	6019.8
3_MACS_peak_13822_lociStitched	chr18	42259013	42264088	3	4923	10095.6975
2_MACS_peak_29931_lociStitched	chr8	105597349	105602421	2	4839	10374.776
3_MACS_peak_25589_lociStitched	chr6	26155509	26160575	3	4733	9150.2092
5_MACS_peak_30628_lociStitched	chr9	22239146	22244206	5	3729	3812.2039999999997
2_MACS_peak_18035_lociStitched	chr2	234873168	234878223	2	5054	8745.15
4_MACS_peak_14299_lociStitched	chr19	2474752	2479806	4	4611	4888.7342
1_MACS_peak_16826_lociStitched	chr2	86261565	86266614	1	5050	9408.8115
4_MACS_peak_23499_lociStitched	chr4	185454724	185459773	4	4783	5455.4445000000005
3_MACS_peak_9734_lociStitched	chr15	58794235	58799280	3	4670	8795.9575
2_MACS_peak_12457_lociStitched	chr17	36857384	36862426	2	5004	8652.072
1_MACS_peak_23664_lociStitched	chr5	6445462	6450504	1	5043	7824.6798
1_MACS_peak_7119_lociStitched	chr12	111095535	111100576	1	5042	6630.9313999999995
2_MACS_peak_2813_lociStitched	chr1	234742925	234747954	2	5017	8291.3123
2_MACS_peak_13303_lociStitched	chr17	75435041	75440069	2	4929	7795.914
5_MACS_peak_19185_lociStitched	chr21	17566278	17571301	5	4332	4840.6651
3_MACS_peak_4415_lociStitched	chr11	2406046	2411068	3	4993	5606.5608
3_MACS_peak_6349_lociStitched	chr12	46120192	46125211	3	4925	11073.9216
4_MACS_peak_8908_lociStitched	chr14	91815362	91820381	4	4476	4728.901800000001
1_MACS_peak_19927_lociStitched	chr22	38463378	38468396	1	5019	10138.3672
4_MACS_peak_32382_lociStitched	chrX	81342695	81347713	4	4254	4507.1676
3_MACS_peak_25670_lociStitched	chr6	27774181	27779198	3	4557	8041.7493
4_MACS_peak_15210_lociStitched	chr19	40649195	40654211	4	4715	5752.3488
5_MACS_peak_19442_lociStitched	chr21	44581692	44586694	5	3963	4009.6032
5_MACS_peak_15354_lociStitched	chr19	45250261	45255256	5	4418	6816.6765000000005
2_MACS_peak_19765_lociStitched	chr22	31001797	31006792	2	4886	8640.351
4_MACS_peak_10700_lociStitched	chr16	11667552	11672539	4	4720	5862.2185
3_MACS_peak_10329_lociStitched	chr15	95826473	95831458	3	4860	5381.3075
3_MACS_peak_6865_lociStitched	chr12	94131895	94136876	3	4581	7103.4041
2_MACS_peak_29787_lociStitched	chr8	101269026	101274005	2	4908	6045.999699999999
4_MACS_peak_27337_lociStitched	chr7	29721232	29726208	4	4693	6406.6
5_MACS_peak_17640_lociStitched	chr2	202085169	202090144	5	4234	4648.1425
5_MACS_peak_24396_lociStitched	chr5	100235407	100240374	5	4387	5478.1043
4_MACS_peak_31994_lociStitched	chrX	39955010	39959977	4	4729	6436.7353
3_MACS_peak_30244_lociStitched	chr8	134509981	134514945	3	4877	5691.226000000001
2_MACS_peak_21497_lociStitched	chr3	135912219	135917179	2	4890	11775.04
4_MACS_peak_25595_lociStitched	chr6	26195676	26200618	4	4611	5758.9126
2_MACS_peak_6645_lociStitched	chr12	58289535	58294461	2	4572	7456.9788
1_MACS_peak_19904_lociStitched	chr22	37623979	37628904	1	4926	9474.715
3_MACS_peak_19133_lociStitched	chr20	62481924	62486846	3	4699	7220.081800000001
4_MACS_peak_1380_lociStitched	chr1	118213958	118218872	4	4421	4931.1990000000005
1_MACS_peak_9669_lociStitched	chr15	52967435	52972349	1	4915	9446.6736
3_MACS_peak_2479_lociStitched	chr1	205214253	205219163	3	4547	5495.763
6_MACS_peak_8624_lociStitched	chr14	70316487	70321395	6	4665	4589.9616000000005
2_MACS_peak_23007_lociStitched	chr4	108954089	108958993	2	4504	7147.58
3_MACS_peak_25609_lociStitched	chr6	26270342	26275242	3	4676	10759.42
5_MACS_peak_2760_lociStitched	chr1	230256943	230261842	5	4584	4880.3838
2_MACS_peak_3430_lociStitched	chr10	45913832	45918731	2	4524	7933.9304999999995
2_MACS_peak_11904_lociStitched	chr17	4850179	4855078	2	4815	11107.502700000001
