REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X02_0EWO_0229Kronos_MM1S.No.Treatment.2_H3K18Ac_hs.dm_i04.bam	X36_0EXO_0229Kronos_MM1S.No.Treatment.2_Input_hs_i78.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuperStretch
1_MACS_peak_26640_lociStitched	chr7	105982630	105991676	1	9047	19500.4622	2512.9788	827			NAMPT	NAMPT	NONE	827	1
2_MACS_peak_6419_lociStitched	chr12	46776179	46785761	2	9291	17920.2564	1971.9756	836		SLC38A2	SLC38A2	SLC38A2	0.49960000000000004	836	1
1_MACS_peak_26433_lociStitched	chr7	92436960	92445916	1	8957	19164.0488	2148.5444	838	CDK6		CDK6	CDK6	0.24039999999999997	838	1
4_MACS_peak_19883_lociStitched	chr3	128900498	128916502	4	9158	18382.1944	2413.4032	857	CNBP	ISY1	CNBP	CNBP	0.4781	857	1
3_MACS_peak_2040_lociStitched	chr1	171219727	171229353	3	9267	17953.4526	2516.2364	864	FMO1		FMO1	FMO1	0.3295	864	1
2_MACS_peak_30430_lociStitched	chrX	106952988	106962978	2	8995	17478.504	1388.61	877	TSC22D3		TSC22D3	TSC22D3	1.2579	877	1
2_MACS_peak_3017_lociStitched	chr10	3798124	3808426	2	9189	16938.5484	1819.3332	889		KLF6	KLF6	KLF6	0.9618000000000001	889	1
2_MACS_peak_17758_lociStitched	chr21	34443115	34453945	2	8816	18898.35	2538.552	891	OLIG1	OLIG2	OLIG1	OLIG1	0.5459999999999999	891	1
2_MACS_peak_29482_lociStitched	chr9	127622789	127636043	2	8815	18726.5766	2645.4984	905	ARPC5L,RPL35	WDR38	ARPC5L	ARPC5L	0.641	905	1
3_MACS_peak_21675_lociStitched	chr4	129723726	129741428	3	8929	18918.1274	3326.2058	913	PHF17		PHF17	PHF17	0.22290000000000001	913	1
3_MACS_peak_12362_lociStitched	chr17	75314835	75330007	3	8811	18397.5672	2504.8972	918	SEPT9	SEPT9	SEPT9	SEPT9	0.2051	918	1
2_MACS_peak_22922_lociStitched	chr5	112256520	112267702	2	8692	18510.6828	2245.3456	919	REEP5	DCP2	REEP5	REEP5	0.1644	919	1
2_MACS_peak_1495_lociStitched	chr1	143947842	143961913	2	8894	19083.0902	3893.4457	932	SRGAP2P2	FAM72D	SRGAP2P2	FAM72D	0.4258	932	1
2_MACS_peak_22014_lociStitched	chr4	185263581	185277167	2	8694	18449.788	2672.3662	934			IRF2	IRF2	0.8763000000000001	934	1
3_MACS_peak_7163_lociStitched	chr12	109072122	109087404	3	8776	18478.9944	3067.0974	936	CORO1C	SELPLG	CORO1C	SELPLG	2.7067	936	1
2_MACS_peak_12828_lociStitched	chr18	42330535	42342590	2	8751	17378.488	2131.324	951	SETBP1		SETBP1	SETBP1	0.3466	951	1
1_MACS_peak_11061_lociStitched	chr17	977234	985951	1	8718	16957.1801	1612.645	952	ABR		ABR	ABR	0.17179999999999998	952	1
3_MACS_peak_11227_lociStitched	chr17	7474963	7488504	3	8776	18002.7595	3042.6627	958	SENP3,EIF4A1,SNORA48,SNORD10,SNORA67,CD68,MPDU1	TNFSF12,TNFSF13,SHBG,SOX15,FXR2,SAT2	SNORA67	SNORA67	0.7597	958	1
1_MACS_peak_5806_lociStitched	chr11	126566272	126574973	1	8702	16693.7386	1521.8049	962	KIRREL3		MIR3167	MIR3167	NONE	962	1
