#27_0F2D_0229Kronos_MM1S-KB-6hr-1_H3K27me3_hs-dm_i14_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/27_0F2D_0229Kronos_MM1S-KB-6hr-1_H3K27me3_hs-dm_i14_ROSE/27_0F2D_0229Kronos_MM1S-KB-6hr-1_H3K27me3_hs-dm_i14_peaks_0KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X27_0F2D_0229Kronos_MM1S.KB.6hr.1_H3K27me3_hs.dm_i14.bam
#Using cutoff of 11276.0776 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X27_0F2D_0229Kronos_MM1S.KB.6hr.1_H3K27me3_hs.dm_i14.bam	X41_0EXT_0229Kronos_MM1S.KB.6hr.1_Input_hs_i85.bam	enhancerRank	isSuper
12_MACS_peak_25872_lociStitched	chr22	37522724	37546007	12	21913	25702.1037	2023.2927	261	1
4_MACS_peak_36315_lociStitched	chr9	139597609	139614710	4	16456	25005.0822	1340.7184	262	1
2_MACS_peak_85_lociStitched	chr1	1133499	1149217	2	15460	24736.9884	1152.1294	263	1
5_MACS_peak_25858_lociStitched	chr22	37469208	37489016	5	18746	25110.6016	1560.8704	264	1
5_MACS_peak_28070_lociStitched	chr3	195530039	195547928	5	17364	25999.8726	2463.3153	265	1
5_MACS_peak_14172_lociStitched	chr17	39765872	39785516	5	18752	24906.6276	1394.724	266	1
11_MACS_peak_35725_lociStitched	chr9	137579428	137602198	11	20459	25124.418	1755.567	267	1
9_MACS_peak_26482_lociStitched	chr22	44744366	44766984	9	21796	24983.8428	1723.4916	268	1
2_MACS_peak_14069_lociStitched	chr17	36283547	36297247	2	13678	27263	4014.1	269	1
12_MACS_peak_12991_lociStitched	chr17	802263	826789	12	22341	25286.306	2094.5204	270	1
1_MACS_peak_35480_lociStitched	chr9	136540852	136560351	1	19500	24479.0446	1345.431	271	1
13_MACS_peak_25722_lociStitched	chr22	36969296	36993991	13	22828	25359.2955	2247.245	272	1
15_MACS_peak_15890_lociStitched	chr17	77430967	77456170	15	22583	24910.6452	1887.7047	273	1
2_MACS_peak_7821_lociStitched	chr11	68768594	68783949	2	15281	24360.7075	1374.2725	274	1
3_MACS_peak_20098_lociStitched	chr19	42468395	42487397	3	18500	24613.2906	1641.7728	275	1
6_MACS_peak_20090_lociStitched	chr19	42424168	42442685	6	17562	24683.161	1790.5939	276	1
3_MACS_peak_6593_lociStitched	chr11	843074	858636	3	15339	24214.472	1353.894	277	1
4_MACS_peak_9810_lociStitched	chr13	113627155	113645848	4	18567	24442.9668	1721.6253	278	1
9_MACS_peak_258_lociStitched	chr1	2092685	2113966	9	19742	24319.9268	1606.7155	279	1
5_MACS_peak_15774_lociStitched	chr17	77017660	77035242	5	16578	24247.3362	1564.798	280	1
1_MACS_peak_16767_lociStitched	chr19	1445211	1454621	1	9411	23912.692	1337.161	281	1
11_MACS_peak_9533_lociStitched	chr12	54413198	54433931	11	19119	24435.9138	1911.5826	282	1
4_MACS_peak_17074_lociStitched	chr19	3360314	3377072	4	16076	24401.3238	1927.17	283	1
9_MACS_peak_17065_lociStitched	chr19	3338264	3359426	9	19677	24899.2092	2465.373	284	1
6_MACS_peak_23925_lociStitched	chr20	61651927	61670970	6	18035	24114.1509	1711.9657	285	1
5_MACS_peak_17879_lociStitched	chr19	8202883	8220345	5	17034	24380.4444	1995.9066	286	1
4_MACS_peak_19039_lociStitched	chr19	18319681	18339307	4	18934	24424.557	2060.73	287	1
10_MACS_peak_26178_lociStitched	chr22	42795006	42815858	10	19041	23679.5312	1405.4248	288	1
2_MACS_peak_25074_lociStitched	chr22	20176767	20192066	2	15185	23457.9567	1193.322	289	1
8_MACS_peak_34518_lociStitched	chr9	127245766	127265384	8	18461	23931.9982	1742.0784	290	1
4_MACS_peak_34947_lociStitched	chr9	133529710	133544545	4	14359	23285.016	1124.493	291	1
3_MACS_peak_3446_lociStitched	chr1	22907775	22925887	3	17676	23491.264	1436.2816	292	1
6_MACS_peak_28387_lociStitched	chr4	3859639	3878723	6	18388	23650.8012	1664.1248	293	1
4_MACS_peak_14008_lociStitched	chr17	34793639	34808548	4	14512	25850.7151	3873.3582	294	1
3_MACS_peak_16708_lociStitched	chr19	664920	680031	3	14714	23796.8028	1822.3866	295	1
7_MACS_peak_18990_lociStitched	chr19	18070321	18089581	7	18651	23643.576	1669.842	296	1
2_MACS_peak_14005_lociStitched	chr17	34742392	34757629	2	15133	25869.3786	3955.5252	297	1
2_MACS_peak_687_lociStitched	chr1	3371792	3386803	2	14816	22858.7508	947.1941	298	1
8_MACS_peak_7367_lociStitched	chr11	61515418	61534923	8	18406	23454.7625	1589.6575	299	1
5_MACS_peak_13094_lociStitched	chr17	1193322	1214917	5	20875	24294.375	2457.511	300	1
9_MACS_peak_5249_lociStitched	chr1	228744103	228779448	9	34947	38063.0305	16258.7	301	1
1_MACS_peak_36459_lociStitched	chr9	140777143	140787469	1	10327	23470.998	1676.9424	302	1
1_MACS_peak_16062_lociStitched	chr17	77771577	77783552	1	11976	22778.845	998.715	303	1
2_MACS_peak_36387_lociStitched	chr9	140056759	140068871	2	11985	22647.0176	884.176	304	1
6_MACS_peak_26140_lociStitched	chr22	42696405	42716219	6	19102	23160.5846	1545.492	305	1
7_MACS_peak_7527_lociStitched	chr11	64321181	64340347	7	18287	23110.3628	1585.0282	306	1
8_MACS_peak_23957_lociStitched	chr20	61745615	61765744	8	18922	22943.0342	1551.9459	307	1
5_MACS_peak_26146_lociStitched	chr22	42720789	42739428	5	17928	22832.775	1472.481	308	1
4_MACS_peak_34764_lociStitched	chr9	132500634	132519485	4	18560	23324.3423	2003.8613	309	1
10_MACS_peak_27810_lociStitched	chr3	50535381	50557398	10	19765	23252.1537	1961.7147	310	1
3_MACS_peak_24364_lociStitched	chr21	43159088	43175940	3	16284	23353.5016	2114.926	311	1
5_MACS_peak_21477_lociStitched	chr19	55996094	56013620	5	16719	22471.8372	1251.3564	312	1
7_MACS_peak_34870_lociStitched	chr9	133250419	133270250	7	19182	22726.326	1519.0546	313	1
2_MACS_peak_16753_lociStitched	chr19	1231541	1240803	2	9144	22308.4532	1116.071	314	1
6_MACS_peak_29143_lociStitched	chr4	8591678	8609402	6	17485	22438.584	1354.1136	315	1
4_MACS_peak_14771_lociStitched	chr17	48676231	48692209	4	15863	22311.6792	1299.0114	316	1
9_MACS_peak_35469_lociStitched	chr9	136514591	136533435	9	18148	22309.4116	1305.8892	317	1
6_MACS_peak_7603_lociStitched	chr11	64501234	64516748	6	14699	22630.2718	1628.97	318	1
6_MACS_peak_5942_lociStitched	chr10	102974613	102991680	6	16173	22415.7978	1440.4548	319	1
3_MACS_peak_648_lociStitched	chr1	3268920	3287197	3	17792	22286.9738	1321.4271	320	1
10_MACS_peak_7509_lociStitched	chr11	64288609	64310545	10	20690	23217.0624	2336.184	321	1
3_MACS_peak_11300_lociStitched	chr16	1287234	1304731	3	17223	22634.1192	1767.197	322	1
5_MACS_peak_25046_lociStitched	chr22	19748699	19763397	5	13936	21930.8858	1128.8064	323	1
5_MACS_peak_13579_lociStitched	chr17	7964389	7981170	5	15998	22486.54	1713.3401	324	1
3_MACS_peak_295_lociStitched	chr1	2301315	2316310	3	14617	22224.0895	1454.515	325	1
2_MACS_peak_31876_lociStitched	chr7	128482380	128497564	2	15172	22709.1904	1945.0704	326	1
4_MACS_peak_17208_lociStitched	chr19	4223835	4239145	4	15087	22767.501	2025.513	327	1
6_MACS_peak_26228_lociStitched	chr22	42929881	42947945	6	17518	23826.416	3085.3312	328	1
10_MACS_peak_464_lociStitched	chr1	2832800	2852446	10	18681	21869.9272	1165.0078	329	1
12_MACS_peak_1704_lociStitched	chr1	9682798	9704443	12	19066	22805.172	2129.868	330	1
1_MACS_peak_4746_lociStitched	chr1	155050321	155056875	1	6555	22020.7846	1346.847	331	1
6_MACS_peak_17873_lociStitched	chr19	8183160	8201706	6	17347	22952.5296	2292.2856	332	1
4_MACS_peak_14001_lociStitched	chr17	34576768	34592430	4	15636	24669.2162	4062.7228	333	1
12_MACS_peak_19557_lociStitched	chr19	36338855	36360873	12	20295	22264.6016	1724.0094	334	1
4_MACS_peak_24062_lociStitched	chr20	62170184	62184925	4	14042	21804.8872	1314.8972	335	1
9_MACS_peak_36166_lociStitched	chr9	138623843	138643716	9	17977	21367.4496	908.1961	336	1
5_MACS_peak_6711_lociStitched	chr11	1463373	1479183	5	15545	21572.745	1136.739	337	1
4_MACS_peak_9910_lociStitched	chr13	114051665	114067054	4	14923	21612.3116	1215.731	338	1
4_MACS_peak_9169_lociStitched	chr12	6928398	6941759	4	12807	21783.7744	1398.8967	339	1
3_MACS_peak_15424_lociStitched	chr17	73605226	73619036	3	13410	21484.217	1142.087	340	1
10_MACS_peak_6950_lociStitched	chr11	2305856	2325952	10	18578	21896.6016	1563.4688	341	1
8_MACS_peak_33858_lociStitched	chr8	143531638	143549720	8	17255	21407.2798	1166.289	342	1
8_MACS_peak_15347_lociStitched	chr17	72873472	72893484	8	18393	21979.1796	1745.0464	343	1
15_MACS_peak_3613_lociStitched	chr1	23224884	23247169	15	20272	21883.87	1660.2325	344	1
7_MACS_peak_17799_lociStitched	chr19	7851269	7871697	7	19204	22891.6168	2721.0096	345	1
11_MACS_peak_17938_lociStitched	chr19	8391733	8410043	11	16135	22285.101	2123.96	346	1
3_MACS_peak_17110_lociStitched	chr19	3581574	3596677	3	14867	22376.6048	2227.6925	347	1
6_MACS_peak_16818_lociStitched	chr19	2299490	2316085	6	16037	22184.196	2042.8445	348	1
2_MACS_peak_35121_lociStitched	chr9	135101005	135116586	2	15368	21353.7605	1219.9923	349	1
9_MACS_peak_26359_lociStitched	chr22	44230969	44249392	9	17190	21449.8989	1400.148	350	1
8_MACS_peak_6545_lociStitched	chr11	380123	397464	8	16009	21310.3549	1283.234	351	1
14_MACS_peak_15951_lociStitched	chr17	77525276	77546125	14	18962	21543.2717	1517.8072	352	1
4_MACS_peak_11168_lociStitched	chr16	818448	833878	4	14827	21268.712	1257.545	353	1
3_MACS_peak_26910_lociStitched	chr22	45969665	45984637	3	14859	21225.8044	1307.0556	354	1
2_MACS_peak_16293_lociStitched	chr17	79096504	79111545	2	14766	20881.4203	977.665	355	1
4_MACS_peak_7349_lociStitched	chr11	61448178	61464999	4	16476	21260.0619	1505.4795	356	1
7_MACS_peak_527_lociStitched	chr1	2986306	3004588	7	17146	20777.493	1085.9508	357	1
2_MACS_peak_34954_lociStitched	chr9	133770104	133784669	2	14246	20832.3195	1147.722	358	1
10_MACS_peak_35086_lociStitched	chr9	134999904	135019600	10	18613	21549.3936	1904.6032	359	1
4_MACS_peak_7034_lociStitched	chr11	3211758	3227073	4	14594	20894.2545	1287.9915	360	1
3_MACS_peak_5023_lociStitched	chr1	202154037	202166259	3	11907	21181.9482	1579.0824	361	1
2_MACS_peak_31272_lociStitched	chr7	44267337	44280826	2	13325	20573.4228	1013.0239	362	1
8_MACS_peak_26466_lociStitched	chr22	44700155	44719030	8	17476	21245.7	1691.2	363	1
2_MACS_peak_4810_lociStitched	chr1	156657733	156667680	2	9862	21009.0587	1490.0606	364	1
5_MACS_peak_28373_lociStitched	chr4	3821017	3838268	5	16979	20556.2916	1097.1636	365	1
7_MACS_peak_23749_lociStitched	chr20	60469102	60486100	7	16678	21069.021	1614.81	366	1
9_MACS_peak_28454_lociStitched	chr4	6365735	6385917	9	19166	21025.6076	1667.0332	367	1
5_MACS_peak_6926_lociStitched	chr11	2209137	2226575	5	16835	20674.4928	1354.9326	368	1
3_MACS_peak_51_lociStitched	chr1	985768	1000268	3	14327	20571.15	1325.3	369	1
13_MACS_peak_12886_lociStitched	chr17	144811	162745	13	16120	21135.219	1987.0872	370	1
3_MACS_peak_19100_lociStitched	chr19	18717764	18728792	3	11002	20141.5392	1003.548	371	1
3_MACS_peak_9814_lociStitched	chr13	113646809	113662574	3	15550	20431.44	1308.495	372	1
4_MACS_peak_35070_lociStitched	chr9	134706643	134723280	4	15957	20470.1648	1420.7998	373	1
5_MACS_peak_14539_lociStitched	chr17	45922843	45938850	5	15343	20605.8111	1562.2832	374	1
4_MACS_peak_20474_lociStitched	chr19	46987083	47001800	4	14103	20237.3467	1255.3601	375	1
11_MACS_peak_17699_lociStitched	chr19	7542826	7562448	11	18395	21692.121	2756.891	376	1
6_MACS_peak_24454_lociStitched	chr21	44033139	44048331	6	13999	20904.192	2002.3056	377	1
3_MACS_peak_15503_lociStitched	chr17	74905529	74921048	3	15002	20202.6342	1337.7378	378	1
4_MACS_peak_24369_lociStitched	chr21	43180213	43196322	4	15263	21136.6189	2279.4235	379	1
5_MACS_peak_11050_lociStitched	chr15	89900019	89916534	5	15999	20615.6745	1806.741	380	1
3_MACS_peak_27661_lociStitched	chr3	48616449	48632658	3	15619	20163.996	1361.556	381	1
3_MACS_peak_4822_lociStitched	chr1	156826393	156841761	3	14701	21097.1904	2348.2304	382	1
2_MACS_peak_13998_lociStitched	chr17	34493125	34504407	2	11264	21451.5948	2735.885	383	1
2_MACS_peak_16699_lociStitched	chr19	590895	603527	2	12400	20398.1536	1688.8984	384	1
3_MACS_peak_33435_lociStitched	chr8	142064002	142079444	3	14867	20437.487	1743.4018	385	1
4_MACS_peak_3435_lociStitched	chr1	22872360	22889720	4	16667	20111.56	1421.784	386	1
12_MACS_peak_6726_lociStitched	chr11	1593603	1613734	12	17303	20680.5763	2079.5323	387	1
10_MACS_peak_2312_lociStitched	chr1	17535019	17553645	10	17648	19996.8736	1462.141	388	1
3_MACS_peak_14558_lociStitched	chr17	46691074	46707053	3	15911	20155.9106	1749.7005	389	1
15_MACS_peak_33051_lociStitched	chr8	7424802	7444193	15	17113	20527.3126	2142.7055	390	1
2_MACS_peak_23881_lociStitched	chr20	61408800	61422367	2	13448	19444.2244	1104.3538	391	1
3_MACS_peak_24918_lociStitched	chr21	47528928	47542678	3	13646	19617.125	1399.75	392	1
4_MACS_peak_26156_lociStitched	chr22	42749460	42765348	4	15615	19469.1552	1258.3296	393	1
11_MACS_peak_15218_lociStitched	chr17	72361389	72381164	11	18160	19881.785	1698.6725	394	1
4_MACS_peak_6892_lociStitched	chr11	2111396	2127219	4	15765	19272.414	1126.5976	395	1
13_MACS_peak_2451_lociStitched	chr1	17883724	17903002	13	17616	19322.3394	1359.099	396	1
2_MACS_peak_2221_lociStitched	chr1	17196476	17205542	2	9044	19956.9858	2012.652	397	1
7_MACS_peak_23742_lociStitched	chr20	60446540	60463509	7	15370	19290.3592	1377.8828	398	1
1_MACS_peak_32_lociStitched	chr1	870294	878894	1	8601	18428.08	602	399	1
6_MACS_peak_25092_lociStitched	chr22	20256024	20270832	6	14495	18881.6808	1160.9472	400	1
5_MACS_peak_31676_lociStitched	chr7	100810397	100825042	5	14164	19269.891	1549.441	401	1
12_MACS_peak_35798_lociStitched	chr9	137820394	137837815	12	16624	18847.7799	1188.1122	402	1
12_MACS_peak_27745_lociStitched	chr3	50415734	50433556	12	16758	19299.4438	1644.9706	403	1
8_MACS_peak_10766_lociStitched	chr15	74588624	74605760	8	16576	19427.0832	1777.0032	404	1
5_MACS_peak_31070_lociStitched	chr7	2714225	2731283	5	16043	19106.6658	1466.988	405	1
2_MACS_peak_34891_lociStitched	chr9	133296494	133310110	2	13433	18652.5584	1015.7536	406	1
6_MACS_peak_35429_lociStitched	chr9	136437553	136452689	6	14386	18520.4096	911.1872	407	1
11_MACS_peak_7301_lociStitched	chr11	61360811	61379686	11	17170	19222.3	1732.725	408	1
6_MACS_peak_16427_lociStitched	chr17	81011803	81026070	6	13752	18542.8199	1128.5197	409	1
9_MACS_peak_18446_lociStitched	chr19	14287236	14304749	9	16431	18843.988	1497.3615	410	1
5_MACS_peak_2101_lociStitched	chr1	16383312	16396185	5	12258	18465.0312	1174.0176	411	1
4_MACS_peak_16070_lociStitched	chr17	77813791	77826204	4	11978	18330.2771	1046.4159	412	1
9_MACS_peak_11127_lociStitched	chr16	318539	333664	9	13501	18440.4	1158.575	413	1
9_MACS_peak_6763_lociStitched	chr11	1699090	1714754	9	13450	18608.832	1339.272	414	1
4_MACS_peak_36200_lociStitched	chr9	138870368	138883264	4	12621	18164.016	1000.7296	415	1
6_MACS_peak_6452_lociStitched	chr10	135054401	135069646	6	14321	18460.1705	1298.874	416	1
4_MACS_peak_3601_lociStitched	chr1	23195834	23211574	4	15197	18519.684	1359.936	417	1
11_MACS_peak_22013_lociStitched	chr2	128380115	128397979	11	15707	18471.376	1313.004	418	1
3_MACS_peak_6813_lociStitched	chr11	1797558	1810497	3	12726	18313.8606	1164.51	419	1
2_MACS_peak_29938_lociStitched	chr5	176299456	176310494	2	10957	18107.839	985.6934	420	1
6_MACS_peak_2249_lociStitched	chr1	17419719	17435529	6	14734	18383.868	1271.124	421	1
4_MACS_peak_13042_lociStitched	chr17	1026419	1039366	4	12595	18309.6474	1210.5445	422	1
4_MACS_peak_24337_lociStitched	chr21	43079204	43092717	4	13022	18688.479	1601.2905	423	1
3_MACS_peak_5967_lociStitched	chr10	104166470	104178613	3	11915	18243.6432	1159.6565	424	1
5_MACS_peak_2135_lociStitched	chr1	16463282	16477986	5	14169	18324.1248	1245.4288	425	1
7_MACS_peak_17292_lociStitched	chr19	5205165	5222456	7	15747	19291.5687	2218.4353	426	1
9_MACS_peak_14119_lociStitched	chr17	37751693	37766152	9	13687	18160.504	1093.1004	427	1
6_MACS_peak_11260_lociStitched	chr16	1110280	1125865	6	14258	18036.5205	995.8815	428	1
7_MACS_peak_35663_lociStitched	chr9	137435031	137451861	7	16031	18420.435	1418.769	429	1
7_MACS_peak_18853_lociStitched	chr19	17634350	17650406	7	15121	18702.0288	1799.8776	430	1
6_MACS_peak_28572_lociStitched	chr4	7144734	7160808	6	15296	18338.8266	1441.8378	431	1
6_MACS_peak_2901_lociStitched	chr1	19037982	19055600	6	16895	18423.1426	1590.9054	432	1
4_MACS_peak_13493_lociStitched	chr17	7614642	7628714	4	13692	18216.204	1456.452	433	1
6_MACS_peak_17743_lociStitched	chr19	7724544	7738868	6	13310	18460.7712	1737.5012	434	1
9_MACS_peak_16455_lociStitched	chr17	81061401	81077995	9	14757	18155.4954	1446.9968	435	1
6_MACS_peak_23931_lociStitched	chr20	61672753	61687677	6	14205	17862.5356	1173.0264	436	1
11_MACS_peak_13732_lociStitched	chr17	18982423	19004431	11	20822	19014.912	2335.0488	437	1
1_MACS_peak_19476_lociStitched	chr19	35990093	36003227	1	13135	18096.0252	1417.1586	438	1
4_MACS_peak_9256_lociStitched	chr12	52227165	52242493	4	15226	18169.8112	1499.0784	439	1
1_MACS_peak_4834_lociStitched	chr1	156889108	156898179	1	9072	18068.5249	1402.3766	440	1
2_MACS_peak_13446_lociStitched	chr17	7185078	7197499	2	12349	17692.4724	1043.364	441	1
4_MACS_peak_11341_lociStitched	chr16	1961549	1975123	4	13104	17633.9834	1009.9056	442	1
6_MACS_peak_28205_lociStitched	chr4	1795599	1809015	6	12433	17415.3096	798.252	443	1
10_MACS_peak_34216_lociStitched	chr8	145093609	145109320	10	13893	17781.7098	1178.325	444	1
3_MACS_peak_32297_lociStitched	chr7	155595830	155607840	3	11505	17700.338	1198.598	445	1
7_MACS_peak_6961_lociStitched	chr11	2328215	2342780	7	13540	17507.13	1006.4415	446	1
10_MACS_peak_31554_lociStitched	chr7	100350955	100367964	10	14849	17784.6104	1284.1795	447	1
3_MACS_peak_33218_lociStitched	chr8	21981133	21992403	3	10831	17244.227	747.201	448	1
13_MACS_peak_35692_lociStitched	chr9	137508779	137527925	13	16177	17981.9232	1499.1318	449	1
1_MACS_peak_27972_lociStitched	chr3	183944850	183954982	1	10133	18048.1316	1574.5128	450	1
5_MACS_peak_32606_lociStitched	chr7	157635908	157650829	5	13794	18202.1279	1735.3123	451	1
3_MACS_peak_2169_lociStitched	chr1	16856474	16865081	3	8535	18389.7162	1941.7392	452	1
6_MACS_peak_17680_lociStitched	chr19	7036710	7052647	6	15213	19535.5746	3102.9339	453	1
11_MACS_peak_17037_lociStitched	chr19	3287765	3305751	11	15865	18736.0162	2305.8052	454	1
4_MACS_peak_24649_lociStitched	chr21	45966034	45979657	4	13009	18046.3881	1630.6731	455	1
15_MACS_peak_29239_lociStitched	chr4	8850291	8869490	15	16879	17701.478	1311.2917	456	1
5_MACS_peak_28311_lociStitched	chr4	3701508	3716188	5	14391	17287.168	930.712	457	1
5_MACS_peak_165_lociStitched	chr1	1886390	1900328	5	13420	17727.7422	1389.6186	458	1
3_MACS_peak_22189_lociStitched	chr2	220305946	220318976	3	12326	17267.356	974.644	459	1
2_MACS_peak_17095_lociStitched	chr19	3452121	3463639	2	11488	17573.0126	1301.534	460	1
3_MACS_peak_323_lociStitched	chr1	2458168	2470212	3	11360	17037.4424	806.948	461	1
5_MACS_peak_16690_lociStitched	chr19	544971	557940	5	12421	17707.8726	1483.6536	462	1
5_MACS_peak_7444_lociStitched	chr11	64057899	64068696	5	10506	17234.1714	1010.5992	463	1
1_MACS_peak_16285_lociStitched	chr17	78996917	79008398	1	11482	17431.6023	1247.9847	464	1
12_MACS_peak_34332_lociStitched	chr9	34562504	34580279	12	16127	17741.2275	1624.635	465	1
2_MACS_peak_16813_lociStitched	chr19	1790736	1801688	2	10928	17581.2456	1470.8536	466	1
5_MACS_peak_22901_lociStitched	chr20	44933715	44947430	5	13213	17178.0375	1141.088	467	1
4_MACS_peak_9040_lociStitched	chr12	3237083	3251906	4	14351	17497.0692	1467.477	468	1
5_MACS_peak_534_lociStitched	chr1	3005420	3021365	5	15244	17048.394	1031.6415	469	1
7_MACS_peak_20592_lociStitched	chr19	48214663	48230589	7	14519	17239.895	1234.265	470	1
5_MACS_peak_26945_lociStitched	chr22	46272962	46285560	5	12123	16969.506	971.3058	471	1
3_MACS_peak_5106_lociStitched	chr1	204976597	204991722	3	15061	18048.6625	2055.4875	472	1
1_MACS_peak_11870_lociStitched	chr16	30033977	30043855	1	9879	16726.4174	772.4596	473	1
11_MACS_peak_26493_lociStitched	chr22	44777055	44793629	11	15341	17019.8406	1069.023	474	1
3_MACS_peak_31659_lociStitched	chr7	100757064	100772418	3	14941	17475.9228	1532.3292	475	1
2_MACS_peak_17093_lociStitched	chr19	3439983	3450624	2	10587	17295.8814	1396.0992	476	1
9_MACS_peak_15678_lociStitched	chr17	76357344	76372226	9	13393	17144.064	1257.529	477	1
3_MACS_peak_7364_lociStitched	chr11	61501873	61514171	3	12072	17081.922	1219.9616	478	1
4_MACS_peak_8110_lociStitched	chr11	69968477	69983968	4	15026	17140.7915	1293.4985	479	1
4_MACS_peak_6078_lociStitched	chr10	126736834	126752061	4	14897	17491.2549	1647.5614	480	1
3_MACS_peak_34143_lociStitched	chr8	144501363	144511444	3	9923	16534.8562	706.6781	481	1
8_MACS_peak_16968_lociStitched	chr19	3104048	3120284	8	15094	17629.0488	1803.8196	482	1
6_MACS_peak_17163_lociStitched	chr19	3885679	3900061	6	13868	17525.9052	1743.0984	483	1
9_MACS_peak_18181_lociStitched	chr19	11370773	11386542	9	14381	17377.438	1597.3997	484	1
4_MACS_peak_9119_lociStitched	chr12	3412369	3424350	4	11626	16723.0798	951.2914	485	1
4_MACS_peak_6931_lociStitched	chr11	2227429	2238975	4	11118	16584.6744	830.1574	486	1
7_MACS_peak_17791_lociStitched	chr19	7830598	7847113	7	14785	17864.2755	2110.617	487	1
4_MACS_peak_27091_lociStitched	chr22	49289196	49305266	4	15389	17010.095	1256.674	488	1
8_MACS_peak_36428_lociStitched	chr9	140260254	140274206	8	13417	16872.1536	1128.7168	489	1
7_MACS_peak_29886_lociStitched	chr5	176157995	176173613	7	14315	17012.6874	1269.7434	490	1
4_MACS_peak_24865_lociStitched	chr21	47364141	47375412	4	11165	17118.3948	1397.604	491	1
1_MACS_peak_16815_lociStitched	chr19	1802419	1812353	1	9935	16891.7736	1204.9942	492	1
3_MACS_peak_31465_lociStitched	chr7	99762922	99774525	3	11413	17049.4482	1363.3525	493	1
9_MACS_peak_4762_lociStitched	chr1	155159371	155173548	9	13006	17633.3526	2014.5517	494	1
3_MACS_peak_36255_lociStitched	chr9	139043346	139054536	3	10767	16381.041	785.538	495	1
2_MACS_peak_35063_lociStitched	chr9	134680671	134693023	2	12151	16645.5552	1059.8016	496	1
9_MACS_peak_31587_lociStitched	chr7	100415171	100430083	9	13526	16682.0544	1118.4	497	1
3_MACS_peak_12944_lociStitched	chr17	701179	712552	3	11166	16626.1887	1065.6501	498	1
5_MACS_peak_1521_lociStitched	chr1	7690716	7705560	5	14228	16681.6872	1151.8944	499	1
8_MACS_peak_7545_lociStitched	chr11	64365139	64380178	8	13767	16496.2791	967.0077	500	1
2_MACS_peak_22492_lociStitched	chr20	3650751	3663444	2	12365	16724.2968	1238.8368	501	1
2_MACS_peak_24408_lociStitched	chr21	43763459	43774508	2	10847	16959.1101	1480.566	502	1
2_MACS_peak_11369_lociStitched	chr16	2240126	2250562	2	10092	16406.4356	937.1528	503	1
2_MACS_peak_11245_lociStitched	chr16	1032064	1043114	2	10897	16172.78	723.775	504	1
7_MACS_peak_35462_lociStitched	chr9	136498642	136514037	7	14573	16640.4555	1202.3495	505	1
15_MACS_peak_13777_lociStitched	chr17	19108371	19129154	15	19404	17567.8699	2151.0405	506	1
3_MACS_peak_14063_lociStitched	chr17	35290308	35299957	3	9107	16270.1438	861.6557	507	1
