GENE_ID	locusLine	bin_1_H929_jia.bam
1_MACS_peak_489_lociStitched	chr1(.):25793356-25794068	0.3688
1_MACS_peak_490_lociStitched	chr1(.):25847105-25847673	0.3074
4_MACS_peak_491_lociStitched	chr1(.):25869408-25889701	1.9578
1_MACS_peak_495_lociStitched	chr1(.):25913415-25914579	0.3779
4_MACS_peak_496_lociStitched	chr1(.):25942457-25951088	0.5282
1_MACS_peak_500_lociStitched	chr1(.):25968459-25969945	0.7003
1_MACS_peak_501_lociStitched	chr1(.):26002026-26003286	0.4055
1_MACS_peak_502_lociStitched	chr1(.):26126441-26127440	0.6084
1_MACS_peak_503_lociStitched	chr1(.):26145583-26148256	1.7132
1_MACS_peak_504_lociStitched	chr1(.):26184879-26186879	0.8559
1_MACS_peak_505_lociStitched	chr1(.):26201330-26202311	0.5793
1_MACS_peak_506_lociStitched	chr1(.):26230665-26233526	1.5261
1_MACS_peak_507_lociStitched	chr1(.):26259703-26260953	0.4665
2_MACS_peak_508_lociStitched	chr1(.):26323180-26325415	1.1826
1_MACS_peak_510_lociStitched	chr1(.):26361139-26363009	0.6571
3_MACS_peak_511_lociStitched	chr1(.):26436670-26454057	0.8766
2_MACS_peak_514_lociStitched	chr1(.):26490439-26497710	0.3814
1_MACS_peak_516_lociStitched	chr1(.):26506011-26507654	0.6502
2_MACS_peak_517_lociStitched	chr1(.):26559862-26562021	1.5237
1_MACS_peak_519_lociStitched	chr1(.):26578669-26580088	0.6725
2_MACS_peak_520_lociStitched	chr1(.):26601231-26607634	0.9658
2_MACS_peak_522_lociStitched	chr1(.):26632660-26634142	0.5922
1_MACS_peak_524_lociStitched	chr1(.):26662394-26663454	0.3875
1_MACS_peak_525_lociStitched	chr1(.):26757635-26761044	0.8622
1_MACS_peak_526_lociStitched	chr1(.):26797579-26801433	2.122
1_MACS_peak_527_lociStitched	chr1(.):26826248-26828757	2.6533
1_MACS_peak_528_lociStitched	chr1(.):26855592-26857611	0.9569
4_MACS_peak_529_lociStitched	chr1(.):26866193-26873361	0.397
1_MACS_peak_533_lociStitched	chr1(.):26945888-26948827	3.0979
1_MACS_peak_534_lociStitched	chr1(.):27003394-27004675	0.3917
1_MACS_peak_535_lociStitched	chr1(.):27018306-27033704	3.5386
1_MACS_peak_536_lociStitched	chr1(.):27047796-27051959	0.7647
3_MACS_peak_537_lociStitched	chr1(.):27058416-27075148	1.2897
1_MACS_peak_540_lociStitched	chr1(.):27109157-27116085	3.0421
3_MACS_peak_541_lociStitched	chr1(.):27152486-27166862	0.5745
1_MACS_peak_544_lociStitched	chr1(.):27190519-27193030	1.897
1_MACS_peak_545_lociStitched	chr1(.):27215560-27217337	0.9692
1_MACS_peak_546_lociStitched	chr1(.):27226100-27227670	0.8287
1_MACS_peak_547_lociStitched	chr1(.):27248132-27249195	1.0655
1_MACS_peak_548_lociStitched	chr1(.):27320112-27320825	0.3993
1_MACS_peak_549_lociStitched	chr1(.):27339377-27340034	0.4137
1_MACS_peak_550_lociStitched	chr1(.):27480887-27482281	0.9485
2_MACS_peak_551_lociStitched	chr1(.):27560298-27562816	0.9459
1_MACS_peak_553_lociStitched	chr1(.):27648051-27650103	1.2957
1_MACS_peak_554_lociStitched	chr1(.):27691906-27693863	0.8536
1_MACS_peak_555_lociStitched	chr1(.):27718291-27720006	0.6282
1_MACS_peak_556_lociStitched	chr1(.):27764754-27765849	0.4263
2_MACS_peak_557_lociStitched	chr1(.):27814816-27819510	1.2424
1_MACS_peak_559_lociStitched	chr1(.):27851541-27853018	0.8827
1_MACS_peak_560_lociStitched	chr1(.):27895102-27895604	0.4263
1_MACS_peak_561_lociStitched	chr1(.):27903768-27904809	0.515
1_MACS_peak_562_lociStitched	chr1(.):27929298-27930989	0.7533
1_MACS_peak_563_lociStitched	chr1(.):27952411-27953658	0.4011
4_MACS_peak_564_lociStitched	chr1(.):27985020-27999610	0.2884
1_MACS_peak_568_lociStitched	chr1(.):28052366-28053642	1.1419
2_MACS_peak_569_lociStitched	chr1(.):28099081-28101105	1.0011
1_MACS_peak_571_lociStitched	chr1(.):28156476-28158644	1.2296
2_MACS_peak_572_lociStitched	chr1(.):28198518-28204832	1.7775
2_MACS_peak_574_lociStitched	chr1(.):28212931-28219345	0.3449
1_MACS_peak_576_lociStitched	chr1(.):28240047-28241734	1.2977
1_MACS_peak_577_lociStitched	chr1(.):28352464-28358193	1.8614
2_MACS_peak_578_lociStitched	chr1(.):28395029-28403297	0.6549
1_MACS_peak_580_lociStitched	chr1(.):28412806-28416107	1.2758
2_MACS_peak_581_lociStitched	chr1(.):28494971-28499981	0.4812
1_MACS_peak_583_lociStitched	chr1(.):28525688-28527534	0.5908
3_MACS_peak_584_lociStitched	chr1(.):28558651-28577946	1.7361
1_MACS_peak_587_lociStitched	chr1(.):28584590-28589170	2.7207
1_MACS_peak_588_lociStitched	chr1(.):28654923-28656645	1.1293
1_MACS_peak_589_lociStitched	chr1(.):28695470-28697527	1.8138
1_MACS_peak_590_lociStitched	chr1(.):28736248-28737027	0.5514
1_MACS_peak_591_lociStitched	chr1(.):28743427-28744846	0.5299
1_MACS_peak_592_lociStitched	chr1(.):28764043-28766230	0.4993
1_MACS_peak_593_lociStitched	chr1(.):28797655-28798603	0.4203
1_MACS_peak_594_lociStitched	chr1(.):28805280-28808159	1.0221
2_MACS_peak_595_lociStitched	chr1(.):28826945-28837940	2.0581
1_MACS_peak_597_lociStitched	chr1(.):28844164-28846415	1.6684
1_MACS_peak_598_lociStitched	chr1(.):28878484-28881287	2.071
1_MACS_peak_599_lociStitched	chr1(.):28903225-28909981	1.4825
2_MACS_peak_600_lociStitched	chr1(.):28925144-28929526	0.6269
2_MACS_peak_602_lociStitched	chr1(.):28968274-28975981	1.1277
1_MACS_peak_604_lociStitched	chr1(.):28994245-28996781	2.5123
1_MACS_peak_605_lociStitched	chr1(.):29062285-29065220	1.9157
1_MACS_peak_606_lociStitched	chr1(.):29172235-29173161	0.45
2_MACS_peak_607_lociStitched	chr1(.):29210903-29215005	1.1257
1_MACS_peak_609_lociStitched	chr1(.):29240493-29241669	0.4161
1_MACS_peak_610_lociStitched	chr1(.):29253014-29255107	0.7625
2_MACS_peak_611_lociStitched	chr1(.):29506012-29509624	2.2348
1_MACS_peak_613_lociStitched	chr1(.):29528585-29529697	0.5613
2_MACS_peak_614_lociStitched	chr1(.):29556187-29563628	0.2779
1_MACS_peak_616_lociStitched	chr1(.):29609563-29610826	0.7091
1_MACS_peak_617_lociStitched	chr1(.):29675340-29677106	1.1829
2_MACS_peak_618_lociStitched	chr1(.):30123272-30129975	0.1996
1_MACS_peak_620_lociStitched	chr1(.):30266061-30266598	0.4619
1_MACS_peak_621_lociStitched	chr1(.):30646275-30646824	0.3116
1_MACS_peak_622_lociStitched	chr1(.):30852827-30853610	0.461
1_MACS_peak_623_lociStitched	chr1(.):30901413-30903198	0.5617
1_MACS_peak_624_lociStitched	chr1(.):30960056-30960567	0.3183
2_MACS_peak_625_lociStitched	chr1(.):31190437-31192876	1.0694
1_MACS_peak_627_lociStitched	chr1(.):31296706-31297537	0.4302
1_MACS_peak_628_lociStitched	chr1(.):31360017-31361769	0.6369
1_MACS_peak_629_lociStitched	chr1(.):31380896-31382044	0.5188
1_MACS_peak_630_lociStitched	chr1(.):31535515-31539423	1.7319
1_MACS_peak_631_lociStitched	chr1(.):31627272-31628995	0.9346
1_MACS_peak_632_lociStitched	chr1(.):31768280-31770749	1.3373
1_MACS_peak_633_lociStitched	chr1(.):31867176-31868128	0.3565
1_MACS_peak_634_lociStitched	chr1(.):31885788-31886635	0.5067
1_MACS_peak_635_lociStitched	chr1(.):31959581-31960891	0.3558
1_MACS_peak_636_lociStitched	chr1(.):32109409-32111433	1.6828
1_MACS_peak_637_lociStitched	chr1(.):32229149-32230149	0.4588
1_MACS_peak_638_lociStitched	chr1(.):32253217-32255236	1.0732
1_MACS_peak_639_lociStitched	chr1(.):32293560-32295018	0.4423
1_MACS_peak_640_lociStitched	chr1(.):32345676-32346281	0.3196
1_MACS_peak_641_lociStitched	chr1(.):32402204-32404800	1.3215
1_MACS_peak_642_lociStitched	chr1(.):32420607-32422306	0.4195
1_MACS_peak_643_lociStitched	chr1(.):32446359-32447302	0.3085
1_MACS_peak_644_lociStitched	chr1(.):32478410-32481321	1.7081
2_MACS_peak_645_lociStitched	chr1(.):32531466-32539626	0.6383
1_MACS_peak_647_lociStitched	chr1(.):32572858-32575304	1.3674
2_MACS_peak_648_lociStitched	chr1(.):32644508-32652478	1.0097
1_MACS_peak_650_lociStitched	chr1(.):32671235-32671998	0.575
1_MACS_peak_651_lociStitched	chr1(.):32687262-32689497	1.1202
2_MACS_peak_652_lociStitched	chr1(.):32713406-32716428	0.4809
1_MACS_peak_654_lociStitched	chr1(.):32729764-32731770	0.5295
1_MACS_peak_655_lociStitched	chr1(.):32756682-32759005	2.0452
1_MACS_peak_656_lociStitched	chr1(.):32789761-32790721	0.3753
2_MACS_peak_657_lociStitched	chr1(.):32797930-32803748	1.1792
1_MACS_peak_659_lociStitched	chr1(.):32816287-32818403	1.31
1_MACS_peak_660_lociStitched	chr1(.):32858988-32861123	1.2596
1_MACS_peak_661_lociStitched	chr1(.):32879285-32879755	0.3201
1_MACS_peak_662_lociStitched	chr1(.):32965459-32966967	1.3713
1_MACS_peak_663_lociStitched	chr1(.):32986190-32986980	0.6856
1_MACS_peak_664_lociStitched	chr1(.):33004442-33006161	1.4002
3_MACS_peak_665_lociStitched	chr1(.):33084610-33095298	0.7678
1_MACS_peak_668_lociStitched	chr1(.):33114746-33119232	2.3093
1_MACS_peak_669_lociStitched	chr1(.):33181877-33182984	0.3687
1_MACS_peak_670_lociStitched	chr1(.):33206701-33208155	0.9598
1_MACS_peak_671_lociStitched	chr1(.):33251881-33253867	0.7442
1_MACS_peak_672_lociStitched	chr1(.):33280882-33286388	3.8508
1_MACS_peak_673_lociStitched	chr1(.):33366210-33367787	1.1913
1_MACS_peak_674_lociStitched	chr1(.):33385181-33386201	0.4821
1_MACS_peak_675_lociStitched	chr1(.):33429325-33431171	1.1457
1_MACS_peak_676_lociStitched	chr1(.):33446031-33447889	1.4671
1_MACS_peak_677_lociStitched	chr1(.):33457102-33458997	0.6312
2_MACS_peak_678_lociStitched	chr1(.):33500853-33503121	0.8766
1_MACS_peak_680_lociStitched	chr1(.):33546083-33547433	0.6253
1_MACS_peak_681_lociStitched	chr1(.):33564374-33566407	1.1205
1_MACS_peak_682_lociStitched	chr1(.):33591865-33594372	1.7113
1_MACS_peak_683_lociStitched	chr1(.):33646564-33647959	0.8759
1_MACS_peak_684_lociStitched	chr1(.):33702838-33703921	0.5302
1_MACS_peak_685_lociStitched	chr1(.):33720628-33723764	1.5236
1_MACS_peak_686_lociStitched	chr1(.):33814201-33816537	1.3492
1_MACS_peak_687_lociStitched	chr1(.):33895683-33896628	0.761
2_MACS_peak_688_lociStitched	chr1(.):33937306-33939035	0.9319
1_MACS_peak_690_lociStitched	chr1(.):34368012-34369397	0.3884
1_MACS_peak_691_lociStitched	chr1(.):34628853-34630388	0.4996
2_MACS_peak_692_lociStitched	chr1(.):35324054-35332916	0.7719
1_MACS_peak_694_lociStitched	chr1(.):35449458-35451790	1.8064
1_MACS_peak_695_lociStitched	chr1(.):35496196-35497910	1.8722
1_MACS_peak_696_lociStitched	chr1(.):35544217-35546159	2.3124
1_MACS_peak_697_lociStitched	chr1(.):35655543-35659644	2.5574
1_MACS_peak_698_lociStitched	chr1(.):35733471-35735475	2.5968
1_MACS_peak_699_lociStitched	chr1(.):36021837-36024861	2.6323
2_MACS_peak_700_lociStitched	chr1(.):36102325-36108608	1.6223
1_MACS_peak_702_lociStitched	chr1(.):36183446-36185145	1.1506
1_MACS_peak_703_lociStitched	chr1(.):36233749-36236112	1.878
1_MACS_peak_704_lociStitched	chr1(.):36244812-36246099	0.5445
1_MACS_peak_705_lociStitched	chr1(.):36272995-36277999	1.1744
2_MACS_peak_706_lociStitched	chr1(.):36346104-36349952	0.8466
1_MACS_peak_708_lociStitched	chr1(.):36395536-36398255	1.9177
1_MACS_peak_709_lociStitched	chr1(.):36488508-36489977	0.8077
1_MACS_peak_710_lociStitched	chr1(.):36553679-36556002	1.6273
4_MACS_peak_711_lociStitched	chr1(.):36613928-36627294	1.6589
1_MACS_peak_715_lociStitched	chr1(.):36653301-36654031	0.4226
2_MACS_peak_716_lociStitched	chr1(.):36688321-36691952	2.1844
1_MACS_peak_718_lociStitched	chr1(.):36771976-36773585	0.7807
1_MACS_peak_719_lociStitched	chr1(.):36788486-36790063	0.8947
2_MACS_peak_720_lociStitched	chr1(.):36834594-36841692	1.3005
5_MACS_peak_722_lociStitched	chr1(.):36848691-36868070	1.4221
1_MACS_peak_727_lociStitched	chr1(.):36915623-36916862	0.7928
1_MACS_peak_728_lociStitched	chr1(.):36928830-36930832	1.4872
1_MACS_peak_729_lociStitched	chr1(.):37195732-37196861	0.8266
1_MACS_peak_730_lociStitched	chr1(.):37238674-37240380	0.5742
1_MACS_peak_731_lociStitched	chr1(.):37621654-37622734	0.5214
1_MACS_peak_732_lociStitched	chr1(.):37653910-37655228	0.5237
1_MACS_peak_733_lociStitched	chr1(.):37754502-37755213	0.3848
1_MACS_peak_734_lociStitched	chr1(.):37888672-37890303	0.631
3_MACS_peak_735_lociStitched	chr1(.):37933919-37945963	0.845
1_MACS_peak_738_lociStitched	chr1(.):37979232-37981217	1.857
2_MACS_peak_739_lociStitched	chr1(.):38014944-38020493	0.5269
1_MACS_peak_741_lociStitched	chr1(.):38035319-38038733	1.5684
1_MACS_peak_742_lociStitched	chr1(.):38060061-38062273	1.1276
1_MACS_peak_743_lociStitched	chr1(.):38068714-38069603	0.4231
1_MACS_peak_744_lociStitched	chr1(.):38093425-38094693	0.5215
3_MACS_peak_745_lociStitched	chr1(.):38140540-38159458	1.1378
1_MACS_peak_748_lociStitched	chr1(.):38204882-38205738	0.4045
1_MACS_peak_749_lociStitched	chr1(.):38218102-38219177	0.5587
1_MACS_peak_750_lociStitched	chr1(.):38258828-38261278	2.4516
1_MACS_peak_751_lociStitched	chr1(.):38272257-38275215	2.1303
1_MACS_peak_752_lociStitched	chr1(.):38324094-38326458	1.678
1_MACS_peak_753_lociStitched	chr1(.):38396572-38397568	0.7159
1_MACS_peak_754_lociStitched	chr1(.):38411233-38414164	2.808
1_MACS_peak_755_lociStitched	chr1(.):38454352-38456583	1.2335
1_MACS_peak_756_lociStitched	chr1(.):38466170-38467647	0.4996
2_MACS_peak_757_lociStitched	chr1(.):38474407-38479597	0.6784
1_MACS_peak_759_lociStitched	chr1(.):38492493-38497020	1.3577
1_MACS_peak_760_lociStitched	chr1(.):38512316-38513098	0.4176
1_MACS_peak_761_lociStitched	chr1(.):38940458-38941325	0.4237
1_MACS_peak_762_lociStitched	chr1(.):38992730-38993937	0.3411
1_MACS_peak_763_lociStitched	chr1(.):39264643-39266149	0.4089
2_MACS_peak_764_lociStitched	chr1(.):39280245-39284551	0.6895
1_MACS_peak_766_lociStitched	chr1(.):39324086-39326529	1.3437
1_MACS_peak_767_lociStitched	chr1(.):39337136-39340018	1.4911
1_MACS_peak_768_lociStitched	chr1(.):39455959-39458716	2.0698
1_MACS_peak_769_lociStitched	chr1(.):39491099-39493209	1.5712
1_MACS_peak_770_lociStitched	chr1(.):39512673-39513343	0.3343
1_MACS_peak_771_lociStitched	chr1(.):39570571-39572235	0.9763
1_MACS_peak_772_lociStitched	chr1(.):39662025-39663491	0.6935
1_MACS_peak_773_lociStitched	chr1(.):39680325-39683459	1.3921
1_MACS_peak_774_lociStitched	chr1(.):39733293-39738772	0.979
1_MACS_peak_775_lociStitched	chr1(.):39770938-39771861	0.3933
1_MACS_peak_776_lociStitched	chr1(.):39833215-39834865	1.0151
2_MACS_peak_777_lociStitched	chr1(.):39857396-39864886	0.1988
1_MACS_peak_779_lociStitched	chr1(.):39872667-39878126	1.4882
3_MACS_peak_780_lociStitched	chr1(.):39956008-39965444	1.091
1_MACS_peak_783_lociStitched	chr1(.):39971980-39978675	3.3016
2_MACS_peak_784_lociStitched	chr1(.):39989080-39997406	2.1244
1_MACS_peak_786_lociStitched	chr1(.):40004169-40005565	0.7602
6_MACS_peak_787_lociStitched	chr1(.):40029678-40072921	1.4981
1_MACS_peak_793_lociStitched	chr1(.):40104459-40106262	1.2104
1_MACS_peak_794_lociStitched	chr1(.):40123229-40124120	0.7102
1_MACS_peak_795_lociStitched	chr1(.):40137280-40138183	0.4009
1_MACS_peak_796_lociStitched	chr1(.):40156471-40157719	0.5918
1_MACS_peak_797_lociStitched	chr1(.):40194764-40195397	0.3025
1_MACS_peak_798_lociStitched	chr1(.):40203805-40205624	1.1637
2_MACS_peak_799_lociStitched	chr1(.):40239261-40257023	2.7726
1_MACS_peak_801_lociStitched	chr1(.):40264257-40266104	2.2015
1_MACS_peak_802_lociStitched	chr1(.):40282395-40283952	1.8752
1_MACS_peak_803_lociStitched	chr1(.):40310698-40312477	0.6149
1_MACS_peak_804_lociStitched	chr1(.):40347763-40349698	0.9619
1_MACS_peak_805_lociStitched	chr1(.):40366310-40368563	1.0037
2_MACS_peak_806_lociStitched	chr1(.):40419976-40427155	0.5486
1_MACS_peak_808_lociStitched	chr1(.):40468586-40469789	0.6781
1_MACS_peak_809_lociStitched	chr1(.):40504251-40507805	3.325
2_MACS_peak_810_lociStitched	chr1(.):40523465-40531199	1.7415
1_MACS_peak_812_lociStitched	chr1(.):40562322-40563415	0.6868
1_MACS_peak_813_lociStitched	chr1(.):40626267-40629116	1.5149
1_MACS_peak_814_lociStitched	chr1(.):40651336-40652920	0.8008
1_MACS_peak_815_lociStitched	chr1(.):40681690-40682700	0.3254
1_MACS_peak_816_lociStitched	chr1(.):40698121-40698821	0.3209
1_MACS_peak_817_lociStitched	chr1(.):40722371-40724884	1.9994
2_MACS_peak_818_lociStitched	chr1(.):40776937-40781781	0.4909
1_MACS_peak_820_lociStitched	chr1(.):40839166-40841199	1.3504
1_MACS_peak_821_lociStitched	chr1(.):40915139-40917547	1.2212
1_MACS_peak_822_lociStitched	chr1(.):40942353-40943572	0.9066
1_MACS_peak_823_lociStitched	chr1(.):40973785-40975046	0.5384
1_MACS_peak_824_lociStitched	chr1(.):40996659-40998266	0.8196
1_MACS_peak_825_lociStitched	chr1(.):41130633-41132216	0.8861
1_MACS_peak_826_lociStitched	chr1(.):41156741-41159326	2.233
2_MACS_peak_827_lociStitched	chr1(.):41227544-41230726	0.5269
1_MACS_peak_829_lociStitched	chr1(.):41267261-41268663	0.5627
1_MACS_peak_830_lociStitched	chr1(.):41327516-41328740	0.5644
1_MACS_peak_831_lociStitched	chr1(.):41444449-41447272	2.4634
1_MACS_peak_832_lociStitched	chr1(.):41468658-41470181	0.4554
2_MACS_peak_833_lociStitched	chr1(.):41706041-41712227	1.7446
1_MACS_peak_835_lociStitched	chr1(.):41807495-41808383	0.405
3_MACS_peak_836_lociStitched	chr1(.):41818615-41828390	0.5487
3_MACS_peak_839_lociStitched	chr1(.):41835975-41848663	0.558
1_MACS_peak_842_lociStitched	chr1(.):41947428-41949178	0.6142
1_MACS_peak_843_lociStitched	chr1(.):41961396-41962612	1.0652
1_MACS_peak_844_lociStitched	chr1(.):41981724-41982625	0.6577
1_MACS_peak_845_lociStitched	chr1(.):42088242-42089839	0.8036
1_MACS_peak_846_lociStitched	chr1(.):42138621-42139502	0.4466
1_MACS_peak_847_lociStitched	chr1(.):42149149-42150410	0.6039
1_MACS_peak_848_lociStitched	chr1(.):42163974-42165858	0.7386
2_MACS_peak_849_lociStitched	chr1(.):42265749-42270386	1.2385
2_MACS_peak_851_lociStitched	chr1(.):42339206-42343194	0.4182
1_MACS_peak_853_lociStitched	chr1(.):42356332-42358960	1.3172
1_MACS_peak_854_lociStitched	chr1(.):42383045-42386636	0.8176
1_MACS_peak_855_lociStitched	chr1(.):42422945-42424116	0.3503
1_MACS_peak_856_lociStitched	chr1(.):42500522-42502513	1.5907
2_MACS_peak_857_lociStitched	chr1(.):42723571-42727151	0.4347
1_MACS_peak_859_lociStitched	chr1(.):42799326-42802120	2.1382
1_MACS_peak_860_lociStitched	chr1(.):42824500-42825348	0.3911
1_MACS_peak_861_lociStitched	chr1(.):42845622-42847379	1.0459
1_MACS_peak_862_lociStitched	chr1(.):42921145-42923455	2.3568
2_MACS_peak_863_lociStitched	chr1(.):43123219-43127931	0.9971
1_MACS_peak_865_lociStitched	chr1(.):43146317-43152149	1.998
1_MACS_peak_866_lociStitched	chr1(.):43231012-43234144	1.8602
1_MACS_peak_867_lociStitched	chr1(.):43281702-43283720	2.1671
1_MACS_peak_868_lociStitched	chr1(.):43311469-43313573	1.5323
1_MACS_peak_869_lociStitched	chr1(.):43388796-43391286	1.6186
1_MACS_peak_870_lociStitched	chr1(.):43422422-43425381	1.3378
1_MACS_peak_871_lociStitched	chr1(.):43585489-43587336	0.9055
1_MACS_peak_872_lociStitched	chr1(.):43636856-43638260	0.7525
1_MACS_peak_873_lociStitched	chr1(.):43739722-43740789	0.3763
1_MACS_peak_874_lociStitched	chr1(.):43814301-43815706	0.7533
2_MACS_peak_875_lociStitched	chr1(.):43823428-43834939	1.1116
1_MACS_peak_877_lociStitched	chr1(.):43853928-43856757	2.0399
3_MACS_peak_878_lociStitched	chr1(.):43918314-43932825	0.7723
1_MACS_peak_881_lociStitched	chr1(.):43995889-43997761	1.178
2_MACS_peak_882_lociStitched	chr1(.):44111409-44118089	1.1825
1_MACS_peak_884_lociStitched	chr1(.):44171696-44174561	1.7454
2_MACS_peak_885_lociStitched	chr1(.):44229075-44233466	0.3878
1_MACS_peak_887_lociStitched	chr1(.):44248486-44249944	0.5467
1_MACS_peak_888_lociStitched	chr1(.):44261273-44262532	0.568
1_MACS_peak_889_lociStitched	chr1(.):44279477-44281648	0.9277
2_MACS_peak_890_lociStitched	chr1(.):44296001-44305769	3.7256
3_MACS_peak_892_lociStitched	chr1(.):44317757-44332419	0.5275
2_MACS_peak_895_lociStitched	chr1(.):44397074-44401119	0.4909
1_MACS_peak_897_lociStitched	chr1(.):44411127-44414196	2.3155
3_MACS_peak_898_lociStitched	chr1(.):44435510-44446472	1.252
2_MACS_peak_901_lociStitched	chr1(.):44456445-44461535	0.5002
1_MACS_peak_903_lociStitched	chr1(.):44494863-44498136	2.9076
1_MACS_peak_904_lociStitched	chr1(.):44678454-44680118	1.3245
1_MACS_peak_905_lociStitched	chr1(.):44771210-44772441	0.4556
1_MACS_peak_906_lociStitched	chr1(.):44820108-44821131	0.9949
1_MACS_peak_907_lociStitched	chr1(.):45096788-45099092	2.2884
3_MACS_peak_908_lociStitched	chr1(.):45137491-45143534	0.9384
2_MACS_peak_911_lociStitched	chr1(.):45180281-45188366	0.2884
1_MACS_peak_913_lociStitched	chr1(.):45195414-45198066	2.2899
1_MACS_peak_914_lociStitched	chr1(.):45204675-45207053	1.7279
1_MACS_peak_915_lociStitched	chr1(.):45222643-45223841	0.4637
1_MACS_peak_916_lociStitched	chr1(.):45240101-45244460	2.6638
4_MACS_peak_917_lociStitched	chr1(.):45264717-45286598	0.8877
1_MACS_peak_921_lociStitched	chr1(.):45412544-45413352	0.3364
1_MACS_peak_922_lociStitched	chr1(.):45450883-45453578	1.2208
1_MACS_peak_923_lociStitched	chr1(.):45475761-45479335	1.185
1_MACS_peak_924_lociStitched	chr1(.):45671169-45673163	1.3371
1_MACS_peak_925_lociStitched	chr1(.):45768463-45771241	3.2308
2_MACS_peak_926_lociStitched	chr1(.):45786452-45795550	0.9911
1_MACS_peak_928_lociStitched	chr1(.):45804250-45807676	2.6356
1_MACS_peak_929_lociStitched	chr1(.):45814241-45815305	0.3547
1_MACS_peak_930_lociStitched	chr1(.):45825422-45827621	0.7822
3_MACS_peak_931_lociStitched	chr1(.):45834456-45842418	0.5558
2_MACS_peak_934_lociStitched	chr1(.):45955643-45957895	1.0522
2_MACS_peak_936_lociStitched	chr1(.):45964090-45967531	1.4623
1_MACS_peak_938_lociStitched	chr1(.):45984159-45988515	1.5759
1_MACS_peak_939_lociStitched	chr1(.):46015860-46017955	1.5815
1_MACS_peak_940_lociStitched	chr1(.):46048458-46053395	1.8137
1_MACS_peak_941_lociStitched	chr1(.):46121615-46123700	0.664
1_MACS_peak_942_lociStitched	chr1(.):46150337-46155213	2.9187
1_MACS_peak_943_lociStitched	chr1(.):46215245-46217247	2.4689
1_MACS_peak_944_lociStitched	chr1(.):46268199-46270598	0.825
1_MACS_peak_945_lociStitched	chr1(.):46391540-46392264	0.4088
1_MACS_peak_946_lociStitched	chr1(.):46527560-46530028	0.9501
