GENE_ID	locusLine	bin_1_KMS11_jia.bam
NR_024494	chr22(.):25023881-25054327	0.0889
NM_022081	chr22(.):26842445-26884820	0.3892
NM_001887	chr22(.):26990361-27018991	1.5103
NM_152841	chr22(.):26842445-26880551	0.1818
NM_007194	chr22(.):29078730-29142822	0.1454
NM_001004426	chr22(.):38502501-38582761	0.3084
NM_001003406	chr22(.):39961757-40090740	0.0377
NM_014246	chr22(.):46751730-46938067	0.4287
NM_138433	chr22(.):50981461-50994452	0.1703
NM_014406	chr22(.):17066647-17078700	0.0861
NR_001591	chr22(.):17077800-17134720	0.4014
NR_030755	chr22(.):23160269-23170365	2.144
NM_001178126	chr22(.):23224959-23243013	1.52
NM_004914	chr22(.):23482512-23511531	0.4468
NM_001024938	chr22(.):24194058-24232725	0.232
NM_002415	chr22(.):24231564-24242409	0.8982
NM_001024939	chr22(.):24195040-24232725	0.2358
NM_001007468	chr22(.):24124149-24181705	0.3561
NM_001002862	chr22(.):24171689-24186199	1.0794
NM_000675	chr22(.):24818529-24843325	1.7004
NR_028483	chr22(.):24829244-24895783	0.3431
NR_028484	chr22(.):24820177-24895783	0.6944
NM_001032364	chr22(.):24994123-25029972	0.6778
NM_013430	chr22(.):24974717-25029972	0.4981
NM_005265	chr22(.):24994179-25029972	0.6787
NM_031444	chr22(.):24931405-24956275	0.5601
NM_001032365	chr22(.):24998625-25029972	0.7074
NM_004175	chr22(.):24946617-24973509	0.5033
NM_207644	chr22(.):24976590-24994035	0.1765
NR_024593	chr22(.):25036132-25060114	0.069
NM_001008566	chr22(.):26916713-26966370	0.8558
NM_001013694	chr22(.):26874849-26892904	1.0633
NM_012143	chr22(.):26882893-26913437	0.8848
NM_003595	chr22(.):26916713-26991089	0.8768
NR_031615	chr22(.):26946177-26956289	1.2836
NR_003491	chr22(.):27048445-27077440	0.8005
NM_001886	chr22(.):27012927-27031636	0.6325
NM_172002	chr22(.):29133042-29158496	0.3493
NM_173510	chr22(.):29163661-29190283	0.8429
NM_001079539	chr22(.):29185547-29201560	2.8822
NM_031910	chr22(.):37571205-37589330	0.0641
NM_001051	chr22(.):37597244-37613353	0.8861
NM_013385	chr22(.):37673494-37716389	0.4947
NM_002872	chr22(.):37616309-37645305	1.2011
NM_001161574	chr22(.):38592938-38617517	0.4118
NM_001161573	chr22(.):38594026-38617517	0.4253
NR_002821	chr22(.):38735669-38799931	1.268
NM_004981	chr22(.):38817332-38845033	0.0608
NM_175709	chr22(.):39521778-39553538	0.7423
NM_181773	chr22(.):39488228-39505072	0.2864
NM_006116	chr22(.):39790758-39832887	0.4594
NM_153497	chr22(.):39790758-39838132	0.601
NM_194326	chr22(.):39920097-39933860	0.875
NM_002409	chr22(.):39848324-39893199	1.011
NM_019008	chr22(.):39893283-39919137	0.7322
NM_182810	chr22(.):39911568-39923691	1.2401
NM_001098270	chr22(.):39878228-39893199	0.1554
NM_018006	chr22(.):46726297-46758237	0.3653
NM_001135101	chr22(.):50307282-50326186	0.3121
NM_024105	chr22(.):50291853-50317106	0.1877
NM_001001852	chr22(.):50349142-50362720	1.3255
NM_001169111	chr22(.):50956996-50969033	1.4135
NM_024866	chr22(.):50915011-50929866	0.1665
NM_002972	chr22(.):50878430-50918464	0.4366
NM_001185011	chr22(.):50941644-50968209	0.7883
NM_001113756	chr22(.):50959181-50973258	2.0531
NM_001113755	chr22(.):50959181-50973514	2.0196
NM_001169109	chr22(.):50956996-50969868	1.8396
NM_001169110	chr22(.):50956996-50969574	1.6494
NM_001014440	chr22(.):50963837-50976008	2.3232
NM_005138	chr22(.):50956996-50969034	1.4137
NM_017584	chr22(.):50920212-50933750	0.1209
NM_033200	chr22(.):50936375-50951135	0.4204
NM_001145134	chr22(.):51002289-51022096	0.34
NR_021492	chr22(.):51016454-51027355	0.5563
NM_004377	chr22(.):51002289-51021894	0.3347
NM_001123225	chr22(.):50984540-51006328	0.1696
NM_001145137	chr22(.):51002289-51021506	0.2968
NM_005198	chr22(.):51012386-51026428	0.4457
