#06_0EWS_0229Kronos_MM1S-KB-3hr-2_H3K18Ac_hs-dm_i13_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/06_0EWS_0229Kronos_MM1S-KB-3hr-2_H3K18Ac_hs-dm_i13_ROSE/06_0EWS_0229Kronos_MM1S-KB-3hr-2_H3K18Ac_hs-dm_i13_peaks_7KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X06_0EWS_0229Kronos_MM1S.KB.3hr.2_H3K18Ac_hs.dm_i13.bam
#Using cutoff of 16485.7032 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X06_0EWS_0229Kronos_MM1S.KB.3hr.2_H3K18Ac_hs.dm_i13.bam	X40_0EXS_0229Kronos_MM1S.KB.3hr.2_Input_hs_i84.bam	enhancerRank	isSuperStretch
4_MACS_peak_12237_lociStitched	chr17	75078953	75093468	4	13636	32606.496	2860.9065	260	1
1_MACS_peak_7978_lociStitched	chr13	114556359	114568304	1	11946	42936.3025	2569.3695	261	1
6_MACS_peak_10343_lociStitched	chr16	29815475	29837594	6	14143	28606.5027	3466.0473	262	1
4_MACS_peak_23875_lociStitched	chr6	26183519	26207198	4	13687	32809.6224	3862.0449	263	1
1_MACS_peak_14628_lociStitched	chr2	43444097	43457066	1	12970	36645.2064	2552.2992	264	1
3_MACS_peak_26833_lociStitched	chr7	142490489	142511493	3	11931	44364.6488	4362.5308	265	1
1_MACS_peak_17751_lociStitched	chr21	43479491	43486697	1	7207	58602.795	2389.5096	266	0
5_MACS_peak_21862_lociStitched	chr4	186252469	186284933	5	14592	24114.2592	4730.0048	267	1
1_MACS_peak_10543_lociStitched	chr16	56962936	56975749	1	12814	37308.8934	2768.8893	268	1
5_MACS_peak_12192_lociStitched	chr17	73850495	73875869	5	13207	35531.2122	3884.7594	269	1
3_MACS_peak_27301_lociStitched	chr8	29462941	29478109	3	14296	24443.232	2508.7872	270	1
4_MACS_peak_16237_lociStitched	chr2	204716535	204740368	4	14921	16072.9752	3281.8041	271	0
6_MACS_peak_13385_lociStitched	chr19	12885564	12918381	6	14580	22811.0967	4676.4225	272	1
3_MACS_peak_14112_lociStitched	chr19	56328940	56351885	3	12624	38559.0725	3271.957	273	1
1_MACS_peak_14611_lociStitched	chr2	42322882	42335303	1	12422	38846.6775	2514.0104	274	1
3_MACS_peak_20183_lociStitched	chr3	177062288	177079977	3	12324	40980.1063	4388.6409	275	1
4_MACS_peak_15175_lociStitched	chr2	88898755	88928567	4	14634	20686.5468	5115.7392	276	0
2_MACS_peak_24032_lociStitched	chr6	31694084	31709439	2	12326	39142.966	3176.9495	277	1
4_MACS_peak_6966_lociStitched	chr12	96878260	96902073	4	14166	24151.1446	3429.072	278	1
3_MACS_peak_28875_lociStitched	chr9	94180851	94196060	3	14112	24399.7987	3269.935	279	1
1_MACS_peak_28137_lociStitched	chr8	137188710	137201718	1	13009	33252.3504	2415.5856	280	1
3_MACS_peak_17206_lociStitched	chr20	45172437	45191722	3	14546	17142.4365	3147.312	281	0
2_MACS_peak_23432_lociStitched	chr5	173696145	173710319	2	12819	34078.5482	2371.3102	282	1
2_MACS_peak_20079_lociStitched	chr3	169656137	169668571	2	12339	37929.917	3102.283	283	1
3_MACS_peak_6893_lociStitched	chr12	92930783	92950953	3	14215	21009.072	2845.987	284	1
1_MACS_peak_398_lociStitched	chr1	27018204	27031365	1	13162	31367.9274	2720.3787	285	1
1_MACS_peak_2420_lociStitched	chr1	206727716	206739707	1	11992	39724.9839	3510.9648	286	1
2_MACS_peak_25573_lociStitched	chr7	20476220	20490722	2	13498	27732.1746	2334.822	287	1
2_MACS_peak_20346_lociStitched	chr3	186779368	186792588	2	10196	47573.492	3587.908	288	1
2_MACS_peak_22942_lociStitched	chr5	131789887	131804149	2	12763	33267.5412	3121.9518	289	1
1_MACS_peak_11547_lociStitched	chr17	37924928	37938374	1	13447	26516.8566	2546.6724	290	1
4_MACS_peak_21890_lociStitched	chr4	187748019	187775790	4	12995	30945.2253	3457.4895	291	1
4_MACS_peak_19430_lociStitched	chr3	101487011	101513775	4	13713	24542.588	4110.9504	292	1
1_MACS_peak_12017_lociStitched	chr17	62196616	62210611	1	13996	19450.251	2741.6205	293	1
4_MACS_peak_2031_lociStitched	chr1	174922496	174942312	4	14154	18377.3584	4163.3416	294	0
3_MACS_peak_17172_lociStitched	chr20	43587218	43609443	3	13621	25674.32	4362.7675	295	1
4_MACS_peak_26766_lociStitched	chr7	137684201	137714583	4	14119	19806.0258	6325.5324	296	0
4_MACS_peak_662_lociStitched	chr1	40839066	40858577	4	13894	20102.1833	3410.5228	297	1
4_MACS_peak_18274_lociStitched	chr22	39362281	39386504	4	13066	28910.1505	3192.5914	298	1
3_MACS_peak_3347_lociStitched	chr10	45453943	45475357	3	13557	24148.5678	3321.3114	299	1
3_MACS_peak_27312_lociStitched	chr8	29621963	29635665	3	10323	44175.248	2278.6426	300	1
4_MACS_peak_11789_lociStitched	chr17	46580781	46596192	4	13942	17939.9451	2465.76	301	0
6_MACS_peak_4967_lociStitched	chr11	63992597	64019976	6	13638	23395.3555	4002.8098	302	1
2_MACS_peak_9273_lociStitched	chr15	58581815	58595806	2	11840	36149.9458	2150.4167	303	1
5_MACS_peak_29573_lociStitched	chrX	10065248	10091263	5	13692	20603.88	2286.7185	304	1
3_MACS_peak_27701_lociStitched	chr8	81046216	81061299	3	13955	16992.5078	2552.0436	305	0
2_MACS_peak_25911_lociStitched	chr7	50343243	50357873	2	12982	28418.775	2743.125	306	1
3_MACS_peak_3989_lociStitched	chr10	104401107	104422189	3	13363	24931.5732	3204.464	307	1
2_MACS_peak_5532_lociStitched	chr11	111279464	111294415	2	13535	22124.4898	2519.2435	308	1
2_MACS_peak_12276_lociStitched	chr17	76137206	76152870	2	12758	29561.1008	2431.0528	309	1
4_MACS_peak_11073_lociStitched	chr17	6914816	6940405	4	11273	39911.1633	3357.2768	310	1
4_MACS_peak_27266_lociStitched	chr8	27933752	27951606	4	13694	20510.6752	3449.3928	311	1
2_MACS_peak_24786_lociStitched	chr6	109214241	109228398	2	13740	18721.2168	2480.3064	312	0
4_MACS_peak_2429_lociStitched	chr1	206938531	206965995	4	13999	16472.9072	5311.5376	313	0
3_MACS_peak_18285_lociStitched	chr22	39458961	39474534	3	12921	27232.5051	2508.8103	314	1
5_MACS_peak_5913_lociStitched	chr12	6551970	6581041	5	12494	32983.9566	4814.1576	315	1
1_MACS_peak_21830_lociStitched	chr4	185301333	185308744	1	7412	52018.5501	1658.5818	316	0
4_MACS_peak_16322_lociStitched	chr2	216764742	216785437	4	13985	13493.14	3151.8485	317	0
2_MACS_peak_5662_lociStitched	chr11	120367887	120383235	2	13069	24908.2692	1992.1704	318	1
1_MACS_peak_4842_lociStitched	chr11	58339951	58348552	1	8602	48493.2981	1656.5526	319	1
1_MACS_peak_15999_lociStitched	chr2	182168369	182180078	1	11710	35451.3393	2279.7423	320	1
2_MACS_peak_13809_lociStitched	chr19	42051268	42070503	2	12903	27025.175	3239.174	321	1
2_MACS_peak_23542_lociStitched	chr6	381290	400882	2	13523	19766.3688	3130.8016	322	1
1_MACS_peak_1484_lociStitched	chr1	145186306	145199822	1	13517	22304.1032	6251.15	323	0
5_MACS_peak_22597_lociStitched	chr5	87954442	87976765	5	11976	34006.8582	3426.5805	324	1
4_MACS_peak_24335_lociStitched	chr6	52147693	52173569	4	13530	19619.1832	4132.3972	325	0
3_MACS_peak_13485_lociStitched	chr19	16694111	16711752	3	12308	30986.4165	3081.8827	326	1
2_MACS_peak_22104_lociStitched	chr5	32530354	32544242	2	12674	27019.104	2520.672	327	1
2_MACS_peak_17968_lociStitched	chr22	23087927	23101953	2	13170	21597.2348	2300.264	328	1
1_MACS_peak_3485_lociStitched	chr10	63802696	63815106	1	12411	29231.755	2776.117	329	1
1_MACS_peak_18048_lociStitched	chr22	27003532	27015904	1	12373	29136.06	2465.7396	330	1
3_MACS_peak_14612_lociStitched	chr2	42343390	42361146	3	13246	20802.9296	3103.7488	331	1
4_MACS_peak_13121_lociStitched	chr19	2455300	2480730	4	13129	23990.662	5134.317	332	1
4_MACS_peak_12032_lociStitched	chr17	62961133	62986810	4	11782	34389.2061	3941.4195	333	1
2_MACS_peak_1870_lociStitched	chr1	161144704	161158161	2	11361	36741.6471	3796.2197	334	1
2_MACS_peak_22614_lociStitched	chr5	88634814	88652746	2	11699	33726.5056	2913.95	335	1
1_MACS_peak_20139_lociStitched	chr3	174864812	174872037	1	7226	51359.635	2272.985	336	0
6_MACS_peak_923_lociStitched	chr1	59461969	59487250	6	13456	16296.1326	3597.4863	337	0
2_MACS_peak_16467_lociStitched	chr2	231725829	231739876	2	12297	27251.18	1300.7522	338	1
2_MACS_peak_17724_lociStitched	chr21	41295561	41310681	2	11651	34570.368	3981.096	339	1
6_MACS_peak_13309_lociStitched	chr19	10513183	10536833	6	13513	14698.475	3663.385	340	0
2_MACS_peak_9145_lociStitched	chr15	46994247	47008771	2	12904	22340.8168	2460.3656	341	1
4_MACS_peak_15640_lociStitched	chr2	137132607	137153064	4	12275	28809.5931	2970.3564	342	1
3_MACS_peak_17793_lociStitched	chr21	45194635	45210483	3	12155	30426.5752	3754.3912	343	1
2_MACS_peak_13673_lociStitched	chr19	35694343	35708342	2	11449	34483.7367	2896.3931	344	1
6_MACS_peak_1029_lociStitched	chr1	68201056	68232688	6	13105	21177.624	4175.424	345	1
2_MACS_peak_3995_lociStitched	chr10	104531182	104544040	2	12351	27032.6592	2246.2926	346	1
1_MACS_peak_21309_lociStitched	chr4	105406407	105417778	1	11372	33528.5306	1793.2067	347	1
5_MACS_peak_4226_lociStitched	chr10	126407312	126433816	5	13205	18375.2232	3628.3976	348	0
3_MACS_peak_16267_lociStitched	chr2	207995879	208015652	3	12625	24249.6072	2906.631	349	1
3_MACS_peak_4711_lociStitched	chr11	35183308	35205182	3	13124	18846.6384	3792.9516	350	0
1_MACS_peak_17778_lociStitched	chr21	44723884	44734855	1	10972	36071.5509	2693.3805	351	1
4_MACS_peak_11105_lociStitched	chr17	7736775	7762301	4	13203	17569.5458	4127.5542	352	0
5_MACS_peak_19225_lociStitched	chr3	66530506	66552390	5	13428	11948.664	3302.2956	353	0
2_MACS_peak_29076_lociStitched	chr9	112668712	112683236	2	10797	36752.982	2702.9164	354	1
5_MACS_peak_6270_lociStitched	chr12	33037745	33060689	5	13248	15120.096	3551.7312	355	0
1_MACS_peak_12604_lociStitched	chr18	22928717	22941556	1	12840	19476.763	1783.3371	356	1
3_MACS_peak_16186_lociStitched	chr2	202039845	202060497	3	13153	15992.9088	3568.6656	357	0
2_MACS_peak_18046_lociStitched	chr22	26974716	26992527	2	12427	24664.6728	2969.0937	358	1
4_MACS_peak_3605_lociStitched	chr10	74006484	74024488	4	12613	22812.8684	3157.9016	359	1
4_MACS_peak_11826_lociStitched	chr17	48225149	48249463	4	13088	16387.636	3357.7634	360	0
2_MACS_peak_5729_lociStitched	chr11	126056473	126069044	2	8887	44159.4088	2178.5543	361	1
5_MACS_peak_13082_lociStitched	chr19	1647913	1672864	5	12159	27920.169	4209.2337	362	1
4_MACS_peak_4917_lociStitched	chr11	62308018	62325926	4	12954	17505.07	3074.8036	363	0
4_MACS_peak_14394_lociStitched	chr2	25623861	25645606	4	12569	23023.606	3653.16	364	1
2_MACS_peak_17319_lociStitched	chr20	52267929	52279801	2	11469	30799.5296	2107.28	365	1
4_MACS_peak_7101_lociStitched	chr12	109161683	109181131	4	12186	26011.7	3131.128	366	1
6_MACS_peak_10643_lociStitched	chr16	67554669	67587536	6	12712	22027.4634	4926.7633	367	1
4_MACS_peak_29308_lociStitched	chr9	130828650	130845654	4	12631	20982.936	2987.6028	368	1
4_MACS_peak_18296_lociStitched	chr22	39631440	39653679	4	12804	17806.7673	2755.4121	369	0
2_MACS_peak_20837_lociStitched	chr4	40302433	40320076	2	12344	23650.4415	3147.5112	370	1
4_MACS_peak_25152_lociStitched	chr6	143162900	143180026	4	12465	20746.4364	1666.3598	371	1
1_MACS_peak_24070_lociStitched	chr6	32934554	32942099	1	7546	47132.8605	1749.6855	372	0
3_MACS_peak_6707_lociStitched	chr12	68751884	68770745	3	11398	31446.9453	3164.8758	373	1
1_MACS_peak_20175_lociStitched	chr3	176911547	176921184	1	9638	40492.7466	2590.4256	374	1
2_MACS_peak_7623_lociStitched	chr13	46269044	46281218	2	11526	28566.291	1341.5748	375	1
5_MACS_peak_16118_lociStitched	chr2	197074896	197105984	5	12998	15857.9888	5036.256	376	0
3_MACS_peak_1334_lociStitched	chr1	112134463	112148612	3	12025	24466.4508	1467.2513	377	1
4_MACS_peak_18721_lociStitched	chr3	20080130	20098379	4	12574	19869.5112	2708.1516	378	1
2_MACS_peak_17614_lociStitched	chr21	34600757	34613240	2	10793	34747.6788	3007.1547	379	1
4_MACS_peak_25029_lociStitched	chr6	135322839	135344037	4	12408	22463.5206	3652.4154	380	1
3_MACS_peak_17430_lociStitched	chr20	61272901	61291250	3	12184	23558.2811	2387.2049	381	1
4_MACS_peak_17626_lociStitched	chr21	34732936	34757756	4	12075	27195.274	5246.948	382	1
3_MACS_peak_2527_lociStitched	chr1	211743185	211756533	3	12875	15093.9184	3397.066	383	0
4_MACS_peak_22269_lociStitched	chr5	55272541	55292219	4	12329	22830.4156	3540.0722	384	1
6_MACS_peak_15157_lociStitched	chr2	87795364	87821464	6	12947	13934.79	3807.99	385	0
5_MACS_peak_12703_lociStitched	chr18	42288615	42307633	5	12968	12652.6754	3136.0682	386	0
4_MACS_peak_26503_lociStitched	chr7	111711602	111733084	4	12655	19327.3554	4401.6618	387	0
2_MACS_peak_5161_lociStitched	chr11	70041916	70051148	2	3587	53573.296	1038.6	388	0
4_MACS_peak_6065_lociStitched	chr12	13241956	13256125	4	12334	21130.2297	2711.9466	389	1
1_MACS_peak_2095_lociStitched	chr1	181095120	181106586	1	11467	29119.0536	2773.6254	390	1
2_MACS_peak_17152_lociStitched	chr20	42695558	42710419	2	8831	42740.236	2559.0642	391	1
3_MACS_peak_5122_lociStitched	chr11	67644642	67659860	3	11195	30618.616	2465.316	392	1
1_MACS_peak_5886_lociStitched	chr12	4377277	4388413	1	11137	30453.6192	1988.8896	393	1
2_MACS_peak_17167_lociStitched	chr20	43270067	43282286	2	11877	24743.475	2436.4686	394	1
3_MACS_peak_2211_lociStitched	chr1	192561138	192579454	3	12717	14890.908	3882.992	395	0
3_MACS_peak_14874_lociStitched	chr2	64862674	64883604	3	11873	24940.188	3158.337	396	1
2_MACS_peak_26410_lociStitched	chr7	104576068	104587095	2	10687	32376.3747	1989.2708	397	1
3_MACS_peak_10500_lociStitched	chr16	50713941	50732833	3	12333	18961.9004	2841.3568	398	0
2_MACS_peak_23204_lociStitched	chr5	150459359	150475980	2	12111	21806.752	3018.3736	399	1
3_MACS_peak_13112_lociStitched	chr19	2254653	2271802	3	11849	25188.4512	3719.6181	400	1
5_MACS_peak_25548_lociStitched	chr7	18533915	18561303	5	12519	17290.0444	3960.3048	401	0
3_MACS_peak_595_lociStitched	chr1	37930472	37946402	3	12341	18563.229	2666.682	402	0
3_MACS_peak_29757_lociStitched	chrX	39953293	39969610	3	12374	16449.1677	1027.971	403	0
4_MACS_peak_16561_lociStitched	chr2	238599715	238613359	4	12560	13762.7028	1298.9088	404	0
4_MACS_peak_13965_lociStitched	chr19	48823409	48837996	4	11951	23094.1384	2895.5195	405	1
2_MACS_peak_24953_lociStitched	chr6	129992787	130011209	2	11809	24464.416	3028.5768	406	1
3_MACS_peak_10254_lociStitched	chr16	23404589	23419410	3	10245	34575.9109	2184.6154	407	1
3_MACS_peak_9815_lociStitched	chr15	93346012	93364538	3	10941	31053.2812	2873.3826	408	1
3_MACS_peak_14441_lociStitched	chr2	27374667	27389984	3	12036	21509.6631	2591.6364	409	1
1_MACS_peak_17215_lociStitched	chr20	45978083	45987373	1	9291	38837.774	1908.166	410	1
3_MACS_peak_17315_lociStitched	chr20	52224963	52244752	3	10829	31201.3163	2406.3424	411	1
3_MACS_peak_13806_lociStitched	chr19	42027190	42044131	3	12401	16949.4705	2927.4048	412	0
2_MACS_peak_11039_lociStitched	chr17	4841917	4855123	2	11099	29022.8262	2108.9982	413	1
1_MACS_peak_20993_lociStitched	chr4	69434269	69444218	1	9950	35452.2666	1700.2841	414	1
4_MACS_peak_21052_lociStitched	chr4	76022941	76044176	4	11300	28620.533	3253.202	415	1
1_MACS_peak_4881_lociStitched	chr11	60601905	60613367	1	11463	26041.664	2016.1658	416	1
2_MACS_peak_1583_lociStitched	chr1	150120754	150139383	2	11876	24120.8292	3869.2433	417	1
2_MACS_peak_27298_lociStitched	chr8	29404316	29416975	2	10084	35071.7595	2102.6599	418	1
2_MACS_peak_15733_lociStitched	chr2	153913730	153928943	2	11530	25253.58	2017.2438	419	1
5_MACS_peak_10628_lociStitched	chr16	67183977	67209061	5	11958	22324.76	3336.172	420	1
3_MACS_peak_15755_lociStitched	chr2	158323464	158337889	3	9796	36697.2	2533.03	421	1
1_MACS_peak_20198_lociStitched	chr3	178230153	178241440	1	11288	27863.0882	2904.1451	422	1
1_MACS_peak_23030_lociStitched	chr5	138719899	138730438	1	10540	32249.34	2199.4893	423	1
4_MACS_peak_5639_lociStitched	chr11	118954856	118979806	4	12069	21404.605	4006.97	424	1
2_MACS_peak_17027_lociStitched	chr20	34677156	34690980	2	12330	16056.576	2413.6704	425	0
5_MACS_peak_8792_lociStitched	chr15	20969034	20996091	5	12089	19965.3603	3417.2991	426	1
2_MACS_peak_11277_lociStitched	chr17	20204548	20221754	2	11861	21328.5576	2147.3088	427	1
4_MACS_peak_23799_lociStitched	chr6	20197257	20214335	4	12320	15612.7076	2602.6872	428	0
3_MACS_peak_23914_lociStitched	chr6	27098276	27116086	3	11322	26909.129	2920.84	429	1
3_MACS_peak_17757_lociStitched	chr21	43638921	43657922	3	11619	25681.7516	4404.4318	430	1
3_MACS_peak_20084_lociStitched	chr3	169754927	169776818	3	12132	20813.9628	5389.5642	431	0
1_MACS_peak_23163_lociStitched	chr5	148204601	148216036	1	11436	25520.633	2716.956	432	1
1_MACS_peak_25648_lociStitched	chr7	26002405	26012402	1	9998	34572.6251	2187.3436	433	1
4_MACS_peak_13970_lociStitched	chr19	48879966	48902460	4	11269	27300.9678	3227.889	434	1
1_MACS_peak_11063_lociStitched	chr17	6062091	6071728	1	9638	36013.469	1840.667	435	1
3_MACS_peak_12839_lociStitched	chr18	52929982	52948393	3	11629	23402.2221	2688.006	436	1
3_MACS_peak_20883_lociStitched	chr4	48191532	48206889	3	11744	22060.3305	2552.3334	437	1
2_MACS_peak_24296_lociStitched	chr6	45386614	45402263	2	11358	25179.241	2255.0209	438	1
2_MACS_peak_10791_lociStitched	chr16	79628727	79640936	2	12030	16349.0719	886.3734	439	0
5_MACS_peak_5315_lociStitched	chr11	82666394	82690167	5	12114	17656.2071	3603.9868	440	0
3_MACS_peak_5937_lociStitched	chr12	7022748	7038586	3	11939	18907.4044	2602.1834	441	0
3_MACS_peak_19918_lociStitched	chr3	151985219	152001859	3	11862	20147.712	2908.672	442	1
2_MACS_peak_5882_lociStitched	chr12	4250080	4264748	2	12032	17325.8416	2760.5176	443	0
3_MACS_peak_23637_lociStitched	chr6	7134927	7148243	3	11590	22313.6212	2612.5992	444	1
3_MACS_peak_13300_lociStitched	chr19	10329332	10348038	3	11419	23868.856	2525.31	445	1
2_MACS_peak_17381_lociStitched	chr20	56047338	56058248	2	10733	28601.656	1837.244	446	1
1_MACS_peak_25883_lociStitched	chr7	47512692	47522998	1	10307	31911.4984	2403.3592	447	1
5_MACS_peak_21978_lociStitched	chr5	6711482	6738406	5	12214	15050.516	3785.5144	448	0
1_MACS_peak_1491_lociStitched	chr1	145448200	145457970	1	9771	35914.52	3555.303	449	1
1_MACS_peak_24769_lociStitched	chr6	108986325	108997495	1	11171	25040.906	1881.028	450	1
4_MACS_peak_27139_lociStitched	chr8	18587640	18614469	4	11992	17623.9701	3418.0146	451	0
3_MACS_peak_24237_lociStitched	chr6	42737679	42752635	3	9911	33501.44	2135.7168	452	1
2_MACS_peak_6351_lociStitched	chr12	46776085	46794003	2	11577	22112.6038	3080.1042	453	1
2_MACS_peak_2285_lociStitched	chr1	200850523	200864813	2	10276	32135.352	3020.906	454	1
4_MACS_peak_27348_lociStitched	chr8	33410185	33428092	4	11441	23008.7043	2755.8873	455	1
3_MACS_peak_633_lociStitched	chr1	40029876	40042868	3	12095	14269.1136	2439.8976	456	0
6_MACS_peak_5266_lociStitched	chr11	77146760	77171609	6	12170	14263.326	4010.6286	457	0
5_MACS_peak_18506_lociStitched	chr22	50962590	50983493	5	11723	19997.9001	3056.0186	458	1
3_MACS_peak_26069_lociStitched	chr7	74057099	74076987	3	11671	20222.1184	2822.1072	459	1
1_MACS_peak_15122_lociStitched	chr2	86219412	86229245	1	9834	33404.6676	2060.0135	460	1
1_MACS_peak_6445_lociStitched	chr12	51311774	51323155	1	11382	22719.8903	2478.7818	461	1
2_MACS_peak_26463_lociStitched	chr7	106503667	106513866	2	9961	33435.3817	2974.0284	462	1
3_MACS_peak_3026_lociStitched	chr10	6953870	6973172	3	10226	31755.6504	3105.6918	463	1
4_MACS_peak_4062_lociStitched	chr10	111966865	111986492	4	11974	14520.0546	2997.0429	464	0
3_MACS_peak_5320_lociStitched	chr11	82704021	82719977	3	11294	22505.938	2399.7824	465	1
3_MACS_peak_10136_lociStitched	chr16	14486348	14503542	3	10448	29063.0182	2513.7628	466	1
4_MACS_peak_6572_lociStitched	chr12	57021894	57040979	4	11731	17766.2265	3444.8425	467	0
3_MACS_peak_24179_lociStitched	chr6	37121642	37141050	3	11041	24915.9904	3120.8064	468	1
3_MACS_peak_24868_lociStitched	chr6	117858834	117877468	3	11563	19215.3808	2761.5588	469	0
1_MACS_peak_3121_lociStitched	chr10	15824463	15834318	1	9856	31659.1875	1672.3935	470	1
2_MACS_peak_4080_lociStitched	chr10	112255851	112273164	2	11028	24783.5595	2946.6726	471	1
3_MACS_peak_17322_lociStitched	chr20	52336823	52358683	3	11173	23534.476	3023.238	472	1
1_MACS_peak_11517_lociStitched	chr17	36856094	36863799	1	7706	40699.351	1363.0145	473	1
4_MACS_peak_11081_lociStitched	chr17	7136576	7156724	4	11105	23996.268	3014.1408	474	1
4_MACS_peak_22037_lociStitched	chr5	15426984	15448907	4	11808	15028.2165	2687.7598	475	0
2_MACS_peak_2350_lociStitched	chr1	203721939	203736610	2	8611	39095.2808	3343.5209	476	1
4_MACS_peak_9344_lociStitched	chr15	63758563	63780304	4	11755	16240.527	3280.7169	477	0
3_MACS_peak_7067_lociStitched	chr12	106528492	106544069	3	11198	22413.7453	2989.2263	478	1
2_MACS_peak_20404_lociStitched	chr3	193815260	193823445	2	8138	40125.3255	2744.4305	479	1
5_MACS_peak_14434_lociStitched	chr2	27293323	27311126	5	11780	14571.7555	2611.7001	480	0
2_MACS_peak_12077_lociStitched	chr17	66229887	66245561	2	9751	32547.061	2605.0188	481	1
3_MACS_peak_20406_lociStitched	chr3	193847696	193860576	3	11509	17815.616	2787.232	482	0
4_MACS_peak_14687_lociStitched	chr2	46789008	46803210	4	11637	15914.7612	2722.5234	483	0
1_MACS_peak_16333_lociStitched	chr2	217079279	217089242	1	9964	30410.0649	2211.786	484	1
4_MACS_peak_8980_lociStitched	chr15	38360712	38380439	4	11030	23453.4303	3300.3271	485	1
4_MACS_peak_17375_lociStitched	chr20	55957867	55975560	4	11421	18864.2766	2924.6529	486	0
2_MACS_peak_16820_lociStitched	chr20	17826235	17840369	2	11100	21305.5916	1971.693	487	1
3_MACS_peak_26371_lociStitched	chr7	101921188	101936001	3	11513	16476.4999	2061.9696	488	0
4_MACS_peak_4188_lociStitched	chr10	124332909	124356029	4	11916	8875.768	2332.808	489	0
4_MACS_peak_12608_lociStitched	chr18	23745901	23771927	4	11551	16971.5546	3323.5202	490	0
3_MACS_peak_1701_lociStitched	chr1	154821343	154844656	3	9845	33092.8035	4898.0613	491	1
2_MACS_peak_7979_lociStitched	chr13	114581582	114595135	2	10758	23606.6154	2000.4228	492	1
4_MACS_peak_5658_lociStitched	chr11	120195354	120216663	4	11703	13656.9381	3699.2424	493	0
2_MACS_peak_1644_lociStitched	chr1	152006280	152022052	2	9810	31987.1932	3715.8832	494	1
4_MACS_peak_14106_lociStitched	chr19	56145555	56168044	4	11080	21438.7637	3092.2375	495	1
3_MACS_peak_5734_lociStitched	chr11	126172997	126189778	3	11227	19606.9204	2882.9758	496	1
2_MACS_peak_3323_lociStitched	chr10	43890676	43906146	2	10762	23828.441	2566.473	497	1
4_MACS_peak_14072_lociStitched	chr19	54872515	54900983	4	11671	12850.4552	3438.9344	498	0
2_MACS_peak_16092_lociStitched	chr2	192530537	192546247	2	10389	26854.674	2893.782	499	1
1_MACS_peak_21582_lociStitched	chr4	144272683	144282373	1	9691	30437.259	2038.776	500	1
3_MACS_peak_13418_lociStitched	chr19	13948928	13962206	3	10322	26233.3446	2036.8452	501	1
3_MACS_peak_25677_lociStitched	chr7	29706170	29726315	3	11487	14885.1405	2971.3875	502	0
2_MACS_peak_30227_lociStitched	chrX	119434575	119445682	2	10593	23000.3756	1125.1391	503	1
4_MACS_peak_21835_lociStitched	chr4	185366640	185381780	4	10882	21877.3	2738.826	504	1
5_MACS_peak_4984_lociStitched	chr11	64611212	64634324	5	11262	18103.6296	3293.46	505	0
