REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X06_0EWS_0229Kronos_MM1S.KB.3hr.2_H3K18Ac_hs.dm_i13.bam	X40_0EXS_0229Kronos_MM1S.KB.3hr.2_Input_hs_i84.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuper
1_MACS_peak_6577_lociStitched	chr12	57076473	57083921	1	7449	19233.7152	1385.328	651	PTGES3	BAZ2A,SNORD59B,SNORD59A,ATP5B,NACA	PTGES3	SNORD59A	0.5414	651	1
4_MACS_peak_18314_lociStitched	chr22	39911047	39929756	4	10476	21320.7764	3479.874	652	SMCR7L,ATF4,RPS19BP1	MGAT3,CACNA1I	ATF4	ATF4	0.9652	652	1
1_MACS_peak_16033_lociStitched	chr2	187810432	187817592	1	7161	18969.704	1135.576	653			ZSWIM2	ZSWIM2	NONE	653	1
3_MACS_peak_20401_lociStitched	chr3	193787658	193804677	3	8993	21595.4091	3786.7275	654		HES1	HES1	HES1	1.0764	654	1
1_MACS_peak_1451_lociStitched	chr1	143741880	143746258	1	4379	19353.8246	1548.9364	655	LOC100286793,FLJ39739	PPIAL4G	FLJ39739	FLJ39739	0.24559999999999998	655	1
3_MACS_peak_4884_lociStitched	chr11	60672379	60684085	3	9723	20137.8318	2342.3706	656	TMEM109,PRPF19	ZP1,TMEM132A,GPR44,SLC15A3	TMEM109	TMEM109	0.7097	656	1
1_MACS_peak_29142_lociStitched	chr9	117209055	117216291	1	7237	18912.0096	1160.6544	657	DFNB31		DFNB31	DFNB31	0.3499	657	1
1_MACS_peak_13226_lociStitched	chr19	6799391	6804178	1	4788	19310.758	1559.6046	658	VAV1	SH2D3A	VAV1	VAV1	0.34310000000000007	658	1
1_MACS_peak_9630_lociStitched	chr15	81290482	81295183	1	4702	18431.2107	698.5686	659	MESDC1	MESDC2	MESDC1	MESDC1	1.3543999999999998	659	1
1_MACS_peak_14913_lociStitched	chr2	66659704	66668608	1	8905	18932.5752	1218.9576	660	MEIS1		MEIS1	MEIS1	0.08940000000000001	660	1
3_MACS_peak_14612_lociStitched	chr2	42343390	42361146	3	13246	20802.9296	3103.7488	661		EML4	EML4	NONE	NONE	661	1
2_MACS_peak_13460_lociStitched	chr19	16221435	16231831	2	8227	19661.9548	1966.9232	662	RAB8A	TPM4,HSH2D	RAB8A	HSH2D	1.1812	662	1
1_MACS_peak_12604_lociStitched	chr18	22928717	22941556	1	12840	19476.763	1783.3371	663	ZNF521		ZNF521	ZNF521	0.010999999999999996	663	1
2_MACS_peak_24009_lociStitched	chr6	31164506	31173076	2	6407	19326.207	1638.584	664	HCG27	TCF19,CCHCR1,POU5F1,PSORS1C3	HCG27	HCG27	1.0709	664	1
1_MACS_peak_26219_lociStitched	chr7	90558039	90564272	1	6234	18735.1514	1102.6177	665	CDK14		CDK14	CDK14	0.08839999999999999	665	1
1_MACS_peak_5919_lociStitched	chr12	6640757	6646340	1	5584	18709.1913	1093.1514	666	NCAPD2,GAPDH	SCARNA10,MRPL51,IFFO1,NOP2,SCARNA11	GAPDH	GAPDH	1.2312	666	1
1_MACS_peak_21441_lociStitched	chr4	121668670	121673385	1	4716	18546.924	937.8135	667	PRDM5		PRDM5	PRDM5	0.2288	667	1
3_MACS_peak_9926_lociStitched	chr16	1345907	1360843	3	6993	19497.4544	1898.3656	668	UBE2I	TPSD1,BAIAP3,GNPTG,C16orf42	UBE2I	UBE2I	0.3001	668	1
1_MACS_peak_27297_lociStitched	chr8	29385259	29390545	1	5287	18646.8936	1080.987	669			DUSP4	DUSP4	0.7667	669	1
2_MACS_peak_4010_lociStitched	chr10	105229556	105237111	2	4713	18873.901	1311.548	670	CALHM3	NEURL,CALHM2,CALHM1	CALHM3	CALHM3	1.0745	670	1
2_MACS_peak_452_lociStitched	chr1	28831387	28846160	2	8109	20589.1301	3032.8969	671	RCC1,SNHG3	TRNAU1AP	RCC1	RCC1	0.37540000000000007	671	1
1_MACS_peak_1611_lociStitched	chr1	151041849	151044671	1	2823	18291.6396	739.9284	672	GABPB2	BNIPL,C1orf56,MLLT11,CDC42SE1	GABPB2	MLLT11	1.4287999999999998	672	1
1_MACS_peak_17425_lociStitched	chr20	60911083	60916990	1	5908	18600.5523	1053.2181	673	LAMA5	ADRM1,RPS21	LAMA5	RPS21	0.3075	673	1
3_MACS_peak_24027_lociStitched	chr6	31618977	31634828	3	8016	20216.3654	2708.9359	674	APOM,CSNK2B,BAT3,C6orf47,GPANK1	AIF1,BAT2,SNORA38,LY6G5B,LY6G6F,LY6G6D,LY6G5C,BAT5,LY6G6E	C6orf47	C6orf47	0.6545	674	1
1_MACS_peak_26243_lociStitched	chr7	92437055	92445875	1	8821	19010.628	1518.804	675	CDK6		CDK6	CDK6	0.1792	675	1
2_MACS_peak_12255_lociStitched	chr17	75361302	75369882	2	7085	19023.576	1534.104	676	SEPT9	SEPT9,MIR4316	SEPT9	SEPT9	0.23659999999999998	676	1
3_MACS_peak_11324_lociStitched	chr17	27037411	27056615	3	9030	20306.3096	2828.7492	677	RPL23A,SNORD42B,SNORD4A,SNORD42A,SNORD4B,NEK8,PROCA1,RAB34,TLCD1	SUPT6H,TRAF4,SDF2	RPL23A	RPL23A	1.1514	677	1
3_MACS_peak_26069_lociStitched	chr7	74057099	74076987	3	11671	20222.1184	2822.1072	678	GTF2I		GTF2I	GTF2I	0.06599999999999999	678	1
4_MACS_peak_5639_lociStitched	chr11	118954856	118979806	4	12069	21404.605	4006.97	679	HMBS,C2CD2L,H2AFX,DPAGT1	VPS11,HINFP,ABCG4,HYOU1	H2AFX	H2AFX	0.3975	679	1
2_MACS_peak_5798_lociStitched	chr11	130696741	130705796	2	8959	18970.225	1582.814	680			SNX19	SNX19	NONE	680	1
4_MACS_peak_24094_lociStitched	chr6	33537582	33559223	4	10641	20784.0164	3421.4421	681	GGNBP1,BAK1,C6orf227	ITPR3	BAK1	BAK1	0.7196	681	1
2_MACS_peak_5910_lociStitched	chr12	6468080	6477919	2	7381	18870.2181	1516.1899	682	SCNN1A	PLEKHG6,LTBR,TNFRSF1A	SCNN1A	TNFRSF1A	0.6451	682	1
2_MACS_peak_11057_lociStitched	chr17	5835638	5849091	2	7329	19115.3677	1765.0336	683			WSCD1	WSCD1	NONE	683	1
2_MACS_peak_28709_lociStitched	chr9	73026710	73036964	2	7360	19129.8624	1787.2722	684	KLF9		KLF9	KLF9	0.17909999999999998	684	1
1_MACS_peak_20809_lociStitched	chr4	38176309	38183290	1	6982	18693.7218	1363.3893	685			PTTG2	PTTG2	NONE	685	1
1_MACS_peak_28060_lociStitched	chr8	130763199	130767434	1	4236	18354.9135	1050.28	686	GSDMC		GSDMC	GSDMC	0.351	686	1
2_MACS_peak_25926_lociStitched	chr7	52774339	52788486	2	9213	19133.8175	1844.7688	687			POM121L12	POM121L12	NONE	687	1
1_MACS_peak_11957_lociStitched	chr17	57695185	57698841	1	3657	18183.8472	895.72	688	CLTC		CLTC	CLTC	0.1779	688	1
2_MACS_peak_17780_lociStitched	chr21	44771864	44783227	2	5313	19681.8523	2396.4567	689			SIK1	SIK1	NONE	689	1
3_MACS_peak_1996_lociStitched	chr1	171219562	171228023	3	7710	19159.0884	1880.8803	690	FMO1		FMO1	FMO1	0.3737	690	1
1_MACS_peak_15153_lociStitched	chr2	87753877	87757896	1	4020	17981.006	703.7269	691	NCRNA00152		NCRNA00152	NCRNA00152	0.5042	691	1
1_MACS_peak_17479_lociStitched	chr21	9962347	9970636	1	8290	21659.9859	4388.1966	692	LOC100132288		LOC100132288	LOC100132288	0.19679999999999997	692	1
1_MACS_peak_26696_lociStitched	chr7	129587949	129593335	1	5387	18877.93	1633.5738	693	UBE2H		UBE2H	UBE2H	0.0814	693	1
3_MACS_peak_19918_lociStitched	chr3	151985219	152001859	3	11862	20147.712	2908.672	694	MBNL1,LOC401093	MBNL1	LOC401093	LOC401093	0.7343000000000001	694	1
2_MACS_peak_10392_lociStitched	chr16	30661067	30673238	2	7731	19208.2722	2000.9124	695	PRR14	FBRS,SRCAP,SNORA30,ZNF689	PRR14	PRR14	1.0949	695	1
1_MACS_peak_23043_lociStitched	chr5	139046803	139052294	1	5492	18297.1102	1098.7491	696	CXXC5		CXXC5	CXXC5	0.47000000000000003	696	1
2_MACS_peak_24824_lociStitched	chr6	113946210	113957227	2	9982	18898.5618	1703.2282	697			MARCKS	MARCKS	NONE	697	1
1_MACS_peak_14515_lociStitched	chr2	33717311	33724846	1	7536	18468.285	1282.457	698	RASGRP3	RASGRP3	RASGRP3	RASGRP3	0.3314	698	1
2_MACS_peak_13739_lociStitched	chr19	39338774	39349161	2	8029	18934.4623	1762.6739	699	HNRNPL	NFKBIB,LGALS4,ECH1,RINL,SIRT2	HNRNPL	HNRNPL	0.6759	699	1
1_MACS_peak_22705_lociStitched	chr5	100235117	100241835	1	6719	18748.5944	1579.4018	700	ST8SIA4		ST8SIA4	ST8SIA4	0.26839999999999997	700	1
2_MACS_peak_27292_lociStitched	chr8	29197221	29210466	2	8784	19177.4355	2011.9155	701	DUSP4		DUSP4	DUSP4	0.7667	701	1
4_MACS_peak_18721_lociStitched	chr3	20080130	20098379	4	12574	19869.5112	2708.1516	702	KAT2B	C3orf48	KAT2B	KAT2B	0.1073	702	1
1_MACS_peak_18468_lociStitched	chr22	48491688	48496818	1	5131	17926.785	777.708	703			MIR3201	MIR3201	NONE	703	1
3_MACS_peak_8932_lociStitched	chr15	33296513	33313566	3	9309	19650.1719	2517.0228	704	FMN1		FMN1	FMN1	0.0761	704	1
1_MACS_peak_30315_lociStitched	chrX	135110457	135116057	1	5601	17786.16	674.24	705	SLC9A6		SLC9A6	SLC9A6	0.23370000000000002	705	1
1_MACS_peak_4261_lociStitched	chr10	130852658	130858715	1	6058	18256.4037	1147.1958	706			MGMT	MGMT	NONE	706	1
6_MACS_peak_10643_lociStitched	chr16	67554669	67587536	6	12712	22027.4634	4926.7633	707	FAM65A	CTCF,ATP6V0D1,AGRP	FAM65A	FAM65A	0.5029999999999999	707	1
3_MACS_peak_15743_lociStitched	chr2	157188390	157207888	3	8510	19554.5442	2487.9448	708	NR4A2		NR4A2	NR4A2	0.29000000000000004	708	1
4_MACS_peak_27266_lociStitched	chr8	27933752	27951606	4	13694	20510.6752	3449.3928	709	ELP3,C8orf80		C8orf80	C8orf80	0.29189999999999994	709	1
1_MACS_peak_6984_lociStitched	chr12	98907935	98913507	1	5573	18051.0512	1009.6464	710	TMPO,LOC100128191		LOC100128191	LOC100128191	1.2779	710	1
2_MACS_peak_20545_lociStitched	chr4	4029601	4037344	2	7329	18234.765	1219.5225	711			LOC348926	LOC348926	NONE	711	1
1_MACS_peak_17636_lociStitched	chr21	34912982	34916729	1	3748	18306.3432	1293.8391	712	SON,GART	DNAJC28,DONSON	GART	GART	0.2837	712	1
6_MACS_peak_1029_lociStitched	chr1	68201056	68232688	6	13105	21177.624	4175.424	713	GNG12		GADD45A	GADD45A	NONE	713	1
5_MACS_peak_18506_lociStitched	chr22	50962590	50983493	5	11723	19997.9001	3056.0186	714	NCAPH2,SCO2,TYMP,ODF3B	ADM2,MIOX,KLHDC7B,LOC100144603,SBF1,LMF2,C22orf41,CPT1B,CHKB	ODF3B	ODF3B	0.7364	714	1
2_MACS_peak_6343_lociStitched	chr12	46119291	46132542	2	9950	19032.4113	2093.658	715	ARID2,LOC400027		ARID2	ARID2	0.06520000000000001	715	1
1_MACS_peak_4160_lociStitched	chr10	121063419	121067850	1	4432	17840.9784	946.9047	716	GRK5		GRK5	GRK5	0.0597	716	1
2_MACS_peak_21936_lociStitched	chr5	1335429	1346291	2	7795	18697.8468	1832.4194	717	CLPTM1L	TERT	CLPTM1L	CLPTM1L	2.1546999999999996	717	1
1_MACS_peak_13944_lociStitched	chr19	47728568	47736512	1	7945	18176.6664	1333.0032	718	MIR3190,BBC3,MIR3191	CCDC9,PRR24	BBC3	BBC3	0.7585999999999999	718	1
5_MACS_peak_1757_lociStitched	chr1	156065190	156100708	5	16169	24326.2782	7554.6786	719	LMNA	ROBLD3,RAB25,SEMA4A,UBQLN4,MEX3A	LMNA	SEMA4A	2.0094000000000003	719	1
3_MACS_peak_1673_lociStitched	chr1	153929365	153941449	3	8119	20053.398	3306.1824	720	CREB3L4,CRTC2,SLC39A1	RPS27,GATAD2B,DENND4B,JTB,RAB13	CRTC2	CRTC2	0.6946	720	1
1_MACS_peak_18072_lociStitched	chr22	29662627	29666224	1	3598	17516.3109	784.5057	721	EWSR1,RHBDD3	GAS2L1,RASL10A	EWSR1	EWSR1	0.3599	721	1
2_MACS_peak_10424_lociStitched	chr16	31879649	31890527	2	8651	18417.5418	1690.4412	722	ZNF267		ZNF267	ZNF267	0.2814	722	1
3_MACS_peak_5734_lociStitched	chr11	126172997	126189778	3	11227	19606.9204	2882.9758	723	DCPS	FOXRED1,TIRAP,ST3GAL4,SRPR,FLJ39051	DCPS	DCPS	0.2956	723	1
1_MACS_peak_12017_lociStitched	chr17	62196616	62210611	1	13996	19450.251	2741.6205	724	ERN1	SNORD104,SNORA76	ERN1	ERN1	0.7398	724	1
1_MACS_peak_22553_lociStitched	chr5	81145660	81152087	1	6428	18059.2273	1366.3802	725			SSBP2	SSBP2	NONE	725	1
4_MACS_peak_662_lociStitched	chr1	40839066	40858577	4	13894	20102.1833	3410.5228	726	SMAP2	SMAP2	SMAP2	SMAP2	0.25470000000000004	726	1
2_MACS_peak_2154_lociStitched	chr1	184711231	184725806	2	10074	20199.4925	3528.6075	727	EDEM3		EDEM3	EDEM3	0.1998	727	1
2_MACS_peak_4627_lociStitched	chr11	26099103	26111042	2	6973	18325.1711	1665.4905	728			ANO3	ANO3	NONE	728	1
3_MACS_peak_23392_lociStitched	chr5	171601041	171616219	3	11056	19207.759	2548.3862	729	STK10	EFCAB9	STK10	STK10	0.09380000000000001	729	1
1_MACS_peak_2761_lociStitched	chr1	230238256	230248861	1	10606	19639.3995	2983.1865	730	GALNT2		GALNT2	GALNT2	0.241	730	1
2_MACS_peak_23542_lociStitched	chr6	381290	400882	2	13523	19766.3688	3130.8016	731	IRF4		IRF4	IRF4	0.5350999999999999	731	1
2_MACS_peak_25646_lociStitched	chr7	25979832	25992452	2	7615	19041.056	2407.896	732	MIR148A		MIR148A	MIR148A	1.5791	732	1
1_MACS_peak_3891_lociStitched	chr10	98026803	98034607	1	7805	18216.0968	1656.0088	733	BLNK	DNTT	BLNK	BLNK	0.1936	733	1
5_MACS_peak_8792_lociStitched	chr15	20969034	20996091	5	12089	19965.3603	3417.2991	734		BCL8	BCL8	NONE	NONE	734	1
1_MACS_peak_2678_lociStitched	chr1	225653851	225656935	1	3085	17541.4836	1007.2344	735		LBR	LBR	LBR	0.3177	735	1
1_MACS_peak_5623_lociStitched	chr11	118659160	118664552	1	5393	17480.3248	957.08	736	DDX6		DDX6	DDX6	0.2754	736	1
1_MACS_peak_15917_lociStitched	chr2	174826525	174831775	1	5251	17286.15	792.75	737	SP3		SP3	SP3	0.2034	737	1
