REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X03_0EWP_0229Kronos_MM1S.KB.1hr.1_H3K18Ac_hs.dm_i05.bam	X37_0EXP_0229Kronos_MM1S.KB.1hr.1_Input_hs_i80.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuper
2_MACS_peak_14948_lociStitched	chr21	9962317	9969590	2	6972	18297.4134	3342.6708	646	LOC100132288		LOC100132288	LOC100132288	0.1789	646	1
1_MACS_peak_23016_lociStitched	chr8	33410105	33413758	1	3654	15652.7397	702.4719	647	RNF122	C8orf41,DUSP26	RNF122	RNF122	0.8725999999999998	647	1
2_MACS_peak_4699_lociStitched	chr11	118738600	118744384	2	5595	16039.032	1111.1064	648		CXCR5,BCL9L	CXCR5	CXCR5	0.06009999999999999	648	1
3_MACS_peak_17151_lociStitched	chr3	169655421	169668098	3	11232	17897.3886	2991.772	649	SAMD7,LOC100128164	SEC62	LOC100128164	LOC100128164	0.5926	649	1
4_MACS_peak_3632_lociStitched	chr11	789035	811145	4	9609	17621.67	2728.374	650	RPLP2,CEND1,SLC25A22,LRDD	TALDO1,SNORA52,PNPLA2,EFCAB4A,CD151,TSPAN4,PDDC1,POLR2L	SLC25A22	POLR2L	0.9428	650	1
3_MACS_peak_15916_lociStitched	chr3	5018424	5029527	3	7586	16542.3597	1674.3324	651	BHLHE40		BHLHE40	BHLHE40	0.9432	651	1
2_MACS_peak_15639_lociStitched	chr22	38782558	38795740	2	10160	17037.735	2173.7118	652	LOC400927	KCNJ4	LOC400927	LOC400927	0.2694	652	1
2_MACS_peak_15510_lociStitched	chr22	31884445	31893622	2	5122	16489.2336	1628.9175	653	SFI1,EIF4ENIF1		EIF4ENIF1	EIF4ENIF1	0.17709999999999998	653	1
4_MACS_peak_23721_lociStitched	chr8	145732870	145754882	4	8594	17699.8492	2843.9504	654	MFSD3,LRRC14,RECQL4,LRRC24,MGC70857,ARHGAP39	KIFC2,PPP1R16A,GPT,CYHR1,FOXH1	LRRC14	GPT	0.6104	654	1
2_MACS_peak_8745_lociStitched	chr16	30661028	30673051	2	7514	16989.7013	2134.0825	655	PRR14	FBRS,SRCAP,SNORA30,ZNF689	PRR14	PRR14	0.9469000000000001	655	1
2_MACS_peak_4411_lociStitched	chr11	75478818	75485712	2	3372	15985.8072	1160.2602	656	DGAT2	MOGAT2,UVRAG	DGAT2	DGAT2	0.3567	656	1
2_MACS_peak_17511_lociStitched	chr4	2413297	2421728	2	5645	16593.0511	1789.9013	657	LOC402160,ZFYVE28	RNF4,ZFYVE28	ZFYVE28	ZFYVE28	0.1269	657	1
1_MACS_peak_4072_lociStitched	chr11	60602555	60612477	1	9923	16755.2814	1956.6184	658	CCDC86	MS4A10,ZP1,GPR44	CCDC86	CCDC86	0.7423000000000001	658	1
1_MACS_peak_20857_lociStitched	chr6	106439264	106446511	1	7248	16092.6882	1308.8082	659			PRDM1	PRDM1	1.6933	659	1
1_MACS_peak_13313_lociStitched	chr2	122287138	122290119	1	2982	15315.1856	535.6857	660	RNU4ATAC,CLASP1		RNU4ATAC	RNU4ATAC	1.4692	660	1
1_MACS_peak_3574_lociStitched	chr10	130854607	130858417	1	3811	15607.284	833.247	661			MGMT	MGMT	NONE	661	1
2_MACS_peak_12009_lociStitched	chr19	49369025	49380575	2	6584	16513.035	1740.585	662	PPP1R15A,PLEKHA4	NUCB1,HSD17B14,TULP2	PPP1R15A	PPP1R15A	1.0314999999999999	662	1
1_MACS_peak_1369_lociStitched	chr1	151041917	151044541	1	2625	15547.4624	781.6896	663	GABPB2	BNIPL,C1orf56,MLLT11,CDC42SE1	GABPB2	MLLT11	1.1151	663	1
1_MACS_peak_15210_lociStitched	chr21	45135284	45140917	1	5634	16038.2776	1310.2358	664	PDXK		PDXK	PDXK	0.23450000000000001	664	1
1_MACS_peak_20419_lociStitched	chr6	36718464	36727358	1	8895	16464.5728	1746.7816	665	CPNE5		CDKN1A	CDKN1A	0.8827	665	1
1_MACS_peak_11915_lociStitched	chr19	45907709	45910722	1	3014	15411.7963	702.3303	666	CD3EAP,PPP1R13L,ERCC1	ERCC2,ERCC1	CD3EAP	CD3EAP	0.9908	666	1
2_MACS_peak_4125_lociStitched	chr11	62598054	62610443	2	6901	17190.9764	2500.1002	667	STX5,WDR74	TMEM179B,SLC3A2,TMEM223,NXF1,SNORD22,SNORD31,SNORD30,SNORD29,SNORD28,SNORD27,SNORD26,SNORD25,SNHG1	WDR74	WDR74	0.8389	667	1
4_MACS_peak_12752_lociStitched	chr2	64862718	64882843	4	10175	17846.85	3167.675	668	SERTAD2	LOC339807	SERTAD2	SERTAD2	0.4514	668	1
1_MACS_peak_10400_lociStitched	chr17	74476054	74479814	1	3761	15518.648	861.792	669	RHBDF2	AANAT,PRCD,UBE2O	RHBDF2	RHBDF2	0.5885	669	1
1_MACS_peak_14858_lociStitched	chr20	56252991	56258890	1	5900	15832.916	1179.8	670	PMEPA1		PMEPA1	PMEPA1	0.2367	670	1
3_MACS_peak_20210_lociStitched	chr6	27791176	27807716	3	7612	17395.118	2742.332	671	HIST1H4J,HIST1H2BN,HIST1H4K,HIST1H2AK	HIST1H2AI,HIST1H3H,HIST1H2BM,HIST1H2AL,HIST1H2BL,HIST1H2AJ,HIST1H1B,HIST1H3I,HIST1H4L	HIST1H4K	HIST1H3H	0.4558	671	1
1_MACS_peak_15444_lociStitched	chr22	26984215	26992456	1	8242	16383.108	1746.2679	672	TPST2	CRYBA4,MIR548J,TPST2,CRYBB1	TPST2	CRYBB1	0.874	672	1
2_MACS_peak_4806_lociStitched	chr11	126567184	126574983	2	7799	16062.8204	1458.413	673	KIRREL3		MIR3167	MIR3167	NONE	673	1
4_MACS_peak_12333_lociStitched	chr2	20615215	20631201	4	11565	17045.8718	2450.6538	674		RHOB	RHOB	RHOB	0.4696	674	1
1_MACS_peak_23547_lociStitched	chr8	126441083	126449151	1	8069	16190.0556	1632.9632	675	TRIB1		TRIB1	TRIB1	0.7961	675	1
2_MACS_peak_24617_lociStitched	chr9	130731530	130744303	2	7397	16611.2865	2101.1585	676	FAM102A	PIP5KL1,DPM2,FAM102A	FAM102A	PIP5KL1	0.4438	676	1
1_MACS_peak_38_lociStitched	chr1	1622703	1625731	1	3029	15114.5648	614.684	677	CDK11B,SLC35E2B	CDK11A	SLC35E2B	SLC35E2B	0.5303	677	1
2_MACS_peak_22503_lociStitched	chr7	134844029	134857466	2	6924	17407.6335	2907.7668	678	TMEM140,C7orf49	WDR91	C7orf49	C7orf49	0.8718	678	1
1_MACS_peak_16745_lociStitched	chr3	119811881	119815616	1	3736	15547.6845	1050.6555	679	GSK3B		GSK3B	GSK3B	0.012799999999999992	679	1
1_MACS_peak_15126_lociStitched	chr21	38737455	38741409	1	3955	15349.428	860.7858	680	DYRK1A	DYRK1A	DYRK1A	DYRK1A	0.034399999999999986	680	1
2_MACS_peak_17815_lociStitched	chr4	48194575	48205938	2	8320	16279.7701	1791.9451	681	TEC		TXK	TXK	NONE	681	1
1_MACS_peak_12944_lociStitched	chr2	85764531	85767794	1	3264	15203.2959	716.5548	682	MAT2A	VAMP8,VAMP5,GGCX	MAT2A	MAT2A	0.8503999999999999	682	1
1_MACS_peak_22322_lociStitched	chr7	113723774	113728781	1	5008	15810.6039	1326.3543	683	FOXP2		FOXP2	NONE	NONE	683	1
1_MACS_peak_4128_lociStitched	chr11	62647445	62650742	1	3298	15123.9984	654.7842	684	SLC3A2	STX5,WDR74,SNORD22,SNORD31,SNORD30,SNORD29,SNORD28,SNORD27,SNORD26,SNORD25,SNHG1,CHRM1	SLC3A2	WDR74	0.8389	684	1
3_MACS_peak_9549_lociStitched	chr17	19205978	19221440	3	8960	16947.8982	2480.1048	685	EPN2	MIR1180,B9D1	MIR1180	B9D1	0.08259999999999999	685	1
1_MACS_peak_22294_lociStitched	chr7	108208990	108211904	1	2915	15415.9342	952.0038	686	DNAJB9,THAP5	PNPLA8	DNAJB9	DNAJB9	0.9004	686	1
6_MACS_peak_7180_lociStitched	chr14	95946366	95985750	6	15076	17746.4304	3288.564	687		GLRX5,C14orf49,SCARNA13,SNHG10	C14orf49	SCARNA13	0.1764	687	1
2_MACS_peak_23614_lociStitched	chr8	134221402	134232044	2	5974	16263.1044	1827.2314	688	WISP1		WISP1	WISP1	0.36739999999999995	688	1
1_MACS_peak_18649_lociStitched	chr5	6632111	6634535	1	2425	14932.5672	514.1304	689	SRD5A1,NSUN2	LOC255167	NSUN2	NSUN2	0.2862	689	1
1_MACS_peak_19461_lociStitched	chr5	139046715	139052060	1	5346	15443.3085	1052.965	690	CXXC5		CXXC5	CXXC5	0.38730000000000003	690	1
2_MACS_peak_42_lociStitched	chr1	1708908	1715000	2	5787	15663.7504	1273.8372	691	NADK	SLC35E2,NADK	NADK	SLC35E2	0.7273000000000001	691	1
2_MACS_peak_11961_lociStitched	chr19	47728665	47736257	2	7377	15695.7008	1315.6936	692	MIR3190,BBC3,MIR3191	CCDC9,PRR24	BBC3	BBC3	0.6528	692	1
1_MACS_peak_4015_lociStitched	chr11	47787196	47790684	1	3489	15182.2176	823.168	693	FNBP4		FNBP4	FNBP4	0.2006	693	1
1_MACS_peak_10427_lociStitched	chr17	75204261	75210035	1	5775	15942.014	1584.963	694	SEC14L1		SEC14L1	SEC14L1	0.6751	694	1
1_MACS_peak_17936_lociStitched	chr4	76023545	76028805	1	5261	15505.954	1159.83	695			PARM1	PARM1	NONE	695	1
2_MACS_peak_19035_lociStitched	chr5	75839001	75845903	2	6405	15736.56	1403.8668	696	IQGAP2		F2RL2	F2RL2	NONE	696	1
1_MACS_peak_1863_lociStitched	chr1	192542416	192551558	1	9143	16707.9192	2386.062	697	RGS1		RGS1	RGS1	1.0274	697	1
1_MACS_peak_669_lociStitched	chr1	44411412	44413601	1	2190	14766.7751	453.5608	698	IPO13	ARTN,DPH2,ATP6V0B,B4GALT2,CCDC24	IPO13	ATP6V0B	0.5096	698	1
3_MACS_peak_14376_lociStitched	chr20	17826267	17840411	3	10610	16534.336	2227.68	699			SNORD17	SNORD17	0.13859999999999997	699	1
3_MACS_peak_18545_lociStitched	chr4	186391281	186402818	3	5930	15771.079	1490.5804	700	CCDC110	C4orf47,UFSP2	CCDC110	UFSP2	0.9662999999999999	700	1
3_MACS_peak_16856_lociStitched	chr3	128900937	128915463	3	6618	16298.172	2036.5452	701	CNBP	ISY1	CNBP	CNBP	0.4935	701	1
2_MACS_peak_24495_lociStitched	chr9	123341134	123348734	2	7312	15467.52	1244.88	702	CDK5RAP2		CDK5RAP2	CDK5RAP2	0.047	702	1
1_MACS_peak_16920_lociStitched	chr3	133290628	133297465	1	6838	15867.9933	1657.9725	703	CDV3		CDV3	CDV3	0.5188	703	1
1_MACS_peak_24238_lociStitched	chr9	95086962	95089233	1	2272	14822.5899	614.0784	704	CENPP,NOL8	MIR3651,SNORA84,IARS	NOL8	NOL8	0.38	704	1
4_MACS_peak_20158_lociStitched	chr6	26183805	26207161	4	12216	18392.85	4187.7308	705	HIST1H2BE,HIST1H2BF,HIST1H4E,HIST1H4D,HIST1H3D,HIST1H2AD	HIST1H1E,HIST1H2BD,HIST1H2AE,HIST1H3E,HIST1H4F,HIST1H2BH,HIST1H2BG,HIST1H1D,HIST1H4G,HIST1H3F	HIST1H3D	HIST1H3D	0.6671	705	1
2_MACS_peak_12396_lociStitched	chr2	26463495	26468908	2	4792	15394.572	1192.4839	706	HADHB,HADHA		HADHA	HADHA	0.19179999999999997	706	1
1_MACS_peak_7949_lociStitched	chr15	75299393	75304751	1	5359	15163.14	1000.3386	707	SCAMP5	PPCDC,RPP25	PPCDC	PPCDC	1.0359	707	1
4_MACS_peak_10474_lociStitched	chr17	76763432	76779741	4	12688	16809.6863	2656.7361	708	CYTH1		CYTH1	CYTH1	0.3386	708	1
5_MACS_peak_5052_lociStitched	chr12	11901782	11920321	5	11754	16940.9382	2790.1195	709	ETV6		ETV6	ETV6	0.1244	709	1
3_MACS_peak_11878_lociStitched	chr19	44257794	44271755	3	7383	16496.3176	2355.2207	710	C19orf61,KCNN4	IRGC,LYPD5	C19orf61	C19orf61	0.17370000000000002	710	1
3_MACS_peak_4796_lociStitched	chr11	126173131	126189653	3	9599	17141.575	3002.0474	711	DCPS	FOXRED1,TIRAP,ST3GAL4,SRPR,FLJ39051	DCPS	DCPS	0.2463	711	1
2_MACS_peak_22635_lociStitched	chr7	150125183	150134112	2	7775	16660.6211	2527.7999	712	LOC285972	ZNF775,LOC728743,GIMAP8	LOC285972	LOC728743	1.7204000000000002	712	1
1_MACS_peak_19773_lociStitched	chr5	173168777	173174446	1	5670	15304.5993	1174.6168	713			BOD1	BOD1	NONE	713	1
2_MACS_peak_11421_lociStitched	chr19	12713840	12725800	2	6079	16105.336	1990.144	714	ZNF791,ZNF490		ZNF490	ZNF490	0.2971	714	1
1_MACS_peak_3934_lociStitched	chr11	35159774	35169052	1	9279	16349.6916	2253.6262	715	CD44		CD44	CD44	0.20149999999999998	715	1
2_MACS_peak_10458_lociStitched	chr17	76163725	76171360	2	7142	15357.8025	1268.1735	716	SYNGR2,TK1	TMC8,C17orf99,AFMID,BIRC5,TMC6,EPR1	SYNGR2	SYNGR2	1.0223	716	1
4_MACS_peak_24871_lociStitched	chrX	10065422	10091062	4	10283	16327.552	2266.576	717	WWC3	CLCN4	CLCN4	NONE	NONE	717	1
1_MACS_peak_11178_lociStitched	chr19	2392953	2396794	1	3842	15085.9116	1025.547	718	TMPRSS9	TIMM13	TMPRSS9	TIMM13	0.8204	718	1
2_MACS_peak_9260_lociStitched	chr17	977471	985380	2	7635	15301.5423	1251.9947	719	ABR		ABR	ABR	0.1315	719	1
3_MACS_peak_1585_lociStitched	chr1	161122821	161137410	3	6279	17877.3606	3832.5303	720	UFC1,USP21,PPOX	NIT1,NDUFS2,FCER1G,PFDN2,DEDD,B4GALT3,ADAMTS4	USP21	B4GALT3	0.6647	720	1
3_MACS_peak_11113_lociStitched	chr19	1015275	1029461	3	9088	16966.456	2926.5718	721	CNN2,C19orf6	WDR18,GRIN3B,ABCA7,HMHA1	C19orf6	C19orf6	0.4353	721	1
1_MACS_peak_7929_lociStitched	chr15	74832031	74839607	1	7577	15540.6488	1506.1088	722	ARID3B		ARID3B	ARID3B	0.2038	722	1
1_MACS_peak_16666_lociStitched	chr3	108787851	108792938	1	5088	15226.9171	1201.0407	723	MORC1		MORC1	MORC1	0.0651	723	1
2_MACS_peak_7922_lociStitched	chr15	74688643	74696861	2	7625	15449.0182	1426.6448	724		CYP11A1,SEMA7A	CYP11A1	SEMA7A	0.11560000000000001	724	1
2_MACS_peak_10351_lociStitched	chr17	73256379	73268823	2	5466	16060.2264	2039.5716	725	MRPS7,LOC100287042,GGA3,MIF4GD	SLC25A19	GGA3	GGA3	0.2963	725	1
3_MACS_peak_1796_lociStitched	chr1	183439114	183450977	3	7198	17107.6323	3093.8704	726	SMG7		SMG7	SMG7	0.09719999999999998	726	1
1_MACS_peak_10697_lociStitched	chr18	12701749	12703850	1	2102	14392.2702	383.4325	727	PSMG2,CEP76	SPIRE1	CEP76	CEP76	0.3142	727	1
3_MACS_peak_19368_lociStitched	chr5	131824203	131842729	3	11667	16953.1426	2945.634	728	IRF1	RAD50,IL5	IRF1	IRF1	0.3137	728	1
1_MACS_peak_10479_lociStitched	chr17	76835334	76838489	1	3156	14487.4445	506.693	729	USP36		USP36	USP36	0.26660000000000006	729	1
1_MACS_peak_16733_lociStitched	chr3	119040597	119043438	1	2842	14508.987	569.6205	730	ARHGAP31		ARHGAP31	ARHGAP31	0.1796	730	1
2_MACS_peak_22382_lociStitched	chr7	121944836	121951650	2	6789	15478.001	1551.5478	731	LOC154860	FEZF1	FEZF1	FEZF1	0.39609999999999995	731	1
1_MACS_peak_22600_lociStitched	chr7	148394603	148398115	1	3513	14734.9472	821.808	732	CUL1		CUL1	CUL1	0.11620000000000003	732	1
1_MACS_peak_19126_lociStitched	chr5	88565230	88569847	1	4618	14961.3885	1052.2143	733			MEF2C	MEF2C	0.1422	733	1
3_MACS_peak_19751_lociStitched	chr5	171601103	171616049	3	10020	16539.2436	2640.9582	734	STK10	EFCAB9	STK10	STK10	0.0765	734	1
3_MACS_peak_7953_lociStitched	chr15	75352740	75370880	3	10700	16837.548	2958.634	735		PPCDC	PPCDC	PPCDC	1.0359	735	1
1_MACS_peak_19852_lociStitched	chr5	179124369	179127531	1	3163	14649.2298	777.852	736	CANX	MAML1,CBY3	CANX	CANX	0.35660000000000003	736	1
3_MACS_peak_20339_lociStitched	chr6	33167217	33176995	3	5894	15338.7486	1500.923	737	SLC39A7,HSD17B8,MIR219-1,RING1,RXRB	COL11A2	HSD17B8	HSD17B8	1.1177	737	1
1_MACS_peak_17752_lociStitched	chr4	38177396	38182772	1	5377	14810.88	976.8192	738			PTTG2	PTTG2	NONE	738	1
2_MACS_peak_1521_lociStitched	chr1	156709516	156722766	2	9510	17421.1	3600.025	739	MRPL24,HDGF	C1orf66,PRCC,CRABP2,ISG20L2	MRPL24	C1orf66	0.446	739	1
8_MACS_peak_10019_lociStitched	chr17	46527855	46562231	8	17971	19047.7416	5232.0272	740		SKAP1,HOXB1	SKAP1	HOXB1	0.008599999999999997	740	1
1_MACS_peak_1529_lociStitched	chr1	157104960	157109927	1	4968	15408.1307	1598.3806	741	ETV3	CYCSP52,ETV3L	ETV3	ETV3	0.8830000000000001	741	1
2_MACS_peak_4775_lociStitched	chr11	124932228	124944138	2	6280	15465.135	1660.254	742	SLC37A2	TMEM218	SLC37A2	SLC37A2	0.38769999999999993	742	1
2_MACS_peak_10453_lociStitched	chr17	76116419	76129286	2	8818	15880.4514	2076.7338	743	TMC8,TMC6	C17orf99,SYNGR2	TMC6	SYNGR2	1.0223	743	1
4_MACS_peak_4102_lociStitched	chr11	62308118	62325812	4	10766	16896.0006	3103.5276	744	AHNAK	EEF1G,TUT1,MTA2	AHNAK	EEF1G	0.4045	744	1
3_MACS_peak_13346_lociStitched	chr2	129127849	129147233	3	8058	16216.6544	2459.8296	745			HS6ST1	HS6ST1	NONE	745	1
1_MACS_peak_24369_lociStitched	chr9	108005913	108010645	1	4733	14530.5524	776.048	746	SLC44A1		SLC44A1	SLC44A1	0.1299	746	1
2_MACS_peak_7877_lociStitched	chr15	70387299	70396689	2	8910	15515.097	1763.442	747	TLE3	MIR629	TLE3	TLE3	0.21980000000000002	747	1
1_MACS_peak_20663_lociStitched	chr6	74228648	74234441	1	5794	15126.1023	1382.7891	748	EEF1A1		EEF1A1	EEF1A1	0.9218999999999999	748	1
1_MACS_peak_15791_lociStitched	chr22	44419126	44423860	1	4735	14504.976	768.8016	749	PARVB		PARVB	PARVB	0.05780000000000002	749	1
1_MACS_peak_1758_lociStitched	chr1	179850364	179853505	1	3142	14860.071	1135.1574	750	TOR1AIP1	TOR1AIP2	TOR1AIP1	TOR1AIP1	0.2356	750	1
2_MACS_peak_19890_lociStitched	chr6	381516	400905	2	13041	17048.7477	3334.908	751	IRF4		IRF4	IRF4	0.43960000000000005	751	1
2_MACS_peak_4864_lociStitched	chr11	130696929	130705702	2	8549	15439.6027	1731.7902	752			SNX19	SNX19	NONE	752	1
3_MACS_peak_25541_lociStitched	chrX	153189344	153201417	3	6568	14727.8527	1063.6313	753	ARHGAP4,NAA10,RENBP	AVPR2,TMEM187,MIR3202-1,L1CAM,HCFC1,MIR3202-2	ARHGAP4	TMEM187	1.0439	753	1
2_MACS_peak_24611_lociStitched	chr9	130672476	130681102	2	6604	15367.219	1718.2992	754	ST6GALNAC4	AK1,ST6GALNAC6,PIP5KL1,DPM2,FAM102A	ST6GALNAC4	ST6GALNAC4	0.7043999999999999	754	1
