#03_0EWP_0229Kronos_MM1S-KB-1hr-1_H3K18Ac_hs-dm_i05_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/03_0EWP_0229Kronos_MM1S-KB-1hr-1_H3K18Ac_hs-dm_i05_ROSE/03_0EWP_0229Kronos_MM1S-KB-1hr-1_H3K18Ac_hs-dm_i05_peaks_7KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X03_0EWP_0229Kronos_MM1S.KB.1hr.1_H3K18Ac_hs.dm_i05.bam
#Using cutoff of 13641.8886 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X03_0EWP_0229Kronos_MM1S.KB.1hr.1_H3K18Ac_hs.dm_i05.bam	X37_0EXP_0229Kronos_MM1S.KB.1hr.1_Input_hs_i80.bam	enhancerRank	isSuperStretch
3_MACS_peak_10239_lociStitched	chr17	62970324	62986369	3	8961	36683.6835	2602.499	260	1
3_MACS_peak_11172_lociStitched	chr19	2254585	2271865	3	11245	23860.224	3908.736	261	1
4_MACS_peak_13877_lociStitched	chr2	204552971	204573792	4	11085	25318.336	4008.0425	262	1
4_MACS_peak_11148_lociStitched	chr19	1847245	1865698	4	10239	30654.1236	3391.6614	263	1
5_MACS_peak_5052_lociStitched	chr12	11901782	11920321	5	11754	16940.9382	2790.1195	264	1
4_MACS_peak_14149_lociStitched	chr2	238599872	238613539	4	11911	12974.0831	1337.9993	265	0
5_MACS_peak_25421_lociStitched	chrX	128902431	128921318	5	11791	15504.3383	2100.2344	266	0
2_MACS_peak_10277_lociStitched	chr17	66229986	66245255	2	8918	35759.998	2348.3722	267	1
3_MACS_peak_19368_lociStitched	chr5	131824203	131842729	3	11667	16953.1426	2945.634	268	1
3_MACS_peak_7134_lociStitched	chr14	91853882	91867130	3	11946	10577.2032	1360.5696	269	0
3_MACS_peak_1907_lociStitched	chr1	200850685	200864864	3	10040	30490.5216	3115.1263	270	1
4_MACS_peak_12333_lociStitched	chr2	20615215	20631201	4	11565	17045.8718	2450.6538	271	1
3_MACS_peak_15211_lociStitched	chr21	45194974	45210610	3	11182	22253.1552	3444.6108	272	1
1_MACS_peak_19122_lociStitched	chr5	88175328	88186640	1	11313	19017.7344	1978.4688	273	1
2_MACS_peak_14853_lociStitched	chr20	56047515	56058224	2	9908	29082.4313	1957.6052	274	1
4_MACS_peak_15666_lociStitched	chr22	39459116	39474331	4	11276	19011.1425	2721.9635	275	1
3_MACS_peak_12375_lociStitched	chr2	25623656	25645465	3	10652	24818.642	3456.7265	276	1
5_MACS_peak_19223_lociStitched	chr5	109251883	109282290	5	11672	14154.4585	4773.899	277	0
2_MACS_peak_18608_lociStitched	chr5	1335259	1346360	2	8485	35597.5767	2053.685	278	1
2_MACS_peak_18496_lociStitched	chr4	185201172	185210928	2	8684	34590.8736	2007.7848	279	1
3_MACS_peak_18748_lociStitched	chr5	32530536	32544143	3	11196	18663.3612	2775.828	280	1
4_MACS_peak_14711_lociStitched	chr20	45172358	45191626	4	11378	16614.7964	3017.3688	281	0
2_MACS_peak_10760_lociStitched	chr18	22929273	22941207	2	11718	9047.1654	1454.7546	282	0
3_MACS_peak_17151_lociStitched	chr3	169655421	169668098	3	11232	17897.3886	2991.772	283	1
2_MACS_peak_2313_lociStitched	chr1	230238427	230249394	2	10939	20446.8748	2692.3985	284	1
2_MACS_peak_21580_lociStitched	chr7	26002461	26011620	2	8832	33427.6023	2095.5792	285	1
1_MACS_peak_9378_lociStitched	chr17	6063159	6071603	1	8445	34472.63	1489.5216	286	1
4_MACS_peak_5108_lociStitched	chr12	15101126	15115728	4	11617	9504.4418	2597.6958	287	0
4_MACS_peak_14681_lociStitched	chr20	43587791	43609003	4	11472	12655.0792	3536.0404	288	0
2_MACS_peak_14676_lociStitched	chr20	43270428	43282197	2	10577	22296.3705	2439.7137	289	1
3_MACS_peak_20020_lociStitched	chr6	11713967	11733934	3	10858	20006.934	2831.3206	290	1
2_MACS_peak_16245_lociStitched	chr3	46245890	46257129	2	10004	26123.9316	2200.5962	291	1
2_MACS_peak_15445_lociStitched	chr22	27004574	27015135	2	10426	22412.5542	1830.2213	292	1
4_MACS_peak_11128_lociStitched	chr19	1258600	1277364	4	10123	26359.6672	3673.9912	293	1
2_MACS_peak_23640_lociStitched	chr8	137189277	137201302	2	10876	18051.93	2227.03	294	1
4_MACS_peak_3116_lociStitched	chr10	81946483	81966250	4	10776	20085.2487	3225.9744	295	1
4_MACS_peak_21085_lociStitched	chr6	135323100	135343842	4	10681	20876.823	3221.2326	296	1
2_MACS_peak_6636_lociStitched	chr13	115039525	115048679	2	8461	33356.2606	1766.722	297	1
1_MACS_peak_4040_lociStitched	chr11	58340138	58347892	1	7755	36117.3566	1783.42	298	1
3_MACS_peak_20906_lociStitched	chr6	109216274	109228322	3	11242	12490.1616	2173.4592	299	0
2_MACS_peak_19366_lociStitched	chr5	131790522	131804246	2	10691	20310.1476	3060.452	300	1
2_MACS_peak_17229_lociStitched	chr3	178230328	178241121	2	10553	20780.8422	2438.1387	301	1
3_MACS_peak_22978_lociStitched	chr8	29465171	29482530	3	10869	17376.359	2357.3522	302	1
2_MACS_peak_2026_lociStitched	chr1	206727916	206738849	2	10669	20022.6962	2841.4867	303	1
4_MACS_peak_20884_lociStitched	chr6	108908160	108920774	4	11208	11480.0014	1695.3216	304	0
4_MACS_peak_5740_lociStitched	chr12	92931049	92950876	4	11047	15124.0356	3079.1331	305	0
2_MACS_peak_4662_lociStitched	chr11	115125174	115137372	2	10063	23792.199	1900.4484	306	1
1_MACS_peak_20538_lociStitched	chr6	45673950	45683988	1	10039	23704.737	1744.6044	307	1
6_MACS_peak_8973_lociStitched	chr16	67554728	67587348	6	10967	17357.102	4831.022	308	0
1_MACS_peak_20335_lociStitched	chr6	32935244	32941616	1	6373	39589.236	1584.7164	309	0
4_MACS_peak_21951_lociStitched	chr7	74057294	74076811	4	10474	20543.5942	3030.9901	310	1
3_MACS_peak_13503_lociStitched	chr2	157188153	157207753	3	8679	31673.6	2399.04	311	1
5_MACS_peak_19114_lociStitched	chr5	87954731	87976691	5	9923	25034.4	3179.808	312	1
4_MACS_peak_9569_lociStitched	chr17	20204689	20221787	4	10530	18648.7886	2062.0188	313	1
4_MACS_peak_4102_lociStitched	chr11	62308118	62325812	4	10766	16896.0006	3103.5276	314	1
3_MACS_peak_538_lociStitched	chr1	37930734	37946069	3	11081	10667.026	2525.6745	315	0
2_MACS_peak_17452_lociStitched	chr3	196358099	196371332	2	10172	22489.4835	3051.5298	316	1
3_MACS_peak_22200_lociStitched	chr7	101921934	101935690	3	10304	20508.8204	2232.5988	317	1
4_MACS_peak_15699_lociStitched	chr22	39910788	39929654	4	10232	22578.8288	3695.8494	318	1
6_MACS_peak_5244_lociStitched	chr12	33037876	33060551	6	11027	12328.3975	3276.5375	319	0
3_MACS_peak_7953_lociStitched	chr15	75352740	75370880	3	10700	16837.548	2958.634	320	1
2_MACS_peak_19448_lociStitched	chr5	138719847	138730374	2	9668	25664.826	2605.4325	321	1
3_MACS_peak_17777_lociStitched	chr4	40302549	40319697	3	10878	14143.6704	2992.326	322	0
2_MACS_peak_7807_lociStitched	chr15	65173728	65189018	2	8969	29537.222	2428.052	323	1
3_MACS_peak_14376_lociStitched	chr20	17826267	17840411	3	10610	16534.336	2227.68	324	1
5_MACS_peak_4961_lociStitched	chr12	6552080	6580895	5	10431	20977.32	4812.105	325	1
3_MACS_peak_16810_lociStitched	chr3	125548289	125560797	3	10102	21343.6512	2222.6716	326	1
4_MACS_peak_14817_lociStitched	chr20	52545611	52567109	4	10873	13470.6468	3652.5102	327	0
2_MACS_peak_17361_lociStitched	chr3	186779967	186792389	2	8734	31560.5754	3746.4752	328	1
3_MACS_peak_2293_lociStitched	chr1	228665959	228679042	3	6419	39135.1779	2615.2917	329	0
1_MACS_peak_9815_lociStitched	chr17	37909437	37915675	1	6239	38659.3812	1644.9606	330	0
2_MACS_peak_22323_lociStitched	chr7	114561724	114574079	2	8444	32056.283	3130.757	331	1
1_MACS_peak_20534_lociStitched	chr6	45386651	45395738	1	9088	27066.5382	1524.7986	332	1
5_MACS_peak_4164_lociStitched	chr11	64611165	64634362	5	10415	18483.3696	3328.7695	333	1
4_MACS_peak_24621_lociStitched	chr9	130828916	130845615	4	10679	14528.13	2902.2862	334	0
4_MACS_peak_19595_lociStitched	chr5	150459382	150475825	4	10351	18726.9327	3033.7335	335	1
4_MACS_peak_1775_lociStitched	chr1	181095274	181106950	4	10527	16306.7016	2693.6532	336	0
5_MACS_peak_4258_lociStitched	chr11	66861872	66889207	5	10812	12992.3255	3692.9585	337	0
2_MACS_peak_13848_lociStitched	chr2	202116329	202128230	2	9405	25714.4907	2413.5228	338	1
2_MACS_peak_19560_lociStitched	chr5	148204897	148215658	2	10664	13763.319	2358.8112	339	0
3_MACS_peak_404_lociStitched	chr1	28558475	28577240	3	10516	16937.289	3614.139	340	0
3_MACS_peak_20477_lociStitched	chr6	42737757	42752387	3	8372	30856.133	2134.517	341	1
1_MACS_peak_8154_lociStitched	chr15	90637206	90646597	1	9392	24871.1244	1894.1647	342	1
1_MACS_peak_21372_lociStitched	chr7	2393012	2396079	1	3068	42940.1469	517.4029	343	0
5_MACS_peak_21684_lociStitched	chr7	38384094	38408250	5	10844	11437.866	4398.8076	344	0
4_MACS_peak_1804_lociStitched	chr1	183865248	183885945	4	10231	20810.8335	4752.0312	345	1
3_MACS_peak_21799_lociStitched	chr7	50343424	50357377	3	10844	9288.5121	2353.8711	346	0
3_MACS_peak_2789_lociStitched	chr10	43890709	43905812	3	9167	26381.9204	2111.3994	347	1
3_MACS_peak_14559_lociStitched	chr20	34677536	34690300	3	10498	15069.1784	2200.5136	348	0
5_MACS_peak_22948_lociStitched	chr8	27934692	27951440	5	10760	11418.7864	2848.8348	349	0
2_MACS_peak_19274_lociStitched	chr5	118667446	118678437	2	10493	14363.0388	2120.1639	350	0
3_MACS_peak_5606_lociStitched	chr12	68752083	68770562	3	9967	21023.5583	3043.4913	351	1
4_MACS_peak_9142_lociStitched	chr16	81841884	81857631	4	10155	17529.5604	1365.2649	352	1
3_MACS_peak_9660_lociStitched	chr17	29636486	29649102	3	10782	9239.9584	2323.8672	353	0
2_MACS_peak_22720_lociStitched	chr8	1990697	2000192	2	7173	34909.317	1855.323	354	1
4_MACS_peak_24871_lociStitched	chrX	10065422	10091062	4	10283	16327.552	2266.576	355	1
1_MACS_peak_15167_lociStitched	chr21	43480194	43486229	1	6036	38450.7955	2155.0985	356	0
1_MACS_peak_7855_lociStitched	chr15	68568753	68578715	1	9963	19188.8044	1915.6926	357	1
4_MACS_peak_14290_lociStitched	chr20	5573616	5592500	4	10550	13028.0716	2881.6984	358	0
1_MACS_peak_12963_lociStitched	chr2	86220131	86228957	1	8827	26897.235	1721.9526	359	1
2_MACS_peak_15639_lociStitched	chr22	38782558	38795740	2	10160	17037.735	2173.7118	360	1
4_MACS_peak_12752_lociStitched	chr2	64862718	64882843	4	10175	17846.85	3167.675	361	1
2_MACS_peak_14066_lociStitched	chr2	231729574	231739480	2	9853	18970.9806	1095.6036	362	1
3_MACS_peak_25545_lociStitched	chrX	153233745	153252437	3	9407	22899.5692	1538.3516	363	1
5_MACS_peak_22725_lociStitched	chr8	2098088	2115352	5	10464	12815.0672	2125.1984	364	0
2_MACS_peak_1440_lociStitched	chr1	154755641	154766029	2	9258	25042.3516	2862.9328	365	1
3_MACS_peak_7636_lociStitched	chr15	46994579	47008656	3	10326	14554.2103	2363.5283	366	0
1_MACS_peak_18504_lociStitched	chr4	185301131	185307801	1	6671	35321.652	1575.454	367	1
4_MACS_peak_603_lociStitched	chr1	40839002	40856459	4	10322	14068.5963	3096.8718	368	0
2_MACS_peak_25176_lociStitched	chrX	58149562	58159731	2	9509	20284.1043	854.196	369	1
3_MACS_peak_4443_lociStitched	chr11	78127186	78139888	3	10212	14432.0124	2064.075	370	0
2_MACS_peak_15384_lociStitched	chr22	23477970	23488808	2	9609	20608.457	2068.9742	371	1
1_MACS_peak_20861_lociStitched	chr6	106609473	106617547	1	8075	29739.7716	1843.2942	372	1
3_MACS_peak_10455_lociStitched	chr17	76139640	76152461	3	9106	24190.6628	2098.7977	373	1
4_MACS_peak_18537_lociStitched	chr4	186252647	186275364	4	10190	15536.1563	3341.6707	374	0
3_MACS_peak_12291_lociStitched	chr2	13681392	13702410	3	10386	11990.769	2955.1308	375	0
5_MACS_peak_21134_lociStitched	chr6	138270300	138297323	5	10377	12987.2538	3966.9764	376	0
3_MACS_peak_24483_lociStitched	chr9	117659677	117673117	3	10535	7633.92	2505.216	377	0
5_MACS_peak_9397_lociStitched	chr17	7136543	7156602	5	9754	20255.5782	3472.2129	378	1
3_MACS_peak_19751_lociStitched	chr5	171601103	171616049	3	10020	16539.2436	2640.9582	379	1
5_MACS_peak_8959_lociStitched	chr16	67184077	67209077	5	10083	16690	3620	380	0
1_MACS_peak_4072_lociStitched	chr11	60602555	60612477	1	9923	16755.2814	1956.6184	381	1
4_MACS_peak_12736_lociStitched	chr2	64430470	64456389	4	9782	19898.0163	3859.3391	382	1
4_MACS_peak_8844_lociStitched	chr16	50714120	50732659	4	10298	12148.6067	2945.8471	383	0
4_MACS_peak_12122_lociStitched	chr19	56145986	56167702	4	9638	20871.2476	3641.7732	384	1
2_MACS_peak_1398_lociStitched	chr1	152006526	152021751	2	9406	22842.0675	3937.185	385	1
2_MACS_peak_20859_lociStitched	chr6	106585320	106595894	2	9171	22812.3476	2128.5462	386	1
2_MACS_peak_10513_lociStitched	chr17	78873546	78887055	2	7893	29506.3578	1712.9412	387	1
5_MACS_peak_18650_lociStitched	chr5	6711618	6738433	5	9958	16936.354	3681.6995	388	0
3_MACS_peak_1344_lociStitched	chr1	150121020	150138978	3	9980	17178.6228	4194.9888	389	0
4_MACS_peak_20357_lociStitched	chr6	33537619	33558808	4	9574	20568.1623	3386.0022	390	1
1_MACS_peak_278_lociStitched	chr1	23850479	23858629	1	8151	28310.655	1854.125	391	1
1_MACS_peak_2730_lociStitched	chr10	30989205	30996926	1	7722	29886.4468	1516.4044	392	1
4_MACS_peak_12828_lociStitched	chr2	70335194	70360814	4	8958	25386.858	3807.132	393	1
3_MACS_peak_1485_lociStitched	chr1	155902821	155917768	3	9867	17103.8521	3543.9337	394	0
5_MACS_peak_15410_lociStitched	chr22	24536036	24553850	5	10333	8231.8494	2714.8536	395	0
2_MACS_peak_22988_lociStitched	chr8	29622237	29634788	2	6662	34591.8111	2377.1594	396	0
3_MACS_peak_321_lociStitched	chr1	25346939	25364367	3	9011	23440.66	2462.5764	397	1
3_MACS_peak_4301_lociStitched	chr11	67760369	67778614	3	9538	19879.752	3203.822	398	1
3_MACS_peak_24403_lociStitched	chr9	112669058	112683122	3	9212	21630.432	2264.304	399	1
1_MACS_peak_13018_lociStitched	chr2	89048937	89057540	1	8604	25148.2896	1703.394	400	1
4_MACS_peak_5995_lociStitched	chr12	117535777	117558069	4	9905	14534.384	1894.82	401	0
4_MACS_peak_8684_lociStitched	chr16	29464224	29484330	4	10102	13849.0128	4153.8996	402	0
3_MACS_peak_3013_lociStitched	chr10	74006840	74024538	3	9520	19428.8644	2748.4994	403	1
4_MACS_peak_15880_lociStitched	chr22	50962755	50983647	4	9283	21209.5584	2536.2888	404	1
4_MACS_peak_5088_lociStitched	chr12	13242220	13255922	4	10080	12331.8	2393.7394	405	0
3_MACS_peak_21747_lociStitched	chr7	45025136	45042142	3	9893	15291.7952	2790.6846	406	0
2_MACS_peak_22633_lociStitched	chr7	150101089	150113764	2	7547	31755.945	3325.92	407	1
2_MACS_peak_15369_lociStitched	chr22	23088140	23102055	2	9971	13107.93	2163.7825	408	0
5_MACS_peak_9059_lociStitched	chr16	70827195	70850481	5	10043	13710.7968	3909.7194	409	0
4_MACS_peak_3632_lociStitched	chr11	789035	811145	4	9609	17621.67	2728.374	410	1
3_MACS_peak_1819_lociStitched	chr1	184710816	184725593	3	9592	18777.1339	3710.5047	411	1
2_MACS_peak_9337_lociStitched	chr17	4268168	4281399	2	9281	19816.0687	1979.3576	412	1
2_MACS_peak_15117_lociStitched	chr21	37905187	37917072	2	8571	25754.795	2898.7515	413	1
2_MACS_peak_1999_lociStitched	chr1	205248270	205258843	2	8779	24435.2603	3002.732	414	1
3_MACS_peak_14783_lociStitched	chr20	50015560	50032413	3	9403	18925.919	2578.509	415	1
2_MACS_peak_6616_lociStitched	chr13	114581508	114594694	2	9050	21427.25	2136.132	416	1
2_MACS_peak_2315_lociStitched	chr1	230256520	230270036	2	7766	29756.8256	2903.2368	417	1
1_MACS_peak_7301_lociStitched	chr14	106323776	106329601	1	5826	34453.1275	647.74	418	0
3_MACS_peak_4796_lociStitched	chr11	126173131	126189653	3	9599	17141.575	3002.0474	419	1
2_MACS_peak_1531_lociStitched	chr1	157141629	157153293	2	9815	14237.0784	2846.016	420	0
2_MACS_peak_17899_lociStitched	chr4	71542032	71555123	2	9348	18750.2393	2190.1243	421	1
3_MACS_peak_11350_lociStitched	chr19	10329594	10347968	3	9349	19478.2774	2983.9376	422	1
3_MACS_peak_2296_lociStitched	chr1	228716357	228733661	3	9762	14786.268	2775.5616	423	0
2_MACS_peak_17749_lociStitched	chr4	38124207	38136348	2	8971	21455.5752	1901.2806	424	1
4_MACS_peak_16048_lociStitched	chr3	20080495	20097976	4	9872	12820.5654	2749.7613	425	0
4_MACS_peak_11984_lociStitched	chr19	48823942	48837991	4	9669	15632.3223	2846.3274	426	0
1_MACS_peak_14894_lociStitched	chr20	60910769	60916982	1	6214	33588.7206	1186.0617	427	0
2_MACS_peak_22930_lociStitched	chr8	26428255	26437465	2	8184	26172.057	1880.682	428	1
2_MACS_peak_15646_lociStitched	chr22	39095231	39103968	2	7694	28503.5888	1802.4431	429	1
5_MACS_peak_4374_lociStitched	chr11	72950436	72964427	5	8974	20926.3387	1775.4579	430	1
4_MACS_peak_8195_lociStitched	chr15	93346246	93364341	4	8698	23997.589	2893.3905	431	1
5_MACS_peak_11281_lociStitched	chr19	6765420	6789505	5	9915	13880.1855	5154.19	432	0
2_MACS_peak_9217_lociStitched	chr16	89033504	89046053	2	8507	23119.0227	1025.2533	433	1
2_MACS_peak_1521_lociStitched	chr1	156709516	156722766	2	9510	17421.1	3600.025	434	1
2_MACS_peak_24675_lociStitched	chr9	132646258	132657704	2	7722	28189.2088	1998.4716	435	1
2_MACS_peak_1321_lociStitched	chr1	149214024	149225679	2	6003	36857.772	4200.462	436	0
1_MACS_peak_7952_lociStitched	chr15	75334422	75341714	1	7293	29927.0972	1865.2936	437	1
1_MACS_peak_20882_lociStitched	chr6	108878121	108887739	1	9619	13802.7918	1516.7586	438	0
3_MACS_peak_14527_lociStitched	chr20	32990676	33005681	3	9611	14808.4345	2445.815	439	0
3_MACS_peak_574_lociStitched	chr1	40030415	40042860	3	9817	11745.591	2522.6015	440	0
3_MACS_peak_4628_lociStitched	chr11	111282233	111294361	3	9845	10616.8512	2197.5936	441	0
3_MACS_peak_23286_lociStitched	chr8	81046623	81060782	3	9902	9192.0228	2466.4978	442	0
2_MACS_peak_23655_lociStitched	chr8	142126366	142140685	2	9020	20069.5104	2325.4056	443	1
4_MACS_peak_20888_lociStitched	chr6	108928710	108943579	4	9765	10854.37	1956.7604	444	0
1_MACS_peak_17215_lociStitched	chr3	176911622	176920839	1	9218	17785.1232	2466.4692	445	1
5_MACS_peak_18740_lociStitched	chr5	32276017	32295796	5	9807	10645.0578	3340.6731	446	0
1_MACS_peak_3934_lociStitched	chr11	35159774	35169052	1	9279	16349.6916	2253.6262	447	1
4_MACS_peak_11519_lociStitched	chr19	16545092	16561452	4	9159	17901.112	2705.944	448	1
3_MACS_peak_20430_lociStitched	chr6	37121924	37140494	3	8995	19095.531	2453.097	449	1
3_MACS_peak_10436_lociStitched	chr17	75435095	75447516	3	8319	23242.1752	1659.4456	450	1
5_MACS_peak_22841_lociStitched	chr8	18587993	18614367	5	9649	12137.3148	3354.7728	451	0
2_MACS_peak_17411_lociStitched	chr3	194022337	194034282	2	6746	31767.7275	2675.68	452	1
2_MACS_peak_9390_lociStitched	chr17	6915028	6926338	2	7136	29487.432	1976.988	453	1
4_MACS_peak_20306_lociStitched	chr6	31783242	31804696	4	9298	16948.66	3445.5124	454	0
1_MACS_peak_18123_lociStitched	chr4	105407743	105417190	1	9448	13066.1457	1623.9393	455	0
3_MACS_peak_17472_lociStitched	chr3	197450217	197464921	3	8332	24442.4592	3346.6304	456	1
4_MACS_peak_11162_lociStitched	chr19	2041034	2062882	4	8930	20644.1752	4006.9232	457	1
4_MACS_peak_2213_lociStitched	chr1	223899434	223915650	4	9341	15710.0608	3296.7128	458	0
1_MACS_peak_2914_lociStitched	chr10	63803283	63812313	1	9031	17119.977	1632.624	459	1
1_MACS_peak_1863_lociStitched	chr1	192542416	192551558	1	9143	16707.9192	2386.062	460	1
3_MACS_peak_12652_lociStitched	chr2	54777496	54798835	3	9600	11089.8783	3126.1635	461	0
4_MACS_peak_7166_lociStitched	chr14	94424659	94445884	4	9585	10336.575	2107.6425	462	0
3_MACS_peak_2112_lociStitched	chr1	211687266	211702786	3	9329	15504.48	3478.032	463	0
2_MACS_peak_19795_lociStitched	chr5	175076833	175086497	2	9529	10737.6704	1977.2544	464	0
3_MACS_peak_14487_lociStitched	chr20	31254847	31270353	3	9229	15060.9778	2397.2276	465	0
3_MACS_peak_11113_lociStitched	chr19	1015275	1029461	3	9088	16966.456	2926.5718	466	1
2_MACS_peak_19218_lociStitched	chr5	109024094	109033695	2	9444	11373.3446	1929.801	467	0
2_MACS_peak_5399_lociStitched	chr12	51712353	51721939	2	9256	13830.6808	1963.2128	468	0
1_MACS_peak_5832_lociStitched	chr12	102870406	102879284	1	8879	17444.3822	1722.332	469	1
2_MACS_peak_10363_lociStitched	chr17	73628679	73643880	2	8392	21738.9501	2313.5922	470	1
3_MACS_peak_22680_lociStitched	chr7	155532974	155547703	3	9169	15764.4487	3344.9559	471	0
3_MACS_peak_9549_lociStitched	chr17	19205978	19221440	3	8960	16947.8982	2480.1048	472	1
3_MACS_peak_4074_lociStitched	chr11	60672700	60684139	3	8702	19339.9173	2529.1629	473	1
4_MACS_peak_13840_lociStitched	chr2	202040023	202060078	4	9562	8693.8425	3409.35	474	0
2_MACS_peak_331_lociStitched	chr1	25869662	25879268	2	8204	22222.5204	1895.2638	475	1
1_MACS_peak_20419_lociStitched	chr6	36718464	36727358	1	8895	16464.5728	1746.7816	476	1
1_MACS_peak_3423_lociStitched	chr10	112256086	112264806	1	8721	17958.84	1761.44	477	1
2_MACS_peak_9816_lociStitched	chr17	37925308	37935600	2	9237	12487.2836	1895.7864	478	0
3_MACS_peak_12607_lociStitched	chr2	46788560	46803189	3	9226	13327.019	2829.2486	479	0
4_MACS_peak_9512_lociStitched	chr17	17725460	17744747	4	8670	19248.426	2839.0464	480	1
1_MACS_peak_1273_lociStitched	chr1	145449070	145457805	1	8736	18514.706	2690.38	481	1
2_MACS_peak_14976_lociStitched	chr21	19151702	19163017	2	8707	18345.0095	2319.575	482	1
4_MACS_peak_13948_lociStitched	chr2	216764496	216784407	4	9381	10487.1237	2867.184	483	0
4_MACS_peak_4468_lociStitched	chr11	82666438	82683798	4	9146	13848.072	2619.624	484	0
4_MACS_peak_15201_lociStitched	chr21	44845360	44860863	4	9042	15406.8814	2914.564	485	0
3_MACS_peak_8259_lociStitched	chr15	101790020	101807312	3	9067	14641.1364	2509.0692	486	0
1_MACS_peak_23465_lociStitched	chr8	118450195	118457608	1	7414	25763.8815	1524.1128	487	1
2_MACS_peak_1910_lociStitched	chr1	200986360	200996952	2	9167	13359.6896	2669.184	488	0
2_MACS_peak_7877_lociStitched	chr15	70387299	70396689	2	8910	15515.097	1763.442	489	1
3_MACS_peak_19967_lociStitched	chr6	6798787	6812758	3	9091	14071.5912	2405.8062	490	0
4_MACS_peak_24556_lociStitched	chr9	127614918	127635671	4	8721	18432.8146	2965.6037	491	1
5_MACS_peak_12930_lociStitched	chr2	85150937	85171054	5	9334	10816.9109	3087.9595	492	0
4_MACS_peak_20902_lociStitched	chr6	109186546	109206632	4	9336	10515.021	2908.4528	493	0
3_MACS_peak_3225_lociStitched	chr10	94868752	94886287	3	9016	14629.4505	2663.5665	494	0
4_MACS_peak_11800_lociStitched	chr19	40648803	40671807	4	9233	11598.6168	2900.8044	495	0
2_MACS_peak_994_lociStitched	chr1	87793125	87803156	2	9290	9152.2844	1585.9011	496	0
5_MACS_peak_6912_lociStitched	chr14	63936532	63951298	5	9361	6882.4326	1097.1138	497	0
1_MACS_peak_9822_lociStitched	chr17	38016966	38025056	1	8091	21444.163	1707.799	498	1
2_MACS_peak_10453_lociStitched	chr17	76116419	76129286	2	8818	15880.4514	2076.7338	499	1
4_MACS_peak_11442_lociStitched	chr19	13043305	13057850	4	9051	13679.5725	2843.5475	500	0
2_MACS_peak_23622_lociStitched	chr8	134577096	134586047	2	8516	18053.2719	1693.5292	501	1
1_MACS_peak_3661_lociStitched	chr11	2792881	2801389	1	8509	17988.4644	1597.8024	502	1
2_MACS_peak_9355_lociStitched	chr17	4842363	4854493	2	7441	25491.195	2242.837	503	1
3_MACS_peak_4733_lociStitched	chr11	120368177	120383306	3	8608	17281.8567	1888.0992	504	1
4_MACS_peak_13145_lociStitched	chr2	109221032	109238503	4	9203	10795.3309	2711.4992	505	0
3_MACS_peak_22810_lociStitched	chr8	12441900	12459509	3	8891	16732.0718	4233.2036	506	0
2_MACS_peak_22517_lociStitched	chr7	137424537	137439612	2	9129	11850.4575	2610.99	507	0
4_MACS_peak_13844_lociStitched	chr2	202084199	202099703	4	9197	10783.032	2708.5488	508	0
