GENE_ID	locusLine	bin_1_KMS-12-BM.jin.bam
1_MACS_peak_580_lociStitched	chr1(.):26445554-26447443	1.6743
1_MACS_peak_581_lociStitched	chr1(.):26453214-26453689	1.1366
1_MACS_peak_582_lociStitched	chr1(.):26496329-26496996	1.9324
2_MACS_peak_583_lociStitched	chr1(.):26560113-26561512	1.6529
2_MACS_peak_585_lociStitched	chr1(.):26614682-26617722	1.8339
1_MACS_peak_587_lociStitched	chr1(.):26633227-26633636	1.6203
1_MACS_peak_588_lociStitched	chr1(.):26663279-26663909	0.9148
1_MACS_peak_589_lociStitched	chr1(.):26758183-26759350	1.9237
1_MACS_peak_590_lociStitched	chr1(.):26798210-26799560	3.3243
1_MACS_peak_591_lociStitched	chr1(.):26826518-26828133	2.9126
1_MACS_peak_592_lociStitched	chr1(.):26856322-26856545	0.8315
3_MACS_peak_593_lociStitched	chr1(.):26868057-26870064	1.1997
1_MACS_peak_596_lociStitched	chr1(.):26872311-26872696	0.805
1_MACS_peak_597_lociStitched	chr1(.):26946387-26947855	1.8374
1_MACS_peak_598_lociStitched	chr1(.):27018891-27020158	2.6841
2_MACS_peak_599_lociStitched	chr1(.):27020741-27024807	2.5669
2_MACS_peak_601_lociStitched	chr1(.):27069143-27071502	1.6221
1_MACS_peak_603_lociStitched	chr1(.):27112951-27115883	2.2895
1_MACS_peak_604_lociStitched	chr1(.):27126458-27126817	0.6964
2_MACS_peak_605_lociStitched	chr1(.):27152608-27153716	0.8585
1_MACS_peak_607_lociStitched	chr1(.):27154750-27155058	0.8262
1_MACS_peak_608_lociStitched	chr1(.):27159676-27160181	2.3253
2_MACS_peak_609_lociStitched	chr1(.):27164198-27166753	1.5213
2_MACS_peak_611_lociStitched	chr1(.):27190569-27192968	3.4866
1_MACS_peak_613_lociStitched	chr1(.):27216083-27217284	1.5598
1_MACS_peak_614_lociStitched	chr1(.):27226221-27227166	2.0312
1_MACS_peak_615_lociStitched	chr1(.):27248057-27249064	3.4351
1_MACS_peak_616_lociStitched	chr1(.):27286322-27286716	1.0767
1_MACS_peak_617_lociStitched	chr1(.):27463421-27463924	1.52
1_MACS_peak_618_lociStitched	chr1(.):27481707-27482492	1.6008
1_MACS_peak_619_lociStitched	chr1(.):27648639-27649379	2.5139
1_MACS_peak_620_lociStitched	chr1(.):27667818-27668117	0.8981
1_MACS_peak_621_lociStitched	chr1(.):27668766-27669637	0.9678
1_MACS_peak_622_lociStitched	chr1(.):27691683-27692086	0.8009
1_MACS_peak_623_lociStitched	chr1(.):27719178-27719584	0.8264
2_MACS_peak_624_lociStitched	chr1(.):27815995-27817471	2.1622
1_MACS_peak_626_lociStitched	chr1(.):27895398-27895745	0.8724
1_MACS_peak_627_lociStitched	chr1(.):27930227-27930676	1.0155
1_MACS_peak_628_lociStitched	chr1(.):27960421-27961290	1.1036
1_MACS_peak_629_lociStitched	chr1(.):27985578-27986919	1.282
1_MACS_peak_630_lociStitched	chr1(.):27989177-27989729	1.3793
2_MACS_peak_631_lociStitched	chr1(.):28051799-28052926	0.7359
2_MACS_peak_633_lociStitched	chr1(.):28099093-28100541	1.3193
1_MACS_peak_635_lociStitched	chr1(.):28156726-28158086	1.4662
1_MACS_peak_636_lociStitched	chr1(.):28201077-28201768	1.0154
1_MACS_peak_637_lociStitched	chr1(.):28202418-28202847	1.0744
2_MACS_peak_638_lociStitched	chr1(.):28240377-28241821	3.0244
1_MACS_peak_640_lociStitched	chr1(.):28286479-28286873	0.9238
2_MACS_peak_641_lociStitched	chr1(.):28414396-28415718	1.5674
2_MACS_peak_643_lociStitched	chr1(.):28558766-28560164	2.3323
1_MACS_peak_645_lociStitched	chr1(.):28562136-28563315	1.7969
5_MACS_peak_646_lociStitched	chr1(.):28570681-28576834	1.8639
2_MACS_peak_651_lociStitched	chr1(.):28585437-28586669	0.776
2_MACS_peak_653_lociStitched	chr1(.):28654693-28656419	1.8202
1_MACS_peak_655_lociStitched	chr1(.):28695769-28696856	1.933
2_MACS_peak_656_lociStitched	chr1(.):28831727-28836958	2.538
2_MACS_peak_658_lociStitched	chr1(.):28844562-28846167	3.3815
2_MACS_peak_660_lociStitched	chr1(.):28878385-28880627	2.601
1_MACS_peak_662_lociStitched	chr1(.):28907556-28909871	2.2109
2_MACS_peak_663_lociStitched	chr1(.):28911711-28913766	1.7042
3_MACS_peak_665_lociStitched	chr1(.):28917972-28920332	1.819
4_MACS_peak_668_lociStitched	chr1(.):28923868-28927568	3.0804
1_MACS_peak_672_lociStitched	chr1(.):28928418-28929352	2.2537
3_MACS_peak_673_lociStitched	chr1(.):28968977-28971097	2.7723
1_MACS_peak_676_lociStitched	chr1(.):28974324-28975294	1.9768
2_MACS_peak_677_lociStitched	chr1(.):28994589-28996443	1.7767
1_MACS_peak_679_lociStitched	chr1(.):29062700-29064308	1.9921
3_MACS_peak_680_lociStitched	chr1(.):29210909-29214691	2.4962
4_MACS_peak_683_lociStitched	chr1(.):29240284-29243258	1.7997
1_MACS_peak_687_lociStitched	chr1(.):29243900-29244774	1.271
3_MACS_peak_688_lociStitched	chr1(.):29251197-29255738	1.8175
2_MACS_peak_691_lociStitched	chr1(.):29507083-29509398	3.0681
1_MACS_peak_693_lociStitched	chr1(.):29556863-29557455	1.3444
1_MACS_peak_694_lociStitched	chr1(.):29563087-29563715	1.298
1_MACS_peak_695_lociStitched	chr1(.):31190697-31190982	1.0204
1_MACS_peak_696_lociStitched	chr1(.):31191512-31192397	5.2017
1_MACS_peak_697_lociStitched	chr1(.):31216716-31217133	0.9308
1_MACS_peak_698_lociStitched	chr1(.):31229659-31230164	1.0458
1_MACS_peak_699_lociStitched	chr1(.):31486811-31487151	0.8166
2_MACS_peak_700_lociStitched	chr1(.):31537457-31539200	2.1009
1_MACS_peak_702_lociStitched	chr1(.):31628300-31628771	0.9828
2_MACS_peak_703_lociStitched	chr1(.):31768747-31770306	2.1855
1_MACS_peak_705_lociStitched	chr1(.):31950126-31950696	1.1184
1_MACS_peak_706_lociStitched	chr1(.):31955241-31957226	1.7536
1_MACS_peak_707_lociStitched	chr1(.):31971499-31973116	1.3885
1_MACS_peak_708_lociStitched	chr1(.):31975008-31975311	0.5109
1_MACS_peak_709_lociStitched	chr1(.):32061578-32062088	1.0982
1_MACS_peak_710_lociStitched	chr1(.):32071767-32072201	1.4797
1_MACS_peak_711_lociStitched	chr1(.):32109512-32111345	4.2117
1_MACS_peak_712_lociStitched	chr1(.):32253792-32254350	1.6952
3_MACS_peak_713_lociStitched	chr1(.):32292087-32294780	1.0276
1_MACS_peak_716_lociStitched	chr1(.):32354713-32355608	1.8578
3_MACS_peak_717_lociStitched	chr1(.):32402920-32405700	1.6708
1_MACS_peak_720_lociStitched	chr1(.):32410115-32410652	0.9748
3_MACS_peak_721_lociStitched	chr1(.):32420518-32422325	0.8401
1_MACS_peak_724_lociStitched	chr1(.):32446689-32447190	0.9487
1_MACS_peak_725_lociStitched	chr1(.):32447931-32448425	1.0118
2_MACS_peak_726_lociStitched	chr1(.):32450776-32451809	0.8977
1_MACS_peak_728_lociStitched	chr1(.):32478744-32480628	2.5031
2_MACS_peak_729_lociStitched	chr1(.):32537951-32538987	2.0031
3_MACS_peak_731_lociStitched	chr1(.):32573019-32575024	1.5404
1_MACS_peak_734_lociStitched	chr1(.):32644825-32646290	2.084
1_MACS_peak_735_lociStitched	chr1(.):32671245-32672081	2.0511
1_MACS_peak_736_lociStitched	chr1(.):32687969-32688795	2.9125
1_MACS_peak_737_lociStitched	chr1(.):32715171-32717104	1.6443
2_MACS_peak_738_lociStitched	chr1(.):32757019-32758410	1.9503
2_MACS_peak_740_lociStitched	chr1(.):32816197-32817788	1.3216
2_MACS_peak_742_lociStitched	chr1(.):32859439-32860861	2.4289
1_MACS_peak_744_lociStitched	chr1(.):33115144-33117842	3.867
2_MACS_peak_745_lociStitched	chr1(.):33282084-33285326	2.825
2_MACS_peak_747_lociStitched	chr1(.):33429670-33430481	0.9961
1_MACS_peak_749_lociStitched	chr1(.):33445648-33448127	1.8025
1_MACS_peak_750_lociStitched	chr1(.):33501598-33502629	1.78
2_MACS_peak_751_lociStitched	chr1(.):33592441-33593787	1.3229
1_MACS_peak_753_lociStitched	chr1(.):33646680-33646992	0.8673
1_MACS_peak_754_lociStitched	chr1(.):33722427-33722738	1.0873
2_MACS_peak_755_lociStitched	chr1(.):33814718-33816372	1.9359
1_MACS_peak_757_lociStitched	chr1(.):34826664-34827003	0.7943
2_MACS_peak_758_lociStitched	chr1(.):35324722-35326036	2.0313
1_MACS_peak_760_lociStitched	chr1(.):35331166-35332731	2.8676
1_MACS_peak_761_lociStitched	chr1(.):35450499-35451348	1.6839
1_MACS_peak_762_lociStitched	chr1(.):35496682-35497687	1.478
2_MACS_peak_763_lociStitched	chr1(.):35544684-35545464	0.7313
1_MACS_peak_765_lociStitched	chr1(.):35657735-35658919	5.4485
1_MACS_peak_766_lociStitched	chr1(.):35733821-35735178	1.5912
2_MACS_peak_767_lociStitched	chr1(.):36022471-36024055	2.4025
2_MACS_peak_769_lociStitched	chr1(.):36106385-36107696	2.1157
1_MACS_peak_771_lociStitched	chr1(.):36184011-36185061	1.5922
1_MACS_peak_772_lociStitched	chr1(.):36234554-36235744	2.2802
2_MACS_peak_773_lociStitched	chr1(.):36273277-36274462	0.8775
1_MACS_peak_775_lociStitched	chr1(.):36348886-36349194	1.2285
1_MACS_peak_776_lociStitched	chr1(.):36395735-36397715	3.175
2_MACS_peak_777_lociStitched	chr1(.):36553919-36555237	2.0127
3_MACS_peak_779_lociStitched	chr1(.):36614140-36617781	1.951
1_MACS_peak_782_lociStitched	chr1(.):36620758-36622830	1.8765
1_MACS_peak_783_lociStitched	chr1(.):36627438-36627723	0.7302
3_MACS_peak_784_lociStitched	chr1(.):36688431-36690881	2.0644
1_MACS_peak_787_lociStitched	chr1(.):36772127-36772518	0.9463
1_MACS_peak_788_lociStitched	chr1(.):36839504-36840000	0.9887
3_MACS_peak_789_lociStitched	chr1(.):36850547-36853664	2.0304
1_MACS_peak_792_lociStitched	chr1(.):36862785-36863910	1.19
3_MACS_peak_793_lociStitched	chr1(.):36866044-36867971	1.8826
1_MACS_peak_796_lociStitched	chr1(.):36916040-36916584	1.464
1_MACS_peak_797_lociStitched	chr1(.):36929132-36930777	2.8263
2_MACS_peak_798_lociStitched	chr1(.):37753498-37756114	1.9414
2_MACS_peak_800_lociStitched	chr1(.):37939634-37941046	1.2033
1_MACS_peak_802_lociStitched	chr1(.):37941937-37942996	1.499
2_MACS_peak_803_lociStitched	chr1(.):37980124-37980907	1.491
1_MACS_peak_805_lociStitched	chr1(.):38019152-38020472	2.6451
1_MACS_peak_806_lociStitched	chr1(.):38060908-38061583	2.8983
2_MACS_peak_807_lociStitched	chr1(.):38141507-38142727	1.0996
1_MACS_peak_809_lociStitched	chr1(.):38155674-38156218	1.7154
2_MACS_peak_810_lociStitched	chr1(.):38157339-38158878	1.9433
3_MACS_peak_812_lociStitched	chr1(.):38258980-38260640	1.32
1_MACS_peak_815_lociStitched	chr1(.):38273019-38274661	1.6955
2_MACS_peak_816_lociStitched	chr1(.):38324563-38326078	2.9678
1_MACS_peak_818_lociStitched	chr1(.):38397013-38397391	1.0249
2_MACS_peak_819_lociStitched	chr1(.):38412173-38413963	1.1965
1_MACS_peak_821_lociStitched	chr1(.):38455263-38455765	1.6415
1_MACS_peak_822_lociStitched	chr1(.):38474665-38475224	1.4167
1_MACS_peak_823_lociStitched	chr1(.):38477787-38479167	2.7209
3_MACS_peak_824_lociStitched	chr1(.):38493298-38497523	1.8187
1_MACS_peak_827_lociStitched	chr1(.):38512680-38513086	0.7984
2_MACS_peak_828_lociStitched	chr1(.):39325005-39326091	1.0054
1_MACS_peak_830_lociStitched	chr1(.):39338426-39338906	1.1285
2_MACS_peak_831_lociStitched	chr1(.):39456327-39457539	1.42
1_MACS_peak_833_lociStitched	chr1(.):39491489-39492975	1.9902
2_MACS_peak_834_lociStitched	chr1(.):39571476-39572347	0.9646
1_MACS_peak_836_lociStitched	chr1(.):39680630-39681279	1.1998
1_MACS_peak_837_lociStitched	chr1(.):39873906-39874335	1.0522
1_MACS_peak_838_lociStitched	chr1(.):39974015-39977340	2.7842
2_MACS_peak_839_lociStitched	chr1(.):39990003-39992519	1.5195
1_MACS_peak_841_lociStitched	chr1(.):40041311-40042331	1.254
1_MACS_peak_842_lociStitched	chr1(.):40063029-40063338	0.8889
1_MACS_peak_843_lociStitched	chr1(.):40063894-40064581	1.2937
1_MACS_peak_844_lociStitched	chr1(.):40192023-40192461	1.1975
1_MACS_peak_845_lociStitched	chr1(.):40193213-40194051	1.5658
1_MACS_peak_846_lociStitched	chr1(.):40204382-40205158	2.3901
1_MACS_peak_847_lociStitched	chr1(.):40239655-40243711	3.4884
2_MACS_peak_848_lociStitched	chr1(.):40253515-40255819	2.2828
1_MACS_peak_850_lociStitched	chr1(.):40264057-40265694	2.4137
1_MACS_peak_851_lociStitched	chr1(.):40282472-40284084	2.2907
1_MACS_peak_852_lociStitched	chr1(.):40311729-40312220	1.8784
1_MACS_peak_853_lociStitched	chr1(.):40348775-40349309	1.0589
1_MACS_peak_854_lociStitched	chr1(.):40469075-40469757	1.06
2_MACS_peak_855_lociStitched	chr1(.):40504661-40507012	3.268
4_MACS_peak_857_lociStitched	chr1(.):40524077-40526562	1.1494
2_MACS_peak_861_lociStitched	chr1(.):40530090-40531459	1.019
1_MACS_peak_863_lociStitched	chr1(.):40562354-40563090	1.6204
3_MACS_peak_864_lociStitched	chr1(.):40626251-40627738	2.4375
2_MACS_peak_867_lociStitched	chr1(.):40722862-40724473	2.2749
1_MACS_peak_869_lociStitched	chr1(.):40778341-40778643	0.8711
1_MACS_peak_870_lociStitched	chr1(.):40839291-40840787	2.8285
1_MACS_peak_871_lociStitched	chr1(.):40845376-40845683	0.6609
4_MACS_peak_872_lociStitched	chr1(.):40846207-40854008	2.531
2_MACS_peak_876_lociStitched	chr1(.):40915264-40917337	2.4399
1_MACS_peak_878_lociStitched	chr1(.):40942598-40943543	1.1778
1_MACS_peak_879_lociStitched	chr1(.):40973927-40975002	1.7742
1_MACS_peak_880_lociStitched	chr1(.):40996706-40997753	1.5412
2_MACS_peak_881_lociStitched	chr1(.):41093525-41095397	1.3493
1_MACS_peak_883_lociStitched	chr1(.):41129322-41129635	0.9672
1_MACS_peak_884_lociStitched	chr1(.):41134378-41134647	0.8613
2_MACS_peak_885_lociStitched	chr1(.):41156807-41158751	4.1921
1_MACS_peak_887_lociStitched	chr1(.):41174547-41175463	1.029
1_MACS_peak_888_lociStitched	chr1(.):41178347-41178845	0.8858
1_MACS_peak_889_lociStitched	chr1(.):41267585-41268130	1.1138
2_MACS_peak_890_lociStitched	chr1(.):41274505-41276150	1.3112
1_MACS_peak_892_lociStitched	chr1(.):41444777-41446811	3.1998
1_MACS_peak_893_lociStitched	chr1(.):41707322-41709143	2.3771
1_MACS_peak_894_lociStitched	chr1(.):42039993-42040375	1.0293
2_MACS_peak_895_lociStitched	chr1(.):42127095-42128476	1.2942
2_MACS_peak_897_lociStitched	chr1(.):42131885-42134395	1.5805
3_MACS_peak_899_lociStitched	chr1(.):42137826-42139745	1.0754
2_MACS_peak_902_lociStitched	chr1(.):42149424-42150299	0.9667
2_MACS_peak_904_lociStitched	chr1(.):42153064-42156328	1.4104
2_MACS_peak_906_lociStitched	chr1(.):42163348-42166365	2.3441
1_MACS_peak_908_lociStitched	chr1(.):42167029-42167354	0.7216
3_MACS_peak_909_lociStitched	chr1(.):42191846-42196163	2.8699
2_MACS_peak_912_lociStitched	chr1(.):42203581-42206750	1.6854
1_MACS_peak_914_lociStitched	chr1(.):42215077-42218790	3.4643
1_MACS_peak_915_lociStitched	chr1(.):42268496-42269617	1.5288
2_MACS_peak_916_lociStitched	chr1(.):42800056-42801535	1.7116
2_MACS_peak_918_lociStitched	chr1(.):42921518-42922877	1.919
1_MACS_peak_920_lociStitched	chr1(.):43123542-43124690	1.9208
3_MACS_peak_921_lociStitched	chr1(.):43146837-43149245	2.2429
2_MACS_peak_924_lociStitched	chr1(.):43232245-43233576	1.9072
2_MACS_peak_926_lociStitched	chr1(.):43282117-43283040	1.6686
1_MACS_peak_928_lociStitched	chr1(.):43312235-43312914	2.1971
2_MACS_peak_929_lociStitched	chr1(.):43389590-43390705	2.0185
3_MACS_peak_931_lociStitched	chr1(.):43397005-43398664	1.1369
2_MACS_peak_934_lociStitched	chr1(.):43400446-43401703	1.1451
2_MACS_peak_936_lociStitched	chr1(.):43423526-43424697	1.9543
1_MACS_peak_938_lociStitched	chr1(.):43585667-43586250	1.9661
1_MACS_peak_939_lociStitched	chr1(.):43637506-43638067	1.0881
3_MACS_peak_940_lociStitched	chr1(.):43686116-43688548	1.4394
1_MACS_peak_943_lociStitched	chr1(.):43814032-43815859	2.6151
2_MACS_peak_944_lociStitched	chr1(.):43823646-43825031	1.4313
2_MACS_peak_946_lociStitched	chr1(.):43832539-43834260	1.7738
1_MACS_peak_948_lociStitched	chr1(.):43854883-43856031	1.875
2_MACS_peak_949_lociStitched	chr1(.):43974680-43976618	1.8144
3_MACS_peak_951_lociStitched	chr1(.):44115073-44116562	1.8079
2_MACS_peak_954_lociStitched	chr1(.):44172531-44174008	1.9295
1_MACS_peak_956_lociStitched	chr1(.):44297984-44298459	0.7987
1_MACS_peak_957_lociStitched	chr1(.):44301370-44301845	1.3299
1_MACS_peak_958_lociStitched	chr1(.):44412336-44413127	3.3204
1_MACS_peak_959_lociStitched	chr1(.):44435683-44436218	1.1849
1_MACS_peak_960_lociStitched	chr1(.):44439834-44441570	2.3804
1_MACS_peak_961_lociStitched	chr1(.):44444500-44444823	0.8742
2_MACS_peak_962_lociStitched	chr1(.):44495323-44497114	1.253
1_MACS_peak_964_lociStitched	chr1(.):44679057-44679547	1.6469
1_MACS_peak_965_lociStitched	chr1(.):44820391-44820916	1.449
1_MACS_peak_966_lociStitched	chr1(.):45096898-45098409	2.424
1_MACS_peak_967_lociStitched	chr1(.):45139781-45140257	1.4728
1_MACS_peak_968_lociStitched	chr1(.):45187551-45188184	1.0256
2_MACS_peak_969_lociStitched	chr1(.):45196629-45197608	2.0802
2_MACS_peak_971_lociStitched	chr1(.):45204825-45206401	2.7075
1_MACS_peak_973_lociStitched	chr1(.):45240069-45242668	2.9804
1_MACS_peak_974_lociStitched	chr1(.):45249544-45250747	1.6575
1_MACS_peak_975_lociStitched	chr1(.):45251573-45252757	1.8287
3_MACS_peak_976_lociStitched	chr1(.):45264677-45266770	1.104
2_MACS_peak_979_lociStitched	chr1(.):45274904-45275895	1.0027
2_MACS_peak_981_lociStitched	chr1(.):45284821-45286422	2.7718
1_MACS_peak_983_lociStitched	chr1(.):45451776-45452311	1.3042
1_MACS_peak_984_lociStitched	chr1(.):45476903-45477520	1.3691
1_MACS_peak_985_lociStitched	chr1(.):45671623-45672215	2.653
2_MACS_peak_986_lociStitched	chr1(.):45768666-45770622	2.387
2_MACS_peak_988_lociStitched	chr1(.):45771538-45772549	1.0172
1_MACS_peak_990_lociStitched	chr1(.):45787159-45787636	0.9415
1_MACS_peak_991_lociStitched	chr1(.):45792246-45793569	2.864
1_MACS_peak_992_lociStitched	chr1(.):45805016-45806696	2.5212
2_MACS_peak_993_lociStitched	chr1(.):45955957-45957549	1.1691
1_MACS_peak_995_lociStitched	chr1(.):45965889-45966400	1.7327
1_MACS_peak_996_lociStitched	chr1(.):45986683-45988376	2.433
2_MACS_peak_997_lociStitched	chr1(.):46015910-46017007	2.121
3_MACS_peak_999_lociStitched	chr1(.):46049175-46050858	3.0502
1_MACS_peak_1002_lociStitched	chr1(.):46151737-46154715	4.1395
1_MACS_peak_1003_lociStitched	chr1(.):46215621-46216971	2.3051
1_MACS_peak_1004_lociStitched	chr1(.):46506407-46507024	1.2422
1_MACS_peak_1005_lociStitched	chr1(.):46507554-46508075	1.0018
3_MACS_peak_1006_lociStitched	chr1(.):46527793-46529376	0.7954
1_MACS_peak_1009_lociStitched	chr1(.):46598134-46599210	2.3331
1_MACS_peak_1010_lociStitched	chr1(.):46664168-46664572	1.2558
2_MACS_peak_1011_lociStitched	chr1(.):46712391-46714331	1.8674
1_MACS_peak_1013_lociStitched	chr1(.):46767395-46769909	2.225
2_MACS_peak_1014_lociStitched	chr1(.):46797200-46799101	1.3666
2_MACS_peak_1016_lociStitched	chr1(.):46805807-46807167	1.3907
1_MACS_peak_1018_lociStitched	chr1(.):47082156-47082526	1.115
1_MACS_peak_1019_lociStitched	chr1(.):47133527-47133982	0.9721
1_MACS_peak_1020_lociStitched	chr1(.):47184124-47184843	2.0927
2_MACS_peak_1021_lociStitched	chr1(.):47779054-47780818	1.4033
3_MACS_peak_1023_lociStitched	chr1(.):47798700-47800574	1.3902
2_MACS_peak_1026_lociStitched	chr1(.):47902406-47904055	1.3511
1_MACS_peak_1028_lociStitched	chr1(.):50346498-50346833	1.0499
3_MACS_peak_1029_lociStitched	chr1(.):51425153-51426512	1.1789
1_MACS_peak_1032_lociStitched	chr1(.):51428104-51428409	0.8492
2_MACS_peak_1033_lociStitched	chr1(.):51433644-51435772	2.3356
2_MACS_peak_1035_lociStitched	chr1(.):51441960-51444360	2.268
1_MACS_peak_1037_lociStitched	chr1(.):51669649-51669970	0.7205
4_MACS_peak_1038_lociStitched	chr1(.):51700048-51702918	1.372
1_MACS_peak_1042_lociStitched	chr1(.):51983583-51985009	1.6941
1_MACS_peak_1043_lociStitched	chr1(.):52030030-52030476	0.8807
2_MACS_peak_1044_lociStitched	chr1(.):52034224-52036840	2.0838
1_MACS_peak_1046_lociStitched	chr1(.):52082722-52083487	2.438
2_MACS_peak_1047_lociStitched	chr1(.):52194412-52196004	1.7141
1_MACS_peak_1049_lociStitched	chr1(.):52328724-52329126	1.6333
2_MACS_peak_1050_lociStitched	chr1(.):52343354-52345610	3.5767
1_MACS_peak_1052_lociStitched	chr1(.):52498362-52499537	3.0746
2_MACS_peak_1053_lociStitched	chr1(.):52520561-52522745	2.6932
1_MACS_peak_1055_lociStitched	chr1(.):52607865-52608475	1.2893
1_MACS_peak_1056_lociStitched	chr1(.):52830910-52831910	2.6155
2_MACS_peak_1057_lociStitched	chr1(.):52869028-52870970	2.5724
1_MACS_peak_1059_lociStitched	chr1(.):53017163-53019647	3.327
2_MACS_peak_1060_lociStitched	chr1(.):53067547-53069022	2.0142
1_MACS_peak_1062_lociStitched	chr1(.):53097461-53100048	2.9282
1_MACS_peak_1063_lociStitched	chr1(.):53100944-53101353	0.9272
1_MACS_peak_1064_lociStitched	chr1(.):53101997-53104105	2.3079
2_MACS_peak_1065_lociStitched	chr1(.):53162917-53164173	2.5679
1_MACS_peak_1067_lociStitched	chr1(.):53168728-53169595	2.3913
1_MACS_peak_1068_lociStitched	chr1(.):53192250-53192637	1.0924
2_MACS_peak_1069_lociStitched	chr1(.):53308073-53310158	2.2401
1_MACS_peak_1071_lociStitched	chr1(.):53662286-53663060	2.5037
1_MACS_peak_1072_lociStitched	chr1(.):53685842-53686723	3.5131
2_MACS_peak_1073_lociStitched	chr1(.):53703579-53704759	1.5167
3_MACS_peak_1075_lociStitched	chr1(.):53791041-53794933	2.4205
1_MACS_peak_1078_lociStitched	chr1(.):54303261-54304264	3.6807
1_MACS_peak_1079_lociStitched	chr1(.):54355010-54355468	1.0924
4_MACS_peak_1080_lociStitched	chr1(.):54410822-54412671	1.567
2_MACS_peak_1084_lociStitched	chr1(.):54518128-54519896	1.857
2_MACS_peak_1086_lociStitched	chr1(.):54665210-54666495	1.6671
2_MACS_peak_1088_lociStitched	chr1(.):54872242-54873959	1.3137
1_MACS_peak_1090_lociStitched	chr1(.):55007589-55007887	0.7786
1_MACS_peak_1091_lociStitched	chr1(.):55181376-55181964	1.9746
1_MACS_peak_1092_lociStitched	chr1(.):55229569-55230239	1.7388
2_MACS_peak_1093_lociStitched	chr1(.):55352226-55353507	1.3347
1_MACS_peak_1095_lociStitched	chr1(.):55680589-55681750	2.2985
1_MACS_peak_1096_lociStitched	chr1(.):58740289-58740712	1.1894
1_MACS_peak_1097_lociStitched	chr1(.):59011613-59012533	2.635
1_MACS_peak_1098_lociStitched	chr1(.):59164923-59165858	2.9424
4_MACS_peak_1099_lociStitched	chr1(.):59248322-59251389	1.9395
1_MACS_peak_1103_lociStitched	chr1(.):59282115-59282455	0.7764
1_MACS_peak_1104_lociStitched	chr1(.):59369422-59370081	1.6572
1_MACS_peak_1105_lociStitched	chr1(.):59407166-59407609	1.1071
1_MACS_peak_1106_lociStitched	chr1(.):59434057-59434376	0.9121
1_MACS_peak_1107_lociStitched	chr1(.):59485499-59485796	0.5945
