REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MOLP-8.jin.bam
5_MACS_peak_13120_lociStitched	chr19	55894560	55898294	5	3411	6583.7888
5_MACS_peak_6525_lociStitched	chr13	50017522	50021253	5	3202	8617.1176
4_MACS_peak_20798_lociStitched	chr6	27099099	27102829	4	3189	10678.99
4_MACS_peak_23617_lociStitched	chr8	29086178	29089903	4	2879	8463.945000000002
3_MACS_peak_2723_lociStitched	chr10	3824727	3828451	3	3508	15114.5988
4_MACS_peak_6122_lociStitched	chr12	123362398	123366120	4	2758	7591.7634
3_MACS_peak_12196_lociStitched	chr19	16434374	16438096	3	3363	11199.870200000001
3_MACS_peak_17749_lociStitched	chr3	133192710	133196431	3	3547	9489.6663
3_MACS_peak_13006_lociStitched	chr19	50627253	50630972	3	3206	8555.1876
2_MACS_peak_13401_lociStitched	chr2	20622466	20626182	2	3255	10160.2872
3_MACS_peak_19472_lociStitched	chr5	42991350	42995060	3	3631	9942.058
3_MACS_peak_15526_lociStitched	chr20	45980367	45984075	3	3311	7610.670000000001
4_MACS_peak_4602_lociStitched	chr11	82679937	82683644	4	2640	6453.887000000001
5_MACS_peak_9013_lociStitched	chr16	29815944	29819649	5	3186	9706.7295
3_MACS_peak_12643_lociStitched	chr19	42771894	42775598	3	3580	10796.7896
5_MACS_peak_8091_lociStitched	chr15	65220277	65223979	5	3161	8044.446
3_MACS_peak_17155_lociStitched	chr3	46338577	46342279	3	3576	7263.6942
4_MACS_peak_18403_lociStitched	chr4	15770780	15774480	4	2881	6669.25
3_MACS_peak_23184_lociStitched	chr7	139474980	139478680	3	2933	7227.58
4_MACS_peak_10916_lociStitched	chr17	73859124	73862817	4	3217	8624.6322
4_MACS_peak_20204_lociStitched	chr5	150457582	150461273	4	3149	8485.9781
3_MACS_peak_11983_lociStitched	chr19	10528129	10531817	3	3397	8595.2528
3_MACS_peak_20836_lociStitched	chr6	27859706	27863393	3	3420	10119.7089
4_MACS_peak_16769_lociStitched	chr22	47453756	47457442	4	2912	7487.3718
2_MACS_peak_22023_lociStitched	chr7	2195589	2199275	2	3545	13823.9744
2_MACS_peak_11271_lociStitched	chr18	10948258	10951938	2	3566	9678.032000000001
5_MACS_peak_16626_lociStitched	chr22	40571699	40575376	5	2933	5877.6845
5_MACS_peak_18603_lociStitched	chr4	57300314	57303989	5	3101	8231.6325
3_MACS_peak_2407_lociStitched	chr1	226185115	226188787	3	3303	9642.672
2_MACS_peak_2418_lociStitched	chr1	226313519	226317188	2	3596	16321.5465
1_MACS_peak_9032_lociStitched	chr16	30074917	30078584	1	3668	10723.7748
3_MACS_peak_11153_lociStitched	chr17	80054441	80058101	3	3189	9932.508
5_MACS_peak_18763_lociStitched	chr4	87880657	87884317	5	2827	5925.906
3_MACS_peak_5394_lociStitched	chr12	49759982	49763641	3	3625	9767.7005
3_MACS_peak_14300_lociStitched	chr2	128585789	128589448	3	3534	11852.9646
4_MACS_peak_9904_lociStitched	chr17	8149714	8153372	4	3552	11278.7114
2_MACS_peak_10123_lociStitched	chr17	27275786	27279441	2	3444	9155.4095
1_MACS_peak_22963_lociStitched	chr7	104652347	104656000	1	3654	18793.5891
5_MACS_peak_3254_lociStitched	chr10	81002475	81006121	5	3180	5617.3922
5_MACS_peak_3441_lociStitched	chr10	111967864	111971508	5	3033	8082.0276
1_MACS_peak_9770_lociStitched	chr17	3817315	3820959	1	3645	9272.158000000001
4_MACS_peak_466_lociStitched	chr1	27021528	27025170	4	3494	10774.4928
3_MACS_peak_9195_lociStitched	chr16	57570046	57573688	3	3320	9240.8466
4_MACS_peak_22580_lociStitched	chr7	69328714	69332356	4	2433	4223.627399999999
2_MACS_peak_11131_lociStitched	chr17	79816327	79819966	2	3169	10292.9115
3_MACS_peak_14005_lociStitched	chr2	87783507	87787143	3	3413	8969.284800000001
3_MACS_peak_26034_lociStitched	chrX	123093297	123096933	3	3393	8645.6808
2_MACS_peak_19164_lociStitched	chr4	185393382	185397016	2	3350	13990.173200000001
4_MACS_peak_5287_lociStitched	chr12	31737774	31741407	4	2617	5697.6339
8_MACS_peak_25670_lociStitched	chrX	39956142	39959774	8	2796	4863.6112
3_MACS_peak_25304_lociStitched	chr9	130671967	130675597	3	3593	8972.270999999999
4_MACS_peak_6695_lociStitched	chr13	100632012	100635633	4	3461	8788.8912
5_MACS_peak_10030_lociStitched	chr17	19090611	19094224	5	2616	6105.2474
4_MACS_peak_14178_lociStitched	chr2	111628316	111631928	4	3004	5717.0736
2_MACS_peak_1975_lociStitched	chr1	174967749	174971357	2	3179	17736.928
4_MACS_peak_12995_lociStitched	chr19	50611169	50614777	4	3153	9721.756000000001
3_MACS_peak_23644_lociStitched	chr8	29629993	29633601	3	3527	11872.4848
2_MACS_peak_17350_lociStitched	chr3	56456667	56460274	2	3460	9927.1854
2_MACS_peak_24042_lociStitched	chr8	98655115	98658722	2	3460	12535.7678
1_MACS_peak_9377_lociStitched	chr16	70555775	70559381	1	3607	9853.0344
3_MACS_peak_17077_lociStitched	chr3	39191963	39195569	3	3391	7321.983
2_MACS_peak_18011_lociStitched	chr3	171822502	171826106	2	3563	8606.7124
3_MACS_peak_18631_lociStitched	chr4	71528855	71532458	3	3419	7380.024899999999
6_MACS_peak_17973_lociStitched	chr3	170972293	170975895	6	3235	5976.4384
1_MACS_peak_19147_lociStitched	chr4	185202236	185205834	1	3599	14028.9618
4_MACS_peak_4304_lociStitched	chr11	65380374	65383971	4	3210	8212.670399999999
3_MACS_peak_6799_lociStitched	chr13	114865512	114869108	3	3187	6847.143599999999
3_MACS_peak_6673_lociStitched	chr13	99174761	99178356	3	3542	11927.491
3_MACS_peak_21811_lociStitched	chr6	152431872	152435460	3	3398	6655.74
3_MACS_peak_5162_lociStitched	chr12	12875849	12879436	3	3230	15117.770199999999
2_MACS_peak_16302_lociStitched	chr22	24822863	24826442	2	3447	9831.512999999999
3_MACS_peak_25239_lociStitched	chr9	126849803	126853377	3	3031	10049.015800000001
3_MACS_peak_14733_lociStitched	chr2	204733691	204737256	3	3509	9346.717
4_MACS_peak_16924_lociStitched	chr3	13371328	13374892	4	2884	7207.4772
2_MACS_peak_25188_lociStitched	chr9	123652612	123656175	2	3425	8248.7013
3_MACS_peak_15683_lociStitched	chr20	56193300	56196858	3	3402	9922.1946
4_MACS_peak_9866_lociStitched	chr17	7744634	7748190	4	3271	7644.333200000001
5_MACS_peak_17138_lociStitched	chr3	45634853	45638397	5	3327	7067.4448
3_MACS_peak_24135_lociStitched	chr8	118450567	118454105	3	3194	7610.237999999999
3_MACS_peak_21551_lociStitched	chr6	111803028	111806560	3	3224	11544.342
3_MACS_peak_9742_lociStitched	chr17	2302487	2306015	3	3421	11977.56
5_MACS_peak_2947_lociStitched	chr10	25010582	25014104	5	2907	6026.4942
2_MACS_peak_10921_lociStitched	chr17	73871600	73875121	2	3522	10395.7525
3_MACS_peak_10062_lociStitched	chr17	20944060	20947578	3	3112	9122.8776
4_MACS_peak_15046_lociStitched	chr20	304540	308054	4	3156	6869.5186
3_MACS_peak_15473_lociStitched	chr20	43274238	43277751	3	3335	10368.619499999999
5_MACS_peak_20321_lociStitched	chr5	172460884	172464397	5	3067	7484.797799999999
3_MACS_peak_24535_lociStitched	chr9	2014614	2018127	3	3126	8369.0199
5_MACS_peak_12753_lociStitched	chr19	46270933	46274443	5	2851	7335.9
3_MACS_peak_11472_lociStitched	chr18	48677580	48681087	3	3383	8507.6313
3_MACS_peak_17912_lociStitched	chr3	156820650	156824156	3	2999	6841.2578
2_MACS_peak_19988_lociStitched	chr5	133859904	133863403	2	3427	7691.5018
4_MACS_peak_969_lociStitched	chr1	68199405	68202903	4	2966	8870.2284
3_MACS_peak_4184_lociStitched	chr11	63684110	63687605	3	3163	6106.8135
3_MACS_peak_2889_lociStitched	chr10	17269133	17272619	3	3294	13511.3874
3_MACS_peak_6763_lociStitched	chr13	113326488	113329974	3	3284	9587.8944
3_MACS_peak_8720_lociStitched	chr16	3628343	3631829	3	3306	7451.6736
2_MACS_peak_23743_lociStitched	chr8	42945735	42949221	2	3197	9038.152199999999
2_MACS_peak_13982_lociStitched	chr2	86224147	86227630	2	3210	9159.2451
2_MACS_peak_375_lociStitched	chr1	22819856	22823338	2	3410	8660.082199999999
3_MACS_peak_435_lociStitched	chr1	25874027	25877505	3	3007	7302.7566
2_MACS_peak_9800_lociStitched	chr17	4850745	4854223	2	3449	10429.8264
3_MACS_peak_20381_lociStitched	chr5	176856338	176859816	3	3088	7789.6766
3_MACS_peak_13318_lociStitched	chr2	10260472	10263948	3	3294	12017.5748
2_MACS_peak_24379_lociStitched	chr8	142126715	142130191	2	3449	10032.0836
3_MACS_peak_11371_lociStitched	chr18	34046843	34050316	3	3029	8266.087300000001
3_MACS_peak_10639_lociStitched	chr17	55432337	55435809	3	3095	7564.793599999999
2_MACS_peak_19159_lociStitched	chr4	185368743	185372214	2	2986	7310.620199999999
5_MACS_peak_21934_lociStitched	chr6	163834404	163837870	5	2772	7213.785800000001
1_MACS_peak_16304_lociStitched	chr22	24827946	24831407	1	3462	7969.9908
3_MACS_peak_17734_lociStitched	chr3	132854150	132857609	3	3260	7564.833
2_MACS_peak_8902_lociStitched	chr16	19124078	19127535	2	3426	11096.97
2_MACS_peak_14164_lociStitched	chr2	110482501	110485955	2	3137	9066.0592
5_MACS_peak_12960_lociStitched	chr19	50178709	50182160	5	2582	8470.1344
3_MACS_peak_20759_lociStitched	chr6	26359010	26362461	3	3297	7741.2832
3_MACS_peak_1660_lociStitched	chr1	154945398	154948847	3	3218	13659.074700000001
4_MACS_peak_3448_lociStitched	chr10	112115359	112118806	4	2762	6750.2600999999995
4_MACS_peak_9530_lociStitched	chr16	85602697	85606144	4	2847	5741.6678999999995
2_MACS_peak_16668_lociStitched	chr22	42146727	42150173	2	3373	9864.8642
3_MACS_peak_8735_lociStitched	chr16	4320719	4324161	3	3013	9190.8284
3_MACS_peak_281_lociStitched	chr1	16173333	16176771	3	3337	8838.7542
4_MACS_peak_20743_lociStitched	chr6	26215411	26218846	4	3118	6265.7835000000005
1_MACS_peak_6546_lociStitched	chr13	50697248	50700680	1	3433	17965.833599999998
2_MACS_peak_9782_lociStitched	chr17	4277282	4280711	2	3398	9249.727499999999
3_MACS_peak_22198_lociStitched	chr7	25018420	25021838	3	3153	7762.9616
3_MACS_peak_1492_lociStitched	chr1	149802056	149805472	3	3381	15436.904
3_MACS_peak_16765_lociStitched	chr22	47168760	47172175	3	3128	5857.408
1_MACS_peak_5079_lociStitched	chr12	6891275	6894685	1	3411	8745.627
4_MACS_peak_15389_lociStitched	chr20	34203383	34206792	4	2800	8044.8991000000005
3_MACS_peak_5796_lociStitched	chr12	98908503	98911908	3	2897	10656.969
3_MACS_peak_7497_lociStitched	chr14	102341441	102344843	3	2665	5081.9076000000005
4_MACS_peak_2918_lociStitched	chr10	22603673	22607073	4	3090	7646.94
3_MACS_peak_8843_lociStitched	chr16	14448390	14451788	3	2884	7449.7752
3_MACS_peak_15496_lociStitched	chr20	43681276	43684672	3	2806	7418.9016
4_MACS_peak_23355_lociStitched	chr7	157461122	157464518	4	3166	8024.0688
5_MACS_peak_9516_lociStitched	chr16	85060956	85064350	5	3031	7704.719399999999
4_MACS_peak_2009_lociStitched	chr1	179790466	179793859	4	2964	7306.4862
5_MACS_peak_8823_lociStitched	chr16	12056923	12060313	5	2792	6405.405
2_MACS_peak_15456_lociStitched	chr20	42378578	42381966	2	3159	12721.94
3_MACS_peak_5560_lociStitched	chr12	57479807	57483192	3	3132	7720.8465
2_MACS_peak_13403_lociStitched	chr2	20627611	20630992	2	3334	8585.0352
3_MACS_peak_16280_lociStitched	chr22	24185672	24189047	3	3360	11629.9125
4_MACS_peak_14159_lociStitched	chr2	110395272	110398646	4	3327	7303.6978
4_MACS_peak_7992_lociStitched	chr15	58754720	58758092	4	2850	6035.2056
2_MACS_peak_19668_lociStitched	chr5	76011060	76014431	2	3340	11354.8764
2_MACS_peak_1505_lociStitched	chr1	149831306	149834676	2	3241	15584.902
2_MACS_peak_2638_lociStitched	chr1	245132749	245136119	2	3141	18173.736
4_MACS_peak_15009_lociStitched	chr2	241523324	241526692	4	2919	8645.9928
6_MACS_peak_17985_lociStitched	chr3	171175948	171179316	6	3037	5454.8128
1_MACS_peak_21802_lociStitched	chr6	152128014	152131380	1	3367	15441.525000000001
4_MACS_peak_10799_lociStitched	chr17	63632511	63635876	4	2749	5841.64
4_MACS_peak_5132_lociStitched	chr12	10019370	10022733	4	2767	4669.861800000001
3_MACS_peak_14182_lociStitched	chr2	111877713	111881075	3	3076	10261.1602
5_MACS_peak_2802_lociStitched	chr10	11059493	11062852	5	2764	6651.4918
3_MACS_peak_19916_lociStitched	chr5	126111401	126114760	3	3055	12048.0612
1_MACS_peak_2015_lociStitched	chr1	179799447	179802804	1	3358	14347.818
3_MACS_peak_19708_lociStitched	chr5	81146510	81149866	3	3348	9219.9388
2_MACS_peak_1852_lociStitched	chr1	162600235	162603589	2	3263	8396.4036
3_MACS_peak_8938_lociStitched	chr16	23566444	23569796	3	3033	7265.1248000000005
2_MACS_peak_9378_lociStitched	chr16	70770341	70773692	2	3231	13875.4857
4_MACS_peak_18109_lociStitched	chr3	186781000	186784349	4	2978	8284.0864
4_MACS_peak_14209_lociStitched	chr2	112461568	112464913	4	3135	10469.85
2_MACS_peak_21602_lociStitched	chr6	119668784	119672127	2	3316	11543.378999999999
3_MACS_peak_20827_lociStitched	chr6	27804440	27807782	3	3280	13053.5178
3_MACS_peak_11648_lociStitched	chr19	924019	927359	3	2865	6884.742
2_MACS_peak_6343_lociStitched	chr13	25743154	25746490	2	3302	8583.8616
4_MACS_peak_9373_lociStitched	chr16	70508484	70511817	4	2854	6520.6812
4_MACS_peak_8462_lociStitched	chr15	93361146	93364477	4	2923	7645.3112
4_MACS_peak_20052_lociStitched	chr5	138838244	138841574	4	2693	7307.352
3_MACS_peak_18768_lociStitched	chr4	87926028	87929356	3	3155	7905.3312
3_MACS_peak_3639_lociStitched	chr11	206388	209713	3	3169	9130.45
2_MACS_peak_12285_lociStitched	chr19	18390541	18393865	2	2836	14651.5272
1_MACS_peak_2405_lociStitched	chr1	226128192	226131515	1	3324	9741.0422
2_MACS_peak_672_lociStitched	chr1	40240576	40243894	2	2880	10500.4746
2_MACS_peak_9960_lociStitched	chr17	16877305	16880621	2	3215	7980.6172
1_MACS_peak_1772_lociStitched	chr1	157145342	157148647	1	3306	10389.2675
4_MACS_peak_17342_lociStitched	chr3	55720078	55723381	4	3152	7991.9388
3_MACS_peak_17391_lociStitched	chr3	61545926	61549228	3	3149	7841.259399999999
2_MACS_peak_8025_lociStitched	chr15	60832106	60835406	2	2952	9093.48
3_MACS_peak_21850_lociStitched	chr6	157097922	157101219	3	3218	10526.6616
3_MACS_peak_17885_lociStitched	chr3	152878094	152881389	3	2770	6358.691
2_MACS_peak_7089_lociStitched	chr14	55568424	55571718	2	3286	8706.3714
3_MACS_peak_7373_lociStitched	chr14	89894673	89897965	3	3255	6729.5064
1_MACS_peak_21704_lociStitched	chr6	139694128	139697420	1	3293	11115.438
3_MACS_peak_10937_lociStitched	chr17	74187182	74190473	3	3059	6556.6593
3_MACS_peak_35_lociStitched	chr1	1446304	1449594	3	3242	11091.577000000001
2_MACS_peak_19786_lociStitched	chr5	96269491	96272773	2	3208	9034.6896
3_MACS_peak_10279_lociStitched	chr17	37023986	37027267	3	3222	7468.212199999999
4_MACS_peak_23830_lociStitched	chr8	61860422	61863703	4	2905	6693.5680999999995
4_MACS_peak_22215_lociStitched	chr7	26239301	26242581	4	3037	10090.264
3_MACS_peak_24266_lociStitched	chr8	126648137	126651414	3	2961	9683.8627
2_MACS_peak_2460_lociStitched	chr1	228327039	228330315	2	3036	8721.367199999999
4_MACS_peak_5021_lociStitched	chr12	2444070	2447344	4	3123	6131.5472
3_MACS_peak_11003_lociStitched	chr17	75367151	75370425	3	3114	7214.259
4_MACS_peak_22587_lociStitched	chr7	69479525	69482798	4	2712	4870.8786
3_MACS_peak_6649_lociStitched	chr13	97776411	97779681	3	2874	7873.8330000000005
4_MACS_peak_2056_lociStitched	chr1	183038797	183042064	4	3073	8148.2247
4_MACS_peak_15501_lociStitched	chr20	43690532	43693795	4	2387	5659.9998
4_MACS_peak_23191_lociStitched	chr7	139615380	139618643	4	3054	8091.913700000001
2_MACS_peak_17833_lociStitched	chr3	142837900	142841160	2	3136	8788.960000000001
2_MACS_peak_21011_lociStitched	chr6	34623455	34626714	2	3125	9213.518900000001
4_MACS_peak_22592_lociStitched	chr7	69535136	69538394	4	2765	6130.904399999999
3_MACS_peak_815_lociStitched	chr1	51433693	51436948	3	3039	12201.693000000001
4_MACS_peak_20459_lociStitched	chr5	180648477	180651732	4	2956	7740.0644999999995
3_MACS_peak_859_lociStitched	chr1	53791232	53794485	3	2652	5709.014999999999
2_MACS_peak_895_lociStitched	chr1	59247899	59251141	2	2999	10334.199200000001
3_MACS_peak_20923_lociStitched	chr6	31701933	31705175	3	3134	5924.4308
3_MACS_peak_3676_lociStitched	chr11	693274	696513	3	2988	9988.104299999999
2_MACS_peak_5284_lociStitched	chr12	31476501	31479740	2	3110	11023.288700000001
3_MACS_peak_26168_lociStitched	chrX	153236006	153239245	3	2771	8668.211800000001
3_MACS_peak_6429_lociStitched	chr13	37572374	37575612	3	2967	8460.5702
4_MACS_peak_10450_lociStitched	chr17	43224457	43227691	4	2879	7693.3625999999995
3_MACS_peak_6993_lociStitched	chr14	37503119	37506347	3	2621	5666.754
3_MACS_peak_10374_lociStitched	chr17	40829742	40832970	3	2683	8034.491999999999
3_MACS_peak_2807_lociStitched	chr10	11063368	11066595	3	2642	5578.5149
4_MACS_peak_21398_lociStitched	chr6	91063097	91066324	4	2730	7504.711200000001
3_MACS_peak_16553_lociStitched	chr22	38711084	38714309	3	2771	6688.004999999999
3_MACS_peak_17771_lociStitched	chr3	136469992	136473217	3	2676	7596.4875
4_MACS_peak_11655_lociStitched	chr19	1025970	1029194	4	3130	10771.061599999999
4_MACS_peak_14203_lociStitched	chr2	112427310	112430532	4	2970	6678.2394
4_MACS_peak_25069_lociStitched	chr9	102581462	102584676	4	2616	7579.8976
3_MACS_peak_4862_lociStitched	chr11	122939359	122942571	3	2552	5925.1764
1_MACS_peak_2490_lociStitched	chr1	229476492	229479702	1	3211	12796.986
3_MACS_peak_5006_lociStitched	chr12	1640270	1643480	3	2983	7237.907999999999
3_MACS_peak_21020_lociStitched	chr6	34777916	34781125	3	2696	6597.704
2_MACS_peak_2390_lociStitched	chr1	226067866	226071074	2	2944	8130.996800000001
3_MACS_peak_16134_lociStitched	chr22	18259542	18262747	3	2736	6884.019499999999
3_MACS_peak_4959_lociStitched	chr11	132216422	132219626	3	2911	6988.8852
3_MACS_peak_12640_lociStitched	chr19	42756853	42760057	3	2898	6872.9003999999995
5_MACS_peak_24142_lociStitched	chr8	118927739	118930941	5	2312	3975.2830000000004
4_MACS_peak_24898_lociStitched	chr9	88966708	88969910	4	2360	4732.556
3_MACS_peak_10633_lociStitched	chr17	55333131	55336331	3	2719	5917.76
3_MACS_peak_15728_lociStitched	chr20	58977283	58980482	3	2652	6121.9263
2_MACS_peak_1696_lociStitched	chr1	155531477	155534673	2	2909	17290.0404
2_MACS_peak_12209_lociStitched	chr19	16481088	16484278	2	3143	8132.905000000001
4_MACS_peak_5848_lociStitched	chr12	104897794	104900983	4	2903	5895.8232
4_MACS_peak_3992_lociStitched	chr11	46140816	46144002	4	2377	4449.8862
3_MACS_peak_12820_lociStitched	chr19	48416443	48419627	3	3125	8809.1728
3_MACS_peak_6848_lociStitched	chr14	21149937	21153112	3	2991	5536.565
1_MACS_peak_1472_lociStitched	chr1	149222291	149225458	1	3168	18894.0053
3_MACS_peak_15800_lociStitched	chr20	62367691	62370858	3	3014	7779.1021
3_MACS_peak_17306_lociStitched	chr3	52565760	52568927	3	2747	5496.0118
1_MACS_peak_819_lociStitched	chr1	51442001	51445165	1	3165	14168.708400000001
2_MACS_peak_2271_lociStitched	chr1	209279045	209282207	2	3004	9117.627
3_MACS_peak_8394_lociStitched	chr15	89180700	89183857	3	2949	8632.5008
3_MACS_peak_6174_lociStitched	chr12	124609487	124612643	3	2655	5117.7696
4_MACS_peak_13668_lociStitched	chr2	46768761	46771917	4	2749	6160.1964
3_MACS_peak_17613_lociStitched	chr3	119812146	119815302	3	2902	13163.3604
3_MACS_peak_6709_lociStitched	chr13	101135514	101138666	3	3056	7233.2096
3_MACS_peak_2053_lociStitched	chr1	182991368	182994517	3	2963	10741.8688
3_MACS_peak_23369_lociStitched	chr7	158830792	158833940	3	2598	6202.1896
4_MACS_peak_21715_lociStitched	chr6	143205643	143208789	4	2347	6127.4642
2_MACS_peak_7178_lociStitched	chr14	64969642	64972785	2	3078	13235.173
7_MACS_peak_13111_lociStitched	chr19	55818533	55821676	7	2509	5784.3772
2_MACS_peak_2374_lociStitched	chr1	224689418	224692552	2	3029	8867.0262
2_MACS_peak_18146_lociStitched	chr3	194023109	194026242	2	2907	7913.958
3_MACS_peak_16107_lociStitched	chr21	47742256	47745388	3	2892	7438.5
1_MACS_peak_15831_lociStitched	chr21	11168409	11171540	1	3132	14594.530299999999
3_MACS_peak_5227_lociStitched	chr12	25207020	25210150	3	3012	5636.191
4_MACS_peak_24602_lociStitched	chr9	14320161	14323289	4	2899	6646.061599999999
3_MACS_peak_8777_lociStitched	chr16	9184013	9187137	3	2699	8689.7184
2_MACS_peak_10963_lociStitched	chr17	74476313	74479437	2	2832	10371.3676
4_MACS_peak_22025_lociStitched	chr7	2219656	2222780	4	2118	4477.0044
2_MACS_peak_16862_lociStitched	chr3	9437593	9440715	2	2954	11180.5064
3_MACS_peak_21739_lociStitched	chr6	144471010	144474130	3	2857	5677.776
4_MACS_peak_19555_lociStitched	chr5	60626122	60629241	4	2555	7515.5424
3_MACS_peak_9535_lociStitched	chr16	85645955	85649073	3	2907	5053.9662
4_MACS_peak_8617_lociStitched	chr16	1659947	1663064	4	2690	5924.1702000000005
4_MACS_peak_18613_lociStitched	chr4	57842500	57845612	4	2747	5088.7424
2_MACS_peak_1902_lociStitched	chr1	167188915	167192024	2	2913	14820.292099999999
2_MACS_peak_184_lociStitched	chr1	9222445	9225553	2	3031	8031.382799999999
3_MACS_peak_22474_lociStitched	chr7	55582421	55585529	3	2653	4791.914400000001
