#KMS28BM_H3K27ac_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/KMS28BM_H3K27ac_ROSE/KMS28BM_H3K27ac_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by KMS28BM_jia.bam
#Using cutoff of 17368.6331 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	KMS28BM_jia.bam	enhancerRank	isSuper
3_MACS_peak_31386_lociStitched	chr9	132244453	132261063	3	12464	37402.398	303	1
3_MACS_peak_20374_lociStitched	chr3	98448615	98465244	3	14830	37283.8809	304	1
3_MACS_peak_13131_lociStitched	chr17	75131048	75144346	3	10954	37229.0808	305	1
4_MACS_peak_10181_lociStitched	chr15	75063594	75083917	4	13798	37221.5745	306	1
3_MACS_peak_567_lociStitched	chr1	28558651	28578106	3	12891	37192.1235	307	1
4_MACS_peak_5326_lociStitched	chr11	65812214	65839391	4	15788	37156.3944	308	1
6_MACS_peak_16890_lociStitched	chr2	161195321	161227922	6	24236	37132.539	309	1
2_MACS_peak_29331_lociStitched	chr8	71124381	71139634	2	11342	36958.019	310	1
2_MACS_peak_31399_lociStitched	chr9	132646011	132655900	2	9224	36937.3928	311	1
1_MACS_peak_23123_lociStitched	chr4	185301713	185309051	1	7339	36908.6724	312	1
1_MACS_peak_12421_lociStitched	chr17	38016020	38025471	1	9452	36900.4844	313	1
3_MACS_peak_8374_lociStitched	chr14	23065988	23084586	3	12502	36898.432	314	1
4_MACS_peak_257_lociStitched	chr1	12206581	12228668	4	13710	36854.3682	315	1
2_MACS_peak_1977_lociStitched	chr1	159035657	159048947	2	11902	36732.231	316	1
3_MACS_peak_29286_lociStitched	chr8	67415832	67427039	3	9701	36604.3034	317	1
1_MACS_peak_6823_lociStitched	chr12	57105824	57120377	1	14554	36522.2088	318	1
1_MACS_peak_5291_lociStitched	chr11	65147622	65159000	1	11379	36480.1436	319	1
1_MACS_peak_29088_lociStitched	chr8	42741583	42754522	1	12940	36423.285	320	1
1_MACS_peak_24527_lociStitched	chr5	142429985	142439295	1	9311	36342.516	321	1
3_MACS_peak_21688_lociStitched	chr4	10094418	10120040	3	17497	36326.8716	322	1
4_MACS_peak_31336_lociStitched	chr9	130828520	130846455	4	16955	36305.8205	323	1
4_MACS_peak_23282_lociStitched	chr5	6711330	6738852	4	17219	36298.7658	324	1
3_MACS_peak_27511_lociStitched	chr7	55623012	55642745	3	16225	36253.4676	325	1
2_MACS_peak_17615_lociStitched	chr2	232570144	232579358	2	8838	36052.5392	326	1
4_MACS_peak_7476_lociStitched	chr12	122883400	122908015	4	17501	36033.8985	327	1
6_MACS_peak_16400_lociStitched	chr2	88898940	88928721	6	27265	36026.0757	328	1
3_MACS_peak_9023_lociStitched	chr14	81079237	81095805	3	13050	35960.844	329	1
5_MACS_peak_26322_lociStitched	chr6	108897107	108932862	5	22885	35919.473	330	1
1_MACS_peak_18472_lociStitched	chr20	52267100	52279555	1	12456	35825.562	331	1
2_MACS_peak_27041_lociStitched	chr7	14015706	14032023	2	16304	35734.23	332	1
2_MACS_peak_5029_lociStitched	chr11	46135487	46149561	2	11191	35716.9972	333	1
2_MACS_peak_25516_lociStitched	chr6	31696883	31709495	2	10038	35667.9972	334	1
2_MACS_peak_53_lociStitched	chr1	1668482	1679116	2	6478	35610.0758	335	1
2_MACS_peak_14781_lociStitched	chr19	39169797	39185593	2	12234	35607.3432	336	1
1_MACS_peak_13246_lociStitched	chr17	79477853	79487420	1	9568	35440.9515	337	1
1_MACS_peak_29337_lociStitched	chr8	71312399	71318152	1	5754	35411.4409	338	1
6_MACS_peak_13039_lociStitched	chr17	72733295	72757836	6	17356	35378.3056	339	1
3_MACS_peak_6816_lociStitched	chr12	57021907	57040854	3	13784	35296.3663	340	1
2_MACS_peak_27481_lociStitched	chr7	50723267	50736510	2	12884	35243.5959	341	1
1_MACS_peak_29639_lociStitched	chr8	101960665	101966751	1	6087	35212.3788	342	1
2_MACS_peak_10100_lociStitched	chr15	70386935	70396550	2	9569	35183.208	343	1
1_MACS_peak_12149_lociStitched	chr17	21246976	21254925	1	7950	35165.5811	344	1
2_MACS_peak_13063_lociStitched	chr17	73283134	73295254	2	11034	35164.968	345	1
2_MACS_peak_16348_lociStitched	chr2	86216453	86228591	2	10541	35160.1446	346	1
6_MACS_peak_31236_lociStitched	chr9	126079296	126103884	6	14282	35025.606	347	1
4_MACS_peak_27868_lociStitched	chr7	92346949	92369427	4	15432	34989.2548	348	1
2_MACS_peak_30081_lociStitched	chr8	144098987	144110285	2	10319	34972.959	349	1
2_MACS_peak_25767_lociStitched	chr6	43591064	43605160	2	11066	34938.3456	350	1
3_MACS_peak_28277_lociStitched	chr7	121006453	121026879	3	14139	34881.4802	351	1
7_MACS_peak_6226_lociStitched	chr12	7046035	7081192	7	19652	34879.2597	352	1
3_MACS_peak_24632_lociStitched	chr5	150458287	150476193	3	13718	34748.3836	353	1
5_MACS_peak_19318_lociStitched	chr22	37605292	37628911	5	20977	34568.7684	354	1
1_MACS_peak_30037_lociStitched	chr8	138346862	138354645	1	7784	34565.8596	355	1
3_MACS_peak_15087_lociStitched	chr19	48823549	48838182	3	10943	34529.4901	356	1
1_MACS_peak_16038_lociStitched	chr2	60775430	60785148	1	9719	34479.464	357	1
4_MACS_peak_11964_lociStitched	chr17	9913613	9930554	4	13482	34366.5126	358	1
2_MACS_peak_26345_lociStitched	chr6	109400329	109417904	2	17057	34258.9475	359	1
6_MACS_peak_23411_lociStitched	chr5	32153628	32176073	6	16515	34257.8035	360	1
2_MACS_peak_19201_lociStitched	chr22	29183306	29199347	2	15999	33953.9847	361	1
4_MACS_peak_26812_lociStitched	chr6	160389271	160414527	4	17660	33921.3336	362	1
3_MACS_peak_10421_lociStitched	chr15	90721272	90736861	3	13063	33879.5737	363	1
4_MACS_peak_27176_lociStitched	chr7	26225277	26245383	4	13843	33548.8716	364	1
3_MACS_peak_4562_lociStitched	chr10	135201155	135215951	3	10272	33526.2564	365	1
4_MACS_peak_19637_lociStitched	chr3	5223034	5244995	4	19680	33442.2108	366	1
6_MACS_peak_20503_lociStitched	chr3	111827544	111856621	6	20350	33389.1191	367	1
3_MACS_peak_22940_lociStitched	chr4	159729498	159749560	3	16274	33347.0564	368	1
4_MACS_peak_18017_lociStitched	chr20	25254452	25282191	4	13907	33314.539	369	1
3_MACS_peak_38_lociStitched	chr1	1332238	1348644	3	12017	33302.5394	370	1
1_MACS_peak_14899_lociStitched	chr19	42782147	42790544	1	8398	33216.8526	371	1
3_MACS_peak_30225_lociStitched	chr9	5910209	5926060	3	11808	33131.7602	372	1
2_MACS_peak_27748_lociStitched	chr7	80399515	80411396	2	11168	33095.7136	373	1
2_MACS_peak_1817_lociStitched	chr1	153754331	153766237	2	7613	33083.2022	374	1
2_MACS_peak_2185_lociStitched	chr1	174926337	174942064	2	11696	32921.3291	375	1
4_MACS_peak_10851_lociStitched	chr16	14486852	14503136	4	11311	32854.5984	376	1
1_MACS_peak_25773_lociStitched	chr6	43737169	43744516	1	7348	32800.6815	377	1
3_MACS_peak_15155_lociStitched	chr19	50165594	50184572	3	12056	32784.495	378	1
2_MACS_peak_20518_lociStitched	chr3	112174125	112187067	2	11809	32765.2614	379	1
4_MACS_peak_18360_lociStitched	chr20	45172289	45198317	4	15044	32761.4436	380	1
5_MACS_peak_11430_lociStitched	chr16	68270819	68300125	5	15506	32740.6632	381	1
2_MACS_peak_15757_lociStitched	chr2	33712835	33725219	2	12371	32607.072	382	1
1_MACS_peak_20623_lociStitched	chr3	121509724	121519092	1	9369	32600.64	383	1
1_MACS_peak_16297_lociStitched	chr2	80751380	80760699	1	9320	32593.2025	384	1
1_MACS_peak_2555_lociStitched	chr1	206728297	206739125	1	10829	32579.2864	385	1
2_MACS_peak_13693_lociStitched	chr18	47832550	47848470	2	12725	32556.4	386	1
1_MACS_peak_26284_lociStitched	chr6	106610083	106617741	1	7659	32544.2026	387	1
4_MACS_peak_578_lociStitched	chr1	28827039	28847417	4	13884	32486.6076	388	1
1_MACS_peak_12955_lociStitched	chr17	65641817	65649835	1	8019	32413.5668	389	1
2_MACS_peak_17440_lociStitched	chr2	219080932	219096782	2	15226	32364.115	390	1
2_MACS_peak_3169_lociStitched	chr10	6961691	6973063	2	8525	32341.968	391	1
1_MACS_peak_31358_lociStitched	chr9	131445353	131453926	1	8574	32330.4976	392	1
2_MACS_peak_13617_lociStitched	chr18	41587765	41600477	2	12503	32278.3104	393	1
2_MACS_peak_1835_lociStitched	chr1	154179674	154195217	2	9550	32248.6164	394	1
1_MACS_peak_22240_lociStitched	chr4	78733835	78744648	1	10814	32234.6343	395	1
4_MACS_peak_2065_lociStitched	chr1	162530099	162558934	4	17478	32176.9765	396	1
1_MACS_peak_23131_lociStitched	chr4	185452972	185460631	1	7660	32167.0341	397	1
2_MACS_peak_11599_lociStitched	chr16	82683351	82694465	2	8440	32159.4704	398	1
1_MACS_peak_23548_lociStitched	chr5	43036740	43043807	1	7068	32058.0321	399	1
1_MACS_peak_13216_lociStitched	chr17	77964470	77969977	1	5508	32024.8571	400	1
1_MACS_peak_26005_lociStitched	chr6	74224025	74234557	1	10533	32000.4288	401	1
5_MACS_peak_6259_lociStitched	chr12	9645513	9669155	5	15585	31975.805	402	1
1_MACS_peak_15046_lociStitched	chr19	47285120	47292594	1	7475	31923.6962	403	1
2_MACS_peak_18066_lociStitched	chr20	30787630	30797097	2	8880	31913.257	404	1
2_MACS_peak_29672_lociStitched	chr8	103658827	103675541	2	12706	31870.2552	405	1
1_MACS_peak_20377_lociStitched	chr3	98479923	98496102	1	16180	31845.1257	406	1
1_MACS_peak_24887_lociStitched	chr5	176851972	176860649	1	8678	31713.5673	407	1
3_MACS_peak_29954_lociStitched	chr8	131041420	131059482	3	12088	31713.2596	408	1
3_MACS_peak_25512_lociStitched	chr6	31619000	31634971	3	10316	31699.2408	409	1
2_MACS_peak_21723_lociStitched	chr4	13471868	13487543	2	15674	31619.61	410	1
1_MACS_peak_12805_lociStitched	chr17	55430599	55438440	1	7842	31541.2066	411	1
1_MACS_peak_1741_lociStitched	chr1	150204825	150210344	1	5520	31520.6647	412	1
1_MACS_peak_12721_lociStitched	chr17	47815490	47828034	1	12545	31464.1152	413	1
2_MACS_peak_4252_lociStitched	chr10	104401117	104409630	2	7883	31426.5908	414	1
5_MACS_peak_2037_lociStitched	chr1	161409399	161442022	5	13586	31308.2931	415	1
3_MACS_peak_17855_lociStitched	chr20	5572271	5592553	3	15299	31295.126	416	1
1_MACS_peak_31976_lociStitched	chrX	48789538	48804267	1	14730	31178.3472	417	1
2_MACS_peak_25247_lociStitched	chr6	21586459	21598419	2	8171	30940.52	418	1
3_MACS_peak_23276_lociStitched	chr5	6476776	6488535	3	11542	30910.8833	419	1
2_MACS_peak_21088_lociStitched	chr3	160115842	160129539	2	11236	30875.7774	420	1
1_MACS_peak_2271_lociStitched	chr1	183808997	183817292	1	8296	30836.6625	421	1
3_MACS_peak_21161_lociStitched	chr3	169884294	169900171	3	14266	30817.257	422	1
2_MACS_peak_13103_lociStitched	chr17	74257721	74269534	2	11729	30775.2276	423	1
1_MACS_peak_10901_lociStitched	chr16	17316089	17323776	1	7688	30678.817	424	1
2_MACS_peak_486_lociStitched	chr1	25869569	25883517	2	11182	30674.4416	425	1
2_MACS_peak_12594_lociStitched	chr17	43384882	43396075	2	9058	30663.2235	426	1
2_MACS_peak_24938_lociStitched	chr5	180227983	180239223	2	10904	30650.356	427	1
2_MACS_peak_18669_lociStitched	chr21	19182830	19194877	2	11324	30643.9539	428	1
3_MACS_peak_13295_lociStitched	chr17	80405427	80417916	3	8833	30633.0192	429	1
5_MACS_peak_14021_lociStitched	chr19	2253830	2272224	5	11432	30622.3312	430	1
3_MACS_peak_13257_lociStitched	chr17	79815984	79831223	3	10291	30574.0057	431	1
3_MACS_peak_2016_lociStitched	chr1	161028481	161041347	3	10452	30563.183	432	1
2_MACS_peak_19110_lociStitched	chr22	23143124	23154813	2	11327	30542.1881	433	1
1_MACS_peak_21964_lociStitched	chr4	40622202	40633957	1	11756	30490.119	434	1
2_MACS_peak_4832_lociStitched	chr11	18403904	18418730	2	9390	30474.843	435	1
2_MACS_peak_15918_lociStitched	chr2	46788618	46804707	2	15715	30411.4278	436	1
3_MACS_peak_18574_lociStitched	chr20	61272783	61286621	3	13750	30407.6212	437	1
1_MACS_peak_4232_lociStitched	chr10	103872154	103881179	1	9026	30357.3925	438	1
1_MACS_peak_6688_lociStitched	chr12	51712056	51722704	1	10649	30294.6248	439	1
5_MACS_peak_6862_lociStitched	chr12	58224900	58241331	5	13746	30292.1916	440	1
4_MACS_peak_3744_lociStitched	chr10	70382223	70403081	4	12188	30285.816	441	1
1_MACS_peak_6274_lociStitched	chr12	10010499	10025459	1	14961	30277.544	442	1
1_MACS_peak_18804_lociStitched	chr21	36254034	36263239	1	9206	30247.63	443	1
4_MACS_peak_24628_lociStitched	chr5	150431447	150451525	4	16357	30217.39	444	1
1_MACS_peak_4990_lociStitched	chr11	41327372	41334480	1	7109	30118.0176	445	1
1_MACS_peak_5634_lociStitched	chr11	82866278	82874442	1	8165	30103.1172	446	1
2_MACS_peak_8698_lociStitched	chr14	55563816	55575283	2	9551	30102.0217	447	1
2_MACS_peak_17752_lociStitched	chr20	351454	370500	2	14640	30090.7754	448	1
3_MACS_peak_11378_lociStitched	chr16	66549123	66561368	3	11214	30057.8015	449	1
3_MACS_peak_6844_lociStitched	chr12	57910654	57920804	3	8669	30007.46	450	1
1_MACS_peak_23129_lociStitched	chr4	185391783	185398000	1	6218	30006.9722	451	1
4_MACS_peak_18267_lociStitched	chr20	42305551	42318751	4	12621	29907.24	452	1
2_MACS_peak_9149_lociStitched	chr14	91876284	91886143	2	9396	29892.488	453	1
2_MACS_peak_23486_lociStitched	chr5	37797643	37812628	2	9489	29850.12	454	1
2_MACS_peak_15986_lociStitched	chr2	54784248	54800427	2	11581	29775.8316	455	1
3_MACS_peak_23602_lociStitched	chr5	53932618	53948698	3	11217	29772.12	456	1
2_MACS_peak_24843_lociStitched	chr5	173163369	173174415	2	9655	29749.0872	457	1
2_MACS_peak_21252_lociStitched	chr3	178422302	178435435	2	10799	29670.0736	458	1
2_MACS_peak_25308_lociStitched	chr6	26214643	26225449	2	10419	29667.873	459	1
1_MACS_peak_18771_lociStitched	chr21	34599837	34613036	1	13200	29646.2739	460	1
1_MACS_peak_28419_lociStitched	chr7	130789591	130796659	1	7069	29646.0192	461	1
3_MACS_peak_29576_lociStitched	chr8	97623687	97635518	3	8627	29617.7254	462	1
1_MACS_peak_24446_lociStitched	chr5	139046969	139052745	1	5777	29577.7408	463	1
2_MACS_peak_18131_lociStitched	chr20	32987608	33006405	2	13317	29460.5381	464	1
3_MACS_peak_6820_lociStitched	chr12	57071488	57089979	3	9835	29452.4648	465	1
2_MACS_peak_30883_lociStitched	chr9	94179388	94192419	2	9066	29440.9383	466	1
3_MACS_peak_8426_lociStitched	chr14	24604524	24618026	3	10498	29435.7102	467	1
1_MACS_peak_24369_lociStitched	chr5	133976874	133987406	1	10533	29373.748	468	1
1_MACS_peak_246_lociStitched	chr1	11966936	11971307	1	4372	29267.7789	469	1
5_MACS_peak_24637_lociStitched	chr5	150512430	150538161	5	15674	29253.5739	470	1
3_MACS_peak_25636_lociStitched	chr6	36091718	36109995	3	9223	29188.369	471	1
2_MACS_peak_28450_lociStitched	chr7	134670449	134682742	2	11222	29173.7476	472	1
2_MACS_peak_12054_lociStitched	chr17	17584101	17599281	2	9963	29124.348	473	1
3_MACS_peak_30844_lociStitched	chr9	91920499	91935995	3	12616	29120.0832	474	1
1_MACS_peak_30879_lociStitched	chr9	93952176	93958569	1	6394	29102.2146	475	1
4_MACS_peak_19625_lociStitched	chr3	4869746	4894534	4	18956	29066.4088	476	1
4_MACS_peak_10551_lociStitched	chr15	101735504	101751567	4	11213	28964.8016	477	1
1_MACS_peak_21186_lociStitched	chr3	171843912	171861316	1	17405	28944.5924	478	1
1_MACS_peak_18285_lociStitched	chr20	42695425	42700949	1	5525	28897.1488	479	1
2_MACS_peak_20827_lociStitched	chr3	135906666	135917733	2	9090	28868.2695	480	1
2_MACS_peak_12531_lociStitched	chr17	41436477	41448071	2	7427	28849.3502	481	1
2_MACS_peak_12196_lociStitched	chr17	27045881	27056707	2	10630	28836.1336	482	1
1_MACS_peak_9448_lociStitched	chr15	23609035	23619322	1	10288	28800.5139	483	1
1_MACS_peak_14464_lociStitched	chr19	16186315	16193053	1	6739	28759.8054	484	1
2_MACS_peak_5414_lociStitched	chr11	68032296	68040945	2	7875	28720.7343	485	1
1_MACS_peak_30980_lociStitched	chr9	100744316	100749366	1	5051	28599.665	486	1
2_MACS_peak_29730_lociStitched	chr8	107668983	107683464	2	12815	28565.2206	487	1
5_MACS_peak_18726_lociStitched	chr21	30428756	30453821	5	16611	28559.061	488	1
1_MACS_peak_31859_lociStitched	chrX	40029023	40037104	1	8082	28556.6378	489	1
3_MACS_peak_11279_lociStitched	chr16	54956588	54971460	3	10608	28537.8808	490	1
3_MACS_peak_24682_lociStitched	chr5	156339259	156362104	3	13331	28512.8445	491	1
1_MACS_peak_6071_lociStitched	chr11	128585034	128598169	1	13136	28489.815	492	1
1_MACS_peak_30040_lociStitched	chr8	138485178	138492776	1	7599	28457.5492	493	1
2_MACS_peak_25221_lociStitched	chr6	20200200	20214428	2	12837	28403.3564	494	1
1_MACS_peak_16256_lociStitched	chr2	74424808	74435923	1	11116	28325.466	495	1
2_MACS_peak_4576_lociStitched	chr11	264176	272556	2	6838	28285.014	496	1
3_MACS_peak_16383_lociStitched	chr2	87794580	87818824	3	17254	28280.626	497	1
2_MACS_peak_1919_lociStitched	chr1	156083617	156100495	2	14211	28279.089	498	1
1_MACS_peak_2115_lociStitched	chr1	167595936	167602457	1	6522	28269.1871	499	1
3_MACS_peak_12387_lociStitched	chr17	37022819	37038722	3	9084	28234.1862	500	1
3_MACS_peak_24429_lociStitched	chr5	138719420	138740918	3	13862	28162.38	501	1
2_MACS_peak_17954_lociStitched	chr20	17943751	17954821	2	10919	28124.442	502	1
1_MACS_peak_30476_lociStitched	chr9	33815942	33825631	1	9690	28119.4158	503	1
4_MACS_peak_28094_lociStitched	chr7	104738430	104755537	4	14430	28052.0586	504	1
2_MACS_peak_25190_lociStitched	chr6	16756530	16766884	2	10226	27999.2868	505	1
2_MACS_peak_22313_lociStitched	chr4	87854694	87869458	2	9576	27961.5396	506	1
2_MACS_peak_29561_lociStitched	chr8	96099199	96115121	2	12431	27939.9256	507	1
1_MACS_peak_28098_lociStitched	chr7	104765018	104773319	1	8302	27909.6222	508	1
2_MACS_peak_7525_lociStitched	chr12	125397232	125413008	2	11584	27904.5888	509	1
2_MACS_peak_11698_lociStitched	chr16	89032884	89046220	2	9668	27828.2312	510	1
1_MACS_peak_9030_lociStitched	chr14	81420793	81428376	1	7584	27806.1027	511	1
5_MACS_peak_5368_lociStitched	chr11	66867126	66890208	5	11049	27799.9608	512	1
2_MACS_peak_669_lociStitched	chr1	33279196	33286468	2	6962	27785.5848	513	1
2_MACS_peak_5200_lociStitched	chr11	62597334	62610759	2	8781	27780.3525	514	1
1_MACS_peak_15172_lociStitched	chr19	50424508	50434455	1	9948	27759.0929	515	1
1_MACS_peak_8616_lociStitched	chr14	50465555	50471477	1	5923	27731.5416	516	1
1_MACS_peak_30219_lociStitched	chr9	5625106	5633580	1	8475	27711.6748	517	1
2_MACS_peak_734_lociStitched	chr1	37933281	37946594	2	11020	27709.6782	518	1
1_MACS_peak_3550_lociStitched	chr10	45468242	45476930	1	8689	27666.936	519	1
2_MACS_peak_5107_lociStitched	chr11	58340699	58349606	2	7802	27598.3395	520	1
1_MACS_peak_15788_lociStitched	chr2	37600361	37607520	1	7160	27585.7747	521	1
1_MACS_peak_7054_lociStitched	chr12	89737919	89749206	1	11288	27544.7948	522	1
4_MACS_peak_20981_lociStitched	chr3	150315462	150328887	4	12401	27509.1675	523	1
1_MACS_peak_10418_lociStitched	chr15	90637972	90646690	1	8719	27500.931	524	1
2_MACS_peak_18364_lociStitched	chr20	45315216	45327390	2	9196	27451.1526	525	1
1_MACS_peak_1746_lociStitched	chr1	150335277	150340156	1	4880	27440.9597	526	1
2_MACS_peak_25792_lociStitched	chr6	44223687	44234045	2	10347	27431.0914	527	1
2_MACS_peak_27224_lociStitched	chr7	29895658	29907044	2	7561	27428.874	528	1
3_MACS_peak_18534_lociStitched	chr20	57461158	57473258	3	10721	27422.23	529	1
1_MACS_peak_14481_lociStitched	chr19	16693151	16701443	1	8293	27415.0104	530	1
2_MACS_peak_31704_lociStitched	chrX	15863902	15876017	2	12055	27381.1115	531	1
1_MACS_peak_10196_lociStitched	chr15	75334083	75341378	1	7296	27329.988	532	1
2_MACS_peak_23632_lociStitched	chr5	55437610	55453511	2	14078	27251.1338	533	1
2_MACS_peak_22215_lociStitched	chr4	77221023	77230269	2	9198	27222.9978	534	1
1_MACS_peak_17081_lociStitched	chr2	182168325	182180328	1	12004	27161.5887	535	1
2_MACS_peak_78_lociStitched	chr1	2453339	2461340	2	6781	27138.5919	536	1
3_MACS_peak_26335_lociStitched	chr6	109186208	109206423	3	13457	27075.971	537	1
2_MACS_peak_4021_lociStitched	chr10	90143498	90152683	2	9036	27071.869	538	1
4_MACS_peak_8610_lociStitched	chr14	50317814	50335892	4	12026	27039.2646	539	1
2_MACS_peak_26378_lociStitched	chr6	112152743	112168959	2	10657	27027.2072	540	1
3_MACS_peak_15139_lociStitched	chr19	49953628	49964720	3	9201	26961.3244	541	1
1_MACS_peak_16361_lociStitched	chr2	86842762	86851810	1	9049	26951.2776	542	1
1_MACS_peak_29958_lociStitched	chr8	131088914	131095615	1	6702	26923.2778	543	1
2_MACS_peak_298_lociStitched	chr1	16338021	16346075	2	6983	26892.306	544	1
1_MACS_peak_20919_lociStitched	chr3	143141516	143151073	1	9558	26855.17	545	1
1_MACS_peak_25312_lociStitched	chr6	26269075	26275863	1	6789	26708.7436	546	1
1_MACS_peak_927_lociStitched	chr1	46149916	46155375	1	5460	26708.1575	547	1
2_MACS_peak_25534_lociStitched	chr6	31937586	31952892	2	10434	26705.9088	548	1
4_MACS_peak_15164_lociStitched	chr19	50369593	50382528	4	8262	26693.9595	549	1
1_MACS_peak_2889_lociStitched	chr1	230255080	230262619	1	7540	26678.2593	550	1
1_MACS_peak_31623_lociStitched	chrX	7024624	7040953	1	16330	26652.1938	551	1
4_MACS_peak_5121_lociStitched	chr11	59315396	59334476	4	11363	26635.68	552	1
1_MACS_peak_1649_lociStitched	chr1	145451505	145457874	1	6370	26624.3307	553	1
2_MACS_peak_30333_lociStitched	chr9	20351168	20362809	2	9136	26563.5979	554	1
1_MACS_peak_21944_lociStitched	chr4	40055448	40061452	1	6005	26544.8848	555	1
1_MACS_peak_7246_lociStitched	chr12	109020390	109031869	1	11480	26511.8984	556	1
1_MACS_peak_20836_lociStitched	chr3	136466816	136473518	1	6703	26497.6974	557	1
1_MACS_peak_12560_lociStitched	chr17	42293699	42300075	1	6377	26476.34	558	1
2_MACS_peak_18039_lociStitched	chr20	30146901	30162831	2	14196	26474.067	559	1
2_MACS_peak_17666_lociStitched	chr2	234872977	234884153	2	7490	26469.2384	560	1
1_MACS_peak_5465_lociStitched	chr11	71933010	71937715	1	4706	26456.6855	561	1
2_MACS_peak_30562_lociStitched	chr9	37184282	37199504	2	13360	26366.0262	562	1
2_MACS_peak_25920_lociStitched	chr6	56697359	56709625	2	10051	26337.5552	563	1
1_MACS_peak_15061_lociStitched	chr19	47728268	47735170	1	6903	26333.2006	564	1
1_MACS_peak_14573_lociStitched	chr19	19173011	19181014	1	8004	26311.4631	565	1
2_MACS_peak_32214_lociStitched	chrX	81369596	81384036	2	14147	26290.908	566	1
3_MACS_peak_18321_lociStitched	chr20	43587078	43608957	3	12378	26261.3637	567	1
2_MACS_peak_18774_lociStitched	chr21	34696177	34712244	2	10889	26234.1976	568	1
2_MACS_peak_8672_lociStitched	chr14	53610830	53621153	2	9714	26184.2895	569	1
2_MACS_peak_25182_lociStitched	chr6	16666317	16675578	2	8487	26166.0294	570	1
