GENE_ID	locusLine	bin_1_42_0EXU_0229Kronos_MM1S-KB-6hr-2_Input_hs_i86.bam
2_MACS_peak_475_lociStitched	chr1(.):28827261-28836309	0.2
1_MACS_peak_477_lociStitched	chr1(.):28844025-28846238	0.1972
1_MACS_peak_478_lociStitched	chr1(.):28878247-28881231	0.2393
2_MACS_peak_479_lociStitched	chr1(.):28905969-28914505	0.1927
1_MACS_peak_481_lociStitched	chr1(.):28924357-28929722	0.2111
1_MACS_peak_482_lociStitched	chr1(.):28958159-28959216	0.1959
2_MACS_peak_483_lociStitched	chr1(.):28968500-28976279	0.2018
1_MACS_peak_485_lociStitched	chr1(.):28994316-28996886	0.1648
1_MACS_peak_486_lociStitched	chr1(.):29062263-29065015	0.2004
2_MACS_peak_487_lociStitched	chr1(.):29210588-29214866	0.1955
1_MACS_peak_489_lociStitched	chr1(.):29240107-29242577	0.1573
1_MACS_peak_490_lociStitched	chr1(.):29252445-29255610	0.1595
1_MACS_peak_491_lociStitched	chr1(.):29506733-29509840	0.2051
1_MACS_peak_492_lociStitched	chr1(.):29675996-29676996	0.1132
1_MACS_peak_493_lociStitched	chr1(.):30337108-30338232	0.0761
1_MACS_peak_494_lociStitched	chr1(.):30347096-30351239	0.0891
2_MACS_peak_495_lociStitched	chr1(.):30369735-30374992	0.088
1_MACS_peak_497_lociStitched	chr1(.):30893100-30894275	0.1179
1_MACS_peak_498_lociStitched	chr1(.):30901339-30903345	0.1544
1_MACS_peak_499_lociStitched	chr1(.):30995503-30997400	0.0637
1_MACS_peak_500_lociStitched	chr1(.):31073061-31074092	0.0984
2_MACS_peak_501_lociStitched	chr1(.):31190365-31192958	0.151
2_MACS_peak_503_lociStitched	chr1(.):31214003-31236397	0.216
2_MACS_peak_505_lociStitched	chr1(.):31251836-31256222	0.1773
1_MACS_peak_507_lociStitched	chr1(.):31296611-31297728	0.1371
1_MACS_peak_508_lociStitched	chr1(.):31536765-31539399	0.1708
1_MACS_peak_509_lociStitched	chr1(.):31628066-31629021	0.1169
1_MACS_peak_510_lociStitched	chr1(.):31635126-31635992	0.1427
1_MACS_peak_511_lociStitched	chr1(.):31768739-31770635	0.235
1_MACS_peak_512_lociStitched	chr1(.):31867012-31868495	0.1687
1_MACS_peak_513_lociStitched	chr1(.):31885785-31887041	0.1316
1_MACS_peak_514_lociStitched	chr1(.):31895037-31897470	0.194
1_MACS_peak_515_lociStitched	chr1(.):31913355-31916196	0.1982
1_MACS_peak_516_lociStitched	chr1(.):31926766-31927607	0.1588
1_MACS_peak_517_lociStitched	chr1(.):31932783-31934632	0.1095
2_MACS_peak_518_lociStitched	chr1(.):31943376-31951327	0.1427
1_MACS_peak_520_lociStitched	chr1(.):31959094-31961016	0.1844
2_MACS_peak_521_lociStitched	chr1(.):31971082-31975578	0.1478
1_MACS_peak_523_lociStitched	chr1(.):32070661-32072590	0.2415
1_MACS_peak_524_lociStitched	chr1(.):32109707-32111509	0.3037
1_MACS_peak_525_lociStitched	chr1(.):32180077-32181590	0.2027
1_MACS_peak_526_lociStitched	chr1(.):32209255-32212028	0.1526
1_MACS_peak_527_lociStitched	chr1(.):32228850-32229698	0.1315
1_MACS_peak_528_lociStitched	chr1(.):32253229-32255253	0.187
1_MACS_peak_529_lociStitched	chr1(.):32292394-32293326	0.1141
2_MACS_peak_530_lociStitched	chr1(.):32402465-32404849	0.1401
1_MACS_peak_532_lociStitched	chr1(.):32420001-32422927	0.1696
2_MACS_peak_533_lociStitched	chr1(.):32445707-32452776	0.1715
2_MACS_peak_535_lociStitched	chr1(.):32472401-32481041	0.1479
2_MACS_peak_537_lociStitched	chr1(.):32531572-32539506	0.141
1_MACS_peak_539_lociStitched	chr1(.):32572826-32575307	0.1907
1_MACS_peak_540_lociStitched	chr1(.):32644581-32646726	0.1561
2_MACS_peak_541_lociStitched	chr1(.):32666150-32672129	0.118
1_MACS_peak_543_lociStitched	chr1(.):32687143-32688805	0.1936
1_MACS_peak_544_lociStitched	chr1(.):32705636-32707123	0.0815
1_MACS_peak_545_lociStitched	chr1(.):32713275-32716999	0.2067
1_MACS_peak_546_lociStitched	chr1(.):32756650-32758914	0.1641
2_MACS_peak_547_lociStitched	chr1(.):32800462-32803953	0.1802
1_MACS_peak_549_lociStitched	chr1(.):32816391-32818284	0.1374
1_MACS_peak_550_lociStitched	chr1(.):32859234-32861097	0.2455
1_MACS_peak_551_lociStitched	chr1(.):32878962-32880111	0.2354
1_MACS_peak_552_lociStitched	chr1(.):32965469-32967005	0.1049
1_MACS_peak_553_lociStitched	chr1(.):32985904-32987300	0.1646
1_MACS_peak_554_lociStitched	chr1(.):33004434-33006150	0.1169
2_MACS_peak_555_lociStitched	chr1(.):33088051-33094968	0.1678
1_MACS_peak_557_lociStitched	chr1(.):33114811-33118110	0.2116
2_MACS_peak_558_lociStitched	chr1(.):33177657-33183411	0.1465
1_MACS_peak_560_lociStitched	chr1(.):33189928-33191849	0.1353
1_MACS_peak_561_lociStitched	chr1(.):33206494-33208721	0.0865
1_MACS_peak_562_lociStitched	chr1(.):33281935-33285718	0.1843
1_MACS_peak_563_lociStitched	chr1(.):33366408-33367615	0.0878
1_MACS_peak_564_lociStitched	chr1(.):33428992-33431536	0.1324
1_MACS_peak_565_lociStitched	chr1(.):33445185-33449159	0.1951
1_MACS_peak_566_lociStitched	chr1(.):33456960-33459943	0.1915
1_MACS_peak_567_lociStitched	chr1(.):33501578-33503342	0.1904
1_MACS_peak_568_lociStitched	chr1(.):33545945-33547401	0.2243
1_MACS_peak_569_lociStitched	chr1(.):33564027-33566245	0.2318
1_MACS_peak_570_lociStitched	chr1(.):33592153-33594242	0.2342
1_MACS_peak_571_lociStitched	chr1(.):33646574-33648013	0.1746
2_MACS_peak_572_lociStitched	chr1(.):33720598-33723504	0.1272
2_MACS_peak_574_lociStitched	chr1(.):33813984-33816621	0.1554
1_MACS_peak_576_lociStitched	chr1(.):33895575-33896752	0.1156
1_MACS_peak_577_lociStitched	chr1(.):33924779-33928947	0.1603
1_MACS_peak_578_lociStitched	chr1(.):33937215-33938970	0.2227
1_MACS_peak_579_lociStitched	chr1(.):34514215-34517823	0.1319
1_MACS_peak_580_lociStitched	chr1(.):34522921-34524065	0.1
1_MACS_peak_581_lociStitched	chr1(.):34628684-34629680	0.164
1_MACS_peak_582_lociStitched	chr1(.):34825258-34828430	0.1404
1_MACS_peak_583_lociStitched	chr1(.):35324313-35325778	0.1974
1_MACS_peak_584_lociStitched	chr1(.):35331102-35332908	0.1853
1_MACS_peak_585_lociStitched	chr1(.):35449742-35451626	0.1551
1_MACS_peak_586_lociStitched	chr1(.):35496153-35498107	0.2821
1_MACS_peak_587_lociStitched	chr1(.):35544168-35546157	0.2358
1_MACS_peak_588_lociStitched	chr1(.):35586066-35587010	0.088
1_MACS_peak_589_lociStitched	chr1(.):35657038-35659773	0.1825
1_MACS_peak_590_lociStitched	chr1(.):35733517-35735472	0.1836
1_MACS_peak_591_lociStitched	chr1(.):35971477-35973664	0.1869
1_MACS_peak_592_lociStitched	chr1(.):36004097-36005864	0.1757
1_MACS_peak_593_lociStitched	chr1(.):36022044-36024286	0.1957
1_MACS_peak_594_lociStitched	chr1(.):36042576-36044144	0.1541
1_MACS_peak_595_lociStitched	chr1(.):36088372-36089987	0.1822
2_MACS_peak_596_lociStitched	chr1(.):36102528-36108646	0.174
1_MACS_peak_598_lociStitched	chr1(.):36183565-36185357	0.1657
1_MACS_peak_599_lociStitched	chr1(.):36233888-36236303	0.178
1_MACS_peak_600_lociStitched	chr1(.):36244571-36246267	0.1885
1_MACS_peak_601_lociStitched	chr1(.):36272962-36275126	0.1525
1_MACS_peak_602_lociStitched	chr1(.):36348445-36349734	0.2061
1_MACS_peak_603_lociStitched	chr1(.):36395482-36397870	0.1383
1_MACS_peak_604_lociStitched	chr1(.):36488396-36490103	0.2188
1_MACS_peak_605_lociStitched	chr1(.):36553695-36555714	0.2032
3_MACS_peak_606_lociStitched	chr1(.):36614229-36627449	0.1732
1_MACS_peak_609_lociStitched	chr1(.):36640423-36641486	0.1268
1_MACS_peak_610_lociStitched	chr1(.):36653149-36654259	0.2898
1_MACS_peak_611_lociStitched	chr1(.):36688429-36691096	0.2622
1_MACS_peak_612_lociStitched	chr1(.):36771652-36773365	0.1884
1_MACS_peak_613_lociStitched	chr1(.):36788542-36790227	0.125
1_MACS_peak_614_lociStitched	chr1(.):36838666-36841008	0.1952
1_MACS_peak_615_lociStitched	chr1(.):36850009-36853969	0.2394
2_MACS_peak_616_lociStitched	chr1(.):36862604-36867568	0.1446
1_MACS_peak_618_lociStitched	chr1(.):36901809-36902873	0.1202
1_MACS_peak_619_lociStitched	chr1(.):36915461-36916882	0.2403
1_MACS_peak_620_lociStitched	chr1(.):36929091-36930895	0.1948
1_MACS_peak_621_lociStitched	chr1(.):36939114-36940973	0.1717
1_MACS_peak_622_lociStitched	chr1(.):37108453-37110748	0.183
1_MACS_peak_623_lociStitched	chr1(.):37129046-37131585	0.1755
1_MACS_peak_624_lociStitched	chr1(.):37348829-37350960	0.1966
1_MACS_peak_625_lociStitched	chr1(.):37753283-37756070	0.2057
1_MACS_peak_626_lociStitched	chr1(.):37888929-37890401	0.1782
3_MACS_peak_627_lociStitched	chr1(.):37930719-37946594	0.1735
1_MACS_peak_630_lociStitched	chr1(.):37979301-37981292	0.2206
1_MACS_peak_631_lociStitched	chr1(.):38019139-38020696	0.2398
1_MACS_peak_632_lociStitched	chr1(.):38035895-38037507	0.1076
1_MACS_peak_633_lociStitched	chr1(.):38060930-38061941	0.3087
1_MACS_peak_634_lociStitched	chr1(.):38140520-38144169	0.2062
1_MACS_peak_635_lociStitched	chr1(.):38155057-38158880	0.275
1_MACS_peak_636_lociStitched	chr1(.):38204262-38206039	0.1318
1_MACS_peak_637_lociStitched	chr1(.):38258930-38260981	0.0983
1_MACS_peak_638_lociStitched	chr1(.):38272801-38274935	0.1162
1_MACS_peak_639_lociStitched	chr1(.):38304858-38306346	0.1495
1_MACS_peak_640_lociStitched	chr1(.):38324546-38326319	0.211
1_MACS_peak_641_lociStitched	chr1(.):38396676-38397783	0.1096
1_MACS_peak_642_lociStitched	chr1(.):38411804-38414027	0.2572
2_MACS_peak_643_lociStitched	chr1(.):38454790-38462130	0.1169
1_MACS_peak_645_lociStitched	chr1(.):38477711-38479208	0.2652
1_MACS_peak_646_lociStitched	chr1(.):38492927-38497097	0.1875
1_MACS_peak_647_lociStitched	chr1(.):38939367-38942699	0.1832
1_MACS_peak_648_lociStitched	chr1(.):38992508-38994138	0.1923
1_MACS_peak_649_lociStitched	chr1(.):39324080-39326429	0.19
1_MACS_peak_650_lociStitched	chr1(.):39337939-39340040	0.1855
1_MACS_peak_651_lociStitched	chr1(.):39455922-39458407	0.1265
1_MACS_peak_652_lociStitched	chr1(.):39491070-39493149	0.2071
1_MACS_peak_653_lociStitched	chr1(.):39570355-39572664	0.0987
1_MACS_peak_654_lociStitched	chr1(.):39616915-39617572	0.0801
1_MACS_peak_655_lociStitched	chr1(.):39648996-39650569	0.1948
2_MACS_peak_656_lociStitched	chr1(.):39657131-39664163	0.167
1_MACS_peak_658_lociStitched	chr1(.):39669599-39672106	0.1985
1_MACS_peak_659_lociStitched	chr1(.):39680062-39682959	0.1945
2_MACS_peak_660_lociStitched	chr1(.):39733135-39738837	0.2185
2_MACS_peak_662_lociStitched	chr1(.):39859440-39864804	0.1561
1_MACS_peak_664_lociStitched	chr1(.):39872251-39875825	0.1497
1_MACS_peak_665_lociStitched	chr1(.):39955971-39958550	0.1554
1_MACS_peak_666_lociStitched	chr1(.):39972850-39978125	0.205
1_MACS_peak_667_lociStitched	chr1(.):39989983-39993022	0.1782
3_MACS_peak_668_lociStitched	chr1(.):40030210-40047851	0.1814
1_MACS_peak_671_lociStitched	chr1(.):40054563-40056132	0.0983
2_MACS_peak_672_lociStitched	chr1(.):40061755-40072722	0.1506
1_MACS_peak_674_lociStitched	chr1(.):40104757-40106121	0.1221
1_MACS_peak_675_lociStitched	chr1(.):40123155-40124267	0.1888
1_MACS_peak_676_lociStitched	chr1(.):40137053-40138445	0.1089
1_MACS_peak_677_lociStitched	chr1(.):40146141-40147539	0.2171
2_MACS_peak_678_lociStitched	chr1(.):40156479-40161082	0.1467
1_MACS_peak_680_lociStitched	chr1(.):40192137-40194153	0.1845
1_MACS_peak_681_lociStitched	chr1(.):40203886-40205368	0.1671
1_MACS_peak_682_lociStitched	chr1(.):40240234-40243489	0.1777
1_MACS_peak_683_lociStitched	chr1(.):40253978-40255880	0.1298
1_MACS_peak_684_lociStitched	chr1(.):40264093-40266075	0.1795
1_MACS_peak_685_lociStitched	chr1(.):40282250-40284288	0.263
1_MACS_peak_686_lociStitched	chr1(.):40290183-40292212	0.1669
1_MACS_peak_687_lociStitched	chr1(.):40310125-40313697	0.297
1_MACS_peak_688_lociStitched	chr1(.):40348396-40349848	0.2532
1_MACS_peak_689_lociStitched	chr1(.):40366487-40368391	0.149
2_MACS_peak_690_lociStitched	chr1(.):40420260-40427269	0.1416
1_MACS_peak_692_lociStitched	chr1(.):40467931-40470573	0.1971
1_MACS_peak_693_lociStitched	chr1(.):40504273-40507406	0.2339
2_MACS_peak_694_lociStitched	chr1(.):40523848-40531706	0.1688
1_MACS_peak_696_lociStitched	chr1(.):40562190-40563591	0.1435
1_MACS_peak_697_lociStitched	chr1(.):40626502-40628253	0.1653
1_MACS_peak_698_lociStitched	chr1(.):40697852-40699011	0.1414
1_MACS_peak_699_lociStitched	chr1(.):40722509-40724727	0.2051
1_MACS_peak_700_lociStitched	chr1(.):40777386-40779068	0.1622
1_MACS_peak_701_lociStitched	chr1(.):40839019-40841321	0.219
2_MACS_peak_702_lociStitched	chr1(.):40846419-40858422	0.1895
1_MACS_peak_704_lociStitched	chr1(.):40915152-40916345	0.1593
1_MACS_peak_705_lociStitched	chr1(.):40942459-40943706	0.1332
1_MACS_peak_706_lociStitched	chr1(.):40973924-40974984	0.1169
1_MACS_peak_707_lociStitched	chr1(.):40996500-40998044	0.2808
1_MACS_peak_708_lociStitched	chr1(.):41130728-41132333	0.113
1_MACS_peak_709_lociStitched	chr1(.):41156807-41158754	0.1911
2_MACS_peak_710_lociStitched	chr1(.):41174126-41177872	0.1697
1_MACS_peak_712_lociStitched	chr1(.):41229766-41230847	0.1884
1_MACS_peak_713_lociStitched	chr1(.):41444525-41447026	0.178
1_MACS_peak_714_lociStitched	chr1(.):41706375-41709094	0.1509
1_MACS_peak_715_lociStitched	chr1(.):41947441-41949331	0.0716
1_MACS_peak_716_lociStitched	chr1(.):41961379-41962874	0.1283
1_MACS_peak_717_lociStitched	chr1(.):41981572-41983125	0.1695
1_MACS_peak_718_lociStitched	chr1(.):42039574-42040760	0.2441
1_MACS_peak_719_lociStitched	chr1(.):42084742-42090267	0.1583
5_MACS_peak_720_lociStitched	chr1(.):42126948-42150497	0.123
1_MACS_peak_725_lociStitched	chr1(.):42162921-42167464	0.2231
2_MACS_peak_726_lociStitched	chr1(.):42186038-42195630	0.1893
1_MACS_peak_728_lociStitched	chr1(.):42215348-42218656	0.1578
1_MACS_peak_729_lociStitched	chr1(.):42257280-42258753	0.1091
2_MACS_peak_730_lociStitched	chr1(.):42265272-42276609	0.1596
4_MACS_peak_732_lociStitched	chr1(.):42333553-42348934	0.1271
2_MACS_peak_736_lociStitched	chr1(.):42356039-42364699	0.1486
1_MACS_peak_738_lociStitched	chr1(.):42383129-42386533	0.1802
2_MACS_peak_739_lociStitched	chr1(.):42415455-42422232	0.1294
1_MACS_peak_741_lociStitched	chr1(.):42500582-42502341	0.18
1_MACS_peak_742_lociStitched	chr1(.):42608559-42609488	0.158
1_MACS_peak_743_lociStitched	chr1(.):42800041-42802025	0.1733
1_MACS_peak_744_lociStitched	chr1(.):42920965-42923320	0.2435
1_MACS_peak_745_lociStitched	chr1(.):42994931-42995861	0.1755
1_MACS_peak_746_lociStitched	chr1(.):43123363-43124983	0.2523
1_MACS_peak_747_lociStitched	chr1(.):43146477-43149543	0.211
1_MACS_peak_748_lociStitched	chr1(.):43231715-43233830	0.1704
1_MACS_peak_749_lociStitched	chr1(.):43281842-43283410	0.1413
1_MACS_peak_750_lociStitched	chr1(.):43311492-43313304	0.2179
1_MACS_peak_751_lociStitched	chr1(.):43389274-43391160	0.1186
2_MACS_peak_752_lociStitched	chr1(.):43396501-43402553	0.1607
1_MACS_peak_754_lociStitched	chr1(.):43422415-43425406	0.1462
1_MACS_peak_755_lociStitched	chr1(.):43432146-43433618	0.1822
1_MACS_peak_756_lociStitched	chr1(.):43637241-43638372	0.1591
1_MACS_peak_757_lociStitched	chr1(.):43686196-43688364	0.1799
1_MACS_peak_758_lociStitched	chr1(.):43704838-43706141	0.1872
1_MACS_peak_759_lociStitched	chr1(.):43814036-43816153	0.2156
1_MACS_peak_760_lociStitched	chr1(.):43823386-43825817	0.1367
1_MACS_peak_761_lociStitched	chr1(.):43832282-43834935	0.1236
1_MACS_peak_762_lociStitched	chr1(.):43854752-43856422	0.2195
1_MACS_peak_763_lociStitched	chr1(.):43918411-43921202	0.2275
1_MACS_peak_764_lociStitched	chr1(.):43974732-43976776	0.1652
2_MACS_peak_765_lociStitched	chr1(.):44011314-44016638	0.1158
1_MACS_peak_767_lociStitched	chr1(.):44030997-44032085	0.1054
1_MACS_peak_768_lociStitched	chr1(.):44047464-44048906	0.1193
1_MACS_peak_769_lociStitched	chr1(.):44114527-44117639	0.1908
1_MACS_peak_770_lociStitched	chr1(.):44171876-44174501	0.1983
1_MACS_peak_771_lociStitched	chr1(.):44248618-44250584	0.1835
1_MACS_peak_772_lociStitched	chr1(.):44279474-44281180	0.1634
3_MACS_peak_773_lociStitched	chr1(.):44289650-44305851	0.1507
1_MACS_peak_776_lociStitched	chr1(.):44329873-44332724	0.1821
1_MACS_peak_777_lociStitched	chr1(.):44399163-44401008	0.1704
1_MACS_peak_778_lociStitched	chr1(.):44411297-44413500	0.2328
3_MACS_peak_779_lociStitched	chr1(.):44439449-44445981	0.1528
1_MACS_peak_782_lociStitched	chr1(.):44456587-44458604	0.1562
1_MACS_peak_783_lociStitched	chr1(.):44494886-44497699	0.1566
1_MACS_peak_784_lociStitched	chr1(.):44678438-44679952	0.2472
1_MACS_peak_785_lociStitched	chr1(.):44771034-44772540	0.1909
1_MACS_peak_786_lociStitched	chr1(.):44820135-44821732	0.2201
1_MACS_peak_787_lociStitched	chr1(.):45096582-45098914	0.2045
3_MACS_peak_788_lociStitched	chr1(.):45137389-45143497	0.1643
3_MACS_peak_791_lociStitched	chr1(.):45178211-45188489	0.1489
1_MACS_peak_794_lociStitched	chr1(.):45195325-45198099	0.2021
1_MACS_peak_795_lociStitched	chr1(.):45204528-45206470	0.289
1_MACS_peak_796_lociStitched	chr1(.):45240180-45242491	0.2155
1_MACS_peak_797_lociStitched	chr1(.):45251602-45252429	0.161
1_MACS_peak_798_lociStitched	chr1(.):45264806-45266717	0.1754
2_MACS_peak_799_lociStitched	chr1(.):45278908-45286538	0.1414
1_MACS_peak_801_lociStitched	chr1(.):45451227-45452981	0.2157
1_MACS_peak_802_lociStitched	chr1(.):45476180-45478881	0.2471
2_MACS_peak_803_lociStitched	chr1(.):45516320-45519555	0.1568
1_MACS_peak_805_lociStitched	chr1(.):45671320-45673101	0.0929
1_MACS_peak_806_lociStitched	chr1(.):45768505-45770790	0.1945
2_MACS_peak_807_lociStitched	chr1(.):45786324-45793480	0.1164
1_MACS_peak_809_lociStitched	chr1(.):45804569-45807155	0.2142
1_MACS_peak_810_lociStitched	chr1(.):45813646-45815702	0.2581
1_MACS_peak_811_lociStitched	chr1(.):45825451-45827444	0.1586
1_MACS_peak_812_lociStitched	chr1(.):45840858-45842565	0.155
1_MACS_peak_813_lociStitched	chr1(.):45954936-45957949	0.1969
1_MACS_peak_814_lociStitched	chr1(.):45964865-45966792	0.2469
1_MACS_peak_815_lociStitched	chr1(.):45983796-45988637	0.1662
2_MACS_peak_816_lociStitched	chr1(.):46008806-46018013	0.1749
1_MACS_peak_818_lociStitched	chr1(.):46048827-46051285	0.2147
1_MACS_peak_819_lociStitched	chr1(.):46121977-46123266	0.1436
1_MACS_peak_820_lociStitched	chr1(.):46150944-46154813	0.2645
1_MACS_peak_821_lociStitched	chr1(.):46215196-46217337	0.2302
1_MACS_peak_822_lociStitched	chr1(.):46250702-46252366	0.119
1_MACS_peak_823_lociStitched	chr1(.):46267842-46270543	0.178
1_MACS_peak_824_lociStitched	chr1(.):46336701-46338247	0.1578
1_MACS_peak_825_lociStitched	chr1(.):46391117-46392555	0.1668
1_MACS_peak_826_lociStitched	chr1(.):46455793-46457209	0.1678
1_MACS_peak_827_lociStitched	chr1(.):46505954-46510572	0.171
2_MACS_peak_828_lociStitched	chr1(.):46527539-46531947	0.1747
1_MACS_peak_830_lociStitched	chr1(.):46580257-46581712	0.2135
1_MACS_peak_831_lociStitched	chr1(.):46596311-46599879	0.1784
1_MACS_peak_832_lociStitched	chr1(.):46624666-46627141	0.1752
1_MACS_peak_833_lociStitched	chr1(.):46663142-46664899	0.1636
2_MACS_peak_834_lociStitched	chr1(.):46712223-46714623	0.1619
1_MACS_peak_836_lociStitched	chr1(.):46766907-46771134	0.2134
2_MACS_peak_837_lociStitched	chr1(.):46790175-46799796	0.1981
1_MACS_peak_839_lociStitched	chr1(.):46805243-46807135	0.2289
1_MACS_peak_840_lociStitched	chr1(.):46859251-46861525	0.1766
1_MACS_peak_841_lociStitched	chr1(.):46907948-46909042	0.2883
1_MACS_peak_842_lociStitched	chr1(.):47069010-47070638	0.1769
1_MACS_peak_843_lociStitched	chr1(.):47081286-47083293	0.1417
1_MACS_peak_844_lociStitched	chr1(.):47132923-47134703	0.1963
1_MACS_peak_845_lociStitched	chr1(.):47141008-47142238	0.1644
1_MACS_peak_846_lociStitched	chr1(.):47154461-47156138	0.1745
1_MACS_peak_847_lociStitched	chr1(.):47184010-47185691	0.1925
1_MACS_peak_848_lociStitched	chr1(.):47269500-47271044	0.1643
1_MACS_peak_849_lociStitched	chr1(.):47322947-47324054	0.198
1_MACS_peak_850_lociStitched	chr1(.):47573150-47574320	0.1783
1_MACS_peak_851_lociStitched	chr1(.):47644639-47645719	0.1918
1_MACS_peak_852_lociStitched	chr1(.):47778618-47781008	0.2078
1_MACS_peak_853_lociStitched	chr1(.):47798407-47801041	0.1725
1_MACS_peak_854_lociStitched	chr1(.):47901889-47904083	0.178
1_MACS_peak_855_lociStitched	chr1(.):48449590-48450965	0.1894
1_MACS_peak_856_lociStitched	chr1(.):48491416-48492853	0.1373
2_MACS_peak_857_lociStitched	chr1(.):49253247-49257120	0.1294
1_MACS_peak_859_lociStitched	chr1(.):49388799-49389888	0.1012
1_MACS_peak_860_lociStitched	chr1(.):49412791-49414756	0.1882
2_MACS_peak_861_lociStitched	chr1(.):49442290-49446757	0.1304
1_MACS_peak_863_lociStitched	chr1(.):49913416-49914695	0.1185
1_MACS_peak_864_lociStitched	chr1(.):50230056-50231072	0.175
1_MACS_peak_865_lociStitched	chr1(.):50575805-50576859	0.1251
1_MACS_peak_866_lociStitched	chr1(.):50798596-50799711	0.1571
1_MACS_peak_867_lociStitched	chr1(.):50956246-50957198	0.0947
1_MACS_peak_868_lociStitched	chr1(.):51338999-51339849	0.1005
1_MACS_peak_869_lociStitched	chr1(.):51442133-51445221	0.0992
1_MACS_peak_870_lociStitched	chr1(.):51565576-51567121	0.1483
1_MACS_peak_871_lociStitched	chr1(.):51668298-51670399	0.147
1_MACS_peak_872_lociStitched	chr1(.):51679924-51681602	0.1399
1_MACS_peak_873_lociStitched	chr1(.):51699436-51703143	0.1935
1_MACS_peak_874_lociStitched	chr1(.):51762252-51763473	0.2167
1_MACS_peak_875_lociStitched	chr1(.):51796075-51797929	0.1459
1_MACS_peak_876_lociStitched	chr1(.):51966046-51968277	0.1844
1_MACS_peak_877_lociStitched	chr1(.):51983044-51985275	0.1634
4_MACS_peak_878_lociStitched	chr1(.):52029364-52045140	0.1729
1_MACS_peak_882_lociStitched	chr1(.):52082464-52083486	0.1502
2_MACS_peak_883_lociStitched	chr1(.):52191315-52197700	0.1888
1_MACS_peak_885_lociStitched	chr1(.):52241444-52243529	0.1523
1_MACS_peak_886_lociStitched	chr1(.):52258161-52259759	0.1685
1_MACS_peak_887_lociStitched	chr1(.):52327998-52330084	0.16
2_MACS_peak_888_lociStitched	chr1(.):52336405-52345737	0.1573
1_MACS_peak_890_lociStitched	chr1(.):52353246-52354597	0.1281
1_MACS_peak_891_lociStitched	chr1(.):52372328-52373464	0.1803
3_MACS_peak_892_lociStitched	chr1(.):52417187-52430794	0.1923
