GENE_ID	locusLine	bin_1_LP-1.jin.bam
4_MACS_peak_656_lociStitched	chr1(.):38155275-38158923	0.9661
1_MACS_peak_660_lociStitched	chr1(.):38259052-38260586	1.4566
1_MACS_peak_661_lociStitched	chr1(.):38273343-38274600	1.3459
2_MACS_peak_662_lociStitched	chr1(.):38324616-38326218	1.0398
1_MACS_peak_664_lociStitched	chr1(.):38397001-38397486	1.0198
2_MACS_peak_665_lociStitched	chr1(.):38411789-38413240	0.9704
2_MACS_peak_667_lociStitched	chr1(.):38454919-38456383	0.9396
2_MACS_peak_669_lociStitched	chr1(.):38477877-38479075	1.0325
1_MACS_peak_671_lociStitched	chr1(.):38493077-38493461	0.5811
1_MACS_peak_672_lociStitched	chr1(.):38494209-38497318	1.2418
2_MACS_peak_673_lociStitched	chr1(.):38940364-38942442	0.9799
2_MACS_peak_675_lociStitched	chr1(.):39324878-39326142	0.754
2_MACS_peak_677_lociStitched	chr1(.):39338190-39339628	1.0131
2_MACS_peak_679_lociStitched	chr1(.):39456013-39457790	1.1429
1_MACS_peak_681_lociStitched	chr1(.):39491215-39492971	1.3646
1_MACS_peak_682_lociStitched	chr1(.):39570413-39572497	1.1159
2_MACS_peak_683_lociStitched	chr1(.):39660274-39661488	0.6178
2_MACS_peak_685_lociStitched	chr1(.):39662303-39663949	0.7567
1_MACS_peak_687_lociStitched	chr1(.):39669965-39671649	0.8448
2_MACS_peak_688_lociStitched	chr1(.):39679742-39683483	1.1009
3_MACS_peak_690_lociStitched	chr1(.):39733697-39736339	0.8399
2_MACS_peak_693_lociStitched	chr1(.):39873850-39875334	0.9171
2_MACS_peak_695_lociStitched	chr1(.):39956607-39958241	0.8735
2_MACS_peak_697_lociStitched	chr1(.):39973708-39977485	1.3882
2_MACS_peak_699_lociStitched	chr1(.):39990705-39992686	0.8092
1_MACS_peak_701_lociStitched	chr1(.):40004649-40005003	0.5811
2_MACS_peak_702_lociStitched	chr1(.):40039640-40042526	1.5182
1_MACS_peak_704_lociStitched	chr1(.):40060798-40061174	0.5804
5_MACS_peak_705_lociStitched	chr1(.):40062203-40065989	0.9274
3_MACS_peak_710_lociStitched	chr1(.):40070919-40072658	0.6279
1_MACS_peak_713_lociStitched	chr1(.):40137310-40137885	0.5843
2_MACS_peak_714_lociStitched	chr1(.):40203919-40205114	0.9299
3_MACS_peak_716_lociStitched	chr1(.):40239711-40244190	1.2658
2_MACS_peak_719_lociStitched	chr1(.):40253089-40255838	1.5507
1_MACS_peak_721_lociStitched	chr1(.):40264367-40265633	1.5983
1_MACS_peak_722_lociStitched	chr1(.):40282578-40283553	1.4984
1_MACS_peak_723_lociStitched	chr1(.):40348605-40349553	1.0025
1_MACS_peak_724_lociStitched	chr1(.):40367093-40367691	0.9116
1_MACS_peak_725_lociStitched	chr1(.):40469186-40469732	0.6164
2_MACS_peak_726_lociStitched	chr1(.):40504369-40507217	1.6034
1_MACS_peak_728_lociStitched	chr1(.):40562328-40562999	0.9837
2_MACS_peak_729_lociStitched	chr1(.):40626492-40627724	1.419
2_MACS_peak_731_lociStitched	chr1(.):40722842-40724383	1.3017
1_MACS_peak_733_lociStitched	chr1(.):40839360-40839898	0.7907
1_MACS_peak_734_lociStitched	chr1(.):40942618-40943448	0.8479
1_MACS_peak_735_lociStitched	chr1(.):40973999-40974821	0.7273
2_MACS_peak_736_lociStitched	chr1(.):40996718-40997782	0.8109
1_MACS_peak_738_lociStitched	chr1(.):41131088-41131444	0.6492
1_MACS_peak_739_lociStitched	chr1(.):41157229-41158506	2.0392
1_MACS_peak_740_lociStitched	chr1(.):41444888-41446682	1.7007
1_MACS_peak_741_lociStitched	chr1(.):41469969-41470217	0.3724
1_MACS_peak_742_lociStitched	chr1(.):41706833-41709049	1.8563
1_MACS_peak_743_lociStitched	chr1(.):41982198-41982512	0.5668
2_MACS_peak_744_lociStitched	chr1(.):42088652-42089385	0.4792
1_MACS_peak_746_lociStitched	chr1(.):42127409-42127944	0.8106
5_MACS_peak_747_lociStitched	chr1(.):42137686-42140404	0.8088
3_MACS_peak_752_lociStitched	chr1(.):42163507-42165734	1.0302
5_MACS_peak_755_lociStitched	chr1(.):42191796-42195379	0.8586
1_MACS_peak_760_lociStitched	chr1(.):42268965-42269492	0.5695
3_MACS_peak_761_lociStitched	chr1(.):42338736-42341179	0.6326
1_MACS_peak_764_lociStitched	chr1(.):42343076-42343451	0.5022
4_MACS_peak_765_lociStitched	chr1(.):42345816-42349165	0.8164
1_MACS_peak_769_lociStitched	chr1(.):42356154-42359319	1.1377
1_MACS_peak_770_lociStitched	chr1(.):42384827-42385885	1.3401
1_MACS_peak_771_lociStitched	chr1(.):42415961-42416246	0.4555
1_MACS_peak_772_lociStitched	chr1(.):42500849-42501684	0.904
1_MACS_peak_773_lociStitched	chr1(.):42726164-42726423	0.6532
1_MACS_peak_774_lociStitched	chr1(.):42800022-42801611	1.3317
1_MACS_peak_775_lociStitched	chr1(.):42846642-42846954	0.4626
1_MACS_peak_776_lociStitched	chr1(.):42921397-42922890	1.4399
2_MACS_peak_777_lociStitched	chr1(.):43123561-43124675	1.107
2_MACS_peak_779_lociStitched	chr1(.):43146500-43149341	1.69
2_MACS_peak_781_lociStitched	chr1(.):43231809-43233727	1.2424
1_MACS_peak_783_lociStitched	chr1(.):43282166-43283093	1.3234
2_MACS_peak_784_lociStitched	chr1(.):43311726-43312945	0.9011
2_MACS_peak_786_lociStitched	chr1(.):43389495-43390884	1.3048
1_MACS_peak_788_lociStitched	chr1(.):43423635-43424503	0.9472
1_MACS_peak_789_lociStitched	chr1(.):43637392-43637997	0.887
2_MACS_peak_790_lociStitched	chr1(.):43823959-43825267	0.9604
2_MACS_peak_792_lociStitched	chr1(.):43832391-43834421	1.1922
2_MACS_peak_794_lociStitched	chr1(.):43854932-43856038	1.1672
1_MACS_peak_796_lociStitched	chr1(.):43996496-43997119	1.0683
3_MACS_peak_797_lociStitched	chr1(.):44115032-44116699	0.9306
2_MACS_peak_800_lociStitched	chr1(.):44172269-44174044	1.7032
4_MACS_peak_802_lociStitched	chr1(.):44297224-44303073	1.0163
2_MACS_peak_806_lociStitched	chr1(.):44411830-44413345	1.4354
1_MACS_peak_808_lociStitched	chr1(.):44435690-44436250	0.7474
2_MACS_peak_809_lociStitched	chr1(.):44439683-44441520	1.4884
2_MACS_peak_811_lociStitched	chr1(.):44444444-44445735	1.1028
1_MACS_peak_813_lociStitched	chr1(.):44495216-44497201	1.1914
2_MACS_peak_814_lociStitched	chr1(.):44678234-44679521	0.9585
2_MACS_peak_816_lociStitched	chr1(.):44770541-44772677	0.8948
2_MACS_peak_818_lociStitched	chr1(.):44820542-44821468	0.5415
1_MACS_peak_820_lociStitched	chr1(.):45096948-45098660	1.6176
2_MACS_peak_821_lociStitched	chr1(.):45139792-45140663	0.6799
2_MACS_peak_823_lociStitched	chr1(.):45195272-45197786	1.2085
2_MACS_peak_825_lociStitched	chr1(.):45204864-45206363	1.1621
1_MACS_peak_827_lociStitched	chr1(.):45240306-45243021	1.6326
3_MACS_peak_828_lociStitched	chr1(.):45265127-45266654	1.0019
2_MACS_peak_831_lociStitched	chr1(.):45279500-45280433	0.8152
2_MACS_peak_833_lociStitched	chr1(.):45284523-45286139	0.8207
2_MACS_peak_835_lociStitched	chr1(.):45451757-45452778	0.8549
3_MACS_peak_837_lociStitched	chr1(.):45476368-45479052	1.0987
1_MACS_peak_840_lociStitched	chr1(.):45645833-45646037	0.5536
1_MACS_peak_841_lociStitched	chr1(.):45671593-45672322	1.3046
2_MACS_peak_842_lociStitched	chr1(.):45768714-45770484	1.2884
1_MACS_peak_844_lociStitched	chr1(.):45804457-45806733	1.4539
1_MACS_peak_845_lociStitched	chr1(.):45842034-45842325	0.5229
1_MACS_peak_846_lociStitched	chr1(.):45956259-45956824	0.9267
2_MACS_peak_847_lociStitched	chr1(.):45964915-45966696	0.884
2_MACS_peak_849_lociStitched	chr1(.):45987046-45987951	0.5371
1_MACS_peak_851_lociStitched	chr1(.):46015943-46017333	1.187
1_MACS_peak_852_lociStitched	chr1(.):46049239-46050453	1.7276
2_MACS_peak_853_lociStitched	chr1(.):46151363-46154800	1.5288
2_MACS_peak_855_lociStitched	chr1(.):46215456-46216931	1.441
1_MACS_peak_857_lociStitched	chr1(.):46269206-46269519	0.5646
1_MACS_peak_858_lociStitched	chr1(.):46528505-46528779	0.5054
2_MACS_peak_859_lociStitched	chr1(.):46597795-46599541	1.6485
2_MACS_peak_861_lociStitched	chr1(.):46625402-46626621	0.7487
1_MACS_peak_863_lociStitched	chr1(.):46663606-46664669	1.0369
2_MACS_peak_864_lociStitched	chr1(.):46712509-46714103	0.7901
2_MACS_peak_866_lociStitched	chr1(.):46767341-46770088	1.5202
3_MACS_peak_868_lociStitched	chr1(.):46805162-46806867	0.8991
1_MACS_peak_871_lociStitched	chr1(.):47069386-47069926	1.0181
1_MACS_peak_872_lociStitched	chr1(.):47081965-47082629	1.0822
1_MACS_peak_873_lociStitched	chr1(.):47133823-47134049	0.4102
1_MACS_peak_874_lociStitched	chr1(.):47184114-47184814	1.2757
1_MACS_peak_875_lociStitched	chr1(.):47645043-47645354	0.4682
2_MACS_peak_876_lociStitched	chr1(.):47779311-47780845	0.8856
1_MACS_peak_878_lociStitched	chr1(.):47798550-47800521	1.2475
2_MACS_peak_879_lociStitched	chr1(.):47902305-47904204	1.3151
2_MACS_peak_881_lociStitched	chr1(.):49241993-49243219	0.844
1_MACS_peak_883_lociStitched	chr1(.):49252715-49253048	0.5323
1_MACS_peak_884_lociStitched	chr1(.):49253865-49254180	0.5855
2_MACS_peak_885_lociStitched	chr1(.):49255043-49256800	0.7395
1_MACS_peak_887_lociStitched	chr1(.):51339254-51339453	0.3727
2_MACS_peak_888_lociStitched	chr1(.):51425194-51426707	1.0224
12_MACS_peak_890_lociStitched	chr1(.):51432126-51448806	1.6549
1_MACS_peak_902_lociStitched	chr1(.):51566214-51567202	1.2295
3_MACS_peak_903_lociStitched	chr1(.):51668357-51670667	0.7371
1_MACS_peak_906_lociStitched	chr1(.):51680879-51681298	0.6276
1_MACS_peak_907_lociStitched	chr1(.):51701467-51702904	1.226
1_MACS_peak_908_lociStitched	chr1(.):51762586-51763126	1.0333
2_MACS_peak_909_lociStitched	chr1(.):51983653-51985004	0.9979
1_MACS_peak_911_lociStitched	chr1(.):52082720-52083265	0.8766
2_MACS_peak_912_lociStitched	chr1(.):52194572-52196051	1.5364
1_MACS_peak_914_lociStitched	chr1(.):52328781-52329089	0.5897
2_MACS_peak_915_lociStitched	chr1(.):52343359-52345422	1.6278
1_MACS_peak_917_lociStitched	chr1(.):52428364-52428738	0.7469
2_MACS_peak_918_lociStitched	chr1(.):52497183-52499503	1.059
3_MACS_peak_920_lociStitched	chr1(.):52520538-52522571	1.1321
1_MACS_peak_923_lociStitched	chr1(.):52607768-52608679	1.7031
1_MACS_peak_924_lociStitched	chr1(.):52830758-52831911	1.5035
2_MACS_peak_925_lociStitched	chr1(.):52869239-52870795	1.1636
1_MACS_peak_927_lociStitched	chr1(.):52941085-52941324	0.4811
1_MACS_peak_928_lociStitched	chr1(.):53018028-53019867	1.7846
1_MACS_peak_929_lociStitched	chr1(.):53068074-53068428	0.5177
1_MACS_peak_930_lociStitched	chr1(.):53098706-53099377	0.8198
2_MACS_peak_931_lociStitched	chr1(.):53102375-53103308	0.639
3_MACS_peak_933_lociStitched	chr1(.):53162787-53164507	1.153
1_MACS_peak_936_lociStitched	chr1(.):53168714-53169500	0.9933
1_MACS_peak_937_lociStitched	chr1(.):53192130-53192656	1.1324
1_MACS_peak_938_lociStitched	chr1(.):53308968-53309276	0.4924
1_MACS_peak_939_lociStitched	chr1(.):53392929-53393625	0.8474
1_MACS_peak_940_lociStitched	chr1(.):53662379-53663095	1.6873
1_MACS_peak_941_lociStitched	chr1(.):53685924-53686834	1.3639
1_MACS_peak_942_lociStitched	chr1(.):53703661-53704837	0.9934
2_MACS_peak_943_lociStitched	chr1(.):53791022-53794357	1.4507
1_MACS_peak_945_lociStitched	chr1(.):54065758-54066018	0.4395
1_MACS_peak_946_lociStitched	chr1(.):54145042-54145827	0.906
1_MACS_peak_947_lociStitched	chr1(.):54303069-54304284	1.5795
1_MACS_peak_948_lociStitched	chr1(.):54354988-54355520	0.7445
2_MACS_peak_949_lociStitched	chr1(.):54410757-54412636	0.9399
2_MACS_peak_951_lociStitched	chr1(.):54517976-54519978	0.9347
2_MACS_peak_953_lociStitched	chr1(.):54665240-54666470	1.0352
5_MACS_peak_955_lociStitched	chr1(.):54841353-54845502	0.8829
3_MACS_peak_960_lociStitched	chr1(.):54870615-54873839	1.3921
1_MACS_peak_963_lociStitched	chr1(.):54875509-54875734	0.4016
2_MACS_peak_964_lociStitched	chr1(.):54953612-54955256	1.1619
1_MACS_peak_966_lociStitched	chr1(.):55181494-55181995	0.8224
1_MACS_peak_967_lociStitched	chr1(.):55229574-55230239	0.8535
3_MACS_peak_968_lociStitched	chr1(.):55351479-55353759	1.0116
1_MACS_peak_971_lociStitched	chr1(.):55416272-55416533	0.6107
1_MACS_peak_972_lociStitched	chr1(.):55621205-55622434	1.1091
2_MACS_peak_973_lociStitched	chr1(.):55623077-55623966	0.6894
1_MACS_peak_975_lociStitched	chr1(.):55680207-55681850	2.0274
2_MACS_peak_976_lociStitched	chr1(.):55828224-55829013	0.7204
1_MACS_peak_978_lociStitched	chr1(.):56510139-56510820	0.8335
1_MACS_peak_979_lociStitched	chr1(.):57043959-57045162	1.1736
1_MACS_peak_980_lociStitched	chr1(.):57110723-57111428	0.7008
1_MACS_peak_981_lociStitched	chr1(.):59011569-59012438	1.299
2_MACS_peak_982_lociStitched	chr1(.):59164788-59166216	1.5592
4_MACS_peak_984_lociStitched	chr1(.):59190022-59193588	0.6651
1_MACS_peak_988_lociStitched	chr1(.):59197480-59197873	0.5849
1_MACS_peak_989_lociStitched	chr1(.):59238848-59239246	0.6879
2_MACS_peak_990_lociStitched	chr1(.):59247417-59251508	2.5298
2_MACS_peak_992_lociStitched	chr1(.):59280552-59282988	1.1497
1_MACS_peak_994_lociStitched	chr1(.):59323607-59324343	0.8704
2_MACS_peak_995_lociStitched	chr1(.):59340018-59341529	0.8482
1_MACS_peak_997_lociStitched	chr1(.):59368427-59370179	1.7136
4_MACS_peak_998_lociStitched	chr1(.):59431943-59436138	0.9546
1_MACS_peak_1002_lociStitched	chr1(.):59472455-59473012	0.7173
1_MACS_peak_1003_lociStitched	chr1(.):59473808-59474949	1.3615
3_MACS_peak_1004_lociStitched	chr1(.):59478809-59480280	0.9829
1_MACS_peak_1007_lociStitched	chr1(.):59484900-59486900	1.4181
1_MACS_peak_1008_lociStitched	chr1(.):59512511-59512988	0.7976
2_MACS_peak_1009_lociStitched	chr1(.):59761810-59763188	1.1289
1_MACS_peak_1011_lociStitched	chr1(.):60118910-60119963	1.1321
2_MACS_peak_1012_lociStitched	chr1(.):60162115-60163543	0.5954
2_MACS_peak_1014_lociStitched	chr1(.):60279862-60281182	0.6326
1_MACS_peak_1016_lociStitched	chr1(.):61515805-61516051	0.4512
1_MACS_peak_1017_lociStitched	chr1(.):61886153-61886787	0.6573
1_MACS_peak_1018_lociStitched	chr1(.):62190298-62190800	0.9649
2_MACS_peak_1019_lociStitched	chr1(.):62901392-62903570	1.1117
1_MACS_peak_1021_lociStitched	chr1(.):63153988-63154226	0.3723
3_MACS_peak_1022_lociStitched	chr1(.):63248843-63250225	0.649
1_MACS_peak_1025_lociStitched	chr1(.):63788142-63788445	0.4674
1_MACS_peak_1026_lociStitched	chr1(.):63833319-63833728	1.0152
1_MACS_peak_1027_lociStitched	chr1(.):63988288-63989276	0.9454
1_MACS_peak_1028_lociStitched	chr1(.):64058989-64060061	0.9536
2_MACS_peak_1029_lociStitched	chr1(.):64935464-64936523	0.9247
1_MACS_peak_1031_lociStitched	chr1(.):65210247-65211539	1.0925
1_MACS_peak_1032_lociStitched	chr1(.):65360238-65361000	0.8141
1_MACS_peak_1033_lociStitched	chr1(.):65363758-65364231	0.6442
1_MACS_peak_1034_lociStitched	chr1(.):65431281-65432240	1.1856
1_MACS_peak_1035_lociStitched	chr1(.):65532654-65534190	0.8511
1_MACS_peak_1036_lociStitched	chr1(.):65613589-65613819	0.4136
2_MACS_peak_1037_lociStitched	chr1(.):65719683-65720441	0.5298
2_MACS_peak_1039_lociStitched	chr1(.):65885479-65886833	0.6024
1_MACS_peak_1041_lociStitched	chr1(.):66743233-66743473	0.4305
1_MACS_peak_1042_lociStitched	chr1(.):66747894-66748098	0.3932
1_MACS_peak_1043_lociStitched	chr1(.):66748608-66748963	0.5197
1_MACS_peak_1044_lociStitched	chr1(.):66767004-66767312	0.5625
1_MACS_peak_1045_lociStitched	chr1(.):66911597-66911870	0.4699
2_MACS_peak_1046_lociStitched	chr1(.):67390057-67391005	0.7487
1_MACS_peak_1048_lociStitched	chr1(.):67395941-67396709	0.9092
1_MACS_peak_1049_lociStitched	chr1(.):67518917-67520080	1.5239
2_MACS_peak_1050_lociStitched	chr1(.):67894945-67897052	1.1157
1_MACS_peak_1052_lociStitched	chr1(.):68151010-68152304	0.9857
1_MACS_peak_1053_lociStitched	chr1(.):68643993-68644255	0.5159
1_MACS_peak_1054_lociStitched	chr1(.):68644925-68645230	0.4768
1_MACS_peak_1055_lociStitched	chr1(.):68962300-68962833	0.9885
2_MACS_peak_1056_lociStitched	chr1(.):69346961-69348028	0.8088
1_MACS_peak_1058_lociStitched	chr1(.):70670792-70672080	0.729
1_MACS_peak_1059_lociStitched	chr1(.):70687103-70687794	1.113
1_MACS_peak_1060_lociStitched	chr1(.):70819561-70820789	1.1578
1_MACS_peak_1061_lociStitched	chr1(.):70876491-70876850	0.6529
3_MACS_peak_1062_lociStitched	chr1(.):71219667-71221045	0.6326
1_MACS_peak_1065_lociStitched	chr1(.):71546187-71546958	1.1475
1_MACS_peak_1066_lociStitched	chr1(.):72113158-72113636	0.6999
1_MACS_peak_1067_lociStitched	chr1(.):72114323-72114569	0.4679
1_MACS_peak_1068_lociStitched	chr1(.):72172680-72173118	0.5761
1_MACS_peak_1069_lociStitched	chr1(.):72345074-72345326	0.5073
3_MACS_peak_1070_lociStitched	chr1(.):72346301-72348671	0.5774
1_MACS_peak_1073_lociStitched	chr1(.):73364650-73364975	0.6849
1_MACS_peak_1074_lociStitched	chr1(.):75047851-75048088	0.4883
1_MACS_peak_1075_lociStitched	chr1(.):75049768-75050361	0.6985
2_MACS_peak_1076_lociStitched	chr1(.):75198440-75199406	0.998
1_MACS_peak_1078_lociStitched	chr1(.):76143528-76143884	0.5535
1_MACS_peak_1079_lociStitched	chr1(.):76189920-76190723	1.0838
2_MACS_peak_1080_lociStitched	chr1(.):76250195-76252400	1.1263
1_MACS_peak_1082_lociStitched	chr1(.):77684771-77685095	0.6516
2_MACS_peak_1083_lociStitched	chr1(.):78147943-78149739	0.9797
1_MACS_peak_1085_lociStitched	chr1(.):78224945-78225509	1.0613
1_MACS_peak_1086_lociStitched	chr1(.):78277367-78277606	0.4678
2_MACS_peak_1087_lociStitched	chr1(.):78444074-78445776	1.2378
1_MACS_peak_1089_lociStitched	chr1(.):78470606-78470868	0.5014
1_MACS_peak_1090_lociStitched	chr1(.):79982548-79982765	0.3761
1_MACS_peak_1091_lociStitched	chr1(.):82575367-82575632	0.5271
1_MACS_peak_1092_lociStitched	chr1(.):84464383-84465213	1.0221
1_MACS_peak_1093_lociStitched	chr1(.):84543153-84543654	0.6773
1_MACS_peak_1094_lociStitched	chr1(.):84764267-84764986	0.8345
1_MACS_peak_1095_lociStitched	chr1(.):84944903-84945474	0.7315
2_MACS_peak_1096_lociStitched	chr1(.):84971150-84972605	0.8333
1_MACS_peak_1098_lociStitched	chr1(.):85039610-85040158	1.0256
2_MACS_peak_1099_lociStitched	chr1(.):85155549-85156721	0.8096
2_MACS_peak_1101_lociStitched	chr1(.):85666069-85667968	0.9893
1_MACS_peak_1103_lociStitched	chr1(.):85725054-85725354	0.4983
1_MACS_peak_1104_lociStitched	chr1(.):85741661-85742293	0.9952
1_MACS_peak_1105_lociStitched	chr1(.):86042262-86042682	0.719
1_MACS_peak_1106_lociStitched	chr1(.):86173801-86174514	0.6627
1_MACS_peak_1107_lociStitched	chr1(.):86518467-86518718	0.4403
1_MACS_peak_1108_lociStitched	chr1(.):86519612-86519877	0.4985
1_MACS_peak_1109_lociStitched	chr1(.):86551827-86552242	0.5557
2_MACS_peak_1110_lociStitched	chr1(.):86555237-86555978	0.4775
1_MACS_peak_1112_lociStitched	chr1(.):87169794-87171419	0.9932
2_MACS_peak_1113_lociStitched	chr1(.):87379308-87381245	0.975
3_MACS_peak_1115_lociStitched	chr1(.):87522999-87524682	0.5606
1_MACS_peak_1118_lociStitched	chr1(.):87597560-87598025	0.9766
3_MACS_peak_1119_lociStitched	chr1(.):87616528-87618362	0.7896
1_MACS_peak_1122_lociStitched	chr1(.):87667435-87668742	0.9459
6_MACS_peak_1123_lociStitched	chr1(.):87793545-87798363	1.0207
1_MACS_peak_1129_lociStitched	chr1(.):87799976-87801467	1.0145
1_MACS_peak_1130_lociStitched	chr1(.):88182480-88182806	0.6171
2_MACS_peak_1131_lociStitched	chr1(.):89149095-89150665	0.8402
2_MACS_peak_1133_lociStitched	chr1(.):89356857-89357676	0.7521
1_MACS_peak_1135_lociStitched	chr1(.):89457887-89458474	0.8526
2_MACS_peak_1136_lociStitched	chr1(.):89989742-89991048	1.022
1_MACS_peak_1138_lociStitched	chr1(.):90098587-90099427	0.8764
1_MACS_peak_1139_lociStitched	chr1(.):90286630-90287300	0.8148
1_MACS_peak_1140_lociStitched	chr1(.):90308560-90309786	1.0288
2_MACS_peak_1141_lociStitched	chr1(.):90460113-90461325	1.0249
2_MACS_peak_1143_lociStitched	chr1(.):91316578-91317159	0.6263
1_MACS_peak_1145_lociStitched	chr1(.):91486614-91488411	1.3522
1_MACS_peak_1146_lociStitched	chr1(.):91870082-91870445	0.6354
1_MACS_peak_1147_lociStitched	chr1(.):91966099-91967239	0.9136
1_MACS_peak_1148_lociStitched	chr1(.):92269860-92270260	0.5867
1_MACS_peak_1149_lociStitched	chr1(.):92351110-92351791	0.6992
1_MACS_peak_1150_lociStitched	chr1(.):92545794-92546105	0.4593
1_MACS_peak_1151_lociStitched	chr1(.):92763988-92765097	1.2665
2_MACS_peak_1152_lociStitched	chr1(.):92950972-92952104	0.5648
1_MACS_peak_1154_lociStitched	chr1(.):93249941-93250695	0.8217
1_MACS_peak_1155_lociStitched	chr1(.):93297609-93298456	1.2554
1_MACS_peak_1156_lociStitched	chr1(.):93416808-93417194	0.6363
2_MACS_peak_1157_lociStitched	chr1(.):93417845-93419098	0.6387
3_MACS_peak_1159_lociStitched	chr1(.):93421233-93423340	0.7442
2_MACS_peak_1162_lociStitched	chr1(.):93424525-93428069	1.4114
1_MACS_peak_1164_lociStitched	chr1(.):93508423-93508816	0.7558
2_MACS_peak_1165_lociStitched	chr1(.):93544288-93545698	0.8318
2_MACS_peak_1167_lociStitched	chr1(.):93645205-93646656	0.8077
2_MACS_peak_1169_lociStitched	chr1(.):93810809-93812236	1.1814
1_MACS_peak_1171_lociStitched	chr1(.):93913669-93914144	0.7212
1_MACS_peak_1172_lociStitched	chr1(.):94311867-94313105	1.0509
2_MACS_peak_1173_lociStitched	chr1(.):94344270-94345204	0.8617
1_MACS_peak_1175_lociStitched	chr1(.):94374393-94375164	0.9849
2_MACS_peak_1176_lociStitched	chr1(.):94883327-94884395	0.6846
1_MACS_peak_1178_lociStitched	chr1(.):95538226-95538574	0.7393
1_MACS_peak_1179_lociStitched	chr1(.):95699708-95700274	0.8553
1_MACS_peak_1180_lociStitched	chr1(.):97187269-97188105	1.1406
1_MACS_peak_1181_lociStitched	chr1(.):97432505-97432732	0.4873
1_MACS_peak_1182_lociStitched	chr1(.):97437444-97437726	0.6118
1_MACS_peak_1183_lociStitched	chr1(.):97483305-97483577	0.5471
1_MACS_peak_1184_lociStitched	chr1(.):98324800-98325303	0.5896
2_MACS_peak_1185_lociStitched	chr1(.):98329324-98330218	0.7967
2_MACS_peak_1187_lociStitched	chr1(.):98385331-98386570	0.826
1_MACS_peak_1189_lociStitched	chr1(.):98519572-98519806	0.5381
1_MACS_peak_1190_lociStitched	chr1(.):100231915-100232191	0.4074
2_MACS_peak_1191_lociStitched	chr1(.):100249422-100251086	0.8238
1_MACS_peak_1193_lociStitched	chr1(.):100315216-100316005	0.9895
1_MACS_peak_1194_lociStitched	chr1(.):100434803-100435913	0.7987
2_MACS_peak_1195_lociStitched	chr1(.):100503035-100504625	1.2139
