GENE_ID	locusLine	bin_1_U266.jin.bam
1_MACS_peak_528_lociStitched	chr1(.):26798181-26799679	5.6594
1_MACS_peak_529_lociStitched	chr1(.):26826446-26828460	4.2791
1_MACS_peak_530_lociStitched	chr1(.):26856305-26856638	0.8217
1_MACS_peak_531_lociStitched	chr1(.):26867965-26870201	1.9525
1_MACS_peak_532_lociStitched	chr1(.):26872255-26873115	2.2878
1_MACS_peak_533_lociStitched	chr1(.):26946202-26948679	4.8114
1_MACS_peak_534_lociStitched	chr1(.):27018615-27025644	3.2236
2_MACS_peak_535_lociStitched	chr1(.):27028163-27029769	0.8889
1_MACS_peak_537_lociStitched	chr1(.):27049598-27050477	1.0695
1_MACS_peak_538_lociStitched	chr1(.):27066086-27066534	1.1187
1_MACS_peak_539_lociStitched	chr1(.):27069919-27072133	1.7643
1_MACS_peak_540_lociStitched	chr1(.):27113033-27115740	3.1584
2_MACS_peak_541_lociStitched	chr1(.):27152631-27154118	1.2577
1_MACS_peak_543_lociStitched	chr1(.):27159368-27160951	2.2121
1_MACS_peak_544_lociStitched	chr1(.):27164587-27166953	2.5403
2_MACS_peak_545_lociStitched	chr1(.):27190828-27192956	4.9454
1_MACS_peak_547_lociStitched	chr1(.):27204091-27204406	0.6357
1_MACS_peak_548_lociStitched	chr1(.):27215898-27217277	1.6657
1_MACS_peak_549_lociStitched	chr1(.):27225903-27227391	2.4071
2_MACS_peak_550_lociStitched	chr1(.):27247743-27249346	3.3434
1_MACS_peak_552_lociStitched	chr1(.):27339520-27339991	1.0756
1_MACS_peak_553_lociStitched	chr1(.):27397119-27397757	0.8389
1_MACS_peak_554_lociStitched	chr1(.):27462364-27462809	0.7819
2_MACS_peak_555_lociStitched	chr1(.):27481115-27482566	1.0717
1_MACS_peak_557_lociStitched	chr1(.):27561067-27561641	0.9902
1_MACS_peak_558_lociStitched	chr1(.):27648616-27649659	3.0554
2_MACS_peak_559_lociStitched	chr1(.):27675481-27676532	0.726
2_MACS_peak_561_lociStitched	chr1(.):27692122-27693615	1.2386
1_MACS_peak_563_lociStitched	chr1(.):27718189-27719860	2.4472
1_MACS_peak_564_lociStitched	chr1(.):27815469-27819299	2.7771
1_MACS_peak_565_lociStitched	chr1(.):27825331-27827500	2.0546
1_MACS_peak_566_lociStitched	chr1(.):27831175-27832638	2.0167
1_MACS_peak_567_lociStitched	chr1(.):27851607-27854805	2.0803
1_MACS_peak_568_lociStitched	chr1(.):27895297-27895655	0.7383
1_MACS_peak_569_lociStitched	chr1(.):27901994-27902533	0.7774
1_MACS_peak_570_lociStitched	chr1(.):27929741-27930669	1.0512
1_MACS_peak_571_lociStitched	chr1(.):27952739-27953168	0.8782
1_MACS_peak_572_lociStitched	chr1(.):27984832-27987746	4.959
1_MACS_peak_573_lociStitched	chr1(.):27988995-27989874	1.5617
1_MACS_peak_574_lociStitched	chr1(.):27998271-27999513	1.1275
2_MACS_peak_575_lociStitched	chr1(.):28051529-28053638	2.8258
2_MACS_peak_577_lociStitched	chr1(.):28098754-28100585	2.3604
1_MACS_peak_579_lociStitched	chr1(.):28156578-28158400	3.4827
1_MACS_peak_580_lociStitched	chr1(.):28184743-28185370	0.8789
1_MACS_peak_581_lociStitched	chr1(.):28195165-28196566	2.8482
2_MACS_peak_582_lociStitched	chr1(.):28198279-28203958	4.5403
1_MACS_peak_584_lociStitched	chr1(.):28213892-28214353	0.8275
1_MACS_peak_585_lociStitched	chr1(.):28239996-28241925	3.9655
1_MACS_peak_586_lociStitched	chr1(.):28285633-28287170	1.941
3_MACS_peak_587_lociStitched	chr1(.):28305030-28306365	0.8974
1_MACS_peak_590_lociStitched	chr1(.):28396104-28397332	1.1408
2_MACS_peak_591_lociStitched	chr1(.):28414090-28415924	2.3466
1_MACS_peak_593_lociStitched	chr1(.):28454284-28454723	0.8036
1_MACS_peak_594_lociStitched	chr1(.):28473411-28475841	2.5251
1_MACS_peak_595_lociStitched	chr1(.):28558830-28559616	3.014
1_MACS_peak_596_lociStitched	chr1(.):28561557-28563776	2.893
2_MACS_peak_597_lociStitched	chr1(.):28570509-28577284	2.8583
2_MACS_peak_599_lociStitched	chr1(.):28585029-28587365	2.0243
1_MACS_peak_601_lociStitched	chr1(.):28654727-28656628	3.2805
1_MACS_peak_602_lociStitched	chr1(.):28695691-28697392	2.789
1_MACS_peak_603_lociStitched	chr1(.):28736487-28736842	0.5612
1_MACS_peak_604_lociStitched	chr1(.):28764543-28765012	0.9224
1_MACS_peak_605_lociStitched	chr1(.):28806314-28806964	1.2895
1_MACS_peak_606_lociStitched	chr1(.):28827160-28828308	1.2141
2_MACS_peak_607_lociStitched	chr1(.):28831242-28837253	2.7269
1_MACS_peak_609_lociStitched	chr1(.):28844205-28846583	3.9362
1_MACS_peak_610_lociStitched	chr1(.):28878669-28880519	3.0758
1_MACS_peak_611_lociStitched	chr1(.):28907323-28908974	2.2833
1_MACS_peak_612_lociStitched	chr1(.):28924574-28929657	3.0705
1_MACS_peak_613_lociStitched	chr1(.):28968818-28971354	3.382
2_MACS_peak_614_lociStitched	chr1(.):28974182-28976041	2.5997
2_MACS_peak_616_lociStitched	chr1(.):28994273-28996544	2.3292
1_MACS_peak_618_lociStitched	chr1(.):29062760-29064354	2.3419
3_MACS_peak_619_lociStitched	chr1(.):29210477-29214505	2.1878
1_MACS_peak_622_lociStitched	chr1(.):29240107-29242469	2.2198
1_MACS_peak_623_lociStitched	chr1(.):29507096-29509397	4.263
1_MACS_peak_624_lociStitched	chr1(.):29528970-29529476	1.178
1_MACS_peak_625_lociStitched	chr1(.):29556871-29557497	2.8016
1_MACS_peak_626_lociStitched	chr1(.):30662569-30664204	1.745
1_MACS_peak_627_lociStitched	chr1(.):31190418-31190844	0.8137
1_MACS_peak_628_lociStitched	chr1(.):31191449-31192278	4.1645
1_MACS_peak_629_lociStitched	chr1(.):31221311-31221652	0.8859
1_MACS_peak_630_lociStitched	chr1(.):31536809-31539261	2.7098
2_MACS_peak_631_lociStitched	chr1(.):31627438-31628779	1.0678
1_MACS_peak_633_lociStitched	chr1(.):31768607-31770536	3.6572
1_MACS_peak_634_lociStitched	chr1(.):32014722-32015505	1.3728
3_MACS_peak_635_lociStitched	chr1(.):32070829-32073295	1.0359
1_MACS_peak_638_lociStitched	chr1(.):32109313-32111365	6.8152
1_MACS_peak_639_lociStitched	chr1(.):32252967-32254959	2.2675
2_MACS_peak_640_lociStitched	chr1(.):32345550-32347613	0.9979
3_MACS_peak_642_lociStitched	chr1(.):32402769-32405688	1.6337
1_MACS_peak_645_lociStitched	chr1(.):32420111-32422822	1.8567
1_MACS_peak_646_lociStitched	chr1(.):32446392-32446859	0.5991
1_MACS_peak_647_lociStitched	chr1(.):32478563-32480801	3.2453
1_MACS_peak_648_lociStitched	chr1(.):32537704-32539444	1.9249
1_MACS_peak_649_lociStitched	chr1(.):32572893-32575044	1.8735
1_MACS_peak_650_lociStitched	chr1(.):32643888-32647159	3.4583
1_MACS_peak_651_lociStitched	chr1(.):32664942-32666234	0.9443
1_MACS_peak_652_lociStitched	chr1(.):32671103-32672013	2.983
1_MACS_peak_653_lociStitched	chr1(.):32687250-32689690	4.0824
1_MACS_peak_654_lociStitched	chr1(.):32713242-32717618	3.8608
2_MACS_peak_655_lociStitched	chr1(.):32756882-32758687	2.6059
1_MACS_peak_657_lociStitched	chr1(.):32816405-32817975	1.6805
2_MACS_peak_658_lociStitched	chr1(.):32859089-32861096	3.4659
1_MACS_peak_660_lociStitched	chr1(.):32913981-32915061	1.3697
1_MACS_peak_661_lociStitched	chr1(.):32965643-32966426	1.7014
1_MACS_peak_662_lociStitched	chr1(.):32986404-32986785	0.7656
2_MACS_peak_663_lociStitched	chr1(.):33004789-33006013	1.0842
1_MACS_peak_665_lociStitched	chr1(.):33077964-33078347	0.658
1_MACS_peak_666_lociStitched	chr1(.):33088711-33089508	1.0789
1_MACS_peak_667_lociStitched	chr1(.):33091877-33095029	2.8064
1_MACS_peak_668_lociStitched	chr1(.):33115117-33118434	5.2045
1_MACS_peak_669_lociStitched	chr1(.):33281444-33285735	3.7961
3_MACS_peak_670_lociStitched	chr1(.):33429218-33431135	1.576
1_MACS_peak_673_lociStitched	chr1(.):33445366-33448729	2.3626
1_MACS_peak_674_lociStitched	chr1(.):33454563-33455037	0.757
2_MACS_peak_675_lociStitched	chr1(.):33457180-33458997	1.1948
1_MACS_peak_677_lociStitched	chr1(.):33501527-33502544	3.0898
1_MACS_peak_678_lociStitched	chr1(.):33562843-33566770	2.5588
2_MACS_peak_679_lociStitched	chr1(.):33591908-33594430	2.833
1_MACS_peak_681_lociStitched	chr1(.):33646557-33647716	1.339
1_MACS_peak_682_lociStitched	chr1(.):33722416-33723343	2.0379
2_MACS_peak_683_lociStitched	chr1(.):33814619-33816384	1.4603
2_MACS_peak_685_lociStitched	chr1(.):33937618-33938667	0.8032
1_MACS_peak_687_lociStitched	chr1(.):34558040-34558462	0.8908
1_MACS_peak_688_lociStitched	chr1(.):35324354-35326040	2.333
1_MACS_peak_689_lociStitched	chr1(.):35331292-35332564	2.756
1_MACS_peak_690_lociStitched	chr1(.):35450126-35451363	1.7621
1_MACS_peak_691_lociStitched	chr1(.):35496324-35497771	3.3982
1_MACS_peak_692_lociStitched	chr1(.):35514220-35514907	0.8644
1_MACS_peak_693_lociStitched	chr1(.):35544435-35545699	1.6157
1_MACS_peak_694_lociStitched	chr1(.):35657729-35658895	8.6664
1_MACS_peak_695_lociStitched	chr1(.):35734144-35735349	3.0408
1_MACS_peak_696_lociStitched	chr1(.):36022107-36024167	3.5801
1_MACS_peak_697_lociStitched	chr1(.):36103124-36103443	0.5664
1_MACS_peak_698_lociStitched	chr1(.):36106167-36107842	3.7337
1_MACS_peak_699_lociStitched	chr1(.):36183665-36185299	3.0471
1_MACS_peak_700_lociStitched	chr1(.):36233873-36236038	2.6251
1_MACS_peak_701_lociStitched	chr1(.):36273981-36274641	1.1647
1_MACS_peak_702_lociStitched	chr1(.):36348865-36349343	1.4878
1_MACS_peak_703_lociStitched	chr1(.):36395415-36397819	3.5817
1_MACS_peak_704_lociStitched	chr1(.):36489083-36489647	0.9958
1_MACS_peak_705_lociStitched	chr1(.):36553772-36555661	3.1562
2_MACS_peak_706_lociStitched	chr1(.):36614106-36617770	2.9869
1_MACS_peak_708_lociStitched	chr1(.):36620604-36622973	2.7233
1_MACS_peak_709_lociStitched	chr1(.):36632771-36633313	0.8394
1_MACS_peak_710_lociStitched	chr1(.):36640246-36641735	1.0714
1_MACS_peak_711_lociStitched	chr1(.):36653244-36653994	0.9544
1_MACS_peak_712_lociStitched	chr1(.):36672741-36673682	1.0629
1_MACS_peak_713_lociStitched	chr1(.):36688241-36691437	4.6415
1_MACS_peak_714_lociStitched	chr1(.):36772702-36773296	1.0755
1_MACS_peak_715_lociStitched	chr1(.):36838991-36841037	1.7819
2_MACS_peak_716_lociStitched	chr1(.):36850261-36853606	3.5148
1_MACS_peak_718_lociStitched	chr1(.):36862311-36864420	3.3035
2_MACS_peak_719_lociStitched	chr1(.):36865951-36867926	2.514
1_MACS_peak_721_lociStitched	chr1(.):36916177-36916956	2.2455
1_MACS_peak_722_lociStitched	chr1(.):36929154-36931200	4.2012
1_MACS_peak_723_lociStitched	chr1(.):36939304-36940007	1.1385
1_MACS_peak_724_lociStitched	chr1(.):37934756-37935871	1.0249
2_MACS_peak_725_lociStitched	chr1(.):37939585-37941050	2.2045
1_MACS_peak_727_lociStitched	chr1(.):37941739-37943639	1.2792
1_MACS_peak_728_lociStitched	chr1(.):37944300-37945862	2.0512
1_MACS_peak_729_lociStitched	chr1(.):37979977-37981044	2.4292
1_MACS_peak_730_lociStitched	chr1(.):38019005-38020382	2.9843
1_MACS_peak_731_lociStitched	chr1(.):38060590-38061669	4.26
1_MACS_peak_732_lociStitched	chr1(.):38140687-38143938	2.1371
1_MACS_peak_733_lociStitched	chr1(.):38155477-38156268	1.5331
2_MACS_peak_734_lociStitched	chr1(.):38157157-38158885	1.7317
1_MACS_peak_736_lociStitched	chr1(.):38259310-38260533	1.6361
1_MACS_peak_737_lociStitched	chr1(.):38272845-38274964	2.6045
1_MACS_peak_738_lociStitched	chr1(.):38276427-38276874	0.6499
1_MACS_peak_739_lociStitched	chr1(.):38305523-38306082	0.7346
1_MACS_peak_740_lociStitched	chr1(.):38324437-38326192	3.7429
1_MACS_peak_741_lociStitched	chr1(.):38396818-38397443	1.3094
1_MACS_peak_742_lociStitched	chr1(.):38411913-38414146	1.9217
2_MACS_peak_743_lociStitched	chr1(.):38454695-38456307	1.6895
2_MACS_peak_745_lociStitched	chr1(.):38465387-38468231	2.0172
1_MACS_peak_747_lociStitched	chr1(.):38470269-38470809	0.7911
1_MACS_peak_748_lociStitched	chr1(.):38474627-38475248	0.9418
1_MACS_peak_749_lociStitched	chr1(.):38477669-38479377	3.2253
2_MACS_peak_750_lociStitched	chr1(.):38493015-38496615	1.87
1_MACS_peak_752_lociStitched	chr1(.):38512693-38513061	1.0361
1_MACS_peak_753_lociStitched	chr1(.):38939612-38942197	2.7029
1_MACS_peak_754_lociStitched	chr1(.):38993250-38993604	0.7999
1_MACS_peak_755_lociStitched	chr1(.):39280983-39282481	1.3596
3_MACS_peak_756_lociStitched	chr1(.):39324003-39326314	1.1865
2_MACS_peak_759_lociStitched	chr1(.):39338423-39339703	0.9606
1_MACS_peak_761_lociStitched	chr1(.):39456006-39457795	2.2165
1_MACS_peak_762_lociStitched	chr1(.):39491245-39492890	2.6712
1_MACS_peak_763_lociStitched	chr1(.):39555152-39557156	2.0552
1_MACS_peak_764_lociStitched	chr1(.):39623776-39624449	1.0416
1_MACS_peak_765_lociStitched	chr1(.):39680834-39681937	1.1983
1_MACS_peak_766_lociStitched	chr1(.):39733194-39736563	2.6744
2_MACS_peak_767_lociStitched	chr1(.):39737707-39739101	0.9018
1_MACS_peak_769_lociStitched	chr1(.):39833850-39834648	0.9669
1_MACS_peak_770_lociStitched	chr1(.):39872907-39874509	1.6197
1_MACS_peak_771_lociStitched	chr1(.):39956155-39957528	1.3692
2_MACS_peak_772_lociStitched	chr1(.):39973870-39978758	2.3091
1_MACS_peak_774_lociStitched	chr1(.):39990075-39993052	3.3428
1_MACS_peak_775_lociStitched	chr1(.):40024311-40025379	2.2785
1_MACS_peak_776_lociStitched	chr1(.):40040635-40042584	2.2136
1_MACS_peak_777_lociStitched	chr1(.):40047280-40047745	0.7808
1_MACS_peak_778_lociStitched	chr1(.):40062085-40065472	2.2332
2_MACS_peak_779_lociStitched	chr1(.):40071029-40072715	1.7238
1_MACS_peak_781_lociStitched	chr1(.):40119426-40119950	0.7332
1_MACS_peak_782_lociStitched	chr1(.):40132655-40133716	0.9728
1_MACS_peak_783_lociStitched	chr1(.):40203961-40205351	2.317
1_MACS_peak_784_lociStitched	chr1(.):40238792-40243652	2.7396
2_MACS_peak_785_lociStitched	chr1(.):40253552-40255875	2.456
1_MACS_peak_787_lociStitched	chr1(.):40264123-40265696	3.0678
1_MACS_peak_788_lociStitched	chr1(.):40282541-40283786	1.9223
1_MACS_peak_789_lociStitched	chr1(.):40310413-40312740	1.9335
1_MACS_peak_790_lociStitched	chr1(.):40315864-40317234	1.3936
1_MACS_peak_791_lociStitched	chr1(.):40348564-40349614	1.5096
3_MACS_peak_792_lociStitched	chr1(.):40358215-40362457	0.9641
2_MACS_peak_795_lociStitched	chr1(.):40362964-40368608	2.3019
1_MACS_peak_797_lociStitched	chr1(.):40468103-40468508	0.5762
1_MACS_peak_798_lociStitched	chr1(.):40469179-40469851	0.9871
2_MACS_peak_799_lociStitched	chr1(.):40505014-40507343	2.9055
1_MACS_peak_801_lociStitched	chr1(.):40562304-40563277	2.028
1_MACS_peak_802_lociStitched	chr1(.):40626159-40628207	3.625
3_MACS_peak_803_lociStitched	chr1(.):40650532-40653927	1.8392
3_MACS_peak_806_lociStitched	chr1(.):40697713-40699504	0.9759
2_MACS_peak_809_lociStitched	chr1(.):40722751-40724678	2.9495
1_MACS_peak_811_lociStitched	chr1(.):40780734-40781119	0.7539
2_MACS_peak_812_lociStitched	chr1(.):40839305-40840802	1.3033
1_MACS_peak_814_lociStitched	chr1(.):40849575-40851417	1.0464
2_MACS_peak_815_lociStitched	chr1(.):40855066-40856064	0.6409
1_MACS_peak_817_lociStitched	chr1(.):40915046-40917347	2.9818
1_MACS_peak_818_lociStitched	chr1(.):40942443-40943475	1.2559
1_MACS_peak_819_lociStitched	chr1(.):40973769-40975082	2.225
1_MACS_peak_820_lociStitched	chr1(.):40996315-40997917	2.4963
1_MACS_peak_821_lociStitched	chr1(.):41131326-41132201	1.0077
1_MACS_peak_822_lociStitched	chr1(.):41134130-41134749	0.9416
1_MACS_peak_823_lociStitched	chr1(.):41156628-41158896	5.241
1_MACS_peak_824_lociStitched	chr1(.):41168258-41168714	0.7249
1_MACS_peak_825_lociStitched	chr1(.):41177076-41177774	1.1332
1_MACS_peak_826_lociStitched	chr1(.):41227373-41228351	1.1077
3_MACS_peak_827_lociStitched	chr1(.):41229282-41231067	0.8236
1_MACS_peak_830_lociStitched	chr1(.):41388336-41389283	1.0542
1_MACS_peak_831_lociStitched	chr1(.):41444623-41447001	4.3792
1_MACS_peak_832_lociStitched	chr1(.):41468737-41469292	1.1536
2_MACS_peak_833_lociStitched	chr1(.):41706620-41709220	3.1669
1_MACS_peak_835_lociStitched	chr1(.):41818633-41820421	1.4408
1_MACS_peak_836_lociStitched	chr1(.):41825288-41826834	2.0228
2_MACS_peak_837_lociStitched	chr1(.):41961566-41962601	1.2708
1_MACS_peak_839_lociStitched	chr1(.):42088304-42089841	1.6651
2_MACS_peak_840_lociStitched	chr1(.):42094541-42095917	0.8018
1_MACS_peak_842_lociStitched	chr1(.):42127194-42127772	0.9387
1_MACS_peak_843_lociStitched	chr1(.):42131994-42134322	1.2244
2_MACS_peak_844_lociStitched	chr1(.):42138191-42139382	1.2896
2_MACS_peak_846_lociStitched	chr1(.):42155051-42156085	0.7959
1_MACS_peak_848_lociStitched	chr1(.):42163153-42167398	3.038
1_MACS_peak_849_lociStitched	chr1(.):42191911-42195531	1.9401
1_MACS_peak_850_lociStitched	chr1(.):42203381-42206824	4.0752
2_MACS_peak_851_lociStitched	chr1(.):42215449-42218967	2.5198
2_MACS_peak_853_lociStitched	chr1(.):42267880-42269956	1.4154
2_MACS_peak_855_lociStitched	chr1(.):42356889-42358562	0.9051
1_MACS_peak_857_lociStitched	chr1(.):42384802-42386364	2.5281
1_MACS_peak_858_lociStitched	chr1(.):42416878-42417180	0.6106
3_MACS_peak_859_lociStitched	chr1(.):42467853-42470003	0.7638
1_MACS_peak_862_lociStitched	chr1(.):42501811-42502216	0.7041
1_MACS_peak_863_lociStitched	chr1(.):42799525-42801928	2.0975
1_MACS_peak_864_lociStitched	chr1(.):42921204-42923153	3.3694
2_MACS_peak_865_lociStitched	chr1(.):43123419-43124932	2.1164
2_MACS_peak_867_lociStitched	chr1(.):43146765-43149678	3.3947
2_MACS_peak_869_lociStitched	chr1(.):43231716-43233943	2.44
1_MACS_peak_871_lociStitched	chr1(.):43281778-43283143	2.8429
2_MACS_peak_872_lociStitched	chr1(.):43311731-43313007	1.6538
1_MACS_peak_874_lociStitched	chr1(.):43388852-43391025	3.6551
1_MACS_peak_875_lociStitched	chr1(.):43423339-43425334	2.1189
1_MACS_peak_876_lociStitched	chr1(.):43585729-43586546	1.3038
1_MACS_peak_877_lociStitched	chr1(.):43618218-43618592	0.6297
1_MACS_peak_878_lociStitched	chr1(.):43637173-43638102	1.5097
1_MACS_peak_879_lociStitched	chr1(.):43813860-43816347	4.4623
2_MACS_peak_880_lociStitched	chr1(.):43823563-43825524	2.3083
2_MACS_peak_882_lociStitched	chr1(.):43832864-43834722	1.8669
1_MACS_peak_884_lociStitched	chr1(.):43854744-43856388	2.1455
2_MACS_peak_885_lociStitched	chr1(.):44114884-44116752	1.8015
1_MACS_peak_887_lociStitched	chr1(.):44172253-44174264	2.7933
1_MACS_peak_888_lociStitched	chr1(.):44232649-44233162	0.8433
1_MACS_peak_889_lociStitched	chr1(.):44296544-44303564	4.2955
1_MACS_peak_890_lociStitched	chr1(.):44318585-44319228	0.8656
1_MACS_peak_891_lociStitched	chr1(.):44331180-44332270	1.1095
1_MACS_peak_892_lociStitched	chr1(.):44400319-44400643	0.8875
1_MACS_peak_893_lociStitched	chr1(.):44411585-44413435	3.5292
1_MACS_peak_894_lociStitched	chr1(.):44435590-44436528	2.6655
1_MACS_peak_895_lociStitched	chr1(.):44439710-44441648	2.5984
1_MACS_peak_896_lociStitched	chr1(.):44445062-44445697	0.95
1_MACS_peak_897_lociStitched	chr1(.):44456445-44457406	1.6983
1_MACS_peak_898_lociStitched	chr1(.):44495401-44497299	1.4665
1_MACS_peak_899_lociStitched	chr1(.):44678204-44679572	2.0821
2_MACS_peak_900_lociStitched	chr1(.):44820066-44821662	1.4182
1_MACS_peak_902_lociStitched	chr1(.):44827851-44828939	1.0
1_MACS_peak_903_lociStitched	chr1(.):45096913-45098600	3.298
2_MACS_peak_904_lociStitched	chr1(.):45139304-45140761	1.7204
1_MACS_peak_906_lociStitched	chr1(.):45178384-45179679	1.1564
1_MACS_peak_907_lociStitched	chr1(.):45187453-45188217	1.644
1_MACS_peak_908_lociStitched	chr1(.):45195606-45197798	2.6734
2_MACS_peak_909_lociStitched	chr1(.):45204709-45206512	2.9236
1_MACS_peak_911_lociStitched	chr1(.):45240171-45242653	5.5855
1_MACS_peak_912_lociStitched	chr1(.):45264746-45266870	3.9349
1_MACS_peak_913_lociStitched	chr1(.):45273836-45275481	1.2746
1_MACS_peak_914_lociStitched	chr1(.):45279417-45280649	2.2163
1_MACS_peak_915_lociStitched	chr1(.):45451584-45452263	1.496
2_MACS_peak_916_lociStitched	chr1(.):45476573-45478492	0.8796
1_MACS_peak_918_lociStitched	chr1(.):45645542-45646068	0.9875
2_MACS_peak_919_lociStitched	chr1(.):45671620-45672933	1.4568
1_MACS_peak_921_lociStitched	chr1(.):45768576-45771003	3.9464
1_MACS_peak_922_lociStitched	chr1(.):45786353-45787974	2.1083
2_MACS_peak_923_lociStitched	chr1(.):45803180-45807253	3.3183
1_MACS_peak_925_lociStitched	chr1(.):45813650-45815614	0.9355
1_MACS_peak_926_lociStitched	chr1(.):45956241-45956835	1.4116
2_MACS_peak_927_lociStitched	chr1(.):45965031-45966700	1.2225
1_MACS_peak_929_lociStitched	chr1(.):45986736-45988531	3.7929
1_MACS_peak_930_lociStitched	chr1(.):46009077-46009672	1.0872
1_MACS_peak_931_lociStitched	chr1(.):46015915-46017302	3.1866
1_MACS_peak_932_lociStitched	chr1(.):46049075-46051001	4.2413
1_MACS_peak_933_lociStitched	chr1(.):46052442-46052823	0.6657
1_MACS_peak_934_lociStitched	chr1(.):46151082-46155131	4.8721
1_MACS_peak_935_lociStitched	chr1(.):46215463-46217131	3.4424
2_MACS_peak_936_lociStitched	chr1(.):46250829-46252209	0.8274
2_MACS_peak_938_lociStitched	chr1(.):46267813-46270172	2.2616
1_MACS_peak_940_lociStitched	chr1(.):46527750-46529133	1.1779
2_MACS_peak_941_lociStitched	chr1(.):46597306-46601186	3.3663
1_MACS_peak_943_lociStitched	chr1(.):46625251-46625965	0.9758
2_MACS_peak_944_lociStitched	chr1(.):46663409-46664954	1.662
2_MACS_peak_946_lociStitched	chr1(.):46712347-46714419	1.8865
1_MACS_peak_948_lociStitched	chr1(.):46767087-46770643	3.3763
1_MACS_peak_949_lociStitched	chr1(.):46805213-46807865	3.3459
1_MACS_peak_950_lociStitched	chr1(.):46813571-46813974	0.6553
1_MACS_peak_951_lociStitched	chr1(.):47069421-47069931	1.7517
1_MACS_peak_952_lociStitched	chr1(.):47082167-47082610	0.914
2_MACS_peak_953_lociStitched	chr1(.):47133141-47134521	1.4839
2_MACS_peak_955_lociStitched	chr1(.):47183980-47185528	2.1349
2_MACS_peak_957_lociStitched	chr1(.):47754672-47755633	0.6509
2_MACS_peak_959_lociStitched	chr1(.):47778823-47780867	1.8448
2_MACS_peak_961_lociStitched	chr1(.):47798595-47801115	2.8742
1_MACS_peak_963_lociStitched	chr1(.):47816664-47817052	0.7311
1_MACS_peak_964_lociStitched	chr1(.):47902295-47903683	1.6444
1_MACS_peak_965_lociStitched	chr1(.):48615786-48616022	0.501
2_MACS_peak_966_lociStitched	chr1(.):50955716-50958153	1.1408
1_MACS_peak_968_lociStitched	chr1(.):51189823-51191128	1.0413
1_MACS_peak_969_lociStitched	chr1(.):51339479-51340286	1.2844
1_MACS_peak_970_lociStitched	chr1(.):51424981-51427047	2.3286
