GENE_ID	locusLine	bin_1_13_0EWZ_0229Kronos_MM1S-KB-1hr-1_H3K27Ac_hs-dm_i22.bam
1_MACS_peak_480_lociStitched	chr1(.):35449699-35451603	1.4481
1_MACS_peak_481_lociStitched	chr1(.):35496118-35498022	3.6119
1_MACS_peak_482_lociStitched	chr1(.):35544241-35546168	2.9939
1_MACS_peak_483_lociStitched	chr1(.):35656649-35659656	2.662
1_MACS_peak_484_lociStitched	chr1(.):35733689-35735509	2.2668
1_MACS_peak_485_lociStitched	chr1(.):35971484-35973258	0.6516
1_MACS_peak_486_lociStitched	chr1(.):36004120-36006290	0.8208
1_MACS_peak_487_lociStitched	chr1(.):36021954-36024355	3.5922
1_MACS_peak_488_lociStitched	chr1(.):36088359-36090076	1.0206
2_MACS_peak_489_lociStitched	chr1(.):36102782-36108444	1.3748
1_MACS_peak_491_lociStitched	chr1(.):36183471-36185332	1.7471
1_MACS_peak_492_lociStitched	chr1(.):36221085-36221874	0.4377
1_MACS_peak_493_lociStitched	chr1(.):36233759-36236284	2.9094
1_MACS_peak_494_lociStitched	chr1(.):36245010-36246139	0.8095
1_MACS_peak_495_lociStitched	chr1(.):36273219-36274925	1.2125
1_MACS_peak_496_lociStitched	chr1(.):36348477-36349669	1.1352
1_MACS_peak_497_lociStitched	chr1(.):36395477-36397903	2.7433
1_MACS_peak_498_lociStitched	chr1(.):36488574-36489971	1.0252
1_MACS_peak_499_lociStitched	chr1(.):36553572-36555780	2.8018
3_MACS_peak_500_lociStitched	chr1(.):36614008-36627403	1.7294
1_MACS_peak_503_lociStitched	chr1(.):36640064-36642010	1.1978
1_MACS_peak_504_lociStitched	chr1(.):36688426-36691490	4.0955
1_MACS_peak_505_lociStitched	chr1(.):36771570-36773307	1.0634
1_MACS_peak_506_lociStitched	chr1(.):36838537-36840940	2.0968
1_MACS_peak_507_lociStitched	chr1(.):36849933-36854124	3.8768
2_MACS_peak_508_lociStitched	chr1(.):36862506-36867639	0.9338
1_MACS_peak_510_lociStitched	chr1(.):36915439-36916932	1.1029
1_MACS_peak_511_lociStitched	chr1(.):36928787-36930795	2.5281
1_MACS_peak_512_lociStitched	chr1(.):36939383-36940865	0.7613
1_MACS_peak_513_lociStitched	chr1(.):37108383-37110425	1.3317
1_MACS_peak_514_lociStitched	chr1(.):37129281-37130933	0.8379
1_MACS_peak_515_lociStitched	chr1(.):37754000-37755505	0.8508
2_MACS_peak_516_lociStitched	chr1(.):37933712-37946276	1.3642
1_MACS_peak_518_lociStitched	chr1(.):37979348-37981236	1.6625
1_MACS_peak_519_lociStitched	chr1(.):38018964-38020486	1.471
1_MACS_peak_520_lociStitched	chr1(.):38035996-38037568	0.5949
1_MACS_peak_521_lociStitched	chr1(.):38060482-38062086	1.7684
4_MACS_peak_522_lociStitched	chr1(.):38140979-38158825	0.7888
1_MACS_peak_526_lociStitched	chr1(.):38204326-38205868	0.9148
1_MACS_peak_527_lociStitched	chr1(.):38218260-38219078	0.4394
1_MACS_peak_528_lociStitched	chr1(.):38258780-38261140	1.2622
1_MACS_peak_529_lociStitched	chr1(.):38272574-38275117	1.6602
1_MACS_peak_530_lociStitched	chr1(.):38304747-38306289	0.9537
1_MACS_peak_531_lociStitched	chr1(.):38324187-38326547	2.0973
1_MACS_peak_532_lociStitched	chr1(.):38396618-38397860	0.8605
1_MACS_peak_533_lociStitched	chr1(.):38411628-38413894	1.7015
1_MACS_peak_534_lociStitched	chr1(.):38454499-38456537	1.5475
1_MACS_peak_535_lociStitched	chr1(.):38477649-38479437	2.2567
1_MACS_peak_536_lociStitched	chr1(.):38492473-38496919	1.4691
1_MACS_peak_537_lociStitched	chr1(.):38939459-38942501	3.1988
1_MACS_peak_538_lociStitched	chr1(.):38992402-38993876	0.7294
1_MACS_peak_539_lociStitched	chr1(.):39281601-39282515	0.4987
1_MACS_peak_540_lociStitched	chr1(.):39324026-39326372	1.7173
1_MACS_peak_541_lociStitched	chr1(.):39337825-39339948	1.2809
2_MACS_peak_542_lociStitched	chr1(.):39456097-39462894	0.514
1_MACS_peak_544_lociStitched	chr1(.):39491140-39493186	2.1526
1_MACS_peak_545_lociStitched	chr1(.):39570691-39572512	0.8707
1_MACS_peak_546_lociStitched	chr1(.):39649141-39650415	0.8675
2_MACS_peak_547_lociStitched	chr1(.):39661954-39671950	0.5603
1_MACS_peak_549_lociStitched	chr1(.):39680100-39682937	1.3339
2_MACS_peak_550_lociStitched	chr1(.):39733424-39738778	1.1996
2_MACS_peak_552_lociStitched	chr1(.):39859542-39864953	0.5239
1_MACS_peak_554_lociStitched	chr1(.):39872371-39875552	1.0997
1_MACS_peak_555_lociStitched	chr1(.):39955998-39958560	2.2197
1_MACS_peak_556_lociStitched	chr1(.):39973323-39977097	6.1269
1_MACS_peak_557_lociStitched	chr1(.):39989658-39993675	3.3664
1_MACS_peak_558_lociStitched	chr1(.):40029965-40042826	1.7175
2_MACS_peak_559_lociStitched	chr1(.):40062687-40072595	1.0459
1_MACS_peak_561_lociStitched	chr1(.):40104637-40106042	0.8718
1_MACS_peak_562_lociStitched	chr1(.):40146368-40147545	0.7206
1_MACS_peak_563_lociStitched	chr1(.):40203918-40205487	1.4691
1_MACS_peak_564_lociStitched	chr1(.):40240285-40243590	4.1516
1_MACS_peak_565_lociStitched	chr1(.):40254013-40255849	2.5206
1_MACS_peak_566_lociStitched	chr1(.):40264186-40265938	3.6396
1_MACS_peak_567_lociStitched	chr1(.):40282211-40284067	3.198
1_MACS_peak_568_lociStitched	chr1(.):40290358-40291925	1.255
1_MACS_peak_569_lociStitched	chr1(.):40309914-40313588	1.9259
1_MACS_peak_570_lociStitched	chr1(.):40348295-40349799	1.2001
1_MACS_peak_571_lociStitched	chr1(.):40366570-40368562	0.8515
2_MACS_peak_572_lociStitched	chr1(.):40420258-40427132	0.8334
1_MACS_peak_574_lociStitched	chr1(.):40468647-40470575	2.2446
1_MACS_peak_575_lociStitched	chr1(.):40504121-40507502	5.1425
2_MACS_peak_576_lociStitched	chr1(.):40523620-40531664	0.9538
1_MACS_peak_578_lociStitched	chr1(.):40562284-40563248	0.9663
1_MACS_peak_579_lociStitched	chr1(.):40626369-40628238	2.4108
1_MACS_peak_580_lociStitched	chr1(.):40697889-40699020	0.715
1_MACS_peak_581_lociStitched	chr1(.):40722460-40724743	3.6583
5_MACS_peak_582_lociStitched	chr1(.):40839245-40858505	1.2922
1_MACS_peak_587_lociStitched	chr1(.):40915249-40916299	0.5244
1_MACS_peak_588_lociStitched	chr1(.):40942408-40943762	0.909
1_MACS_peak_589_lociStitched	chr1(.):40973897-40975038	0.6683
1_MACS_peak_590_lociStitched	chr1(.):40996447-40998061	0.8028
1_MACS_peak_591_lociStitched	chr1(.):41130777-41132082	0.741
1_MACS_peak_592_lociStitched	chr1(.):41156766-41158785	3.0553
1_MACS_peak_593_lociStitched	chr1(.):41174246-41175599	1.1857
1_MACS_peak_594_lociStitched	chr1(.):41444522-41447075	3.4839
1_MACS_peak_595_lociStitched	chr1(.):41706228-41708901	2.664
1_MACS_peak_596_lociStitched	chr1(.):41969182-41970699	0.7016
1_MACS_peak_597_lociStitched	chr1(.):41981553-41983383	1.1135
2_MACS_peak_598_lociStitched	chr1(.):42085402-42089974	0.9864
3_MACS_peak_600_lociStitched	chr1(.):42127164-42139989	0.3317
1_MACS_peak_603_lociStitched	chr1(.):42163739-42165843	2.0963
2_MACS_peak_604_lociStitched	chr1(.):42186344-42195325	1.4656
1_MACS_peak_606_lociStitched	chr1(.):42216459-42218161	1.6148
2_MACS_peak_607_lociStitched	chr1(.):42265447-42270278	1.4558
1_MACS_peak_609_lociStitched	chr1(.):42339245-42340681	0.7238
1_MACS_peak_610_lociStitched	chr1(.):42347283-42348733	1.025
1_MACS_peak_611_lociStitched	chr1(.):42356321-42358888	1.9618
2_MACS_peak_612_lociStitched	chr1(.):42383422-42386249	1.1832
1_MACS_peak_614_lociStitched	chr1(.):42500564-42502347	0.6418
1_MACS_peak_615_lociStitched	chr1(.):42799407-42801874	1.8449
2_MACS_peak_616_lociStitched	chr1(.):42920983-42929676	1.1553
2_MACS_peak_618_lociStitched	chr1(.):43123240-43127508	1.0738
1_MACS_peak_620_lociStitched	chr1(.):43146502-43149897	2.4184
1_MACS_peak_621_lociStitched	chr1(.):43231551-43233923	1.9837
1_MACS_peak_622_lociStitched	chr1(.):43281963-43283403	1.9276
1_MACS_peak_623_lociStitched	chr1(.):43311741-43313258	1.5702
3_MACS_peak_624_lociStitched	chr1(.):43389349-43402672	0.7302
1_MACS_peak_627_lociStitched	chr1(.):43422470-43425425	1.7852
1_MACS_peak_628_lociStitched	chr1(.):43432429-43433616	0.5814
1_MACS_peak_629_lociStitched	chr1(.):43637046-43638519	1.2518
1_MACS_peak_630_lociStitched	chr1(.):43686611-43687932	0.7285
1_MACS_peak_631_lociStitched	chr1(.):43704999-43705851	0.6076
1_MACS_peak_632_lociStitched	chr1(.):43814166-43816026	3.1408
1_MACS_peak_633_lociStitched	chr1(.):43823511-43825787	1.6216
1_MACS_peak_634_lociStitched	chr1(.):43832271-43834842	2.2834
1_MACS_peak_635_lociStitched	chr1(.):43854331-43856710	2.2963
1_MACS_peak_636_lociStitched	chr1(.):43918392-43921129	2.7934
1_MACS_peak_637_lociStitched	chr1(.):43975060-43976430	0.6777
2_MACS_peak_638_lociStitched	chr1(.):44111125-44117712	0.8355
1_MACS_peak_640_lociStitched	chr1(.):44153802-44154795	0.5315
1_MACS_peak_641_lociStitched	chr1(.):44171529-44174390	1.4752
1_MACS_peak_642_lociStitched	chr1(.):44289887-44290913	0.6716
2_MACS_peak_643_lociStitched	chr1(.):44296917-44303143	1.3134
1_MACS_peak_645_lociStitched	chr1(.):44330778-44332413	2.2807
1_MACS_peak_646_lociStitched	chr1(.):44411279-44414046	6.5724
4_MACS_peak_647_lociStitched	chr1(.):44435305-44446167	1.099
1_MACS_peak_651_lociStitched	chr1(.):44456542-44458592	0.8741
1_MACS_peak_652_lociStitched	chr1(.):44495040-44497540	1.9699
1_MACS_peak_653_lociStitched	chr1(.):44678423-44680058	1.3784
1_MACS_peak_654_lociStitched	chr1(.):44771316-44772465	0.6045
1_MACS_peak_655_lociStitched	chr1(.):44820073-44821367	1.3049
1_MACS_peak_656_lociStitched	chr1(.):45096704-45098964	4.0995
2_MACS_peak_657_lociStitched	chr1(.):45139226-45142874	1.0032
1_MACS_peak_659_lociStitched	chr1(.):45178267-45179783	0.8154
1_MACS_peak_660_lociStitched	chr1(.):45186411-45188113	2.3394
1_MACS_peak_661_lociStitched	chr1(.):45195494-45197830	6.9268
1_MACS_peak_662_lociStitched	chr1(.):45204620-45206662	1.5747
1_MACS_peak_663_lociStitched	chr1(.):45240226-45242829	3.6324
1_MACS_peak_664_lociStitched	chr1(.):45264944-45266966	2.127
2_MACS_peak_665_lociStitched	chr1(.):45279159-45286593	1.7568
1_MACS_peak_667_lociStitched	chr1(.):45451199-45452673	1.6135
1_MACS_peak_668_lociStitched	chr1(.):45475617-45479022	1.1224
2_MACS_peak_669_lociStitched	chr1(.):45516931-45519189	0.4019
1_MACS_peak_671_lociStitched	chr1(.):45544255-45545164	0.5314
1_MACS_peak_672_lociStitched	chr1(.):45671619-45672521	0.9354
1_MACS_peak_673_lociStitched	chr1(.):45768601-45770659	2.6058
2_MACS_peak_674_lociStitched	chr1(.):45786379-45793380	0.2862
1_MACS_peak_676_lociStitched	chr1(.):45804548-45807390	3.7673
1_MACS_peak_677_lociStitched	chr1(.):45814168-45815642	0.877
1_MACS_peak_678_lociStitched	chr1(.):45955047-45957714	0.8065
1_MACS_peak_679_lociStitched	chr1(.):45964700-45966751	1.0958
1_MACS_peak_680_lociStitched	chr1(.):45984309-45988413	1.226
2_MACS_peak_681_lociStitched	chr1(.):46008860-46018573	0.7847
1_MACS_peak_683_lociStitched	chr1(.):46048853-46052480	1.6155
1_MACS_peak_684_lociStitched	chr1(.):46122089-46123339	0.6378
1_MACS_peak_685_lociStitched	chr1(.):46151067-46154954	3.0894
1_MACS_peak_686_lociStitched	chr1(.):46215314-46217229	4.0512
1_MACS_peak_687_lociStitched	chr1(.):46268113-46270400	1.1296
1_MACS_peak_688_lociStitched	chr1(.):46336742-46337793	0.5954
1_MACS_peak_689_lociStitched	chr1(.):46390891-46392455	0.6189
1_MACS_peak_690_lociStitched	chr1(.):46455931-46456926	0.56
1_MACS_peak_691_lociStitched	chr1(.):46506103-46510290	2.5851
1_MACS_peak_692_lociStitched	chr1(.):46527729-46529377	0.98
2_MACS_peak_693_lociStitched	chr1(.):46597298-46601333	7.0634
1_MACS_peak_695_lociStitched	chr1(.):46624712-46626751	1.3058
1_MACS_peak_696_lociStitched	chr1(.):46663210-46665114	1.3855
1_MACS_peak_697_lociStitched	chr1(.):46712190-46714753	1.9579
1_MACS_peak_698_lociStitched	chr1(.):46766918-46771636	4.6024
3_MACS_peak_699_lociStitched	chr1(.):46790065-46807194	1.2873
1_MACS_peak_702_lociStitched	chr1(.):46859426-46861383	1.7974
1_MACS_peak_703_lociStitched	chr1(.):47068949-47070570	1.3936
1_MACS_peak_704_lociStitched	chr1(.):47081502-47083076	1.2175
1_MACS_peak_705_lociStitched	chr1(.):47132908-47134494	0.9944
1_MACS_peak_706_lociStitched	chr1(.):47140914-47142320	0.7801
1_MACS_peak_707_lociStitched	chr1(.):47154552-47156310	0.7942
1_MACS_peak_708_lociStitched	chr1(.):47183807-47185615	1.4082
1_MACS_peak_709_lociStitched	chr1(.):47778422-47780941	1.3903
1_MACS_peak_710_lociStitched	chr1(.):47798222-47801060	2.477
1_MACS_peak_711_lociStitched	chr1(.):47902002-47904337	2.3455
1_MACS_peak_712_lociStitched	chr1(.):48491857-48492917	0.6818
1_MACS_peak_713_lociStitched	chr1(.):48937236-48938338	0.6957
1_MACS_peak_714_lociStitched	chr1(.):49255301-49256630	0.8443
1_MACS_peak_715_lociStitched	chr1(.):49412754-49414841	2.4454
2_MACS_peak_716_lociStitched	chr1(.):49442396-49446656	0.7755
1_MACS_peak_718_lociStitched	chr1(.):49862329-49863305	0.4913
1_MACS_peak_719_lociStitched	chr1(.):50798475-50799713	1.021
1_MACS_peak_720_lociStitched	chr1(.):51442630-51444668	0.8955
1_MACS_peak_721_lociStitched	chr1(.):51565654-51566836	0.6204
1_MACS_peak_722_lociStitched	chr1(.):51668705-51670244	1.1472
1_MACS_peak_723_lociStitched	chr1(.):51699393-51703064	2.2296
1_MACS_peak_724_lociStitched	chr1(.):51762381-51763347	0.577
1_MACS_peak_725_lociStitched	chr1(.):51966387-51968105	1.1916
1_MACS_peak_726_lociStitched	chr1(.):51983054-51985285	1.9266
1_MACS_peak_727_lociStitched	chr1(.):52034075-52037002	2.0171
1_MACS_peak_728_lociStitched	chr1(.):52043937-52045074	0.7764
1_MACS_peak_729_lociStitched	chr1(.):52082460-52083486	0.7917
2_MACS_peak_730_lociStitched	chr1(.):52192172-52197588	0.8592
1_MACS_peak_732_lociStitched	chr1(.):52241785-52243200	0.6301
1_MACS_peak_733_lociStitched	chr1(.):52328390-52329596	0.9802
2_MACS_peak_734_lociStitched	chr1(.):52336601-52345755	2.131
1_MACS_peak_736_lociStitched	chr1(.):52372540-52373566	0.669
2_MACS_peak_737_lociStitched	chr1(.):52420846-52430523	0.7962
1_MACS_peak_739_lociStitched	chr1(.):52455811-52456770	0.7112
1_MACS_peak_740_lociStitched	chr1(.):52497320-52499916	2.1853
1_MACS_peak_741_lociStitched	chr1(.):52519833-52523088	2.4393
1_MACS_peak_742_lociStitched	chr1(.):52607247-52608979	1.3865
2_MACS_peak_743_lociStitched	chr1(.):52830277-52834952	2.0071
1_MACS_peak_745_lociStitched	chr1(.):52868429-52871330	3.0413
1_MACS_peak_746_lociStitched	chr1(.):53017081-53020037	2.3032
1_MACS_peak_747_lociStitched	chr1(.):53101209-53104582	6.409
2_MACS_peak_748_lociStitched	chr1(.):53163053-53169993	1.1218
1_MACS_peak_750_lociStitched	chr1(.):53191249-53193141	1.1934
1_MACS_peak_751_lociStitched	chr1(.):53308203-53309691	0.9095
1_MACS_peak_752_lociStitched	chr1(.):53392447-53393946	0.7423
1_MACS_peak_753_lociStitched	chr1(.):53480031-53481552	0.7883
1_MACS_peak_754_lociStitched	chr1(.):53661939-53663610	2.7262
1_MACS_peak_755_lociStitched	chr1(.):53685386-53687159	3.1631
1_MACS_peak_756_lociStitched	chr1(.):53703366-53705029	1.1761
1_MACS_peak_757_lociStitched	chr1(.):53724865-53727050	1.1783
2_MACS_peak_758_lociStitched	chr1(.):53790668-53794616	3.0955
1_MACS_peak_760_lociStitched	chr1(.):54065704-54067268	0.9024
1_MACS_peak_761_lociStitched	chr1(.):54144571-54145848	0.5573
3_MACS_peak_762_lociStitched	chr1(.):54199753-54205649	1.4871
1_MACS_peak_765_lociStitched	chr1(.):54232344-54233328	0.6891
1_MACS_peak_766_lociStitched	chr1(.):54302713-54304773	9.1243
1_MACS_peak_767_lociStitched	chr1(.):54354143-54356253	0.8746
1_MACS_peak_768_lociStitched	chr1(.):54410344-54412905	1.4438
2_MACS_peak_769_lociStitched	chr1(.):54512575-54520111	1.3817
1_MACS_peak_771_lociStitched	chr1(.):54664769-54667164	2.8747
1_MACS_peak_772_lociStitched	chr1(.):54841379-54844161	3.1423
1_MACS_peak_773_lociStitched	chr1(.):54871201-54874229	1.1341
1_MACS_peak_774_lociStitched	chr1(.):54953682-54955514	0.6499
1_MACS_peak_775_lociStitched	chr1(.):55181158-55182460	1.3494
1_MACS_peak_776_lociStitched	chr1(.):55229210-55230471	1.6658
1_MACS_peak_777_lociStitched	chr1(.):55266150-55268007	2.6764
1_MACS_peak_778_lociStitched	chr1(.):55352171-55353771	1.2497
1_MACS_peak_779_lociStitched	chr1(.):55621372-55623147	0.8429
1_MACS_peak_780_lociStitched	chr1(.):55680228-55682059	2.2318
1_MACS_peak_781_lociStitched	chr1(.):55753389-55754882	0.6338
1_MACS_peak_782_lociStitched	chr1(.):55828284-55829701	0.8709
1_MACS_peak_783_lociStitched	chr1(.):56001890-56002829	0.6839
1_MACS_peak_784_lociStitched	chr1(.):56106357-56107590	0.712
1_MACS_peak_785_lociStitched	chr1(.):58037320-58038131	0.4479
1_MACS_peak_786_lociStitched	chr1(.):58451927-58453000	0.5709
1_MACS_peak_787_lociStitched	chr1(.):58983548-58984202	2.3048
1_MACS_peak_788_lociStitched	chr1(.):59010949-59012847	2.4821
1_MACS_peak_789_lociStitched	chr1(.):59164616-59166171	2.8629
1_MACS_peak_790_lociStitched	chr1(.):59238676-59240073	0.9628
1_MACS_peak_791_lociStitched	chr1(.):59247828-59251875	3.0924
1_MACS_peak_792_lociStitched	chr1(.):59270988-59272793	0.9749
1_MACS_peak_793_lociStitched	chr1(.):59280554-59282782	2.0065
1_MACS_peak_794_lociStitched	chr1(.):59339790-59341335	0.7143
1_MACS_peak_795_lociStitched	chr1(.):59348869-59349983	0.5872
1_MACS_peak_796_lociStitched	chr1(.):59368430-59371053	3.5741
1_MACS_peak_797_lociStitched	chr1(.):59433267-59435339	2.234
2_MACS_peak_798_lociStitched	chr1(.):59478524-59487006	0.7081
1_MACS_peak_800_lociStitched	chr1(.):59612109-59613257	0.6738
1_MACS_peak_801_lociStitched	chr1(.):59761277-59763518	2.0424
2_MACS_peak_802_lociStitched	chr1(.):60279516-60281330	1.3125
2_MACS_peak_804_lociStitched	chr1(.):61515426-61523514	0.3494
2_MACS_peak_806_lociStitched	chr1(.):61541287-61549583	0.8985
1_MACS_peak_808_lociStitched	chr1(.):61783774-61785313	1.2854
1_MACS_peak_809_lociStitched	chr1(.):61917782-61919843	0.7819
1_MACS_peak_810_lociStitched	chr1(.):62189849-62191651	2.3892
1_MACS_peak_811_lociStitched	chr1(.):62207390-62208556	0.9319
1_MACS_peak_812_lociStitched	chr1(.):62900901-62904403	7.6009
1_MACS_peak_813_lociStitched	chr1(.):63152874-63154846	1.2771
1_MACS_peak_814_lociStitched	chr1(.):63248822-63250653	2.8342
1_MACS_peak_815_lociStitched	chr1(.):63265357-63267683	1.1488
1_MACS_peak_816_lociStitched	chr1(.):63275179-63277198	1.5957
2_MACS_peak_817_lociStitched	chr1(.):63782287-63788741	0.6107
1_MACS_peak_819_lociStitched	chr1(.):63832569-63834399	1.9406
1_MACS_peak_820_lociStitched	chr1(.):63987856-63990810	6.6134
1_MACS_peak_821_lociStitched	chr1(.):64058312-64060492	2.863
1_MACS_peak_822_lociStitched	chr1(.):64208207-64209126	0.4851
1_MACS_peak_823_lociStitched	chr1(.):64637383-64638893	0.5579
1_MACS_peak_824_lociStitched	chr1(.):64688907-64690038	0.7936
1_MACS_peak_825_lociStitched	chr1(.):64935387-64936585	1.0062
1_MACS_peak_826_lociStitched	chr1(.):65209861-65211971	1.3258
1_MACS_peak_827_lociStitched	chr1(.):65329326-65330934	1.1487
1_MACS_peak_828_lociStitched	chr1(.):65348116-65349279	0.6262
1_MACS_peak_829_lociStitched	chr1(.):65363639-65364752	0.5244
1_MACS_peak_830_lociStitched	chr1(.):65430903-65434242	1.4654
1_MACS_peak_831_lociStitched	chr1(.):65452699-65454138	0.7339
1_MACS_peak_832_lociStitched	chr1(.):65467644-65469418	1.3379
1_MACS_peak_833_lociStitched	chr1(.):65509499-65511142	0.773
1_MACS_peak_834_lociStitched	chr1(.):65532092-65534487	1.1484
1_MACS_peak_835_lociStitched	chr1(.):65613011-65614756	0.4951
1_MACS_peak_836_lociStitched	chr1(.):65719365-65721170	1.2699
2_MACS_peak_837_lociStitched	chr1(.):65884466-65887568	2.1494
1_MACS_peak_839_lociStitched	chr1(.):66169304-66170515	0.6305
1_MACS_peak_840_lociStitched	chr1(.):66277601-66278872	1.0154
1_MACS_peak_841_lociStitched	chr1(.):66633704-66635184	0.6891
3_MACS_peak_842_lociStitched	chr1(.):66736839-66750273	2.6767
1_MACS_peak_845_lociStitched	chr1(.):66766283-66767665	0.9027
1_MACS_peak_846_lociStitched	chr1(.):66796906-66803250	3.2533
1_MACS_peak_847_lociStitched	chr1(.):66814985-66816703	1.1987
2_MACS_peak_848_lociStitched	chr1(.):66839403-66847473	1.2827
1_MACS_peak_850_lociStitched	chr1(.):66896816-66898868	1.2991
1_MACS_peak_851_lociStitched	chr1(.):66910555-66912696	2.8202
1_MACS_peak_852_lociStitched	chr1(.):67197909-67199838	0.835
2_MACS_peak_853_lociStitched	chr1(.):67222634-67227027	0.9056
1_MACS_peak_855_lociStitched	chr1(.):67234505-67236050	0.7677
1_MACS_peak_856_lociStitched	chr1(.):67244294-67245727	0.6646
1_MACS_peak_857_lociStitched	chr1(.):67318100-67319570	0.8143
2_MACS_peak_858_lociStitched	chr1(.):67389643-67400543	1.2046
1_MACS_peak_860_lociStitched	chr1(.):67467044-67468295	0.7978
3_MACS_peak_861_lociStitched	chr1(.):67477386-67483782	0.3973
1_MACS_peak_864_lociStitched	chr1(.):67518273-67520609	2.5925
1_MACS_peak_865_lociStitched	chr1(.):67680058-67681244	0.6408
1_MACS_peak_866_lociStitched	chr1(.):67805039-67806246	0.7347
1_MACS_peak_867_lociStitched	chr1(.):67893776-67897568	3.5875
2_MACS_peak_868_lociStitched	chr1(.):68027225-68030450	0.4586
1_MACS_peak_870_lociStitched	chr1(.):68118146-68119570	1.2018
1_MACS_peak_871_lociStitched	chr1(.):68150592-68153162	3.1641
1_MACS_peak_872_lociStitched	chr1(.):68201570-68202798	1.3622
1_MACS_peak_873_lociStitched	chr1(.):68213929-68216849	1.8561
1_MACS_peak_874_lociStitched	chr1(.):68224783-68226773	1.3456
1_MACS_peak_875_lociStitched	chr1(.):68626188-68627641	0.6268
1_MACS_peak_876_lociStitched	chr1(.):68643737-68646182	2.0663
1_MACS_peak_877_lociStitched	chr1(.):68696884-68698763	0.5273
1_MACS_peak_878_lociStitched	chr1(.):68903319-68904463	0.5776
1_MACS_peak_879_lociStitched	chr1(.):68961490-68963514	1.2027
1_MACS_peak_880_lociStitched	chr1(.):69520502-69521530	0.4293
1_MACS_peak_881_lociStitched	chr1(.):70032513-70033475	0.5068
1_MACS_peak_882_lociStitched	chr1(.):70670300-70672564	2.5516
1_MACS_peak_883_lociStitched	chr1(.):70686372-70688606	3.6726
1_MACS_peak_884_lociStitched	chr1(.):70818409-70821188	4.7787
1_MACS_peak_885_lociStitched	chr1(.):70875699-70877684	1.943
1_MACS_peak_886_lociStitched	chr1(.):70982645-70984235	0.9725
1_MACS_peak_887_lociStitched	chr1(.):71545514-71547783	3.2355
1_MACS_peak_888_lociStitched	chr1(.):72109423-72111406	0.6759
1_MACS_peak_889_lociStitched	chr1(.):72144247-72145097	0.4384
1_MACS_peak_890_lociStitched	chr1(.):72171507-72172468	0.512
