GENE_ID	locusLine	bin_1_EJM.jin.bam
1_MACS_peak_583_lociStitched	chr1(.):28558922-28559614	4.0474
2_MACS_peak_584_lociStitched	chr1(.):28561752-28563724	2.9261
5_MACS_peak_586_lociStitched	chr1(.):28570844-28576766	1.8071
1_MACS_peak_591_lociStitched	chr1(.):28585952-28587111	2.1617
2_MACS_peak_592_lociStitched	chr1(.):28654868-28656459	2.9055
1_MACS_peak_594_lociStitched	chr1(.):28695810-28696971	3.5774
2_MACS_peak_595_lociStitched	chr1(.):28764482-28765545	1.3783
4_MACS_peak_597_lociStitched	chr1(.):28831362-28835315	2.6523
2_MACS_peak_601_lociStitched	chr1(.):28844550-28846170	3.0916
2_MACS_peak_603_lociStitched	chr1(.):28878789-28880497	2.2761
2_MACS_peak_605_lociStitched	chr1(.):28907371-28909598	1.8172
2_MACS_peak_607_lociStitched	chr1(.):28925252-28926573	1.4536
2_MACS_peak_609_lociStitched	chr1(.):28968807-28971007	3.3557
1_MACS_peak_611_lociStitched	chr1(.):28973805-28975167	2.8288
2_MACS_peak_612_lociStitched	chr1(.):28994666-28996423	2.3795
1_MACS_peak_614_lociStitched	chr1(.):29062577-29064753	3.3138
1_MACS_peak_615_lociStitched	chr1(.):29101485-29102185	1.464
1_MACS_peak_616_lociStitched	chr1(.):29172559-29172911	0.9311
3_MACS_peak_617_lociStitched	chr1(.):29210948-29214391	2.1667
2_MACS_peak_620_lociStitched	chr1(.):29240235-29242192	2.129
2_MACS_peak_622_lociStitched	chr1(.):29253745-29254789	1.2084
2_MACS_peak_624_lociStitched	chr1(.):29507018-29509450	3.873
1_MACS_peak_626_lociStitched	chr1(.):29556987-29557483	2.0957
1_MACS_peak_627_lociStitched	chr1(.):31191511-31192373	3.0115
4_MACS_peak_628_lociStitched	chr1(.):31216800-31219922	1.3195
2_MACS_peak_632_lociStitched	chr1(.):31222308-31224034	1.6584
1_MACS_peak_634_lociStitched	chr1(.):31230142-31230897	1.5681
1_MACS_peak_635_lociStitched	chr1(.):31232813-31233056	1.0043
1_MACS_peak_636_lociStitched	chr1(.):31537449-31539247	2.9968
1_MACS_peak_637_lociStitched	chr1(.):31628046-31628688	1.4486
3_MACS_peak_638_lociStitched	chr1(.):31768750-31770822	2.4189
1_MACS_peak_641_lociStitched	chr1(.):31949445-31951289	2.759
1_MACS_peak_642_lociStitched	chr1(.):31971524-31971758	1.1095
1_MACS_peak_643_lociStitched	chr1(.):32014846-32015486	1.8808
1_MACS_peak_644_lociStitched	chr1(.):32109496-32111211	4.0741
1_MACS_peak_645_lociStitched	chr1(.):32253858-32254712	3.1377
1_MACS_peak_646_lociStitched	chr1(.):32395600-32396087	1.2788
2_MACS_peak_647_lociStitched	chr1(.):32402448-32404734	2.5733
1_MACS_peak_649_lociStitched	chr1(.):32410028-32410673	1.6728
1_MACS_peak_650_lociStitched	chr1(.):32420527-32420979	1.1991
1_MACS_peak_651_lociStitched	chr1(.):32421867-32422371	1.4056
2_MACS_peak_652_lociStitched	chr1(.):32445917-32447195	1.11
2_MACS_peak_654_lociStitched	chr1(.):32450261-32451978	1.444
1_MACS_peak_656_lociStitched	chr1(.):32470824-32471132	0.896
1_MACS_peak_657_lociStitched	chr1(.):32472812-32473216	1.1274
1_MACS_peak_658_lociStitched	chr1(.):32478613-32480747	3.6533
1_MACS_peak_659_lociStitched	chr1(.):32537686-32539272	2.0482
1_MACS_peak_660_lociStitched	chr1(.):32572892-32575085	2.4751
1_MACS_peak_661_lociStitched	chr1(.):32644775-32646506	2.9803
1_MACS_peak_662_lociStitched	chr1(.):32666077-32666448	1.1106
1_MACS_peak_663_lociStitched	chr1(.):32671093-32672086	2.9508
2_MACS_peak_664_lociStitched	chr1(.):32687502-32688865	2.5525
2_MACS_peak_666_lociStitched	chr1(.):32715222-32716669	1.6231
1_MACS_peak_668_lociStitched	chr1(.):32719174-32720083	1.3604
2_MACS_peak_669_lociStitched	chr1(.):32756943-32758655	3.0597
1_MACS_peak_671_lociStitched	chr1(.):32816449-32817851	1.8258
2_MACS_peak_672_lociStitched	chr1(.):32859472-32860880	3.1457
1_MACS_peak_674_lociStitched	chr1(.):32965761-32966055	1.0066
1_MACS_peak_675_lociStitched	chr1(.):32986318-32986915	1.459
1_MACS_peak_676_lociStitched	chr1(.):33004709-33005190	1.5338
1_MACS_peak_677_lociStitched	chr1(.):33092212-33094426	1.7904
2_MACS_peak_678_lociStitched	chr1(.):33115151-33117761	3.8292
1_MACS_peak_680_lociStitched	chr1(.):33181890-33182312	1.8991
3_MACS_peak_681_lociStitched	chr1(.):33281832-33285140	3.2778
1_MACS_peak_684_lociStitched	chr1(.):33430144-33430980	1.3764
2_MACS_peak_685_lociStitched	chr1(.):33445464-33448026	1.9267
1_MACS_peak_687_lociStitched	chr1(.):33448734-33448992	1.2651
1_MACS_peak_688_lociStitched	chr1(.):33501619-33502541	2.9923
2_MACS_peak_689_lociStitched	chr1(.):33592079-33594115	1.8156
1_MACS_peak_691_lociStitched	chr1(.):33646583-33647691	1.5422
1_MACS_peak_692_lociStitched	chr1(.):33720759-33721738	1.4662
1_MACS_peak_693_lociStitched	chr1(.):33722405-33723611	1.9934
2_MACS_peak_694_lociStitched	chr1(.):33814625-33816224	1.7946
1_MACS_peak_696_lociStitched	chr1(.):33938321-33938699	0.9235
1_MACS_peak_697_lociStitched	chr1(.):35037277-35037571	0.6988
2_MACS_peak_698_lociStitched	chr1(.):35324429-35325905	2.5139
1_MACS_peak_700_lociStitched	chr1(.):35331139-35332207	2.6658
1_MACS_peak_701_lociStitched	chr1(.):35450579-35451384	2.1775
1_MACS_peak_702_lociStitched	chr1(.):35496401-35497663	2.5943
1_MACS_peak_703_lociStitched	chr1(.):35544464-35545730	2.6902
2_MACS_peak_704_lociStitched	chr1(.):35657723-35659742	4.6829
1_MACS_peak_706_lociStitched	chr1(.):35730428-35730779	1.2427
1_MACS_peak_707_lociStitched	chr1(.):35733816-35735261	2.9382
1_MACS_peak_708_lociStitched	chr1(.):36022315-36024480	3.2316
1_MACS_peak_709_lociStitched	chr1(.):36106212-36107708	3.1345
1_MACS_peak_710_lociStitched	chr1(.):36184010-36185055	2.6454
2_MACS_peak_711_lociStitched	chr1(.):36234750-36236039	2.009
2_MACS_peak_713_lociStitched	chr1(.):36273301-36274574	1.5768
1_MACS_peak_715_lociStitched	chr1(.):36348759-36349332	1.6721
1_MACS_peak_716_lociStitched	chr1(.):36395640-36397664	2.8604
2_MACS_peak_717_lociStitched	chr1(.):36489136-36490069	1.2729
1_MACS_peak_719_lociStitched	chr1(.):36553843-36555407	2.7466
1_MACS_peak_720_lociStitched	chr1(.):36565750-36566182	1.1546
2_MACS_peak_721_lociStitched	chr1(.):36614096-36617716	3.0307
1_MACS_peak_723_lociStitched	chr1(.):36620641-36623143	3.5162
2_MACS_peak_724_lociStitched	chr1(.):36626036-36628119	2.0015
1_MACS_peak_726_lociStitched	chr1(.):36640285-36641962	1.5791
1_MACS_peak_727_lociStitched	chr1(.):36653444-36653821	1.2958
2_MACS_peak_728_lociStitched	chr1(.):36688765-36690896	2.7926
1_MACS_peak_730_lociStitched	chr1(.):36771813-36772469	1.3475
1_MACS_peak_731_lociStitched	chr1(.):36786725-36787055	0.97
2_MACS_peak_732_lociStitched	chr1(.):36838609-36840947	1.532
3_MACS_peak_734_lociStitched	chr1(.):36850050-36853917	2.9967
1_MACS_peak_737_lociStitched	chr1(.):36862779-36863965	2.2289
1_MACS_peak_738_lociStitched	chr1(.):36866056-36868013	2.4971
1_MACS_peak_739_lociStitched	chr1(.):36916074-36916574	1.4604
1_MACS_peak_740_lociStitched	chr1(.):36929097-36930648	2.9951
1_MACS_peak_741_lociStitched	chr1(.):37754661-37755470	1.4171
3_MACS_peak_742_lociStitched	chr1(.):37940083-37945748	2.2401
2_MACS_peak_745_lociStitched	chr1(.):37979461-37980932	2.0744
1_MACS_peak_747_lociStitched	chr1(.):38019162-38020365	3.3313
1_MACS_peak_748_lociStitched	chr1(.):38060928-38061654	2.5594
1_MACS_peak_749_lociStitched	chr1(.):38141074-38142150	1.8739
4_MACS_peak_750_lociStitched	chr1(.):38155656-38159375	2.452
1_MACS_peak_754_lociStitched	chr1(.):38259456-38260026	1.1807
1_MACS_peak_755_lociStitched	chr1(.):38273100-38274730	2.0995
2_MACS_peak_756_lociStitched	chr1(.):38324553-38326339	2.3652
2_MACS_peak_758_lociStitched	chr1(.):38366507-38368075	1.5116
1_MACS_peak_760_lociStitched	chr1(.):38396859-38397465	2.1476
2_MACS_peak_761_lociStitched	chr1(.):38405427-38406604	1.2962
1_MACS_peak_763_lociStitched	chr1(.):38411764-38413623	1.8555
1_MACS_peak_764_lociStitched	chr1(.):38454589-38456446	2.3553
2_MACS_peak_765_lociStitched	chr1(.):38460507-38462130	1.837
2_MACS_peak_767_lociStitched	chr1(.):38477802-38479175	2.0281
1_MACS_peak_769_lociStitched	chr1(.):38939672-38942607	2.8938
1_MACS_peak_770_lociStitched	chr1(.):39324130-39325495	1.2598
1_MACS_peak_771_lociStitched	chr1(.):39338241-39339087	1.7111
2_MACS_peak_772_lociStitched	chr1(.):39456032-39457512	2.5122
1_MACS_peak_774_lociStitched	chr1(.):39491321-39492912	2.3582
1_MACS_peak_775_lociStitched	chr1(.):39571082-39572041	1.8566
1_MACS_peak_776_lociStitched	chr1(.):39662376-39662720	0.9948
1_MACS_peak_777_lociStitched	chr1(.):39680428-39681453	1.471
1_MACS_peak_778_lociStitched	chr1(.):39733627-39734146	1.3906
2_MACS_peak_779_lociStitched	chr1(.):39873509-39875448	1.9575
3_MACS_peak_781_lociStitched	chr1(.):39956495-39958156	1.265
1_MACS_peak_784_lociStitched	chr1(.):39964709-39965015	0.8053
1_MACS_peak_785_lociStitched	chr1(.):39966731-39967224	1.2418
1_MACS_peak_786_lociStitched	chr1(.):39973929-39978131	2.9273
1_MACS_peak_787_lociStitched	chr1(.):39990723-39991516	1.5962
1_MACS_peak_788_lociStitched	chr1(.):40024992-40025385	1.0298
1_MACS_peak_789_lociStitched	chr1(.):40040746-40042543	2.1463
2_MACS_peak_790_lociStitched	chr1(.):40062977-40065119	1.6051
1_MACS_peak_792_lociStitched	chr1(.):40071396-40071794	1.2414
1_MACS_peak_793_lociStitched	chr1(.):40157142-40157521	0.9636
2_MACS_peak_794_lociStitched	chr1(.):40204040-40205312	2.2227
1_MACS_peak_796_lociStitched	chr1(.):40236355-40236934	1.2265
1_MACS_peak_797_lociStitched	chr1(.):40239395-40244401	2.9141
2_MACS_peak_798_lociStitched	chr1(.):40253168-40255799	2.5058
1_MACS_peak_800_lociStitched	chr1(.):40264055-40265640	3.4778
1_MACS_peak_801_lociStitched	chr1(.):40282494-40283964	2.9426
2_MACS_peak_802_lociStitched	chr1(.):40310511-40312294	1.533
1_MACS_peak_804_lociStitched	chr1(.):40348623-40349246	2.823
2_MACS_peak_805_lociStitched	chr1(.):40366795-40368105	1.4185
1_MACS_peak_807_lociStitched	chr1(.):40420204-40421240	1.4061
1_MACS_peak_808_lociStitched	chr1(.):40425967-40426967	2.3449
1_MACS_peak_809_lociStitched	chr1(.):40461671-40462042	1.0087
1_MACS_peak_810_lociStitched	chr1(.):40469173-40469794	1.3928
2_MACS_peak_811_lociStitched	chr1(.):40504201-40507368	4.57
1_MACS_peak_813_lociStitched	chr1(.):40530254-40530625	1.1182
1_MACS_peak_814_lociStitched	chr1(.):40562440-40563130	1.843
1_MACS_peak_815_lociStitched	chr1(.):40626497-40627742	3.5766
2_MACS_peak_816_lociStitched	chr1(.):40651535-40652630	1.5634
2_MACS_peak_818_lociStitched	chr1(.):40722798-40724478	3.2488
1_MACS_peak_820_lociStitched	chr1(.):40778329-40778668	1.081
1_MACS_peak_821_lociStitched	chr1(.):40839314-40840905	4.2619
5_MACS_peak_822_lociStitched	chr1(.):40845233-40853519	2.3522
2_MACS_peak_827_lociStitched	chr1(.):40915279-40916857	1.8964
2_MACS_peak_829_lociStitched	chr1(.):40942522-40943396	1.7614
1_MACS_peak_831_lociStitched	chr1(.):40973989-40974970	2.2336
1_MACS_peak_832_lociStitched	chr1(.):40996775-40997783	1.8374
1_MACS_peak_833_lociStitched	chr1(.):41130994-41131364	1.1536
1_MACS_peak_834_lociStitched	chr1(.):41134345-41134650	1.166
1_MACS_peak_835_lociStitched	chr1(.):41156677-41158541	4.4786
1_MACS_peak_836_lociStitched	chr1(.):41174595-41175622	2.117
1_MACS_peak_837_lociStitched	chr1(.):41267808-41268123	1.096
2_MACS_peak_838_lociStitched	chr1(.):41444782-41446683	3.1462
2_MACS_peak_840_lociStitched	chr1(.):41706760-41709074	3.2863
1_MACS_peak_842_lociStitched	chr1(.):41826106-41826684	1.5308
1_MACS_peak_843_lociStitched	chr1(.):41961953-41962474	1.8756
1_MACS_peak_844_lociStitched	chr1(.):41969974-41970455	1.4062
1_MACS_peak_845_lociStitched	chr1(.):41981950-41982913	1.9091
1_MACS_peak_846_lociStitched	chr1(.):42127137-42127757	2.1053
1_MACS_peak_847_lociStitched	chr1(.):42132093-42134289	2.077
1_MACS_peak_848_lociStitched	chr1(.):42138631-42139777	1.7958
2_MACS_peak_849_lociStitched	chr1(.):42163181-42165739	2.1292
1_MACS_peak_851_lociStitched	chr1(.):42192829-42193167	1.2291
1_MACS_peak_852_lociStitched	chr1(.):42194562-42195154	1.5403
2_MACS_peak_853_lociStitched	chr1(.):42204231-42205405	1.538
3_MACS_peak_855_lociStitched	chr1(.):42356639-42359209	1.6508
1_MACS_peak_858_lociStitched	chr1(.):42384870-42385907	1.8262
1_MACS_peak_859_lociStitched	chr1(.):42799937-42801600	2.3337
1_MACS_peak_860_lociStitched	chr1(.):42921265-42922910	3.7695
1_MACS_peak_861_lociStitched	chr1(.):43123515-43124725	2.1208
3_MACS_peak_862_lociStitched	chr1(.):43146861-43149395	2.8079
2_MACS_peak_865_lociStitched	chr1(.):43231982-43233840	2.8427
2_MACS_peak_867_lociStitched	chr1(.):43281799-43283029	2.4131
1_MACS_peak_869_lociStitched	chr1(.):43312240-43313013	1.734
1_MACS_peak_870_lociStitched	chr1(.):43389606-43390895	2.9264
1_MACS_peak_871_lociStitched	chr1(.):43400592-43401656	1.4105
2_MACS_peak_872_lociStitched	chr1(.):43422884-43425439	1.8825
1_MACS_peak_874_lociStitched	chr1(.):43637267-43638010	1.763
2_MACS_peak_875_lociStitched	chr1(.):43823794-43825498	2.4606
2_MACS_peak_877_lociStitched	chr1(.):43832525-43834356	2.2218
1_MACS_peak_879_lociStitched	chr1(.):43854777-43856131	2.7571
1_MACS_peak_880_lociStitched	chr1(.):43919539-43919999	1.8224
3_MACS_peak_881_lociStitched	chr1(.):44114987-44116676	2.2882
2_MACS_peak_884_lociStitched	chr1(.):44172576-44174013	2.1001
1_MACS_peak_886_lociStitched	chr1(.):44297456-44298397	1.4214
1_MACS_peak_887_lociStitched	chr1(.):44299315-44303289	2.825
1_MACS_peak_888_lociStitched	chr1(.):44331231-44331531	0.8688
1_MACS_peak_889_lociStitched	chr1(.):44411732-44413484	3.2958
1_MACS_peak_890_lociStitched	chr1(.):44435606-44436367	1.8258
1_MACS_peak_891_lociStitched	chr1(.):44439506-44441561	3.1223
1_MACS_peak_892_lociStitched	chr1(.):44444498-44444759	1.1257
1_MACS_peak_893_lociStitched	chr1(.):44456780-44457819	1.358
2_MACS_peak_894_lociStitched	chr1(.):44495058-44497083	2.2387
1_MACS_peak_896_lociStitched	chr1(.):44678511-44679586	2.4277
1_MACS_peak_897_lociStitched	chr1(.):44820430-44820969	1.9595
1_MACS_peak_898_lociStitched	chr1(.):45096896-45098293	4.2852
2_MACS_peak_899_lociStitched	chr1(.):45139401-45140748	1.6358
1_MACS_peak_901_lociStitched	chr1(.):45187419-45188163	1.2456
1_MACS_peak_902_lociStitched	chr1(.):45196058-45197737	2.0727
2_MACS_peak_903_lociStitched	chr1(.):45204798-45206377	3.0424
1_MACS_peak_905_lociStitched	chr1(.):45240465-45242728	3.4856
1_MACS_peak_906_lociStitched	chr1(.):45249605-45250167	1.3503
1_MACS_peak_907_lociStitched	chr1(.):45251645-45252477	1.8196
1_MACS_peak_908_lociStitched	chr1(.):45265280-45266884	1.8298
2_MACS_peak_909_lociStitched	chr1(.):45272477-45276715	2.3263
1_MACS_peak_911_lociStitched	chr1(.):45279139-45279892	1.7496
2_MACS_peak_912_lociStitched	chr1(.):45284578-45286523	3.2618
1_MACS_peak_914_lociStitched	chr1(.):45451411-45452283	1.5426
2_MACS_peak_915_lociStitched	chr1(.):45476112-45478747	1.5595
1_MACS_peak_917_lociStitched	chr1(.):45671679-45672080	1.2557
2_MACS_peak_918_lociStitched	chr1(.):45768619-45770764	2.7874
1_MACS_peak_920_lociStitched	chr1(.):45786513-45787621	1.8565
1_MACS_peak_921_lociStitched	chr1(.):45791980-45793722	3.0937
1_MACS_peak_922_lociStitched	chr1(.):45804727-45806790	3.1644
1_MACS_peak_923_lociStitched	chr1(.):45956109-45956858	2.3949
2_MACS_peak_924_lociStitched	chr1(.):45964940-45966420	2.0052
1_MACS_peak_926_lociStitched	chr1(.):45986672-45988364	3.6142
1_MACS_peak_927_lociStitched	chr1(.):46015990-46017488	2.7167
3_MACS_peak_928_lociStitched	chr1(.):46047988-46051035	2.7323
1_MACS_peak_931_lociStitched	chr1(.):46051802-46052155	1.2436
2_MACS_peak_932_lociStitched	chr1(.):46151204-46154895	4.3481
1_MACS_peak_934_lociStitched	chr1(.):46215546-46216914	3.1214
1_MACS_peak_935_lociStitched	chr1(.):46269280-46269540	1.1452
1_MACS_peak_936_lociStitched	chr1(.):46507541-46507972	1.3837
1_MACS_peak_937_lociStitched	chr1(.):46528489-46528854	1.0646
2_MACS_peak_938_lociStitched	chr1(.):46596824-46599610	3.214
1_MACS_peak_940_lociStitched	chr1(.):46626166-46626458	1.0251
1_MACS_peak_941_lociStitched	chr1(.):46632012-46633072	1.896
2_MACS_peak_942_lociStitched	chr1(.):46663505-46664600	1.9495
2_MACS_peak_944_lociStitched	chr1(.):46712030-46714273	2.2015
3_MACS_peak_946_lociStitched	chr1(.):46767285-46770957	2.4326
1_MACS_peak_949_lociStitched	chr1(.):46791016-46791616	1.6693
2_MACS_peak_950_lociStitched	chr1(.):46797381-46798402	1.8203
1_MACS_peak_952_lociStitched	chr1(.):46804854-46806963	2.4849
1_MACS_peak_953_lociStitched	chr1(.):47069136-47069937	2.9442
1_MACS_peak_954_lociStitched	chr1(.):47081556-47082681	2.0488
1_MACS_peak_955_lociStitched	chr1(.):47133163-47134645	1.7664
1_MACS_peak_956_lociStitched	chr1(.):47184145-47184894	2.9975
2_MACS_peak_957_lociStitched	chr1(.):47778660-47780736	2.0561
2_MACS_peak_959_lociStitched	chr1(.):47798754-47800618	2.577
1_MACS_peak_961_lociStitched	chr1(.):47902801-47903643	1.8045
1_MACS_peak_962_lociStitched	chr1(.):48937959-48938363	1.0886
1_MACS_peak_963_lociStitched	chr1(.):49722901-49723501	2.3669
1_MACS_peak_964_lociStitched	chr1(.):49748272-49748547	0.9543
1_MACS_peak_965_lociStitched	chr1(.):50346542-50346832	0.9637
1_MACS_peak_966_lociStitched	chr1(.):50798826-50799319	1.4489
1_MACS_peak_967_lociStitched	chr1(.):51340131-51340423	1.0865
2_MACS_peak_968_lociStitched	chr1(.):51424616-51426691	2.5015
4_MACS_peak_970_lociStitched	chr1(.):51432930-51438541	4.142
1_MACS_peak_974_lociStitched	chr1(.):51439270-51440556	2.086
2_MACS_peak_975_lociStitched	chr1(.):51441098-51448351	3.6189
1_MACS_peak_977_lociStitched	chr1(.):51448858-51449602	1.1941
2_MACS_peak_978_lociStitched	chr1(.):51450183-51451062	1.3263
1_MACS_peak_980_lociStitched	chr1(.):51523959-51524364	1.2168
1_MACS_peak_981_lociStitched	chr1(.):51566415-51566707	1.0351
2_MACS_peak_982_lociStitched	chr1(.):51668171-51670398	1.5614
2_MACS_peak_984_lociStitched	chr1(.):51700011-51703487	2.6482
1_MACS_peak_986_lociStitched	chr1(.):51761285-51763192	3.1201
1_MACS_peak_987_lociStitched	chr1(.):51796298-51796819	1.5181
1_MACS_peak_988_lociStitched	chr1(.):51966732-51967068	1.7109
1_MACS_peak_989_lociStitched	chr1(.):51980329-51981250	1.3083
1_MACS_peak_990_lociStitched	chr1(.):51983052-51985066	2.7301
1_MACS_peak_991_lociStitched	chr1(.):52035364-52035856	1.139
1_MACS_peak_992_lociStitched	chr1(.):52082700-52083521	2.9667
3_MACS_peak_993_lociStitched	chr1(.):52193997-52197454	2.2743
1_MACS_peak_996_lociStitched	chr1(.):52337430-52338233	1.3909
2_MACS_peak_997_lociStitched	chr1(.):52343100-52345469	3.8459
2_MACS_peak_999_lociStitched	chr1(.):52420885-52422552	1.3556
1_MACS_peak_1001_lociStitched	chr1(.):52455809-52456248	0.9684
1_MACS_peak_1002_lociStitched	chr1(.):52498259-52499684	3.7615
2_MACS_peak_1003_lociStitched	chr1(.):52520507-52522834	3.1477
1_MACS_peak_1005_lociStitched	chr1(.):52607319-52608634	3.2659
2_MACS_peak_1006_lociStitched	chr1(.):52830663-52832672	2.6399
1_MACS_peak_1008_lociStitched	chr1(.):52834167-52834872	1.6879
3_MACS_peak_1009_lociStitched	chr1(.):52868586-52871012	2.8285
2_MACS_peak_1012_lociStitched	chr1(.):53017148-53019762	3.17
2_MACS_peak_1014_lociStitched	chr1(.):53067586-53068825	2.2105
1_MACS_peak_1016_lociStitched	chr1(.):53098353-53099603	2.5791
1_MACS_peak_1017_lociStitched	chr1(.):53102377-53104072	2.4372
1_MACS_peak_1018_lociStitched	chr1(.):53163437-53164587	3.8466
1_MACS_peak_1019_lociStitched	chr1(.):53168446-53169715	3.7601
2_MACS_peak_1020_lociStitched	chr1(.):53191645-53193084	1.5754
1_MACS_peak_1022_lociStitched	chr1(.):53307934-53310217	3.6681
1_MACS_peak_1023_lociStitched	chr1(.):53387064-53387579	1.6521
1_MACS_peak_1024_lociStitched	chr1(.):53392600-53393629	1.7025
1_MACS_peak_1025_lociStitched	chr1(.):53480776-53481130	0.9765
1_MACS_peak_1026_lociStitched	chr1(.):53662366-53663449	3.0892
1_MACS_peak_1027_lociStitched	chr1(.):53685828-53686737	3.6751
1_MACS_peak_1028_lociStitched	chr1(.):53703372-53704785	1.9455
1_MACS_peak_1029_lociStitched	chr1(.):53725163-53725707	1.434
3_MACS_peak_1030_lociStitched	chr1(.):53791038-53794138	3.4867
1_MACS_peak_1033_lociStitched	chr1(.):53833417-53833711	1.1202
1_MACS_peak_1034_lociStitched	chr1(.):54302954-54304415	3.7276
1_MACS_peak_1035_lociStitched	chr1(.):54354823-54355511	2.9917
2_MACS_peak_1036_lociStitched	chr1(.):54410491-54412636	1.9716
1_MACS_peak_1038_lociStitched	chr1(.):54517599-54520083	3.1686
2_MACS_peak_1039_lociStitched	chr1(.):54665173-54666549	2.6625
3_MACS_peak_1041_lociStitched	chr1(.):54841383-54843310	1.4207
6_MACS_peak_1044_lociStitched	chr1(.):54872204-54875890	1.6827
1_MACS_peak_1050_lociStitched	chr1(.):54954118-54955000	1.5716
1_MACS_peak_1051_lociStitched	chr1(.):55181496-55182136	2.061
1_MACS_peak_1052_lociStitched	chr1(.):55229573-55230262	2.4682
1_MACS_peak_1053_lociStitched	chr1(.):55266565-55267154	1.3133
2_MACS_peak_1054_lociStitched	chr1(.):55352396-55353492	1.5543
3_MACS_peak_1056_lociStitched	chr1(.):55680233-55681880	2.5918
2_MACS_peak_1059_lociStitched	chr1(.):56982355-56983276	1.0621
1_MACS_peak_1061_lociStitched	chr1(.):57044065-57044398	0.9761
1_MACS_peak_1062_lociStitched	chr1(.):58597757-58598081	0.9395
1_MACS_peak_1063_lociStitched	chr1(.):58740300-58740662	0.949
2_MACS_peak_1064_lociStitched	chr1(.):59011309-59012854	3.1897
1_MACS_peak_1066_lociStitched	chr1(.):59164955-59165828	4.0563
2_MACS_peak_1067_lociStitched	chr1(.):59248041-59251029	2.7916
2_MACS_peak_1069_lociStitched	chr1(.):59280178-59282574	1.8805
1_MACS_peak_1071_lociStitched	chr1(.):59368792-59370215	2.4549
3_MACS_peak_1072_lociStitched	chr1(.):59432989-59435031	1.8011
2_MACS_peak_1075_lociStitched	chr1(.):59485244-59486550	1.2626
1_MACS_peak_1077_lociStitched	chr1(.):59512513-59513060	1.3857
2_MACS_peak_1078_lociStitched	chr1(.):59761795-59763420	1.4714
1_MACS_peak_1080_lociStitched	chr1(.):60118910-60119381	1.1934
2_MACS_peak_1081_lociStitched	chr1(.):60279822-60281351	2.4987
