REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X30_0F2G_0229Kronos_MM1S.KB.24hr.2_H3K27me3_hs.dm_i19.bam	X44_0EXW_0229Kronos_MM1S.KB.24hr.2_Input_hs_i90.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isStretch
2_MACS_peak_15055_lociStitched	chr17	46690974	46703274	2	12236	17942.01	1194.33	602	HOXB8,HOXB9	LOC404266,HOXB3,HOXB4,MIR10A,HOXB5,HOXB6,HOXB7,MIR196A1	HOXB8	HOXB8	0.7021999999999999	602	1
9_MACS_peak_3284_lociStitched	chr1	19353597	19367017	9	12228	15110.92	1264.164	603			IFFO2	IFFO2	NONE	603	1
8_MACS_peak_25821_lociStitched	chr22	18935258	18948257	8	12196	16027.767	1357.0956	604		DGCR6,DGCR5,PRODH	DGCR5	DGCR5	0.48719999999999997	604	1
7_MACS_peak_28220_lociStitched	chr22	50498603	50511549	7	12180	13603.6568	948.9418	605	MLC1	MOV10L1,IL17REL,TTLL8	TTLL8	TTLL8	0.9521	605	1
5_MACS_peak_139_lociStitched	chr1	1383510	1396395	5	12176	15053.5455	983.1255	606	ATAD3C	LOC148413,TMEM88B,VWA1,ATAD3B,CCNL2,MRPL20,LOC441869	ATAD3C	TMEM88B	0.8335	606	1
7_MACS_peak_11854_lociStitched	chr16	1962331	1975606	7	12153	15264.9225	1127.0475	607	HS3ST6	NDUFB10,SNHG9,SNORA78,RNF151,TBL3,C16orf73,NCRNA00254,SEPX1,RPL3L,SNORA10,SNORA64,RPS2	HS3ST6	HS3ST6	0.9065	607	1
3_MACS_peak_37562_lociStitched	chr9	139874058	139886338	3	12127	16905.876	1085.552	608	PTGDS,LCNL1	C8G,LCN12,C9orf142,C9orf139,FBXW5,CLIC3,ABCA2,FUT7	LCNL1	LCNL1	1.1831	608	1
7_MACS_peak_14964_lociStitched	chr17	43897002	43909583	7	12102	13769.9045	1041.7068	609	CRHR1	IMP5	IMP5	IMP5	0.5358999999999999	609	1
5_MACS_peak_10995_lociStitched	chr15	42157526	42170139	5	12102	16369.1514	1118.7731	610	SPTBN5,MIR4310	JMJD7-PLA2G4B,PLA2G4B	MIR4310	MIR4310	1.2184000000000001	610	1
4_MACS_peak_5303_lociStitched	chr1	156888285	156900789	4	12087	23274.9456	2186.9496	611	C1orf92	PEAR1,MIR765	C1orf92	PEAR1	1.315	611	1
9_MACS_peak_7493_lociStitched	chr11	2938308	2951796	9	12087	16940.928	1030.4832	612	SLC22A18,PHLDA2	KCNQ1DN,CDKN1C,SLC22A18AS,SNORA54	PHLDA2	PHLDA2	0.9505000000000001	612	1
5_MACS_peak_17194_lociStitched	chr19	545542	558217	5	12077	16262.025	1528.605	613	GZMM	MADCAM1,C19orf20,CDC34,BSG,HCN2	GZMM	HCN2	0.7609	613	1
5_MACS_peak_15175_lociStitched	chr17	47594885	47607403	5	12072	15648.7518	1230.5194	614		NGFR,NXPH3	NGFR	NGFR	1.1654	614	1
4_MACS_peak_28734_lociStitched	chr3	50473100	50485881	4	12072	13275.6247	1056.9887	615	CACNA2D2		CACNA2D2	CACNA2D2	0.7932	615	1
3_MACS_peak_16265_lociStitched	chr17	76492787	76504888	3	12058	14089.1943	1096.3506	616	DNAH17		DNAH17	DNAH17	0.8155	616	1
7_MACS_peak_17344_lociStitched	chr19	2715800	2729107	7	12042	15768.795	1305.4167	617	DIRAS1	GNG7,SLC39A3	DIRAS1	DIRAS1	0.8151	617	1
4_MACS_peak_17945_lociStitched	chr19	5738231	5750817	4	12038	14806.1704	1827.4872	618	TMEM146	RPL36,LONP1,PRR22,DUS3L	TMEM146	TMEM146	0.8589	618	1
9_MACS_peak_6873_lociStitched	chr10	135009697	135023513	9	12029	12989.8032	810.9992	619	KNDC1	UTF1,VENTX,MIR202	UTF1	MIR202	1.0903	619	1
10_MACS_peak_15198_lociStitched	chr17	47937277	47950473	10	12026	13572.086	1378.982	620		TAC4	TAC4	TAC4	0.07780000000000001	620	1
6_MACS_peak_31122_lociStitched	chr6	2632206	2644695	6	12018	14386.0791	1687.2639	621	C6orf195		C6orf195	C6orf195	0.5158	621	1
3_MACS_peak_17599_lociStitched	chr19	3452243	3464563	3	12005	15844.752	1664.432	622	NFIC	FZR1,C19orf77,DOHH	C19orf77	C19orf77	0.9371	622	1
2_MACS_peak_14506_lociStitched	chr17	35287362	35299448	2	11985	19023.364	1085.3228	623	LHX1	AATF	LHX1	LHX1	1.1222999999999999	623	1
5_MACS_peak_12415_lociStitched	chr16	30031079	30043779	5	11970	18110.2	1266.19	624	C16orf92,FAM57B	TAOK2,INO80E,ALDOA,PPP4C,HIRIP3,DOC2A	C16orf92	C16orf92	1.2032	624	1
1_MACS_peak_16609_lociStitched	chr17	77771557	77783523	1	11967	22902.924	1255.2334	625		CBX2,CBX8,CBX4	CBX8	CBX2	1.2182	625	1
6_MACS_peak_51_lociStitched	chr1	955528	968502	6	11948	14882.4754	1115.764	626	AGRN	ISG15,C1orf170,HES4	AGRN	HES4	1.2482	626	1
5_MACS_peak_8016_lociStitched	chr11	64425823	64438632	5	11938	14399.8778	1082.3605	627	NRXN2	NRXN2	NRXN2	NRXN2	0.9379000000000001	627	1
7_MACS_peak_7990_lociStitched	chr11	64364973	64378030	7	11918	13910.9278	817.3682	628	SLC22A12,NRXN2	SLC22A11	SLC22A12	SLC22A11	0.9071	628	1
4_MACS_peak_22194_lociStitched	chr19	56015824	56027965	4	11909	16460.7678	1154.6091	629	SSC5D	ZNF628,NAT14,ISOC2,SBK2	SSC5D	SSC5D	1.0445	629	1
7_MACS_peak_31913_lociStitched	chr7	1462390	1475587	7	11905	14483.7075	1072.9161	630	MICALL2		MICALL2	MICALL2	0.3666	630	1
7_MACS_peak_25054_lociStitched	chr20	62868016	62880605	7	11902	13470.23	1071.3239	631	MYT1	PCMTD2	PCMTD2	NONE	NONE	631	1
7_MACS_peak_21447_lociStitched	chr19	49051440	49064436	7	11889	14788.1484	1213.8264	632	SULT2B1	SULT2B1,SPACA4,LMTK3	SULT2B1	SULT2B1	0.8614	632	1
5_MACS_peak_17821_lociStitched	chr19	5275034	5287228	5	11888	15018.1304	1381.5802	633	PTPRS		PTPRS	PTPRS	0.904	633	1
2_MACS_peak_37410_lociStitched	chr9	138870443	138882326	2	11846	16992.69	786.6546	634		UBAC1	UBAC1	UBAC1	0.09269999999999999	634	1
5_MACS_peak_31478_lociStitched	chr6	34068251	34080872	5	11838	15660.1368	1147.2489	635	GRM4		GRM4	GRM4	0.9304	635	1
8_MACS_peak_37156_lociStitched	chr9	138129325	138141961	8	11832	12718.134	802.386	636			OLFM1	OLFM1	NONE	636	1
3_MACS_peak_28278_lociStitched	chr22	51039478	51052220	3	11826	16838.553	1038.473	637	MAPK8IP2	LOC100144603,C22orf41,CPT1B,CHKB,ARSA	MAPK8IP2	MAPK8IP2	1.0055	637	1
5_MACS_peak_15240_lociStitched	chr17	48262975	48275035	5	11823	14394.816	1046.808	638	COL1A1	SGCA,PPP1R9B,HILS1	COL1A1	COL1A1	0.8123	638	1
2_MACS_peak_16211_lociStitched	chr17	76311042	76322883	2	11811	14861.6391	1327.3761	639		SOCS3	SOCS3	SOCS3	0.9443	639	1
3_MACS_peak_14382_lociStitched	chr17	26831260	26843210	3	11802	17531.845	1065.94	640		SLC13A2,FOXN1,UNC119	FOXN1	FOXN1	0.9544000000000001	640	1
6_MACS_peak_17791_lociStitched	chr19	5210366	5222442	6	11799	14019.0284	1612.146	641	PTPRS		PTPRS	PTPRS	0.904	641	1
3_MACS_peak_19385_lociStitched	chr19	17634657	17646571	3	11794	16223.2938	1445.1682	642	FAM129C	PGLS,GLT25D1	FAM129C	FAM129C	0.7897000000000001	642	1
4_MACS_peak_32580_lociStitched	chr7	100382067	100394247	4	11756	14265.216	1004.85	643	ZAN	EPHB4	EPHB4	EPHB4	0.8925000000000001	643	1
2_MACS_peak_33338_lociStitched	chr7	155608037	155620123	2	11751	15032.5668	1560.3026	644		SHH	SHH	SHH	1.0405	644	1
5_MACS_peak_11421_lociStitched	chr15	78180382	78192608	5	11714	14791.0148	1106.453	645		LOC645752	LOC645752	LOC645752	0.2773	645	1
2_MACS_peak_6404_lociStitched	chr10	102974500	102986579	2	11697	16376.7082	1180.1183	646		FLJ41350,LBX1	LBX1	LBX1	0.9382	646	1
5_MACS_peak_35488_lociStitched	chr9	37024441	37037106	5	11697	16778.592	1765.501	647	PAX5	LOC100506710	PAX5	PAX5	0.1773	647	1
11_MACS_peak_442_lociStitched	chr1	2761794	2774373	11	11694	12562.6473	939.6513	648			ACTRT2	ACTRT2	0.7887	648	1
7_MACS_peak_35923_lociStitched	chr9	132915766	132928246	7	11682	14225.952	1057.056	649		NCS1	NCS1	NCS1	1.0394999999999999	649	1
6_MACS_peak_16862_lociStitched	chr17	79322257	79334816	6	11635	13217.0916	929.366	650		BAHCC1,C17orf55,TMEM105	TMEM105	BAHCC1	1.3549	650	1
4_MACS_peak_13548_lociStitched	chr17	1026720	1038712	4	11612	17108.9864	1096.0688	651	ABR	ABR	ABR	ABR	0.4114	651	1
1_MACS_peak_24783_lociStitched	chr20	61713190	61724799	1	11610	15276.2831	994.8913	652	LOC63930	LOC100144597,HAR1A,NCRNA00029,HAR1B	HAR1A	LOC100144597	1.103	652	1
6_MACS_peak_9571_lociStitched	chr12	1928123	1940907	6	11600	13712.1184	1122.4352	653	LRTM2,CACNA2D4		LRTM2	LRTM2	0.9421999999999999	653	1
7_MACS_peak_35230_lociStitched	chr8	144474576	144487564	7	11590	15677.8148	1239.0552	654		RHPN1,C8orf51,MAFA	RHPN1	MAFA	0.9501	654	1
6_MACS_peak_5255_lociStitched	chr1	156368816	156381486	6	11582	14026.957	1557.143	655	C1orf61	RHBG,MIR9-1	MIR9-1	MIR9-1	0.8232	655	1
1_MACS_peak_25174_lociStitched	chr21	43079550	43091128	1	11579	15580.5146	1566.5034	656		NCRNA00111,NCRNA00112,C21orf129	NCRNA00111	NCRNA00112	1.2502000000000002	656	1
8_MACS_peak_12422_lociStitched	chr16	31008823	31021657	8	11573	12536.2512	1325.7522	657	STX1B	ORAI3,SETD1A,HSD3B7,STX4	STX1B	STX1B	0.5365	657	1
5_MACS_peak_7972_lociStitched	chr11	64321125	64333193	5	11550	15007.7648	1013.712	658	SLC22A11	SLC22A12	SLC22A11	SLC22A11	0.9071	658	1
9_MACS_peak_3404_lociStitched	chr1	20634484	20647447	9	11547	12552.0729	1097.9661	659	VWA5B1		VWA5B1	VWA5B1	0.6981	659	1
6_MACS_peak_35695_lociStitched	chr9	129428897	129441078	6	11541	13726.7689	1096.29	660	LMX1B		LMX1B	LMX1B	1.1902	660	1
3_MACS_peak_25245_lociStitched	chr21	43763082	43774666	3	11532	17250.8928	1684.3136	661	TFF2	UBASH3A,TFF3,TFF1,TMPRSS3	TFF2	TFF3	1.7031	661	1
1_MACS_peak_18186_lociStitched	chr19	7041696	7053209	1	11514	17818.6701	2057.3731	662	MBD3L2	MBD3L5,ZNF557,FLJ25758,MBD3L4,MBD3L3	MBD3L2	MBD3L2	1.175	662	1
8_MACS_peak_10421_lociStitched	chr13	113740317	113752674	8	11501	14287.1634	769.8411	663	MCF2L	F7,F10	F7	F7	0.6134	663	1
3_MACS_peak_3562_lociStitched	chr1	21005687	21017247	3	11496	17691.424	1299.344	664	KIF17	PINK1,DDOST,SH2D5	DDOST	SH2D5	1.0758999999999999	664	1
3_MACS_peak_22845_lociStitched	chr2	220307215	220318931	3	11493	15453.404	847.0668	665	SPEG	DES,SPEG,GMPPA	SPEG	SPEG	0.7315	665	1
3_MACS_peak_22852_lociStitched	chr2	220328500	220340590	3	11485	13372.749	933.348	666	SPEG	DES,GMPPA,ACCN4	SPEG	ACCN4	0.9136000000000001	666	1
3_MACS_peak_18648_lociStitched	chr19	11391816	11403477	3	11477	13990.8678	1355.0082	667		LOC55908,TSPAN16,DOCK6,RAB3D	TSPAN16	LOC55908	0.7909	667	1
7_MACS_peak_36013_lociStitched	chr9	133272260	133284350	7	11471	13517.829	927.303	668		ASS1	ASS1	ASS1	0.5039	668	1
6_MACS_peak_29317_lociStitched	chr4	3874083	3886432	6	11460	13198.6112	1305.2893	669			LOC348926	LOC348926	NONE	669	1
3_MACS_peak_177_lociStitched	chr1	1867855	1879669	3	11455	14605.6482	930.9432	670		CALML6,GNB1,TMEM52	TMEM52	TMEM52	0.6702	670	1
6_MACS_peak_36979_lociStitched	chr9	137770063	137782416	6	11449	13650.065	832.5922	671	FCN2	MIR3689B,MIR3689A,FCN1	FCN2	FCN2	0.901	671	1
7_MACS_peak_17156_lociStitched	chr19	413481	426153	7	11436	13614.7968	1226.6496	672	SHC2	THEG,C2CD4C,ODF3L2	C2CD4C	THEG	0.9523000000000001	672	1
3_MACS_peak_9692_lociStitched	chr12	3411753	3423562	3	11425	15398.936	957.7099	673			PRMT8	PRMT8	NONE	673	1
9_MACS_peak_10368_lociStitched	chr13	113606100	113618419	9	11416	13080.3142	1201.1025	674		MCF2L,LOC100289410	MCF2L	MCF2L	0.9929000000000001	674	1
4_MACS_peak_9318_lociStitched	chr11	119210145	119222051	4	11412	15526.6146	1163.2162	675	C1QTNF5	RNF26,LOC100499227,MCAM,USP2	C1QTNF5	C1QTNF5	0.8071	675	1
10_MACS_peak_20835_lociStitched	chr19	45305153	45318741	10	11395	12749.6204	1036.7644	676	BCAM	CBLC,PVRL2	BCAM	BCAM	0.8515999999999999	676	1
5_MACS_peak_17929_lociStitched	chr19	5540525	5552335	5	11390	15695.49	1427.829	677		PLAC2	PLAC2	PLAC2	0.8585	677	1
4_MACS_peak_32688_lociStitched	chr7	100805827	100818181	4	11387	15869.9484	1349.0568	678	VGF,C7orf52	SERPINE1,AP1S1,ZNHIT1,MOGAT3,PLOD3	VGF	SERPINE1	0.9913000000000001	678	1
9_MACS_peak_27691_lociStitched	chr22	45326415	45338849	9	11380	14052.9068	871.6234	679	PHF21B		PHF21B	PHF21B	0.7624	679	1
4_MACS_peak_20903_lociStitched	chr19	45738117	45749731	4	11372	13251.574	1035.9688	680		MARK4,EXOC3L2	EXOC3L2	EXOC3L2	0.8240999999999999	680	1
2_MACS_peak_28666_lociStitched	chr3	50192874	50204332	2	11366	16096.1984	1146.9458	681	SEMA3F	GNAT1,SLC38A3	SEMA3F	SLC38A3	1.1411	681	1
5_MACS_peak_16578_lociStitched	chr17	77686865	77698617	5	11366	13334.9944	859.0712	682		ENPP7	ENPP7	ENPP7	0.8119000000000001	682	1
6_MACS_peak_23126_lociStitched	chr20	3651239	3663734	6	11346	14577.9165	1125.7995	683	ADAM33	HSPA12B,GFRA4,SIGLEC1	ADAM33	ADAM33	0.7237	683	1
9_MACS_peak_3505_lociStitched	chr1	20799001	20811968	9	11329	13800.7781	1119.0521	684	CAMK2N1	LOC339505,MUL1	CAMK2N1	CAMK2N1	1.016	684	1
10_MACS_peak_30236_lociStitched	chr4	8881775	8893973	10	11322	12102.8556	928.2678	685		HMX1	HMX1	HMX1	0.5389	685	1
6_MACS_peak_13927_lociStitched	chr17	7104536	7116729	6	11317	14403.5909	1327.8177	686	DLG4	ACADVL,C17orf81,ASGR1,MIR324,DVL2,PHF23,GABARAP,CTDNEP1,CLDN7	DLG4	DLG4	0.7987	686	1
1_MACS_peak_16821_lociStitched	chr17	78997052	79008365	1	11314	16880.1273	1054.3716	687	FLJ90757	CHMP6,BAIAP2	FLJ90757	BAIAP2	1.5739	687	1
4_MACS_peak_11461_lociStitched	chr15	79056229	79068170	4	11306	13201.9696	1060.3608	688	ADAMTS7	LOC646938	LOC646938	LOC646938	0.1083	688	1
2_MACS_peak_7274_lociStitched	chr11	1797517	1809087	2	11305	16792.698	1056.341	689		SYT8,LOC402778,CTSD,MOB2	MOB2	SYT8	1.0543	689	1
3_MACS_peak_16603_lociStitched	chr17	77740200	77751593	3	11304	14792.6712	1155.2502	690		ENPP7,CBX2,CBX8	CBX2	CBX2	1.2182	690	1
4_MACS_peak_20869_lociStitched	chr19	45377275	45389473	4	11300	14380.2222	1009.9944	691	PVRL2	TOMM40,APOE,APOC1,APOC1P1	TOMM40	APOC1P1	0.644	691	1
5_MACS_peak_15127_lociStitched	chr17	47298877	47310811	5	11286	12833.8236	1310.3532	692	ABI3,PHOSPHO1	FLJ40194,GNGT2	PHOSPHO1	PHOSPHO1	0.8219	692	1
6_MACS_peak_16415_lociStitched	chr17	77273481	77285244	6	11267	13822.7013	806.9418	693	RBFOX3		RBFOX3	RBFOX3	1.0804999999999998	693	1
2_MACS_peak_17202_lociStitched	chr19	590879	602187	2	11264	18532.6812	1514.1412	694	HCN2	GZMM,BSG,FGF22,POLRMT	HCN2	HCN2	0.7609	694	1
5_MACS_peak_32511_lociStitched	chr7	100212889	100225239	5	11258	13907.335	1207.83	695	MOSPD3,TFR2	FBXO24,PCOLCE,GNB2,SAP25,LRCH4,ACTL6B	MOSPD3	PCOLCE	0.8831000000000001	695	1
2_MACS_peak_18182_lociStitched	chr19	7017243	7028569	2	11238	16665.0764	1746.4692	696		MBD3L5,MBD3L2,ZNF557,EMR4P,FLJ25758,MBD3L4,MBD3L3	MBD3L5	MBD3L2	1.175	696	1
6_MACS_peak_7114_lociStitched	chr11	1250399	1262150	6	11229	13580.6307	827.2704	697	MUC5B		MUC5B	MUC5B	0.8275999999999999	697	1
4_MACS_peak_30911_lociStitched	chr5	176888373	176900221	4	11220	15127.5264	1112.5272	698	DBN1	GRK6,PRR7,PDLIM7,DOK3,DDX41	DBN1	DBN1	0.7317	698	1
4_MACS_peak_232_lociStitched	chr1	2013624	2025285	4	11204	13593.2277	777.7887	699	PRKCZ	PRKCZ	PRKCZ	PRKCZ	0.7884	699	1
5_MACS_peak_8096_lociStitched	chr11	66129820	66141752	5	11200	15136.9352	830.4672	700	SLC29A2	NPAS4,CD248,RIN1,BRMS1,B3GNT1	SLC29A2	SLC29A2	0.9227	700	1
4_MACS_peak_27960_lociStitched	chr22	46390708	46402526	4	11177	13596.609	959.6216	701	LOC730668	LOC150381,WNT7B,LOC100271722,C22orf26	LOC730668	WNT7B	1.1844	701	1
5_MACS_peak_7441_lociStitched	chr11	2329985	2342236	5	11158	13835.0543	937.2015	702	TSPAN32	ASCL2,C11orf21	TSPAN32	C11orf21	0.986	702	1
4_MACS_peak_5433_lociStitched	chr1	201282926	201294301	4	11141	12597.8125	1640.275	703	PKP1		PKP1	PKP1	0.6201	703	1
6_MACS_peak_16144_lociStitched	chr17	75848831	75860708	6	11135	13146.6513	1496.502	704		FLJ45079	FLJ45079	FLJ45079	0.7592	704	1
2_MACS_peak_30304_lociStitched	chr4	48042812	48054146	2	11129	17227.68	1799.8392	705		NIPAL1,CNGA1	NIPAL1	NIPAL1	0.2422	705	1
6_MACS_peak_5554_lociStitched	chr1	204954750	204966631	6	11122	13400.5799	1943.7316	706	NFASC	CNTN2	NFASC	CNTN2	0.5446	706	1
6_MACS_peak_36332_lociStitched	chr9	135411512	135423548	6	11112	12902.592	1180.7316	707	C9orf171	BARHL1	BARHL1	BARHL1	0.587	707	1
3_MACS_peak_28933_lociStitched	chr3	183945009	183956465	3	11098	17924.0576	1659.9744	708	VWA5B2	ABCF3,MIR1224,ECE2,ALG3,CAMK2N2	VWA5B2	VWA5B2	0.8051	708	1
3_MACS_peak_9273_lociStitched	chr11	118019877	118031505	3	11076	15579.1944	1232.568	709	SCN4B	SCN4B,SCN2B	SCN4B	SCN4B	0.7115	709	1
5_MACS_peak_15866_lociStitched	chr17	72638422	72650474	5	11064	12928.1804	1358.2604	710		RAB37,CD300E	RAB37	CD300E	0.8952	710	1
5_MACS_peak_16762_lociStitched	chr17	78397157	78408891	5	11039	14389.4042	1313.0346	711	FLJ35220	LOC100294362,NPTX1	LOC100294362	NPTX1	1.3116999999999999	711	1
2_MACS_peak_342_lociStitched	chr1	2458266	2469587	2	11024	15771.2851	915.8689	712	HES5	TNFRSF14,C1orf93,PANK4,LOC115110	HES5	HES5	1.0590000000000002	712	1
2_MACS_peak_19646_lociStitched	chr19	18718059	18729098	2	11022	20015.9148	932.7955	713	TMEM59L	C19orf50,UBA52,C19orf60,KLHL26,CRLF1	TMEM59L	TMEM59L	1.2307000000000001	713	1
2_MACS_peak_37444_lociStitched	chr9	138947349	138958377	2	11021	15135.93	842.5392	714	NACC2		NACC2	NACC2	0.9847	714	1
4_MACS_peak_13535_lociStitched	chr17	870366	882194	4	11010	13955.8572	1036.1328	715	NXN	TIMM22,MIR3183	NXN	NXN	1.0038	715	1
3_MACS_peak_26679_lociStitched	chr22	37118188	37129662	3	10993	13019.5478	1221.981	716		CACNG2,IFT27	CACNG2	CACNG2	0.8238000000000001	716	1
2_MACS_peak_13972_lociStitched	chr17	7341834	7353165	2	10934	14304.2544	1050.3837	717	FGF11,CHRNB1	NLGN2,SPEM1,C17orf74,TMEM102,AMAC1L3,POLR2A,PLSCR3,C17orf61,ZBTB4	CHRNB1	SPEM1	1.0927	717	1
2_MACS_peak_37688_lociStitched	chr9	140776295	140787567	2	10926	21151.908	1773.0856	718	CACNA1B	MIR602	CACNA1B	CACNA1B	0.5631	718	1
6_MACS_peak_8028_lociStitched	chr11	64457259	64468689	6	10912	12901.041	1138.428	719	NRXN2	NRXN2,RASGRP2	NRXN2	RASGRP2	1.1989	719	1
6_MACS_peak_238_lociStitched	chr1	2031167	2043538	6	10910	12639.4507	888.2378	720	PRKCZ		PRKCZ	PRKCZ	0.7884	720	1
7_MACS_peak_37451_lociStitched	chr9	138987657	138999493	7	10876	14676.64	1048.6696	721		NACC2,C9orf69	NACC2	NACC2	0.9847	721	1
9_MACS_peak_22144_lociStitched	chr19	55873108	55885341	9	10865	14606.202	804.9314	722	FAM71E2,IL11	SUV420H2,TMEM190,RPL28,TMEM150B,COX6B2,LOC388564,UBE2S	IL11	IL11	0.9655	722	1
6_MACS_peak_27725_lociStitched	chr22	45386377	45397883	6	10854	12409.221	987.2148	723	PHF21B		PHF21B	PHF21B	0.7624	723	1
5_MACS_peak_17910_lociStitched	chr19	5488276	5499524	5	10849	13123.0416	1391.3776	724		ZNRF4	ZNRF4	ZNRF4	0.6116999999999999	724	1
6_MACS_peak_36003_lociStitched	chr9	133249631	133260960	6	10848	12500.4186	772.6378	725			ASS1	ASS1	0.5039	725	1
1_MACS_peak_17316_lociStitched	chr19	1790903	1801747	1	10845	17314.6148	1344.656	726	ATP8B3	ONECUT3,LOC100288123,MIR1909,REXO1	ATP8B3	ONECUT3	1.6651	726	1
8_MACS_peak_36662_lociStitched	chr9	136597813	136609813	8	10840	12334.8	1084.8	727	SARDH		SARDH	SARDH	1.0231000000000001	727	1
5_MACS_peak_32504_lociStitched	chr7	100196570	100208101	5	10839	13576.5994	1233.817	728	FBXO24,PCOLCE	MOSPD3,SAP25,LRCH4,TFR2,ACTL6B	PCOLCE	TFR2	0.9508	728	1
6_MACS_peak_2391_lociStitched	chr1	16494118	16505804	6	10831	12752.9318	1065.7632	729		EPHA2,ARHGEF19	EPHA2	EPHA2	1.0863	729	1
2_MACS_peak_3806_lociStitched	chr1	22915097	22926190	2	10828	15926.2201	932.9213	730	EPHA8	C1QA,C1QC	EPHA8	EPHA8	0.9862	730	1
4_MACS_peak_19642_lociStitched	chr19	18705748	18717256	4	10821	14807.3436	1055.2836	731	CRLF1	C19orf50,UBA52,C19orf60,TMEM59L,KLHL26	CRLF1	TMEM59L	1.2307000000000001	731	1
7_MACS_peak_4678_lociStitched	chr1	32141303	32152934	7	10815	12331.1862	1027.0173	732	COL16A1	PEF1	COL16A1	COL16A1	0.7252	732	1
10_MACS_peak_17869_lociStitched	chr19	5410223	5422751	10	10806	11785.0896	1388.1024	733		ZNRF4	ZNRF4	ZNRF4	0.6116999999999999	733	1
5_MACS_peak_35902_lociStitched	chr9	132530148	132541403	5	10798	12213.926	970.181	734		TOR1B,PTGES,TOR1A	PTGES	PTGES	1.1993	734	1
4_MACS_peak_7304_lociStitched	chr11	1921638	1932955	4	10796	14962.2057	1102.2758	735		LSP1,TNNT3,MRPL23,MIR4298	TNNT3	TNNT3	1.1941	735	1
6_MACS_peak_29128_lociStitched	chr4	1795754	1807838	6	10795	15061.4976	770.9592	736	FGFR3		FGFR3	FGFR3	0.8574	736	1
3_MACS_peak_26998_lociStitched	chr22	40082860	40093958	3	10790	13994.578	1066.5178	737	CACNA1I		CACNA1I	CACNA1I	0.8501000000000001	737	1
4_MACS_peak_26521_lociStitched	chr22	30883045	30894649	4	10778	12784.1268	1318.2144	738	SEC14L4	SEC14L3,SDC4P,LOC730005	SDC4P	SDC4P	0.7745	738	1
7_MACS_peak_32681_lociStitched	chr7	100785417	100796662	7	10777	11914.0775	1182.974	739		SERPINE1,AP1S1,VGF,C7orf52,MOGAT3	AP1S1	C7orf52	1.0544	739	1
5_MACS_peak_34300_lociStitched	chr8	22010916	22022067	5	10772	15193.2375	1020.3165	740	SFTPC,LGI3	BMP1,NUDT18,HR,REEP4	LGI3	LGI3	0.908	740	1
3_MACS_peak_17275_lociStitched	chr19	1445226	1456494	3	10768	23680.8288	1577.52	741	APC2	DAZAP1,RPS15,REEP6,GAMT,C19orf25,PCSK4	APC2	REEP6	1.4437	741	1
12_MACS_peak_7898_lociStitched	chr11	64167515	64180757	12	10754	12225.0144	1170.5928	742		RPS6KA4,MIR1237	MIR1237	RPS6KA4	0.028899999999999995	742	1
6_MACS_peak_31354_lociStitched	chr6	33788193	33799357	6	10733	12229.0456	938.8924	743		LEMD2,MLN	MLN	MLN	0.8361	743	1
7_MACS_peak_12257_lociStitched	chr16	28067130	28079273	7	10724	12280.2159	709.1512	744	GSG1L		GSG1L	GSG1L	0.2968	744	1
6_MACS_peak_27921_lociStitched	chr22	46273188	46284817	6	10712	14594.395	850.0799	745			WNT7B	WNT7B	1.1844	745	1
11_MACS_peak_37735_lociStitched	chr9	140935080	140947581	11	10700	13173.5538	1088.8371	746	CACNA1B		TUBBP5	TUBBP5	NONE	746	1
5_MACS_peak_16402_lociStitched	chr17	77229256	77240342	5	10698	11990.6176	852.5134	747	RBFOX3		ENGASE	ENGASE	0.6938	747	1
7_MACS_peak_2786_lociStitched	chr1	18022895	18034752	7	10679	12146.3108	876.2323	748	ARHGEF10L	ACTL8	ACTL8	ACTL8	0.5369	748	1
4_MACS_peak_5592_lociStitched	chr1	205490032	205501659	4	10672	14760.4765	1919.6177	749	CDK18	MFSD4,LOC284578	CDK18	CDK18	0.48640000000000005	749	1
4_MACS_peak_26608_lociStitched	chr22	37000519	37011704	4	10667	13159.1525	870.193	750	CACNG2		EIF3D	NONE	NONE	750	1
2_MACS_peak_11888_lociStitched	chr16	2240097	2251164	2	10665	16192.1277	1087.8861	751	CASKIN1	RAB26,TRAF7,MLST8,E4F1,DNASE1L2,SNORD60,C16orf79,PGP	CASKIN1	CASKIN1	0.7922	751	1
7_MACS_peak_5185_lociStitched	chr1	151680587	151692252	7	10665	13772.8655	1392.801	752	CELF3	C1orf230,OAZ3,MRPL9	CELF3	CELF3	0.515	752	1
6_MACS_peak_32566_lociStitched	chr7	100350394	100361543	6	10659	12316.3003	1044.6613	753	ZAN	POP7,EPO	ZAN	EPO	1.096	753	1
8_MACS_peak_16106_lociStitched	chr17	75784756	75797061	8	10618	12816.888	1109.911	754			FLJ45079	FLJ45079	0.7592	754	1
5_MACS_peak_14330_lociStitched	chr17	21313440	21324571	5	10607	13402.8371	1506.0243	755	KCNJ12,KCNJ18		KCNJ18	KCNJ18	0.8119999999999999	755	1
1_MACS_peak_17597_lociStitched	chr19	3440031	3450627	1	10597	17345.652	1178.2752	756	NFIC	C19orf77,DOHH	C19orf77	C19orf77	0.9371	756	1
